0.000732149-0.034882j -0.0117838-0.00347915j -0.0165766-0.0278406j 0.00880441+0.0442481j -0.0011314+0.0185948j 0.0275218-0.0132099j 0.0448313-0.032037j -0.0154492-0.0243607j 0.00425488-0.0118479j -0.0136937-0.0186389j 0.0137023-0.0109595j -0.00516345-0.0367612j 5.66369e-05+0.0367771j -0.0395339+0.0451367j -0.0311611-0.0173013j 0.0225175+0.000423203j 0.0189534-0.019595j 0.00157007-0.00322676j 0.0259127+0.0169807j -0.00990075-0.0166751j 0.00687562+0.00337039j -0.00996913+0.00256082j -0.0129375-0.0223222j 0.00233863-0.00462441j -0.0122652+0.00936752j -0.00365311-0.00129383j 0.0045804+0.00794038j -0.00287996+0.00491552j 0.0132733+0.0122238j 0.00794821-0.00517104j 0.00748078+0.0109132j 0.0159318-0.00623466j -0.00103633+0.00842467j 0.00432244-0.00518834j -0.00989573+0.000281409j 0.0109171-0.0094096j -0.00485049+0.00696141j -0.00278739-0.00176559j 0.00467297-0.000953601j -0.00426437-0.0123624j -0.00396126-0.000326224j -0.00720021-0.00969722j -0.0204848-0.00811875j 0.0106266+0.00378083j -0.0110489+0.00692823j 0.00267912+0.0131552j -0.00774684+0.0047456j -0.00594949+0.0161278j 0.0214654+0.00272091j 0.00751526-0.0125214j 0.00372047-0.0229217j 0.00845835-0.00427645j 0.00464875+0.010173j -0.0129269-0.007445j -0.00442747-0.00545806j -0.00267789+0.00413212j -0.00384392+0.00401894j 0.00119312+0.00122353j -0.0117536+0.00691676j 0.00376736-0.00455731j 0.00211445-0.00100038j -0.00222129+0.000789103j -0.00216221+0.00125275j -0.000206384-0.00044439j -0.00119202+0.00045514j -0.000548418-0.00318459j 0.000625241-0.00550701j -0.00521055-0.000941013j 0.00184004-0.000939623j -0.00426113-0.00209988j -0.00266186-0.0027228j -0.00434927+0.00374968j 0.00135264+0.00294262j 0.00692385-0.00307962j -0.000906724-0.000304474j 0.0023354-0.000335183j 0.00609865+0.00190923j 0.00234672-0.00447013j -0.00331226+0.00092268j -0.00566215-0.00436992j -0.00829816-0.00429304j 0.000477066-0.00035681j -0.00776987+0.00169092j 0.00449369-0.00465119j 0.00183293-0.000278867j -0.00388384-0.00190715j -0.0150245+0.000663694j -0.000281149-0.00123168j -0.00316761+0.00186472j 0.0264163-0.0028421j -0.00926232+0.00109341j 0.0073188-0.00156102j -0.00888015-0.00108098j 0.00340831-0.000729251j -0.00248491-0.000114584j -0.00637724-0.00448525j -0.000769139-0.00551805j 0.00615806-0.000133165j -0.00405806-0.00403445j -0.012778-0.00410266j 0.00283012-0.000200488j -0.000574685-0.0152239j -0.00817476+0.00392582j 0.00934685-0.00237491j 0.0144552+0.000827481j -0.000559041-0.000574624j -0.00196766+0.000934811j 0.00173152-0.00371664j 5.31114e-06+0.00697008j 0.00296542+0.000396586j 0.00253073+0.00194626j -0.00575678-0.00601645j -0.000368668+0.013207j 0.00752348-0.00581385j 
0.00247599-0.000850652j 0.0043326+0.00208404j 0.000439862+0.00458719j -0.00110908+0.00035527j 0.00138475-0.0090049j 0.000513393+0.0017364j -0.000293995-0.00273386j 0.00280803+0.00288323j -0.00139311+0.000328352j 0.0012561+0.0045399j -0.000738402+0.00276343j -0.053545+0.00051152j -0.0368078-0.0047173j 0.00101628-0.00595781j 0.00232155+0.00345632j -0.00162046+0.00185184j 0.00117992+0.00116441j 0.00238463+0.00137083j 0.00205917+0.0203418j -0.00263823-0.00903882j 0.00477663+0.0208035j 0.00172334-0.000170444j 0.00148975-0.0463413j -0.000456275-0.00480634j 0.00036787-0.0014922j 0.00125502+0.0001857j 0.00335081-0.00535685j -7.80099e-05-0.00158765j 0.00183937-0.00666102j -0.00283776+0.00226343j 1.14099e-05-0.00367541j -0.00499726+0.0031102j -0.00370485-0.00278255j 0.000333517+0.000259033j -0.00314356+0.000612867j -0.000818851-0.00254985j 0.00199332-0.00298011j -0.0023227+0.00136114j -0.00210695-0.00160665j 0.00225399+0.00233358j 0.00157159-0.00132332j 0.00383735+0.00428306j -0.00080424-0.000315183j 0.00308033+0.000504286j -0.00358686-2.38848e-05j 0.00470016-0.00680653j -0.000388682-0.000465002j 0.00220908-0.00524588j -0.000484582-0.00127908j -0.00193656+0.0047489j -0.00430532+0.00554791j 0.00433772+0.00216873j 0.00228028-0.00149728j -0.00100095+0.00119329j -0.0010953-0.000466871j 0.00459862-0.00328532j -0.000330078+0.000466844j 0.00112334+0.00270793j 0.00250413-0.0010814j 0.0068755-0.000744634j -0.00469053-0.00126495j 0.00364502+0.00218522j 0.00281288+0.000949415j -0.00168415+0.00747254j -0.00215602+0.0317864j -0.00414303-0.0196152j 0.025574-0.00395972j -0.0143166-0.00265325j -0.00649874-0.00337647j 0.00566523+0.000363808j 0.00757196-0.000202683j 0.000408433-0.00126308j 0.0100038+0.00221597j -0.00326372-0.0032223j 0.00217994-0.00176765j -0.00159063-0.000102045j 0.00542543+0.000784826j -0.00523018+0.00172198j 0.00158469+0.000389585j 0.000130905-0.00356834j -0.00741988+0.000865882j 0.00492815-0.00176169j -0.00863349+0.000273609j -0.000523308-0.000527498j 0.00127193+0.00098457j 0.0108374-0.00176985j 0.000436251-0.00184997j 0.00191672-0.000962792j 0.000788431+0.000560208j -0.00741397-0.0022743j 0.00364364+0.00164611j -0.00412997+0.000953796j -0.00987029-0.00161269j -0.002121-0.00326519j -0.0111659-0.00270485j -0.00945722+0.00151216j -0.000375533+0.00105794j 0.00290867+0.00142881j -0.00841694-0.00170036j 0.0199569-0.00379733j 0.00362229+0.00739347j 0.00263679+0.00631444j 0.00332116+0.0078368j -0.00338245-0.011158j -0.00158155+0.00922004j -0.002332-0.00125318j 0.00404099+0.00352473j 0.00158586-0.0191892j -0.00247613+0.0129782j 0.00298688-0.00113959j -0.00130652+0.00739791j -0.000714059-0.0102488j -0.000784449+0.00338176j -0.000990934-0.00306224j 
0.00462276+0.0667222j 0.0419252-0.00999993j 0.0324476+0.0121865j -0.00707111+0.000781496j -0.00430814+0.00984136j -0.0651444-0.0422576j -0.0611149-0.0340571j 0.00354103+0.0529985j -0.0113602+0.0358465j 0.0414878+0.0246659j -0.0284226+0.0346901j 0.00849719+0.0564894j -0.0144148-0.0913106j 0.0916294-0.094688j 0.0804087+0.0776749j -0.0401027+0.00837238j -0.0346244+0.0633822j -0.014627+0.0156751j -0.0374758-0.0208767j 0.0264159+0.0214024j -0.00333055-0.00788192j 0.011857-0.00766498j 0.0173084+0.0330287j 0.00793022+0.0137176j 0.0333829-0.0314803j 0.00363021-0.00429871j -7.36082e-05-0.0125255j 0.0194474-0.0150581j -0.010557-0.00956262j -0.00791151+0.0219798j -0.00710282+0.00546775j -0.00282677+0.0277916j -0.0173823+0.0157466j -0.00293192+0.00154209j 0.00447101-0.00873259j 0.0121626+0.00882065j -0.0159429+0.00842231j 0.00437937-0.00764991j -0.00326341+0.00269078j 0.000665385+0.00847443j -0.00467395+0.00652533j 0.000649818-0.000114833j -0.00709928+0.00175274j -0.00938477-0.00290072j 0.00332263-0.00358654j -0.0130765+0.00656374j -0.00493539+0.0020087j 0.00427375-0.0113064j -0.0249158+0.00657048j -0.0160248+0.00346177j -0.002375+0.017637j 0.00154014+0.00710075j 0.0100123-0.0246624j 0.00933232+0.0236043j 0.00873122+0.00377585j -0.00196008-0.00776572j -0.00237816-0.00589479j 0.00235592-0.00231524j 0.0198932-0.0100998j 0.00106765+0.00315366j -0.0180218+0.0108429j 0.00545245-0.00334769j -0.000360562+0.00232521j 0.00345577-0.000854125j -0.000536192+0.00355856j 0.00395119+0.00172508j 0.00799331+0.00689923j -3.97639e-05+0.00504043j 0.00203036+0.000845881j 0.0121812+0.00123601j 0.00478796+0.00337659j 0.00201706-0.0018174j -0.00935157+0.000559427j -0.00800705+0.00238103j 0.00655612-0.00506279j -0.00134926-0.000488828j 0.00104611-0.00529793j 0.0123109+0.00321763j 0.00644873+0.0030053j 0.00520869+0.0160618j 0.00876964+0.0142821j 0.000506402+0.00226862j -0.000475702-0.00261183j 0.00547484+0.0063118j 0.00134212+0.000415173j 0.00729316+0.00330651j -0.00735807-0.00101106j -0.00157696+0.00373446j -2.48333e-05-0.00244839j 0.00996794-0.00278733j 0.00170507+0.00180871j -0.000997027-0.00161918j 0.010628-0.00325237j -0.00250851+6.75706e-06j -0.00278939+0.00462177j 0.000369847+0.01024j -0.0072211+0.0101686j 0.00128147+0.0108811j -0.0095754+0.00293355j 0.00309607+0.00039712j 0.0188046+0.0037713j -0.0065614+0.0303223j -0.00274019-0.00339455j -0.00684726+0.0103594j -0.0113477+0.00664184j -0.00862724+0.00206783j 0.0147372-0.00286676j 0.00240756+0.00589798j -0.010273+0.000419166j 0.00794263+0.00182787j -0.0149941+0.00442211j -0.00118151-0.00246016j -0.0144898-0.0393425j -0.0480423+0.0108089j 
-0.0335106+0.0831588j 0.0419833+0.0141865j 0.0232915+0.0264782j -0.00786343-0.0155246j -0.0134266+0.0157337j -0.0683412-0.0510513j -0.0701743-0.0354917j -0.0152761+0.0779724j -0.0130224+0.00664254j 0.0448786+0.06603j -0.0433932+0.0242287j -0.0345621+0.0700348j 0.0407485-0.0956941j 0.11761-0.0340694j 0.0524661+0.080125j -0.0506654-0.0118733j -0.0612209+0.0310971j -0.0243849+0.00283916j -0.0418326-0.0399319j 0.0156443+0.0373672j -0.0100065+0.000644011j 0.0152247-0.00703333j 0.0112569+0.046381j 0.00491801+0.00460009j 0.0400708+0.00820013j 0.0132669+0.0218389j -0.000336479-0.00998305j 0.0355895-0.00593003j -0.00113325-0.00569307j -0.00807785+0.0178942j -0.0243407-0.00107202j -0.0135617+0.00813651j -0.00763253+0.0131901j -0.0115178+0.00494273j 0.00716472-0.0114756j 0.00517121+0.00424439j -0.020046-0.00362291j 0.00477071-0.00471116j -0.00792639+0.00761488j 0.0121077+0.0118434j -0.00219179+0.00329046j -0.00146719+0.00212674j 0.00363982-0.0003178j -0.00376924-0.00945735j 0.00869844+0.0123619j -0.000509749-0.0122598j -0.00719432-0.0115592j 0.0166055-0.0206565j -0.0240848-0.00169952j -0.0115323+0.00274812j 0.00160048+0.0205098j -0.0171224+0.00419134j 0.0126438-0.0156354j -0.00134309+0.0206506j 0.00523487+0.00611499j 0.00177425-0.00986007j 0.0034604-0.00336784j 0.0110873+0.0035204j 0.0165052-0.00420297j 0.0048482+0.00259186j -0.0296394-0.00335588j 0.00383838-0.00930561j 0.00487402+0.000862543j 0.00668932+0.00682548j -0.00569596-0.00346046j 0.00201933-0.00344731j 0.00432092+0.00591822j -0.00549523+0.00477707j -0.00381909-0.00590873j 0.000591573-0.00724603j -0.0021526+0.0120406j -0.00513253+0.00104365j -0.00715053+0.00854564j -0.00271942+0.00463335j 0.00949017+0.00452415j -0.00283758-0.000118185j 0.00240813-0.00755368j 0.0102154+0.0170916j -0.00893274+0.000643612j -0.00133176+0.00472496j 0.0074667+0.0102909j 0.00332394+0.0022091j 0.00481801-2.64045e-05j 0.00541505+0.00281726j 0.00250646+0.000553879j -0.00108288+0.00253528j 0.00145397-0.00335878j -0.00605408-0.00251839j 0.000882276-0.00499665j -0.00172812-0.00431993j 0.00175622+0.00189462j 0.00211585+0.00097129j 0.0117134-0.00254528j -0.00138303+0.000224045j 0.00743167+0.00517502j -0.0102678+0.0162861j -0.00933222-0.00106527j 0.00407637+5.40174e-05j -0.0170331-0.0106355j 0.00804203+0.00209237j -0.011345+0.00548657j 0.00171196+0.0246506j 0.00994481-0.00459725j -0.0124165+0.00627209j -0.0137224+0.00325427j -0.00709768-0.00502303j 0.0145628+0.0129118j -0.00202226+0.00699056j -0.018752-0.000786359j 0.000525029+0.0126924j -0.00766313+0.000536712j -0.00914482+0.0108834j 0.00312164-0.0436639j -0.0387823+0.00919881j 
-0.00404064-0.00292546j -0.00199973+0.00345969j -0.039441-0.0054723j -0.0286525-0.00161941j -0.0691652+0.00892468j -0.0359281-0.0156086j -0.0430278+0.0223671j 0.0123304-0.00301743j 0.0240702+0.0104583j -0.0289416+0.0210863j -0.0174529+0.0131921j -0.00137667-0.00337667j -0.00417539+0.0166235j -0.00372109+0.0243983j -0.0111215+0.000822127j -0.00200004-0.0069199j -0.00159263-0.0142553j 0.00543422+0.0105737j 0.00392359-0.0130908j 0.0170251-0.0118607j 0.00237321-0.00594995j 0.00847551+0.00890874j -0.00801813+0.00309261j -0.00820698+0.0163401j -0.0052212+0.00773263j -0.0150151-0.00329002j 0.0112359+0.00278403j -0.0117855+0.00624576j 0.00549756-0.0032503j -0.00579696-0.00368588j -0.003535-0.0127091j -0.00197155-0.00720412j 0.00485504-0.00183381j 0.00420438-0.00118934j -0.00884287+0.00922695j -0.0059977-0.00142765j 0.00511797-0.00882572j 6.03283e-05-0.00179084j 0.00227314+0.00558531j -0.00199126-0.00400806j 0.00365485-0.00733871j 0.00180804+0.0029904j -0.002409-0.00591578j 0.000695592+0.00116618j -0.00995139-0.00645606j 0.00730238-0.00668828j -6.08568e-05-0.00261415j -0.00479925+0.00318317j 0.011589+0.000526783j -0.00172598-0.0153201j 0.00529788-0.00420079j -0.012563-0.00142065j 0.00181843+0.00120264j -0.00362224-0.00600775j 0.00145341+0.00759282j 0.00240435-0.00498272j -0.00250084-0.0111045j -0.0060251-0.00264081j -0.00602277+0.00559315j 0.000262625+0.00292229j 0.0041985+0.0016322j -0.00532788-4.2569e-05j -0.000213605+0.00941427j -0.00255049-3.81895e-07j -0.000850862+0.00258611j 0.0027587+0.00179882j -0.00162194+0.00138857j -0.00305642-0.00770528j -0.00258841+0.00424079j -8.63786e-05-0.00508156j -0.00546388+0.000795093j -0.00543922-0.0100777j 0.00305247-0.0182342j 0.00409276-9.79873e-05j 0.00314219-0.00510388j -0.00299137+0.00306199j -0.000587982+0.00422328j -0.00353884-0.00468547j 0.00160519-2.03974e-05j -0.00138792+0.00535262j 0.00144086-0.000199002j 0.00283209+0.0063066j 0.00136268+0.00619092j 0.00301102-0.00572771j 0.00105813+7.52497e-06j -0.000244407+0.000580024j -0.000855909+0.00116388j -0.00147535-0.00101447j -0.00275198-0.00181599j 0.00276554+0.00595389j 0.00223816-0.00164845j -0.000499762-0.00318906j 0.000906591-0.00342137j -0.00370408+0.000444002j 0.00270046+0.00221038j -0.000780318+0.00172751j 0.00249504-0.00332717j -0.00385689-0.0118498j 0.00332987-0.00397307j 0.000953462+0.00208612j -0.00390131-0.00221311j 0.00508812-0.000383546j 0.00277696+0.00016407j 0.00362512-0.000760954j 0.00620191+0.00106094j -0.000860435+0.00241785j 0.00445519-0.000717572j 0.00148274-0.000676727j 0.000441145+0.000426834j 0.00539629-0.00431874j 0.00279962+0.00515141j -0.00519507-0.00269418j -0.00337108+0.011075j 0.00945059-0.00350453j 
-0.00173993-0.000200544j -0.0151453-0.00929201j 0.0333992-0.0298204j 0.0283483-0.0045397j -0.00729321-0.0314066j 0.00930796-0.00435675j 0.0145261+0.00730273j 0.00461889-0.0263379j 0.0149431+0.0113182j -0.00254408-0.0130952j -0.000776276+0.0310869j 0.00525221-0.00775124j -0.0171116-0.0115701j 0.0279897+0.00213171j 0.02025+0.0105694j 0.0058438-0.0066292j -0.00852405+0.00762953j 0.00720022-0.0129934j 0.0108711-0.00914027j -0.00655448+0.0119131j -0.00791165-0.00207913j -0.000667752-0.00407391j -0.0124664+0.0151057j 0.000665523-0.00458482j -0.00227671-0.00867878j 0.00717838-0.000685743j -0.000549539-0.0123713j 0.000845029-0.000337663j -0.0023562+0.000427049j -0.00310486-0.00238287j -0.0118037+0.00658883j -0.0164374-0.00109989j 0.001099+0.00211615j 0.00690268+0.0073036j -0.00128733+0.0110217j -0.00113649+0.00361778j 0.000423927-0.00540721j -0.00417606-0.00374038j 0.00526776+0.0076103j -0.0121521+0.000101002j 8.2547e-05-0.0112717j 0.00240767-0.004802j -0.00507624+0.00351944j -0.000687474-6.56029e-05j -0.00816004+0.00723413j -0.00173382-0.0103355j -0.00997607+0.0104041j 0.00251637+0.00735297j 0.00624548-0.000539861j -0.00173635-0.00898675j -0.00662589-0.00294368j 0.0106905-0.000927852j 0.00351355-0.00515003j 0.00349275+0.00939387j -0.00641696-0.00717119j 0.00994668+0.00504597j -0.00207174+0.00179978j -0.00140875-0.008704j -0.000598548-0.00213513j -0.00183962+0.00842731j -0.00179982+0.0012041j 0.00382866+0.000930882j -0.00227835-0.00159704j -0.00582799-0.000304066j -0.0019234-0.00101773j 0.0013954-0.0040549j -0.00164972+0.000891204j 0.0018158+0.00132537j 0.000467689-0.00572578j 0.00634868-0.00220763j 0.000889921-0.0048265j -0.0022395-0.00182709j 0.00124384+0.00675732j 0.00394801+0.00232996j 0.0104251+0.00421809j 0.000119955-0.00926861j 0.00919433-0.00757651j -0.00105515-0.00351099j 0.00160421+0.00333766j 0.00671866-0.00375626j 0.00583547-0.00662303j 0.00120802+0.00497657j -0.00204871+0.00661746j 0.00655256+5.07296e-05j 0.00135868+0.00324518j -0.0052978-0.00278288j 0.000273983+0.000584242j 0.00276077+0.000600627j 0.00249625+0.000167475j -0.00253691+0.00466975j -0.000177137+0.00413503j 0.00157837-0.00365327j 0.00552813-0.00365743j 0.000677416-0.00402848j -0.00305375+0.00735039j 0.00329567+0.000879885j 0.00468485+0.00425486j -0.00382679-0.00316997j -0.00488125+0.00359017j -0.00727994-0.000347279j 0.00149913-0.00475228j -0.000319238+0.0035828j 0.00282693-0.00210958j -0.00185186+0.0032379j -0.00383287+0.007597j -0.00161968-0.000384829j 0.000393495+0.000495344j 0.00238804-0.00185999j 0.00317595-0.00141938j -0.00498927+0.00260371j 0.0012226-0.0010955j 0.00394162-0.00708697j -0.0017117-0.00650978j -0.000921007-0.0018519j 
0.00205799+0.00102344j -0.0025743+0.000458411j 0.0104152-0.017997j 0.00666027-0.0292256j 0.0147389+0.0455438j 0.00812911-0.0060039j 0.00679126+0.0115698j -2.38544e-05-0.00719315j -0.00368763-6.70378e-05j -0.0164526+0.00052306j -0.0386363+0.00454068j 0.00162974+0.00580012j 0.000703654+0.00474598j 0.000598342-0.00510029j 0.0117843-0.00376147j 0.012547-0.00105346j -0.000758114-0.00110133j -0.00372706-0.00606054j 0.0171968+0.00597199j -0.00194497+0.00303509j -0.00591765+1.74588e-05j -0.00246946+0.00464433j -0.00182252-0.00373959j -0.000663996-0.00456919j -0.0019201+0.00167367j 0.00361704-0.000129793j -0.000595341+0.00184978j 0.00263791+0.00138668j 4.00007e-05+0.00408779j 0.00250877-0.00536506j -0.00143032-0.00692655j -0.00394413-0.00442726j -0.0126603-0.00034096j -0.00799422+0.00444536j -0.0155491-0.00435643j -0.00167554+0.0127098j 0.00671607+0.00435043j 0.0109028-0.00693077j -0.00660863-0.00155225j -0.00219777-0.0107276j 0.00943809+0.00156943j 0.0116981+0.00883038j -0.006351+0.00830822j 0.00017305+0.00247377j 0.00533713-0.00787463j 0.00174863+0.000485467j 0.00105972-0.0131231j 0.000172716+0.00948697j -0.00177925+0.00196674j 0.00179939-0.00437677j -0.00214431-0.0048202j 0.00508431-0.0046592j -0.000122296-0.00209445j -0.000685014+0.00591916j -0.000974578+0.00300608j -0.00515548-0.0143808j 0.00313676+0.0052213j -0.000901648-0.00391562j 0.00184553+0.000585771j -0.000397306+0.00446783j 0.00031988+0.00371919j 0.000282414-0.00350875j -0.000885474-0.00276221j -0.000135554+0.00372669j -0.00233156-0.00147823j -0.000294463-0.00148332j 0.00253192-0.00260536j 0.00101878+0.000910031j -0.00184459+0.00369739j 0.00252493-0.0105073j 0.000258609-0.00564364j 0.0015099+0.00850158j -0.00280101+0.00159214j 0.00280364-0.00639302j 0.00329152-0.00380541j -0.00233155+0.00533766j -0.00459541-0.00426264j -0.00234097+0.00416142j 0.00158447-0.00164536j -0.00130585-0.00431534j 0.00132152-0.00135778j 0.00709266-0.00211702j 0.0101901-0.00410695j 0.00471822-3.13364e-05j 0.00564696+3.54886e-05j -0.000279773+0.00137072j -0.00330011-0.00119501j -0.00129242-0.00270637j 0.00396084-0.000426833j 0.0047259-0.00160836j 0.00692421+0.00117292j -0.00653826-0.000717764j -0.00215424-0.00100711j -0.00304597-0.00237105j 0.0113985+0.000314008j -0.000995002+0.000289973j -0.00199886+0.000864146j -0.00794073+0.00299858j 0.00373633+0.000889259j 0.00260852+0.000853683j -0.0059688+0.000670734j -0.000518454+0.0015485j 0.00214851-9.34755e-05j -0.000748014-0.000793839j 0.0029267+0.000654538j -0.000136729-3.80194e-05j 0.00125885+0.00193247j -0.00274241-0.00126049j -0.000264474-0.000113347j 0.000881337+0.0024449j 0.000199009-0.00143536j -0.00458592-0.000406418j 0.00103102-0.00186522j -0.00321408-0.000542381j 
-0.0257347-0.0133707j -0.00646003+0.000526135j -0.0150806-0.0149172j -0.0106189-0.00278626j 0.0359813+0.0121634j 0.0175764-0.0194865j 0.00356943+0.0240898j 0.00292601-0.0232064j 0.000678227-0.0120698j 0.00306988+0.011154j 0.0130868-0.0351672j -0.00752588+0.0017282j 0.0222125+0.0226873j 0.0173892+0.0571867j -0.0534735+0.0251989j -0.00553499-0.0126889j -0.0129018-0.0326987j 0.0066029-0.00824391j 0.00581069-0.00401209j -0.0149804+0.00502479j 0.00317046+0.00592116j -0.00459381+0.00341681j 0.000612737-0.0111279j -0.00730274+0.00488508j -0.00261645+0.0168262j -0.00761341+0.0102967j -0.0040176-0.00373673j -0.00415956+0.00963906j 0.00671937-0.00268817j -0.00303656-0.00498782j 0.00360125-0.0102799j -0.00530988-0.0149913j 0.00533135-0.0110574j -0.00147467-0.0094691j 0.0090184-0.000201157j -0.01441-0.0129788j -0.00485135-0.0124716j -0.00367508+0.0144276j 0.0039352-0.00300826j -0.00448327+0.000157496j 0.000126844-0.00342114j -0.0172794+0.00552063j -0.00603847-0.0161767j 0.00356864-0.00415056j -0.00528158+0.0116995j 0.00276937+0.000261707j 0.00482538+0.0090852j 0.000192113+0.0115289j 0.0116245-0.00674099j 0.012981-0.010374j 0.0015912-0.00643275j -0.00134878+1.25159e-05j 0.00690402+0.00876753j -0.0167918+0.00342777j 0.00054476-0.000489953j -0.00778372-0.00252292j 0.000977695-0.00336957j -0.00271935-0.00696118j 0.00451583+0.00951329j -0.00118455+0.00860541j 0.00482826-0.00882502j 0.00119174+0.00501349j -0.00130077+0.00223805j 0.00150408-0.00151805j 0.00367977-0.000201709j -0.000128998-0.00198064j -0.00109753+0.00311198j -0.00288354-0.00783306j 0.00608788+0.00155926j -0.0026395-0.0073095j -0.0059215-0.00480795j 0.00750395+0.00105285j -0.00439515-0.00311948j -0.00752664-0.005679j 0.000789134+0.000895652j 0.00597987+0.00799699j -0.00532024+0.00457224j -0.00528694+0.00631703j 0.00128041-0.0075394j -0.000344789+0.000471328j 0.00290013-0.0014729j 0.000655964-0.000144999j 0.000549031-0.00949612j 0.00893599-0.00101292j 0.00451076-0.00214234j -0.00165792+0.000201421j -0.00279787+0.00365271j -0.00229842-0.00368381j 0.00380197-0.00195031j 0.000706294-0.00373736j 0.00410166-0.00266974j -0.00328582+0.00510423j 4.06844e-05+0.00645073j -0.00677735+8.61607e-05j -0.00115852-0.00570795j -0.00608947+0.000518006j 0.00542421+0.00198236j -0.00413471+0.00356929j 0.0056946-0.00445085j 0.00196207-0.00155947j -0.00188552+0.00052914j -0.00709547+0.00248651j 0.00354556+0.00412665j -0.00332255-0.00429322j -0.00234147-0.00687483j 0.00028068-0.00292912j 0.000439659+0.00671387j -0.00252479-0.000295156j 0.000573069-0.00630913j 0.00045+0.00300453j -0.00470387-0.00401054j -0.00244363-0.00285911j 0.00845673-0.00108358j -0.000705049-0.0164549j 
-0.00127875+0.0337888j 0.00353937-0.0071673j 0.00438309+0.00713794j 0.000926863-0.0213612j -0.0045568-0.0084522j -0.0292611-0.00276329j 0.0377596-0.0288195j -0.028529+0.0187121j -0.0063459+0.0360762j 0.0188789+0.00815907j -0.0118469+0.0135867j 0.00153442+0.0312556j -0.00273282-0.0604303j 0.0263009+0.00744333j 0.044232+0.0789234j 0.000959507-0.00339707j -0.0158255+0.0511636j -0.000284198+0.00124253j -0.0161082-0.00576176j 0.00680213+0.0179081j 0.00625018-0.0086859j 0.00465004-0.0045538j -0.0139238+0.0206293j 0.00183401-0.00576319j 0.0240941-0.0414165j 0.00971278-0.01308j 0.00121741-0.0171445j 0.0134848-0.0217467j -0.00092864-0.00679146j 0.00254697+0.00713277j -0.00085429+0.00202685j -0.000909097+0.00833866j 0.00149317+0.0149984j -0.00559549+0.00296419j 0.00010266-0.00577279j 0.00569276-0.0105893j 0.00662472+0.00803965j -0.00348635-0.00461132j -0.000354939+0.00755211j 0.0087504-0.00141186j 0.00786233+0.0110824j 0.000286781-0.00155282j 0.000538828-0.00555281j -0.00882352-0.00530946j 0.00468591-0.0110133j -0.00434654-0.0136585j -0.00637661+0.00469041j -0.00100477-0.00205623j -0.00980488+0.0130041j -0.00511972+0.00923462j 0.0097494+0.0130784j -0.00216995+0.0143858j 0.00972168-0.0311398j 0.0146353+0.0151664j -0.00119529-0.00075945j -7.35167e-05-0.00476665j -0.00256741+0.00321614j -0.00991507+0.00177814j 0.0105003-0.0183858j 0.00546007+0.0071945j -0.00727131+0.00883202j 0.00197169-0.00235233j 0.000120564-0.000765767j -0.00270875+0.00326719j 0.00231314+0.000514145j -0.00241379-0.00334165j 0.00370734+0.0068231j -0.000265982+0.00568087j 0.00201245-0.00270233j 0.00270121+0.00186581j -0.00174339+0.00544874j -0.00576703-0.00135313j -0.00420569+0.00697167j 0.00199068-0.000128335j 0.00238422-0.00959696j 0.00155168-0.00897669j -0.000960451-0.00742313j 0.00581299+0.000538636j -0.00046772+0.00228147j 0.00977012-0.000810848j 0.00115894-0.0021412j 0.0109571-0.0049144j -0.0030861+0.00343253j -0.00727093-0.00588375j -0.00123976-0.00240625j -0.000162258+0.00637093j 0.00109338+0.0021411j 0.0015809+0.00376824j -0.000226673-0.00320308j 0.0014217+0.00173024j 0.000238929+0.000356778j -0.00355189-0.00376954j -0.000268729-0.00842233j -0.00319716+0.00226498j 0.00195359+0.00333476j 0.0131195+0.00547308j -0.00321268+0.0035688j -0.00396417+0.016424j -0.00326288+0.0044835j -0.00239144+0.0045692j 0.0130895-0.00100282j 0.00280624+0.0161136j -0.00235323-0.0142569j -0.000987506+0.0125391j -0.00204797+0.0137033j -0.00212132+0.00506648j 0.00348488-0.00965275j 0.0016052+0.000229747j 0.00136198+6.24521e-05j 0.00274023+0.00107438j -0.00177245+0.00119461j 0.00986614-0.0079907j -0.00547252-0.025749j -0.0175404+0.0109948j 
