-0.0484547-0.0202966j -0.027411-0.0328376j 0.0583299-0.048876j 0.0104246+0.0217068j 0.0255748+0.0318458j 0.0406844+0.0367305j -0.00706328+0.0118468j -0.0176113+0.012297j -0.0321016+0.014303j -0.0208342+0.0138817j -0.0151165-0.00860019j -0.000717707-0.00719186j -0.00423533-0.0101813j -0.0160918-0.00952419j 0.0035001+0.0163509j 0.00157631+0.0135088j -0.0353521+0.000711809j 0.00641295-0.00921606j -0.0084289+0.0261224j 0.0500488-0.0299228j 0.01939+0.0155255j -0.0143077-0.00789843j -0.0162815+0.000730047j -0.0251304-0.00824669j -0.0160055-0.00397787j 0.00449076+0.00347917j -0.000707183+0.0016679j 0.0123405+0.00165711j -0.00755945-0.00955077j -0.0340358-0.00449391j -0.00670446-0.00878626j 0.00630301-0.00707908j -0.0127689+0.00796273j 0.00715379+0.00661906j 0.00682507-0.00313382j 0.0154288-0.00952369j -0.00135914+0.000159424j -0.0100842+0.000532166j 0.0155058-0.00321382j -0.00120882+0.000702636j -0.00364779+0.00375731j -0.00693336-0.00278357j 0.0138675-0.00185496j 0.00556947-0.00293481j 0.000255985-0.000609815j -0.00145961-0.000836113j 0.000154587-0.00334346j 0.00672268-0.00777675j -0.00419185-0.0008747j 0.00288307+0.00101085j -0.00776386-0.00763879j -0.0100514+0.00271977j 0.00654611-0.000100977j 0.0019426+0.00591875j 0.000574135-0.000785865j 0.00700978-0.00504791j 0.000767314-0.0015946j 0.00329125-0.0069268j 0.00608243+0.00290588j 0.000784373-0.00105718j 0.00169786+0.00337897j -0.00031192-0.00319018j 0.00757653+0.00356317j -0.00277828-0.00504525j -0.00366579+0.00404761j 0.00273335+0.000519881j 0.00370502+0.00191836j 0.00315101+0.00197149j 0.000807352-0.00132331j 0.000536948+0.00244653j -0.000873635-0.00129428j 0.00125992+0.002025j -0.00659894-0.00174976j -0.000420116-0.000810326j 0.0046998+0.00211676j -6.55887e-05-0.0017568j 0.00386324+0.00319471j 0.00182023-0.000370067j -0.00179101-0.00215508j 0.00366119+0.00327145j 0.00156607-0.0015848j 0.00735317-0.0025032j -0.0115754+0.00692803j 5.09832e-05-0.00510426j 0.00127769-0.00913097j -0.00274603-0.016685j -0.000450038-0.004802j -0.00631296+0.00287855j 0.00921446-0.00480038j -0.00871696+0.00968888j -0.00303259-2.38306e-05j -0.000857495-0.00156321j -0.00134893-0.000262356j -0.00511618-0.00389808j 0.000707781+0.00200518j -0.00175527-0.00104639j -0.000561594+8.49057e-06j -0.000543117+0.000695854j 0.00140466-0.00143056j 0.0022983+8.05961e-05j -0.000933822+0.00597784j 0.000787114-0.00224756j -0.00664743-0.00502911j 0.00171963-0.00269711j 0.0012505-0.00901046j 0.000825109+0.00100296j -0.000748962-0.00216303j -0.00560051-0.00140737j -0.00272805+0.00126292j 0.00733458+0.00347055j -0.0022189-0.00206036j -0.00280361+0.00252019j 0.00097351-0.000552315j 0.00499908+0.00774633j -0.00217471-0.00144274j -0.000942078+0.00422646j 0.000767417-0.00109284j -0.00116091+0.0011163j 0.00233451-0.00202641j -0.000405636-0.00251199j -0.00104104+0.00596966j -0.00401904-0.00651085j -0.00349123-0.00356718j 0.00332947+0.00289693j -0.00539924-0.00976839j -0.000730851-0.00162091j -0.00860163+0.00456381j 0.00122466-0.00834655j -0.00168016-0.00502345j -0.00903569+0.00278419j 
0.0251236-0.0373443j 0.0513724+0.00338039j 0.0632091+0.0391401j -0.015587+0.0126266j -0.027988+0.0279202j -0.0181229+0.0290485j -0.0107247-0.0208995j -0.00659105-0.00904221j -0.020848-0.0372523j -0.0137244-0.0184366j 0.00455287-0.0037403j 0.0150296-0.00758989j 0.0151401-0.00461162j 0.00672031-0.0190244j -0.0132578+0.0134372j -0.0139637+0.00720527j 0.00265446-0.0307663j 0.0129645-0.00826411j -0.0219588-0.00835368j 0.0478108+0.055289j -0.0238189-0.00685909j 0.0159512-0.0137055j -0.014793-0.00721616j 0.012578-0.00397692j 0.00383093-0.00753185j -0.00360168+0.00853368j 0.00171758-0.00560921j 0.00523621+0.00808982j 0.00647898-0.00287751j -0.0086754-0.0337666j 0.00398976+0.00841585j 0.00391684+0.00160303j -0.0201773-0.00781216j -0.00419092+0.0059627j 0.00967347-0.00209575j 0.00114448+0.00951476j -9.81331e-05-0.00583402j 0.00514494-0.00458633j 0.00537475+0.00756901j -0.000696252-0.00616726j -0.00016457+0.00384564j 0.00157878-0.00609535j 0.00622453+0.011427j -0.000524671+0.0012886j -0.00080939+0.00140315j 0.000822712+0.00226631j -0.000718941-0.00864795j 0.00230001-0.00231219j 0.00226976+0.00474284j 0.000480338+0.0010707j -0.00563568+0.00329745j -0.00641243-0.00917091j 0.00114379+0.00902095j -0.0052496+0.00115159j -0.00163219-0.000961013j 0.00122863+0.00797125j 0.00440964-0.00418036j 0.00463367+0.00247431j -0.00231633+0.00594599j -0.000568172-0.00138289j -0.00481294-0.00356396j 0.00547579+0.000205169j -0.00572149+0.00349964j 0.00531407-0.0111803j -0.00115956-0.00261291j 0.00223028+0.00324664j -0.00190722-0.00526579j 0.00271042+0.00318289j 0.00531412+0.00285932j 0.000628013-0.00320462j -0.000993689-0.000983254j -0.000388537-0.00143136j 0.00368846-0.000512967j 0.000332931-0.00284408j -0.0020673+0.00177764j 0.00136286-0.00304244j -0.00056199+0.00572912j 0.000146832+0.0037046j 0.00409232-0.00265211j 0.000992047+0.00622833j 0.00554509-0.00271329j -0.00355887-0.00440959j -0.00370738+0.00151234j -0.00290403+0.00301633j -0.0084291+0.00897527j -0.00712288+0.00602387j -1.91109e-05+0.00171858j 0.000562646+0.00451351j 0.00113991-0.00780027j 0.00685578+0.0078639j -0.00134231+0.00422434j -0.00123579-0.000277643j -0.00357287-0.00106062j -0.00121455+0.000785273j 0.000168087+0.000518333j 0.00498614+0.00185079j 0.00148117+0.00226789j 0.0030232-0.00186507j -0.000372557+0.00105605j -0.00179252+0.00142898j 0.00667739-0.00156824j -0.00496185-0.000956828j -0.000601839+0.0104571j -0.000766554+0.00120334j -0.00335931+0.00481641j -0.000494203-0.00185293j -0.0013564+0.00288278j -0.00472568+0.00458563j -0.00398672+0.00363074j -0.0064916+0.000405546j -0.00123692-0.000675908j 0.000198689+0.00461479j 0.00692555+0.0036388j 0.00568652-0.00126838j -0.000387617-0.000633751j 0.00515376+0.0130566j -0.00223485-0.00341261j -0.00309504+0.00427663j -0.00419476+0.00251542j -0.00498581-0.0108333j 0.00771023+0.00648786j -0.0065477+0.0012831j -0.000116479+0.00873431j 0.00626832-0.00629024j -0.00129052+0.0102497j -0.000618655-0.00371786j 0.00530436+0.00749202j -0.0142129-0.00655645j 0.00354683-0.00306856j -0.00379882-0.0100411j 
0.0946548-0.0364522j -0.0197116-0.00884717j 0.0856115-0.123125j -0.0519428-0.0962631j -0.0013324-0.160583j 0.0425721-0.0137403j 0.004139+0.0507924j -0.0437393+0.0575677j 0.00685686-0.0616577j -0.0518208+0.0724123j -0.011653-0.0141686j -0.00662399-9.29194e-05j -0.010795+0.00884406j -0.0122734+0.00819054j -0.033283+0.0422733j -0.0282543+0.00739758j -0.0201179-0.0103611j 0.0404918-0.0362124j -0.0215477-0.0398514j 0.00376769-0.0224927j 0.0300579-0.00401809j -0.0141064+0.0298798j -0.0532608+0.0237569j -0.0212761+0.00982855j -0.00359557-0.00727833j 0.0183123-0.0131235j -3.49409e-05-0.013334j -0.000686099-0.0039439j 0.0154608-0.00740341j -0.00927891-0.00381999j 0.0120424-0.0265833j 0.0113575+0.0057515j -0.0391804+0.02376j 0.024213-0.00766214j 0.00452835-0.00284891j 0.0249407-0.0127221j 0.000838869-0.00306397j -0.0114912-0.00202513j 0.0247352-0.0166584j 0.00684664+0.00152154j -0.00307339+0.00118924j -0.0147619+0.0140401j 0.0248674-0.0130121j 0.00594263-0.00702365j 0.00385934-0.000557086j -0.000331672+0.00176657j -0.00957955+0.00455973j -0.00179677-0.0010556j 0.000230447-0.00475358j 0.0111833+0.00431485j -0.00445397+0.0152859j -0.0245664+0.00571522j 0.00578758+0.00576535j -0.00798073+0.00338637j 0.000388832-0.00127474j 0.00935984-0.00684027j 0.00601352-0.00303425j 0.00115384-0.0147938j 0.007584-0.00678396j 0.00423929-0.00577033j -0.00738444+0.0031572j 0.00289695+0.00937387j 0.0119553+0.00325341j 0.00359962-0.00272277j 0.00228062+0.00390619j 0.00840729-0.00302364j -0.000177057-0.00521108j 0.00223147-0.0049144j -0.0013426-0.00553272j 0.00527726-0.00264654j 0.00648351-0.00200564j 0.0046496-0.00553789j -0.00859693+0.00161551j -0.00196228+0.00204786j 0.00554125-0.00298681j -0.00190446+0.0147726j 0.00464771-0.00353542j -0.00374185+0.000186363j 0.00190416+0.00207501j 0.00687766-0.00547208j 0.00283233-0.00639219j 0.00468514-0.00285879j -0.00605525+0.0101092j 0.00150101-0.00309031j 0.00408586-0.0025541j -0.0065081+0.00123938j 0.00816452-0.00731321j -0.00361107+0.00887728j 0.00269513-0.0110298j 0.0063539+0.00223222j 0.00346075-0.0029597j -0.0011191-0.00487474j -0.00710413-0.00171157j -0.00600394-0.00324542j 0.00524592-0.00309057j 0.000402144-0.00179927j -0.000745097+0.00216048j -2.69891e-05-0.00328845j -0.00164753+0.000597821j 0.000590545-0.00175659j -0.0019846+0.00685008j 0.00269738-0.00260604j -0.000427765-0.00800421j -0.00817812+0.00138984j 0.00186293+0.0074468j -0.00715389-0.00440964j -0.0105044-0.00547852j 0.00372242+0.00510731j -0.000660389+0.00320814j -0.0102624+0.00827933j 0.0037081+0.00344148j -0.0076314-0.0100829j -0.00494148-0.00477954j 0.00582955-0.0060374j 0.00137681-0.00685407j 0.00016771+0.00342544j 0.0150469-0.00234577j -0.00104316+0.00274389j 0.00730407+0.00146881j 0.00970136+0.00887342j -0.00309288-0.0182171j -0.0059927+0.000818818j 0.00963034-0.00253321j -0.0214279+0.0112927j 0.0175271-0.0259547j -0.000558755+0.00559706j 0.00192752-0.00537292j 0.00780701+0.00247301j -0.00128171+0.0137443j -0.0327137+0.0122988j 
0.0642771+0.0597106j -0.00538045-0.0358006j 0.0355833+0.0472862j 0.0648802-0.0606954j 0.0302004+0.0111212j 0.0162819+0.00810404j -0.0454947-0.0189228j -0.0503892-0.0240458j 0.0861639+0.0439685j -0.00921162-0.01014j 0.00984912+0.00433388j 0.01701+0.0193548j 0.0184918-0.00917679j 0.024632-0.00925084j -0.023076-0.05532j 0.00505655-0.0266093j 0.00334606-0.0144736j 0.0539231+0.0335589j -0.00161209+0.0218745j 0.0495919-0.0357344j 0.00205435+0.0201351j 0.00604828-0.00972358j -0.0223083-0.0263588j 0.0166401-0.0153865j 0.0106954-0.00223149j 0.0326649-0.00920376j 0.00638886-0.00109287j 0.00287543-0.00265303j -0.00498063+0.0146115j 0.0297501+0.0303183j -0.000672315-0.01884j 0.00440324-0.0194742j -0.0233619-0.00645045j -0.000783256+0.0189422j 0.0108868-0.00452971j 0.00650734+0.010297j -0.00269506+0.0065676j 0.0136437+0.00501671j 0.0132846-0.00259429j 0.00745694-0.00888647j 0.00098696+0.00607j -0.00614437-0.00601038j -0.00478756-0.00216214j 0.00137997-0.000288338j 0.00499576-0.00917908j -0.00356754+0.00386289j 0.00599615+0.00169891j -0.00837079+0.00864158j -0.00967073-0.00578947j -0.00186317-0.0174226j -0.00119071-0.00745461j -0.0237838-0.0100579j 0.019949-0.000652331j -0.00553948+0.00173275j -0.000507016-0.000693689j 0.00705666+0.00552324j 0.00351084+0.00593425j 0.00368178+0.00181387j -0.00289241-0.00117483j -0.00446856-0.00166863j -0.00648492+0.00172989j 0.00872098-0.00125263j 0.0100881-0.00351231j 0.00960142+0.00491205j -0.00434876+0.00281241j -2.79521e-06+0.00271263j -0.00333974+0.00491884j -0.00569483+0.000848766j -0.00102258-0.000116502j -0.0060324-0.00673268j 0.00307761+0.000955606j -0.00288751+0.0040787j -0.00654794-0.000318486j 0.00306645+0.000971762j 0.00477619+0.00405674j -0.00225063+0.0108327j -0.00780243-0.00468508j 0.00242614-0.00247256j -0.00348455+0.0011556j 0.000272622-0.0183027j 0.00726409+0.00477946j -0.00181671-0.00288464j -0.0033431-0.00574752j 0.0035361-0.00538085j -0.00664758+0.00616305j 0.00171998+0.00735965j 0.00646439-0.00150638j 0.00324321+0.00139842j 0.000978249-0.00677726j 0.00734459-0.00207897j -0.00406657-0.00136891j -0.0054032+0.000187114j 0.00351764+0.00237221j -0.00127376+0.00236145j 0.00121668-0.00542085j -0.00219405+0.00281131j 0.00641334+0.00281276j 0.00413739+0.00313815j 0.00369564-0.00153871j 0.00887993+0.00571827j 0.00279249+0.00474657j 0.00193884-0.00167106j -0.00583768-0.00812103j -0.00275473-9.59064e-06j 0.00853622-0.00254745j -0.00184788+0.00733352j 0.00178997+0.000547685j 0.0017224+0.00341739j 0.00391776+0.000218753j 0.00231199+0.00800057j 0.00722581-0.00302271j -0.00852244+0.00243744j -0.00152925-0.00207527j -0.00354485-0.00169797j -0.0114544-0.00523843j 0.00558604+0.00487371j 0.00369951-0.00103428j -0.00122517-4.13451e-05j 0.00529504+0.0047927j 0.00724597-0.0125675j -0.00707967+0.0108427j -0.00629026-0.0014878j -0.00694983-0.0117238j -0.0103337+0.0123359j -0.0110987-0.00241527j -8.96143e-05-0.000471962j 0.00630231+0.00998675j 0.00128487-0.00478732j 0.0161536+0.00117378j -0.0144075+0.00308202j 
0.0668815-0.0971096j 0.0152323-0.0651643j -0.103753+0.0870043j 0.0805026-0.324128j -0.0123877+0.092183j 0.0379164-0.0104139j 0.0429606-0.0468283j 0.0965357-0.0171067j 0.0337109-0.0298446j 0.00869852-0.0339273j 0.0224068-0.00557749j 0.0125473+0.0185363j -0.00279117-0.0219874j -0.013762-0.00915329j 0.0273771+0.0204614j 0.0180092+0.0206708j 0.0131797+0.00183018j -0.0381582-0.003644j 0.0224309-0.00418004j -0.0227135-0.0352799j -0.000446174+0.0127036j 0.0105974-0.02225j 0.0111451+0.00957404j 0.00996277-0.0158029j 0.00179767-0.0125838j -0.00417857+0.0015355j -0.00481672-0.00241688j -0.0153859+0.00566853j 0.00994774+0.00330644j -0.00558103-0.0370911j -0.00161792+0.0114782j -0.00296311-0.00102348j 0.00869555+0.0085126j -0.0126455-0.000178804j -0.00135538-0.00286324j -0.00327829+0.00630243j 0.00901405-0.00846289j 0.00493214-0.00810709j -0.00924248+0.0113883j -0.00416081-0.000441033j -0.00170116-0.00430843j -0.00189497+0.00667124j -0.0126255+0.0157203j -0.00531704+0.017831j 0.00429921-0.0126796j 0.00677193+0.00470369j -0.00124577-0.00111115j -0.00637775+0.00401693j 0.01218+0.000260889j -0.000154167+0.00267148j -0.0052874-0.00492103j 0.0144709+0.00310545j -0.0125803+0.000153941j 0.00926386+0.00659185j 0.000573081+0.00188063j -0.00700461+0.00314202j -0.0014422-0.00234587j 0.000245402+0.00144862j -0.000626366+0.0111802j -0.00195336+0.0062851j -0.0017007+0.00576378j -0.000346105-0.00321715j -0.00792553+0.00137854j -0.00338615+0.00176434j -0.00327934+0.00946839j 0.000756464+1.71682e-05j 0.000327379+0.00495658j -0.00300722+0.00982505j -0.00253227-0.00713569j -0.00371258-0.0106854j 0.00337044+0.00925447j 0.0031463+0.00176225j 0.00435071-0.00884398j 0.00644415-0.0128938j -0.00159459-0.00238759j -0.00174601+0.00723639j 0.00422777+0.0141339j 0.000336688+0.00432122j -0.000438345-0.00696037j 0.00145297-0.00185903j -0.00751336-0.0100923j -0.000744958+0.00388957j 0.00214031+0.00609935j -0.00110607+0.000891471j -0.00439015-0.00124757j 0.0017274+0.00230747j -0.00199114+0.000529331j 0.00342398-0.00517907j -0.00316525-0.000390897j -0.00307278-0.00116247j -0.000534722+0.00109531j 0.00574725+0.00702877j -0.00289171-0.000880452j -0.00192889+0.00672669j 0.00685101+3.07238e-05j -0.00495942+0.00168153j -0.00685056-0.00861445j -0.00129416-0.00455508j 0.00271644+0.00372189j 0.00317965+0.00781164j -0.000854358+0.00863061j 0.00491068+0.00437648j -0.00117375+0.00197028j -0.0070655+0.00877881j -0.0020096-0.0125833j -0.00727109+0.00202944j -0.00282883+0.0110438j 0.00305199+0.00510895j 0.00582756+0.000916402j 0.00627413+0.00267311j 0.00459333+0.00545204j 0.00625361-0.0139597j -0.0161484+0.00336254j -0.0017256+0.00952217j 0.00866156-0.00358701j 0.0022027-0.00819064j -0.0100119-0.000728909j 0.00645591-0.000915654j -0.00689191-0.00164053j -0.00185961-0.00714085j -0.0074549+0.00776895j 0.00275914-0.00111476j -0.00391434-0.00873822j 0.00610241-0.0051935j -0.00276704+0.0134053j -0.00305305-0.00507738j 0.000861811-0.00458798j 0.00381887-0.00796428j -0.00392788-0.0149982j 0.0165505-0.00817422j 
0.0879532-0.0569116j -0.0545924-0.0242521j -0.114755-0.114726j 0.0969054+0.0225502j -0.0913828-0.113697j 0.0635453+0.0864946j 0.00196119-0.0176996j -0.0395969-0.0582368j -0.0243867+0.0235031j 0.0140308-0.00458026j 0.0113314-0.00469293j 0.00126062-0.0019608j -0.00355289-0.00687686j -0.00230845+0.0036106j 0.0309799-0.0251394j 0.013202-0.0192937j 0.0354078-0.00155687j 0.0132724-0.00131942j -0.0161107-0.0110984j 0.00660732-0.0143372j 0.0019039+0.00460344j 0.000327795-0.00838304j 0.0205354-0.00545398j -0.00042094+0.00244246j 0.000194399+0.0114137j 0.00975807+0.0141923j -0.00367543-0.00146213j 0.00495397-0.00440237j -0.00747935-0.00454077j -0.00352834+0.00294749j 0.00350023+0.0111057j -0.0058656+0.00293795j 0.00984579-0.0111362j -0.00268155+0.00528416j 0.00204398+0.00498471j -0.0171405-0.00351356j -0.00197691+0.00349669j -0.000371193+0.00226321j -0.0106206+0.0043334j -0.00272731+0.00521778j 0.0102576+0.00922622j -0.00312282-0.00734599j -0.0034812+0.00836513j -0.00903338-0.00328506j 0.014902+0.00703459j -0.00937997-0.00805506j -0.0016839+0.00660179j 0.00471122+0.0221011j -0.00530327-0.0136978j -0.00519784-0.0126106j 0.00211826+0.0154384j 0.00671158+0.00174583j -0.00255226-0.0024677j 0.00399921+0.00527439j 0.00147268-0.000777145j -0.00190671-0.00240949j -0.00139631+0.000233638j -0.00192248+0.0019825j -0.00160049+0.00127006j 0.000822657-0.000621082j 0.00403153-0.00384665j -0.00240406-0.00841477j -0.00255194+0.000471905j -0.00798763+0.00113526j -0.000650823-0.00202032j -0.00556614+0.00700686j 0.00119481-0.000631513j -0.00186692-0.00579476j -0.00313548-0.00460165j 0.00288127+0.00187419j -0.00781841-0.00491074j -0.00606908+0.0162016j 0.00174992-0.00112601j 0.00354656-0.00316499j -3.95527e-05+0.00751309j -0.00948508+0.00054582j -0.00385314+0.00208136j 0.00284732-0.00775858j -0.00852255-0.000214693j -0.000253315-0.00104645j 0.00307721-0.00578855j -0.00683411+0.00254418j 0.00030799+0.000422356j 0.00065892-0.000857393j -0.00120796+0.000592305j 0.0011782+0.00346178j 0.0019297+0.000339882j 0.00662792-0.0058084j 0.00189202+0.00038483j 0.00138362-0.00356156j -0.00174674+0.00179101j 0.000934381-0.000796585j 0.00417647-0.00508793j -0.00377115-0.00548296j -0.00230728-0.00445574j -0.0029911+0.000442727j 0.00520042+0.00269817j 0.00354962+0.0019147j -0.00325481+0.00103442j 0.00534671-0.00922552j -0.00132126-0.00858842j 0.00350586-0.00272875j -0.00188977+0.00184606j -0.00942386-0.00878504j 0.0040687+6.88389e-05j -0.00209832+0.00351894j -0.00557657-0.00922366j 0.007472+0.00847539j 0.00141934+0.00132694j 0.00528217-0.00761083j 0.00572655+0.00475833j -0.00974766-0.00630457j -0.00589875-0.00589j -0.0038635-0.013256j -0.000759818+0.0101305j 0.00405796-0.00322341j -0.0120151+0.000538239j 0.000768783-0.000521357j -0.00197354+0.00169009j -0.00691708-0.00518084j -0.00413081+0.00206667j 0.000347767-0.00237719j 0.00460123+0.00946161j 0.00317101+0.00640616j -0.00402929-0.00239244j -0.00213019-0.00254852j 0.00381932-0.00107616j -0.00230851+0.00186102j -0.000468146-0.00743208j 0.00799088+0.00242889j 
0.109979+0.155086j -0.012985-0.0262374j 0.103019-0.0577516j -0.154657-0.0174122j 0.0434422-0.125499j -0.0583435+0.0725735j 0.0138421+0.0181445j 0.000517093+0.00460608j -0.0826105+0.0740432j -0.0160787-0.0230231j -0.000958438+0.000497719j -0.0158713-0.00610778j -0.016714+0.00659781j 0.0235741+0.0307573j 0.038021+0.0286397j -0.0105879-0.000808895j -0.0192787+0.00730279j -0.00340912-0.0050274j 0.00617714-0.0211344j 0.0257584+0.00796858j -0.0135074-0.011028j -0.00851394+0.0202831j -0.00424244-0.000455836j -0.0141649-0.00535127j -0.0113172-0.00477388j -0.00111387-0.0121191j -0.015333+0.00178453j -0.00422966+0.00372086j -0.00057796-0.00059561j -0.015903+0.0116498j 0.0140881-0.0106046j 0.00781639+0.00200313j -0.00183604-0.0071627j -0.012643+0.00680978j 0.00365483+0.000946675j 0.000698992+0.0175304j 0.0071063+0.0038105j -0.00165892+0.00922055j 0.00701508+0.0149627j -0.0026286+0.00483547j -0.00726796-0.00051558j 0.00841045-0.0127184j 0.0047409-0.000419414j 0.00973261-0.00584341j -0.0109838-0.00321081j 0.00646785-0.00304105j -0.0106277+0.0141582j 0.00641008-0.00578166j -0.00345241+0.00160653j -0.00271263+0.000798207j 0.0056896+0.00615267j -0.000954131-0.00267637j -0.00221554-0.000239017j 0.00325795+0.00410569j 0.00197937+0.000395725j 0.00426374-0.00656807j -0.000593674-0.000610629j 0.00877303+0.00436564j 0.00299702+0.00184061j 0.00607671-0.000269683j -0.00865523+0.00369399j 0.005219+0.00301386j -0.00328253+0.00592986j -0.00319181-0.00108826j -0.00170131+0.00126537j 0.00994014-0.00373292j -0.00750142-0.00187701j -0.000175344-0.000594986j 0.00377985+0.00462893j -0.00518781-0.00163868j 0.00801183+0.00587855j -0.00912862-0.0139569j -0.00372943-0.00810547j -0.000831376-0.000722997j 0.000106769+0.00184734j 0.00724382+0.00431474j -0.000739284+0.00206802j -0.00365315-0.00777566j 0.00171514-0.000430312j -0.00094815+0.0072232j 0.00203248-0.000121662j -0.00511944+0.00213226j 0.00185331+0.00957682j 0.000128979+0.00342097j 0.00215633-0.00105788j 0.00157138-0.000585314j 0.000361141-0.00334693j 0.00177403+0.00052108j -0.00162216-0.00305083j 0.00519711+0.00204421j 0.00183105+0.00074333j 8.58564e-05-0.00525666j 0.00474483-0.00276008j 0.00252459+0.00406619j 0.00241239-0.00171243j -0.0079936+0.00220374j -0.000971982-0.00149248j 0.000829413-0.000406762j -0.00788022-0.00109922j -0.00104384-0.00536805j 0.00202362-0.00813954j 0.0105005-0.00130472j 0.00612577-0.000662578j -0.000987126-0.00550167j 0.00222406+0.000803164j -0.0023874+0.00664532j -0.000240356+0.000977408j -0.000550691+0.000599714j 0.00791713+0.0071286j 0.00248716-0.00492378j 0.00130608+0.00204717j -0.00584561+0.0027765j 0.00352766-0.0035694j 0.00301597-0.000718584j -0.000573172+0.00464496j -0.00962651-0.00309229j -0.00221851+0.00785261j -0.00126588-0.000991423j -0.00292967-0.00237661j -0.00183255+0.00771702j 0.00168134+0.00439119j -0.00179182+0.00142589j -0.00445104-0.00409776j -0.00679563-2.13952e-05j 0.00766633-0.000321334j 0.00112535+0.00142541j 0.00592456-0.00170895j -0.00822389+0.0032636j 0.00291675+0.000559564j -0.00324662+0.00102861j 
-0.0142347-0.0174703j -0.00083584+0.0131791j -0.0539038+0.0421706j 0.12221+0.0948704j -0.104788+0.0600519j 0.0663254-0.104779j 0.0240906+0.00674894j -0.0159189+0.0387731j -0.044515-0.0355146j -0.0206662+0.0798561j -0.00445118-0.00245882j 0.00696725-0.021884j -0.00950906+0.0073225j -0.0170169-0.0184021j -0.00827455+0.053067j 0.0202165+0.0365284j -0.00221746-0.0136751j 0.00751474-0.0252092j -0.00972259-0.00341164j -0.0127102+0.0395414j 0.0141856-0.0148272j 0.00172016+0.0189386j -0.0059745+0.0151027j -0.0151151+0.0122464j -0.00897744-0.00617309j 0.00544729-0.00754809j -0.0017951-0.00423973j 0.00548094+0.00611001j -0.0463698-0.00670901j -0.0046567-0.0301122j 0.00425382-0.00542424j -0.00351402+0.0140963j -0.0180442+0.0143976j 0.0133533-0.0145131j 1.97669e-05+0.00132746j 0.00626606-0.0156212j 0.0027476-0.00732683j -0.0117416-0.00528867j 0.00968212+2.82949e-05j 0.001242+0.0031437j -0.00023782-0.00806563j -0.0124762-0.00016598j 0.0182716-0.00356573j -0.00132572-0.0033461j 0.00685761-0.00888074j -0.00483972-0.0102521j -0.000113201+0.0088013j 0.0100031+0.00210421j -0.00644828+0.00156006j 0.000628145+0.0156553j 0.0102139+0.00770089j -8.19671e-05+0.00671724j -0.00751701+0.00907985j 0.000273887-0.00279842j -0.0020043-0.00791967j -0.00137633+0.00388437j -0.00153825-0.00620069j -0.000450669-0.00879925j 0.00831845-0.00214029j -0.000863384-0.00292367j 0.00532928+0.000755576j -0.00578863+0.00310362j 0.00357561+0.00610058j -0.00771646-0.00193328j 0.00139903-0.00166655j -0.00802427-0.00168471j 0.0019593-0.0013204j -0.00173787+0.00449342j -0.00702966-0.00294501j 0.00618868-0.00578526j 0.000690199-0.00373826j -0.0092512+0.017239j -0.00358229+0.00393332j 0.0104976+0.00207037j 0.00624656-0.000129451j -0.00691021-0.00218422j 0.00501716+0.00391706j -0.00404047+0.0027462j -0.00702555-0.00487326j 0.00194325+0.000386186j -0.00285765-0.0122119j -5.66352e-05+0.00180368j -0.000110848+0.00548868j -0.000211583+2.30024e-05j -0.00135845-0.00145308j 0.00396036-0.00560506j 0.00466279-0.00174003j -0.00239838+0.00140758j 0.00208776-0.00116511j 0.00181496+0.000676438j 0.00333944-0.00192375j 0.0033941-0.00195005j 0.00428177+0.00294521j 0.00685364+0.00226225j 0.00144182+0.00516474j -0.0049678-0.00128388j 0.00754999+0.000933731j 0.000706222-0.00142384j 0.00261095-0.00327193j -0.00217974+0.0099697j -0.00030574-0.00879261j -0.000919745+0.00367362j 0.00443161-0.00345236j -0.000155049-0.00229846j -0.00143347+0.00594644j 0.00778612+0.0029205j 0.0116544+0.00906585j -0.00290977-0.00827461j 0.000530836-0.00236106j 0.00235366+0.00270353j 0.0049257+0.00387811j -0.00566622+0.00244548j 0.00764295-0.00301238j 0.00269256+0.00547213j 0.000826718+0.00348055j -0.00183694-0.00559491j 0.00151201+0.00425862j 0.00146505+0.00498797j 0.00459714-0.00525112j -0.00533445+0.00616141j 0.00493209-0.0073989j -0.000775931+0.00164219j -0.00315861-0.00881222j -0.0104144-0.00146772j 0.00808378-0.000176141j -0.00132364+0.00193738j -0.0032376-0.00866511j 0.00322042-0.00184667j -0.0109086+0.00423433j -0.00860197-0.00178984j 
