-0.00837993-0.00376424j -0.00535872+0.0069071j 0.0110055+0.00384555j 0.00273722+0.00622718j 0.0101304-0.00160149j 0.00333731+0.0148774j 0.00380378+0.0155715j 0.000746715-0.0131951j -0.0062727+0.0385935j -0.00172095-0.035082j 0.0256847-0.0185117j -0.000750305-0.00548349j -0.00676448+0.0108499j 0.00339305-0.00117687j -0.0192001+0.015678j -0.0120271+0.00715872j -0.00388787+0.00321045j -0.0137247+0.000900503j -0.00872571-0.000234852j 0.010627-0.00985601j -0.00759004+0.003696j 0.00297844+0.0071181j -0.00347814+0.0066791j -0.0278922+0.00570113j 0.0108581+0.00532992j -0.00393249-0.00335938j -0.0104617+0.000178352j 0.03126+0.00495809j 0.0097771-0.00988768j 0.00213474+0.0056354j -0.00658836-0.0027938j -0.000989919-0.00620967j -0.000224363-0.0014412j -0.00131261+0.00336643j -0.00486786-0.00272112j 0.00289545+0.000396199j 0.00165049+0.00172861j -0.00476074+0.00149117j 0.000872316-0.00066716j -8.15714e-05-0.00572819j 0.00214576-0.00236236j 0.00318593+0.001659j -0.000588626+0.00213835j 0.000982155-0.00483043j -0.00419241-0.00778191j 0.00211855+0.0030646j -0.00305391+0.00687081j -0.00439113-0.00286423j 0.00244577-0.000299612j -0.00454556-0.000483276j -0.00255322+0.00120752j 0.00653171-0.00276949j 0.0029649+0.000214431j 0.00178769+0.00319329j 0.00715853-0.00905713j 0.00917239-0.00916881j 0.00348147-0.0137446j -0.0010277-0.00469197j -0.0205782-0.00675152j 0.0035271-0.00629072j 0.000267444-0.00182605j 0.00917668+0.00724605j 0.00715588+0.00122552j 0.00289654+0.0108614j -0.0138472-0.00233691j 0.00716477+0.000200279j -0.0115586+0.00140447j 0.00215543-0.010774j 0.000289098-0.000815761j -0.000719517-0.00762416j 0.006701-0.00170988j 0.0026314+0.00470929j 0.000256029+0.000814479j -0.00632698-0.00164846j 0.00646687+0.00251743j -0.00368929+0.00138316j 0.00500923+0.00926357j -0.00910025+0.0087761j 0.000771504-0.00584407j 0.000688199+0.00987346j -0.000873105+0.000714478j -0.00395672+0.00139871j 0.00328637+0.00463356j -0.001209+0.00260358j -0.000755568-0.00484756j -0.0019647-0.00182652j 0.00186248-0.00244242j -0.000362095+0.00153658j -0.00377632-0.0125544j -0.00202121-0.00269543j 0.000656399-0.00486813j -0.0012211+0.00483083j -0.00204286+0.00437481j -0.00208505-0.00352122j -0.000519101+0.00148134j -0.000127642-0.00102685j -0.00012849+0.00395261j -0.000753844+0.000689176j -0.00373401-0.0066624j -0.00309339-0.00239395j -0.00153641-0.00334374j -0.00151891+0.00477652j 0.000564679+0.00315481j 0.00142577-0.00367573j 0.00362451+0.00295414j 0.00202547-0.00478668j -0.00253018-0.000267154j 4.32902e-05+0.00238578j 0.002929-0.00416146j 0.00259766-0.00260302j 0.000809297-0.00537104j 0.00186889-0.0120153j 0.000840537-0.00348495j 0.000949469+0.00806328j -0.00509368+0.00327263j 0.00268095-0.00102331j 0.000595424-0.00172119j 0.00135217+0.00616573j -0.00322717+0.00205626j 0.000236587+0.00312531j -0.00125615-0.00239674j 0.00221998+0.00124516j -0.0105096+0.00131305j -0.0132865+0.00362647j -0.004795+0.00116163j 0.00689425-0.00143967j -0.00199525+0.00100297j 0.000662686-0.000951715j -0.00250648-0.00213729j -0.00349624+0.00101163j 0.00273764-0.00340551j 0.00262818+0.000168073j -0.00283052-0.00153331j 0.000546725+0.00034795j 0.00245736-0.00968663j 0.0108051+0.00406286j -0.0040157-0.00299475j 0.00869628-0.000100462j -0.000517654-0.00187767j 0.00714474+0.00113174j -0.00317762-0.000876382j -0.00884252-0.0055693j -0.00338882+0.00406906j -0.00585069-0.00408758j 0.00685495-0.00566889j -0.003384+0.000166697j 0.00173402-0.000337047j -0.00421871+0.00275186j 0.000829848+0.000278481j 0.00433944+0.000850336j -0.00752763+0.000475728j -9.72048e-05-0.00167956j -0.00113655-0.00503136j 0.00374128+0.00454612j 0.00630212-0.00206103j 0.00391761+0.00216793j -0.00450501+0.00205561j 
-0.0112007+0.00172151j -0.00286806+0.00224201j 0.00882352+0.00840924j -0.00649536+0.00481538j -0.0130987+0.0115974j 0.0182151-0.0169903j 0.0270951-0.0229636j -0.0112411-0.0030955j -0.0283264+0.0156739j 0.0135054-0.0182263j 0.0701579+0.0659948j -0.00898476+0.00431859j -0.0159333+0.0177979j 0.00731594+0.00477781j -0.00414617+0.0119496j 0.0164604+5.6103e-05j 0.00342476-0.00758107j 0.011526-0.000407272j 0.00814499-0.00201669j 1.85717e-06-0.0135113j -0.00961903+0.00164377j -0.00993396+0.0098093j -0.00219436+0.00617776j -0.0195982+0.00679768j 0.00240809+0.00273377j 0.00670381+0.00243251j 0.0139558+0.00527156j 0.00724009+0.00336153j -0.000767571-0.0107504j 0.0161977+0.00581804j 0.00260687-0.00114413j 0.00294402+0.00288329j 0.0048467-0.00810997j 0.0026797+0.0051246j -0.00196224+0.0054598j -0.00224483-0.00339297j -0.00132006-0.00322571j -0.00285246-0.00467078j 0.00256189-0.00487198j -0.000399716+0.00454633j -0.000547996+0.000576294j 0.00131109-0.00582436j -0.00895492+0.00977757j 0.00370309-0.00692615j 0.0154521-0.00634408j -0.00582816+0.00160944j 0.000744945+0.0085181j 0.00800366-0.00721886j -0.0101895-0.0109493j 0.00511583-4.74178e-05j 0.0141899+0.0094145j 0.00140862-0.00547494j -0.0038616+0.00305128j 0.00324456-0.000500588j 0.00721767-0.0102017j 0.00115207-0.00512196j -0.000347121-0.00648993j 0.00513935+0.00156861j 0.0108712+0.0087405j 0.000848109+0.00387901j 0.00179155+0.00419445j -0.00858539+0.00407161j 0.000882494-0.00198702j 0.00150774+0.00414119j 0.000436449-0.00613404j -0.00402756+0.00597111j 0.000382545+0.000966882j 0.000219807-0.00494379j 0.00185682-0.00853436j 0.00272401+0.000943689j -0.00210195+0.0145607j 0.000871393+0.00261014j -0.00285201+0.000229742j -0.00591589+0.00118749j 0.0113738+0.0156335j 0.0161026-0.00409589j -0.00409112+0.0035066j 0.012387+0.00634204j 0.0046489+0.00211667j 0.00986791-0.00800409j -0.00693358-0.00521895j -0.00133983-0.00845323j -0.00307946-0.00177506j -0.00313046-0.00105314j 0.00195849+0.00247242j -0.00191445-0.0015149j 0.00332482+0.00478514j -0.000543279+0.000640633j -0.00243142+0.00505921j -0.00027158-0.000494302j 0.000509733+0.000368806j 8.28155e-05+0.00012189j 0.00102433+0.00200777j -0.000964899+0.0032863j -0.00445579+0.00216551j -0.00327191+0.00183619j 0.000601719+0.000103909j -0.000245428-0.00249697j 0.00180383-2.13642e-06j -0.00311071+0.00332286j -0.00249682-0.00149146j -0.00146386+0.00101477j 0.00215186+0.000900062j 0.0003195+0.00326954j -0.00344642+0.00217207j -0.000745691+0.000589911j -0.00299715+0.00305198j -0.000751635-0.000635994j 0.00214912+0.00193963j -0.00136051-0.00606372j 0.00173969+0.00435191j -0.00292698+0.00554179j 5.29281e-05-0.00518055j -0.00126458-0.00439666j -0.00491457-0.000279756j -0.00175475-0.0047831j -0.000599377+0.00974605j 0.00111839+0.0076137j -0.00134338-0.00158542j -0.00466009-0.00835701j -0.00182029-0.000380091j 0.00414356+0.00613347j -0.00207103-0.00648337j 0.00223267+0.000976058j 0.00667717+0.0117933j -0.00509827-0.0117889j -0.00157757+0.00530741j 0.001742-0.00425884j -0.000812328+0.00459525j -0.000820591-0.00536527j 0.00049192-0.00404884j -0.000137592+0.00353554j -0.00148104+0.00117197j -0.00117473+0.00605046j -0.00122801-0.00220078j -0.00149966+0.0023246j 0.00134057-0.00792781j -0.00193866-0.00197764j 0.00280407-0.0104264j 0.00109723+0.0132422j 0.00558969-0.00223329j -0.00206608+0.0108916j -0.00219847+0.00745378j 0.00181657-0.00315537j -0.000978796+0.0107286j 0.000156039-0.0122413j -0.000535215+0.000205565j -0.00273839+0.00238552j -0.0022703+0.00590094j 0.0048313-0.00128986j -0.00738417+2.48652e-05j 0.000728741+0.015928j -0.00378303+0.00128117j -0.000373645-0.00122598j 0.00124179-0.004283j 0.00178295+0.00320502j -0.00212799+0.00326292j 
0.0012166-0.00073628j 0.00405859-0.0019686j 0.00099104+0.0170247j -0.00821993-0.011907j -0.0129971+0.00680031j 0.00337311+0.00444455j -0.0123336+0.00122589j -0.0558468-0.0127782j -0.0286177-0.00763407j -0.0168322+0.0185496j -0.0268452+0.00434172j 0.00319618+5.19811e-05j -0.0112938-0.00117689j -0.00638767-0.00457161j -0.000348063-0.000713529j -0.00400618+0.00250881j -0.0090972-0.00160421j -0.0022953+0.00109544j 0.0065428+0.00358822j 0.0113659+0.00285982j -0.0110718-0.0146544j -0.0114221-0.00702465j -0.00822913-0.00612484j 0.00152236-0.00670563j -0.0081427-0.00737836j -0.000150832+0.00167686j -0.00481944+0.00352391j 0.00474805+0.00526377j 0.00461092+0.00593497j -0.00492939+0.00245j -0.00565341+0.00523016j 0.00124063+0.00288079j 0.00320669+0.000194945j 0.0011203-0.00312798j -0.00118385+0.00673138j 0.00462645-0.00613742j -0.00106466+0.00522843j -0.00364783-0.00174163j 0.00481496-0.00103075j 0.00236362+0.00197333j 0.00284872-0.000358854j -0.00117773-0.00620317j 0.00169065-0.0028533j 0.00813725-0.00675911j 0.00300925+0.00376151j 0.00574782+0.000739503j -0.00164039-0.00999789j -0.00516658-0.00020395j 0.00614212+0.00265763j -0.00466496+0.0045652j 0.00632355-2.82772e-05j 0.00644965+0.0081261j -0.000298972+0.0106229j 0.0023066+0.0138399j -0.00657805-0.00980593j -0.00195872+0.00441414j 0.0125438-0.00101494j -0.0070655+0.00971798j -0.000845179+0.00164834j -0.00516298-0.00485885j -0.00109039+0.0130109j -0.00783494-0.00504998j -0.00711533-0.00262834j 0.00195679+0.00180586j -0.0120027+0.0172245j -0.0060527+0.00655753j -0.00320987-0.0123792j 0.0145737-0.00130748j -0.0154136-0.0077774j -0.0134616+0.000510104j -0.00280819-0.000167195j 0.00257815-0.0065089j -0.00316752+0.000353652j -0.0073638-0.00332057j -0.00015846-0.00206356j 0.00105956+0.00497209j -0.000540505+0.000916836j 0.00346601-0.00155674j -0.0020159-0.00251379j -0.00231468-0.000363409j 0.00536015+0.00690296j -0.00276809-0.00728841j 0.000412802+0.00361416j -0.00162069-0.00198534j -0.00131576-0.00378007j 0.00035482+0.00126632j 0.00304917+0.000172985j 0.00305523-0.000415477j -0.000690511-0.00383213j -0.00231421-0.00234578j 0.00411561+0.00270113j 0.000692687-0.00459724j -0.000826963-0.00143141j -0.00010373+0.00741456j 0.000957396+0.00224643j -0.00193769-6.69247e-05j 0.00139082+0.00560176j -0.000753821-0.00188699j -0.000466914-0.0020635j 0.00208386-0.000473111j 0.0021275+0.00248354j 0.00163849+0.00112518j 0.000207315-0.00199019j -0.00237145-0.00153299j 0.00141207-0.000145384j -0.000337607+0.00403145j 0.000511044-0.00199303j -0.00206123+0.00190744j -0.00214348-0.00071629j -0.00221198-0.00160037j 0.000854648-0.00373905j 0.000394067+0.00580175j -0.0028263+0.00175921j -0.00192883+0.00141449j -0.00191456-0.00541476j 0.00111634-0.00185969j 0.000371468-0.00322795j 0.00300464+0.0061074j -0.000521121+0.00769747j 0.00247711+0.00484047j 0.00340098+0.0102059j 0.00148411+0.0154048j 0.000543163+0.00361716j 0.000294251-0.00640991j -0.00154514-0.00693063j 0.000645099-0.0145763j 0.00113925-0.00168547j -0.00172339-0.00519205j -0.00260953-0.00795571j 0.00162924-0.00187027j -0.000173622-0.00570935j -0.000317668+0.00296934j -0.00187086+0.0130007j -0.0011605-0.00200069j 0.000854727-0.00375322j 0.00204839-0.0147885j -0.00258169-0.0107376j -0.00225546+0.00769488j -0.00132571+0.0144602j -0.0011489+0.0112653j 0.00137382-0.00570975j -0.000455652-0.00462365j 0.00271156-0.00490073j 0.00186445-0.00594235j -0.00190071+0.000749296j -0.00129221+0.00231944j -0.000302179+0.00063194j 0.000624172+0.0014018j -8.72406e-05+0.00495589j -0.00110202+0.012841j 7.38029e-05+0.00752255j -0.00165466-0.00403947j 6.16352e-05-0.00376238j 0.000247417-0.00570546j -0.000293446-0.00324368j 0.000356293-0.00117247j 0.000809349-0.000791493j 
0.00748588+0.0101626j -0.00837843+0.0114963j -0.00599585-0.0657373j 0.0300766+0.0172153j 0.0254681-0.025317j -0.0395913+0.00474629j 0.00514237+0.0111577j -0.009621+0.0376885j 0.0120694+0.00121488j -0.0506951-0.0376919j 0.0571144-0.0711731j 0.00655277-0.00875712j 0.0437522-0.00398275j 0.00174498+0.00194027j 0.0137238-0.0156223j -0.00294352-0.0159415j 0.000549228+2.40395e-05j -0.0107648-0.00250116j -0.00742432-0.00225886j -0.0153402+0.00354355j 0.0102042+0.00121887j 0.0211957+0.00152721j 0.00904045+0.00651314j 0.0211446+0.0192277j 0.00679782+0.00411113j 0.00504481-0.00282301j -0.00137508-0.0143417j -0.0049513-0.017476j -0.0218833+0.000537729j -0.00617811-0.0208262j 0.0157992-0.00736292j -0.00727025-0.002122j -0.00568174+0.00252718j -0.00160896-0.00025301j -0.0048074-0.00879695j -0.00857689+0.0125j -0.00517635-0.00537753j 0.0123725+0.00221026j -0.0106268+0.00460795j -0.0108875-0.00226145j -0.00216074-0.00701651j 0.0039968+0.0119117j 0.00579165-0.00853574j -0.00183026+0.000338143j -0.00521958-0.00617577j -0.00370147+0.00123693j 0.00481683+0.00458319j -0.00500554+0.00604515j 0.00587098-0.000794254j 0.00502397+0.00462804j 0.00213671+0.00657887j 0.0039739+0.006974j 0.00162298+0.00945934j 0.000924083+0.00188797j 0.000395728-0.00452538j 0.00226019+0.00350788j 0.0043347-0.00620744j -0.0011965-5.10402e-05j 0.00118008-0.00145672j -0.00338491+0.000639242j -0.000356142+0.00597656j -0.00839541-0.00161498j -0.00324903-0.00129918j 0.000576613+0.00658315j -0.00313736-0.00113492j 0.00338696+0.00624534j 0.00469342-0.00685013j -0.000450611+0.00221657j 0.00123836+0.00236434j -0.000198945-0.00288578j -0.00690749+0.00362044j 0.00581414+0.00408178j 0.00128253-0.000451061j 0.00218583-0.00419654j 0.000581085-0.00455887j -0.00351274-0.00224973j -0.000629682+0.00372348j 0.00689186+0.00087213j -0.000809634-0.00199926j -0.00513793-0.00458148j 0.000589052+0.0044072j -0.00219445+0.0109693j 0.00426023-0.00260664j 0.00461393-0.00434532j -0.00446382-0.00034523j 0.00123848-0.000859517j -0.00694235+0.00295478j -0.00378134+0.00459969j 0.000487057+0.000772311j -0.00115314+0.000446125j -0.00935835-0.000239036j 0.00286191-0.00113464j 0.00192083+0.0013797j 0.00280258-0.00768762j 0.0030098-0.00193454j 0.0062856-0.000231989j 0.00460385-0.00408925j 0.00399578+0.00166886j 0.00406598-0.000605198j 0.00348741-0.00180149j 0.00200893-0.00122687j 0.000924148-0.00440453j 0.0020845-0.00253777j 0.00295947-0.000392739j -0.00240303+0.00282481j -0.000553638-0.00461229j -0.00157019-0.00523751j -0.00330888-0.00298604j 0.00475768+0.00134633j 0.00731272-0.000475921j -0.00646341+0.00230577j 0.00366282-0.00186335j 0.00179245-0.000764231j 0.00279169-0.000373305j 0.00344779-0.00243804j -0.00559403-0.00154098j 0.000534538+0.00162721j 0.00352112+0.00220124j 0.00540526-0.00425082j -0.00272943+0.00130362j 0.00455868+0.0027967j -0.00428544+0.00204472j 0.00092001+0.00346385j -0.00108961-0.00230265j -0.00165904+0.00217283j -0.000303489-0.00366342j -0.000598546-0.00202233j 0.00388079+0.00315286j 0.00462976-0.00196773j -0.000886659-0.00347622j 0.000280912-0.00225878j 0.000886304-0.00311897j 0.00574907-0.000896896j 0.00123139+0.00199601j -0.00294035+0.0026875j 0.00199749-0.000765101j 0.00156366-0.00092767j 0.00135866-0.00181555j 0.00193535+0.00171694j 0.00138383+0.00713915j -0.00284282+0.000375081j 0.00218204-0.00183352j -0.00424501+0.00344866j -0.00143452-0.00278045j 0.0040196+0.00127154j 8.08689e-05-0.000954582j 0.000614733-0.00010046j 0.00630674+0.00473962j -0.00194471-0.001567j -0.008024-0.000915883j 0.00506803+0.00439859j 0.00215424-0.0074564j 0.00668035+0.00184668j 0.00276111-0.00425793j 0.00647081-0.0051058j -0.00503953-0.00742592j -0.00463767+0.0131074j 
0.00719859-0.0152403j 0.00298904+0.00300509j -0.058312+0.0141846j 0.0230875+0.00555502j -0.0207078+0.00302609j -0.000463375+0.0133703j 0.0131775+0.00958052j 0.0207979+0.0103703j 0.0166703-0.0543728j -0.0250071+0.0253838j -0.0441091-0.0436777j 0.0194106-0.012075j -0.0108398-0.000183713j -0.00660164+0.0133647j -0.00236416-0.0109067j -0.00183066+0.0155469j -0.00254931+0.00849242j -0.0136805+0.00718469j -0.00663543+0.00349516j 0.0120709+0.0122443j 0.00562075-0.00760541j 0.0051415-0.0142297j -0.0034926-0.0104571j 0.015762-0.00841347j -0.00849176+0.000572978j 0.00184609+0.00844634j -0.0113711-0.00748096j -0.00221338+0.00222269j 0.00408584+0.0131044j -0.00781912+0.00635296j -0.0044715+0.00737522j -0.00313679-0.011017j -0.00253001-0.00133561j -0.00505863-0.00887979j 0.00695737-0.0107184j -0.0136559-0.00548538j 0.00816878-0.00382192j 0.00389328+0.0100073j -0.00146453-0.0036097j 0.01319-0.000805327j 0.0219227-0.00823208j -0.00479012-0.0171213j 0.00475418-0.000810198j 0.0125631+0.00354393j -0.00605953+0.00450072j 0.0011621-0.0021185j 0.00182431-0.00593887j 0.00185729-0.00111833j 0.00396158+0.00050086j 0.00698489+0.00187647j -0.00609119+0.00281595j 0.00103458-0.00340901j 0.00539044-0.000443932j 0.00683666+0.000554696j 0.00170424-9.74775e-05j -0.000309776+0.000492595j -0.00444898-0.000462695j -0.00247256+0.00506324j 0.00187897-0.00313398j 0.00218605+0.0016962j 0.00214574-0.00129213j 0.00106397+0.000993517j 0.00106134+0.000193129j 0.00450705-0.00188654j 4.16943e-05+0.00053931j 0.000482903+0.000586003j -0.000190185+0.000335904j 0.00255189-0.00156242j 0.00485663-0.00204635j -0.00375786-0.0041373j -0.00136319+0.0051859j 0.00613372-0.00281635j -0.00487145-0.00251661j -0.00239911-0.00706855j -0.00248895+0.00197052j 0.000247393+0.00106326j -0.00287844+0.00175388j 0.00660979-0.00300615j -0.00530117-0.00335625j -0.00178827+0.00336947j 0.00281683-0.00160034j 0.0112244-0.00344754j -0.00589708+0.00433965j -0.00518097-0.00319552j -0.000553511-0.000139697j 0.00355996+0.00395545j -0.000636589+0.00466161j 0.00590963+0.00700361j -0.00192079-0.00353309j -0.000145127+0.00325076j 0.00174306+0.005445j -0.00144526-0.00187399j 0.00042038-0.0020534j -0.00365667-0.00264086j -0.00295796-0.00519081j -0.000568509-0.000410179j -0.000403595-0.00401322j -0.00277048-0.0063746j -0.000200423-0.000897453j -0.00104292-0.00269832j 0.0017533-0.000254219j -0.00151922-0.00324802j -0.000930697-0.00559298j -0.00313365-0.00749046j 0.00169485+0.00159288j -0.000417821-0.000662962j -0.00178439-0.00270961j 0.000798149+0.000630256j -0.00521992-0.0021973j 7.06577e-06-0.00428454j 0.00198959+0.00775903j -0.0022516-0.00282351j -0.00781812+0.00354176j 0.00210073-0.00406725j 0.000554278-0.00506923j 0.000664893+0.000861939j 0.00311464-0.00248751j -0.000901156-0.00386714j -0.00347467-0.00127221j -0.00148048+0.00301232j 0.000788731-0.00428697j -0.000768022+0.00311641j -0.000811741+0.000723879j -0.00154185+0.00227934j -0.000369173+0.00203339j -0.00138662-0.000527434j -5.3928e-05+0.00118179j 0.000879582+0.00467551j -0.00226854-0.00224289j -0.000970777+0.000337803j 0.00119717+0.00165861j 0.00208257+0.00231186j 0.00145827+0.00129968j -0.00124291+0.00293706j 0.00142539-0.00239494j -0.000950887+0.00259158j 0.000336036+9.27033e-05j 2.9991e-05-0.00236091j -0.002922+0.000331953j -0.000714259-0.000432606j -0.000666388+0.000468634j -0.00236404-0.0012495j -0.000369385+0.000310212j -0.00108176-0.00107675j -0.00101449-0.000523487j -0.00165578+0.000667294j 0.000337296-0.000476984j -0.0021485+0.00315193j 0.00388182+0.000956724j -0.00326774+0.00256832j 0.00239336+0.00404625j -0.00474038+0.00379574j 0.000292475-0.00697413j 0.00419444+0.00708233j 0.000283473-0.00534521j -0.00182504+0.00822106j 0.00134527+0.0082483j 
0.0135885-0.0160605j 0.00867174+0.0132949j 0.00020269-0.00470367j -0.000807505-0.0334919j 0.00309263-0.0200748j -0.0306588+0.0361219j 0.00853065+0.0156018j 0.016585-0.00909156j 0.0306335-0.0441119j -0.0562939+0.0763078j -0.0387523-0.085529j 0.0309915-0.00623011j 0.00551371-0.0466082j -0.0270004+0.00288449j -0.00525921-0.0156985j -0.0102723+0.0145828j -0.00192377+0.0122007j -0.0406857+0.00604704j -0.0192541+0.00133679j 0.0162997+0.0143468j 0.0110553-0.00746115j 0.0133317-0.0127832j -0.0114607-0.0149844j 0.0622294-0.0295001j -0.0150687-0.00615602j -0.0113141+0.00604204j -0.0345515-0.00792375j -0.0160453-0.002929j 0.00413201+0.0347095j -0.0462199+0.00122509j -0.0114503-0.00579526j -0.00472692+0.0101118j 0.0101016+0.00887501j 0.0061004-0.0108809j -0.00156513-0.00212804j -0.000342088+0.000446109j 0.0002512+0.00792084j 0.00203489+0.00166443j 0.0119625+0.0168398j 0.00212299+0.00989163j -0.00974391+0.00733286j 0.0112912-0.00254618j 0.00195602-0.0145103j -0.00186347+0.00422874j -0.0189076+0.0109969j 0.00839329+0.00358355j -0.000182193-0.00192158j 0.00966556+0.00568586j 0.0131481-0.00515849j 0.00608329+0.00759429j -0.00262346+0.00822133j -0.00235053-0.0090536j -0.00231039-0.00159646j 0.000169767-0.00449382j -0.00241254-0.00314562j -0.00191183+0.00104518j 0.00674614-6.7702e-05j 0.000113598+0.0034318j 0.00883968-0.00335186j 0.0074629+0.00192557j 0.00332696-0.000828301j -0.000275229+0.00577283j 0.00354716+0.000960633j -0.000354188-0.00115979j 0.00266639-0.00165995j -0.00696791-0.000382978j -0.00244772+0.000703361j -0.00672835-0.00243623j 0.0034431-0.000841948j -0.0014385-0.0100573j 0.00283914+0.00060647j 0.00646298+0.00249191j -0.00106122+0.0098693j -0.00357472-0.00372522j -0.00561223+0.00190304j 0.00379444-0.000820093j -0.00250452+0.00848983j 0.00461892-0.00184663j -0.00711778+0.00028585j -0.00806674+0.0109355j 0.00173438+0.00315189j 0.00129754-0.0048309j 0.00210964+0.0052753j 0.000895962-0.00474675j -0.0051698-0.00334096j 0.00607446+0.00810141j -0.00409411+0.0020125j 0.00520536-0.00360177j 0.00206676-0.00398701j -0.00291496-0.00165629j -0.00138187-0.00435736j 0.00268758+0.000201618j -0.00132987-0.000427327j -0.00243628-0.00172479j -0.000562251-0.00153587j 0.00395269+0.00218764j -0.00355464-0.00147582j 0.00076179+0.00255612j -0.00260991+0.00299377j 0.00240258-0.00118274j 0.000755523+0.00201548j 0.00239602-0.00337121j -0.00318363-0.000816369j -0.00270678+0.00430158j 0.00423609-0.00478936j -0.00465369-0.00262878j 0.00092682-0.00668585j 0.00389928-0.000912461j -0.0117241-0.000282299j -0.00212752+0.00554061j 0.000122348+0.00230865j 0.00178214-0.00304945j -0.0090182+0.00660224j -0.00277674+0.00118407j 0.00383475+3.09222e-06j -0.00453763-0.00813886j 0.00978962-0.00673511j 0.00130498-0.00224885j 0.00292908-0.000975358j -0.00612889+0.00271266j 0.00267326+0.000195951j -0.00205672+0.00113888j 0.00222445-0.00407694j -0.00142824+0.00166288j -0.00145567+0.00268198j -0.000100303-0.00239695j 0.00342302+0.000105034j -0.00122035+0.00364708j -0.00155309+0.00280164j 0.00389339-0.0037117j 0.00362726-0.00311018j 0.00704408-0.00132542j 0.00206256-0.00264261j -0.00148328+0.00877584j -0.00166361-0.00293985j 0.000433276+0.00698284j -0.00305399+0.00248726j 0.000246504-0.00235658j -0.00320478+0.00603545j -0.00386119+0.00663312j -0.00386714-0.00532843j 3.88018e-05-0.00509847j -0.0044004+0.00235079j -0.00300341-0.0072409j -0.00413303-0.000526375j -0.00351784-0.00144477j 0.000305711-0.00106511j -0.000982004+0.0169946j 0.00790972-0.00468896j -0.0076536+0.00256196j 0.0085414-0.000162016j -0.00888005+0.00108916j 0.00153872-0.00890048j 0.00736397+0.0134851j 0.00243999+0.00157172j -0.00991344+0.0138891j 0.00192465+0.0177915j 
