9.12573e-15-0.0365819j -8.02943e-15+0.145271j -1.12916e-15+0.0140386j 3.04235e-15+0.244724j 1.21646e-16+0.112453j -2.07539e-14+0.442758j -7.51527e-15+0.125936j 3.3868e-16-0.269637j 4.61557e-15-0.185279j 1.11196e-15-0.0480522j -5.03532e-15-0.00113461j 8.34818e-15-0.184276j -4.90212e-14-0.238188j 9.09468e-15+0.0677866j -1.88402e-12-0.303971j -5.27513e-15+0.073108j -3.20417e-15-0.00496578j 2.88085e-15-0.00128691j -1.52155e-15+0.120653j -4.16331e-15-0.173197j -1.26957e-15-0.016204j 6.38579e-15+0.287342j 2.98539e-14-0.426421j -6.33413e-14+0.23001j -2.41619e-16-0.0266588j -2.47038e-16-0.0785731j 3.93329e-18-0.0285455j -1.16774e-15-0.0177725j -3.16845e-16-0.0242129j -1.86726e-16+0.000215485j -3.66868e-16-0.00506473j -5.76959e-16-0.00206992j 7.78466e-15-0.0198454j -8.34196e-17-0.0122063j 3.85854e-16+0.00554518j 6.61598e-16-0.00724316j -1.43476e-16-0.0046977j -1.49591e-14-0.0183082j 4.43902e-16+0.0143428j -1.1887e-15-0.0111096j 1.32787e-15+0.00408576j -4.44482e-16-0.01389j 3.49379e-16+5.08238e-05j -2.80638e-15+0.00442689j 7.09391e-16-0.000872059j -9.76398e-16+0.0162924j -3.47426e-15+0.0120798j 3.2763e-15-0.00670192j -9.74695e-15+0.00882986j -4.03352e-17+0.0107314j -1.79623e-16+0.0145816j -2.096e-16+0.0351664j -4.09846e-16-0.00549741j -1.01741e-16-0.020931j 1.1497e-15-0.00646975j -3.85108e-16+0.0398202j 7.61432e-17-0.00734481j 5.58254e-16-0.0168989j -1.3396e-16+0.000282478j -2.54902e-16+0.00521127j 1.87246e-17+0.0103388j 1.32464e-15-0.00719933j -1.19165e-17-0.0103553j -1.36911e-17-0.00290081j 1.80793e-17-0.00510229j 1.43855e-15-0.0166638j -5.62427e-16+0.00855789j -6.74532e-16+0.00295221j -4.84356e-16-0.0100904j 1.64849e-16+0.00975588j 1.92924e-16-0.0124633j 1.43547e-16-0.00390013j 2.70285e-15-0.00128155j -8.28411e-15-0.00782825j -5.62061e-19+0.000167446j 4.03432e-16-0.00100109j -5.04696e-15+0.00127405j 6.27082e-16-0.0110187j -4.40451e-16-0.00308402j 3.57164e-16-0.00770712j -5.69388e-16-0.00418547j -2.47298e-15+0.010414j 3.0611e-15-0.00716219j 1.22279e-15-0.00256036j 8.96886e-16-0.006872j -6.79003e-16-0.00151732j -2.06511e-16+0.00177081j -3.75714e-16+0.00500529j -7.50955e-16+0.00728124j -8.73323e-15+0.00732788j -1.14147e-17+0.0156605j -8.58868e-17-0.000247598j -9.52595e-17+0.000789068j -7.71795e-16+0.000775003j -6.60462e-16-0.00518151j 8.90288e-16+0.00371656j 6.5225e-16-0.000676622j -3.247e-16+0.00127021j -2.82591e-16-0.00731449j 3.96564e-16-0.00940669j 6.21198e-16-0.00470429j -8.23349e-16+0.00126576j 4.05361e-16+0.00380829j -3.74637e-16+0.00702899j -4.36142e-15+0.0062232j -3.14906e-16+0.00653819j -1.13228e-15+0.0108354j 9.17428e-16+0.00913098j -2.80459e-15-0.000199869j -8.72945e-17+0.00392889j -3.93934e-16+0.0013696j 2.40776e-16-0.00277162j 7.02958e-16-0.0118799j 4.71985e-16-0.005026j 2.04375e-16+0.00441775j 7.43261e-16-0.00742032j 8.59723e-18-0.00809012j -3.49554e-16+0.00623529j 4.46779e-16-0.00248338j -1.0981e-16+0.0157706j 4.25482e-16-0.00974335j -1.62577e-16-0.00523044j -1.04501e-16+7.24973e-05j -1.22883e-16-0.00398473j -3.65114e-16+0.0141103j -1.01966e-16+0.00277252j -1.46492e-16+0.00898632j -1.21662e-17+0.0206197j 4.60701e-16-0.0141302j -2.69131e-17+0.000391244j 3.20698e-16+0.0216634j 4.01775e-16+0.0038543j 1.04195e-17-0.00909962j -2.05424e-17+0.0165755j 1.76523e-15-0.0343265j -3.05205e-15+0.0229917j 
4.10233e-15-0.0475112j -3.60176e-15+0.0296892j -5.1677e-16-0.172141j 9.82443e-16+0.00437175j -1.4123e-15-0.147988j -4.94354e-15+0.0338322j -1.99914e-15+0.431348j -1.92894e-14-0.0801927j 1.88878e-14+0.290221j -9.07086e-15-0.00737147j -3.62064e-15-0.0965566j -7.19995e-16+0.0752019j 2.45792e-14+0.0121992j 8.86518e-15-0.440307j 2.9731e-13+0.0493196j -6.69541e-15+0.0239188j -1.13498e-15+0.236669j -2.78383e-14+0.406269j -1.91476e-14-0.00558708j 9.23252e-16+0.0832199j 1.31851e-16+0.316308j -3.54492e-15-0.178077j 5.32272e-15-0.284633j -9.77213e-15-0.0753305j -4.11831e-16+0.0133585j -4.83307e-17+0.00930853j -2.57059e-16+0.0278561j -1.28019e-15-0.0069839j -3.21268e-17-0.040906j 4.4228e-16+0.00252396j -3.14196e-17-0.00623138j -3.84184e-16-0.00576632j -1.2001e-15+0.00455653j 3.70282e-16+0.010003j 7.98275e-16+0.00467614j 2.91558e-16-0.00149976j -1.33113e-16-0.0037429j -5.31712e-15-0.00612322j 9.70427e-17+0.0104568j 9.63124e-17+0.00200764j -1.10305e-16-0.0104134j -1.52937e-16-0.00304074j -8.35951e-17+0.00102769j -3.06842e-16+0.000576679j 2.2621e-15-0.00408342j -9.57513e-16+0.00484632j -2.7428e-15+0.00792533j 4.15329e-15+0.00533643j -1.19943e-14+0.0160999j -1.63124e-16-0.0117759j -1.29988e-16+0.00652152j -4.02667e-16-0.0061642j -1.27693e-15+0.0114703j 6.57442e-16-0.019146j 4.9917e-16-0.01738j -3.43292e-16+0.00843288j -1.76312e-16-0.00875345j 2.12161e-16-0.00789769j -1.7362e-15+0.00407118j 1.0034e-15+0.00408118j -8.40903e-16-0.0078849j 6.43073e-16-0.00644327j 5.97329e-17+0.00162952j -4.00429e-17+0.00276454j 1.88319e-16+0.00417317j -9.56733e-17+0.00438757j -2.56817e-16+0.00656589j 2.0004e-16-0.00319697j 8.63546e-16+0.0080431j 7.06998e-16+0.010729j 2.37528e-16-0.00987203j -3.23201e-16-0.00513039j 1.16147e-14-0.0054557j -6.10408e-15-0.0052278j 5.55453e-16+0.0032185j -8.0072e-16+0.00274279j 1.24789e-15-0.00118261j -1.67825e-16-0.00496045j 2.3426e-16-0.00164932j -3.7458e-17-0.000528507j -1.93503e-17+0.000737947j 6.17914e-17-0.00113517j -3.65344e-16+0.00202317j 8.58706e-16-0.00754308j -3.57316e-16+0.00385229j 3.59036e-16+0.0021375j 3.08212e-16-0.0030741j -5.10644e-16+0.00459038j -9.07936e-16+0.00346317j -5.2665e-15+0.00418847j 3.71358e-16+0.00493563j -1.35758e-16+0.000874291j -1.90701e-16-0.0078575j 2.76919e-16+0.000458621j -1.91853e-16-0.001003j -7.78701e-17-0.00129728j -2.22703e-16+0.00161909j 9.63291e-16-0.00235963j 1.49359e-16+0.00160465j -8.31286e-17+0.000930485j -1.76919e-16+0.00375989j 4.2718e-17+0.00185733j -4.63716e-16-0.00193905j -2.6278e-16+0.00316147j -4.44947e-15+0.00753188j -3.63298e-16+0.00557336j -4.88693e-16+0.00653811j 5.63167e-17+0.00408089j 5.00006e-16+0.00153376j 4.71752e-16+0.00312152j 5.39401e-16+0.00106805j 1.00035e-15+0.0054073j -1.52371e-16-0.000846639j 3.57041e-16+0.000562469j -2.25856e-17+0.00232977j 1.16072e-16-0.000371889j 1.63259e-16+0.00608712j -3.16928e-16+0.00235588j 4.56598e-17-0.000492137j 1.18997e-16-0.00453542j 5.45196e-16-0.0109031j -2.4669e-16-0.000572469j -8.90019e-17+0.002246j -1.27633e-16-0.0107776j -3.02401e-17+0.00187058j -3.15379e-17+0.00843701j 1.3437e-16-0.00788115j -1.698e-17+0.00135386j 3.0085e-16-0.00935239j 2.37921e-17-0.00908224j 3.09612e-17+0.0105678j 5.94372e-17-0.00480162j 4.68302e-17-0.0125098j 6.71648e-19-0.00897966j 3.0972e-16-0.0164877j -5.44469e-16-0.001402j 
1.6123e-14-0.0611146j -1.40726e-14+0.259236j 6.15473e-17+0.0233311j -9.17102e-16-0.0506647j 4.03625e-16-0.00893511j 1.06303e-15-0.0161195j 1.2875e-15-0.0581948j -2.28084e-16+0.0748066j -2.6171e-15+0.0463713j 2.01149e-16-0.000904241j -1.29942e-17-0.0124354j 4.10565e-16+0.0376252j -3.71378e-15-0.0161556j 8.91434e-16+0.0188592j -4.48894e-15-0.000599934j -4.97147e-17+0.0211305j 7.84165e-16+0.0271511j -2.20642e-15+0.0210097j -1.53794e-15+0.0217245j -1.49303e-15+0.0128835j -3.94653e-16-0.0388205j -1.67837e-15-0.0622931j -4.52899e-15+0.0702571j 1.09188e-14-0.0395105j 5.22083e-16+0.0378302j 2.30336e-16+0.0544279j -1.7677e-16+0.117928j 8.16653e-15+0.218143j 4.30712e-16+0.049183j -4.32821e-14-0.138979j 2.21601e-15+0.0752127j 3.69423e-15+0.139102j -6.27486e-14+0.168276j -5.41395e-16-0.169876j 1.15812e-14+0.127168j 1.55864e-14-0.219178j 1.23434e-16-0.107071j -6.60441e-14-0.0836679j 4.06317e-15+0.309748j -1.32631e-14-0.0488566j 1.94483e-14+0.083737j -4.47471e-15-0.0663262j 4.45224e-15+0.0118381j -1.90799e-14+0.032948j -9.18608e-16-0.00392469j 5.5603e-16-0.0531312j 6.87392e-15-0.0317524j 1.61897e-14-0.0238523j -4.35196e-14+0.0444042j -2.58351e-15+0.112969j 1.78455e-15+0.205656j -3.17441e-15+0.232463j -8.12496e-15+0.0983894j 2.92469e-15-0.0606156j 4.61832e-15+0.0100674j -1.3682e-15+0.229487j 2.00496e-16-0.0804026j 3.42748e-15-0.131562j 2.76629e-15-0.00894668j -3.41329e-15-0.0166924j 2.58102e-15+0.00258638j -1.54489e-15+0.0153264j 2.57739e-16-0.0546621j 2.76598e-16-0.000592798j -8.13097e-16-0.0346439j 2.35395e-15-0.0249859j -3.34926e-17+0.034957j -2.82891e-16-0.0087641j -3.2868e-15-0.029751j -1.38294e-15-0.00420502j 1.44937e-16-0.0440713j -2.01508e-16-0.0106026j -8.33188e-15+0.0038469j -3.44709e-15-0.00526214j -1.35042e-15-0.0291005j 6.22864e-15-0.0272122j 2.31102e-14-0.0128435j -4.37411e-15-0.0170523j 5.38304e-15-0.0376104j 2.39312e-15-0.0315979j -2.01784e-15+0.0183134j -7.82867e-15+0.0199662j 6.64727e-15-0.023367j 7.72145e-15-0.0401347j 3.6627e-15-0.00532051j -3.96554e-16-0.002233j -4.17757e-15+0.0211781j -1.85492e-15+0.0242432j -6.68666e-18+0.0058363j -1.62111e-14+0.0161375j -2.20785e-15+0.0661673j -6.34853e-16+0.0117073j -1.73849e-15+0.00466017j -3.6862e-15+0.0146063j -2.12206e-15-0.0255222j -6.37732e-16-0.000950498j 5.83253e-15-0.0419497j -7.38095e-15+0.0114742j -4.60108e-16+0.00798666j 3.66807e-15-0.0122555j 1.9762e-15-0.0342837j -1.9948e-15-0.00841108j 2.90993e-15+0.00492479j -3.81875e-15+0.0334653j -3.56744e-14+0.0532897j -1.69693e-15+0.0283232j -3.31927e-16+0.0187952j 8.27339e-15+0.00863266j -3.3697e-14-0.0254048j -7.21712e-16+0.0472198j -1.664e-15-0.0200472j 2.3841e-15-0.00257477j 3.8591e-15-0.0613294j 1.3366e-15-0.0245153j 2.54326e-15-0.0326745j 9.97321e-15-0.0649588j -3.36308e-16+0.0403237j -1.87587e-16-0.00236501j 2.05981e-15-0.00615443j -9.2042e-16+0.0635106j 4.35509e-17-0.00852984j -1.45294e-16+0.00510961j 3.14348e-16+0.0237123j 1.61019e-17-0.0125679j -5.76755e-16+0.0231823j -1.54075e-16+0.0112766j -9.35394e-16+0.0490189j -4.65268e-17+0.052059j 1.19628e-15-0.0482765j -1.53912e-16-0.0259021j -3.81545e-16+0.0103069j -3.15326e-16-0.0334271j 2.2069e-17+0.0549452j -9.46935e-17+0.0562567j 9.11971e-15-0.161063j -1.57859e-14+0.129701j 
7.73779e-15-0.129749j -6.76352e-15+0.00753557j -8.93896e-17-0.134057j 3.32576e-16-0.0204414j -4.7913e-16+0.0334699j 1.73111e-15-0.0397713j -5.83305e-16+0.0267943j 1.43499e-15+0.0121214j -1.20559e-15-0.0146251j 8.04275e-16-0.0301737j -2.53322e-16+0.006229j 5.84971e-16-0.0105163j -3.92274e-15-0.0186679j 3.69259e-16-0.0115696j -2.06899e-13-0.0335222j -6.17567e-17+0.00464655j 9.92459e-17-0.0237893j 3.11836e-15-0.0330634j 1.28431e-15-0.00746083j 3.68427e-16-0.00176781j 1.68255e-16-0.0398685j -1.01639e-16-0.0135361j 9.15905e-17+0.0685682j -1.02723e-15+0.0382316j 3.1653e-16-0.101545j 4.10327e-16-0.174303j 2.48906e-16-0.102089j 5.80201e-16+0.0139849j -3.27013e-16+0.254973j 9.32148e-15+0.0303466j 8.42481e-16-0.098213j 7.32917e-16-0.130874j -2.42627e-14+0.0593057j 8.30441e-16+0.069319j 2.25288e-14+0.416615j -1.61014e-14+0.148928j -4.69096e-15-0.052485j 1.46591e-13+0.189211j -2.13239e-15+0.135067j 3.98613e-15+0.0108387j -6.71417e-15-0.109688j 1.39466e-14+0.261449j 3.23464e-15+0.139686j 1.54052e-14-0.0325833j -1.287e-14+0.0164769j -1.81602e-15+0.251825j -2.93325e-15-0.0550924j -4.29684e-15+0.255103j -1.41529e-14+0.115137j 1.14346e-15-0.263701j 1.42628e-15+0.0440938j -1.77945e-15-0.0591016j -9.85608e-15+0.119548j 6.10634e-15-0.107052j 3.28206e-15-0.207885j -5.37768e-15+0.0834451j 3.44058e-16-0.0632971j -4.83852e-16+0.00686696j -1.38231e-14+0.039478j 3.73674e-16-0.00535441j -1.89123e-16-0.0117432j 4.80262e-15-0.0327627j 2.12316e-16-0.0324142j -1.58076e-16+0.0343693j 7.90474e-16+0.0225942j 9.22741e-17+0.00436187j -3.38979e-16+0.0192817j -1.85646e-16+0.00149782j 3.53968e-15+0.0309795j 6.95359e-16+0.01112j -9.65727e-17-0.0170874j -3.09089e-16-0.00510744j 4.25932e-14-0.0201312j -4.02903e-14-0.0371013j -5.78224e-17+0.00999649j 1.12058e-14-0.0273272j -4.74334e-15-0.00124998j 1.74066e-15-0.0323032j -5.67926e-16-0.000999168j -2.81658e-15+0.0161011j 1.62462e-15-0.0142021j 4.08171e-15-0.0435652j -7.9107e-15+0.00382338j 3.2482e-15-0.035057j -1.07646e-15+0.0170896j -9.00937e-16+0.00585248j -3.43411e-15+0.015202j -3.30167e-16+0.000885501j -2.84847e-15+0.0157207j -9.26762e-15+0.00542359j 2.46919e-15-0.00567298j -1.82021e-16-0.0131669j -1.5974e-15-0.0249683j 2.40231e-15-0.0130437j -1.69161e-15-0.00874685j 6.73643e-15+0.0183264j -1.69867e-15-0.00944931j 5.91272e-15-0.0250511j 1.19373e-15+0.0250899j 1.31455e-15+0.0270102j 1.41691e-16-0.0185449j 1.01509e-15+0.00761963j -1.953e-15-0.0208696j 1.17006e-16+0.00599589j -5.13232e-15+0.00840903j 2.87473e-16+0.00339311j -9.08059e-16+0.00428155j 9.68611e-16-0.00473837j -2.33393e-15-0.00197152j 2.45699e-15+0.0134561j 5.46907e-15+0.019161j 9.89291e-15+0.0543291j 6.6806e-17+0.00490338j 2.11378e-16-0.0231787j -8.44337e-16+0.0284191j -4.60397e-17-0.0106558j -3.5054e-16-0.0153934j -7.97024e-16+0.00192086j 3.07943e-15-0.0267801j -2.00331e-16-0.0155828j -5.73948e-16+0.00145992j -1.61852e-16+0.00789432j -5.00075e-17+0.0309818j 3.7886e-16+0.00493783j 5.39512e-17+0.00765013j 7.78992e-17-0.0129909j 5.61793e-16-0.0259891j -2.68907e-16-0.003104j 2.00182e-15-0.073979j 8.18509e-18-0.0249372j -1.63993e-16+0.0124457j -1.84579e-16-0.0152426j 1.50451e-17-0.0731054j 1.03421e-16-0.0765041j 6.53321e-16-0.0933974j -8.80309e-16-0.042098j 
-2.2211e-15+0.0391701j 2.03729e-15-0.00410396j -7.19093e-17+0.0269724j 7.55565e-16+0.0599083j -3.05049e-17-0.0067704j -3.95167e-16+0.0119097j 3.01889e-16+0.000822943j 2.83562e-15+0.0438065j -3.43408e-15-0.00510212j 1.24041e-15+0.0159342j -1.1532e-16+0.00255489j 9.25343e-17+0.00498021j 1.78096e-15+0.0138483j -7.6635e-16+0.00246378j -5.7387e-14-0.00935582j 2.57444e-16+0.0187715j -5.26779e-16+0.00767452j -3.13737e-17+0.00204335j -3.32223e-16-0.00179159j 1.3408e-16+0.00593292j 1.99954e-16+0.032341j 1.14039e-16+0.00870707j -2.34938e-15-0.00787651j 5.80696e-15-0.0408854j -5.98005e-17-0.0377731j 5.31219e-16+0.0754203j 1.84637e-16-0.03315j 4.53908e-15+0.134496j 8.55802e-16+0.0539024j 9.55925e-14+0.316493j -3.34595e-15-0.0394658j -2.4805e-15+0.0819548j 5.04361e-14-0.125563j 8.28831e-15+0.414555j 1.02779e-14+0.145025j 1.70502e-14-0.22064j -2.52915e-15-0.159921j -1.29635e-13-0.15786j -4.42928e-16+0.134172j -3.99925e-15+0.00332441j -2.6643e-15-0.0148532j 1.79765e-14+0.198924j -6.64195e-15-0.475532j -1.74764e-14+0.0306139j 2.03621e-14-0.0310636j -8.18624e-16+0.0557953j 2.04202e-14-0.117149j 1.61e-14+0.185258j -6.85954e-14+0.157336j -4.5398e-15+0.0213073j -4.03604e-15-0.224368j -6.38147e-16+0.180016j 9.52467e-15-0.20598j -8.34215e-15+0.0350828j 2.34133e-15+0.160572j 2.86584e-15+0.0374392j 5.21201e-16+0.0507981j -6.24813e-16+0.0221933j -1.09858e-14+0.0310113j -2.23478e-15-0.0182845j 1.72266e-15+0.0220576j 5.68802e-15-0.0307706j -1.81421e-16+0.00412862j 1.80146e-16-0.0303278j -8.93675e-16-0.0209352j 1.69345e-16-0.00384142j 4.7297e-16+0.0159333j 7.00447e-16-0.0118305j -1.46854e-15-0.00923816j -3.01e-16-0.0141255j -1.24375e-16+0.0277141j 8.63187e-16-0.0226621j -2.0275e-14+0.00962061j 2.10318e-14+0.0198495j -6.21085e-16+0.00926618j -2.2529e-15+0.00809325j -1.67913e-14+0.00927797j 2.2303e-15+0.00507156j -2.01136e-15+0.00411318j 9.99764e-16-0.0106649j 3.35784e-16-0.0042684j -7.98631e-16-0.00129463j 8.30802e-16-0.00724223j -2.05303e-16+0.00387492j 7.61545e-16-0.00105931j 2.83371e-16+0.00321602j -5.17987e-16+0.00492861j -1.826e-15+0.00864036j 9.52733e-16-0.00202501j 5.32842e-15-0.00408817j -9.12537e-16+0.00405849j 1.18361e-16+0.00301641j 2.63069e-16+0.00176671j -7.0479e-18-0.00108153j -4.65321e-16+0.00113704j 3.48355e-16-0.000233327j 9.53389e-16+0.00250498j -1.97237e-15+0.00823441j -4.16809e-16-0.00471402j -9.35321e-16-0.00744141j 2.48208e-16+0.00282079j -2.22598e-15-0.000249593j 6.39655e-16+0.018565j 5.61566e-17-0.000755672j 2.26096e-16-0.000574667j -1.80153e-16-0.0122677j 1.11052e-15-0.00505569j -1.49248e-15+0.0108192j 4.44829e-15+0.00553449j -9.2143e-16-0.00448783j -1.16294e-15+0.00246517j -1.15232e-15-0.0125245j 9.65999e-16+0.00068134j -1.00924e-15-0.0151397j -2.32905e-17-0.0059761j 1.60198e-15-0.0120553j -1.48453e-17-0.0091776j 1.31874e-18-0.00296555j -1.28707e-15+0.0104332j 1.78903e-16-0.0184349j -8.04758e-16+0.0196828j 5.91373e-16-0.00446088j -1.73157e-16-0.0261492j -1.79757e-16+0.018096j -1.82559e-16+0.00516512j -1.43334e-17-0.00804263j 3.22033e-16-0.0254776j 7.49503e-17+0.0334211j 3.94759e-16-0.00678959j -6.55529e-17+0.0238501j 6.39072e-17-0.00751037j -6.9454e-17+0.00970915j 2.86183e-17-0.00197566j 1.55061e-16+0.0505822j 1.93919e-16+0.0329368j 2.86145e-17+0.0190529j 
6.02401e-16+0.0227418j -5.41321e-16+0.0393202j 2.4205e-16+0.00021649j -7.33463e-16-0.0472182j 1.38444e-16-0.0190083j 1.67465e-15-0.0373186j 8.19948e-16-0.0267703j -7.00132e-16+0.0246714j -2.49037e-16+0.0283933j -2.2211e-16+0.0110309j 3.15143e-16-0.00969626j -4.20291e-16+0.0182012j -1.31548e-16+0.00155598j 1.62833e-17+0.00883364j 4.12608e-14+0.00672549j 3.28955e-16+0.00246263j -2.4809e-16+0.00846737j 3.47352e-16+0.00200095j 7.21596e-17-0.0128439j 6.76552e-16+0.00897349j -1.02245e-16+0.00620056j 1.98146e-16+0.0274027j 1.84786e-15-0.0215322j -4.07684e-15+0.0191117j 2.45167e-16+0.0351355j -1.50055e-16-0.0563838j 2.82123e-16-0.0639913j -2.47083e-15-0.0762221j -1.15318e-17-0.0306729j 2.77628e-14+0.0897211j -8.72028e-16-0.0266975j -2.80506e-15-0.0875064j 4.5512e-14-0.122246j -1.12353e-16+0.0814749j -4.44247e-15-0.0276442j -1.04981e-14+0.150082j 3.3193e-17+0.0593161j 4.28525e-14+0.0539614j -2.80652e-15-0.216337j 8.75936e-15+0.0109817j -1.23181e-14-0.0771015j 3.00117e-15+0.0307792j -3.2606e-15-0.0156185j 2.04075e-14-0.0386551j -1.31389e-14+0.0290877j -5.28782e-15+0.169411j -2.40311e-14+0.0884903j -1.73275e-14+0.0583395j 3.96013e-14-0.0306072j 1.99681e-15-0.132373j -7.12206e-16-0.128053j 1.45423e-15-0.244929j 6.04107e-15-0.0646678j -2.88029e-15+0.0733278j -1.6425e-15-0.0104745j 1.44349e-15-0.0964828j 1.24162e-15+0.0256147j -6.9448e-15+0.215273j 2.34533e-15-0.00710111j 4.16482e-15+0.014249j -1.70357e-15-0.0438738j -1.45003e-14+0.0793316j 1.78839e-16+0.0625546j 4.16857e-16-0.0162401j -3.35153e-15-0.0909567j 1.95216e-15-0.0106781j 2.16645e-15+0.114259j 7.29121e-15-0.085525j -4.3191e-15+0.0102171j -2.98132e-15-0.0129864j 3.15065e-16-0.0140468j -1.46985e-15+0.0405779j -7.97892e-14+0.0377927j 7.6537e-14+0.0655775j -4.15728e-15-0.0833135j -3.0262e-15-0.0259963j 1.58116e-13-0.0783385j -2.63054e-14-0.00280674j 2.68692e-14-0.115527j 1.54334e-15-0.0527254j -2.46229e-15+0.0180564j -8.05543e-15+0.0375227j 5.64824e-15-0.0151183j 1.19736e-14-0.0513817j 7.21889e-15-0.00090659j -2.47919e-15-0.0258417j -9.89074e-15+0.0571994j -2.62103e-15+0.0289939j 3.92143e-15-0.013846j -1.39388e-14+0.019715j -7.89601e-15+0.125426j -8.90877e-16+0.0276044j 8.31414e-16+0.0205503j -4.53099e-15+0.0207506j -6.90554e-16+0.00392072j -1.08981e-14-0.0298536j 9.85338e-15-0.0581417j -1.44528e-14+0.0328045j -4.90144e-16+0.0241971j 2.47464e-15+0.0114861j 1.40714e-15-0.0344893j -4.19495e-15-0.0127252j 1.56711e-15+0.0148247j -5.37011e-15+0.0258997j -4.99215e-14+0.0772631j -2.96924e-15+0.0384081j 8.17463e-16+0.0177427j 1.70476e-14+0.00285091j -7.25239e-14-0.0586896j -3.77372e-15+0.0695659j -6.35979e-15-0.038718j -2.27007e-15-0.0407524j 6.15738e-15-0.0789343j 2.50439e-16-0.0327186j 4.17076e-15-0.100654j 1.589e-14-0.0872492j -1.72603e-16+0.0795518j -3.46959e-16+0.00369691j -1.9154e-15+0.026903j -3.8722e-16+0.0403181j -6.71076e-16+0.0203768j 9.91037e-16+0.0144693j 4.71087e-16+0.0256202j 1.22089e-16-0.0290953j -1.10659e-15+0.0465561j -3.60873e-16+0.0350925j 3.9216e-18-0.00865803j 1.55283e-16-0.00163765j -7.80393e-16+0.0208505j 9.2613e-17-0.0445534j -1.10289e-15-0.0275519j -1.41219e-15-0.0487038j -6.05298e-17+0.135461j -1.44346e-16+0.0470946j 5.94062e-15-0.0633284j -1.05122e-14+0.110832j 
