-0.000294568+0.0153831j -0.00110955-0.0659497j 0.0272581+0.0142048j 0.0727693+0.177302j 0.0771683-0.0105901j 0.0224067-0.00555287j -0.0381189-0.0210543j 0.0144776+0.0823426j 0.040755-0.0195609j -0.00944341-0.0586971j 0.0206192+0.0651459j 0.0113259+0.0615695j -0.0120289+0.0165019j 0.00801207-0.00747795j -0.0197374-0.0543555j -0.0137045-0.0256704j -0.0128812-0.00151429j -0.0101721-0.00459726j 0.00160527+0.0170307j -0.0048491+0.0130408j -0.0179471+0.0413831j -0.00472226+0.00414996j -0.00685943+0.0378207j 0.0140595-0.0112866j -0.00393416+0.0192679j -0.00618677+0.0242549j 0.024358-0.000637279j -0.0339915+0.000307132j 0.0101753-0.0804347j -0.00863843+0.00572859j 0.0211536+0.011354j -0.00888619-0.0332123j 0.00906872+0.00601864j 0.00712578-0.000885202j -0.00647678+0.00149418j 0.00672619+0.00691902j 0.00241396-0.0370113j 0.00448202+0.0141981j 0.00920069+0.00927481j -0.00965375-0.0240242j -0.00341463+0.0494592j 0.0121543+0.0351254j -0.00144684+0.0362863j -0.000700998+0.0625425j -0.00155142+0.0138065j 0.0144522+0.0145498j -0.0172383-0.0258537j -0.000105038-0.0114266j -0.013564-0.0102201j -0.00920268-0.000368182j 0.0145458-0.0173294j 0.00325858-0.00532956j 0.0059249-0.0264784j 0.00492184-0.0097295j -0.00671929-0.0123198j -0.00150935-0.0224588j 0.000735819+0.00411285j 0.0147002+0.0286846j 0.00107959+0.0221249j -0.00288345+0.00813862j 0.010467-0.00944831j -0.00175522+0.00274685j 0.0042799+0.0124824j -2.42912e-05-0.0272319j 0.00671252+0.00849942j -0.000650926-0.00714774j -0.0107202+0.00517473j -0.0141095+0.00276196j -0.00143503+0.00214769j -0.00451346+0.0155349j 0.00496959+0.00562838j 0.00296648-0.0338443j 0.0073586+0.0179031j -0.00491797+0.0138738j 0.00109074+0.000629318j -0.0147034+0.0153051j 0.00933372+0.000680348j -0.00215422+0.0126342j -0.00945146-0.00754849j -0.00587718+0.00754119j 0.00297564+0.0105457j 0.00587009-0.00403497j -0.00282017-0.00446236j -0.00659549-0.00364862j 0.0132654-0.00166098j -0.00456667+0.0102089j 0.00784141+0.0159065j 0.000421113-0.00339636j -0.00048255+0.0040658j -0.00755176+0.00467232j -0.00314852+0.0178817j -0.00290419+0.000987844j 0.00778922-0.0168445j 0.00421513+0.000790063j 0.00213423+0.0101779j 0.000810037+0.00400012j 0.000783402+0.00317631j -0.00305195-0.00872249j 0.000810973+0.0100606j 0.00790395-0.00963044j -0.00807591-0.0111807j 0.0041383+0.00355544j -0.0138393-0.022461j 0.00571609-0.0090123j 0.00453974-0.00993991j -0.00101601-0.00211981j -0.00510419+0.0193179j 0.000968111-0.00065385j 0.0049321+0.0105109j 0.00470983+0.0139304j -0.0100234-0.00527409j -0.0112028-0.00602525j 0.0205112+0.00307632j 0.0104855-0.0150211j 0.0044723-0.0175877j 0.0025394+0.0113058j 0.00452359+0.00175059j 0.0012865-0.0116083j 0.00525792-0.00308669j -0.00264693+0.00277785j -0.000293662-0.00442506j 0.00240138-0.00777564j 0.00532722-0.0147517j -0.00230543+0.0042465j -0.00292967+0.00913604j -0.00463449+0.0106609j 0.00250005+0.00546855j -0.00849458+0.0117453j 0.000579648+0.0160109j -0.00663839+0.0121087j 0.00352952-0.00603308j -0.000285381-0.00589276j 0.00654253-0.0034459j -0.00501654-0.0039506j -0.00625314-0.00362642j -0.00540265+0.00348105j -0.00151575-0.00906978j -0.00210007+0.00558783j 0.0128902+0.0022722j -0.00551942-0.00568483j -0.0105503+0.00205614j -0.000618741+0.0106046j -0.00302092+0.0232503j 0.000676166+0.0144923j -0.00237762+0.00880607j 0.00752333+0.00481111j -0.00442434-0.00300771j 0.016461+0.000596932j 0.00582783-0.00948338j 0.00675169+0.00582111j -0.0054373+0.00735083j -0.00332748-0.00876876j -0.00348362-0.0103829j -0.0151682-0.00950984j 0.00301738-0.00699066j 0.0132885+0.0038211j -0.00209999-0.0134967j 0.00230724+0.00241743j -0.00418555-0.0173926j -0.00102864+0.007432j 0.00222285-0.000701748j -0.00306869+0.0101864j 0.00504268-0.0113455j 0.000711694+0.00123106j -0.00291846+0.00296574j 0.00265273+0.013245j -0.00738267-0.0044196j 0.00409901-0.00751163j -0.000197433+0.00135959j -0.00588742+0.00590729j -0.00547404+0.0121387j -0.00273507+0.0180454j -0.00284538-0.0114919j -0.000773069-0.0171895j -0.0125897+0.00962062j 0.0156442-0.00542762j 0.0132773-0.00745585j 0.013491+0.00654756j 0.00699209+0.00596911j -0.00994704+0.000679072j -0.0167517+0.0168395j -0.00354008-0.00693359j -0.00166976+0.019637j 0.00911829+0.00227711j 0.000907644-0.000310274j -0.0056861+0.014125j -0.00291866-0.007514j -0.00648611-0.00256499j -0.000421562+0.0127177j -0.00764014-0.00808171j 0.00110917+0.0315468j -0.0314761-0.0275771j 0.0108814-0.012238j 0.00541546+0.00108186j -0.0534909+0.016457j -0.0125873-0.0714372j 
-0.0229339-0.0423484j 0.00982294+0.00717693j 0.0586155+0.0547964j -0.16789+0.032773j 0.0100432+0.0136867j 0.0215142+0.0174052j 0.101184-0.0611587j -0.0170798-0.00199102j 0.0265073+0.0522562j 0.0520075-0.000329229j -0.070339+0.0419809j 0.00341711+0.014083j -0.000818433-0.00272454j 0.0218926+0.0283932j 0.0494952-0.0397025j -0.00571437+0.0093962j 0.0163137+0.0381209j -0.000594664-0.00962928j -0.0260626-0.0247678j 0.000994951+0.0040797j -0.00952367-0.0141418j 0.00215971+0.0390381j -0.00812473+0.0221348j 0.00190662+0.00859438j -0.0079505-0.02379j 0.0152599-0.00175645j 0.00546367+0.0205423j 0.0373073-0.00172817j 0.0347458-0.00483934j 0.00178015-0.0399894j 0.00572621-0.00804623j 0.00362448-0.0220071j -0.00183055-0.0154751j 0.00517322-0.0132638j 0.00557548-0.0318118j -0.0174424-0.0158624j 0.0122014+0.0448774j -0.0138881-0.0391887j -0.0104124-0.00091329j 0.00918136-0.0105821j -0.0394548-0.00695025j -0.0100268+0.00603765j -0.0183483-0.0144725j -0.0228917-0.0275052j 0.0254807+0.0149868j 0.0153979-0.00372183j -0.00389992-0.0329032j 0.00703375-0.0273548j 0.00502239-0.00443724j 0.00499205+0.00428716j 0.0335389+0.00664754j 0.00730424-0.00405766j -9.85687e-05+0.00333696j 0.00951717+0.015325j -0.0104523-0.0158642j -0.00298781-0.000678576j -0.00126197-0.00416151j 0.0190819+0.000972052j -0.00500071-0.000679148j -0.00345734-0.00473093j 0.016707+0.0130667j 0.00526453+0.00999585j 0.0106503-0.0140195j 0.000199255+0.00570458j -0.00564253+0.0135302j 0.0202601+0.00875146j 0.00131978-0.000845701j 0.0103359+0.0200089j -0.0106781-0.0108038j 0.000228633+0.0156324j -0.0144809+0.00998655j 0.00636712-0.00972606j 0.00486915-0.022203j 0.0132194-0.00443899j -0.00696827-0.00387345j -0.00137011-0.0119078j 0.00120686-0.00049155j -0.00525991+0.0111961j 0.00087352-0.00330022j -0.00703171-0.0121838j -0.012041+0.000323505j -0.0124725-0.00075458j 0.000344354+0.00286752j 0.00828037+0.00273132j 0.002312-0.0131287j 0.000940045-0.00861511j -0.00716392-0.0152315j -0.00063998+0.000772055j 0.00166066-0.00756563j -0.00421492+0.0184205j 0.00822147+0.00982535j 0.0106434+0.00418209j -0.00166948-0.0118147j -0.00669399-0.00266773j -0.00722239-0.00693397j 0.00874074-0.00833243j -0.00371965+0.00468852j 0.00211747+0.00722373j -0.00345566+0.00502696j 0.00661864-0.0152797j -0.00764539+0.00749372j -0.00589629-0.00497704j 0.00513522+0.0146467j -0.000297964+0.00371219j 0.00230769-0.000452932j 0.00336219-0.00694984j 0.00514349-0.00159388j -0.00428629+0.00218688j 0.00467817-0.00479376j 0.00558823-0.00226508j -2.85286e-05+0.00824793j 0.00559348+0.00111809j 0.00326956-0.0282584j -0.00748575+0.00165542j 0.000118893-0.00706081j -0.00678627-0.00561755j 0.00862323+0.00679161j -0.000169434+0.00264845j 0.00261468-0.00128506j 0.00487733-0.00315906j 0.00153654-0.00129649j 0.00538569-0.01441j 0.00128941+0.00126691j 0.00323262+0.000742778j 0.00171198+0.00422648j 0.00526246+0.00026529j 0.00475184-0.00788211j -0.00182637+0.0129573j 0.011597-0.0104024j 0.00480097+0.00691196j -0.0018051-0.00292782j -0.00865398-0.00234393j 0.00205775-0.000775495j -0.00293749-0.0060041j 0.00557415+0.00266102j 0.00130599+0.000857911j -0.00441506-0.00287295j -0.00439012-0.00919246j 0.00239289+0.00285527j 0.00235979+0.0078306j -0.00203762+0.0159625j -0.00335285-0.00894247j 0.00300265-0.00178839j -0.00132682-0.00591939j 0.0117587+0.00284394j 0.0077408-0.014493j 0.00726067+0.0110413j 0.000369883-0.0191712j -0.00589711-0.0114332j -0.00747944-0.0029413j -0.00303494-0.0036187j -0.0038845+0.00250461j 0.00927326+0.0072148j -0.00476+0.0104352j -0.00224971+0.000445298j 0.0107786-0.0125583j -0.000586574+0.00609703j 0.00512816-0.00599444j 0.00179243+0.0012245j 0.00374432-0.000719671j -0.00260094+0.00328112j 0.00402368-0.00974376j -0.00571684-0.00198659j 0.00464939-0.00172514j -0.0010678+0.00907858j 0.0066327+0.00481707j 0.00415755+0.00124341j -0.0083727+0.00304072j 0.00599203-0.00585105j -0.00259249+0.00192694j 0.00805281-0.00144516j 0.0107152+0.00488834j -0.0180322-0.00807512j -0.00285466+0.00499131j 0.00665913+0.0120579j 0.0145558-0.00752167j 0.00167465-0.0054047j 0.0142477-0.0171754j -0.0130786+0.0101168j 0.000134328+0.000737775j 0.00524719+0.000327119j 0.00793986+0.00891148j 0.0106054+4.08842e-06j -0.016705+2.4287e-05j 0.00815371-0.00525028j 0.0136527+0.00245522j 0.0074504+0.0153103j 0.00362782+0.00536506j 0.0148945-0.00899023j -0.00656428-0.0028862j 0.0198215+0.00718915j 0.00425418+0.0171648j 0.00830843-0.0086795j -0.00305418+7.76794e-05j 0.021119+0.0521088j -0.0425254+0.0214873j 
-0.00155329+0.000702719j 0.00959213-0.0190549j -0.00367293+0.012247j -0.0270737+0.0404766j -0.0138257+0.00338211j -0.0973969+0.00525806j 0.0172825-0.00385648j -0.00676326+0.0163094j -0.00819856+0.00242099j 0.00805716-0.0191791j -0.00702853+0.0242918j 0.00787139+0.0150134j 0.00577572-0.00300123j 0.00151875+0.00280012j -0.00197204-0.0170008j -0.00616991-0.00210472j 0.00161645+0.00780604j 0.0138242-0.00696306j 0.0187258-0.00864618j -0.0130781-0.0172301j -0.00485231-0.000183949j 0.00728128-0.00736477j -0.0164149+0.00790321j -0.0111945-0.0473908j 0.0248732-0.0013125j -0.0206719+0.00888353j -0.00591683+0.000720431j 0.00282752+0.00420688j 0.00245442-0.028102j -0.0108764-0.00910676j -0.00911634-0.00259791j -0.00544606-0.0135442j -0.00652308-0.00470646j -0.000670806-0.00684296j -0.00325023-0.00013834j -0.00876296-0.001037j 0.00382918-0.00414565j -0.0030593+0.000155292j 0.00483869+0.0037803j 0.00174363-0.00937939j -0.000180843+0.00711113j -0.00651472+0.0106229j 0.00119778+0.0102205j -0.000363816+0.0148975j 0.00169628+0.00342936j 0.0116411+0.00604138j -0.00275194-0.0161514j 0.000162984-0.00522117j 0.000670675+0.00149078j -0.000876132-0.00795715j 0.00809715-0.0156066j 0.00610656+0.019673j 0.000591584-0.0178092j 0.00250883-0.00343882j 0.00644827+0.0167429j -0.00523173-0.0596034j 0.00241142+0.00393949j 0.00595787+0.0256676j -0.00468463+0.00319375j -0.00171211+0.0020386j 0.00657805-0.00194452j -0.00012823-0.00246061j 0.0013882+0.000728368j 0.00211103-0.00998566j 0.00458644+0.00186491j 0.00569116-0.00572378j -0.00434604+0.0033217j 0.00491379+0.00218381j -0.000219768+0.0034488j -0.00246982+0.00172763j -0.00774466-0.0027774j -0.00208633-0.0137304j 0.00119324+0.00388848j 0.00402478+0.00274292j 0.00271928-0.00146488j 0.0054819-0.00676733j -0.000978918+0.00415414j -0.00374964+0.00207495j 0.00546712-0.00743554j -0.00738066-0.0008274j -0.00236176+0.00649295j -0.0005203-0.00113286j -3.9839e-05-0.00183945j 0.00121593-0.000400996j 0.00386335-0.000680911j -6.11411e-05-0.000675988j -0.00126558+0.0114984j -0.00210961+0.0130202j -0.000716501+0.00545717j -0.000114006+0.00158455j -0.00463003+0.0118405j 0.000606929+0.00143671j 0.00669014-0.00404716j 0.00336211+0.00272528j 0.00168567+0.0113866j 0.00713657-0.00798881j -0.000952005-0.00277761j -0.0035517-0.00596421j 0.000870502-0.00755676j 0.00536421-0.0208202j -0.00787122+0.00779869j 0.00473216-0.0035767j -0.0066845-0.00249366j 0.00233021-0.00935832j -0.000510953-0.00404162j 0.00211571-0.00489122j -0.00121308+0.0113333j -0.00203339+0.00129516j 0.00400662-0.000722108j 0.00347884+0.00499709j -0.00351776+0.000391243j 0.00343441-0.000787523j 0.00787431-0.00815254j 0.00630095-0.00412745j 0.0032699-0.00282327j -0.00333964+0.00189887j 0.00205796+0.00338615j 0.000828742-0.0038063j 0.00513374+0.00549023j 0.0106941+0.00749443j 0.00297148-0.00544j 0.000652785-0.00230163j 0.00322115-0.0153469j 0.00219181-0.000109518j 0.00535196-0.00653632j -0.00429786+0.000420058j 0.00193887-0.010913j 0.00104691+0.00447844j -0.000569739+0.00808374j -0.00397261-0.00773925j -0.00523086-0.00696094j 0.00137994+0.00717993j 0.000918797-0.00374973j -0.00219967+0.0112328j 0.00144366-0.000821147j 0.0111122-0.000830717j 0.0094439-0.0080089j 0.0112995-0.000630887j -0.00959812+0.00529792j -0.00544121-0.00186619j 0.00861478+0.00128622j 0.00618854-0.004105j 0.00234523+0.00665134j 0.0112907+0.00408185j -0.00758203+0.0046072j 0.0032205+0.00224511j -0.00212624-0.000279601j 0.00742885-0.00662765j 0.00805151-0.00737457j -0.00640173+0.00161384j -0.00308065-0.00117568j 0.00148669-0.00297002j -0.00542269-0.00757805j -0.00432197-0.00130878j -0.00157766-0.00109202j 0.00711571-0.00481496j 0.00540984-0.00631345j 0.00333983+0.000483858j -0.000355394-0.00212673j 0.000622734-0.00205594j -0.00339994+0.00241444j 0.00277924+0.00189941j 6.79856e-05-0.0039406j -0.0126078-0.00160768j 0.00474674+0.00372261j -0.0102314+0.00149788j 0.0100261+0.00418505j 0.00204051-0.00454722j 0.0045818+0.00585994j 0.0045945+0.000348649j -0.00104578+0.00737988j -0.00567827+0.0123521j 0.00473034-0.0130255j 0.00499084+0.000940923j 0.00773378-0.00673067j -0.000392111-0.00718838j 0.0131998+0.00573047j 0.00474882-0.00390374j -0.012568+0.00424056j -0.00684475+0.0246733j 0.00531436+0.00494993j -0.000933799-0.0068257j 0.00217312+0.00314037j -0.00573801+0.00530472j -0.00689621-0.00444297j 0.0100591-0.00225455j 0.00221498-0.00648637j -0.00346741-0.00236596j 0.00158314+0.0143913j -0.00270253+0.000478807j -0.0076754+0.00432515j -0.0051538-0.00834415j 0.000334983-0.00155703j 0.000866168-0.00703368j -0.0165686+0.0152525j -0.011705-0.0222084j 
0.00288715-0.0264793j -0.0135633+0.00586217j -0.00320084+0.0625164j 0.0710918+0.00769765j 0.0189078+0.0385473j 0.0100322-0.0165198j -0.0792006-0.0137299j 0.00870794-0.0207858j 0.012852+0.0617331j 0.0346755+0.0156388j -0.0252845+0.0143691j -0.0340168+0.023904j 0.0106385-0.0210323j -0.0062034-0.00552571j -0.0150457+0.01594j 0.0178086-0.00887708j -0.00348074+0.0101027j 0.0137703-0.00127905j 0.0226699-0.00202005j 0.00789264-0.00495687j 0.00667804-0.00640582j 0.0200182+0.0117158j 0.0242484+0.0113885j -0.00819734-0.0114492j -0.00557131-0.0162724j 0.00373604+0.00462977j 0.00349978+0.0132462j 0.00749792-0.00920739j -0.010557+0.00979843j -0.00140019-0.0272685j 0.000690765+0.000410418j -0.00913914-0.00694598j 0.0119389+0.0096037j 0.00393102+0.00749686j -0.0050676-0.0263077j -0.00677309-0.00142081j 0.00765449+0.0309862j -0.0107319-0.0288502j 0.000247744-0.00128827j 0.000758512-0.000623129j 0.00652387+0.0108347j 0.00449064-0.0137616j 0.00609972-0.0068639j -0.00349019-0.00619743j -0.00680374+0.00311471j 0.00174926-0.000202309j -0.00727728-0.0119503j 0.00380378+0.00405497j 0.000540192-0.00303851j 0.000959085+0.00692188j -0.00979837-0.000201951j -0.00183336+0.00104438j 0.00465039+0.00302262j -0.00097366+0.00153075j -0.00476633-0.0098099j 0.00185957-0.0095641j 0.00524519-0.00393496j 0.0105293-0.0114431j -0.00265966-0.0124869j -0.00722559+0.00256239j -4.1407e-05+0.00794262j -0.0125507+0.00861234j 0.0065184-0.00882889j -0.00165176+0.00533169j -0.00445644+0.00527016j -0.00929524+0.0101934j 0.00172139-0.00549931j -0.0019119+0.00673698j 0.00640527-0.012209j 0.00108449-0.00208369j 0.00175085+0.00309237j -0.00445463-0.00136226j -0.0151516+0.00586113j 0.0114362-0.0099487j -0.0119783+0.00764871j -0.00612079-0.00832451j -0.00547561+0.00501592j -0.00491555+0.00225174j -0.0086969-0.00521614j 0.00399571-0.0180089j 0.00508704-0.0166901j 0.021158-0.00478398j -0.00467792+0.000597436j 0.00325045+0.00268406j -0.00778317-0.0148581j 0.00884002-0.00493409j -0.003431-0.00616082j -0.000974684+0.0031716j 0.0139442-0.0047131j -0.00421194+0.0113194j -0.00631211-0.000901905j -0.00153573+0.000709485j -0.00433436-0.00514001j -0.00278394+0.00422674j 0.0106079+0.00116517j 0.0040454-0.00335864j 0.00655222+0.00315475j 0.0100547+0.0142747j -0.0148459-0.0056349j -0.0021313+0.000156867j -0.000784111-0.00110653j -0.0112533-0.0102059j 0.00503619+0.000617316j 0.00268233+0.00408511j -0.00557138+0.00172424j -0.0056414-0.00719632j -0.00170976-0.00478218j -0.00148333+0.00787421j 0.000352409-0.00198357j -0.00110957-0.00734536j -0.00245062+0.00733398j -0.00249206-0.004965j -0.00123213-0.000812979j -0.0016508+0.00457156j -0.00177893+0.00189126j 0.00793319-0.00112437j -0.00378791+0.00259176j 0.00444888-0.00182867j 0.000723344+0.00325576j 0.00280254-0.00799369j -0.00108989+0.00115414j -0.00408223-0.00542784j 0.00206383-0.00435909j -0.00263883+0.00107365j 0.00528797+0.00109798j 0.00294268-0.00715288j -0.00819567-0.00901137j 0.00310855+0.00633342j 0.00383708-0.00412018j 0.00234963-0.00153362j -0.00184219+0.00236883j 1.79811e-05+5.30257e-05j 0.00735771+0.0109978j -0.00139847-0.00233387j -0.00326089-0.00380476j 0.00690256+0.00205578j -0.00314122-0.00738913j 0.00385498-0.0113289j -0.000676073-0.00699412j 0.00246733+0.000135843j 0.00520318+0.000978702j 0.0031038-0.000592241j 0.00623186-0.000596463j 0.00375208-0.00414409j 0.00158814+0.000173869j -0.00670026-0.0171474j 0.00425362+0.00519339j -0.00211859-0.00922683j -0.0057662+0.00333815j 0.00184938-0.00614315j 0.00822535+0.00114138j -0.00298937-0.00160461j -0.00191823-0.000408807j 0.00203088+0.000715878j -0.00458132-0.00697372j 0.00475901-0.0188569j -0.00243726+0.0147182j -0.00414182-0.00818643j 0.00725807+0.00176567j -0.00104597+0.00314956j -0.0082502+0.00208029j 0.00835924-0.00615451j -0.00314571+0.00108702j -0.00445034-0.000252039j 0.00318052-0.00483221j 0.00148399-0.00349541j -0.000129493+0.000434474j 0.00334936+3.85755e-05j 0.000678679+0.00550996j -0.00214253+0.00716148j -0.00112521-0.00713271j 0.00687618-0.00638508j 0.00249439-0.0024814j -0.00513598+0.000236598j 0.000801197-0.000720374j 0.00129257-0.00826581j 0.00128159+0.00382396j -0.000104846+0.00735j -0.00810496+0.00570198j 0.00158945-0.00623887j 0.00356142-0.00580668j -0.00415027-0.00974586j -4.94045e-05+0.00148469j 0.0022434-0.00164108j 0.00330064-0.00430839j -0.000830121-0.00705513j 0.000303573+0.00794167j -0.00726453+0.00452393j 0.00245863+0.00314199j 0.000767494+0.00860386j 0.00174955+0.00818696j -0.005136+0.0131082j -0.00573041+0.00307546j -0.00548639-0.007258j 0.0128131+0.016296j -0.0158631+0.0187131j 
-0.011484-0.00338945j -0.0143608+0.0406048j 0.0265053-0.0551361j -0.00686552+0.00918272j 0.00835396-0.0174967j -0.0253492+0.00769913j 0.000716904-0.0942045j 0.0136301-0.018979j 0.0412794+0.00189548j 0.0166181+0.026665j 0.0194981-0.0198068j 0.0129271-0.0173681j -0.0229081+0.0280398j 0.00547195+0.014464j 0.0321236+0.0171545j -0.00174977+0.0170805j 0.00885367-0.01607j -0.00661588-0.000274868j -0.00684578+0.0159994j -0.00403964-0.00990441j -0.00475487-0.0217147j 0.0031947+0.0136566j -0.0010071-0.00443491j -0.00302448+0.000987784j 0.00180742-0.0252145j -0.000174685-0.0219147j 0.000240088+0.00491892j 0.0060451-0.028322j 0.00561274+0.0467071j -0.00103971-0.00139125j -0.0188074-0.00951419j 0.00186883+0.0131844j -0.0158657+0.00247957j -0.0158561+0.00681291j 0.00192243-0.0151045j -0.00398112-0.00699555j 0.0124714+0.0206033j 0.0100487-0.0185412j -0.00199089+0.011743j -0.00360421+0.0176783j -0.0319254-0.0170973j 0.00410303-0.0285313j -0.00701123-0.0227395j -0.00318522-0.036811j 0.0105049-0.0117487j -0.0109274-0.00709461j 0.00648438+0.0259347j -0.00834409-0.00145723j 0.00437861-0.00424971j -0.00374538-0.00225652j 0.00286034+0.0169909j -0.00959948-0.00631938j 3.57572e-05+0.022393j 0.00215843-0.00794063j -0.000972015+0.0175883j -0.00257312+0.0254719j -0.00784171-0.00318421j 0.000509337-0.0117074j 0.00274159-0.0099638j -0.000978295+0.0106946j -0.000243327+0.00969443j 0.00738316+0.0111797j 0.00078619-0.0234861j -0.00740174+0.00787903j -0.000984242+0.0134677j -0.00519911+0.0231507j -0.00771301-0.00796865j -0.00182895-0.0106107j -0.00138364-0.000324193j -0.00359786-0.017787j 0.00109059+0.00342502j 0.00591349+0.013562j 0.0031126+0.00149287j -0.000199628-0.00422913j -0.00467041+0.0022129j -0.00377453-0.0178221j -0.0079842+0.0066424j -0.00538212-0.0223303j -0.00116337-0.00126327j 0.00677025-0.00711846j 0.00276323-0.00962063j -0.00866966-0.000718061j -0.00176583-0.00206866j -0.00649718-0.0155036j 0.00107633+0.00360274j -0.00664828-0.00464861j -0.00901927-0.00321744j 0.000241939+0.0103644j 0.00199229-0.0168096j -0.010184+0.000689797j -0.000367493-0.00447872j 0.00939775-0.00279005j 0.000325315+0.00549523j -0.000299854-0.0132921j -0.00670172-0.00932382j -0.00269172+0.00582663j -0.00524868-0.00230117j -0.00528525-0.00251295j 0.00710729-0.00347477j -0.00273459+0.0158326j 0.00667427+0.0122272j 0.00183817-0.00544636j 0.00563336-0.000792096j 0.000113181-0.00665345j -0.00128864-0.00260178j 0.00480093-0.0102204j -0.000481233-0.0206862j 0.000877037+0.00931234j 0.00289219-0.00670057j 0.00492827-0.0127085j 0.00364591-0.00189939j 0.00703579+0.005269j -0.00627272+0.00116331j 0.000468419+0.0138869j 0.000293335+0.0134178j -0.00428873-0.0138257j 0.000926581-0.00141943j 0.00155707+0.00459201j -0.00461769+0.000193603j 4.79098e-05-0.00470004j 0.000523011+0.00890132j -0.00147835+0.00558917j -0.00345807+0.000641215j -0.00326378+0.00635978j -0.000532133-0.00227536j 0.00228396-0.0107541j 0.000401556-0.000563445j -0.00055838-0.00869411j -0.00293253-0.0114434j -0.00113417-0.0053574j -0.000697029-0.00169575j 0.0014243+0.0068073j -0.00404239-0.0131097j -0.0015304-0.000987552j -0.00116371+0.00538323j 0.00240325-0.00431326j 0.00166068+0.00453907j -0.00405283-0.00932986j -0.00276821-0.00531464j 0.00262433+0.00296309j 0.00909018+0.000624485j -0.000571587-0.00240134j -0.0014102-0.0181474j -0.00412801-0.00390528j 0.00225853-0.00909987j -0.00288553+0.00460806j 0.00614127+0.00594746j -0.0136716+0.00390837j -0.00693507+0.0112594j -0.00052333-0.00524372j -0.00749329+0.000427712j -0.000631458+0.0144532j 0.00481731+0.00826636j 0.00623803+0.00658393j -0.00137624+0.00751128j 0.00963551-0.00497543j -0.00340817+0.0148483j 0.00462822+0.00122309j -0.000680141+0.00165334j -0.000681372+0.00230839j -0.00175485+0.00146886j 0.00362356-0.00229181j 0.00349696+0.00475962j -0.0042316+0.0012961j 0.0102147-0.0060303j -0.00273557-0.00844671j -0.00799256+0.00783826j -0.00212521-0.00184132j 0.000523217-0.00230031j -0.00212145-0.00597413j -0.00422117-0.00500004j 0.00953448-0.00915069j -0.00547915+0.00894615j 0.00423818+0.00901169j 0.0101068-0.0140058j 0.00151805+0.0121446j 0.00635747+0.0027709j -0.0180779+0.00725857j 0.00204694-0.00616581j 0.00705517-0.00439416j 0.00102576-0.00589487j -0.0056034+0.00820898j -0.00132619-0.0115992j 0.00193787+0.00351294j 0.00883519-0.00244882j 0.00256983-0.00560797j -0.00426713+0.0112983j -0.0047951+0.00314508j -0.00400373-0.0135287j -0.00702237-0.00320695j -0.00470679-0.0191442j 0.00891393+0.0148023j -0.000725818+0.00493678j 0.00613921+0.00226499j 0.0369991-0.023554j 0.0141561+0.0423434j 
