0.000975353+0.0163485j -0.0108427-0.0185442j 0.0213158+0.0204436j 0.00679785+0.0296227j -0.0280677+0.017642j -0.0102854-0.0245048j 0.00690764+0.0351107j -0.0149768-0.00615434j 0.0172443+0.0348771j -0.00044431+0.0274294j -0.0407875+0.0352458j 0.00431526-0.0251745j 0.0720847+0.0537027j 0.0128744+0.0968161j 0.0453462+0.0281817j -0.00652349-0.0231964j -0.00854847+0.0049784j 0.0294445-0.0413309j 0.00557223-0.00696281j -0.00881559-0.0281952j -0.0232537-0.0365185j 0.0108777-0.000843593j -0.000904662-0.00398986j -0.037431-0.0121159j 0.0335244+0.0293999j -0.0162102+0.00914949j 0.0137907+0.010647j -0.0264733+0.00444834j 0.0158303+0.000734705j 0.0263896-0.0458697j -0.020712-0.00164244j -0.0440728+0.0370592j 0.100516-0.0899567j 0.0324244+0.165039j 0.124932+0.045047j -0.0982745-0.0744565j -0.0512776+0.0387401j -0.00105418-0.0160002j -0.0689688-0.00337919j 0.0310375-0.0175803j -0.0511558-0.00118042j 0.0230803-0.0141977j 0.0471201-0.0121756j 0.0311747+0.08769j 0.0233945+0.00394809j 0.00744949+0.0433242j 0.0140323+0.00497039j -0.0276266-0.0333513j -0.0247993-0.0103668j -0.000619703-0.07129j 0.0130676-0.0152809j 5.72386e-05+0.00482318j 0.0212243-0.00379483j 0.00329467+0.00510344j -0.00934384+0.0114263j 0.00430247+0.00654023j 0.0304897-0.0144204j 0.0119725-0.0162156j 0.00305654+0.0204545j 0.00764406+0.00141914j -0.0045946-0.0188905j -0.0259367-0.0517342j -0.0180643-0.0223008j -0.00084711+0.00295398j 0.0164144+0.0213771j 0.0143587+0.00780979j 0.00357913-0.016473j -0.0118713-0.0414575j -0.00963761-0.033548j 0.0189108+0.0143267j -0.00364255-0.0103212j -0.0148215-0.0251936j 0.00146883+0.0036179j 0.0120672-0.0460008j -0.0392213+0.0111673j 0.000548182-0.00103641j -0.00835221+0.0789925j -0.0218728-0.0442892j -0.013727-0.0742497j 0.00310647-0.045543j -0.0370698+0.0146914j -0.00103591-0.0138016j 0.0167552+0.0043586j -0.0269266-0.0216345j -0.0122229-0.0147277j -0.0141196-0.0575498j -0.00300425-0.0217051j 0.0222814+0.0316523j 0.00173451+0.00332943j 0.0180541-0.00317815j -0.00412376+0.0213224j 0.0184184+0.0073221j 0.00281261-0.0155079j 0.00182083-0.0637485j 0.0154768-0.0350477j 0.00131647+0.0026146j 0.00632597-0.00433199j 0.0162139+0.0156206j 0.00559292+0.0457227j 0.00615064+0.0181147j 0.0119326+0.0246389j -0.0057058-0.0173352j 0.0135266-0.0311488j 0.000563555-0.0119914j 0.00465469-0.00472511j 0.000490904+0.0124176j 0.00783293-0.00505544j 0.00452978-0.0283885j -0.000541638-0.0222081j -0.000198022-0.00110773j 0.00302369+0.0138614j -0.0100876+0.00118125j 0.0013991-0.018899j -0.00481068+0.0136427j -0.000492441+0.0324262j -0.00555115+0.0192899j -0.00289885+0.0063136j -0.00279636-0.00176308j -0.00836348-0.00420454j 0.00870835-0.00284385j -0.025446-0.00298374j 0.00334826+0.00423412j 0.00869413+0.0105642j 0.00526864+0.0279991j -0.00200292+0.00908038j -0.0236873-0.0591533j -0.0315802+0.00168806j 0.0476492-0.00499015j -0.00614923-0.0175758j -0.0437637-0.031101j 0.0115589+0.0911293j 
-0.0129005-0.0197274j -0.000148285-0.0137507j 0.00305559+0.0238928j -0.0259582-0.0133598j -0.0212061-0.0336078j 0.0179292-0.0138575j -0.0264256-0.00339335j -0.00631386-0.025078j -0.0127404+0.000362604j -0.0307361-0.0241492j -0.0276155-0.0387631j 0.0306255+0.00859055j -0.0383618+0.0646296j -0.0967675+0.0110319j -0.0105789+0.0460483j 0.0247749-0.0119306j 0.00456878-0.0159663j 0.0243461+0.0368234j 0.0068177+0.00436704j 0.02152-0.0110893j 0.028024-0.0333434j 0.0100612+0.0216226j 0.0156279+0.0148512j -0.00849-0.0227034j -0.018185+0.0118131j -0.0130599-0.014955j -0.00418666+0.0166671j -0.00234558-0.0372971j -6.5152e-05+0.0326253j 0.0660425+0.0254205j -0.00255224-0.0245147j -0.0424271-0.0567019j 0.0930149+0.133845j -0.145842+0.00566558j -0.0122816+0.138329j 0.0551074-0.0971008j -0.0449069-0.070729j 0.00679015+0.0120578j -0.0133029-0.0682529j 0.0181322+0.0423377j -0.0102109-0.0575826j 0.00967978+0.0390033j 0.0172256+0.0611917j -0.0753573+0.0129366j 0.00114563+0.0147169j -0.0404843+0.00366038j -0.00502884+0.0141593j 0.0322734-0.0262811j 0.000494431-0.0169971j 0.0650329+0.00640192j 0.00788375+0.0205683j -0.00436233-0.00028905j 0.00027849+0.0206935j -0.00627027-0.00175414j -0.00510873-0.0147747j -0.0223081+0.0083193j 0.001529+0.0219284j -0.00343793-0.00246013j -0.01814+0.00808092j -0.00805706+0.0104328j 0.0327286-0.0097112j 0.00803436-0.017893j 0.0281013-0.0120839j 0.00852354-0.00825611j -0.0203045+0.0397507j -0.00629432+0.0481656j 0.00697402+0.0143929j 0.0184226-0.00834395j 0.0180548+0.000639109j -0.00290035+0.0319736j 0.0156507+0.0221143j 0.00176811-0.0334949j -0.0039296-0.00382945j 0.0291526+0.0673547j -0.0188425-0.0897811j 0.0017895-0.0060329j -0.0406939-0.0388321j 0.00912282-0.015554j 0.0216834-0.0161582j 0.0190629+0.0136375j -0.0241477-0.044898j 0.0121475-0.00575506j -0.00238877+0.0275586j 0.00317881-0.0443989j 0.0108643-0.0160213j 0.0134122-0.0423964j 0.0157444+0.00746343j -0.00590693+0.0433166j -0.00767462-0.00734845j 0.00343633+0.0321494j -0.0235403-0.0207335j 0.00456792+0.0443878j 0.00598955-0.00312101j 0.025386+0.0133519j 0.0201875+0.0475235j 0.00660732-0.00277254j 0.00166807+0.015191j -0.00444243+0.0527802j -0.0279852+0.00948506j -0.0127013-0.00533199j -0.0106321-0.00862563j 0.00167708-0.00910711j 0.0133042+0.0244041j 0.0101585-0.00751848j -0.0104075+0.0325071j -0.00397986-0.000829326j -0.00111242+0.0239135j -0.0121995+0.0128315j 0.00470026-0.00666106j -0.00385206+0.0293698j -0.00117643+0.00275032j -0.00168928-0.00823785j -0.00479321-0.00243908j 0.000761524-0.0231633j -0.00652519+0.0375434j -0.00514693-0.0148058j -0.00594059-0.0123129j -0.000510136+0.00930414j 0.0206353-0.00214724j 0.019672+0.00811463j -0.00305348-0.00347879j -0.00241556+0.00361794j -0.012491+0.0329354j 0.0074153-0.0076196j -0.0201277+0.00740298j 0.0324167+0.00021533j -0.0221971-0.0615756j -0.00174449-0.00212988j -0.0405194-0.00442391j -0.00959633-0.0904759j -0.0442484-0.0295306j 
0.00711829+0.0133283j 0.00476401+0.00182515j 0.00171599+0.0148988j 0.00787833+0.00929132j 0.0162812+0.000872641j -0.0044046+0.00615157j 0.00760077-0.00446643j -0.029785-0.00122237j 0.0488205+0.0238192j 0.00749679+0.0136503j 0.0521057-0.030119j 0.00305511+0.00371909j -0.0735193+0.0196724j -0.0971349-0.0497984j -0.0215206+0.0169919j -0.0556117+0.0377808j 0.0577298+0.0397294j -0.0897625+0.0109427j -0.0143778+0.0121515j 0.0219972+0.0197909j -0.0154437+0.0576982j 0.0236023-0.0168822j 0.052986-0.027105j -0.0886229-0.0341358j 0.0331048-0.0224997j 0.0228816-0.011128j 0.0237425-0.015045j 0.00825343+0.000811218j 0.00669914-0.0492107j 0.0296965+0.0475259j 0.0188744-0.0511248j -0.050155+0.0180458j -0.0912056-0.0155066j 0.0187328+0.0466603j 0.0241445+0.0247839j -0.0296452+0.0289987j -0.0213269-0.00593725j -0.0097867-0.00844605j -0.0297948-0.0462822j 0.0360377-0.0304301j 0.0161284+0.00531779j 0.0544932-0.0139611j -0.0525871-0.0128678j 0.0474855+0.0107793j 0.0252208+0.0417123j 0.0279618+0.0121508j -0.0217357-0.0108425j 0.0100533+0.00318955j -0.0181046-0.0109821j 0.0153404+0.0442378j 0.00154346-0.0074534j -0.0105749+0.00440143j -0.0515795-0.0338763j -0.012713+0.0140637j -0.00930516+0.0217102j -0.00682209-0.0242803j -0.00951295-0.0174042j 0.00224996+0.000421383j 0.027187-0.00162328j 0.00491686+0.0107271j -0.0115901-0.0195885j 0.000837185-0.0280085j 0.00990842+0.0105617j 0.00332268+0.0204908j -0.0256546-0.0469486j 0.00128836-0.0317059j 0.00230739-0.0178091j -0.00252327+0.0169591j -0.00343231-0.0232784j -0.00723181+0.0229134j 0.0295312+0.0254051j -0.0161776-0.00443291j 0.00939366+0.0231977j -0.0204856-0.0249873j -0.00797922-0.0101233j -0.00057618+0.00247138j 0.0189319+0.00758661j -0.00983722-0.0204679j -0.0260285-0.0360554j -0.00182849-0.00374053j 0.00627985-0.0148001j -0.00478103+0.00901966j -0.00545577-0.0399659j 0.00636238+0.00952057j 0.0095524+0.00313686j -0.0100285-0.00683828j 0.00364852+0.0133979j -0.00360115+0.00652065j -0.00036198+0.014511j -0.00214134+0.0119997j 0.00253761+0.00701588j -0.00982935-0.00763758j 0.00171503+0.00128995j -0.0159017-0.0319878j 0.00789922-0.0248714j -0.00185033+0.0171879j 0.00163724+0.000360473j 0.00444759-0.00906717j 0.00442503-0.00450165j -0.000312049+0.013497j -0.00240829+0.0231852j -0.000687367-0.0194515j -0.0139244-0.0187155j -0.00529555-0.0172107j 0.018012-0.0137042j 0.0104431+0.014663j -0.00173884-0.00348015j -0.0132776-0.0197513j -0.00615274-0.0158681j 0.0183929+0.00191823j -0.0128015+0.0115701j 0.0160491-0.00455629j 0.0111826+0.0126138j -0.00218443-0.000600912j 0.01135+0.00680318j -0.0085772-0.00303882j 0.0052517-0.00504548j 0.00476508+0.0134904j 0.0093427+0.00867792j 0.0146332+0.0335757j 0.00345036-0.00609056j 0.0282378-0.0040463j 0.0218569+0.00929514j 0.016367+0.00430337j -0.00697787+0.0265764j -0.0232069-0.0169349j -0.0042663+0.0106498j -0.0231772-0.012443j -0.0043988-0.0484787j -0.00388711-0.00124568j 0.020582+0.0343711j 
0.000674192+0.00203772j -0.00276843-0.00821296j 0.00781627+0.017992j 0.00480803-0.00376569j 0.00388159-0.0116347j -0.0203415-0.0086468j 0.015486-0.0152018j 0.000488168-0.025765j -0.00740937+0.0167683j 0.0120266-0.00267138j 0.0380201+0.0107828j -0.0186261+0.0134793j 0.00111331-0.000636635j 0.0414448-0.0666982j 0.0217352+0.0155438j -0.0101787-0.017865j -0.016728+0.0254379j -0.0257335-0.0175393j -0.0183255-0.0281291j -0.0223793-0.0119854j -0.0302478-0.013242j -0.0106998+0.00833969j -0.00129873+0.00862826j 0.0237157-0.0642787j 0.0189193+0.0249355j 0.0243266-0.0213254j -0.00783047+0.0176114j -0.00223882-0.0267209j 0.00124914+0.00107112j -0.0460956+0.0515742j 0.0399717+0.00278433j -0.0211012-0.0714453j -0.0790274+0.00791269j 0.0311757-0.0377995j -0.0207335+0.0309115j -0.0241069-0.0206563j 0.0184351-0.025181j 0.00624948-0.00845779j 0.0337252-0.0363074j 0.0173362+0.00829199j 0.0189513-0.0137982j -0.0143027+0.0248329j 0.00766407-0.006197j 0.0303486+0.00651272j -0.0227192+0.00986224j 0.00343346+0.00356068j -0.00253397-0.0146164j -0.0128858+0.0123136j -0.00841963-0.00461208j -0.053308+0.0220003j -0.00197282-0.00148029j 0.00761865-0.00643668j 0.00789795-0.0159229j -0.0130001-0.00787397j -0.00694006+0.0104506j 0.0095053-0.00427566j 0.000985892-0.00334051j -0.00104651-0.0236474j 0.0048531+0.00265623j 0.00580407+0.00908729j -0.0266125-0.0107111j -0.00474062-0.0111654j -0.0145982+0.0124039j -0.0161713+0.0074348j 0.00938515-0.00492132j 0.0136602+0.00813855j -0.0110929-0.00384916j -0.0123689-0.00444787j -0.0103388-0.00256611j -0.00354392+0.0210791j -0.00847725+0.0138511j 0.00136996-0.0160451j 0.00673204+0.000405993j -0.00520086+0.0255299j 0.00181145-0.043912j -0.00731455-0.00353693j 0.00657136-0.0156722j 0.00742888-0.0311988j -0.0110698-0.0309066j -0.0169949-0.00175863j 0.00677372-0.0211376j -0.00621373-0.0149321j 0.0064235+0.0211744j -0.000454231-0.0318254j -0.000886192-0.0126452j -0.0136591-0.0238468j -0.000341327-0.00595923j 0.0016276+0.0133852j -0.00377984-0.00247146j -9.02102e-05+0.014358j 0.00596537-0.000199093j 0.0111546+0.0271185j -0.00359209+0.00320241j -0.00502627-0.0183012j -0.00666439+0.0146044j -0.0101294+0.0178741j -0.00307259-0.000494183j 0.00118017+0.0165526j 0.00955341+0.0131948j -0.00224+0.0103841j -0.00506453+0.0120769j -0.000706395+0.00114798j -0.00477806+0.00893795j -0.0033051-0.011086j -0.000758257+0.00356348j -0.00269707-0.000176192j -0.00375453+0.00792136j 0.0106357+0.000134809j -0.0013801-0.0128377j 0.0074499+0.0194874j 0.000798656+0.00889453j -0.0013267-0.000299161j 0.00348804+0.00304474j -0.0079164-0.00857638j -0.00197794+0.021163j -0.0027037-0.00260005j 0.00245168-0.00694501j -0.00464336+0.00393627j -0.0143005+0.00125854j -0.016736+0.00942017j 0.00841009-0.000138457j -0.00529926+0.0110814j 0.0162888+0.000503094j -0.00097907-0.00652476j 0.0163747+0.00771666j -0.0269294-0.012927j 0.00241332-0.0149835j -0.00540024+0.00768755j 0.0164165-0.0213715j -0.00215822-0.0668357j 0.0172375+0.0111374j 
-0.00450557+0.00839525j 0.000181195+0.00417911j -0.00515026+0.00769896j 0.0119189+0.00873201j 0.0207907+0.00203333j 0.00471693-0.0125742j 0.000411312+0.0107684j 0.0153875+0.00473557j -0.0185912+0.00131485j 0.00730927+0.0182761j 0.0125565-0.027982j -0.022863-0.0452875j -0.0460089+0.0525805j 0.0209471+0.0412769j -0.0223035+0.00960319j 0.0228508-0.00114446j 0.0251546+0.00424467j -0.0139693+0.0152237j -0.00658746+0.00281919j 0.0199654-0.00142136j 0.0318194-0.0203126j -0.00333432-0.00380613j 0.00791048-0.00527924j 0.0457713+0.0441766j -0.0474783+0.00426708j 0.00470124-0.0118109j -0.0114542-0.0162357j -0.00884942-0.000275687j -0.038801+0.00431965j -0.0161553-0.0126376j -0.00964265-0.000207689j 0.0180366+0.0105118j -0.030478+0.0568022j -0.0271021+0.0448777j -0.0719677+0.0422173j 0.0633391-0.0203737j 0.026969+0.00513377j -0.0106216+0.00233601j 0.0425358+0.00386639j -0.0374988-0.00780612j 0.0217671-0.0336024j -0.0367119-0.0138532j -0.0442744+0.0174659j -0.034229+0.0303894j 3.60091e-05-0.00645274j 0.00577443+0.0184108j -0.00970651+0.0103722j 0.0101116-0.0126358j 0.0256141+0.00230945j 0.0398328-0.0268019j -0.00244174+0.00402953j -0.0140946+0.0127636j -0.0173152+0.0222771j -0.0101987-0.000576708j 0.013877-0.00695007j 0.00933325+0.0080113j -0.0172147+0.00932843j -0.00394268+0.015819j -0.000533968-0.0141727j -0.0102987+0.00302689j 0.00199473+0.007415j 0.00222231-0.0177539j 0.0198157+0.00314558j -0.00893616+0.0199089j -0.011561+0.0306639j -0.00780421+0.00502148j 0.00550387-0.00435123j 0.017993-0.0283724j -0.00436849-0.0239858j 0.000252061+0.0125958j 0.00311431-0.0299002j -0.000910525-0.00902645j 0.0123182-1.36855e-05j -0.0208897-0.0264784j 0.0239498+0.011281j 0.00341065+0.00189095j 0.00238038+0.0358413j 0.00311444-0.0109882j 0.00593798-0.00958262j 0.000853889-0.0180104j 0.00883012+0.021984j -0.00753862-0.0164473j -0.00747667+7.1483e-05j 0.00111658-0.0101289j 0.00366436-0.0172718j 0.00837754-0.00487343j -0.000377171-0.00234718j -0.00816761+0.0136135j 0.00428508+0.00969754j -0.00957421+0.00672918j 0.00484689+0.0106736j -0.011196-0.00046711j -0.00355169-0.00896789j -0.00705796-0.00676794j -0.0098417-0.0121718j -0.00509706-0.015532j -0.000387656+0.00357734j -0.00926296-0.00210651j 0.00614486+0.0184026j -0.00078821+0.00324793j 0.00278388+0.0084964j 0.0101084-0.00619534j 0.00293118-0.0180529j 0.00701319-0.00830295j -0.00168935+0.00904587j -0.00338169+0.00660487j -0.000907547-0.00615612j -0.00223241-0.00337068j 0.000967439-0.00656279j 0.000532401-0.00624475j -0.00590239+0.00672671j 0.00944669-0.00359919j -0.00434785-0.0120465j 0.00564272+0.00935437j 0.00381977+0.0103595j 0.0013965+0.014532j 0.00307651+0.0056733j 0.00359653+0.0143176j 0.00070599-0.0112354j -0.00763062-0.00196529j 0.0139964+0.00332673j 0.00383827+0.00866173j -0.020264+0.00787425j 0.00583113+0.0010259j 0.00439141+0.00020939j 0.00162826-0.00924836j 0.0393982+0.00752855j -0.0184338+0.0232223j -0.00175128+0.020186j 0.025207-0.00225561j -0.000860063+0.0580756j 
-0.000910442+0.00372705j -0.00223379-6.38309e-05j 0.00786219-0.00580315j -0.00587864-0.000186917j 0.00298385+0.00792254j -0.0117013-0.00475594j -0.0170664+0.00152755j -0.0038077-0.0317154j 0.0165624+0.00887638j 0.0287381-0.00882908j 0.0129232+0.0369009j 0.0030303-0.0556415j 0.00498419-0.0378925j -0.0161626-0.0397365j 0.0252388-0.0304662j -0.00846183-0.0478667j -0.0114066+0.0143981j 0.0200648-0.0411133j -0.0256528+0.0186491j -0.0318768+0.0128558j -0.0237931+0.00829809j 0.0017913+0.0206686j -0.0258189+0.0467807j 0.0147042-0.00328957j 0.0171688-0.0083049j -0.0236218+0.0132558j -0.0177032-0.00374926j -0.0369836+0.00934458j 0.0301331+0.0220288j -0.0208073-0.0287021j 0.0376451+0.0279094j -0.0638486+0.00121772j -0.00686514-0.00505221j -0.0342046+0.0146276j -0.0189408+0.0152303j -0.0391925-0.000413855j 0.00985878-0.00603946j -0.00560154+0.0110936j -0.0087055-0.00800617j 0.0116642+0.0340626j 0.00676817-0.00330999j 0.00470641+0.00476927j -0.0118218-0.010449j -0.0100329+0.0143408j -0.00259283+0.0118738j -0.0204644+0.00789216j 0.00283263-0.00275862j -0.00805372+0.0108363j 0.00144256+0.0112182j 0.000261973+0.00910091j -0.00352499-0.00327432j -0.00169834-0.00158395j -0.012195-0.0180647j 0.013148-0.0124395j -0.00564721-0.00348524j -0.00239529-0.00990366j 0.00312752-0.00860882j -0.000257536-0.0113611j -0.00973133+0.0132008j -0.00762352+0.00922435j -0.00609056-0.0217448j -0.000937063-0.00184253j 0.00180666+0.0200603j -0.0113497+0.00352981j -0.0029287-0.014122j 0.0201384-0.000362545j -0.00283118-0.00162719j -0.00488596+0.00663695j 0.00870421+0.00457047j 0.00910719-0.000636902j -0.00062748-0.00650599j 0.00993283-0.00220407j -0.00618996-0.00498036j 0.00417613-0.00598079j 0.0142867+0.00845245j -0.00628537+0.00478596j 0.00716864+0.00818808j 0.00582123+0.00201772j 0.00298507-0.00184645j 0.00147293-0.0120009j -0.0163491+0.00566028j 0.00203667-0.00684285j 0.00944674-0.00418036j -0.01421+0.000933985j -0.0092296+0.00435243j 0.00232714+0.0154653j -0.00542403-0.00359041j -0.00237492+0.00661034j 0.00753291-0.0105971j 0.00194446-0.000116785j 0.00961664-0.00533905j -0.00483258+0.00194569j -0.00106775+0.00389284j -0.00119116-0.0110669j 0.00538096+0.0070362j -0.00209901+0.00183597j 0.00426549+0.00431046j 0.00505667+0.00292719j -0.00110402+0.00300294j 0.00906223+0.011255j 0.00359945-0.00371299j -0.000347923+0.000242083j 0.00221165-0.00320735j -0.00179205-0.0101893j -0.0120712+6.51413e-05j 0.000485423+0.00175678j -0.0035781+0.0145197j 0.00128471-0.00142377j 0.00594594+0.00346838j -0.0104734+0.00779465j -0.00173989-0.00170673j 0.000835546+0.00870219j 0.00733296+0.00168897j -0.00562415-0.00755956j 0.00425056+0.0027459j -0.00581305-0.00721811j -0.00737939-0.00315177j -0.00510881-0.00106011j -0.00560726+0.00388134j 0.00665156-0.0035509j 0.00499787-0.00317513j 0.00122048-0.00864766j 0.000386665-0.00335734j -0.00888096+0.00936357j 0.0122017+0.00430311j 0.000400557-0.00349922j -0.00187548-8.06644e-05j 0.00307817-0.0158954j 0.00407663-0.00404357j -0.00547475+0.00222197j 0.00124152+0.00737063j 
0.000863419+0.00111068j 0.000871739+0.00169814j -0.00455211+0.00440804j 0.00511211+0.00440017j 0.00948111-0.00337754j 0.00385021+0.00386583j 6.55812e-06-0.000983863j -0.000633336+0.00425696j 0.00348705+5.91241e-05j -0.0124616+0.00229175j -0.00159045-0.0235458j -0.00232229+0.000525899j -0.00407706+0.0202364j 0.00034065-0.000734934j 0.015643+0.00676371j 0.00512779+0.00319185j 0.0314969+0.0177687j -0.0289817+0.035362j 0.0256374+0.0270722j 0.0115392-0.0136197j 0.0253957+0.030569j -0.00327622+0.0375889j 0.00182615-0.03153j 0.00524251+0.0155236j 0.0209602-0.0100575j -0.00636563+0.000213251j 0.00275362+0.0582511j 0.00392988+0.0206626j -0.00660428+0.0274907j -0.00500293+0.0268389j -0.0413232+0.0455265j 0.00262796+0.00844196j 0.000145182-0.0226136j 0.0228792-0.0118286j -0.017987+0.011126j 0.0109259+0.00187232j -0.0124167+0.00536151j 0.0169259-3.49579e-05j -0.0162702+0.00775733j -0.0191481-0.00820182j -0.00931115+4.70465e-05j 0.00716785-0.00640866j -0.00930769+0.008928j 0.0105999+0.00781389j 0.00580861+0.000136913j 0.00749677-0.00419219j -0.00419838+0.00595402j -0.0150047-0.00713575j -0.00541331+0.0023958j 0.00418612-0.00501192j -0.00474412-0.00557152j -0.00647793+0.00312921j -0.00611501+0.00296215j -0.00396973+0.0122337j 0.002083-0.00103756j 0.00199096+0.0060626j 0.00214918-0.00704421j -0.00263721+0.0127646j 0.0113425-0.00217682j -0.00488627-0.00125896j 0.00348633-0.00144721j -0.0035761-0.0122321j 0.00184061+0.00141164j -0.00195313-0.0161163j -0.0113076+0.00204229j -0.00680528-0.0205914j 0.0123003-0.000424872j 0.0079764+0.00536472j -0.0307179+0.00183019j 0.0136362+0.00758239j 0.01442-0.00590969j 0.0110009-0.0144907j -0.00959647-0.00508962j 0.0022518-0.00323447j 0.00978469-0.00425896j 0.000784463-0.00909459j 0.0059781+0.00283912j -0.00295116-0.00857857j -0.00773067-0.00281498j -0.00352915-0.0026409j 0.00248223-0.00354258j -0.00795813+0.00433185j -0.00597389-0.00173296j 0.00666513+0.00513015j -0.00190192+0.00395416j 0.00336828+0.000683839j 0.000531874+0.00727929j -0.00383624+0.00252875j -0.00104724+0.0123768j 0.00569688+0.00581521j -0.00106928+0.00594486j 0.00258179-0.0065298j -0.00592891-0.0080396j -0.00818156+0.00105731j -0.00335031-0.000981951j -2.06356e-05-0.00602476j -0.000895272-0.00487922j 0.00308876-0.00535828j -0.00814512-0.00309033j 0.0049993-0.00440247j 0.00300847+0.00791984j 0.00258884+0.00108662j 0.00661632-0.0125394j -0.00267364-0.00347024j 0.00291703-0.00602461j -0.000459909+7.29098e-05j 0.0044076-0.00224728j 0.00446897+0.000978026j -0.0107567+0.0058584j 0.000131431+0.00500935j -0.00686799+0.0014438j 0.00219408-0.00491117j -0.00204587-0.00488642j 0.000149795+0.0027873j 0.000562528+0.00298795j 0.0115178+5.74245e-05j -7.06354e-05-0.00255402j 0.00404521-0.00623073j 0.00467357+0.00308893j 0.00357622+0.00149438j -0.00635214-0.000850449j 0.00141765+0.0137348j -0.00277862+0.00320425j 0.00668746+0.00440484j -0.00512457+0.0014104j -0.00650392-0.000510429j 0.00346538+0.00219451j -0.00204773+0.00148374j -0.00242318-0.00840816j 0.00324995+0.00199439j 0.00494017+0.00524429j 
-0.0023982+0.00119094j -0.00172097+0.00473778j -0.00410716+0.00111266j 0.00565254+0.00527788j 0.0223343+0.011665j 0.00392616-0.00697062j -0.015833-0.000337498j 0.00775071+0.00130049j 0.017804+0.00166409j -0.00198547+0.0295504j 0.0322167-0.00692831j -0.0138456+0.0461656j -0.0138705-0.00123907j -0.0295863+0.00455084j -0.0326687-0.00385354j 0.0149994-0.00264235j 0.0122594+0.00216181j 0.0123456+0.00198092j 0.0172811+0.00321178j 0.0085625-0.00862056j 0.0248914-0.00838219j 0.0141214+0.00229549j 0.00120889+0.0164404j 0.0123079+0.0357894j -0.0333917+0.0104032j -0.0312631+0.0230509j -0.00137354-0.00644543j -0.00783129+0.0203713j -0.00112232-0.00287264j -0.00490137-0.00483469j -0.0261627+0.0175178j 0.0183083+0.0279151j -0.00522393+0.0116186j -0.0194465+0.0363313j -0.0153102+0.000195322j 0.0274989-0.00050297j 0.00608109+0.00638391j -0.00259673+0.00864616j -0.00301942-5.27182e-05j 0.00487338-0.00689302j 0.00398361-0.0197399j -0.0185654-0.00421098j 0.00321124+0.0113354j 0.00953119+0.00967559j -0.0166579+0.0153982j 0.0177925+0.000747094j -0.0196668+0.00573659j 0.0245728-0.01007j 0.00441993+0.00476199j -0.012429-0.0190302j -0.00881934+0.000475156j 0.0215335+0.000881685j -0.00637201+0.0153227j -0.01717+0.0168215j 0.0100804-0.0112835j 0.00274083-0.00208985j -0.00809943+0.00193511j -0.015899+0.0146873j -0.0189814+0.00155981j 0.00914006+0.000568686j 0.0022557-0.00608244j -0.000651922-0.0136879j -0.000906892-0.0103961j 0.0222333+0.0141248j -0.0140048+0.0228518j -0.0332802-0.00672173j 0.0085424-0.0136447j 0.000397096-0.0109555j -0.00816263-0.0131175j -0.0134036-0.00548976j -0.0110014-0.00654655j 0.0027555+0.00185443j 0.00883326+0.00226365j 0.0089154-0.0140175j -0.0134295+0.010378j 0.00545164-0.00755574j -0.0119176+0.00519422j 0.0108901-0.00402752j -0.00780329+0.0046366j 0.00211258-0.0053326j -0.00890246+0.00290127j 0.00236409-0.00380447j 0.00189343+0.00556226j 0.0139839+0.00602985j 0.000328557+0.00304524j 0.0105096+0.00526825j -0.00477704-0.00367692j -0.00930336+0.000441719j 0.00173224-0.00340906j 0.000520819-0.00406183j 0.00167595+0.00419574j -0.00319376-0.00506406j 0.00647205+0.00126286j -0.00199395-0.00684759j -0.0104302-0.00934223j 0.00407207+0.00170433j -0.00586019-0.00327404j -0.00574227-0.000139918j -0.00216645+0.00466672j -0.0011121-0.0020198j -0.00164795+0.00476447j 0.00277413-0.00175996j 0.00399484-0.00752319j 0.0110795+0.00203941j -0.0077965+0.00308685j -0.00240773+0.000722333j -0.0042511-0.00646744j 0.00317141+0.000317886j 6.47057e-05-0.00784574j 0.00309971-0.000827388j -0.00473918+0.00440726j 0.00117201-0.00346161j -0.000739257-0.00400313j -0.00077177+0.00507276j 0.000150289-0.00599902j 0.00735794+0.00251611j -0.00176181+0.00458916j 0.00198394-0.00802306j 0.00490343-0.000188264j 0.00396941-0.00607373j 0.00173524-0.00131601j 0.00257989+0.00545166j -0.0113085+0.00179491j 0.00136783+0.0055863j -0.00246518-0.0012383j 0.00509588-0.00210173j 0.0143285+0.00482429j -0.0061375+0.00476484j -0.0043671+0.00659537j 0.0105971+0.0113752j -0.00280239+0.0194172j 
