-0.00727262-0.016107j -0.00788097-0.0183947j -0.00262368-0.0200341j 0.0112086+0.0377635j -0.011206-0.013127j 0.00125659-0.000420752j 0.00496414+0.00221767j 0.00151543+0.0404271j 0.00983396-0.0177922j 0.0187773-0.00769598j 0.0226337-0.0497923j -0.00305393-0.00258148j 0.0135304-0.0185651j 0.0116952-0.00904166j 0.00776334-0.00174684j 0.0158586-0.00920647j -0.0148412+0.00578302j 0.0266943-0.00884859j -0.00137239-0.00188287j -0.018323+0.0068464j -0.0378802+0.00468324j 0.00572048-0.00441555j 0.00698149-0.00138967j -0.0133865-0.00992221j 0.0108113+0.00719292j 0.0322408+0.0115964j 0.010764+0.0019295j 0.00487217+0.00484015j 0.00148565+0.00512393j 0.00968621+0.00759054j -0.00908452+0.00457629j -0.00268435+0.00476735j 0.00113056+0.0108808j 0.00409381+0.00584945j 0.00123334-0.00154838j -0.00982757+0.00531551j -0.00742223-0.00491095j 0.0100179+0.00684454j 0.0128078-0.00589599j 0.00437404-0.000386063j -0.00257817-0.00232863j -0.00233622-0.00133698j -0.000324601+0.00678274j -0.00594607-0.00740232j 0.00630726-0.0167151j -0.00220622+0.0129148j -0.00215857+0.0063046j 0.0130457+0.00637144j 0.00598461+0.00481582j -0.0120757+0.00378249j 0.01103+0.00359037j -0.00835443-0.00246458j -0.00124101-0.00427659j -0.00605304-0.00137544j -0.0088849-0.00330144j 0.00769403-0.00308184j 0.00635582+0.00415522j -0.00146794-0.00190898j 0.00545521-0.00657041j 0.00458684+0.000785763j -0.0033366+0.0105515j 0.0106432-0.00363253j -0.00782814-0.00884848j 0.00782843+0.0105603j -0.00160113+0.00848658j 0.00402219+0.00472423j -0.0130028-0.0096478j -0.0166052+0.00488578j 0.00235257-0.0115546j -0.00278417+0.0143346j -0.00125263-0.00413955j -0.00305532+0.0048669j -0.00481773-0.0024816j -0.00335687-0.00738328j -0.0033816+0.00380717j -0.00204024+0.00120114j 0.00292349+0.00286769j 0.00725408-0.00319019j -0.00401509-0.000907688j -0.00663846+0.00551435j -0.004065-0.00629524j -0.00190672-0.00220194j -0.000152337-0.00499532j -0.00382576+0.00200906j 0.00331357-0.00227415j -0.002404-0.0042636j 0.00780444+0.00205833j -0.00285927+0.00120161j -0.00617464-0.00275122j 0.00381296-0.00255373j 0.00287149+0.00364079j -0.000427639-0.00694833j 0.000593137+0.00729918j 0.000764718-0.000522465j -0.00542183+0.0010964j 0.00726383+0.00831185j 0.00230071-0.00257543j -0.00566749+0.0107526j 0.00682397-0.00262536j -0.00136813+0.00116264j -0.00854867-0.0021597j 0.00308712+0.00194403j -0.00683369+0.00177895j 0.00197253+0.00152331j -0.00591521+0.00929355j -0.00274846+0.00487233j -0.00483859+0.00141385j 0.00405475+0.000725909j 0.00278848+0.00770331j -0.008098+0.00339839j 0.00109982+0.00186185j 0.00281489+0.000472543j 0.00328681-0.000801213j -0.0044141-0.00190885j 0.00321658+0.000409994j -0.00399916+0.000266197j -0.00233113+0.000914003j 0.00430155+0.00130103j 0.0027543+0.00335727j -0.00745116+0.0103824j -0.00878108-0.000695602j 0.00682649+0.00406445j 0.000414913+0.00426684j -0.00653153-0.00359093j 0.00257497+0.00195607j -0.00314528-0.00494221j -0.00203904-0.00570072j -0.00134607-0.00767876j 0.00350223+0.0074392j -0.00413293-0.00181297j -0.000713532+0.00390504j 0.00245999+0.00083093j 0.00331612+0.00156032j -0.00062817-0.00531375j -0.0122362-0.00194j 0.00230284+0.00520178j -0.000305437-0.00623183j 0.00133532-0.00655769j 0.00177316-0.000983903j 0.00683024+0.00504965j 0.00488248+0.00214284j -0.00197276-0.000487847j -0.00493773+0.00974346j -0.00061391-0.00428777j 0.00621833+0.00540742j 0.000428688-0.00216364j -0.009876+0.00663868j 0.0054648+0.00339573j -0.00922583+0.00462154j -0.000578582-0.00145601j 0.00397613+0.00508951j -0.00110542+0.0115276j 0.00193199-0.00855983j -0.0038279-0.00328105j -0.00509433-0.00272327j -0.0102626+0.000733585j -0.000546857-0.00767276j 
-0.0026359-0.00233343j -0.0157899-0.0337805j 0.00255883-0.00614536j 0.00501308-0.0072222j -0.000599151-0.0108183j 0.00273845+0.0496911j -0.0162527+0.0247j 0.00115597-0.0537849j 0.00265358+0.0222315j 0.0161486-0.0433623j -0.00568944+0.00573891j -0.0136029+0.0114165j 0.00976725-0.0219491j -0.00700494+0.00357308j 0.0017609-0.00223893j 0.0235265-0.00936899j 0.0291016-0.0102606j -0.00531851-0.0077812j 0.0151158-0.00471607j 0.0220188+0.00230587j 0.00204442-0.00636023j 0.0258174+0.00295132j 0.024204+0.00722956j 0.0122466-0.000217097j 0.0293391+0.00580086j -0.00658556-0.00222745j 0.00917663-0.00273948j 0.0147736+0.00683941j -0.00634735-0.000714853j 0.000149296-0.00210038j -0.0120662+0.00845274j 0.00333095-0.000340491j -0.00271943-0.00513413j 0.00866011+0.0151848j 0.000467065+0.00708623j 0.000612577+0.00309579j -2.51841e-05+0.00068992j -0.00478702-0.00287753j -0.0042233+0.00271334j 0.00338916-0.00475179j 0.0058485+0.00799606j -0.0171029+0.00638687j -0.0021256+0.00827816j 0.00164129+0.00849382j -0.00858062+0.0132299j 0.00069736+0.00459011j -0.0072327+0.00369644j -0.00667826-0.00849052j -0.0178409+0.00293022j 0.00305934+0.00688437j 0.00972058+0.0097989j -0.00572419-0.0104845j -0.00491331+0.00151468j 0.00508518-0.000187762j 0.0112123-0.00047639j -0.00984183+0.00183831j 0.00852928-0.00116402j 0.000222337+0.00387803j -0.00209374+0.00834844j 0.000308221-0.00786989j -0.00448892-0.01016j 0.00549367-0.000713182j 0.0145477-0.00384199j -0.00244257+0.000606164j 0.000470463+0.00915412j 8.49508e-05-0.0153424j -0.0187766-0.00436476j 0.00184587+0.00178179j 0.00171055-0.0140037j 0.00118207-0.0070508j -0.00408184-0.0007749j -0.00165757+0.00646509j -0.0027666+0.00312537j -0.00627081-0.00930155j -0.000183856+0.000303434j 0.00164332+0.00105678j -0.000246534-0.00125715j 0.00694691-0.00431277j -0.0108569-0.000580503j -0.00151204+0.00237499j -0.00274719-0.00033928j 0.00588625-0.00178003j -0.00352+0.00163712j 2.47789e-05+0.00116896j -0.000637622+0.00375103j 0.003192+0.00392775j -0.00130162+0.0113783j 0.000306534+0.00119359j -0.00248852+0.000705064j -0.00210106-0.000256389j 0.0022151-0.00645514j -0.000636491+0.00128796j 0.00152165-0.00434863j 0.00255328+0.00487101j 0.00185029-0.00331088j -0.00778272-0.00283774j 0.00837691+0.00873219j 0.000655903+0.000621237j -0.0037772-0.00220475j 0.00170824-0.000340508j 0.00621775-0.00167694j 0.00681855-0.0085421j 0.00723996+0.000390869j -0.00254617+0.000273514j -0.000355829-0.00786393j 0.0032398-0.00399928j -0.00898094+0.00832348j 0.0099147-0.00761548j -0.0102618-0.000903546j 0.00153955+0.00817835j -0.000939569+0.00123802j -0.00318374+0.000916407j -0.000416267-0.00513408j 0.00232131+0.00325117j -0.00255208-0.00467882j -0.000232334-0.00151031j -0.0012915-0.0042066j -0.0041291+0.00607487j 0.00548788+0.00645132j 0.0115877-0.00149915j -0.0110954-0.00955681j 0.00116933-0.000215108j -0.00650516-0.00115343j 0.00503291-8.80111e-05j -0.000462709-0.00397619j 0.00779967+0.0107506j -0.00103575+0.000617456j -0.000789241-0.000808238j 0.000766545-0.00290354j -0.00345443+0.00116421j 0.00795535-0.0119839j -0.00243093+0.000297053j -0.000974812+0.00320703j 0.00207038-0.000995975j 0.00700768+0.00120198j -0.00161891+0.00446445j 0.000511814-0.000698778j 0.00662597-0.00138913j -0.00312766-0.00028925j 7.928e-05+0.00138155j 0.0020802+0.00947444j 0.00350012+0.00233229j 0.0020957-0.00287306j 0.000538635+0.00487693j 0.00784076-0.00518131j 0.006035+0.00630365j 0.0024872+0.000122887j 0.00749399+0.00111865j -0.00845199+0.00421891j 0.00365454+0.0064194j -0.00184561-0.00155726j 0.000548695+0.00715714j -0.00242846+0.000453036j -1.96592e-05-0.0114843j 0.00582206+0.000520297j -0.00795231-0.00360272j 0.00545365-0.00635474j 
0.00520274+0.0121024j -0.0110528-0.0176726j 0.0145477+0.0366295j -0.00134212+0.0140872j 0.00689872-0.00247288j -0.00549858-0.0613076j -0.011643+0.050861j -0.00754659+0.0307217j 0.00166938-0.0150421j 0.000980058-0.00226916j -0.00144851+0.00452103j -0.0100027+0.0151758j -0.00141431-0.00704483j -0.0107738+0.0115129j -0.0278926+0.0129205j -0.00586319-0.00163371j -0.00693496+9.58018e-05j 0.00201312-0.00197677j 0.0232667+0.00832844j -0.0359616+0.00438992j 0.0139802+0.00138193j -0.01556-0.00535607j 0.0365018+0.00653277j -0.0134578-0.000881207j 9.93265e-05+0.000424811j -0.0053142+0.000140633j -0.000988695-0.00567041j 0.0116733+0.0015144j -0.00394602+0.00237508j -0.0111356-0.0120623j -0.00540568+0.00326882j 0.00354364-0.00762758j 0.00741831+0.00439907j 0.00133011-0.00189355j 0.00464083+0.00818422j 0.00415126-0.00406132j 0.0134623-0.00879109j 0.00198053+0.0125355j 0.00277653-0.0140278j -0.00422302+0.00653907j -0.00384472-0.00296161j -0.002374-0.00142209j -0.000104003-0.00228646j -0.0193077-6.45982e-05j 0.00771283+0.00363451j 0.00140914+0.00351166j 0.00160444-0.000460794j -0.00600829-0.000103028j 0.00427272-0.00590377j 0.00727548-0.0108221j 0.0105926+0.00309347j 0.0163269+0.00522005j 0.00624303+0.0132148j -0.00626118+0.00244965j -0.0124222+0.00925545j -0.000822939+0.00347149j -0.00716351+0.00763297j 0.000870953+0.00109255j -0.0149475-0.00580185j 0.00574289+0.0158952j -0.0114665-0.000525125j 0.00888324-0.000737908j 0.00479037-0.00850771j 0.00263391-0.0118832j 0.00205545+0.014164j -0.00321934-0.00104626j -0.00527399-0.000168715j 0.00514313+0.00304716j 0.000128622-0.00129153j -0.000491846-0.00502116j -0.00273796+0.00369631j 0.000811748+0.00388062j 0.00186992+0.00493911j -0.00403703-0.00403517j 0.00108233-0.00518495j 0.00559673-0.00292197j -0.00340027-0.00608945j 0.00137033-0.00280498j -0.00918953+0.0023002j 0.00286531-0.00389349j 0.0022334+0.000858988j 0.0022552+0.0045869j 0.00364015+0.00547066j 0.00273744+0.00450839j 0.0062658+0.00602349j -0.00362013+0.00335986j -0.00343189-0.000155652j 0.0055335-0.000730635j 8.13882e-05-0.00793447j -0.000416057-0.00146849j 0.00408525+0.00104895j 0.0139265-0.00377039j 0.00446709-0.000776931j -0.00194344+0.00444015j 0.00476217+0.000742689j -0.000536861+0.0032823j -0.00165024-0.00874525j -0.000770742-0.00223589j 0.00101417-0.00217008j -0.00458063+0.0153424j -0.00232959+0.00319344j -0.00291596+0.00471622j -0.000161663+0.000271101j 0.00854803-0.00294922j 0.00415773-0.00194261j -0.00299545+0.00487191j -0.00868397-0.00568747j -0.01089-0.00721457j 0.00282592+0.002113j -0.00471049-0.00131928j -0.000943583-0.00268953j -0.00421163+7.17071e-06j -0.00535248+0.00307896j 0.00218495-0.00275751j -0.00184736+0.00163292j 0.00547532-0.00110561j -0.000151104-0.00123761j 0.010493-0.00513478j -0.00118604+0.00607954j -0.00290497-0.00200577j 0.00402842+0.00911115j 0.00279496+0.00345068j -0.00347161-0.0100794j -0.00458156+0.00559726j -0.00979259+0.000121881j -0.00444381-0.00281737j 0.00512509-0.00300306j -0.0101603-0.00239394j 0.00162741+0.0021698j -0.00774826-0.00958779j -0.00406997+0.00510346j -0.00595212-0.000873802j -0.00783425+0.0132153j 0.00419936+0.00907049j 0.000658624-0.00339561j 0.00465746+0.00256878j 0.00572654+0.000683462j 0.00226482-0.00693206j -0.00660228-0.00321937j 0.00119906-0.000982627j -0.00528401-0.00281994j -0.0038519+0.00923437j -0.00284351-0.00120043j -0.0051112+0.00320567j 0.00102059-0.00611092j 0.00572642+0.00189781j 0.00122518-0.00131032j 0.00582957+0.0023453j 0.00118066+0.00085772j 0.00211+0.00248414j -0.00108579-0.0053995j 0.00254783+0.00101471j -0.00182537+0.00279088j 0.00345905-0.00669621j 0.00470858+0.00322143j -0.00204152-0.00315081j 0.00436503-0.0016907j 
-0.0347352+0.000160898j 0.0146983-0.00919069j 0.00443985-0.00922443j 0.0529081+0.0125833j -0.0202471+0.019401j 0.0135526-0.0204244j 0.0448202-0.00911207j -0.00796383-0.0215141j 0.0400377+0.0434932j 0.0661117+0.0452724j 0.062103+0.00247961j -0.0183669+0.00155329j 0.0106805-0.0207497j -0.0072617-0.0118562j 0.0121557-0.00362098j 0.00245712+0.00430384j 0.00148722+0.00501264j 0.00283692-0.0124484j 0.000626074-0.00220574j -0.00331531+0.00797072j -8.21759e-05+0.000493417j -0.00638748-0.0146542j -0.00475079-0.00937707j -0.0122461-0.020618j 0.0230764+0.00134704j -0.00565452-0.0237133j -0.0108959-0.00191398j 0.0171752-0.00981848j -0.019399+0.0112812j 0.000167955-0.0145066j -0.00245831-0.00517935j 0.0092117+0.0137658j -0.0118436+0.00165819j -0.000412424+0.00241942j -0.00619935-0.0129916j 0.0031924+0.00605028j -0.00575526-0.0110772j 0.00157627-0.0063249j 0.000730937-0.00723395j -0.00976181+0.000281737j -0.00469396-0.00059816j -0.00241288+0.00701707j -0.00298781+0.00343244j -0.00512296+0.0032384j 0.0040765+0.00417317j -0.00775517+0.0229173j -0.011947+0.010994j -0.00368174+0.0047772j -0.0046676+0.00459323j 0.00451768+0.0140143j -0.0182897-0.00990126j 0.00829628+0.00700904j 0.00502463-0.00104681j 0.00168022+0.0160536j 0.00339626-0.00595748j -0.00183374+0.00942769j -0.0136722+0.00532971j 0.00989667+0.00513824j 0.0014403+0.00758742j 0.00393034-0.00146759j 0.0117868-2.73038e-05j -0.000190657+0.00843034j 0.00655087-0.0103739j 0.000133564-0.00172433j 0.0117905-0.0160499j 0.000160826+0.0164764j 0.0118076-0.0132338j 0.00418587+0.00888712j -0.0135342-0.00509211j 0.00470537-0.00758639j 0.0103997+0.00356337j 0.00204045-0.00533803j 0.00106888+0.00255333j -0.00054318+0.00356559j -0.00509127-0.00790824j 0.0117033+0.00538293j 0.0016862-0.00103264j -0.000816619-0.00959713j -0.00728429-0.0122602j -0.0014525-0.00521379j 0.000691903+0.00246752j -2.54622e-05-0.000870839j 0.000678225+0.00597139j 4.88018e-05+0.00263459j 0.00322983-0.00163104j 0.00155873+0.00481164j 0.00466381+0.00303319j -0.00519799-0.011474j 0.00301456+0.0100735j -0.00201925-0.005261j -0.00212629-2.27931e-05j -0.00174568-0.00222363j 0.000306891-0.00243853j 0.00423339+0.0134559j 0.00342742+0.0042414j 0.00661033+0.00875054j 0.00389998+0.00869277j 0.00488702+0.002114j 0.00201813+0.00389213j -0.000966558-0.00213072j -0.00253311-0.000343119j 0.00301119+0.00314245j 0.00230192+0.00711128j 0.000590771+0.0110744j -0.00201761-0.00292519j 0.00116405+0.00356072j 0.000877699-0.000264062j -0.00126506+0.00337404j -0.000217072+0.00345262j 0.000473288-0.0041191j 0.00204544+0.00407141j -0.00294458-0.0116632j -0.000127609+0.00383686j 0.000352987-0.000175434j -0.00221299+0.000484654j -0.000402211-0.00422799j 6.85106e-05+0.00486126j -0.00350491-0.00135166j -0.00244757-0.00713587j 0.00100865+0.00573192j 0.00126629+0.00428423j 0.00130108+0.00159849j -0.000480487-0.00771191j 0.00331162-0.00415063j -9.67173e-05+0.0102967j -0.00323675-0.00163393j 0.00499772-0.00382498j -0.000581285+0.00235689j -0.00151854-0.00939498j -8.13922e-05+0.00233081j -0.00177469-0.00905227j 0.00219622+0.0015567j 0.00127699-0.00268282j -0.000714427+0.00467071j 0.00303709-0.0100315j -0.00291369-0.000548829j 0.00255851+0.0105499j 0.00366256-0.00846112j -0.00272844+0.00690811j -0.00290705+0.00652773j -0.00232367-0.00327425j 0.00546089-0.00381518j -0.00274563+0.00904711j -0.00475447+0.00496498j -0.00619288+0.0140115j -0.00291941+0.0112667j 0.00060719+0.00146289j 0.000672339-0.00180728j -0.00162397-0.00304763j 0.00100631+0.00779378j 0.00528149+0.00176111j -0.00492713+0.00179894j -0.00239775+0.0119441j -0.00849083+0.00848674j -0.00276696+0.00964346j -0.00432828+0.00361179j 0.00301452-0.00602997j 
0.0371275-0.0121668j 0.0243349+0.00695284j 0.0107689+0.0203141j -0.0170829-0.0143333j -0.00368306-0.018526j 0.0156797+0.0194388j 0.0592992-0.00325274j 0.0365679+0.00168922j 0.0277006-0.0121337j -0.0436066+0.0169329j 0.0663765+0.0285534j 0.0230986-0.0195898j 0.00921914+0.0137583j 0.00804364+0.00226496j 0.0011984+0.0072698j -0.0058037+0.00462024j -0.00155518+0.00544406j 0.00491171+0.0101562j 0.00262906+0.000907911j -0.00650928-0.0102476j 0.00751653+0.00165061j 0.0032876+0.00490583j -0.00719273+0.0050968j 0.0108943-0.000339528j 0.00507572+0.0237506j 0.0177251+0.0018385j 0.0205591-0.00930229j -0.000923202+0.00700297j 0.00281612-0.00971746j 0.00724514+0.00594176j -0.00323369-0.0115069j -0.00993256-0.0116833j -0.00901167+0.000756194j 0.00198999+0.00195867j 0.00961392-0.00355155j 0.00102717-0.00773328j -0.000160341+0.00193691j 0.0128454-0.0135828j -0.00102259+0.00288864j -0.00638711+0.00411704j 0.0014645-0.00816052j -0.00706288-0.00183119j -0.0162399-0.000255145j -0.00490217-0.011512j -0.00416552+0.00433611j 0.00786659+0.0143196j -0.00668108-0.00802916j -0.0104271-0.00192881j 0.00576336-0.00191771j 0.00105143-0.0111233j 0.00191021-0.00819253j -0.00748395+0.00124966j -0.00347325-0.0162991j -0.00347917+0.0159985j 0.0020449+0.00643047j 0.00476886-0.0128068j 0.00191911-0.0149091j 0.0179402-0.00195901j 0.0186278-0.0133694j 0.0126248+0.00885508j -0.014395-0.011076j 0.00685293-0.00933764j 0.00726715-0.00704833j -0.0114798-0.00617686j -0.0136506-0.00408062j 0.00242317+0.0103436j -0.001348+0.0034903j 0.00969286-0.0128593j 0.00259449-0.00929447j 0.0146153+0.00224115j -0.0112448+0.00160669j 0.0105657+0.00795932j -0.00114653+0.000352499j -0.000635273-0.00484029j 0.00334904+0.00181707j 8.90285e-05+2.10031e-06j 0.00461696+0.00663962j 0.00226139+0.00996012j 0.00239514-0.00176186j -0.00674089-0.00474947j -0.00122629-0.00307006j -0.0043309-0.00790096j 0.0037043+0.00562823j 0.000304514-0.00447982j -0.00256061+0.000504832j 0.00102527-0.00467168j -0.00111158+0.00319262j 0.000271698-0.000263994j 0.000186308-0.00313992j 0.00145179+0.00596156j -0.00446869-0.00247626j 5.95779e-05-0.00184862j -0.00166073+0.00379945j 0.000309143+0.00708721j -0.000125648+0.00514964j -0.000397369-0.00804023j -0.00237518-0.00553235j -0.00406517-0.00783242j 0.00306961+0.00224408j -0.00213759-0.0024852j 0.00052691+0.00233673j 0.00107577+0.00632294j 0.00241937+0.00964265j -0.00164423-0.00746353j 0.00527543+0.00762536j 0.00115737-0.00770793j -0.000541095+0.0123272j 0.000713343-0.0108666j -0.00160666+0.00087854j -0.00318929-0.00434851j -0.0014772+0.0092278j -0.00297976-0.0164453j 0.000250973-0.00431617j 0.00224255-0.00784316j 0.000578602+0.00810606j 0.000674883+0.00234356j 0.00242057-0.00371813j 0.00125537-0.00581989j 0.00398436+0.00534891j 0.00237452+0.0140779j 0.000208063-0.00469369j 0.00147667+0.000347967j 0.00182378+0.00302006j -0.00144693-0.00983001j 0.00228268+0.00418014j 0.00321169-0.0106385j -0.0046946+0.0129085j 0.00148778+0.000512114j -0.000329813-0.00812498j -0.000333545-0.00666531j -0.00151038-0.00423492j 0.0034442-0.00117291j 0.00519297-0.002265j 0.0020713+0.00223872j 2.82887e-05-0.0118456j 0.00489435-0.0123029j 0.000991339-0.00357513j 0.000462507+0.00197729j -0.000762525-0.00593578j -0.00219328+0.00613242j -0.00463669+0.00633241j -0.00486106+0.00824674j 0.00213666-0.0034993j 0.00279269+0.000840681j -0.000615449+0.00198948j 0.00397222-0.00841544j -0.000840861-0.00487398j -0.000817862-0.00673956j 0.00458809-0.00855759j -0.00301659+0.00314722j 0.00596014-0.00600057j -0.00246924+0.0163315j 0.0015078-0.00581147j 0.000553644+0.00153354j -0.00450539+0.00189674j -0.000592481+0.00218697j -0.00405368+0.00652441j 
-0.0195747+0.0116457j -0.0320837+0.000201841j 0.00903025-0.0230974j -0.0187909+0.00735712j 0.0524943+0.00408847j 0.0221161-0.0084592j -0.0350556+0.00544583j 0.0862715+0.00228881j 0.0770577+0.00518137j -0.0227067-0.00321875j 0.0113243+0.00442899j -0.0131612+0.0178885j -0.0132298-0.003893j -0.000849399-0.00223107j -0.0045431+0.000254254j 0.00596925-0.00755829j -0.00503957-0.00623014j -0.000960678-0.00620421j 0.00462135+0.00108173j 0.00575313+0.0020402j -0.00182526-0.000406144j 0.00248969-0.00246251j -0.00127616-0.0091043j -0.00919438+0.00344356j -0.00586755-0.00430601j -0.000886782+0.00228001j -0.0131177+0.00680688j -0.0033015+0.000237536j 0.00192582+0.00446179j 0.00513766-0.00851214j 0.00653906+0.0112867j 0.00772744+0.00318207j 0.0101687-0.00618659j -0.00740748+0.00179658j -0.0132894+0.0108838j -0.011374+0.00218184j -0.0014742-0.00850612j 0.00753428+0.00652857j 0.00128673+0.00875272j 0.000459006+0.00614028j -0.000401766+0.00522704j 0.0134924+0.0156609j -0.0176587+0.00953297j 0.00872087-0.00597677j -0.00165372-0.000411409j 0.00477681+0.00463548j 0.0139627-0.00548421j -0.010619-0.0230499j 0.0101375-0.0096899j -0.00493528-0.019707j 0.00396945+0.00591296j -0.0125821+0.00570595j -0.000668217-0.00849984j -0.0118574+0.01549j 0.00587281+0.00300503j 0.00249646-0.0209475j -0.0119286-0.00666335j 0.0120749-0.00339604j 0.00796742+0.00771826j 0.000870091+0.00575225j -0.0171496-0.00848264j -0.0135543+0.00914801j 0.00519977-0.00948037j 0.00230907+0.0131128j 0.0155252-0.00192621j 0.0137507+0.00331915j -0.000685001+0.00374814j 0.00487106+0.00624107j 0.00467476-0.000449325j 0.00304654+0.00353883j 0.00518074-0.00461515j -0.00975724-0.00474768j 0.00115294-0.000704057j 0.00128264+0.00360124j 0.00289216+0.00165708j 0.00328075+0.00836488j -0.0026332+2.13866e-05j -0.00171-0.00687586j -9.78817e-05+0.00201117j 0.00838989+0.00436664j 0.00183913+0.00534542j 0.00792019+0.0112263j -0.000867364-0.00265109j -0.00352677-0.00617526j 0.000939075-0.000384024j -0.00250294-0.00140088j -0.00153283-0.00504454j -0.00305728-0.00528616j -0.00333449+0.00159887j 0.00271796+0.00379585j 0.00425217+0.0087617j -0.00169095-0.0110035j 0.00411882-0.000974791j 0.00481675+0.00301277j -0.00454975-0.00778932j -0.000584975-0.00786013j -0.000404084-0.00341375j -0.00289516-0.00781216j -0.00286128+0.00141727j -0.000895309-0.00770039j -0.003362-0.0138538j -0.00163741-0.00553062j 0.00070086-0.00532536j -0.00171796-0.00622018j 0.000978413+0.0129185j -0.00141806+0.00840647j 0.00240444-0.000455951j -0.00206407-0.00512611j -0.000222129-0.0112421j 0.00181779+0.0028202j 0.00143294+0.00565706j -0.00302681-0.0061394j 0.00202818-0.0064842j -0.00246846+0.0029294j 0.000199717+0.0175668j 0.00132918+0.00334242j -0.00105266-0.00583285j -0.00319082+0.00166369j -0.000470953+0.00230293j -0.00161075+0.00925599j -0.000566714+0.0065736j -0.00113798+0.00918061j -0.00225822+0.00924296j -0.00344987+0.00812147j 0.00100411+0.00325802j -0.00128481+0.0051013j -0.00156126+0.00996594j -0.000805004+0.00619969j 0.000157404-0.000165439j 0.000451507-0.00673373j -0.00027588-0.00713152j -0.000326402-0.00245577j -0.00586586+0.0117249j 0.000834147-0.00358097j 0.00437064-0.0139489j -0.00175897+0.00221675j 0.00143873+9.2093e-05j 0.000126776+0.00740668j -0.00173746+0.00339078j 0.00175824+0.00285437j 0.00122788-0.00213995j 0.00229931-0.00461662j 0.00369977-0.00819089j -0.0030707+0.000288391j -0.00230455+0.00611609j 0.000481835-0.00610067j -0.00208726+0.0148405j 0.00167177+0.00305398j -0.00348704+0.00857937j -0.00022213+0.00195404j 0.00131315-0.00742627j 0.00101237-0.010376j 0.000107657-0.00177556j -0.000183379-0.000987504j 2.13804e-05+0.00687196j 4.69466e-06-0.00255979j 0.00189145-0.00293625j 
