0.0069486-0.00599611j -0.0155135+0.00944766j -0.0248448+0.0102919j 0.00972376-0.00865925j -0.00199-0.00331572j 0.00543556+0.000364925j 0.0235033-0.00216421j -0.0117911+0.00843224j 0.00384175-0.00305232j -0.00984258+0.00902831j -0.0208986+0.000991108j -0.00875592+0.0100986j 0.00405808-0.00343934j -0.00906663-0.0166501j -0.0111273+0.000143609j 0.0166602+0.00317769j -0.0070507-0.0107176j -0.00366797+0.00658471j -0.00308314-0.0052068j 0.0199755+0.00837235j -0.020338-0.00522233j 0.00715231+0.0149156j 0.015158-0.0033955j -0.0102971+0.0180385j 0.00475304+0.0181976j 0.0123696-0.0021337j -0.00807701-0.00884184j 0.0019292+0.0126225j 0.010666+0.00228435j 0.0115871+0.0051901j 0.00610519-0.0131042j 0.00711601-0.00555394j -0.00715776-3.82167e-05j -0.0087207-0.00825436j -0.00595252-0.00886687j 0.00934608-0.016216j -0.00176588-0.00626998j -0.014735+0.00774891j 0.0177923+0.0118165j -0.0185305+0.00516525j 0.00582205+0.000416338j -0.00628581+0.00410436j 0.00727938+0.0178757j 0.0100842+0.0011924j 0.00629976-0.00150894j -0.00628928-0.0146607j 0.00770443+0.0147702j 0.00758411+0.0086357j -0.0100781-0.0102411j 0.0172644-0.00557063j 0.0144498+0.00882471j 0.00479818-0.0063876j 0.00790738-0.00493642j -0.00212926+0.00149251j -0.0139705-0.00738957j 0.00570317+0.000690142j 0.00982043-0.00156284j 0.00727844-0.00279508j 0.00445171+0.0167677j -0.00419601+0.00473586j -0.0050984+0.00208506j 0.00679216+0.00521825j 0.00513339-0.00809201j 0.00487408-0.00928125j -0.00204718+0.00666206j -0.0163718-0.00655337j -0.0094525+0.004564j -0.00566816-0.00169821j 0.00461795+0.00583806j 0.00441468+0.00368265j -0.00522718+0.00284221j 0.000304982+0.00709582j -0.00144257+0.00262667j 0.00729511+0.00584734j -0.011152+0.000180561j -0.00253643-0.0032336j -0.00324744+0.00220702j 0.0119436+0.0101245j 0.00737151+0.00468495j -0.00124691-0.00638263j 0.00480079-0.0109608j -0.00822392+2.35545e-05j -0.00121152-0.00559699j 0.002259+0.00110322j -0.00865592-0.0112757j 0.00748293-0.00187965j 0.00613381-0.0160705j -0.00307567+0.00419259j -0.00581811-0.00510987j 0.00206523-0.00412698j 0.00668389-0.00167298j -0.00310312-0.000561709j 0.0133356+0.00524153j 0.000607424+0.00176542j 0.0113013+0.00204459j -0.00516516+0.00690244j 0.00420936-0.0176086j -0.010494-0.00150116j 0.000281108+0.000213783j 0.00649786-0.0110049j 0.00221608-0.00717682j 0.00348991-0.0223356j 0.0122719+0.00438675j 0.00562827+0.00883409j -0.00146536+0.000286736j -0.00668772-0.00604773j -0.00737741-0.00427017j 0.0160389-0.00779483j -0.00499303+0.000222327j 0.00700821-0.00706694j 0.00410038-0.0161174j 0.012573+0.0292918j 0.0125452+0.00238501j 0.0177294+0.00380481j 0.0138433+0.00638566j 0.00389124+0.0136342j 0.0204245-0.000274872j -0.0068117+0.00838176j 0.0299932-0.0128793j 0.0256532-0.00453818j -0.011041-0.0208051j -0.00484816+0.00853167j -0.00395687+0.0187148j -0.0141467-0.0278442j 0.00661867+0.00962834j -0.00455937+0.0190359j 0.0249697+0.0375553j -0.0106337-0.0140913j -0.00254862-0.00227471j 0.0353731+0.0138021j 0.0145648+0.0476007j 0.00484565+0.0321638j 0.0307993-0.00230462j -0.0633908+0.0213961j -0.002159+0.0213987j 0.0328425+0.0474687j 0.0461446-0.0300561j -0.00161821+0.0157607j 0.0364303+0.0128067j -0.0779822+0.02354j 0.0520864-0.0193409j -0.0213655+0.0224j 0.0501076+0.00816282j -0.0195745+0.0605295j -0.0170992-0.0336473j 0.107802+0.0193646j -0.147764-0.0453913j -0.261593-0.027211j 0.00962271+0.015666j 0.0604844+0.0521339j 0.048693-0.00701576j 0.00604621+0.0450409j -0.0363164-0.0257895j 0.0370962-0.0338232j -0.0799632+0.3151j -0.0986725-0.122161j 0.00826551-0.0963301j 0.0780025-0.0389625j -0.104308+0.221712j -0.235407-0.093936j 
-0.0156795+0.00932243j -0.0107694+0.00767003j -0.00693391+0.00566406j -0.0239448+0.00378834j 0.00232734+0.00189492j -0.00396726+0.00355225j 0.00851764+0.00525545j 0.0137447+0.000979583j 0.0289159-0.00299492j 0.00362853-0.00447188j -0.00958596-0.0131505j 0.00891657-0.0144093j -0.00352506-0.00885798j -0.00497872-0.00388088j 0.00225358+0.00403445j 0.0151742+0.00437042j 0.013144-0.00138568j 0.0122041-0.0146747j 0.00697819-0.00632336j -0.00331552+0.012098j -0.00134527-0.0217681j 0.00729123-0.0199393j 0.0171087+0.00142928j -0.0120251+0.00675694j 6.56469e-05+0.00167621j -0.010659+0.00528353j 0.00836635-0.0163086j -0.0010857+0.0103375j -0.0120858-0.0014753j -0.0243241+0.00849961j 0.0116518+0.00805497j -0.00228635+0.00132773j 0.00395063-0.0135928j -0.00158718-0.00103234j 0.00872617+0.020496j 0.0140676+0.0062j -0.00979106-0.0100612j -0.00926467+0.00549543j 0.00768208-0.00816577j 0.00388496-0.00200401j -0.00176596-0.00962053j -0.021356+0.00151631j 0.000457801+0.00614845j 0.0120734-0.00776116j 0.00196095-0.00454591j -0.00252726-0.00360656j 0.00625581-0.00104026j 0.00231272+0.00805239j -0.0103666-0.0137293j 0.0196275-0.0098446j -0.0047979+0.00645373j -0.00312868-0.00844991j -0.00518847-0.0154784j -0.00534148+0.00242162j 0.000179871-0.00516597j -0.00532891-0.00454853j 0.00342642-0.0105368j -0.0033068+0.00531311j 0.00909323-0.00325361j 0.0134374-0.00262831j 0.0141861+0.00615796j -0.00965735+0.00537139j -0.014757+0.00215336j -0.0105115+0.00201971j -0.0116133+0.0021431j -0.00376157+0.0124111j 0.00562917-0.00271408j -0.000709674+0.0011398j -0.0036021+0.00953608j -0.00483449+0.0100306j 0.0112378-0.00574342j 0.00353238+0.0137152j -0.00126415-0.00628878j -0.0053259-0.00323302j -0.00308885+0.0201733j 0.00086624-0.0143631j -0.0048618+0.00879552j -0.00432036+0.000601197j -0.00374966+0.00599392j 0.00835213-0.00854627j -0.00393256-0.00802991j -0.00239181-0.0119479j -0.00997053-0.00482507j -0.00619396+0.00284931j -0.0024108+0.00316611j -0.00413099-0.00867739j 0.00357046+0.00291775j 0.00302514-0.00106227j 0.00755024+0.00459545j 0.0020953-0.0055831j -0.00205185-0.00258456j -0.0025114+0.00242474j -0.00394206-0.00402621j 0.0107284+0.00559869j 0.00426701-0.0135742j -0.00107427-0.00979355j -0.0114497+0.0157613j -0.00416805-0.00197175j -0.00705529-0.00984551j -0.00700087-0.0105952j -0.00488719-0.00647117j 0.0133704-0.00466662j -0.00376695-0.000343666j 0.00317325+0.00638306j 6.90183e-05+0.00601717j 0.0162184+0.00190525j -0.0232824-0.00171117j 0.00132369+0.00399041j 0.0142871+0.0126937j 0.00687226+0.00339004j -0.00694634-0.00764084j -0.00978193-0.00160553j -0.0155056-0.0037347j 0.0015826+0.0107079j -0.00269653+0.00373771j -0.0190957+0.00603473j 0.00782166+0.0133245j 0.0030983-0.0259962j 0.00904605-0.00987205j 0.0164847-0.00846908j 0.0101696-0.00918632j -0.0415456+0.00642086j 0.0272253+0.0142825j 0.0169415+0.010347j 0.0122742+0.0262169j -0.0165089+0.0139805j -0.0171866-0.0036878j -0.00694638-0.0215468j -0.000744068-0.000236379j 0.0548225+0.021545j -0.0324155-0.013427j -0.0426277-0.0153893j 0.00120495+0.0548935j 0.00475514-0.040811j -0.0168498-0.0147758j -0.0211319-0.00725634j 0.0550346-0.0501963j 0.0185045-0.00252325j -0.0252605+0.00181648j 0.0192805-0.052737j -0.0120554+0.0267329j -0.0377953-0.0206449j -0.0341258+0.0342884j 0.0203046+0.0282276j -0.00691864+0.0354917j -0.058987-0.0497066j 0.257834+0.0215315j -0.185681-0.060527j 0.0623402+0.0269118j -0.0603434+0.00264651j -0.0193933-0.0418224j -0.0624493+0.0288472j -0.0336519-0.0360549j -0.00219429+0.0535138j 0.081023+0.126029j -0.0750943+0.316424j -0.0996705+0.0487466j 0.00756459-0.0792034j 0.24103+0.0932355j -0.107622+0.217935j 
0.0211297-0.00795358j 0.00825401-0.00547766j 0.0081525-0.0114712j 0.0161238+0.0139881j -0.00568809+0.00102756j -0.00128791+0.0043788j 0.0012924-0.0155732j -0.0138356-0.0145873j -0.0256612-0.0138711j -0.0060885+0.000982388j 0.0415136+0.0139315j 0.0175558-0.00711934j -0.00374981+0.00357044j 0.006889+0.00256688j -0.00631387-0.0124337j -0.0159259-0.0142704j -0.0155292+0.00350636j -0.0182241+0.00706915j 0.0150766-0.00170837j 0.0242785-0.0191617j 0.0154528+0.0262201j -0.000690287+0.00263146j -0.0550077-0.0100221j -0.00193223+0.00948088j -0.0120045-0.00116297j -0.0210677+0.00763931j -0.00675476+0.017658j -0.00094069-0.00623439j 0.0247649+0.00936341j 0.00499751-0.000986292j 0.000764023+0.012514j 0.00677763-0.00961703j -0.00145566+0.0178912j 0.0301438+0.00487615j -0.0274006-0.00174578j -0.025377+0.00752393j 0.0258657+0.00919j 0.00447067+0.00348143j -0.0120868+0.00781931j 0.0078272+0.0081816j 0.00625618+0.0108632j 0.00331202+0.0139344j -0.00897322-0.00838545j -0.0081658+0.0101423j -0.0147413-0.00453127j 0.0293959-0.0063522j -0.0292168+0.0108068j -0.00157197-0.00701569j 0.0259261-0.000727159j -0.0155414+0.000169114j -0.0105433-0.00583713j 0.00144334+0.0272556j -0.00382739+0.000327157j -0.00961037+0.00962114j 0.0123022+0.00875832j 0.0122136+0.00537601j 0.00259409+0.0020493j -0.00718655-0.0032289j -0.00384081+0.00658354j -0.00251522+0.0038229j -0.00542164+0.0147492j -0.0110261-0.0154137j 0.0241589+0.00140172j 0.00938744+0.0161308j -0.00909771-0.0257218j 0.0132407+0.0138108j 0.00799198+0.00234225j 0.00614711+0.0142228j 5.24632e-05-0.0154994j -0.00328273-0.00611498j 0.00334158-0.0118856j -0.0104768-0.0264145j 0.0126166-0.00424554j 0.0147606+0.000917952j 0.00257121-0.0151533j 0.0168098+0.0196475j -0.0097911-0.0102241j 0.00843408-0.00720156j -0.0208695-0.00993631j 0.00375008+0.00818713j 0.00861786+0.00772706j 0.00554216-0.00142926j 0.00374825+0.00390286j -0.00725203-0.0100455j 0.0137377-0.00277667j 0.00879993+0.0152182j -0.00379799+0.00343228j 0.01128-0.0043357j 0.00273049+0.00515834j 0.00247344+0.0182321j 0.00993902+0.0154634j -0.00273607+0.0154134j -0.0242361+0.000110696j 0.00131956+0.00483361j -0.0220198+0.0197833j -0.00921437+0.0101274j 0.0192316-0.00709485j 0.0125094+0.0245129j -0.00690535+0.0123933j 0.0143573-0.0103487j 0.000960475+0.00664508j 0.00302853-0.00177401j -0.0283476-0.0006035j 0.00118218-0.00431795j -0.0225607-0.0116289j 0.00167418+0.0109034j 0.0349977-0.0214557j 0.00918327-0.00552192j -0.000447323-0.0300234j 0.0346+0.0203311j 0.0240873-0.00771253j -0.0604905-0.00106605j -0.0301572+0.0326626j -0.0347579-0.0295609j -0.00146535-0.00914681j -0.0221449-0.0148308j 0.0274775-0.00217609j 0.00314382-0.00473626j 0.0125269-0.0235406j -0.0358144+0.0168276j 0.0169095+0.0320615j 0.0309865+0.000593247j 0.0194906-0.0239589j 0.0189467-0.0117894j 0.0170917+0.0439407j -0.0347027+0.00323436j 0.0390127+0.0198374j -0.00949696-0.00378051j 0.0458123+0.0431936j -0.00100486-0.0174156j -0.125306+0.0220627j -0.000151626+0.0150952j -0.114506-0.00623621j -0.00205528-0.0283515j -0.0679243+0.0108432j -0.093253-0.00451523j -0.223639-0.0947053j 0.0444851+0.0390045j 0.0169756+0.0228364j 0.0593059+0.00978431j -0.022582-0.00291163j 0.0132638+0.0174984j 0.00800929-0.00333982j 0.0184101+0.0426186j 0.0317346+0.0133997j 0.038772+0.0269768j 0.0450035-0.0204389j -0.0800864+0.0247002j -0.0682705+0.140662j 0.0325114-0.00275907j -7.14362e-05+0.292869j 0.0645223-0.106142j 0.110779-0.126029j 0.0606567+0.00116964j 0.0402066+0.00744643j -0.025485+0.0921982j 0.0727905-0.206294j 0.245252+0.0801882j -0.0377227+0.0240069j -0.0239343-0.0275709j 
0.0106759-0.00659291j -0.0172869+0.00438762j -0.0123438-0.00790491j -0.00136923+0.0029525j -0.0146616+0.0014447j 0.000848953+0.00332837j 0.0192937-0.00115179j -0.0344288-0.00118689j -0.000150499-0.00450748j -0.00407689+0.00404668j 0.0212468+0.0136612j 0.0237374+0.0129858j -0.0198479-0.0125561j 0.000994527-0.0164983j -0.0205783-0.00169516j 0.00621059+0.00758394j -0.00283083-0.0136463j -0.0172294+0.00706595j 0.0206354+0.00773337j 0.0175751+0.0275061j -0.0105519+0.00178567j 0.000388167+0.0198055j -0.0153373-0.0183935j -0.0120873+0.010971j 0.000924692+0.00353694j 0.000846033-0.0165428j -0.0185836+0.0130908j 0.0106157+0.0101517j 0.0194656+0.00396122j -0.00251988-0.00011096j 0.00482812-0.00524457j 0.0178361-8.71792e-05j 0.00541988-0.00347627j 0.00773596+0.00141353j -0.0122782-0.0217196j -0.0140011-0.0143958j 0.0190835-0.00741384j 0.005814-0.000309679j -0.00226834+0.00566585j 0.010613+0.017519j 0.0168917+0.00957162j -0.0219132+0.00968635j 1.57128e-05+0.0099718j -0.00997001+0.00891478j 0.000677043+0.010516j 0.0111331-0.0239398j -0.0180381+0.0264656j 0.0171057-0.00468959j 0.0244703-0.011592j -0.012324-0.0148047j 0.00324501-0.00156414j 0.00846094+0.00996824j 0.0100093+1.80484e-05j -0.00740703+0.00980405j -0.0212418+0.0141922j 0.00346686-0.000523464j 0.0196103-0.00833519j -0.00297109-0.0061946j 0.0218394+0.0159022j 0.0137391+0.00762677j 0.00358041-0.0085154j -0.0107874+0.0073603j 0.00864894-0.0059188j 0.00087176+0.0161158j -0.0128182+0.00226764j 0.011066+0.0108274j 0.0111591-0.00601411j -0.00205402+0.00250931j -0.0092757-0.0026108j -0.0116129-0.0096381j 0.00129581-0.00597043j -0.0196154-0.0062118j -0.00223628-0.000269904j -0.0033231+0.00790382j -0.00171825+0.00682676j 0.00674736-0.000839886j -0.0100296-0.00370897j 0.0149221-0.0048644j -0.00958623-0.00598084j -0.00481983+0.0137858j 0.0140887+0.00037674j 0.0141529+0.0133503j -0.00231142+0.00101799j 0.000426644-0.0117295j 0.00812626-0.00104727j 0.017808+0.0174045j -0.00547154-0.0108504j -0.0182201-0.0123976j 0.00332063+0.0108917j -0.0106332+0.0124426j -0.00917135+0.010107j 0.00184931+0.00942159j 0.00774161-0.00683188j 0.0123155+0.021239j 0.00123172+0.010248j -0.0181558+0.0161768j -0.0115137-0.0125784j 0.0145753+0.000497918j 0.00483009-0.0051367j 0.020529+0.0291526j -0.0110664+0.00397361j -0.0281502+0.00137843j -0.0180407-0.0221755j -0.0106999+0.00593353j 0.00320752-0.0171347j -0.0300465+0.00352476j 0.0183938+0.0136272j -0.00512994-0.00385918j -0.00984074+0.0140177j 0.00599967+0.00414394j 0.0045681+0.0300692j 0.0433994+0.00878798j 0.0114823-0.0225318j -0.0075952-0.0184161j 0.00205106+0.0199955j 0.0354707-0.0248865j -0.0137449+0.0370808j 0.0315873-0.0132414j 0.0545143-0.00619092j -0.0358834-0.0540033j 0.0225077-0.0252833j 0.0511343+0.0278871j -0.0356198+0.06283j -0.0126067-0.00441713j -0.0669367+0.0235865j 0.00875631-0.0238846j 0.0145715+0.030966j 0.0269631-0.0210564j 0.0186632+0.00980821j -0.0195268+0.0325278j -0.102702-0.0293432j -0.0492811+0.00751086j -0.0496254-0.00733955j 0.0821482+0.0457114j -0.0303074-0.0606862j 0.0829982+0.00167942j 0.0862058-0.0130413j -0.038883+0.0491069j 0.170547+0.0279764j -0.12599-0.110643j 0.00533839-0.0591309j 0.0403528-0.00362483j 0.0245617+0.0561659j -0.0350536-0.0489349j 0.0505282+0.0794828j 0.0239302+0.0487832j 0.0846096-0.064776j 0.0688827+0.0124865j 0.0259311+0.18904j 0.117958-0.125397j 0.0576759-0.179757j 0.0174639-0.052529j 0.0258854-0.126741j 0.0756746-0.175527j -0.00442801-0.0762756j 0.0631103+0.0404764j -0.290627-0.0752166j 0.0976998-0.171364j 0.0376841+0.0300226j -0.0168637+0.0120358j 
-0.0203541-0.000701344j -4.81887e-05-0.00487782j 0.0118535-0.00287956j -0.0300378-0.00243236j -0.00420973+0.00167246j -0.0017296-0.00576018j -0.00281268-0.00485006j 0.00963079+0.0019702j 0.0229826+0.0114586j 0.0155761-0.00224747j 0.0176736+0.00305999j 0.0144037+0.00454049j 0.00016932-0.0130945j 0.0122803+0.0193094j 0.00685565+0.00909687j 0.00947492+0.00200398j -0.000453909+0.0116801j 0.0203289-0.00731529j 0.0244804+0.00621664j 0.0019403-0.007431j 0.0261935-0.0029769j 0.00464012-0.0151779j -0.001566-0.0010091j 0.00564755-0.0105263j 9.45415e-05-0.0206813j -0.000319101-0.0204894j 0.00775389+0.0133379j 0.00307776-0.0019057j -0.00483435+0.00470307j -0.0243141+0.00234872j -0.00996283+0.0108612j 0.00139831+0.00353485j 0.00768451-0.00741051j 0.0165991+0.000877998j -0.0308638+0.014541j -0.0200004+0.0147287j 0.0218097+0.000976831j 0.00651095-0.00462747j -0.00548502-0.0167739j 0.0111088+0.0023361j -0.000890017+0.00484533j 0.00659919-0.00148785j 0.0102543-0.0269087j -0.0100612-0.00484251j -0.00702578+0.00526984j -0.00370412+0.0196102j -0.00554823-0.0156204j -0.00697547-0.00484571j 0.0139257+0.00412205j -0.0380569+0.00462528j -0.0061881-0.0131231j -0.00773212-0.00276099j 0.00074784-0.00705506j 0.0117566+0.00131766j 0.0164883+0.0113092j -0.00786036+0.000959492j 0.00304314-0.000965969j -0.00694938+0.00649424j -0.00476102-0.0184082j 0.0151283-0.0120621j -0.000311583+0.00173023j -0.00675817+0.000612257j -0.0150463+0.0117426j -0.0180354+0.0217542j -0.0116733-0.00101453j -0.00134039+0.0130229j -0.00158839-0.00623612j 0.00371166+0.000999319j -0.0403518+0.0119848j -0.025578-0.00187571j 0.00327851+0.0014986j -0.0237152-0.00430137j 0.0246648-0.00867522j 0.000965605-0.00900708j 0.0142378+0.0108375j -0.0108977-0.000228554j 0.00987608+0.00904717j 0.000784379-0.00491646j -0.0108423-0.0054182j 0.000890656-0.00379878j 0.0101671+0.0059106j 0.0256892-0.00922581j -0.0292011+0.0138524j -0.0103253-0.000961448j -0.00728193+0.0135764j 0.000961966-0.0117614j -0.0134354+0.012473j 0.0118982-0.00236497j -0.015593+0.0106789j 0.00283151-0.0142333j -0.0027818+0.0146731j -0.00500863-0.0177784j 0.0315643-0.00522774j 0.0112012-0.00756341j 0.0314339-0.0219062j 0.0366299-0.0122143j -0.0193045+0.029044j -0.0210265-0.00663136j 0.00613207+0.0153971j 0.0140805-0.00114614j 0.0015629+0.00841769j -0.023446-0.00488008j 0.0114249-0.0198523j -0.00134134-0.00543861j -0.0052844+0.00028338j 0.00993444-0.00298807j -0.0327981+0.0306884j -0.0124301-0.0251252j -0.0263777+0.0188882j 0.0112553-0.0229088j -0.031087+0.0328724j -0.00692033-0.0196449j 0.0357233-0.0131111j 0.00629296-0.00329944j 0.00596521-0.0299642j 0.0224577-0.0272037j -0.020092-0.00209961j 0.0651011-0.0186567j 0.03467-0.0246027j 0.0492915-0.0380015j 0.0205421+0.0173482j -0.0536334-0.053584j -0.00139949-0.00427134j -0.0450697+0.0533048j -0.0387914-0.0270853j 0.0241993+0.00613021j 0.0435902-0.0614234j 0.0473807+0.0225088j -0.0136909-0.0304248j 0.0274502+0.0342705j -0.0121152-0.0714484j -0.00477676-0.0808338j -0.072064+0.0115821j 0.0239001+0.0250766j 0.0202516-0.0170579j -3.12118e-05+0.000427989j 0.0396227+0.0681782j 0.0371625+0.0102968j -0.0269237+0.0149564j 0.0575027-0.0308484j -0.0312122+0.0602877j -0.0204025-0.0785533j 0.0391186-0.00315863j 0.0240204-0.0917412j -0.0842588+0.0162297j 0.09066+0.0869168j 0.025794-0.304725j -0.135551+0.0728169j 0.000292681-0.0794348j 0.060004-0.029002j -0.00546853+0.0957299j -0.0605315+0.0580025j -0.00950453-0.00849547j -0.0419127-0.0207684j -0.0052409+0.0911813j 0.3801+0.0811511j 0.040481+0.018799j -0.0269381-0.0757936j 0.0546787-0.205341j 0.147373+0.0138537j 
0.000973943-0.00657945j 0.0164407+0.00117292j 0.0179123+0.000197528j 0.000270095-0.00151806j 0.00155822-0.00358217j 0.00098672-0.000676047j -0.0174649-0.00881779j -0.00449003+0.000719497j -0.00900283-0.0075352j -0.00365823+0.00591465j 0.0153515+0.0108772j -0.00106595+0.0116023j -0.00350901+0.0115261j 0.00180588+0.0132811j -0.0197036+0.0018924j -0.0079659-0.0105501j 0.00167584-0.00226645j -0.00387363+0.00496274j -0.0135227+0.00131366j 0.00692731-0.00945791j 0.00277506+0.0115371j -0.00676803+0.00751251j -0.01791-0.000723809j 0.0180568-0.00542389j 0.00472989-0.00377293j 0.0023063-7.22395e-05j -0.0214976+0.00667535j 0.0030685-0.0112875j 0.00119473+0.0102619j 0.0253283-0.0104789j -0.00647137-0.0112529j -0.0157429+0.00449293j -0.00197911+0.00394787j -0.000848667+0.00548911j 0.00168538-0.0135177j -0.0219757-0.000625545j -0.00483565-0.00887373j 0.0171042-0.0144962j 0.00324408+0.00453863j 0.00510544-0.0104894j -0.00158379+0.0144196j 0.021601+0.00496513j 0.0124705+0.00481358j -0.00277829+0.0022828j -0.0135577+0.00340394j -0.0033908+0.000269014j 0.0105247-0.00116898j 0.00829673-0.0018546j -0.00217778+0.00822271j -0.000210265+0.0046258j 0.00576139+0.0038316j -0.00944377+0.00357622j 0.00511421+0.0111949j 0.0129539-0.000537621j -0.0176507-0.0011129j -0.0125175+0.0072324j -0.00617543+0.0020399j 0.00147445-0.00502044j 0.00587386+0.00124641j -0.0306105+0.00649234j -0.0104354-0.0194228j 0.0043409+0.00375193j 0.0146695+0.000341069j 0.00465058+0.00287995j 0.0293877-0.0124119j -0.0118224-0.025343j -0.00813336-0.00320653j 0.00215497-0.000278813j 0.0156863-0.00903699j 0.00344969-0.00705241j 0.0140649-0.00881415j 0.0154234-0.0210978j -0.0210975+0.0116404j -0.00918988+0.0153875j -0.00497643-0.00719626j -0.0374545+0.0151785j 0.0355982-0.0101484j -0.0184124+0.0122667j 0.0257909+0.000114508j 0.0114503-0.00802464j -0.00949447-0.00167719j 0.023356+0.00495375j -0.00264309-0.0163362j 0.00767948-0.00744677j 0.00654466-0.012156j 0.00349186+0.0113309j -0.00544899-0.00839297j 0.000675808+0.0103j 0.000185431-0.0174455j -0.000819471+0.0162026j -0.0269817+0.00412303j 0.0296391-0.00848977j -0.00669696+0.0267725j 0.0240176-0.0177866j 0.0414328+0.0190483j -0.0128543+0.0350989j -0.0354073+0.00464372j 0.0400558-0.00219822j -0.0165198+0.0308476j -0.0112365+0.017515j -0.023764+0.0228019j -0.0212547-0.00605882j -0.00352259+0.0020798j 0.00225949-0.0107708j 0.00812177-0.0142393j 0.0160411+0.000613424j -0.0472318+0.0155442j -0.00779742-0.013558j -0.00262702-0.0333136j 0.0228849-0.0121998j -0.0626273+0.0105188j 0.0283399-0.0279538j 0.0130787+0.0298139j -0.0170921+0.0148045j 0.0043389-0.0053821j 0.0227061+0.0182097j 0.00466768-0.0295927j -0.00515676+0.0386008j -0.0179997+0.0132502j 0.0150817+0.00753037j 0.00765881+0.0130185j 0.0393675-0.00155288j 0.030568-0.0104357j -0.0263768-0.016613j 0.0556351-0.0823663j 0.0472358+0.0264112j 0.0309191-0.0158969j -0.0027111+0.0343014j 0.022872-0.0491017j -0.00969524-0.0665753j 0.028724-0.000814882j -0.00439435+0.00526652j 0.0240944-0.0367948j 0.04904+0.090388j 0.00882237+0.018459j 0.04072+0.0088558j -0.0202264+0.0343641j 0.0218926+0.00585613j 0.0386436-0.0337816j 0.0371126+0.0328335j -0.0263315-0.0235394j -0.0420632-0.00407953j -0.0058391-0.0664348j 0.101964-0.0175127j 0.0308573-0.0636057j -0.0613778+0.120954j 0.137254-0.044001j 0.00260565-0.330808j 0.0747905-0.00447002j 0.0223142+0.00722653j -0.052918-0.0191839j 0.0158139+0.00504656j 0.0342133-0.0789922j -0.0728884+0.00164094j -0.378988-0.0733883j -0.00762257+0.0865266j 0.0531585+0.0952323j 0.0257636+0.0241458j -0.143178-0.0100243j 0.0539963-0.210385j 
