-0.00832038-0.0209867j 0.052719+0.0313079j 0.0439665-0.0105851j -0.0358346+0.0184137j -0.0166009-0.0670715j 0.0405277-0.00712991j 0.0343219+0.0599359j -0.00605117-0.0256885j 0.0477809+0.0115522j -0.040539+0.00425317j -0.0135402-0.0210366j 0.0126379-0.00590931j 0.0214952-0.0311115j -0.0175355-0.0107814j -0.026996+0.0168655j -0.0394539-0.0101093j -0.00661124-0.0166156j 0.0325436-0.0179077j -0.028067+0.0148545j 0.014542+0.00272453j -0.00846346-0.00159763j 0.00290158-0.0119932j -0.019039-0.00848236j -0.0225122+0.00809457j -0.00881304+0.00442996j 0.0163115-0.00167461j 0.0102332+0.00415919j 0.0108707+0.00338952j -0.00212902+0.00333961j -0.0135495+0.0017688j 0.0126454-0.00857792j -0.0101022-0.00204132j 0.0125387+0.00228024j 0.010145+0.00460293j -0.00659905+0.0210928j -0.0131434+0.00450669j 0.00692389+0.0135356j -0.00462271-0.0133344j 0.0136134-0.00358014j 0.0157134-0.0042253j -0.012239+0.0039425j 0.0358518-0.00965985j 0.00942723-0.00792537j -0.00394611-0.00792568j 0.00379025-0.00432018j -0.00410029-0.00574863j -0.00279359-0.0028634j -0.0160566+0.00407557j -5.06746e-06+0.00176672j 0.0110898-0.00142271j 0.00447393+0.00146688j 0.00333659+0.00257965j 0.00325168-0.00615952j -0.00281761+0.00909697j -0.000948001-0.000132914j 0.000418017-0.00402873j 0.00461514+0.0115326j 0.00592232-0.00449735j 0.00195297+0.00729578j 0.00119476+0.00331856j 0.00280459-0.0108409j -0.0166343+0.00676118j 0.00159115-0.0015548j -0.00978723-0.00524737j 0.00847582-0.00989465j 0.00104596-0.0105469j 0.00387099-0.00315328j -0.000610565-0.0123435j 0.00476385-0.00358844j 0.00522315-0.0057786j -0.00720111-0.00193548j 0.00610929-0.0016039j 0.015973-0.015166j -0.0116189+0.0102464j 0.0112943+0.00483122j 0.00443202+0.00670045j -0.000131854+0.00520893j 0.00853308-0.000947019j -0.0083078+0.00611672j 0.0122134+0.0157279j 0.0018079-0.00268418j -0.00131848+0.00928651j -0.00922421+0.00446622j 0.0017248-0.022296j -0.0163837-0.0200486j 0.00314562-0.00365317j 0.0135672-0.0230289j -0.00169748-0.00665656j -0.00478995-0.00716966j 0.00229733+0.00428933j 0.00231778-0.0202072j 0.0280587-0.0196453j -0.019754-0.0080864j -0.00884279+0.0119499j 0.00478868-0.0115307j -0.0153392-0.00212849j -0.012969+0.0164583j 0.00728977-0.00183846j -0.00782013+0.00363936j 0.0369201-0.00522971j -0.0159662-9.41595e-05j 0.00572136-0.00392418j 0.00170704+0.00644703j 0.0126263-0.00130919j 0.00434735-0.0430764j 0.0104917+0.00737666j 0.0241588+0.000395527j -0.0026809-0.00085021j 0.0191662-0.000724769j 0.0245913-0.0302205j 0.00496504-0.00201178j -1.57065e-05+0.0103264j 0.00527742+0.0034283j 0.0235135-0.0194075j -0.0118378+0.0621908j -0.0128338-0.033402j 0.00352064-0.0333489j -0.0461125-0.0370441j -0.0472381-0.0187719j 0.0172434-0.036304j 0.0131419+0.0231769j -0.035234+0.0282026j 0.0231051-0.0217612j 0.150685+0.0833746j -0.0474047-0.079145j -0.0828277+0.035661j 0.0847141-0.0160152j -0.0539318-0.053977j 0.0350912+0.0331476j -0.0423342-0.0978375j 0.0029883+0.0337818j -0.0525817-0.0210441j 0.155699+0.0543648j -0.0537254-0.10026j -0.0912672+0.0890573j 0.134602+0.126855j 
0.050855+0.0310022j -0.0110811+0.0134763j 0.00271876+0.0488943j 0.0115679-0.00225945j 0.0392494+0.0171572j 0.0175563-0.0040554j 0.0174218+0.0174686j 0.00839057-0.0328926j -0.0204932+0.00656635j 0.0240662+0.0243825j 0.0360559+0.0169318j 0.0414817-0.0165151j -0.0317138+0.00235333j -0.00906946-0.0300452j -0.00490284+0.0117367j -0.0251051+0.00180007j -0.00300192+0.019799j -0.0209475-0.0251324j 0.0207528+0.0141325j 0.0170727+0.0313803j 0.00797434+0.0195638j -0.0013294-0.000857974j -0.00388016-0.0269045j -0.00984258+0.0043825j -0.0150995-0.0156694j -0.00873433+0.00396746j -0.0109382-0.0116017j 0.00418895+0.0102575j 0.00659476-0.00476422j -0.0208111+0.0182573j 0.00600145+0.0037682j 0.000531467+0.00239172j -0.00685791+0.0032107j -0.00496969-0.0215221j 0.000841528-0.00599267j -0.00917347-0.0166964j -0.00505099+0.00195373j 0.00369282+0.0037679j -0.00550851-0.00496885j 0.0126587+0.00830589j -0.000157898-0.00742851j 0.00192727-0.0113604j -0.0178749-0.0145151j 0.0120039-0.000168058j 0.00523714+0.0144224j 0.00771395+0.00809898j 0.0221629-0.000738546j -0.0213522+0.0110013j -0.00483905-0.00207052j 0.00748336+0.00337804j 0.0090372-0.00519063j 0.00560451-0.00235175j -0.00165902-0.00737034j 0.00150285+0.0142408j -0.01452-0.000468495j -0.00742419-0.0114573j -0.00984994-0.00179728j 7.41297e-05-0.0036688j 0.000155357+0.00150845j 0.00489274-0.00349418j 0.00138029-0.00520025j 0.00192606+0.0116312j 0.000383797-0.0153828j 0.00844173+0.00711614j 0.00382893+0.00142848j 0.00821101+0.00786978j -0.00316746+0.000157829j -0.00134739-0.000133535j 0.00750876+0.0121662j 0.006217-0.00480069j -0.00406278-0.00695375j 0.0188074+0.00319858j 0.00386188-0.00416234j 0.00699482+0.00273046j 0.000435064-0.0127908j -0.0147096+0.0110413j -0.000939599-0.00305421j -0.00339556-0.00734709j 0.008929-0.00735202j -0.00398069+0.000124187j -0.0117387-0.000247182j -0.00519019+0.00818959j -0.000814184+0.0171882j -0.00421023+0.00559197j 0.0278376+0.0149069j 0.00259487+0.0105637j 0.0116384+0.00334758j 0.00347073-0.00343333j -0.00606474-0.00326237j -0.00264594-0.0077405j -0.00090343+0.000700472j -0.00263902-0.017065j -0.0105673+0.0134915j -0.00728923+0.0157595j 0.00766322+0.00443989j -0.00545143-0.00225793j -0.0162508+0.0306623j 0.00115479+0.0110287j 0.00337399-0.00557386j 0.002018-0.000144214j 0.00899581+0.0040582j -0.00103843+0.00749949j -0.0188191-0.00322892j -0.0122329-0.000536385j 0.0106731-0.00769628j 0.000341015+0.00668161j 0.0443815+0.00126142j 0.0252345-0.075631j -0.000829854+0.00517203j 0.0172799-0.0193831j -0.00045201-0.020433j -0.000462493+0.0230229j 0.0223717-0.0550177j -0.00724541+0.00444693j 0.0173549-0.0348266j -0.00763256-0.00476441j -0.00443931-0.0276025j 0.0285172+0.0191691j 0.0257879+0.0461371j 0.0151097-0.00768732j 0.0494136-0.00905229j 0.0430337+0.00520961j -0.0110764-0.0478243j 0.0833252-0.0693594j -0.135705-0.0111708j 0.12728+0.0705021j -0.0480773-0.0704781j -0.0296776+0.0651446j 0.0408728+0.0577333j -0.0169272+0.0283412j 0.109879+0.0305424j 0.0424523+0.0460443j -0.0366835-0.0913231j -0.106337-0.0461544j 0.126385+0.0997941j 0.124776-0.0909246j 
0.0342185+0.0485079j 0.0248661+0.0140059j 0.0123611+0.0465526j -0.00543792+0.0347005j 0.0279388+0.0343721j 0.0132537-0.0271417j -0.0098134+0.040996j -0.0118763-0.00205685j 0.00488213-0.0203892j -0.0142045+0.037211j -0.0114777+0.016199j 0.0405272-0.00816322j -0.0286318-0.0294441j 0.0119172-0.00938419j 0.00781119-0.0394986j -0.00882339+0.0173386j -0.0127234+0.0153102j -0.00582885-0.0176875j 0.000110017+0.0233948j -0.01082+0.0345271j 0.00265599+0.018743j 0.00125966+0.0210801j -0.0178007-0.00624563j -0.0035815+0.0173202j -0.00308298+0.014147j -0.00456489-0.000542363j -0.0116812+0.00730448j 0.0101638-0.0203147j 0.0120667+0.0207127j 0.0266353+0.016531j 0.00382201-0.00197807j -0.00658766+0.00328198j -0.00561156-0.00611853j -0.00156811-0.0173142j 0.0023637-0.00417661j -0.00101067-0.00172798j 0.015266+0.012375j -0.00412279-0.00986906j 0.0149848+0.0225627j 0.00566962+0.0160426j 0.00696365+0.00535644j 0.00233773+0.00265786j 0.000994375-0.000784026j -0.0068744+0.00223508j -0.00595732-0.00565003j -0.00348765+0.0180082j -0.00403929+0.00480124j 0.00932152-0.00606052j -0.000180208-0.0174603j -0.000697361+0.00349811j -0.000561786+0.000569059j -0.00106339-0.00585132j -0.00461026+0.00065912j 0.00698539-0.00339013j -0.00252389+0.00347175j -0.0114996+0.00104239j -0.00638471-0.0105407j -0.0012501-0.023587j 0.00319139+0.0162129j -0.00428613+0.0131778j 0.00137453+0.0190796j 0.00544316+0.00164244j -0.00378506-0.0137265j -0.0171872-0.00852087j 0.0112659-0.00112509j 0.00363553+0.00772767j -0.00850758+0.000797026j 0.000788075+0.00806672j -0.000958349-0.000304818j -0.00245134-0.00202525j -0.00458442-0.0121971j -0.00876271-0.0129671j 0.0117221+0.0124229j -0.00373593+0.0123869j 0.00806503+0.0168386j 0.00828418-0.00139346j 0.00125631+0.00183398j -0.00722896-0.000557249j 0.000769313-0.0162712j 0.00709772-0.0129711j 0.00473936+0.000869075j -0.00388917+0.0021083j 0.00466679+0.00895089j 0.00135621+0.0149897j -0.00873839-0.000596479j -0.0165755+0.00254432j -0.00394724-0.0314464j 0.00872976+0.0160589j 0.00809838-0.0323004j 0.00143269-0.00549028j -0.0119189+0.0166818j -0.00434622-0.00125297j -0.0178136-0.0159975j 0.0120042-0.004044j -0.00253035+0.0181173j -0.0229861+0.0163807j -0.0142472+0.0101487j -0.00919127+0.0146179j 0.0242512+0.0125438j -0.0164642+0.0244417j 0.00980074-0.0144358j -0.00140049+0.0248683j -0.0139733-0.0262705j -0.0119958-0.0383866j -0.0124611+0.0222308j 0.0394393-0.0114006j 0.0347204+0.0397542j -0.0397086-0.017237j -0.00145978-0.0441731j -0.0032196-0.0102039j -0.0174045-0.0275968j 0.0130894-0.0470014j -0.0451833+0.0510948j 0.0179933-0.0440796j -0.0104847+0.0163481j 0.020436+0.0401043j -0.00262739+0.0360743j 0.0472087+0.0947456j 0.0360537+0.0724844j 0.0239016+0.0725914j 0.0412403+0.00336268j -0.0523931+0.0449302j 0.0284852-0.0470375j 0.0309647-0.0493293j 0.0332698+0.0173822j -0.127448+0.00672565j 0.0258646-0.0571898j -0.0662081+0.0349592j 0.0342113+0.0334834j 0.0727749+0.0763367j 0.0157422+0.0642891j -0.0393693-0.0535976j 0.00166525-0.0133717j 0.0517287+0.107605j -0.171865+0.0971068j 0.0377283-0.205148j 
-0.0312145+0.0119844j 0.0201565+0.0447465j 0.0247589+0.0125732j -0.0252413+0.0459544j -0.0231157-0.0209979j -0.00968186+0.00101108j -0.0153147+0.0648589j -0.0403467+0.0247385j 0.0185645+0.0248233j -0.0332172+0.00434677j -0.0303213-0.0049943j -0.0242079+0.0116519j 0.0172309-0.0251127j -0.0228635+0.0262854j 0.00895681-0.0286099j 0.00152423-0.00250026j 0.00807953-0.0152707j 0.00251796+0.00552901j -0.000166802+0.0200999j -0.00335923+0.00793653j 0.00324429+0.000830284j -0.0148778+0.0305393j 0.00113627-0.0110614j -0.00885552+0.00958333j 0.00862163-0.00564247j 0.0190768-0.0444421j -0.000498827+0.00449982j -0.00133661-0.0106076j -0.0135264+0.014256j 0.0373812-0.00219503j -0.00495829+0.00490242j -0.00985015+0.0129273j -0.00279433+0.00389714j -0.0070192+0.0120895j 0.00249405-0.000954316j -0.00690546+0.0203264j -0.00871405+0.030672j 0.00450362+0.00514393j -0.00100928+0.00242643j -0.0149688-0.00350632j 0.00737592+0.0225919j -0.000703834+0.00324447j 0.000510725+0.00794839j 0.0147373-0.00534509j 0.00179594-0.013865j 0.00148536-0.00335084j -0.00678568-0.00403919j 0.0215049-0.00081944j -0.00374847-0.00185333j 0.000314827+0.000113817j -0.0137636+0.00844057j -0.0018564+0.00304774j -0.00614465+0.00511605j -0.00598283-0.00657189j 0.0149886-0.00868389j 0.00367752+6.42566e-05j -0.00222179+0.00245329j 0.00903272-0.0126937j -0.00768456-0.0116802j -0.00278334+0.00448747j 0.019778-0.00413402j -0.0199678+0.010605j -0.0016498+0.0042505j -0.0104015-0.024893j 0.00528414+0.00706768j -0.00297433-0.000611463j 0.0170098+0.00739584j 0.0106496+0.00756142j -0.00415387-0.00321619j 0.0122556+0.0111963j 0.00550934-0.00601829j -0.00458521-0.00510569j -0.00819898-0.0105582j -0.0134394+0.0041755j -0.0144737+0.0102628j 0.0116316+0.00367304j -0.00964504+0.00125078j -0.00375595-0.00319488j 0.00488903+0.00406595j 0.00329769+0.00522619j 0.00319608+0.0146623j -0.00931844+0.0257592j -0.0020361+0.00201344j -0.017507-0.00663228j -0.0190288-0.0104349j -0.00741875-0.0233562j 0.0153524-0.00319861j -0.0209611-0.00851958j 0.041873-0.0158431j 0.00631457-0.00683971j -0.018111-0.0105908j 0.0182744-0.0114183j -0.00724702+0.000260709j 0.0121522+0.00571892j -0.0251613-0.0151878j 0.0022449+0.0283536j -0.00316557-0.0184709j 0.00372742-0.0216882j -0.00800903+0.0277549j -0.0178569-0.0037645j 0.0128176-0.00516834j -0.0139509-0.00409744j 0.00789344-0.00563391j 0.00657022-0.0303257j 0.00899698+0.00745275j -0.00745785+0.0162864j -0.00757988+0.0424854j -0.0361651-0.0139743j -0.0194027-0.035957j -0.059775+0.0195822j 0.0155559-0.0510008j 0.0135866-0.014898j -0.017277-0.071268j 0.00658656+0.0455402j 0.0237351-0.072673j 0.0118014+0.00935163j -0.0173684-0.0149675j -0.0665604-0.0253629j -0.0853404+0.0433213j 0.0116494+0.0385705j -0.026377+0.049922j -0.0485834+0.020862j -0.0561946-0.0379701j -0.042877+0.0372089j 0.0383438-0.0535488j 0.00512968+0.0264893j -0.0106163-0.0452326j 0.0394763-0.0110819j 0.0183837+0.0764008j -0.0110811-0.0708927j -0.0378727-0.00429755j 0.0268772-0.011591j 0.0151308-0.0354371j -0.11791+0.0665152j -0.068346+0.258473j -0.165652+0.0960552j 
0.0589426+0.0267207j -0.0343418+0.0105085j -0.0384823+0.0196841j 0.0400518+0.00597413j 0.0139308+0.0146776j -0.0290863-0.00301625j 0.0171823-0.0355169j -0.0333309-0.00970575j -0.0295334-0.0109444j 0.0489144+0.00732486j -0.0039217-0.00522294j 0.0345177-0.0187603j -0.0492144+0.010697j -0.00288511+0.047958j 0.0396772+0.00784194j 0.0229976-0.00681889j 0.00102809-0.0207086j -0.0326581+0.0157219j 0.0156506-0.0357662j 0.0138046+0.00353778j 0.0292492+0.0162374j -0.0284931+0.0163865j -0.0178863-0.0251873j -0.00314137+0.013766j -0.0178373-0.0104813j -0.0228543-0.0316093j -0.0191899+0.00699631j 0.00170505-0.0119227j 7.23435e-05-0.00779187j -0.0131265-0.0198215j 0.0023916-0.00617172j 0.0131388-0.0173505j -0.0057575+0.00924055j -0.0188301+0.0322966j 0.0234158+0.000917386j -0.00610758+0.00379581j 0.00451257+0.0153348j 0.00322828-0.0219844j -0.0169119-0.00423052j -0.0101996-0.0210506j 0.0158488+0.0166144j -0.0342281-0.00906563j -0.00976144+0.00419567j 0.00595978-0.0196801j 0.00669899+0.00550221j -0.00197561-0.00732476j 0.00746542+0.00749399j 0.00992532-0.0102189j -0.00120334+0.0131708j -0.00968001-0.00313027j -0.000429865-0.00166026j -0.00162942+0.0029062j -0.0075521+0.00910507j 0.00916173-0.00289496j -0.00821335+0.0113567j -0.00664361-0.0136062j 0.0021797+0.0120932j 0.00620934+0.00229075j -0.00604139-0.0120604j 0.00585258-0.0090357j 0.0081605-0.00783816j 0.008255-0.00857393j 0.00168193+0.00650008j -0.0106609-0.03037j 0.00391429+0.000390144j 0.00664135-0.0111574j 0.00265092+0.00353023j 0.00396338-0.00135671j -0.00323095-0.0135105j 0.00778937+0.00912457j -0.00295225-0.00993836j -0.017258+0.00109734j -0.0144976-0.00693869j -0.00733354+0.00346899j -0.00236825-0.0101499j 0.00352426+0.00388597j 0.0096284-0.00297501j -0.0333969+0.000422419j 0.0193262+0.0153805j -0.0124594+0.0199465j 0.000370052+0.0150546j -0.0168393+0.0219701j 0.00652689-0.0142767j -0.0198817-0.0153369j 0.0190795-0.0314743j -0.0340798+0.0100101j -0.0174889+0.0098244j 0.00244655+0.00188276j -0.00397833-1.14599e-05j -0.00779592+0.0035444j -0.0241535-0.00191184j -0.0263358+0.00376822j 0.00491911-0.00765693j 0.0317639+0.00427326j -0.00302374+0.00709482j -0.0240371+0.00560075j 0.0418304-0.0118583j 0.0272327-0.0207785j 0.0364838+0.0456382j -0.0436784+0.00223894j 0.0138014+0.000993207j 0.00778908-0.0124927j -0.0242822+0.00721427j -0.0229664-0.00446038j -0.00364754-0.0216188j 0.0114744-0.00597437j -0.0244616-0.045099j -0.0174512-0.0528888j -0.0324148-0.0118859j -0.049254-0.0359706j -0.0112777-0.0206736j -0.00238116-0.0279537j -0.0196806-0.0308904j -0.0262799+0.0058758j -0.0170918+0.0213902j 0.0452024-0.00128121j 0.0276341-0.0439026j 0.0798065-0.0436037j 0.106203+0.0362281j 0.0275956-0.0005417j 0.0205859-0.00663668j 0.0378237+0.0103711j 0.00126712-0.0314932j 0.0271065+0.100337j 0.0224282-0.0950764j -0.0679226+0.0365763j -0.026018-0.0975799j -0.031541-0.0870589j 0.0661045+0.0283344j 0.0323826-0.0372862j 0.129786-0.0526151j -0.0373705-0.0210487j -0.0261126+0.0171722j 0.127996-0.0713324j 0.0389213+0.0952612j -0.129539+0.156843j 
0.0218601-0.000700385j 0.0261121+0.0453685j -0.00948387-0.00643253j 0.0185614+0.0528149j -0.00825384+0.00462151j -0.0153306+0.00179289j 0.00992522-0.0024534j -0.0192235+0.0249923j -3.58808e-06+0.0185769j 0.000707251-0.005512j -0.0101638-0.0139075j 0.0132017-0.00451432j -0.0351289-0.0323124j 0.0322962+0.0270846j -0.007124-0.0140889j 0.0157661+0.011391j 0.00920981-0.0236973j -0.0340959+0.00900879j 0.0139092+0.0175673j 0.00020311-0.00207318j 0.0227742+0.0139877j 0.0169917-0.0278131j 0.00228666+0.0261996j -0.0147325-0.0104917j 0.0185227-0.0205288j -0.00830098-0.00346664j -0.000548342+0.00155228j -0.0219294+0.00509049j 0.01007+0.00146733j 0.00782164+0.0223273j 0.00379146-0.00679034j -0.00321265+0.0073449j -0.0190319+0.00298804j -0.0145181-0.00627325j 0.00158374+0.0303413j -0.00354522+0.00659606j -0.00676485+0.00478043j -0.0175193+0.00168797j -0.00044003+0.00679626j -0.00782258-0.00673838j -0.00789553+0.0143977j 0.00248539+0.00666046j 0.0125876-0.0212594j 0.0153282-0.0117122j -0.00903955+0.007991j -0.0036385-0.0150822j 0.000313397-0.000967216j 0.0204808+0.0276708j -0.00318005+0.00120003j -0.00947609+0.00507196j -0.00573622-0.00200326j -0.00298257-0.00837739j -0.0156358-0.00951864j 0.00952629+0.00254759j -0.00195054-0.00757203j -0.00921076-0.0114069j 0.00685159-0.00725391j -0.0102586-0.00220288j 0.0095957-0.00633779j -0.000392234-0.0150512j 0.0111936-0.00155739j 0.00434935+0.0117821j 0.00616667-0.0145861j -0.0090558-0.00945932j -0.00310481+0.00874243j -0.00932023+0.0137248j 0.000725184+0.00635382j -0.00422114-0.0007636j 0.00580719+0.0145004j -0.00187224+0.00674319j -0.00623455+0.00140086j -0.02749+0.0075757j -0.0172331+0.00326298j -0.000255049-0.00760642j 0.0069044-0.00944508j 0.0190825+0.0185963j 0.00118835-0.0275052j -0.0158722-0.0183673j -0.00901189-0.00329551j -0.0023905+0.0224995j 0.00936724-0.00245358j 0.0163606-0.000217474j 0.00695867+0.0100703j 0.0149414-0.000210951j -0.0125288+0.0155357j 0.0072329-0.0250523j -0.0319498+0.020175j 0.00425866+0.0154039j 0.0127494-0.012286j 0.00381654+0.0171096j 0.0200731-0.00773737j -0.00817664+0.0190842j 0.017616+0.0159102j -0.00557792+0.0205283j 0.0189446-0.0267132j -0.0410705+0.032571j 0.00884735-0.0234288j 0.0160562+0.00649041j -0.0295238+0.00161184j 0.00311577-0.0501447j -0.00523828+0.0290525j 0.00406555-0.017952j -0.0187794-0.0149452j -5.17753e-05-0.0152642j 0.052424+0.0429691j 0.0256268+0.00033287j 0.047015+0.0137403j 0.0479035+0.014707j -0.0397037-0.0567761j -0.042655-0.0377291j 0.0278316-0.0241667j 0.0132126-0.00429644j 0.0441929-0.0157921j -3.90428e-05+0.00624812j 0.0228663+0.10911j -0.0179677-0.0220427j -0.0158295+0.0173779j -0.0224929+0.0403803j -0.00525593+0.0673629j -0.0348912-0.0112782j 0.0617897+0.0614164j 0.00345723+0.0260978j -0.0562538-0.0137259j -0.0403957+0.0625108j 0.0700956+0.0845337j -0.0457632-0.124022j 0.026852+0.0745059j -0.0395126-0.107198j -0.00396632-0.0506503j -0.0311576-0.0116625j -0.00285818+0.0748028j 0.0109162-0.102565j 0.0721716-0.0620363j -0.0179938+0.172095j 0.120398-0.116139j -0.00695418+0.131358j 
-0.050637-0.0427373j -0.0245694+0.0149786j 0.0170215-0.00862369j -0.00918398-0.016606j -0.0380323-0.0278978j -0.0065192+0.0316816j 0.0205414+0.0234201j 0.0115132+0.0314632j -0.0272883+0.0586527j 0.0177789-0.0137624j 0.0114652-0.00355604j -0.05415+0.000934344j 0.0241791+0.0488327j -0.0364003-0.00298672j -0.00331366-0.0283209j -0.000251495+0.0150719j 0.0275377-0.012744j 0.00999089+0.0340955j 0.0046022-0.00948021j -0.00515867-0.000778108j -0.00592535-0.00192004j -0.0141039-0.0036721j 0.0376295+0.00148514j 0.0113739+0.00883658j 0.0341966-0.0216142j 0.0400156-0.0220204j 0.0176885-0.00296899j -0.00767863-0.00170711j -0.0121225-0.00747363j 0.00247559-0.0144733j -0.0194685+0.0156888j -0.0200903+0.00920742j 0.00950935+0.0115871j 0.0117501+0.0113674j 0.00184889-0.00877844j 0.00557918-0.00792655j -0.026651+0.00632428j -1.28595e-05-0.000169604j -0.00945747-0.00504814j -0.0155719-0.0252354j -0.011193+0.015769j -0.000161137-0.00523457j -0.00030217+0.00794591j -0.000296099-0.0105389j -0.0131879+0.00708214j 0.0113833-0.00965171j -0.0145321-0.00011854j 0.0087419+0.00947414j 0.00765114+0.0143211j -0.000976422-0.0160068j -0.00379351-0.00426079j -0.00260657+0.00397888j 0.00490445+0.00512787j -0.010052-0.00183838j 0.00188579-0.00721932j 0.0169518+0.0120331j -0.0101904-0.00569885j 0.00936711+0.0179449j 0.00355846-0.0225584j -0.00125198-0.0155495j 0.000977781-0.00443102j -0.0183607-0.00335175j 0.0037447+0.0243357j -0.00937447-0.0186838j -0.0149383-0.00250234j 0.000893098+0.00518j 0.0112628+0.0173187j 0.00341939+0.0175817j -0.00558784+0.00680891j -0.00608821+0.00831143j 0.00738452+0.0024826j -0.0152399-0.0140585j -0.00158108+0.00682104j 0.00299499-0.0356735j -0.0126191-0.0115794j -0.0155237+0.0109857j 0.00151485+0.000799847j 0.000291125-0.00247424j 0.00867408+0.00673796j 0.0121978+0.00876943j 0.0196557-0.00321305j -0.0193402-0.0110293j -0.00641014+0.00637539j -0.0298491+0.00644052j -0.00608254-0.0166958j 0.0201441-0.00879249j -0.00443524+0.026238j -0.0134163-0.00355243j 0.0326133+0.0260431j 0.00803729-0.00489323j -0.0098447+0.00259011j 0.0198078+0.0204734j -0.0270374-0.0256888j 0.0171392-0.0110815j -0.00805296+0.00510768j 0.0323853-0.0377884j 0.046385-0.00867684j 0.0251158-0.00321226j -0.00588063+0.018412j 0.0120417-0.0166719j -0.0256144+0.0184246j -0.0134023-0.0280055j 0.0336153-0.00368025j 0.00447921+0.0074915j -0.0459204+0.000389351j -0.0396007-0.03193j -0.0555835-0.0360088j 0.0214182-0.0558552j 0.0315129-0.0148974j 0.0429182-0.0127057j -0.00885046-0.0234984j -0.036514-0.0112835j 0.0209148-0.0405309j -0.0180277+0.0493585j 0.0123748+0.027135j -0.00277822-0.049837j 0.0214017-0.0252259j 0.0394728-0.0446897j 0.0256098-0.0251406j 0.0029125-0.0106116j -0.0513667-0.0158432j 0.0256082+0.0195367j 0.0116366+0.0256692j 0.0760393-0.000899057j -0.0345152+0.0167507j 0.00564385-0.052454j 0.00142359-0.033682j -0.00789697+0.0153317j -0.0296514+0.0381302j -0.043473-0.0329246j -0.0101873+0.000808531j -0.186025+0.0742654j 0.0791259-0.0554549j -0.0606413+0.160947j 0.00594664-0.0025941j -0.0475256+0.0659426j 
