0.00653292-0.00732785j 0.00182226+0.00223348j -0.0012057+0.00613761j -0.0112808+0.00925487j -0.00555231+0.00715777j -0.00948986-0.0176538j 0.00832366+0.00121051j -0.00107403+0.00257927j -0.0145992+0.01532j -0.00359596-0.000535715j -0.010492-0.0150515j -0.00455897+0.00212333j 0.00365904+0.0039945j 0.00413853-0.00146826j -0.0128999+0.00406292j 0.00570879+0.011554j 0.01094-0.0065721j 0.0107338-0.00660051j -0.00978829+0.0152007j 0.000818936+0.000321235j 0.00754867+0.0261567j 0.0061063+0.0074768j 0.0059964-0.0122242j 0.00071689+0.00138315j -0.0128366+0.00328091j 0.0021647+0.000561185j -0.0028696+9.04607e-05j 0.00178886-0.00287886j -0.00972951-0.0115524j -0.00226059+0.0125722j -0.00404646+0.00118489j 0.00796479+0.00469148j -0.00487118+0.00129321j -0.000415035-0.0131413j -0.0144788-0.00895715j 0.00396404-0.00976815j 0.000718094+0.00117944j -0.00328197+0.00828367j 0.0100186+0.00108462j 0.00494628+0.0039384j -0.00502961-0.0134661j 0.00573448-0.000365028j 0.000519509+0.00381347j 0.00451953+0.00136193j -0.0018926-0.0131563j -0.00232688-9.10415e-05j -0.00422438+0.00737411j 0.00010209+0.0124881j 0.00690788-0.0202436j -0.00557401+0.0125129j -0.00837775-0.00994678j -0.00652813+0.00356846j -0.00609004-0.00499578j -0.00177878+0.00442732j 0.00133395+0.0157493j 0.00440368+0.00291681j -0.000630396-0.00330245j 0.00557558+0.00638432j -0.00285207-0.00552773j -0.00280272-0.0137249j -0.00702673+0.0111436j 0.000915269+0.00314485j -0.00352484+0.0119179j 0.00665141-0.00399765j -0.0063401-0.00336011j 0.00102357-0.00761662j 0.00267056-0.010334j -0.00296787-0.00914623j -0.000515327-0.000393325j -0.000155626+0.0175287j 0.00213757+0.00499173j 0.000511812-0.00380174j 0.0142525-0.0132083j -0.00899004+0.00404045j 0.00732349+0.0030406j -0.00592825+0.00626325j 0.0110906+0.0048567j -0.0125926+0.000317112j 0.00149887-0.00682155j -0.00182393+0.00129175j -0.00754461-0.00519265j 0.00460857-0.0046769j 0.00333587+0.00318972j -0.0123932+0.0121023j 0.0112838-0.00728121j -0.0113197-0.0118252j -0.00216023+0.00698473j -0.0156687+0.00440578j -0.0135927+0.0152805j -0.0125323-0.0014862j 0.0297831-0.0110979j -0.00961373+0.00117378j 0.0190678+0.00667476j 0.00606159-0.0112633j 0.018592+0.00769107j -0.00264292-0.000755738j 0.00126514+0.0178309j -0.0120277-0.0169723j -0.0268434+0.00848146j -0.00176665-0.00670115j -0.0214776+0.0105356j -0.014021-0.0179277j -0.0150369+0.039744j -0.0131216+0.00988808j 0.0214258-0.0131863j -0.00464909+0.0263398j -0.00395365+0.00720643j 0.0064065-0.0393501j 0.00451637+0.0126342j 0.0124122+0.0218697j 0.0201151-0.00234546j 0.0168984+0.0230374j -0.0286037+0.0541183j -0.0502518-0.0458466j -0.0266996+0.0592188j 0.0134367-0.0839822j -0.036743+0.0537832j 0.0367325-0.0768947j 0.0598813-0.00858276j 0.021568-0.0481306j 0.0116179+0.0264959j 0.0426634-0.0321429j 0.0175849+0.0979222j 0.0318424-0.0192578j -0.0146741+0.00679619j -0.00814582-0.0456147j -0.0225571-0.0439011j -0.00661345-0.0860351j -0.0572959-0.0297045j -0.0592431+0.288841j -0.0507514-0.385113j -0.0864388+0.338394j 0.0412447-0.0463766j -0.0418872+0.0362743j 0.177467-0.151988j 0.568894+0.106996j 
-0.00163201-0.00215256j 0.00733569-0.00795682j 0.0112736-0.0080162j 0.00252781+0.00339316j 0.0120364+0.0122622j -0.00904682+0.00676179j -0.000687266-0.0134969j 0.00628307-0.00845559j 0.00649562+0.00811542j 0.00847012+0.00468991j -0.00592781-0.00112419j -0.00416307-0.00790218j -0.00351259-0.013474j -0.00302407-0.00472005j -0.00242636+0.009732j 0.00591948-0.00875059j -0.00672281-0.00644088j -0.00679554-0.00804437j -0.00601119+0.0161205j 0.00796222+0.0257841j 0.00296554-0.00315243j 0.00667158-0.00346373j 0.00107169-0.00862737j -0.000819316+0.00837271j -0.00211847+0.00259946j 0.000912946+0.00910989j -0.00383586+0.00367487j 0.00174351-0.00578343j -0.00487476+0.00279832j 0.00793786-0.020886j -0.00899553+0.00158295j -0.00292075-0.0131523j -0.00584789-0.00677676j 0.00444969-0.00734386j -0.00591447+0.00375943j 0.00666877-0.0003524j -0.0107683-0.00656119j -0.000913822-0.00126248j -0.00476575+0.00435371j 0.0080466+0.00147467j -0.00443994+0.00764617j 0.00305902+0.00261886j -0.00319337+0.00425024j -1.43041e-05-0.0112172j -0.00466872+0.018299j -0.00077829-0.00354677j -0.00243133-0.00729284j -0.000315199+0.00421852j 0.00477166-0.00275517j -0.00345095+1.13146e-06j -0.00643007-0.0099263j -0.00176246+0.0149523j -0.000751459-0.00675659j -0.00275564-0.00240129j -0.00869939-0.00471721j 0.00714056+0.011259j -0.00704272-0.00474294j 0.0113907-0.00493967j 0.00199454-0.00705533j -0.00361209-0.00305165j -0.00105936+0.0035554j 0.00448601-0.00685424j 0.00468649-0.00681244j 0.00737868+0.0126368j 0.00580573-0.00969831j -0.00113113-0.000751253j 0.00756215-0.0165926j -0.0098454-0.00458865j -0.00162069+0.00251635j 0.00701099+0.00877255j -0.00567018+0.017163j 0.0168315-0.00919795j -0.00553472-0.00391133j -0.0128873+0.00301076j -0.0203448+0.00393851j 0.00287987+0.011982j 0.00718063+0.0143558j 0.00519113-0.0129652j 0.0136226+0.00433592j -0.0138291-0.00300786j 0.00509684-0.0136703j 0.00174029+0.00583213j -0.00735556-0.0150741j 0.0107482+0.00581355j 0.00253985-0.0198595j 0.0239051+0.00154685j -0.0151805+0.00699381j -0.00377285+0.0128302j -0.0096184-0.0091363j -0.016291-0.00179458j -0.00918968-0.0172708j 0.00601333-0.0103806j -0.0176202+0.00381348j 0.00405025+0.0030497j 0.0212109-0.0206076j 0.0063917+0.00458649j 0.0295731-0.0159045j -0.015095+0.0271364j 0.000836936+0.00371237j -0.00212252-0.00399534j 0.0211042-0.0185424j -0.0169978+0.0282808j 0.0189471+0.00634123j -0.00240481+0.0133162j 0.00572909-0.00731716j 0.0189941+0.00533948j -0.00677406+0.012932j -0.0295622+0.0056496j -0.00370873-0.021525j 0.0219796-0.0191746j 0.0113389-0.0415324j 0.0224769-0.0347821j 0.0205374+0.0355416j -0.0453204+0.103945j 0.0260599+0.0140221j -0.0543936+0.00960573j 0.0219932+0.0398934j -0.0406928-0.0562903j 0.0150852-0.0938533j -0.0182597-0.0107986j 0.0155349-0.0414058j -0.00828743-0.0685494j 0.0622245-0.0494202j -0.00648651-0.0290276j 0.0188674+0.0646807j 0.00575048+0.0230428j -0.0205404+0.0290059j -0.0407256+0.0323778j -0.00954351+0.161479j 0.0604741+0.174077j -0.103615+0.416792j 0.0312882+0.354344j 0.0329882-0.0257055j 0.049056-0.0454794j 0.570843+0.104511j -0.176637+0.151025j 
0.000868173-0.00162659j 0.00749937-0.00480869j 0.00843272-0.0049405j 0.00175748-0.00698414j 0.005395+0.0200939j -0.0142109+0.00353575j -0.00749806+0.00116388j 0.00636018-0.00665072j 0.00816243-0.00889078j -5.10715e-05+0.0100352j -0.000280155-0.000989254j 0.00584189-0.0129524j -0.0146063+0.0117905j 0.00411361-0.00873024j 0.00523487-0.0106199j 0.00596013-0.002954j -0.00365589+0.0127147j 0.0034056-0.0176757j 0.00544111-0.0089054j 0.00184022+0.0151914j 0.00356549-0.00529299j -0.000823283-0.00542367j -0.00859193-0.0117076j 0.000929226+0.0124897j 0.0110556-0.00367237j 0.0159332-0.00815465j 0.000242344-0.0151806j 0.00118164-0.00238835j -0.00309406-0.00631718j 0.00160926-0.0207176j -0.0236503+0.0243822j 0.00600372-0.00965393j 0.00170357-0.00273652j -0.000413002-0.00132368j -0.00719271-0.00829796j -0.0129106+0.0259044j 0.0015282-0.00504427j -0.000119637-0.0101826j -0.0016761+0.00744837j -0.00401202-0.000672338j 0.00260125+0.00229174j -0.00473177+0.00448052j -0.00362557-0.0029114j -0.00790486+0.0158164j 0.0137551-0.00208777j -0.0125198+0.0141994j -0.0065961+0.0099363j 0.00314894-0.00726771j -0.00289049+0.0019513j -0.00823865-0.0133828j -0.00887436-0.000143677j -0.00299967+0.00915301j -0.00434594+0.0102998j -0.000461062+0.00304946j -0.00968775-0.0136478j -0.000423139+0.0039092j -0.00768094-0.00449145j 0.0127588-0.00300485j -0.0110559-0.0018408j 0.00110383+0.000438642j 0.00570059+0.00257688j 0.0146548-0.0136353j 0.00699765-0.00266116j -0.0111315+0.019375j 0.008333-0.00110289j -0.00293632-0.00235787j -0.00878635-0.00222884j -0.0107141-0.0132286j -0.00354248+0.00582878j 0.019041+0.00605598j 0.00285701-0.00960259j 0.00818628-0.000698233j -0.00935787+0.0095443j 0.0173543-0.00383184j -0.0491357+0.0183408j -0.018305+0.00750832j 0.00311421-0.00116685j -0.0331958-0.0042381j -0.00827527+0.00867711j 0.00886329-0.0114263j 0.0160201-0.00648381j -0.0228104+0.0138216j -0.00128289+5.76658e-05j 0.0321114-0.018991j -0.0109148+0.00519177j 0.00300994+0.020499j 0.00848257-0.00343036j 0.0022735+0.0120863j -0.012842-0.0145215j -0.0231923+0.0103067j 0.0241797-0.00547274j -0.0189251+0.00501424j 0.0127835+0.0160926j -0.0128864+0.0131581j -0.0133354-0.0177801j 0.0179878-0.0205356j 0.015968-0.028522j -0.0127751-0.0118115j 0.0495998-0.0104696j -0.00596464+0.0169507j 0.0189252-0.0210116j -0.00949222+0.0252922j -0.0128754+0.0444113j 0.00384433+0.0161483j 0.0216716-0.0389313j -0.0264522+0.0160549j 0.0385989-0.0858356j -0.00469997+0.048374j 0.0138226-0.0057922j -0.0257843+0.0351748j 0.00287851-0.012131j -0.0186577+0.0335059j -0.000722136+0.0034816j -0.034166-0.050086j 0.0661678-0.0255801j 0.0109173+0.0180089j -0.0283863-0.013897j -0.00300068-0.0522535j -0.0050379+0.0480397j 0.0148346+0.0341021j -0.0153527-0.0710076j 0.0455361-0.0304353j -0.0307036+0.0387704j -0.00713734+0.168717j 0.0290644+0.357706j -0.120153+0.42669j 0.0121935-0.0101355j -0.0555379+0.0708225j 0.0285849-0.0430105j -0.00294903+0.0323195j -0.0552565-0.0631199j 0.00537707-0.029958j 0.139244-0.139122j -0.581764-0.127075j 0.0227089-0.0156256j 0.00710617-0.0110158j 
-0.00650538+0.00442065j -0.00228622+7.43188e-05j -0.00210332+0.00391526j -0.00163425+0.00363095j 0.0168115-0.00721193j 0.0141666+0.0161935j 0.000154437-0.00335116j 0.00323459+0.000371811j -4.95479e-05-0.00360097j 0.00355134+0.00198817j 0.0118529-0.00248001j -0.00353912-0.00129728j 0.00980289+0.0031932j -0.0112544-0.00198938j 0.00144828-0.00617386j 0.0054093+0.00770983j -0.0042179+0.00464134j -0.0146741+0.00855457j 0.00111568-0.00460338j 0.000492825+0.00456704j -0.0120577-0.0234638j -0.00752831-0.000521639j 0.00118432+0.0180038j 0.00172758-0.00806615j 0.00273084-0.0223874j -0.0164738-0.0139457j -0.00380658-0.00521884j 0.000939559+0.0105129j 0.00582787+0.010317j -0.00277616-0.01466j -0.00135964-0.00226352j -0.0114557-0.00973101j 0.00881384-0.0172498j -0.00138409-0.018377j 0.0139841+0.00186096j 0.00137684+0.0113263j -0.00208387+0.00859624j 0.00945875-0.00641144j -0.00713957-0.00509335j 0.00172639+0.000295177j 0.00596238+0.000157127j -0.00624764+0.0113947j 0.00499591-0.00611698j -0.00676126+0.0130197j -0.000305874-0.0191812j 0.0122578+0.00558121j 0.010585+0.00464329j -0.00576267-0.0100376j -0.00149721+0.0192171j 0.00493659-0.0150298j 0.00377301+0.0106689j -0.00207829-0.0148723j -0.00684001+0.0103109j 0.00809556+0.010798j 0.00408498-0.00723589j 0.0033081-0.00261245j 0.00464094-0.000604984j -0.011563+0.00638685j 0.0155076+0.0136355j 0.000571589+0.00579487j -0.000925404-0.0173483j -0.00272869+0.00282436j -0.0241385+0.00138529j 0.00660424-0.00548607j -0.00605838+0.00307837j -0.00753052-0.00156334j 0.000482436+0.0237294j 0.00827577+0.00633748j 0.00631906+0.0012984j 0.000975368-0.0186794j -0.00564951-0.024221j -0.014645-0.000853355j -0.00573012+0.00725583j -0.00750282-0.0191051j 0.0123312-0.000331321j 0.0286337+0.0028361j 0.0160213-0.0212856j 0.00900039-0.00458805j 0.00260496+0.00185376j -0.00225134-0.00810054j -0.018439+0.000497557j -0.0108404+0.0262207j -0.0146974+0.0132166j -0.0214526+0.00291334j 0.0226504-0.00734806j 0.0274184+0.00132169j 0.00724216-0.0015895j 0.0262614-0.0359629j -0.039614+0.0255598j -0.017208-0.00475916j 0.0149782-0.0347206j -0.000952344+0.0102636j 0.0124994-0.0311966j -0.0116578+0.0234957j -0.0287421+0.0466357j 0.021594-0.0401582j 0.0112813-0.0265851j -0.0038041+0.00546495j 0.0124296-0.0525146j -0.00152197+0.00805548j -0.0129822-0.0337566j 0.014638-0.0174518j 0.0439379-0.0119623j -0.0115698+0.00266587j -0.0220606-0.030063j 0.015808+0.0288508j -0.0401801-0.042444j 0.053188+0.000367701j 0.0110405-0.0142113j 0.000967138+0.0573337j -0.0239916-0.00111188j 0.0173142+0.0210338j 0.0152893-0.0126906j -0.0472495+0.0584909j 0.0241482-0.0831417j 0.0154053-0.048991j -0.0115436+0.0540666j 0.00641394+0.0682482j -0.00609325-0.0267957j -0.0312455-0.0780183j -0.00402587+0.107244j -0.00132105-0.104024j 0.00957586+0.0691985j 0.079491-0.171326j 0.100602-0.33768j 0.0490329+0.381039j 0.00601465+0.128765j 0.0772485-0.0704387j 0.00642527+0.0173974j 0.0937146-0.0787256j -0.00710555-0.0337583j 0.00276192+0.086352j 0.605235+0.0981844j 0.134663-0.122116j 0.0146636-0.00383325j -0.0103227+0.005285j 
0.00194236+0.00209122j -0.000213628-0.000441821j -0.00572731+0.00167395j -0.0145372-0.00257143j 0.0137285+0.00293769j -0.00422276+0.000151946j 0.00245038-0.001871j 0.00621223-0.00814041j -0.00248575-0.0121348j 0.000294577-0.00998656j 0.00742092-0.00878575j -0.00171764+0.00653174j 0.0100019+0.00871992j -0.00292477+0.00121665j 0.00793315-0.0100433j 0.00949078+0.0223334j 0.00218117+0.0142314j -0.000791653+0.00160918j 0.00138208+0.00919113j 0.00942219-0.00424285j 0.00721781-0.0107328j -0.0107712-0.0165956j -0.00229273-0.0157668j 0.00358105-0.00352441j 0.00695993-0.00910593j -0.000934355-0.0011097j -0.0130129+0.00448344j 0.0121566-0.00389226j -0.00231604+0.00342098j -0.00889939-0.0267049j -0.00621924+0.00505714j 0.00204163+0.00096216j 0.00697792-0.0107917j -0.00684303-0.0259678j -0.0100451+0.00882341j -0.00574044-0.000769303j -0.000813506+0.00703667j 0.00224902-0.000500243j 0.0180082-0.00166919j 0.00137437-0.010049j 0.00261387+0.00248532j 0.000777769+0.00125601j 0.00847237-0.00854631j -0.0110877+0.0207057j 0.00443094+0.00383066j 0.00430639+0.00205585j 0.00448055-0.00440087j -0.0040803-0.000915451j -0.00181617+0.000608394j -0.0108034-0.004178j -0.0197189+0.00952327j -0.00848409+0.000332095j -0.0217652+0.00901429j 0.00611575+0.00990165j -0.00122998-0.00526745j 0.00230346+0.0031399j 0.0048943+0.00546866j -0.000257828+0.0121599j -0.00203869-0.00153847j -0.00198735+0.0261839j 0.010778+0.000992319j 0.00214609-0.00238256j -0.033273-0.00439045j 0.0147889+0.0126068j -0.0154106+0.010684j -0.0196315+0.0250325j 0.00834758-0.012125j 0.00520607+0.00115308j -0.0142913+0.0074311j 0.0128138-0.0125087j -0.00198995+0.0108598j -0.007222+0.00968454j 0.0229868+0.00952835j -0.0151065+0.021112j 0.00274411+0.0157793j -0.0119109+0.0201273j 0.0322811+0.00984282j -0.0364651+0.00905358j -0.00140124-0.0260333j 0.0200256-0.0125461j -0.0252468+0.00981933j -0.0298959+0.0330311j -0.002854-0.00788661j -0.0535661+0.0145281j 0.0196186-0.00615204j -0.00361601+0.0216734j 0.00271626+0.00492554j 0.017815+0.0102622j 0.0187871-0.0604097j -0.0143785+0.0331282j 0.00433446+0.0245613j 0.0146851+0.027242j 0.02552+0.00639357j 0.00295731-0.00332861j 0.00213231-0.0338278j -0.0310728+0.0399186j -0.00277183-0.02057j -0.047965+0.0282784j 0.00767458+0.0038289j 0.021315-0.0105386j 0.0303134+0.00449156j 0.0228084+0.00765528j -0.0129728+0.0448926j -0.0396942+0.00245844j 0.0108088-0.0277329j 0.0170863+0.00217314j 0.000493016-0.0444812j 0.00539018+0.124084j 0.0263558+0.0127863j -0.0679675-0.00529319j 0.0173599-0.0166594j -0.00111085-0.0486104j -0.0283888-0.00330452j 0.0260777-0.0631918j 0.00175657+0.0913771j 0.00718408+0.0738745j 0.0440437-0.119611j -0.00353111+0.151853j 0.0442542-0.122539j 0.0335809-0.336829j -0.0434883+0.345703j 0.021007+0.0883622j 0.00957691+0.0126845j 0.108294-0.0901679j 0.079711+0.106819j -0.0541353-0.00638293j 0.027338-0.197471j -0.0109393+0.0350315j 0.00946443+0.0919152j -0.516649-0.075287j -0.0904645+0.00218136j 0.350608+0.029059j 0.0465903-0.0554329j -0.024193-0.00498584j -0.00798991+0.00947197j 0.01625+0.00452037j 
0.00296014-0.00112291j 0.00985632+0.00163459j 0.0103056+0.00391709j -0.00948627-0.000275067j 0.0161918+0.0149731j -0.00820168-0.00476566j 0.0060255-0.00758348j -0.00214102+0.00497768j -0.0082696-0.012055j 0.0161795+0.00119078j -0.00874229-0.0214546j -0.0051619-0.0187934j 0.000769941-0.00576577j -0.00146408-0.0020453j -0.00961335-0.0375093j 0.00505686+0.011967j -0.0117864+0.013415j -0.0149476+0.0013162j -0.00732667+0.0066505j 0.0118307+0.0123585j -0.00248107-0.00468442j 0.000889356+0.0273882j 0.00168971+0.0231663j -0.0135458+0.0277351j -0.000532165-0.033792j 0.00638613-0.00572653j -0.00943026-0.00508053j 0.00770022-0.00290031j 0.00894433-0.02363j -0.00463769-0.00884928j 0.00315026-0.0129676j -0.00762531+0.000608079j -0.0111026-0.00560306j -0.00644425-0.00632866j 0.0104132-0.010231j -0.00134785+0.0113336j -0.0379986+0.0297147j 0.00419898-0.0184414j 0.0077336-0.0232364j 0.0115915+0.0158854j -0.010709-0.00912102j 0.000319362+0.00725325j -0.00228822+0.00723475j 0.00649612+0.0104087j 0.0155058-0.0307207j -0.0131556+0.00102806j -0.00867557-0.00256606j -0.00654143-0.00104692j 0.00675517+0.0219183j -0.00806263-0.0214026j 0.0158512-0.00926906j -0.0047174-0.00712958j -0.000901904-0.00636359j -0.022277+0.0260638j 0.0094584-0.0109698j 0.018519-0.000582584j 0.00443723-0.00657602j 0.00684845-0.00299523j 0.0167417-0.0057698j 0.0101412-0.0192061j 0.00713378+0.0122471j 0.0148177+0.0185934j -0.00870832-0.0049105j 0.0441052-0.0129406j 0.0146828-0.0268867j 0.0172702-0.0124476j -0.000331596+0.0189309j -0.0086431-0.0123944j -0.0329584+0.00946084j -0.013911-0.0145686j 0.00770508-0.00701563j 0.0231922+0.0019472j -0.0141992+0.0128208j -0.00594549-0.0210949j 0.0278226-0.00171163j 0.0251789-0.00702998j 0.0218426-0.0453247j -0.0331267+0.0302924j -0.0228231-0.0169303j -0.020172-0.00573424j 0.00353084-0.0184079j -0.0138232+0.0515159j -0.0221266+0.00485128j 0.0169088+0.0153266j 0.042286+0.000173247j -0.00501191-0.0380096j 0.00437245+0.0128041j -0.0406665+0.0304575j -0.0308119+0.0419022j -0.0100345+0.056626j 0.0321879-0.0264923j 0.0150572-0.0146094j 0.00722568+0.0277602j 0.000892281+0.0065515j 0.0292521-0.0300785j 0.00813032-0.015638j -0.0396902+0.0204295j -0.018949+0.0261112j -0.0165413-0.0564851j -0.00717746-0.00656877j 0.0465728-0.105664j -0.0559559-0.0446489j 0.0398594-0.0482578j 0.0158216+0.021447j -0.00244443+0.0297561j -0.0218684-0.0325519j -0.00667048+0.00714428j 0.026576-0.00493669j 0.0327483+0.00251113j 0.0241745+0.052461j 0.0528356+0.0772487j -0.0272205-0.0381263j -0.0347014+0.058698j -0.0082041-0.20316j -0.00824886-0.0588312j 0.077508-0.150117j 0.0124907-0.261126j -0.0174879-0.0945685j 0.0493272-0.328486j -0.092713+0.17567j 0.0398559+0.0435375j 0.0512961-0.147755j 0.0717343-0.0480264j 0.0069534-0.0347708j 0.0193458-0.00209982j -0.0161863-0.0551206j 0.00579792-0.0158361j -0.18936+0.111137j -0.570989-0.132835j 0.0121116-0.0713318j 0.17852+0.0107918j 0.093648+0.0351038j 0.0235298+0.0207249j -0.0121877-0.00296767j 0.021302+0.00517186j 0.0174634-0.0124833j 
0.0130024+0.00027629j -0.000747621+0.000503116j -0.00273672-0.00502526j -0.00959783-0.00950782j -0.0176614-0.000425834j -0.0130833-0.0208235j 0.0132439+0.00658099j -0.00956066-0.0102382j -0.000862521-0.0189762j -0.00368918+0.000208639j -0.0173955-0.00829349j -0.00579737-0.00488424j -0.00405511+0.0131532j 0.0152337+0.0118705j 0.0154486-0.0177523j -0.0029589-0.00550702j 0.000220711-0.00388523j 0.0131149-0.0128031j -0.00474898+0.00242162j 0.00316048-0.00869319j 0.0294384+0.0166528j -0.00541042-0.0111352j 0.00282925-0.00630511j -0.0148313+0.000969449j 0.000538719+0.0017428j 0.0299589+0.00264959j 0.0245409-0.0123273j -0.00152091-0.000956182j -0.000640519-0.00459969j -0.00932438+0.00817015j 0.00739914+0.0424589j 0.0146775-0.00350564j -0.00514765+0.0113997j -0.014025-0.0125111j -0.0200774+0.0022254j -0.00412137-0.00215076j -0.0110577-0.0193151j -0.0127934+0.00988086j 0.0242427+0.0163611j 0.00500854-0.0126876j -0.019447-0.000186612j -0.00484349-0.0106464j -0.00488412+0.00938611j 0.00180967+0.0150931j 0.0152597+7.31568e-05j -0.0287445-0.000120604j -0.0199731-0.00792794j -0.00527658+0.000598838j 0.00997485-0.0230283j 0.00792086-0.000916903j -0.00824641+0.0142117j -0.00128233+0.0139808j -0.00780276-0.00188015j -0.012817+0.0151599j -0.00947682-0.000461194j 0.00808141-0.000258856j 0.015198+0.0132295j -0.00531878+0.00673902j -0.0147251-0.00784051j -0.00661122+0.0281202j 0.00852017+0.000394616j 0.011015-0.00715059j 0.0242753-0.0330272j 0.0112285+0.0197101j -0.00989157-0.00210223j -0.00923875+0.0479125j 0.0227887-0.010053j 0.0286272+0.00874267j -0.0335369+0.0303601j 0.00042153-0.0302542j 0.0118586+0.0193108j -0.0106957+0.0084877j -0.00546103-0.00430793j 0.00973479+0.0115182j 0.0144605+0.029952j -0.0191458+0.0398768j -0.0192968-0.000807352j -0.0164242+0.0211974j 0.00879235-0.0247224j 0.016911-0.0233499j -0.00775703+0.00873334j -0.0426697+0.00890767j 0.0403126-0.0218407j -0.034876+0.014322j -0.0217088+0.0138991j 0.00324039-0.0186763j 0.000538616+0.00433497j -0.0265329+0.00547994j -0.0105226-0.00537082j 0.00800489+0.0185323j 0.0406718-0.0454922j 0.0303116+0.0316751j -0.0331132-0.0145575j -0.0298389+0.00819275j 0.0130218+0.0118043j 0.0255161+0.0186172j -0.0346965-0.0423239j 0.00777345-0.0139108j 0.0328656-0.00321812j 0.00353309+0.0174636j 0.007559+0.0363036j 0.0457322-0.0724931j -0.0164712+0.0441243j 0.0298963+0.0825529j -0.00621788+0.030703j -0.00227867-0.0657828j -0.0369953+0.00643308j 0.00911424+0.0214258j -0.00501436+0.0143963j 0.0131541-0.0460241j -0.0653826+0.20653j 0.0266747-0.162238j -0.0471825-0.0454971j 0.0583536+0.0285477j 0.0170508-0.0850674j 0.0337165+0.202419j 0.0711501-0.119262j 0.0598641-0.333915j 0.0247995+0.168362j 0.0149486-0.0783594j 0.00232817+0.115991j 0.144515-0.136227j -0.00887795+0.0808312j -0.103863+0.0517827j -0.0796675-0.0914903j -0.0131571-0.018377j 0.074059+0.109559j 0.591467+0.104103j -0.183939+0.0928856j 0.0374676+0.00231834j -0.0493764-0.0163711j 0.0805084+0.00616576j -0.0472256+0.0117465j -0.0105058-0.0210877j -0.0130934+0.00690247j 0.0138092+0.00154142j 
0.00659032+0.000671633j 0.00529601-0.000804081j 0.00443137-0.00234568j -0.00942735-0.00651476j 0.00544391+0.00984857j -0.0138289-0.0050068j 0.00533409+0.00118231j 0.0108365-0.00587153j -0.00262514-0.00976017j 0.0186946+0.0013921j 0.000935435+0.000674968j -0.00149567-0.00110362j 0.0173375+0.00629141j 0.0056091-0.00211891j -0.000830809-0.0139429j -0.0113908+0.00141384j 0.0074101+0.0131491j 0.00499699-0.0104928j -0.00339554-0.0166514j 0.01555+0.0164578j 0.0202004+0.00572265j -0.00222584+0.00497331j 7.8129e-05-0.00976927j 0.0117036+0.00943057j 0.00100099-0.0210341j 0.0127719-0.0169877j -0.0199128-0.0058492j 0.012725-0.0108361j -0.00615445-0.0191925j 0.00691749-0.0165043j 0.0160801+0.0261808j 0.0117867+0.00476289j -0.0119867-0.00101187j 0.00507203+0.0099568j -0.0193745+0.00373123j 0.00789466+0.040257j -0.00941364-0.0158044j -0.00998184+0.00673282j 0.0289216+0.00228569j -0.00381266+0.016747j 0.000269677+0.0156931j 0.0171776+0.0224385j -0.00761398+0.014924j 0.00164306+0.022056j 0.00390257-0.0084043j -0.00106453+0.0183392j -0.016807-0.000585144j -0.0021536-0.000914976j -0.000944877+0.0268021j -0.00514074-0.00738182j -0.0105262-0.0102884j 0.000781642-0.00266403j -0.0105028+0.017883j -0.0253717-9.42757e-05j -0.00237353-0.0147904j 0.00828565+0.0113589j 0.00666469-0.0113047j 0.0178462-0.00620129j -0.0253675+0.00644082j 0.00869365-0.00813329j 0.00217128-0.00865606j -0.0201967-0.0255543j 0.00343958+0.00746166j 0.0324974+0.0384365j -0.000648676-0.00313221j 0.00810248-0.00545093j 0.0195607-0.0153701j 0.00985386-0.0257665j -0.0260752+0.0260201j -0.0470484+0.0184388j 0.011412-0.033169j 0.0339408-0.0253578j 0.0399856+0.00331673j -0.0261514-0.0118011j 0.0250446+0.0354137j -0.0130199+0.00207744j -0.00781569+0.00623774j 0.00434377+0.00268731j 0.0029588+0.0200596j -0.0157946+0.0120219j 0.0037581-0.0347638j 0.0377594+0.0157944j 0.0396798-0.0552274j -0.00170688-0.0492181j 0.0490117+0.00304797j -0.0754656+0.0580507j -0.00397874-0.0288954j -0.00455221+0.00455734j 0.00599826+0.0393827j -0.0365261-0.00271483j -0.0398504-0.0350964j 0.0184235+0.0211332j -0.0436725+0.0384021j 0.00374432+0.031662j 0.00123338+0.0223054j 0.00226685-0.0687736j 0.0302289-0.0166041j -0.0296745-0.066649j 0.0125642-0.0463461j 0.0381552+0.0290463j -0.0252008+0.0229491j -0.0544004+0.0723619j -0.00427239-0.0545116j -0.0102234-0.0342171j -0.0237019+0.0282556j -0.0162244+0.0827528j -0.00800304-0.0483745j -0.0162459+0.047967j -0.0241946+0.0211358j 0.0304198-0.253234j 0.0480927+0.142619j 0.0237391-0.161613j -0.0358324+0.0182972j -0.00210163+0.107526j -0.0438805+0.146434j 0.0341683-0.254085j 0.103397-0.119818j -0.0933577+0.0777906j 0.0716953+0.0823182j 0.115729-0.1612j -0.0434379-0.154484j -0.0080549+0.0329106j 0.0126175-0.0260717j 0.019744+0.0869492j -0.18296-0.0989696j 0.0802312+0.0421035j -0.620826-0.0483101j 0.0580017+0.0418524j -0.0134228-0.0373484j -0.0168148+0.0524192j 0.0616021+0.0105244j 0.0319781-0.0349938j -0.0217963-0.00714214j 0.00733378-0.0225917j 0.0145592-0.00190133j 0.0130392-0.0050634j 
