-0.113253+0.117319j -0.0303958+0.0108069j 0.0769499-0.040507j -0.167151-0.0246735j 0.0354646-0.0104786j -0.0912454+0.0244673j 0.000695913-0.0301583j 0.0101612+0.0588252j 0.0100645+0.0190789j 0.0028003-0.000244641j 0.0645012+0.0341561j -0.104344-0.0364214j -0.0141475-0.000169652j 0.00828985-0.0217867j 0.00139935-0.00104602j 0.0107569+0.00519526j 0.0171807+0.0118087j 0.0445735-0.0207527j 0.0227701+0.00197381j 0.00928685+0.0185383j -0.0100345+0.0273039j 0.0290862+0.00547983j -0.0118209-0.00281659j 0.033074+0.00567035j 0.0405897+0.0193372j -0.00311567+0.0398824j -0.0221893+0.0126617j -0.0043034-0.0370282j -0.00525303+0.0037332j 0.0100906-0.0120981j 0.00897795-0.0203369j -0.00191962-0.00578582j -0.00815984+0.0151513j -0.00959825-0.00254139j 0.00233761+0.00585037j 0.0222326-0.012781j 0.0212023+0.00980883j -0.0273995+0.0118025j 0.0161148-0.00255985j 0.000961455+0.00205218j -0.0104307+0.0119667j -0.0212304+0.0156968j -0.00335383-0.00727192j 0.0194504+0.0111672j 0.00681549-0.0133569j -0.0106474+0.0129569j 0.0152805-0.0032528j -0.0132694-0.0213995j 0.00909182-0.0207424j 0.00497176-0.0143981j 0.000658768-0.017151j -0.01349-0.00106352j -0.00874203+0.00777392j -0.0189473-0.00883442j 0.00400731+0.015922j 0.0197535-0.0056496j 1.27853e-05-0.0193758j 0.00825836-0.00752748j 0.0148926+0.00272587j 0.00596925-0.0076439j 0.0105666+0.00669985j -0.0197971-0.000921641j 0.00113272-0.00408921j 0.00191942-0.0218021j 0.0120047-0.0129443j 0.0089222+0.0118528j 0.0226593+0.0358779j 0.00922419+0.0100904j 0.00522071+0.0202288j -0.0128015-0.0142302j -0.010815+0.0179305j 0.00115388+0.00239059j -0.000828006-0.0055975j 0.0160907-0.0246021j 0.00992983+0.00667856j -0.0127053-0.00485382j 0.00183031-0.00210961j 0.00113019+0.0057962j 0.00644647+0.00720253j 0.0150892+0.00127951j -0.0111087+0.00305646j 0.00193406+0.00797575j -0.0214161+0.0398741j -0.027105+0.00585228j -0.0121043-0.0340545j 0.00129838-0.0213661j 0.000576192+0.00766505j 0.0280015+0.0310151j -0.00657798-0.0108009j -0.0187578-0.0118539j -0.00912932+0.0241704j 0.00683726-0.00925496j 0.00112611-0.0158504j 0.0152438+0.0027615j 0.00991954-0.0178876j 0.019793+0.0172849j 0.0298774+0.013005j 0.00747449+0.0207464j 0.000454384+0.0246647j -0.0240199-0.0354488j 0.00423146-0.000935087j -0.00890917+0.00633975j -0.00655876+0.0159765j 0.00298346+0.014073j 0.0367928-0.00251636j 0.00729922+0.00944122j -0.0149028-0.0186338j 0.0245142-0.00199571j -0.00425664-0.00114335j -0.0164995-0.0228456j -0.0127543-0.00576095j -0.00323185-0.00307604j -0.0101227+0.00503752j 0.0118576+0.0085066j -0.000350129+0.0105527j 0.00297859-0.00735354j -0.0262802+0.0114416j 0.0026506-0.0128973j -0.0119642+0.0251802j 0.00758332-0.00243535j -0.0106869+0.0250291j 0.0182229+0.00744654j 0.0180409+0.0280698j 0.0139261-0.0234572j -0.0142129-0.0138477j 0.015663-0.016765j 0.0101507+9.15281e-05j 0.0419563-0.0019679j 0.0421963+0.00239833j 0.0257803-0.0290059j -0.0217645+0.0282143j -0.0350082+0.0361232j 0.0126814-0.0383866j 0.0495578-0.0293493j 0.0152752-0.0412722j -0.0204081-0.044442j -0.0232293+0.0579022j 0.0386278-0.0557527j 0.0273874-0.00257924j -0.00668684+0.0669749j 0.0461772-0.0458611j 0.105921+0.0523662j -0.0817382+0.0595851j 0.0834422-0.0448179j -0.13089+0.0582439j -0.0666492-0.225672j 0.0770962+0.0964729j -0.0275256-0.080572j 0.0846983-0.0581462j -0.0664687+0.0558769j 0.019994-0.0295751j 0.125395+0.151688j 0.0931832-0.15393j 0.111326-0.0636598j 0.0111415+0.0249905j -0.00155256+0.038294j -0.0415652+0.0493177j -0.122055+0.194353j -0.0135352+0.0726318j -0.256103+0.138661j 
0.0350355-0.0250254j -0.11522+0.132861j -0.132177+0.0080223j -0.0376945+0.0226242j -0.0370525+0.0481037j -0.0198904+0.00420261j -0.0831921-0.0489005j 0.0417472+0.0043532j 0.0766497+0.0193754j -0.0400821-0.00894936j 0.0486629-0.03414j -0.0270897-0.0205885j 0.0344291+0.0217804j 0.00151055+0.00335116j -0.00511114-0.0332641j -0.011742-0.0134062j -0.00157489+0.0052786j -0.00450532-0.0137382j -0.00456712-0.00483258j -0.037696-0.0743393j 0.0572967+0.014765j 0.028276+0.00375367j -0.0062002+9.58273e-05j -0.0242009-0.0335936j 0.00323029-0.023166j 0.0118414+0.0322327j -0.0149202-0.0303029j -0.0144624+0.00293093j 0.00422098+0.00391724j -0.0318247-0.016515j -0.00989991-0.00554118j -0.0126234+0.0155189j -0.0114645-0.0256758j 0.0215283+0.0194354j -0.0247583-0.0228501j 0.00778944-0.00414743j 0.000146576+0.013656j 0.00981094+0.035986j 0.0168803+0.00537633j -0.0105842-0.0148976j 0.00908702+0.0244118j 0.0182071+0.00723695j 0.00706661+0.011028j -0.00334385-0.0113037j 0.00479941-0.0114826j 0.000542111-0.000910973j -0.00239464-0.00123879j -0.00263066+0.00157948j -0.01894-0.0149768j 0.000218293+0.00644064j 0.0127081+0.00892872j -0.00533485+0.00560028j 0.014314+0.0153975j -0.00395577-0.00110067j 0.0222208+0.00708414j -0.00388698-0.00119283j 0.00816345+0.0153503j 0.00668497-0.00674366j 0.00602352-0.00576287j -0.0119165-0.00922482j -0.00387398-0.0107964j -0.00848491+0.0151214j -0.00933915+0.000129201j -0.0203825-0.00839307j 0.0248948+0.00935167j -0.00168023+0.000266992j 0.0047497-0.00112921j 0.00104682-0.0120359j -0.0194547+0.000140849j -0.0153961+0.0121642j 0.0342222+0.0130435j -0.00889197+0.00421252j 0.00452563-0.0119697j 0.00250228+0.000891266j -0.013026-0.00356473j 0.00167131+0.0150732j 0.0103694-0.00436197j 0.00285237-0.00724954j -0.0177176-0.0079128j 0.00439428+0.0093882j -0.0162195-0.00138544j 0.0227083-0.00296936j 0.0446317+0.00870632j -0.0044079+0.0314128j -0.00657005+0.00579125j -0.0175405+0.0119465j -0.00626165+0.0102071j 0.019689+0.00725655j -0.00911246-0.0271256j 0.00693455-0.00731069j 0.0101025+0.0188114j 0.0109075-0.00963013j -0.0115456+0.00163694j 0.0248236+0.000107557j -0.00152677+0.0145818j 0.0131068-0.0100067j 0.0222235-0.00535224j 0.0254748+0.00693646j -0.0221064+0.00133377j -0.0311191+0.00678193j 0.00489158-0.0111007j -7.3019e-05+0.0118089j -0.00223321-0.00198466j -9.78031e-05-0.0126596j 0.0203382+0.0130308j 0.00444139-0.00179139j -0.0027433-0.0186222j 0.00530235+0.00498526j 0.00964218+0.00740508j -0.0211449+0.00162731j -0.0420199-0.0104678j -0.00960318+0.0453222j 0.00963052+0.0206129j 0.00702013+0.000670465j 0.00304225-0.00316915j -0.0089124+0.00789671j 0.00742307+0.0447417j 0.00967489-0.00597585j -0.00715914-0.03113j 0.0217573-0.0297627j -0.0117522-0.00532969j -0.00504871+0.0116618j 0.000443641-0.00700295j -0.0357274+0.0447884j 0.0231365+0.0246512j 0.0165336-0.0143265j 0.00886877+0.029057j 0.0120328-0.0209565j -0.00264838-0.00819224j -0.0273992+0.0175375j 0.0295982-0.0298938j -0.0262757+0.0161063j -0.0123994-0.0379589j 0.0259757-0.0800231j 0.0614073-0.0282105j -0.0109887+0.0557224j -0.000376405+0.0187221j 0.0094138+0.0474608j 0.0164794+0.0130046j 0.0366821-0.0157177j 0.103941-0.027349j -0.107065+0.0375121j -0.10425-0.135301j 0.0924907+0.154881j -0.0231441-0.0621478j 0.106403+0.00190888j -0.0470038+0.0796678j 0.0381068+0.024931j 0.0812837+0.0844928j 0.0190385+0.0450744j 0.000511645+0.0918515j -0.149275+0.234531j 0.163429+0.0663056j -0.105607+0.123561j -0.0115939-0.0116024j 0.0240985+0.0276289j -0.0804674+0.129675j -0.0790696-0.0943593j -0.218265+0.0775025j -0.0497305-0.122946j 
-0.004302+0.0377422j -0.0307926+0.135248j -0.0396278+0.0256828j 0.00790005+0.0035078j -0.0233521+0.0798084j 0.038204+0.000929057j 0.0642612-0.0149839j -0.0334648-0.0347609j 0.0544074-0.0148513j 0.00629455+0.0315119j 0.0093945+0.0141134j 0.108464+0.000348823j -0.000796771-0.0274321j 0.0179776-0.0132361j 0.0594076-0.0299732j -0.0233253-0.0363752j -0.0174876-0.0217672j 0.031298+0.0559512j 0.00484562-0.0140119j 0.0528264+0.0293547j 0.0311527-0.00720536j 0.000383818-0.0182187j 0.0300943+0.0169068j 0.0283389+0.0372453j 0.00134885+0.0100516j -0.0502905-0.0611281j 0.0812952+0.0163509j -0.0166932+0.0247791j 0.00440843+0.0263675j 0.00976061+0.0425285j -0.0187122+0.0389703j -0.0520398+0.026738j 0.0263543-0.0357011j -0.0109834-0.0214193j 0.00516802+0.0159471j -0.0278565+0.00339084j -0.0299322+0.00614349j -0.02144-0.0122757j 0.00547867+0.00584278j 0.00193512-0.019469j -0.0216094-0.0218285j 0.0183738-0.000264605j 0.0270642-0.00589836j -0.00688857-0.00662758j 0.0196941+0.0136518j -0.0135051-0.0134601j 0.0190552+0.0161122j 0.0101707+0.0151247j 0.0135797-0.00949892j -0.0108346-0.00112213j -0.0141891+0.0130157j -0.0094364+0.00436069j -0.00386402+0.00382992j 0.0077474-0.00210293j -0.0288119-0.0023645j -0.0090967+0.00652249j -0.00738232+0.0200451j -0.0165589+0.0111361j 0.00107523+0.00863913j 0.00394427+0.00552109j 0.00378715+0.00468171j 0.0170562+0.00790911j 0.0110698+0.00437149j -0.00678516-0.00300467j -0.0162999+0.00446113j 0.0019756+0.00637974j -0.0170812-0.0216624j 0.0177174+0.00190569j -0.0105903-0.00602883j 0.0246703+0.0215965j -0.0183233+0.00741454j -0.0374045-0.0189623j 0.017106+0.013703j -0.0135017-0.00772418j 0.00620393+0.00638196j -0.0216972+0.0222023j -0.0086424+0.0137656j 0.00229687-0.0155782j 0.041715+0.00360513j -0.00565817+0.0214269j 0.00648457-0.00284655j -0.0179943-0.0219371j 0.00862773+0.014117j 0.0050973+0.0106053j -0.00813823+0.0164179j -0.0054183-0.00376587j -0.000178467-0.0123346j -0.0207723-0.00761428j 0.00391386-0.0108318j 0.00442057+0.000348571j 0.022216+0.0197281j -0.0123825-0.00821728j 0.00861804+0.0167734j -0.00820912+0.00424449j -0.0110285-0.00952351j 0.0265966+0.028557j -0.0284045+0.0188378j 0.005111+0.0355856j 0.00433005-0.0210503j 0.00195888-0.0276674j -0.0186467-0.0119166j 0.00431712-0.0199509j -0.0153706-0.00244472j 0.0172009+0.0144175j -0.00360593+0.0327496j 0.00644369+0.0211778j 0.00213103+0.00692166j -0.0212904+0.0180967j -0.0231436-0.0040905j 0.0273065-0.0166368j 0.0248171-0.0197121j -0.0134326-0.0194308j -0.00246642+0.0193665j -0.00484604-0.00867072j -0.0252171-0.0220143j 0.0278859-0.00927489j 0.091661+0.00450613j -0.0383957+0.0301279j 0.0491571-0.0194918j 0.0315119+0.0071334j -0.0126927+0.00374152j -0.0123936-0.00234532j 0.0153721-0.0158572j -0.0642991+0.0211103j -0.050164-0.014216j 0.0305318+0.0687566j 0.0124028+0.0705459j 0.0474392+0.00481863j 0.0938933+0.0253588j -0.0217779-0.0207366j 0.0151509-0.00120032j 0.0172611-0.0803479j -0.0696368-0.0309796j -0.110216-0.00812996j -0.0664919-0.0206022j 0.061634-0.086753j 0.119486+0.0481362j 0.0898916+0.190499j 0.00109611+0.0913088j 0.0347518+0.0641658j -0.00395936-0.0480935j 0.0291395-0.00335197j 0.0923085+0.0428421j 0.117649-0.00178553j -0.0999075+0.165j 0.120164+0.0224871j -0.017903-0.0308709j 0.0166729+0.0201688j 0.11382+0.0170684j -0.120903+0.00453445j 0.0361315+0.0655561j 0.0741913+0.0682941j -0.0834254+0.0443056j 0.137061-0.0560758j -0.0409734+0.0873431j -0.0632196-0.0385132j 0.0755796+0.0377375j 0.276164-0.0373773j 0.366266+0.203385j 0.0502447-0.315525j 
-0.00761453-0.102766j -0.020619-0.00954895j -0.0175643+0.0181251j -0.0218696+0.034508j 0.0661148-0.0872741j -0.001106-0.0704131j -0.0666041+0.0272343j 0.0187386+0.0246298j -0.0364198+0.00121872j 0.080273-0.020647j 0.022174-0.0142235j -0.0280638-0.0289129j 0.0258769-0.0266069j -0.0517573+0.0747383j -0.0671656+0.0133631j -0.00312751+0.0437325j -0.00518132+0.00121545j -0.0188182-0.0141246j -0.0213585-0.0154581j 0.0422784+0.0289939j 0.0280465+0.0135628j -0.0485602+0.00646266j 0.00705549-0.023537j -0.00700295+0.0208321j -0.011401+0.0136213j -0.0266277+0.000209975j 0.00130703+0.0317352j 0.0156005+0.00961305j 0.0272024-0.0163136j 0.0391684+0.0160628j 0.021817-0.00730815j 0.0175613-0.00533261j 0.00708391+0.0133666j 0.00782679+0.00624409j 0.0068807+0.00909399j 0.0110684-0.0280218j -0.0200691-0.0105034j 0.0174152-0.00956246j 0.000457866-0.0282696j -0.0348621-0.00376776j 0.024716-0.0117394j -0.026057+0.0247353j 0.010407-0.00715277j -0.00331298+0.0047681j 0.0301595-0.0148667j 0.00481938+0.0042932j -0.0166699-0.00264893j 0.00750878+0.00697472j 0.0170207-0.0291865j -0.00765654-0.00607698j 0.0189475-0.0130637j 0.0179426-0.00490588j -0.00565053+0.0184185j 0.00517756+0.0202351j -0.00887295+0.0121046j -0.01797-0.00759662j -0.00533594+0.00291752j 0.00623664+0.00180861j -0.0210678-0.00585369j 0.00346446-0.0170626j 0.00317926-0.0277661j 0.00384228+0.0185728j 0.000605794+0.00255208j 0.00368486-0.00388623j 0.00120405+0.00564692j 0.0054718-0.0107417j -0.0244358-0.00226247j -0.0120766+0.00789905j -0.00243603+0.0371753j 0.023203+0.0111419j 0.00150224+0.000682414j -0.0142066-0.0338469j 0.0020623+0.0199843j -0.00331213-0.00792736j -0.023386+0.010739j 0.0165819-0.0296101j -0.00904199-0.0154083j -0.00921337+0.000523306j -0.0182809+0.0135087j 0.0071835+0.00593424j 0.0270859+0.0251648j -0.0150526-0.0338227j 0.0262872+0.0299896j 0.018306-0.0155621j 0.00322905-0.00205172j 0.012178-0.0215978j -0.0025684-0.0121314j 0.014475+0.020635j -0.0127264+0.0224916j 0.024605+0.0234326j 0.0285041+0.0337745j 0.00163108-0.0234231j -0.00506753-0.00604966j 0.00276628+0.0387408j 0.0158891+0.00529786j -0.0174005+0.015066j 0.038833+0.007417j 0.0146916+0.0341111j 0.0241553+0.0133094j -0.0266935-0.037456j -0.0290864+0.00152947j -0.0409186-0.0717177j -0.010376-0.0063253j -0.028679-0.00638354j 0.00959884+0.00656776j -0.0219392-0.0300926j 0.0534152+0.0027794j 0.00620057-0.00187777j 0.00578525-0.0046368j -0.0513411-0.00617156j 0.0298144+0.0616027j -0.0392987-0.0511515j -0.00583148-0.0411653j 0.0235533-0.0349609j 0.0101168-0.0385324j -0.0567175+0.00137254j -0.0374785-0.0753852j -0.00994587+0.00386754j 0.00807034+0.00459699j -0.021162-0.0208267j 0.0392779+0.0301133j -0.0376983-0.0172636j -0.00276809-0.0273935j 0.0262602-0.0168396j -0.0490268-0.00283622j -0.0781975-0.0229425j -0.0566155-0.0342671j 0.0316337-0.0007985j -0.0412758+0.0518912j 0.0695008-0.024348j 0.0934132-0.0261864j 0.0620033+0.00731865j 0.00432852-0.0688642j 0.0118466+0.0167598j 0.0424072-0.0322595j 0.106052+0.0695701j 0.000828359+0.0966152j -0.00228423+0.121132j -0.0433997-0.0632464j -0.12624+0.0958735j 0.140357-0.0527533j -0.0849056+0.09116j 0.0582562-0.0306328j -0.118653-0.0817905j -0.242454-0.0343274j -0.0182987+0.14271j -0.00766919-0.100697j -0.0323039+0.0295958j 0.0845002+0.0825655j -0.0106679+0.0434005j -0.0154927-0.0574488j 0.00794578-0.0629334j 0.0625952+0.00739166j 0.0343629+0.114751j -0.0572353+0.01105j -0.0506704+0.0862516j 0.0921804+0.113751j 0.161178+0.216831j -0.0567311-0.256151j -0.279796-0.0826755j 
0.00925048+0.020629j -0.0298024+0.0461803j -0.056366+0.00712879j 0.0460992-0.0513719j 0.0458838-0.0343383j -0.0679341+0.0695173j 0.000796063-0.0405492j -0.0420848-0.00845967j 0.0118846-0.00516467j 0.0233822-0.0356325j -0.0913567-0.00751259j -0.0810465-0.0324419j 0.0231381+0.0421414j -0.00271091+0.0155672j -0.0858289+0.00147788j -0.0287461-0.0263302j 0.0195424-0.00785481j 0.0432211-0.00534859j -0.013773+0.0727586j 0.0221956+0.00458642j -0.024601-0.0347745j 0.0180035+0.0294756j 0.0268406+0.0457185j 0.0201741-0.0244676j -0.0384353+0.0065715j 0.0107981+0.0382533j -0.0346719-0.0424536j 0.00476307-0.0071259j 0.00112906-0.0339563j -0.000407451-0.0148959j -0.0601953-0.0122568j 0.0203567+0.0272924j -0.0122325-0.000225311j 0.00658154+0.0187672j -0.0512987+0.00224094j 0.0262549+0.0319888j -0.0051991+0.00885637j -0.0590042-0.00286006j -0.0209629-0.0110857j 0.0263724+0.0082641j -0.0374944-0.00822591j -0.0448618-0.00387734j -0.00226708+0.00768298j 0.02066+0.0189542j -0.0156219-0.0130892j -0.0118828-0.0161082j 0.00164851+0.00601865j 0.00712028+0.00880522j 0.00244902-0.00321458j 0.0306811+0.0223167j 0.00795816-0.0032689j -0.0167672-0.00809478j -0.00478779+0.0122647j -0.00434182-0.00479499j -0.000185246-0.0113149j 0.0115476+0.0178943j 0.0281435+0.00403927j 0.00310625-0.0218885j 0.023103-0.00772134j 0.00775866-0.00231905j -0.0329206-0.0242487j 0.00689909+0.0294221j 0.00615743+0.00161076j 0.0173267-0.0225406j 0.0100195+0.0115572j -0.0485821-0.0191116j -0.00574582-0.00141311j 0.0194413-0.0121825j 0.00185938-0.00538597j 0.00377196+0.00705361j -0.0171269+0.001508j -0.00458256+0.000398651j -0.0115552-0.0167583j 0.0187529-0.0106645j 0.00869915+0.0035246j 0.0129644-0.00577304j 0.0222308-0.00922904j -0.0400299-0.00109555j -0.0198882+0.0133212j -0.0065216-0.0107869j 0.0223633+0.000495812j -0.0212999+0.026718j -0.00333042+0.0307235j -0.0101492+0.0310193j 0.0305551+0.0148592j -0.0217059+0.00555626j -0.0199566+0.0190704j -0.0141951+0.00994481j -0.00747039-0.0389242j 0.00330208-0.00127064j 0.000529005+0.0356086j 0.0207588+0.00441755j 0.021168-0.000259504j 0.0478645+0.00545672j 0.0221641+0.00598718j 0.0212932-0.00445944j -0.0247293+0.00584774j 0.019823-0.0185546j -0.00750998+0.0289162j 0.0280235+0.000150495j -0.00832371-0.0130525j -0.0630065+0.0174798j -0.00946882+0.0163109j -0.00316328+0.000301449j 0.00639024-0.00779738j 0.0364998+0.0153124j 0.0159049-0.0289046j -0.00201548+0.0101798j -0.0198402+0.0187452j -0.0164209+0.0263244j -0.017853+0.0484106j -0.00752245+0.0350669j 0.0100886+0.039948j 0.00222052+0.0273761j -0.00636881-0.0224078j 0.00992758+0.0457465j -0.0141143-0.040446j 0.0506955-0.00737683j -0.00832721-0.0178795j 0.0671354+0.046524j -0.0400505-0.034223j 0.0247746-0.00652669j -0.01827-0.0772999j 0.0110577+0.0262317j 0.0013758-0.0545414j -0.0291658+0.0287214j 0.0445617-0.076827j 0.12128+0.0927938j -0.0411074+0.088464j 0.0430835+0.0687472j 0.0507244+0.0328475j -0.0380297+0.00156303j -0.00215816-0.0596194j -0.0346955+0.0376978j -0.0715794-0.0833445j -0.0837828+0.00656528j -0.0146167+0.120334j -0.11136-0.0553023j 0.0135931+0.155229j -0.0035336-0.10106j -0.0927614+0.0413561j -0.0281985-0.0765044j 0.168741-0.152261j 0.148476-0.141128j -0.0708454+0.0134165j 0.0342158-0.00561301j -0.00713678-0.00735253j -0.0119558-0.0365143j -0.103006+0.068988j 0.0679934+0.0277416j 0.141258-0.000128881j 0.0132608-0.0136453j -0.0941964-0.0288513j -0.0564824+0.0566502j 0.023237-0.0582953j -0.284523-0.0239793j 0.0378464-0.0138618j -0.0135074-0.00622837j 0.0535402+0.119848j 0.142854+0.0192835j 
-0.0313252+0.107889j -0.00410178+0.000372808j 0.00359407+0.00770015j -0.0766468-0.00968382j 0.0767213-0.0453252j 0.0385992-0.0368328j -0.0389521-0.0186853j 0.0686733-0.00432294j 0.0264437+0.00656741j 0.0751327+0.00891814j -0.0696622-0.0302088j -0.0034231-0.0291992j 0.0768824-0.0155385j 0.0125919+0.00436644j 0.00351563-0.0321494j 0.00525143-0.0480278j 0.0385507+0.0114062j -0.013508-0.024656j -0.00932198+0.00748734j -0.0672344+0.0362669j -0.00180529+0.0197563j 0.0184509-0.0011007j -0.0595749+0.0118169j -0.0113319+0.0114788j -0.0403071+0.006012j -0.0109093+0.00938018j 0.0834425+0.0110412j -0.0538921-0.0440617j -0.00197606-0.00166836j 0.0355815-0.011096j -0.0272055-0.038453j -0.0198467+0.000680507j -0.015901+0.0336937j -0.0123582+0.023014j -0.0429665-0.036399j 0.0153522+0.0164693j -0.0198605+0.030125j 0.0341197+0.0256261j 0.0104112-0.02727j -0.0153778+0.00249645j 0.0131902-0.00737751j -0.036199-0.033147j 0.0293948+0.0129194j 0.00502803+0.0175188j 0.0322745-0.00785387j -0.0179649+0.00550066j 0.0127219-0.0105506j 0.00264532+0.00827933j 0.0129847+0.00219624j -0.00744425-0.0266085j 0.00329009-0.0231974j -0.0310542-0.0144138j -0.0249967-0.0119013j -0.0144531-0.00324388j -0.0398229+0.0106411j 0.0105316-0.012238j 0.000230624-0.0103666j 0.000514162+0.00747097j 0.0321728+0.024234j 0.00789811-0.00946864j -0.00493263-0.0193746j 0.0122787+0.0148978j 0.0125265+0.0263231j -0.0178009-0.00275556j 0.00157013-0.0163924j 0.00104294-0.0231396j 0.00706755+0.0251489j 0.0141311+0.020609j -0.0182097+0.00970459j -0.0063129-0.00284525j -0.0160482-0.014849j -0.0203622+0.0204579j -0.013727-0.0354621j 0.00268741-0.00498613j -0.00257469+0.0277941j -0.0104207+0.0241071j 0.00260012+0.00767539j -0.0129552+0.00419899j 0.0109424-0.0073983j -0.0075537-0.0484321j 0.0142612+0.0278054j -0.00773931-0.0119758j -0.0227006+0.0110586j -0.0110153+0.0113417j -0.00547201-0.0105694j 0.0138214-0.0099356j 0.00987895+0.00971255j -0.0144512-0.0036268j -0.00081743+0.00405783j -0.0183053-0.0134655j 0.00218337+0.00449999j -0.0126064-0.0202591j -0.00208638-0.0263448j 0.00546243-0.00955744j 0.0262596+0.00673913j 0.0190457+0.0255847j -0.0421145-0.0466566j -0.037015+0.00592231j -0.00370909+0.00909805j 0.0423316+0.0170014j -0.0278893-0.0187221j -0.0473755-0.0222739j -0.0493573-0.00594319j -0.00467555-0.00585921j 0.0141808-0.0410823j -0.0265224-0.0223542j 0.0391662+0.00838067j 0.0270911-0.0123935j 0.0109971-0.0229012j 0.0168342-0.00134175j 0.023621+0.0147701j 0.0280096+0.0725427j -0.0384772+0.0173008j -0.0109971+0.0101721j 0.0149731+0.0542712j 0.00717098+0.0231608j 0.0397483+0.0228607j -0.00193219-0.0209515j -0.0355778+0.0372009j -0.0571569-0.0465781j -0.0633096+0.0264118j 0.0502031+0.0638345j 0.0124356-0.0292202j -0.0239545+0.0150041j -0.0547077-0.0249152j -0.0269914+0.041357j -0.0632776+0.0142573j 0.0333483-0.0262905j 0.0176541-0.0222496j 0.02875-0.0263504j -0.0434519-0.0565947j -0.00176851+0.12303j -0.0578905-0.0621504j -0.0568013+0.0890997j -0.0529013+0.0657521j -0.0944328-0.0231395j 0.0576737-0.00823141j -0.00930347+0.117517j 0.106196+0.0124603j 0.00962805+0.0194248j 0.0180764+0.0952072j -0.158127+0.122233j -0.149268-0.0959795j -0.115745-0.0426687j 0.0851399+0.156218j -0.0271191-0.0154205j 0.00858954-0.000946375j 0.00684131+0.00533059j -0.0952271-0.106348j 0.0343571-0.0192864j 0.10513-0.187656j -0.0768775+0.07363j -0.0217873+0.062941j -0.0226186+0.00348784j -0.22574+0.00685231j -0.0272467+0.0988711j -0.0095778-0.0870541j -0.0715044-0.132294j -0.0949638+0.107148j 0.185031+0.146655j 
