-0.0614211+0.0415082j 0.0979591-0.116914j -0.151949+0.0248343j 0.0394319-0.0679994j 0.0493508-0.0298497j -0.0579504+0.00323955j 0.127349+0.0196171j -0.0193398+0.0166068j -0.0431915+0.00736158j -0.00311124+0.035224j 0.0248482-0.0314317j -0.0298732+0.00239795j 0.0331802-0.0223491j 0.0202165-0.0152596j 0.0510143-0.0364848j 0.0137196+0.0150912j -0.00805134+0.00237608j 0.00257631-0.00562679j 0.0237194+0.0173399j -0.0192239-0.00119614j 0.0488495+0.0145435j 0.006841-0.0244786j -0.0166663+0.0275275j -0.0301192+0.0192273j -0.0519447+0.00750039j 0.0219087+0.00696591j -0.0236749+0.0107784j -0.0323345-0.0178921j 0.0293061+0.0261799j -0.0143935-0.00928244j -0.0345258-0.0203351j 0.00851964+0.0179654j 0.000703045-0.0265438j -0.0200149-0.0110182j 0.00732542+0.000519962j -0.0108433+0.00720878j -0.00814286-0.000940013j 0.0150382-0.022301j -0.0102663+0.004849j -0.00167166+0.00258001j -0.043277+0.00850535j -0.0120351+0.0110283j -0.00748977+0.00566256j -0.00932893-0.00504814j 0.0383702+0.0254541j -0.0215778-0.0197514j 0.0273681-0.0115265j -0.00607189-0.0189016j 0.032483+0.0224077j 0.0287242+0.0127687j 0.0127935-0.00784072j -0.00370867-0.00570813j -0.0278581-0.0146681j 0.00682886-0.0142821j 0.0141743+0.0184187j -0.0268903-0.00516487j 0.0163894+0.0115064j -0.0151273+0.00240377j -0.00187289-0.00183758j -0.0089239-0.015971j 0.0150998+0.00434766j -0.0148562-0.00339881j 0.0116232+9.24055e-05j -0.00569367-0.0160378j -0.00349029-0.0104487j -0.00430127-0.00850295j -0.0105866+0.0190962j 0.00448298+0.00206756j 0.00898335+0.0029215j 0.00397106+0.0118523j -0.00522385+0.00174794j -0.000429985-0.0161237j 0.00360855+0.00111189j -0.013024+0.000597016j 0.00711233+0.00723215j -0.0252777-0.00835312j 0.00975389+0.0094212j 0.0308132-1.80556e-05j -0.00661565+0.00438969j 0.00643692+0.0019962j -0.0114078+0.00316014j -0.00836768+0.00542509j 0.0103796+0.00821273j 0.0195111+0.00830653j 0.0129948+0.00102874j -0.00279581-0.00438833j 0.00831304-0.00438765j -0.00770858+0.00228087j 0.0125553+0.000328771j 0.00960087+0.00962562j -0.0035214-0.0101764j 0.0163338+0.0110495j -0.0131791-0.00427153j -0.0314729+0.00177489j -0.00655593+0.00781978j 0.0101094+0.0148559j -0.00541563-0.00519468j 0.00716831+0.0165533j 0.00128588-0.0143539j 0.0131225-5.78885e-05j 0.0103316-0.00720379j -0.00440791+0.00901765j 0.00320234-0.00325544j 0.0194565+0.00690243j 0.016674+0.0118324j -0.0169302+3.98704e-05j 0.00635139+0.00959882j -0.0213993-0.0294907j 0.0121914-0.00245239j 0.0104132-0.000826719j 0.00342323-0.0034348j -0.0270955-0.00902332j -0.00608809+0.000769991j 0.00619129-0.0103242j 0.0148011+0.00386209j 0.0134773-0.00419049j 0.013241-0.00586633j 0.0236422-0.016188j 0.00468432+0.0023611j 0.010406+0.00896882j 0.00806206+0.00341968j 0.00564402-0.0243665j -0.025972-0.0208322j -0.0188324+0.00918116j -0.0111205+0.00256091j 0.00690634+0.00777804j -0.0155448-0.00827962j 0.0320244+0.014222j 0.00555398-0.00141253j 0.00605189+0.00354207j 0.00371397-0.0110218j -0.000250891+0.00779078j 0.0279718-0.0113903j 0.0189962-0.00277224j 0.0265833+0.00294532j -0.00669141+0.0100572j 0.0345724-0.0154936j 0.00677522+0.00996675j -0.00132099-0.00781281j 0.0336776-0.00164121j -0.00932201-0.00425373j 0.00305834+0.0195853j 0.0105028-0.00417355j 0.0347653-0.00535062j 0.00791823+0.00373269j -0.00256018+0.00337294j 0.0171415+0.0348685j -0.0267973-0.00955904j 0.0167865+0.000137551j 0.00280801-0.0275482j 0.00882893-0.0293018j -0.0142665+0.00446975j -0.00829179+0.0241097j 0.00613163-0.0415611j -0.0253037-0.00301918j -0.0114344-0.0234513j -0.023412+0.0712846j 0.00392118-0.00974623j -0.00822407-0.02904j 0.0107523+0.0288185j -0.0143644-0.0251274j -0.0400319-0.0188009j -0.0552463+0.00338371j 0.0498415-0.107778j 0.0111979+0.0242299j 0.0470706-0.0549998j -0.01617+0.0311308j -0.00697423+0.0656656j -0.0135428-0.0281393j 0.143085+0.0215908j -0.00861198-0.0557238j 0.127196+0.138037j -0.00457973+0.146341j 0.00989782-0.0501579j -0.0334866-0.033552j -0.00234813+0.0662422j 0.084858+0.0121561j -0.0349189-0.0324873j 0.071769-0.0838381j 0.110821+0.0975467j 0.00345058-0.19285j -0.185144+0.137003j 0.0809576+0.0338963j 0.0295673-0.06812j 0.0106367+0.0649188j 0.0474445-0.000691228j -0.149554+0.203396j 0.00912276-0.0913291j 0.261255-0.131335j 
0.0698925-0.112757j 0.0792153-0.0892305j 0.0308872-0.0390004j 0.0930714-0.000348526j 0.0621808-0.0589811j 0.0982577+0.0218923j -0.0675507+0.0305782j -0.0159002+0.0164389j 0.0164926+0.0284645j -0.0171445+0.0123578j 0.0302972+0.0312087j -0.0928234-0.0167098j 0.0304841+0.0273555j 0.00116726-0.0431839j 0.0531944+0.0413001j -0.0573585-0.0133549j -0.0215986+0.0134837j -0.0535193-0.0268682j -0.0241679+0.0270661j 0.0440557+0.00867347j -0.00544991-0.00601125j 0.00338025+0.00842596j -0.000115375+0.0314032j -0.0185536-0.00645765j -0.0117849-0.0124221j 0.0336983+0.00190517j -0.0173309-0.0144646j -0.0046094-0.00943918j 0.00921635-0.0225194j 0.001183+0.0117688j 0.0368135+0.00445992j -0.0218191-0.0111181j 0.00362618-0.00306606j 0.0244756+0.0130245j -0.0294556-0.0056032j 0.00663206+0.0113669j -0.00378242-0.00450502j -0.00238439+0.00832658j 0.00400757+0.000742514j -0.0225056-0.00264991j 0.0208693+0.00900114j -0.0134655-0.00246129j 0.0053903+0.00473377j -0.0151456-0.000144721j -0.0282615-0.016326j 0.0150041-0.00388697j 0.0200722-0.00179803j 0.0238946+0.019839j -0.0389417+0.0166673j -0.016043-0.00564949j -0.000563807-0.00264746j -0.0353447-0.0180517j 0.00226419-0.00206738j 0.012781+0.00687466j 0.00459831+0.00364487j -0.0160634-0.00367701j -0.0204403+0.0113884j 0.00650085-0.00831965j 0.00362865+0.0120708j -0.0117129-0.00904176j -0.0166423+0.00801053j -0.00122655-0.00523769j -0.00917881-0.0018715j -0.0120014-0.00574665j -0.00383268-0.00669586j -0.0127368+0.00207672j 0.0112724+0.0135336j -0.0153024+0.00850283j 0.00219345+0.00353147j 0.00576527+0.00179968j -0.00536474-0.00310747j 0.00628574+0.00464971j 0.00314687+0.000255822j -0.00432709-0.0125826j 0.00284922+0.00713966j 0.0102833-0.00121167j -0.00830151+0.00145834j -0.00932865-0.00696913j 0.00676638+0.00627748j -0.0100256-0.019844j -0.00719343-0.0152751j 0.0138772+0.00515669j -0.00473409-0.00705341j 0.0209238+0.00389525j -0.0199878+0.0118851j 0.0165855+0.00284591j -0.00878355-0.00897204j -0.0201206-0.00594943j -0.00263856+0.0153641j 0.00176026+0.000178068j -0.0217516+0.0100051j -0.0102616+0.0103241j 0.00598304+0.00573324j 0.00270928+0.00158289j -0.0164023+0.00152741j -0.0103591-0.000825887j -0.00925879-0.0104041j -0.0188349+0.00880498j -0.00102082-0.00588631j -0.00703255+0.00641016j -0.0100956-0.00644444j 0.0165566+0.00648796j -0.00901287-0.00923656j 0.0081168-0.0166854j 0.00581964+0.0107114j -0.006523-0.0111263j -0.00426234+0.0064854j 0.02004-0.0013404j 0.0081593+0.0129174j -0.0055004-0.0109232j 0.00605907-0.00029595j -0.00493735-0.010544j -0.0101078-0.00585515j -0.00659439+0.00659453j -0.00078902+0.00738311j 0.00164781-0.00285754j -0.0130614+0.0210105j -0.00857714+0.00328227j 0.00429673+0.0181248j -0.00862805+0.00942629j 0.0171311+0.0306949j -0.00846542-0.00902555j 0.000595681-0.00560564j 0.00354222+0.00246683j 0.0160521-0.026503j -0.0204552-0.00100799j 0.0110322+0.0118988j 0.00635042+0.00271712j 0.00600949-0.00208058j -0.00992084-0.0060384j 0.00671885-0.00535756j 0.0111382-0.00396765j -0.0026808+0.0265726j -0.0036025-0.01984j -0.0131067+0.00276564j 0.0396382+0.00599567j -0.0171158-0.00929094j -0.0240705-0.0238997j 0.0065392+0.0168613j -0.0140799+0.0183066j -0.0128774-0.00166582j -0.0064023+0.0234081j 0.000764259-0.022048j 0.0181603+0.0405042j 0.00489988+0.00943779j 0.00427373+0.00732425j -0.00293874+0.0279779j 0.0120541-0.031971j 0.0249849-0.0111272j -0.0251351+0.0190564j -0.0153842-0.0136126j 0.0162782-0.0169919j -0.00553196+0.0315055j 0.0285562+0.0171497j -0.0164323-0.00432898j 0.03623-0.0158497j -0.0153063-0.0503586j -0.00516333-0.0127902j -0.0458833-0.0223104j -0.00983408+0.0343794j 0.00607323-0.0125116j -0.0685062+0.0318049j 0.00873731-0.0189664j -0.0408787-0.005497j 0.0114445-0.0224587j -0.0614257-0.043995j 0.123081+0.113937j 0.0933422-0.0315426j -0.00869959+0.0523186j -0.0145216-0.0889451j -0.0410917-0.103539j 0.0170789-0.112997j 0.0244604+0.073187j -0.0744824-0.0380737j -0.0756091-0.0229734j 0.0802906-0.0184772j 0.0502876-0.0489234j -0.00482631+0.177023j -0.00367737-0.0371602j 0.196199-0.20653j -0.176187-0.0238275j 0.0366971+0.13267j -0.0849763-0.013883j -0.0873784+0.122963j 0.0250167-0.00270749j -0.0828368+0.0751416j 0.06106+0.0723305j -0.220851+0.0119886j -0.104642-0.154331j 
-0.0151271+0.117637j 0.0113496-0.0115745j -0.031495+0.0457237j -0.0356878+0.0076206j 0.0135379+0.0656275j 0.0276538-0.0116527j -0.0152648-0.0217471j 0.0511554-0.00310778j 0.0571713-0.00854632j 0.0326464-0.0575937j 0.0203761-0.0313176j -0.000559561-0.0766068j 0.0286745+0.00570125j -0.0354549+0.0282179j 0.0163626+0.0175308j -0.0366919-0.0575487j 0.0761695+0.00517537j -0.0484318-0.0522146j 0.0592662-0.00672537j -0.0350589+0.00303127j -0.0570594+0.0358764j 0.0140585-0.0025754j 0.0744711-0.0280743j 0.0631659-0.0019153j 0.0250202-0.011359j 0.0119631-0.0235016j -0.0224089-0.0403384j 0.00752415-0.00202007j -0.0459461+0.018746j 0.0173351-0.0163271j 0.0168181-0.0101475j 0.0161527-0.0142532j 0.004636-0.00521394j 0.0179417+0.0219645j 0.00384986-0.0107177j 0.0109304-0.00953369j 0.0272822+0.0289825j -0.00384671+0.00346421j -0.00850678+0.0336821j -0.0160789+0.0026626j 0.0178463+0.0375931j -0.00220432+0.00800617j -0.000799634-0.00651255j 0.0154961-0.0106412j -0.0427385+0.00972394j -0.00898522-0.0134779j -0.0284784+4.94832e-05j 0.00652407-0.0160282j -0.0158517-0.00724645j -0.0059988-0.0139938j -0.0114185+0.0198752j 0.00525317+0.00106147j -0.00815489-0.0145339j -0.00734485-0.000172647j 0.0206537+0.0151689j 0.0425949+0.00344261j -0.0166052-0.000154929j -0.0140106-0.00244737j -0.0022065-0.000124504j -0.0250481-0.0244933j 0.00592849-0.00611998j 0.023115+0.00531947j -0.0301434-0.00536293j -0.00891096-0.0053683j 0.0144392+0.00811285j -0.0189996+0.00186235j 0.0194645+0.0161501j 0.0210404+0.0127983j -0.00457377-0.0071017j 0.0156488+0.00771174j 0.0184046-0.0158918j -0.0406628-0.0085818j -0.0125851-0.00495812j -0.00606269+0.00307731j -0.00251704-0.0152085j 0.0349996+0.00120231j 0.00470833+0.0104533j -0.0146582+0.00440486j -0.00906488-0.0026317j 0.00203736-0.00453748j -0.00643687+0.000572822j 0.0121786+0.0144273j -0.00250698-0.00325033j -0.0131501+0.0248549j 0.00557753-0.00094861j 0.00406983-0.0204639j -0.0100232+0.00813538j -0.0170624-0.00669361j 0.00406373+0.0223916j -0.0325086-0.014758j -0.0235978-0.00667361j 0.022939+0.0252403j 0.0159565+0.00792095j -0.00145765-0.0231244j 0.00216576-0.00204645j 0.0147041+0.0138871j 0.00128836+0.00750602j 0.0250093+0.0222595j -0.00408832-0.0137375j -0.0201307+0.00335794j -0.0198752+0.00261822j 0.00966137+0.00497918j -0.0117205+0.00910898j -6.04109e-05+0.0168446j 0.0115477+0.022002j 0.00846076-0.00610557j -0.00479823-0.000227216j 0.00528778-0.0154425j 0.00930388+0.0261238j 0.00277937-0.00577872j -0.00946764+0.00532858j 0.0059328+0.00747478j -0.00788481-0.0177854j -0.00255346+0.0236297j 5.52711e-05+0.0144593j -0.0132511-0.0215948j -0.0145116+0.000804095j -0.0188385+0.0277147j -0.00846896+0.0127085j -0.00779724-0.0189314j -0.0211415+0.0153313j -0.00956483-0.000235601j 0.0197632-0.0187741j 0.0313885+0.0157225j -0.00447685-0.00222622j 0.0073443+0.0170934j -0.0157245-0.0158966j -0.0444768-0.0119633j 0.00166902+0.0193342j 0.00483831-0.00975685j 0.0184452+0.00463932j 0.00552033+0.0382556j 0.0174133+0.0317761j -0.0156036+0.00219463j -0.00161812+0.00170088j 0.0546369-0.011914j 0.00382804+0.0107385j 0.0232549-0.0373969j -0.00549678+0.0186432j -0.0197827+0.00525552j -0.0482389-0.000372589j 0.0253549+0.0251766j 0.0238987+0.00690425j -0.00163903+0.0146491j 0.00102028-0.0178336j 0.0127042+0.0375477j 0.0137537-0.0149036j -0.0287529-0.0116409j -0.0868366+0.0453148j 0.0169411+0.0483529j -0.0126126-0.00303529j 0.0526675-0.00812873j 0.0508428-0.0205225j -0.0484394-0.00435576j -0.114898-0.0111218j 0.0286618-0.0360861j 0.03983-0.050474j -0.0523725-0.0780284j -0.0593202-0.00482971j -0.0681953+0.0423557j -0.028645-0.0664314j -0.0105907-0.106394j -0.0034848-0.0895331j -0.0698128-0.0992623j 0.0646887+0.0283252j 0.0546482-0.0539115j -0.0968778-0.0686082j -0.00834629+0.0190045j 0.123723+0.00710133j 0.0202747-0.0927769j 0.0419626+0.0476715j -0.045532-0.140383j -0.207046+0.0444891j 0.0782897+0.0781252j 0.0168853-0.00320321j 0.00821697-0.0120431j 0.118583-0.0207387j 0.0164004-0.0676338j 0.119617+0.00945807j 0.13748+0.080235j -0.0509418+0.016273j -0.0272304-0.0047176j -0.11675+0.101614j 0.0460598-0.00421292j -0.0986158+0.126645j -0.0668001-0.0525777j 0.260711-0.0262718j -0.314331-0.205848j -0.0425326+0.271622j 
-0.0452972+0.039059j -0.00597783+0.0470665j -0.0152673-0.0214948j -0.00435819-0.00135864j 0.0561608-0.084592j -0.116988+0.0225993j 0.00029875+0.0220084j -0.0314388-0.0442974j -0.0950846-0.0145369j -0.0561871+0.0482373j -0.061386+0.0919143j -0.0120664+0.0334428j -0.00124939-0.011612j 0.0290119-0.0114632j -0.00122595+0.0165611j -0.0448817+0.0325763j -0.0164349-0.00943757j 0.00686918+0.021696j -0.0227608-0.00652941j -0.0311246-0.0060913j -0.0377956-0.00223265j -0.00273341+0.0133321j -0.0715052-0.00769281j 0.0206016-0.0052333j -0.0011553+0.0269059j -0.00980724+0.0505436j -0.0260816+0.0107483j 0.0166834-0.0172131j 0.00734736+0.00296528j -0.0308457-0.0181467j 0.00479017-0.0500163j 0.0192315+0.00580732j -0.0251235+0.0581026j 0.0286704+0.0237129j -0.0233501-0.0283448j -0.0291392+0.0280945j -0.00371002+0.00830398j 0.000448316-0.0241781j 0.032354+0.00123442j 0.0102301+0.0141218j 0.00348901+0.00516833j 0.0337217-0.00376175j -0.0460068-0.0248836j -0.00566584+0.00955411j 0.0287498+0.0185968j -0.00450366-0.0170992j 0.0151912-0.0278125j -0.00864551-0.0225092j -0.0258607-0.000346652j -0.0127791+0.00808966j 0.0316993+0.00531158j 0.00788564+0.0237428j 0.0141753-0.00446478j -0.0286326-0.0241608j 0.00894339+0.0443463j 0.0208533+0.00752899j -0.00471152-0.00235399j 0.00396033-0.011513j 0.00789724-0.00128405j 0.00740447-0.0147647j -0.0157104-0.000300066j 0.00746946+0.00690223j -0.00238884-0.00886244j 0.00178852-0.00711325j 0.0117168-0.0197791j 0.0134826-0.000534647j 0.00651115+0.0139j 0.0116127+0.00450241j -0.026058-0.00657786j -0.010495+0.0194325j -0.0132702+0.00537521j 0.00884957-0.0223277j -0.00234785+0.0168246j 0.0143323-0.0157262j -0.0103003+0.0254731j 0.00695696+0.0147947j 0.0124382-0.00298356j 0.00251663+0.00932476j -0.000568587-0.00879223j -0.00710772+0.0183929j 0.0320414-0.00543475j -0.0111917-0.015526j -0.00487249+0.0163785j -0.013181+0.00230145j 0.0100781+0.012812j -0.0404207-0.00148409j 0.0208871-0.0227139j 0.0197086+0.00929864j 0.0101069+0.00488722j 0.0181672-0.0056264j -0.0043681-0.0199506j 0.0193483+0.0210151j -0.00245693-0.00309364j -0.0205912-0.0274254j -0.0147994-0.010694j 0.00686484+0.0330938j 0.0147521+0.00459396j 0.0385573+0.0154137j -0.00942757-0.00793397j -0.000114325-0.0155833j 0.008974-0.0175892j 0.00270675-0.00452486j 0.00127095-0.0089395j 0.0100714+0.00807567j 0.0175532+0.0108875j 0.00386155-0.00442979j -0.00528808+0.0194467j 0.0113044-0.000110758j -0.00177381+0.00214167j -0.00518171+0.00932922j 0.00928632+0.000461278j 0.0176931-0.0139573j -0.00829135-1.98899e-05j 0.00372628-0.0161126j 0.00498672+0.000894155j -0.0188837+0.00709377j 0.00819883-0.00348922j 0.0212659-0.0156659j -0.0150816+0.00414126j -0.0437794+0.0128757j -0.000961013+0.0272646j -0.00530538-0.00404165j -0.00567013-0.0258116j -0.00674474+0.00605591j -0.0459145+0.0119793j 0.0153203+0.00103455j -0.0223604+0.00115369j -0.015597-0.00678858j 0.00603068-0.0137161j 0.00909902-0.00707306j -0.0268681+0.0200409j 0.0084859+0.019591j 0.0495762-0.00855528j -0.0202899+0.0118946j -0.0110022-0.00240355j -0.00222361+0.0414466j 0.017685-0.0163844j -0.0396088+0.0252421j 0.00892968+0.00232735j -0.039175-0.00429344j -0.0340158-0.0318298j 0.00811415-0.0452653j 0.00583813+0.0334852j 0.0180671-0.0349097j 0.00859413-0.0213199j -0.0254033+0.0232037j -0.00690477-0.0215166j 0.0607555+0.0233789j 0.0344793-0.00860853j 0.0107208+0.00683288j 0.031331-0.0591899j -0.0241371-0.00481175j 0.0735311+0.0192751j 0.108459+0.0983777j 0.0212258-0.0811566j 0.0547483-0.00952351j 0.0222309+0.00262773j -0.00171139-0.0208005j -0.0332648-0.118529j -0.0395166-0.0407061j 0.0350962+0.046778j 0.11032+0.0068857j 0.0300404-0.0488972j 0.0464523-0.103317j -0.0345388+0.00958773j 0.0382972-0.0513751j 0.0918782-0.0251046j -0.052891-0.0362315j 0.151289-0.115875j -0.0744966+0.0790542j -0.0412825-0.0591888j 0.160609-0.0708387j -0.123704-0.167863j -0.0517064+0.100836j -0.0311098+0.075792j 0.0825785-0.0965001j -0.0221445-0.0517161j -0.00508013-0.00558925j -0.0474723+0.0224807j 0.0642315-0.0383963j 0.0397416-0.0334648j 0.0424196-0.100481j -0.00161377-0.124479j 0.132464-0.0301102j -0.0714254-0.0798029j -0.151198+0.0145378j 0.103497+0.208966j 0.0233043+0.0767016j 0.0745426+0.0131641j 
0.0119282+0.0574183j -0.0478795+0.115264j 0.059052+0.00106689j 0.0479967-0.0324351j -0.0790759+0.0927002j 0.0359657-0.0140695j 0.0107593-0.00728957j 0.0323026-0.0265598j 0.0308014+0.0286047j -0.0530502+0.0138616j 0.0707197+0.00230494j -0.05212+0.0341519j 0.00520028+0.0200733j -0.0123547+0.0262298j 0.0378175+0.00789612j 0.0144311-0.0351686j -0.0288707-0.0181667j 0.0306239+0.00209531j 0.0100096+0.00336634j 0.00414641-0.0105598j 0.0234428+0.040973j 0.00944324-8.05028e-05j -0.0117835+0.0233356j -0.0234017-0.00774081j 0.031324-0.0616798j -0.00944616+0.00793362j -0.0055682+0.00645432j -0.00493855+0.00617693j 0.00759085-0.0211539j -0.0147456+0.000984754j -0.0160921-0.0459639j -0.0533086-0.0297497j 0.0136071+0.0374678j 0.00919945-0.0117009j -0.0247604-0.0100616j 0.00310486+0.00494436j 0.00592688+0.019521j 0.0117645+0.0231668j 0.022491-0.0208103j -0.00532859+0.0185398j 0.0577565-0.0217055j 0.0281117+0.0142002j -0.00238177+0.0134316j 0.00463562+0.00956339j 0.00625853+0.00265983j -0.00274818+0.0180316j -0.0304655-0.0153772j -0.027914+0.00434554j 0.00882837+0.00773311j -0.0033145+0.0301974j -0.0085471+0.0023181j 0.0233165+0.00821616j 0.00606811-0.00140646j 0.00400045+0.00958296j 0.00588226+0.000461017j -0.0193705-0.00501186j 0.00226983+0.0103238j -0.0210359-0.0199488j 0.0142206-0.010736j -0.00281844-0.0181438j -0.0193557+0.0143861j 0.00581278-0.00264893j 0.00377703+0.000172121j -0.0207177-0.000343498j -0.0152553+0.0104759j 0.0112586+0.0104736j 0.0155604-0.0202936j -0.00492979+0.0166093j -0.0174294+0.000528771j 0.00600245+0.00401189j 0.0100338+0.00883922j -0.00943932-0.00115134j -0.0211777+0.00155236j -0.012163-0.0421967j 0.0172304+0.00907105j 0.0251346+0.00324142j -0.0162572+0.00573033j -0.00925143-0.00148846j 0.0313296+0.00943322j 0.00299293-0.00463961j 0.000650057-0.02087j -0.00413247-0.0230366j 0.00856724-0.000709308j 0.00271482-0.00206562j 0.00366176-0.00629731j -0.00987314-0.010397j -0.000949437+0.00555732j 0.0182595-0.0146881j -0.0152395-0.0148773j -0.0235036-0.0258911j -0.0144968-0.00351157j -0.00280198+0.0103406j -0.000803187+0.0144727j -0.0171915-0.0213135j 0.0311591-0.0236785j 0.0109976-0.00781006j 0.0100123-0.00747647j 0.00933124-0.0235188j -0.0114765+0.0146963j 0.0233855-0.00470547j 0.00598546-0.00696559j -0.0138426-0.0102931j -0.0252703+0.000335413j -0.00112654-0.00909894j 0.00543941-0.00992499j -0.0339919-0.00506713j -0.00881861-0.0179738j 0.0264361+0.0527513j 0.0121139+0.0121706j -0.00682882-0.00201076j -0.00845006+0.00787862j -0.0308759+0.00167382j 0.000696515-0.0134475j 0.0265254+0.011004j -0.00094948+0.00382583j -0.0202726-0.00343708j 0.0279993+0.00743593j 0.00241805+0.0324254j 0.0459109-0.00180659j 0.0702629+0.015337j 0.0410214+0.00328796j 0.0531721+0.0346637j -0.0767299-0.00829844j -0.0227133-0.0318377j -0.00349942-0.0241813j 0.019438-0.012696j -0.000552169+0.0107917j -0.00700358-0.0448286j -0.0191365+0.010327j -0.00484958-0.028334j -0.0163732+0.0371469j 0.0262693-0.00618389j 0.0261641+0.0255141j -0.0355594+0.00577611j 0.0224382+0.00955231j -0.0144252+0.00131905j 0.0163342+0.0599517j 0.0121194-0.0161188j -0.00915879+0.0037828j -0.0296886-0.000948918j 0.0342087+0.0344641j 0.000872068-0.0137713j 0.0154801+0.0289483j -0.00754626+0.0463734j -0.0316288-0.0225355j 0.00992406-0.0299408j -0.0488849-0.000854011j 0.000496916-0.0383557j 0.0312186-0.0910472j 0.0448007+0.0652876j 0.0271447+0.00965775j 0.013383-0.0250145j 0.0188708+0.0368778j -0.0453961-0.0191013j 0.0253226+0.00162178j 0.00617939+0.0338358j -0.0517282-0.0412963j -0.0111807+0.0494476j -0.0296991-0.0239541j -0.0557609+0.0577218j -0.0114889+0.0259057j -0.0159615+0.0675574j 0.0931904+0.124794j 0.0910629-0.0609083j 0.148184-0.0531945j 0.0791856-0.0463525j 0.0240872-0.0220422j 0.152455+0.103065j 0.184071+0.115014j 0.0623582-0.0553684j -0.0477042+0.0136655j -0.0505663+0.145231j 0.0426394-0.143122j 0.0418399+0.0712417j 0.0333949+0.0449998j 0.026391+0.0477447j 0.0183566+0.0315215j -0.0781441-0.0545537j 0.00942855+0.0516349j 0.0322196+0.0508106j -0.170518+0.100751j -0.0865846+0.0769969j 0.0183793-0.185814j -0.0433775+0.14896j 0.197633-0.0742678j 0.00702865-0.0482973j 0.0118766+0.134378j -0.240882+0.00529077j 0.119728+0.246658j 
