0.0118851+0.0217071j 0.00878664-0.0474087j 0.0119633+0.0335539j 0.0307457+0.00141088j -0.00637192+0.0013101j 0.0137783+0.0165759j 0.00460256+0.0108745j -0.00145863+0.0100202j -0.0064016-0.00742134j -0.000919934-0.00379092j 0.00181599-0.0213894j 0.00203401-0.00495781j -0.0112258-0.0127845j -0.00699351-0.0282033j -0.0311573-0.00896241j -0.0178321-0.0476733j -0.00636404-0.0152794j -0.0190071+0.0204517j 0.00576248-0.000727306j -0.000619636-0.0137076j 0.000902115-0.00107258j 0.0111953+0.0161052j 0.00889672+0.0139484j 0.0367696+0.00100699j -0.0304457-0.00072047j -0.0156059-0.015364j 0.0338544+0.0377933j -0.00323971-0.0144379j 0.00708254+0.0202537j 0.00552259-0.0218729j -0.0064049-0.00289895j 0.0327963+0.0408947j 0.0155616+0.0159852j -0.0166817-0.0197889j 0.00131205-0.00357468j -0.00109554-0.00369804j -0.0109498-0.00156094j -0.000893593-0.00734515j -0.0106979-0.00245548j 0.00111051-0.00653272j -0.00104536-0.000129131j 0.00448084+0.00782689j 0.00409515+0.0102994j 0.00366733-0.000310339j -0.00415963-0.000214165j 0.00446761+0.00115191j -0.0018246-0.003044j 0.00515116+0.0068219j 0.00108684+0.00352071j 0.00290006+0.00377825j 0.000573893+0.00189908j 0.00251803+0.0022566j -0.00130111-0.00442938j 0.000995181+0.000981063j -0.00508598-0.00530091j 0.00365701+0.00186954j -0.00718932-0.00889513j -0.00236626-0.00525366j 0.0023221-0.00312218j -0.000568542-0.00363212j 0.000895565-0.00407643j -0.00552131-0.00341615j 0.00515518+0.00558087j 0.0106116+0.00599666j 0.00042508+0.00350356j 0.0111077+0.00766226j -0.00846442-0.00400492j 0.0173537+0.00462852j -0.0194614+0.000662264j -0.00617898-0.0109087j 0.012367+0.0216807j -0.017329-0.0244208j 0.00733625-0.000400569j 0.0259378+0.000271296j 0.0128114+0.0115027j -0.0137967-0.00304053j -0.000833505+0.021039j -0.00548718-0.00271733j 0.00708602-0.00165954j 0.00442184+0.00845101j -0.000385519+0.000711312j -0.00693434-0.00727764j 0.00113751-0.00489252j 0.000712843+0.00819348j -0.00990462-0.0169699j 0.013901+0.0091591j 0.00409142+0.00873582j -0.0056605-0.0133239j 0.00902141+0.00137193j -0.00672529-0.0133668j -0.0039735-0.00788517j 0.00443565-0.00549081j -0.00692517-0.00950837j 0.00485917-0.00554713j -0.00103524+0.00431878j 0.0105618+0.0068198j 0.00548038+0.00310237j 0.00774316+0.00406506j 0.00470253+0.000812139j -0.00389261-0.00925145j 0.003186+0.00749805j -0.00373644-0.00504451j -0.00694514-0.00343555j -0.00505101-0.00915907j 0.00632858-0.0027854j 0.00351012+0.000929377j -0.0007723-0.00122125j 0.00427265+0.00933591j 0.00819017-0.00146678j -0.000942765-0.0072094j -0.00050437-0.00370484j -0.00769243+0.000859633j 0.00470116+0.00241977j -0.00347684-0.000305751j -0.00419087+0.00349928j 0.00187276-0.00286391j 0.0109964+0.00436699j -0.00176589+7.45273e-05j 0.00169643-0.00195929j 0.00745862+0.00455532j 0.000631037+0.0027886j 0.00438698+0.00137977j -0.00254252-0.00796521j 0.000655531+0.00179181j -0.00390607+0.000405803j 0.00530371+0.00503479j 0.00470118-0.000731057j -0.00718909-0.0040772j -0.000267495+0.00469607j 0.00457015+0.000184008j 0.000522639+0.0080433j 0.000587771+0.00247968j 0.000231385+0.00133195j 0.00625811+0.00409514j -0.00748088+0.00167358j -0.00500767-0.00228364j 0.013477-0.00103344j 0.00774706-0.0102214j -0.00973775+0.010313j 0.0047374+0.0111809j -0.0126508-0.0156534j -0.00397322-0.00675232j -0.0109501-0.00649195j 0.00347148+0.0037522j 0.0155632+0.00373417j -0.0042058-0.000841687j -0.000495969+0.0154362j 0.00850961+0.0139238j 0.00285762+0.00237108j -0.00751832-0.0118358j 0.0250205-0.0158947j -0.00824543-0.0138118j 0.0148332-0.0161179j 0.00225709-7.23262e-05j 0.0121368-0.0344883j 0.0310366-0.0222144j -0.0303664+0.00553157j -0.00840761+0.0132877j -0.0274468-0.0422226j -0.00445791-0.0263402j 
-0.0097129+0.0483526j 0.0145491+0.0256269j -0.0193318-0.000596988j 0.0139927+0.0321475j -0.00190389-0.0128591j -0.00923163+0.00299748j -0.00692627+0.00342683j -0.0119283-0.00191376j 0.00788909+0.0115949j -0.00182587+0.00980322j -0.00913666+0.00757563j -0.00727472-0.0270633j -0.00402965+0.0005248j 0.021435+0.004127j -0.00544838-0.0423409j 0.0417496-0.0042327j 0.0066631+0.00151591j -0.0431401-0.032015j 0.00260018+0.002202j 0.0213969+0.010163j -0.00532835+0.00426033j 0.00393691+0.00224873j -6.89005e-05+0.0168158j 0.00316337+0.0365557j 0.0080526+0.013212j -0.00139697+0.00737866j 0.00977736+0.0166042j 0.0415435+0.0290205j -0.0164627-0.00837326j 0.00412584+0.0131099j -0.0256645-0.0494593j 0.000929914-0.000447053j -0.010971+0.017107j 0.00521474-0.00439294j 0.0160109+0.00861717j 0.0120657+0.00463417j -0.000489568+0.00118438j 0.0118599+0.00663511j 0.00419857-0.00264805j 0.00058527+0.00207533j -0.00297489-0.00365419j -0.00789891-0.00739447j -0.00984758-0.00510379j -0.00385688+0.00225831j -0.0101516-0.00370659j 0.00335124+8.90142e-05j -0.00202988-0.00474872j -0.00139705-0.00573902j 0.00137667+0.00432544j 0.00387737+0.00576838j -0.00303397+0.00331319j 0.000503442+0.00275045j 0.000241026+0.00101874j 0.00635474+0.00441558j 0.00253838+0.00109656j 0.00473586+0.00397079j -0.000786624+0.00317763j -0.00977973-0.00623536j -0.0146049-0.0111871j 0.0021323-0.00341873j 0.00059589-0.00030667j 0.00415868+0.00633664j -0.00720363-0.0107473j -0.00754332-0.00733535j 0.00894698+0.00696452j -0.00271596-0.00205159j -0.00144717+0.0103965j -0.00973451-0.0119453j -0.012378+0.000727056j -0.0131662+0.00532579j 0.0227+0.0157013j -0.0263666-8.06456e-05j -0.00124499-0.00774012j -0.0184118-0.0159373j -0.0054226-0.0142535j 0.00833858-0.00270765j -0.00661706-0.0049165j 0.00950041+0.0259977j -0.00129334+0.0150097j -0.0097429+0.000504843j -0.000729735+0.000574753j -0.003208-0.0166142j -0.0130774-0.0161964j -0.015242-0.00687212j -0.00194693-0.00899829j 0.00564358-0.00334128j 0.00444141-0.00277827j -0.00202804-0.00781098j 0.0101746+0.00654108j 0.00980985+0.00373348j 0.00323076+0.00156819j 0.00155995-0.00024018j 0.00504824+0.00333507j 0.000431961-0.00434968j 0.00354102-0.00296091j 0.00674954+0.00677608j 0.00479015+0.000836627j 0.0104331+0.0072105j -0.000245158+0.00112736j -0.00153099+7.56982e-05j -1.45204e-05-0.00259983j -0.0045446+0.00147406j -0.00100047-0.00524498j 0.00611926+0.00589462j 0.00147693-0.00337195j 0.00919938+0.00547475j -0.000804509+0.00317132j 0.00206317-0.000515337j -0.00946893-0.00369568j 0.00102263+0.00104807j -0.00682851+0.000880944j 0.00184061+0.0041462j -0.00530769-0.00930964j 0.00642697+0.00514486j 0.00252128-0.00209152j 0.00726202+0.000769096j -0.00329005+0.00360649j 0.000190024+0.00251891j -0.00590614+0.000181776j -0.000971388+0.00226952j 0.0007878+0.00259469j -0.0083501-0.00954947j 0.00473954+7.23676e-05j -0.00493622-0.00736926j -0.00611052-0.0085066j -0.00162939-0.00296838j 0.00107218+0.00204523j -0.00499336-0.00176718j 0.00260399-0.00150647j -0.00389353-0.00226846j -0.00617731-0.00617775j -0.00263666-0.0047151j 0.00275704-0.00339389j 0.00700219-0.00464856j 0.00605543-0.001792j 0.00254345+0.00911531j -0.00593599-0.0144342j 0.00271897-0.00623964j 0.00970174+0.00695897j 0.0168075+0.00179011j -0.00244979+0.00606877j -0.000133994+0.0167854j -0.0101819-0.00511575j 0.0123594+0.00486325j -0.0060664-2.29187e-05j -0.00468404-0.00999718j 0.0138159+0.00552154j 0.000123557-0.011769j -0.00769385+0.018984j -0.0174096+0.00538802j 0.00123519-0.0184988j 0.01076-0.00473403j -0.0117057+0.0121687j 0.0248908+0.0055818j -0.0313378+0.0212031j 0.0180541-0.0373329j 0.0121219-0.0116468j -0.0223105-0.00261158j -0.00445476-0.0266844j 0.0270611+0.0406778j 
0.0102029+0.0641663j -0.00938309+0.0614662j 0.0171357-0.00146086j 0.064194-0.0332297j 0.0220155-0.0223444j -0.00523719-0.0156525j -0.0179723-0.00529787j -0.0487177-0.00486443j -0.00128503+0.0434464j -0.031919+0.0327803j -0.110621+0.0459864j -0.090512-0.0796647j -0.0254258+0.0940526j 0.061167+0.0172j -0.0182979+0.00973056j 0.016859-0.0238929j 0.025891+0.0247759j -0.0420472+0.0157753j -0.00660768+0.000562792j 0.0429009-0.0184301j -0.0117001+0.0200284j -0.01719-0.0305016j -0.00620319-0.0136611j -0.0189367-0.00615375j 0.0940286+0.0345575j 0.0237676+0.066183j 0.00609317-0.088617j 0.0768012-0.0387938j -0.0447917-0.0258577j 0.00234257-0.00129542j -0.0626745-0.0502155j 0.0357259-0.078881j -0.00858842-0.00466496j 0.00463647+0.027852j 0.0313415+0.00916035j 0.0408855+0.00704558j -0.00676853+0.0136369j 0.0222686+0.00546653j 0.000719625+0.0183232j 0.00127645-0.00175062j -0.0115726-0.000130611j -0.00456684-0.00546043j -0.0164488-0.00661974j -0.00481607-0.0129868j -0.00659637+0.00672054j 0.00337628-0.00719107j -0.00727887-0.00363322j 0.00432156+0.00716615j -0.00156716+0.00211913j -0.00613161-0.0118459j 0.00137428-0.00059806j 0.0045063-0.000511631j 0.00926028-0.0115307j 0.00448102-0.00937714j -0.00176998+0.00739092j 0.00871155-0.00378466j 0.00519647+0.00649189j -0.00476058+0.00649058j -0.0113876+0.0088613j 0.00449576+0.00403558j -0.013737-0.0030945j 0.0122664+0.0032395j -0.00102943+0.0111917j -0.0306286-0.00622785j 0.00745126-0.00262471j -0.0168432-0.0177021j 0.00689818+0.0205783j -0.0336444-0.00615646j -0.00427581+0.0261411j -0.00134961+0.00373143j 0.00299534-0.0304092j -0.00151651+0.0129766j -0.00872252+0.00663835j -0.0118782-0.00232786j -0.0327286-0.0131842j -0.00244468-0.0154054j -0.0179633-0.0234138j 0.0239045-0.00334243j 0.0118912-0.00433555j -0.00605665-0.0124194j -0.00108443-0.00601209j -0.0135229+0.011329j -0.0114088+0.00847556j -0.020515-0.0110167j 0.00344446+0.0170263j -0.00663842-0.0177551j -0.0141394-0.012581j 0.00268139+0.0116368j 0.0142533-0.00564836j 0.0184706+0.00815235j 0.008339+0.00960016j 0.00298306+0.000648737j 0.010526+0.00470602j 0.000969321-0.00313707j -0.00989-0.00617569j 0.0027506-0.0131528j 0.00441761-0.00217369j 0.00702565-0.0084562j -0.00382676-0.00131405j 0.00683647+0.00218899j -0.00736503-0.00546188j -0.00138893+0.00396032j -0.000651879+0.00968794j 0.00636+0.0100435j -0.0111388-0.0109557j 0.00495322-0.00785085j -0.00354186+0.00570807j 0.0017361-0.00595132j -0.0181154+3.9199e-05j 0.00692508-0.00256158j -0.0166942-0.0035924j 0.0129071+0.00128491j -0.0114605+0.00180747j 0.0095946+7.62685e-05j -0.00209622+0.000435726j 0.0145575-0.00111909j -0.0110115-0.0118585j 0.00311421+0.00410647j -0.00193092+0.00588299j -0.00635899-0.013209j 0.000406608+0.00551987j -0.0189247-0.0170789j 0.0113278-0.0051665j -0.0058184-0.00608877j -0.00929836+0.011497j -0.00478897+0.00754857j 0.00655897-0.0112262j -0.00183237+0.00638427j 0.00766408+0.00477064j -0.00444395-0.00200551j 0.0190189+0.00968566j 0.0109809-0.00132667j 0.00901153+0.000998708j 0.00478378-0.0055506j 0.00808605-0.00422981j 0.0134348-0.000693293j 0.00641501-0.00186874j 0.00528492+0.00509289j -0.00259076+0.0012533j 0.0102023+0.015967j 0.0112614-0.00366552j 0.00931399-0.0130814j -0.00353056+0.0139795j 0.0101009+0.0042944j -0.00840579-0.0138736j -0.0148334+0.00406765j 0.00295613-0.00955641j 0.0174073-0.00978162j 0.0112342+0.00128486j 0.000988291+0.0021169j 0.0039336+0.00639875j 0.0128778+0.0151881j 0.0059077+0.0041723j 0.0129269-0.00779448j 0.00922166-0.0232743j 0.0129646+0.0271587j -0.0154549+0.00345892j -0.0161611-0.00954057j 0.0145452+0.064545j 0.0571796+0.0138684j 
-0.0133085+0.0531733j -0.0124597-0.0530615j 0.051852+0.0264608j 0.00127191-0.00848444j 0.0115316+0.0110809j -0.000386196+0.0141798j -0.00351308+0.00318828j 0.00809026+0.00897281j -0.0323613-0.0161997j -0.0236875+0.00760432j -0.0217363-0.0760569j 0.0704968-0.0795548j -0.112634-0.0274725j -0.0134129+0.0197802j -0.0425821-0.0147078j -0.049278+0.0267325j -0.00535473-0.0210965j -0.0464938-0.0351003j 0.018093-0.00250833j 0.000912484+0.00825485j 0.0023545-0.00881201j 0.0176924+0.0146693j 0.00818026+0.0318317j 0.022083-0.00116759j -0.0150243+0.0615508j -0.0312514+0.0382217j 0.112061-0.0015836j 0.0307901+0.0775798j 0.0241012-0.0192033j 0.00750689-0.0259606j 0.0179403-0.0495958j 0.0661863+0.045923j 0.0209271+0.00236668j -0.0348769-0.004956j -0.0121789+0.0104465j 0.00776891+0.0263668j -0.00874456-0.0121672j -0.00746936+0.0343752j -0.0119418+0.0046012j 0.00828842+0.00705894j -0.00483858+0.00192598j -0.00527626-0.0125096j 0.00491332-0.0157842j 0.0109197-0.00571218j -0.0259425-0.00835754j 0.0116969+0.00267726j -0.00211333-0.000915026j -0.00129335-0.00506496j 0.00359488-0.0015332j 0.0107516+0.00263691j 0.00344375-0.00599804j 0.00800374+0.000377548j 0.00425464+0.00350036j 0.00889041+0.0043869j -0.0125653-0.000476161j 0.0108501+0.0103097j -0.0090167-0.00110211j -0.0074264-0.0115226j -0.00673668-0.0173356j -0.0120416+0.0110351j -0.0111963-0.00283397j 0.00242428+0.00400356j -0.00679512+0.00102873j 0.01742-0.0163403j 0.0115608+0.00801076j 0.0155582+0.00362552j -0.0131178-0.00449246j -0.00364068-0.0228703j -0.0201963-0.00692757j -0.00698966-0.00839288j 0.0330052-0.000295958j -0.0253547-0.00214756j -0.0156184-0.0219842j 0.00250848-0.0133263j 0.00485843-0.0286323j -0.00273933-0.0036095j 0.0198154+0.00860622j 0.0134563+0.0234135j 0.0132782+0.0110511j 0.010615-0.00321809j -0.00746702-0.00638433j -0.0206528-0.0115705j -0.0152144-0.0127426j 0.0115202-0.00986783j -0.00962448+0.00215689j 0.00718913+0.0107452j 0.00944897-0.00189206j -0.0150488-0.0023757j 0.0122746+0.011704j -0.00778893+0.0124391j 0.00777631+0.00973402j -8.20023e-05-0.00127427j -0.00722679+0.0116067j -0.00305653+0.0094992j 0.0065984-0.000612377j 0.0237483+0.00982616j 0.00231787+0.00106185j 0.0115695+0.0106951j 0.00160896-0.00245681j -0.00532119+0.00474425j 0.0126815-0.00167153j -0.0035672+0.00247136j -0.0117383-0.004099j -0.00371891+0.00922731j -0.00159553+0.00145517j 0.0102457+0.00893903j -0.00460409+0.0033452j 0.0102567-0.00416664j -0.00410865-0.00435053j 0.00225048+0.007668j -0.00264991-0.00369794j 0.0021092+0.0149237j -0.00876908-0.0145158j 0.00761256+0.00396905j -0.00136604+0.00102489j 0.00428545+0.00853436j 0.0120226-0.00285832j -0.00107423+0.00554971j -0.00854669-0.00897945j 0.015941-0.00278008j -0.00132612+0.00103772j 0.00443976-0.00965912j 0.000391062+0.00864907j 0.00381865-0.00556615j -0.00965603-0.0158034j 0.00151418-0.000302451j 0.000656303+0.00439688j -0.00672892-0.00355208j -0.00572116+0.00216134j 0.00102084-0.00170203j -0.00431055+0.0141819j -0.00108273+0.00527726j 0.00380772+0.00164959j 0.013211+0.000746263j 0.00681116+0.00149012j 0.00749769+0.0109799j 0.0166321+0.0122975j -0.010117-0.00758537j -0.00705528-0.00862263j -0.0106717-0.0026723j -0.00480029+0.00332184j -0.00228963+4.14993e-05j -0.0171558-0.00890972j 0.00710981+0.00686816j 0.00289979-0.00583019j -0.00820257+0.00268218j -0.0156663+0.0151551j 0.00657315-0.00636491j 0.00365633+0.00178544j -0.0144835-0.00451803j -0.0116083-0.00446876j -0.00588584+0.00273116j 0.0098344+0.008849j -0.00523407+0.0076825j 0.00914843+0.0270934j -0.0101736+0.0168671j -0.0224598-0.00722851j 0.0119036-0.00481519j -0.0536492-0.0158745j 0.0161096+0.0591766j 
0.0557155+0.0145934j -0.0234006+0.0540631j 0.0657391-0.116139j 0.126211-0.0103458j -0.00248241-0.00152059j 0.00277463-0.0937962j 0.0208328-0.0488424j 0.0392068-0.00615712j 0.085878-0.013237j -0.0249361+0.0833414j -0.160101+0.0958132j -0.0656641-0.175508j -0.0545942+0.084601j 0.0691404-0.0201722j 0.0341177+0.0682652j 0.0199309+0.0297496j 0.0162931-0.0027411j -0.0661342+0.038345j 0.0132139-0.0126398j 0.0225915-0.00103363j -0.0136896-0.0325137j -0.0236196+0.00247682j 0.000844719-0.00776949j 0.00517276-0.0223472j 0.0534641+0.0342951j -0.00562888+0.0884388j 0.0805362-0.0817146j 0.0279735+0.0459347j 0.0022898-0.00731972j -0.0106161+0.0131994j -0.0545589+0.00417708j 0.0219916-0.0698368j -0.00551883-0.0130484j -0.00774219+0.0299511j 0.0284063+0.0113021j 0.0264213-0.00744979j -0.00738094+0.0155622j 0.0123486+0.00577983j -0.000593443+0.0217824j 0.00377132-0.00369413j -0.0115537+0.00971299j -0.00956526-0.00418228j -0.00183453-0.00961904j -0.00826668-0.0129316j -0.0152087+0.0160737j 0.00518345-0.0103829j -0.00608386+0.00769139j 0.0100638-0.00284722j 6.80399e-05-0.00108j -0.0137586+0.00225051j 0.00249632-0.00272306j 0.00618448-0.0076994j -0.00720089-0.00193085j -0.00304073-0.00552707j 0.00318874+0.00593821j 0.0014267-0.00766019j -0.000463589+0.0058338j -0.00595959+0.00730227j -0.0101284+0.00480696j 0.00320061+0.004362j -0.0165291+0.0118648j 0.0106472+0.00276787j 0.00487738-0.00753147j -0.00489257-0.00497495j 0.00242508-1.01853e-05j 0.00241316-0.00626096j -0.00377049+0.00717161j -0.00654508-0.0144618j -0.0111958-0.00054768j 0.00472555-0.00891346j 0.0178249-0.00397521j 0.00127214+0.00946037j 0.009664-0.00929537j 0.00162211-0.00787258j 0.00545306+0.00999488j -0.0248729+0.0137817j -0.00421862-0.0165705j 0.00592108-0.00372459j 0.00355639-0.00922975j 0.00784129-0.00956085j -0.00742796+0.000850649j -0.00365602+0.00883954j -0.00256128+0.00175166j -0.0187044-0.00436414j -0.00170398+0.00636953j 0.00177503-0.00702855j 0.000387294+0.00475622j -0.00466451+0.00361676j 0.0114591-0.00748792j 0.00200198+0.0122535j 0.0119801+0.00238335j 0.00909914-0.00267117j 0.00267151+0.00192318j -0.00564821+0.000855067j 2.41801e-05+0.00833112j 0.0160158-0.0064372j 0.00146334-0.00879481j 0.00322362-0.00223931j -0.000541586+0.0019527j -0.00300315+0.00519141j 0.00298072-0.00226168j -0.00721153+0.00800066j -0.00527104+0.00876779j 0.00252328+0.00652954j -0.00881172+0.000173502j 0.00639346-0.000211199j -0.00561948+0.00240536j 0.00894018-0.00620682j -0.00942167-0.0020743j -0.000917865+0.00376357j -0.0113542-0.000355037j -0.00575782+0.0131431j -0.000594504-0.00442451j 0.011201+0.000150687j -0.00345994+0.00967955j 0.0115932+0.00465401j -0.000204399-0.0194598j -0.00169851-0.00543701j -0.00823468+1.51441e-05j 0.00980932-0.00444483j -0.00454873-0.00589411j 0.00718015+0.00542765j 0.00773148+0.00628202j -0.00450258+0.00047283j -0.00318539+0.00877209j -0.00138848-0.00473931j 0.00257327-0.00962592j -0.00851916+0.00538231j -0.0112889-0.00499382j -0.00650035+0.0015358j -0.00700496-0.00993451j -0.00529369+0.00130204j -0.00172838+0.000172657j 0.00411536-0.000970604j -0.00770622-0.000335115j 0.00790879-0.00826277j -0.00569274+0.00129353j -0.0121942+0.00250307j 0.0124978+0.000141008j 0.00971144+0.0103769j 0.00103317-0.00300298j -0.00267793-0.0114789j -0.00178542-0.00024815j 0.0100473-0.00600987j -0.00997226-0.00459074j -0.0107094-0.00202051j 0.0100857-0.0136088j -0.00229387-0.00526436j 0.0162146-0.00791958j 7.64458e-05-0.00395086j 0.00676209+0.0121428j 0.00409283+0.0145847j 0.0191829-0.00497205j -0.00289523+0.0112953j 0.023551-0.0184449j 0.00829712+0.0166314j -0.033701+0.0121262j 0.000761968-0.0156344j -0.0192929+0.0270995j 0.0244883+0.00304987j 
0.0435932-0.0461412j 0.064047+0.00727709j -0.0250017-0.0281504j -0.0400808-0.0675192j 0.0197565+0.0155329j -0.125799+0.0267491j -0.028862-0.00657409j -0.0221542+0.044272j 0.107553-0.0335556j 0.0540017-0.0645767j 0.0519366+0.148335j -0.105737+0.150927j 0.0841478+0.140099j -0.0301931-0.0700431j 0.012691+0.0140795j 0.0174114-0.041668j 0.00893241-0.00805722j 0.0362158+0.0183514j -0.036147-0.011409j 0.0109433-0.065983j -0.0306087+0.0124787j -0.0296257+0.0163655j -0.0185397-0.00197666j 0.023454-0.0463664j 0.0318098-0.0362902j 0.00634015-0.0202217j -0.0358741-0.0753877j 0.0504502-0.0568143j -0.00636033+0.0165179j 0.0248078-0.00304048j -0.0288371+0.0632703j -0.043227-0.0182592j -0.010768-0.0115458j 0.024609-0.00142689j 0.00894425-0.0202466j 0.00113098-0.0266246j 0.0157509+0.00653978j -0.00585447-0.0167096j 0.0165745-0.01006j -0.00614643-0.00321876j 0.00705729+0.00583546j 0.00460312+0.0126609j -0.0178688+0.0233718j 0.00289843+0.0128325j 0.012816+0.010047j -0.00173242+0.00456279j 0.0067089+0.00150802j -0.0143585+0.00639412j -0.0038854-0.000590241j 0.00539366+0.0112588j 0.00346198+0.00747364j -0.00290648-0.000976735j 0.011083+0.00445337j 0.00301783+0.0026514j 0.0122341-0.00405634j -0.00317748-0.0132463j 0.0139889-0.00715078j 0.00656356+0.00949996j 0.00739787+0.0188553j -0.00721873-0.00602327j 0.0173756-0.0107255j -0.00496656-0.00423117j -0.0121675+0.0107802j -0.00982326+0.0236217j 0.00292721-0.00379144j -0.00180305-0.00181868j 0.0126044-0.00603459j -0.00517963+0.00639261j -0.00569973+0.0124873j -0.00742922+0.0025045j 0.000421215-0.0226823j -0.00425295+0.00518479j -0.00681005-0.0132271j -0.00545635-0.00199918j 0.00499971+0.00877464j 0.00319075+0.0140878j -0.0190431+0.0171839j -0.00123559-0.0154742j -0.00481527-0.00838099j -0.010465+0.00168682j 0.0101515-0.00551434j -0.00619911+0.015659j -0.00265284+0.00354816j 0.0134027+0.0178139j 0.00958264+0.00623397j -0.0165545-0.00594731j 0.0141786+0.00254062j 0.00214642+0.00203259j -0.00329396-0.0104247j 0.0110062-0.0131178j 0.00690852-0.0029273j -0.000751955-0.0068993j 0.00316302-0.00974615j -0.00720749+0.0012322j 0.0139791-0.000171433j -0.00930923-0.00693333j 0.00379537-0.00137274j 0.00394633-0.00691711j 0.00132829-0.00767194j 0.00069115-0.0034719j 0.00292673+0.000879252j 0.00495775+0.00221029j 0.0125085+0.00350271j 0.0083694-0.00917312j 0.00898202+0.0023275j -0.00141599-0.0104304j -0.00143718+0.00501468j -0.0039753-0.000456917j -0.00448023+0.00891937j 0.00800904+0.00399853j 0.00639297+0.0117217j 0.00596355+0.00237537j -0.00727106-0.00190107j 0.00652832-0.0026172j 0.000486006+0.0105984j 0.00349064-0.00433956j -0.00465845+0.00123574j -0.00882319+0.00316121j -0.00960114+0.00136194j 0.00504954-0.00294664j -0.0142197-0.00426105j 0.00957664+0.00328003j 0.0084776-0.00456905j 0.00144022+0.00360833j 0.0100574+0.00450361j -0.00536852+0.00324255j -0.010245-0.00314936j 0.00462161+0.00363455j -0.00343988-0.00607833j 0.00389254+0.00589902j -0.0172858-0.00310961j -0.00775299+0.00682292j -0.00133645-0.00343314j -0.0052894+0.00390549j 0.00777571-0.00188634j -0.0022683-0.0101836j -0.015774-0.00570407j -0.00178861+0.00841449j 0.0119139+0.00918933j 0.00680899+0.00716791j 0.00209479-0.000850701j 0.00183088-0.00101848j -0.00378838+8.4978e-05j -0.00988569+0.000470255j -0.000661947+0.00582388j -0.00494394-0.00173001j -0.00495209-0.00249732j -0.0142635+0.00439285j 0.000455358-0.00649353j -0.0110577+0.00800124j 0.0277648-0.00805177j 0.00861854+0.00224507j -0.00637468-0.00944018j 0.0229379-0.0152669j -0.00677793-0.0204819j 0.0278554-0.0115645j 0.00525976+0.0173528j -0.0325269+0.0178529j 0.018414+0.00133649j 0.0132244-0.0278697j 
