-0.0114854+0.000925513j -0.0152005+0.0179888j -0.00320079+0.0036225j -0.00102039-0.0211274j 0.0167304-0.0389994j -0.00690421+0.022763j 0.00365565-0.0274178j -0.00125417-0.0160894j 0.0091349+0.0328927j -0.00447895-0.0149734j 0.0163964+0.0307983j 0.00545577+0.0323037j 0.0430208+0.0197691j 0.0148398+0.0229772j 0.00398878-0.00892381j -0.0120267-0.0136087j 0.0358971+0.027354j -0.0211696-0.00206294j -0.0103595-0.00133155j 0.00306363-0.000843789j 0.015338+0.00935105j 0.0253152+0.00333646j 0.00863296+3.31637e-05j -0.0283313-0.00436142j 0.0341371+0.0107204j 0.00274653-0.0126056j 0.0115207-0.0159731j -0.0374243+0.0201073j 0.0128003+0.000659078j 0.00613283+0.0011151j 0.0224873+0.0167194j 0.00408764-0.0113294j 0.00508716+0.00483318j 0.00960195-0.00985266j -0.0170652+0.00184088j 0.0115282-0.00684019j -0.00217135-0.00630658j 0.000581124+0.00994999j 3.85698e-05-0.0128701j 0.0199962+0.0046769j -0.00537494+0.00228906j -0.00437364-0.00746531j 0.0064793-0.000580662j -0.0142268+0.00252669j -0.011947-0.00902299j 0.00680005+0.00992764j 0.00116142+0.0154666j 0.00814153-0.0060159j -0.0212887+0.00261136j -0.00816911+0.00900613j -0.00068311-0.00825328j -0.000225712+0.00025806j -2.75444e-05+0.00386164j -0.00941937+0.00546406j -0.00684413-0.00272496j -0.00676449+0.0015191j 0.00112287-0.0121464j 0.00648389-0.00484142j 0.000838549+0.00105823j 0.0116404-0.00180742j -0.00160715-0.00237612j -0.000904116+0.00453889j -0.00471808-0.003968j 0.00442517-0.00537822j -0.000134216+0.000279216j -0.00768737-0.00960792j 0.0103978-0.00866163j 0.00765162-0.011902j -0.0130458+0.00031317j -0.00164718-0.0151479j 0.000302807-0.0091587j -0.00738293+0.00601116j -0.0130714+0.000811244j 0.000754342-0.00383996j -0.00493076-0.0122988j 0.013756+0.00287787j 0.0102442+0.00960197j 0.00116961+0.00170677j 0.00323126+0.00360166j 0.000981001-0.00263655j -0.00701295-0.00498345j 0.00112649-0.00465575j 0.00466561+0.00530881j 0.00580461+0.00193576j 0.00219302-0.00604215j 0.00255468-0.00858248j 0.00313844-0.000945367j 0.00765973-0.00485501j 0.00025864+0.00582534j 0.00459246-0.000323112j -0.0132612-0.00484606j -0.000886545-0.00373605j -0.00290596+0.00936124j -0.00745984-0.0055128j 0.000812841-0.00284216j -0.00561024+0.00291817j -0.00237137-0.00230875j -0.00937626-0.00281527j 0.000672282-0.003455j 0.000884759+0.0063753j 0.00419122-0.001925j -0.00936888-0.00256393j -0.00157825-0.0079888j 0.00988332-0.000192201j 0.00615415-0.000239992j -0.00526568-0.00285303j 0.00503726+0.00107688j 0.0109631+0.0041147j -0.00216998+0.00188478j -0.00138197-0.00235947j 0.00884614-0.00553309j -0.00648549+0.00950914j -0.00516682-0.000486266j 0.00145689-0.00300736j -0.00578004+0.00817202j -0.00599155-0.001321j 0.00547739+0.000344295j -0.000352813-0.0028313j -0.00894758+0.00305353j 0.00166768-0.00543037j 0.00234608+0.00532371j -0.00430992+0.0020541j -0.00540782+0.00246669j -0.0030643-0.000971941j 0.00837905+0.00436441j -0.00194861+0.00604154j -0.00272348-0.0019392j -0.000264557-0.00905363j 0.000981939+0.000649426j -0.0039305+0.00299171j -0.00467499+0.000184671j 0.00535492-0.00612836j -0.00627423-0.00111892j 0.0035624+0.00443109j -0.00255676+0.00104933j -0.00072761+0.00215454j 0.00477953+0.00207554j -0.00172258+0.00352967j -0.00172357+0.000411058j 0.00550272-0.0040964j -0.0012131-0.00843308j -0.00628281-0.00885496j -0.00961603+0.00179846j 0.00547138-0.00871117j 0.0011324-0.00754575j -0.00672333-0.00033248j -0.0103961+0.00711979j -0.00805437-0.00554309j 0.00485233+0.00601529j 0.00351701-0.00281996j 0.00586927+0.00157559j 0.00466127+0.00986116j 0.0124951+0.000821911j -0.00795043+0.000840982j -0.000141356+0.00283349j -0.00222137+0.00983187j -0.00625609+0.000753464j 0.000818214-0.00313394j -0.0088811+0.000245253j 0.0126424-0.00184142j 
0.00920861-0.00517997j 0.00227992-0.00699302j 0.0130516-0.0247101j 0.00373727+0.000420382j 0.00241846-0.0100011j 0.00537827-0.0352988j 0.00330476-0.054568j 0.00200607-0.00527769j -0.00529397-0.013929j -0.00314701-0.0183803j -0.0176861-0.0404934j 0.0229761+0.0161249j -0.00404944-0.00102467j -0.0011621-0.0120537j -0.0226726-0.0221655j -0.00643102+0.00354751j -0.00357031-0.00746306j -0.028423-0.00681689j 0.0063429+0.00284256j -0.0480619-0.00846765j 0.00135644-0.00759457j 0.0114985+0.0014301j 0.00730683+0.00126603j -0.00737077-0.00956896j -0.0147767-0.00317181j 0.0216568-0.00584057j -0.0346149+0.0161664j -0.0015134+0.00585409j -0.00818702-0.00258598j 0.00473446-0.00884049j -0.0132909-0.00533646j -0.0139601+0.00779372j 0.0115658-0.00709154j -0.00419947+0.00194331j -0.00728548-0.00249245j -0.00335114-0.0215416j 0.00401337-0.00112145j 0.00401087-0.00179263j -0.000798829-0.00661329j 0.0152021+0.00273736j -0.00148657-0.00633663j 0.016182-0.00194235j -0.0235011+0.00624686j -0.00658828-0.00676209j 0.00934174+0.0148785j -0.0055304-0.00534103j 0.00528223+0.0108969j 0.00702156-0.00514208j -0.00262489+0.00489992j 0.0118801-0.014682j -0.00389668-0.00409807j -0.013076-0.00616693j -0.0101753+0.0083905j 8.61026e-05-0.0074161j -0.00680353-0.00150314j 0.000805722-0.00118782j -0.000187465-0.00915179j -0.00278486-0.00182618j 0.0137965+0.000843902j 0.00569099+0.0049462j 0.00852971+0.00426061j 0.00704526-0.000923468j 0.0147116-0.0186491j -0.00385329-0.00159327j -0.00386795-0.00552092j 0.00520915+0.0119751j -0.00255312-0.0101328j 0.00477425+0.0076605j -0.000862097-0.00105125j -0.00442342-0.000907109j -0.00286648-0.00674618j 0.000475411-0.00109081j 0.00425959-0.00273603j -0.00441898-0.00346086j -0.00434141+0.00863545j -0.00962123-0.00674969j -0.00175387+0.00261325j 0.00641545+0.00137923j -0.00828612+0.00822001j 0.00057433+0.00731955j -0.00127062+0.000138992j 0.00722829-0.00160298j 0.00252097+0.000126824j 0.00576806-0.000597364j 0.00656294+0.00323587j -0.00222952-0.00446666j 0.0101397+0.00353172j 0.000380981+0.00347903j 0.000813213+0.015911j 0.000300044+0.00503705j -0.00360059+0.0119676j -0.00775085-0.0100984j -0.0133578-0.00108073j -0.00818331-0.00197344j -0.0014383+0.00236713j 7.38068e-05+0.00679154j 0.0182929-0.00505647j 0.00583253-2.53646e-05j -0.00644001-0.00905344j -0.00457427+0.00363602j -0.00195315-0.00353687j 0.00417803-0.0015732j -0.00587155+0.0102199j 0.00215009+0.00101473j -0.00209348+0.00317537j 0.00205856-0.00500966j -0.00133013-0.00577019j 0.0129108+0.00391782j -0.0067713-0.00289202j -0.0020911+0.00265964j -0.00156731+0.00234704j -0.000539392+0.00259032j 0.00659742+0.00219237j -0.00281265-0.00542211j 0.000772365+0.0117076j 0.00709242-0.00896318j -0.00486291-0.00236484j 0.00709601+0.000305107j 0.00030368-0.00384908j 0.000406596-0.00256738j -0.00168294+0.000243203j 0.0067742-0.00111877j -0.00220543-0.00685396j 0.0070726+0.00347553j 0.00368223-0.00691019j 0.00246126-0.00479816j 0.00373291-0.00472086j 0.00591886-0.0040413j 0.00396713+0.000157863j 0.000401023-0.000343488j -0.00771959+0.00216932j -0.00163759-0.0019699j -0.00339509-0.00586027j 0.00633448+0.00101758j -0.00172067+0.00784142j -0.0045056-0.000966422j -0.00258347+0.00311349j -0.000193426-0.0135631j -0.00781664+0.000810989j -0.00244266-0.00289346j 0.00802387+0.00411514j -0.000589836-0.00585953j 0.00103776-0.000460616j -0.00269249+0.000607765j -0.00196673-0.00112773j 0.002429-0.00799213j 0.00750083+0.00295699j -0.00324633+0.00767466j -0.00422921+0.00367832j 0.00701897+0.00289953j -0.00170448-0.00692518j -0.000940372-0.00259975j -0.00524347+0.00152347j -0.00424241-0.00193261j 0.00199751+0.00134205j 0.000240911-0.00254907j 0.00525461-0.00420846j 0.00401259+0.00272174j 0.0059183-0.000237743j -0.00136141+0.000738091j 
-0.0108278-0.0190789j 0.0414962-0.0064645j -0.0381537+0.00359756j 0.0389354+0.00800219j -0.0281449-0.0232001j 0.0266449+0.0177955j 0.015082+0.00592703j 0.0216776+0.0217525j -0.000480972-0.0180079j 0.0190736-0.00888284j -0.0852317-0.027568j -0.0215177-0.0759684j -0.0554593+0.0888835j -0.0214091-0.0314225j -0.0382458+0.0109433j 0.0179183+0.0342509j 0.0165256-0.0184829j 0.0685696+0.00449866j 0.0109679-0.0115337j -0.0237694-0.00838369j 0.00318018-0.00446692j 0.00945593-0.0225394j -0.0055523+0.00271659j 0.0108517+0.0407649j -0.0510074-0.0844918j -0.0191779+0.0484639j -0.0639706+0.0688093j 0.0739316+0.00384599j -0.0223292-0.0423612j -0.00885499+0.00808365j -0.0510613-0.0590665j -0.0801786+0.0303417j -0.0105363-0.0346325j 0.0218043-0.0201876j 0.0168391+0.0199641j -0.0288325-0.0232962j 0.0171143-0.0123032j -0.0262992-0.014354j -0.00537262+0.0225216j 0.00095299+0.00569385j 0.0027026+0.00425763j -0.0232884+0.00455865j -0.00334983-0.00895366j -0.00402555+0.00932492j 0.0188491-0.00927294j -0.00708958+0.00547025j -0.00882601-0.0138583j 0.00785439+0.00350556j -0.0104526+0.00306715j 0.00499608+0.00333297j 0.0110778+0.00231941j -0.00539348-0.00328993j -0.00465502+0.00691085j -0.0110239+0.0039251j 0.0143826-0.00755647j -0.00343482+0.00598693j 0.00539544-0.00995436j 0.00215718-0.00490259j -0.0154607+0.00309221j -0.00378456-0.00280459j 0.0333064+0.00300142j 0.00850475+0.00805822j -0.0111606-0.00326926j 0.0154793+0.0148932j -0.0285717+0.00560669j -0.0111959-0.0141227j 0.00407095+0.00622545j -0.0257844-0.0021107j -0.00212349-0.0217173j 0.0110748-0.00867602j 0.00413036-0.0125517j -0.00730806+0.00988387j -0.00567921+0.00594537j -0.00942964+0.00356813j -0.0181245+0.00451277j -0.0115889-0.00580891j 0.0113057-0.0214959j -0.0200165-0.0134432j -0.0258127+0.00280591j -0.000614835+0.0139299j 0.0135903-0.00121581j 0.00879774-0.00173395j -0.0256897+0.00276147j -0.0141012-0.0117275j -0.00577015+0.0146947j 0.00659216-0.0169325j 0.00591363+0.00109062j -0.00626271-0.0120011j 0.0187262-0.00390975j -0.0110907-0.0185603j 0.0108463+0.00517524j 0.00106759+0.000603518j -0.0132795-0.0105346j -0.00212588+0.000265856j 0.000331114+0.00725751j 0.0196017-0.0132741j 0.00129258-0.00424744j 0.0101698-0.00596383j -0.00864592+0.00212076j 0.00964509-0.0013591j 0.00182663+0.00800231j 0.00242913-0.00994783j 0.00959954-0.012866j -0.00338157-0.00798956j -0.00509979-0.00364226j 0.0123961-0.00629294j 0.00854531+0.00215455j 0.00392697-0.000331616j 0.0239067+0.0107064j -0.00570524-0.00876812j -0.00836272-0.0117501j -0.010565-0.010529j 0.0152588+0.00147272j -0.0125257-0.00747111j -0.00261268+0.00913125j 0.0108492+0.000371994j 0.00227217+0.0149792j 0.00343732-0.00399134j 0.00906657+0.000256807j 0.00480015-0.01973j -0.000205966-0.00179008j 0.01233+0.00681433j 0.00711903+0.00910579j -0.0012282+0.0024694j -0.0111989+0.00611538j -0.00373807+0.00178968j -0.00589983-0.00369315j -0.00295894-0.000420412j 0.00586275-0.00795149j -0.000985138+0.00881078j 0.00233384+0.00597715j 0.00512734-0.000642238j 0.00200268-0.00140466j 0.00287009-0.002712j -0.00531224-0.0083526j 0.0059062-0.00331416j -0.00686961+0.00203349j 0.00328043-0.00602631j -0.0100367+0.0056096j -0.0084122+0.00359295j 0.00899415+0.00292126j 0.00932338-0.00570809j 0.00876184-0.000548313j -0.0198574+0.00338239j -0.0067779+0.00607813j 0.000967354+0.00472732j -0.00173533-0.00646612j 0.00913243+0.00655888j 0.00620093-0.0080455j -0.00804243+0.0155689j -0.0118806-0.000898594j 0.00250023-0.0102333j -0.023585+0.00767898j 0.0124937+0.0150802j -0.00499929+0.00029885j 0.0189679+0.0280449j 0.0135165-0.0169528j 0.0274495-0.0156445j 0.00880702-0.0347065j -0.0413144-0.0199061j 
-0.0317135+0.0058618j -0.0195814-0.0182346j 0.00143678+0.00519085j 0.0165128-0.0175388j -0.00734098+0.00359326j -0.0066374-0.0101183j -0.00195011+0.00520991j 0.0232216+0.0121267j 0.00469053-0.037135j -0.0523426-0.0188585j 0.0152258+0.057217j -0.108865+0.0532384j 0.0316477+0.063638j -0.034424+0.0127865j 0.0151635+0.0347884j 0.0392605-0.0143324j -0.01527+0.0081028j -0.00821136-0.0441614j -0.0102716-0.00531314j -0.00880074+0.0403084j -0.0146964+0.0152153j -0.0209785-0.0224477j 0.0118098+0.0196668j 0.0158089+0.026071j -0.0542711+0.0338535j 0.0586315+0.00283304j 0.0748341+0.0462919j 0.0281406-0.074963j -0.0352244-0.00380249j 0.0109408+0.00660882j -0.0512215+0.033039j 0.0450511+0.0406469j -0.0267849-0.0227132j -0.0328062-0.0140217j 0.0126116-0.0136381j -0.0122551+0.0276889j 0.00337591-0.0167958j -0.0130874+0.0249048j 0.00863466+0.00982898j 0.0054129-0.00409236j 0.00513234+0.000800529j -0.00197445+0.000550121j -0.0146218+0.00332565j 0.01624-0.00473418j 0.0103696-0.00888669j 0.00317826-0.00863311j -0.00910178-0.0100839j -0.00434384-0.0041569j -0.00981139+0.0103314j 0.00868575+0.00981631j -0.00403404-0.0110578j -0.000378451+0.00555405j -0.0035646+0.00266066j 0.00842749+0.00207989j -0.00758017-0.00516814j -0.0114526-0.0222228j -0.00755108+0.00153211j -0.0127468-0.0221403j 0.0060496+0.00516002j -0.0095331-0.00385706j 0.00814257+0.0160353j -0.00319694+0.00785987j 0.00658226-0.0107274j 0.0076911-0.0157546j -0.00279945-0.00592129j -0.0187642-0.000825057j 0.00716386+0.00499023j -0.00424515-0.00202539j -0.0182688-0.00880981j 0.00195784-0.00889476j -0.016905+0.00465475j 0.0119548+0.00389666j -0.000486154+0.00826003j -0.00962618+0.0156984j -0.00510708+0.0121575j -0.00567732+0.0109093j -0.0239356+0.000885698j -0.0032976+0.0135458j 0.00708052+0.0102677j 0.00880997+0.00631484j 0.00891838-0.00771505j -0.00926121-0.00827811j 0.0069017-0.000711317j -0.0113761+0.00820448j 0.0166085+0.00401326j -0.00953461-0.00337544j 0.00711333-0.000808481j -0.00980139-0.0058713j 0.000432193-0.0186101j -0.0181914+0.0142563j 0.00337302+0.0112278j 0.00126652+0.0010777j -0.0105649+0.00987618j -0.00274967-0.00302311j 0.00189517-0.000444889j -0.0139122-0.00882007j -0.00710697+0.000351517j -0.00440398-0.0261537j -0.0126354-0.00325937j 0.00848665-0.00851792j 0.00482239+0.00719739j -0.00577523-0.00128857j -0.0141181-0.005021j -0.0116362+0.0145454j -0.00956324-0.0063286j -0.00405467-0.00730487j -0.00240649-0.00176798j -0.00695501-0.000217768j 0.00716934-0.0155163j -0.00318932+0.000140197j -0.00624798-0.00506517j -0.0070486+0.0124979j 0.00276624-0.00780055j -0.000178097+0.00270663j -5.72138e-05+0.00248425j 0.00616862-0.00350371j 0.0131936+0.00674613j 0.00520322-0.000926601j 0.00121239-0.0111588j -0.0104418-0.000920402j -0.000285535-0.00730011j 0.00506179-0.0138518j 0.00321406+0.00135145j 0.000740716-0.00360456j 0.00189784+0.00713193j 0.00195954-0.00168612j -0.00383645-0.0129583j -0.00559113-3.88777e-05j -0.000634674+0.00206906j 0.00137649+0.00428841j -0.00535268-0.00843499j 0.0101387+0.0114715j -0.00198811+0.00872124j -0.0020214+0.00502618j 0.00567505+0.00591049j 0.00588589+0.00109175j 0.00147847-0.000102827j 0.00452304-0.00398328j 0.000782378-0.0139463j -0.00204038+0.00362463j -0.0105947+0.00137626j -0.00393901+0.000816991j -0.00692089-0.00121182j 0.00111417-0.0096022j -0.0173194+0.00919154j 0.00123045-0.0012249j -0.00539712-0.00618856j 0.00214479+0.00154659j -0.000266357+0.00953382j -0.0112827-0.00663365j 0.00241686-0.0163308j 0.0248304+0.00920106j 0.00146251-0.000576238j 0.00615799+0.00203027j 0.0162665+0.0148503j 0.00904886-0.00400254j 0.0126457-0.00965329j -0.00160196+0.0153469j -0.0313302-0.0187196j -0.0128723+0.0287257j 
0.010251-0.00177358j 0.00436038+0.00341863j 0.0155845+0.00768015j 0.00359239+0.00496888j 0.0233756+0.00633572j 0.00119237+0.00255329j -0.0452542-0.00842361j 0.12028-0.00317242j 0.0350077+0.0143109j -0.0190019+0.0171288j 0.01901-0.024682j 0.0101518+0.000402795j -0.0241268+0.00445284j 0.0141285+0.0051394j 0.00428801-0.0112104j -0.00774454-0.00642762j 0.00759466-0.00663754j -0.000830501+0.0044103j 0.00620012+0.00800833j -1.96158e-05-0.00635515j 0.0100254-0.00329366j 0.0106329+0.00558935j -0.00471389-0.00473996j 0.00795439-0.00265382j 0.0120951-0.0123831j -0.00851412-0.00128066j -0.00969716-0.0103764j 0.000218618+0.00756088j 0.00968052+0.00171736j -0.00816462-0.0105696j 0.0190841-0.00498191j -0.00601914-0.00456378j -0.00810604+0.00091401j -0.00324753-0.00247851j 0.00351079-0.00913667j 0.0043594-0.0151936j -0.000199242+0.0053314j -0.011669+0.000236059j 0.00774709+0.00701251j 8.87679e-05+0.00617523j 0.0206823+0.0139212j 0.00038556-0.0114394j -0.00212328+0.00621894j -0.00836199+0.00671239j 0.00878211-0.0128696j 0.010672-0.0264382j -0.00365065-0.0072369j 0.00223384-0.011379j -0.00784527-0.00390652j 0.000604577-0.00780792j 0.000735499-0.014185j 0.0131077+0.00781139j -0.00707941-0.00134447j 0.00842457-0.013152j 0.00927338+0.0144996j 0.0234504+0.0132542j 0.00880808-0.00252878j 0.00214324-0.0131012j -0.00560946+0.0107571j 0.0147122+0.0018016j 0.0117098-0.00156779j -0.0133057+0.00560397j -0.00475547+0.00589483j -0.00723503+0.00765039j 0.000963247-0.00712072j 0.0126141-0.00260669j -0.00271242+0.00559965j -0.00368619+0.00391704j -0.00861083+0.00055357j -0.00634481+0.00270318j -0.00478434+0.00170857j -0.00846072+0.00203006j -0.00874827+0.00744821j -0.000476661+0.00462468j 0.00536765-0.00603008j -0.00187676-0.0013779j 0.00921073-0.00521929j 0.00575739-0.0123867j -0.00343797-0.00532967j -0.00616556+0.00268683j 0.00401989-0.00174274j -0.00366771+0.0178413j 0.00032442-0.00775193j 0.00216009+0.00191391j -0.00869728+0.00776411j -0.00133648-0.0046643j -0.00276929+0.00350832j 0.00497584+0.00181519j -0.00259644+0.0106991j 0.000502436+0.000619962j -0.000647627-0.00936439j -0.00247891+0.00971982j -0.00110811+0.00212304j 0.00232199+0.000300843j -0.000325165-0.0148811j -0.000529363+0.023843j 0.000343157+0.00599118j 0.00315379-0.00998034j 0.000959601+0.0104846j -0.000285002+0.00145588j -0.00772947+0.0126537j -0.00115863+0.0144985j 0.0050568-0.00140075j 0.000989463+0.00935893j -0.000411429+0.000984427j -0.000482148-4.04069e-05j 0.000702975-0.0179651j 0.00248765-0.000383462j 0.000347136+0.00646084j 0.00167606+0.00520046j 0.000524086-0.0014633j 0.0023882+0.00955855j -0.000670584-0.00171557j 0.000545628+0.000675585j -0.00180891-0.00206539j -0.00367039-0.00388952j -0.00127612+0.00719784j -0.00192116-0.00357685j 0.00186901-0.000384519j 0.00478033+0.0040344j -0.000111483-0.00754698j 0.00232584+0.0143296j -0.000368913-0.0032894j 0.00106281+0.00548316j 0.000569358+0.00145313j -0.000782707-0.00612676j 0.000426943-0.0014199j 0.00167577+0.00120407j -0.00448764-0.00451123j -0.00303488-0.00240945j -0.00553779-0.013672j -0.00284678+0.000381666j 0.000672577+0.0110107j 0.0037456+0.0135943j -0.00163923+0.00295757j -0.00196356-0.00739512j -0.0020549-0.00016018j -0.000752547-0.000168322j -0.000162489+0.00351687j 0.00391381+0.00503443j 0.00492361+0.00316407j -0.00272947-0.00614633j 0.000127572+0.0113249j 0.00334783+0.0124145j 0.00439656+0.00421669j 0.0014624+0.00944459j -3.02074e-05+0.00133036j 0.000144542+0.00204759j 0.00111597+0.00140001j -0.00132916-0.0098636j -0.00342342+0.00100618j -0.00249454+0.00507125j -0.000785457+0.000579131j 0.00173941+0.00195636j -0.00288641-0.0045256j -0.00173443+0.0017477j -0.00218508-0.00126838j 0.000658449-0.00462765j 0.00585574+0.00313464j 0.0014878-0.00584428j 
-0.0279746-0.012734j -0.00302605-0.0226731j 0.016715+0.0246118j 0.00398537-0.00628747j 0.00744932+0.012489j -0.022366-0.00542094j 0.0122059+0.00750268j 0.026907-0.00272484j -0.00618964-0.0168561j 0.0360956-0.00889815j -0.0582178+0.0321433j -0.0435434+0.00435204j 0.0995472+0.0407797j -0.0181142+0.0077762j -0.0129016+0.0050573j 0.0307451+0.0179599j -0.00872561-0.0097007j 0.0157016-0.0371957j -0.00699122-0.0107379j -0.00875554+0.0230188j -0.00868246+0.0115232j -0.0143038-0.0216589j -0.00428811+0.016962j 0.041073+0.0275964j -0.0906845-0.00177787j 0.0539741+0.0248306j 0.0486561+0.0719341j 0.0444715-0.0810568j -0.0340551-0.0113286j 0.00277803-0.00647201j -0.0585205-0.00075558j 0.00169766+0.0535719j -0.0219261-0.0168002j -0.0227461-0.0151788j 0.0272509+0.00208572j -0.0218789+0.00574866j -0.00691982-0.00276377j -0.0161999+0.0159898j 0.0185531+0.00187621j 0.000927448+0.0125789j 0.000149186-0.000331624j -0.00277689-0.0015435j -0.00512106+0.0126988j 0.014743+0.0119355j -0.00254544-0.00868371j 0.0043746+0.0157973j 0.0133859+0.00791532j -0.0118529+0.0056255j 0.00954832-0.0161424j 0.0120257+0.00177748j -0.000145433+0.00356774j 0.00161+0.000346932j -0.00164662-0.00325944j 0.00218794-0.0021214j 0.0105491+0.00677348j 0.00934779-0.00266365j 0.000786269-0.016593j 0.0112565-0.00850927j -0.00885331+0.0115563j 0.0059988-0.00755264j 0.0149648-0.0045029j 0.0166423-0.00774553j -0.0120413-0.00615164j 0.0162994+0.000392746j 0.00455792-0.00431978j -0.00886096-0.00199247j 0.00602366-0.00443442j -0.0289151+0.00496365j -0.0060342+0.0047074j -0.00673921-0.0129846j -0.0038831-0.0138822j 0.00565974+0.0141948j -0.00148057+0.0107317j 0.00365348+0.00265871j -0.00934952-0.00576404j -0.00856146-0.00138777j -0.0148095-0.0155183j -0.0259818+0.00324994j -0.0119459+0.00904016j 0.0155585+0.00599905j 0.00526942+0.00569653j 0.00237057-0.0135432j -0.014357+0.0155901j -0.0180583-0.00111758j 0.011842+0.0108513j -0.0148455-0.00320765j 0.00737425+0.0158521j -0.00947379-0.0162273j 0.00733067-0.00981245j -0.0202733-0.00947269j 0.0121989-0.00411389j 0.00691823+0.00368065j -0.0186556-0.00235545j 0.00256657-0.00496173j 0.00276747-0.00442759j 0.00028151-0.00936396j -0.000380898-0.0134376j 0.000566637-0.00615056j -0.00281759-0.0104772j 0.00749352+0.00830608j 0.00619344-0.00705867j -0.005552+0.000337983j -0.00740408-0.00797568j -0.0104829-0.00255047j -0.0110092-0.00260477j 0.00882424-0.0117584j 0.00081402-0.00103599j -0.00174284-0.00238847j 0.0179232+0.00892442j -0.00549944+0.00781777j -0.0126055+0.012636j -0.0100274+0.0018667j 0.0112413-0.00837532j -0.00656892+0.00554252j 0.00480289-0.000945604j 0.00531957-0.00228531j 0.0141776+0.00401743j 0.00371817-0.00027228j 0.0111704-0.00295622j -0.00954514-0.00162645j 0.00479495+0.00811399j 0.0108407-0.00459834j 0.0124802-0.00472631j 0.00239199-0.00545428j -0.00386387+0.00473031j -0.00453339-0.00500365j -0.00458087-0.00141306j -0.00352689-0.00373464j 0.000304297-0.00233691j 0.00181739+0.000922899j -0.00478393-0.0125138j 0.00384976-0.00772944j -0.00175951-0.0044863j 0.00151436-0.00315811j 0.000456175+0.00279591j 0.0117683-0.00436799j 0.00484502-0.00151293j 0.00581375-0.00393824j 0.00379582+0.0137912j -0.0120637-0.00722816j -0.00348701-0.00848861j 0.00470069+0.00920134j -0.0068736-0.00127703j -0.00861837+0.00196962j -0.0186754+0.0076235j 0.00192818+0.000344525j -0.00107924+0.00905814j -4.36939e-05+0.000593897j -0.00345435-0.00151125j -0.0112647+0.0046337j 0.00147652-0.00858749j 0.0154286+0.0152796j -0.0136507-0.0172091j 0.00427343+0.00346737j 0.0101225+0.000951377j 0.0164906+0.0149103j 0.0168768-0.0162155j 0.0221818+0.023348j -0.0349226-0.045261j -0.0366843+0.0226089j 
