0.0788126+0.104613j -0.0291247+0.0320624j 0.0581552+0.0131222j 0.120513-0.0563689j -0.0331867-0.0702531j 0.101275+0.0389899j 0.053235+0.139383j 0.00338806+0.159422j -0.00902385-0.0145222j -0.0289977+0.0198602j -0.176689+0.0117393j 0.0734323+0.0421795j 0.0782178-0.0914556j 0.0736555-0.0211391j -0.106275-0.0437159j -0.00269958-0.0677672j -0.0221621+0.0374276j -0.0944265+0.0190927j 0.023896+0.0070407j 0.00249+0.0455238j 0.0336873-0.00775263j 0.00364237+0.0102706j 0.0559565+0.0524196j -0.0341921+0.108246j 0.0476004+0.00961972j 0.00998001+0.0290397j 0.0869331+0.0624895j -0.110944-0.0742419j -0.0217028+0.0573749j -0.00908717-0.0356561j -0.073595+0.0127995j 0.0815037-0.0259973j 0.0404372+0.0709069j -0.0607089-0.0401071j -0.0168513-0.0248712j -0.00555201-0.00457333j 0.00237272+0.0264583j -0.0268449-0.0426284j -0.0286902-0.025648j -0.000813561-0.00977905j -0.0112532-0.0228897j 0.00847721+0.0382373j 0.0544594+0.030326j 0.0235944+0.0157496j -0.02297+0.017163j 0.002873-0.0118277j -0.0152542-0.0260883j 0.0202152+0.00100891j 0.0288076+0.0122564j 0.0210492-0.0153055j 0.0222354+0.0182417j 0.0261353+0.0248748j -0.0364029-0.00735705j -0.00201242-0.0120077j -0.0432706-0.0594201j -0.0146489+0.0533351j -0.019979+0.00545339j 0.0105368+0.00249115j 0.00140218-0.00709089j -0.0733359-0.0431983j -0.0751061-0.0298474j 0.00318116+0.0197804j 0.0619079-0.00189441j 0.078863+0.0219671j 0.0476232-0.0820467j -0.0107839+0.01129j -0.000220334+0.0395666j 0.00472238+0.0160935j 0.0688388+0.0130395j 0.00631812+0.0587592j 0.0408678+0.118708j -0.00826031-0.0263443j 0.0367147+0.0161637j 0.0695809+0.0746429j 0.0495683+0.0372704j -0.0418442-0.0551341j 0.0337495+0.00668965j 0.045195-0.00187397j 0.0643809-0.00458464j 0.017003+0.0110408j -0.0473695-0.0169484j -0.0293803-0.0500149j -0.0438198+0.0034698j -0.00417025-0.00383596j -0.0213799-0.00650969j 0.00867816-0.0346789j -0.00292076-0.0218794j -0.0121399-0.031552j 0.0381244+0.00319903j -0.0123559-0.0054959j -0.000628286-0.0280701j -0.0155591+0.0104313j 0.00451857-0.0315349j -0.0055248-0.0254621j -0.0070444-0.0143513j 0.0433463-0.00527076j 0.00211596-0.00209911j 0.0241448+0.0302491j -0.00451238+0.0330256j -0.00327795-0.00997443j 0.00356637+0.00729535j 0.00141575-0.00683967j -0.0255632+0.00941259j -0.00144867-0.0238157j -0.0323478+0.000849441j 0.0123372-0.00249988j -0.0039798+0.000619087j 0.018028-0.00161017j -0.0125744+0.0337104j -0.00151161-0.0246694j -0.000861175+0.0030379j 0.00466213-0.0345685j -0.0352652+0.00560759j 0.0181431-0.0119764j 0.00688359-0.0129194j 0.0204472-0.00528657j 0.00142296+0.0184769j 0.0051887+0.010202j -0.00336051+0.0187498j 0.0201232+0.00953416j -0.00618519-0.00200618j -0.0176314+0.0224962j -0.00371135-0.0133509j 0.0189316-0.0047434j -0.0171922+0.01672j 0.00167667-0.00658753j 0.0130685-0.0068572j -0.017255-0.0115265j -0.00104609+0.0127262j 0.00278482+0.00370479j 0.0171348+0.00640473j -0.0120984-0.00979892j -0.0106772+0.00667261j 0.0155904+0.007489j -0.0260664-0.0227668j 0.0259666+0.00319046j 0.00868301+0.00124173j 0.00159406-0.0260601j -0.00786681-0.0152693j 0.00485653+0.00314456j -0.0209594-0.0113759j 0.0209588+0.0223803j 0.00811073+0.0166791j 0.000488118+0.0208533j -0.00107133+0.0404666j -0.000791419-0.0258505j -0.0179616-0.0392021j 0.0434299+0.0392557j 0.0211506+0.0476676j -0.047259-0.0188149j -0.051031+0.0384137j 0.0167561-0.00602622j 0.0638464-0.0343028j -0.0357229-0.0385708j -0.0367063-0.0507197j -0.00932087-0.0802589j -0.0727029-0.119215j 0.074427-0.0432544j -0.023038-0.0223214j 0.0832306-0.0817648j 
-0.0349082+0.0125946j -0.104563-0.104999j 0.110701+0.00526232j -0.0166395-0.0586849j 0.0886582+0.0198906j 0.0657099+0.0218934j -0.072122-0.0199144j -0.0892228-0.0396057j -0.0737359-0.0537255j -0.0729346-0.0353969j -0.0390629-0.0889613j 0.117032+0.133263j 0.0840507+0.184793j -0.0678966-0.0152313j -0.0511387+0.0194453j -0.0761518-0.033696j -0.0546735-0.0184991j 0.0367642-0.00985969j -0.00266676+0.0249489j -0.0801262-0.0325297j 0.0250232+0.0316248j 0.0289649+0.0138705j -0.00804406+0.0220789j -0.102903-0.136212j -0.0339036+0.0367524j -0.064267+0.0351074j -0.0350445+0.00107869j 0.00808022-0.126383j 0.015093-0.0269275j -0.0298729-0.0518548j 0.052003+0.02809j 0.0766612-0.010366j -0.0408178-0.0628062j 0.0016753+0.013199j -0.0264055-0.0183255j -0.0390238+0.00844529j -0.00103798+0.0107505j -0.0396268+0.00541606j 0.0406642+0.0174624j -0.0275821+0.000431694j 0.0272346+0.015328j 0.0113814-0.0010649j 0.0320577+0.0329198j -0.0306964+0.000585012j 0.00448293-0.0215651j -0.00223543-0.00161369j 0.0109123+0.0190541j 0.0260555+0.0183083j 0.00382177+0.00698627j 0.00220368-0.0171894j -0.00962536-0.0223625j -0.0164357+0.0031208j -0.0208093-0.0490957j -0.008834-0.0157446j 0.015781-0.0188322j -0.064847-0.035894j -0.0430322-0.0155409j 0.00962517+0.0241728j 0.0380721+0.0219887j 0.00456062-0.0450202j 0.00541908-0.0621385j -0.0452387+0.00175251j 0.0529799+0.0900784j 0.0301732+0.0592416j 0.0492768+0.0112083j 0.00721937-0.0512911j -0.0415887-0.00450106j 0.0357797-0.0103913j 0.0863313+0.110002j -0.0343333-0.028159j -0.137844-0.0533819j -0.00287405+0.0166808j -0.0351531+0.00741597j -0.0468593+0.0320684j 0.0127779+0.0563811j 0.0101345-0.0166861j 0.0665131+0.0663059j -0.0394926-0.031033j 0.0109216+0.0133282j 0.0400954+0.0227975j 0.00771318-0.0545343j 0.0342888+0.0414621j 0.0121757+0.0171749j 0.0531754+0.0201653j -0.0359899+0.0210553j 0.0415077-0.0171753j 0.0377634-0.0162423j 0.00937959+0.01906j -0.0116861-0.00151969j -0.0545874-0.0274664j 0.00750773+0.0101448j -0.0228369-0.0275222j 0.00466546+0.014152j 0.00936115+0.00167328j 0.0231981-0.00192525j 0.0176317+0.00401608j 0.00542327-0.00489755j -0.0315191-0.0195768j -0.01013-0.0166306j -0.0160588+0.000505823j 0.00682344+0.00439153j 0.0028042+0.00628572j -0.0202409+0.000142045j -0.0111322-0.00477652j -0.0149802-0.0395953j -0.0162915-0.0109817j -0.00160434-0.00105958j 0.0204367+0.0143356j -0.0160048-0.00582903j 0.00178699-0.00155855j 0.0044414-0.00102039j 0.0213309+0.0167202j 0.0102146-0.0226736j 0.00271853+0.00490182j 0.00785675+0.0118645j -0.0199719-0.00631449j 0.00686651-0.018397j -0.0126856+0.0162308j -0.0163523-0.0215751j 0.00838547-0.0121621j 0.00443274-0.00423627j -0.00333793-0.0108697j -0.0119567+0.000241641j 0.0153436+0.0296108j -0.00549606+0.0118373j 0.0217089+0.0108125j -0.00886165-0.00473921j 0.00566533+0.000383698j -0.00943189-0.00982347j 0.00858264+0.00425275j 0.00614729+0.0405457j 0.0194647+0.00216755j -0.0191877-0.0159849j -0.00229373+0.00254553j -0.000448667-0.0147191j -0.00401162+0.00140575j 0.00621662+0.00106342j 0.00561312-0.018949j 0.0286454+0.0156048j -0.0265599+0.0026058j -0.0139428+0.00201211j -0.0150562-0.0221923j 0.000722871+0.0296807j -0.0184731-0.0372086j 0.00148394-0.0242766j 0.0364925+0.0232877j -0.0175997-0.0201456j -0.0301818-0.0181265j -0.0477023+0.0186571j -0.0235048-0.0288062j -0.0298314-0.031123j -0.0517369+0.0415381j 0.0152344+0.0235355j -0.0183724-0.0877871j -0.00170135-0.0598481j 0.0419453+0.0402805j 0.0734355-0.00823493j 0.0985029+0.12292j -0.0741059+0.0693923j -0.00973084-0.0129586j 
-0.0143461+0.0692973j 0.00469944-0.0101117j 0.0244787+0.107121j -0.230225-0.000145967j -0.0406544-0.1173j -0.0312591+0.111196j -0.00431064+0.133674j -0.00202531+0.127177j -0.0567666+0.0432076j 0.0149925+0.000861869j 0.0142496-0.0562885j 0.0674777+0.0116106j 0.0443568-0.105203j -0.0173154+0.0353711j -0.0616043-0.0458349j -0.106316+0.0129742j 0.035828+0.0326967j 0.0150884-0.0177795j 0.0461704+0.0412062j -0.0185175+0.00672323j 0.0400254+0.0156291j 0.00648215-0.0117552j 0.0287257-0.0045193j -0.0593005+0.0144418j -0.0209143-0.00968603j 0.0372202-0.00258028j -0.0853804-0.0336024j 0.048116+0.0529659j -0.025592+0.00703213j 0.00247137-0.0288889j 0.00528222-0.0367056j -0.028383+0.0046811j 0.0168799+0.0259622j 0.00319988-0.0105106j -0.0274621-0.0159844j 0.027179+0.0148594j 0.0252348-0.0147598j -0.00984541-0.00146551j 0.00366952-0.00817382j 0.00214253+0.0401709j -0.00754987-0.014637j -0.00883992+0.0180009j -0.00614541+0.0234658j 0.0134838+0.00755313j -0.00608025+0.000897675j 0.000823684-0.023173j 0.00783535-0.00480834j 0.00488389-0.0519414j 0.015527+0.0103396j -0.0164179+0.0203409j -0.00138208+0.0409385j 0.0124352-0.000881538j -0.00560652-0.0102002j 0.00617968-0.0158734j 0.00118692-0.0116802j 0.0279465-0.00398783j 0.00898175+0.00452826j -0.00760954-0.00645174j -0.00665701-0.0405662j -0.0111606-0.021468j -0.0189234+0.0225753j 0.0179711-0.013314j -0.00244839-0.0166538j 0.0213877+0.00578198j -0.0205755+0.0121213j 0.00726531+0.0283124j -0.00863996+0.0155436j 0.00560209+0.0216029j -0.0196105+0.0267682j 0.0152908+0.00125062j 0.00243238+0.0254317j 0.0161695-0.0198269j -0.0154374-0.000635814j 0.0118934-0.0191032j -0.0141229-0.02511j -0.00506529-0.00959006j -0.000261517+0.00187221j -0.00791134+0.0162833j 0.00794857-0.00781902j 0.00242487-0.00363199j -0.0167346+0.00724684j -0.00767452-0.0292652j 0.0115212-0.000522253j 0.00545809+0.00541522j 0.0163568-0.00911245j -0.0208733+0.00206404j -0.0134216+4.39535e-05j 0.00354743-0.00246548j 0.0039558+0.00293785j 0.00275446-0.00330735j -0.00855268-0.00025182j 0.00657281+0.0181128j -0.00667846-0.000248476j -0.00737886-0.00994429j -0.00518782-0.0077397j -0.00319792-0.00071245j -0.00927052+0.0162797j -0.000922215+0.0103731j 0.0178092-0.00159683j 0.0135833-0.000518321j -0.0171967+0.00540663j 0.00771101-0.00628714j -0.00312693+0.00975728j -0.0111467-0.002612j -0.00112378+0.00405884j -0.00372338-0.00536455j -0.00695556-0.00264348j -0.00177249+0.0158862j -0.00364058+0.00643248j -0.00095686+0.0105212j 0.00597963+0.0137389j 0.00310409+0.000321998j 0.00146445-0.00270828j 0.000750204+0.00470459j -0.0227098-0.0184109j -0.0150348+0.0152388j -0.0175293+0.0116695j -0.000687524+0.0106032j 0.00799204+0.00512674j 3.80159e-05+0.00468887j 0.00595186-0.0118801j -0.0152421-0.00673748j -0.00769565-0.011098j 0.00524481-0.0177046j 0.00940109+0.00833449j -0.0116822+0.0135803j -0.0164133-0.00963379j 0.00228291-0.0180714j -0.00124743-0.0109294j 0.0106102-0.00488964j -0.000315476-0.00318248j 0.00919525-0.00251996j 0.0112845+0.00151093j -0.00269891-0.00544912j 0.0184564+0.00544917j 0.00014372+0.0032978j -0.00576615+0.0109071j -0.0137455-0.0105227j 0.00258761-0.0150416j -0.00517965-0.00510848j 0.000859836-0.00809692j 0.0012816-0.00302248j 0.00466569-0.00977256j -0.0069081+0.0139727j -0.0138389-0.00497422j -0.0116535-0.00848959j -0.0123647-0.00849377j -0.0101504-0.00490864j -0.00254067+0.00690723j -0.00501312-0.00875347j 0.0168275-0.00187486j 0.0204309-0.0184645j -0.0169964+0.00378052j -0.0153959+0.0102512j -0.00188211+0.00768882j -0.010138-0.0183373j -0.00914721-0.00124448j -0.0230471-0.0261028j 0.0315606-0.0173555j -0.00144992+0.00872955j 
0.0116848+0.0586375j -0.00034123+0.0472223j -0.0892832+0.066092j 0.0729633+0.164927j -0.12392-0.0227325j 0.0821704-0.0588489j 0.274619+0.0369671j 0.301722+0.0996536j -0.028166+0.234846j -0.00403719+0.0469578j -0.0109229-0.176714j 0.207205-0.0138518j 0.103477+0.194893j -0.052959+0.0563366j -0.0257077+0.0328825j -0.0456957+0.0437485j 0.0492352+0.030989j 0.0419735+0.00885401j 0.0154958+0.0200786j 0.0309911-0.0210857j -0.0175588-0.0143583j -0.00721823-0.0550645j -0.0120005-0.0976187j 0.0566905-0.0318558j 0.00287552+0.052311j 0.0139818+0.00465464j 0.0323582+0.0596162j -0.0601777-0.0893691j 0.0227469-0.0116629j -0.0059288+0.00540026j 0.0230787-0.068349j -0.0356412-0.0120132j 0.0493051-0.0265482j -0.00865254+0.0124773j -0.000214496+0.021072j 0.00243412+0.016607j 0.0236498-0.0123527j -0.0370183-0.00157305j -0.0271996+0.0106614j 0.00190776+0.0150539j -0.0217522-0.0211316j 0.0287298-0.00429123j 0.0160823-0.00286762j 0.0274299-0.0194733j 0.0315907-0.0265719j -0.00788+0.00774849j -0.00858273-0.0218662j 0.00838867+0.0214494j 0.00645154-0.00363625j -0.00123777+0.0128872j 0.0415362+0.0390939j 0.00723949+0.0134635j 0.00591911+0.00213902j -0.0185782-0.0148013j -0.0322688-0.00779794j 0.0112631+0.000509431j 0.0188841+0.000279868j 0.0233288+0.0294225j -0.000568842+0.0384337j -0.0423208-0.00830355j 0.015869+0.00122615j -0.0031072-0.020203j -0.00269743-0.0230727j -0.0078644+0.0182542j -0.0226353+0.0775383j 0.00421737-0.0177835j 0.0115974-0.00226101j 0.0103953-0.0583004j 0.0125149-0.0143978j -0.0500229+0.0137748j -0.0304961-0.0168883j -0.0160822+0.0207633j -0.0145866+0.0170805j 0.00771976-0.016527j 0.0016864-0.0213114j -0.01603-0.0194616j -0.0164226-0.0301637j -0.0309831+0.0150006j -0.0131454+0.0111952j -0.0011857-0.000718666j 0.00969912+0.00622046j -0.00729655+0.00753596j 0.0237277+0.0044731j -0.00111018-0.00785506j -0.00647783-0.00104942j -0.0190429-0.00114425j -0.0139156-0.0048503j -0.00597605+0.0266059j -0.00517102-0.00113526j -0.00219021+0.0111635j -0.0230604+0.033433j 0.011194+0.0142485j -0.0224706+0.0167603j -0.012538-0.0101468j -0.0145318-0.00379486j -0.0199453+0.00614297j 0.00665029+0.0124197j 0.00277061-0.0176429j 0.00650028-0.022773j -0.000444642+0.00622152j -0.00433874+0.00026983j -0.00222567+0.000656711j 0.0106777-0.000695761j -0.0222319+0.0283529j 0.00611916-0.0235998j -0.00508453+0.011766j -0.0130652+0.00199452j 0.00972967+0.0188063j 0.0106163-0.0243249j -0.00250345+0.00600137j -0.00836088-0.0134217j 0.000603861+0.00617925j 0.0172847-0.000975189j -0.0164128+0.0117825j -0.0142406+0.00947667j 0.00232218+0.0188395j -0.00254621+0.00685606j 0.00731741+0.00524968j 0.017297+0.000692769j -0.00476728-0.00099621j -0.01829-0.003079j 0.00848653-0.0156169j -0.00888945-0.00327283j 0.0169149+0.00204157j 0.0212388-0.00623417j 0.00197686+0.0134343j -0.00168146+0.0175004j -0.00614305+0.0173877j -0.00499349+0.00763998j 9.66371e-06+0.00024276j 0.00621171+0.00994975j -0.00843663-0.0145919j -0.00320448+0.00174205j -0.0150039+0.00633643j -0.00633472+0.00132586j -0.00306896-0.00219275j -0.0021945-0.00498588j -0.00226649+0.0232502j -0.021383-0.0100014j -0.00491531+0.0119218j 0.0062785+0.0175985j -0.00583837-0.00195716j 0.00366591+0.00590417j 0.00777483+0.00285059j 0.0122699-0.00218595j -0.00710163+0.0166791j -0.0216039-0.0280414j 0.0247457+0.0119112j 0.00497922+0.0230893j -0.0181049-0.0176125j 0.00899951-0.0147838j -0.0179226+0.0168344j -0.037377+0.0398846j -0.0178468+0.0279446j -0.00641285+0.0129536j -0.0072529+0.0234856j -0.00284887+0.0177512j -0.013078+0.0361231j 0.017235+0.0278538j -0.0529467+0.0349999j 
0.00254539+0.0386293j 0.0445253-0.00189404j 0.120169-0.105509j -0.407331-0.065114j 0.0433755-0.0225539j -0.269246+0.0795544j -0.147087-0.0657684j -0.196509-0.0470597j -0.0839565+0.0784948j 0.058481+0.0192012j 0.19467-0.0494047j -0.267966-0.0992603j -0.0184417-0.246623j -0.0214304-0.0187359j -0.0324824-0.0151461j -0.0272063-0.00906895j -0.015499+0.0191362j 0.0127255-0.0366885j -0.0147271+0.0452551j 0.00830794-0.0260913j -0.00623177+0.0290989j 0.0258672-0.0208547j 0.0344453-0.00439799j 0.00573725+0.0187816j -0.00140166+0.0475451j 0.0277294+0.0247215j 0.0218283+0.0342339j -0.0195698-0.0345461j 0.00681168+0.00115091j 0.00979003-0.0201112j 0.00289623-0.012645j -0.0232586-0.00975242j 0.0212668+0.000435285j -0.00789545-0.0103042j -0.0319486+0.00486283j 0.0225824+0.00507948j 0.0349655+0.0305172j -0.0248562-0.00764906j 0.00749761-0.0024017j -0.0231038-0.0151612j 0.00618203-0.0160439j 0.0213502-0.0162867j -0.00800176+0.0229739j 0.0362876+0.00701004j -0.0157271+0.00190838j 0.0032029-0.014618j 0.0231529+0.000268869j -0.0131465+0.00952201j 0.0195302+0.0474943j -0.0307268+0.00963564j -0.00116571+0.0150103j 0.0229634+0.0173774j -0.0169756-0.0069932j -0.0163599+0.0173061j 0.0250466+0.016324j -0.0111647+0.0226078j -0.0125749+0.0026294j -0.00913705-0.0174766j -0.0140335+0.0106164j -0.0158123+0.0149083j -0.0136476+0.00179248j 0.00680237-0.00929647j 0.00665118-0.0135973j 0.0209871+0.00284778j -0.0155071+0.00182405j 0.00709681+0.0102174j 0.00665088+0.00263966j -0.0144185-0.00884335j 0.0102993-0.00761799j -0.019765+0.0129897j 0.00568833+0.0248345j 0.0118201-0.00894468j 0.0070222+0.00362913j 0.0167866+0.0256427j 0.0288984-0.00642296j -0.0122115-0.0208706j -0.00845581-0.00271872j -0.00229808+0.0053428j 0.00445235-0.00518483j 0.000680392-0.00188069j -0.0126678-0.00196489j -0.00828834-0.015132j -0.00201657-7.15511e-05j 0.0149527-0.0125739j 0.0216949-0.000705563j -0.0256256-0.00687269j -0.00233332+0.000792451j -0.0139047-0.00666491j 0.00291207-0.00763228j -0.00278297+0.0020968j -0.00349084+0.0148899j -0.00129158+0.00953136j 0.00391299-0.0040039j -0.0078157-0.00577937j -0.00708954-0.0116752j 0.000219665+0.0039675j 0.00142014-0.00101854j 0.0131091+0.00209063j 0.0189158+0.00504715j -0.00686206-0.00438999j -0.00626569+0.0134289j -0.0260164-0.0132914j 0.00155746-0.0109637j -0.0143088-0.000746802j 0.0106783+0.00788808j -0.00399345+0.00896707j 0.0139397+0.0112656j -0.0129592+0.00251122j -0.00455468+0.00941324j -0.00176757-0.00578591j -0.019045-0.00379854j 0.00845957-0.00771562j -0.0136088+0.000200412j 0.00987974+0.0026822j -0.00882098-0.00204517j 0.00046833+0.00768981j -0.0154188+0.00857154j -0.0245096+0.00243114j -0.0060259-0.0126072j 0.0104981+0.0115449j 0.00839711+0.00592677j -0.00887275+0.0117806j 0.0120242+0.00671657j -0.00794855-0.00461238j 0.0175651-0.00634429j -0.0132263+0.0017422j -0.00703091+0.00638285j -0.00370503+0.00576812j 0.00580891+0.0167565j -0.0137981+0.010616j -0.00255511+0.00212754j 0.00424142-0.0200722j -0.00461716-0.00526432j -0.00764107-0.00193851j -0.00733043-0.00163001j -0.00701873-0.00513804j 0.011249-0.00215334j -0.0067646-0.000256701j -0.00527035-0.0107763j 0.00243598+0.0143081j -0.000842193+0.000557101j -0.00445548-0.00137773j 0.00692049-0.00092486j 0.00154717+0.0132801j -0.0102942+0.0043866j -0.0133969+0.00572848j -0.00786477-0.00673205j -0.00827146+0.00819423j 0.0136248+0.0214549j -0.0128472-0.0116194j 0.00423301+0.00503j 0.0170474-8.23523e-05j -0.00919428+0.0127925j -0.0151892+0.0086868j -0.0146705+0.000987759j 0.00263456-0.0165399j -0.0241483-0.0273683j -0.00710632-0.00923691j 0.0214171-0.00544375j 0.0062501-0.00184485j 
-0.0234403+0.0463822j 0.0364398-0.0225418j -0.0385228-0.0220806j 0.0964498-0.230278j -0.0744851-0.285794j -0.0806807+0.157953j -0.0754946+0.013814j 0.0398256-0.0260329j 0.0116138-0.0928281j 0.0876649-0.0409494j -0.0998859-0.00201637j 0.18374+0.207957j -0.00049801+0.258463j 0.00966025-0.0934271j 0.0681212-0.0645916j -0.0280656-0.040271j 0.0219375+0.0296727j -0.0382672-0.0149915j -0.0359521+0.0688327j -0.00746577-0.000784276j -0.0256969+0.0285196j 0.000612329-0.00331185j 0.0489144+0.0419268j 0.0175911-0.00149617j 0.018392+0.0340689j 0.0194723-0.0265577j -0.0113138+0.0182895j 0.0105771-0.00900971j 0.0151955-0.00152412j -0.00293387-0.0247616j 0.0269577-0.0162702j -0.0444737+0.00189003j 0.0109259-0.00882619j 0.00234011-0.0104485j -0.0122559-0.00336144j 0.00936833-0.0046981j 0.0226466+0.0446639j -0.0111714-0.00149625j 0.0116733+0.0358438j 0.0182775-0.00830194j -0.00790753-0.0102075j -0.0200931-0.00844658j 0.0204225+0.0126401j -0.00688552+0.00491766j 0.00598346+0.00212739j 0.0103573+0.0101762j 0.0178533-0.0074756j 0.0206069+0.00774669j 0.0133371+0.00742656j -0.0298479-0.0120417j -0.00350231+0.0324814j -0.0100266+0.00362444j -0.0103006-0.0106954j 0.0145866+0.000305427j 0.00579297+0.00799158j -0.0014847+0.0170466j 0.00756794-0.0132315j 0.0017966+0.0185808j 0.00579027-0.025753j -0.0235211-0.00479189j -0.0100974+0.0151713j 0.0156418-0.0181871j 0.00017648+0.0137393j 0.0212746+0.0211251j -0.003522+0.0257598j 0.0152148+0.00195589j 0.00409591+0.000545368j 0.0023006-0.00421011j 0.0111503+0.0324913j -0.000771569-0.00507199j -0.0108859+0.00407562j 0.0263708-0.00729718j -0.0103994-0.00462527j -0.0103452+0.00997168j 0.00474282-0.0091132j -0.00473758-0.00677845j 0.00358597+0.013048j -0.00587974+0.003013j -0.000242359-0.0129858j 0.013019+0.00744964j -0.0167642-0.0125579j 0.010295-0.0133688j 0.0095718+0.00398124j 0.00924214-0.00219647j 0.0118825+0.0016028j -0.0202877-0.000448678j -0.00351094+0.00669322j -0.0136775-0.00601667j 0.00430906-0.0313695j -0.0142327-0.00745986j 0.0201064+0.0252471j 0.00589856-0.0158361j -0.0132716-0.0228671j 0.00304079+0.0126719j 0.00314793-0.00852842j 0.0079965+0.0127574j 0.00341621-0.0222738j 0.0102776-0.00483784j -0.0043316+0.00238486j -0.0033029+0.00146712j 0.00459662+0.000307921j -0.00249732+0.00285758j 0.00924945-0.00966324j 0.0108645-0.0106492j -0.00659057-0.00502703j 0.00342257-0.00390645j -0.00788449-0.00314974j -0.00434459+0.000150787j 0.0229121-0.00329215j -0.00608814-0.00228565j -0.00542355-0.00346751j -0.00874074+0.00375174j 0.00909686-0.00942845j 0.00753729-0.0112403j 0.00222377-0.00708378j 0.0049981-0.00417436j -0.00441371-0.000807999j 0.0171276-0.00118737j 0.00210546+0.00833011j -0.00504318-0.00887793j 0.00324588-0.0159508j -0.00761292-0.0096641j -0.00554255-0.0200808j -0.00162268+0.0107297j 0.0059956-0.00588019j 0.00677504+0.00104128j -0.00640559-0.0052312j -0.0075622-0.00331148j -0.00983933-0.00731943j -0.0011967-0.00260138j 0.0101494+0.00868255j -8.9174e-05-0.00837799j -0.00421603-0.0142371j -0.00455428-0.0176724j -0.00344929-0.0105766j 0.00443384-0.00640164j 0.00184467-0.000243619j -0.00347791-0.0187258j -0.00172037-0.00947522j -0.00429175-0.00423931j 0.00532039+0.00544515j -0.00680339-0.00800041j -0.00489667+0.00225676j 0.00357674+0.00653915j -0.0083976-0.00277626j -0.0119402+0.0122723j 0.00195075-0.0108456j -0.00224956-0.00722064j -0.00330911+0.00853514j -0.00916632-0.0275432j -0.00108699-0.0120045j 0.0124809-0.00577492j -0.0123331+0.0086423j -0.0188795-0.00476516j 0.00684839-0.0155147j -0.00697459-0.00847626j -0.00478572+0.00346672j -0.00313695+0.00963398j 0.0118271+0.00837319j -0.0049471+0.00210583j 
