-0.0219217+4.33681e-19j 0.0994758-0.0321083j -0.0284067-0.102288j -0.0193677-0.0113324j -0.000954005-0.03086j -0.0063057-0.0703909j 0.00874056+0.0102259j -0.0030007-0.0360594j -0.00565137+0.0580007j 0.000636665+0.000987948j 0.00835965-0.00702474j -0.0193672+0.0125278j 0.0138783+0.00817936j -0.0119593+0.00415113j -0.021847+0.0180745j 0.0171278+0.0328233j 0.000664492+0.00857316j 0.0120574-0.00388927j 0.0197235+0.000362686j 0.00741571-0.0327981j -0.0285171-0.0036108j -0.0127255-0.00384993j 0.0170454-0.0286009j -0.0148127+0.0142558j -0.00254155-0.00333793j 0.00270934-0.00222536j 0.00765036+0.00631227j 0.00935836-4.06598e-05j 0.00612315+0.0135186j -0.00599441-0.000616414j 0.0205607-0.00800677j 0.00620079+0.00731804j 0.00911956+0.0106047j 0.00172774+0.0043699j -0.00830923+0.00103824j 0.000788703-0.00288613j -0.00278136+0.0103353j -0.007776-0.000837423j 0.00901408-0.0106183j -0.0110455-0.0207687j 0.0118954-0.00178723j 0.0115891-0.00124327j 0.00131487-0.00768399j 0.0143729-0.00202835j 0.0104807-0.0145647j -0.00494196-0.0111558j 0.0111521-0.0182927j 0.000711795+0.0114989j -0.0252667-0.00394314j 0.00412636-0.0130207j -0.0010734-0.0098936j 0.00942921+0.00340906j 0.00267418-0.00555531j -0.00347897+0.00637428j 0.0149295-0.00529088j -0.00556836+0.0134292j 0.000983327-0.0147406j -0.0125572-0.00247619j -0.0014217-0.00298934j 0.000951232-0.00184111j 0.00360625-0.00418168j 0.00225854-7.93499e-05j -0.00140484+0.00394804j -0.00437552+0.00360971j 0.0066684+0.00497841j -0.000224564-0.00987357j 0.00422632-0.00359008j 0.00659142-0.0031517j 0.000747424+0.0013165j 0.00792308+0.00145335j 0.00148061+0.00393373j 0.0041701-0.000438159j 0.0037009+0.0111691j -0.00114336+0.00716435j 0.00605267-0.00403479j -0.00862929+0.000421865j -8.89287e-05-0.00376409j -0.0043087-0.00521137j -0.000559323+0.00292257j -0.00349946-0.00302758j -3.33552e-05-0.00548961j 0.00113688+0.00839676j -0.0130529+0.00216124j 0.00936264+0.00182452j 0.00233508-0.00145293j -0.00853516-0.000480216j -0.00444559+0.00596457j -0.000672748+0.0010364j -0.000858843-0.00785442j -0.00317877-0.0045064j 0.00815537+0.017077j -0.00417737+0.000516348j 0.00529705-0.00101502j 0.00293005+0.000848062j 0.00848749-0.00178387j -0.00567709-0.00554114j 0.0164652+0.00337506j 0.0112378-0.00552099j -0.0060277+0.000465164j -0.00574535+0.00452056j -0.00186263+0.000485751j -0.000312337+0.00361362j -0.00237623-0.00129428j -0.0110754+0.020271j -0.00779409+0.0049579j -0.00428204+0.00837402j 0.00458148+0.00107826j 0.00137973+0.00430986j -0.000813957+0.0108129j 0.0101156+0.00624272j -0.00179586+0.00275367j -0.0101893+0.0101239j -0.00818316-0.0053552j -0.00831674+0.00615493j 0.00314782+0.00109647j -6.27602e-05+0.00160133j 0.00292037-0.00799974j -0.00844332+0.00159925j 0.00576263-0.00963173j 0.00273321+0.00356889j -0.00643944+0.00254214j -0.00747634+0.000836607j -0.0123823-0.0105625j -0.00154458+0.00404998j 0.00412165+0.0004567j 0.00458807+0.0027059j 0.00178318-0.00409007j -0.0054184+0.00359453j 0.00158661-0.0158621j -0.00993231-0.000772159j -0.00713037+0.000365008j 0.00130501+0.00287275j 0.000226665-0.00798184j -0.00651819-0.00290591j 0.00603355-0.000410743j 0.00394152+0.00986397j 
0.0994758+0.0321083j -0.494461+9.99201e-16j 0.0132006+0.493541j 0.00159577+0.0485254j -0.0771902-0.0447283j 0.0624197+0.00195187j -0.0415386-0.013215j 0.010328-0.0560174j 0.025078-0.0777657j -0.0679405+0.0254961j -0.0386473-0.0531814j 0.00499548+0.0218918j -0.0379834-0.000495804j -0.00219558+0.0197494j 0.0217747+0.0016199j 0.00429362+0.0251609j 0.0010339-0.0395715j -0.00226839+0.0211453j -0.0150232+0.0166597j 0.0210706-0.0252856j -0.0229236-0.00491822j -0.0134932-0.0207541j -0.011338+0.0289507j 0.0220177-0.044561j -0.0131659+0.0130831j -0.0211442+0.0133851j -0.0128004-0.0223081j -0.0204565-0.00651091j 0.0135174-0.0233951j -0.00440686+0.0231039j -0.00327792-0.0100241j -0.0039114+0.0271099j -0.0114389-0.00214527j -0.0218074-0.00310852j -0.00793913-0.0084835j -0.00786809-0.0128353j -0.0157724-0.00881055j 0.00611154-0.0113994j 0.0122047-0.00852937j -0.0156578-0.00253244j -0.016576+0.0215002j -0.00351319-0.00839961j -0.0118999-0.00631167j -0.00827194+0.00888527j 0.00128319+0.00213409j 0.0159569+0.0150039j 0.0192314-0.011389j 0.00696579+0.00459853j 0.00181328+0.011349j 0.0161018-0.0027647j -0.0179982-0.00896917j -0.0074229+0.0028034j -0.0171497+0.0233203j 0.0111696-0.00580357j 0.00157812+0.00659272j -0.0290751+0.00368322j 0.00498616+0.0191664j 0.0251086-0.020974j 0.0132915-0.000907072j -0.00482424-0.00655131j -0.0199099-0.00201469j -0.00338857-0.00822528j 0.0191577-0.00162167j 0.0156697+0.0073283j 0.00149953-0.00382349j 0.00230129+0.00236703j -0.00977105-0.00384386j 0.00328656+0.0127364j -0.000249673+0.00452914j -0.0197616-0.0032773j 0.00838406-0.0121939j -0.00961985-0.00813014j 0.00398473-0.0120946j -0.0114391+0.00050205j 0.00816199+0.00724611j -0.00591874-0.0119748j 0.00612098-0.00140859j 0.00327597+0.00733964j 0.00109837+0.000725335j 0.00920022+0.0134704j -0.00315359+0.00989997j -0.00508804+0.00581306j 0.00232723-0.00425082j -0.00908076-0.000910718j 0.0152164-0.0119555j -0.00114204-0.0127142j -0.001899+0.0079783j -0.000589368-0.00582876j 0.0115377-0.0105348j 0.00180774+0.000965129j 0.000410979+0.00619386j -0.00667567-0.000839596j -0.00145172-0.00420027j -0.00866803-0.00382932j -0.0120271+0.00259549j 0.00535428+0.0141615j 0.0072629-0.00487082j -0.00820158+0.00464981j -0.00660055+0.00502337j 0.0114306-0.00611286j -0.00679359-0.00505095j -0.00260004+0.00295183j 0.0026799-0.00022548j -0.0134175+0.002453j -0.00771174-0.00508959j -0.0010298+0.00172165j 0.00811094+0.00242598j 0.00900639-0.00221701j 0.00728843+0.00390459j -0.00437032-0.0142269j 0.00363732-0.00207941j 0.00405612+0.0018142j -0.0139919+0.00811194j 0.0209185-0.00625619j -0.010966+0.0180166j 0.00249915+0.00622916j -0.00212483+0.00297841j -0.00244061-0.00264996j 0.00860499+0.0156293j -0.0148628-0.0128168j -0.00112576-0.00403522j -0.0123001+0.0118256j 0.0345139-0.0164851j -0.0251746-0.00979827j -0.0116448-0.0142546j -0.0111329-0.0175457j -0.00575244-0.00295782j -0.00512486-0.0222384j -0.00308035+0.0347261j 0.0138117-0.0146619j -0.000200956+0.00709466j 0.0155085-0.00452901j 0.0238476+0.00958177j 0.0211241+0.00940351j -0.00655388-0.00767221j -0.033413-0.0447512j 
-0.0284067+0.102288j 0.0132006-0.493541j -0.479102-1.38778e-15j 0.0425829+0.0916152j -0.0765986+0.0623479j 0.00123796-0.0307926j -0.00828769+0.0350673j -0.033879-0.024086j -0.0324518-0.0351947j 0.0310934-0.0101782j -0.00678308+0.0187852j -0.00147912-0.0123786j 0.0142659+0.00675905j -0.00910159+0.0127874j 0.0399385-0.0142321j -0.0176539-0.0161942j 0.0510772-0.00951117j -0.00149577-0.000305355j -0.00541083-0.011479j -0.00298819-0.0133046j -0.0476301-0.0141965j 0.0104579+0.0241989j 0.00181204+0.0103146j 0.00404086-0.0219995j 0.00635597-0.00417203j 0.00672873-0.0166975j -0.00672658-0.00243093j 0.0127658-0.0235795j -0.00453037-0.00272948j 0.00223731+0.00250397j 0.0082057-0.00118663j 0.00131307+0.0134004j -0.00751078-0.0209415j 0.0106093+0.00528535j -0.00725134-0.00799907j 0.0118111-0.00180068j 0.00872619-0.0216747j 0.0202133+0.012341j -0.00743857+0.00188428j -5.35441e-05+0.0176618j -0.0202519+0.00431377j 0.0042737+0.00897713j -0.000704427-0.0186523j -0.0122585+0.00285843j 0.00824722+0.00676522j -0.0208591-0.010988j -0.00136135-0.0135517j 0.00115171+0.00217982j -0.00481497+0.00731085j 0.00449511+0.0142663j 0.00470451-0.0105041j 0.0013813+0.00957771j -0.00349711+0.0229357j -0.00722442-0.0158486j -0.00703382+0.0105234j 0.00446165+0.018934j -0.0192885+0.0134669j 0.000408781-0.00397837j -0.00163842-0.00425935j -0.000315885+0.00321777j 0.0091283-0.000257787j 0.000587455+0.00227439j -0.00209724+0.0088065j -0.000414753-0.00129096j 0.00321986+0.000205237j 0.00146364+0.00447354j 0.0113115-0.0131764j -0.000285736-0.0122346j 0.00856205-0.00871955j 0.00153707-0.00399494j 0.0141047-0.00671197j -0.00410001-0.00537771j 0.00480486-0.00795617j 0.00173605-0.00799882j -0.00305647+0.00553391j 0.0109248-0.0104232j 0.00839379+0.000254017j -0.00643535+0.00221391j -0.00549617-0.0119543j -0.000869651+0.00606502j 0.000198284+0.00784712j 0.00578933-0.0111438j -0.0048165+0.00117951j 0.00966292-0.00946648j 0.00182081-0.00502079j 0.0102446+0.00406781j 0.00168954+0.00302826j 0.00152559+0.00511981j 0.0144226-0.000352456j 0.00620304+0.00732287j 0.00133084-0.0109887j 0.00653392-5.75332e-05j 0.00247415+0.00376041j 0.00746416-0.00716022j -0.00680976-0.00145905j 0.00567956-0.00199634j 0.0093634+0.0121642j -0.0170461+0.00427871j 0.00215161-0.00308672j 0.00338158+0.00409175j -0.0106831+0.00362099j 0.00411612-0.00896649j 0.00296318+0.0050525j -0.00227264+0.0106499j -0.00307517-0.000669592j -0.00228494+0.00732149j -0.00737534-0.00344491j -0.00738162+0.000701564j 0.00265363-0.0178996j 0.00353126+0.00480606j 0.00130239-0.00340268j 0.00725758+0.0103915j -2.8399e-05-0.0039313j 0.000594119-0.00943486j 0.00182229+0.00639305j -0.0112133+0.00508049j -0.000507223-0.00265825j 0.00798542-0.0149417j 0.00267403+0.00780496j -0.00186676-0.00171945j 0.00220073-0.00858588j -0.0148408+0.0143789j -0.00032059+0.00843046j -0.00521722+0.00228102j -0.00164567+0.00569946j -0.0062365+0.000179768j -0.00952288+0.00112921j 0.0110837-0.00395064j -0.0112547+0.00756774j -0.00386946+0.00507711j -0.00379075+0.00594596j 0.0103435-0.0146023j -0.00453322+0.00136073j -0.0105397+0.00345005j 0.00171184-0.00671581j 0.0173813-0.00898703j 
-0.0193677+0.0113324j 0.00159577-0.0485254j 0.0425829-0.0916152j -0.432145+3.58047e-15j -0.167087-0.277725j 0.187125+0.0917655j -0.105486-0.046565j -0.056448-0.172277j 0.00195463-0.332745j -0.204794-0.0150605j -0.0154103-0.071188j 0.0292688-0.0517748j -0.00831604-0.00332173j 0.0754685+0.084106j 0.0142837+0.0602699j 0.00360526-0.00865297j -0.0513706-0.0159394j 0.042702+0.0180589j -0.0510241-0.020482j 0.00303732+0.00276886j -0.0503844-0.0612674j -0.0303858-0.0117481j 0.0241641+0.0080213j 0.0244272-0.0703628j -0.0405356-0.0591418j -0.123246+0.0270087j -0.0690054+0.0104297j -0.0252935-0.0154407j -0.013373-0.0353508j 0.00263808+0.0228238j 0.00198885+0.00607191j 0.0251344+0.021943j -0.0065152-0.0140114j 0.00235121-0.00344198j 0.00134558-0.0300171j -0.0145632-0.00731756j -0.00696769+0.0285085j -0.00101699+0.00144034j 0.0107931-0.00140181j 0.00394929-0.00927194j 0.00529407-0.00612896j 0.0017336+0.0024998j 0.00184966-0.00627544j -0.020778-0.0143923j -0.0070995+0.00584443j 0.0277712+0.0194035j 0.0066445+0.0104241j 0.0121756+0.0241462j 0.0298207+0.0424001j 0.0356425+0.0424643j -0.00592828-0.0188005j -0.0274806-0.0222171j 0.029862+0.0114933j 0.0165188-0.0191792j 0.0172623-0.00134974j -0.0182492+0.0255157j -0.00982621+0.00779235j -0.00405889-0.056115j 0.019308-0.00434079j 0.0196098-0.0196229j -0.0055151-0.00307125j -0.00526369-0.0201108j 0.0397953+0.00860827j 0.021789+0.0174663j -0.00756911+0.0173506j 0.0306506+0.0136217j -0.0107122-0.00203248j 0.0313252+0.0418646j 0.0123408+0.0146887j -0.0293445-0.00930662j 0.00282792-0.031254j -0.0260549+0.00427604j 0.00252417-0.00531782j -0.00711858-0.0180714j 0.000376987+0.00089017j 0.000317579-0.0044219j -0.000857406+0.00789627j -0.0183526-0.00408024j -0.00639342-0.000313568j 0.0140997+0.03178j -0.00195322+0.00146281j 0.0243387+0.00493062j 0.00964944+0.00180912j -0.0085695+0.0135464j 0.00233147-0.00140142j -0.00314377+0.0158506j -0.0151892+0.00681937j 0.00557526-0.0150349j -0.00371227-0.000287884j 0.0159272-0.00684169j -0.0144529+0.0100824j -0.00615909+0.000793465j -0.00153107+0.0049844j -0.00356538+0.00182012j -0.000115711+0.00512065j 0.00925231-0.0084318j 0.00533657-0.0207528j -0.0139892-0.0140805j -0.0167867-0.00491254j 0.0079225-0.00117995j -0.00441405+0.00798185j 0.0128282+0.00601119j -0.0111606+0.00971474j -0.00544385-0.00510713j -0.00932534-0.0189125j 0.00183146-0.00655113j -0.0038884+0.00516634j 0.00445302+0.00947561j -0.00238232-0.014006j -0.0109536-0.0163882j 0.0247752+0.0102489j -0.00513911+0.0114246j -0.0282384+0.0138592j -0.0063346-0.00636877j 0.0104205+0.00701189j 0.00369897-0.00766472j 0.010357+0.0104273j 0.0172458-0.00825312j 0.00854007+0.00678587j -0.0162385-0.0176537j -0.0204963+0.00252475j 0.00734491+0.0252223j 0.0399635-0.0164716j -0.0591129-0.0398056j -0.0373901-0.0686438j -0.0196222-0.0167838j -0.0217528+0.010034j -0.0291158-0.0577769j -0.0354625+0.0709515j 0.00724895-0.029318j -0.0154671+0.0224772j 0.0455954-0.0300413j 0.0626301-0.025452j 0.0437515-0.00862701j 0.0133886-0.0273567j -0.102207-0.118384j 
-0.000954005+0.03086j -0.0771902+0.0447283j -0.0765986-0.0623479j -0.167087+0.277725j 0.148345-1.38917e-14j 0.174785-0.118578j -0.0784038-0.215462j -0.18072+0.325278j -0.21957+0.148258j -0.0283428+0.138835j 0.0393126+0.106162j 0.0508847+0.0406773j 0.0255914+0.00667401j -0.0590127-0.0196196j -0.0482174+0.0199189j 0.000676389-0.0247378j -0.0161739+0.0707585j 0.0465306-0.0492105j -0.0813181+0.0915375j 0.00162326-0.0039076j -0.0832903+0.0247644j 0.0304732-0.0561814j -0.0161631+0.0756277j -0.00796839+0.0771415j 0.0570924-0.0371818j -0.0398293-0.00370716j -0.0334233-0.00225569j -0.00575197+0.00497295j 0.010255+0.0217771j -0.0334107+0.0118951j 0.000690186+0.0251902j 0.016456-0.0269493j 0.00169605-0.00697844j -0.0163428+0.0186362j 0.0268598+0.022075j -0.0151201-0.00320911j -0.0114777+0.0020909j 0.0122148-0.01545j 0.0190578-0.0176078j 0.0165278+0.00510777j 0.00982105+0.000937079j 0.0100999-0.00339485j -0.0110723-0.00579713j 0.00184694-0.01318j -0.0111873+0.0123049j 0.00395771+0.00157411j -0.000187014-0.00706426j -0.00579554-0.015385j -0.0153297-0.00599455j 0.0189892-0.034894j -0.00451945-0.000902475j -0.0123497+0.0436739j 0.00537652+0.0163781j 0.0305706-0.0331228j 0.0238164-0.000908683j 0.0198577-0.0171436j 0.0107992-0.044888j -0.000112565-0.00262645j -0.00398307+0.0398431j 0.0183985+0.000125544j -0.0129981+0.0148159j 0.0212413-0.0117499j 0.00177411-0.0190304j -0.0150599-0.00524026j -0.00981652+0.0131108j 0.00625342+0.0197367j 0.00342717-0.00341493j 0.000445597-0.00947156j -0.00695785+3.15662e-05j -0.00901043+0.027602j -0.00548185-0.0160677j -0.00814139+0.00330193j 0.00330364-0.00114404j -0.0167923+0.0438585j -0.000498586-0.0117166j -0.0132577+0.00208047j -0.00615832+0.000280749j -0.00577168-0.0242977j -0.00534993+0.00347249j 0.0195513-0.0218555j -0.0124137+0.00558737j -0.00718801+0.00198493j 0.00864907-0.00354009j -0.00819097-0.0182801j 0.0108631+0.00396198j 7.48656e-05+8.56919e-05j 0.0100742+0.0141001j -0.0056916-0.00210956j -0.0267662-0.000667576j -0.000249548-0.00568631j -0.0138712+0.000367335j 0.00677081+0.0100301j 0.011852-0.0126576j -0.00728067-0.00351593j -0.00182944-0.00405946j -0.0119917+0.00560952j 0.00151665+0.0209148j 0.0103739-0.0148264j 0.00612235-0.00235268j -0.0201996-0.00535265j 0.00568186+0.00492687j -0.00710337+0.000833293j -0.017049-0.00677837j 0.000107778-0.00640819j -0.0145547+0.0122196j 0.0052355-0.00404281j -0.00694954+0.00317289j -0.0129336-0.0188707j -0.00570728+0.0047948j 4.45586e-05-0.00819029j 0.0203417-0.000721366j -0.00432427-0.00440786j -0.0181033-0.00607596j 0.00794286-0.00656214j -0.0126295+0.00671296j -0.00614712+0.0103055j -0.0160041-0.0169698j -0.0253769+0.0087667j -0.00718863+0.0285322j -0.0242481-0.0139839j -0.00704709+0.00964825j 0.0510925-0.0431701j 0.00317944-0.0375184j -0.00867263+0.0119266j -0.0309934+0.00788355j -0.0117576+0.0235518j 0.00708204+0.0161741j -0.0134867+0.0101217j 0.00480787+0.00074388j -0.0613352+0.0263295j 0.021102-0.0560957j 0.0153735-7.66034e-05j 0.0269001-0.00822609j -0.00392268+0.0109351j 0.0368025+0.0594035j -0.03784+0.0349184j 
-0.0063057+0.0703909j 0.0624197-0.00195187j 0.00123796+0.0307926j 0.187125-0.0917655j 0.174785+0.118578j 0.135891+2.15938e-14j -0.426311-0.276464j -0.130978+0.292896j 0.114561-0.483873j 0.0706741-0.05405j 0.0634444+0.0130387j -0.0693215-0.0438925j 0.0326789-0.0200217j -0.020633-0.0582764j 0.036607+0.0100775j -0.0286241-0.00844061j 0.0205941+0.0111485j -0.0286142-0.0238805j 0.0365076-0.0484969j 0.00974864+0.000226907j -0.00367587-0.0429789j -0.0555661+0.0339752j -0.014342+0.0211846j -0.01488-0.0451742j 0.0209637+0.0185043j 0.0393008-0.0147804j -0.00438699-0.00888754j 0.0055825-0.0247022j 0.00128156+0.000761298j -0.023273+0.00443641j 0.0289646+0.0124325j 0.000523857-0.0194252j 0.00150432+0.00694111j -0.0265879+0.0129927j 0.00602886+0.010381j -0.0322238-0.0247457j 0.00356177+0.012562j 0.00500477-0.00567316j -0.0333372-0.0116576j 0.0147618-0.00126479j -0.00590555+0.00425376j 0.00894638-0.0172565j 0.00380394-0.0492579j -0.0168863-0.00509046j -0.00777888+0.00685716j 0.0218343+0.0153664j 0.0182351+0.0120429j 0.00404291+0.0204057j -0.0207797-0.00899872j -0.0140522+0.011547j -0.0216937+0.00185467j 0.0234992+0.0320335j 0.0230687-0.0295934j 0.0193598-0.0183244j -0.0161073+0.0455222j 0.0244658-0.00644921j -0.0299872-0.00345395j -0.00573816-0.0338002j -0.000939686-0.0213359j -0.00491878+0.0103805j 0.00819215+0.00948968j 0.00111155+0.0064801j -0.0102368-0.00615734j -0.0136251-0.0102379j -0.00118991+0.00031018j 0.0144678+0.0187288j 0.0100988-0.0134822j -0.00547488-0.0136652j -0.00102569-0.00725777j 0.0179558+0.00239696j -0.010562-0.00735939j 0.0189628+0.000260837j 0.0162238-0.0127627j 0.0105624-0.00652945j 0.0038027+0.00926837j -0.0165096-0.00550283j 0.0127341+0.0131104j -0.00254334+0.00692864j 0.011264-0.00345156j 0.00779092+0.0114114j -0.00442738-0.00993759j -0.0144793+0.0162159j -0.00800257-0.00150003j 0.00639505-0.00316001j -0.00191728-0.0014731j -0.00808698-0.0135727j -0.0118599+0.0107373j 0.0101076-0.00752756j -0.0149642+0.00973924j 0.0195362+0.00609223j -0.00222017+0.000810745j 0.014408+0.00210651j -0.0147178+0.010251j -0.00397562-0.0108528j -0.00768386-0.00327608j -0.0123838+0.00527651j 0.0078373+0.000370398j -0.00383008-0.00713204j -0.000819433+0.00773087j -0.0133818-0.00673435j -0.013749+0.00426456j -0.00642938+0.00592947j 0.01038+0.0043964j -0.00607339-0.0032046j 0.0100337-0.00646872j -0.00686234-0.0100915j 0.00294238+0.0045518j 0.0061323-0.00153072j -0.0101341-0.000806898j 0.00705255-0.00151337j 0.00637681-0.00974752j 0.00720323+0.00257825j -0.0140542-0.0199542j -0.00292354+0.00198762j 0.003175+0.00607076j 0.00941901-0.0115714j -0.000134907+0.000840903j 0.020943-0.0132313j -0.0221573+0.0099921j -0.00617085+0.0233224j -0.0161583+0.000115132j -0.0232798+0.00452895j -0.00511667+0.00234959j 0.018217+0.0178808j -0.012338+0.0023591j 0.00582151+0.028938j 0.0150079+0.00852859j 0.0212138-0.0217024j 0.0219485+0.00548073j -0.0173133-0.00403607j -0.0102818-0.0142639j 0.00730732-0.027559j 0.00139933+0.0129877j -0.0240248-0.0140742j 0.0136177+0.0161775j 0.0264923-0.00427886j 
0.00874056-0.0102259j -0.0415386+0.013215j -0.00828769-0.0350673j -0.105486+0.046565j -0.0784038+0.215462j -0.426311+0.276464j 0.201339+2.38577e-14j -0.28176+0.203844j 0.101692-0.0657771j -0.0269951-0.0194748j -0.0232761+0.0982391j 0.0691431-0.0358472j -0.0366956-0.0170531j -0.0319028+0.00986905j 0.0177901+0.00435023j 0.0342118+0.00414939j -0.0872834+0.066835j -0.00502695+0.00423838j -0.0415362+0.0158648j -0.0182449-0.0163522j 0.039994-0.0228469j 0.00113715+0.0412069j 0.0150733+0.032139j -0.00938485+0.017992j -0.0175128-0.0068379j -0.020159+0.00943941j 0.0105986+0.00233638j -0.0199452+0.0305155j -0.00266288+0.0107494j 0.014599-0.00764119j -0.0215403-0.00309355j -0.0280356+0.00472047j -0.0158042+0.0221365j 0.048631-0.00801828j 0.0126951-0.00326214j 0.00471883+0.024357j 0.00682762+0.00079842j 0.0337966-0.0154224j -0.00803307-0.0132129j -0.0141505+0.00991248j 0.0126533+0.0155872j 0.00541872+0.00303779j 0.00934596-0.00296418j -0.00486721+0.0104687j -0.024608+0.0187052j -0.000725327+0.0149195j 0.0163593-0.0207814j 0.0119457+0.0080984j 0.00666743-0.0201739j -0.012972+0.00837527j -0.000260657+0.00261628j 0.0197143-0.0079225j -0.0089444-0.0186194j 0.0141623-0.0324555j -0.000366927+0.0216967j -0.00324742-0.0202113j 0.00923336+0.0090352j 0.000230511+0.00324347j -0.00598196+0.00903611j 0.00353184-0.00255703j -0.00234893-0.00339895j 0.00266484-0.00129901j -0.00312434-0.00187408j 0.00865021-0.0107671j 0.00690259-0.00918919j -0.0115887+0.00925845j -0.0120483+0.0125847j -0.00604659+0.00694188j -0.00085527-2.91626e-07j 0.00418069-0.0073729j 0.00675249-0.00413871j -0.00298093-0.00426006j -0.000315953-0.00249696j -0.00930746+0.00860158j -0.00424117+0.00638114j 0.0151477-0.00674237j -0.000156957-0.0195194j 0.00126756-0.00426403j -0.0140894-0.00167847j 0.00656116+0.0140272j 0.00640073-0.000498234j -0.00636071-0.00712289j 0.0136831-0.00667513j -0.00708647+0.0125441j -0.0259197+0.00765648j 0.00757218+0.00018963j -0.000568754+0.000923306j -0.0120944+0.00759937j -0.0125595+0.0129768j 0.00355864-0.00247758j 0.0104544-0.000858123j -0.0127166+0.000649131j -0.000791489-0.00491322j 0.0112874-0.0177696j 0.000740773+0.00678679j 0.00384429-0.00136003j -0.00194052+0.00480226j -0.00920388+0.00409739j 0.00314235+0.01249j 0.000302909-0.00430991j -0.0255844-0.0154021j -0.0122104+0.00615308j -0.00569744+0.000956627j -0.00841317+0.0100429j 0.00145042-0.00909128j 0.010875-0.00871536j 0.00337013+0.0142749j 0.000228352+0.00537291j -0.0102082+0.0062047j -0.00624266+0.00682297j 0.0189269+0.015918j 0.00367612-0.00640672j 0.00876167+0.00172782j 0.0155009-0.0011972j 0.00313828-0.00387857j 0.0162287-0.00543754j 0.00216823-0.00722909j -0.00469774+0.00122166j -0.0120948+0.0272577j 0.00833486+0.00801637j 0.027111+0.00342497j 0.0164875+0.00235175j 0.0276479-0.0122832j -0.00303625-0.00707491j 0.013441+0.0104979j -0.0106385+0.00296318j 0.00340545-0.0128677j 0.00243775-0.00194617j -0.0190689-0.00510201j 0.0208516-0.00237008j 0.020246-0.0108317j -0.00636578-0.00134003j -0.0130929+0.00545139j 0.0136429+0.00207424j -0.0209129+0.0128315j -0.00352193+0.00572763j 
