0.0169042-4.59285e-14j -0.051146+0.000609437j -0.0941745+0.00497319j 0.0590173-0.0025114j 0.0304065-0.000296519j 0.00841336+0.000436177j 0.00727499-0.000681021j -0.0135352+7.34479e-05j -0.00380095+0.000672357j -0.0637195+0.00440151j -0.18158+0.00622785j 0.114087+0.00607111j -0.171273+0.0102365j 0.0850139-0.00579336j -0.0697222-0.00541353j -0.0317227+0.00858138j 0.00790324+0.00249646j -0.0501093-0.00291583j -0.0028613-0.00291149j -0.0154004+0.000741667j -0.0144447-0.0003941j 0.0259471-0.00107071j 0.0111891+0.00182152j -0.025338+0.000933978j -0.0703779-0.00210257j -0.0260962-0.00722327j -0.0170585+0.00828466j 0.0251785-0.00155764j -0.00857737+0.000524719j -0.0214814+0.00382256j -0.0131656-0.016554j 0.0063523-0.0219423j 0.000103303+0.00337345j -0.0113926-0.00356193j 0.0167874-0.0126367j -0.00394947+0.0253989j 0.0205298+0.0166376j -0.0125987+0.00406585j -0.00934378-0.0216627j -0.00667288+0.00985359j 0.00774411+0.0141251j 0.0143386-0.00140136j 0.00818486-0.0225737j -0.0208288+0.00913519j 0.0104286+0.00861569j 0.00777948-0.00991639j -0.0124324+0.00523372j 0.0162625-0.00913474j 0.0227253+0.0157622j 0.00475766-0.00728418j -0.010957-0.0173153j 0.00335403-0.0189883j 0.0130737+0.0192727j -0.000604118-0.016081j 0.0162493+0.00922163j -0.00798998+0.0197716j 0.00129596+0.00876887j -0.0123122+0.000403312j -0.0143829-0.0137091j 0.0260447+0.0237611j -0.017238+0.0154745j -0.015929+0.0441968j -0.0200994+0.0185913j -0.0250878-0.0350244j 0.0320361+0.0136432j 0.0273629+0.0396059j 0.00753567+0.0299204j 0.00299958-0.0836234j -0.00109114-0.041259j 0.0341615-0.0984274j -0.0905931+0.0277526j 0.0517244+0.0969848j -0.0501751+0.012777j 0.00497043+0.0519964j 0.0643628-0.00632764j -0.0206474-0.0536587j 0.0106878+0.00940402j -0.00330521-0.0128833j 0.0233661-0.0216208j 6.79403e-06+0.0131539j -0.000179839+0.0293783j 0.0353723+0.00923572j -0.0476606+0.000378189j -0.0212476+0.00179395j 0.0254265-0.0382904j -0.0120316-0.00432757j -0.00180069+0.0151627j -0.01394+0.00213912j -0.00936279+0.00338702j -0.0105296+0.014122j -0.00362873-0.0127444j 0.0258945+0.00174273j 0.0015158+0.000569186j -0.0107684+0.00821754j 0.00299042+0.00127094j -0.00695965+0.00349362j -0.010463-0.0164244j -0.00411622+0.00259989j 0.0050168+0.000212839j 0.00291286+0.0003536j 0.0100359+0.0061776j 0.00732966-0.0117371j 0.0250581+0.015455j -0.0148845-0.00923869j 0.00311298-0.00418416j -0.00647542-0.00316542j -0.00641953+0.0130645j 0.0116269+0.00445538j 0.000719688+0.000834571j 0.00148608-0.00373288j 0.00207738-0.000318822j -0.00360695+0.0045111j -0.0179933-0.00992382j 0.0160433+0.0143354j -0.0112446+0.00301521j -0.00421969+0.00470389j 0.0167243+0.0027577j 0.00177605-0.00551648j -0.0059941+0.00276125j -0.00723786+0.00781014j 0.00616533-0.00046391j -0.00463165-0.00270111j -0.0129109-0.00493441j 0.0151111+0.00100454j 0.00686762-0.0144702j 0.00212489+0.00999329j 0.0122876+0.00852906j 0.0011365+0.000654293j 0.00562818-0.00301081j 0.00514127+0.00135675j -0.00669081-0.0156927j -0.00246282-0.00621112j -0.0108109+0.0081143j 0.00910679-0.00540919j -0.00279429-0.00149741j -0.00225643-0.0160279j -0.00462923+0.000586646j -0.0256596-0.0108856j -0.0119214-0.00640723j 0.010381+0.00537932j 0.0212815+0.00570304j -0.00507332+0.0116082j -0.00597657-0.0118443j 0.019393-0.000361357j -0.00769188-0.0277925j -0.0156707-0.00632533j -0.0142503-0.0248449j 0.0898512-0.0262757j 0.0423653+0.051755j -0.0204031-0.00145262j -0.00255449+0.0480276j -0.00199281-0.00198056j 0.0675415+0.00604702j -0.0211851-0.0134723j -0.142739+0.298049j -0.0386983-0.228277j 0.0411037+0.00516471j 0.0276431-0.138533j -0.0844193+0.0306723j 0.431479+0.127087j 
-0.051146-0.000609437j -0.0313692+3.67761e-16j -0.0304024-0.00142606j -0.0534981+0.00330221j -0.0092892+0.00176317j -0.0193648+0.000900216j 0.0192436-0.000521679j -0.0280976+0.000762747j 0.0137615-0.000791016j -0.0104927-0.00210248j 0.0148848-0.00888208j -0.254531+0.0118061j -0.171414-0.00192493j 0.0694452+0.00364904j 0.025606-0.00525503j -0.0124893-0.00233756j 0.0117569-0.00562885j 0.0174825-0.00246683j -0.00382259+0.00218806j 0.0124545-0.00415097j 0.000233022-0.00310448j 0.00822214+0.00655725j 0.0100006-0.00218426j -0.0156966+0.00181735j 0.00601482-0.0024442j 0.085376-0.00410895j -0.038221-0.00138502j 0.0104763+0.00713942j -0.0279043+0.000143843j -0.00211001-0.0109802j -0.00514594+0.0220422j -0.0101634-0.0176662j -0.00909018-0.00967378j 0.0139478-0.0194908j 0.00245252-0.0183225j -0.012253-0.0107845j 0.014679+0.0216731j -0.000804705+0.00115841j 0.000797133-0.00405307j -0.00331129+0.00628248j 0.0120145+0.0096666j -0.00926237-0.0186912j 0.00211551+0.0137292j 0.0121805-0.00653407j -0.00270482+0.0217644j 0.011561+0.00569359j 0.0011166-0.0062979j -0.0122918+0.000208813j -0.00673629+0.00198695j 0.00994222+0.0181746j -0.00398336-0.00209222j 0.010046+0.00244167j -0.00611253+0.00683879j 0.000526745-0.0120666j -0.0102362+0.0187535j 0.0248712-0.0240436j -0.0201886+0.0132512j -0.0119207-0.0243566j 0.00980301-0.0236706j -0.00680184+0.0124314j -0.0157217+0.00240575j -0.000414591-0.00512526j 0.00220409-0.0501605j 0.0225892-0.0182716j 0.00982644-0.0229272j -0.0670006+0.0338994j -0.0212485-0.0691414j -0.00188042-0.0137332j 0.0480564-0.0747377j 0.0497919+0.041709j -0.0492182-0.113713j -0.0897343+0.0347386j -0.0164499-0.0910166j 0.00853759+0.00933649j 0.0176922+0.0093514j 0.0773188-0.0107442j 0.0121662+0.0280987j -0.00148132+0.00559546j 0.013568-0.00744513j 0.0103127-0.0253743j -0.00329147+0.0154429j -0.0266468+0.0149593j -0.00959473-0.041254j -0.0272999-0.00137124j 0.0394442+0.0134145j 0.00989276-0.00193119j -0.00183272-0.00631467j -0.0191354-0.00579238j 0.00315254+0.00142819j 0.0017562-0.00847649j 0.0175255-0.00212898j 0.00725429+0.0314629j -0.00289224+0.00256612j -0.00299476-0.00131707j 0.00482009-0.00757814j 0.00651697-0.00222034j 0.0214724-0.00893408j -0.00781759-0.00650915j -0.0101499-0.00105941j 0.00013661-0.00203621j -0.00143777+0.0158292j 0.00312732+0.0160024j -0.00667111+0.00492906j 0.013807-0.0195758j -0.00222842+0.00560374j 0.0018495+0.00226284j -0.0124681-0.00190478j 0.00200096+0.0127352j -0.00625142+0.00364416j -0.00428387+0.0015539j -0.0118056-0.00945411j 0.00156429-0.00143515j 0.0117668-0.00948791j -0.00589063+0.000178511j -0.00101437-0.0099956j 0.00176902+0.00382786j 0.00714345+0.0102853j 0.010195+0.00283481j -0.0110965+0.00254045j 0.0100242-0.010644j -0.00106971+0.00487347j 0.00829995-0.00337584j -0.00174504-0.0069434j -0.00541395-0.000960918j 0.0093655-0.00585892j -0.00676741+0.00160478j -0.0048978-0.00751457j 0.00505658+0.00262558j -0.00144446+0.00260038j 0.0125892-0.00213735j -0.00279255-0.0148103j 0.000820142+0.00287567j -0.00350696-0.00660943j -0.000352614+0.00453706j -0.000522+0.001675j 0.00791359+0.00782724j -7.45586e-05+0.00805464j -0.000274415-0.00836292j 0.0145892+0.00759655j -0.028923+0.00162416j 0.00987994+0.0160536j -0.000701812+0.0124482j 0.00829889+0.00596027j 0.00635579+0.0271602j 0.0139046+0.00930572j -0.00396668+0.00119563j -0.0763179-0.00552885j -0.0409535-0.0449744j 0.046422-0.0436944j -0.0219932+0.0313057j 0.0408113+0.0248709j -0.0582674-0.00824388j -0.00623862-0.0256506j -0.00778615-0.0129264j -0.0513935-0.222527j 0.141237-0.29269j -0.0426244+0.157514j 0.0102655+0.0346658j -0.433849-0.118195j -0.0849889+0.0264532j 
-0.0941745-0.00497319j -0.0304024+0.00142606j -0.0737591+3.91701e-15j 0.0761003-0.00299858j -0.0214099+0.00149205j -0.0588266-0.000219245j 0.0726206+0.00220481j 0.191639-0.00301602j -0.127888+0.00318336j -0.240228+0.00566958j -0.368946+0.00279938j -0.332027-0.00411233j 0.623674-0.00667297j 0.0807288-0.0064834j -0.0721275+0.00212591j 0.0398317+0.000473715j 0.0562848-0.0012368j -0.0744203-0.00144471j -0.0450403+0.00547262j -0.0156148+0.00158208j -0.0251885+0.000579591j 0.0529262-0.00272449j 0.0517479+0.00205351j -0.0337445-0.0105304j -0.0304243-0.00484481j 0.0149739-0.0131764j 0.0778084-0.00204056j -0.126678-0.00796584j -0.0312415+0.00209792j -0.0394221-0.00538836j -0.0103876+0.00205252j -0.0223047-0.00743156j -0.00607246-0.0105074j 0.00444311-0.0033151j 0.00591657-0.00846713j 0.00379227-0.00348295j -0.00524201+0.00714615j 0.00332367+0.0157413j 0.00815363-0.0113889j -0.00653969-0.0027054j -4.2833e-05+0.0124849j -0.00862547-0.0095416j -0.00869666+0.00550776j -0.0121789+0.000121749j -0.0243693+0.0138536j -0.0108083+0.00228853j -0.0223416-0.00301358j 0.00927927+0.00146939j 0.0109956+0.00761517j -7.22227e-06+0.0118437j -0.019007-0.0157098j 0.00439572-0.00960163j -0.00681096+0.0163335j 0.00164944-0.0205857j 0.0154704+0.00960815j -0.0101342+0.00171002j -0.000682638+0.0166088j -0.0164277-0.000798769j 0.0017292+0.0104176j -0.046482+0.0175794j 0.00178298+0.000701677j 0.0128063+0.0266151j 0.00479675-0.0383446j -0.00104248+0.0167383j 0.0388092+0.0520199j -0.000116578+0.0489883j 0.0110278+0.0495665j -0.00498993+0.023738j -0.00713985-0.00860353j 0.0164751-0.0124899j 0.0138706+0.00872015j -0.00194296-0.0534671j -0.00734848-0.014253j 0.0164203-0.00119078j 0.00342568-8.40177e-05j 0.0147585-0.00257811j -0.00770712+0.0120846j 0.0240474-0.00200583j 0.0074471-0.0197188j 0.0101938-0.00142199j 0.00211937-0.00409861j -0.00469058-0.00520303j -0.0104481-0.0037546j -0.00650272-0.0106833j 0.00743187-0.00232734j -0.00488551-0.000919236j -0.000413952-0.00626394j -0.0137627+0.00363653j -0.00701556-0.00117788j -0.00265193+0.000779168j -0.00163384-0.0100726j 0.00701225+0.00704557j -0.000148927-0.00934346j 0.00819588-0.00984603j -0.00349022-0.000963001j 0.00154347-0.0134718j 0.00523203+0.000674892j 0.0108016-0.00837092j 0.0165408-4.06046e-05j -0.00139512+0.00155907j 0.00646655+0.0105003j -0.00910037+8.12353e-05j 0.00553688+0.00656819j 0.00186295+0.00247482j -0.00157202+0.00226126j -0.0207071-0.00695465j -0.0116459+0.00210803j 0.0088849+0.0101001j -0.00490827-3.80313e-05j -0.00495365+0.000872689j -0.00159174-0.00572769j 0.00360773+0.00450066j -0.000872057-1.32679e-05j 0.00350855+0.00711015j 0.00185785-0.00228397j -0.00325895+0.00444387j 0.0161997+0.00368857j -0.00413884+0.00621504j 0.00759184-0.00463048j -0.00953273+0.00291575j 0.00851473+0.00501452j 0.0122517-0.00994851j 0.00513385-0.00294987j 0.0188764-0.00653935j -0.0159546+0.00840368j -0.004591+0.00443673j 0.00381001-0.00215483j 0.00367684+0.00729845j 0.0110101+0.00254106j 0.00159609-0.00816775j 0.00498571+0.01734j 0.001634+0.00290949j -0.0137011-0.0241148j -0.00175095-0.00200124j -0.00756805+0.000345706j 0.00536846+0.00521024j 0.000994951-0.00273756j -0.0104104-0.00176504j -0.0123044+0.00712033j 0.00437302-0.0245888j 0.00767855-0.0317514j 0.0036645+0.02561j 0.0104333-0.000937389j -0.00173219-0.0091201j -0.013414+0.0171452j -0.00981483-0.00665246j -0.00256176+0.0136191j -0.00700476+0.0229472j 0.000433561+0.0398391j -0.0266143+0.0549265j -0.037471+0.0199313j -0.0199697+0.0152905j 0.032287-0.0361888j 0.0269877-0.0200251j -0.0113574-0.0149987j 0.0308209-0.0176594j 0.0403248-0.029679j -0.0700014-0.0789359j -0.0213903-0.010027j 0.0231451+0.0146436j 
0.0590173+0.0025114j -0.0534981-0.00330221j 0.0761003+0.00299858j -0.111803-1.14925e-15j 0.150647+0.000233229j 0.101698+0.000482701j -0.109627-0.00183261j -0.310384-0.000596297j 0.21282+0.000454252j 0.584036+0.00181201j -0.4041+0.0031094j -0.399692+0.00369349j 0.0763519-0.00168494j -0.0787615+0.00946973j 0.102681-0.00284396j -0.0668972+0.00545208j -0.0224228-0.0040476j 0.0312982+0.00315968j 0.0288381-0.00646472j -0.00732598+0.00147376j -0.00169068+0.00337848j -0.029639+0.00258583j -0.0544313+0.0032722j 0.0544407+0.00542937j -0.0569939+0.00615836j 0.0174449+0.00228314j -0.0603086+0.000146592j -0.0404262+0.000682715j 0.00811769+0.00188177j 0.0374838+0.00926091j -0.0105278-0.0085638j 0.0186444+0.00190372j 0.00145974+0.00393933j -0.015281-0.0077748j -0.0118525+0.00867422j -0.0211992+0.0181463j 0.0177179-0.000648478j 0.00958092-0.0114517j 0.00407315+0.00156868j 0.00786891+0.00864134j 0.00934398-0.00340284j 0.0223036+0.0083209j 0.00421304-0.0148615j -0.000291425+0.0111277j 0.023955-0.00796968j 0.00123583-0.00382362j 0.0085808+0.0125517j 0.00584182-0.015213j -0.0031415-0.00364452j -0.0022995-0.0107061j 0.0221014+0.00684926j 0.00244308-0.00184397j 0.00809909-0.00474959j -0.0181718+0.0220301j -0.0150703-0.00838308j 0.0117441+0.00265761j 0.0266698-0.0266583j -0.0368408-0.0134096j -0.0311757-0.0167646j -0.00489684+0.00646494j 0.0019947-0.023146j -0.0184247+0.0315249j 0.00262113+0.0237304j 0.0105089+0.0258802j 0.00469981-0.0295012j 0.0195288+0.0233967j 0.00564636-0.00747563j 0.0103014+0.0281344j -0.0147277+0.0110738j -0.0156244-0.0328413j -0.00229489-0.0235105j 0.00435495-0.00415564j 0.00390153+0.00872126j -0.00401488+0.00477879j 0.0122022+0.00573583j -0.0154783+0.0104424j 0.019883-0.00413526j -0.0029086-0.00952961j -0.00432464+0.00632056j -0.00301636+0.00173015j -0.00794524+0.0065837j 0.00821851+0.017456j 0.00458863-0.000243482j 0.0034122+0.00992242j 0.000808069-0.000662505j -0.000279484+0.00128352j -0.00334807+0.0163948j 0.0252337-0.000265896j 0.00189566+0.00729438j 0.00489619-6.87737e-06j 0.00142528+0.00635087j 6.22125e-05-0.00488316j -0.00481234+0.00619089j -0.0126568+0.00160617j -0.00698844+0.00297404j -0.00206868+0.0132657j -0.00737644+0.00556791j -0.00161501+0.000133306j -0.0128457-0.0057519j 0.00611218+0.000278272j -0.000436618-0.00647914j 0.00319992+0.00292307j 0.00177201-0.0018808j 0.00156424-0.00429771j 0.00399138-0.00110382j 0.0107764+0.00965183j 0.0123018-0.0022059j -0.0101886-0.00368092j 0.00875856-0.000236446j -0.00367517+0.0010243j 0.00551948-0.0022626j 0.0031938-0.00277351j 0.000226912-0.00147377j 0.00432111-0.00663647j 0.000518338-0.00641296j 0.000512818+0.00361869j 0.0110586-0.00657537j 0.0115163-0.0111162j -0.00976135+0.00767308j -0.0193698+0.00205206j -0.0145615+0.000351222j 0.0117684+0.0138527j 0.00670787-0.010918j 0.00770877-0.000419687j -0.0191525+3.17664e-06j 0.00029123+0.0162307j 0.00449269+0.00569651j 0.0061071+0.0211841j 0.00688607+0.00100686j -0.00827711-0.0241656j -0.00556794-0.0106712j -0.00720353+0.0166793j 0.0137589-0.00980657j 0.00980639-0.006972j -0.00691697-0.000673984j 0.00621022+0.00508291j 0.00526228+0.00107602j -0.00376205-0.0127966j -0.00895442-0.0047614j 0.0078048-0.0123908j -0.0132856+0.0142642j 0.00847687-0.00592239j 0.00735844-0.00728218j 0.00477867+0.00551913j 0.00673772+0.0147469j -0.0103049+0.00243682j -0.00107013+0.0419912j 0.0266468-0.00434789j 0.00205013+0.00124615j 0.0392279-0.0241665j -0.0216331+0.00461799j 0.000504351-0.0111133j -0.00452439+0.00807979j 0.00697701-0.0104097j -0.0190501+0.0650789j -0.0300287+0.00877584j -0.0373402-0.0480493j -0.000757732+0.0272205j 0.0663674+0.00495402j 0.0387996+0.0174009j 
0.0304065+0.000296519j -0.0092892-0.00176317j -0.0214099-0.00149205j 0.150647-0.000233229j -0.101205-1.69547e-13j -0.0956552+0.00148045j 0.0547452-0.0002904j 0.617454-0.00202879j -0.336629+0.000639496j 0.393444-0.000174104j -0.178081+0.00131808j -0.140038-0.00297807j -0.348008-0.00131067j 0.021288-0.00302185j -0.0717117+0.0015759j 0.0714288-0.00465985j 0.0595712+0.00764825j 0.000198482-0.00438449j -0.0635307+0.0120268j 0.0221386+0.0095312j 0.0616591-0.00125564j -0.128696+0.000702815j 0.0579952+0.00245804j -0.0395161-0.00507713j -0.0328576+0.00203338j 0.0454614-0.00217499j -0.0782818+0.000266707j 0.0277712+0.00571251j 0.014727-9.88203e-05j -0.0300232-0.00107522j -0.00495232-0.00295107j 0.00709664+0.00659038j -0.013797+0.00761731j 0.00944171+0.0171173j 0.00530324+0.0112865j 0.0127152-0.0099086j -0.0133478-0.00756895j -0.00421677+0.0154097j -0.00796473-0.00126962j -0.00642659-0.0146669j 0.0019511-0.00111035j -0.032668+0.0197103j -0.00947661+0.0117072j -0.0138851-0.0150995j -0.0241555+0.00304203j -0.0086863+0.00633438j -0.0170898-0.0051491j -0.0154456+0.005647j 0.0341505+0.0055327j 9.51141e-05+0.0122078j -0.0318963-0.00178896j 0.0281215-0.0333807j 0.0255642+0.024679j 0.0172125+0.0106539j -0.0305134-0.019833j -0.0146707-0.0142724j 0.0266859+0.0153562j -0.00539322+0.0148715j -0.00913507+0.0278443j -0.0137271-0.0183188j 0.00448663-0.0100218j -0.0101173+0.0305146j 0.0019312-0.0176965j -0.00616475+0.021331j -0.00811122+0.010295j 0.00175476+0.00958972j 0.000301883+0.00428236j -0.00239619+0.0110364j -0.00774302+0.0156763j -0.013979+0.00416179j 0.0132778-0.00838921j 0.00317635+0.00801881j 0.00874844+0.00627679j -0.00234268-0.00689582j -0.00617244+0.00155208j -0.00945984-0.00931972j 0.00580965-0.00659059j -0.00213925+0.00455186j -0.00112178+0.00368824j -0.000164446+0.00476033j -0.00128504-0.0100425j 0.00443391-0.00713454j 0.00556008+0.00384866j 0.00806692-0.0082909j -0.00864406-0.00876702j -0.00275873+0.00335786j 0.00161405-0.0101096j -0.00630252+0.00299779j 0.000286043+0.000272751j -0.00307198-0.00606567j -0.00653719-0.00612179j -0.00966101+0.00170239j 0.00412757-0.00301476j 0.00476961-0.00292106j -0.00932704-0.000997348j -0.00880983-0.00932681j 0.00960272-0.00767025j 0.00963549-0.00269697j 0.00232158+0.00509494j -0.00710557-0.00420797j 0.00208124+0.00198238j -0.0176279+0.00230254j -0.0109245+0.00341895j -0.0067437+0.0104885j 0.00534511-0.00358295j -0.00560207-0.00214656j -0.0118827+0.0151107j -0.0141206+0.0189223j 0.00882044-0.00967514j 0.01405-0.00323199j -0.0137125-0.00462801j -4.84344e-05-0.00113287j 0.00133001+0.00135957j 0.00688847-0.00151245j 0.00944092+0.00321012j 0.0300004+0.0083622j -0.00905389+0.0118052j 0.0148508+0.00450024j 0.0118037+0.00594054j 0.00180123+0.0103851j -0.000497693-0.000760476j 0.00863168+0.0101704j 0.011123-0.00206892j -0.0107623-0.0185547j -0.0049979+0.000653212j 0.000171167+0.0123275j -0.00304135+0.00861017j 0.00390245-0.00552662j -0.00854912+0.00766214j -0.00081094+0.00545955j 0.00153641+0.00291048j -0.0163056+0.00130062j -0.00679298-0.00200222j 0.00447978+0.00229532j 0.00810157-0.0180891j 0.00546807+0.0122776j 0.00216891+0.00181917j -0.00699953+0.00992725j 0.00213786+0.0104662j 0.0103558-0.0142333j -0.00391605-0.0121148j 0.0132952-0.0156565j -0.00179655+0.0171117j 0.012134+0.0124369j -0.015185+0.0171261j 0.00699561-0.00546109j 0.0176145+0.00312973j -0.00193672-0.0111356j -0.0277025-0.00183911j 0.0219222+0.00754305j -0.0011029-0.000693326j -0.00530989+0.0396292j 0.0233016+0.0131709j -0.0190715-0.0012403j 0.0144612+0.00163755j -0.00557524+0.0728421j 0.00485931-0.0222073j -0.0147152+0.013326j 0.0597877+0.0198956j -0.0434763+0.00863951j 
0.00841336-0.000436177j -0.0193648-0.000900216j -0.0588266+0.000219245j 0.101698-0.000482701j -0.0956552-0.00148045j -0.0837334-1.25724e-15j 0.132589+0.000723433j 0.353827+0.000559996j 0.84143-0.00100564j -0.078462+0.000817527j 0.0830262+0.0017248j -0.1685-0.000923281j -0.0489292+0.00147502j 0.0225496-0.00011876j -0.0193887-0.00222938j 0.0533217-0.00242862j 0.00342433+0.00706358j 0.0318553+0.000635598j -0.0295032+0.00413972j 0.0356267-0.00221386j 0.119339-0.00397155j 0.0318167-0.00153736j 0.0271899-0.00193339j 0.0682095-0.00163448j -0.00626551+0.00130802j 0.046776-0.000102415j -0.015132-0.00244566j -0.00295163+0.00282947j -0.00549595-0.00139748j -0.0087879+0.00103523j -0.00715873-0.00468487j 0.00416947+0.00169114j -0.00314585+0.0080651j 0.00509146+0.0143899j 0.00240021+0.00244209j 0.00526519-0.000893375j 0.00434357+0.0014148j -0.00673624+0.000521618j -0.0115538-0.00878656j -0.0127192+9.57668e-05j -0.00876004+0.00947709j -0.0163484+0.00678349j 0.000558905+0.0130485j -0.0155333-0.0135756j -0.00238646+0.00713644j 0.0179579-0.0238943j -0.00925869-0.00282741j -0.00914034-0.0193019j 0.0429525+0.00935672j 0.0252362-0.037191j 0.0464914-0.00914885j -0.0260044+0.00880648j -0.0190887-0.0346428j -0.0430044-0.0117112j -0.00225186-0.000771425j -0.0182963+0.00950521j -0.0451109-0.000204809j 0.0185917-0.0281439j -0.00937445+0.0376976j 0.0108153+0.0318026j 0.00434328+0.0568466j -0.00981171-0.0357279j -0.000883804+0.00603128j -0.00802221-0.0134199j -0.00456712+0.00481912j 0.00703728-0.0140926j 0.00219757+0.00300211j 0.00044114-0.00118724j -0.0079129+0.00793314j -0.00534214-0.00473633j 0.0029636-0.00384545j 0.00908706+0.00130724j 0.000229776+0.00567677j -0.000217706+0.000660596j 0.00229243+0.00328415j -0.00641971-0.00684707j 0.00358327-0.00189609j 0.0023221+0.000429417j -0.000952945+0.000743851j 0.00158275+0.00409876j -0.000964299+0.00139789j 0.00905101-0.00542962j -0.00127979+0.00143371j 0.00550271-0.0100783j -0.00196635-0.00212592j -0.00270241+4.37102e-05j -0.00115652-0.00760882j -0.000312952-0.00206759j 0.00360163+0.00291821j 0.00373418-0.00234219j -0.00627364+0.0035346j -0.00969995+0.00264153j -0.000265119+0.00418861j 0.00590559-0.000376298j 0.00561204-0.00199718j -0.0103226-0.00219618j 0.00685742-0.00256993j 0.00800387-0.00403968j 0.00601468-0.000957918j 0.00188853-0.00807585j 0.0096291+0.00306221j -0.00284617+0.012073j -0.00228317-0.00137949j 0.0014748-0.00514722j 0.0122639-0.00359938j 0.0150675-0.0118705j 0.00154488+0.0148781j 0.0207704-0.0135832j 0.00491305-0.00261506j 0.0156795-0.00452983j -0.0173889-0.0141509j 0.0254083-0.0132978j -0.0155751+0.0107151j 0.0026961+0.00780936j 0.00997453+0.0105245j -0.0154331-0.0159778j -0.0189781-0.0109566j 0.00482243+0.0152434j 0.00833542+0.00877946j -0.00219091+0.0028261j -0.00914311+0.0159375j 0.00773379+0.00880325j 0.00236375-0.00325398j 0.00477885-0.00589066j -0.00941952-0.00317077j -0.00998227-0.0108503j 0.00576333+0.00874348j 0.0158366+0.00877646j 0.00801316+0.00394909j 0.00337659+8.66378e-05j 0.00118274-0.0123919j -0.00198972+0.00448733j 0.00754658-0.0205422j 0.00754256-0.0180283j 0.00578067-0.00298444j 0.00482685+0.00407164j 0.011117+0.015795j -0.0105725+0.0133151j 0.0126284-0.0236956j 0.00949943+0.00372385j -0.00335327-0.0080937j 0.000245049-0.00469038j 0.0105846-0.00171037j 0.00710369-0.00875002j -0.00551934+0.0177797j -0.0163508+0.00516636j 0.0151265-0.00122815j 0.0180173+0.00305539j -0.00447971-0.0122654j -0.000774889+0.00548083j -0.00906023+0.0013545j -0.0149614+0.00652221j 0.00537007+0.0196213j -0.0135806-0.00466083j -0.000468273+0.0459707j -0.0112355+0.0203934j 0.0049221-0.0203744j -0.00222814-0.00332617j 0.049699-8.12348e-05j 0.0222539+0.015479j 
