0.0161373-0.00459927j 0.00512842+0.0337438j 0.0152505-0.0283174j -0.013024-0.0280659j 0.0111657-0.011655j 0.0138333+0.00401712j -0.0179769+0.0123676j -0.0105711+0.024774j 0.0163751-0.032988j -0.00836461-0.00531314j 0.0125855-0.00143115j 0.0130043+0.00147141j -0.00566656-0.00802718j 0.00480622-0.00976475j 0.0021563-0.00558584j 0.00678365+0.003839j -0.00200874+0.00507822j 0.00277614+0.00898458j 0.00551311-0.00155635j -0.00328346+0.00208123j 0.000656942-0.00240245j 0.00788517-0.00906877j 0.00871455-0.00797892j 0.0221323+0.0110297j -0.0265572+0.00654055j 0.0192919-0.0185759j 0.0017929-0.0107302j -0.0090273+0.00417984j -0.00139017-0.0392453j 0.00827159+0.0226973j 0.0195359+0.0286508j -0.015042+0.00493785j -0.0048664+0.0131143j 0.0252857-0.0324341j -0.0113232+0.00105672j 0.00621151-0.0191368j -0.0175291-0.0123068j 0.00414114+0.0072978j -0.0250206+0.00924388j 0.00274789-0.00520846j 0.0153624-0.00432444j 0.0104738-0.026588j 0.0042974-0.0112799j -0.0165969-0.00599822j 0.00396186-0.00262541j -0.000277502-0.0255777j 0.0146295-0.0161146j 0.000158112-0.0101432j 0.00565357-0.00229436j 0.0033345-0.0145767j -0.0107714-0.00508935j 0.00183154-0.0144715j -0.00807734+0.00661062j -0.00448793-0.00147169j -0.000839379+0.00992784j 0.00018823+0.00557253j 0.000941209+0.00401454j 0.00761445-0.00579625j -0.00842144+0.00784886j 0.00640707-0.00569656j -0.00703307+0.00986647j 0.00141916-0.00501003j 0.00198582-0.0175592j 0.00586709+0.000304331j -0.00730422+0.00307593j 0.00209595-0.0060895j 0.00139957-0.000225838j 0.000752285+0.0012888j 0.00965897+0.00391186j 0.00421819-0.00315737j -0.000106433-0.000925091j 0.00208324-0.00393379j 0.00550295+0.000416127j -0.0136454+0.00710068j -0.00138548+0.0015236j 0.00149296-0.00092133j 0.00583476-0.00158591j -0.00316892+0.00793887j -0.00139775-0.00382783j -0.00660142+0.0152624j -0.00283331+0.000304272j -0.0128824+0.00298379j 0.00506881+0.00485043j -0.00902998+0.000976078j 0.00503064-0.00334856j 0.000725196-0.0045578j -0.000374512-0.000538875j 0.0113225-0.00356213j -0.00657572+0.0058318j -0.0131558+0.0150345j 0.00483812+0.0033639j 0.000667389-0.00596137j -0.00529381+0.0127586j -0.00534293+0.00601472j -0.00141342-0.00229848j 0.013121-0.0172869j -0.00177591+0.00414066j 0.000225925-0.0133782j 0.000131522+0.00843803j 0.00418496-0.0121064j -0.00180364-0.00517972j -0.00378395-0.00402349j -0.00166959+0.00209814j -0.00173302+0.000470565j -0.00165996-0.00453086j 0.00470972-0.0100881j -0.00271222+0.0135582j -0.000481352+0.00738424j -0.00389485+0.00376443j -0.000845178-0.00144438j 0.0110728-0.00476752j -0.00168306+0.012005j 0.00707865-0.0127154j -0.00304165-0.00257079j 0.00322059+0.0095591j -0.0117254+0.0125464j 0.00168293-0.00158575j -0.0166652+0.0193108j 0.0130354-0.00328405j -0.0216961+0.0155983j 0.00597975-0.00849952j -0.00400562+0.00539279j -0.00399285+0.00412153j -0.0123207+0.0154572j 0.00369016-0.00514635j 0.0143135-0.0096721j 0.00523898-0.00362266j -0.00637758+0.0107741j -0.00643068+0.00598324j 0.00524204+0.00417338j -0.00219815+0.0104104j 0.0166967-0.00597793j 0.0124921-0.0152739j -0.0032149+0.00113728j -0.0083173+0.00174117j 0.00453057-0.0115031j -0.00868254-0.00327672j -0.00262051+0.00123253j -0.00769441+0.0132556j -0.00887729-0.000679659j 0.012174-0.0101153j -0.0224803+0.0107893j -0.00712099+0.000600506j 0.00288882-0.0189161j 0.0108995-0.00937284j 0.00190676+0.00430401j 0.00282683-0.00757964j 0.0201674+0.0171867j 0.0192203-0.0157992j -0.0104628-0.011392j 0.000907921-0.0065684j -0.0207015-0.0388908j -0.0181126-0.00861177j -0.0359457-0.00840603j 0.00361926+0.0179018j 0.0284904-0.0396486j 0.0111732-0.043021j 
0.00376642+0.0335898j -0.0207244+0.00601855j 0.0114232+0.0240059j 0.0183016-0.0257382j 0.0140551+0.0175667j -0.00983582+0.00987143j 0.010691-0.0310219j -0.0210181-0.00566274j 0.0125991-0.00122169j 0.00461053-0.0134066j 0.00104119+0.0139649j -0.00685501+0.00739322j 0.00296759+0.00257931j 0.00105583+0.00408443j -0.000944615-0.00445526j 0.00774843+0.0158264j -0.004694-0.00623555j -0.00377878-0.00317565j -0.00988586+0.00948206j -0.00673265+0.0108146j 0.00404293+0.00233523j 0.00588527+0.00383117j 0.00764488-0.0105376j -0.0233017+0.0328735j 0.00578588-0.0234206j 0.0268612+0.0254514j 0.0055741-0.0161431j -0.00715941-0.00477694j 0.0472226-0.00866736j -0.0329616+0.03521j -0.0122631+0.0258092j 0.000172586-0.00775483j -0.0233146+0.0193452j 0.0124476+0.0292451j 0.0150572-0.00607793j 0.0254446-0.00770837j 0.0349224+0.000466158j -0.00536687+0.0183641j 0.0115588-0.0293398j -0.0118571+0.00602024j -0.0136353+0.031706j 0.00556795+0.00248506j 0.00943115-0.00305659j 0.0164417-0.0284955j -0.00229317+0.00274626j 0.0165186-0.0266938j 0.00180434+0.027929j 0.0144132-0.00092137j -0.00455586+0.00710444j 0.00291634+0.00344078j 0.00681188-0.0152175j 0.00499271-0.00576066j 0.00205107-0.00998023j 0.00296397-0.00637148j -0.00228439+0.00290633j 0.000685036+0.00161075j 0.00167753-0.000881824j 0.00377171+0.0106398j 0.00105778+0.000834989j 0.00104788+0.00626115j -0.0069245+0.00840511j 0.00524895-0.00540246j 0.00717448-0.00755314j -0.00240394+0.00780025j -0.00212327-0.00588314j -0.000472383-0.00115242j -0.00234199+0.00117995j 0.00549154+0.00321952j 0.00172644-0.0028805j 0.00336735+0.00599738j 0.0109587+0.0036941j 0.0113443+0.00215333j -0.0128188+0.00097045j 0.00233196-0.00738047j 0.00196326-0.0011093j 0.00148368+0.00348216j -0.0112857+0.00730806j 0.000270615-0.0157434j 0.00423504-0.0131231j 0.00273517-0.0121421j -0.00147299-0.000322844j -0.00180648-0.0072057j 0.0133997-0.00809846j 0.00721942-0.00948459j 0.00857142-0.00843111j 0.00511205-0.00279056j 0.0097416+0.000931208j 0.00972479-0.0175025j 0.002098-0.00634591j -0.0120006+0.0126835j 0.00453329-0.00195004j -0.00326906+0.00682816j 0.00249828-0.00724747j 0.00305724+0.00777945j 0.00276659+0.00148654j 0.0118811-0.0113443j 0.0180563-0.0127439j 0.00562904-0.00373077j 0.00702531-0.00191911j 0.000813434+0.00640659j -0.00228308+0.00437896j 0.013218-0.00844265j -0.00243962+0.0128939j 0.00247165-0.000904795j -0.000626135-0.00605094j -0.0248183+0.018382j 0.00277751-0.00652253j 0.00768889-0.00738264j 0.00771629-0.0171783j 0.00643427+0.000871019j -0.00801429+4.16135e-05j 0.00604678-0.00907371j 0.000375687+0.00434741j -0.00582812+0.00660102j 0.00261308-0.000162986j 0.00453287-0.000842171j 0.000185691-0.000227969j 0.01333-0.00805816j -0.00776953+0.00405753j -0.00155576+0.00480828j 0.00745775-0.00944723j -0.00388677+0.00206098j 0.0218197-0.027585j -0.0109422+0.0218104j -0.00345586-0.00191923j -0.00780042+0.00502543j -0.00865823+0.00563137j -0.01429+0.00742441j 0.00976718-0.00295855j -0.00524198+0.0044996j 0.00690062-0.00530719j 0.000846638-0.00308171j -0.00327549-0.0083576j -0.00793833+0.000496903j 0.000848544+0.00334814j -0.0108696+0.00816989j -0.00636138+0.00590818j 0.00344659+0.011701j -0.00992854+0.00715903j 0.0126907-0.0133204j -0.0227794+0.0174682j -0.00710141+0.00209053j 0.0132014-0.0148038j -0.0123663+0.010275j 0.00276956-0.0176979j -0.00193036-0.0106464j -0.0199181-0.00587747j -0.00593733-0.00477j 0.00829204+0.00969999j -0.00137612-0.0128578j 0.0214011-0.0127553j -0.0146554-0.00863925j 0.0284266+0.0423967j -0.0112293-0.0220721j -0.028404+0.0066812j -0.0120469+0.0493802j 0.0270998-0.0407617j 
-0.0287826+0.0344535j -0.00834697+0.0616463j -0.039539-0.0435394j 0.0589222-0.0386365j -0.025476+0.0227562j 0.0183526+0.0506479j 0.053066+0.00803568j -0.0224266+0.0152265j 0.0513976-0.0501174j 0.0910322+0.00484667j -0.0206277-0.0181191j 0.0641184+0.00181529j -0.0226202-0.012602j 0.00679542-0.0156428j 0.0040291-0.0538179j 0.0182911+0.0398558j 0.0148506+0.00642061j 0.0384284+0.0218191j 0.00511083-0.0341187j -0.0320598-0.033968j 0.00488987+0.0443131j 0.0309937+0.00370054j 0.0220112-0.0217822j -0.00387888-0.0204972j 0.00577644-0.0199011j 0.0269695-0.0257357j 0.0359524-0.0262835j -0.0281183-0.0427423j -0.00369507+0.065636j -0.0404303-0.00623011j 0.0224466+0.0616235j -0.0224813+0.0667974j -0.0180249-0.0527932j -0.000795838-0.0617265j 0.0383526+0.0400812j 0.119332+0.0386145j -0.0169456+0.0414682j -0.00806+0.000954888j -0.0500319+0.0855861j -0.0101773+0.00608693j -0.06172-0.0447326j 0.0407993-0.0529909j 0.0960515+0.0065023j 0.0705658+0.0396037j -0.0118392+0.00118143j 0.091865-0.00644463j -0.00649273-0.112127j -8.5821e-05-0.028302j -0.0176348-0.0100534j 0.000506628-0.0303386j 0.0441087-0.00879382j 0.0244666-0.0203159j -0.0270815+0.0131788j -0.00890876+0.0113267j -0.0202051+0.00321409j -0.040631+0.020478j -0.00696429-0.00990681j -0.00771665-0.0153201j 0.00754022-0.00173837j 0.00694497-0.00465289j -0.0258384-0.00729363j 0.0201831+0.0103458j 0.0225544-0.0131543j -0.00776734+0.010414j -0.0171377+0.0273944j -0.00183581-0.001624j 0.00355481-0.0088421j -0.0140669-0.00331929j -0.0137195+0.00449784j -0.000130236-0.0105038j 0.0159743+0.00562259j 0.00853479-0.0117981j 0.0100536-0.0291303j 0.0111224+0.0236654j -0.00894866+0.00233287j -0.00806586-0.0113256j -0.00825577-0.0222852j 0.00226046+0.00587787j 0.0289965+0.00600004j -0.000761139+0.0193137j 0.00573844+0.00146469j 0.0117702+0.00659389j 0.016193+0.0155578j -0.00688127+0.0218605j 0.020655+0.000516966j -0.0010322-0.000479036j 0.0147589+0.00429798j 0.018153+0.00283164j -0.00321313-0.00393162j -0.0412277-0.00549067j 0.00983112-0.00370531j -0.0106238-0.00888635j -0.0194775+0.019583j -0.0114471+0.00410578j 0.0162768+0.00726144j 0.0375578-0.00368015j 0.00131256+0.0164881j 0.00388125-0.00567227j -0.00820455+0.0251774j -0.00222802-0.0238203j 0.00525329-0.00332798j 0.0270234+0.0174735j 0.00634133-0.000523534j 0.00291042+0.00428368j 0.00158443-0.00186665j -0.0226426-0.0274859j -0.00810319+0.0201028j 0.0153349-0.00122286j 0.00282857+0.023125j 0.0113438+0.00531692j 0.00960639-0.0113974j 0.00136792+0.00996691j 0.0245291-0.0138225j -0.00897294-0.010622j 0.00781287+0.0132152j -0.0323962+0.0103939j 0.00371304-0.000118402j -0.000986405+0.0401462j 0.0060269-0.0271118j -0.0487866+0.0275585j 0.0251894+0.000350825j -0.0154885+0.00850443j 0.0385007+0.0331703j -0.0515274-0.00151929j 0.0105391+0.00356384j 0.0106077-0.0330556j 0.00225042-0.0173668j -0.0179647-0.00533155j 0.00585534+0.00733228j 0.00579072-0.0174805j 0.00783177+0.0188339j 0.00765237-0.00219859j 0.0251789-0.0118977j -0.0260767+0.000458868j 0.0140818+0.00706261j -0.0114592+0.00524973j -0.00207235+0.00778561j -0.000792499-0.0133721j -0.033837+0.00418869j 0.00566912+0.0281498j -0.0127623-0.0273573j -0.0404581+0.0151154j 0.0107132+0.0115923j -0.0168788-0.0234413j 0.00964551-0.000225202j 0.0152675-0.0159515j 0.0104476+0.00264147j -0.0242915+0.0101668j 0.0229097-0.0286769j 0.0171339+0.00455889j 0.0293673+0.0116196j 0.0348648+0.0336411j 0.037936-0.0500303j 0.0314507+0.0234045j -0.0251845+0.0094029j 0.013806-0.0990829j 0.0996299-0.00913128j 
-0.00688053+0.0534359j 0.033853-0.0249867j -0.0526972+0.016258j -0.0397158-0.0267411j -0.0034677+0.0655624j 0.0174478-0.0240287j 0.0504598-0.0417393j 0.0471558+0.0398519j -0.0548338-0.00504676j 0.00865168-0.0158235j 0.00235769+0.00656543j -0.00621951-0.0561413j -0.0166142+0.0262234j -0.016266-0.0119485j -0.0496995-0.024635j 0.0297834+0.00815538j 0.0167206-0.00521542j 0.00923507-0.0304024j -0.0771742-0.0387358j -0.0621586+0.0555689j 0.0314987+0.00451505j -0.0122857-0.0251337j 0.00686243-0.00523894j -0.0198847-0.0183486j 0.05085+0.00538112j -0.0690763+0.00665529j -0.0360073-0.06422j -0.0431802-0.0055228j -0.00213587+0.0219883j -0.0134562-0.00588547j 0.0495596-0.012033j 0.0325533+0.00982107j 0.00870273+0.0118626j -0.0904677+0.0161044j -0.00548341+0.0264285j 0.0233763-0.0957936j -0.0145411+0.0384215j 0.0112309+0.00224051j 0.0729996+0.0477047j -0.00024206+0.02117j -0.0405692+0.0341675j -0.0427844-0.0353984j -0.00990746-0.0868432j 0.0414451-0.0438269j -0.00463996+0.0143863j 0.00103185-0.0689386j -0.116632-0.0158183j -0.0163801+0.0209108j -0.00909272+0.0179207j -0.0348721+0.0108739j 0.0115447-0.0286863j -0.0181642-0.0211269j 0.0128669+0.0164762j 0.00905039-0.00228862j 0.00320981+0.0210069j 0.0126997+0.0317084j -0.00740609+0.00700384j -0.0164132+0.00496317j 0.00692558-5.83616e-05j -0.0131716-0.0151833j 0.00163715+0.0173412j 0.00590066-0.0135545j -0.0159872-0.0165389j -0.00222483+0.000388745j 0.0280408+0.00294785j -0.00504985-0.00424186j -0.00543465+0.00798916j -0.00495588+0.00840868j 0.00440923-0.0057524j -0.01104+0.00290357j 0.00260551-0.0105525j -0.0128533-0.00324876j -0.0164707+0.00624064j 0.0286122-0.00475598j 0.000570995+0.00642367j -0.00887481+0.00383071j -0.0215442+0.0104769j 0.0210833+0.000345128j 0.0198251-0.0214576j 0.0289466+0.00285649j 0.00967274-0.00674341j 0.0235964+0.0126075j 0.0217348-0.0118323j 0.0090241-0.00425164j 0.00820805-0.0115937j -0.0057651-0.00323794j 0.00406911-0.0148535j 0.00367283-0.0280735j 0.0205412+0.00631158j 0.00578429+0.0358369j -0.00251094-0.00245955j -0.0184292+0.00515642j 0.0119238+0.00734326j -0.000822501+0.00874908j 0.00671065-0.0138998j -0.0100699-0.0285195j 0.00782524-0.0101928j -0.0128605-0.00995964j 0.0158827+0.00758044j -0.0343697-0.00316818j -0.0105042-0.0102954j 0.00927874-0.0271193j 0.00120442+0.000820097j 0.00759777-0.00416224j 0.00272389-0.0083938j -0.0223303+0.0172923j 0.0181633+0.000561991j 0.00904723-0.00886282j 0.0257605-0.00698708j 0.00153263-0.00048038j -0.00439342-0.0136086j 0.0192783+0.00320544j -0.0218167-0.0185275j -0.0129439+0.009221j 0.0115229-0.00892588j 0.0129426+0.029633j -0.000478205-0.00544001j 0.0473094+0.00535629j -0.0191974-0.0123855j 0.022797+0.036133j -0.00142028-0.013051j 0.00416258+0.0136534j 0.0413579-0.0291707j -0.00696097+0.0423145j 0.0049552-0.0122221j -0.032137-0.00806995j -0.0124589-0.00348885j -0.00444912+0.0145224j 0.0176275-0.000110597j -0.0146077+0.00127823j 0.0255535-0.00155823j -0.00473511-0.0167349j -0.0110065-0.0171295j 0.000567205+0.00875529j 0.0130351-0.00898287j -0.0106847+0.0130781j 0.00725816-0.00501645j -0.000352813-0.0138552j 0.0172807+0.00334991j 0.0209579-0.0122481j -0.0422517+0.00599233j 0.000828371+0.0302282j 0.0115529+0.00279921j -0.0112134+0.00982408j -0.0154577-0.0224265j 0.00562008-0.0033642j 0.00523502+0.0103092j 0.0164103+0.00660765j -0.0216297-0.0124834j 0.0332399-0.0138519j -0.00599683-0.0168051j 0.0184748-0.0439853j -0.0336382-0.0380091j 0.0577018-0.011305j 0.0266248+0.0134145j -0.0947004+0.00406066j 0.0154726-0.090173j 
-0.0190196-0.0223334j 0.00127342+0.0191591j 0.00896678-0.0551993j -0.00460831+0.0164394j -0.0290692-0.00703798j -0.00127833+0.0296167j 0.012583-0.00549841j -0.0213028+0.0363475j 0.00109161-0.0479395j 0.00701717+0.0443683j -0.0013178-0.0150703j 0.023719+0.0309433j 0.0143036+0.0238434j 0.0113056-0.00150997j 0.0427509-0.00961717j 0.0449744+0.0616239j -0.00433227-0.00711746j 0.0412669+0.000890812j -0.0176939-0.0674392j -0.00557364-0.00995067j -0.0207047+0.0268256j 0.0049851+0.00616761j 0.0327198-0.0338815j 0.025684-0.010916j 0.0195299+0.0799111j 0.00245721-0.0357978j 0.00458249-0.0125503j -0.0202624-0.0171224j 0.00683835-0.0502285j -0.016346+0.0235741j 0.059255+0.0659849j -0.0681672-0.0406447j -0.00654852+0.0536478j 0.00925273-0.0647272j -0.00471184+0.0611865j 0.0452848-0.0536915j 0.0755648+0.0436417j -0.0144744+0.0389751j 0.00157053+0.00886804j -0.0619865+0.00345252j -0.0498092-0.0335289j 0.00573779-0.0187007j 0.00357516-0.0038631j 0.0257469-0.00731433j -0.0164546-0.0226807j -0.00568858-0.00970032j -0.0151535-0.0848685j -0.00913818-0.0145629j -0.00325719+0.0207648j -0.0083805-0.0267696j 0.0231839+0.0336195j -0.0101696-0.0209992j -0.0158042+4.99443e-05j -0.00243217-0.00550351j 0.00669263-0.00308494j -0.00956734-0.00874966j 0.00023585-0.00446025j 0.0155755-0.00478524j 0.00640255+0.0153326j -0.00674183-0.0112319j -0.00239694+0.0040151j 0.0027894+0.00238325j 0.00349708-0.00880979j -0.00194986+0.00364332j -0.0198162-0.00153274j 0.00395602-0.00643091j 0.0066193+0.00494024j -0.00541772-0.0149691j -0.00602848-0.0107997j 0.00590352-0.0118875j 0.00532694+6.99718e-06j 0.00720567-0.00603196j 0.0105834+0.00904617j -0.00165486+0.0142768j -0.00384079-0.00250882j 0.000722684-0.0205479j -0.00406726-0.00744813j -0.0116493+0.00902242j 0.0074835+0.0296887j -0.00538862+0.0118044j 0.0074167+0.00940849j 0.00534687+0.0243475j 0.00780217+0.00620292j -0.00994605+0.00117313j 0.000243902-0.000284214j -0.0120123-0.00478226j 0.00500588+0.010438j -0.0248191-0.00433336j 0.01341+0.0160609j 0.000832211+0.000874278j 0.000631045-0.00702498j -0.00758498-0.0052968j -0.0224216-0.0113752j -0.00142742+0.00311202j 0.00845255+0.00567102j 0.0135379-0.0162201j -0.00457665-0.00610926j 5.05542e-05-0.0178895j 0.0108599-0.00232664j -0.00107818-0.0256828j -0.00447737-0.00567342j 0.00271686-0.00703034j 0.0129249+0.00618129j 0.00717969+0.000752927j -0.00470921-0.0103848j -0.0125533+0.0101541j -0.00116401+0.00460195j 0.0155428-0.00022616j -0.00676839-0.00238877j 0.0149498+0.00528275j -0.0189087+0.00247719j 0.00946669+0.0140116j -0.00182288-0.00904439j 0.00806089-0.00857173j 0.00514377-0.00254384j -0.00274031+0.000130257j 0.00220862-3.38656e-05j 0.0126093+0.0101414j -0.00398737-0.00625854j 0.00817075+0.0054869j 0.00571073-0.00130208j 0.00237943+0.000162731j 0.00694125+0.0263317j 0.00521633-0.00986305j -0.00303581-0.00161857j -0.00763195-0.00365137j 0.00985316+0.00973527j -0.0051169+0.0177777j 0.00834275+0.00784261j 0.000682546+0.000802541j -0.00100249+0.012748j -0.0120605-0.00964639j 0.00346435+0.00856177j 0.0173767+0.00718688j -0.00394801+0.0198836j -0.0107036-0.00520783j -0.00773882+0.0109368j 0.00282644-0.0115051j -0.00100609+0.00277826j -0.0129152-0.000548571j -0.00469896-0.0167451j -0.0151085+0.000195298j 0.00108662-0.0153059j -0.00597256-0.00789218j 0.0071731-0.00276756j 0.0107936+0.00379141j 0.00139455+0.00143098j -0.00615744+0.0265175j 0.00752912-0.0206837j 0.0205386+0.0210625j -0.00210709-0.0105382j 0.00615551+0.011138j 0.00413562-0.00277018j 0.0387072+0.0176239j 0.00335945+0.0384436j -0.0100964-0.0168536j 0.00195055+0.015063j 
-0.0215476-0.0353024j -0.017065-0.0166385j 0.00924915+0.00334337j -0.00218128+0.00151673j -0.0304239-0.0341698j -0.0514189-0.0113285j -0.0335867+0.0559695j 0.0720411+0.00924984j 0.0153806-0.00791717j -0.0484522-0.00544712j -0.0320969+0.00540285j -0.0606468-0.0126475j 0.0447532-0.0344361j -0.0120677-0.0141499j 0.0421379-0.0378302j -0.030861-0.0501432j 0.00284187+7.16782e-05j 0.0036289+0.0779712j 0.0303674-0.0333482j -0.102899-0.0585259j -0.0160056+0.0294991j -0.017141-0.0252897j -0.00679191+0.0279054j -0.0187349-0.0181636j -0.0232405+0.0304228j -0.0153933+0.0144308j 0.0189051+0.0446037j 0.0119787+0.0198287j -0.0221948+0.0118715j -0.00971697-0.0670425j -0.0729686+0.0127409j 0.00204789+0.0226624j -0.111388-0.0141766j 0.0598741+0.0120587j -0.00702877-0.0456954j 0.0317777+0.0947231j -0.0908226+0.064769j -0.0430103-0.0396397j 0.00209111+0.0608281j 0.0266465-0.0744938j -0.0114343-0.076071j 0.0348725-0.0132389j -0.0192134+0.0122679j 0.0163929+0.0673215j 0.0119931-0.000559045j 0.0143349+0.0186654j 0.0305493-0.0318189j -0.00612674-0.00563297j 0.000976577-0.0424621j 0.048524-0.00421337j 0.0139932+0.0314158j 0.0210346-0.00111224j 0.00868533+0.012973j 0.0173829+0.0176666j -0.00822645-0.0015899j 0.00267967-0.0238228j -0.00795647-0.00326908j 0.0101702-0.00983532j -0.0141404+1.18825e-05j -0.0108419-0.00993807j -0.00131768-0.020305j -0.00633054+0.0187118j 0.0195725+0.0298109j -0.0102434-0.0272233j 0.00603963-0.00275442j 0.0164653+0.00667242j -0.00698335-0.00221507j 0.0112873-0.00669671j 0.0215116-0.0100385j 0.0167935-0.00840828j 0.00598621-0.0108439j -0.0034802-0.00705162j -0.0195252+0.00639397j -0.00697228+0.020817j -0.00702587-0.00429889j 0.00723026-0.00250325j 0.00378354-0.0134941j -0.00520899+0.0100838j -0.0221069+0.0103068j -0.00429681+0.0095727j -0.0162566+0.0138273j -0.0143209+0.0263111j -0.0114763+0.0024286j 0.0186275+0.00198594j -0.0033304+0.00528787j 0.0131693-0.00294361j -0.00110851-0.0117466j 0.0155664-0.0170694j -0.0193452+0.00465685j -0.0197864-0.00872615j -0.0027306+0.00766999j 0.012309-0.0134693j 0.0057761-0.0113797j -0.00487069-0.00567917j -0.0134684+0.00611535j 0.0227206+0.0422986j 0.00893764+0.0064212j 0.0299313+0.019715j 0.014847+0.0115102j 0.0234214+0.010351j 0.0135789-0.00353869j 0.0106213+0.0247549j -0.0131595-0.00251051j -0.00862127+0.000667185j 0.0149535+0.0151088j -0.0232751-0.0433924j 0.00173228+0.00242671j -0.00907227+0.0249617j 0.00703906+0.0207663j -0.00330741+0.00486394j -0.00791464-0.0303557j -0.018548+0.00742527j 0.00462307+0.00206595j -0.00337873+0.0136249j -0.000900553-0.0029476j 0.00961807+0.00745412j -0.00301514-0.00194935j 0.00146196+0.0285903j -0.00104737-0.0106236j 0.0136634+0.00675082j -0.00285316+0.0147336j -0.00517082+0.00830011j -0.017233+0.0260647j 0.0235101-0.00402876j -0.000894679-0.0129124j -0.00758493-0.00333111j -0.0113416+0.00163554j -0.00611187-0.00535424j -0.0055176+0.00926801j -0.0151868-0.00650941j -0.0101122-0.00498955j 0.0270762-0.00689404j -0.010444+0.0157033j -0.00825616-0.00685211j -0.0192216-0.000615804j 0.00532993-0.0171831j -0.00910999+0.004412j 0.00524664-0.00399043j 0.00282434+0.0013246j 0.0168533+0.0125603j 0.00577176-0.00435736j 0.02004-0.0112275j 0.0164907+0.0150515j -0.000790492-0.0178947j 0.00140844-0.0102632j 0.00161156+0.0175284j -0.0145437+0.00252279j -0.0417689-0.0265714j -0.00421501-0.0131331j -0.0182704+0.00889193j 0.0290728+0.0133637j 0.017394-0.000278962j 0.00754885-0.0115118j -0.0055867+0.0623314j -0.0693193-0.0359417j -0.00200309-0.0085675j 0.00404894+0.0231151j 
