0.997719-4.33681e-19j 0.152402-0.00272739j 0.0079168+0.0103852j -0.00394403-0.0420198j 0.0345904-0.0528266j 0.0653487+0.0279217j 0.000503405+0.00177377j -0.0111268+0.00747126j 0.0159704-0.00691984j 0.00573406-0.0210866j 0.0224896+0.0134495j -0.0215596+0.0274853j -0.0168516+0.0280879j -0.0492901-0.0110832j -0.000429837+0.03273j -0.00395865-0.00234844j -0.00171478+0.000650415j 0.00394588+0.00359095j 0.00136914-0.000810342j -0.00775558-0.00070689j 0.0116469-0.00804947j -0.0118533+0.00743858j -0.000928414-0.0196505j 0.00345894+0.00169004j 0.00038656+0.00205395j 0.00318293+0.001166j 0.00479396-0.00320896j -0.0226466+0.0153157j -0.024899+0.00826366j 0.0284931+0.000547258j 0.00150698-0.00255409j 0.00457587-0.00158188j -0.0169364-0.0114062j 0.016381-0.010168j -0.0219554-0.0105877j -0.0015082+0.00117289j 0.0044502+0.00383217j 0.00332133-0.0273931j 0.0114413+0.00106065j 0.0121195-0.00346743j -0.000135169+0.00271343j -0.00118898+0.00109786j -0.00240645+0.00248453j 0.00218684+0.00245219j 0.000979603+0.00073674j -0.00533609-0.000497557j 0.000390944+0.00790148j -0.0023062+0.00544994j 0.00364476+0.00117394j 0.00243125-0.00114285j -0.00101041-0.00341379j -0.000503581+0.00295474j -0.00115041+0.000817443j 0.0112958-0.00501942j -0.00617055+0.00388022j -0.00875472+0.000170845j -0.00475842+0.0119711j 0.00624142-0.0085885j -0.0037563-0.00180393j 0.00616845-0.00122314j 0.00229997-0.00680776j 0.0139456-0.0157542j -0.0113228+0.00658588j -0.000422948+0.00138056j 0.0165432-0.00335339j -0.0104397+0.00392303j -0.0144739-0.000215807j 0.0249088+0.00286838j 0.00204149-0.000315566j 0.00858932+0.00427946j -0.0063849+0.000812838j -0.000403813-0.00399632j -0.0108728-0.0154691j 0.0109662-0.00516255j -0.00217934-0.0062591j -0.0126683-0.00800901j 0.000652761+0.00344185j -0.0073593+0.00328416j 0.004918-0.00896101j 0.00811989-0.0124375j 0.000102759-0.00311324j 0.00115958-0.00634011j 0.00504821-0.000922303j 0.0035572-0.0162266j 0.00829696+1.80365e-05j -0.00749704-0.00371291j -0.00725222+0.002354j -0.00274593-0.000820738j -0.00129801+0.00381226j -0.0012925-0.000273754j -0.00146301-0.000250101j -0.000784987+0.000977571j 0.00121694+0.000771677j -0.00132228+0.002129j 0.000375108+0.00232288j -0.00353003-0.00157133j -0.00135053+0.00351611j 0.000403807-0.00036968j 0.00120432-0.00028682j -0.000157094-0.00150954j -0.00189036+0.00447041j -0.00126799+0.00144004j -0.000226674-0.00270108j 0.00195202+0.00405061j -0.00417936+0.00601584j -0.00123868+2.46443e-05j -0.000981181+0.00534753j -0.00588521+0.00470626j -0.000618535-0.000532804j -0.000703537-0.000703444j 0.0020216-0.0023351j 0.00211245-0.00502828j 0.000550364+0.00156532j -0.000475872-0.00499771j 4.55745e-05-0.000521941j -0.0027949-0.00157889j 0.00343704-0.00125188j 0.00415067+0.00110434j 0.00334795-0.00294535j -0.00225506+0.00405401j -0.0027891-0.00969347j -4.93298e-05-0.00300942j 0.00457967-0.00628781j -0.00506985-0.0024218j 0.000449932+0.000230974j 0.00271272-0.00400231j -0.00221355-0.000467871j -0.00670781+0.00450232j -0.00421142-7.61719e-05j -0.00314626+0.00108773j 0.000136042-0.00411778j 0.00881915+0.00908171j 0.00196318+0.00158585j 0.000526769-0.00130372j 0.0118099-0.0111384j -0.00122977+0.000739926j -0.0062473+0.00223103j 0.000644001+0.000924872j -0.00956802+0.00188282j 0.00330308-0.00020159j -0.000478532+0.00163221j -0.00112283+0.000164129j 0.000405658-0.0010556j 0.00920098+0.000455839j -0.00725345+0.0195353j 0.00642874+0.000782454j 0.0152993+0.00104215j 0.00563473-1.21156e-05j 0.0067945+0.00015402j -0.00239948+0.00141115j -0.00304279-0.000278936j -0.0132148-0.00119269j -0.00381962-0.00182743j -0.000136323+0.000858066j -0.00254796-0.000648711j 6.85898e-05-0.00115514j 0.000152069+0.00104284j -0.00207101-0.000266318j -0.00171313-0.00155741j -0.00404319-0.00579889j 0.00381734+0.00974323j 0.00268426+0.00146073j -0.000747807+0.0118124j 0.00079293+0.00121114j 0.00926025+0.00581036j -2.26031e-05-0.000704902j -0.00168852-0.00073804j 0.000988014+0.00134284j -0.00414499-0.000377365j -0.001194+0.00565124j -0.00115842-0.00426052j 0.000133909-0.00288883j -0.0010892-0.00293817j -0.00074146+0.00153422j 0.00198667-0.00955139j 0.00605117-0.000356118j -0.00435357+0.00448895j -0.00809771-0.000950552j 0.00560217-0.00245516j -0.00180969-0.0032836j 0.00800284-0.000825785j -0.00400999+0.00299999j -0.00139709+0.000745918j 0.00460284-0.00892629j 0.00599882-0.000317993j -0.00289752+0.00626301j 0.00299025+4.65863e-05j -0.00267164+0.00724626j -0.00159659+0.00449773j -0.00931491+0.00050907j 0.00478945-0.00791962j -0.00210214-0.00214781j -0.00678118-0.00105196j -0.00224852+0.0112226j -0.00141371+0.00526372j -0.00427623-0.00254408j -0.00279285-0.000506362j 0.00176942-0.00191365j 0.0015033+0.00245803j -0.00484409-4.09395e-05j 0.00273323+0.00528063j 0.000140579+0.00424844j 0.00189492-0.00565242j -0.00328599+0.000977527j 0.00579151+6.71504e-05j -0.00211149+0.0064057j -0.00304782+0.001782j 0.00170587+0.00281597j -0.00444028-7.48515e-06j 0.000546778+0.00530278j 
0.152402+0.00272739j -0.0321228-4.85723e-17j 0.129986-0.0206503j 0.0124924-0.0972624j 0.037773+0.108131j 0.0106525-0.0659298j 0.0885826+0.00660521j -0.0300599+0.0449681j -0.024541-0.0427778j 0.00041685+0.012001j 0.00622128+0.0326413j -0.00804326-0.00340459j -0.0189671+0.0329862j 0.00126812-0.0185617j 0.0123024-0.0573264j -0.0164169+0.0322434j 0.0106807-0.0139509j 0.00362018-0.0310302j -0.0232189+0.00287473j -0.00935901+0.00852148j -0.00184345-0.0157892j 0.0071429+0.00864156j 0.00665154+0.00575979j -0.0143829-0.0188667j 0.0142897-0.0161212j 0.00538925+0.00883456j -0.0179991+0.00728409j 9.22208e-05+0.00280828j 0.00146983-0.00475516j 0.0261347+0.012943j 0.0176623-0.00215075j 0.00216436-0.00383213j -0.00468146+0.00721163j 0.0127329+0.000527924j -0.00822209-0.000378824j 0.00911414+0.0144659j 0.0110939+0.0317135j 0.00279612+0.0212171j -0.00741224-0.00402973j -0.0237958+0.027706j 0.0143292+0.00172069j 0.0127916+0.00379974j 0.0251193-0.00453652j 0.00299379-0.00212508j 0.00467343-0.00968241j 0.00405747+0.00581246j 0.0126457-0.0106038j 0.00346179-0.0114847j -0.00534303-0.00206604j 0.00459619+0.00775186j 0.0133596+0.00632084j -0.000593816-0.00255166j -0.00342944-0.00383613j 0.00483937-0.00452038j -0.0148363+0.00319321j -0.00194996+0.00412735j -0.0024886+0.00311108j -0.0114817-0.002179j -0.00343775+0.000359896j -0.00437071-0.0163018j -0.0132572+0.00361168j 0.00928754-6.5809e-05j 0.00882109+0.00307133j -0.0097775-0.00302811j -0.00764115-0.00142385j 0.00127383-0.0078298j 0.00217993-0.00295441j 0.0166485+0.0124248j 0.0113692+0.004323j 0.0113351-0.00624449j -0.00683543-0.00666697j -0.000794884-0.00485613j -0.0138727+0.00688163j -3.22634e-05+0.00956637j 0.0189469+0.0126216j 0.00334463+0.00103659j 0.00267747+0.00699461j 0.0114462+0.00890766j 0.0194087-0.0233364j -0.00371621+0.00818644j 0.000631611+0.00386842j 0.00813785+0.0135185j -0.0112942-0.00239538j 8.69653e-05+0.0050449j -0.00721071+0.00583728j 0.00246374-0.000479244j 0.01171-0.0240984j 0.0102315-0.00738977j -0.0120935-0.0083366j -0.00201196+0.00609647j 0.000546343+0.00834055j 0.00654103+0.00412425j 0.00190402-0.000446492j 0.0017587+0.00180117j 0.00672364-0.00323391j 0.00576456+0.00986324j 0.0163857-0.00258934j 0.00532624+0.00340883j 0.00165984-0.00705056j 0.00667447+0.00488015j 0.00440342-0.00253976j 0.0141523-0.00201877j -0.00352422-0.00606697j 0.00174428+0.00835278j 0.000926764-0.000237266j 0.00382421+0.00391597j 0.00053556-0.00308019j 0.00256339-0.00567115j 0.00268713-0.00282015j 0.0045638+0.00244676j -0.00216902+0.000497739j -0.00716733-0.00445432j -0.0047045-0.00195494j 0.000868699+0.00800929j 0.00476455-0.00346738j 0.00286408-0.00233467j -0.00323332+0.00145052j 0.00502652+0.000691306j -0.00111564-0.0105088j -0.00457675+0.00181234j -0.00602681-0.00457351j -0.000746799-0.000612649j -0.00345034+0.000217204j 0.00973546-0.0078012j -0.000163459+0.00777858j -0.00171564-0.00213212j -0.00529634+0.000540478j -0.00161709+0.000162731j -0.00591852-0.000396595j -0.00562721-0.00268402j 0.00151218+0.00401917j -0.00360399-0.0127173j -0.000319398-0.00284302j -0.00292157+0.00110956j 0.00671722+0.00193821j 0.000648147+0.00132298j 0.00155802-0.00185786j 0.00211701+0.00712755j -0.00353194+0.00677617j 0.00111524-0.0025839j -0.00155245-0.00112942j 0.00416317-0.00022291j 0.000788061+0.00170193j -0.0024681+0.0011005j -0.0145634+0.00825542j -0.00324345+0.004732j -0.00880429-0.00677831j -0.000933478-0.00109529j 0.00260749-0.00177525j 0.00106394-0.000800233j 0.00984651+0.00074586j -0.00726535+0.0078305j -0.0140502+0.0023826j 0.00484865+0.000820054j 0.00343539+0.00275215j -0.000569834-0.000354007j 0.00312925+0.0011122j 0.0028427-0.00060913j -0.000366585-0.00116717j -0.00552808-0.00258251j 0.00708922-0.000913518j -0.00485189+0.00140098j 0.00352914-0.0154576j -0.00391276-0.000816179j -0.00315239+0.0115231j -0.00415369-0.00206628j -0.000510891-0.00152749j 0.00196525+0.00317144j -0.001543-0.00899554j 0.000250238-0.00127621j 0.00210804+0.00277468j -0.00152293-0.00828569j -0.000625926+0.00486434j -0.00312923-0.00128086j -0.00210901+0.00469976j 0.00595883+0.00475466j 0.00230997+0.00407572j -0.0270474-0.00457197j -0.00264091+0.0033343j 0.00064436+0.000804853j -0.00772206-0.00148413j -0.010519+0.00618167j 0.00351068+0.00730207j -0.00678296+0.0107658j -0.0106938-0.00635184j -0.00794408-0.0128313j 0.000317341-1.96295e-05j 0.00662043-0.0106752j 0.0057451-0.000566793j 0.015971-0.00848483j -0.00404911+0.00677069j 0.00635995+0.00417593j -0.00102263-0.0145209j 0.000430709+0.000603297j 0.00579042-0.00286447j -0.0165873-0.00519226j 0.00714416-0.00947225j -0.0104047-0.00873093j -0.0211674-0.00923546j 0.0127896+0.00196564j -0.0110876+0.00593059j -0.0049222-0.0225847j 0.00141006+0.0214467j 0.0174975-0.0151118j -0.0064133-0.0116632j -0.000400237-0.0152517j -0.00095274-0.00492046j -0.0196462-0.000982905j 0.0166984+0.0030826j -0.0248851-0.0346864j 
0.0079168-0.0103852j 0.129986+0.0206503j -0.355501-4.996e-16j -0.052417+0.23231j -0.0985149-0.235457j -0.0191743+0.176638j -0.108951-0.0250649j 0.0563138+0.0337048j 0.118668+0.0908521j -0.0220464+0.0221659j -0.0437157+0.0394343j -0.0126093-0.0448546j 0.0546342-0.0125901j -0.00458839+0.0766087j -0.0239591+0.0817137j -0.0717844+0.0772327j -0.162107+0.0103321j 0.031081+0.0354426j 0.0476639-0.00140214j 0.0218122-0.00389431j -0.00387402-4.76018e-05j 0.0180745+0.0377281j -0.0158606-0.0264844j 0.0428368+0.0346792j 0.0337773+0.00308284j -0.0184994+0.013781j 0.0226264+0.0164538j -0.0312503-0.0365901j 0.00917069-0.00252059j 0.0153648+0.00284893j -0.012718+0.0216313j -0.00450133-0.0424457j -0.0143246-0.00351841j -0.0379074+0.0281106j 0.00472041-0.00823816j -0.0028919+0.00919696j -0.0177574-0.00487592j -0.00689721+0.0112322j -0.00606019+0.00133197j 0.0259793-0.0546003j 0.0233674-0.0217356j -0.00738984-0.0429979j -0.0795699+0.00527007j 0.0132734-0.0347521j -0.0198214-0.0058662j 0.0274842+0.0257111j -0.0111067+0.00468866j 0.00467622+0.0432209j -0.00493337-0.0229523j -0.00481095+0.00174995j -0.0383015-0.0147526j -0.00258569+0.0199563j 0.00251538-0.023498j 0.0196562-0.00105333j -0.00147647-0.0194847j -0.000427789+0.0170939j -0.00616311+0.00115365j -0.0120272+0.00681406j 0.00275146+0.00814683j 0.0142109+0.00467738j -0.0104179-0.0166017j -5.10217e-05+0.00515169j -0.0017606-0.0177809j 0.00980154-0.000103724j -0.0112734+0.00675908j 0.0182089+0.0134149j 0.00939589+0.00614809j 0.0109348-0.00264659j -0.00725713+0.0123187j 0.00530796+0.00320071j -0.017069+0.00623727j -0.00994194-0.00257197j 0.0112725+0.0029792j -0.0302998+0.0141039j -0.0446545-0.0238796j -0.0349288-0.0240495j 0.00422394-0.0244148j -0.0162809-0.0358806j -0.000746394+0.0024882j 0.0192125-0.013867j -0.0116937-0.0267561j -0.0262255+0.00837642j 0.00407245-0.0183565j 0.0079616-0.00901816j 0.00574752-0.0022341j 0.0382751-0.00583789j 0.0142029+0.0328915j 0.00356181+0.0183567j 0.030866-0.00565476j -0.0043686+0.00925036j 0.0152001-0.0128408j -7.49738e-06-0.0178881j 0.00538707-0.00895781j 0.0183691+0.0056863j 0.00713605-0.00522514j -0.0334901-0.0169323j -0.0262623-0.00366184j -0.0141448-0.0106999j 0.0110378+0.0268037j -0.0391913-0.0126015j -0.00750533-0.00617497j -0.0382347+0.00639794j 0.0110249+0.02161j 0.00257529-0.0242383j 0.0127227+0.0162215j -0.00291325+0.00100748j 0.0116627+0.00545798j -0.0158253+0.00542151j 0.0192545+0.00185018j 0.00423219-0.00116393j -0.0142404+0.00063751j 0.0189075+0.00348843j 0.000285466-0.00896113j -0.00067359+0.0117909j -0.00164119+0.000341995j 0.000190387+0.000155809j 0.00833879-0.00623541j 0.00679655-0.00326698j 0.00827941+0.0263043j -0.0117278+0.0142066j 0.0102581-0.0102477j 0.0109879+0.00841545j -0.00210186-0.0103692j -0.0179741+0.00374381j -0.00625841-0.00849704j 0.00801694+0.00838193j 0.00182548-0.003092j 0.00486556+0.00608232j 0.00432989+0.00425838j 0.00536551+0.00620117j -0.00709491+0.0102365j 0.0199712+0.00599631j 0.0105871-0.00714207j 0.000500119-0.0016268j -0.00383573+0.00703403j 0.0010269-0.00374858j -0.00494996+0.012232j -0.00888485+0.0171033j 0.00777251-0.00294191j 0.00688271-0.00250474j -0.000994072+0.00318529j -0.0026056-0.00544518j -0.00638808-0.00117531j -0.00443318-0.00242245j 0.00389786+0.0118279j -0.00290639-0.0133876j -0.00638493+0.0236367j -0.00569469+0.00591627j -0.00412015+0.00858545j 0.000512291+0.000595653j -0.00612082+0.0104289j -0.0073393-0.0211182j 0.000242141+0.00833371j 0.00500947+0.00231494j 0.00399302-0.0062068j 0.00624436-0.00633822j 0.0109443-0.00750062j -0.00190713+0.00739177j -0.00552613+0.00125787j -0.00692927+0.00936362j -0.00476891-0.00714103j -0.00202574-0.00194531j -0.00188885+0.0136502j -0.00107983-0.00548261j -0.0242679-0.0348854j -0.00111218+0.00516728j -0.00435276+0.00707925j 0.012071+0.00509956j -0.00117011+0.0151393j 0.00190293-0.000199606j -0.0111487-0.0064997j 0.00671276-0.00417711j 0.00599167-0.0163572j 0.0125347-0.00310015j 0.00168453-0.000595601j -0.0100676-0.0190467j -0.0017432-0.00411582j -0.00622255-0.0145122j 0.00394314-0.00114471j 0.0096241+0.00614582j -0.00392776+0.0126878j 0.0376779-0.00201551j 0.00103744+0.00790784j 0.0247531-0.00789536j 0.0188753+0.0154908j 0.0138493+0.0389339j 0.000118618+0.000788086j -0.0186713+0.0164083j 0.00569549-0.0153987j -0.0295121+0.0194532j 0.0113304-0.00955898j 0.00292233+0.00710476j 0.0209368+0.0180618j -0.00491754+0.0226755j -0.0184351+0.0142866j 0.0933888+0.0205792j 0.0362785+0.0675166j 0.0185968+0.0435382j 0.0825735+0.00933235j -0.0358478-0.0144525j 0.00914343-0.0272156j 0.0647218+0.0992228j -0.00296218-0.0445004j -0.0390884+0.0672827j -0.0221697+0.05308j -0.024075+0.024467j 0.0489105-0.0211631j 0.0682395-0.031711j -0.00911843-0.0234151j 0.143798+0.132823j 
-0.00717987+0.0415893j 0.0049378+0.097937j -0.0343053-0.235667j 0.0454629+0.00352429j 0.409129-0.198962j -0.205942-0.308402j -0.0394032-0.186895j 0.0595688+0.0322389j 0.0509533-0.0213989j -0.0114229-0.0726094j 0.0201723+0.0584831j 0.0287078-0.0574394j -0.0152792-0.0592446j -0.035505+0.0317208j 0.000945993-0.00676115j 0.077927+0.0353983j -0.0103815-0.000962422j 0.00234295+0.00337964j 0.0141245-0.00648207j 0.0289045+0.00812814j 0.00816443+0.0173452j -0.00880327+0.0068505j -0.0269848-0.00492158j -0.0404422+0.00795013j 0.0402693+0.00477862j -0.0129775-0.0349069j 0.0236177-0.0296832j -0.0249286+0.00562373j 0.000803919-0.022505j -0.00992929+0.0117579j 0.000499905-0.020791j 0.0420582-0.0183226j 0.00338165+0.0297568j 0.0141273-0.00132627j -0.00485791+0.00678186j 0.0211958-0.0170884j -0.0127154-0.0190765j -0.0208997+0.00337463j -0.0112014+0.0594047j 0.0132386-0.00313528j 0.00768925-0.0234734j -0.00793722-0.0043434j -0.00897811-0.0256379j -0.0233821+0.00066903j 0.00278336-0.00990703j 0.00889288-0.0234535j 0.00197399-0.00542526j 0.0047473+0.011798j 0.0139483-0.0183543j -0.0296016+0.00725298j 0.00545981-0.0231062j -0.00308341-0.00996135j 0.00422492+0.014634j 0.00698209+0.0138862j 0.00104954+0.00351049j -0.018418-0.00991137j 0.00662978-0.00425726j -0.00999232-0.00357487j 0.000939356+0.00206643j -0.0208464+0.0163677j -0.00849497-0.00252791j 0.00829064+0.00556967j -0.00962033+0.016908j 0.0181052+0.0169413j 0.00807011+0.00322833j -0.00792304+0.0116121j 0.00574484-0.0114357j -0.00894893+0.00663432j -0.0148408+0.0107932j -0.00577125-0.0225549j -0.0242866+0.00598059j -0.00590544+0.00103841j -0.000162542+0.0098805j 0.00336764+0.00767042j -0.0131992-0.00714456j -0.00883054-0.00628068j 0.00594836+0.00448478j 0.00965574-0.0144427j -0.00643988+0.0117876j 0.00359653-0.00472171j 0.0317728+0.00186563j -0.00905226-0.00810149j 0.0258685-0.00282165j -0.023137+0.0127207j -0.000121162-0.000249421j 0.0120291-0.0290067j -0.021477+0.0133117j -0.00689365-0.0210631j -0.00715021-0.00145576j 0.0103273+0.00497157j 0.00204172-0.00105151j 0.00187243-0.000567237j -0.0107182+0.00544314j -0.00128119+0.00480353j -0.00722168-0.0257588j -0.00322163-0.00119243j 0.000970097-0.0080082j -0.00402989-0.00509466j -0.00123918+0.00648332j 0.00433014-0.0042703j -0.0153494-0.0115062j -0.00860314-0.0146213j -0.0187355+0.00148685j 0.00163484+0.0058273j -0.0193964+0.00417958j -0.0058744+0.00694249j -0.00437456-0.00577281j -0.0101297+0.00447447j -0.00735612+0.0151562j -0.00425858+0.00767673j 0.00228757-0.00329314j -0.00467124+0.0236472j 0.0100054-0.00469155j 0.00930879-0.0125028j 0.00834689+0.00669671j 0.00522883+0.0087331j 0.000244934+0.00903313j -0.00436081-0.00860696j -0.0168135+0.0109596j 0.00786492+0.00537039j 0.00290641-0.00360236j 0.0048573-0.0054156j -0.0016287-0.0064359j -0.00193414+0.00366905j 0.00195001-0.00828952j -0.00724855+0.000567554j -0.000945202-0.00355282j 0.0115374-0.00705611j -0.00704162-0.00869394j -0.00132794-6.24625e-05j -0.00290057-0.00828434j 0.000695096-0.0118502j -0.00331726+8.05784e-05j 0.00369226-0.0103544j 0.0125485+0.000599814j 0.00098416+0.00104065j -0.00935853+0.0022977j -0.00719921-0.00366454j 0.000142685-0.00601507j 0.00385764+0.00373454j -0.00511856-0.00225286j -0.0125556+0.0101828j 0.00277324-0.00162199j 0.00337416+0.00199112j 0.00577702-0.00875448j -0.0158821+0.00542399j 0.0166413+0.00409366j 0.00515174-0.00179462j -0.00128144+0.0160922j -0.00199206-0.0128668j -0.0106967+0.00678899j -0.0152024+0.0112456j 0.00611131+0.0103062j 0.00221939-0.00582864j 0.00951946+0.00559964j 0.00271399-0.00550862j 0.0039254-0.00065988j 0.00684797-0.00367828j -0.00700944-0.00147563j -0.00206965-0.00646615j 0.00626502-0.00437595j 0.00205382+0.00578934j 0.000772846-0.00341813j 0.00514499-0.00105685j -0.0160826+0.00256075j -0.000910547-0.000525078j -0.00476173-0.0031231j 0.00663199+0.00463233j 0.00566854-0.000584208j 0.0107475-0.00257741j 0.000720245+0.00503701j 0.000432689+0.00222809j 0.000664002-0.00177173j 0.00385165-0.00416504j -0.00562943+0.00087055j -0.00168924-0.00259132j -0.00157228+0.00989673j 0.0139669-0.00251768j -0.000151294+0.00402341j 0.01113-0.00961777j -0.0134057+0.00409008j -0.00032616-0.0035212j -0.00802922+0.00167128j 0.00282118-0.00345843j -0.000248012+0.0177574j 0.0120106+0.00607852j -0.00584431+0.0198267j 0.00606366-0.000478649j -0.00140167+0.0061489j -0.0371348-0.00437853j -0.00475469+0.00683772j 0.0105384-0.0013423j -0.00491307+0.0283176j 0.0225531-0.0255866j -0.0196402-0.0286327j 0.0143166+0.0139277j -0.0218056-0.0106765j -0.0325392+0.00841113j 0.0142127+0.02997j -0.0110752-0.0493322j -0.00837117+0.0354593j -0.0156662+0.0184277j -0.000675619+0.0217702j -0.0355273-0.00849962j -0.0102837+0.0379264j -0.00517402-0.00551896j -0.0248158-0.00483449j 0.0140854-0.001369j -0.034837-0.0658104j -0.0214063+0.0293213j 
0.0345904+0.0528266j 0.037773-0.108131j -0.0985149+0.235457j 0.392528+0.229987j 0.105479+2.73392e-15j 0.184983-0.323668j -0.0332586+0.184036j -0.0787456-0.117389j -0.0343057+0.0645301j -0.0575664-0.00416271j -0.0116199-0.0229216j 0.029342-0.0262601j -0.035804+0.02305j -0.0528568-0.015818j -0.0137873-0.06898j -0.024362+0.0115676j -0.0380519-0.00144344j -0.0219581-0.0190744j 0.0249118-0.0332607j 0.0047759+0.0150209j 0.038719-0.0130655j -0.00571618-0.00856722j 0.00196735+0.00991553j 0.00246317-0.0196703j 0.0275382-0.0333933j -0.0133507+0.00444333j 0.0219653-0.0398206j 0.0265715-0.0112021j 0.00349293+0.00431525j 0.00266131+0.0176152j 0.0460955-0.0190437j 0.0125187+0.000904446j -0.0150735+0.0183619j 0.0151564-0.0142818j -0.00297199-0.0285821j -0.0140192-0.0428815j -0.00924014-0.0522141j -0.0186916+0.0145971j 0.00663943+0.00983807j -0.00841135+0.0451581j 0.00187151-0.0168347j -0.000970133-0.0111668j -0.0105605-0.000367065j -0.0111435+0.00323725j -0.00413537+0.0180629j 0.0146122-0.00637598j -0.00549042-0.00683211j 0.00192257-0.0189481j 0.0156951-0.0163285j 0.0105151+0.00132106j -0.00539916+0.0126814j -0.00951114+0.0120292j 0.00768656+0.00084682j 0.00404109-0.0112588j -0.00901398-0.0121525j -0.000256245-0.0160069j -0.00260037-0.0279512j -0.00345535-0.0220593j 0.00471191+0.00160124j 0.000288006-0.0197881j -0.014722+0.00022998j -0.0043689-0.00910146j -0.0139316+0.00934511j -0.00327158-0.0105694j -0.0192583+0.0049566j 0.0044321-0.0137463j -0.000505003+0.00313876j 0.0029428+0.0114212j 0.0106759+0.00441083j 0.00545431-0.00407636j -0.0127103+0.0114787j -0.00799945+0.00362063j -0.00361459-0.00798883j 0.0161096-0.0113406j -0.0204932+0.00567406j -0.00966413+0.00638123j -0.00647358-0.00997931j 0.00823508+0.00116659j -0.0085591+0.0171785j 0.00975358+0.00941013j 0.0125773+0.00336121j -0.0127985-0.00675523j 0.0111084+0.0201272j -0.00795307+0.0148142j -0.0172961+0.0256016j -0.0117302+0.00266794j 0.0102932-0.0157836j 0.00308247-0.00988186j -0.00923498+0.0102655j 0.00139297+0.00391644j 0.0139602-0.0018975j 0.00281757-0.00104573j -0.00169201+0.00322092j -0.00269015-0.00305288j 0.000813012-0.00113815j 0.00522732-0.00527431j -0.00297607+0.0148049j 0.00487159-0.00264622j 0.00908664+0.00966025j -0.00402405+0.00322556j -0.0135077-0.00116214j -0.011914+0.00762147j -0.00321354+0.00214301j -0.0101723-0.00282786j -0.00512881-0.0054411j 0.0055334+0.00436607j 0.00218822-0.0126232j 0.0116203-0.0146486j 0.000416798+1.44077e-05j 0.00513234+0.00594264j -0.00751583+0.0034864j -0.00373825+0.00504406j -0.00573164+0.00333119j -0.00676308+0.00759669j 0.00261756-0.00370283j -0.00671833+0.00960175j 0.00228566+0.00422279j 0.000164417-0.00233658j 0.00113527-0.0192624j -0.00852267+0.00731143j -0.00350325-0.00589072j -0.00152085+0.0118481j -0.000504554+0.00116068j -0.000698486+0.0047465j -0.00371325-0.0105594j 0.00157298+0.00734401j -0.0112664+0.000700876j 0.00354704-0.00989687j 0.000104781-0.00413098j -0.00281078-0.0100588j 0.00677506-0.0015158j 0.0116831-0.00415048j -0.000551462-0.00853776j 0.00238377-0.00152343j 0.00106587-0.000150715j 0.00020326-0.00213073j 0.00311418-0.00824147j 0.00747918+0.00152305j -0.000142625+0.00912597j 0.0023627-0.00292921j -0.00331019+0.0106934j -0.0133228+8.75226e-05j 0.00134403+0.00582761j -0.00577728+0.00537156j -0.0105737-0.00104974j -0.000111788-0.00402515j 0.00285788+0.00862789j -0.00185865+0.00526544j 0.00724115-0.006691j 0.00175765-0.00289626j 0.00394729+0.00520535j -0.0053806+0.00448339j -0.00260935+0.00242664j -0.0105643+0.0157841j 0.00550784+0.00483059j -0.00123323-0.00680958j 0.00769259+0.00053868j 0.000715856+0.00378093j -0.00459768+0.00232818j 0.00305542+0.000647544j 0.00700822+0.00331622j 0.00655942+0.00981445j 0.00415371+0.00126749j -0.00100129-0.00929765j 0.0124261+0.00366434j -0.00519733-0.00710251j -0.00129425-0.00362181j -0.000642306-0.00738183j -0.00144315-0.00108193j 0.00238311-0.00881225j -0.00173566+0.00130453j 0.00105887+0.0121425j -0.00451458+0.00407971j 0.001932-0.00572235j -0.00306329+0.0042235j -0.00929335-0.0104294j 0.0122452-0.00312283j 0.00284115-0.00687155j -0.00356767-0.0103443j 0.00225677-0.012455j -0.00468993-0.00808891j 0.0104347-0.0022168j 0.00280974-0.00781262j -0.000796233+0.00274165j 0.00157954+0.0160193j 0.0145674-0.0131623j 0.000512185+0.00171802j -0.00977471+0.0052703j -0.0054306-0.00714958j -0.00834222-0.00871853j -0.0108816+0.0205427j 0.00119393-0.0140372j 0.016182-0.00577622j -0.00353663-0.000857583j 0.00625141-0.00879566j -0.00283115-0.019039j -0.0117533+0.00484079j -0.0121919+0.00206752j -0.00535677+0.00685419j -0.00668502-0.0117263j -0.00857046-0.000617882j 0.010675-0.0116964j 0.00488198+0.0136864j -0.0126856-0.00986126j 0.00367703+0.00432466j 0.00653939-0.0315576j -0.0160891-0.00802734j 0.0195301+0.000605093j -0.016822-0.00734404j 0.0192846-0.0177267j 
