0.0835777-3.46945e-16j 0.127668+0.0130984j 0.0357267+0.0134432j 0.0481792+0.112258j 0.000561679-0.0412155j -0.0617885-0.0235793j -0.0887707-0.0388573j 0.0382971+0.108013j -0.021705-0.00737269j -0.0567776+0.0305062j -0.159033+0.0108719j -0.00476378-0.0422619j -0.0619951-0.0683869j -0.1004-0.110514j 0.0355486+0.00463501j 0.00922274+0.0558977j -0.0334182-0.040473j -0.00342134+0.0465283j -0.0127762+0.0272036j -0.0586491-0.00664471j 0.00651583+0.0386898j -0.103322-0.0251916j -0.0211689+0.0502948j 0.000802748+0.0679358j 0.0175882-0.000263668j 0.0411586-0.0364647j -0.0835995-0.00443474j -0.0124083-0.0642015j 0.00293404+0.0188997j 0.0935445+0.0877403j -0.0234283+0.0444407j -0.0211641-0.00891495j 0.0336779+0.011963j 0.0317815+0.00812341j -0.0170379+0.0111912j -0.00708823-0.00651136j 0.0178276+0.0366399j 0.0180976+0.0364844j -0.012325+0.0391935j -0.014433+0.0192259j 0.00684966+0.0164369j -0.00338402-0.0505772j -0.0163211-0.00111338j -0.00536731+0.0299643j -0.0120228+0.00622877j 0.0304669-0.0065135j -0.00885415+0.0200709j -0.025506+0.012112j -0.00450556+0.000227871j -0.00943985+0.0147537j -0.0102972-0.00605022j 0.0428873-0.0173976j -0.014143+0.0192404j 0.0132497+0.00383656j 0.0330267-0.0130911j -0.00459742-0.00754585j -0.0122935+0.00637468j -0.0290425+0.00979556j -0.0271149+0.00287328j -0.0354542-0.0178454j -0.0304205+0.00544388j -0.029558+0.0200347j -0.000961939+0.0183554j -1.29829e-06+0.097493j -0.0628919+0.0222722j -0.0551784-0.0595611j 0.000861004-0.0192923j -0.000666974-0.0248351j -0.00726716+0.0187038j 0.00713434+0.00996959j 0.0482047+0.0152043j -0.0112973+0.00926088j -0.0170415-0.0187977j 0.0359899-0.00062031j -0.053298-0.00975818j -0.0340716-0.0402186j 0.0207482+0.00182602j -0.00489208-0.0141531j 0.0031859-0.0320136j 0.0102539+0.0112713j -0.0111429+0.0434517j 0.0113537+0.0524952j 0.0137399+0.00915476j -0.0363021-0.0630631j -0.00111388-0.0209632j -0.0217458-0.0345918j 0.00728164+0.0141211j -0.0085078+0.0052635j 0.0193531+0.00298025j 0.0209585-0.00839643j -0.0049834-0.0109971j -0.00939265+0.0018405j 0.0039249-0.02562j -0.0131809-0.0069822j 0.0207974+0.0216871j 0.015393+0.0124273j -0.0100115-0.000548748j 0.0148364+0.000443677j 0.00125134+0.0199692j 0.0112237+0.0181583j -0.00538383-0.00022885j 0.00132362+0.00948966j -0.00446695-0.0366698j -0.0204203+0.0194806j -0.00957807+0.0183769j 0.00911329-0.00625284j -0.000871396-0.01141j 0.0175596-0.00640959j 0.000665765-0.00213652j -0.0160905+0.0237263j -0.0122517-0.00193809j 0.00624539+0.00750884j -0.0119271+0.00170353j 0.00248721-0.00403675j 0.00718655+0.0134094j -0.0123018-0.0198554j 0.0159373+0.0247582j 0.00181394-0.00278713j 0.0161477+0.0081393j 0.00286945+0.0234679j -0.00569386-0.0178947j 0.00231724+0.0179396j -0.012491-0.0263685j -0.0103713-0.0216801j -0.0125072+0.00613698j 0.00673896-0.0204602j 0.0240427-0.0309982j 0.00513799+0.0211008j -0.00664926-0.0033256j -0.0141507-0.00579028j -0.019046+0.00787286j -0.00445581+0.0160093j 0.0143254-0.0100859j 0.0071563-0.0125234j 0.0352622-0.00234589j -0.024098-0.00313666j -0.0473086+0.0308089j -0.0227384-0.00792179j -0.0144489+0.00170934j 0.010279-0.0064276j 0.0139266-0.0129228j 0.0242976-0.0017575j -0.00504687+0.0653784j -0.025934+0.0420183j 0.0330809-0.00310913j -0.000516746-0.0268982j -0.00114279-0.0659291j -0.00900925+0.036372j -0.039856+0.102267j -0.138525-0.0153617j 0.0672534+0.0662467j 0.0914234-0.101204j -0.22562-0.136891j 0.034585-0.136368j -0.0184335+0.0859157j 0.0279903+0.0423748j 0.0641864-0.137613j 0.0028656+0.0363188j 0.0342761+0.0201831j -0.172641-0.112135j 
0.127668-0.0130984j -0.0671653-8.04912e-16j 0.0585713+0.0700504j -0.0106729+0.00404193j -0.0920105+0.0228979j -0.0589172+0.0425825j -0.0619742+0.0121563j 0.0557472-0.107253j 0.0133435+0.0934242j 0.0902151-0.0181235j -0.0187444+0.048565j 0.160976+0.0219018j -0.045914-0.0765156j 0.00254995+0.0499689j 0.0468171+0.106235j 0.00459444-0.0393055j -0.00472449+0.0371771j -0.0511479+0.0284832j 0.0184435+0.0239943j -0.0415108+0.0463913j 0.0420141+0.000954898j -0.00816392+0.0947878j 0.0266504-0.0270705j 0.0579078+0.0735259j 0.0877119-0.019961j -0.0723608+0.0155182j -0.01207-0.0204352j -0.000669066+0.0160339j -0.0798501-0.075183j 0.00444011+0.00338762j -0.0198417-0.00256776j 0.0582407+0.00308516j -0.0103374+0.0773296j 0.0132118+0.022248j 0.048364+0.0504875j 0.000489974+0.0341606j 0.016038-0.0353972j -0.00130543-0.0688712j -0.00140637+0.0126142j 0.00379862-0.0139549j -0.0158297-0.00150584j -0.0244814+0.0125969j -0.0329955+0.000698057j 0.00338107+0.000751678j 0.00561262+0.00579649j 0.0102199-0.0186858j -0.000190887+0.000513951j -0.00548065+0.00926671j -0.000711167+0.00384449j 0.0175773+0.00721267j -0.0256896+0.0266388j -0.00980674-0.00523736j 0.0144109+0.00366042j 0.0423671-0.00425314j 0.00747813-0.0442766j -0.0269881-0.0118476j 0.0268051+0.00476185j 0.0291216+0.0249764j -0.00200027+0.0250804j -0.00535364+0.0377967j 0.0206925+0.0370849j 0.010766+0.021531j 0.0116504+0.0122188j 0.0714538+0.00428532j 0.0142191+0.0738322j -0.0637028+0.0297751j 9.55048e-05-0.0101503j -0.0254677+0.00303046j -0.0382178-0.0266521j -0.0380398+0.0364848j -0.00498756-0.019522j 0.0300318+0.0275177j 0.00172206-0.0127465j -0.0209963+0.00962969j -0.0486043-0.0147789j 0.0409046+0.0576688j -0.00417372-0.00571158j 0.0357854+0.0269601j 0.00388568+0.0148797j 0.00568959+0.0141638j 0.0174822+0.028958j -0.0409913+0.0108629j -0.0118657+0.0139171j -0.0187099-0.0343295j 0.0164524-0.0156947j -0.0394751+0.0111991j -0.0195465+0.0202804j -0.0117467-0.0281365j 0.0112023-0.0194918j 0.0129157-0.0056225j 0.0140837-0.0436014j 0.00375365-0.0177801j -0.0300552+0.0267559j 0.0277916+0.0132382j 0.00432014-0.0187307j 0.0147399+0.0123663j 0.00735855+0.0229243j 0.00764992-0.00344754j -0.0151924-0.0238459j -0.00238879-0.0108187j 0.00333958-0.0033434j 0.00622706-0.0300483j -0.00440499+0.0360657j 0.00760646+0.0076526j -0.00103829-0.0302926j 0.00527734-0.00505187j -0.00531608-0.0053578j -0.00638028-0.0155373j -0.00797564-0.0120574j 0.0249543+0.0227069j -0.00495107-0.0115915j 0.0222775-0.0267466j 0.016864-0.022038j 0.00351338+0.0205615j -0.00105891-0.00166355j 0.00267969+0.00402706j 0.0186949-0.00698948j 0.00199274-0.00795007j -0.0125596-0.017881j -0.0236276+0.055791j -0.00276041-0.0145165j 0.0165656+0.0227472j -0.0105771-0.0035925j -0.0214939+0.0180049j -0.0163359+0.00510631j -0.00938995+0.0101582j 0.0211139-0.000505854j -0.0111164+0.00388048j 0.0101728-0.0201088j -0.0009553+0.00679454j 0.0133166-0.00903388j -0.0223295-0.000593343j 0.0101113-0.016134j -0.0115798+0.00855264j 0.000871471-0.00716543j 0.00329687-0.0062473j -0.00271675+0.0245427j 0.00634515+0.00908581j -0.0399155+0.0222768j -0.0126654+0.0177024j -0.0195507+0.0602814j 0.0241689-0.0322066j 0.00043954+0.0011529j 0.0670611+0.00816003j 0.0127212+0.0529946j -0.0710891+0.00907302j -0.0605945+0.0340922j 0.0316347-0.00867863j 0.0991438-0.00983504j -0.0358324+0.0977675j 0.0786467-0.0725756j -0.19886-0.180571j -0.0835813+0.144435j -0.0285836-0.0940745j 0.0278918+0.0117733j 0.0227829-0.0828387j -0.0350249+0.0639548j -0.075822+0.0983085j 0.19041+0.110811j 0.0295035+0.0113552j 
0.0357267-0.0134432j 0.0585713-0.0700504j -0.0652629+1.80411e-15j -0.0373934-0.00319645j 0.149046-0.0590822j 0.111034+0.00452638j 0.11715-0.141911j -0.0444879-0.235838j -0.0206753+0.118438j -0.24085+0.142263j -0.20568+0.324361j -0.0146077+0.0328106j 0.269342-0.384388j 0.0644836-0.0206119j 0.00803979+0.0455047j -0.00978708+0.0132955j 0.043519-0.0182155j -0.0253446+0.0223717j -0.031361+0.034192j 0.0256872+0.0430053j -0.0352066-0.0539925j 0.00820908+0.0277735j 0.038937-0.0566833j -0.0509966+0.0919973j -0.0241162+0.0192607j 0.0143294+0.00289031j -0.0176634+0.0316139j -0.0250181-0.00655439j 0.000840116+0.0107349j -0.0102558+0.00305698j -0.00958719-0.00303983j -0.0346712+0.0239329j 0.0130724+0.0120119j 0.0169636+0.00214313j -0.0308223-0.00353352j -0.0125231+0.0117929j -0.0120505-0.0011772j -0.0286253-0.00286407j -0.0149091-0.000331801j -0.00206312+0.00322162j 0.0165746-0.0081801j 0.0246888+0.0202395j 0.00554819+0.00319065j 0.00818708+0.00248588j -0.0090374+0.0288673j -0.0120775+0.0281765j 0.0079201+0.0157996j -0.00872214+0.0146043j -0.0134149+0.0123778j -0.0207694+0.014925j -0.0186965+0.00252808j -0.000122431-0.00332132j 0.0184708+0.00155018j -0.00106062+0.00938214j 0.00676951-0.0320718j -0.0253742+0.0250634j -0.00841713-0.0107958j 0.000375387-0.011645j 0.000123225+0.0272781j 0.0209058-0.00368002j -0.00256076-0.0389341j -0.00761319+0.00814357j -0.000505575-0.00478515j -0.00339498+0.00303508j -0.0181721+0.0281676j 0.0122919-0.00720387j -0.0154798-7.38513e-05j -0.00758286-0.0316893j -0.016703+0.00119044j -0.00631621+0.020981j 0.00114431+0.0117601j -0.0165336+0.000420436j -0.00542749+0.00246464j 0.00397928-0.0126975j 0.0170048-0.0106385j 0.0055126-0.0128672j 0.00371437-0.00320621j -0.0108791+0.0181887j 0.00821396-0.00361126j -0.00464836+0.000552744j -0.0120464+0.00062404j -0.00117763+0.00120122j 0.00568572-0.00431297j 0.0175343-0.00378524j -0.00251518-0.00119963j 0.0253513+0.00811037j 0.00915737+0.015651j -0.00213862-0.000252289j 0.0012878+0.00200353j 0.00566083-0.0133298j -0.00915239-0.0136436j 0.00444106-0.017077j 0.0106728+0.000812417j -0.00175688-0.000628282j 0.00696813-0.0117701j -0.0161225+0.00731168j 0.00229564+0.00629646j -0.00532568+0.00437718j 0.00238132+0.0154348j 0.005792-0.0036384j -0.00315513+0.00184082j -0.00165351+0.000718466j -0.00308864+0.0101015j -0.0116523+0.0141104j 0.00910273-0.0107064j 0.00496261-0.0172308j 0.0134106-0.00322979j 0.01191-0.00806281j 0.0043575-0.0104722j -0.00730426-0.00478275j 0.0087229+0.0124457j 0.00191219+0.00100691j 0.00162392+0.000894445j 0.014888+0.00342901j -0.000221249-0.0124003j -0.00205683+0.000418343j -0.000928578-0.00869649j 0.00585558-0.00507138j 0.00418691-0.00444772j -0.0107683-0.00712463j 0.0106389-0.0111881j -0.0111619+0.000711174j 0.000730473+0.0115248j 0.00451758-0.0118297j -0.00969928+0.0211777j 0.00405772+0.0124393j 0.0121482+0.00814338j 0.00267223+0.00634031j -0.000703163+0.00346008j 0.0171794-0.0103185j -0.0168736+0.0327469j 0.0168491+0.00217303j -0.00676549-0.00199866j 0.000266395+0.0156293j 0.00353257+0.01768j -0.0251497-0.00499729j -0.00740689-0.0181945j -0.00830132-0.00692915j 0.0270313-0.00638353j -0.0278752+0.0423591j 0.0121248+0.0133656j 0.0199902-0.00437418j -0.00310171-0.00906983j -0.0374272+0.0167604j -0.0372913+0.00900728j 0.0213443+0.03193j 0.0103728-0.0258808j 0.00775496-0.00722385j -0.0174942+0.0240607j -0.00855656+0.0273436j -0.0242813+0.00115571j 0.00850478+0.00888736j 0.0374647+0.0221293j 0.0203474+0.0105672j -0.0217191+0.0254387j -0.000997879-0.038467j -0.000984796+0.0196732j 0.00516817+0.0149722j -0.036239+0.0295611j 0.00530168+0.0113499j 
0.0481792-0.112258j -0.0106729-0.00404193j -0.0373934+0.00319645j -0.297716+2.10942e-15j 0.127254-0.210491j -0.0314709+0.0595294j -0.125904+0.0705162j 0.0149743-0.111677j -0.128128+0.102798j 0.196423-0.0185171j 0.19947+0.119724j -0.341085+0.325237j -0.269501+0.185956j 0.0189657-0.00898327j 0.0350688+0.0340291j -0.00435673-0.0179923j 0.0336569+0.00673405j 0.0178703-0.0258257j -0.0413142+0.0394503j 0.0399393-0.0118211j -0.0248048+0.00862961j -0.055989+0.0339673j -0.0340279-0.00930415j 0.0305687+0.0168221j 0.0246489+0.00409245j -0.0225348+0.0383244j 0.0204594-0.0418188j 0.0193484+0.006555j 0.010893+0.0114082j 0.00565539+0.0178916j -0.0289515+0.0352118j -0.00729579+0.0254362j 0.0111406-0.00393822j 0.0180782-0.0158906j -0.0145343+0.000575877j -0.0160701-0.00342575j 0.00856756+0.0101648j -0.00651805-0.00761231j -0.0209652-0.0159234j 0.0164957-0.00561849j 0.0214258-0.0252237j 0.00904614-0.00426396j 0.000138966+0.0110254j 0.00588457-0.0042761j -0.00465937+0.011839j -0.00220068+0.0179222j 0.00337196-0.00299245j 0.00648235-0.0245668j 0.00845725+0.00506675j 0.00379238+0.00859482j -0.0110579+0.00477386j 0.00204516-0.00310576j -0.00228291-0.0236288j -0.015823+0.0055631j 0.00293745-0.0347868j 0.013862+0.0208318j -0.0340671-0.00136275j 0.018554-0.004092j 0.0298072-0.0276678j -0.0159102+0.00416844j -0.0261581+0.0158102j -0.00742863-0.0141513j -0.0145562-0.000658066j -0.0159163-0.00656464j -0.0126155+0.0155262j -0.00276801+0.00819603j 0.00859101-0.0236106j 0.0163055+0.0129137j 0.0100875-0.0144498j -0.00101793-0.011451j 0.00744005+0.0139687j 0.00274588+0.0120766j -0.00671982-0.0138012j 0.0217979-0.0112868j 0.0019612+7.33351e-05j -0.0077636-0.0133258j 0.00559935-0.0293915j -0.00543087+0.00857948j 0.00448207-0.0137553j -0.00952214+0.00631083j -0.0172447+0.00300446j 0.00395995+0.000307402j 0.00890313-0.00292151j 0.00504201-0.000261931j -0.00778669+0.0119891j 0.00625102+0.00480726j 0.00987636+0.00291323j -0.0127477-0.00627613j 0.00700867+0.00160851j -0.00529326-0.0168113j -0.00124592-0.00852357j 0.00260508-0.0109908j 0.00557692-0.00167339j -0.00892334+0.00366786j 0.00837643-0.000336871j -0.0180519+0.0132841j -0.0060719-0.00674861j 0.00494033-0.000268359j 0.00280036-0.00735573j -0.00721177-0.0024952j -0.00611715+0.00959791j -0.00108952+0.00611421j -0.00667239-0.00629414j 0.00276406-0.00362197j -0.00908044+0.0122593j 0.000394861+0.00205268j 0.00811984-0.00381341j 0.0012471-0.00262662j -0.00523878-0.0087259j -0.00433573-0.00483924j 0.0101009-0.00476765j -0.01287+0.0136332j -0.00713489+0.00413623j -0.00126887+0.0067219j -0.00474294+0.0015785j -0.00496698+0.00344066j 0.00769353-0.0113639j 7.26736e-06-0.0168606j 0.0147058-0.01535j -0.0172105-0.00553256j -0.0142348-0.0173859j 0.0124057-0.00867673j 0.00744174-0.00614892j -0.00729192+0.0121607j 0.0165957-0.00791407j 0.00900342-0.00416541j -0.00992675-0.0172j -0.00621118+0.00395228j -0.00982379+0.00181007j -0.00557767+0.0134076j -0.00240191+0.0145741j 0.00330352-0.0114698j 0.0126051+0.00920722j -0.0243595+0.0031456j 0.0184932+0.0081292j -0.0186049+0.00566033j -0.0128419-0.012375j 0.0224685-0.0343421j 0.000422928-0.0112017j -0.00266386-0.00108622j -0.00119586-0.000168901j -0.00289284-0.00949114j 0.0127499-0.0124494j -0.00952852+0.00474009j -0.00904638+0.0189216j 0.0188144+0.0033791j -0.0146641+0.00427008j -0.000814683-0.00232555j -0.0142692+0.0189375j -0.00719289-0.00583787j -0.00997937+0.0256198j 0.0512975+0.0199013j 0.00727751-0.0188851j 0.00758196+0.00706393j -0.00241631-0.0111767j -0.00041593-0.0188562j 0.0139866-0.0235024j 0.0265737-0.019911j -0.0333586-0.00315402j -0.0291121+0.0250711j 
0.000561679+0.0412155j -0.0920105-0.0228979j 0.149046+0.0590822j 0.127254+0.210491j 0.0461863-6.52256e-16j -0.136185-0.221003j -0.034797+0.0802334j 0.188919+0.174053j 0.1225-0.125733j 0.0694325+0.0489812j -0.170455-0.235178j 0.0098864-0.176164j -0.213964+0.0296755j -0.0828236-0.042695j -0.0397418-0.0726194j -0.0083177-0.00723644j 0.00619879+0.00300722j 0.00383497+0.0139974j -0.0472158-0.0528517j 0.02419-0.0744533j 0.00554593-0.0196517j -0.0200639+0.0046405j 0.0603445+0.0414151j 0.0528142+0.000231806j -0.0156004-0.0128187j -0.00227792+0.0135336j -0.0117273+0.017739j -0.0213597-0.0137192j 0.0207437+0.0228763j 0.00955578-0.00375343j -0.0259037-0.00426668j -0.00430792-0.0172064j 0.00387179-0.0207258j -0.00268157-0.00101904j 0.00240011-0.0117544j 0.024017+0.00285648j 0.00928124+0.00916272j 0.0162404+0.0206539j 0.0154971+0.0102469j -0.00415493-0.00758449j -0.00126956+0.0209683j -0.0160066-0.0231376j -0.00899014-0.00838547j -0.00365241-0.0210625j -0.0172203-0.00882483j -0.00593196-0.000468049j -0.0241346-0.00211069j 0.00402649-0.0145885j -0.00883038-0.00171732j -0.00268579-0.0116314j 0.00798633-0.0127212j -0.00519766+0.0165225j -0.00568048+0.00169115j 0.0225665-0.00569273j -0.019802+0.00590047j 0.00160143-0.00211607j -0.0209207-0.019934j -0.00381818-0.00351379j 0.000840166-0.0145044j 0.0110735-0.0193805j 0.00732847+0.00420402j 0.00332389+0.00981j -0.00411462-0.0170181j 0.007363+0.00832367j 0.00148438-0.0192432j 0.00799861+0.00400779j -0.000875604+0.00161617j 0.00118251-0.00352526j 0.00855888+0.00552632j 0.0104797-0.00816756j 0.00172388+0.00579238j -0.00164214-0.013399j 0.00464567+0.00522859j -8.19626e-05+0.000961188j 0.009991+0.00601702j -0.0142413-0.00756647j 0.0169335+0.0108255j 0.00765841-0.012218j 0.00457547-0.00193305j 0.00265678+0.00317472j 0.00698682-0.0124079j 0.0100595-0.00204472j -0.00472224-0.00799217j -0.0138804+0.00379504j 0.00661365+0.00316086j -0.00939027-0.00817418j 0.00491986-0.0124529j 0.0166706+0.0184586j 0.00758664+0.00319973j -0.00130124+0.00821836j 0.00118835+0.0187967j 0.000487515+0.00928005j -0.00482544+0.00232748j -0.00809369-0.00956129j 0.00560839+0.00645408j 0.00477343-0.00539939j -0.00373001-0.0127258j 0.00779876-0.0043016j 0.00650448+0.00649099j 0.00798019-0.00939908j -0.015224-0.00726126j -0.00352295+0.00275344j -0.0127298-0.0103064j 0.00206823-0.0055141j 0.000546273+0.00536214j 0.00475098+0.00217499j -0.00326647-0.000325767j 0.00168249+0.0203903j 0.00949307+0.011837j -0.00911952+0.000518774j -0.000303678-0.0102529j 0.0004999+0.0204265j -0.0109178-0.00428885j 0.00258218-0.00908745j -0.011663-0.00268572j -0.00953403-0.00335018j 0.00792508-0.00375557j -0.00531812-0.00204153j -0.00858032+0.00833668j -0.00761477-0.013366j 0.0131366-0.00749368j -0.00566805-0.00769446j -0.00676354+0.0110027j -0.00868333-0.00501405j 0.0087647+0.0210737j 0.0013408+0.00209879j 0.00754239+0.00452433j -0.00990762-0.00633534j -0.00328177-0.0183949j -0.0190746+0.00191962j -0.00663937-0.0100738j 0.0106059-0.00102235j -0.000610579-0.0046102j -0.00096867-0.0120892j -0.00145742+0.00803192j 0.00607932+0.0192342j -0.00444355-0.00331729j -0.0038929-0.00506704j 0.0223763+0.00961307j -0.00284775-0.00836042j 0.00263414-0.0119978j -0.01733+0.0014155j 0.00169719-0.00430569j -0.0105854+0.000698603j 0.00531228-0.00577984j -0.00533412-0.0123557j -0.00370606+0.00252462j -0.000889165+0.00953632j -0.0182604-0.0250758j 0.0306736-0.0161319j 0.00745152+0.0029652j 0.00786301+0.0399424j 0.0235158-0.0227925j -0.0040309+0.0193827j 0.0314797-0.00454838j 0.00405337+0.035709j 0.0106855+0.00781961j -0.00235327-0.0219024j -0.00655894-0.0335999j -0.0118093-0.0157864j 
-0.0617885+0.0235793j -0.0589172-0.0425825j 0.111034-0.00452638j -0.0314709-0.0595294j -0.136185+0.221003j 0.0659014+2.29539e-14j -0.263028+0.0802631j 0.297657+0.0295433j 0.0362898+0.26567j 0.105356+0.0515741j 0.000823589-0.0724958j 0.190796+0.0299397j -0.0856356-0.175351j -0.0537612-0.0122797j 0.00395324+0.0297281j -0.0388171+0.0386147j -0.0267184-0.0161421j 0.00155897-0.00528304j -0.057328-0.0146748j 0.012389+0.00873588j 0.0280994-0.0393493j -0.00407105-0.0250301j -0.0073687-0.00915449j 0.0241188+0.00748424j 0.00174222-0.00867844j 0.0177247+0.00689689j -0.00812473-0.00847668j 0.00874451-0.00626163j 0.0139751+0.0112769j 0.00912599+0.017013j -0.012138-0.00860303j 0.0203242-0.00841068j 0.00571972+0.00135237j -0.000815326+0.00907197j 0.00959754-0.00115503j 0.00959726-0.0151158j 0.0142633+0.0124615j 0.00386658+0.00852739j 0.0060184-0.00860534j -0.00971582+0.00455809j -0.0157169+0.0102706j 0.000121881+0.00222171j -0.00680149+0.00485119j 0.012108+0.00113952j -0.0101831+0.00388041j -0.0040938+0.0246252j -0.00923275+0.0132582j 0.0111416+0.00231522j 0.0135121-0.0116412j -0.0121559+0.00539353j -0.0198724+0.0313855j 0.0188551-0.00494878j 0.0181007-0.0095032j -0.0226941-0.0210832j 0.0102406+0.0100646j -0.00352608-0.0233184j 0.0158646+0.0368362j -0.00919735-0.0124033j 0.000174064-0.00565993j 0.00376647+0.0063647j 0.00236333-0.00460342j 0.00699927-0.0182126j -8.82636e-05-0.000408461j -0.00311463+0.000782667j -0.0111217-0.00116911j -0.00177009-0.00734087j -0.00311054-0.00768682j 0.00190515-0.00190796j -0.00282195+0.00549686j 0.00645656-0.000291925j 0.00429641+0.0109597j -0.00119532-0.00101262j -0.00295566+0.00339298j -0.000811195-3.58263e-05j -0.00238545-0.00250841j -0.0129261-0.0113742j 0.00144374+0.0102857j 0.013864-0.00307079j -0.00251163-0.00111261j -7.76677e-05+0.000616305j 0.00215987-0.00113275j 0.00580166+0.00381317j 0.000463292+0.00143081j -0.00610865-0.00366647j 0.00470554-0.00244596j -0.00621654-0.000122955j 0.00261323+0.00538167j -0.00282235-0.00172525j 0.00844057+0.0040148j -0.00714334+0.00615886j 0.00293941+0.0046933j -0.00132222-0.00204778j -0.00180852+0.000731188j -0.00235821-0.00021461j -0.000372924+0.00794534j 0.0108937-0.00538216j 0.00208197-0.000556933j 0.00777982+0.000564584j -0.0031759+0.00505473j 0.0110147-0.000671585j 0.00205989-0.0049959j -0.00470513-0.00556024j -0.00718162-0.0106153j -0.000589374-0.0143925j -0.00771207+0.00638628j -0.00490201-0.0211443j 0.00155171+0.00143835j -0.000600582-0.0132107j -0.00255465+0.0069271j -0.00676607-0.00419256j 3.99806e-05+0.0151533j -0.0196292+0.0137593j 0.00857116-0.00687875j -0.00188276+0.000569255j 0.00362936+0.00665988j -0.0199617+0.0102598j -0.000894228+0.00104454j 0.00791641-0.011408j -0.00748086-0.0169543j -0.00825175-0.00256962j -0.00842556-0.00577733j 0.00291271+0.0117646j 0.000630355-0.00189643j -0.00183034-0.000756021j -0.0137474+0.0203143j 0.000503542-0.0208906j 5.13911e-05-0.00245733j -0.0029887-0.00540234j 0.00576129-0.0169068j 0.00109254-0.026416j -0.00680731+0.00409668j 0.00157597-0.00202253j -0.000914905+0.0190759j -0.00637985-0.00206552j 0.00395728-0.00663135j -0.00422902+0.00239494j -0.0040587-0.00952998j 0.000438528-0.00832678j 0.00175608+0.0110116j -0.00508192+0.00160665j 0.00724646-0.00737144j -0.0121386-0.00265316j 0.00379238-0.00177451j -0.00683189+0.00293999j 0.00797858-0.0119563j -0.00453416-0.000830481j 0.000219364-0.00675217j -0.0114305-0.00356793j -0.00939453-0.000799703j -0.00688146-0.000372899j 0.0178938+0.00951582j 0.0229121+0.00716655j 0.00077767-0.0306686j 0.00438326+0.00849326j 0.00996257+0.0136579j -0.0142687+0.00754651j 0.0027636+0.000207789j -0.00987121-0.00831875j -0.000544431-0.000782878j -0.00719453-0.0192155j 
