0.0537964-0.00860419j -0.0287217-0.0573524j -0.0132173+0.0735582j 0.0480757-0.0090402j 0.140649+0.0321883j -0.0455273+0.0808439j -0.0187161-0.0177663j -0.0632604+0.00130274j 0.00494347+0.0176455j 0.0441814+0.0283316j 0.00852781+0.0714914j -0.0555636-0.037356j 0.0335524+0.0359485j 0.0226466+0.0338579j 0.0144181+0.00218146j 0.00194295+0.00170507j 9.14235e-05+0.0027693j 0.00814727+0.00297427j -0.00640587-0.0135482j 0.00413165+0.00589627j -0.0130645-0.0113994j 0.0121951+0.00760545j -0.00941514-0.00449644j -0.00206203+0.00757173j -0.00548755-0.0186328j -0.011224+0.0127028j -0.00217295-0.000397924j 0.00354721+0.0109185j -0.00102361+0.013707j 0.00763188-0.000177619j -8.13995e-05+0.0075126j 0.0177948+0.00960988j 0.00942453+0.0104082j -0.00357335-0.0104545j 0.00477332+0.00140603j -0.000729771+0.00018374j 0.0122866-0.00188091j 0.00927062+0.00377213j 0.0152557+0.00693341j 0.00123083+0.00612432j 0.00804655-0.00239368j 0.00464264+0.0112248j 0.00235662+0.00404643j -0.000283821-0.00466717j -0.00192827+4.64582e-05j -0.000682963+0.00135272j 0.00151776+0.00118403j 0.00788671-0.00185078j 0.00661066+0.00377509j 0.00458926+0.000773302j -0.00892475-0.00903344j -0.000492851-0.00263826j -0.00254517+0.00375881j -0.0016221+0.00261512j 0.00538589+0.00148736j 0.0041148+0.0100638j -0.000748411+0.000768435j 0.00250945+0.00048531j -0.00269451+0.00207436j 0.00643188-0.00134614j -0.00638413-0.000309684j 0.00968272+0.0029893j 0.00355807-0.0110888j -5.12696e-06+0.0018713j 0.00243363+0.00302179j 0.00345077+0.00481364j -0.00554574+0.0034898j -0.00498492-0.00315699j -0.00264652-0.00131861j 0.00325928-0.00270037j -0.000220616-0.00319071j -0.00406887+0.0027836j 0.000387375-0.00285621j -0.000141962-0.00351149j -0.00177058-0.000623269j 0.00275468-0.00425183j -0.000853103-0.000339759j -0.00194699+0.00220303j -0.000925325+0.00307754j -0.0041949+0.00168189j -0.00443315-0.00698666j 0.00122808+0.0032801j 0.00533962+0.00443732j 0.00261641+0.000107227j 0.00260231-0.00054964j 0.00266938+0.00105211j 0.000582686-0.003311j -0.000994736-0.0062122j -0.00156464-0.00213062j -0.0038004-0.00200704j 0.00101933-0.00168488j -0.00361405+0.00123364j 0.000188952+0.000943703j 0.00496408-0.00225373j 0.00262502+0.00332452j -0.00131096+0.000388372j 0.00146831-0.00701821j 0.00184898-0.000640863j -0.00223885-0.0098947j 0.00174599-0.000456644j 6.38637e-05-0.00186304j -0.00157033+0.00607965j -0.00160642-0.00799443j -0.00215382-0.00307675j 0.000332+0.00219036j -0.000778801+0.000714444j -0.00124182-0.00269474j 0.00274551-0.0039067j 0.00205274-0.00536409j 0.00253022-0.00261999j -0.00581919+0.000664287j 0.00180576+0.00270739j 0.00729347-0.0053205j -0.000409591-0.00775637j -0.00245365-0.00671516j 0.0107482+0.00598944j 0.00279249+0.00320554j -0.0123761+2.79466e-05j 6.4057e-05-0.000268168j -0.00384297-0.00257786j 0.00442516+0.0109399j -0.00574775-0.00101831j -0.00635525+0.00124209j -0.00588845+0.0015873j -0.00158133+0.00895424j 0.00416322+0.00709027j 0.0086122+0.0114193j -0.000451157-0.00772153j 0.0102656-0.00124919j -0.00521468-0.0176181j 
-0.0192927-0.0441888j -0.0706254+0.00929007j 0.0937108+0.0205126j -0.0208749-0.0468892j 0.0277151-0.115058j 0.130698+0.064308j -0.0163351+0.0168875j 0.0178034+0.0345389j 0.0224511-0.00604784j -0.00149013-0.0499369j 0.0794114+0.0111797j -0.0371793+0.0483609j 0.0471945+0.00176582j 0.043668-0.00581044j 0.00494409-0.00432666j 0.00110563+0.000783742j 0.00980205+0.00080311j 0.00883498-0.00360887j -0.0163516+0.00320894j 0.00888783-0.000601536j -0.0109626+0.00945556j 0.00223196-0.00620215j -0.00676804+0.01023j 0.0035445+0.00594666j -0.0216582-0.000382816j 0.0170674+0.0141169j 0.00386641+0.00149803j 0.012051-0.00436217j 0.0143775-0.00242313j 0.000508859-0.00544849j 0.00711872-0.000442435j 0.0138708-0.00708193j 0.012913-0.00195671j -0.00909076+0.00183338j 0.00444473-0.00201195j -0.00208792-0.000143885j -0.00706249-0.00881105j 0.00278617-0.0112844j 0.00615346-0.0110846j 0.00405071-0.000962957j -0.00677463-0.0105287j 0.01294-0.000974925j 0.00278538-0.00319517j -0.00640588-0.000455446j 0.00162668-0.000405226j 0.000994133-0.000423617j 0.000917264-0.00125315j -0.00142622-0.00746457j 0.000936884-0.00442706j 0.000854386-0.00235281j -0.00955524+0.00568889j -0.00203873+0.00450539j 0.00442538+0.00112964j 0.00303152-0.00248583j 0.00118733-0.00486886j 0.0133279-0.000426958j 0.00179218+0.00437072j 0.0015452-0.00131673j 0.00393418+0.00123798j 0.00115333-0.00552998j -0.000853937+0.00583967j 0.00545462-0.00725491j -0.0144439-0.00785781j -0.00171941+0.000769113j 0.00579792-0.00593636j 0.00583425-0.00312014j 0.000518198+0.00371996j 0.000501308+0.00376378j 0.00158358+0.00284857j -0.00143757-0.00228989j -0.0042801-0.000479062j 0.00452823+0.00356523j -0.00472637-0.000949446j -0.00359312-0.00156659j 0.000431416+0.00285678j -0.00373744-0.00149177j -0.00205674-0.00180821j 0.00456646-0.00659573j 0.00216345-0.00245277j 0.00391181+0.000707113j -0.00833674+0.00109519j 0.00460241-0.00188798j 0.00217336-0.00553511j -0.000579207-0.00307698j -0.00282578-0.00405938j 0.000210903+0.00151662j -0.0029241-0.00110143j -0.00515693-0.00119947j -0.00121392-0.00478289j -0.00267393-0.00297524j -0.00167474-0.00103742j -0.00193692-0.00376989j 0.0010767-0.00499683j -0.000686851+0.00127971j 0.00188487-0.00353152j -0.00123777-0.000110684j -0.00166963+0.00029962j -0.000785064+0.00415545j 0.00110034-2.46403e-05j -0.000359558-0.00175368j 0.00168927-0.000331947j -0.00282656+0.00524975j 0.00164632-0.00557466j -2.31178e-05-0.00148907j -0.000300917+0.00317545j 0.00128835+0.00212731j 0.00496236+0.000816233j -0.000264409+0.00991762j 0.00312083-0.00671792j 3.12753e-05-0.0081462j -0.00369473-0.000561104j -0.000902997-0.00467768j 0.00609807-0.000339197j 0.00239708+0.0115734j 0.00427766+0.00277941j -0.00366174+0.0107496j 0.00399859+0.00293712j -0.0095863-0.000861117j -0.00101769+0.00185508j 0.00890652+0.00178659j -0.00102992+0.000286685j 0.00362249+0.00177149j -0.000294411-0.00472582j 0.0102093+0.00883129j 0.00450981-0.00188056j 0.0108857-0.0101966j -0.00308919-0.00795958j -0.00166193-0.00390372j -0.00119254-0.0126896j -0.0166018+0.00285514j 
0.0347056+0.0386092j -0.0170168-0.0510369j -0.017768-0.0633082j -0.109349+0.0208676j 0.0360966+0.0848908j 0.0463163+0.0723764j -0.0634914-0.000671453j -0.026419-0.0576301j -0.0568657-0.0234025j -0.1101-0.0897079j -0.0120906+0.0110986j 0.0441741-0.0106868j 0.0869894+0.0823742j -0.00043359+0.0273674j 0.0104459+0.0215963j -0.0047673+0.0091106j 0.000687087+0.00108327j -0.00295324-0.0123678j -0.0127397-0.0162431j 0.003789-0.00549818j -0.0131893-0.0113742j 0.00874704+0.0197796j -0.00574135-0.00133467j -0.00689873-0.000556013j -0.0043117-0.00842437j 0.00446959-6.45245e-05j -0.014079-0.00988771j 0.00584999+0.00944772j -0.0100227-0.0123951j 0.00333449+0.00268237j -0.00756472+0.00305296j 0.00936331+0.0158722j 0.00912975+1.27658e-05j -0.00162424-0.00482214j 0.0111044+0.00513698j -0.0106663-0.0110831j 0.0129145+0.013618j 0.00923109+0.0024609j 0.0115963+0.0191348j 0.0101081+0.014458j -0.00456308+0.000209935j -0.00565378+0.0050047j -0.00265933-0.00476725j -0.00164307+0.00103721j -0.00665192+0.000209431j -0.0058928-0.00310544j 0.00497992+0.00355838j -0.00219397-0.00121015j 0.003466+0.0100039j -4.07771e-05+0.00711646j -0.00669861-0.0120072j 0.00567269+0.014227j -0.00161204+0.00527485j -0.00095599-0.00022595j -0.00162112-0.00198556j 0.00728175+0.00886155j 0.00314535-0.00681478j 0.00388905+0.000492161j 0.00759956-0.00786511j 0.00946014+0.00514284j -0.00486399-0.00850662j 0.00354282+0.0133138j -0.0108436-0.00581557j 0.00974949+0.0112072j 0.00487119+0.00495456j 0.00588545+0.00114752j -0.0069925-0.00841716j 0.000326857+0.000730751j -0.00150143-0.00196799j -0.00313327-0.00704592j -0.000388694-0.00723858j 0.000648415+0.00351595j -0.00346018-0.00182108j -0.00842396-0.00640445j -0.00160294-0.00173742j 0.00225163-0.00108151j -0.00332632-0.00493529j 0.00529196+0.00649964j 0.00135806+0.000601487j 0.0022151-0.00098464j -0.00347166-0.00401059j 0.00648057+0.00829595j 0.00671112+0.00589468j 0.000839599+0.0004352j -0.00444571+0.000367817j 0.00493926-0.000590908j -0.000591141+0.00135496j -0.000430967+0.00117657j -0.000854878+0.00202031j -0.00188415-0.000432968j -0.00301253+4.45101e-05j -0.000577636+0.00383891j -0.00470216+0.00141158j 0.00431746+0.00102805j 0.00413532+0.00877697j -0.000366765+0.00214845j -0.00885498-0.00808456j 0.00307853-0.00321014j -0.00665959-0.016203j 0.00110623+0.00207446j -0.00669082-0.00506399j 0.00468244+0.00621649j -0.00456244-0.00643344j -0.00350366+0.00150821j -0.00160158+0.00270847j 0.00196826-0.00746899j 0.000619888-0.00513043j 0.0162817-0.00760158j -0.0080855+0.00401841j -0.00539558+0.0030069j 0.00551172-0.0116648j -0.0067196+0.00296594j 0.0117818+0.00338848j 0.0114965+0.00399898j 0.00072262-0.00797301j 0.00217063+0.00593693j 0.000476948+0.0022264j -0.00294082-0.00535271j 0.00230723+0.00116008j 0.00852372+0.00130471j 0.00159967+0.0127116j 4.42498e-05-0.00441266j 0.00151877+0.00361935j -0.00818402-0.00296188j 0.00877967+0.00388512j 0.00281263-0.00328301j 0.00282175+0.0072981j 0.0103169+0.0044209j 0.00421477+0.00463269j -0.0091634-0.0146066j 
0.0682661-0.0422312j -0.0387498+0.0307214j -0.13015-0.00596757j -0.0147364+0.153488j 0.0849747-0.081004j 0.0432983-0.0707749j 0.0184506+0.0539753j -0.0890096+0.0282849j -0.0045003+0.0700765j -0.0547188+0.0988679j 0.00607962-0.0165123j -0.0214085-0.027614j 0.114855-0.126387j 0.0420404-0.0308606j 0.0282267-0.0180931j 0.00485064+0.00966444j -2.32601e-05+0.000714791j -0.00750276-0.00428078j -0.0154233+0.0058787j -0.00338873-0.00625993j -0.0225588+0.0227686j 0.0247528-0.003918j 0.0184397+0.00539876j 0.00536105+0.0067233j -0.00891546+0.0076438j 0.00180954-0.00265257j -0.00673649+0.0225462j -3.85648e-05-0.00831521j -0.0180214+0.0237921j 0.0122185+0.00303141j -0.00771532+0.00981638j 0.014128-0.021177j 0.0132996-0.0123545j -0.0101781-0.0147052j 0.00457072-0.00351875j -0.00834136+0.0208771j 0.0197942-0.00292718j -0.00501669+0.0105748j 0.0149865-0.00527806j 0.0109945+0.00907813j -0.0177329+0.0111673j 0.0107087-0.00129344j 0.00435945+0.00573194j -0.0109447+0.00409851j -0.00315449+0.000707068j -0.00218737+0.00187047j -0.00360813-0.000137005j -0.00103941+0.00870655j -0.0114718+0.00218807j -0.0016945-0.000220184j -0.0196618+0.00155266j 0.0073526-0.0133923j 0.00206437-0.0128262j 0.000162371-0.00931954j 0.00699412-0.000383377j 0.0165718-0.0121974j -0.00230472-0.000397764j 0.000839552+0.00291441j 0.00582885+0.00112127j 0.0127218-0.007685j -0.0090358+0.00387759j 0.00847105-0.00351543j -0.00703988+0.00405057j 0.00247124-0.00967696j 0.00586322-0.00154248j 0.00754597-0.000553232j -0.000756033+0.00213875j 0.00920375-0.00368179j -0.00649207+0.00210678j -0.00471292-0.000431062j -0.0043931-8.46369e-05j 0.00333713-0.00116998j -0.000258848+0.000548869j -0.00325103+0.00664067j -0.00757289+0.00358078j -0.00459611+0.00187105j -0.00645422+0.00582628j 0.00158017+0.0024331j -0.000134496+0.0059893j -0.00423929-0.00114577j -0.00821174+0.00576417j 0.0029935+0.0011217j 0.00591405+0.00236348j 0.00148649+0.00375923j -0.000197336-0.00428991j -0.000188178+0.00440369j -0.0065981+0.00399129j 0.00100602-0.014805j 0.00227626-0.00370968j -0.00402397-0.00750282j 0.00408939-0.0110067j 0.00172794-0.013173j 0.0031557-0.00448032j 0.00143854+0.00214994j -0.00321582-0.0023569j 0.00473946-0.00398898j 0.00198901+0.00650767j 0.00369189+0.000627851j 0.0153219-0.00808779j 0.000322965+0.000331526j -0.00747933+0.0111834j -0.00574585+0.00607014j 0.0104012-0.00499635j 0.00150036+0.000335573j 0.000315956+0.00385575j 0.00149026+0.00176892j 0.00361479+0.00329647j 0.00892691+0.00121196j -0.00494751-0.000669502j 0.00335293-0.00271796j 0.0051262+0.0106429j -0.000175125-0.00740973j 0.000405158+0.00320531j -0.00172489+0.00724708j -0.00580749+0.0114179j -0.0123135-0.00440199j -0.00519442-0.000375116j -0.00537839+0.00316793j 0.00854329-9.62375e-05j -0.00298275+0.00809906j 0.000201307-0.00747401j -0.00427268+0.0027863j 0.0106568-0.00736413j -0.000865028-0.0118912j 0.019036-0.0167649j 0.0209406-0.00288116j 0.0161853-0.0144644j 0.0112151+0.00540242j 0.00567628+0.00260489j -0.0232033+0.0115846j 
0.0222422-0.0719424j 0.0908211-0.017356j -0.0719007+0.134762j -0.111792-0.0506639j -0.146484-0.0487809j -0.109978+0.114583j -0.103477+0.0652104j 0.0753869+0.136068j 0.0430446+0.0416359j -0.101246-0.0393734j -0.137648+0.00976616j 0.0308031-0.00937183j -0.056489-0.0382774j -0.0637249+0.0282951j -0.0355237-0.000626795j -0.00694688-0.0157617j -0.0176358+0.0041689j -0.0169784+0.00542253j -0.000692344+0.00898697j -0.00132722+0.00870712j -0.0141192+0.0165702j -0.0202713-0.0403323j -0.0159728+0.0284668j -0.0285318-0.0136084j 0.0188487-0.00783728j -0.0242785+0.00557004j -0.00441214+0.000997863j -0.00650161-0.0180418j -0.0204249-0.00297348j -0.0159029+0.00852973j -0.0103327-0.000255377j -0.000249249+0.00726981j -0.0362085+0.00870444j 0.0097334-0.00985991j -0.0144904-0.00835042j -0.00440083+0.00502201j 0.00231237-0.00780087j -0.0271705-0.0196524j -0.00805296-0.0181618j -0.0046048-0.0154252j 0.00289332+0.00254044j -0.0242904+0.0120589j -0.00709839+0.00248649j 0.00384408+0.00424749j 0.00525519-0.00503783j -0.00302554+0.00322756j -0.00537121-0.00557646j -3.52297e-05-0.00378379j -0.0077955-0.00299086j 0.00300111-0.00511275j 0.0109235+0.00299596j 0.00611099-0.0146082j -0.00816102+0.00512566j -0.00489325+0.00843406j 0.000887133+0.00984169j -0.0148738-0.00283003j -0.000907712+0.000828406j 0.000792895-0.00550797j -0.00768774+0.00483189j -0.00183007-0.00891342j -0.00496569+0.0106398j -0.00789074-0.0122891j 0.00494975+0.001854j -0.00101819-0.00779478j -0.00261838-0.00153958j -0.00986222-0.00419581j -0.00799058+0.00898313j -0.00215581+0.00138684j 0.00484379+0.00562788j 0.000894184+0.00498056j 0.0033281-0.00552004j -0.00419135-0.000497023j 0.00548172+8.82182e-05j 0.00586107+0.00271996j 0.000655078+0.000766939j 0.00893605+0.00148149j 0.00215011+0.00249464j -0.00304974-0.0103575j -0.00100732-0.00477434j -0.00259915+0.00376353j 0.00840675-0.00568461j -0.00319537-0.00727573j -0.00286438-0.000109834j -0.00438733+0.00428315j 0.00831212+0.000670762j 0.000831355-0.00224122j 0.00773168-0.00480344j 0.0054007-0.00398473j -0.000915248-0.00265832j -0.00314949+0.00270253j 0.00141967-0.00400178j -0.00197906+0.0013644j -0.00172696-0.00178279j -0.000194321-0.00632658j -0.00399257+0.00397052j -7.0872e-05-0.000873342j 0.00655242-0.00409784j 0.00288488-0.00355798j 0.00643162-0.0153485j 0.00377163-0.00388741j 0.00466416-0.000953221j 0.0020478+0.00668972j 0.00287969-0.00510386j 0.0013525+0.00817069j 0.000990515+0.00766638j -0.00497123+0.00576219j -0.000824325+0.00440132j 0.0100357+0.00218498j -0.00526859+0.00685393j -0.00737012-0.00321949j 0.00553231-0.00275679j -0.0113608-0.00213401j 7.04899e-05+0.00102225j 0.00515026+0.00341096j 0.00404002+0.00209533j -0.00265625+0.00859785j -0.00839316+0.00677369j 0.010024+0.00941842j -0.00325793-0.00585027j 0.00280599-0.00022298j -0.0170327-0.00197716j 0.00476887+0.00153088j 0.00200275-0.00395706j -0.0017525+0.018945j -0.0111285+0.00705082j -0.0206713-0.00451633j -0.0123327-0.00233573j 0.0100322-0.0141991j 0.00703634-0.0200577j 0.0267726+0.00542385j 
0.0434592+0.0387777j -0.0132153-0.044914j 0.00982319-0.0130091j -0.160664+0.105845j -0.0353617+0.0972882j -0.0204351-0.0061223j -0.0713606+0.0489226j 0.0545874-0.100434j 0.18615+0.000470286j 0.109001+0.0483463j 0.020829+0.0510512j -0.140442-0.0495591j 0.0445536+0.0568011j 0.0377298+0.0253024j 0.00154006+0.0272626j -0.0143488-0.00195865j -0.00287756+0.00537229j 0.0277636+0.0100005j -0.00812422+0.00242256j 0.0128716-0.00786233j -0.00750147-0.0154104j 0.0145115+0.0170468j 0.0093844-0.0182505j 0.0098895+0.00503566j -0.0124061-0.00797352j 0.00933649+0.00453234j -0.0240859+0.00238376j -0.0126463+0.00823659j 0.0257283+0.00800333j -0.010025+0.00192321j -0.00223082+0.00304369j 0.0151562+0.0114461j 0.00454906-0.00437773j -0.00082814-0.000635543j 0.00371913-0.00555163j 0.0107596-0.0014633j 0.00933378+0.00896297j 0.00183633+0.00835985j -0.000349256+0.016599j 0.00238763+0.00132635j 0.00864359-0.00113904j 0.00546083+0.0108198j 0.00379924+0.00216701j -0.00778516-0.00491763j 0.0122586-0.00868767j 0.00232225-0.00500459j -0.00670709-0.00154317j -0.00945684+0.00634732j 0.00830193+0.00637768j -0.000943758+0.00693546j -0.00589024-0.0134441j 0.0128578+0.00151408j 0.00532989+0.000760123j 0.00325921-0.00488204j 0.00280258+0.00534796j 0.00688481+0.00754614j -0.00326927-0.00123298j -0.00624797+0.00288138j 0.00675932-0.00219807j 0.00505815+0.00493782j -0.0095586-0.000684664j 0.0105089+0.01674j -0.00610562-0.00501032j -0.0100799-0.00328238j 0.00700206+0.00131535j -0.00212693+0.00783888j -0.00257926-0.00640367j -0.00619734-0.00801656j -0.00182633-0.000106438j -0.00910353+0.00685162j -0.0100095-0.00660584j 0.00944938-0.00900416j -0.00135206-0.00727943j 0.00462113-0.00382009j -0.00693811-0.0034907j 0.000296677+0.00328443j -0.00016298-0.00543553j 0.00627158+0.00716189j 0.00597053-0.00301158j 0.0053158-0.00574443j -0.000630349-0.0061411j 0.0137957+0.00697314j -0.00100851+0.00122939j -0.015961-0.0101116j 0.00419376+0.00924774j 0.0015808-0.00209183j -0.00197819+0.00387315j -0.00512866+0.00379983j -8.40526e-05+0.0052643j 0.0014299-0.00435796j -0.00669892+0.00651624j 0.0059527+0.00645288j -0.0164087+0.0010643j 0.00197235-0.00388547j 0.00268503+0.000918203j -0.00557216-0.00279545j 0.00380302+0.01009j 0.00466134+0.00344213j 0.00954136+0.0024048j 0.000176227-0.00276434j 0.0115335+0.0070151j 0.000394683+0.000322709j 0.00197104+0.00634167j 0.00448662+0.00693281j -0.00458761-0.000521787j 0.000662033+0.000800353j -0.00665014-0.00337287j -0.0177018+0.0045383j 0.00218964+0.00470503j -0.0081313-0.000506414j -0.00172591-0.000436142j 0.00390155-0.00112746j -0.014587-0.00246007j -0.00747839-0.00441479j -0.00182728+5.71455e-05j 0.00811465+0.00157485j 0.00735602-0.0018796j -0.00357168-0.0111263j 0.000454828-0.00251286j -0.00498212-0.00375621j -0.00166498-0.00136609j 0.00117994-0.00552833j 0.00145795-0.000829185j -0.00187052-0.0021163j 0.00489929-0.00275737j 0.0169716+0.0118584j 0.00439622+0.00290862j 0.000984696+0.00183111j 0.00396669+0.012458j -0.0164291-0.011844j 
0.0355018+0.10915j 0.000391808-0.020225j -0.0145577-0.0927264j -0.103926-0.124952j 0.081106+0.0329541j -0.0233977-0.0735604j -0.0615776-0.0843128j -0.0461385-0.0325956j -0.0525183+0.178673j 0.120083-0.0120884j 0.0559778-0.0613225j -0.0101187-0.129114j 0.0617569+0.102872j 0.0279349+0.0229994j -0.00718554-0.00246581j 0.00962973-0.00834572j 0.00474428-0.00704067j 0.00357578+0.0331157j -0.00692085-0.0103711j 0.0151436+0.0275368j -0.00745267-0.0237293j 0.00513622+0.0318885j -0.000718345-0.00886804j 0.0110543+0.0133438j -0.00317633-0.0264833j -0.00286449-0.0167359j -0.00241719-0.0116717j -0.000190587-0.0259926j 0.00508549-0.000211319j 0.00521878-0.00151913j -0.0108738-0.00356855j 0.000341903+0.0118184j 0.0255311+0.00593605j 0.0210002-0.00636852j -0.00170358+0.0034093j -0.0127826+0.00310504j 0.00477499+0.0192402j 0.0163091+0.0167523j 0.000101596+0.0182095j -0.0146063+0.0047215j -0.00805553+0.0106293j 0.00988723-0.00659214j 0.00636688-0.00264447j -0.0118723+0.00272382j -0.00191339-0.000306268j -0.00411977-0.00478962j -0.00873216+0.00309401j 0.00594338+0.00771533j 0.00449045-0.00193209j 0.0032961+0.00380004j -0.00751344-0.00454137j -0.00970163+0.013503j -0.000467119+0.000584599j -0.000743262+0.00814551j 0.00798211+0.00480153j 0.00708934+0.00949349j 0.000875573-0.000841121j -0.000561763+0.00686214j 0.00436483+0.00579094j 0.0133854+0.00745204j 0.00366014-0.0113444j 0.00334015+0.0095423j 0.000202006-0.00178541j -0.00552044-0.00218386j 0.00139007+0.00531546j 0.00383459+0.00516667j -0.000163541-0.0137167j 0.00209992+0.00244332j -0.00188715-0.00464552j -0.0039824-0.00174106j 0.0122623+0.00139765j -0.00244204-0.00296081j -0.00279182-0.00113979j -0.00311217+0.00173689j -0.000988592+0.000687904j -0.00109014+0.00465793j -0.0046543-0.00478669j 0.00865459-0.0053335j -0.00519878+0.00903081j -0.00579953-0.00180026j 0.00545384-0.00334482j -0.00190083+0.00603592j 0.00415878+0.00491933j -0.0108583-0.00372335j 0.00410111+0.00277289j -0.00246055+0.00230113j 0.00220712-0.00525459j 0.00277465+0.0118299j 0.00738472+0.00464468j -0.000300679+0.0120061j 0.00531745+0.00749488j 0.0029563+0.0107901j 0.00133788+0.000838852j 0.00474049-0.00460213j -0.00276231+0.00298056j -0.00513925-0.00198771j 0.00364504-0.0015197j -0.000988726-0.00186161j 0.000186649-0.00479149j 0.00427465-0.00601095j -0.000935581+0.000937838j -0.000822472-0.0018003j 0.00614589+0.00966806j 0.00422501-0.00209828j -0.000126151+0.00279322j 0.000671563+0.00837249j -0.003875-0.00122346j 8.46816e-05+0.0142871j 0.00139575+0.00348573j 0.0016348-0.00123465j 0.00234458+0.00369684j -0.000665623+0.00925799j 0.000861082+0.00684826j -0.0152789-0.00173076j 0.00238259-0.01242j -0.000966515+0.00181412j -0.00153231+0.00145445j -0.00417082-0.00588347j -0.00731179-0.00158228j 0.00774638-0.00620971j 0.0016241-0.000707746j -0.00169453-0.00590237j -0.00101216+0.0105563j -0.00288425-0.0160459j 0.00349831+0.00995599j 0.0102024+0.0102069j 0.000874566+0.0193122j -0.000418142+0.00421365j 0.00472125+0.0124978j -0.00204977-0.0169327j 
0.0419834-0.0396389j -0.00121054+0.0192352j 0.0186879-0.0469169j 0.0287032+0.0291672j -0.0795598-0.0615065j -0.0729321+0.0297658j -0.130323-0.0734349j -0.106817+0.0336579j 0.0530019-0.0486243j 0.00491211+0.0390754j 0.00687957+0.0126581j -0.0354439+0.0461115j 0.0765223-0.0609746j 0.0143511-0.0239265j -0.00254544-0.0121495j 0.00479403-0.010735j -0.0011924+0.000572446j 0.00919257-0.00297904j 0.0100475+0.00430777j 0.000234275-0.0276763j -0.00480365+0.0161685j 0.00799779-0.010234j -0.00158092+0.00529653j 0.00711316+0.00108443j 0.00130907+0.00192035j -0.00457001+0.00284981j -0.0157327+0.00472218j -0.00569595+0.00672984j -0.00290633+0.00567824j 0.00463423+0.00471632j -0.015594-0.00488274j 0.00950749-0.0214833j -0.00824373-0.00239347j -0.00757961-0.000804198j 0.00567984+0.00166515j -0.0079593+0.00400833j 0.00379255-0.0057663j -0.0109808+0.009828j 0.0105786-0.00920643j 0.00542979+0.00586379j 0.00150551-0.00197082j 0.00925183+0.00135996j 0.00529861-0.0054861j -0.00164772-0.00405021j -0.0097951+9.55633e-05j 0.0148818-0.00452858j 0.011825-0.00456082j -0.00741675+0.00277326j 0.0039984+0.00463612j 0.00186539+0.00193086j -0.0139049+0.00226035j 0.0028661-0.00438676j -0.00267098-0.00542938j -0.00161422-0.000306305j 0.00809186+0.0025623j 0.0057159-0.000197691j 0.00427876+0.00347016j 0.000623178+0.00156618j -0.0005797-0.00151396j 0.00645585-0.00135957j -0.00445073+0.00728247j 0.00380945-0.00456784j -0.00540135-0.00311165j 0.00471672+0.00315879j -0.00414647-0.000707888j 0.00195233-0.0050419j -0.000930764+0.0055807j -0.00259823+0.00100804j 0.00226873-0.000419424j -0.000506176-0.00118348j 0.00631098-0.00367289j -0.00259399+0.00948565j -0.0148359+0.00341683j -0.00976002+0.00318523j 0.0094383-0.00138356j 0.00657716-0.00718567j 0.00621556+0.00237148j 0.0062465-0.00138167j 0.00503481-0.00363543j 0.00211701-0.0013631j -0.00241522+0.00810208j 0.00936853+0.0012855j -0.000556242-0.00401872j 0.00887717-0.00705801j -0.000685572-0.00430039j -0.000364949-0.00049652j -0.00113053+0.00428132j 0.00511916-0.000747708j 0.00140436-0.00333804j 0.00268188-0.00603311j -0.0028356-0.000258976j 0.000133076-0.00153652j -0.00331216-0.00336502j 0.000685413+0.000379651j 0.0028934-0.000751161j 0.00248944+0.00340554j -0.0110173+0.00151369j 0.0047173+0.00955328j -0.00299419+0.00732966j -0.00182449+0.000205933j -0.00328455-4.97041e-05j -0.00249744+0.00335455j -0.00607239-0.00413052j -0.008483+0.00412443j -0.00656387+0.00426418j -0.00240533-0.00569338j 0.000590307+0.00495383j -0.0114624-0.0012305j -0.00185529+0.00367373j 0.00221766+0.00501505j 0.00873418-0.00801942j 0.000710563-0.00861373j 0.00486837-0.00294874j 0.00281906+0.00946079j -1.37206e-05+0.0136505j -0.0141316+0.00104489j 0.00219664+0.00129428j 0.00505372-0.00424245j 0.00464006-0.00262907j -0.0021281+0.00310177j 0.00202503-0.00157531j 0.00187216+0.000779226j 0.00697117-0.00922603j -0.00371615+0.00821517j 0.00605285-0.00895702j 0.00381847-0.00270388j 0.00903088-0.0135953j 0.0104249-0.00262568j 0.00791476-0.00769398j -0.00792553+0.0071979j 
