-0.0390921+0.0114659j -0.032779+0.00812859j -0.000766953+0.0134405j 0.0499961+0.00179037j -0.0047195+0.00746324j -0.0369227-0.0208927j -0.0118868+0.00599448j 0.0137504+0.00575793j 0.00960925+0.00232785j -0.0077375-0.0218845j -0.0550698-0.0281414j -0.0289751-0.0358568j 0.000807227+0.00533508j 0.0114171+0.0102253j 0.00233694+0.000184028j 0.012796-0.00876364j -0.0040149-0.0244261j -0.00599312-0.0143314j 0.0117019-0.00376485j -0.0218798-0.0109908j 0.0187554+0.0137033j -0.000876577+0.00792758j 0.0192216+0.00468227j -0.00570179+0.000177907j 0.0118375+0.0127311j -0.00682127-0.0083644j -0.00140948-0.00273249j -0.00755253+0.0131579j -0.00470238-0.013784j 0.00344443+0.00282677j 0.00332707-0.000506019j 0.0117118-0.00615773j 0.000808286-0.00538481j -0.00150948-0.0131942j -0.00506137-0.025135j -0.00402144-0.00758139j -0.013459+0.00741402j -0.00153317+0.0147739j 0.00529817+0.0226436j 0.00108814-0.0159586j -0.00955622+0.0231342j 0.00925264-0.00856332j -0.00151486-0.00758563j -0.00448197+0.00136341j -0.0123341+0.00230055j -0.00212845+0.00310694j 0.00241478-0.00798085j -0.000146819-0.00467762j 0.00488595-0.00168169j -0.00836935+0.00973848j 0.000406145-0.0189974j 0.0156025+0.00677696j 0.00125783+0.00342342j -0.00188172-0.00136674j -0.00833076+0.0108528j -0.00629692+0.00373235j -0.000723799-0.00107613j -0.00486719-0.00162461j 0.0169452-0.00785854j -0.00161347+0.00128609j -0.0196466+0.0027775j -0.0154626+0.00115167j 0.00871572-0.00361453j 0.0106308-0.0244142j -0.00557555-0.006952j -0.00909322-0.00773059j -0.00427436-0.00548668j 0.00189216+0.0152695j -0.0183512-0.0129868j -0.020712+0.0028088j 0.00777487-0.00363311j 0.0294902-0.00376136j 0.0050143+0.0151425j -0.00396921-0.0110615j 0.0213403+0.00851627j 0.00932786+0.0194366j 0.00297321+0.00501256j -0.0100821-0.00131702j -0.00514993+0.0021453j 0.00361092+0.000959387j 0.0109384-0.010431j 0.0126079+0.00270339j 0.00881783-0.00251305j 0.00218588-0.00249916j -0.0181003-0.00845857j 0.00730015+0.0027845j -0.00182341-0.00593444j 0.00617035-0.000235958j 0.0166279+0.00491939j 0.00803009-0.0177824j 0.00305931+0.0101029j 0.0111525+0.0173893j -0.0109775-0.0135431j -0.00465208+0.00373706j 0.00666273+0.0143386j -0.00617255+0.01467j -0.0139151-0.00104647j -0.00899833-0.00691807j 0.00194462-0.00845755j -0.000960921-0.014176j 0.011808+0.00558692j 0.006695+0.0138895j 0.000535139-0.00449298j -0.0222222-0.0140499j 0.0123045-0.0067392j 0.0285402+0.0185232j -0.0089016-0.0114496j 0.0048399+0.0139848j 0.00663711-0.00657467j -0.0100742+0.00549863j -0.0167612-0.0156854j 0.01078+0.0169247j 0.0143475+0.00143533j 0.0256373-0.0123568j -0.00940591-0.00215696j 0.00800049+0.0115478j -0.0193687-0.0183143j 0.0115934+0.0056119j -0.00733259+0.011809j 0.0321277-0.0041794j 0.00970791+0.00245666j 0.0243799-0.00267367j 0.00307232-0.00627326j -0.0113247-0.0146203j 0.0029023-0.0144583j 0.0160577+0.0155507j -0.00149498-0.00677569j -0.021686+0.000235723j 0.0167243-0.00577499j 0.0285843+0.0239461j 0.018883+0.0215308j 0.0138878+0.000261161j 0.025253-0.00854267j -0.0225341-0.0137816j 0.0288746-0.00543471j -0.0131681+0.00394057j -0.0103148-0.00445674j -0.0125334-0.0127407j -0.00328175-0.00391376j 0.0146992+0.00488002j 0.00346906+0.00986498j 0.00534058-0.0123422j -0.00326913-0.0141491j -0.0161115-0.0219529j -0.0139398-0.00725422j -0.037097-0.00517549j -0.0335457-0.00973004j 0.00831792-0.00157221j 0.0334713+0.0386952j 0.00178023-0.000339002j -0.0220226-0.00410737j -0.0197962-0.013561j -0.00667323+0.0122769j -0.0324516-0.0186319j -0.0289747-0.0131748j -0.0379515-0.0473374j 0.01252+0.00482146j -0.0436257-0.0369298j 0.00634623+0.0301853j 0.00703777+0.00382796j 0.0053135-0.0319463j 0.0245405+0.0423633j 0.0103112-0.000314839j -0.0194141-0.0260108j 0.0166277+0.00231778j 0.0161792+0.00451226j 0.0106901+0.00966248j 0.040488+0.0127943j -0.0215096-0.0378403j -0.0533844-0.0259664j -0.00220817+0.0241529j 0.0222863+0.0521619j 0.0291723+0.0440318j 0.0062314+0.00609771j 0.0201231+0.00726927j -0.0235232-0.00186512j -0.00420209+0.00535161j 0.0412777+0.0513547j -0.0108691-0.0402358j -0.0134353+0.000692136j -0.026349+0.0230438j -0.0239201+0.00310093j -0.00543437+0.0231469j 0.0590326+0.0329892j 0.023794+0.00742905j -0.000434185+0.0103256j -0.0365914-0.00256028j -0.123713-0.0650653j -0.032184-0.0592738j 
-0.0298616+0.0047246j 0.0448629-0.00642286j 0.0662406+0.00293037j 0.0114632-0.00998065j -0.00452684-0.010368j -0.00237351-0.0037542j 0.0442896+0.0146415j 0.0423003+0.0101103j 0.00138444+0.0110588j -0.012832+0.000867786j -0.00272545+0.0198644j 0.000406131+0.00720124j -0.0146395-0.0160049j 0.000265825-0.00616497j 0.0140118-0.00166618j 0.0111997+0.00696147j -0.02037-0.0160224j -0.00694649+0.0165509j -0.00730438-0.0152518j -0.000195487-0.0215798j -0.0246597-0.0349994j -0.0213327-0.0306833j -0.0112354-0.0147643j 0.00675255-0.0101991j -0.00632472-0.0109487j -0.00393893+0.0141177j -0.0158025-0.0153701j -0.00753277+0.0060301j -0.0126222-0.000781083j -0.00399371-0.00673865j -0.00166675+0.00445338j 0.00775524+0.00137826j 0.00322829+0.0120532j -0.000503408-0.0247065j 0.0173702+0.00512766j 0.00260614-0.020191j -0.00784211-0.00923925j -0.000283-0.00840709j 0.0207416-0.00323576j 0.00114601+0.00438183j -0.00408928+0.00477515j 0.00476053+0.00127942j 0.0178515+0.0105173j -0.0245793+0.0135945j -0.0124942-0.00239816j 0.024611+0.00150623j -0.00747997-0.0145604j -0.00889377+0.00103273j 0.00034424-0.00468199j -0.0150917+0.00311014j 0.0238138-0.00100893j 0.0175051-0.00717214j 0.00817041-0.00513497j -0.00353052-0.00149631j 0.017768-0.00588552j 0.0109603-0.00434866j 0.0185032+0.0216228j -0.000609675+0.00559822j 0.0085091-0.00366481j 0.0149422-0.00622597j 0.0104173+0.00593314j -0.0146276+0.000917572j -0.00293967-0.000457267j 0.00244913-0.0210493j -0.00130162-0.00939047j -0.00753915+0.00660738j -0.0019202-0.00764177j -0.0158955-0.0162115j 0.00106208+0.00395415j 0.0238844+0.00143721j 0.00118558+0.000459455j 0.0120717-0.00373002j -0.0278766-0.025915j 0.00508665+0.0021966j 0.0118043-0.00198858j 0.000847025-0.00211826j 0.0013168-0.0126945j -0.00989577-0.0108328j 0.021265+0.00387902j -0.0198974+0.00445898j -0.0361852-0.00325673j 0.0135454+0.00379293j -0.00316836+0.00169702j 0.0106764+0.0203379j -0.00243961-0.00478163j -0.00241446+0.00141934j 0.0166293-0.00245893j -0.0139214+0.0170776j -0.00151919+0.0010216j -0.00219323-0.00125225j 0.00210797-0.0162622j 0.00468001+0.00642979j -0.00264879+0.0141398j 0.00475387+0.006549j 0.0105917-0.0147147j -0.00530674-0.00844468j -0.00466243+0.00479196j 0.00116369-0.00489871j -0.0257683-0.0010143j -0.0119985+0.0125722j -0.0270362-0.0236961j -0.00104202+0.0181411j -0.0167017-0.00362961j -0.00558854+0.0111064j 0.014963+0.00186043j -0.0170442-0.0226728j -0.00932187+0.00516532j -0.0123571-0.0188553j 0.00954872-0.00779707j 0.00572145-0.0101844j -0.00558353-0.00539279j -0.00603271-0.0061237j -0.00909839-0.00793591j -0.0385472-0.0116428j -0.00136072+0.00432975j 0.00278216+0.000139966j -0.0232422-0.00793347j 0.0363755+0.022199j 0.00257955+0.0113634j -0.0184193-0.0206548j 0.00279508-0.00494435j -0.00443157-0.00502918j -0.0202254-0.030036j 0.00286737+0.00978699j -0.00158615+0.00101471j 0.0113106+0.00383178j 0.00915464+0.00066655j -0.0245983-0.00248361j -0.0200528-0.0131563j 0.00298291-0.0163798j 0.0259573+0.00753653j -0.000653609-0.0175311j 0.0153251+0.000748199j 0.00300756+0.01213j -0.0212901-0.0207025j 0.0165606+0.0109473j -0.00152829-0.00514563j -0.0232094-0.0161773j 0.0155909+0.0302789j 0.0165626+0.0162186j 0.0140726-0.00387712j 0.000322138-0.00768943j 0.00743654+0.0124891j 0.00731665+0.0107716j 0.0257931+0.0183818j 0.00184101+0.0181416j -0.026474+0.000793145j 0.00438825+0.0112131j 0.0419536+0.00567699j -0.00179871+0.00586472j 0.0144674+0.0193993j -0.0260726-0.00106701j 0.0203055+0.0191337j 0.0298701+0.0319315j -0.00536688+0.00391979j -0.0119413+0.00854073j -0.036045-0.0506226j -0.0475458+0.0115832j 0.0286056+0.0047216j 0.0160468+0.0106635j -0.0257354-0.0303749j 0.0306299-0.0124421j -0.0306746-0.0195577j -0.025321+0.0110911j -0.00820997-0.0123071j 0.0169287-0.00161002j 3.6627e-05-0.0237145j -0.0600188-0.0709301j -0.0462268-0.029162j 0.026671+0.0490652j 0.0228508+0.0197561j 0.0219437+0.0075j -0.00572827-0.0262511j 0.0216322-0.0071091j 0.0180842-0.0212717j -0.00205632+0.0211711j -0.00712687-0.0058329j 0.0267542-0.0117852j -0.00962122-0.0362028j 0.0274177+0.0190039j 0.0310273+0.018209j -0.0440541-0.0249782j 0.00694813-0.0351352j -0.010739-0.00533617j -0.0413452-0.0217008j -0.054941-0.00756748j -0.0337395-0.0336329j 0.0302259+0.0586009j -0.129437-0.0601998j 
-0.0474904-0.0482516j -0.023533-0.0077585j -0.0125716+0.0335299j 0.0383281+0.0322982j 0.00821457-0.00506414j -0.0151104-0.0142844j -0.0305531+0.0383295j 0.0190929+0.063623j 0.0181633+0.0183717j 0.00825561-0.011339j -0.013532-0.0403013j -0.0186651-0.0186285j 0.00303344-0.0233111j 0.0304309+0.0151906j -0.0067547+0.0153633j 0.0101907+0.0190261j -0.00011353-0.0385366j -0.00119939+0.0027762j 0.0193642-0.0113281j -0.00880367-0.0333756j 0.022279-0.0250804j 0.00123391-0.0249964j 0.0409225+0.00724973j -0.0246078-0.00683342j 0.0194174+0.00346851j -0.0261733-0.0145236j 0.0124055-0.0125352j -0.0106377-0.00776884j 0.00642559-0.0049659j 0.00323469-0.0110908j 0.00455135+0.0112366j 0.0274136+0.0202323j 0.00170123+0.0164694j 0.0207852-0.0161711j -0.0162531+0.00403289j 0.00368246-0.0199822j -0.00942515+0.0013791j -0.0118344+0.00308005j -0.00715956+0.0238724j -0.0159152-0.0200646j -0.020989-0.0254632j -0.0113049+0.00749364j -0.00315602+0.012935j 0.00653214-0.0116417j 0.0094206-0.0213644j -0.0259604-0.000995717j 0.0151328-0.00461072j -0.00989606-0.00106285j 0.0143244-0.00638878j -0.00365741-0.0240393j -0.0289266-0.00444378j 0.0165456+0.051284j 0.0173822+0.0129952j 0.0150434-0.00169789j -0.0109218+0.0306872j -0.0041558+0.00164438j -0.0122474+0.045447j -0.0126701-0.015921j 0.0108085+0.0348194j 0.00411546+0.00748665j 0.000286782-0.00280045j 0.000271902-0.0348857j 0.00851003-0.00340258j 0.030423-0.0004028j 0.00714173+0.00260372j -0.0219575-0.0216206j -0.0150034-0.0295501j 0.0175105-0.0328672j 0.00108858-0.0194083j -0.0300117+0.00280347j -0.0040734+0.00894853j 0.0264298+0.0360079j 0.0235693+0.00151112j 0.00040586-0.00629378j -0.00615203+0.0118654j 0.0284561+0.0219329j 0.00381107-0.0196693j 0.0120197-0.0223724j -0.0012652+0.0132211j 0.00833403+0.00195223j 0.0505649+0.0222485j -0.00260321+0.0230114j -0.0219214-0.00635404j -0.0156988+0.00361145j -0.00784241-0.0445113j 0.000873317+0.0153214j -0.0218415-0.0205299j -0.000949864+0.0106126j 0.0136336+0.0309325j 0.0201673-0.0403153j -0.001093+0.00766613j -0.00487762+0.0424218j 0.0192645-0.0290798j -0.0133718+0.00307197j -0.000844773+0.0247813j -0.00950416+0.0224644j -0.00959423+0.0081131j -0.0225951-0.0140237j 0.0154303-0.0150663j -0.0257734-0.0252919j 0.0364996-0.00854833j 0.0156459+0.0196649j 0.0166665+0.00102j -0.0301487-0.0355585j 0.00267128-0.00202231j 0.0580905+0.0281323j -0.0120842-0.000335632j 0.0232704+0.00920098j -0.00741225+0.00965369j -0.00432814-0.00666077j 0.00341969-0.020935j 0.030703+0.0019217j -0.00213186+0.013955j 0.05003-0.00899839j -0.0197777-0.0141412j -0.0211867+0.0153458j 0.00945338-0.0622627j -0.0310312+0.0315404j -0.00848265+0.0124981j 0.0460517+0.00710033j -0.00574863+0.0143534j -0.0174548+0.0311033j 0.0534632-0.0229405j -0.0155262-0.0204046j 0.00798362-0.0250744j 0.0134636+0.0521812j -0.00642994-0.0277939j 0.00185683-0.0208456j 0.0139175-0.0135973j 0.0308218+0.0561234j 0.00291937+0.0685017j -0.00564355+0.0109124j -0.0207922+0.0456043j -0.0303278-0.0296965j 0.0370932+0.00711487j -0.0267701-0.0214652j 0.00723083-0.0167349j 0.00966212-0.0332204j -0.0320215+0.0291516j -0.00543838+0.0336709j 0.0239036+0.00946415j 0.000640458-0.0345735j -0.00273569-0.0109771j -0.0131877-0.0449444j -0.0174726+0.0119075j -0.0422104-0.00408907j -0.0106763-0.0342901j 0.0017862+0.0401935j 0.000942605+0.0717301j -0.00510454-0.00105334j -0.0312283+0.00929379j -0.00125276-0.0159858j 0.00707309+0.0154112j -0.0260804-0.0179845j -0.0218331-0.0646605j -0.0184392-0.0563073j 0.0542415-0.00612769j -0.0162914-0.051965j 0.000160638+0.022303j -0.024257+0.00579487j 0.0328075-0.0149387j 0.0329678+0.0602197j 0.00574018-0.0196855j -0.00311639-0.0140477j 0.00897136+0.0231991j -0.0203494+0.0151139j 0.0107618+0.00500742j 0.0648155-0.00105916j 0.0246479-0.0887788j -0.0625107-0.00697741j -0.00377049-0.00109516j 0.0239071+0.0771246j 0.0399484+0.0311482j -0.0087107+0.00584936j -0.0045601+0.0185207j -0.0277192-0.0100255j 0.0237501-0.0390612j 0.0263718+0.0865389j 0.00628598-0.020541j -0.0483086-0.0155976j -0.0149092-0.0146785j 0.0396045-0.04971j -0.00477752-0.0377122j 0.0144609+0.041932j 0.0658058+0.00447788j 0.0173394-0.0477524j -0.00557196-0.0638373j -0.105936-0.0727493j 0.0113383-0.0855416j 
-0.0265354-0.010158j 0.0500793+0.0402242j 0.037657+0.031102j 0.0159341-0.0310179j 0.00851452+0.00729976j -0.00524141+0.0368349j 0.02638+0.0432388j 0.0305637+0.0198942j 0.0166092-0.00781171j -0.043828-0.00952175j -0.0367982+0.0491793j 0.00793826+0.0371373j -0.0127823+0.000577903j 0.0169448+0.00239234j 0.0279333+0.00289917j 0.0108844-0.0012969j -0.00895208-0.00101318j 0.00848129+0.0221719j -0.00134587-0.0135452j -0.00987552+0.0249108j -0.00127992-0.0510022j 0.0149202-0.0217175j 0.0070544-0.0374947j -0.00679668+0.0121912j -0.00881282-0.0156001j -0.0101124+0.0351845j -0.000522979-0.0111902j -0.0186315-0.000235465j -0.0250383+0.00135167j -0.00314958-0.0228912j -0.00269054-0.00965116j 0.0252888-0.00506333j -0.0148351+0.0153117j -0.00660901-0.0111571j 0.00323613+0.0365662j 0.006958-0.00608911j 0.0032925+0.00706566j 0.000262377-0.00160566j 0.0399884+0.00881186j -0.0292798-6.78919e-05j -0.0139899-0.0075727j 0.0138959-0.00153741j 0.00995319+0.0225771j -0.0200039-0.0267716j -0.0229512-0.00185112j 0.0230481+0.0145883j -0.00202316-0.0198438j 0.00126193+0.00392151j 0.0068781-0.0202919j -0.0129461-0.0176764j -0.01082+0.0209872j 0.029827+0.00720644j 0.00495122-0.00153663j -0.0199787-0.0178035j 0.0335135+0.024592j 0.0171853+0.00487861j 0.0320943+0.0218031j -0.030003+0.0152217j 0.0129499-0.00638325j 0.0123801+0.00874839j 0.0255325+0.0245889j -0.0205618-0.000790417j -0.0141317-0.00678842j 0.000953744-0.0146136j 0.00734945-0.00325946j -0.0293653-0.00629321j -0.00717458+0.0123253j -0.0284771-0.0420118j -0.00953683+0.0160109j 0.0262768+0.0374782j 0.0205538+0.00298548j -0.00575076-0.0131771j 0.0115848-0.0421948j -0.0143448+0.0145883j 0.01206-0.0037915j 0.0153262-0.0254612j -0.00497248-0.0231649j -0.0111788-0.00794917j 0.00515943+0.0323982j -0.00135387-0.0261918j 0.0223033-0.0320621j 0.00882823+0.00235357j -0.0177824-0.0112524j -0.0139294-0.00216204j -0.0231418+0.00608257j 0.0026885+0.00253737j -0.0161386+0.0186527j -0.00667829-0.0162711j 0.00347378-0.00894728j -0.00423529-0.0262587j 0.0182373-0.00407688j 0.00360315+0.00715397j -0.0227817+0.0119451j 0.0047+0.0167997j 0.0224713-0.00948671j 0.0130624+0.00522439j -0.00852887+0.0115899j -0.0180268+0.0244617j -0.0277961-0.0287154j -0.03209+0.0117139j 0.00720665-0.0454661j 0.0293629-0.00785945j -0.00119412-0.0275927j -0.0459104+0.0198j 0.0152788+0.0200627j 0.0514875-0.063354j -0.0242469+0.00735196j 0.0328162-0.0199903j 0.0306355+0.0286142j 0.0142015+0.0148451j -0.0188108+0.00496289j 0.0177018-0.0527132j 0.0145226-0.00179264j -0.00557595-0.0658707j -0.023746+0.0211905j 0.0204525+0.0162887j -0.053515-0.0297338j 0.0274792+0.0583067j 0.037071+0.0320057j 0.00338243-0.0585157j 0.0247398+0.0110298j -0.0055955-0.00243118j -0.00581851-0.0721783j -0.0261621+0.0119132j 0.0128926-0.0226995j 0.0666999-0.00838824j -0.0311676+0.0110471j -0.00603959-0.00557898j -0.0140155-0.0179935j 0.0569816-0.0254211j 0.0457902+0.00828039j 0.0160211-0.00264042j 0.0115116+0.0257605j -0.0222001+0.0332564j 0.00327038-0.0639829j 0.0186425+0.0280645j -0.023374-0.0086516j -0.048545-0.0286466j 0.00844154+0.0419976j 0.000772446+0.00653207j 0.0108772-0.0163125j -0.0119972-0.00310243j -0.0277196+0.0160894j -0.0235858+0.00289781j 0.00478387+0.0215737j 0.000600282+0.0494452j -0.0262424+0.00740266j 0.0188901+0.015795j 0.0777197+0.00487962j -0.0122085-0.00802857j 0.000904336+0.0314661j -0.00415626-0.0120304j 0.0157528+0.0125739j -0.0106012+0.0587172j -0.0244865+0.0431374j -0.0765688+0.0121276j -0.00824603-0.0535173j -0.0542519+0.00530671j 0.0221886+0.0120311j 0.0107558+0.0305642j -0.0327032-0.0454206j 0.0517078-0.012892j 0.00435679-0.0213104j -0.016487+0.00221435j -0.00703792-0.00965738j 0.0108195+0.0322524j 0.0137183-0.0246456j -0.00057044-0.0803815j -0.0415201-0.0461394j -0.00873455+0.0972349j 0.0305314+0.0487313j 0.0593173+0.010565j 0.0263196-0.0440877j -0.0322347+0.019807j 0.018858+0.0050264j 0.0287575+0.0111646j 0.00349528-0.049406j 0.0579205-0.0270306j -0.0251711+0.0118479j 0.000562466+0.0018732j -0.00927475+0.0378645j -0.0445432-0.0730182j -0.00571098+0.0091289j 0.0702366-0.046176j 0.0115234-0.0606112j -0.029399-0.0589899j -0.0357541+0.00160831j -0.0224125+0.0898505j -0.113878-0.074044j 
0.00644125-0.00117856j 0.00702148-0.00764263j 0.00540399+0.00121716j 0.00941509+0.00355074j -0.0336514+0.00817997j -0.00932781-0.00506512j -0.0217305-0.00251301j 0.00326105+0.0036634j 0.020956-0.00542793j -0.00905908+0.0113175j -0.00458528-0.000482913j 0.000143652-0.000897891j 0.0114893+0.00185256j -0.0433461+0.0078694j 0.00390122-0.00310679j -0.0149917+0.0246355j 0.00546084+0.0021693j -0.0042717-0.00320978j 0.0443263-0.0012112j 0.00939153-0.00746271j 0.0258849-0.00594332j 0.0113155-0.0145405j -0.0128729+0.0031193j 0.00344079-0.00179463j -0.0150572-0.00629337j -0.00807691-0.000685405j -0.0315414-0.0106095j 0.00411344+0.00393077j -0.0127187-0.00600573j -0.0111324-0.0121163j -0.00203908+0.00544374j -0.0132214+0.00633109j -0.0122565-0.0125296j -0.0131176-0.0271532j 0.002838-0.022483j -0.00897115-0.0198478j -0.00471623-0.00581723j -0.0229028+0.00330061j -0.00833638-0.00686534j 0.00336234+0.000252029j 0.00598369+0.00585659j 0.0322118-0.00711407j 0.00634245-0.00357204j -0.00270118-0.0034889j 0.00199697-0.0136415j 0.0119645-0.00557297j -0.0128756+0.00261366j -0.00155412-0.0148428j 0.00792863+0.0110071j 0.0174312+0.00643533j 0.0290499-0.0042163j -0.00907109+0.0196187j -0.0131633-0.00171734j 0.00792744+0.0115615j -0.017832-0.000285448j 0.0105608+0.00366468j -0.00135644+0.00437427j -0.00053475-0.0180811j 0.00438293-0.00431401j 0.00851013-0.00185244j 0.010697+0.00718946j -0.00252166-0.00364783j 0.00872997+0.012122j 0.00847477+0.010534j -0.00359149-0.0160395j 0.0153739-0.0139592j 0.0279939+0.0136913j 0.0254719+0.00686864j 0.00681606+0.0166343j 0.00732707+0.0128643j -0.0179642+0.0176221j 0.0161816-0.00833707j 0.00218877+0.00481098j 0.00985371+0.00949969j -0.00287029+0.00302214j -0.00932564+0.00587481j 0.0234782-0.00129246j -0.01237-0.011159j -0.0324886+0.00356136j -0.00405868-0.00465291j -0.0228921-0.00850701j 0.0157517+0.00547418j 9.25719e-06+0.00103449j 0.0075847+0.0137106j -0.00773953-0.00360313j -0.0100756+0.00499467j 0.00335737-0.0250251j 0.00691424+0.000711457j -0.0214972-0.00426106j -0.0164417-0.00181096j -0.00373135+0.00671385j -0.0241751-0.00263084j -0.011956+0.0206027j 0.00510543+0.0124082j -0.0146384-0.0140901j -0.00464341+0.00611961j -0.02721+0.00923603j 0.00825749+0.00124929j 0.00138223+0.00789964j 0.0135536+0.00367636j -0.0277345-0.00747535j 0.0409864+0.00924106j -0.0157543+0.00709619j 0.00717635-0.00867461j 0.00243245-0.0212904j 0.01051-0.0125042j -0.00682226-0.0176671j -0.00647845-0.017004j 0.0120215-0.0243483j -0.00395394-0.0154355j -0.02219+0.00678787j -0.00467083+0.0111853j 0.0273311-0.0220325j 0.0225415+0.00704441j 0.00272115-0.0260126j 0.0392927+0.0258174j 0.00954937-0.00555157j -0.0241566-0.000485884j -0.030349-0.010769j 0.00854463+0.00952619j 0.000456525+0.0172919j 0.0328327+0.019773j 0.0255494+0.00946543j -0.0390523-0.000325302j -0.00283999-0.0230117j 0.00665355+0.00624536j 0.0336823+0.00966193j 0.0281797+0.0116329j 0.0486289+0.0171288j -0.00123661+0.0368568j -0.024538+0.0125533j -0.0129384-0.0170545j -0.0267472-0.0166927j 0.0405161-0.00382965j 0.0176604+0.0125891j 0.00822226+0.0147552j -0.0120858-0.00355726j -0.0247207-0.0214743j -0.0138023+0.00832724j 0.0241696+0.0130868j -0.00526369+0.00890969j 0.0149421+0.00885563j -0.00961948+0.000528163j 0.00947111+0.0306205j 0.00832828+0.0175342j -0.033668-0.0193715j 0.0318063+0.0137607j -0.0573055-0.0107813j 0.0134819+0.0106571j 0.0185184+0.0111083j 0.00859789+0.0235472j -0.00998011-0.0262463j 0.0344974+0.0147964j -0.00535814-0.0183529j 0.0245609-0.0194739j 0.0292513+0.0236059j -0.00959518-0.00144904j -0.0198613+0.0463845j 0.00885383+0.0165148j 0.0165385+0.00908961j -0.0216098+0.00708342j -0.00517693+0.0220874j 0.0352614-0.0238666j 0.0170425+0.00601232j -0.0173389-0.0061278j -0.00945632+0.00368926j 0.000277443-0.0219094j -0.0233586+0.0117818j 0.0270785+0.0216801j 0.00769875-0.00258831j -0.026358+0.0197647j 0.011039+0.00756726j 0.00684836+0.00277419j 0.0554797+0.00384653j -0.00530426-0.00912522j 0.0804771+0.0248528j 0.0226741+0.00143673j -0.0187617+0.0009529j -0.0262534-0.0197415j 0.0160303+0.0174038j -0.000317579-0.00298982j 0.0219453+0.000321308j -0.0115521-0.0160643j -0.031474+0.00439174j 0.0579584+0.0337621j 0.0447609+0.0130521j -0.0116137-0.037707j 0.0152626+0.00146595j -0.00813003-0.0059818j 
