-0.028072+0.00743021j 0.0485955+0.00383726j -0.0786613-0.00421407j 0.0170745-0.00292607j 0.000721485-0.00502717j -0.0299959-0.0113164j -0.0568283+0.00487926j 0.0498273-0.0128271j -0.00504726+0.0043171j -0.0549953-0.00218378j 0.046746-0.00620901j -0.0343801-0.00836876j -0.0182189+0.00584645j 0.0141575+0.00922257j 0.0135393+0.00236104j -0.0156706+0.0104218j 0.0254474+0.00439707j -0.0115616+0.00261099j -0.00251207-0.00490148j 0.00189583-0.0160446j -0.009287+0.0040879j -0.000390139+0.00030345j -0.00542379-0.0050549j 0.00183463-0.00628666j -0.00587897-0.00145618j -0.00195078+0.00372119j -0.0125839+0.00913853j 0.0066794+0.0145068j -0.0174748+0.00588894j 0.0217148-0.00587378j 0.00215373-0.0163703j 0.0167374-0.0117974j 0.0107565+0.00164399j -0.0275818+0.00431898j 0.00119997-0.00138748j -0.00132489+0.000633147j -0.00762203+0.0106952j 0.002457+0.017229j -0.0453814+0.0110863j 0.0136767-0.00330965j -0.0087971-0.0147725j -0.00647421+0.0143738j 0.00673251+0.00732692j 0.042604+0.00364115j -0.0112788+0.00233304j 0.0137663+0.00934131j 0.00727217-0.00369483j -0.0124195-0.00173987j -0.00993093-0.0105414j 0.0225659+0.00222154j 0.0087263+0.0181433j 0.0490141-0.0222797j -0.0163534+0.00334754j -0.0125047-0.0170314j -0.0387455-0.0120226j 0.0079591+0.00966741j -0.0149213+0.00259113j 0.00534678-0.0106404j 0.015221-0.0143643j 0.0131489-0.00158772j 0.0116789+0.00434466j 0.0378693-0.0103486j 0.0050074-0.00485205j -0.0185715-0.0112341j 0.00957945+0.0114232j -0.0221432-0.00453584j -0.0196621+0.00565587j -0.026285-0.00303211j -0.0251036-0.00108103j 0.0292238+0.00703217j 0.00499846+0.00480045j -0.0248025+0.00621226j -0.00209112-0.0144479j -0.00479874-0.00263527j -0.0107435-0.00522801j 0.0101308-0.000861269j -0.019211-0.0173593j 0.0165147-0.00700692j -0.0168597-0.0175441j -0.0173651-0.00176239j -0.0133863+0.0354532j 0.0195028-0.00472228j -0.00511525+0.00070842j -0.0115552+0.00533028j -0.0450064+0.0152678j -0.00101124-0.00162821j 0.0153796-0.00528766j 0.000125002-0.0130875j 0.0134265+0.00798164j 0.0560008-0.00757906j 0.0253433+0.00716967j 0.0436505-0.00850393j -0.00664035-0.00412428j -0.0136281+0.0105668j -0.0354174+0.0107111j 0.013273-0.00505545j -0.0423757+0.00524774j 0.00716929-0.00842006j 0.0174218+0.0134274j 0.0274968-0.0100128j -0.0149304-0.0131617j 0.0130604-0.0124333j -0.00656466-0.020195j 0.0176989+0.000578368j 0.00403994-0.00121173j -0.0347107+0.0312384j 0.00390283+0.0155888j -0.0153093+0.00238666j 0.0219604+0.00304168j -0.00741119-0.0145141j 0.021194+5.01448e-05j -0.00613155+0.00483848j 0.0098029+0.00417356j 0.00101005-0.0313108j -0.0030954+0.00310022j 0.0241415-0.00395613j 0.0529089-0.00743182j -0.0583177-0.0262842j 0.0197744+0.0107619j 0.0246191+0.0274493j 0.0205983-0.0064047j 0.011938-0.0125378j -0.0103865-0.0312591j 0.0385817-0.0188829j -0.0220428-0.0147324j -0.0576753+0.0227559j -0.00579392+0.0199257j -0.00761801-0.000174174j -0.00128036+0.00399374j 0.0435422-0.0157828j -0.0659302+0.0113637j 0.0163414-0.000682688j -0.0457698-0.00450867j 0.0158228-0.00929068j -0.0260219-0.021103j -0.00133054-0.0059827j 0.013882+0.00170158j -0.0299989+0.00592405j -0.0144272+0.00162373j 0.0224972+0.00417248j -0.0158126+0.00858565j -0.0314959+0.0138081j -0.00440176-0.012123j -0.00505624+0.0109727j -0.0042934-0.00244537j -0.0219339-0.0101206j -0.04159-0.00218265j 0.0294343-3.35942e-05j -0.0891093+0.00672054j 0.012055+0.000444393j -0.0225232-0.00506182j 0.048211+0.0167973j -0.0210454-0.00774709j 0.000688654+0.0157954j -0.0476291+0.0105818j -0.0671766+0.0250647j -0.0306003-0.017784j -0.0685743-0.0119406j 0.0448622-5.25699e-05j 0.0111772+0.00330788j 0.0411519+0.00597408j 0.0565738-0.0184458j -0.0154771-0.00072931j 0.0256417-0.00679476j -0.00885657+0.00690035j -0.0413078+0.00278739j -0.0302976+0.002867j 0.016994+0.0220405j 0.109932-0.00610195j 0.0390622+0.0276759j -0.0257825+0.00242238j -0.102976-0.0150733j -0.0304418+0.0277014j -0.0302911-0.00311274j 0.0120844+0.00622451j 0.00916004-0.00989695j -0.0200955+0.00226327j 0.085845-0.0157239j 0.0380157+0.0189262j 0.00567725+0.0172897j -0.0319287+0.00208758j -0.0529928-0.0106245j -0.00167773-0.023706j 0.0520826-0.042946j 0.0137096+0.00256766j -0.0530239-0.0122708j -0.0142781-0.0153173j -0.0290015-0.0289099j -0.167595+0.00436364j 
-0.043121-0.000653854j -0.0349608+0.0087338j 0.0179419-0.0106526j 0.059018-0.00348763j -0.00539784-0.00582003j -0.0309624+0.00452949j 0.0285807-0.011536j 0.00594475+0.00285007j -0.00769645+0.0172321j -0.00260687-0.00478085j 0.0701664+0.00757244j -0.0310421-0.00194247j 0.0128307-0.000118936j 0.0158949-0.00499669j -0.00325956+0.00144167j -0.00272475-0.00386392j -0.00206114-0.00389981j 0.0125163+0.0066598j -0.0281153-0.000202852j 0.0126076-0.0200875j 0.0410499+0.000384737j 0.0208738+0.00767765j 0.0426992-0.0155273j 0.0201571-0.0164181j -0.0268726+0.00616067j 0.0368147-0.0129637j 0.00700507+0.00571934j -0.0180833-0.0037008j -0.000923806+0.00245923j -0.00646619+0.00832615j 0.00802532-0.00486686j 0.0225565+0.00170663j -0.00406688-0.00360142j 0.0174516-0.00359016j -0.022245+0.0127064j 0.00615488-8.01919e-05j -0.00989784-0.00326613j -0.0132151+0.00217295j 0.00950433-0.0136178j 0.00804692-0.0044541j 0.0253473+0.00990106j -0.00906458+0.00279772j -0.00272682+0.00157538j 0.00179449+0.0268921j -0.00401639-0.00657697j -0.0361948+0.0107593j -0.00687646-0.00300371j -0.00591294-0.0113664j 0.0186348+0.000696893j -0.00179784+0.0180107j -0.0412399+0.00932045j 0.0259286+0.0252837j 0.00102606-0.0112153j 0.0201563-0.00653427j 0.00698805-0.0130213j 0.000129369+0.00601863j 0.0187951+0.00276207j 0.0142485-0.00093137j 0.0104052+0.00786554j -0.00141534+0.0081326j -0.0185639-0.00567156j 0.00670144+0.0287501j 0.00370848+0.00214317j 0.0307567+0.00257868j -0.00856046+0.00208113j -0.0076973+0.00126665j 0.00508006-0.00484623j 0.049497-0.0176232j -0.0102073-0.0142557j -0.0351128+0.00952894j -0.00788574+0.00446109j -0.0214256-0.0108068j 0.047033-0.00311217j -0.0139999-0.0057348j 0.00352606-0.00487968j 0.0240309-0.0105456j 0.0231842-0.0133545j -0.0151296+0.0114445j 0.0301836-0.00653202j 0.00791085-0.0123855j -0.0428337+0.00115662j -0.00384337+0.00926015j -0.00985126+0.00208953j -0.0200283-0.0276423j -0.0099736-0.0244281j 0.00149453-0.0086915j 0.0192292-0.00293179j 0.0158217-0.0167996j 0.00107841+0.00747141j -0.0140709+0.0263559j 0.002864+0.0111633j -0.00245514+0.0229983j -0.00328113-0.0175634j -0.0144668+0.00531645j -0.0169353-0.0215769j 0.0262699+0.00613635j -0.0120242-0.0274521j 0.0196084+0.00958012j -0.0302191+0.00277457j 0.0104724+0.0239779j 0.0545821-0.0111204j 0.0226578-0.00439292j 0.0280455-0.00790279j 0.0166674+0.00352954j 0.0169545-0.00482737j -0.0673212+0.0117411j 0.0118538-0.00145593j -0.014752+0.0137061j -0.0137401+0.0241633j 0.0329684-0.00518536j 0.00198962+0.00868679j -0.0320654-0.00488476j 0.00738854-0.00252401j 0.0363146-0.000831833j -0.0113723-0.0115085j -0.00575235+0.0185166j -0.0127449+0.0350538j 0.0378266-0.0119118j -0.00731794+0.00330365j -0.0464848+0.00200476j 0.00117018+0.0101737j 0.00260256+0.0252542j 0.0563185-0.0321983j 0.0450631+0.0123509j 0.0098539-0.0152407j -0.0399185-0.019771j -0.0229707-0.0172372j -0.00546046-0.00423098j -0.0308023+0.000618799j 0.0498818+0.0192723j -0.00509346-0.0355051j 0.0299792+0.00228689j 0.0122022-0.0336841j 0.0479275+0.00219882j 0.0503523+0.00416963j 0.0272695-0.00461995j 0.0129329+0.00819805j -0.0116543-0.0206176j -0.0254767+0.0171715j 0.0139678+0.0175755j -0.0098932-0.00568176j 0.0175163-0.00859818j 0.0231552+0.00237224j -0.0183278-0.00550837j -0.0302121+0.00211574j 0.0683656-0.00580131j -0.00707264-0.014243j -0.00539193+0.0223456j -0.028988-0.0302201j -0.00866955-0.00855592j 0.0413516-0.00698332j 0.019459+0.0169713j -0.00829286-0.0152166j -0.0807077-0.00627371j -0.053343-0.0101085j -0.0335597-0.0172241j 0.0620884-0.0152407j -0.0255298-0.00790827j 0.00413676+0.000114535j -0.0197362-0.00346361j -0.0290113+0.0172388j 0.0568971+0.0124621j 0.0257947-0.00338408j -0.000725665+0.0151316j -0.0165982-0.0114523j 0.0249887-0.00991954j -0.0257297-0.0033625j -0.100766+0.0123824j -0.0180658+0.0109669j -0.102033-0.00297961j 0.0157816-0.00881506j -0.0325947-0.029347j -0.0633677-0.0209969j -0.0138018-0.000465093j 0.0315124-0.00503257j -0.0201791-0.00751577j 0.0164165-0.025501j 0.0537217+0.0126348j -0.0078825+0.00648765j -0.0289292+0.00861367j 0.0368597-0.00292123j 0.0254202-0.0330789j 0.0102131+0.0115195j 0.0260937+0.00204404j 0.0646115-0.0106935j 0.0162337-0.0231692j 0.00687417+0.004646j -0.156734+0.00598881j 0.0197177+0.0226064j 
0.00672068+0.0161348j -0.0160655+0.0169381j 0.0458402-0.0205224j -0.0227468-0.0248775j -0.0245059-0.0145158j 0.0448388+0.00225417j 0.0256144-0.0310887j -0.0140025-0.00410698j 0.0328938+0.0292479j 0.0495244-0.00267766j -0.0883633-0.00558888j 0.0427122-0.00572679j 0.0148031-0.0147545j -0.0333988+0.00165277j -0.0261944+0.00922126j -0.0217536-0.0091536j -0.0086391+0.0155276j 0.0159306+0.00727435j 0.0148163+0.0144535j -0.0364166-0.00572139j -0.0670149-0.0126903j -0.0263838-0.00112254j -0.0317746-0.0221316j 0.0106365-0.0105927j 0.0203473+0.00142768j -0.0295033-0.0105922j -0.0159196+0.011899j 0.0203183+0.0098188j -0.00152661-0.00864269j -0.00445974-0.00675816j -0.00151953-0.00121185j -0.0280816+0.00237219j -0.0098012-0.00935085j -0.0389607-0.00764414j 0.0193184-0.00679729j -0.0582472-0.00847641j -0.00728267+0.00110918j -0.0294635+0.0203053j 0.0470147-0.0381761j -0.0389869+0.0028583j -0.011556-0.0283756j 0.0174058+0.0168533j 0.0401479-0.0169323j 0.0138896+0.00953421j 0.0330416+0.00614394j -0.00267454+0.026053j 0.0418655-0.0251696j -0.000791179-0.0056885j 0.00748866-0.00112045j -0.00189252+0.0114734j -0.0149936+0.00629955j -0.0049577+0.0152987j 0.0143032-0.0285378j -0.00260163-0.0224201j 0.0175531-0.0261409j -0.0153931+0.00993294j -0.00460207+0.0114011j -0.0140998-0.000658094j -0.0226516+0.00302453j -0.000481764+0.0059373j 0.0284998-0.011422j 0.0026847+0.016082j -0.017458-0.0108319j -0.0161464-0.00743544j 0.0153536+0.000176404j 0.00114925-0.0246168j 0.0387864-0.020964j 0.0296792-0.0093468j 0.0459143-0.0243371j 0.0200242+0.0161804j 0.000449802-0.00821586j 0.0114064+0.000898798j -0.0241369-0.00898073j 0.0250054-0.0101729j 0.0150568-0.0135089j -0.0368755-0.0128543j 0.0135302-0.0322052j 0.000246675+0.0119004j -0.00400458-0.00918651j -0.0238647+0.00955894j 0.0457419-8.14956e-05j 0.0149867+0.000919703j 0.0117919+0.028676j 0.0256488-0.0170415j -0.00374524-0.0182392j -0.0108914-0.0106177j -0.00807957-0.0125755j 0.00327182-0.0388458j -0.0379664+0.024929j 0.0181486+0.0283563j -0.0163426+0.0293098j -0.015182+0.0242077j 0.0173411-0.0097189j -0.00624954-0.000744137j -0.0175414+0.0238067j -0.0137853+0.025872j 0.0222636-0.0086003j -0.020031+0.00528379j -0.00913181+0.0212542j -0.0176778+0.0265356j -0.0830279-0.0119095j 0.0154173-0.0373965j 0.0132897-0.030519j -0.0267194-0.00517171j 0.000172592-0.0119395j 0.0961292+0.0157446j -0.0145937+0.0122391j 0.0820662+0.00766868j -0.0158205+0.0387325j 0.0361081-0.0210883j -0.00155032+0.000990278j 0.0195392-0.0178523j -0.0627217-0.0148647j -0.0181442-0.00144389j -0.000823112-0.000590457j 0.0390309+0.006984j 0.0139081+0.0154816j -0.0344431-0.0182911j 0.0288854-0.00625737j 0.0554334+0.0286624j -0.0341823-0.00429345j -0.000498753+0.0161179j -0.0803591-0.0554468j -0.00545632-0.00579164j -0.0204658-0.0178535j 0.0127022+0.0155029j 0.0355306-0.00201675j 0.0321794-0.00938513j 0.0030865+0.0258515j -0.0399188+0.0129317j 0.0194008-0.0561806j -0.044465-0.00686391j 0.0622345-0.0382163j -0.0666908+0.00369635j -0.0608463-0.00679j -0.0326396+0.0183249j -0.00385519-0.0177811j -0.0612173+0.0220641j 0.107065-0.0370205j 0.0227171+0.00430889j 0.0232276-0.022406j 0.0415458-0.0405566j -0.0529793-0.0275781j 0.0179068+0.00083219j 0.000770592+0.00430213j -0.0153073-0.0337093j 0.0710274-0.0148847j 0.0125571+0.0313614j 0.068979-0.0198429j -0.0344638+0.00844735j 0.0208544-0.00607807j 0.00850113+0.0227466j -0.0450775-0.0115441j 0.0131621+0.00860557j 0.0188344-0.0461503j 0.0469936-0.0102662j -0.0879152-0.0261121j 0.109529-5.32239e-05j -0.0152984+0.012693j 0.0240687-0.027946j 0.0383377+0.00324828j -0.054184+0.00585991j -0.0175477-0.00246324j -0.0313641+0.0143544j 0.0354283+0.00579371j 0.0202957-0.0283039j 0.0766327+0.0112127j 0.0722267-0.010509j -0.0376467+0.0215093j 0.0599574+0.0118713j -0.0418235+0.0077097j 0.0656098-0.0338414j 0.0864431+0.0192386j -0.0204475-0.00127841j -0.0765586-0.0412685j 0.055411-0.0190834j -0.0371742-0.0212713j -0.0898163+0.0141897j 0.0281471-0.0233665j 0.0665356-0.0156803j 0.0270149-0.0442243j -0.0229561+0.00805442j -0.0362656-0.024856j -0.0815444+0.0572974j -0.0517459-0.0279001j -0.014824-0.0531071j 0.0999912+0.0106196j 0.101957+0.0310186j 0.0704092-0.0311573j 
-0.0220464+0.0215404j -0.0464243-0.00885357j 0.0637781+0.0168073j 0.0103252-0.0332878j -0.0334908+0.00243456j -0.0127979-0.00745842j 0.0579439-0.00364807j -0.0306678-0.0261634j 0.0154999-0.00713766j 0.0163856+0.0109724j -0.00805805-0.0214056j -0.0285758+0.00319363j 0.0178877+0.0063334j 0.0276327+0.00676768j -0.00598648+0.0142272j -0.0124303+0.0278091j -0.0296656-0.00214064j -0.00524462-0.0110902j -0.0181108+0.0158592j -0.0198854+0.000574j 0.0427149+0.0104132j 0.0236966-0.00961759j 0.0421448-0.0130508j 0.0206557-0.0180495j -0.042339-0.0142937j 0.00657439-0.00414309j 0.0412729+0.00543463j 0.00393877-0.00027805j 0.0327447+0.00616497j -0.0182591-0.0107286j 0.0177599-0.0113005j 0.019363-0.00160926j -0.00902036+0.0268911j 0.0405561+0.00866657j -0.0381499+0.0113041j 0.0168664+0.0213696j -0.0190702+0.0136437j 0.00363393+0.0226171j 0.0326747-0.00925183j -0.0241104+0.00180421j 0.0215649-0.00326169j 0.0334414+0.00414452j -0.0319233-0.00706704j -0.0261497-0.0175484j 0.0407225-0.00859596j -0.0368885+0.0122645j -0.0572858-0.01018j 0.00423362+0.0119668j -0.0023681-0.0250007j -0.0169617+0.00304483j -0.0375537+0.0162742j -0.00221401-0.037371j -0.0295046+0.00681018j 0.00922548-0.00501961j 0.0321065-0.0132577j -0.0218672-0.00804669j 0.0614981+0.00320901j -0.000288771-0.0210463j -0.0103641-0.020948j -0.0165604-0.022878j -0.0402847-0.00530552j -0.0123749-0.0364247j -0.0233828-0.000586659j 0.0353028-0.0238057j -0.0112341-0.020973j -0.0195123+0.0151138j -0.0217993-0.00656734j 0.0385167-0.00969506j -0.0154274-0.0137475j -0.0683618-0.00958609j -0.0225003-0.00892704j -0.015727+0.0253808j 0.0262045-0.00387264j -0.0175066-0.0076209j -0.00232772+0.00173085j -0.00771554+0.00672111j -0.0485348-0.0191955j -0.0328363+0.00220454j 0.0436181-0.00768938j 0.0376633+0.0253484j -0.0953697+0.0290431j -0.0249037-0.0277789j 0.0327674-0.00203041j -0.0267052+0.00466474j 3.4001e-05+0.0310653j -0.0200696+0.0119327j -0.00220991-0.0167313j -0.019551-0.00759531j -0.00173528+0.0228782j -0.017717-0.0196147j 0.012845-0.0163838j -0.0158273-0.000444577j -0.00245614-0.0180299j 0.0226665+0.0338192j 0.00908243-0.000160582j 0.00992558-0.0302066j 0.0770991+0.0121856j 0.0300639+0.0188368j -0.0465221+0.0370821j -0.00397832-0.00686278j 0.0281857+0.0167563j -0.0754439-0.023045j 0.0312467-0.0353026j -0.0627318-0.014108j 0.0181364-0.0108058j 0.0319177+0.024459j -0.0290273+0.00878377j 0.0245885-0.0266051j -0.0186467+0.00269151j 0.0164425-0.037313j -0.0460907-0.0104873j -0.0206608+0.0177298j -0.0420536+0.0149607j 0.11098-0.0805209j 0.0258221+0.0140296j -0.0599711-0.0385601j -0.102614-0.014022j 0.0551242-0.000448456j -0.054674+0.0127505j -0.0298991+0.025458j -0.0639252+0.0186773j -0.00802949-0.0363246j 0.0386106-0.0253826j -0.0231705-0.0248648j 0.00912846+0.0163692j 0.0953143+0.0337371j 0.0169224-0.0217061j -0.018917-0.00313439j -0.00667894+0.0314909j -0.0475926-0.0296456j 0.015912+0.0201027j -0.0241197+0.00767215j 0.0150544-0.0301111j 0.0207496+0.0065012j 0.0560306-0.0202187j 0.0889903+0.000911967j -0.0528787+0.00615462j 0.114848+0.0445144j -0.107501+0.0102995j -0.000631157-0.0272654j 0.00464673+0.0141454j -0.0212732-0.0217096j -0.0613479+0.00995652j 0.0369348-0.0257991j -0.0238645+0.0012575j 0.017121-0.0310767j 0.00316624-0.0135069j 0.0117929+0.0142788j 0.0906583+0.0217048j -0.00218599+0.0161577j 0.066589-0.00206691j -0.0214994-0.0119909j 0.0159497+0.0207431j -0.0551603+0.0543892j -0.023881+0.024141j 0.0754263-0.0135865j 0.0704871-0.0210192j 0.05109-0.00840507j -0.0653184-0.0139993j -0.0637966+0.00291985j -0.124378-0.000279009j -0.0548719-0.0348251j 0.0288543-0.00599075j -0.0444604+0.00825278j -0.0408948+2.33836e-05j 0.00273359-0.012358j -0.0284936-0.0157146j -0.116777+0.0139384j -0.0848621+0.0233578j -0.0331326+0.0252865j 0.0816589-0.0109184j 0.0774326+0.00403763j 0.0118931+0.00241198j -0.00352804+0.0487031j -0.0493594+0.036826j -0.0871368-0.0325388j 0.0378796-0.00561192j -0.0516967-0.00762182j -0.0909365+0.0245282j -0.0670213-0.00759676j 0.0219185-0.0332111j 0.102818-0.00497777j -0.0394351-0.0156253j -0.0283122-0.0424887j 0.0593685-0.0621851j 0.00379031+0.000104424j -0.0572851-0.0394533j -0.0774623+0.0418774j 0.140164+0.0284598j 
-0.00777881+0.00624978j -0.0409959-0.0108547j 0.0350118+0.027878j 0.0139967-0.0205723j -0.00990208-0.00617336j 0.0159452+0.0175127j 0.00875205+0.0116331j -0.0140425-0.0104423j 0.0164331-0.00893562j 0.0456783+0.0138789j 0.00996907-0.0370249j 0.0128727+0.0114153j -0.00218284+0.0111946j 0.00135556+0.00459583j -0.0114096-0.00656835j -0.00373112+0.00154868j 0.00423455-0.0111773j 0.0393535-0.0201263j 0.0354904+0.0148415j 0.0281877-0.00195754j -0.00727421+0.00615226j -0.0116254-0.00761627j 0.0191925+0.00194124j 0.0125845+0.00875568j 0.00821274-0.0100152j 0.0266606-0.0279309j 0.0203539-0.00312071j -0.0257211+0.00778582j -0.00926391+0.00433127j -0.0274312+0.00553115j 0.0161478-0.00188684j 0.0108613+0.00613085j -0.0303454+0.0285227j 0.0267629+0.00212612j -0.0169596+0.0162456j -0.0115935+0.00651902j -0.00237029+0.000507932j -0.00210416-0.0178751j 0.00699908+0.0191971j -0.0120851+0.00464598j 0.0026414+0.0068434j 0.0199006+0.0215115j -0.00820738+0.00965592j -0.0295448+0.0049236j -0.00279849+0.0264554j -0.0226285-0.0120094j -0.0184505+0.00152929j -0.00634661+0.0118943j 0.0289242-0.0215605j -0.00822586-0.0047999j -0.0427451-0.0168401j -0.00658703-0.0313297j -0.0116052+0.000789367j 0.00447165-0.00490811j 0.00963106+0.00130007j 0.00759375-0.0301233j 0.0105873-0.00319633j 0.00408-0.0185179j 0.00504514-0.0240407j 0.0058683-0.00309653j -0.022378+0.0182901j -0.00953815-0.0129433j 0.00995094-0.0132306j 0.0162025-0.0138495j -0.0107817-0.00783776j -0.00936012+0.000827799j 0.00408164+0.0264163j 0.0362495-0.0196938j -0.00693066+0.0243725j -0.0129595+0.00694706j 0.0100209+0.00744169j 0.0169082-0.0131429j 0.0195911-0.0207853j -0.0206693+0.0209518j -0.00245101+0.00628265j 0.0229585-0.0133776j 0.0393053-0.0149609j -0.0211249-0.00525115j 0.0080058-0.0294002j 0.000697272+0.0103656j 0.00821434-0.00717684j 0.0092011-0.0131248j 0.0250162-0.0115579j 0.00832232-0.0147022j 0.00755061-3.6493e-05j -0.0158543+0.00113659j -0.0200604-0.00461982j -0.0183366+0.012668j 0.00420402-0.00243715j -0.0798474+0.00238561j -0.0111761-0.0245511j -0.0299263+0.0118949j 0.00222077+0.0012846j -0.000560293-0.00279796j -0.00116143-0.00913411j 0.0117813+0.00686933j 0.0142583+0.0344754j 0.0210139-0.0106913j -0.00750832-0.00447379j 0.0183519-0.00669789j 0.0341482-0.00588244j 0.0229125+0.00492298j 0.0319373+0.00241059j 0.0349412-0.0020801j -0.0113872-0.0332305j 0.00277858+0.00994931j 0.0209815-0.0581049j 0.00459047-0.011476j -0.0417358-0.00442451j 0.0161693-0.0292671j 0.019504-0.01157j -0.0715945+0.0396998j -0.0440667+0.0185987j 0.0384392+0.00244848j -0.0158376+0.0571219j -0.00495155-0.00607682j -0.0288294+0.00815842j 0.035857-0.0243638j 0.0105159+0.0275337j -0.031961+0.0100329j -0.0100882-0.0236708j -0.0281916-0.0282485j -0.0189269-0.0369256j -0.056271-0.0282772j 0.0398286+0.0275995j 0.00278224+0.0196749j -0.0428421+0.025298j 0.00916772-0.0170108j 0.033936+0.017798j 0.0211361-0.0550123j -0.00934232+0.0368802j -0.0199336+0.0104193j 0.0273082-0.0044742j 0.0421898-0.00912553j 0.0268498-0.0265513j -0.0115216+0.00124278j -0.00289462+0.000799738j -0.00605307+0.0225333j -0.00307922+0.0773228j -0.0177303+0.00394401j -0.0330211+0.019812j 0.0213274+0.0133539j -0.00552623+0.00554297j 0.0209619-0.0168741j -0.000440852-0.000848024j 0.0121589-0.0097459j -0.000549935-0.0167143j 0.0331943+0.0160183j 0.0202577+0.0445235j -0.0191672-0.011749j 0.0416586+0.00766312j -0.0205461-0.0155429j 0.0144959+0.0257312j -0.0382059+0.0348282j -0.0285379+0.02306j -0.0631203+0.0145153j 0.00710236-0.0217053j 0.0410361-0.00232937j -0.0130585-0.0263826j -0.0277128-0.00544831j -0.0148784-0.00146142j 0.00611138-0.0503273j 0.0342937-0.0113203j 0.0262824-0.0241088j 0.0163617+0.00300218j 0.0448695-0.00255431j 0.0174486-0.0215565j -0.0357138+0.0323648j -0.0220949+0.00731126j -0.0515052+0.02448j 0.00799872-0.0469571j 0.0495278+0.00648151j 0.0200894+0.0176319j 0.0313313-0.0165808j -0.0457566+0.05365j -0.0243226-0.0388921j 0.0129475-0.0214532j -0.00477392-0.0386727j -0.0234442-0.00778732j -0.0211939-0.0075013j 0.0145423-0.00188402j 0.0412645+0.00693933j 0.0220281+0.0111327j 0.074775-0.037445j -0.0102824-0.036938j 0.0210482+0.0196667j 0.0544314-0.0260707j -0.0270984+0.0215192j 0.0650376+0.0255183j 
