0.00492553-0.03707j 0.0371485+0.00758998j -0.00405913-0.00734704j 0.0006401-0.0141389j 0.0262678-0.00214416j -0.00218292-0.0207857j -0.00763078+0.00130512j -0.0103614+0.00637687j -0.00488753-0.0117223j 0.00359287+0.00528406j 0.00523057+0.00497492j -0.0118349+0.000646052j -0.0062769-0.0030748j 0.0124445-0.00689168j 0.0114054+8.77439e-05j 0.00617424-0.00601965j -0.00775021+0.00652251j 0.00136578-0.00329519j 0.00692417-0.00151163j 0.00665675+0.00456646j 0.00237145+0.00692857j 0.00530548-0.00303931j -0.00361582-0.00539192j 0.00456484-0.00432541j -0.0053826+0.00453627j -0.00459041-0.00437005j -0.00471734+0.00620444j 0.0051248-0.00165036j -0.00523506+0.00393345j -0.00520827+0.00291419j -0.00556427+0.000736343j 0.000202383-0.00123859j -0.000131186-0.00470721j -0.00313885-0.00101803j 0.00201299-0.00337458j 0.00394224-0.00173816j -0.00274939+0.00266789j -0.00289747-0.00191711j 0.00452865+0.00321417j -0.00042724-0.00333856j -0.000268047-0.00427446j -0.00178422-0.00672674j 0.0037072-0.00632685j -0.00456341-0.00560766j -0.00403994-0.00158435j 0.00137056+0.0087076j -0.00158021+0.0021406j 0.00335936-0.00448573j -0.00179492+0.003607j 0.00813113-0.00303708j -0.00547108-0.00320607j 0.00598316-0.00247176j 0.000527122-0.00137838j 0.00232405-0.00260523j -0.000975143+0.00383424j 0.00119584-0.00160296j -0.00113105+0.00711732j 0.00148116-0.00562826j -0.000678835+0.00381668j 0.0050388-0.00243843j 0.00153061+0.00173971j 0.00258376+0.00261633j 0.00440267+0.000947592j -0.000546855-0.00162187j 0.0037261+0.000751229j -0.00651248+0.00243671j -0.0027396+0.00403263j -0.00542846-0.000125462j -0.00201504+0.00278069j 0.00203163+0.00211525j -0.00732516+0.00253293j 0.00215268-0.00375047j -0.0018335-0.00303917j 0.00217959+0.00316499j 0.000866287+0.00317877j -0.0010468-0.00299841j -0.0028052+0.00467934j -0.00184509+0.00193959j -0.00126546+0.00254971j -0.00244817+0.000838841j -0.000118848+0.00214194j -0.005034-0.00335511j -0.00156099-0.00164875j 0.00210316+0.00620864j -0.000250113-0.000719273j -0.00456666-0.00359786j -0.00366498+0.00067989j -0.00425914+0.00122842j -0.000248853-0.00705535j 0.0056903+0.00152463j -0.00159651+0.00498252j -0.00257488-0.0058834j 0.00571812-0.00453393j -0.00743241+0.00127345j -0.00419392+0.0103214j 0.00201301+0.000586095j 0.00634796+0.000277001j 0.00400939-0.00803257j 0.000259271+0.006936j 0.0153514-0.0131783j -0.00718413-0.00663332j 0.001807-0.00467783j 0.017519+0.00282249j 0.00190365+0.00547657j -0.00642002-0.00623178j -0.00900585+0.0167161j 0.0168187+0.00220479j 0.0119196-0.00688193j -0.00454359+0.00245757j 0.0163462+0.0103518j 0.0133625-0.0277209j -0.00235106-0.00367279j -0.0391397+0.0135949j 0.0151479+0.0493072j 
-0.0146174+0.0194062j -0.0202362-0.0175488j 0.000256444-0.0101295j 0.0114334+0.00151114j -0.00105002+0.00999123j 0.00591621-0.00140235j -0.00357591-0.000653027j 0.00554148-0.0027325j 0.00156654+0.00657341j -0.00088626+0.00396564j 0.00629622+0.000664445j 0.0125979-0.00699745j -0.00153736-0.00963193j 0.00653797+0.00310195j -0.00421448-0.00025847j 0.00104585-0.00740552j 0.000355988-0.00560982j 0.00618282-0.000264227j 0.00577009-3.67459e-05j -0.00443621+0.00215882j -0.000403251-0.00312527j 0.00274965+0.0010449j 0.00644516-0.000879658j 0.00189956-0.00178219j -0.00186033+0.00413503j -0.00397477+0.00348557j -0.00579795+0.00180346j 0.000652283+0.00111695j -0.0016623-0.00324017j -0.00236272-9.75129e-05j 0.00120592-0.00240363j -0.000510787-2.61888e-05j 4.50188e-05+0.000979833j -0.00256403-0.00389953j 0.00072294-0.000406437j -0.00232327+0.00527089j -0.00202051+0.00444846j 0.000906294-0.00488627j 0.00321232+0.00279585j -0.0073916+0.0031186j -0.0025931+0.00395943j 0.0019747+0.00127219j -0.000116832+0.0026307j -0.00103085-0.00100324j 0.00207961+0.0036024j 0.0028774+0.00108549j -0.00171762+0.00408132j 0.00328086+0.00203914j -0.00175527+0.000867286j 0.00264045-0.00326582j -0.00284974+0.00399059j 0.000861311-0.00016575j 0.00404471-0.00111284j -2.3149e-05+0.00145082j -0.000575656-0.00414992j -0.00490117-0.000389847j 0.00389486-0.00151209j -0.00172641-7.29217e-06j 0.000404038-0.00095756j 0.00158346+0.00172677j 8.32257e-05-0.00176281j 0.0033423+0.00303646j -0.00165939+0.00075515j -0.000708064+0.00289879j 0.00231144-0.00322719j -0.000475618+0.00289494j 0.00526026-0.00399802j 0.00292403-0.000250615j 0.00202397-0.000464978j 0.00230983-0.00500112j 0.00570091-0.00122478j 0.000160817+0.00417498j 0.00209456+0.000817881j 0.00134451-0.00189724j 0.00220059-7.28776e-05j 0.000373518-0.00150153j 0.0019573+0.00453304j -0.000605183-0.0102296j -0.00073059-0.00174894j 5.82726e-05-0.00418457j 0.00225744-0.00209353j 0.00652913+0.00428769j 0.000964293-0.000600878j 0.000886854+0.00628557j 0.00434502-0.000155006j 0.00335268-0.00244127j 0.00509204+0.000695619j 0.00322606-0.00203764j -0.00996793+0.00978142j -0.00147965-0.00351805j 0.00242083+0.00393898j 0.00139277+0.000240736j -0.00923483-0.0033467j 0.000665021-0.00040399j 0.00147977-0.00267385j 0.00999887-0.00191483j -0.00285577-0.00407579j 0.0069801-0.00531336j 0.0056332+0.00474639j -0.00705683+0.0103621j 0.00267067+0.0072597j -0.00107608+0.000780808j 0.00290571-0.000750968j 0.01593-0.00293935j 0.00750361-0.0138536j 0.00524549-0.0151527j -0.00777167-0.00767337j -0.00356899+0.00705286j -0.000208527-0.0161604j -0.00884063+0.010117j 0.0245411+0.00654245j -0.0105804-0.0078181j 0.00182194+0.0154593j 0.00865355+0.000637405j 
-0.0083645-0.00950815j 0.0102316-0.00501998j -0.00225712-0.0118348j 0.0119302-0.00545531j 0.0121599+0.00981849j 0.00478076-0.0089409j -0.00828944+0.00155336j -0.00509974+0.00354335j -0.000480643-0.0100651j 0.0046187+0.0108796j 0.0075212+0.00169722j -0.00269344-0.00633576j -0.00180977-0.00107612j 0.0067554-0.00114582j 0.00526918+0.00336567j 0.00718499-0.00897674j -0.00913378+0.00199349j 0.00563174+0.00135734j 0.00633153-0.00175485j 0.000897068+0.0013378j 0.002167+0.00295296j 0.00704531-0.00103773j 0.000261954-0.00369461j 0.00341054-0.00564776j -0.00370239+0.00360597j -0.0015782-0.00273695j -0.00512565+0.00513692j 0.00408007+0.00237983j -0.0066499+0.00180204j -0.00539547+0.00152895j -0.00327159-0.00325904j -0.00044224-0.000995492j 0.00100559-0.00218059j -0.00240016-0.00310985j -6.21943e-05-0.00334284j 0.0043989+0.00226762j -0.000289158+0.00417423j -0.00225447-0.00247438j 0.000234224+0.00183572j -0.00119208+0.000238969j -0.00264601-0.00488657j -0.0022874-0.00765697j 0.00567899-0.00431352j -0.00137742-0.00377763j -0.000815613+0.00278437j -0.000170185+0.00550117j -0.000563995+0.00101783j 0.00360556+0.000714098j 0.000373881+0.00231372j 0.00401728-0.00480779j -0.00525655-0.00352309j 0.00445987+0.00068609j 0.0024961-0.000817433j 0.000716781+0.00254509j -0.000708738+0.00176576j -0.00159557-0.00181195j -0.00414969+0.00515568j 1.51369e-05-0.00502533j 0.00255844+0.00136515j -0.00115365+0.00169899j 0.00168901+0.00221556j 0.00207127+0.00368535j -0.00192996-0.00344347j -0.000540749-0.00425682j 0.00434903-0.00170141j -0.00807075+0.00177897j 0.000975082+0.000179167j -0.00275481-0.000972848j -0.00116823+0.000540688j 0.00442931-0.00175048j -0.000144047+0.00561718j -0.00140375-0.000337904j 0.00030518+0.000127537j 0.00350814-0.00122474j 0.000535588-0.000976238j 0.00117447-0.000711466j -0.000722816+0.00408899j 0.000987085-0.00143895j -0.0013882+0.0039453j -0.0018711+0.000592544j 0.00097194+0.00362506j -0.00129816-0.00546393j 0.00247311-0.000877804j 0.00415519+0.00657612j 0.00267123+2.50528e-05j 0.00137998-0.00416011j -0.0030731+0.000330564j 0.000714571-0.00418943j -0.0037785-0.00420272j 0.00050368-0.00413094j -0.00127763+0.00607727j -0.000973126-0.00148942j -0.00198541-0.00111931j -0.00869649+0.00107095j -0.00555292+0.00204086j 0.000817312-0.00533559j -0.00293163+0.0073868j 0.0061566-0.0143985j 0.00740882+0.00777304j 0.00550594+0.00279674j -0.00129257-0.000393732j 0.00445111-0.0058169j 0.0114751+0.00452569j -0.00118209+0.00180713j -0.00999746-0.00308955j -0.00838936+0.000790904j 0.00651424+0.00526546j 0.00176355-0.00204637j -0.00779423+0.00127814j 0.00555916+0.00422628j 0.00399085-0.00400843j 0.021713+0.0137442j -0.0118707+0.0148847j 0.00835714+0.0136863j 
0.0261425-0.0498165j 0.0503344+0.0286278j -0.00750796-0.00254188j 0.00183489-0.020431j 0.014169-0.0081649j -0.00729213-0.0092459j -0.00528307+0.00265362j -0.0201826-0.000684734j -0.0061051-0.0197752j 0.0141747+0.0066474j 0.00178008+0.00796247j -0.0153877+0.000714675j -0.00118712+0.00550009j 0.00438057-0.00965363j 0.0150776+0.00861823j 0.0026053-0.00162261j -0.0121618+0.00857434j -0.000814656+0.000906542j -0.00268573-0.00175429j 0.00407194+0.00218643j 0.00201864+0.0136685j 0.0106934-0.00454856j -0.00290853-0.00233425j 0.0020342-0.000750269j 0.00011118-0.00202201j 0.000562611-0.00740701j 0.0001353+0.00178585j -0.00192876-0.00314752j -0.00798585+0.00727425j -0.00498911+0.00319691j -0.0104985-0.000831189j -0.00437917-0.00210918j -0.0012439-0.00414199j -0.00333611+0.00171396j -0.00111653+0.00390496j 0.0016132-0.00258869j -0.000439413-0.000378336j -0.00782571+0.000562381j 0.00187646+0.00123292j 0.0117096-0.0102109j 0.00170058-0.0108709j -0.00509889-0.00883012j 0.00578737-0.00471245j -0.0045835-0.00683269j 0.00146302-0.00320653j 0.00403432+0.000866886j 0.00168722+0.00256315j 0.00503195-0.00217499j -0.000663883+0.00421091j 0.00294947+0.000300023j -0.00821441-0.00843507j 0.00469495+0.0014195j -0.00425411-0.00144111j 0.00164409-0.00635514j 0.00588134+0.00527753j 0.00534524-0.000710529j -0.00256466+0.00474565j 0.00248403-0.00713498j 0.0047954+0.000575875j -0.0036102-0.00648576j 0.000376692+9.58017e-05j -0.00503997+0.000956251j -0.0038011+0.00102029j -0.00518274-0.0032694j -0.00303952+0.0111825j -0.0101677+0.00296311j -0.0058786+0.00570123j -0.00535137-0.00200405j -0.00110913+0.00519625j 0.00242493+0.00225909j 0.00203039-0.00223467j -0.00996964-0.00651763j -0.00422314-0.00873959j -0.00190231+0.00944344j 0.00670685-0.000879579j 0.000216523-0.00462205j 0.00473924-0.00247331j -0.00143796+0.0106021j 0.000589125+0.0075128j 0.00332738+0.00838384j -0.00293705+0.008082j -0.00374725-0.00562619j -0.00487758-0.00135502j -0.000591728+0.00250977j -0.00174231-0.00468029j 0.000307148-0.00623241j -0.0186065+0.00493581j -0.0125391+0.00380466j 0.0024602-0.0138219j -0.000846232+0.00570267j 0.00387898-0.0010099j -0.000164216-0.00646546j 0.0143286+0.00208982j -0.0112225+0.00658728j -0.00507492+0.0135171j -0.00815168+0.00462884j 0.0127529+0.0129047j -0.00491321-0.00746861j -0.0102284-0.011779j 0.0052125-0.00954928j -0.0130946-0.0105394j -0.00360556-0.00074672j 0.0127897+0.00584347j -0.00462046+0.00754227j -0.00382233+0.0200391j -0.00292653+0.0166171j 0.000254767+0.00973741j -0.000200891+0.00162714j -0.0070116+0.00989612j 0.0195736-0.00602055j -0.0113761-0.026319j -0.018385+0.0218717j -0.0514935+0.016023j 0.0200752+0.0357477j 
-0.00351679-0.00522331j 0.0043788-0.00307259j 0.00688578-0.0168549j 0.025187+0.000760183j 0.0139521+0.0132041j 0.00684002-0.0198097j -0.00305381-0.00294998j 0.00196032-0.00277176j -0.00635068-0.00208375j 0.00395776+0.00603869j 0.012073+0.00395522j 0.0105179-0.000984385j -0.00321152-0.0066994j 0.010238-0.00657765j 0.00131429-0.000161545j 0.00482681-0.0149451j -0.00426876-0.00232168j 0.00555962-0.00302985j 0.00428337+0.000568157j -0.000699453+0.00371597j 0.00162339+0.00231661j 0.00885307-0.005539j 0.00649873-0.00464412j 0.00258981-0.00453778j -0.00380944+0.00484283j -0.00433454-0.000593098j -0.0035708+0.00480562j 0.00017736-0.00118599j -0.0061388-0.000295836j -0.00776026+0.00527769j -0.00392721-0.00460248j -0.000706954-0.0023887j -0.00235775-0.00110026j -0.000423484-0.00399383j -0.00311206-0.000127117j -0.000150921+0.00167891j -0.00217758+0.00405978j -0.00208547-0.0052811j 0.00516449+0.00327632j -0.00177431-0.00200434j -0.00611477-0.00388877j -0.000629941-0.0076926j 0.00273941-0.00198061j -0.00352686-0.00641163j -0.00194613+0.000158832j 0.00664874+0.00384248j -0.00203979+0.00132338j 0.00412978+0.000847245j 0.00121041+0.00328968j 0.00398141-0.00907742j -0.00539677+0.0024327j 0.000261347+0.00137539j 0.00423519-0.00224725j 0.00142593+0.00316145j 0.00489202+0.000438781j 0.000135331-0.00126227j 0.000424626+0.00565704j 0.00222899-0.00664603j 0.00197109-0.00121464j -0.000744453-0.0013957j 0.00108647-0.00165945j 0.00144714+0.00583457j -0.00523706+0.00151356j -0.00251207-0.000663601j -0.000858794+3.47789e-05j -0.00608009+0.00645992j 0.0038886+0.00126574j -0.00722712-0.00123087j 0.00077981+0.00162336j 0.00470957-0.0054349j -8.06666e-05-0.00104606j -0.00027958+0.00499601j -0.00344043-0.00546723j -0.00149798+0.00432031j 0.00366164-0.00144503j -0.00158984-0.00537035j 0.00424075+0.00592997j -0.000845693-0.00473532j -0.000771243+0.0029939j -0.00231719-0.00138648j 0.00167971+0.00392933j 0.00680784-0.000881915j 0.00753929-0.00201328j -0.00168441+0.0137451j -0.00452262-0.00420045j 0.00649146-0.00444729j -0.0031416+0.00655555j -0.00156076-0.00378985j -0.00596689+0.000915023j -0.00186576-0.00235603j 0.00384985+0.000603184j 0.00237469-0.00266261j -0.00377507-0.000391897j -0.00615041-0.00304038j -0.000454946+1.01382e-05j 0.00780135-0.0113612j 0.00702578+0.00643184j 0.00845566-0.0148637j 0.00426223-0.00169119j 0.00428029+0.00306939j -0.00285143+0.0043899j 0.00646174-0.0056644j 0.0138859+0.00542587j 0.00777366+0.000499741j -0.00945865+0.00322452j 0.0100072+0.0105084j 0.0120239-0.00350972j 0.017833+0.00217348j -0.00805689-0.0230243j -0.00823281+0.00614858j 0.00402479-0.00381858j -0.0109037+0.00891284j -0.0107509+0.0125778j 0.0132742+0.00996154j 
0.0204839-0.00407083j 0.00209189+0.0195466j 0.00323305-0.00019268j -0.00751775+0.00741326j -0.0194334-0.0189352j -0.0134971+0.018277j -0.00313396+0.00304621j -0.000525564-7.01044e-05j -0.00164061-0.000413796j 0.0119507-0.00426583j -0.007257-0.00613497j -0.0197864+0.00426056j 0.00478783+0.0188712j -0.0161199-0.00211186j -0.00567706+0.00854125j -0.0023849+0.0138648j -0.000707784+0.0122119j -0.00893058-0.00864504j -0.0109689-0.00355231j 0.0043989-0.00673369j 0.00361251-0.00246973j -0.000365964+0.000683762j -0.00447816-0.00415927j -0.00251784+0.0113761j 0.00387061-0.0105488j 0.00893129-0.00554665j 0.015483-0.00343524j -0.00790742+0.00101337j 0.0039628+0.0041118j 0.00551317+0.0027548j -0.00150148+0.0018249j -0.00493224+0.00161179j -0.00946823+0.00316311j 0.00687459+0.00489717j -0.00343412+0.00768951j -0.00987556-0.00191592j -0.000419951-0.00688202j 0.00294529+0.000422556j -0.00419884-0.00640234j 0.0139579-0.00210401j 0.00451793+0.000544844j -0.000929595+0.00895747j 0.00208983+0.00237029j 9.68327e-05+0.00469978j -0.0100891+0.000362923j 0.000383094-0.00665017j 0.00553038+0.000590433j -0.0060123-0.00659797j 0.00300022+0.00152329j -0.0032306+0.00640054j 0.00208397-0.00259385j -0.00329399+0.00161156j -0.0155834+0.00106849j 0.000638985-0.00445769j 0.00706078+0.00729536j 0.00565512-6.38039e-05j 0.00169588-0.0016862j -0.000120614-0.00117822j -0.000177271+0.00932883j -0.000912563-0.00757852j 0.000511381+0.00143114j -0.00877001-0.00559977j -0.00316704+0.0034341j 0.00498947-0.00538497j -0.000832743+0.0033624j 0.00420992-0.00417908j -0.0024547+0.00137786j -0.000261163-0.00264739j 0.00067278-0.000728182j 0.00279801+0.0122069j -0.00195185-0.003847j -0.00643658+0.0024108j 0.00207156-0.00476322j 0.000363982+0.000575038j -0.000810851-0.0109251j 0.00161162+0.00151826j 0.00287041-0.0151865j 0.00135506+0.0142589j -0.00380741+0.00383871j 0.000949471+0.00659011j -0.00248191+0.000742994j 0.00323016-0.00170017j -0.00582398+0.00630857j -0.00936164-0.010625j 0.00119867-0.00921955j -0.00900565+0.00521977j -0.00801003+0.00762542j -0.00684568+0.0110227j 0.0218123-0.0094723j 0.00252837-0.000258732j -0.00625314-0.00553725j -0.00550901+0.00303134j 0.0176287+0.00696537j 0.00240607-0.003016j 0.0076308+0.00471907j -0.00436577+0.00202853j 0.000555377+0.00343179j -0.0020061+0.0119649j -0.0195717-0.0146597j 0.00183288-0.0108812j 0.00205311-0.000777611j -0.00868006-0.00371446j 0.00031913-0.00694523j -0.0120385-0.000912376j -0.00889577+0.0166871j 0.0135638+0.00205744j 0.00116714+0.00536474j 0.0107601-0.00693782j 0.0224425+0.0309057j 0.0279206-0.0367359j -0.0341131-0.00026555j 0.00569942+0.00491665j 0.00283524-0.025724j -0.0210344-0.00072974j 
0.0259734-0.0240582j 0.0257434+0.0205735j -0.00184462+0.00267894j -0.00454171-0.0107743j 0.0108556-0.00926541j -0.00837004-0.00983374j 0.00619879+0.00150193j -0.00755972-0.00377804j -0.00668705+0.0048491j -0.00160123-0.00547605j 0.00101608+0.00756295j 0.000104699+0.00764946j -0.0036228-0.0104534j 0.00961772-0.00508481j 0.00947288-0.00307414j -0.00297003-0.00444945j 0.000189782+0.00422297j -0.00326337-0.00680587j -0.00353953+0.00134299j 0.00244299+0.0075845j -0.000362994+0.00519922j 0.000874493-0.00148472j 0.000939244+0.000819768j 0.0011356+0.00142145j -0.000891194+0.00227628j -0.00680821+0.000339033j -0.00582639-0.000947678j -0.000452613-0.00411891j 0.00214388-0.00126548j -0.0010953+0.000673821j -0.00357356+0.00319086j 0.00161693-0.000984793j 0.000636924-0.00274351j -0.000342616+0.00185759j 0.00135693+0.00277431j -0.00110184-0.00424083j -0.000342916-0.000741619j -0.00197182+6.56158e-05j 0.00710722+0.00206644j 0.0012717-0.00821782j -0.000200349+0.000340214j 0.000904819-0.00422793j -0.00243611-0.00056954j -0.00294424-0.00305235j 0.00243912-0.00584202j 0.00546207+0.00456581j 0.00194593+0.00285583j 0.00472197-0.00486018j -0.00306146+0.000384082j 0.00476029+0.000415019j 0.000327904-0.000975039j 0.00142698-0.000209916j -0.00044803-0.00158734j -0.00289269-0.00548789j 9.72161e-05-0.00170931j 0.00284805-0.00124254j 0.00303904+0.000343493j 0.00334577-0.00301545j -0.000862748-0.0053553j 0.00517906-0.00360128j 0.00140995-0.00291931j 0.000856759-0.0002288j 0.0036816+0.0040701j -0.00384471+0.00288571j -0.00122882+0.0101764j -0.000613803+0.00259947j -0.00392193+0.00635684j -0.00127416+0.000566051j -0.000198019+0.00626388j 0.000134825-0.00171313j 0.00276274-0.00763233j 0.00119734-0.00353906j -0.0068582-0.0051075j -0.00255725+0.00525902j 0.00689406+0.00159498j -0.00272234-0.0083158j 0.0046685+0.00237778j -0.00456802+0.00889035j 0.00197764-0.000761371j 0.00344596-0.00137773j -0.000922581-0.0035888j 0.000470973-0.00312009j -0.00512987-0.00102855j -0.0030608+0.0115689j -0.00820357-0.00534342j -0.00134134-0.00222067j 0.00277014-0.00253429j -0.00832394+0.000235664j -0.00120774+0.00151825j 0.00436807+0.011809j -0.00373962-0.00733738j 0.00388103-0.001842j 0.00612407+0.000470557j -0.00102243-0.00232523j -0.00342626+0.00153942j 0.00981566+0.00230606j 0.0061345-0.00113023j -1.90289e-05+0.00491028j -0.00585278-0.0109923j 0.00906958-0.00956132j -0.0115302+0.000161122j 0.00106817+0.00484734j 0.00476124-0.00619043j 0.00141298+0.00594093j 0.00549327+0.000116644j 0.00269493+0.0098336j 0.0300369+0.00252565j 0.000731386+0.00146139j -0.0041026-0.0139542j 0.00464659+0.00370734j 0.00199156-0.0262267j -0.0133869-0.00441161j -0.0192462+0.0176945j 0.00867494+0.0267144j 
-0.00190376-0.0279862j 0.0263607-0.00111798j 0.00405121-0.0187953j 0.0320837-0.00601001j 0.0263697+0.0199101j 0.0112967-0.0293788j -0.00444527-0.00235162j -0.00561313-0.00037863j -0.00496825-0.0119233j 0.0072944+0.0153218j 0.0156936+0.00835641j 0.000209518-0.00150461j -0.00782524+0.00318232j 0.00899144-0.0148471j 0.00306148+0.00309268j 0.0111471-0.0257927j -0.0168562+0.00359296j 0.00426053+0.00262475j 0.00596278-0.000350269j -0.000740528+0.00323789j 0.00196026+0.00606081j 0.0127301-0.0073027j 0.00223368-0.000888492j 0.00697053-0.00922659j -0.0120375+0.000100943j -0.00684905-0.00592353j -0.0035946+0.00777545j 0.00462218+0.000826797j -0.0144932+0.00603054j -0.0108865+0.00442962j -0.00935951-0.00981746j 0.00142381-0.0068262j 0.00205905-0.00345075j -0.0099173-0.00769122j -0.00421611-0.00214521j 0.0102771+0.00410672j 0.00021762+0.00324494j -0.00762896-0.0014937j 0.00681761+0.00875292j 0.00332282-0.00203497j -0.0103438-0.0146975j 0.00161073-0.0174514j 0.00318725-0.00228329j -0.00446901-0.0116864j -0.00102888+4.28639e-05j -0.00332571+0.0128285j -0.00535879+0.00564178j 0.0111132-0.0016522j 0.00425528+0.00871689j 0.00863095-0.0163183j -0.0102611-0.00117205j 0.00473299+0.00414045j 0.00468129+0.00262567j 0.00163605+0.00154878j 0.00102564+0.00120546j 0.0068679-0.00293337j -0.00742553+0.01106j -0.000635557-0.0151386j 0.00841281+2.34865e-05j -0.00209935-0.00387712j -0.003684+0.00206693j 0.00714557+0.0110691j 0.0077784-0.00278423j -0.000646177-0.00359506j 0.00102024+0.00403714j -0.0145549+0.0112786j -0.00890165+0.00580407j -0.00894533-0.00146891j -0.00257843+0.0061171j 0.00765563-0.0050366j -0.00500576+0.00599906j 0.00238096-0.00140625j -0.0101006-0.0101161j -0.00146737+0.0105676j 0.0101238-0.000131668j -0.00146571-0.00517492j 0.00473574+0.010022j -0.000757679-0.00910813j -0.00380671+0.00585458j -0.00424881+0.00318393j 0.00291973+0.00660217j 0.00385393+0.000409462j 0.0109151-0.00382881j 0.000368418+0.0171517j 0.00375398-0.00744365j 0.00757603-0.00674045j -0.00998873+0.00711377j -0.000490671-0.000965036j -0.0116852-0.00759623j -0.00468447-0.00602812j 0.00695106-0.002434j -0.00275371-0.00105024j -0.00376939+0.010451j -0.0117694-0.00532311j -0.0097535+0.00434725j 0.00402936-0.00914207j 0.0101553+0.0135471j 0.00201221-0.0197895j 0.00166804+0.00800768j 0.010542-0.00953549j 0.00457541-6.55914e-05j 0.0140582-0.0174313j 0.0245674+0.00850606j 0.00232195-0.00573778j -0.0140208+0.000860799j -0.00629912+0.012354j 0.0168849-0.00211732j 0.00456346+0.0203339j -0.0285573-0.0153172j -0.0119492+0.016488j -0.00547262-0.0129218j 0.00426021-0.00626124j -0.021906+0.0256877j 0.0359926+0.0344648j 
0.0159324-0.0178123j 0.0202529+0.0183204j 0.0100143-0.00418193j -0.00594679-0.00488034j 0.008838-0.00840646j -0.0105813-0.00449161j -0.00043493+0.000224836j -0.00565312+0.00748002j -0.00956988-0.000424423j 0.00439514+0.00261551j 0.00602764+0.00123891j -0.0236323+0.00232077j -0.000980353+0.014261j -0.00692805-0.0083448j 0.00181176+0.00211014j 0.00271378+0.00164747j -0.00439939+0.0149734j -0.00475253-0.00872362j -0.00513553+0.000768214j 0.0131071+0.000478173j 0.00382142+0.00127171j -0.0017267+0.00121233j -0.00748772-0.00458153j 0.00264339+0.00672754j -0.00766059-0.0032492j 0.00410125-0.00864185j 0.0084184-0.00562271j -0.000913648-0.00122011j -8.07595e-05+0.0036463j 0.00167237-0.000327817j -0.00470943-0.000307756j 0.00026953+0.00114705j -0.00255199+0.0006108j 0.00121917+0.00192632j -0.00238894+0.00349967j 0.00183571-0.00397137j 0.0011675-0.007179j -0.00331166+0.00403183j 0.0018841-0.00266988j 0.00471309-0.00179941j -0.00216386-0.000380915j -0.00149615-0.00201134j 0.00112783-0.00498239j -0.0016174+0.00242501j -0.0051377+0.000845706j -0.00183144+0.00246787j 0.00407167+0.00609661j -0.000247776-0.00927955j 0.00109424+0.000386415j 0.004563+0.00126171j 0.00260764-0.00810065j 0.00319994+0.00300024j -0.00707398+0.000798379j 0.000548185-0.00405383j -0.000759542+0.0012741j -0.000100527-0.00335183j 0.00144334+0.00298687j -0.000919751-0.00930918j 0.00337178+0.00621377j 0.00572776-0.00361912j -0.00249696+0.00287401j 0.00272362-0.00222192j 0.0032821+0.00337585j 0.00456359-0.00491265j -0.00401948+0.00313015j -0.0020215+0.000635971j -0.0075034+0.00748699j 0.00167287-0.00401304j 0.00498708+0.00672015j 0.0054483+0.00645383j -0.00743442-0.00609907j -0.00349264-0.00730394j -0.000629228-0.00832488j 0.00116781+0.00146574j 0.00806098-0.00769004j -0.00308464+0.00308105j 0.0063968-0.00863707j -0.00341912+0.00399373j -0.00348064+0.00394416j -0.00121096+0.0132288j -0.00286278-0.00566595j -0.00623958-0.00220692j -0.00658291+0.00714511j 0.00308934-0.00237516j 0.00206412-0.00722317j -0.00687686-0.00542782j -0.00707495+0.00561651j -0.00102838+0.00612675j 0.00353668-0.00531754j 0.0071782+0.00144911j 0.00114796-0.000276706j -0.00485059-0.000810968j 0.0131642+0.0026321j -0.00933142+0.00101245j 0.00126985+0.00311456j -0.00220328+0.00227051j 0.0110238+0.00283785j -0.0095963+0.0109467j -0.0179871+0.00317395j 0.00111861-0.0216328j 0.000317293-0.00188701j 0.00381604-0.00983925j 0.0158391+0.00149986j -0.0101347-0.00230425j 0.00530672+0.00402446j -0.0151753+0.00818544j 0.00533361+0.0086485j -0.0113825-0.00569361j 0.00644126+0.00613073j 0.00872607-0.0103391j -0.000172055-0.0237126j -0.00591074+1.02062e-05j -0.024813+0.00466944j 0.00355888+0.0240829j 
