-0.00922693-0.0012867j -0.000884331+0.00688542j -0.00488313+0.000732945j -0.00399111-0.00360941j 0.00358189+0.00462713j -0.00310163+0.000399234j 0.00297073+0.000586821j 0.00110484+0.00210612j -0.00250201+0.0043019j 0.0025774+0.00125873j 0.00206138+0.00392471j 0.00106749-0.00443225j 0.00262502-0.000463292j -0.000377996-0.00256426j -0.000784178-0.0051921j 0.00391123+0.00350369j 0.000727016+0.00197206j -0.00261907+0.0025227j -0.00108115-0.000895729j 3.01438e-05-0.000279017j -0.00215204+0.0013571j -0.000945934+0.00103774j -0.00465588+0.00107293j -0.00282165+0.00117144j 0.000356335+0.00105033j -0.00195538-0.00459628j 0.00383702-0.00398886j 0.0015131-0.00260001j -8.51564e-05-0.00208931j 0.00104221+0.00327859j -0.00653191+0.0024185j 0.00365541-0.00697534j 0.0015339+0.00159934j 0.000371193-0.00182562j 0.00212277-0.00376336j 0.00120986+0.00123012j 0.00219632+0.00393314j 0.0019969-0.00422583j -0.000138362+0.00298743j -0.00119381+0.00176024j 0.000313353+0.00262699j -0.00208326-0.00436823j -0.0021901+0.00167158j 0.000923695-0.00477356j 0.0011506+0.00133606j -0.000192677-0.00398473j 0.00181278+0.00336267j -0.00123714-0.00350558j -0.00198213+0.0013697j -0.000673759+0.000269491j 0.00524227-0.000392561j -0.00134191-0.00145869j 0.00301979-0.00118882j 0.000977527-0.00284646j -0.00173762+0.00256276j 0.00117147+0.00174429j 0.000803349+0.00311526j -0.00156436+0.000113222j -0.00293743+0.0032405j 0.00106563+0.00155868j -0.00432297-0.00200438j -0.00111774+0.000674762j 0.00231182-0.00156321j -0.00477184-0.0023913j 0.00143698-0.000620425j 0.00189651+0.00206103j -0.00335703-0.000852467j 0.00263815-0.00243945j -0.0025774-0.000728011j -0.00382465+0.00160991j -8.47102e-05+0.000229068j 0.00375528+0.00164786j -0.00230534-1.85797e-05j 0.000855326+0.00464414j 0.000602856+0.000140459j -0.000557553-0.000816671j 0.000436306+2.06768e-05j 0.00167906-0.0011969j 0.00281473-0.00268161j 0.0034707-0.00160837j 0.00114949-0.000338353j 0.00377868+0.00300252j 0.00426278-0.00401816j 0.00152594-0.000168108j -0.000343619-0.000601616j 0.00491132-0.00226625j 0.0010047+0.000840564j -0.00321483-0.00148689j 0.00580297+0.000291939j -0.00169066+0.00297625j -0.00162997-0.00235607j 0.005546+0.00137711j 0.00341326-0.000326265j 0.00234586+0.00175824j -0.00457695-0.00028558j 0.00102571-0.000471957j -0.00252232-0.0026112j 0.000234964-0.00206451j -0.000440484-0.000416949j 0.00508567-0.00308282j -0.000165864-0.00018063j 0.00692322-7.21661e-05j 0.00299953-0.00248711j -0.000177699-0.00282032j -0.000707487-0.00243303j -0.000412205+0.00134926j 0.000420687-0.000579203j 0.00043899+0.00132644j -0.0027351+0.00089199j -0.00136853+0.000510816j 0.00224638+0.000374312j -0.00116669+0.00127764j -0.00242274-0.00331255j 0.00381058+0.000911108j 0.00202489-0.00502694j -0.00174365+0.000119854j 0.000656358-0.00050794j -0.000703707+0.00101095j -0.00903368+0.0018299j 0.00118698+0.00206118j 0.000107932+0.0015683j -0.00272701-0.000120782j 0.00404439-0.000549193j -0.00456948-0.000816377j -0.0023616+0.000937057j 9.12639e-05+5.0407e-05j -0.00274003+0.000177413j -0.00160333-0.0041902j -0.000134597+0.00178959j -0.00121997+0.00215308j -0.00101391+0.00173664j -0.00154457-0.000727116j 0.00508391-1.60501e-05j 0.00109227+0.00267444j -0.00284164-0.00446319j -0.000732735-0.00074941j 0.00261919+0.000218545j 0.00296222+0.000258391j 0.0022176-0.00612242j 0.0019993+0.000286206j -0.00293542-0.00223897j 0.00228357+0.00161542j -0.00139812-0.004002j -0.00140183+0.00078478j -0.00104688-0.000186426j -0.000529997-0.000623091j 0.00143136+0.000257675j 0.00634199+0.00215886j 0.00272284+0.0062227j -0.00397926+0.000235194j 0.00566854+0.00167841j 0.00110552-0.00049279j -0.00170335-0.00227498j 0.00224971-0.00149192j -0.00144498-0.00189908j 0.00606405-0.00119024j -0.00206653-0.0016153j 0.000721392+0.000935678j -0.0017123+0.00216589j -0.00348824+0.00133866j 0.00113667-0.000500348j -0.00190053+0.00261915j -0.00312722-0.00268855j 4.01639e-05-0.00163607j -0.00498308+0.00352159j 0.00127148+0.00299408j -0.0050826+0.00644493j 0.00140809+0.00217313j -0.00181615-0.00618207j 0.00290735-0.00439859j 0.00616114+0.00750617j -0.00225952+0.00579783j -0.00219242-0.00456654j 0.000311684-0.00197584j 0.00866976+0.00385642j 0.00389148-0.00145134j -3.67693e-05+0.00053832j 0.00158557+0.0083882j -0.00237226+0.00462553j 0.0081055+0.000833341j 0.00284152+0.00323124j -0.00187903+0.00776916j 0.00199279-0.0065947j 0.00202936-0.00150362j 0.00486714-0.00491829j -0.00732403+0.00714234j -0.00924051-0.00127682j -0.00224257-0.0051436j -0.00337788+0.00536465j -0.0126599-0.00167575j 0.00129142+0.00300181j 0.00127952+0.00123282j -0.0115461-0.00873694j 0.00525034-0.0104688j 0.0303243-0.0172837j -0.0225489-0.0287851j 
-0.000781726+0.00932032j 0.00754255+0.00125836j 0.00327459+0.00515772j -0.002567+0.0022353j 0.00330943-0.00476783j -6.8293e-05+0.00321468j -0.00168874-0.00416836j 0.00240003-0.00138509j 0.00488998+0.00411251j -0.000822452-0.00135709j 0.00190903-0.000419105j -0.001789-0.00103303j 0.00101705+0.00134885j 0.00172943+3.85746e-05j -0.00117485+0.00414849j 0.00310809-0.00433337j 0.00174922-0.00154347j 0.0039812+0.00218009j 0.00105466+0.00241014j 0.00280349+0.00389343j -0.00390419+0.000149316j -0.00361922-0.000341886j 0.0012904+0.00324576j -0.00164033+0.00131079j 0.00067766-0.00166891j -0.000940857+0.00158953j -0.00377936-0.000312241j -0.00168848+0.00142106j -0.00109953+0.00212481j 0.00423878-0.000754275j -0.00147793+0.000972655j 2.5487e-05-0.000959711j -0.00335311+0.00112284j -0.00173532-0.0012184j -0.00455273-0.0036065j 0.00235544+0.00060719j 0.00323323-0.000754937j -0.00237394+0.000770628j 0.00189228-0.00201018j -0.00339054-0.001852j 0.00240364+0.00037498j 0.0017889-0.000838681j 0.000879656+0.00108633j -0.000538593+0.000248001j 0.00129071+0.00156455j 0.00274756-0.000218432j -0.000900188+0.000642423j -0.00157943+0.00145707j -0.00525633+0.000845277j 5.41572e-05-0.00138441j -0.0035447-0.000794841j -0.00151198+0.00114904j -0.00106752+0.00109348j 0.00373531+0.00171778j 0.000312623-0.000582194j -0.00266337-0.000246938j 4.11508e-05+0.00141826j -0.000307218-0.00295622j -0.00430196+0.00103192j 0.00360426-0.000224173j -0.00198966+0.00132787j 0.00182118+3.8093e-05j 0.00117173+4.95215e-05j 0.00137659+3.21909e-05j -0.000705982+0.000288544j 0.00231799+0.000681058j 0.00230408-0.00132466j -0.000880565+0.0022833j 0.000259971-0.000147566j -0.000397082-0.00337064j 0.00461569-0.00242328j -0.00296548-0.00014417j -0.000114874-0.00292439j -0.00340555+0.00102579j 0.00137262+0.00160132j 0.000671256+0.000256194j 8.36611e-05-0.000464416j 0.000894436+0.000362163j 0.00260511-0.000197322j -0.000145075+0.00256949j 0.0016035-0.000887669j -0.00227126+0.00323291j 0.00523889+0.00283702j -0.001328-0.000910302j -0.000804045-0.00234186j -0.000995516+0.00275067j -0.00342381+0.000562578j 0.00231154-0.00203181j 0.000895141+0.002457j -0.000937754+0.000717518j 0.00274151-0.000121205j -0.0010331+0.00178711j 0.00136777-0.00133603j -0.0016059+0.00202478j 0.000169589-0.00231164j 0.00281562+0.00114291j -0.00172274-0.00142925j 0.00219003-0.00064794j -0.000584082-0.000751477j 0.00316553+0.00212712j -0.00105746+0.00156025j -0.00647567+0.00259925j 0.00249221-0.00154977j 0.00084054-0.00194913j 0.00330666-0.00164305j 0.00344766-0.00145151j -6.25897e-05-0.000771699j 0.000620858+0.00169006j -0.00345903+0.00266276j -0.00328588-0.000586979j 0.00515611+0.00132131j -0.0064577+0.00141487j -0.00182813+0.00128007j -0.000673652+0.0021234j 0.00360487+0.000690603j -0.00401561+0.000930984j 0.00324884-0.00130212j -0.00164479-0.00142273j -0.00193324+0.00112516j -1.89449e-06+0.00238676j -0.00529198+0.00139416j 0.0019308-8.18065e-05j -0.00122547+0.00306706j 0.000668624-0.00264373j 0.00110285+0.0014568j 0.000104804-0.000935684j 0.00213085-8.55073e-05j 0.00345845-0.00273084j 0.000186598-0.00021962j -0.00235063+0.000844081j 0.00244992+0.000384595j -0.00315237+0.00170005j -0.00509873+0.00026913j -0.000547769+9.59926e-05j -0.00456728-0.00654546j -0.00123276+0.000505153j 0.000996091+0.00292385j 0.00299935+0.000214279j -0.00327255+0.000680391j -0.00428406-0.00361012j -0.00133451+0.00018108j -0.00225878-0.00186179j 0.00356674+0.00338882j 0.00188201+0.000660582j -0.00411253-0.000372679j 0.00166769+0.000846015j -0.0021247-0.00401598j 0.000383672+0.00139554j 0.000318489+0.00200383j 0.000429278+0.000318979j -0.00243112+0.00450132j -0.00604447+0.00311726j -0.00168962-0.00412273j -0.00017424+0.00383998j 0.00143155-0.000799914j 0.00344564+0.00555641j 0.00181328-0.00221743j 0.00246502-0.00188071j 0.00287524+0.00482714j 0.00362738-0.00145665j 0.00207586+0.000684813j -0.0044136+0.00392632j -0.000979288+0.00550239j -0.0078652-0.00531302j 0.00146448-0.00236514j -0.00327703-0.00159574j 0.000509659+0.0031341j -2.58036e-05-0.00428437j 0.000935204-0.000308265j -0.000226837+0.0113197j 0.00064312+0.000247984j 0.00487655+0.00900027j -5.12736e-05+0.00112848j -0.0102033-0.00123739j 0.00260832-0.00303103j 0.00462183+0.00251633j 0.00217873-0.000567978j -0.00628772+0.00113097j 0.00612412+0.00541409j -0.00471122-0.00208995j 0.0017273+0.00401305j 0.00435866-0.00828398j 0.00764668-0.00503189j 0.00500598-0.0100935j -0.00566763+0.000895211j 0.00531557+0.00642317j -0.0047965-0.00320284j 0.00690152+0.00267144j -0.0111366-0.00151435j 0.00361458-0.0030195j 0.00438217-0.00155936j -0.00442729-0.00850999j -0.00487634+0.00587852j -0.0107029-0.011832j -0.0183349-0.0314914j -0.030097+0.0217837j 
-0.00265051+0.0075111j 0.0040708+0.00560667j 5.254e-05+0.00310879j -0.00185685-0.00137593j -0.000779644-0.00507503j -0.000122843-0.000589719j 0.000380331-0.00338078j -0.00053195+0.000274472j 0.00332759+0.00360361j -0.00130753-0.00337074j 0.00105575+0.000529057j -0.00203704-0.000700804j 0.00335033+0.00273529j 0.00279442-0.00104637j -0.00081941+0.00698674j -8.64632e-05-0.00384358j 0.00491599-0.000531134j 0.00331546+0.00236478j -0.000889544+0.000512784j 0.00459122+0.00231552j -0.00178313-0.00272216j -0.00203713+0.000820383j 0.000139572+0.00252397j -0.00332294+0.000373199j 0.00212481+0.00264079j -0.00177787+0.00243959j -0.00334343+0.000695445j -7.64922e-05-0.00456293j -0.0029067-0.000167521j 0.00192291-0.00213683j 0.00514813+0.00136858j -0.00203361-0.000168166j -0.000550965-0.00141775j -0.00219957-0.000576372j 0.00178873-0.000985058j 0.0018821-0.00149246j 0.0039928-0.000305283j -0.00159244-0.00639751j -0.00119577+0.00231437j -0.00315232+0.00221428j 0.000764109+0.00303722j 0.000246864+0.00018983j 0.000432581-0.000258378j -0.00278665+0.0010448j 0.000413213-0.000184693j 0.00163365-0.00504565j 0.00320475+0.00097596j -0.0052807-0.0012445j 0.000777029+0.000210887j 0.00307682+0.00017376j -0.000184177+0.00253147j -0.000204181+0.000510845j -0.00105403-0.00134083j 0.00147873+0.000248058j -0.00135789+0.00113349j 0.000483815+0.00332683j -0.00038611+0.000805617j -0.00390695+0.00293987j 0.000408902-0.000162133j -0.00133947-0.00123486j -0.00264493+0.000236693j -0.000857912-0.000820499j 0.00112781+0.00194908j -0.0039875+0.00238389j -0.00422591+0.0037908j 0.00053563-0.00193344j -0.00180097+0.00312359j -0.00028862-0.00124547j -0.00168616-3.22813e-05j -0.000249642-0.00101273j 0.00458117-0.000530591j -0.000474934+0.000220617j 0.000386439-0.00206503j -0.0033781+8.93123e-05j 0.00253247+0.000502701j -0.00241117+0.001469j 0.00164471-0.00194855j 0.00152265-0.000141043j 0.000648999-0.00287871j 0.000853433+0.000611287j 0.00293939+0.000710693j -0.00273068+0.00249813j -0.00141932-0.00319432j -0.000204773+2.70205e-06j -0.00159242-0.00221176j -0.00329684-0.00099316j 0.00129031+0.00224139j 0.00429103-0.00133434j -0.0017232+0.000103j 0.00195522+0.000249462j 0.00271161+0.00122089j 0.000672341+0.00071341j -8.30786e-05-0.00149685j -0.00166483-0.00199782j 0.00301367-0.00266725j -0.000377309-0.00173094j 0.000799754+0.000853537j 0.00351236-0.0017321j -0.00285702+0.00183949j -0.0027095+0.000341821j 7.7248e-05+0.000460365j -0.00754417+0.00114479j 0.00073308-0.00335703j 0.00212724-0.00151058j -0.000860135-0.00277895j -0.00126695-0.00167903j -0.00552619+0.00123152j 0.00169325-0.00121782j 0.00267241-0.000723444j 0.00151533-0.00171407j 0.00181096-0.000211521j 0.000426243+0.00191052j 0.000127241-0.000310664j -0.0025649+0.000800216j -0.002607-0.00260582j 0.00372094-0.00125439j 0.00142549+0.000183453j 0.000285461+0.0020068j 0.00164405+0.00332613j -0.00187098-0.00189516j -0.00206018-0.00208128j 0.0027931-0.0024226j 0.00122617+0.00173465j -0.00161579+0.00152657j 0.000575452+0.00141242j 0.00163781-0.0011234j -0.00722015-0.0013424j -0.00498591-0.0004989j 0.00141179+0.00251219j 0.00154742+0.00223738j -0.000805007-0.00162904j -0.00132319-6.84742e-05j -0.00496934-0.00179191j -0.000671469+0.00105659j 0.000412601+0.00115803j -0.00121195-0.00270521j 0.000320902+0.00318249j -0.00258865-0.00353742j 0.00765955+0.00235579j 0.00582407-0.00219065j 0.00161284+0.00316233j -0.000647991+0.00605092j 0.00259222+0.00183635j -0.000722445+0.00286373j -0.00337503-0.00207994j 0.00122195+0.00226523j -0.00299226+4.76016e-05j 0.00707063-0.00149437j -0.000124065-0.00486764j 0.00207277+0.00145418j -0.00209125-0.00752436j 0.00224783+0.000399439j -0.00283481+0.0008842j -0.00165914-0.00192345j -0.0023864+0.000190825j 0.00141592-0.00146321j 0.000269679-0.0037956j 0.000296656-0.00105553j 0.00355582-0.000438456j -0.00227584-0.000401609j 0.000567224+0.00274425j -0.000270492+0.00229668j -0.0018034-0.00536413j -0.0082984+0.00157396j -0.00137233+0.00894993j 0.00127426+0.00594264j -0.00547875-0.00658998j -0.00360226+0.00655547j -0.00284475+0.000271181j -0.0012937-0.00874098j 0.0043566+0.00732276j -0.000148693+0.00453136j 0.00355993+0.00219964j 0.00296398-0.00209641j 0.00556849+0.00143801j 0.004542-0.00399425j -0.00936654-0.00224265j 0.00727023+0.00501711j -0.00185552+0.00447687j 0.00459374-0.000619555j -0.00301472+0.00659917j -0.000412161+0.00477547j 0.0106102-0.000908028j -0.0183825+0.00193784j 0.00709776-0.00363325j -0.00662243+0.00241529j -0.0101383-0.00391475j -0.0126272-0.00793325j 0.00694112+0.0109878j -0.00274866+0.0058666j -0.0172266+0.0116728j -0.00105078+0.0351084j -0.00741678-0.00495289j -0.0225105-0.00999131j 0.0186914-0.00341792j 0.00740026-0.0108561j 
0.00762778+0.00129648j 0.00602496-0.0050299j 0.00209716+0.000675124j -0.00124689+0.000448817j -0.0027823+0.00274575j -0.00265067+0.000153439j 0.00140919-0.00244452j 0.00232135+0.00331048j 0.00310907-0.00485246j 0.000629509+0.00489879j 0.00408798-0.000853634j -0.00233285+0.00312028j -0.000818159-0.00179577j -0.00785867-0.000855485j 0.000990672-0.00339871j 0.000262921+0.00206797j -0.000879903-0.00709464j -0.00068783-0.00187308j 0.00321291+0.00263211j 0.00370796-0.00348315j 0.00283471+0.0017135j 0.0055246-0.000868702j 0.00498906+0.00222874j 0.00302919+0.00131997j -0.00197723-0.00513728j -0.00165009-0.000372533j 0.00219922+0.000748081j 8.02936e-05+0.00322595j -0.000124876+0.00250042j -0.00124878+0.000740192j -0.000922042-0.00438586j 0.0046686-0.00346935j 0.000910915+0.00032355j -0.00484585+0.00219278j -0.00363121-0.00172242j -0.00497177+0.00156253j -0.00392986-0.00341052j 0.00370434-0.00131717j -0.00385792-0.00631744j -0.00379162+0.000316201j 0.000585461-0.00354028j -0.00105906-0.00102627j 0.00205253+0.0021894j 0.00328476+0.00273068j -0.00339196+0.00254376j 0.00127771+0.000875893j -0.00247454-0.00210769j 0.00232864+0.00112779j 0.00475923+0.00313117j 0.000816057-0.00187082j 0.00246477-0.00029964j 0.00194998+0.0041439j -0.00166286+0.00199378j -0.00247225-0.000316366j 0.00183593-0.0026471j -0.00107243-0.00131306j -0.00475187-0.00152126j 0.000188038-0.00572671j 0.000922374+0.00238974j 0.000491243-0.00343872j -0.000180529+0.0056268j -0.000386515+0.000442223j -0.00131542-0.000752457j -0.00114294-0.00189642j 0.000875284-0.00398901j 0.00352165+0.00145863j 0.00261061-0.00121155j 3.99083e-05+0.00315165j 0.00192283-0.00116255j 0.00166764-0.00476174j -0.00303561+0.000309699j -0.000439594-0.00343973j 0.00128285-0.00116184j 0.00108448-0.00319683j -0.00153595+0.00487002j 0.00116781-0.00069726j 0.00243752+0.000554055j -0.0028186-0.000435809j 0.00224071-0.000598173j -0.00542184+0.00173801j 0.00203164+0.00167487j -0.00328712-0.00228619j 0.00604639+0.00169974j 0.000268386-0.000390667j 0.00560523-0.00300478j 0.00438365+0.00037667j -0.00323656+0.000730863j -0.00160153+0.00166825j 0.00204832-0.00324975j -0.000233351+0.000953508j -0.00169593+0.000127008j -0.000248836-7.64569e-05j 0.000416857+0.000250071j 0.00597432-0.00167296j 0.0030912+0.000556696j 0.00212912-0.000246176j -0.00358787+0.00140365j -0.00377204+0.0010161j 0.00101261-0.00130428j 0.00337345+0.000752531j -0.000466419+0.000885868j 0.00347718-0.00235404j 0.00222328+0.00147686j 0.00311601-0.000124249j 0.00290996+0.00231562j -0.000219327-0.00277457j 0.00108523-0.00242545j 0.000665792-0.00208214j -0.000593326-0.000230479j 0.000835222+0.00525075j -0.000661876-0.00135501j -0.00166088+0.00195974j -0.00145243+0.000356096j 0.00143476-0.000455515j 0.00208178-0.000159711j -0.000898963+0.00687764j 0.003348-0.00328365j -0.000899565+0.00143766j -0.00742695+0.00169156j 0.000907396+0.000936641j 0.00143437+0.00128976j 0.00359708-0.000787943j 0.00017407-0.000610391j -0.00126293+0.00150625j 0.000241564-0.00373721j 0.00236235-0.000169757j -0.000158496-0.00250354j 0.00581954-0.00352724j 0.000607433+0.00183578j -0.00229685-0.00136566j 0.00253686-0.000385413j 0.000354171-0.0022892j -0.00333559-0.00170505j -0.000616472+0.00313137j -0.00185706-7.47044e-05j 0.000867871-0.00180158j 0.000537256+0.00616039j 0.00576228+0.000934999j -0.000514477+0.00155313j 0.00110154+0.00462793j -0.0102623+0.00393056j -0.00539044+0.000800438j -0.00120322-0.003058j 4.90905e-05-0.00190551j 0.000816827-0.00117383j -0.00115117-0.00846332j -0.00197196-0.00222058j 0.000917035+0.00530471j -0.000219727-0.00204564j 0.000466753+0.000629676j 0.00509287+0.00190648j -0.00459796+0.00302661j 0.000797001+0.000858227j 0.00352212+0.00778395j -0.00151522+0.0037974j -0.00393105-0.00377256j 0.00141359+0.00225419j 0.00546995-0.00416832j -0.000496827+0.000592458j 0.00422762+0.00249278j -0.00685774+0.00429698j 0.00157877-0.00325047j 0.00551015-0.000657941j -0.00577881+0.00297597j -0.0045801-0.00588599j 0.00201107+0.0105674j 0.000722106+0.0059693j -0.00935239+0.010993j 0.00283714-0.0111873j 0.00680408+0.0136982j -0.00137632+0.00450074j -0.00121932-0.000258755j -0.00737308-0.000365874j -0.00628035+0.0019253j 0.00769604+0.00118535j 0.00191852+0.00418702j 0.0089482-0.00190157j 0.0141131+0.00109446j 0.00508312-0.00190087j 0.00841555-0.00102345j -0.0116838-0.00294919j -0.000153061-0.00215074j 0.012462+0.00290729j -0.000870601-0.00979215j -0.000923947+0.000228084j -0.00426895+0.00438795j -0.00978846-0.0112447j 0.00430594-0.006825j -0.0117165+0.00251137j 0.00570813-0.00746202j 0.000172997+0.0325296j 0.0300192+0.00598673j 0.0109117+0.0125516j -0.0199626+0.0159588j -0.00168143-0.0127446j -0.00881211-0.00771207j 
-0.000689473+0.000462788j 0.00412239+0.00649836j -0.00501196-0.00143345j -0.00110793-0.00644028j -0.00502259+0.00271593j -0.00179066-0.00279627j 0.00980083+1.09084e-05j -0.000716807+0.00480138j 0.00437777-0.0016029j -0.00129576+0.00382169j 0.000982686+0.00163307j -0.00228181-0.000187187j 0.00232203-0.000549561j -0.00380579-0.0070712j 0.000500564-0.00204542j 3.45007e-05+0.002983j 0.00424491-0.00282973j 0.000394778+0.00113168j -0.00152941+0.0003285j -0.000816108-0.00435684j -0.000783814-0.00173319j -1.48269e-05-0.000402557j -0.0038334+0.00203946j -0.0011517+0.000350083j 8.28168e-05-0.000712556j -0.000636902-0.00124116j 0.00399189-4.04422e-05j -0.00533829-0.0013014j -0.00491573+0.00132033j 0.00253446-0.00152206j 0.0013359-0.00603329j 0.000895752-0.00245116j -0.00147546-0.000719254j 0.00105112+0.000681782j 0.00442423-0.00420987j -0.00297971+0.00476738j 0.000850749-0.0020016j -0.00528623-0.00691888j -0.00128714+0.00221094j 0.000164515+0.00186405j -0.00326644-0.00109747j 0.000489391-0.000115961j 0.00269064-9.21774e-05j 0.00211751-0.00170077j -0.00360656-0.000137487j 0.000413664-0.00378j -0.000288603-0.000733667j -0.00580531-0.00146569j 0.00215948+0.00260034j 0.000140568-0.000946933j 0.00169901-0.001063j 0.00416016-0.0011756j -0.00284082-0.00251755j -0.0045489-0.00123793j 0.00384011+0.000146457j -0.00376801+8.26381e-05j -0.000739837+0.00036509j 0.00148082-0.00221755j 5.44075e-05-0.000375021j -0.00438754-0.0021258j -0.00278154+0.00182851j -0.00365353+0.00202409j -0.00417147+0.00252044j -0.00270184+0.000872967j 0.000591941-0.000416639j 0.00245449+0.00174937j 0.00411223+0.000575843j -0.00206356-0.00212893j -0.00136372-0.000140548j -0.00395928-0.0029737j 0.000203687+0.00174977j -0.00102698-0.00256262j 0.000853757-0.00236231j -0.00240085-0.00336124j 0.00291027+0.00371248j -0.00197911+5.84898e-05j 0.00387707-0.000212933j -0.00279946-0.000670859j -0.00268144-0.00324697j -0.00286708-0.000943989j 0.00444348+0.00132036j -0.00229551+0.000422681j 0.00379789-0.00463417j -0.0014066+0.000834317j 0.00293458-0.00357097j 0.000685463-0.00212264j -0.000518431-0.000122237j 0.0015267-0.00136264j 0.000558973-0.00359248j -0.000470193+0.00184027j -0.000499025+0.000819818j -0.00168667-0.000400848j 0.0034108-0.00203593j 0.00185746-0.00257215j 0.000549536-0.000161353j -0.00147772+0.000908336j -0.000131446+0.00199499j 0.000463913-2.4431e-06j 0.0028389+0.00136318j -0.00265391+0.000227378j 0.000164236-0.00156257j -0.00256065-0.00173576j -0.00280308+0.000714008j 0.00481217-0.00540396j 4.64004e-05+0.00244899j -0.00123805-0.00254878j -0.00471248+0.00191482j 0.00577182-0.00119685j -0.00130524-0.00470928j 0.00268733+0.00353825j -0.00259535-0.00166095j -0.00318956+0.00166153j -0.00262145+0.00368885j 0.00361477-0.00270965j 0.00311505-0.000425552j -0.000423984-0.00507765j -0.00569769+0.00329345j 0.00718461+0.000293396j 0.00614068+0.00495621j 0.00225989-0.000471264j 0.000661286+0.000738075j 9.11689e-05+0.000962812j 0.00523497-0.000938071j -0.002742-0.00015709j -0.000201214+0.00100306j 0.00538795-0.00641896j -0.00790802+0.00131887j -0.00705816+0.00683409j 0.0027622+0.00232079j -8.25808e-05+0.00142391j -0.00260245+0.00103949j 0.00126935-0.00391605j -0.000986826-0.00227832j -0.000975188+0.00441677j 0.000717336+0.0047322j -0.00490198-0.00047114j -2.94969e-05+0.00438523j 0.00492915+0.00859994j -0.00279075-0.00445324j 0.0108186-0.00705545j 0.0125573-0.000947628j 0.0132168+0.00346991j -0.0118776-0.000458382j -0.00266837+0.00468218j 0.00703105+0.000523603j -0.00404621-0.000660539j -0.00652888+0.00142659j 0.00762542-0.00339334j -0.00143967+0.000849731j 0.00213108-0.00529154j -0.00500004+0.00242576j 0.00291601+0.007749j -0.00473066-0.00110132j 0.000911479+0.00993238j -0.00362322-0.00185496j 0.00218665-0.00615924j -0.00712703-0.00323994j 0.00216857-0.00447586j -0.000832461-0.00203524j -0.00382952+0.00156948j -0.00161191-0.00104062j 0.0028335+0.00194105j 0.00133757+0.00116039j -0.00183643+0.00542414j -0.00253022+0.00718244j 0.0149071+0.00691093j 0.000922215-0.00736482j -0.00552219+0.00355j -0.00899172+0.0028013j -0.00508567-0.0064103j 0.00604534+0.00419972j -0.00731136-0.000639214j -0.000125271+0.00829118j 0.00389247+0.0157252j 0.00513076-0.00931448j 0.0060248-0.00289099j 0.00366034-0.0142568j -0.00911424-0.00232223j -0.00012783-0.000278075j 0.00140112+0.000839657j 0.00764755-0.00124394j -0.00346448+0.00414459j 0.00396224-0.00648041j 0.0102992+0.0041681j 0.00580659+0.00966766j 0.0189303-0.00928173j -0.00178154-0.00559697j 0.00987141+0.000947944j -0.00484633-0.0370164j 0.0242835+0.008609j -0.0225872-0.0113764j 0.00297247+9.09645e-05j -0.0124083+0.0163557j 0.00926225-0.0136196j -0.00579747+0.00769824j 0.00176789-0.00194012j 
