-0.0323524+0.0255668j 0.00882023+0.0200481j -0.056573+0.066279j 0.0201135+0.0196314j 0.00645509+1.92e-05j -0.000745471+0.0316743j -0.00845474-0.0316122j -0.0481038-0.0116485j 0.0598205-0.00656139j -0.0099154+0.0390173j -0.0110873+0.00489143j 0.000649292-0.00475637j -0.0113338-0.0164573j -0.0224972-0.00965769j 0.028642+0.00697699j 0.0348547-0.033542j -0.0319917-0.00377762j 0.0214239-0.00690356j 0.0162138-0.0202502j -0.0169384+0.0128195j -0.00230605-0.00492377j 0.00069578+0.00737261j 0.00476014-0.0269436j 0.0219011-0.0270739j 0.0019933-0.0216909j -0.0183901+0.00399499j 0.00403616-0.0221567j -0.00906803-0.010724j 0.0159517+0.0159746j 0.00563816-0.0114095j -0.00258355+0.00798875j -0.0379087+0.000819129j 0.00165772+0.00974967j 0.0104581-0.0124626j -0.0140859-0.0109996j -0.0136327-0.018467j -0.0204966-0.00178476j 0.00343772-0.0076943j -0.0150532+0.0120344j -0.00259538-0.0103292j -0.00119434+0.00737405j -0.00631818+0.00960927j 0.00433212-0.0125651j 0.0271551+0.00643826j 9.9861e-05-0.00259991j -0.0135141+0.00426618j 0.000192297-0.00245631j -0.0268116+0.012319j 0.01048-0.00833227j 0.0272102-0.0136199j 0.0251646-0.0120324j 0.0164507-0.0165224j -0.00617441-0.00104422j 0.00645964-0.00855486j 0.00716768-0.00271653j -0.01787-0.0071854j -0.00228521+0.0121633j 0.00105042+0.0111769j 0.00463252-0.0136593j 0.00367339-0.00946271j -0.0118566-0.00279978j -0.00672336-0.00802448j -0.0133134-0.0110913j 0.00170389-0.00505197j -0.00730623+0.00949742j 0.00416385-0.00695878j -0.000648658+0.00429253j 0.00346495-0.00363604j 0.00313477-0.0138184j 0.0107907+0.0105748j -0.00460591+0.00269061j 0.0149797+0.000138151j 0.0189385+0.00585988j -0.00164261-0.011191j -0.00625999-0.0021062j -0.00203071-0.0065596j -0.00800837-0.00179193j -0.00818023+0.00661401j 0.00381837-0.0045275j 0.00968517+0.0124245j 0.0149967+0.00314383j -0.00618945-0.00321332j -0.00398167+0.00527305j -0.00773814+0.00535726j 0.0115339+0.00635742j -0.00109925+0.0021896j 0.00763348-0.00355632j 0.0144884-0.00798943j -0.000501574+0.00701841j 0.00811263-0.000241474j -0.0122994+0.000212317j -0.0119964+0.00318274j 0.0150082-0.00268256j 0.0039519+0.0042868j 0.00994657+0.00290625j -0.0117852-0.00738857j 0.0116314+0.00319257j 0.00799168-0.00688409j 0.0046621+0.00170361j -0.0234817+0.0092544j 0.0109953-0.014447j -0.00657782-0.00812241j 0.0109795-0.00595002j -0.000368535+0.0102815j 0.0187892-0.012502j 0.018-0.0140295j 0.0044492+0.030472j -0.0180381-0.0070502j -0.00222462+0.00526501j 0.00830264+0.00317547j -0.00768877+0.00560029j -0.0183826-0.0229592j -0.0181201+0.0166493j 0.0126238-0.0113423j -0.0284013-0.00621911j -0.0166636+0.0137065j -0.0141268-0.0241156j 0.0081188+0.0122733j -0.0315752-0.0100998j -0.0188993-0.0257812j -0.0260499-0.0126789j 0.0133649-0.00849776j 0.0314929-0.0208854j 0.00751133-0.00290386j 0.0198957-0.034818j 0.000544273+0.0173473j -0.000601587-0.00462191j -0.0134813+0.0148889j -0.00450013-0.0301166j -0.0134145+0.0192173j -0.0312564-0.0151466j -0.0270301-0.0296193j -0.0339942-0.0152319j -0.000524116+0.0064931j 0.0343068+0.00758951j 0.0200362-0.00933066j 0.00414643-0.0112869j 0.011749-0.00831492j -0.0155061+0.00201765j -0.0119062-0.0198257j -0.0106986+0.0200955j 0.0261898+0.0518672j 0.00736205+0.00803811j -0.0357226-0.00143669j -0.0302757-0.0519514j 0.0576784-0.0443097j -0.0171732+0.0227619j -0.00429994-0.0277593j -0.0182875+0.0170218j -0.0465057-0.0575779j -0.0368451-0.0357654j 0.0131762-0.0294048j -0.062223+0.0115484j 0.0292719+0.00520927j 0.0254125+0.0225734j -0.00775499+0.0219928j -0.00389635+0.0903831j 0.1796+0.0195595j 0.00845238+0.028775j 0.0502206-0.0215027j 
-0.0028786-0.0130371j -0.0255978+0.0194707j 0.0430476+0.0261283j 0.0232406-0.0525013j -0.0061893+0.0218434j 0.00725133-0.0115535j -0.0407556+0.00847861j -0.02295+0.00704686j -0.0120516-0.0115121j 0.0186574-0.0108362j 0.0159687-0.0212895j -0.0116934-0.0114031j 0.00607573+0.0197934j 0.010189+0.0217708j -0.011037-0.0223918j 0.00700683-0.00268795j 0.0175204+0.0199563j 0.0120035+0.0205279j 0.000650387-0.0141668j 0.000576348-0.00949194j 0.00214196-0.030316j -0.00126296+0.0115856j -0.0110696-0.00830063j -0.012192-0.00734995j -0.0373862+0.00858567j 0.0103709+0.0098653j -0.0140101-0.0231794j -0.00456206-0.0120908j -0.0137777+5.8692e-05j 0.0159491-0.000600846j 0.0120619-0.00645342j -0.0143184-0.0221924j -0.0185493-0.01657j 0.0230589+0.00592148j 0.00827228-0.00237814j 0.0012301-0.00402804j 0.00789442-0.0102268j 0.0190761+0.00199915j -0.0038015-0.0119851j -0.00199777+0.00739415j -0.00217163+2.81827e-05j 0.00947181+0.00680716j -0.0126833-0.0137932j 0.00786192+0.0204793j 0.00944151-0.00364102j 0.00882753-0.00365038j -0.0062147+0.00290028j -0.022222-0.0119781j -0.00739084+0.0154581j 0.0117239+0.0022842j 0.00739421+0.0150431j 0.00352888+0.0170973j -0.00445435+0.00345693j -0.010985-0.00026729j -0.0012948+0.012888j 0.00689943-0.0074378j -0.0253237-0.0186554j -0.0048082+0.00977844j 0.0146174+0.00199996j 0.00621369+0.00716602j 0.00409991-0.00930826j -0.00683035-0.0110657j 0.00373607+8.52497e-05j -0.0167409+0.0170429j -0.0103923+0.000546224j -0.0056089+0.0017177j 0.00537462-0.000464562j 0.00955822+0.00844265j 0.00129454-0.00570659j -0.0127569+0.00688582j -0.00774982+0.00181827j -0.00498014+0.00671566j -0.00764288+0.0194624j 0.00952285+0.00887797j 0.00296781-0.00247166j -0.00489585+0.0031069j -0.00253727-0.00084048j -0.0106138-0.00921438j 0.00796859+0.00219341j -0.0126035-0.00837623j 0.00483413-0.00592537j -0.000628584-0.000881345j 0.00376325-0.00346097j -0.0122427-0.00848869j -0.0126259+0.00273274j -0.00191288-0.0118262j 0.00865493-0.00838366j 0.0182314+0.0164866j -0.00253329+0.00487506j 0.000252084+0.00810439j 0.00329489-0.0268272j 0.00182134+0.00140935j 0.014792+0.0108927j 0.000893597+0.0063131j 0.00236716+0.00362031j 0.0262194-0.00285296j -0.00131533-0.00575158j 0.00930281-0.00386031j 0.00301101+0.000654709j 0.003578+0.00135019j 0.00298551+0.00769248j -0.0171936-0.0021257j -0.00188191-0.00584783j -0.0172029-0.00446732j 0.00578965-4.90778e-05j 0.00353269+0.00909959j 0.000705485+0.0217866j 0.0153768-0.0308154j -0.0113559-0.00960368j -0.0113226+0.00762902j 0.0248731-0.0256862j 0.00274039-0.0156947j -0.0113777-0.0122592j 0.0186973+0.0123107j 0.00242722-0.018271j -0.00678542-0.00260958j -0.0108559-0.0155505j -0.00310038+0.0015518j -0.0271186+0.0265062j 0.0505677-0.0105233j 0.00738125-0.00826573j 0.0126958+0.00579854j 0.0143981+0.011021j 0.0117322-0.0121739j 0.0344732+0.00545082j -0.00271545-0.00381613j -0.0127305+0.00212114j -0.0229976+0.0256686j 0.0357298+0.000404298j -0.0172696-0.0155122j 0.022581-0.00771192j 0.0358348+0.0023314j 0.00508856-0.0352347j 0.00323426+0.0329395j 0.00593156+0.00704618j -0.0193237-0.00377936j 0.0154554+0.00239667j -0.00822108+0.0188822j 0.00996339+0.0336749j -0.01063-0.00966096j 0.0419777+0.023409j 0.0150029-0.0190928j 0.0333729-0.0206286j 0.00140742+0.00138965j 0.0322294+0.00440595j -0.0174515-0.0510369j 0.00886648+0.0182484j -0.0126189-0.0155174j 0.0279072+0.0117014j -0.0642052+0.027998j -0.0383785+0.0103078j -0.0144061+0.0109212j 0.0257099-0.0254179j -0.0080654-0.0567304j 0.031219-0.0230773j 0.0379916+0.00584579j 0.12016+0.0107385j -0.000205745-0.120395j 0.0266831-0.0234979j -0.00829223-0.0466996j 
0.0176581-0.0135509j 0.00453348-0.0100085j 4.92643e-05-0.0389047j -0.0358452+0.0019016j 0.0235208+6.48505e-05j -0.0178111-0.00350763j 0.00408171+0.0115802j 0.0274317+0.00927779j 0.00422251-0.0129772j -0.0468736+0.0257433j -0.0271268+0.000566014j 0.00918632+0.005465j 0.0157933+0.000482817j -0.000346931-0.00817415j -0.00192868+0.00666941j -0.0276064-0.01011j -0.00300833-0.00663623j 0.00631317-0.000791719j -0.00403699+0.0264388j -0.0459263-0.000907557j -0.000927211+0.0112559j 0.00905278+0.00657924j 0.027207+0.0226906j 0.00639103-0.0159099j 0.012136-0.0204064j 0.0218427-0.00198308j -0.000421777+0.00688159j -0.00089111+0.000253413j -0.00476327+0.0172541j -0.0178413+0.0174816j 0.00285463-0.00132696j -0.0139568-0.00376962j 0.00615883+0.00993045j -0.0221219+0.0137755j -0.0208746+0.00507463j 0.00166904+0.0148577j -0.00237118-0.0157637j -0.00133757-0.0137978j 0.00869705+0.00761448j 0.00431105+0.00618886j -0.00614245-0.0352338j -0.00760947-0.00431186j 0.0145367+0.00792793j 0.00169504-0.0130595j -0.0122189+0.00819754j -0.0173015-0.00495613j 0.0167754+0.00287047j 0.0144514-0.014463j -0.000678913-0.000802133j -0.000989547-0.00352292j -0.0152136+0.0143029j -0.00955977-0.00725427j 0.00444864-0.0118323j 0.00584879-0.00560946j 0.00179194-0.00642639j -0.00400432+0.0111896j 0.0280074+0.00236127j -0.000836606-0.00234085j -0.0098805-0.00724004j -0.00876695+0.00636777j -0.00713809+0.00505646j 0.0069857+0.00124867j -0.0083356-0.000866279j -0.0190294-0.00967102j -0.00194035+0.00888752j -0.0105807+0.00912612j 0.00890598-0.0113008j -0.00771748-0.00276315j 0.00199892+0.00616223j 0.00160679-0.0119712j 0.00530655-0.00301924j 0.0193515-0.0201378j -0.00397013+0.00421572j -0.00909142+0.0133441j 0.00967863-0.0122373j -0.00682909-0.013184j 0.0078136+0.00347175j 0.0136413+0.00756768j -0.0115184-0.00782623j 0.0107871-0.00915854j -0.000960411+0.0182899j -3.23193e-05-0.00676453j 0.0030074+0.00813131j 0.00639098-0.00721651j 0.00401349+0.00313412j 0.0193977-0.0018289j 0.00734645+0.0094714j 0.0120724-0.000541839j -0.0159758-0.00191228j -0.0204397-0.0058894j 0.00520161-0.00176778j 0.0109636+0.00358003j 0.00756212+0.0129498j 0.0232538-0.0112027j 0.00278397+0.000672564j -0.0117868+0.00096805j -0.002387-0.00549884j 0.00874232+0.0117888j 0.0223501-0.0135967j -0.012856+0.000279703j -0.00276045+0.00345192j 0.0126191+0.00909549j 0.00470753+0.000753566j 0.023709-0.0112996j 0.00531814-0.0129308j 0.00159187-0.00670326j -0.0184954-0.00907306j 0.00774608+0.0149271j 0.00212403-0.0104378j -0.00167699-0.0296347j 1.9958e-06+0.0102338j -0.00687824+0.0234978j 0.0136488+0.00385258j -0.0100298+0.00997044j -0.00533621-0.00850666j 0.00162266-0.00943909j 0.0528467+0.00269124j -0.00393532+0.0115017j -0.0242392-0.00998384j -0.0121451+0.0184475j 0.00140613+0.0100551j 0.0129042-0.0142148j 0.0109947-0.0210612j 0.0299377-0.00054534j -0.0156459-0.000694061j -0.00371788+0.00777311j 0.0213825+0.00403715j -0.0094415+0.020345j -0.0521508-0.0312281j -0.0120662+0.00435185j 0.0160016+0.0201201j -0.00362908+0.00065681j -0.0233028+0.00209003j 0.00689757+0.0274233j -0.0205299+0.0074608j 0.00619577+0.0253442j -0.0107772+0.00375059j 0.0622429-0.0129625j 0.00212261-0.0101814j -0.00963405+0.0182174j 0.0115834-0.0111192j -0.00139836+0.0153437j 0.0148193-0.0216036j -0.0355024-0.0117251j -0.0468198-0.00301908j 0.0250184+0.0112033j -0.0339647+0.00673654j -0.0114037-0.00479373j 0.0561755-0.00702645j 0.0160364+0.0257071j 0.0085482+0.0678607j -0.0300393+0.0464534j -0.121437-0.0322756j -0.00570735-0.00158547j -0.0314146-0.00635431j 0.00859256-0.0298121j 0.0123362-0.0349882j 0.0143322+0.00406069j 0.0197285+0.00548702j 0.0269427-0.00222046j 
-0.0183351+0.00379186j 0.0149438-0.00104534j -0.065936-0.00305763j 9.80908e-05+0.0350916j -0.0221306-0.00340379j -0.0186741+0.00105341j 0.0169658+0.00671956j -0.00112025-0.019556j 0.00526799+0.013962j 0.0174709+0.0107875j -0.0153751+0.0212874j 0.0239723-0.0265092j -0.0180092-0.0335423j -0.00303276-0.0242189j 0.014831+0.0182238j 0.0052137-0.023084j -0.0124659-0.0042768j -0.0169093-0.0247366j 0.02791-0.0245881j 0.00253247+0.0238556j 0.00724033+0.0234886j 0.0054877-0.012909j 0.0116595-0.0233311j 0.0040126+0.0246557j -0.00422288+0.00485484j -0.0347969+0.0216295j -0.0129594+0.00233258j -0.0100048+0.00436336j 0.0194517-0.00317642j -0.0125684-0.00402635j -0.0130162-0.00433079j 0.0169703+0.0134573j 0.015088+0.00399285j -0.0131092-0.00831994j 0.00337096-0.0233406j -0.0218526+0.000689271j -0.0181924+0.00967249j -0.0158352+0.00493342j 0.0108115+0.00842395j -0.0207145-0.0192834j 0.0228737+0.00687525j -0.00157024+0.000373722j -0.00151034+0.00661024j 0.00572916+0.00295645j -0.00358275-0.00646338j -0.00874981+0.00264311j -0.000763498+0.00897799j -0.0103349+0.0144038j 0.0161547-0.00175131j 0.00520407+0.00128924j 0.0220543-0.0177691j 0.00941539-0.0129773j 0.00821861+0.000902018j -0.00463554-0.00511456j -0.00320799-0.00972932j -0.0115756-0.00162991j 0.00752417+0.0302324j 0.0127953-0.00461006j -0.00514279-0.00957353j 0.00412652+0.00175586j 0.00131023-0.00224748j 0.0068828+0.000420265j -0.0158872-0.00344602j 0.0206648-0.0138j 0.0162519-0.00522054j 0.0156079-0.00059842j -0.000361955+0.00969659j -0.0059013-0.00893165j -0.00112696-0.00413402j 0.0192709+0.00161816j 0.0106676-0.000206365j 0.00482478+0.01556j 0.0176599-0.00748857j -0.0138306-0.00681808j -0.0136695+0.00733965j 0.000405667+0.00221412j -0.0179485+0.0147866j 0.000199683-0.00222588j 0.0147533-0.00857428j 0.0140042+0.0195845j 0.00838177-0.000721526j -0.00104744-0.00873953j -0.00757345+0.00056906j 0.00884212+0.00225824j 0.0148043+0.00575614j -0.0117738+0.0138068j -0.00201471+0.00613384j -0.00145099+0.00152595j 0.00742579+3.51663e-05j 0.00226261-0.00156774j -0.00438852+0.0177359j -0.0075002+0.00151407j -0.00273825-0.00340228j -0.00151801+0.00376224j -0.00586597-0.00911243j -0.0127777-0.00944158j 0.0150701-0.00333327j -0.00848777+0.000269166j 0.00688389+0.00639342j -0.00901858-0.000403779j 0.00430753-0.00809161j -0.011826-0.0123764j 0.0140676+0.00947589j 0.00305381+0.0169754j 0.0215916-0.000880551j 0.00317938-0.0111836j 0.00606946+0.00448769j -0.0280093-0.00149446j 0.00668314-0.00163944j 0.0084754-0.00215515j -0.0230592+0.00300644j -0.00340523-0.0229014j -0.00067852+0.0309881j 0.0164808-0.00594942j -0.0228615+0.00301657j 0.0175182+0.0143897j -0.0469712+0.00284088j 0.0146368+0.00569225j -0.00176231-0.00212686j -0.039357+0.00499311j -0.0100375+0.015602j -0.00090273-0.0121855j 0.0263839-0.0104346j 0.0117263+0.0265795j 0.0149376-0.000450376j -0.00223482+0.0305334j -0.00679996+0.00408397j 0.0110861-0.0164414j 0.0110866-0.00282532j 0.00179889+0.00318676j 0.00204348-0.0185536j 0.0178841-0.0260294j -0.0333458+0.00384259j 0.0111966+0.0130667j 0.0244473+0.00906407j 0.0299385+0.0268702j -0.00375854-0.00735496j -0.014943-0.056053j 0.000384633+0.01046j -0.0270956-0.0276603j -0.0375953-0.0191475j 0.0325693+0.0102392j 0.00077643-0.0255642j -0.0454019-0.0162352j -0.0139591-0.0366385j 0.0150049-0.012002j 0.0097867+0.0261413j -0.0133389-0.000441708j -0.020396-0.0438923j -0.0338352-0.0428507j 0.0730987-0.0313355j 0.0319163+0.0285481j -0.0154269+0.0611069j -0.00577614+0.0109115j -0.0019926+0.0328191j -0.0319839+0.0113306j -0.0119242-0.0093798j 0.0404834+0.00251396j 0.0250405-0.0321139j -0.0162835-0.0205899j 
-0.0116644+0.00597309j 0.00737629-0.00840968j -0.0807109+0.00970452j -0.00954336-0.000559604j 0.0113178-0.0150066j -0.000268051+0.000476972j 0.0171127-0.0298827j -0.0644786+0.0347842j -0.0144888+0.00483038j -0.0576135+0.00253959j -0.025526+0.00731539j 0.0131507+0.0109161j -0.0096869-0.0200265j -0.0212269+0.00474819j 0.0296032+0.0260159j 0.0301034-0.00669566j -0.0186094-0.00652102j -0.000673042+0.00795089j -0.00339616+0.00512837j -0.00712373+0.0254625j -0.00628988-0.00477052j -0.0208133+0.0325439j -0.0224192+0.00965416j -0.0066089-0.0112911j 0.00411515+0.025064j -0.0238357+0.00620899j -0.0204068-0.010808j 0.00429967+0.00184763j 0.0235702-0.00204856j 0.00293616-0.017087j 0.00919773-0.0161447j -0.0388179-0.00206077j 0.0259102+0.0189018j 0.0179386-0.00827951j -0.00602258+0.0109687j 0.0103379+0.00321334j 0.00125361-0.0181953j -0.000125116-0.0157049j -0.00263494+0.01459j -0.013683-0.0067667j 0.00670672+0.0123821j -0.0311544-0.0235503j 0.021463-0.00717373j 0.00171424-0.0171069j 0.0142397-0.00246821j -0.00709291-0.00306287j -0.00189258+0.0080661j 0.0268098+0.0196372j -0.00337776-0.0196558j 0.0198685-0.00576502j -0.000514295-0.0130296j -0.0037443-0.00910227j -0.0148636-0.010063j 0.0270616+0.0133937j -0.00308774+0.00328766j -0.0187651-0.00397325j 0.0324221+0.00825964j -0.00606071+0.00388223j -0.0139112-0.00803993j 0.00306797-0.0030069j -0.0017513-0.00873651j -0.00256056+0.00121289j 0.00625347+0.00973312j -0.00323248+0.0113475j -0.00712831+0.00628915j -0.0118+0.0049227j -0.0206185-0.00767807j 0.00758206+0.00323298j -0.00288839+0.00152026j 0.0122879-0.0121591j -0.0310664+0.00294955j -0.0201777-0.00339328j -0.00843594+0.00209869j 0.00030473-0.00595335j -0.0142215+0.00268811j 0.00629221-0.00374057j 0.0133331-0.00122164j -0.00281963+0.00604645j -0.00805187-0.000617461j 0.00687516-0.0163313j 0.0311005+0.000267173j -0.0322234+0.0130669j 0.00695369+0.00269199j -0.00355781+0.00766897j 0.0170131-0.0156787j 0.00123543+0.00420337j 0.00519956+0.0191983j -0.00217331+0.00516803j -0.0178153-0.0151017j 0.00581181+0.00129147j -0.00222158-0.016265j 0.0104748-2.50715e-07j 0.00313228-0.00298619j 0.00476917+0.00425512j 0.0162418+0.0122971j 0.0147947+0.00445996j 0.0207425+0.00718725j 0.00978697+0.00717093j -0.00360519+0.0133244j -0.016748-0.00312557j -0.0169011-0.00500934j -0.00182543+0.0161377j -0.0107198-0.0175192j -0.0172921-0.0172799j 0.0139954-0.00375453j -0.0108206+0.00531034j -0.0230496-0.00748148j 0.00231743+0.0092737j 0.0106459+0.00191367j 0.0197311-0.00886497j 0.0380831-0.00499635j -0.018756-0.00646517j -0.0234022-0.00473353j -0.0235061+0.00821304j -0.028651-0.0114432j -0.00244772-0.00415272j 0.00826096-0.00678116j 0.00768236-0.0145027j -0.0208817-0.0135001j 0.00935768-0.0238646j -0.0051495-0.0197759j -0.0107292+0.0424842j -0.00792766+0.019534j -0.0264171-0.0128029j -0.0103968-0.000279444j 0.0196181-0.011827j -0.0109805-0.0169754j -0.0300328+0.0118558j -0.0264759+0.00820026j 0.00761031+0.0197815j -0.00699281+0.0354254j -0.011325+0.0466746j 0.0413994+0.0153874j -0.0208338-0.0240526j 0.0256039+0.0269001j 0.005977-0.000692591j 0.000607493+0.016432j -0.00988193+0.00330218j -0.0435648-0.0225851j 0.0135788+0.00540071j 0.0670725-0.00178921j 0.0197356-0.0320432j -0.0186052-0.0171324j -0.035672-0.000509045j -0.00232453+0.0163517j -0.0312372+0.00910691j 0.0117954-0.00816808j -0.0111726+0.0194598j 0.0155163+0.0160497j 0.00571521+0.0455834j -0.0981412+0.0189965j 0.0954333+0.0513154j -0.0243714+0.0155789j -0.00409538+0.0809101j -0.00700384-0.0124374j 0.0410167-0.0172874j -0.00722472-0.0428019j -0.0332226+0.0435716j -0.00457772-0.00808261j -0.00497158+0.0309697j 
0.00491468+0.0131153j 0.0120326-0.000981567j 0.0139932-0.0188593j 0.011543+0.0204928j -0.00164899-0.00762364j -0.00761562+0.0161256j 0.0125097+0.01154j 0.0346846+0.0136545j -0.00854749+0.0193038j 0.0355435+0.0316088j 0.0152275-0.00513477j 0.0215614-0.00620535j -0.0138638+0.00444815j 0.00223237-0.00823024j 0.00562261+0.00913894j 0.00318838+0.0105043j 0.0052575-0.0168212j 0.0176718+0.00443603j 0.00961333+0.00776797j 0.0255597+0.00164136j -0.0111534+0.00315449j 0.031253-0.00531225j 0.00607007+0.013304j 0.00178366+0.00777384j 0.00795148+0.00495514j -0.0172363-0.0139907j 0.00569821+0.0160073j -0.0169269+0.0045129j 0.00526536-0.0120932j -0.00728708+0.0257788j -0.00060847+0.0130581j 0.0246483+0.0211867j 0.000996203-0.0161205j -0.00133877-0.000801902j -0.00394835+0.00569535j 0.0051645+0.0084064j 0.00727723-0.0102322j -0.0125558+0.00522223j -0.0219699+0.0102131j 0.00792133-0.0238563j -0.00378255+0.0100044j -0.00975286-0.0125476j -0.0105139+0.00599741j 0.00804497-0.0151389j 0.00694915+0.00678614j -0.0082996-0.00377233j -0.0144659+0.0199763j 0.0232903-0.0012711j 0.0228067-0.00676735j -0.00933263-0.00838923j -0.0135794-0.00134203j -0.00286458-0.00223945j 0.0032011-0.00165934j -0.0113262+0.000482003j -0.00691747-0.0113562j 0.00252579+0.00048861j 0.0173793+0.019661j 0.0155707+0.00927183j -0.00442528+0.00254963j 0.00489321+0.00735428j -0.00227613+0.0138093j 0.00666007-0.000371407j 0.0134285+0.00488289j 0.00479272-0.0179341j -0.00855475-0.00916459j -0.00225968+0.000294092j 0.000148228-0.00431973j -0.00286219-0.0104271j -0.0148429-0.00591357j 0.00780559-0.012078j 0.00225961-0.000614022j 0.00451386+0.00800686j -0.00716526-0.00317125j 0.00162082-0.00561839j -0.00605204-0.000709939j 0.00577564-0.00608588j 0.00396785+0.00312518j -0.0134361+0.0162752j -0.00362504-0.01565j 0.0174383-0.00444582j -0.00950878+0.00717212j -0.0217468+0.00042669j -0.00101+0.0235653j 0.00432259-0.00473191j 0.0138025-0.00962685j 0.00669191-0.0039246j -0.0235721+0.00476941j -0.00770083-0.00276983j -0.00130836-0.0160404j 0.00465929-0.0185182j 0.00835059+0.0183678j 0.0220598-0.00456341j -0.0156025+0.00548165j 0.00696356-0.0165934j -0.010565-0.0142206j -0.000859141+0.00807378j -0.010511+0.00542296j -0.0246458+0.0173966j -0.00557993+0.00776969j 0.00773014-0.00871035j -0.0152646-0.0167765j -0.0173484-0.00193049j 0.00378911-0.0115975j 0.0136429+0.0107782j -0.00062572+0.0151207j -0.011012-0.0277183j 0.0159864-0.0246979j -0.015903+0.0167624j 0.0158115+0.00676659j 0.0174217-0.0375977j -0.012831+0.0282418j -0.0057007+0.00197406j 0.0352712+0.0134435j -0.00692499+0.000679424j 0.0335931-0.00565128j 0.0459766+0.00521089j -0.0273857+0.00597204j -0.00716509+0.00523243j 0.0210931-0.0405776j -0.00526389+0.00658458j 0.0125749+0.0238386j -0.0124045-0.00289427j -0.0269412-0.000547826j 0.00389088+0.0162171j -0.0257953+0.00922744j -0.010586-0.00599607j -0.0101092-0.00499306j 0.00120334-0.0106953j -0.0275913-0.00246864j 0.0185888+0.0212364j 0.00678694+0.00954509j -0.0400732+0.0100275j 0.0128922+0.00102016j -0.0109268-0.00587849j 0.0287873-0.0284057j -0.0369107-0.0401376j -0.0233867-0.0156029j -0.0132805-0.0227474j -0.0205037+0.0150687j 0.013071+0.0179298j 0.0155378-0.0500575j -0.0146688+0.0325088j -0.0558901-0.00593193j 0.0256734-0.00218059j 0.0320681+0.0465189j -0.0298265+0.0707862j -0.00188818-0.020479j 0.00287643+0.021031j 0.0297002-0.0165419j 0.0726117-0.0532978j 0.0342586+0.0579735j 0.0287602-0.0648544j 0.0163626+0.0614359j 0.0400151+0.037246j -0.0255273+0.0219082j -0.0130882-0.034184j -0.0575546+0.0178394j -0.00610012+0.0573268j 0.00981112+0.0324302j 0.00659853-0.0140728j 
