0.0214724+0.0414759j 0.0247149-0.0200072j -0.0177746-0.0791225j 0.00581032+0.000683437j 0.0339118+0.0449895j 0.0268447+0.0475709j -0.00751751+0.00448064j -0.0202639-0.0250441j -0.0152303-0.0577361j -0.0504277+0.0370574j -0.00854759-0.0175807j 0.0338984-0.00177024j 0.00997083-0.00919405j 0.00865269-0.0148291j -0.0374003-0.0148577j 0.00686577-0.0118514j 0.0301215-0.0212167j -0.0300655-0.00342395j -0.0353574+0.0162361j 0.0136437+0.0312784j 0.0190981+0.0183793j -0.0137178-0.0226493j -0.0179963-0.0487922j -0.0207084-0.0163532j -0.0162083-0.00489238j -0.0262105+0.011661j -0.0207738+0.00112972j 0.00297064+0.0172221j -0.0026859-0.0352865j -0.00133546+0.00926003j -0.000522187+0.0167321j -0.00763169-0.0135493j -0.00720998-0.00493875j 0.0086852+0.0233355j -0.00346062+0.0216955j -0.00561816-0.00371648j -0.0181262+0.0041998j 0.00300993-0.00613703j 0.0123058-0.00436795j 0.0155123-0.00460919j 0.0182154-0.015795j -0.0214961+0.00400273j 0.00193768+0.0029995j 0.0016873+0.00132523j 0.0124539-0.00305405j 0.0143446+0.0112011j 0.0111523+0.0212861j 0.00364014+0.0200144j 0.0175516+0.00102075j 0.00394345-0.00447812j 0.0063499-0.0052836j -0.00252085+0.00181498j -0.00660826+0.0172156j -0.00121124+0.00325205j -0.00487173-0.0154684j -0.00516557+0.0103768j -0.0137726+0.00289342j -0.00781275+0.00345731j -0.00684311-0.000960011j -0.00261603+0.00315535j 0.00504964-0.0170433j -0.00736343+0.00710906j 0.00829436-0.00368256j -0.00394584-0.00216991j -0.0122093+0.0158506j 0.00638114-0.0127297j 0.00607629+0.00512501j 0.00481173+0.00968493j -0.00010861-0.0205585j -0.022264-0.0107121j -0.0131121-0.000453766j 0.00972652+0.00662394j 0.00885281+0.010815j -0.00217974+0.00797977j 0.00129559-0.00348995j -0.00081666-0.00648622j 0.00550276-0.0125105j -0.00697755-0.0022966j -0.00791462+0.00116516j -0.00748229+0.00618773j 0.00138916-0.00123792j 0.0124341-0.00152404j -0.0116519+0.000141439j -0.00419874-0.0193348j -0.00373529+0.012484j -0.00423568+0.000375586j -0.0166826+0.00623069j 0.00754365+0.00332745j 0.00128776+0.000103703j -0.00461604+0.00607504j -0.00457569+0.00267621j 0.00222668-0.000519426j -0.00686538+0.00136833j -0.00629383-0.0023631j -0.00447643-0.00513884j -0.00657874-0.0144225j -0.00166786-0.00293892j -0.0038718+0.00426393j 0.00254762+0.000504747j -0.00730977+0.01229j -0.00877138-0.00677204j 0.0119752+0.000183024j 0.00041771-0.00973566j -0.0113284-0.00396792j -0.0010029-0.00166889j -0.0109047+0.00680971j 0.00299936+0.00845615j -0.00586273-0.00358963j 0.0107735+0.000990991j -0.0123656+0.000318077j 0.00140711+0.00157502j 0.00233859-0.0130109j 0.0167179-0.00409159j 0.00547808+0.0185269j 0.0048871-0.00782789j -0.0152259-0.000436651j -0.0160491-0.00190245j 0.00458884+0.000267757j -0.00406093-0.00266114j -0.000879597+0.00337488j -0.00916701-0.00464362j 0.0275949+0.003325j 0.0182672-0.011588j 0.0191774+0.0122773j -0.00482644+0.0103707j 0.00519736-0.011266j -0.00664988+0.00913421j 0.0161424+0.00820119j 0.014494-0.0106116j -0.0202351+0.00785789j -0.00623332-0.00655872j -0.00796106-0.0211845j -0.039035-0.00610505j -0.0132756-0.00248997j -0.0145201-0.0243805j 0.0017659+0.0111993j -0.00925049+0.0052013j 0.0191247+0.0221174j -0.00239864+0.00478197j 0.00394092+0.0163695j -0.0228977-0.0150555j -0.0118548+0.0214259j 0.00264398+0.0335632j 0.0187739+0.0263586j 0.0259426-0.0130325j -0.00322913-0.00120602j 0.0140411+0.0239253j 0.0206752+0.0276348j 0.0131122+0.014427j -0.0146786-0.0160954j 0.0145486+0.0103988j -0.0253578-0.00885571j -0.00120284+0.018974j 0.0279572+0.00296077j -0.0133137+0.0109452j -0.0168167-0.0290958j 0.0220411-0.0365245j -0.00116846+0.0205013j -0.0105171-0.0140721j -0.0142278+0.0568128j -0.00504925-0.00620966j -0.00551278+0.00787625j -0.0136371+0.00867542j 0.0329552-0.0221133j 0.0187821+0.0010874j 0.037386-0.0218875j 0.0203965-0.0428108j 0.0059675+0.0139773j 0.0105579-0.0144308j 0.0550658-0.0150009j -0.00819316+0.0170932j 0.0448453+0.0517579j 0.0279967+0.0470371j -0.00440837+0.0134221j -0.0282992+0.0282019j -0.00392838-0.00259566j 0.0222509-0.0268161j 0.0600174-0.0390948j 0.00651029-0.0227645j -0.0623565-0.0267995j -0.0125878+0.0779254j 0.00451536+0.0160008j 0.0169653+0.0359638j -0.0567297+0.0239427j 0.0192279-0.0797128j -0.020507+0.00241974j 0.000394419-0.186136j 0.0158967+0.0268241j 0.0160365+0.0812779j 
-0.0256141-0.00426832j -0.0213528+0.0187055j 0.0178838-0.0462987j 0.0230115-0.00929493j -0.00149627+0.0211842j 0.0482394-0.0182856j 0.0105958+0.00480462j -0.0528741-0.0430633j 0.0136881+0.000976464j -0.020746-0.0092962j -0.0131744+0.00729498j 0.0142873+0.0112168j -0.00424026+0.0163005j -0.0157398+0.0103043j -0.00487885-0.0002371j -0.0163018+0.021098j 0.0181428-0.00684069j -0.0115569+0.0183663j -0.0462452+0.0311686j -0.0164243-0.000676341j 0.0229419-0.012032j -0.00586326+0.00523116j -0.0133331-0.0245508j 0.0106918+0.00287302j -0.00436545-0.0162364j 0.033201-0.00380915j 0.00449788+0.00992131j -0.0161832-0.0292692j 0.0124876+0.0127918j -0.00802523-0.017179j -0.0102521+0.00622001j -0.00211068+0.00954631j -0.00802122+0.0309363j -0.00388857+0.0197392j -0.0166015+0.00451013j 0.00446924-0.00255312j 0.00899011-0.00723212j 0.0142937+0.0145457j -0.0140924+0.00320705j 0.0020873+0.00200285j -0.0247876+0.0122284j 0.0088218-0.0162591j -0.0125781-0.000403801j -0.0110107-0.0141349j -0.00479102+0.00088829j -0.025125+0.00639133j 0.00541264+0.013797j 0.00809609+0.0075962j -0.00515713-0.00701293j -0.0105836+0.00229852j 0.00836529-0.00147146j -0.00165671+0.0104719j 0.016381-0.00362903j -0.0133565+0.0108717j 0.00842857+0.00651432j 0.0107268-0.0176905j -0.00132899+0.0081335j -0.000307624+0.00268942j 0.00132802-0.0141724j -0.00410303-0.0113141j 0.00498661-0.00965853j 0.00379167-0.0150727j 0.00493044+0.00518661j 0.0104812+0.00342419j 0.00994952-0.00145903j -0.0196233-0.00129765j 0.00664364-0.0120807j 0.00277622-0.00487027j -0.00723575+0.0137828j 0.0071432+0.000556141j 0.00325428-0.00254338j -0.0132898+0.0091491j -0.0184403+0.00465913j 0.00484158-0.00347776j -0.00735417-0.0139352j 0.00265584+0.00578238j -0.00511607+0.00107856j 0.00995901-0.00313681j 0.00643698-0.00546058j 0.0143043+0.00405364j 0.00316583-0.00535133j -0.000257864+0.00595213j 0.0207842-0.0138539j 0.00396812+0.00673139j 0.00481933+0.00246901j -0.00272044-0.0107796j 0.0197356-0.00918889j 0.00577175+0.0121294j 0.00601586-0.00261552j 0.0106278+0.00659277j 0.00617016+0.0119354j 0.00491986-0.0152959j 0.00186765-0.00571759j -0.00484961+0.0096001j 0.000743386+0.0139816j -0.00279049+0.00226599j -0.000486075-0.00527006j -0.00329179-0.00775533j -0.0024592+0.00832633j -0.00898278-0.0191411j 6.31118e-05-0.00496469j -0.00891729-0.000220087j -0.00489925+0.0177378j 0.00227304+0.00103782j 0.0142348-0.00438547j -0.00338526-0.012723j -0.00182554-0.0125103j 0.00711264-4.20944e-05j -0.0109695-0.00379515j 0.00931932-0.00165059j -0.00545521-0.00427866j -0.0079976+0.00333493j -0.0121564+0.00841947j -0.0263653-0.0176571j 0.00538027+0.00623567j 0.0202572-0.003599j 0.0104197-0.012199j -0.00273434-0.0111633j -0.00749328+0.0152701j -0.00390862+0.0230411j -0.00405229+0.00600383j -0.0233842-0.0104353j -0.00101261-0.00569366j -0.0197012-0.022868j -0.0066594-0.00570346j 0.000730009+0.00785912j 0.00168408+0.0137862j -0.010529+0.0245626j 7.30523e-05-0.0146383j 0.0175433-0.0225205j 0.00206039-0.00814128j -0.00955678-0.0026881j 0.0344615-0.00955002j -0.00455813-0.0132856j 0.00190442+0.0362101j -0.00394507+0.00421964j 0.00712136-0.00212424j -0.0160091-0.00282885j 0.00272062+0.00845372j 0.0116706-0.000971574j -0.000111802-0.0131481j 0.0128763-0.00279026j 0.0109684-0.0243472j -0.0121125-0.00419083j -0.0276416-0.00320822j 0.0233475-0.00416209j -0.00447916+0.0123333j -0.0104353-0.0324384j -0.00192421-0.00476179j 0.0186806+0.00349825j -0.0348144-0.0144359j 0.0316325+0.000728559j 0.0365087+0.00499531j 0.0123718+0.00789466j 0.00996719-0.00413319j 0.00582576+0.0012085j -0.00949676+0.0374701j 0.0116114+0.0013727j 0.0154844+0.0074293j 0.0232206-0.0499522j -0.0244717-0.00923181j -0.0239175-0.00277882j 0.00301419-0.0383411j -0.0282914-0.00940836j -0.0291959-0.0422568j 0.00961935-0.00719842j 0.02696-0.0315617j -0.025053-0.0150123j 0.0239036+0.0121647j 0.0157362-0.00405974j 0.0108286+0.00820906j -0.00182754+0.0424876j 0.043595+0.0158738j 0.0447939+0.023831j -0.0173278+0.0183868j -0.029441+0.000106752j 0.0404812-0.0059705j 0.0142314-0.0275327j 0.03073-0.0181712j -0.0278744+0.0121574j -0.0138122-0.0106269j -0.0252997+0.070895j 0.0566172+0.0139084j -0.126902+0.0022646j 0.0275141-0.0450564j -0.0611937-0.00911469j -0.0393016-0.0907562j -0.03573+0.0220657j 0.0352112+0.00936331j 
-0.00751545-0.0305948j -0.0119607+0.0197193j -0.00538825+0.0638082j -0.00222734-0.00711446j 0.00954399-0.0246435j -0.0256364-0.00255782j -0.00991539+0.0177243j -0.0114122+0.0289144j 0.00411653+0.000709364j 0.0158869-0.013866j -0.00919401+0.0175834j -0.0263659-0.0107969j 0.0169719+0.00945136j 0.005242-0.02083j 0.0112025+0.0176526j -0.0159033-0.024002j -0.0219091+0.0184708j 0.024802-0.0399379j -0.00365975-0.0119893j -0.0403497+0.0201973j -0.0100437+0.00587408j 0.00479445-0.0147951j -0.00143895-0.00793692j 0.0268629+0.0113084j -0.0194102-0.00781544j 0.00616974+0.0014726j -0.0118753-0.0110747j 0.00508005-0.0124147j 0.0176156+0.00475202j 0.00049158-0.0376758j 0.0100978+0.00479233j 0.0014448-0.0079274j 0.0141491+0.00220171j -0.0054576+0.00725261j 0.0253297-0.0080466j -0.00562161+0.00424501j 0.0362846-0.00418873j 0.0260019-0.0143123j -0.0160705+0.00414993j -0.00959854+0.0271073j -0.0159496+0.00457221j 0.00353753-0.0212418j -0.00203486+0.000893795j -0.00151981-0.00460384j -0.0119103+0.00220525j 0.000891578+0.00603865j 0.0103318+0.00468468j 0.00772874+0.00400452j -0.00448436+0.00686026j -0.000524297-0.00350612j 0.00875837-0.00722772j 0.0188821-0.0172698j 0.00527741-0.000836052j 0.0154303+0.00397575j 0.00125865+0.00833882j 0.0081837-0.00075952j 0.0133403+0.000533696j 0.016755-0.00112064j 0.00554442-0.0156597j 0.00295269-0.0142322j -0.00104774+0.0114753j 0.0100687-0.00541842j -0.00682184+0.0109239j 0.00732127+0.01547j 0.0215554-0.00026371j -0.00642057+0.0154266j -0.00814326+0.0128285j 0.00970515+0.00638951j 0.00608096-0.000494825j 0.00219926-0.00962352j 0.0050153-0.0131381j -0.016794+0.000155216j -0.0248966-0.00363399j 0.00333693+0.00771213j -0.0213884-0.0144961j 0.00576143-0.000850453j -0.00981516+0.00325142j 0.000274814-0.00115707j 0.00245994-0.00698557j 0.00426869-0.00689096j 0.00173996-0.00756982j 0.0169956+0.0143267j 0.00318494-0.0069177j 0.01421+0.00464314j 0.00547059+0.00274975j -0.00303565+0.00105173j 0.0060532-0.00227887j 0.0119475+0.0181662j 0.00800056+0.00684588j -0.00391869-0.00359188j 0.0190558+0.0157682j -0.00574347-0.0010795j 0.00413281+0.000778183j 0.00665618+0.00189679j 0.0166069+0.0278728j 0.00921823+0.00173684j 0.00607697+0.00319926j -0.00868771-0.00144268j -0.00298683-0.00445318j -0.00789376-0.0108409j -0.00230036+0.00770391j 0.00257783+0.00596633j -0.0163407-0.0120157j -0.0224471-0.00392537j -0.00709203+0.00606812j 0.00509047-0.00250849j -0.00760633+0.00911259j 0.000200031-0.00583239j -0.0150866-0.0132606j -0.0132315-0.00737037j -0.00719652-0.00967077j 0.00301129-0.00255206j 0.00385141+0.00237484j 0.000292158-0.00147265j 0.00468671+0.0171903j 0.00348068+3.69281e-05j 0.00601715-0.000500083j -0.0125623-0.014434j -0.00411883-0.000701763j 0.00817939-0.00392713j -0.0123176-0.00605821j -0.00492375-0.00340339j 0.00445414+0.0186523j -0.00783865-0.00139807j -0.000904756-0.0211026j 0.00300284+0.0129585j -0.0179866+0.00697603j 0.0119328-0.00177788j -0.0073414-0.00546462j 0.0083358-0.0109822j -0.0173239-0.0200803j 0.0130387-0.00975521j 0.00874764-0.00780049j -0.0123764-0.0238304j 1.49421e-05+0.0126785j -0.00202287-0.0180221j -0.000694048+0.0100765j 0.00371572-0.000348243j 0.00520847+0.00484272j -0.0144448+0.0128903j -0.0157595-0.0261117j -0.00300162-0.0214081j 0.00882478+0.00517561j -0.00961967-0.0152612j -0.0323548-0.00296901j 0.00402289+0.0182426j 0.00183822-0.0278049j 0.00151707+0.000638792j -0.00366738-0.000506928j 0.0396742-0.0191332j 0.0293182-0.0229753j -0.0145721+0.0200365j -0.00764266+0.00527357j 0.032275-0.0119048j 0.0165466-0.0123282j 0.0192117+0.0134425j 0.00273303-0.0227045j 0.00584665+0.0166575j -0.00848451-0.00770687j -0.0160072+0.0126255j 0.00411129+0.0445633j -0.00719401+0.0346656j 0.00802847-0.00628888j -0.00289822+0.00746477j -0.00114347-0.0467262j -0.0233165+0.0165695j 0.00545772+0.0151704j 0.0208116+0.00101112j -0.0406122-0.0428796j 0.0304582+0.0253012j -0.0375102+0.0248232j -0.00310343+0.0235027j -0.00264824+0.0554044j -0.00464048-0.0284973j 0.0326195-0.0310705j 0.00307938+0.0302595j 0.00676694+0.00145914j -0.0486889-0.0270698j -0.0307417+0.0153857j 0.0442137+0.0144552j 0.0113362+0.0148566j 0.0527026-0.0654706j -0.00361893+0.122125j 0.0301775-0.014799j -0.0262865+0.0626216j 0.0113602+0.000648296j -0.045363-0.0449856j -0.0215384+0.0232116j 0.015049+0.0151736j 
0.0032106+0.00579781j -0.00528882-0.00224155j -0.00736439-0.0487918j -0.0291951-0.0191587j 0.0122881-0.00809965j -0.0183126+0.0199346j -0.0216782-0.0380211j -0.0243384+0.00172109j 0.0159305-0.0782893j 0.0309939+0.00554635j 0.00723718+0.00607402j -0.0138065+0.028813j 0.0163368-0.0116445j -0.00523102-0.0300264j -0.00422947-0.0148853j 0.00790054-0.0242422j 0.00897488-0.0092691j 0.012804-0.0180561j 0.0215161+0.00599824j -0.00432977-0.0058073j -0.0103099+0.0197864j -0.016785-0.0409619j 0.00430233-0.00957641j 0.0135762+0.0251726j -0.0153696-0.0309845j -0.00779441-0.0270064j 0.00409396+0.0130856j -0.00329812-0.00451117j 0.00140612+0.00524118j -0.00553298-0.00897452j -0.00696747-0.0100292j -0.00520798-0.0154296j 0.0106355+0.00477996j 0.00487178-0.0158765j 0.0088541-0.000569165j 0.0100414+0.0238095j 0.0198875+0.0185628j 0.000691221-0.0176145j 0.00161931-0.010729j 0.0261044-0.00760817j 0.0185026+0.00023461j -0.0198209+0.00194833j 0.0165701+0.0236289j -0.00907627-0.0180107j -0.00771104+0.011958j 0.0212213+0.0287929j -0.0072436+0.00666277j 0.0190901-0.0200311j 0.015899+0.0120146j 0.00349766+0.0169366j -0.0256188-0.0126948j 0.00586315+0.0163434j 0.00786753-0.028961j 0.011375+0.0224911j 0.00387391+0.0105078j 0.000293243-0.00445643j 0.0150702+0.0175404j -0.00686005+0.00285873j -0.00939605-0.00749111j -0.00488396-0.00444346j 0.00740914+0.00233152j 0.000570832+0.00369846j -0.00110206+0.012742j -0.0201169-0.0038673j -0.00592129+0.0178923j 0.0081164+0.0101174j 0.00356761-0.00428963j -0.0045379+0.00658076j -0.00258898-0.00604173j 0.000351831+0.00179122j 0.000616403-0.0104417j -0.00401998+0.0142338j -0.0150919+0.0219181j -0.0140458-0.00122187j 0.0217908-0.0102111j 0.00994352-0.00424184j -0.0155267+0.00149341j -0.00559268-0.00444239j 0.00483023-0.00252823j -0.0122711+0.0173325j -0.0185634-0.0157994j -0.00577055-0.00373721j -0.00490271-0.0128022j -0.0114974+0.00681005j 0.0166168+0.00884965j 0.0170995-0.00372549j -0.0124727-4.7694e-05j 0.00442129-0.0151538j -0.00424247-0.00717816j 0.00140102-0.0134338j -0.00274926+0.0122091j 0.000794831-0.0164463j 0.00856509-0.00757076j 0.0113693+0.00377468j 0.0125298+0.00357082j -0.00462714-0.00243195j -0.00611537+0.00561802j 0.000413544-0.00376116j 0.0060582+0.00379938j 0.00151474+0.00698387j 0.00187546+0.00974987j 0.00434829+0.00759424j -0.000941203-0.0150356j -0.00959076+0.00413379j 0.00568196-0.00861149j 0.00962535+0.00669063j 0.0120932-0.00586972j 0.00511098-0.000586452j -0.00934722-0.0107451j 0.0122598-0.0160294j 0.00983252-0.0127959j -0.0159443+0.00662066j 0.0120249-0.00470562j -0.0070892-0.00484079j -0.0104608-0.00735074j 0.0118429+0.0150834j -0.0153417-0.00946515j -0.0149149-0.00322098j -0.00765284+0.000150005j 0.00467978-0.00100981j 0.00306201-0.00151045j -0.0182988-0.00858341j -0.0177532-0.0131491j -0.00160883-0.0228469j -0.03443+0.0136326j -0.00146028+0.00272569j -0.0120513+0.0345003j 0.0167355+0.0109527j -0.013878-0.0293308j 0.0220384-0.0133755j -0.0146102-0.0163145j 0.0191123+0.000756693j 0.0322349-0.0087648j 0.0144302+0.00663143j -0.00764116+0.0272129j 0.00169036-0.00741767j 0.00809259+0.019574j -0.0117006-0.0211207j 0.0204645+0.0226448j -0.0207834-0.00276547j 0.00637076-0.00787575j 0.00991939-0.00537446j -0.0257073+0.00150956j -0.0233688-0.00866268j 0.00160009-0.0343324j -0.0223017-0.00838851j -0.028649+0.0187227j 0.0203521-0.0252719j -0.0246873+0.0298158j -0.0170561-0.0148237j 0.00178247-0.0258166j 0.0167044+0.0254594j 0.0529151+0.00874861j 0.00709815-0.00116958j 0.0119201-0.0135407j 0.0332143+0.00211271j -0.0244713+0.045416j -0.0325461-0.0109599j 0.000168642-0.000527407j 0.0486925-0.0479485j -0.00540826+0.00212275j -0.00903809-0.0075131j -0.0270153-0.0355273j -0.00265384-0.00758339j 0.022088-0.0351425j -0.00947799-0.019938j -0.0195621-0.00192718j -0.0295546+0.0831372j -0.0115787+0.0129609j -0.0434471-0.0429015j 0.0244726+0.0264075j -0.0469973-0.057372j 0.0164234-0.0394455j -0.0108621-0.0433742j 0.00345375+0.00396038j -0.00590322+0.0323488j -0.0271299+0.0321981j -0.0534746+0.0210249j -0.00994358+0.011964j 0.0670902-0.0095663j 0.0491201+0.115799j -0.0584014+0.0213473j -0.0758034-0.000252904j 0.0618151+0.0538086j 0.0170968+0.0128061j 0.00386309-0.0444868j 0.0571032+0.019067j -0.033314-0.0135226j -0.0330457+0.00106229j 
0.0120983-0.022409j 0.00738736-0.0220001j 0.0249384+0.0419768j 0.000973318+0.0212137j -0.029761+0.000655936j -0.0390372+0.0455054j -0.00492716+0.0315244j 0.0558817+0.00618918j -0.00558676-0.0201446j 0.0282227-0.0123087j 0.0177198-0.0181897j -0.0211755+0.00300564j -0.00254847-0.0077838j -0.00131251-0.013759j 0.0168182-0.00766655j -0.00278692-0.0228572j -0.0145199+0.0172998j -0.0128177-0.00540054j -0.00359005-0.0226626j -0.0202259-0.00170716j -0.00182042+0.0366572j -0.00297081-0.00538885j 0.0228514-0.0108021j -0.00475715-0.00595257j 0.014562-0.000400011j 0.00295533+0.0134384j -0.0128872-0.00516601j 0.0304181-0.00729708j -0.0164224+0.0142342j 0.01876+0.0250935j -0.00805734-0.0083805j -0.0254204-0.0128991j -0.00580201-0.0104007j 0.0130699-0.00723457j 0.00931214+0.0180124j -0.00540395+0.00921481j -0.0104095+0.01093j -0.00759205+0.0146341j -0.000919644+0.00360492j -0.0064342+0.00954548j -0.00506441-0.0190611j 0.00033217+0.0131791j 0.00695066-0.000688672j 0.0137731-0.0136537j 0.00432612+0.0024241j 0.0182307-0.00687225j -0.00251338+0.00997154j -0.00398172+0.011417j 0.0180138+0.00765564j 0.011032-0.00939163j 0.00653819+0.0073145j -0.000152747+0.00954823j 0.006361+0.0105024j -0.0124473-0.0145223j -0.0130022-0.0144453j 0.0184309+0.00395535j -0.0165905+0.00323083j -0.00365952-0.00932761j 0.00958785+0.00768509j 0.0120691+0.00302791j 0.00830545-0.00320735j 0.0110154+0.00367706j 0.00610849+0.00299097j -0.00548755-0.00378514j -0.0098573+0.00986771j 0.00977979-0.00786298j -0.00229126+0.00749735j 0.00731513+0.00168262j -0.0171131-0.00828107j -0.00315697+0.0103807j 0.0110032+0.00362402j -0.00202057-3.30963e-05j 0.00938892-0.00971422j -0.00193993-0.00295776j 0.0170351+0.00922232j 0.00335065-0.0027617j 0.00302866-0.0116642j 0.00267319+0.00602847j 0.0089836+0.00594176j -0.00509536+0.00273163j 0.00994905+0.00615613j -0.00695305-0.00214161j 0.00444063+0.0239699j -0.013789+0.0064163j -0.0122284+0.0109615j 0.00529169+0.00888311j -0.00283405-0.00956498j -0.0187076+0.00677627j -0.00426413+0.00577244j 0.00444473+0.000847112j -0.022143+0.00783717j 0.00678088+0.00649294j 0.00112551-0.00250541j -0.0041772-0.00557734j -0.0222589+0.00166436j -0.00365483-0.000571852j 0.00313548+0.00118617j 0.00818284-0.0234876j 0.00949819-0.0041413j 0.0115053+0.00704035j 0.00408884-0.0105118j 0.00338419-0.0211836j -0.00260743+0.00494025j 0.0019376-0.0101047j 0.000599994-0.00472357j 0.0129428+0.00467613j 0.00475268+0.000695539j 0.00896318-0.00602504j 0.00785713+0.00240293j -0.000280324+0.0035132j 0.0022195+0.00471162j -0.00396584+0.0111518j 0.00541734-0.00445757j 0.0155747+0.00958718j -0.00763482-0.00527124j -0.0122903+0.00885679j -0.0137863+0.0115381j 0.0220591+0.00136005j -0.00351775-0.0021837j -0.0070936+0.00569357j -0.00114357+0.00572323j 0.0156376-0.0103613j -0.0125407+0.00346259j 0.0128762-0.00841526j -0.00874414+0.00751044j 0.00300407-0.0144402j -0.0221038-0.00516703j -0.0208134-0.00118702j 0.0134606-0.00511308j -0.000528095+0.0275025j 0.0077608-0.00876948j 0.0180058-0.00633795j 0.00122385+0.00415279j 0.0029136+0.00217079j -0.0219259-0.0066351j -0.00371703+0.0124012j 0.00349458+0.00218877j 0.00584644+0.0183052j 0.0191177-0.00339845j 0.0131352+0.00321952j 0.0154307-0.00343399j -0.00760893+0.00573424j 0.0081903+0.0166757j -0.00117987-0.0103933j 0.0106548-0.00538517j -0.0315566+0.00835329j -0.0140438+0.00988051j 0.020379-0.00913272j -0.00037738-0.00916846j -0.00428149-0.00100357j -0.00136149+0.00570252j -0.0113286+0.0113203j -0.0172506-0.0199986j 0.00637733-0.000141071j -0.0144759+0.00230576j 0.00250736-0.0194922j -0.00557934-0.0128365j -0.0102636+0.023722j 0.0165701-0.00328491j 0.0113811+0.0253239j 0.0323831-0.0134266j 0.00951677-0.00916321j 0.0023371+0.010411j 0.0370905-0.043415j -0.0267467-0.0135081j -0.00514909-0.00804597j 0.0191069-0.0022226j 0.0260488+0.00658958j -0.0435075-0.00194606j 0.0145974-0.00443577j -0.0436438+0.045446j -0.0174112+0.00884057j -0.005627-0.0295699j -0.032487-0.010356j -0.00519262-0.00941358j 0.0127821+0.0186491j 0.0287077-0.028571j -0.0115505+0.01395j 0.004342+0.0241165j 0.0434476-0.0226727j 0.00361467+0.0380916j -0.0243184-0.063263j 0.0324914+0.0141752j 0.0226556-0.00229806j 0.0166713+0.013161j 0.0245383+0.0193575j 0.0134644+0.00160676j 0.00914042+0.0222574j 0.0264104+0.000756854j 
