-0.000980585+0.024548j 0.0379489+0.00591949j 0.000348316+0.0139475j 0.00220573-0.0288645j -0.0294657+0.0274145j 0.0293231+0.0305422j 0.0266195-0.0070465j -0.0298012+0.0309027j 0.0138858-0.020974j -0.00325293-0.0107383j 0.00185292+0.0537711j -0.0171242+0.00139675j 0.0103094+0.00839177j -0.0168333+0.030444j -0.00395342-0.0202882j -0.0413295-0.00227281j 0.0118435+0.0113104j -0.0111826-0.0192329j 0.00292735+0.0128142j 0.00929936-0.0226066j 0.00235365-0.00914595j 0.0140028+0.0318979j -0.0120059+0.023944j -0.00273362-0.00571382j 0.00020163-0.00237949j 0.0115135-0.0135062j -0.000215035+0.00647395j -0.00233818-0.0276143j 0.00351024+0.00882628j 0.0058864+0.0188214j 0.0158965+0.00927524j 0.00776964-0.0117552j -0.00419422-0.0229283j 0.000256793+0.010867j -0.00839893-0.00929162j -0.00500867+0.007691j 0.000140437-0.0102842j 0.00288588+0.0034044j 0.00198689+0.00455063j 0.0162809-0.0269296j -0.031437-0.0121428j 0.00868421-0.0146051j -0.00447347+0.00132711j 0.00414398+0.0128361j -0.00725356-0.0127373j 0.00664838-0.00272953j 0.000150487+0.00517575j -0.000408324-0.000306723j -0.00167067+0.0113207j 0.00371227-0.00510917j -0.000195685-0.00169405j 0.00423406+0.00718149j -0.0129812-0.00475274j 0.00993264-0.00149255j -0.000628809+0.00752817j 0.000368415-0.00295031j -0.0123873-0.00759026j -0.0146436-0.00934421j 0.00928045+0.00495161j 0.00226083-0.0033183j 0.0147778+0.013277j 0.00321727-0.00559425j 0.0076125+0.0175738j 0.00075274+0.00186502j -0.00754763+0.00235497j 0.00413112-0.00246606j -0.00236879-0.001924j -0.00344061-0.00163034j 0.00797351-0.0106941j -0.0135371-0.00542592j -0.00216656+0.000771503j -0.00914597-0.0117761j -0.0181145-0.00395109j 0.000141707+0.00307432j -1.73647e-05-0.00465759j -0.00225943-0.0124814j -0.00530527+0.00126092j 0.00723712+0.0126724j -0.00327608+0.00697983j 0.0118616-0.00502286j 0.00559575+0.00934393j -0.00343297-0.0183234j 0.00959756+0.00775166j -0.00549029+0.00337548j -0.000821997+0.000714596j 0.00251235-0.00183316j -0.00152954+0.00823655j 0.00271428-0.00152087j -0.00134319+0.00236133j -0.00778995+0.00115838j -0.0024199+0.00945893j -0.00621408-0.0157471j -0.0130319+0.00291859j 0.00527752-0.00506082j -0.00721441+0.00806744j -0.0316847+0.0174812j -0.0080381-0.0020888j -0.00539709-0.0204095j 2.94171e-05-0.0214555j 0.0121278-0.00302141j -0.00786098+0.00705662j -0.00559009-0.00457219j 0.00307232+0.0218922j -0.00373672+0.0168932j -0.03273+0.0232192j 0.00944045-0.00993646j 0.0337872+0.0338876j 0.00221574-0.00109965j 0.0254074+0.00232262j 0.0177835+0.0148902j 0.00127456+0.00552851j 0.0189953+0.00307812j 0.0148449+0.000425378j -0.0133184+0.0224048j 0.0320412+0.0126061j -0.0410157-0.0258883j -0.0149795+0.00887351j 0.0270717+0.0225871j 0.00813435+0.0010504j -0.051973+0.018611j 0.0317693+0.00684017j -0.00239119-0.0139379j 0.0196564+0.0204396j -0.0181704+0.0284649j 0.00149135-0.0396729j 0.0218416+0.0305929j 0.056264+0.00599099j 0.00409935+0.0128139j -0.0374918+0.022094j 0.020413+0.0353832j 0.0489122-0.0270512j 0.0064467+0.0227653j 0.114553+0.0122641j -0.0293402+0.0913815j 0.0381345+0.0929551j 0.125946-0.0820814j 
-0.042169-0.00499225j 0.0118902+0.0416781j -0.0168377+0.0487678j -0.0261409-0.0249418j -0.0232542+0.0164852j 0.00942729+0.0100532j 0.0157481-0.00385778j 0.0102532+0.0168116j -0.00503058+0.00872358j -0.0301825+0.00438575j 0.0142209+0.0153696j -0.0159109+0.0024378j -0.0206817-0.0160678j 0.00978932+0.00306236j -0.0214736+0.0103161j -0.00265385+0.002033j -0.0239874-0.00537168j -0.00946565-0.0148736j 0.0162944-0.0060095j -0.00209685+0.0117386j -0.0183208+0.0247366j 0.0178376+0.00260126j 0.00220659-0.0161908j 0.0293911-0.00133432j 0.00460315-0.00621649j 0.00315212+0.00853074j 0.000513169-0.00301822j -0.00406242+0.00696925j 0.0103242-0.00981215j 0.00635055-0.010965j -0.00963496+0.0135761j 0.0172213+0.0103258j -0.000634728+0.00109797j -0.000768497+0.00262338j -0.00453562+0.0116437j 0.0235111+0.00138794j 0.0117691+0.00278425j -0.0175779+0.0161896j -0.000392587-0.0148913j 0.0110015+0.0133542j -0.0020461-0.0153623j 7.80851e-05-0.00413701j 0.00368358-0.0250025j -0.00421781+0.00566559j -0.0266887+0.0109561j 0.00279647+0.00700566j -0.0090274-0.00337413j 0.0162973-0.00303091j -0.00776096+0.00057934j -0.00773812+0.00850105j 0.00609325+0.00260149j -0.00287687+0.00510149j -0.00448451+0.00460854j 0.00341177+0.00146871j -0.00371729-0.00610918j 0.0052472+0.00712289j -0.00143841-0.00552758j -0.0057029+0.010589j 0.00138332-0.00115798j 0.00545944+0.00446302j 0.000669732-0.005306j 0.00412398+0.00756918j -0.00876806-0.00226325j -0.013093+0.0163898j -0.00770066-0.00694368j -0.00493472+0.00527301j -0.00564602-0.00362874j -0.00133632+0.00298707j -0.00221529+0.0143462j -0.00743039-0.0121146j 0.0087742+0.0113303j -0.000380175+0.014182j -0.003737-0.00721953j -0.00250729+0.00419065j 0.0107049-0.0112819j 0.00600802+7.01447e-05j 0.00312053-0.00996791j -0.0069163+0.00978372j -0.0115732+0.0105878j 0.0198862+0.00150175j -0.000302002+0.0117343j 0.0161564+0.0206826j -0.00236695-0.00226683j 0.00417212-0.0266218j -0.0168712+0.0296326j -0.000116295+0.00617843j -0.0220493+0.0257302j 0.0213316-0.00904394j 0.00736318+0.00325755j -0.00506603-0.00940602j -0.00585436-0.00212434j 0.0067872-0.00157465j -0.00646947-0.00562378j 0.0029208-0.00293793j -0.0119212+0.0014135j -0.00944955+0.0043633j -0.0190092-0.00645731j -0.0040705+0.000972491j 0.00560915-0.0047007j 0.00200264+0.0145333j -0.00736971+0.00277543j 0.0112086-0.010738j -0.0100117-0.0143732j -0.0100154-0.00308068j -0.0146323-0.0180413j 0.0324011-0.0104384j 0.00156038+0.00439439j 0.00257372-0.00956456j 0.0125196-0.00138651j 0.000278541-0.00962636j -0.00849642+0.00187269j 0.000306378+0.0385937j 0.0141077-0.0256712j -0.0275819-0.0175872j 0.00135821-0.0181487j 0.0254293+0.0145109j 0.0151682+0.0162078j 0.0274195+0.00210068j -0.0249449-0.0214502j 0.00800284+0.00642066j -0.0363328-0.00736553j -0.0319557-0.0402419j 0.0224713-0.0179883j -0.00947484+0.0248865j -0.0302082-0.00149018j 0.011531-0.0550034j 0.0173024-0.00868986j 0.0178851-0.0160407j 0.0458038+0.0601408j 0.0321793-0.00849882j -0.0726314-0.00745912j -0.0177184+0.00843969j 0.0465471-0.0875897j 0.104065+0.0203741j -0.105526+0.0732075j 0.0193901+0.0850563j 
0.0584112+0.0234335j 0.00105909-0.0512882j 0.00658455-0.0659972j 0.0527379+0.0081463j 0.0358457-0.0297194j -0.0166512-0.011048j -0.0301982+0.0159589j -0.0218376-0.0386986j -0.00672136-0.00293218j 0.0340218-0.00916264j -0.0225936-0.00805557j -0.00490416-0.000884856j 0.0227934+0.019682j 0.0108099-0.0186568j 0.00921183+0.00709054j 0.0101886+0.00812069j 0.0373716+0.0166193j 0.0189485+0.0217976j -0.0224059+0.0149125j 0.000736383-0.00182474j 0.0217999-0.023751j 0.00652115-0.0164766j -0.0127016+0.0114081j -0.0242755-0.0023511j -0.00714495-0.0165796j -0.00392665-0.0117089j -0.000838863+0.00695493j -0.00613714+0.00228018j -0.00533023-0.000140383j -0.0078616+0.00272516j 0.0132561-0.00826403j -0.0124172-0.00482073j 0.00036479+0.0013148j 0.0064435+0.000349622j 0.01423-0.00331264j -0.0136777-0.00574485j -0.00148537+0.0129848j -0.000241988-0.00701454j 0.00594357-0.00581786j -0.0173857-0.00191599j 0.00612381+0.00691219j -0.00436071+0.000716905j 0.00732594-0.000213343j -0.0017569-0.00698882j 0.0117301+0.00137399j -0.000725239-0.00174227j 0.00881277+0.00907721j -0.0192397-0.00222292j 0.00462823-0.00495519j 0.00109547+0.00161429j -0.000206915+0.00389587j 0.00123143-0.00493859j 0.0104205+0.00246845j -0.00123183+0.00670174j 0.00307062-0.00221663j 0.000524884-0.00427384j 0.0164504+0.0125178j 0.00111802+0.00738298j 0.00364132+0.000414778j -0.000544034+0.00243153j 0.00779054-0.00613987j -0.00782612+0.00725329j 0.000879477-0.00463398j -0.00640963-0.000321822j 0.00845538+0.00331171j -0.00292905+0.000200231j 0.00334303+0.0146527j 0.00702842+0.00436565j -0.0138899+0.00461028j -0.00329467+0.00500564j -0.00660323-0.000695103j -0.00911418+0.00790202j -0.00789492-0.0205883j 0.012487-0.00940038j 0.00486748+0.000119419j 0.000697079-0.00996723j -0.00156373+0.00582111j -0.00856165-0.00584589j 0.0136203-0.00575327j 0.00517208-0.000401413j 0.0182889+0.00303197j -0.00277375-0.00619903j 0.00720167+0.00218612j -0.00542752+0.00833661j 0.00363101+0.00523577j -0.000889394-0.00604151j 0.00283694+0.0171951j 0.00242694-0.0155266j -0.0246183+0.00340343j -0.00350757-0.00275883j 0.0258173-0.00839717j 0.00154932-0.0149768j 0.0108933+0.0246283j -0.0010523-0.00236478j 0.0221244-0.00418833j -0.0299969+0.0291469j 0.0272514-0.00721902j 0.0118142-0.0206808j 0.0297297+0.0104381j 0.0105249+0.00115861j -0.0135799+0.0100502j -0.0224582+0.00784252j 0.00235976-0.00512027j -0.00859303+0.000154737j 0.00494062+0.025026j -0.0281732-0.0214237j -0.0270374-0.00329896j 0.00258658-0.0111984j -0.045975-0.00128282j -0.00615982+0.0115703j -0.00932032+0.00493252j -0.00545046+0.0323957j -0.0185142-0.00496889j 0.00461081-0.00520402j 0.00424669-0.00888033j 0.0160756-0.0113152j 0.0441063+0.016712j 0.00144957+0.051123j -0.0210541+0.0337071j 0.0150246-0.00947545j 0.0383986+0.0054009j 0.0238633-0.0203677j 0.0404935+0.0363264j -0.0406135-0.00535671j 0.0153714-0.0251409j -0.00116619+0.0345685j -0.0268882+0.0343807j -0.0288092+0.0387121j -0.00280975-0.00757268j 0.0442485+0.00262272j 0.046501-0.0848533j -0.0968138-0.0368278j 0.00171529+0.0324595j 0.0803333-0.0980748j 0.00995836+0.0300287j -0.0526245-0.00171781j 
-0.0112598-0.0413044j -0.0410244-0.00145832j 0.029308+0.00893149j -0.0415551+0.0438027j 0.00514156+0.0035189j -0.0108991+0.00361324j -0.00586559-0.0184916j 0.0357578+0.00432653j -0.0174317+0.0027277j 0.00295917+0.00320822j 0.000395594-0.0557415j 0.048452-0.0101805j 0.00114714+0.00236609j -0.010658-0.00780922j 0.00964294-0.0101555j 0.00997238-0.0225625j -0.014422-0.01851j -0.0148068+0.0127866j -0.00624322-0.00993171j -0.00995356+0.00346106j -0.0199514-0.00336366j -0.0219684-0.00580215j 0.00268659-0.0189512j 0.00879455+0.00879758j 0.0021595+0.0276103j 0.00149353-0.00618369j 0.00886104-0.0158664j 0.00938397+0.00383071j 0.00522347+0.00100433j 0.016642-0.00523539j -0.00412266-0.0117653j -0.0135853+0.0026202j 0.0120827+0.00572124j 0.00685529-0.00587232j -0.0289952-0.0170441j -0.0143867-0.0086044j 0.00529585-0.00628424j 0.0109021+0.000157365j -0.000781216+0.0209458j 0.00455738+0.0107026j -0.00675457+0.0190803j 0.00573193+0.0208864j 0.00760543+0.0200725j -0.00392359-0.000450091j 0.0149553+0.000826244j 0.00532487-0.000114949j 0.00229231-0.00344167j -0.0176636-0.0109251j 0.00292587-0.00990391j 0.00476233+0.00118282j -0.00736911-0.00432171j 0.00388713-0.00178191j 0.0123491-0.00500159j 0.0050865-0.0102776j 0.000428789+0.00647923j -0.00564098+0.000881117j -0.0126546+0.00812421j 0.00480634-0.024803j 0.00300608-0.00120623j -0.00627954+0.00711236j -0.0144601-0.00871502j 0.00235321+0.00340326j 0.0134733+0.00898089j 0.0203071-0.00297894j -0.00027199-0.00840839j 0.00269179-0.00383975j 0.00379277+0.00295406j 0.00334965-0.00708248j 0.00888439+0.0119311j 0.018819+0.0049677j -0.00474428-0.00543046j 0.0249445+0.000852599j 0.00508467+0.0245097j -0.00396545+0.00622746j 0.00280713+0.00939019j -0.0230362+0.00623191j 0.0242619+0.002688j 0.034991-0.0126457j -0.0175502-0.0081447j -0.027517-0.0117959j -0.0118079-0.0257934j -0.0229088+0.012614j 0.00163222-0.016689j 0.0184268+0.0258053j 0.00980979-0.0254195j 0.0101137+0.00221824j 0.027196-0.0313857j -0.0324683+0.00514704j 0.00791104+0.00864262j -0.0021041+0.0207298j -0.0110962+0.00533116j -0.00743501+0.0218143j -0.0064706+0.00544457j -0.00728961-0.00749452j 0.00703739-0.00831269j 0.024758-0.00559893j 0.00532937-0.0124719j 0.00324997+0.00808656j -0.017198+0.00228368j 0.0145086-0.0139004j -0.0114313-0.00732381j 0.0333627+0.00328514j 0.00763126+0.000916552j -0.00042592-0.00218556j 0.0233246+0.0099707j 0.00451818+0.013354j 0.00489379-0.0468022j 0.0139736+0.0245916j 0.00206708-0.0109969j 0.00457399+0.0238002j 0.00767356-0.0158756j -0.0181825-0.0423357j -0.0012174-0.0134566j -0.00503702+0.0334148j -0.00109042+0.00037153j -0.00560581+0.000817642j 0.000915811-0.0142178j -0.0293877-0.039775j 0.0108401+0.000283332j -0.000183226+0.00183664j -0.0532609+0.0471593j 0.0334487+0.0582683j -0.0153409+0.000509324j 0.0321089-0.0548094j 0.0431101+0.0419881j -0.0635094+0.0212144j -0.0186764-0.0297793j -0.0168406-0.0140455j -0.029328-0.0214352j -0.00418855+0.0148099j 0.00255428+0.0569763j 0.00133693+0.0568567j 0.0308306+0.0365641j -0.0463209-0.03955j 0.00304064-0.0666492j -0.052511-0.0176404j 
0.00455056-0.00555365j -0.0164742-0.0011537j -0.029118-0.0128924j 0.0154451+0.0160255j 0.0225791-0.0211467j -0.00553325-0.0316845j -0.025603+0.0067433j 0.0214414-0.011955j -0.0115167+0.0137669j 0.00699153+0.013055j -0.000707998-0.0184603j -0.00449103+0.0116843j -0.0219872-0.0150404j 0.0228412-0.00437988j -0.00555439+0.0292852j 0.0317497+0.0185248j 0.0035571-0.0004847j 0.0159264+0.0159596j 0.00509302-0.0145824j -0.0207093+0.00287618j 0.000712939+0.0063261j -0.00722718-0.00977687j 0.0260484-0.0177466j -0.00151193+0.00646941j 0.020725-0.000987915j 0.00507196+0.014099j -0.00150609+0.0106414j 0.000858658+0.029821j 0.006927-0.00810654j -0.00395624-0.022753j -0.0215345-0.00483647j -0.0145475+0.0134506j -0.00624383+0.0228465j 0.00263561+0.00754434j 0.0200195+0.0153418j 0.016435+0.00080414j -0.0058328+0.020077j -0.0212173-0.00178608j 0.00617973-0.0106679j -0.00597464+0.0242367j 0.0273243+0.00547068j -0.00188767+0.0077873j 0.0100099-0.0157222j -0.026167-0.0123219j -0.00392465+0.00823366j -0.0161627+0.00923053j -0.00189557-0.00487541j 0.00751581-0.00447942j 0.0117014-0.00905971j -0.0104708+0.000319516j 0.00112167+0.0154637j -0.00986486-0.00393267j 0.00903187+0.000730417j -0.00864416-0.0075702j 0.00120717-0.00524924j 0.00336349+0.00570796j 0.017061-0.00413748j 0.00539623+0.00703738j -0.00191958-0.0139893j 0.00130793+0.00630108j -0.0339041-0.0253419j 0.0206209+0.0169576j -0.00785598-0.00801009j -0.00335994+0.00113442j -0.00630293-0.00652604j -0.00933433-0.000333071j 0.00183584-0.00374809j -0.00268623+0.00541677j -0.000343085+0.00818408j -0.0100091-0.0118899j 0.0106937+0.0150549j -0.00638755+0.0071569j 0.0278453-0.0143344j -0.0115529+0.00893083j 0.011637-0.00593185j 0.0181732-0.0112712j 0.00533096-0.0173179j -0.0187014+0.0167063j -0.00549609+0.00354063j 0.00293698-0.00633458j -0.00902908+0.0236425j 0.0223435+0.0464084j -0.00657666-0.0247709j 0.0157036-0.0286786j -0.0210889+0.00351661j 0.0068016+0.00882624j -0.0286643+0.00973949j 0.0217706-0.0125982j 0.013141-0.0104899j 0.00727865-0.0148681j 0.0112685+0.000214637j 0.0299784+0.00798325j 0.0225929-0.014774j -0.00765988-0.0132471j -0.00542678+0.0131816j 0.00540412-0.0152088j -0.0125819-0.0202257j 0.0200611-0.00200392j -0.00193952+0.0343764j 0.0155762+0.0363591j -0.00806-0.00808618j -0.0048889+0.00429508j -0.0187558-0.0388201j -0.0036032-0.0239102j 0.0100939-0.0235444j -0.0107769-0.0102807j -0.00525959-0.00370084j 0.0216616+0.0116401j -0.0142866-0.00806451j -0.00517149-0.0135262j 0.014811+0.0122544j 0.00611017+0.0230731j 0.0537009+0.0173818j -0.0203948-0.0421091j 0.00923822-0.0401751j 0.0193695+0.0475715j 0.0305973+0.011175j 0.000314223+0.00151126j -0.051671+0.00225028j 0.0245005+0.00807277j 0.00614084-0.0343374j -0.0146221-0.02572j -0.00253685-0.0229616j 0.0370247-0.0127546j -0.0512564+0.0468986j 0.00964392-0.0869187j 0.0254454+0.00819586j -0.00388186+0.0175412j 0.0646117-0.0129732j -0.0194413-0.0166346j 0.0228917-0.00420799j -0.0337684-0.0515704j -0.0251333-0.114615j -0.00594781-0.0793169j -0.0777892-0.00302487j -0.0306979+0.0879743j 
0.0265492+0.0212122j 0.01334-0.0223842j -0.00123804-0.0352918j 0.00972667-0.00391549j 0.0380878-0.00482622j 0.00543136-0.00868004j -0.0200567-0.0146881j -0.0137353-0.0116816j -0.00454647-0.00165505j 0.00149216-0.00861424j 0.00123666+0.00141656j 0.0022143+0.0090751j 0.000560333+0.00635189j 0.000958647+0.00594368j 0.00278559+0.0122758j 0.00124822-0.00832795j 0.0256249-0.00150445j 0.0271775+0.022482j 0.000464813-0.00530356j -0.012766-0.00790555j -0.00860677-0.00753978j 0.0103547-0.00276609j 0.00432776+0.0124846j -0.014948+0.00881544j -0.00321864-0.00905344j 0.00546404-0.00670236j -0.00151129-0.00291182j 0.00627528-0.00429288j 0.00209222-0.0010095j 0.00101666+0.00102202j 0.00389854-0.00509948j -0.0109019+0.00354094j -0.00441549+0.00178846j 0.00697305+0.0196712j -0.00677917-0.00507329j 0.00926626+0.00281442j 0.000863452+0.0128119j 0.00668246-0.00448762j 0.010366-0.00028494j 0.00874596-0.00269954j 0.000139156+0.0210746j 0.00637814+0.008904j 0.00712056-0.000801458j -0.0104075+0.000873968j 0.00194471-0.0154324j -0.0032712+0.00779498j 0.00408337+0.0127855j -0.0198317-0.00957869j 0.00760909-0.00539307j 0.00913565-0.00250284j 0.000386307+0.00691361j 0.00149683+0.000553717j 0.0105728+0.00991495j -0.00909941-0.00462961j 0.000399619+0.000786857j 0.0126172-0.0104009j -0.007911-0.0126554j -0.00558994-0.00852934j -0.00714139-0.00898989j 0.00553011-0.00339009j 0.00181718-0.00647751j -0.000340653+0.0123714j 0.0120781+0.00913001j 0.0145378-0.00956596j -0.0033741+0.00659433j 0.00207974-0.00707771j -0.00638263+0.00295312j -0.000807519-0.00139873j 0.00831724-0.00676623j 0.00125539+0.0105924j -0.00664371-0.00108178j 0.0105533+0.00252176j 3.88762e-05+0.0018286j 0.00135964-0.010226j 0.0130884-0.00094817j 0.0010534-0.000783779j 0.015403+0.00349238j 0.0111768-0.00126515j -0.00569958-0.00430324j -0.0126292-0.0107634j -0.0252684-0.00715942j -0.00423026-0.000153116j 0.0183886+0.00156994j 0.0221383+0.0110899j 0.000730822-0.0147713j -0.00740856-0.00326503j -0.00164437-0.00180147j -0.00843624+0.0178495j -0.011323+0.0101891j 0.00144331-0.000254473j 0.0120769-0.0020016j -0.000200919+0.0337572j 0.0157288-0.0071292j -0.0136673+0.007712j -0.00189095-0.0097479j 0.0309439-0.0183494j -0.0172338-0.00809741j 0.00324847+0.0120773j -0.0206449+0.0362795j 0.0142818-0.0186308j 0.000932847-0.00926151j -0.00878637-0.00999763j -0.00258988-0.0035669j 0.0126273-0.0216986j 0.00666944-0.00851431j -0.0117568+0.018713j 0.00958479+0.0126458j 0.0163276-0.0174449j 0.00770688-0.00177865j 0.028431-0.0128973j -0.00460659-0.013523j -0.0131786-0.0284544j 0.0280871+0.000173591j 0.019579+0.00724478j -0.0518222-0.0160661j 0.00990531+0.00874934j 0.00402906-0.0265722j -0.000248652-0.00131225j 0.00584169+0.0431547j 0.0329251-0.00608672j 0.0136873-0.0234148j -0.00965558+0.0188516j -0.0120955-0.0182184j -0.00833093-0.0514723j 0.0123912+0.0274384j -0.0293859+0.0197887j 0.0195863-0.0183537j 0.0370767+0.032922j 0.0123474-0.0469319j -0.0443281-0.0109321j -0.00681818+0.0703096j 0.013628-0.0396457j 0.0131792+0.037803j -0.0202451-0.0282123j 0.025649-0.0489069j -0.0294239+0.0151053j 
-0.0515238-0.0343394j -0.0219899+0.0476978j -0.0210874+0.0403631j -0.0425134-0.00228326j 2.56372e-05-0.0155718j -0.0113742-0.0106888j -0.0110721-0.0177551j 0.0166412-0.0153333j 0.032517+0.0445443j -0.0466907+0.0178157j 0.0175849+0.0395448j -0.00667356+0.0699064j -0.0711116-0.0190148j -0.000102699-0.000575132j 0.00633071+0.038629j 0.0268328-0.00970431j 0.00717113+0.00547884j -0.0044121+0.0227561j 0.029902+0.00269864j 0.00475509-0.0144996j -0.0153996+0.00409946j 0.0254411+0.00511814j -0.00194785+0.0124961j -0.0210063-0.0230849j -0.0219844-0.00197951j 0.0134676+0.0172093j -0.025257-0.0122124j 0.031602+0.00536812j -0.00464718+0.001745j 0.0135875-0.033413j -0.00587953-0.0152569j -0.0277227+0.0178778j -0.0211948+0.00484046j -0.001343+0.00386762j -0.00896577+0.00967963j 0.0255946+0.0120329j -0.0362885-0.00438601j 0.00438586-0.0110371j -0.00868294-0.0113805j -0.000544054+0.0111888j -9.58172e-05+0.0145553j -0.0153042+0.00283132j -0.00656883-0.000594347j -0.00706888+0.00750818j -0.0114206-0.0132375j -0.0210496+0.00411645j 0.0106602+0.00228782j 0.00968904-0.00173787j 0.0363319-0.0110805j -0.00742946-0.021359j 0.00321271+0.0287927j 0.00746296+0.000679989j 0.00521554-0.0131465j -0.00726509-0.00446909j -0.0152769-0.000369507j -0.00678878+0.0118349j -0.0135624+0.00605359j 0.0255206-0.00792764j -0.0196277-0.0145567j 0.00982845+0.016597j -0.0122872+0.00855774j 0.00777461+0.000465944j 0.0098999-0.016482j -0.0080552+0.00415615j 0.00795512+0.0044653j 0.00877185+0.00472147j -0.0161035+0.00489876j -0.0188446-0.00106196j -0.0118911-0.00974433j -0.00370918+0.0150395j 0.0213949+0.017893j 0.0119993-0.0125218j -9.88387e-05-0.0245403j 0.000209155+0.00907092j -0.0157824+0.00567711j -0.0192473-0.000747283j 0.000900064-0.0227319j -0.00399287+2.05676e-05j 0.0273732-0.0135068j -0.0192805+0.00017138j -0.0162895+0.00592396j -0.0282294-0.00396001j 0.0198618-0.00960953j 0.0481073-0.00455315j 0.0111715-0.0300931j -0.0105766-0.0239755j 0.00291841-0.0216759j -0.00456721+0.0033376j 0.00869925-0.00433004j -0.0089618+0.000234409j 0.000735737-0.00603575j 0.00553885+0.0319723j 0.0634726-0.0134969j 0.0284797-0.00982146j -0.0102882-0.0163457j 0.0336648-0.0268371j -0.0159142-0.00154187j -0.0234942+0.0530302j 0.0114353+0.00987868j 0.0117602+0.0110547j -0.00148927-0.019713j -0.00822765+0.0168109j -0.000941802-0.00629087j 0.0026155-0.0158288j 0.0382253-0.0134076j -0.0115286+0.0209619j -0.00809306+0.00682524j 0.0052965+0.0385588j -0.0218346-0.0111913j 0.0124609-0.0114181j 0.0088095+0.0092214j -0.0168141-0.0251355j 0.0537562-0.00602002j 0.0406553-0.0203726j -0.0434089+0.0114785j 0.0205359+0.0034713j -0.00553952-0.0590405j 0.0157134-0.0466104j 0.0019364+0.0014282j 0.00238661+0.00392715j -0.00992531-0.012651j 0.000765376+0.0641204j -0.0361933-0.0291793j -0.0213338-0.0300101j -0.0109814-0.0997555j -0.0429666-0.0455168j 0.0370682-0.0743929j -0.0868916+0.0211555j 0.0245809-0.0876167j -0.044649-0.00701801j 0.0229836+0.0604929j 0.0538013+0.00318621j -0.0190192+0.00843045j -0.0477123+0.00881174j 0.00634683-0.0287538j -0.0706367+0.0147809j 
