0.00846421-0.0284837j -0.0124874+0.0446261j -0.0151952+0.0268567j 0.0318327+0.0134771j -0.0218944+0.0243901j -0.0342556+0.0445639j 0.0191461-0.00686141j -0.00694121+0.036682j -0.0136339-0.0274333j -0.0245488+0.00363445j -0.029137-0.040682j -0.0133633-0.00622136j -0.0149433+0.0255425j -0.0415678+0.00718383j -0.0171125+0.00332769j -0.00924083+0.0035291j 0.0291271+0.000953995j -0.00945913+0.000227717j 0.00814246+0.0104298j 0.00573428+0.0455979j -0.00381945+0.00948677j -0.0248166-0.0328264j -0.0278364+0.0199767j -0.00403536-0.00270177j -0.0080629+0.0165881j -0.00863423-0.00725712j -0.0160158-0.00119034j 0.00570449+0.0191463j 0.00231346-0.00963331j 0.0234995-0.00513319j 0.000554136-0.00248339j 0.00936735+0.0092328j 0.0349266+0.0178215j 0.0118313+0.00335587j -0.0123282+0.010131j -0.0173271-0.00151104j -0.00223923-0.00580975j 0.00338753+0.00649175j 0.000911014+0.000471653j -0.00149602-0.0155991j -0.00595425+0.000384624j 0.00778256-0.0160249j -0.000913557-0.0076319j -0.0111736-0.008026j 0.00744899-0.00767935j 0.00521368+0.0120693j -0.00190701+0.00774345j 0.0102216-0.00630053j 0.00190534+0.00438812j 0.0117768-0.011181j -0.004185+0.00163756j -0.0164839+0.000165111j -0.00652329+0.0102593j -0.00480318-0.00899246j 0.00244829+0.0194144j -0.00426598-0.0158171j -0.0121114+0.0120439j 0.0035284-0.00133846j 0.00758569+0.00276731j 0.00383954-0.00173954j 0.00093067-0.0189849j -0.0196402-0.00433306j 0.0032366-0.00530071j 0.00916234+0.0117998j 0.00757348+0.000369261j 0.00498067-0.00369769j 0.003949+0.00748957j -0.0147713+5.24334e-05j 0.00109809+0.00689285j 0.00389184-0.00508709j -0.0119959-0.000179793j 0.010155+0.00142376j 0.00173607+0.00290997j 0.0105638+0.00394041j -0.0127473+0.00466003j -0.00908104-0.00288199j -0.00847518+0.00103399j -0.00793874-0.00499018j 0.00579004-0.00202184j -0.00131045-0.00630506j 0.0033754-0.00426833j -0.00872812-0.000217688j 0.00150572+0.00516847j 0.0216937-0.0143971j 0.000698647-0.00329111j -0.0126731+0.00874265j 0.00459665+0.00111078j 0.0105302-0.0129663j 0.00967116+0.0013303j 0.00958079-0.008485j -0.000986-0.00157912j 0.00340847-0.00893249j 0.00591449+0.0084251j -0.00104688+0.00455208j -0.00264117+0.00197409j 0.00868463+0.00276407j -0.00708152-0.00306746j 0.000654159+0.00364968j 0.000550377+0.00559254j 0.00736487-0.00106447j -0.00771045+0.00170988j -0.00146773-0.0115547j 0.00334607+0.00522713j 0.00314262-0.00453769j -0.0042887+0.00890115j -0.00155893+0.010617j 0.00587591-0.00161328j -0.0152299-0.00104122j 0.000369591-0.0023118j -0.0010926+0.0175598j -0.00626128+0.00104495j 0.00447077+0.0196878j 0.00142681-0.00623287j -0.0024546-0.00433932j -0.00821929+0.00567189j -0.0087446+0.00650616j -0.0164212+0.00444212j 0.00160031+0.00272202j 0.0144194+0.00796553j -0.0164159+0.0127838j 0.0044834+0.00391423j 0.00440477-0.00527288j 0.00406633+0.011585j -0.00558015+0.0072412j 0.00617543-0.0075324j 0.00350713-0.00187685j 0.00268778+0.00260799j 0.0106418+0.00598813j -0.00749362-0.000557561j 0.00445629-0.00460142j 0.00365335-0.0144545j 0.00678497+0.00712775j 0.00658712-0.00300495j 0.00185806-0.00164771j 0.0088569+0.0214584j 0.00215259-0.0172139j -0.0086825-0.00662572j 0.00826028-0.0045811j 0.00203118-0.00260459j -0.00793487+0.0124336j 2.22285e-05+0.00817606j 0.0176199-0.00384341j 0.00444169-0.00317163j -0.00703771-0.00572945j -0.00554657+0.0138432j 0.0155545-0.000764776j 0.00776705-0.0105345j -0.0132384-0.00517793j -0.00111264-0.00185943j -0.00809046+0.000549381j -0.00767165+0.0112454j -0.0262136+0.0207677j 0.00100986+0.00629495j 0.0222486-0.0151011j 0.00706498-7.69699e-05j 0.0218961-0.0111136j 0.0130018+0.0128902j -0.00527348-0.00245676j -0.00934528+0.0120348j -0.00619791+0.00245071j -0.0289647+0.0185595j 0.0157464+0.00601227j 0.00832697+0.0122938j 0.00343601-0.0161448j -0.0192717-0.00755455j -0.00130432+0.0161519j -0.0266068+0.0279911j -0.0430654+0.00875097j 0.0132334+0.00350963j 0.0279697-0.0074142j -0.0248761-0.00356825j -0.00421491+0.011718j 0.0204961-0.00647488j 0.00961171+0.00150521j -0.00709579-0.00748117j -0.0179472+0.00515526j -0.00427053-0.0141308j 0.0141051-0.00957657j -0.00682734-0.0183945j -0.0129467-0.0133205j -0.00747535-0.020158j -0.0196323-0.00462614j 0.00994011-0.0277591j 0.0201101+0.0260337j -0.028973-0.0044821j 0.0103953-0.00051292j 0.014575-0.0254043j 0.00556474+0.00291409j -0.0154803+0.0105055j 0.0114725-0.00171555j -0.0115609+0.0157646j 0.031956+0.00565275j -0.0296493-0.0173963j 0.0306359-0.057667j 0.0378099+0.00903484j 0.0527064+0.0325905j 0.000142491-0.0385645j -0.012916+0.0301316j -0.0327983-0.0350815j -0.0379097-0.0450621j 0.029251-0.00317856j 0.00728558+0.00945578j 0.0309108-0.0438491j -0.00834847+0.0345462j -0.00191456-0.0621289j 0.00659844-0.0787394j 0.120862+0.0276591j -0.0762942+0.0707444j -0.0913529-0.0118892j 0.137399-0.0380587j 
0.0533139+0.00217685j -0.0446563+0.0075674j 0.00227698+0.033803j 0.0484364+0.00272351j 0.015022+0.0157885j -0.00688024-0.00898511j 0.0194839+0.00925655j 0.016046+0.0144603j -0.0226039+0.0174555j -0.0180363+0.00461062j -0.00844373+0.0121044j -0.0132598+0.0132466j -0.00813587+0.0343566j -0.0129758-0.00924404j 0.0375862-0.0195099j 0.0147166+0.0198263j -0.0196137+0.0100451j -0.0064906+0.00811614j 0.00572712+0.00502954j 0.0312224+0.00743765j 0.00243113-0.00865971j 0.00617972+0.00523029j -0.00376031+0.0346613j -0.0143234-0.00250397j 0.0211288-0.00244466j -0.0195824+0.00533011j 0.0143466+0.0144328j -0.018094-0.0146911j -0.00405011+0.00462456j 0.0136142+0.00954852j 0.00268813-0.00567436j 0.00716478-0.00242541j -0.0128563+0.000306044j 0.0134162-0.00359186j -0.0144795+0.0118933j 0.0151178+0.00479409j 0.0169733+0.00671678j -0.00171645+0.00994695j -0.00506504+0.0156475j -0.000582356-0.00812486j -0.0105852+0.00460409j 0.00509814-0.00333985j 0.00595616-0.0117103j -0.00251509-0.0104988j -0.0197072+0.00366281j -0.0124258+0.00278057j -0.0138154-0.0151054j 0.000921327+0.00946265j -0.0110883+0.00165765j 0.012088+0.00545311j -0.00557486+0.00324051j -0.000170131+0.0060786j -0.0129632+0.00207086j 0.00220116-0.0068955j -0.00300149+0.00891445j 0.000616455+0.000948336j -0.0194694-0.00444036j -0.00439154+0.00500979j 0.0086562-0.00275485j 0.0106005+0.00920032j 0.0123183+0.00114181j -0.00117749-0.00717803j 0.00718544+0.0106711j 0.0118018+0.00152236j 0.00900009+0.0042567j 0.00560108+0.0167379j -0.00812783-0.0123463j -0.00409153+0.0152847j 0.00530213-0.00259186j 0.00703439+0.00303823j 0.00179666-0.00234259j 0.00520971+0.00374867j 0.00780205+0.00259801j 0.00758936+0.000850679j -0.00359468-0.00369653j -0.000672352+3.31267e-05j 0.00736698-0.00112387j -0.00810333-0.00391984j 0.00276412+0.00013324j 0.00136716+0.0028026j -0.00330048+0.014683j 0.0130712+0.00178676j -0.00181099-0.00127574j 0.00733751-0.000598131j 0.00155359+0.00526044j 0.00260426-0.00203477j 0.00342006+0.00361541j -0.00193831+0.00528772j -0.00691513-0.00230481j 0.000789993+0.00578833j 0.00502939-0.00285187j 0.000687289+0.0019615j 0.00218384+0.000604292j -0.00529216-0.00286228j 0.00226046+0.00192141j 0.00349959+0.00300696j 0.00549899-0.000486561j -0.00070269+0.00794117j -0.00531331+0.00263674j -0.000310835-0.00406743j 0.00911297+0.000167493j 0.00976648-0.00821876j -0.013831-0.012808j 0.00579356-0.00180837j -0.00904975-0.00161517j -0.0102944+0.00752108j -0.00195335+0.00639727j -0.0043448-0.00446343j -0.00363235-0.00717273j 0.0100563-0.00404936j -0.00169059-0.00271515j -0.00823048-0.00452637j -0.00420529-0.00726271j -0.00798585-0.00651508j -0.00188783-0.0111994j 0.0175371+0.00519758j 0.00839517-0.00192929j -0.00263884-0.01129j -0.00251583+0.00198497j 0.0116313-0.0137247j -0.00622607-0.00210126j -0.0015768-0.0109118j -0.0131565-0.00138414j -0.00472019-0.00227698j 0.00729095+0.000259739j -0.00844327+0.00467282j 0.00778008-0.00239356j 0.00110611-0.000259572j 0.00895767-0.00422109j 0.00057703+0.00999647j 0.000970162+0.0083738j -0.00325598+0.00249551j 0.00173676+0.0145506j -0.00699501-0.00548101j -0.00654385-0.00154902j 0.00147595+0.0157326j 0.0203709-0.00330092j 0.0044577+0.0156535j 0.0127774-0.00731629j -0.01318+0.0138356j -0.00102087-0.00613725j -0.00221455+0.00874295j 0.00895557+0.00889925j 0.0105738-0.00500728j -0.00662943+0.000587501j 0.00528527-0.00207284j -0.00360545+0.00176026j 0.00565729-0.00926892j -0.00437242+0.0108325j -0.00982615-0.00903381j -0.00993119+0.0057908j -0.0224823-0.0300942j -0.00919361-0.00512424j 0.0206063+0.00180861j 0.00468879+0.00462055j 0.0135865+0.00684001j -0.0230172-0.0102232j 0.0133322+0.00114472j -0.00687318-0.0223065j -0.00400642-0.0150181j -0.019793-0.00844409j -0.0111824+0.0236389j -0.0180471+0.00479771j 0.0272898+0.0242842j 0.00466119-0.0230494j 0.00474675-0.0191196j -0.0393184-0.000780101j 0.00873783-0.00791991j 0.00608048+0.0080975j 0.00632486+0.00300776j 0.0298819-0.0077412j -0.00548927+0.000501149j -0.0200333-0.00319225j -0.00967026+0.0119528j -0.000645833-0.00822001j 0.0130737-0.00377114j -0.00441072-0.0442354j -0.0170049+0.0141948j 0.00434519-0.0123807j -0.00267788-0.00500483j 0.00702371-0.0155982j -0.0233564-0.032374j 0.00215288+0.0254907j -0.00918841-0.00680429j -0.0142374+0.0021173j 0.00121225-0.0256448j 0.000535412-0.0311322j -0.00571206-0.027852j 0.018924-0.0145334j -0.0258959+0.0134223j 0.00486655-0.00825106j 0.0212489-0.00131117j -0.0184656+0.0372639j -0.0195779-0.000879603j -0.0212474-0.028109j 0.0120535-0.0420363j -0.0128812-0.0524865j 0.0495743+0.0278459j -0.00509631+0.0269889j -0.0273828+0.0253596j 0.023459+0.011905j 1.57963e-05-0.0380589j -0.037591-0.0630356j 0.00474638-0.0267158j -0.0324856+0.0886891j -0.00866991-0.0791464j 0.0631493-0.0666763j 0.12628+0.0164177j -0.0284741-0.102989j -0.0163775+0.0739064j 
0.0676531+0.019339j -0.047287-0.00937313j 0.0288948+0.0350097j 0.0635403-0.0286206j 0.00722177+0.0178726j -0.00781821-0.00700893j 0.0202893+0.0199438j 0.0251093+0.0268704j -0.0386786+0.017705j -0.0258849+0.000282246j -0.00688973+0.0233756j 0.00595022+0.011001j 0.0068771+0.0337489j -0.0238056-0.00455553j 0.0117066-0.0290869j 0.0205092+0.0319034j -0.00859259+0.039434j -0.0151172+0.0305746j 0.0143682+0.0166611j 0.024449+0.0237552j -0.000339922+0.00922847j -0.000498118+0.0109718j -0.018678+0.0195429j -0.00899761-0.00181214j 0.000415214+0.0072535j -0.0191112-0.0051649j -0.00172168+0.0010022j -0.0116715+0.00621335j 0.00472324+0.00468377j 0.011391-0.000832137j 0.0133072-0.00794484j 0.00145634+0.0188042j -0.000674961-0.00375055j 0.00743882+0.00226973j -0.0111847+0.00167894j -0.0185008-0.00897182j 0.00476465-0.0045888j -0.00484002+0.00909375j -0.0088898+0.0208519j -0.00823701-0.003377j -0.00547956-0.00817545j 0.00669429+0.00463355j 0.0194968-0.00800995j -0.0101663-0.00128128j 0.000729699+0.00616297j -0.0202747+0.0165165j 0.00506391-0.00424458j -0.00897851+0.000459423j 0.00430384+0.00272875j 0.0101232+0.00557043j 0.00239599+0.00466716j -0.00036796-0.00937304j -0.0123981-0.00349278j 0.000936599-0.000643053j 0.00537805-0.0033687j -0.0221211+0.00311649j -0.01232-0.0028332j 0.00753718+0.00687216j 0.0122198-0.00352886j -0.0038617-0.0098456j 0.00923801+0.0205188j 0.000357769+0.00433329j 0.0156975+0.0124109j -0.00170578+0.00477196j 0.0169198-0.0108021j -0.00439918-0.0120708j -0.00579155-0.010626j -9.41697e-05-0.0126099j 0.0114376-0.0174026j 0.00412255+0.0047241j 0.005497-0.00743972j 0.0129415-0.00750336j 0.00228004-0.00906712j 0.00388945-0.00514842j 0.000878608-0.00790641j 0.00483923-0.0068107j 0.0116343-0.00179955j 0.00964955-0.00184068j 0.00850865+0.000806736j 0.0109349+0.00654047j -0.00677741-0.000785172j -0.0016814-0.00233322j 0.00206041-0.000578689j 0.00997525-0.000319469j -0.00198058+0.00119025j -0.00802069-0.000920877j -0.000112007+0.00871772j 0.0137204+0.000451329j 0.00496372+0.00900598j -0.000422746-0.00414862j -0.00532753-0.00137125j 0.00289569-0.00559407j 0.00021696-0.000316521j 0.0010589-0.00330081j 0.00591867-0.0122275j 0.00560321+0.00508063j 0.000481904+0.00107144j 0.00851503-0.00167473j 0.00147565-0.0076142j -0.000574096-0.00588709j 0.000462455+0.00481634j 0.00365418+0.00996353j 0.00321913+0.00192613j 0.00220121+0.00389537j -0.00104111-0.0070366j -0.013917+0.00657028j 0.00979446-0.00333899j 0.0102044+0.000256759j 0.0162141+0.006088j 0.00279142+0.00886647j 0.00150402+0.0127289j -0.0197477+0.00944843j 0.0046852-0.00227626j -0.00215125+0.0022251j -0.00452746-0.0191117j 0.000616702-0.000914437j 0.00250162-0.00393555j 0.00866428-0.00695951j 0.0116535+0.0041644j -0.00191192-0.00656677j 0.00833522-0.00786674j 0.000823364-0.00512353j -0.0131743+0.00385415j -0.018881+0.00613556j -0.000660651+0.000504309j -0.00956479-0.0100626j -0.0112413+1.83882e-05j 0.00848782-0.00077801j 0.00413568+0.00332707j 0.00697554+0.00237977j 0.00950623+0.0114743j -4.19234e-05-0.0100529j -0.00251236+0.0114867j -0.00251292+0.00204037j -0.00599619+0.00669353j 0.00177098+0.0226932j 0.00805438+9.16187e-05j 0.00307237-0.000970661j 0.00503982+0.00760478j -0.0279364-0.00297465j -0.00986624-0.00131609j 0.0164148-0.00908568j 0.0135015+0.0158756j 0.00486731-0.0140726j -0.00106964+0.0034068j -0.00733991+0.0116429j 0.00409962+0.0150627j -0.00238981+0.00644675j 0.0186693+0.00497769j -0.00820903-0.0180807j -0.00900097-0.0249482j 0.0215009-0.00252956j 0.0202179+0.000778768j 0.010566+0.00917161j -0.011326+0.0184686j 0.0244215-0.00945876j -0.00598202-0.00529721j 0.00239537+0.00691046j 0.0222652-0.0183341j -0.0132258-0.0125299j 0.0162771-0.0204142j 0.00151707+0.00513966j 0.00266471-0.00574585j -0.00819101+0.00619792j 0.0181708-0.00279477j -0.0109568-0.00117738j 0.0107026-0.0180484j 0.0110372+0.0187528j -0.00242254-0.00890069j 0.00720272-3.56513e-05j 0.0158479+0.00238513j 0.00629988+0.0178171j 0.00781867-0.0303716j 0.0120069+0.0060658j 0.018964+0.0182947j -0.0156273+0.0018055j 0.0350506-0.00305301j -0.0202301-0.0177234j -0.014502-0.0236318j -0.0179583-0.0209291j 0.00149326+7.62666e-05j 0.0209761+0.0394923j 0.000299564-0.0297988j -0.011015+0.0123946j -0.0297735+0.00757738j -0.0159917+0.0238051j -0.0356354-0.0341367j 0.0106542+0.0316099j 0.0420797-0.0344841j 0.0326445-0.0172142j -0.0201586+0.021575j -0.0287991-0.00718153j -0.0282139+0.00711262j 0.00596955-0.0076115j -0.0309481-0.0146495j -0.0310803-0.00606696j -0.0267474-0.0087889j 0.0484157-0.023209j -0.0501711+0.0357392j 0.00705484+0.0344834j 0.0530391-0.0100754j 0.0299556-0.0535083j 0.0195442+0.00350631j -0.111703+0.0076266j 0.0245488+0.0641268j -0.0637175+0.0482093j 0.00723355-0.0162714j -0.0914087+0.0709468j 0.0299337-0.0176687j 0.0366491+0.0168836j 
0.0121262-0.0268835j -0.0193377+0.0415229j -0.0316087+0.028681j 0.00290956+0.0323119j -0.0178049+0.00414302j 0.00755083+0.0264899j 0.00142015-0.0159915j -0.00934985+0.0103817j 0.0202792-0.0275911j 0.00447273+0.0143942j -0.0187318-0.0137872j -0.0329113+0.00309236j -0.032293+0.0308305j -0.00902901+0.0163824j 0.0144829-0.00472996j -0.000335074+0.00017657j -0.000254115-0.0376042j -0.00786798-0.0083036j 8.58101e-06+0.015036j 0.0165525+0.0150828j 0.00913723-0.0274308j -0.0106759-0.0172866j 0.000778443+0.0124839j -0.00850282-0.00617498j 0.00539411-0.000525071j 0.0137652+0.00300176j -0.0210228-0.00495711j -0.00700762-0.0123736j -0.00339963-0.00748064j 0.0184719+0.0194355j 0.0028769-0.0124847j 0.0017292-0.00845133j 0.0247217+0.00878011j -0.00420636-0.00266763j 0.00301221+0.0225417j 0.00735032+0.00257453j -0.00392335+0.00867749j 0.00573388+0.000665793j -0.0113457-0.00171752j 0.00642092-0.0113159j 0.0132428+0.00161773j -0.00575967-0.00139376j 0.00600751+0.00173998j 0.00608304-0.0244036j -0.00244882-0.0037488j 0.00869967+0.00949191j -0.0179593-0.00424067j 0.00392717+0.0308598j -0.0152971-0.00285196j -0.00245341-0.00618731j -0.00776847-0.00203642j -0.0086511+0.0102416j 0.0085658+0.00398879j 0.00747051-0.00356298j -0.00329513+0.0150534j 0.0036092-0.00782351j -0.0184949+0.00176667j 0.0100129-0.0087822j -0.0147256+0.0109478j 0.0026929+0.0025102j 0.0092531-0.0272754j 0.0012284-0.0161014j 0.00725762-0.0173256j 0.0198548-0.000199978j -0.00569926+0.00444473j -0.00533399+0.0144143j -0.0156271-0.00020251j -0.00820681+0.0188445j -0.00790185+0.0136251j 0.00689972-0.00463944j -0.00118918-0.00636728j 0.0035948+0.00874653j 0.00430803-0.00356712j 0.0103387+0.0120948j -0.00390712-0.00820767j -0.00177179-0.015436j 0.00243556-0.00230448j -0.00171454+0.00463875j 0.00668205-0.0030702j 0.0113866-0.0039961j 0.0118628+0.00806328j -0.00633158-0.00948014j -2.0782e-05+0.00393925j 0.0111388-0.00769002j 0.00305958-0.00186276j 0.000763728+0.0142647j 0.00802756+0.00619114j -0.00175089-0.0162254j -0.00723205-0.0106714j -0.00112002-0.00966751j 0.000439836-0.00763647j 0.00152238-0.00588174j 0.00487781+0.0145789j -0.00569086+0.0153224j 0.000388025+0.0025169j -0.0024691+0.00121328j 0.000193863-0.00517672j -0.000376322+0.00229459j -0.0106577-0.000553233j 0.00661101+0.00186965j -0.00442977-0.00560945j 0.00787079-0.0100094j -0.00906075+0.00361203j 0.00269863+0.000296255j -0.014103+0.00837306j 0.00391494+0.00418828j -0.00218159+0.0144361j -0.00950794-0.00140044j -0.00459698-0.00857304j 0.00440469-0.00123016j 0.000383949-0.00749477j -0.000889605+0.0253477j 0.0120436-0.00543665j 0.00394895-0.00162321j -0.0272194+0.0174983j -0.00383194-0.00859746j -0.00663072-0.00341436j 0.0037046+0.00361408j 0.00852702-0.000251874j -0.00911452+0.00761858j -0.00423975-0.00588383j -0.0132807+0.00654112j -0.00134262+0.00026375j -0.00229981+0.00650729j 0.00567415-0.0136113j 0.014884-0.0044288j -0.00121998+0.00477518j 0.0116901+0.00138358j 0.00799258+0.0117834j -0.00445388-0.0076971j 0.00981034+0.00559446j -0.003807+0.000504587j 0.0240183-0.00369197j 0.00867638-0.00195019j 0.0256531+0.0233566j 0.0170405-0.0179353j 0.000645577-0.0224723j 0.012217-0.00443436j 0.00288239-0.0175794j 0.0189276+0.0194865j -0.00654465-0.00036067j 0.0207577-0.00322293j 0.00220244-0.0119858j -0.00705525+8.86119e-05j -0.00797493-0.00148043j 0.0107743-0.00660158j 0.00695105-0.000460733j 0.0061825-0.00464799j -0.00191293-0.00649098j -0.0217176+0.0107776j -0.00980165+0.0220274j -0.0278586+0.00551984j -0.0115829+0.00398679j 0.0174994+0.0120149j 0.00170058-0.000276924j 0.012534-0.0106381j 0.011277+0.00482907j -0.00458431-0.0022078j -0.0287919-0.00922368j -0.0161413+0.00472602j -0.0250305-0.00309272j 0.00818818+0.00665035j 0.00013272+0.00939573j 0.0202642+0.00562505j -0.0210572-0.0238031j -0.00292583-0.0105377j -0.00587961+0.0114839j -0.0114495-0.0218012j 0.00894489+0.0157121j -0.0118279-0.00163759j 0.00522718+0.00590947j -0.00688131+0.00297096j 0.00303045+0.00197693j -0.0086199-0.0123696j -0.00886874+0.00417636j 0.0152562-0.00309157j 0.00462119-0.0191736j -0.0280073-0.000931671j -0.00121003-0.00796368j -5.99467e-06-0.0193343j 0.0195047+0.00345586j -0.0382757+0.011053j 0.0201358+0.000276741j -0.0287681-0.00732264j 0.0323413-0.0182532j -0.0247207+0.0131911j -0.00255916-0.0335722j -0.0214742+0.00735434j 0.00305293+0.0192137j -0.0231832+0.031846j -0.0288827+0.00829377j 0.027627+0.0166778j 0.00108598-0.026157j 0.0181502-0.0451403j 0.0430473-0.0187781j 0.037542+0.0195203j -0.039078-0.00423528j 0.00439635+0.0484651j -0.015824-0.055853j -0.0714591-0.0543632j -0.0524144-0.000857436j 0.0248132-0.0198227j -0.0290406-0.0344912j -0.0341338-0.0267029j -0.0489921-0.00137523j 0.0346532+0.0197027j -0.00786996+0.00749968j 0.0381385+0.0580289j -0.0591737-0.000550711j 0.0581772+0.00745537j 
0.00342007-0.00553644j -0.00119151+0.0195168j 0.0341556+0.0100401j 0.0305804+0.0017639j -0.0108181+0.0418981j -0.0158202+0.0116748j -0.0142476+0.0273534j 0.00236277+0.0234689j -0.000407793-0.0137673j -0.0252972-4.08328e-06j -0.0191646-0.0155156j 0.0203463-0.00850455j -0.00640067-0.00648489j -0.0127948-0.0062196j -0.00718498+0.0234j 0.00627152+0.00264049j 0.0227781+0.00439798j -0.00724083-0.00659156j 0.00995495+0.00251511j -0.013004+0.00263017j 0.0160282+0.0140611j -0.00698967-0.00424339j -0.0166121-0.0118364j -0.00564565+0.00927714j 0.00705467-6.80162e-05j -0.0211682+0.00393277j 0.0194836-0.0253269j 0.015414+0.0154966j 0.00727126-0.0045403j -0.00355906+0.0170438j 0.00362087+0.00153854j 0.0116408-0.0030065j -0.0165452-0.00120466j 0.0120565-0.00673119j -0.00986351+0.00281088j -0.0162154+0.00135466j 7.801e-05-0.0115847j 0.00746268-0.0116823j -0.00920052+0.00199006j -0.00821027-0.00979259j -0.018009+0.00846888j -0.000727541+0.00290609j -0.011094+0.00228285j -0.00997622+0.0112849j 0.00736927-0.0120551j 0.00680751+0.00138954j -0.000602819+0.00853631j -0.0196301-0.0159435j 0.00519313+0.0088111j -0.00236751-2.62785e-05j -0.000970871+0.00451185j -0.00985757-0.000177367j -0.0132068-0.00166224j -0.0114123-0.00138494j 0.00119724-0.000558913j 0.0116345-0.00474498j -0.00397415+0.00150372j -0.00928096-0.0117385j 0.0159091-0.00490433j -0.00330166-0.00216734j -0.000494026-0.00372607j -0.00289962-0.000893822j -0.00596803+0.00390375j -0.0129735-0.0011862j -0.00217614-0.00749521j 0.00263436-0.00459052j 0.00937026+0.000543537j -0.00771331-0.00463287j 0.000847591-0.00122535j -0.000349105-0.00578555j 0.00475348+0.00236815j 0.00258518-0.000502918j -0.00504187-0.000578461j -0.000215872-0.0022402j -0.00861067+0.00421503j 0.00734182+0.00153026j 0.00209005-0.000789561j 0.0029477+2.65966e-05j -0.00179701+0.00956942j -0.00249789+0.00657628j -0.00205733-0.00989605j 0.0021315-0.0101805j 0.00605628+0.00465135j 0.0093162-0.000436296j -0.0054195+0.00378352j 0.0020672+0.00101845j 0.00982736+0.00110121j -0.00314351-0.00751556j 0.00491747+0.00293404j -0.000570147+0.00340753j -0.0109794+0.00327741j -0.000867814-0.00191426j 0.0102749+0.00717884j 0.00156021-0.00939751j -0.00666875-0.00821712j 0.00589517+0.00362896j -1.68252e-05-0.00100794j -0.00279127+0.00601691j 0.0109284+0.00552341j -0.000994306+0.00853425j -0.0102739-0.0088099j -0.00533892-0.00452947j 7.56639e-05+0.00766294j 0.00833762-0.00320316j 0.00757913+0.0167621j 0.00498976-0.00335715j 0.0104352-0.00271972j -0.00512482-0.00933554j 0.00720884+0.013673j -0.00410165-0.00212737j -0.00192657-0.00688054j 0.010926+0.0112569j -0.0130265-0.00149695j 0.00364397+0.00777151j 0.0120412+0.00575312j -0.00699798+0.00234907j -0.00712303+0.00157587j 0.0021261+0.00835416j 0.0024236+0.00185269j -0.0174057+0.0193543j 0.00515344+0.00579664j 0.0133912+0.00269333j 0.00420103-0.00284172j 0.00444569-0.0046061j 0.00085427-0.00561209j -0.00851339-0.0103954j -0.0104773-0.00190911j -0.000502546+0.0141548j 0.00635135-0.00486228j 0.00571163-0.00279013j 0.0148862+0.00939086j 0.00237635-0.00702978j -0.00494271-0.0059003j -0.00506913+0.0166471j 0.0045525-0.00314684j -0.00609888+0.00124548j -0.0226001+0.00615504j -0.00554931-0.00800581j -0.0114772+0.00318568j -0.00599405-0.00963329j -0.00439763+0.00527367j 0.0129503-0.00172589j -0.0151263-0.0066377j 0.00351849+0.0166306j 0.012175+0.00552096j -0.00709284-0.0103653j 0.000377164+0.0112155j -0.00875089+0.0010794j 0.0221732-0.00868908j 0.0133935+0.0236675j 0.00405096-0.00709237j 0.0284098+0.0241418j 0.0356204+0.00638487j -0.00837837-0.00775724j -0.00855018+0.0148195j 0.0198254-0.00272175j 0.00335667-0.00470847j -0.0133676+0.00873395j 0.0168313+0.00995076j 0.0128734+0.00140228j 0.0354802+0.0189497j 0.00276325-0.0290267j 0.0064172-0.0167342j -0.0295987+0.00159693j 0.0164561-0.00257667j -0.000263266+0.00357266j 0.036268-0.0108762j 0.00895863+0.00471465j 0.00225846-0.0103793j 0.0227503-0.00506948j -0.000411319-0.00209237j 0.0180721+0.0171125j 0.0101615-0.00598982j 0.0132566-0.0230192j 0.00505344+0.0194326j -0.0103163-0.00844003j 0.00588732-0.0155038j -0.0169549+0.000231692j 0.00340633+0.00321708j 0.000829239+0.00367333j -0.00235441+0.0424582j -0.0022844+0.0222937j -0.0130514-0.00184934j 0.024958-0.0280131j -0.0205178+0.00466632j -0.00736907+0.0100113j -0.0196773-0.0273734j -0.033197-0.00660035j 0.00349876-0.00716915j -0.0166891-0.0365422j -0.029265-0.0145288j -0.0123165-0.0366657j 0.027346-0.0454018j -0.024867+0.0194561j -0.0230593+0.0387274j -0.00431102-0.00878096j -0.0180417+0.0164659j -0.0825217-0.0124383j 0.0275354+0.0090321j 0.0379593-0.00140952j 0.0460113-0.0565271j 0.10502+0.0527511j -0.00988402+0.0288584j -0.0436131+0.0111118j 0.0704697+0.0441632j 0.0231264+0.024596j 0.0365927+0.0780113j -0.0238276+0.00172389j 0.0200376+0.0531223j 0.0182182-0.0156356j 
