0.148515+0.175043j -0.192066+0.128517j -0.0259866+0.0128159j 0.0109566+0.0287836j 0.0440401+0.00381745j 0.0351462-0.00141828j 0.0369383+0.0198749j 0.0182041+0.0468606j -0.00307855+0.00300105j -0.0222458+0.00604596j -0.0417743+0.00659748j -0.0807008+0.0320258j 0.0948354+0.103964j -0.0195247+0.0086267j 0.0466726-0.0643884j 0.0324628-0.016186j 0.0218395+0.117111j -0.0690384+0.141841j -0.000482916+0.0820458j -0.0250989+0.0562433j -0.0106391-0.0467532j 0.0273009-0.0148936j 0.0578095-0.0178929j 0.0267143-0.0232986j -0.0918043+0.0421339j 0.0552409+0.00704468j -0.0318227-0.00252516j -0.0641631-0.0457039j -0.0300567+0.0148286j 0.0242303-0.0462024j 0.0451941+0.0537061j 0.0472366-0.0205249j 0.124902+0.135479j -0.0170328+0.0662598j 0.13705-0.0890082j -0.0117098+0.0508784j 0.160878-0.00566225j -0.0310661+0.0656839j 0.0496302-0.0464287j 0.0321048-0.00207364j -0.121736+0.0869802j -0.168013-0.0573272j -0.012804-0.0717438j 0.0390756+0.0913033j -0.030634-0.170053j -0.155405+0.116441j -0.10957-0.0880479j 0.0588234+0.0533424j -0.16387+0.0361566j 0.0654406+0.0593369j -0.0196796-0.0850348j -0.196191-0.0677888j -0.107174-0.122433j -0.0624996-0.0102394j 0.207491-0.147747j 0.11822-0.0169276j -0.00716984-0.120178j -0.0685848-0.0827475j -0.0145934+0.00393842j 0.0624821+0.0302836j -0.00956064+0.0161072j 0.0134029-0.0321899j -0.0151451-0.0452956j 0.0777841+0.0493191j -0.0350142-0.03868j 0.0130489+0.0261023j -0.0200738+0.00596323j 0.00457412-0.0200291j 0.00742778+0.0208058j 0.019647-0.0120817j 0.0117065-0.0298645j 0.00648319-0.00859118j 0.00885786-0.0205324j 0.0419522+0.0235366j -0.0223412-0.0252026j -0.00484009+0.0633469j -0.0163325+0.0608218j -0.00386783-0.0275305j 0.0111084-0.012614j -0.011839-0.00945868j 0.034458-0.0804132j -0.00745699+0.0444263j -0.0106092-0.024998j 0.00621353+0.00732877j -0.0339043+0.00271548j 0.00765648-0.0161967j -0.0263864-0.0298841j 0.0430733-0.0125247j 0.0245239-0.0388469j 0.026786-0.0250739j 0.0184549+0.0277341j 0.00144585+0.0292312j 0.0232693+0.0246561j 0.000670386-0.00180716j 0.0104612+0.0270989j -0.0128934+0.00650849j -0.000949164+0.0170589j -0.00893254-0.0121215j 0.0017404+0.00518272j 0.00323845-0.0042598j 0.000902856+0.000117597j -0.00932482+0.00586841j -0.00364865-0.00548832j 0.00974944-0.0152909j -7.36438e-05+0.00757388j -0.020098-0.00622857j 0.00489292-0.00949729j 0.00445122-0.0211644j -0.0124628-0.00974958j 0.0047797-0.0134893j -0.0128681-0.0228573j 0.00328841-0.010433j 0.0268024+0.00645038j 0.00857388-0.00780624j -0.015574-0.0250462j -0.0231086-0.00295993j -0.0143653+0.0429806j -0.0257185+0.0286833j -0.0334126+0.00583339j 0.0083985+0.0184839j -0.000316744+0.0190307j 0.000230152+0.0132597j -0.00482072-0.00906866j 0.00527204+0.0384574j -0.00495134-0.00620517j -0.00250564-0.0227442j -0.0332087-0.0107307j 0.00747856-0.0140984j -0.0472476+0.00939069j 0.0265779-0.076997j -0.0809015-0.0220104j 
-0.0156054-0.0366675j 0.0488004-0.0232453j 0.187718-0.186144j -0.240024-0.115325j -0.16235-0.0325779j -0.136751-0.00224199j -0.105578-0.166659j -0.165887+0.00235635j 0.0349381-0.150478j -0.0431996+0.0583129j 0.124234-0.00463324j 0.0435229-0.153574j 0.0373692-0.0244557j -0.0321614-0.149911j 0.0532149-0.186368j 0.00667386-0.0385063j 0.00941399-0.114524j 0.0183645-0.101137j 0.162461-0.0886759j -0.0206076-0.140386j 0.348865+0.0172767j 0.0835047-0.0748886j -0.0304414-0.0451111j -0.0996781-0.0630466j -0.0422698-0.132232j -0.164064-0.104443j -0.0140444+0.267076j -0.0287844-0.0379089j -0.041151+0.0107653j -0.17907+0.0992679j -0.0767813-0.048774j -0.0201835-0.206705j 0.00463076+0.0673673j -0.00324656-0.0221164j 0.0711314-0.030283j -0.00897655+0.000489363j 0.00184323-0.0192939j -0.0503524-0.00569827j -0.0371735+0.0189597j -0.0111749+0.0189448j -0.0131789+0.0732234j -0.0352889+0.0345373j -0.00903398-0.0166964j 0.0323786+0.157173j -0.0138535+0.020758j -0.0137967-0.025258j -0.0313358-0.0717062j 0.0455067-0.0193945j -0.0346109-0.018572j 0.0309904+0.0575037j -0.0174783-0.0206336j 0.00157523-0.0387513j -0.0273942+0.00691793j -0.0130258-0.0279324j 0.0418716-0.0444344j 0.0232055-0.00458515j -0.00901492-0.0301946j -0.0118705-0.0151071j -0.0215148+0.00603843j 0.0164377-0.00278068j 0.00207122+0.0273072j -0.0251806-0.014643j -0.00583121-0.0143508j 0.0130225+0.00013622j 0.0023504-0.00531538j 0.000983177+0.0081879j 0.00625773+0.00301111j -0.0090878+0.0237181j 0.00124441+0.00104721j 0.000667432+0.0060548j 0.0120168-0.00321676j -0.00606952-0.0155276j 0.00389734-0.0114736j -0.00164839-0.00380807j -0.00315189-0.000937864j -0.00217993+0.0158978j 0.00582542+0.00284707j 0.0063628-0.00592714j -0.0101084-0.00162431j -0.0113553-0.00102918j 0.00411854-0.0116265j -0.00653997+0.00786353j -0.00495625-0.00750033j -0.005828-0.00970054j -0.00356099-0.000821123j -0.00803792-0.0148471j 0.013318+0.00806252j -0.00358266-0.0139348j 0.00246985-0.00191204j 0.00299873-0.00668985j 0.00205548+0.00305437j -0.00917293+0.00531298j 0.00829374+0.00664683j 0.00402323+0.0105456j 0.00681395+0.00348634j 0.00894053-0.00125035j -0.0111198+0.0142418j -0.000853959+0.0031248j -0.00708604+0.00397431j -0.000570575+0.00336433j -0.0018926+0.00174708j -0.0107201-0.000728912j -0.00259282+0.00103482j 0.00073399+0.00555374j 0.0095227+0.000132222j 0.00580822-0.0039642j -0.00244006+0.00374448j -0.00811286+0.0156377j 0.00443205-0.0048049j 0.00911523+1.67523e-05j -0.0115743+0.00143013j -0.00423666-0.00693336j 0.0112179-0.000271256j -0.00264176-0.000951928j 0.00579117+0.00173606j -0.00717172-0.00783931j 0.00253883+0.0156756j 0.00517229+0.00500172j -0.00279063-0.00622334j -0.00736972+0.00277963j 0.0074314-0.00616703j 0.0128009-0.00259859j 0.00671943-0.0012528j 0.000947823+0.00386359j -0.00552751+0.000710133j -0.00639543-0.00426037j -0.00300294+0.0131247j 0.0048622+0.00633237j 0.00164611-0.00273929j 0.00294087-0.00246086j -0.00468059-0.00254737j 
-0.119092-0.0710193j 0.0704193-0.0933723j -0.0146139+0.0808064j 0.0835263+0.0353798j 0.0169821+0.00206205j 0.0321816-0.00170453j -0.0175198+0.0188684j -0.0592406-0.0156709j 0.0393698-0.0737836j -0.00558325-0.0302842j -0.0489051+0.0226056j -0.0187299+0.0465122j 0.0348776+0.0260347j 0.0281968-0.0455971j -0.0377181-0.0105283j -0.0182669-0.0326484j 0.0108676-0.00352768j -0.0319078+0.0212203j 0.0215297-0.00172886j -0.00125777+0.0431202j 0.0240522-0.012028j 0.0209781-0.0220743j 0.0167895-0.0198521j 0.0182978-0.00510217j -0.026586+0.00261672j 0.0305985+0.00779687j -0.000183231+0.0211311j -0.0460507-0.0510194j -0.0259993-0.00895719j -0.00412644+0.00291966j -0.00363313+0.0225142j -0.0142536+0.010619j 0.0261537+0.00976964j 0.00981881-0.0562186j 0.0415834+0.00631607j 0.0309831+0.0327394j 0.0363061+0.0631804j -0.0442536+0.0262967j 0.0345832-0.0179126j -0.010485+0.00601657j -0.0277779+0.00576476j 0.0264682+0.0460728j -0.0247776-0.0138297j 0.0171209+0.0306041j -0.065956-0.0586503j -0.0508796+0.0178449j -0.0540844-0.0242672j 0.0525271+0.000298559j -0.0472952-0.0136303j 0.0221689+0.0174052j -0.0249284-0.0122444j -0.0387006+0.0156294j -0.058414-0.0174194j 0.0393926+0.00372145j 0.0992566-0.103777j -0.032343+0.0519855j 0.00472187-0.0411949j -0.0260976+0.10675j 0.0631612-0.0133525j -0.0070157+0.0183407j 0.00497305-0.067627j 0.0349367+0.00631546j -0.0456794-0.0528468j -0.0255285-0.0129189j -0.00128143-0.00491329j -0.0302993+0.0495478j -0.0189247-0.00174897j -0.0276216-0.00749345j 0.0189981+0.00497964j -0.0158989+0.0430747j -0.0824192+0.000220934j 0.0197084-0.0359136j -0.0656177+0.0238893j -0.0605561+0.00101939j -0.0628139-0.0332663j 0.0116056+0.0289767j -0.00181135-0.00235826j 0.021399-0.00970363j 0.0187293-0.00821885j -0.0188233+0.00516454j 0.0185133+0.0102812j 0.0109585+0.00697975j 0.0229511+0.0659396j -0.00640646+0.00525086j 0.024123+0.00153766j -0.0457278-0.0093096j -0.0328538-0.0686764j -0.0143721-0.0210429j -0.0104904+0.00470207j -0.110497-0.00268399j 0.0310695+0.0359507j -0.0727974-0.0200155j -0.0223648-0.126989j -0.0321061+0.0306267j -0.056904+0.0180308j -0.0822234-0.021167j -0.0477136-0.0438722j -0.0539547+0.0213894j 0.0293395-0.0137186j -0.0408419+0.0136644j 0.0103224+0.00255801j 0.0060693-0.0170373j -0.000531501+0.00143992j -0.0233071+0.0151687j -0.00193036-0.00292529j 0.018868-0.0486714j -0.0231776+0.0324651j -0.0426553+0.00565528j 0.00106621+0.0251627j 0.0113662+0.0481083j 0.0121405-0.0164907j -0.0203241+0.104027j -0.0504439-0.0174036j 0.0187216+0.0761745j 0.0426675-0.00479579j 0.0289708+0.0148577j 0.0491432-0.0355484j -0.0401792+0.082947j 0.00355729-0.0469788j -0.00778632-0.08011j -0.0320142+0.0361271j 0.00178345-0.000915388j -0.0087738+0.00853836j 0.000256062-0.0368224j -0.00283274-0.0311518j 0.0157648-0.0181969j -0.0782058-0.0658055j -0.0646022-0.0448016j 0.0152687+0.0562213j -0.00454521+0.205668j 0.220244+0.000931145j 
-0.096187-0.0358614j 0.0359799-0.0945475j 0.020451+0.0083593j 0.0100858-0.00451675j 0.0241785+0.000901267j 0.0122045-0.0171575j 0.0100748-0.00834474j 0.0700949+0.0494971j -0.0347969+0.0524826j -0.0410288-0.0179113j -0.00716104+0.0431313j -0.0341773-0.0182915j 0.0269274+0.0263997j -0.0146068+0.0432703j 0.0337334-0.0256722j -0.00253702+0.0183646j 0.0126979+0.0205874j 0.00282309+0.0181709j 0.00438534-0.00214469j 0.00531092-0.00323462j 0.0180682-0.0101283j 0.0110918+0.0131408j 0.00835594+0.00247044j 0.00217604-0.0159313j -0.0204981+0.0118532j -0.00191222+0.00814888j -0.00759281+0.0137992j 0.00536755+0.033703j 0.0226827+0.0105611j 0.004326+0.00807561j -0.0385583-0.0536877j 0.0274145-0.0134482j 0.0789563+0.0534969j 0.0176772+0.0540518j 0.0715869-0.0824918j -0.0553734+0.0117935j 0.0162108+0.0191654j 0.0152222-0.014978j -0.01474-0.0374786j -0.0946769-0.0426256j 0.0446972+0.0247779j -0.0495612-0.0293379j 0.0379423-0.012687j 0.00300218+0.020166j 0.0287746+0.0102253j 0.00167548+0.0111958j -0.00860768-0.00960899j 0.0183819+0.0150358j 0.0255464-0.0240013j -0.0664391-0.0130858j 0.0605727-0.144362j -0.0493814+0.119609j 0.00235857-0.0109521j 0.0417834-0.021061j -0.0459339-0.00919007j 0.0868121+0.079945j 0.0515169+0.0311603j 0.095113-0.0826627j -0.0205012+0.0585831j 0.0289745+0.0242636j 0.172365+0.0709453j 0.00967443+0.0662002j -0.0236939+0.0150223j -0.00413665-0.0141045j -0.0787299-0.0342828j 0.0767662-0.0427764j 0.0231845-0.0279404j 0.0112887-0.0647556j -0.0171719-0.0625496j -0.0284717+0.0240816j -0.0350105+0.0900932j 0.00100732+0.0042317j -0.101437-0.0849553j -0.0180337-0.0396495j 0.0328613-0.0246127j 0.0205854+0.035127j 0.0673424-0.0360074j -0.0194702-0.00991685j 0.115209-0.0526186j 0.0313834+0.00364394j -0.00889006+0.0393914j -0.00712708-0.0689148j -0.057051+0.0609134j -0.0362856-0.0671122j -0.110931-0.0327771j 0.0506326-0.108818j 0.00718499+0.0524931j 0.0358783-0.0500322j -0.0884647-0.0393767j -0.023003+0.123112j -0.0108894+0.0708994j -0.0219176+0.126992j 0.0249748+0.0533001j -0.0366874-0.0380894j 0.00758349+0.0392192j -0.0598568-0.0356979j 0.0525925-0.0769948j 0.030581-0.101148j 0.0297535+0.0355646j 0.025549+0.00813253j -0.0087849+0.00238319j -0.0289878-0.00192834j -0.000449353+0.000230362j 0.0646421+0.00289028j -0.0718548+0.0370393j -0.0382523+0.000315775j -0.0589632+0.067416j -0.0462713-0.0785127j -0.0760341+0.0311889j -0.00388775+0.0176415j 0.0308866+0.0463177j 0.00432517+0.0074769j 0.00822832-0.0730234j 0.126566-0.0541777j -0.0342022+0.00266088j 0.0988491+0.0463968j 0.0525421+0.0297437j 0.0722065+0.0196335j -0.115457+0.0420085j 0.0629428+0.120606j 0.0205878-0.0172185j -0.0586365+0.0321182j -0.0229291-0.00648729j 0.0018416-0.013104j -0.0329965+0.118088j -0.0500564+0.125722j 0.199246+0.107436j 0.0505388+0.004243j 0.0564738-0.0876268j -0.0181467+0.101942j 0.0998279+0.0154329j 
-0.0830984-0.0400167j 0.0585901-0.0526694j -0.0397528+0.0476209j 0.0471995+0.0421142j -0.00664141+0.00197572j 0.0118905+0.0077476j -0.0326936+0.0352918j -0.0285295-0.0908537j 0.0849683-0.0547015j 0.0086683+6.82626e-05j 0.0124211+0.0300405j 0.0117822+0.0197794j 0.0377886-0.00424142j 0.0138373-0.0476411j -0.00446008-0.0113551j -0.0345779-0.0126207j 0.0226985+0.00740949j -0.00907505+0.0218299j 0.0143869+0.00796046j 0.00484446+0.0264057j 0.0133582-0.00284795j 0.00805701-0.0140163j 0.00183969-0.0260743j 0.0157894-0.00965863j -0.0105931+0.000218366j 0.0255413+0.00324947j 0.00942413+0.00984055j -0.026043-0.00926229j -0.0207981-0.00901211j 0.0129133+0.0182892j -0.0461864+0.0386123j -0.0110291-0.0122105j 0.0325948-0.0411445j 0.0574702-0.0413852j -0.012516-0.0198472j 0.013328+0.0632175j 0.0183826+0.000752266j 0.000580539+0.0622393j 0.021469-0.0389566j -0.0425716+0.0119484j 0.00553224-0.00799752j -0.00526814+0.0190083j -0.0319483-0.0455331j 0.0240205+0.0231228j -0.0541187-0.0512284j -0.0090134+0.0181751j -0.00676363+0.00962622j -0.0195639-0.0497184j -0.055042-0.00146348j 0.0764231+0.0103882j 0.0332026+0.0425937j -0.0136159-0.0556152j 0.0155366+0.00673518j -0.0155088-0.0305895j 0.0276206-0.00834262j -0.00917659+0.0242717j 0.069579-0.0262979j -0.00827089+0.00881739j -0.117201+0.0262974j -0.0437732-0.00817227j -0.0285045+0.130368j 0.0126182-0.031143j -0.0390491-0.0145073j -0.0434346-0.0179508j -0.0209255+0.00633464j -0.0195735-0.017565j 0.00368017-0.0342838j -0.0152642-0.00192029j 0.0518672+0.0467213j -0.0301541+0.0636628j -0.0987951+0.068j 0.0371064+0.0651973j 0.0201657+0.0550351j -0.0159575+0.032914j -0.0230232-0.0543225j -0.0198581-0.0173002j 0.0377922-0.044509j -0.00709509-0.0109044j -0.0036538+0.00562838j -0.00651266+0.0522879j 0.0107487+0.0134363j -0.0342921+0.0124519j 0.0496457+0.0246476j 0.0528367-0.00573468j -0.0661757-0.037406j 0.0737038+0.0687084j -0.0628518+0.0304421j 0.0286025-0.00241788j 0.0334426-0.080886j -0.0201053+0.0383851j 0.0649474+0.054152j -0.0126602+0.0283982j 0.0275605-0.0901947j 0.082091+0.0450958j -0.101102-0.023527j -0.00768886-0.029156j 0.0243208-0.000687706j -0.040354-0.00159216j 0.0151616+0.0325504j -0.0457541+0.027896j 0.0324748+0.00902924j -0.000384696-0.0370565j -0.00897378-0.00323135j -0.00160452+0.066645j -0.00978631-0.0617621j -0.0392184-0.0424607j -0.0184067-0.0102899j 0.00687033-0.0557127j 0.0505724+0.0374586j 0.0345213-0.00429803j 0.00190419+0.0640257j -0.00617465+0.0035621j -0.045379+0.0389433j -0.0205758+0.0260833j -0.0276516-0.00629462j 0.117263-0.000353234j 0.0224133-0.0476622j -0.0504716+0.00526973j 0.0326276+0.0402606j 0.0801319-0.0736358j 0.0569501-0.0518079j -0.00269876-0.0422891j -0.0191249-0.00244867j 0.0332772-0.000312897j 0.0334979-0.00527419j -0.0185305-0.145411j -0.0676148-0.0709856j 0.0787617-0.0565994j -0.0137945-0.0172923j 0.00979544+0.134772j 0.144102-0.0185769j 
0.0171689-0.0330711j 0.00568831+0.0205743j 0.0301679+0.0495051j 0.0386826-0.0188145j 0.00769979+0.00313997j 0.0251884-0.00581822j 0.0248332-0.0163583j -0.0499968+0.104133j -0.0753027-0.0376142j 0.0362378-0.0426552j -0.0718186-0.0362561j -0.0254476+0.0145634j -0.00641813+0.0216436j 0.0150076-0.0156324j -0.0316303+0.0135633j -0.00213411-0.0303655j -0.0176175-0.0153763j -0.0148958+0.00408297j 0.00310518-0.0179772j -0.00559691-0.00339879j 0.0131588-0.00895209j 0.0151181-0.00662079j 0.0218369+0.0106256j 0.00213161+0.00247034j -0.0091878+0.00301798j -0.00887323-0.00331485j -0.00543162+0.0199006j -0.0066131-0.0453823j -0.000843334-0.00801029j -0.0290123-0.0327472j 0.0596093-0.0184314j -0.00783201+0.0263911j -0.0419102+0.0807486j -0.0563699+0.00878418j 0.0667919+0.0509711j -0.0180551-0.0478694j 0.00316761+0.0622644j -0.0846525-0.0119196j -0.0248024+0.0402535j -0.0289716+0.0365272j -0.00169714-0.0152243j 0.0838945+0.0590648j 0.00151082+0.036161j -0.0307022-0.021888j -0.00246625+0.0150847j -0.0257198-0.0225899j -0.0211854+0.0073123j 0.0454305+0.013382j -0.029604-0.00320628j -0.0155261+0.068809j -0.0749066-0.0465858j 0.0275853+0.0542791j -0.0490463+0.0370432j 0.0792521-0.00773324j 0.0185753-0.0828512j -0.0249421+0.0206518j -0.0933055+0.0129828j -0.0139377+0.0848179j 0.0875917+0.027914j 0.00825758+0.0226699j 0.0823884-0.145547j 0.0397133+0.0616136j 0.0161212-0.0130145j 0.0483867-0.0088487j 0.0120923-0.0471539j 0.00677521+0.0665108j -0.00936299-0.0269475j -0.0385056-0.047j -0.0390885-0.0148492j 0.00723022-0.0809808j 0.0570774-0.0526442j -0.011758-0.0156216j -0.115399-0.0337201j -0.0516263-0.00554319j -0.0245653+0.0398403j 0.0147329+0.0538244j -0.0266027+0.0366517j -0.0044873+0.0152856j 0.00447073-0.0511778j -0.0286508-0.0924224j -0.0501511+0.0317791j -0.0250989-0.0163625j -0.0425277+0.0272561j -0.0349482+0.0244739j 0.0790983+0.0182798j -0.0648293-0.0747499j 0.0445719-0.0369199j -0.0257855-0.0138727j -0.0732683+0.0507616j -0.0980565-0.0628439j -0.0616175-0.0350631j -0.0519649-0.0628781j -0.0675512-0.00696243j -0.109329-0.0303566j 0.0715576+0.0384461j -0.054237+0.0207622j -0.0828233-0.0544474j 0.0250803+0.0387943j 0.00322957-0.0372355j -0.031151-0.0645638j 8.94103e-05+0.0179763j -0.00910642-0.00468249j -0.000184699+0.00495025j 0.000980775-0.0313528j -0.00664848+0.0711987j 0.0561124+0.00798647j -0.0232115+0.0537965j 0.0173135+0.0160547j -0.058778+0.00595135j -0.0234978+0.0608483j -0.0148726-0.0613885j -0.0173066+0.0341727j 0.0195938-0.012032j 0.0483002+0.091431j -0.0151167+0.0325016j -0.036949+0.0128879j -0.0310012+0.0101947j 0.000341303+0.0529466j -0.00768218-0.0626735j -0.084786+0.0111225j -0.142922+0.17024j -0.0171667+0.0578521j 0.0174322+0.0331852j -0.0604485-0.0285467j -0.0275166-0.0378916j 0.0798804+0.190709j 0.0260064-0.031787j -0.189995+0.0120927j 0.0165587+0.0688609j 0.013539+0.0196875j 0.0307356-0.00638063j 
-0.0324854-0.0137676j 0.0301488-0.0415608j 0.0119097-0.0448955j -0.025848+0.0102603j 0.0281929+0.00177289j -0.0127099-0.0150298j -0.00493193-0.0201109j 0.0256316-0.0151423j 0.0214445-0.00671467j -0.0222066-0.00648051j 0.0274253+0.0265183j -0.0174819-0.0019043j 0.00333142+0.0220076j -0.0198573+0.0251593j -0.0162146-0.0188943j 0.0228852+0.0275097j -0.0153658-0.00806437j 0.00704383-0.00645687j 0.00734039+0.0241359j 0.00754347+0.0207886j -0.0105558-0.000218892j -0.00463516-0.0204292j -0.0280585-6.79658e-05j 0.0141222-0.000665613j -0.0171828+0.0104606j -0.00523449-0.00458707j -0.0321393-0.00325331j -0.0216027-0.00997758j -0.0157694+0.0161838j 0.00639688-0.00977899j 0.0095156-0.00214932j 0.0121971+0.00918839j 0.0357251-0.00463539j 0.037341-0.00739748j 0.000893256-0.027314j -0.00613846+0.0419956j 0.00797801-0.000424675j 0.0904919-0.00862221j 0.102054-0.0754366j 0.103055-0.0560948j -0.025127+0.0215875j 0.0150325-0.0321217j -0.014422+0.0292014j 0.00195201+0.0128345j -0.0141764+0.00732267j -0.000488628+0.0324023j 0.0114986-0.012586j -0.00863999+0.0149612j 0.0295137-0.00446378j -0.0425523-0.115334j 0.0182395-0.031722j -0.0218234+0.000754237j -0.00182242-0.0704463j 0.000309214+0.0753783j 0.00206778+0.0620187j 0.00932887+0.00609867j 0.0639851-0.0146292j -0.0405736+0.0284591j 0.22042-0.107719j 0.0707414+0.0221181j -0.0251044-0.18235j -0.043184-0.052384j -0.0168332-0.0428711j -0.0423637+0.0200893j 0.0227239+0.0576313j -0.0384189-0.0451211j 0.036152+0.086505j 0.0658006-0.009241j 0.0566557-0.124972j -0.000323136+0.0865712j -0.0298299-0.0361117j -0.0176602-0.184518j 0.0344059-0.0647329j 0.00769485-0.0649714j -0.00660789+0.00911306j 0.0365904-0.00898262j -0.0526258-0.0394823j -0.0206652-0.0801928j 0.0725496+0.113583j 0.0549723+0.0614817j 0.102601-0.0487654j 0.144641-0.0158205j -0.0157372-0.0115841j -0.0805875-0.0534879j 0.0425217+0.0509548j -0.0974318-0.0510329j -0.0660332-0.0905249j -0.0207202-0.0238958j 0.108994+0.0678946j 0.0498429+0.0204301j 0.00408688-7.27548e-05j 0.0175852+0.0139554j -0.023469-0.0561038j -0.193712-0.126093j -0.00118786+0.0104288j 0.0106727-0.0815733j -0.0140615+0.0680242j -0.0705639-0.0238025j -0.0207115-0.022163j 0.10301+0.0731788j -0.076456-0.0575369j -0.00911349+0.0573017j -0.00908178+0.00387748j -0.086915-0.0373471j -0.0414671+0.0266521j -0.00687934+0.0501826j -0.0451537+0.0337227j -0.0454755+0.0869289j 0.0873129-0.0797712j 0.0722768+0.0133145j 0.00954765-0.0908564j -0.059281+0.131198j -0.0347127-0.0475j -0.0144387-0.0678134j 0.149262-0.104714j -0.170474+0.116415j 0.0567365-0.0380272j 0.0770533-0.0167916j -0.0409044-0.000613623j -0.0173048+0.0220811j 0.0511649-0.092486j 0.101574+0.00684685j 0.00569029-0.0990181j -0.0110658-0.0390854j -0.0244025+0.00439599j -0.0397266-0.0487544j 0.00313106+0.0521163j 0.0663244+0.0189254j 0.0275402-0.028298j -0.00987429+0.0363958j 0.0321119+0.00791676j 
0.000814366-0.0251372j 0.0263172-0.000170425j -0.00681007+0.000143147j -0.00298801+0.0104305j 0.00794373+0.00786463j 0.00608637+0.00272061j 0.00451272-0.0016119j 0.0126949+0.0153559j -0.00868071+0.00937056j 0.000295248-0.0130803j -0.0113715+0.00731379j -0.0144063-0.0263675j -0.00514191+0.0215247j -0.0145076+0.00902064j 0.018505-0.00717799j -0.00817611+0.00886395j -0.00319151+0.0111689j -0.00480389+0.00553708j 0.00257907+0.00451568j 5.16619e-05-0.00829086j 0.0161768+0.00270236j 0.00801525+0.0107503j 0.00407617+0.00375163j 0.00624514+0.00819063j -0.000221302+0.00301617j -0.00589474+0.000694237j -0.010653+0.00740047j -0.00197816+0.00815537j 0.0102001+0.00263733j 0.000266322+0.00273777j 0.00706236-0.0254657j 0.0135414+0.0101184j 0.00214726+0.0194145j 0.00095999+0.0180708j 0.0269199-0.00642202j -0.0136454-0.0250478j 0.0144345+0.00322872j 0.0111432-0.0022438j 0.00204194-0.0232322j -0.0384457-0.0331361j 0.02142+0.0050379j -0.0181394-0.0127754j 0.0102369-0.00346138j 0.00290341+0.012181j 0.000238414+0.00874126j 0.00555465+0.00685951j -0.00507579+0.00126574j -0.00494076+0.0191921j 0.0114217-0.0103223j -0.0157648-0.0284481j 0.0483504-0.0328627j -0.0351528+0.0217226j 0.00661665+0.012239j 0.0118153-0.009044j -0.00588536-0.00786609j -0.00607429+0.0394304j 0.00974721+0.0179836j 0.06018+0.0088436j -0.0110082+0.00742661j 0.00967128+0.0246529j 0.0424158+0.0621498j -0.00553095+0.0167946j -0.0288343+0.010214j -0.0192793-0.0193452j -0.0209528-0.0190447j 0.0256922+0.0191607j 0.00656655-0.0025921j 0.0174435-0.017348j 0.00395212-0.0261601j -0.0160119+0.0149049j -0.0269226+0.0272937j -0.00125038-0.00356879j -0.0139246-0.0642431j -0.00076451-0.0269314j 0.0103759-0.00593259j 0.00904693+0.0167507j 0.0224209-0.00882548j 0.00468579-0.0066637j 0.0599939-0.0181902j -0.00327904+0.0017972j -0.0161088+0.00904148j 0.0119874-0.0122626j -0.0297413+0.0253459j 0.0157998-0.0338661j -0.0180677-0.0187209j 0.0315907-0.021002j 0.00132376+0.0129348j 0.0159326-0.0279404j -0.0376275-0.0148396j -0.0604477+0.0632678j -0.00880129+0.0452231j -0.0341886+0.0299808j 0.011988+0.0256695j -0.0133962-0.0182294j -0.0053526+0.0183943j -0.0195583-0.0220853j 0.037037-0.0181495j 0.0269791-0.032133j 0.00830745+0.0167607j 0.0060051+0.0013588j -0.00121108-0.00231295j -0.0162728-0.00531043j 0.00102212-0.00523394j 0.0173324+0.00538456j -0.032828+0.00506357j -0.00698353-0.0115797j -0.0340721+0.0154463j -0.00481119-0.0272676j -0.0347585-0.00469499j -0.00971847+0.0137233j 0.0168328+0.0200124j 0.00241266+0.00611813j 6.93356e-05-0.0552724j 0.05051+0.00328726j 0.0136766+0.00421519j 0.0356383+0.0469249j 0.0218627+0.0579614j 0.0239542+0.00948659j -0.0337663+0.00566134j 0.0323113+0.0387519j 0.00604451-0.00927819j -0.0323284+0.00849911j -0.00784711-0.0116775j -0.00131757+0.0133277j -0.0336069+0.0430389j -0.0213085+0.0401467j 0.051686+0.0457044j 0.0174508+0.00807754j 0.00389739-0.0244587j 0.01832+0.0272929j 0.0236628-0.0164879j 
