0.0290368+0.0182981j -0.0100589-0.0801714j -0.0114332+0.0247781j 0.115076+0.0363018j -0.0401906+0.111565j -0.0371088-0.189994j 0.0148631+0.0242843j 0.0156953-0.281373j 0.0133916+0.147039j 0.00519966+0.0137614j 0.0222978-0.4179j 0.187257+0.0270722j -0.0816766+0.0978907j -0.204497+0.0659941j 0.0824866-0.00398998j -0.251687+0.0019405j -0.353862-0.0172889j 0.00998066+0.0239725j 0.121699+0.0490481j -0.113567-0.0305511j -0.143583+0.0211166j -0.0476474-0.0135172j -0.0027888-0.00932494j 0.0281221+0.0265653j -0.0405299-0.00947235j -0.00049583-0.0123328j -0.00590809+0.0031613j -0.00198418+0.00185279j -0.0512196-0.0104014j -0.0238812-0.00205901j -0.0277524+4.65948e-05j 0.0305789+0.0262114j 0.028994+0.0132974j 0.00594036+0.0156239j 0.0445118-0.0342542j 0.0170968-0.0136095j -0.0272104+0.00712247j -0.0183909-0.0204825j 0.0746728-0.00974425j -0.0776877-0.0834105j 0.00303225-0.0319933j -0.0605254-0.0581307j -0.0444445-0.021835j 0.00830689+0.00334625j 0.0127852-0.0250584j -0.00159028-0.0168814j 0.0234292-0.00785526j -0.00757248-0.036844j 0.0154152-0.0258368j 0.0196259-0.0364711j -0.0211561+0.0318449j -0.00888265-0.0891364j 0.0324419-0.00543093j -0.0181658-0.090002j 0.0304949-0.03043j 0.0771313-0.0901677j 0.0141742+0.0374109j 0.0566993-0.0664805j 0.070809+0.0210417j 0.00220379-0.0444923j 0.00645551-0.0215564j 0.0414871-0.0301779j -0.00878661-0.0304068j 0.0504954+0.00658588j 0.0386549+0.0110563j -0.0117894-0.0281195j -0.0636994+0.00801745j -0.00182271+0.00557797j -0.0159371-0.00068619j -0.00647643-0.00175682j 0.0108395+0.0013853j 0.0596873+0.00141543j 0.00508127+0.00890985j 0.00875463-0.0107712j -0.0228249-0.0237463j -0.026651+0.00186714j -0.00501197-0.0033317j 0.022332-0.00168909j -0.0178474+0.000527713j -0.000426835-0.0211759j 0.00443233+0.000578511j 0.00126753-0.00641308j 0.01749-0.00199516j -0.0109316+0.0293809j 0.0306265+0.00903101j -0.000198225+0.0684629j -0.0302776-0.0388556j 0.00878087-0.016047j -0.00593271+0.0225196j 0.0010449-0.032142j 0.00504749+0.0267194j 0.00287854+0.0456783j 0.0358944+0.0137956j -0.0241259-0.0233463j 0.00480737+0.00916357j -0.0101565-0.0352103j -0.01565+0.00480631j 0.00605265-0.01199j 0.0350779+0.00730076j -0.00789451-0.00169298j -0.0251352-0.006469j -0.0109856+0.000743854j -0.00913321-0.0142547j -0.0290467+0.0178134j 0.00777126-0.0133147j -0.0220567-0.000836066j 0.00604842+0.00194559j -0.0078033+0.00920975j -0.00596295-0.0125181j 0.00102075-0.00589988j 0.00385062-6.93155e-05j 0.00182032-0.0137753j 0.0137939-0.0223197j -0.00972977-0.0245927j -0.00177015+0.0242916j 0.00967956+0.00253642j -0.0168739+0.0077511j 0.0174413+0.00212421j -0.0228644-0.0219576j 0.0278502-0.00191254j -0.0396824+0.0231758j 0.0328513+0.0133207j 0.00958141-0.00189767j -0.064576+0.033349j -0.0457595-0.0401262j 0.0684606-0.0114896j 0.0395147-0.0028267j 0.00603468-0.00314002j -0.00230829-0.00536626j -0.00572775+0.00272626j -0.0282108+0.000163151j 0.0174319+0.00350979j -0.00405225-0.00548408j 0.0177759+0.0185199j 0.126397-0.00458807j -0.0827188-0.00336615j 
-0.0681897+0.00699417j -0.0187996-0.053101j -0.00658279+0.0114429j 0.0718161+0.0462166j -0.0167306+0.0723415j 0.0321666-0.201137j -0.0483146-0.475412j 0.000368994-0.162646j -0.0894023+0.0546395j -0.0271144-0.0310056j -0.0315007+0.306865j 0.216589-0.10054j -0.0660717+0.0604725j 0.3618+0.0300783j 0.203874-0.0317553j -0.257318-0.0361639j 0.259264+0.0129453j -0.00509094-0.0419057j -0.11925+0.0471479j -0.0892195-0.0942608j -0.122265-0.000235904j 0.0849093-0.0352314j 0.0184951+0.0395736j 0.0445322+0.0106076j -0.0444137+0.0342753j 0.00630345+0.0169439j 0.00852912+0.00184235j -0.0438354-0.010891j 0.0512175+0.015908j 0.00800559-0.00919064j 0.00941774+0.00159347j -0.0020313-0.0128559j -0.0397311-0.0258222j -0.05308+0.0282429j -0.00813047+0.0009628j 0.0543679-0.00983068j -0.0329021+0.0255149j 0.0350526-0.0221582j 0.0817824+0.0505152j -0.0132212-0.0523652j 0.0311546-0.00123681j 0.0219668+0.00873354j -0.0172817-0.0314183j 0.0460195-0.027391j -0.0097849-0.0731172j 0.0117368-0.0214613j -0.0132512+0.0124327j -0.0039276-0.0144764j 0.000114315-0.0290719j 0.0307774-0.0312701j -0.0310288+0.0336332j 0.0265196-0.0118131j -0.0208831-0.064145j 0.0147031+0.0419429j 0.00211081+0.0112352j -0.0217123+0.0173992j -0.0157417-0.0224052j -0.064249+0.000924125j -0.016766-0.0017785j 0.00163372-0.0240087j 0.00222231+0.0012338j 0.0201738-0.0116709j 0.0231421+0.00133685j 0.0193747+0.00775779j 0.00742188+0.00747306j -0.0255763-0.00246641j -0.00565765-0.0034925j 0.00345928-0.00808475j 0.0125713+0.0200403j 0.00846909+0.00883575j -0.00856055-0.0147133j 0.0121259+0.00720248j -0.00407889+0.023665j 0.00810268+0.00460866j -0.00244847-0.00571892j -0.0118235+0.00201869j 0.00810336-0.00598648j 0.0167659-0.0373647j -0.00127229-0.0111325j 0.0081652-0.0162847j -0.0185999+0.0293809j 0.00169928-0.00294149j 0.0259023-0.00672141j -0.0226243+0.00796625j 0.0256693+0.0114027j -0.0183088+0.0257944j -0.00455624-0.0166346j 0.0107982-0.00419194j -0.00597383-0.0230621j -0.00781232+0.0151945j 0.00466859-0.000832684j -0.00044507-0.0123178j 0.00885871-0.0207001j -0.00248753-0.0123397j 0.00918738+0.0246662j -0.0136972+0.0147402j -0.00386738+0.0110964j 0.0265208-0.00628991j 4.4065e-05+0.00852862j 0.0176762-0.00132063j 0.0168203-0.0022579j 0.0141868-0.0195157j -0.0158057+0.00500558j -0.000836208-0.00201604j 0.000976881-0.00832285j 0.00541558+0.00163946j 0.00318511+0.00293917j 0.0123504+0.001434j -0.00871456-0.020375j -0.00341194-0.00233569j 0.000692326-0.00983824j -0.00152122+0.00568645j -0.000840581-0.0144105j -0.00272116-0.00636061j -0.00444124-0.000811184j 0.00323812+0.00423138j -0.0179737+0.00700783j 0.00559114-0.0164232j -0.0287291-0.0125218j 0.0111452+0.0105285j -0.00276933+0.0132359j -0.00253375+0.00682993j 0.00858464+0.000615321j -0.00590152+0.0300567j -0.0354944+0.00970997j 0.0371521-0.0046522j 0.0181497-0.000554222j -0.00816176+0.00224087j -0.0026807-0.000734518j 0.00681504-0.00287725j 0.008205+0.0069987j -0.00449025-0.00555735j -0.0230747+0.00634335j 0.0657357+0.00906025j -0.0240634-0.00397563j -0.0748468+0.00177633j 
0.0197503-0.0228626j 0.00218725+0.0446214j 0.00994817-0.0156056j -0.0563103-0.0224787j 0.0279402-0.0651873j -0.000594655+0.0989874j 0.0146545+0.11401j -0.0362312+0.20261j 0.0104967-0.0557944j -0.00256643+0.00222155j 0.00372586+0.0650201j -0.0300655+0.0475326j -0.0188339+0.0285454j -0.0726846-0.0844377j -0.140634-0.0344209j 0.207561+0.0190535j 0.132809+0.0219772j 0.00681082-0.0304992j 0.0270166-0.164275j 0.0760448+0.0200923j 0.0472376-0.152561j -0.0319802-0.0299276j -0.047396-0.0520176j -0.0780406-0.0806329j -0.00824073+0.146744j 0.00848669-0.0321946j -0.0240205+0.0172821j 0.0271681+0.00489393j 0.0703088+0.0322185j 0.0383547+0.00411067j 0.0730949+0.0441903j -0.0449533-0.0259467j 0.0124512-0.0255269j 0.148892-0.0117773j -0.0856479+0.016235j 0.0506267+0.0139999j -0.188033+0.0801822j -0.0411879+0.0288959j 0.102599+0.0240903j -0.0815902-0.0433481j 0.0767133-0.0334089j -0.0111441-0.0696613j -0.0576802-0.0362328j 0.0471334-0.00761036j 0.0286586-0.06674j 0.032999-0.0104409j -0.0170412+0.00631671j -0.00868592-0.0586654j -0.0362466-0.0327427j 0.0263055-0.0193417j -0.0343263+0.0314025j 0.0286662-0.0642169j 0.0310515-0.101233j 0.0404894-0.0123229j 0.0122028-0.0270623j -0.00389535-0.0535257j -0.0465693-0.0381621j -0.0345463+0.00773459j -0.000718991+0.031381j 0.0606563-0.0380738j 0.015087-0.0126298j 0.0493121+0.0268841j 0.0137368-0.00918752j 0.084006+0.0590471j 0.00532075-0.0291021j -0.127093-0.010488j 0.00389009-0.0265658j -0.0226945-0.0250664j 0.0158267+0.00980879j 0.00451745+0.00314219j 0.0360027-0.0310064j 0.0372685-0.0178288j 0.0554499+0.0406754j 0.0231583-0.00756541j 0.0226119-0.033388j -0.00447611+0.00966033j 0.0121271-0.0109115j 0.0323338-0.0317464j 0.00252705-0.000351506j 0.0249268-0.0237682j -0.0339828+0.0279524j 0.0025265-0.0186464j 0.0772921+0.0129099j -0.0524086+0.0271005j 0.0458992-0.000103285j 0.014439+0.101103j -0.00211714-0.0657718j 0.0277173-0.0312131j -0.0147102-0.0432467j 0.00568995-0.00431756j 0.0254893+0.0426653j -0.0309176+0.012141j 0.0392176-0.0595683j 0.0134247-0.000336137j 0.00767425+0.049544j -0.0759137+0.00814415j 0.00947396+0.0206443j 0.0549364-0.0232411j -2.98528e-05+0.0224239j 0.0189793-0.00644141j 0.00267996+0.0012257j 0.0210407-0.073266j -0.0243306-0.0237576j -0.0135216+0.005367j 0.0149131-0.0372354j 0.00597603+0.00551768j 0.000685655-0.00151251j 0.0249614-0.0013826j -0.0273691-0.0210266j -0.0081865-0.00138448j 0.0124085-0.0155506j -0.0175961+0.00274523j -0.012168-0.0110206j -0.0139277+0.0126353j 0.00604847+0.000109883j 0.00892356-0.0189623j -0.0508096+9.49084e-05j 0.0361317-0.0147386j -0.0840083-0.00274842j 0.049882+0.017533j -0.0399944+0.0330901j 0.0192212+0.0181354j -0.0052517-0.0200381j -0.0721282+0.0250925j -0.100226+0.0112165j 0.0891567-0.0172435j 0.055094-0.00179026j 0.000306902-0.000129764j -0.00853588+0.00319171j 0.00702115+0.00787368j -0.00603101+0.013675j 0.0402897-0.00827015j -0.0603758+0.00657237j 0.136886+0.0226537j 0.0444028-0.0139855j -0.211-0.00525753j 
0.0264215-0.00804175j 0.00812424-0.0243747j -0.0104012-0.00220116j 0.0383304+0.0379407j 0.0079435+0.0350278j 0.0437449-0.011727j -0.0124362+0.0291066j -0.0136598-0.0557018j 0.0318521+0.0808021j 0.00257017+0.00546363j 0.00589917-0.215887j 0.0387533+0.0742143j 0.0192802+0.152787j -0.0360737-0.00325493j 0.00806917+0.00547284j -0.0226761+0.0125263j -0.237556-0.0239305j -0.0093655-0.029657j 0.126116-0.0250872j 0.0349517+0.0528817j -0.102768+0.0574253j -0.0352027+0.0187331j -0.0288802+0.00489239j 0.00214474+0.0114751j -0.0142449-0.0774977j -3.06216e-05+0.00624568j -0.00562625-0.00502567j 0.0138621-0.00132135j 0.0448581+0.072193j 0.0236672+0.0292465j 0.00511677-0.0727172j -0.013982-0.10538j 0.0363296-0.00388738j 0.0213833-0.0231812j 0.0160796+0.200827j -0.00929889-0.0327298j 0.0845542-0.0119819j 0.0444833+0.0161924j 0.0248553+0.0454012j 0.044521+0.037861j -0.0384301+0.023698j 0.0305904+0.0464446j 0.0394872-0.0374984j -0.00772747-0.0117206j 0.0306816-0.0200002j 0.0121508+0.00596428j 0.0222189+0.0444549j 0.0272306+0.0203649j -0.0261959-0.0108463j -0.0113755+0.0324133j 0.0193434-0.00502469j 0.0431116+0.0641625j -0.0140879-0.10438j 0.0689397+0.106329j -0.0102867+0.0121075j -0.188854+0.0691795j -0.125048-0.0661671j -0.129514+0.118803j -0.209285-0.0115025j -0.0255631-0.00915219j -0.0358122+0.0507061j -0.00299447+0.0273029j 0.0396397+0.00543011j -0.0117867+0.0208791j -0.0938505+0.020185j -0.0256534-0.00463775j 0.0922905+0.00779277j 0.0197008-0.0293849j 0.0593595+0.018939j 0.0585408+0.002455j -0.0450176+0.0260851j -0.0355735+0.00500099j -0.0624241+0.0432377j 0.000570948+0.0173709j 0.0168058-0.0237469j -0.0123497-0.00608326j 0.0278822-0.00785773j 0.0456201-0.0023984j -0.00411736+0.00665427j 0.0250146+0.00180158j -0.0246616-0.00547009j -0.0110813+0.0210239j 0.0375721+0.0226383j -0.0179303-0.0195915j 0.0468329-0.00628761j -0.0346108-0.0325563j 0.0168957-0.0084891j 0.0321502-0.00754514j -0.027946-0.102282j -0.0256375+0.0769851j -0.0235186-0.0598817j 0.0175731-0.0511402j -0.0230343-0.0269975j 0.00172867-0.0258844j 0.00402507+0.0717086j -0.00658559+0.0571523j 0.0237876+0.00842116j 0.0387093+0.0162811j -0.079084+0.026516j 0.0223961-0.00531598j 0.0498844-0.0158602j 0.0241604-0.0273262j -0.00990956-0.000883919j 0.0317055+0.000429763j -0.018352-0.0144357j 0.0568245+0.0120441j 0.00130819-0.00114946j 0.035568-0.0106253j -0.0139286-0.012385j -0.0132322-0.00450214j -0.00984967-0.00975588j -0.0143742+0.0114692j -0.0414799-0.0125765j 0.00176731-0.0071516j 0.00253468-0.0144636j -0.00230174+0.0206393j -0.0240021+0.00616654j 0.00251268-0.0121308j -0.0157997-0.0113571j -0.0235001+0.0111416j 0.0582594-0.000530407j -0.0681207+0.00110146j -0.00852509-0.00366844j 0.107329+0.0297781j -0.0142144+0.052688j -0.0601235-0.0031092j 0.00652973-0.000806129j -0.0094695-0.00288257j -0.00669701+0.00394491j 0.020853+0.00304424j 0.0670021+0.012443j -0.0349431-0.0158071j -0.0810133+0.0137132j 0.125294-0.00375617j -0.213357-0.00595657j -0.045433+0.0140262j 
0.00581583-0.00303263j -0.0236229-0.0178592j 0.00668218-0.0288145j 0.0184407+0.0356599j 0.0536765+0.01129j -0.0816419-0.0413281j 0.033926+0.0916883j 0.0675367-0.0831535j -0.00493947-0.00756737j -0.0345364+0.00408794j -0.00518455+0.0290527j 0.00208627-0.0791482j -0.0069807-0.22289j -0.0577859+0.0316354j 0.0144825+0.123213j -0.0382218+0.0357764j 0.0129335-0.0259463j 0.00459792-0.155982j -0.0570801+0.0931033j -0.0135203+0.0476203j 0.142461+0.0171276j -0.0289008+0.047436j 0.0684293+0.0325891j 0.0893163-0.0684963j 0.125315+0.0926107j 0.0508162+0.181728j 0.0547604-0.118244j -0.0811417+0.034062j 0.0297196+0.0971953j 0.0917405-0.0128251j -0.115849-0.0822919j 0.123041-0.0154298j 0.00796685-0.209963j -0.0403008+0.0876306j 0.0347213+0.070908j -0.0602102+0.0522951j -0.0227892+0.024769j -0.0157635-0.00450199j 0.0223726-0.012822j 0.0277083+0.00849015j -0.0215713-0.0245028j -0.00122619-0.0954487j -0.0764166-0.0473767j 0.0258196-0.0707126j 0.0129611+0.0558205j 0.157479+0.0950903j -0.125848+0.131908j -0.0985924-0.133568j -0.229224+0.0406021j 0.00606744+0.00243756j -0.148624-0.145399j -0.233861+0.0231156j 0.128106-0.203489j 0.274636-0.0283706j -0.0512152-0.113295j -0.0764893-0.0358069j -0.0256369-0.0482843j -0.0643312+0.101919j -0.0636038+0.00224754j 0.0103923-0.0211839j 0.0315221-0.00501981j -0.0205049-0.0540967j 0.019449-0.0424753j -0.0169325+0.00150764j -0.0453659+0.0363946j 0.0414758-0.00931637j -0.0305691-0.00553784j 0.00225899-0.0107506j -0.0428386-0.0286336j -0.0153745-0.0259781j 0.00320949+0.0039995j -0.0159515+0.00883471j -0.00323051-0.0252996j 0.0200871+0.0425074j -0.0195948-0.00754896j -0.0369352+0.00247849j 0.00489005+0.0207734j 0.0919749+0.0466532j -0.0309658-0.0141461j 0.0186214-0.0105404j 0.0109155+0.0437255j 0.0665722-0.0128953j 0.038619-0.0431932j -0.0123815+0.00208363j 0.0268599+0.0330362j 0.0146421+0.00770928j -0.0417722+0.0810577j 0.0557831+0.00573951j -0.0195085-0.00252158j -0.0496661-0.0104658j 0.0191784-0.00411813j -0.0199151+0.0137163j -0.0261013+0.0316086j 0.0383049+0.00425379j 0.02326-0.0227887j 0.00136693+0.0047169j -0.0663104-0.0204095j 0.0502736-0.000811841j -0.00439244-0.0374273j 0.013246+0.0191429j 0.0154496-0.0235919j -0.0109243+0.0121318j -0.0350475+0.00744492j -0.0256348+0.000911768j -0.00399979+0.0123148j -0.01113+0.000428374j -0.0069903-0.00705589j -0.0072691-0.00749615j 0.0141233-0.00608905j 0.00318211+0.00132303j 0.0190538-0.00817383j 0.00607342-0.0025193j -0.0277684+0.00312718j -0.0433089-0.0061887j 0.00681518+0.00952907j 0.0194115+0.00743462j 0.0262313+0.00010336j 0.0106715-0.00686535j -0.00732235+0.00281032j -0.0146632+0.0135496j 0.0105292-0.00629297j -0.0283963+0.00554562j 0.046463+0.0138484j 0.00416025-0.00536801j -0.0462818-0.0283644j 0.0291141+0.00180223j -0.0270802+0.0046523j -0.00359445-0.00300713j -0.0114895+0.0153946j -0.00180997-0.00489855j -0.0188975-0.0032276j -0.0550429+0.0127228j -0.0257028+5.9451e-06j -0.0160042-0.00916593j 0.0216474+0.000493131j 0.0278872-0.00246882j 
0.0124772-0.0262611j -0.0305942-0.00480146j 0.0104594+0.0234792j 0.00218318-0.0481806j -0.0367828+0.018846j -0.127431-0.0751779j 0.0237395+0.0962542j 0.0801474-0.0687582j -0.029425-0.0506964j -0.00325405-0.00309691j 0.00925814+0.0238477j 0.0414528-0.0994868j -0.029092-0.278164j -0.00630434+0.0788984j -0.0357579+0.0159503j 0.0315094-0.0163003j -0.0492514-0.0412447j 0.00230349+0.0934103j -0.132098+0.0578717j -0.08508+0.0389748j 0.163572+0.0368691j 0.100987+0.118147j 0.0311433-0.175775j -0.00611975+0.0361365j 0.0646691+0.0265663j -0.0201385-0.141275j 0.0832298+0.0467838j -0.0262291+0.0512195j -0.0730626+0.0738182j -0.0926732+0.0912964j -0.171927-0.0320429j 0.0412571-0.128869j 0.0115373+0.15348j 0.0389938+0.0426511j 0.0262258+0.140493j -0.0471608+0.0705893j -0.126427+0.0392226j -0.0365232-0.0266446j 0.0490288-0.0190692j -0.0465448-0.0661636j -0.162972+0.0521036j -0.12288-0.0180645j 0.134963+0.0506734j -0.0885271+0.105954j -0.169412-0.183072j -0.0371781-0.0189672j -0.0878072-0.0638084j -0.0145384-0.0213685j 0.139957-0.0959869j 0.125607-0.119642j 0.0161565+0.128006j 0.221242-0.00789081j -0.051722-0.0737003j -0.076723+0.131388j 0.00550606+0.130113j -0.142121+0.077925j -0.183947-0.0422424j -0.134586+0.0218731j -0.0958367+0.0301074j 0.0273158-0.0121267j 0.029785+0.0119588j 0.00724981-0.011936j -0.000456722+0.072364j 0.0257286+0.00173647j 0.0432761-0.0449341j 0.0114779+0.0361682j 0.0149027-0.0336569j 0.00161126+0.000985713j 0.00108407-0.0352824j -0.0675133-0.0408171j 0.00019912-0.00462451j -0.0176392+0.0321002j -0.0299685-0.0192793j -0.0115244-0.0294871j 0.015097+0.031546j 0.0121729+0.0173042j 0.0147587+0.0192649j -0.0400566-0.0302236j 0.036753+0.0133806j 0.00860232-0.0167612j -0.0561239-0.0331719j 0.0321181-0.00305963j 0.0265015-0.0305417j -0.0329221+0.026794j 0.0278775+0.0237189j 0.0356196+0.00922548j -0.0186916+0.0562325j -0.0393185+0.00504176j -0.0110365-0.0266838j 0.017108-0.000123458j 0.0306279-0.0126707j -0.0362965+0.0134819j 0.0283754+0.0309982j -0.038087-0.0179545j -0.0104723-0.0104608j 0.0156778+0.0147746j -0.0339204-0.0293443j 0.0201981-0.00373636j -0.0135741-0.0134205j 0.00965682-0.00654807j 0.0420373+0.0158851j -0.014802+0.0156545j -0.0260402-6.85878e-05j -0.0036267-0.00325839j -0.00168099+0.00680229j 0.0166005+0.00229199j 0.0111037+0.00220498j 0.0138391+0.0055871j 0.00133674+0.00181698j -0.00938719-0.0035125j -0.0109574+0.00501228j -0.00641789-0.000448686j 0.0176132+0.00459873j 0.0230036-0.0016836j -0.00733569+0.00174307j -0.0206901-0.000345437j -0.0594487+0.00580262j -0.00569942+0.00495242j -0.000313379-0.00514458j -0.00949893+0.00615777j 0.0067574-0.00304667j -0.0274135+0.0192246j 0.032731+0.00933138j 0.00641705-0.0144118j -0.0455011-0.0240435j 0.0267113-0.00420365j 0.0200234-0.00152671j -4.20636e-05+0.000259387j 0.0017507-0.00769722j -0.000170205-0.00315205j -0.00130437-0.00987853j -0.0100895+0.00960549j -0.00936021-0.0089363j -0.00445154-0.00963392j 0.0182742-0.00379383j 0.00700444-0.00285069j 
-0.00215452+0.000738133j -0.00761987+0.0245309j -0.00440156+0.0814891j 0.00855191+0.0493011j 0.0276644-0.0114717j -0.018492-0.00712432j 0.00179129+0.000624144j 0.0144216-0.0193015j -0.0122993-0.0166572j 0.00896765+0.00921564j -0.00603521+0.0276263j 0.00586139-0.0409088j -0.00231127-0.0397219j 0.00304468+0.0616206j 0.00631114-0.0387297j -0.00999981-0.0380504j 0.0255887-0.0327292j -0.00201278+0.609528j -0.020128+0.0214836j -0.00640073+0.0964493j 0.0191864-0.00625858j 0.0272447-0.0565848j 0.0134555+0.149788j 0.0235607-0.0921212j 0.0193941+0.0309773j -0.110065+0.0292077j -0.0273351+0.0462014j 0.233657-0.0680397j -0.155399+0.0417263j -0.495941-0.0444678j -0.0916266-0.00589603j -0.18586-0.0593532j -0.0618398-0.0726278j 0.0540598+0.0125921j 0.0212156+0.041021j -0.0838036+0.0489051j 0.0769564+0.00761827j 0.0154613+0.000390189j -0.0144041+0.0428943j -0.00303112+0.0400715j 0.124554-0.0475795j 0.0345827-0.00467214j -0.0982314-0.0645579j 0.0635924-0.0487822j 0.0824352+0.0574188j 0.00618614-0.0139523j -0.0911914-0.018097j -0.0978224+0.0136255j -0.0598495+0.0143286j -0.0356675+0.0716023j -0.0260033-0.00983154j -0.0211431-0.0137846j 0.0282854-0.0444457j 0.0277579-0.0205146j 0.0467891-0.0489355j -0.0328504-0.014189j -0.0116989-0.0030399j -0.0102322+0.0230647j -0.0231534-0.00663936j 0.0226891-0.0136988j 0.0109316-0.00301422j -0.0246939-0.0186987j 0.00900772-0.0234536j -0.0130892+0.00760727j -0.0684689+0.0211419j -0.042149-0.00919362j 0.00616549-0.00937504j -0.00119391-0.00277068j 0.00753058-0.0230435j 0.0063063+0.00291532j 0.00707818+8.9481e-05j -0.000976531-0.0100772j -0.00195376+0.0018206j -0.00451977+0.0102581j -0.00923223-0.000330224j -0.00468491-0.014616j -0.00706593-0.00930707j 0.0381082+0.0226217j -0.0231746-0.0168748j 0.000336979+0.0065524j 0.0327755+0.0166166j -0.00625857-0.00403151j 0.00669505-0.0108166j 0.0111934-0.00992404j 0.00227916+0.00344143j -0.00920264+0.00227402j -0.00752033+0.0109733j 0.00525322-0.00195515j -0.0116632-0.00495751j -0.0186455+0.00256567j -0.000576618+0.00374461j -0.0145887+0.0095376j -0.0153949+0.00239811j 0.0266364+0.0078965j 0.00160396+0.0054046j -0.0133909-0.00264748j -0.0147474-0.00355458j 0.013743-0.0137725j -0.000173332+0.00743083j 0.0220923-0.0290075j -0.0269861+0.0308189j -0.00245811+0.0113194j -0.00316787-0.00103386j 0.0107755-0.00945748j -0.00206994-0.00633666j 0.00444786+0.00622462j 0.0392147+0.00138121j 0.0216109+0.00368973j 0.00999637+0.0060918j -0.0201244-0.0278066j -0.0314488+0.00830647j -0.0139448+0.00115616j 0.00373449-0.00110648j 0.0156586+0.00671489j 0.024482-0.00153005j 0.0378861+0.00582498j 0.00337839-0.0197235j 0.00940755+0.0058748j -0.00278173+0.0100369j -0.00843714-0.0168634j -0.00780839-0.0138963j 0.00916126+0.0266342j 0.000677638+0.00299658j 0.011653-0.00128065j -0.0170355+0.000959443j 0.0026916+0.000291371j -0.00517331-0.0023998j -0.00101978+0.0032486j -0.00596011-0.0526712j -0.0027333+0.0113247j -0.008205-0.00134784j -0.00217251+0.0022343j -0.00546441-0.00522361j 0.00767399-0.00147244j -0.00446726-0.000240255j -0.00305561-0.00224683j 
0.00566461-0.0266402j -0.0133354+0.00523694j 0.00662667+0.0277517j 0.0160711+0.0251629j 0.0286936-0.00646257j -0.0415379-0.00959987j 0.00963221+0.0437461j 0.0270104-0.0357856j -0.00383511-0.0556872j 0.0414904-0.00899128j 0.00569593-0.0244048j -0.00561084-0.062435j -0.00445631-0.111115j -0.0528874+0.0767044j -0.000305474-0.247885j -0.0165188-0.181922j 0.00354585-0.0117544j -0.00124897-0.256922j -0.0202622+0.0359291j -0.0306083+0.142253j 0.0538173+0.0185635j 0.0751689-0.0908305j 0.0756793+0.179703j -0.0802151-0.0713742j -0.0129993-0.0259455j -0.103875-0.076388j -0.169309+0.155748j -0.297991-0.137702j 0.127932-0.0339765j 0.0582522-0.0580101j -0.0421054+0.0594481j 0.118207-0.0801501j 0.0710087+0.020246j 0.0368097-0.00328862j -0.0271668+0.0223063j -0.116904+0.0637989j 0.159608-0.00894155j 0.0187138-0.00964731j -0.0644352+0.0483782j -0.0306421+0.0680143j 0.179413-0.0861331j -0.0247094-0.0533189j -0.237729-0.0967211j 0.102665+0.0168153j 0.119263+0.0841834j -0.0694175-0.0826089j -0.123131-0.140635j -0.106635+0.172235j 0.0747568-0.069515j -0.079352+0.160746j 0.0481076+0.0887065j 0.20878-0.0783505j -0.0480039-0.122189j -0.0678774-0.00467305j 0.109023+0.00837267j -0.0618341+0.0100931j -0.00800202-0.0116179j -0.0108785+0.0251569j -0.018613-0.012634j 0.0351282-0.00282159j 0.00270941-0.0336365j -0.0311846-0.0268149j -0.00213908-0.0280409j -0.0216659+0.00808611j -0.0639003+0.0113503j -0.0645201-0.00498388j -0.0236743-0.0209536j 0.0057204+0.00816043j 0.00181575-0.00724137j 0.0235353-0.0305989j -0.00638328+0.000164783j -0.00576895+0.00158495j -0.0203033+0.00484354j 0.0465366-0.0038212j -0.0189902-0.00638356j -0.00108106-0.0102927j -0.00770256-0.0117752j -0.01095+0.0149805j -0.0125308+0.000494167j -0.00836683+0.00441119j 0.0201106+0.0116594j -0.0027848+0.00283036j -0.0109641-0.0273295j -0.00273297-0.00406644j -0.00276081-0.000320185j -0.0026773+0.00828354j -0.0159976+0.0132161j 0.0210907+0.0273685j -0.00896383-0.00410364j -0.0203003+0.00405772j 0.000681764+0.00321508j -0.01348+0.00958979j -0.0162321+0.00520053j 0.0170967+0.00404291j 0.012479-0.0047331j -0.000301817+0.00250554j -0.0415555-0.00827371j 0.0215432-0.00294568j 0.009851-0.00501437j 0.00815405+0.00289681j -0.00323728+0.00947791j -0.0163955+0.011059j 0.0185294+0.000961975j 0.0167461+0.0136078j 0.0210737+0.00521931j 0.0150777+0.00575789j 0.00698791-0.00149344j 0.00402201+0.00528599j 0.0018291-0.00229228j 0.00131783+0.0188622j -0.00599773-0.01666j -0.00217864-0.0027214j 0.00352158-0.00214141j 0.0021128+0.00296272j 0.00738015-0.00359823j 0.0213303+0.00469308j 0.00645285-0.00227683j 0.00884829-0.0058108j -0.0118078-0.00086466j 0.00414262-0.00133987j -0.00080089-0.00187989j 0.00303715+0.00831013j 0.0106074+0.00985236j 0.00866837-0.00486093j -0.0121435-0.00360898j 0.00956355+0.00402614j 0.010153-0.00254673j 0.00318093+0.000292724j -0.00675658-0.0150423j -0.0119082-0.000391344j -0.0180126+0.00350117j -0.00505649+0.00466418j 0.0195632-0.00231402j -0.00710229-0.00212608j 1.12223e-05-0.00184729j 0.0127046-0.00235772j 
