0.0322803-0.0173035j 0.0299865+0.0160041j 0.0171353-0.0154613j 0.0395584+0.0539967j 0.00278672-0.0215757j -0.0057436+0.012532j 0.00184013-0.00567615j -0.00669351-0.0211766j -0.00365235-0.0189744j 0.0055994+0.04129j -0.0456869-0.00705429j 0.0241663-0.022053j 0.0575829+0.00519517j 0.0223055-0.0740893j 0.0158537-0.0108709j -0.00611987+0.00640159j -0.0330115+0.00177254j 0.00801229-0.165891j -0.0243502+0.0472949j 0.0331071+0.0558727j -0.00328818-0.160687j -0.00841453+0.0385945j 0.0145463-0.0151742j -0.00215522+0.0143494j 0.00240062-0.0314071j 0.0188387+0.21483j -0.0235219+0.137053j 0.01812-0.16328j 0.0069457+0.0357675j 0.0500006-0.0222069j 0.0250238+0.109731j -0.060322+0.0130053j -0.0227017-0.037642j 0.0476065-0.0357019j 0.0161158-0.0579985j -0.0133192+0.0613184j 0.148132-0.0402708j -0.0290361-0.0370586j 0.0990741+0.0304895j 0.070818+0.0182766j 0.00345613-0.0055258j 0.0159716+0.0193603j -0.129036-0.0218261j 0.0600931+0.0460767j -0.168544+0.00960939j -0.171621+0.020314j 0.0275856+0.00846423j -0.0458254-0.0217672j -0.00449555+0.00814796j -0.0263539+0.00983002j -0.0668028-0.0370905j 0.0517005-0.147698j -0.105082-0.0228341j 0.0899365+0.0624362j -0.0220386+0.0466378j -0.0448778+0.00990077j -0.0935234+0.0230252j -0.0497886-0.0332883j 0.0509425+0.0374537j -0.0650456-0.00704294j 0.0235052-0.0301847j -0.00406881+0.00511621j -0.0469013+0.0317185j -0.0203463-0.0235805j 0.0103752-0.0134917j -0.0274517-0.00344095j -0.0408672-0.00670284j -0.0246446+0.00541727j 0.00132005+0.0344333j 0.00317237-0.000543742j -0.045269-0.0290805j -0.00220746+0.0180305j -0.00630791-0.00162672j 0.0340763+0.0151465j -0.000824731+0.0291585j 0.0158627+0.015816j -0.0943718+0.010214j 0.0418722+0.00643592j 0.00119145-0.00764985j -0.0374769-0.00140762j 0.00320511+0.0338949j 0.04664-0.0332381j -0.00385492+0.00552098j 0.0411888-0.0221966j 0.0605182+0.0095493j 0.0162472+0.034316j -0.039386+0.0318742j -0.0116118-0.0387054j 0.0162125+0.00245314j -0.00818567-0.00530861j -0.0522261-0.00621531j -0.00377678+0.0079668j -0.0197074+0.00694064j 0.0437385+0.00718082j -0.0165618-0.0160742j 0.05609+0.0504369j 0.0226559+0.0379086j 0.0179148-0.0221239j 0.00170418-0.0173057j 0.0111687+0.0124319j 0.00408858-0.010025j 0.0599712+0.0300009j 0.00120615+0.00754556j -0.0141911-0.0470938j 0.0189678-0.0581626j 0.00633025-0.0292694j 0.0319092+0.0308406j 0.0217862-0.0105216j -0.0272219-0.0404372j -0.00717278-0.0292585j 0.00620192+0.0105465j -0.00382435+0.025894j -0.0107959+0.0376375j 0.00458812+0.00777378j 0.0376745+0.0105934j -0.0635385+0.000956325j -0.0119797-0.0726811j -0.00111592+0.0755431j -0.0107952+0.0450266j -0.0315435-0.0275673j -0.029302-0.0198266j 0.0203413+0.0203972j 0.0648751-0.00653034j -0.0468683+0.118831j 0.061767+0.0108679j 0.0206534-0.00332887j -0.0280344-0.0163762j 0.0282131-0.0153133j -0.0381911-0.0187448j 0.0367729-0.0326138j -0.0110001+0.0162629j -0.00219738-0.00861878j 0.0246238-0.0383493j -0.0140956-0.0283349j -0.00883023-0.00709997j 0.0444042+0.0507966j 0.00816523+0.0123605j 0.00139824+0.0266297j 0.00529044-0.0293244j -0.00812841+0.00151683j -0.0104257-0.0365823j -0.0146692-0.00736779j 0.00249826-0.0151564j 0.000239664+0.030576j 0.00546895-0.00845258j 0.00702148+0.015027j -0.00826384-0.023516j -0.00241997+0.00343183j 0.00562719+0.0133589j 0.0131346-0.019142j 0.00516302+0.00757392j -0.00324956-0.00263783j 0.00268616-0.00877491j -0.00538439-0.0572465j 0.0046457-0.0287567j -0.00508565+0.00689581j 0.00270664+0.00193815j -0.0118284+0.0135035j 0.0222956-0.0148805j -0.00780473+0.0027375j 0.00393723-8.34388e-05j 0.00594688+0.0174562j -0.0134884-0.0478175j -0.0128805-0.058552j -0.0205821-0.0968327j -0.009999-0.12541j -0.0184187+0.0169354j 0.0725141+0.0018419j 0.00915277+0.0688365j 0.0183441+0.0527188j -0.0462692+0.0120448j 0.00521697+0.0172133j 0.0122762+0.00462635j -0.0129371+0.0113543j 0.0496566-0.076545j 0.0218917+0.0185026j 0.0131143+0.00294173j -0.13376+0.0407469j 0.0843884-0.010699j -0.0745602+0.0220776j 0.00915325-0.0165759j -0.0417875+0.00169288j -0.0269632+0.0107967j 0.0218531-0.115053j -0.0456546-0.0423591j -0.123039+0.0404433j -0.137501-0.0120437j -0.167549-0.0501203j -0.267816+0.0378824j 
0.0512696-0.0157272j 0.0211902+0.0139682j 0.0185447+0.0459072j 0.00165432+0.0485775j 0.0223769+0.0140785j 0.0101024+0.0336242j 0.00721435+0.00171873j 0.000138404+0.0174781j -0.00513266+0.011021j 0.013467-0.0072154j -0.0225782-0.00320491j 0.0493096-0.0128898j 0.0534276+0.031941j -0.00207536-0.0870756j 0.00967451-0.00517423j 0.0156947-0.0494457j -0.0301706+0.179146j -0.0206975-0.125462j 0.00824052-0.0642858j -0.0431286-0.133267j 0.035887-0.0933969j 0.0400841+0.0677937j -0.0299081+0.158806j 0.00587862+0.0345647j -0.0070168+0.0109359j 0.0140529-0.0999054j 0.0141644-0.0584276j -0.014966+0.00645084j 0.0129656-0.0213175j 0.126383-0.0222533j 0.0102571+0.0247715j 0.0145731-0.0651077j -0.0132963+0.0875024j 0.000822607+0.0132671j -0.0542131-0.127247j -0.0474041+0.0393673j 0.120144-0.0101941j -0.221939-0.0276448j 0.00712372+0.023688j -0.0353021+0.0214587j -0.00954162+0.00538322j 0.00417475+0.0202301j 0.104485-0.0203268j -0.016402+0.00174615j 0.0783482+0.00159365j 0.0383947+0.00270845j -0.000750932+0.0115907j 0.0390287-0.0136475j -0.0146326+0.04841j 0.00189297-0.0103279j -0.0198947+0.173722j -0.009212-0.0134723j -0.0449865-0.0112123j -0.067721+0.0294039j 0.0732093-0.00560072j 0.00829334+0.0354925j -0.170653-0.0546905j -0.043791-0.0117681j 0.0336942+0.00916148j -0.0515848+0.0586978j -0.0362241+0.0630781j -0.00548112-0.00967146j -0.0233721-0.00826745j -0.0110707-0.00652023j -0.0217276+0.0285917j 0.0121652+0.00239294j 0.0212992+0.00356179j -0.0185177+0.0208406j -0.0273087+0.0154986j -0.000821455+0.00885273j -0.0132779-0.0250406j -0.00185975+0.00849943j -0.0233881+0.0093861j -0.026178+0.0220055j -0.0208937+0.0184588j -0.0305636+0.010825j 0.0432638+0.0401476j -0.015289-0.0029739j 0.00930044+0.0231283j -0.0346024-0.0159119j -0.0629049-0.00237537j -0.0294595+0.0331532j -0.135642-0.004479j -0.00638313+0.0413334j -0.00340239-0.0273263j 0.0407989-0.0166596j 0.00201611+0.00547192j -0.0283654+0.0378827j -0.0469427+0.00605264j -0.00750704+0.00377373j -0.0307814-0.0206878j -0.0141114+0.0281102j -0.0487676-0.0610745j -0.0384496+0.0157285j -0.0205222-0.0232013j 0.0236269+0.0572066j 0.0109689+0.0141662j 0.028596+0.0194843j -0.0100242+0.0409037j 0.0232431+0.0100103j 0.0332812+0.00531359j -0.0024286+0.00269732j -0.0234477-0.00161657j 0.0221678-0.0278349j 0.0316777-0.0774456j 0.00361012-0.0209393j 0.00521932-0.0384613j 0.00189276-0.0293812j -0.00242028-0.0238558j 0.0200074+0.0112856j -0.00365906-0.0231403j -0.0145854-0.0129892j -0.00976247-0.0128753j 0.000271572-0.0264971j 0.0437633-0.000709174j -0.00268291+0.0753342j -0.00682129+0.00448181j -0.0115139-0.0557775j -0.0465-0.0373226j 0.0101094+0.0185843j 0.0153272-0.0208946j -0.00885355-0.00803764j -0.0526571+0.00688654j 0.0373331-0.0443347j -0.0250732-0.00421154j -0.0130666-0.0287792j -0.0122648-0.0413929j 0.0296397+0.0164272j 0.0355421-0.000238974j -0.0661589+0.000945696j -0.0592322-0.059432j 0.0337778-0.0115186j -0.00446588+0.00459415j -0.0145368-0.0452447j 0.0190224+0.066363j -0.013735-0.0359903j 0.00814561+0.0566914j 0.0239008-0.0143912j 0.014131+0.0244452j -0.0143036-0.0383027j 0.0213071-0.0261828j 0.0181199+0.0680526j 0.0265573+0.0176678j -0.00892452-0.00273065j 0.0168872+0.0186318j 0.00359176+0.00305078j 0.0128591+0.0321529j -0.00312721-0.00389479j 0.00417189+0.00948818j 0.00495872+0.00193286j -0.00281366-0.0169148j 0.00179269-0.0198754j 0.0178291+0.00568351j 0.00868035+0.00158682j 0.000763001+0.00210255j -0.00236045-0.0240867j -0.00488239+0.045114j -0.027252-0.0230866j -0.00961952+0.00428908j 0.00500631-0.0115864j -0.0196543+0.0458874j 0.0251788+0.0117823j 0.0150117-0.016286j -0.07028-0.0683288j -0.0275241+0.00789022j -0.0244433+0.0048376j 0.00227527+0.00280365j -0.0020323+0.0269243j -0.0105922-0.0487688j -0.0333801+0.0896902j 0.0570561+0.0547354j -0.0690281-0.118767j -0.0645355+0.0205513j -0.0554157+0.0542316j 0.000265839-0.0626563j 0.009303+0.000785975j -0.00635398-0.0122361j -0.0133917+0.0760568j 0.0083903-0.045084j 0.00218447+0.0385299j 0.0415964-0.0346244j 0.0312312+0.002454j 0.0531492+0.014763j -0.177614+0.112903j 0.0661672-0.00181491j 0.0209145+0.0503715j -0.108839-0.0312055j 0.313872-0.0394956j -0.153707-0.0511082j 
0.0075397-0.00197968j 0.00836404+0.017233j 0.0279396+0.02671j -0.00323419+0.0393602j -0.00170642+0.0206276j -0.00774769+0.0162017j 0.00180376+0.00337608j -0.0049617+0.035606j -0.00177149+0.0293181j 0.00266558-0.0470297j -0.00531573-0.0113696j 0.019412-0.012951j 0.0120731+0.00613998j 0.00875802-0.0290749j 0.00501971-0.00385557j -0.0117632-0.0473706j -0.0318808+0.173954j -0.00162205-0.0769419j 0.0246955-0.0586143j -0.0398765-0.156194j 0.0335864+0.0331918j 0.0648561+0.0814643j -0.0158+0.144115j 0.00267245+0.0277474j -0.0403035+0.0949284j 0.0117422-0.247086j 0.00604381-0.17288j -0.0131009+0.177694j 0.00899784-0.0657502j 0.0479345-0.000162694j -0.0124253-0.138931j 0.026876-0.0372978j -0.00858667+0.106381j -0.0381644+0.0990102j -0.0724182-0.0621905j -0.0460227-0.00829992j 0.0436212-0.0346824j -0.223762-0.0437164j -0.0575655+0.0354739j -0.069524+0.026627j -0.0121266-0.0285502j -0.0139789-0.0300195j 0.201649+0.0187168j -0.069054-0.0444235j 0.215749-0.0327841j 0.194362+0.0235427j -0.0256531-0.0424256j 0.0584703+0.0356922j -0.0183211-0.0272175j 0.0247644-0.0873291j 0.034579-0.0611452j -0.044527+0.0701723j 0.0707096-0.0178885j -0.164239+0.0230825j 0.116019+0.0653443j 0.0525385+0.0239709j -0.0629601+0.0501188j -0.0149595-0.0090853j -0.0479945+0.0462974j -0.00505528-0.0365137j -0.0455338-0.0248063j -0.032343-0.0196449j -0.0835228+0.0317538j 0.0432916-0.0238857j 0.0162204+0.0314812j -0.0262409-0.0105908j 0.00462055-0.0135833j -0.0203134+0.0211294j -0.0503059+0.0279957j -0.0158943+0.0128392j -0.0154882-0.0257222j -0.00832723+0.00526148j -0.00934784-0.00116383j 0.0106182-0.00401457j -0.0126256+0.0177259j -0.00254901+0.0180971j 0.0324554+0.011626j 0.0311103+0.00188549j 0.0389288+0.00184174j -0.0335213+0.0110926j 0.0909482+0.0508898j -0.0210175-0.0446373j 0.054194-0.0163762j -0.0161721-0.0124292j -0.014398+0.013702j -0.0613802+0.0379924j 0.0046134-0.00941311j -0.0156159-0.0522993j 0.0437776+0.00782115j -0.00292537-0.00461454j 0.017307+0.0255907j -0.0397129-0.0122763j 0.00887473+0.0177594j 0.0469073+0.00322055j 0.00623835-0.0118128j 0.0266397+0.005103j 0.00876104+0.0250893j 0.00164305-0.00165967j 0.00740902+0.00729565j 0.0159107+0.0109753j -0.0283789-0.00580379j 0.0309567+0.0164773j -0.000576262+0.00184691j 0.0309273-0.00367792j 0.00605745-0.0045116j 0.00702157-0.00323374j -0.0139007+0.00523483j 0.00244053-0.019012j -0.0155795-0.00759751j -0.0113979-0.0053814j 0.00352262+0.00999121j -0.000457846+0.000552636j -0.00388869+0.0194092j 0.00311184-0.00836819j 0.0206497-0.00091746j -0.0156491-0.0298124j -0.00183199-0.0100891j 0.0114018+0.00473052j -0.0176287+0.0451633j -0.0428141-0.0240837j -0.00573049-3.99522e-05j 0.00030977+0.00746977j 0.0693697-0.00413524j -0.0202037+0.0401007j 0.0321794+0.0249728j 0.0177184+0.00574601j -0.0131216+0.000893824j -0.016102-0.0244929j -0.0173535+0.00575498j 0.0330106-0.0132972j 0.0285264+0.0308087j -0.0163181-0.025776j 0.0208839-0.00751286j -0.00960508+0.0294386j -0.0289113-0.0425389j 0.0412485+0.0523085j -0.0264603-0.037713j 0.0098953+0.00788118j -0.0232986-0.0232223j 0.00156691+0.0241618j -0.0256155-0.0231476j -0.0179803-0.0301007j -0.00643983-0.0192162j 0.0025665+0.0129809j -0.00678158-0.0051669j 0.00424507+0.00409995j -0.00920388-0.0138866j -0.00328823+0.00572446j -0.0119433-0.00573621j 0.00454198-0.016247j 0.00575838-0.00115199j 0.0030986+0.00173087j -0.000893524-0.0100401j 0.00670852-0.0203561j -0.00307364-0.0121116j -0.00182111+0.016428j 0.014193-0.00701244j -0.0194087+0.0166812j 0.00848662+0.000765078j 0.00539749+0.000761618j 0.00650412-0.014102j -0.00760109+0.0115424j -0.00980058-0.0139215j 0.00845288+0.00526053j -0.00541618-0.039272j -0.00695388-0.0452238j -0.00569845+0.00354715j -0.00588827-0.00949814j 0.0163914+0.0483571j 0.0135031-0.0201495j -0.0405364-0.0221512j 0.0405391+0.11099j 0.0259237-0.00257361j 0.0267081-0.024983j 0.0623035-0.00632699j 0.0196296+0.0102052j 0.00935722+0.0050519j -0.0577234-0.0295272j 0.0390048+0.0145419j -0.0385144+2.82269e-05j -0.0123433+0.0208261j -0.0265662-0.000656138j -0.0134161-0.00297212j 0.111877-0.128861j -0.00298504-0.0147912j -0.0668019-0.000578766j 0.0307294-0.000448544j -0.275962-0.00444532j -0.0605164+0.0481266j 
-0.0506935+0.0385265j -0.021481-0.0220861j 0.0134098-0.00352859j -0.0239756-0.0480844j -0.0221715+0.0093283j -0.00141271-0.0390438j -0.0034711+0.0104519j 0.00587321+0.00761318j 0.00582807+0.0065097j 0.000862664-0.0107768j 0.0153721-0.0258256j -0.0189772-0.00951489j -0.0920663-0.0467171j -0.0232935+0.121813j -0.0158956+0.014173j -0.0424762+0.0135269j -0.00743098-0.0645046j -0.0160291+0.22074j 0.00134323+0.0652248j 0.0130455+0.0790863j -0.0183488+0.217485j -0.00351514-0.0707253j 0.0148389-0.118398j 0.00237533-0.0284512j 0.013171+0.0478833j -0.00360373-0.111105j 0.0160508-0.0524085j -0.000163048+0.102994j -0.0305716-0.0110284j -0.0727646+0.0299109j -0.0132104-0.0599981j 0.00516062+0.090437j 0.0543373-0.0664006j -0.0119398+0.0682105j 0.0423826+0.167282j 0.0648457-0.0300757j -0.181223+0.0418386j 0.241325+0.0518009j -0.0383678-0.0425141j -0.0100078-0.0180896j 0.0100762-0.00391063j -0.0403193-0.00870411j 0.0143032+0.0197736j -0.0754689-0.00317167j 0.108326+0.000180914j 0.158464+0.0159273j -0.0280674-0.0413569j -0.0166086+0.0390101j 0.0160572-0.0634185j 0.0108815-0.0256246j 0.049149+0.0457628j -0.0274562-0.00957918j 0.156195+0.00249514j 0.0184975-0.0400005j -0.0247135-0.0255028j -0.0100606-0.0433597j 0.186789-0.0459212j 0.0729147-0.121509j -0.074985-0.0585804j 0.0616617+0.004603j 0.0275198+0.123501j -0.0200916-0.00769764j 0.0539068+0.0229614j -0.0242717-0.000955873j 0.0170686+0.0533846j 0.00574074-0.0187505j -0.0131736-0.0103595j 0.00950512+0.0323759j 0.0264524+0.0431925j -0.0042921+0.00836877j 0.000985104-0.00109652j 0.00331014+0.00880202j 0.00528219+0.0057162j 0.0158679-0.00451536j -0.0330287+0.0128213j 0.00352641+0.018919j 0.0484054+0.0291041j 0.0222926-0.0044j -0.0334129+0.0103291j -0.00290741+0.000723696j -0.0277123+0.0295101j -0.0171615-0.0207489j -0.0730462-0.00863785j -0.029119+0.0102584j -0.0568145+0.00128424j -0.0046607+0.030854j -0.0378555+0.0103272j -0.0944284-0.0264432j -0.00715635-0.020932j -0.0901375-0.00473633j -0.0569272-0.0231516j -0.0022876-0.0110287j -0.00184591-0.0109313j 0.0230107+0.0190428j -0.0245321+0.0327772j 0.00917754+0.0417193j 0.0216833-0.00894699j -0.00457714+0.00160034j -0.0111599-0.00836595j 0.0143679+0.0261726j -0.00643168+0.0202473j -0.0133284+0.00743528j -0.0222623+0.00412866j 0.00490073-0.0524938j 0.0296413-0.0385491j -0.00466506-0.0179684j 0.00391166+0.0210008j 0.00960216-0.0177623j -0.0159127-0.0239096j -0.0105462-0.000474452j -0.00698119-0.0137501j -0.0131768+0.0171619j -0.0147346-0.0022479j 0.0108986-0.00215675j 0.0323732-0.00829102j -0.0522319+0.0479786j 0.00904382-0.0325971j -0.00511545+0.000873913j -0.0523436+0.00529569j -0.0248116-0.0062161j -0.00667849-0.0043939j -0.00653042+0.00371994j 0.00802208+0.00510745j 0.00233203+0.011316j 0.00503368+0.026381j -0.00160622-0.0303999j -0.0402449-0.0542858j 0.0168641+0.00318737j -0.0181956+0.00480381j 0.00268246-0.015568j 0.00557605-0.00635316j 0.0479574-0.0191925j 0.0460688+0.00715833j -0.0129028-0.0357381j 0.00814834+0.0521371j 0.0559921+0.0318578j 0.0187481-0.00147026j 0.00467313+0.00276703j -0.00176134-0.0119147j -0.0213002+0.00142841j 0.00259257-0.0103913j 0.0108091+0.0118871j 0.00500501-0.00715473j 0.000752621+0.00830896j -0.00024468-0.00452131j -0.00960332-0.012689j 0.00345104-0.00467765j -7.876e-05+0.000139224j 0.0030083+0.00998444j -0.000883778-0.0140661j -0.00507789-0.00773133j -0.0026061-0.0101977j 0.00734968-0.00175845j -0.0130924-0.0335385j -0.00652364-0.0175297j -0.0021729-0.00938888j 0.0176867+0.021916j -0.0127176-0.0208215j 0.000110652+0.0104787j -0.00604128-0.00198022j -0.0127909+0.0164172j 0.0147695+0.0297696j -0.0351104-0.0437555j -0.045732-0.079626j -0.0212328-0.0409905j -0.0337053-0.0635579j 0.0012847+0.019827j 0.00100452+0.0324604j 0.00182009+0.0301895j -0.0128479+0.0950515j 0.00140179+0.0413922j -0.0333281-0.0233516j -0.0408102+0.0216903j -0.0168606+0.0396661j 0.0816417-0.0733389j 0.0519088+0.0211931j 0.00765486-0.00256741j -0.0835929+0.059645j 0.0625395-0.0223784j -0.0499746+0.0292482j 0.014717-0.0176306j -0.0229163+0.00402418j 0.0249014+0.0160439j -0.0995261-0.0136408j -0.0101086-0.0182826j -0.0873644+0.0773746j -0.0867229-0.0259462j 0.0471699-0.0543492j -0.286901-0.00305341j 
-0.0240171+0.00815378j -0.0116368+0.00615825j -0.0396329-0.0194796j -0.0158572-0.0233817j 0.00938989+0.0148176j 0.00653768+0.0035238j -0.00425418+0.00520021j -0.00183665+0.0240951j 0.00865399+0.017282j -0.0122789-0.00753003j 0.00524806+0.0305558j -0.0213584+0.011801j -0.00384294-0.00125026j 0.0416973+0.019904j -0.00272296-0.00810126j 0.0377767-0.0174465j 0.0354156-0.0225923j -0.0111014+0.0372041j 0.0122424-0.0437431j -0.0509585-0.0636872j 0.00980941-0.0216895j -0.00562082-0.0186678j -0.0309623+0.0237838j 0.00581361-0.0191355j 0.0120334-0.0330115j 0.0292669-0.0558775j -0.0107561-0.0720333j 0.00188277+0.0180011j -0.0482438+0.0123695j 0.0177128+0.0177854j 0.0310648+0.00182826j -0.00584692-0.0658201j -0.00752323+0.0692272j 0.0110767-0.0109732j -0.00549331+0.0191779j 0.00502859-0.0221022j -0.0114439+0.029249j -0.00757799+0.0196625j -0.0114369-0.0340911j -0.0169565-0.0358172j -0.00569295+0.0252461j -0.0062123-0.0419405j 0.042807-0.0199054j -0.0152715-0.0574903j 0.0430723+0.0206612j 0.0442258-0.0128267j -0.00819439+0.0873077j 0.0278621-0.0774313j -0.00360773+0.0748982j 0.00934456+0.192282j 0.00813125+0.105994j -0.0045365-0.00917715j -0.0333879-0.0535396j -0.044594+0.00313901j 0.0197486-0.0504281j 0.00867945+0.0452516j -0.0339441-0.0856087j -0.00648692+0.0287173j 0.00114358-0.0678035j 0.0507326+0.0298035j -0.0303921+0.0806234j 0.0301495+0.0465784j 0.0563518-0.0494351j 0.0320426+0.0295766j -0.0676193-0.0389618j 0.00462868+0.00174411j 0.00838369-0.0185944j 0.00699637-0.0566611j 0.0448038+0.0309976j 0.0788019-0.0486034j 0.00446778+0.0231066j -0.011184+0.043005j 0.0325304+0.0243038j -0.0894468+0.0534053j 0.0785405+0.0279223j 0.0625625-0.00330308j -0.0300288-0.0906739j -0.0262876-0.000795223j -0.0496313-0.0039266j 0.0612185+0.0346552j -0.106613+0.0218979j -0.0530926-0.0913071j -0.105631-0.0204639j 0.0765423-0.0769257j 0.00534761+0.0333843j 0.0854701+0.0362814j 0.0881195+0.0140286j -0.0367271-0.118992j -0.100074+0.0696884j -0.0131371+0.0444823j 0.0405475+0.0305085j 0.0286113-0.0607771j 0.0142974+0.0539463j -0.0864484+0.00236543j -0.0316701-0.044432j -0.0371239+0.00298928j 0.00622454-0.0543053j -0.0177327-0.0304171j -0.0235353-0.0240832j -0.0281015+0.00464117j 0.116685-0.00390828j 0.0251933-0.0163536j 0.0248609+0.00525657j 0.0369303+0.0523457j 0.00240705+0.0358394j 0.0453305+0.00510145j -0.0234872-0.0280903j -0.0437014-0.070463j 0.00301944-0.0530088j -0.00815829-0.0449994j -0.0142646+0.0438833j 0.0103361+0.00646818j 0.0210634+0.0722519j 0.0461187+0.0293951j 0.0299635+0.00122398j -0.0252506-0.20849j -0.0968477-0.0521148j 0.0290315+0.097081j 0.0603634+0.110612j 0.0838484+0.0468027j 0.00276187+0.0302544j 0.0155356+0.0510222j 0.143347-0.0722459j -0.133206+0.175735j 0.110544-0.0248301j 0.0981333+0.0584441j -0.0461045+0.00414448j -0.0276924+0.0280284j -0.00107043+0.0442644j 0.116759+0.0146263j -0.00261555+0.0483459j 0.000942776+0.0847343j 0.0882392-0.00431682j -0.0716308-0.011466j -0.0296476+0.00677211j 0.0117794+0.0129765j 0.0580521-0.0260369j -0.0558176-0.0195607j -0.0168423-0.00365066j -0.0257286+0.0023441j -0.03471+0.0220813j -0.0652328-0.0310856j -0.0250477-0.0170299j -0.0134708+0.0256515j -0.0270991-0.00818237j -0.00196099-0.0166367j -0.0145542-0.0417248j 0.0004233-0.00285178j 0.0093538+0.0249523j -0.00492013-0.0157724j 0.00883666+0.0405282j 0.00210588+0.0596026j -0.0348959+0.00806564j -0.032341-0.0620938j -4.05377e-06+0.00444422j -0.0160194-0.0428175j -0.0145498-0.0228289j 0.0398162+0.00911596j 0.0289496-0.0265687j -0.00254637+0.0685405j 0.0137093-0.0395082j -0.0338659+0.00565409j -0.0145561+0.0268045j 0.119695+0.0150985j 0.059537-0.028806j 0.106561-0.0306056j -0.0725663-0.010708j 0.11704-0.0369993j -0.0387834+0.0323127j 0.0999799+0.00244844j -0.0534802+0.0117258j 0.0685629-0.109206j -0.0495814+0.0249942j 0.094366+0.0156392j -0.0323223+0.0233816j -0.0223526-0.00112697j 0.0145439+0.00961517j -0.0277323+0.0235258j 0.0161942-0.0145685j -0.0125351-0.00346683j -0.0549955-0.0319582j -0.0863265+0.00887277j -0.0261865-0.00356577j -0.013018+0.0742994j -0.266879-0.000230201j -0.0392406-0.000658272j -0.0605158+0.0438172j 0.0739738+0.00247624j 0.0203082-0.00323085j 
