0.731015+0.010995j 0.0132936-0.0522232j 0.0551916+0.0109384j -0.00934328-0.00619237j 0.00738782-0.0247239j -0.0056762-0.00250136j 0.0302021-0.0509974j -0.0474453-0.0126495j -0.0343754-0.00942821j 0.00283807-0.00205316j 0.00984689+0.000629328j -0.00646246-0.0111732j 0.00982654-0.00473926j 0.0146433+0.00640912j 0.00755772-0.00475237j 0.000283259-0.018587j 0.00337134+0.00888497j 0.0208716+0.0300651j -0.00607297+0.0106368j 0.00544051-0.0189457j 0.00326275-0.0110651j 0.00568752-0.0100347j 0.00733905+0.000111103j -0.00360335+0.00268365j -0.00304215+0.00370481j -0.000422006-0.00128746j 0.000930086-0.00364862j -0.00324292+0.00159598j 0.00532622+0.00339355j -0.00611874+0.00653534j 0.00842956-0.00523655j 0.00315672+0.000875392j 0.00138443+0.00227202j 0.00270414+0.00795348j 0.00513018+0.00869272j 0.0103362+0.004463j 0.00519493+0.0153912j -0.00910077+0.00450208j 0.00391136+0.00506873j -0.0120446-0.00728j -0.0163608+0.00319725j 0.00271202-0.0145573j 0.00307223-0.00314607j 0.0167699+0.00522698j -0.000174846-0.0147845j -0.00369669+0.008008j 0.00679893-0.000646358j 0.0198111-0.00468959j 0.00525731-0.01203j -0.0138831+0.00461155j -0.00240014+0.00283878j 0.00295256+0.00591201j -0.00220225+0.0104921j -0.00245051+0.00568875j 0.0146605-0.0135191j -0.00550593-0.00501629j -0.00495327+0.0185019j -0.00483891+0.0116245j 0.000499015-0.00477829j -0.000342048-0.0015313j -0.00180335+0.0019737j -0.00120939-0.00271599j -0.00138164+0.0030704j -0.00131133+0.000938449j 0.00329398-0.00376071j -0.00798672+0.00250588j 0.0043147-0.00391705j -0.00447115+0.00135509j -0.00183402-0.00033348j 0.00522268+0.00145782j -0.00551439+0.00676946j 0.010841+0.00374343j 0.0138873-0.00383038j -0.006675-0.00118031j 0.00169205-0.00171993j 0.00749486+0.00253812j -0.00390766-0.00413786j -0.0107033+0.0016199j -0.000148792+0.00158679j -0.00398676-0.0095626j -0.000298793+0.00145818j 0.00885658-0.00276664j -0.0014227-9.97863e-05j -0.00883409-0.000784272j 0.00461943-0.00110553j 0.00283051-0.00248437j -0.00507326+0.00118476j 0.000487335+0.00952397j -0.00629095+0.00777344j 0.00283062-0.000920774j 0.00897129+0.00403153j -0.00774408-0.00446252j -0.00795464+0.00770676j -9.75379e-05+0.00184173j -0.00463106-0.000128805j 0.00618846-0.00197074j 0.01527-0.00548757j -0.0102134-0.00241097j -0.0168286-0.00268116j -0.00815395-0.000310786j 0.00618492-0.000276414j -0.00122039-0.00456027j -0.00129318-0.00529057j -0.00957816+0.00354093j 0.000237623+0.00618326j 0.00630085+0.00322212j -0.00451301+0.00556812j -0.00291383-0.00928913j 0.00879984+0.00317372j 0.00830303-0.00182617j 0.0111366-0.000116471j -0.00640875-0.00387294j -0.00623018+0.00196062j -0.00550202-0.000338677j 0.00325676+0.00454929j 0.00359275+0.00162496j -0.000711366+0.00136935j 0.0139577-0.00279479j -0.00175314-0.000582789j 0.00668319+0.00826304j -0.000429183+0.00666004j 0.00275438-0.00130507j -0.00471527-0.00359111j -0.00936659-0.00550616j -3.52212e-05-0.000352021j 0.00649154-0.00669103j -0.00117222-0.00342218j -0.00896208-0.00264811j 0.0139455-0.00446213j -0.00255017+0.00262277j 0.00634158-0.00422944j -0.00209406-0.00134251j 0.00709748+0.00289784j 0.00205101+0.00117421j -0.00264435+0.00264089j -0.00856365+0.000353351j 
0.148474-0.00633178j -0.0715682-0.00359626j 0.00544315-0.0758449j -0.0182794-0.0101093j -0.00836947-0.0232476j -0.02648-0.0450321j -0.00732724-0.0260803j 0.0103676+0.0245913j 0.00529677+0.02418j 0.00447057+0.000479098j 0.00363197-0.00170633j 0.000483459+0.0050517j 0.0189304+0.00410063j 0.00203872+0.0048468j 0.0168265+0.0125308j 0.0113298+0.0136148j 0.0331786-0.0207607j 0.0195159+0.00667981j 0.0332814-0.0305877j 0.0139777+0.0115869j -0.0292377-0.00189837j -0.0049776+0.0241262j -0.0172717+0.00692509j 0.00910465+0.000795318j -0.00305875+0.00302416j -0.00142363+0.00323338j -0.00028343+0.000968389j -0.00634911+0.00656192j 0.00154939+0.00957353j -0.00794546+0.00446823j 0.0145734-0.00592622j -0.00242528+0.00441751j -0.000571593-0.00257597j 0.000138862-0.00305564j -0.00778719+0.00773574j 0.00215956+0.00478179j -0.00140552-0.00587533j 0.00431831-0.000435608j -0.0136125+0.00964768j 0.00631979-0.003091j 0.00396257+0.00426268j 0.0157984+0.00202411j -0.00142085+0.00378034j 0.00536819+0.00296986j -0.00212352+0.010525j 0.000393278-0.00293154j 0.00410654+0.0160084j 0.00484454-0.000439596j 0.0116302+0.00647581j 0.00246914-0.00921642j 0.00757213-0.00118301j -0.00538476+0.00129234j -0.00850401+0.00955418j -0.00443633+0.00909675j 0.00621028+0.00551353j 0.00667063-0.0102258j -0.0141647+0.018736j -0.00584352-0.00075626j -0.000403625-0.00102989j 0.000801644-0.00225287j -0.00232994+0.000505221j 7.62569e-05-0.00198869j -0.0066023-0.00019135j -0.00355494+0.000874615j 0.0061209-0.00381017j -0.00929365+0.00183962j 0.00716806-0.000984074j -0.00467281+0.0028915j -0.000535556+0.000631661j -0.0014287-0.00150177j -0.00570638+0.000969601j 0.00573775-0.0011024j 0.00224087+0.00101477j -0.00267912+0.00147174j 0.00188714+0.00476578j 0.00271152+0.00109772j -0.00148598-0.00826087j -0.00445445-0.00389919j 0.00244277+0.00149119j 0.00931995+0.0056143j -0.00390495+0.0114201j -0.00143005-0.00411691j 0.00104261-0.00649087j -0.00200659+0.00610372j -0.00759782-0.00421517j -0.000773874+0.00864485j 0.0114029+0.00956912j -0.00374676+0.00298641j 0.00624418-0.00864928j 0.000281486-0.00571893j 0.00742812-0.0128214j 0.00778238-0.00947558j 0.0171432+0.00408292j 0.0044335-0.00212147j 0.000367211-0.00104233j 0.001185-0.00314312j -0.00239937-0.00184j 0.00180421+0.0048824j -0.00122638-0.00225944j 0.00291996-0.00143337j -0.00511417-0.000838898j -0.00621092+0.00245841j -0.0125735+0.01142j 0.00168087-0.0137757j 0.0127719+0.00742642j -0.00203108+0.00094564j 0.00391448-0.0013709j 0.00545053+0.00787916j -0.00956197+0.00604587j -0.00272783-0.00818757j -0.00148061-0.01316j -0.00650058-0.00246559j -0.000255252+0.00159619j 0.00960011-0.0028855j 0.00100075+0.00971074j -9.51844e-05-0.00210479j -0.00110899-0.00406575j 0.00812616-0.0006816j 0.00392619-0.00715193j -0.000914494-0.0120039j -0.00616637-0.0021804j 0.00535935+0.00169585j 0.00601925-0.00164404j -0.00656371+0.00142403j -1.42377e-05-0.00667687j 0.00347871+0.00220989j -0.00195006+0.00149343j -0.000891296-0.00323287j 0.0123996+0.00160581j -0.00589484-0.00452014j 0.00145341+0.000971787j -0.00192247-0.00727757j 0.00629686+0.00282008j -0.000205784-0.00207608j 0.00192875+0.00153448j -0.00681648+0.00227197j 
0.682926-0.00929958j 0.0126099+0.0512674j -0.0510562+0.0040008j -0.0226523+0.0118934j -0.0183634-0.0117877j -0.0689664+0.0210212j 0.00716177-0.0287456j -0.00392545-0.0340234j 0.00743918-0.0170955j 0.00138429+0.00293955j -0.00828594-0.00610101j 0.0114545+0.013873j -0.00374223+0.00552412j -0.0136393-0.0128226j -0.0133716+0.0039981j 0.00227276+0.0153926j -0.00414257-0.0041108j -0.0264074-0.0372932j 0.00474751-0.00575166j -0.0111577+0.0175496j 0.00784377+0.00972686j -0.0109876+0.0128532j 0.00695097+0.000315639j -0.00132423+0.000714126j -0.00194374-0.00336151j -0.00362898+0.00307728j -0.00359327+0.00651561j -0.0089314+0.00112581j -0.00435911+0.0101826j -0.00324499-0.00261896j 0.00981289+0.0115197j -0.00619835+0.00520858j 0.00245561+0.00373771j 0.0116408+0.00270812j -0.00361606+0.000617833j 0.00177167+0.00702198j 0.0154544+0.00786894j -0.00545447+0.0154646j -0.00986955-0.00943284j -0.00761394+0.00323027j -0.0200623+0.0139627j -0.00395926+0.008965j -0.00285675-0.00750097j 0.00833312+0.0074441j -0.0173387-0.015517j 0.00369302+0.00954874j -0.0134163+0.00881783j 0.0156438-0.00286065j -0.0103611+0.00561221j 0.00170045+0.00634973j -0.000272745+0.0179722j 0.00102119-0.000575375j -0.00628077+0.00473093j -0.00881203+0.00395723j -0.00401944+0.00206383j 0.00681367-0.00649545j -0.0093497+0.00651964j 0.000115038-0.00166998j -0.00123193-0.000712596j 0.00201227-0.00116396j -0.00269502-0.00025645j 0.00158279-0.000757873j -0.00531568-0.00102354j -0.00190199+0.00125725j 0.00693301+0.000669575j -0.0036922-0.00240754j 0.00213652+0.00135894j -0.00823441+0.00164446j 0.000453389+0.00282556j -0.000452597-0.00581652j -0.00493627-0.0048911j 0.00848273-0.00858466j -0.00177255-0.000691524j -0.00096661+0.0014946j -0.00331946+9.76717e-05j 0.0121993-0.00677527j 0.00212296+0.00717831j -0.00402077+0.00058643j 0.00408446-0.00274557j 0.000395781+0.0108324j -0.00940163-0.00326063j -0.0093164+0.00262322j -0.00421791+0.00222967j -0.000875484-3.54512e-05j -0.00503718+0.00123346j 0.0162186-0.004084j -0.00747301-0.000499709j 0.00376016-0.011676j -0.0066834-0.00197098j 0.00899415+0.000421191j -0.00526926-0.00237285j 0.00855894+0.00808681j -0.0072773-0.00946666j -0.00227221-0.00181219j 0.00715555+0.000754468j 0.0132866-0.000254273j 0.00325324+0.00266076j -0.0036151+0.00439847j -0.021934+0.000286312j 0.00730825-0.00111609j 0.000871228+0.000695201j 0.000508015+0.00427933j 0.0158574+0.0030957j 0.00957489+0.000848431j 0.00331206-0.0105682j 0.00122608-0.00276552j -0.0135649-0.00839465j -0.0098257+0.00692084j 0.00537528-0.00190459j -0.000492041+0.00813176j -0.00397267+0.00140496j -0.00558143+0.00448354j -0.00509214-0.00179372j 0.011565-0.0006475j 0.00234409-0.00740826j 0.00111578-0.00303956j 0.00440246+0.000513346j 0.00481205+0.0043006j 0.00366654+0.00158693j 0.00937503-0.00456622j 0.000657356-0.00590956j 0.00358869-0.000432508j 0.00735786+0.00458874j -0.0085861+0.00120214j 0.00183133-0.00390114j -0.00255181+0.00529971j -0.00316544+0.00302282j 0.000267062-0.00103694j 0.00490818+0.00283456j -0.00330361-0.00371684j -0.00153165+0.00196022j 0.000555295-0.00362472j 0.00408495-0.000338728j -0.000741104-0.00167877j 0.00283408-0.000229179j -0.00345763+0.00184403j 
0.0849629-0.0443719j 0.393671+0.229861j -0.406261-0.035262j 0.0539734-0.0563363j -0.0159193+0.00172252j -0.00985018+0.025205j -0.0105447+0.0314936j 0.0295758-0.0423432j -0.0765642+0.0480819j -0.0178494-0.00543576j -0.0149145-0.0197849j -0.026866+0.0350724j -0.0144996+0.0175882j -0.032358+0.0151838j -0.0122442+0.00311723j 0.00492268-0.0111136j 0.00721866-0.00966575j -0.00227778+0.00698233j -0.0116135+0.000583418j 0.011374+0.00291755j -0.0316873+0.0103956j 0.0116093-0.0332689j 0.0225537-0.0272705j -0.00867545-0.0231897j 0.022836-0.0100935j 0.00536727+0.00943193j -0.0120395+0.00494287j 0.00880092+0.00289713j 0.00122683-0.00705077j 0.0116612-0.00713879j 0.00707776+0.00501609j -0.0115658+0.00116664j -0.00600901-0.0102655j -0.0138322-0.00986661j -0.00117603+0.00979407j -0.0155624+0.00513268j -0.00930278-0.0101898j -0.0091756-0.00667558j 0.00804489+0.0103784j 0.00599403+0.00394973j -0.00580786-0.00666727j 0.0072113-0.00198902j -0.0124576-0.0216052j 0.00926362-0.00130993j 0.000213239+0.00231811j -0.00228201+0.00361066j 0.00332716+0.00274365j -0.00709934-0.000265238j -0.0106311+0.00803056j -0.00321999-0.00442795j 0.00670016+0.0324098j 0.00462983+0.00184372j -0.000464246+0.00770071j 0.00172842+0.00672915j -0.0165153+0.015385j -0.0103364-0.0174762j 0.0375026-0.0100948j -0.0133847+0.00380902j -0.00237057+0.0177713j -0.00138433+0.00223386j 0.0075243-0.0109175j -0.00305262+0.00935786j -0.00637887+0.00236129j -0.00140734+0.00721496j -0.00145069+0.00496032j -0.00293067+0.0194564j -0.00425368+0.0026499j -0.00309835+0.00600636j 0.00330825+0.00201508j -0.00934922-0.00563097j 0.00434482-0.00492603j -0.00380169-0.00722196j -0.0117431-0.00411928j 0.00444917+0.00040738j -0.00785186+0.00160691j 0.0021914-0.0114382j -0.0019307+0.00025827j 0.00150085-0.00343973j -0.00868493-0.00189292j -0.00528781-0.00357936j -0.00942933+0.000453256j 0.00772784+0.000454312j 0.00105517+0.00398197j -0.00296568-0.00809716j 0.00300061-0.00275028j 0.00175413+0.00742351j -0.00348016-0.00773379j -0.0021562+0.00131505j -0.00815996-0.00578096j 0.000289679+0.000809812j -0.0036003+0.00426318j -0.00526212-0.00146603j 0.00210285+0.00396726j 0.00543465-0.00166717j 0.00573206+0.00550722j 0.00515177-0.00638033j 0.00687707+0.00756058j 0.006082-0.00659339j -0.000363663+0.00599401j 0.00204762+0.00099225j 0.00865923+0.00830266j 0.0042217+0.0110662j -0.000869724+0.000717385j -0.00515032-0.00311988j 0.0015829+0.0065601j 0.00640987-0.00245684j 0.00155284-0.00248891j 0.0052995+0.00207607j -0.00330546-0.00703446j 0.000319579-0.00190395j -0.0010723-0.0020905j 0.00928646-0.00186147j 0.00224253-0.00827826j 0.00639683+0.00936765j -0.00338134+0.00983813j 0.00558532+0.0127346j -2.0915e-05+0.000178867j 0.00397461-0.0116052j -0.0067204+0.00179815j -0.00372807-0.00297416j 0.0081945+0.00476109j -0.00553682-0.000822431j 0.00733823+0.00634074j -0.000104496-0.00287428j 0.000168651+0.00109759j -0.00769301+0.00133597j -0.00394686-0.00265406j 0.00263866+0.00553439j -0.0104656+0.0065125j -0.0062684-0.00506154j -0.00424063+0.012002j -0.00931502+0.000201209j 0.013839-0.00608324j -0.0108156+0.000268415j 0.0251394-0.0226492j 0.00876972-0.00329272j 
0.031436+0.0559364j 0.278694-0.206161j 0.150794+0.189782j -0.0274365-0.0427598j -0.0462208+0.0751648j 0.0264457-0.00129143j 0.0436812-0.00746003j -0.0223257-0.033979j 0.0186118+0.0703763j -0.0278617+0.000223647j -0.018174-0.0227084j 0.00719823+0.0309327j -0.00844073+0.00678769j 0.00217101-0.00507287j 0.0192558-0.00854851j -0.00689962-0.00580803j 0.00382819+0.018686j -0.00251209+0.0315442j -0.00919675-0.0055114j -0.0269574-0.00575862j 0.00562466+0.0346j 0.0154243+0.000934975j -0.0426517+0.000839773j 0.0101307+0.0131515j 0.00781226-0.0166214j 0.0168456-0.00781176j 0.00431102+0.00876164j 0.0149917-0.000443864j -0.00862675+0.00646301j 0.00614625+1.17138e-05j 0.00563047+0.00441195j -0.000824155+0.00102383j 0.00533496+0.00664771j -0.0132957+0.0144995j 0.00401091+0.00441811j -0.00949749-0.00661735j -0.0160518+0.00354368j -0.00375617+0.013071j -0.00154847+0.00299041j -0.00215638-0.00840802j -0.0157928+0.0168417j 0.00802752-0.0061705j -0.0124167+0.0143076j 0.0100658+0.0150636j 0.00361426-0.00410214j 0.0103618-0.00661715j 0.0053361+0.000533817j -0.0176062+0.0125981j -0.00293366+0.0134605j -0.0130496+0.00580573j 0.019082+0.000661092j 0.00201977+0.0155869j 0.00278767-0.00547526j 0.0210671-0.0155691j -0.00395874+0.0116854j -0.00374626+0.00622674j 0.0125017-0.0380784j 0.00260796+0.00237015j 0.016805+0.00119486j -0.00176989+0.00507067j 0.000589582+0.00158387j 0.00268518-0.00148962j -0.0096391+0.0259653j -0.000231723+0.00728519j -0.00442299+0.00630815j -0.000330905+0.000895069j -0.00629627+0.00142797j -0.000309732-0.00662079j -0.00407332+0.00511621j 0.00485532+0.00320526j 0.00249362-0.00491302j -0.00351199+0.00549728j 0.00195298+0.00590168j 0.00034857-0.00394604j -0.00855328+0.00510014j 0.0035982+0.00227447j 0.0068486+0.00149337j -0.0107139+0.00142302j -0.00688882-0.0089302j -0.00446486-0.00293358j -0.00290518-0.00400867j 0.0095683+0.00216578j -0.00380252-0.00597399j 0.00551059+0.00433255j 0.000673158-0.00566315j -0.0124732-0.00465909j -0.00204381+0.0100415j -0.00167561+0.0048537j -0.00452772+0.0100299j -0.00544822+0.00556025j -0.000851563+0.00563757j -0.000612222-0.00651612j -0.00019676-0.00253155j -0.0063922-0.00638955j 0.00388135+0.00213982j 0.00365441+0.00533609j -0.000807619+0.00455654j 0.0069358+0.00709991j -0.00439321-0.000201161j 0.000116944+0.00117953j 0.0092871-0.0017019j 0.010996-0.0172303j -0.00485236+0.000106589j 0.00346779-0.00577876j 0.00328262-0.00165356j -0.00825239+0.00276545j 0.00486428-0.0107183j 0.00330739+0.000816949j 0.00476162+0.0087002j -0.00561363+0.000755442j -0.000698417-0.00025994j 0.00217318+0.00519957j 0.00514538+0.00527188j 0.00571871+0.00955964j 0.00621317-0.00646271j -0.00848778+0.00494003j 0.0221063-0.00199682j 0.00146855+0.00178932j -0.00115482-0.0080896j -0.00427026-6.92475e-05j 0.00783012+0.00332134j -0.00213327-0.00301553j 0.00234648+0.00250431j 0.00487641+0.0116932j -0.00457263+0.00883677j -0.00154286+0.0100456j -0.00147401-0.000451212j -0.00850784+0.00906608j -0.00719158+0.00155005j -0.0124955-0.00475983j 0.0037135-0.000875698j -0.00296696+0.0152451j -0.00785826+0.00176056j -0.0179007+0.00805523j 0.00463862-0.00339056j 0.0216811-0.0231444j 
0.0685102-0.0181023j -0.00474891+0.31209j -0.0884017+0.520993j -0.0385574+0.0716044j 0.0138048-0.0154953j 0.0201549-0.0112752j 0.0199672-0.0155791j -0.0276793+0.0361028j 0.0474292-0.0396521j -0.0392779+0.00235702j -0.0174728-0.0140977j 0.0162569+0.0159442j -0.0302866-0.0133749j -0.00247477+0.0215605j 0.00505844+0.0113458j 0.00380371+0.00422372j 0.0228749+0.0043393j 0.0153921+0.0140135j -0.0110157+0.00235264j 0.013647+0.0211871j 0.00849376+0.0116289j -0.00671666-0.0409867j 0.00750583+0.0133959j -0.0112154-0.0228761j -0.00329771-0.0143307j 0.00235608-0.00231795j 0.00998704+0.017425j 0.00505455-0.00379612j -0.0090879+0.000593342j -0.00699181-0.00723321j -0.00338436+0.000110789j 0.00287742+0.0182522j 0.00916902+0.0093847j -0.0220083+0.00714746j -0.00619313-0.00177069j -0.00100821+0.00869062j -0.0125265+0.00455542j 0.00349354-0.0087839j -0.0108413-0.00222517j -0.00615383-0.000616965j 0.00896006-0.0188741j 0.0026433+0.0112848j -0.0112724+0.0115987j 0.0097256+0.00071784j -0.00920215+0.00288468j -0.00936506+0.0171298j -0.00646754+0.00477414j -0.000135539-0.00740465j -0.0206734+0.00416983j 0.00391031-0.00526935j 0.00185861-0.00765961j -0.0162909+0.00556019j 0.0124187-0.0109805j 0.00502615+0.00250066j 0.0098923-0.00659207j -0.0105632+0.0103223j 0.0184088-0.0242401j -0.00419489+0.00954153j 0.00619039+0.000627297j -0.000539417-0.00141127j 0.00224718+0.0062348j 0.00170535-0.00742093j -0.00290683+0.0123856j -0.00129151+0.00342368j -0.00295131-0.00172863j -0.00283129-0.000112206j -0.00276252+0.00370729j -9.1725e-05-0.0102481j -0.00484233+0.00237552j 0.0027187+0.00505292j 0.00314389-0.00387509j 0.000920318+0.00413095j 0.00490646+0.00366418j 0.00289546+0.000807418j 0.000543451+0.00658749j 0.00619095-0.00490687j 0.00196995-0.00151243j 0.000790548-0.00917732j 0.00643572-0.00679232j 0.0031635+0.00369394j 0.00953436+0.00581279j -0.00422272-0.00761625j 0.00199685+0.00169887j 0.00788015-0.000961247j -0.00476247-0.00496224j 0.00596071+0.000811688j 0.00623636-0.00227681j 0.00430481+0.00120903j 0.0197638+0.00967193j 0.00892752-0.00221789j 0.00558568+0.0032797j 0.00355257-0.00159011j -0.000955817+0.00244675j 0.00210659-0.00710767j -0.00548812-0.0100098j -0.000925876+0.00655613j 0.00937358-0.00116836j 0.00492162-0.00555411j 0.00147065+0.0039583j -0.00964358-0.00634814j -0.0109982-0.0142724j -0.0158421-0.00681861j 0.00569445+0.00330518j 0.0052589-0.000738135j -0.00485286-0.0112814j 0.0049868-0.00357088j -0.0022196-0.00384564j 0.00294509-0.00444652j -0.00465639-0.00351856j 0.00176355-0.00348114j 0.00224648+0.00101349j 0.00425702+0.00161628j -0.00408042-0.00202047j -0.00416679-0.00987291j 0.00155036-0.0109562j -0.00678165-0.00450134j -0.00811061-0.009247j 0.000107443+0.00770733j -0.00621228-0.00231749j 0.00958412+0.00867687j 0.000194082-0.00259594j 0.000407522+0.000611431j -0.0052385+0.00389025j 0.00183024-0.00162897j 0.00278695+0.00216214j 0.000157845-6.76309e-05j 0.00562812-0.00124401j -0.00529587-0.00185087j -0.000137463+0.00122029j -0.000640839+0.00298215j 0.00324514+0.00132757j 0.000125323+0.00773043j -0.0071318+0.000335856j -0.00703413+0.00372963j -0.00169703-0.00147016j 0.00789424-0.0102147j 
-0.00728637-0.00857545j 0.477368-0.19765j -0.271039-0.562475j 0.0534526-0.0311159j 0.115874+0.120423j -0.0351758-0.0176364j -0.044243-0.0482469j 0.00670536-0.0221792j -0.0225158+0.0342791j -0.0194612-0.00471022j 0.00172423+0.0103381j 0.0141887-0.00243308j -0.0127167-0.0217746j 0.00329961+0.00225663j 0.000186782-0.000156738j -0.00105505+0.0142656j -0.00287165+0.00269922j 0.0049616+0.00285455j -0.0027331+0.00376328j -0.000119475+0.012803j 0.00533775+0.00344188j -0.00572727-0.00593537j -0.0145939+0.0118536j 0.0129733-0.0101669j -0.00612043-0.00254415j 0.0133125-0.00168979j 0.018542+0.00259697j 0.0190942+0.00122812j -0.00338433+0.00537371j -0.00632541+0.00585059j -0.00859706+0.00236392j 0.00654216+0.00501005j 0.0114171+0.0121584j -0.0135458+0.0056077j -0.00868611-0.00505167j -0.000285957-0.00417364j -0.00730601+0.00382176j 0.0069485+0.00837101j -0.0103662-0.00411438j -0.00368638-0.00309194j 0.0123989-0.00374391j -0.00190367+0.0132613j -0.00276973+0.0148413j 0.00428533+0.00852088j -0.0111385-0.00268247j -0.00626357+0.00488215j -0.00560026+0.00144458j -0.000395826-0.00497969j -0.0122683+0.00441192j -0.00118117-0.00820361j -0.00781934-0.0173823j -0.00921544+0.00201085j 0.014277-0.00731183j -0.00074508-0.000163542j 0.0159681-0.00464027j -0.00392576+0.0126965j 0.0163491-0.00606653j -0.0135631-9.50626e-05j 0.003842+0.00047642j -0.00253442-0.00255421j 0.00049749+0.00571146j 0.000335-0.00750985j -0.00621298+0.0117975j -0.000967961+0.00171135j -0.00473908-0.00155264j -0.00164716-0.00734298j 0.00225161-0.00186486j 0.00602428-0.00862683j -0.00401722+0.0051743j -0.00174525-0.00245826j 0.00239745+0.000909289j -0.00700964+0.000911677j -0.000676343-0.00325548j 0.00369937-0.00437652j -0.0118899+0.00728507j -0.00823665+0.0137594j 0.00561078-0.00547562j -0.00737823+0.0135299j 0.00157291-0.00594145j -0.00740231+0.0150226j 0.00471218+0.00579536j 0.00941318-0.0138292j 0.00632686+0.00439809j 0.000538603-0.000282175j 0.00109991-0.00152644j 2.17882e-05-0.000237224j -0.00773859-0.00568384j -0.00441969+0.00314277j -0.00232261-0.0111306j -0.00185408-0.00429442j 0.00266981-0.0132326j 0.00441834-0.00104704j 0.00767887-0.0021085j -0.0194377+0.0190274j 0.0082778-0.00744707j -0.00379308+0.00279888j 0.00614625-0.00564742j -0.00164874-0.00216697j 0.000826674-0.00456586j -0.00370453+0.00104961j 0.012214-0.00756429j 0.000381947+0.0155094j -0.000272573-0.00224619j 0.00354098+0.000747607j -0.00827548+0.00611071j -0.0101234-0.00322863j -0.01918+0.0115045j 0.000950622-0.00289514j 0.00367659-0.00798008j -0.00782615-0.00420329j -0.00611553+0.00311171j -0.00189688+0.000580264j -0.00146245-0.00298097j 0.00652429-0.00507601j 0.0143809+0.000967772j -0.00662768+0.00357109j 0.00485403+0.00770951j -0.00421973+0.00411608j -0.00257114+0.00130592j -0.00451569-0.000205305j 0.00540074-0.000850429j 0.00366357+0.00435258j -0.000225588+0.000101925j 0.00479057-0.00491368j -0.000709686-0.00556528j 0.00453971-0.00786514j 0.00669163-0.00643734j -0.00770259-0.00195397j -0.00593092-0.00248932j -0.00247825+0.00201054j 0.0044744-0.00374992j -0.00658947+0.00196166j -0.00909682+0.00321298j -0.0069077+0.00111118j -0.0018072+0.000710476j 0.0122696-0.00796462j 
