0.0547559+0.0662525j 0.0635739-0.0646555j -0.0601316-0.0145506j -0.00294354+0.128382j 0.0785336+0.0291446j -0.00125192-0.00566196j 0.000862243+0.00363156j -0.0227728+0.0779561j -0.00232456-0.0272009j 5.65657e-05-0.046714j -0.0242795+0.0521972j -0.0303766+0.0190462j 0.00214712+0.00574781j -0.0118238-0.0214421j 0.0318856-0.0303955j -0.0358118-0.0282728j -0.0558581-0.0294536j 0.00592063-0.0116021j 0.0143781+0.0151909j -0.0101773+0.00667646j -0.0279532+0.00339357j -0.0182237+0.000719718j -0.0375389+0.0172788j 0.0155245-0.00790014j 0.0083928+0.0288528j -0.0310648+0.00113814j 0.0103766+0.00307465j -0.0426232-0.0325347j 0.0522722-0.0551163j 0.00489633+0.030683j 0.0436826+0.0253362j 0.00765202-0.0304464j 0.016696+0.00987506j 0.0330853+0.00460521j 0.00358917+0.0111862j 0.0103946+0.0168712j -0.0248606-0.0542055j 0.00797481+0.0324749j 0.0119621+0.00347942j -0.00369754-0.0141891j 0.00157404+0.0300615j -0.0219416+0.0157014j 0.00476819+0.0228287j -0.0277335+0.0484991j 0.000416929+0.0122312j 0.0184898+0.0198736j -0.0255554+0.00490468j 0.0426751-0.00705022j 0.0175005-0.00468358j 0.0386543-0.0197247j 0.0449873+0.0232553j -0.00690703+0.0258324j 0.0262945-0.0115161j -0.00600814+0.00649655j 0.00166012+0.00353405j 0.0211703+0.0153327j 0.0154169+0.0365543j 0.0531374+0.0709493j 0.014984+0.0263793j 0.0114309-0.00356007j 0.0252511+0.0244851j -0.0323678-0.00887497j 0.056988+0.0269257j -0.012993-0.0394527j 0.00406111+0.0292937j -0.0284315-0.0128225j -0.020507+0.0229102j -0.075184+0.0050608j -0.0157737+0.0286247j -0.0470077-0.00205575j 0.0205439+0.0283524j 0.0495651-0.0269429j 0.0297987+0.0054768j 0.0123932+0.0434784j -0.0210999-0.0310574j -0.0267691+0.0505967j 0.0335362-0.0115566j -0.0169341+0.025711j -0.00675736-0.0204238j -0.0148516+0.00972141j -0.00601107+0.0156154j 0.00838927+0.00322375j -0.00625836-0.00486799j -0.0146017+0.00115766j 0.0586654+0.027988j 0.00193865+0.0135273j 0.0450831+0.0399871j -0.00929782+0.000157785j -0.0300759-0.00242829j -0.00906544-0.00200618j 0.00792357+0.0215551j -0.0388309-0.0131867j -0.0120517+0.00522809j -0.0224406+0.0173292j -0.0118648+0.0196294j 0.0272725+0.0374009j -0.00339284-0.0226826j -0.0425818-0.0315052j -0.00540892-0.0186702j 0.0730548-0.00853155j -0.0239433-0.0406566j 0.00422539+0.0194381j -0.0441378-0.0544317j -0.0193911-0.0123068j 0.00719504-0.018153j -0.0202128+0.0207698j -0.0038386+0.0469706j 0.0115714-0.00794762j 0.0166262+0.0402025j 0.00706248+0.0338227j -0.0371014-0.00932716j -0.00243122+0.0102068j 0.0564365+0.0103148j 0.0241259-0.0452825j 0.0172636-0.0332007j -0.000620275+0.0305385j -0.0129919+0.0137597j 0.00614346-0.0201257j 0.0119516+0.0156254j 0.00709245+0.0213374j 0.0205576-0.00484052j 0.0327001-0.0114762j 0.0139171-0.0181774j 0.0228286+0.0168242j -0.00967874+0.0150908j -0.0120426+0.0372837j 0.0161683-0.00564425j -0.0318073+0.0173111j 0.00102619+0.0345084j -0.0128373+0.0137159j 0.0031779-0.0187017j 0.00158768-0.0135397j -0.0162261+0.000257607j 0.0032681-0.00707966j -0.00412646+0.0239866j -0.0153271+0.0050721j -0.00674064-0.0280898j 0.0118631+0.0147508j 0.00782497-0.00114886j -0.0242349-0.0289163j -0.0205724+0.00291649j 0.0193948+0.0245521j 0.00137557+0.0292881j 0.043282+0.037627j -0.0366697+0.0205192j 0.0290521+0.0185309j -0.00169073-0.0157661j 0.056027+0.00750098j 0.0235466-0.0104014j -0.00551427+0.00952335j 0.00144903+0.0134301j 0.0282704-0.00541963j -0.0149496-0.0380425j -0.00701027-0.0099564j 0.0178592+0.00615204j 0.0132808+0.0144216j -0.0105137-0.0314295j 0.0115453+0.00662135j -0.00332412-0.0233403j 0.0070225+0.0103062j -0.0105396+0.00413809j 0.0227356+0.0164073j -0.00200184-0.0390698j 0.00278177+0.00486536j -0.0214415-0.0037888j -0.00815467+0.0241009j 0.0101443+0.00382857j 0.00707383-0.00118661j 0.00978777+0.0100908j -0.00261191-0.0088121j -0.00263322+0.00972851j -0.0105819+0.0242624j 0.0183445+0.00947747j -0.0219591-0.0348091j -0.0391274+0.0204859j 0.0109649-0.0260968j -0.0138509-0.0130325j 0.0333824+0.00549169j -0.00179908+0.0302105j -0.0193288+0.000150401j -0.00244002+0.00215771j -0.000701251-0.0381962j -0.0127821-0.00174611j 0.00490947+0.00369357j -0.00234537-0.00566008j -0.0188279+0.0179367j -0.0359147-0.0468829j 0.0247603-0.00182943j -0.00816283+0.0354156j -0.059963-0.0494979j -0.100618+0.0142773j -0.0840551-0.134243j -0.02003-0.0638075j 0.127053+0.0251768j -0.21729-0.0893673j -0.0164023-0.150638j 
-0.0181434+0.095838j 0.0945631-0.0149578j -0.0784471-0.0564156j -0.0499202-0.0113958j -0.00894773-0.00218293j -0.000529655-0.00435146j -0.0587043+0.0440713j -0.0542+0.0196989j -0.00796292-0.0520786j -0.0134163-0.00196648j 0.0496857-0.0371901j -0.0353026-0.0301432j -0.0394128+0.0326825j 0.0089812-0.0346134j 0.0127001+0.0546516j 0.0350637-0.011583j -0.0348658-0.0332003j 0.0160243+0.000197666j -0.0172637+0.0623606j -0.00850583+0.00286595j -0.0104022+0.0140994j -0.0245178-0.0207207j -0.0392979-0.00186562j 0.0146074+0.000494572j -0.00481325-0.00685965j -0.0608389-0.00744549j 0.000852458-0.015519j -0.0179777-0.008762j 0.0304473+0.00350323j 0.0100655+0.0473591j 0.00820502+0.0185208j 0.010821+0.00945968j -0.000109322+0.0258308j -0.0307852+0.0386684j -0.0324092+0.0166571j 0.0206806+0.0190999j -0.00793593-0.0373897j 0.0146122+0.0206124j 0.0157346+0.0149793j -0.0165917-0.00189077j -0.025454-0.00492159j 0.0069229-0.0284065j 0.0145285-0.00188272j -0.0125639-0.000525864j -0.0247551+0.0151371j 0.00433301-0.00658768j 0.00319745+0.0692528j 0.0232183+0.00837539j -0.0134108+0.00264247j 0.0381793+0.00862819j -0.033356+0.0369641j -0.0169106+0.00562197j 0.00661812+0.0173641j -0.0309891-0.0275811j 0.0108518+0.0112246j 0.00966936+0.0277549j -0.0336414+0.0206214j -0.0609437+0.0634201j -0.0428583+0.0294126j 0.0034658+0.0294522j -0.00989626-0.00378474j -0.0154243-0.0136286j 0.0411378+0.0186774j 0.0295776-0.0220144j -0.0260835+0.0238342j -0.0280653-0.0118356j -0.0385421+0.0108458j -0.0603226-0.0420184j -0.0100049+0.0167523j -0.0329806-0.03797j -4.30078e-05+0.0098742j 0.06333+0.0164706j -0.00186892+0.0396872j -0.0350848+0.0431241j 0.0260979-0.0263195j -0.0897693+0.0242665j 0.0420292+0.00897216j -0.000442332-0.0130907j 0.00988065-0.0188945j 0.0166855+0.00402063j -0.0122465+0.00819113j 0.0317887+0.00819797j -0.014179-0.008307j -0.0242751-0.00785503j 0.0384583+0.0265308j 0.00782064+0.0219716j 0.0132799+0.032531j -0.0149155+0.000902666j -0.0152867+0.00132375j -0.00603413-0.0371413j -0.00698301+0.00630084j 0.0153234-0.0123472j -0.0136528+0.0166849j -0.0358831-0.0159876j -0.029304+0.00820424j -0.0109844+0.04877j 0.014985-0.0149839j -0.0192109-0.031094j 0.035725-0.0248101j 0.0518113+0.0292047j 0.00967755-0.0199866j -0.00661278+0.00839811j 0.0176344-0.0471755j 0.00541091-0.0085984j 0.025572-0.00205075j -0.00381014+0.00381915j -0.0404496+0.015169j 0.0159107-0.00397442j -0.0398642+0.051094j -0.0363865+0.0492021j -0.00483076-0.0284111j -0.0118895+0.0138946j 0.0290712+0.0472254j 0.0505661-0.021881j 0.0445635-0.0135416j -0.0232434+0.0171786j -0.0232288+0.0055657j 0.0174678-0.00985057j -0.00974378+0.00948173j -0.00663666+0.0127894j 0.0186734+0.0112932j 0.0392304+0.00506812j 0.0226735+0.00531562j -0.00204734+0.0167861j -0.0181991-0.00231206j -0.0463584+0.0199974j 0.0250341+0.0193975j -0.0332072-0.0183552j -0.0228908+0.017714j -0.0348827+0.00746209j 0.0188108-0.00687477j 0.0205147-0.0140032j -0.0183546-0.0173287j 0.0144967+0.000498752j -0.0285266+0.0186621j -0.0145482-0.000766582j 0.0267042-0.000438792j -0.00121635+0.00697812j 0.00583541-0.00322796j 0.0258955-0.0358467j -0.0304137-0.000507588j 0.00109449+0.0329176j -0.0276513+0.00421234j 0.000672517+0.0396845j -0.0377657-0.0132787j 0.015175+0.0287109j -0.0188749+0.000282285j 0.0335427+0.0349535j 0.0368079+0.000362538j -0.0164579-0.00276328j 0.00464146-0.00299307j 0.0168598+0.017689j -0.00733762-0.0218423j 0.00731992-0.000355911j 0.0265642+0.00982899j -0.00320036+0.00826089j 0.00471702-0.0193749j -0.00918326+0.00819791j 0.0270149+0.00942883j -0.0115605+0.0118832j -0.0127744-0.0236664j 0.00345536+0.0344289j 0.0391901-0.0233291j -0.00661581+0.00462j -0.00184293-0.023764j -0.0335358+0.00729973j 0.00504657+0.0126263j 0.0177494-0.00941321j -0.00739277+0.00909505j 0.00637748-0.00944517j 0.00718424-0.00075892j -0.0246487+0.00875114j 0.0187594+0.0206409j -0.00344203-0.0109987j -0.0278185-0.00521825j 0.0275049-0.0161865j -0.00938169-0.00542354j 0.0258074+0.0282891j -0.0366611-0.019736j -0.0074847-0.0126366j -0.0261444+0.0108233j 0.0106711-0.0106678j -0.0158891-0.00454673j -0.022838-0.00516042j 0.0350014+0.0210231j -0.0281599-0.0048091j -0.0151365-0.0212459j 0.063409-0.00207131j -0.00674329+0.0107568j -0.0244767-0.0143313j -0.103762-0.054077j 0.102131-0.0913684j 0.126743-0.0524391j 0.118913+0.0172392j -0.0923025-0.10393j 0.229714-0.0915448j 
0.0271677-0.00248693j -0.00789212-0.00545755j -0.000815689-0.0516039j 0.00220892+0.133995j -0.0109025-0.0225526j 0.0337804+0.00966026j 0.00479921-0.160336j 0.0209166+0.000606176j 0.00793384+0.0160973j 0.0169458+0.000957883j 0.0169025+0.00520586j -0.0147724+0.0154287j -0.042803+0.0359724j -0.00673528+0.00922566j 0.0525071-0.00148526j 0.00508093+0.0036293j 0.0131879-0.00972387j -0.00616364-0.0122088j -0.000297518+0.0251391j -0.00233612-0.000328533j 0.00144337-0.021145j 0.00946532+0.0119612j -0.0119583-0.00192168j -0.014568+0.0160317j 0.0223344-0.022413j -0.0111261-0.0154979j -0.00474814+0.0106406j 0.0437992+0.0014093j -0.00963793-0.00123096j -0.00110377-0.0154713j 0.00102461-0.0129701j 0.00949095+0.0224051j 0.0101076+0.0139287j 0.0253334+0.00790195j 0.0220053-0.00461553j 0.0162466-0.00132447j -0.0105148+0.0150219j 0.0236488-0.0169883j -0.00342104+0.00917417j -0.0215506+0.00677367j -0.0297671+0.00217574j 0.0276264+0.00104893j 0.0113047+0.00490365j 0.00187932-0.0120801j -0.0171499-0.0322398j -0.0162751-0.0284929j 0.0177549+0.00292814j -0.00145272-0.00777774j 0.0175143-0.00703946j 0.00392928+0.011926j -0.0188085-0.0243212j -0.0037922-0.00754448j -0.00912786-0.00779477j -0.0169861-0.0125031j 0.0130642-0.00449335j 0.00833992-0.00328808j -0.0131312+0.00695197j -0.00933046-0.00400532j 0.00420017+0.00739477j -0.010888+0.0169931j 0.00216714-0.0203219j 0.0139978+0.00683401j 0.0213157-0.0268417j 0.00499304+0.0059691j -0.0272661-0.00419187j -0.0199037-0.0137392j -0.000800707-0.0102015j -0.00611258-0.0185731j 0.0094176+0.0302259j -0.0168545-0.0153451j 0.0057546+0.0109277j 0.0288117+0.0201357j -0.00848011-0.00116429j 0.0041034-0.0223947j -0.00718705+0.008477j 0.00228876-0.0015425j -0.00675409+0.00129051j 0.00498789-0.0056861j -0.00453441+0.00696271j -0.00145623-0.0129501j 0.000582045-0.00414372j -0.0282208-0.00887126j -0.000896777+0.00998083j -0.00701303+0.00750817j -0.00384512-0.00193138j -0.00375875-0.0140024j -0.0187617-0.0192616j -0.0156167+0.00212053j -0.00297093-0.00851095j -0.00418095+0.0188717j 0.0161267-0.00694667j 0.0149283+0.00638879j -0.0259529+0.0191564j -0.0149551+0.00293096j -0.0174081+0.00909977j -0.00551972+0.00505856j -0.00109874-0.0179941j -0.0100996-0.000659569j 0.0136655+0.00760018j 0.00718072-0.0141025j 0.0124953+0.000882988j -0.00591192+0.00637071j 0.00957456-0.00265225j -0.00931035+0.0103246j 0.00166561+0.0112589j 0.0106992-0.0015089j -0.00151609-0.00649236j 0.00591084+0.00166379j -0.000510721-0.00180312j 0.00726111-0.00152903j 0.0123993+0.00199494j 0.0118757+0.0038496j -0.0092775-0.00986877j -0.0128302+0.000284387j -0.00134478-0.00539515j 0.000607593-0.00359356j -0.00740002-0.0107192j -0.00935702+0.000489933j 0.00213619-0.00357732j 0.000826586-0.00318601j -0.000550056+0.0111151j 0.00696517-0.0102989j -0.00761959+0.001212j 0.00528178+0.0143554j 0.00446191+0.001631j 0.00831167+0.00342664j -0.000729429-0.0108138j 0.00318568+0.00377036j 0.00623297-0.0159849j 0.00717181-0.00303126j -0.00457325-0.00157982j 0.00439085+0.008636j -0.00675077-0.00237904j 0.00273275-0.00490624j 0.00745364+0.0169718j 0.00598376+0.000389673j -0.0151718-0.00602634j -0.00994777-0.00697224j -0.0185459-0.0137954j 0.00327207-0.0159227j 0.0252138+0.0110994j 0.0074313+0.00483691j -0.000819291-0.0102679j 0.0120594-0.00944204j 0.0103573-0.00382503j -0.00412779-0.00544999j 0.0202628+0.0136797j -0.0229955-0.000169664j -0.00800215-0.00373537j -0.00635283-0.00489272j -0.00506554-0.0109254j 0.010259+0.00388002j 0.00569455-0.00163552j 0.0158498+0.0237765j -0.000731543-0.00204143j 0.00465927-0.00856965j 0.00181443+0.00219334j -0.00234108-0.00758333j 0.00927466-0.000371925j -0.00451117-0.00238432j -0.00882303-0.00630191j 0.0133582+0.0118692j -0.00628728+0.00782844j -0.00511827+0.000846919j 0.0113547+0.0051268j 0.00414991-0.00772299j -0.00376388-0.0034203j -0.00237696+0.00352963j 0.00576441-0.00426076j -0.0159185+0.00975654j 0.0132759+0.0012619j 0.00949971-0.00198694j 0.000468549-0.00394864j -0.00182098+0.0177198j 0.0104036+0.000128364j 0.0176505+0.017385j -0.0202913-0.0167321j -0.0224929-0.0145599j -0.00748622+0.0133629j 0.0106161+0.00741415j 0.00036395+0.00158188j -0.018065+0.000415911j -0.0209253-0.00870203j -0.00899649+0.015524j -0.0165829+0.00882543j 0.0154043-0.0206395j -0.00969866+0.00758995j -0.00723659-0.0310205j -0.0148587-0.0128531j -0.0242999+0.00319891j -0.027447-0.0445945j 0.0542745+0.0194326j -0.0490196-0.0112871j -0.021355-0.0417033j 0.00320785+0.0238853j 0.00486199-0.00260291j 
-0.0046869-0.00133904j 0.00174433+0.00221165j 0.0131957+0.0116856j 0.00234381-0.0356779j 0.0200676-0.000851176j 0.102084-0.00123297j -0.00400017+0.0316153j 0.00385294+0.0122344j 0.0109416+0.0514975j -0.00103145-0.0486205j -0.00285771-0.0371729j 0.00126838-0.0229871j 0.00687497-0.0128248j 0.00181963-0.0057875j -0.0114232+4.74184e-05j -0.00894173+0.0063299j 0.00215005-0.00104542j 0.00992142-0.00551563j 0.0248241-0.00899761j 0.0103384+0.0204473j 0.0008043+0.0128921j 0.0151801+0.0139411j -0.00658579+0.00103414j -0.00405147+0.0418804j 0.0221692+0.00936364j -0.0178675+0.00846612j -0.00234433-0.00489646j -0.00986816+0.00713996j -0.00213287+0.00175973j -0.00804039+0.000669584j -0.0164921+0.000971921j -0.0032285-0.00547968j -0.0023963-0.00532379j -0.00809229-0.00348638j 0.0112483-0.00532373j -0.0118137+0.00124897j -0.000577103-0.000842041j -0.0102127+0.000733618j 0.0411008-0.00857713j 0.00797117+0.000950362j 0.0012845-0.000116894j 0.00274361-0.00336284j 0.00885011-0.00122493j 0.000941196+0.000486898j -0.00211613+0.00180708j 0.0018439+0.00744785j -0.00259951+0.00102262j 0.00343638-0.00101033j -0.00479026+0.000152203j -0.00201408-0.00207961j -0.00562386-0.002335j -0.00100778+0.00750197j -0.000439893-0.00826325j -0.00170616-0.00060246j -0.00917205-0.0407083j -0.00536791-0.00261594j 0.00213087-0.00216233j 0.000115065+0.00820504j -0.00714938-0.00625529j 0.0021902-0.000762j 0.00253708+0.00393405j -0.00143521-0.00372167j -0.00821271+0.000277144j -0.00139195-0.00293812j 0.00617066+0.0019154j 0.00524772+0.00272564j 0.00222115-0.00101159j 0.00369292+0.00539466j -0.00112424+0.00226837j 0.00441333-0.00431265j 0.000979754-0.00641068j -0.00645263-0.0108171j -0.00163653+0.00721373j -0.000497673+0.00350214j 0.00129079-0.00224817j 0.0050881-0.00926067j 0.00387145+0.000347007j -0.0153865+0.00120636j -0.00539022-0.00461159j -0.00630573-0.00336695j -0.00298817+0.00263379j 0.00595082-9.73548e-05j 0.00370063+0.00158841j 0.00409645-0.00614602j 0.00355115+0.00287186j -0.000710223+0.00135919j 0.000370515+0.00957787j -0.0175719+0.0150551j -0.00295089+0.00387613j -0.0012879-0.00381976j 0.00136367+0.00267126j -0.0122912+0.0024908j 0.00187659+0.00157604j 0.0080814+0.00133301j 0.0138219+0.00586483j 0.0039423-0.00186566j -0.006273-0.00265023j -0.0067858-0.00424195j -0.00916773-0.00769172j -0.00454588-0.00945638j 0.00358745+0.00682986j 0.00432731-0.00274982j -0.00163918-0.00278108j -0.00117466-0.00600829j 0.0017584-0.00584353j -0.00370875-0.00243647j -0.000172998-0.0016543j -0.00288219+0.000991981j 0.000688317-0.000824623j -0.00202384+0.00131885j -0.0015169-0.00219871j -0.00144203+3.62379e-05j 0.00264207+0.00118245j -0.00363218+0.00326706j -0.00101202-0.000754049j -0.0017054+0.00254486j 0.000307537-0.00217338j 0.00261258-0.00166297j -0.00355458-0.00680504j -0.00979278-0.00664456j 0.00116253-0.00213207j -0.00337306-0.00394097j 0.00430006+0.00974126j 0.00207655-0.00399155j -0.00366989+0.00906915j 0.00126805+0.00431839j -0.0011718+0.011337j -0.0062366+0.000126954j -0.0028752-0.00910486j 0.00471982+0.00966572j 0.00846992+0.00609261j -0.00303014-0.00289958j -0.00151349+0.00628165j 0.00599414-0.012399j 0.00233935-0.00673j -0.0107649+0.00433151j -0.00399586+0.00862916j 0.000272905+0.00368077j -0.0029826+0.00325352j -0.00486555+0.0016162j 0.0042282-0.00542093j 0.00297841-0.000168781j 0.00204618-0.00152006j 0.00308983-0.000623908j -0.00322916+0.00379309j 0.00290228-0.000109463j 0.000237619+0.00113382j 0.00176868-0.000923384j 0.00531754+0.00341053j 0.00151225-0.000935776j 0.0023306+0.00259621j -0.000143155-0.000832433j -0.00380134-0.00319956j -0.000728537+0.000578977j 0.00204338+0.00464332j -0.00504193-0.00580712j 0.0040414-0.0010502j -0.00349543-0.00119922j -0.00104668-0.00259389j 0.00543326+0.000837321j -0.0017491+0.000712996j -0.00313963-0.00553259j 0.0160485+0.00192108j 0.0164839-0.00843307j -0.00493376-0.00326416j 0.0037443-0.00508641j -0.00636012+0.0055066j 0.00911611-0.00763146j 0.0050923-0.0012955j 0.000378747-0.00459878j 0.0135343+0.00701707j 0.000279589+0.0112495j 0.00196622-0.00313722j -0.00640046-0.00288218j -0.00269678-0.00648112j 0.00159931-0.00223396j 0.00900214+0.00199177j -0.00617818-0.0054436j -0.0104396+0.00142367j 0.000494944-0.0252183j 0.00235659+0.00587274j -0.00104524-0.00145804j -0.00199049+0.00594228j 0.00919477+0.00460546j -0.00460394+0.00493959j -0.00100103-0.00803243j 0.000946831-0.000336418j -0.00527316+0.000238895j -0.000122901+0.0067419j 0.00275192+0.00462605j -0.00583422+0.00721958j -0.0091886-0.0062712j 0.00331061+0.00435678j 0.00075124-0.00019833j -0.00185318-0.00209401j 0.000171511-0.000368454j 
0.0731295+0.0277565j -0.00441559-0.0122013j 0.00607561-0.112536j -0.031538-0.0201283j 0.0198015-0.0901845j -0.00334224-0.0133965j 0.0622064-0.00400074j 0.0717712-0.0168318j -0.0167575-0.097201j 0.00328218-0.0201954j 0.0152064+0.0377482j -0.0148635-0.0634086j -0.00575426-0.0143055j 0.0170511-0.0195189j 0.016347+0.0444436j -0.0173103+0.0615509j 0.00977324+0.0120879j 0.0108038-0.0148738j -0.0735996+0.0528506j 0.00580634+0.00245808j 0.0283244-0.0557229j -0.0186635+0.0283853j -0.0047996-0.0138303j -0.00794534-0.00104912j 0.0188466-0.0111612j -0.0313487-0.0322231j -0.0219968+0.0113984j 0.0269466+0.0489762j -0.00207957-0.0236656j -0.00684593+0.0191782j -0.0129904+0.00112278j -0.0350092+0.0288169j 0.026522+0.0207809j -0.00542568+0.0161011j -0.0142422+0.0117333j -0.0076716+0.00426011j -0.0205966-0.00771404j -0.00535823-0.00213798j -0.00999561-0.000740523j -0.0191024-0.0178113j -0.00822723-0.00963088j 0.0140202+0.023895j 0.0160634+0.00782059j 0.000198768-0.00812506j 0.011218-0.0287114j 0.00541564-0.0510561j 0.000973869+0.0135997j 0.0277137-0.0310949j 0.0237345-0.00639352j 0.021197+0.0297474j -0.0227627-0.026104j -0.0203414-0.0216199j 0.00647083-0.0101823j -0.0430673-0.027048j 0.00926155+0.0164054j 0.0137531+0.0174453j -0.0354903+0.0330635j -0.012003+0.0206124j -0.00579547+0.000571034j -0.0243958+0.0129174j 0.0172724-0.0270947j 0.0110586+0.0173102j 0.0610915+0.00301079j -0.00668347-0.00929601j -0.016099+0.00114724j -0.0117555-0.0330482j -0.0148793-0.014165j -0.011109-0.0179185j -0.0432038+0.0282795j -0.0122032-0.040501j -0.00146076+0.0286474j 0.0253426+0.0380735j 0.0109044-0.043322j 0.034007+0.0113135j -0.0112079-0.0199531j -0.0427089-0.0234639j 0.0195518+0.00200489j 0.00383419-0.0131688j -0.00404629-0.00230375j 0.0128919+0.00524495j -0.015867+0.00368015j -0.0407786-0.00218842j -0.0101874-0.00123076j -0.002136-0.00816216j -0.0180539+0.00934235j 0.0264359-0.00314404j -0.0100825-0.0234438j -0.00857084-0.00127944j -0.00221447-0.0211305j 0.013564+0.0370722j 0.0330947+0.00899762j 0.0111876+0.0213904j -0.0586984+0.00953975j -0.0194745-0.0075609j -0.0176424+0.00901001j -0.0107181+0.0260169j 0.0178491-0.0358718j 0.00558957-0.00226504j 0.0264029+0.00435409j 0.0454122+0.0175024j 0.012819-0.00773783j -0.0156016-0.00905731j 0.0143439+0.00497436j -0.0106671+0.0045497j 0.0222575+0.00171398j 0.0226221+0.0121942j 0.00156453-0.00433889j 0.00840369+0.00146428j 0.00052723+0.0125083j 0.0261723+0.00137844j 0.00362239+0.00792803j 0.0245285+0.0295498j -0.0113785-0.0109515j -0.0182166-0.018728j 0.00811042-0.000330538j 0.011042-0.0139722j 0.00571875-0.0160895j -0.0254319+0.00340963j 0.00663158+0.00678155j 0.013119-0.00188383j -0.0013+0.0212301j 0.00789579-0.000861475j 0.00485577-0.00278908j -0.00104005+0.0241623j 0.0107691+0.0111021j 0.00941981+0.0018562j 0.00764675-0.0248055j -0.0025079+0.0152295j 0.0161188-0.00539011j 0.005177+0.00569286j -0.00210127-0.0068246j -0.00247951+0.00994203j -0.0183088-0.00598122j 0.000723653+0.00350837j 0.00720485+0.0207766j -0.0026105+0.0166807j -0.00841179-0.0251122j -0.00382143-0.0100739j -0.00979577-0.0367074j 0.0334557+0.00900283j 0.0140423+0.0420922j 0.0130474+0.0137584j 0.0125279-0.00673247j 0.0363547+0.0199627j 0.00924643-0.0134368j 0.00285251-0.0152867j 0.0155386+0.0209916j -0.0112566-0.0258591j -0.00635439-0.021763j -0.0208767-0.0180221j -0.0178061+0.00217184j 0.0124065+0.0173814j 0.00397882+0.00208513j 0.00282608+0.0586679j -0.00192631+0.0130971j 0.000496569-0.0215374j 0.0207868+0.0197768j -0.015083-0.0182335j 0.00999973+0.0221429j -0.0114847-0.00627068j -0.005264-0.0162964j 0.0186279+0.0300112j -0.0293422-0.0228799j -0.00231005+0.00120549j -0.00614653+0.00329576j 0.0176033+0.00232967j 0.00669014+0.0123384j -1.40135e-05+0.00974324j 0.00296903+0.0110816j -0.0243607-0.00889301j 0.00589929-0.00134495j 0.0263314+0.0155491j -0.0172375+0.0089416j -0.0195996+0.0059082j 0.00323079+0.0230835j 0.00106562+0.0187504j -0.017375-0.0167237j -0.00263301-0.0214036j 0.00875587+0.0158884j 0.00718045+0.0169088j 0.0211404+0.0147975j -0.0183195-0.00962697j -0.00123915-0.0202644j -0.0418228-0.0105717j 0.0041554-0.00315338j 0.0582102+0.0146802j -0.0285595+0.00468512j -0.0146758-0.0379607j -0.000811422-0.0080398j -0.0738805-0.030299j 0.00580572-0.0695706j 0.0771024+0.0633806j -0.0794603-0.0840001j 0.056311-0.0171861j -0.0401082+0.00459211j -0.0191192-0.0308175j 
