-0.0429905-0.0685229j -0.0629292+0.0483631j 0.0603652+0.0540487j -0.0557235+0.043696j -0.00607823+0.0306055j 0.00793573+0.0302509j -0.0198444+0.0198458j -0.0127975+0.0286423j 0.0136144-0.00687901j 0.0577534+0.00945462j 0.00196754+0.0208588j -0.00994109+0.00242338j 0.000828659+0.00261731j -0.00542477-0.000288155j 0.00295037-0.003766j -0.00303784+0.00231893j 0.00229975+0.00292623j -0.00117769+0.00838108j 0.00569951-0.0122438j -0.00897602-0.00514956j -0.00070499-0.0429461j -0.0490735-0.00258238j -0.00621434-0.0290763j -0.00428027-0.00572674j -0.00457201-0.0260367j 0.0068746+0.00925052j 0.00675646-0.00218908j -0.00589625-0.0174144j -0.00483712+0.0137937j -0.0142475-0.0114681j 0.00729386-0.000701353j -0.0246797-0.0187488j 0.0450269+0.00273884j -0.00259932-0.00334579j 0.00569899-0.018714j 0.00303498+0.0058741j -0.00659624-0.00731567j -0.00948176+0.00544803j -0.00811532+0.0083783j 0.00642802+0.00918278j 0.00415534+0.000413116j 0.00198804+0.0390988j 0.00349832-0.00478558j 0.0102504+0.0136571j -0.00846626+0.03508j -0.0125978+0.0346062j -0.014897-0.0130103j -0.0022911+0.0124302j -0.00619451+0.00246569j 0.000562887-0.0148615j 0.0136869+0.0187225j 0.0219745-0.00246866j 0.00331085+0.0228802j -0.00552763+0.00437254j -0.00803151-0.0113467j -0.0230336+0.00136077j 0.000639079+0.00587611j 0.00561708+0.00464084j 0.0140534+0.017117j 0.0178889-0.0150169j 0.015575+0.00337866j 0.00461581-0.000662626j -0.0228513+0.00133358j 0.0249539-0.0163915j 0.0254663+0.00743798j 0.00954346+0.00122605j 0.00778445+0.00229844j -0.00428517+0.00769396j -0.0134897+0.00115184j 0.00910815+0.00732997j -0.0304397-0.0159911j 0.00220872-0.0041413j 0.0297036+0.023305j 0.00886788+0.0114734j -0.00334673-0.0067764j 0.00210846-0.00869713j 0.0180479-0.0091375j 0.0184001+0.0266185j -0.00651432+0.000351396j -0.0263974-0.000195068j 0.0133059-0.0155305j -0.0216357-0.011j -0.0456662+0.000636314j 0.004075-0.0265843j -0.0156542+0.0107616j -0.00634481+4.00821e-05j -0.00473366+0.00393437j 0.0195551+0.0322641j -0.00445913-0.0174771j 0.00849938+0.00354724j -0.0160512+0.0121811j -0.00197495-0.00144259j 0.0102021+0.00899587j -0.00963253-0.0126975j -0.00103054-0.0175883j -0.0052487-0.0033752j -0.0108899+0.0112786j -0.00221707-0.0283046j 0.000556084+0.00511741j -0.014926-0.0124526j -0.0196882+0.00233671j -0.00275487-0.00972676j 0.0174127-0.0240156j 0.00380378-0.0116235j -0.00869982+0.00479261j -0.019912+0.0229171j -0.00362471+0.00740018j -0.00786101+0.00163039j 0.0104167-0.00257352j 0.0108208-0.00705306j 0.0320614-0.0104373j 0.00594886-0.00884738j 0.00213131+0.00696434j 0.00425166-0.00228594j -0.00253027-0.00210299j -0.000882173+0.00307624j -0.000424427-0.00440517j 0.00382537+0.00641375j -0.0320714+0.0110309j 0.00726215-0.00179255j 0.00273908-0.0169893j -0.0043853-0.0083078j -0.014468+0.0147545j 0.0126357-0.0129798j 0.00412309-0.00606944j 0.000673173-0.00339903j 0.0181562-0.0307972j 0.015222+0.000741514j -0.00780288-0.023195j 0.024521-0.00532721j -0.000878343+0.0186674j -0.0230794-0.0127946j -0.00734021+0.0013922j -0.020807+0.0194583j -0.0122152+0.000464433j 0.0136082+0.00198868j 0.00288127-0.0183848j 0.00666326+0.0399261j -0.0200617+0.025992j 0.0173586-0.00826469j 0.00945526+0.0083038j -0.0142739+0.0144299j 0.0264935-0.0265473j 0.00868343-0.00568973j 0.00519119+0.00164794j 0.00799915-0.0140398j -0.0204371-0.0123893j 0.0510281-0.0290649j 0.0120155-0.0073487j -0.000342685-0.0155418j 0.0428823+0.0607516j -0.0144086-0.0262564j 0.000257293-0.00549544j 0.072313+0.050493j -0.0410911+0.0791116j 0.0571688+0.0587028j -0.0642617+0.0608659j 
-0.021307+0.0374359j 0.0327389+0.0289181j -0.0232941-0.0101273j 0.0218098-0.0229069j 0.00639618+0.0100217j 0.0159117-0.0162001j -0.0235095+0.0395752j -0.0212416-0.00632025j 0.0429364+0.00313157j 0.00271663+0.0207747j 0.0120259-0.00713851j -0.00592707-0.000580486j 0.014491+0.00473323j 0.0176295-0.000285117j -8.84475e-05+0.0191808j -0.0152395+0.00213732j -0.000326-0.00823034j -0.00169293-0.00781758j -0.00946701-0.0108421j -0.00798779-0.00187661j 0.0204655-0.0108577j -0.00647595-0.0258035j 0.00218786-0.00816155j 0.00536992-0.00703808j 0.0201903-0.00574787j 0.00552618-0.00101553j -0.00585627+0.0179964j 0.0113695+0.00769762j 0.00552375+0.0190661j 0.00902637-0.0110372j -0.00697854+0.00497319j 0.0159723-0.00608927j -0.0100805+0.00121039j -0.014773+0.0262726j 0.00150128-0.000607277j -0.000112424-0.0138752j -0.0191213-0.000507008j -0.00244823+0.00421033j 0.00610799-0.0125819j -0.0065285-0.00752382j -0.012519+0.000164755j 7.90437e-05-0.00522808j -0.0253056+0.00194514j -0.00263273+0.00139536j -0.0157944+0.00330886j 0.00147032-0.0187054j 0.000704194-0.0107306j 0.00515155-0.00498221j -0.00120334+0.00686482j -0.0127582+0.00076476j -0.0092846+0.0182257j 0.000313384+0.00296767j -0.00812398+0.0176656j -0.0113259-0.00640318j -0.00498025-0.0102712j 0.00779219+0.00291397j 0.00142879-0.00304099j 0.00602418+0.0183198j -0.00630461-0.00903249j -0.0215567+0.0104848j -0.0178412-0.00253755j 0.000436023-0.00693722j 0.00411716-0.00293728j -0.000323616-0.0224819j -0.00991232+0.0134819j -0.000135953+0.000100825j -0.000764961-0.0116856j 0.00904847+0.00840585j 0.0106473+0.00964846j 0.00764646+0.00126505j -0.00136319+0.0201248j 0.000475402+0.0311601j -0.00366198-0.00802452j -0.00337804-0.00388271j -0.00980099-0.00754333j 0.0012433+0.016058j -0.0205312-0.0126009j -0.006167+0.00919956j 0.00220128+0.0390753j 0.014502-0.0140352j -0.0191653+0.0139567j -0.0226974+0.0200801j -0.0189642-0.0105841j -0.0194887-0.0109148j 0.00411555-0.0065331j 0.00726939-0.00220265j 0.000426582-0.0140986j 0.00508769+0.00642029j -0.0235571-0.00672378j 0.00185913-0.00552024j 0.00134252-0.00537518j 0.0248198-7.12977e-05j -0.00249-0.01737j -0.0198392-0.0208351j 0.00077653-0.00545028j 0.0123347-0.00961579j -0.012113-0.0251274j -0.00965616+0.0139677j 0.0123033+0.00983944j -0.0038516+0.0102522j -0.00634878-0.0137625j 0.00661236+0.00128378j 7.41001e-05+0.0153432j 0.00180624+0.0114376j -0.0120318-0.0101216j 0.0120754-0.0062403j 0.00946925+0.0040752j 0.00362396-0.0151677j -0.00533637-0.00533545j 0.000656345-0.00374295j 0.00169422+0.0025378j 0.0110582+0.00380689j 1.02922e-05+0.00654514j -0.00217982+0.00866457j 0.0124482-0.00834445j 0.00563503-0.000695855j -0.00358702-0.00172916j 0.0135413+0.00622577j -0.00989041+0.00392427j 0.00291336+0.00934877j -0.0164841+0.00835951j -0.0134909+0.0204502j -0.000757943-0.00406169j 0.0318369+0.0197197j 0.000248301+0.00341335j -0.00243084+0.00176265j 0.00288594-0.00179704j 0.00777126+0.00289787j 0.000669816-0.0148209j 0.0205064+0.000460116j -0.00994583-0.00549035j -0.0163177+0.00630418j 0.00971087-0.012779j -0.0100218-0.0253517j 0.00710578+0.0255665j 0.00030626+0.00770322j 0.000270766-0.0401838j -0.00161286+0.0169157j -0.0274185-0.022202j -0.0107272-0.00478638j 0.00506897+0.00856195j 0.0256003+0.010582j 0.0332412-0.00891635j 0.0216215+0.00786693j 0.00381383+0.00373342j 0.00339894+0.0247473j 0.0153995-0.0144873j 0.0460303+0.0346212j -0.0428036+0.0293761j -0.0133571-0.045212j -0.0727654-0.00138496j -0.00263367+0.00504444j 0.0116717+0.00497291j 0.0147009+0.0247071j -0.0241213+0.0302028j 0.0418127-0.0376446j 0.0322855+0.0343852j 
-0.0379924-0.050668j -0.0416114+0.0455202j -0.00385105+0.0353388j -0.00877988+0.0061222j 0.0293481-0.0422771j -0.0372052-0.0267704j -0.0214789+0.0452173j -0.0224618+0.00169931j 0.0419989-0.00857187j 0.0314909+0.01063j 0.0051949-0.00763577j 0.0146628+0.00134396j -0.00172157-0.0108267j 0.0121267-0.0135061j 0.0036439+0.00204202j -0.000659128+0.00891709j 0.00110711+0.000655422j 0.00705608+0.00172037j -0.0125883-0.0189973j -0.024891-0.00165315j -0.0284027-0.00526244j 0.00893299+0.0385549j 0.0016595-0.0210531j -0.0233516+0.0011273j 0.00297986-0.00386351j 0.0166924+0.00809549j -0.00755031+0.0302545j 0.00828826+0.00364522j -0.0354948+0.0327921j -0.00369919-0.0155824j 0.021604+0.0126173j -0.0259707-0.0116635j 0.0256796+0.0103593j -0.00553791-0.00569444j -0.0369214-0.0008682j -0.00552522+0.00209194j -0.0113241-0.0274591j -0.00945717-0.0120964j -0.0385028-0.0214752j 0.0146946+0.0264124j -0.0032955+0.00990951j -0.0150814+0.0301919j -0.0035578-0.00338066j 0.0115013+0.0219449j 0.0264266+0.00839931j -0.0201471+0.0322878j -0.00304526-0.0251045j -0.00923546+0.0221369j -0.00719685-6.68984e-05j 0.000143338+0.00214092j -0.00615139+0.0192953j 0.0117375+0.00656563j -0.0116485-0.0161314j -0.00819516+0.00140838j -0.0180777+0.00321114j -0.0140948+0.00715255j -0.00241722+0.0199665j 0.00585279-0.0180847j 0.00141909-0.000773824j 0.0209715-0.0250206j 0.00793947-0.00177751j 0.00100129-0.00239065j -0.00259152+0.00105121j 0.00329044-0.0107184j -0.00342311+0.0111838j -0.00531387-0.0178305j -0.00296661-0.00996763j -0.0135081+0.00755897j -0.0283347-0.0160347j -0.00855122-0.00279428j -0.0010913+0.00391078j 0.0111909-0.0290353j 0.0234615-0.000511276j 0.0046546+0.00331414j 0.000123692+0.0268485j -0.0233175+0.00887179j 0.0499035-0.0033173j 0.00615051+0.01075j -0.0220066-0.0031581j -0.016474+0.00689192j -0.00649862-0.00802839j -0.00433799+0.0173657j -0.00603046-0.0106158j -0.034424-0.0364319j -0.00205464+0.0130896j -0.00342946-0.00196066j -0.00449583+0.00327901j 0.00338891+0.0427349j -0.0016166+0.00929844j -0.00108444-0.0119349j -0.00174647+0.00768418j -0.0273671-0.0247198j -0.0322223-0.00443777j -0.00899839+0.0110722j 0.00853947+0.000817105j 0.0258921+0.00892976j -0.00702807-0.00660641j -0.00192463-0.000217403j -0.00725863-0.00512486j -0.00800073-0.0184243j -0.00308966-0.0116725j 0.001589-0.00257778j -0.00182115+0.0161079j 0.0024856-0.00926467j -0.000572245-0.00706024j -0.00734639-0.00372478j -0.00798194-0.0206441j 0.00855945+0.00422946j 0.0112868-0.0128187j 0.018303+0.00530532j -0.00716788+0.0324483j -0.00661951+0.00818636j 0.00575154+0.00748528j 0.010463-0.0120958j 0.0022393+0.00191342j -0.000560255+0.00572733j -0.00125093-0.00938813j 0.0122647+0.00563036j -0.012447-0.0140106j 0.0332116-0.0133645j 0.00339689-0.00277061j 0.0176426-0.0229946j -0.0394263+0.0016778j 0.00456437-0.0251385j -0.0132414+0.00639127j -0.00171671+0.00593222j 0.0054855-0.0193305j 0.0220701+0.00470501j -0.0138863+0.0010461j 0.00866083+0.00489294j -0.0171781-0.0159989j -0.0113131-0.0224228j -0.00897631+0.00892209j -0.0233452+0.0238302j 0.00221304+0.0316084j 0.0112582-0.0179656j -0.0144514-0.0218503j 0.0311558+0.0222292j -0.0147627-0.007227j -0.0178283-0.0140666j -0.0105193+0.0290428j 0.0100595+0.0212647j 0.0409751-0.0500685j -0.00676899-0.00951169j 0.00506213+0.00237631j 0.0204044-0.0124066j -0.0591796-0.00313508j -0.00106191-0.0440706j 0.0250731+0.00678959j -0.0145877+0.0370923j 0.00491122-0.0155594j 0.00149834-0.0558327j -0.05298+0.0061448j -0.0127232+0.0142066j -0.0343538-0.0508786j 0.0475515+0.00727733j -0.0152533+0.0482159j 
0.00145428-0.0622374j -0.0649007+0.000626113j 0.023654-0.0727215j 0.103347+0.0379867j 0.0160835-0.102585j -0.0632811+0.00376864j -0.0143246+0.0834343j -0.127142+0.0389807j 0.155806-0.0501045j 0.076356+0.191507j -0.139205-0.0506332j -0.17554-0.101999j -0.0536544+0.0881031j -0.0742816-0.0585064j 0.0100966-0.0228205j 0.0781649-0.155505j -0.0425603+0.141728j -0.0506966+0.202558j 0.13023-0.126428j -0.139113-0.0788938j -0.232216-0.0233775j 0.050565+0.162185j 0.0185076-0.0187924j 0.0379645+0.0789684j 0.0238023-0.0120425j 0.00409818+0.0660965j -0.0480513+0.0515186j -0.00581045+0.00897605j -0.0815923+0.0705298j -0.00368675-0.0392851j 0.0401828-0.00635251j -0.0240719-0.0325182j 0.0379434+0.0115725j -0.00481843-0.0121624j -0.05179+0.00997704j -0.0281137-0.0179342j -0.0133582-0.0572817j -0.0292603-0.034449j -0.0583317-0.0314702j 0.0562786-0.0132845j 0.0579696+0.0204798j -0.0239015+0.0816876j -0.0235988+0.0182056j -0.000289199+0.0641974j 0.0234021-0.0386034j -0.0233181+0.0510327j 0.0428856-0.00462195j 0.0455922-0.00295351j -0.0200227+0.000350434j 0.0210932+0.000720803j 0.031895+0.0291394j 0.0286304+0.00998079j -0.0347229+0.00340321j -0.0228037+0.0199734j 0.00756065-0.00902051j -0.0395021+0.00973404j 0.000152315-0.0129418j -0.0183115-0.0169548j -0.000814873-0.00209038j -0.00572353-0.022152j 0.0190592-0.00528925j -0.000871566+0.0200991j -0.00475303+0.00928546j 0.0236852-0.0261155j 0.0239265+0.0162199j -0.0176011-0.0152252j 0.0355732+0.0144167j 0.00498303-0.000357769j -0.00215116+0.00200103j 0.00921389-0.00822713j -0.025805+0.00928156j 0.0234463+0.0138362j 0.0214807+0.0423029j -0.0236298+0.0358713j -0.0209237-0.0203968j -0.00659266-0.0226848j 0.0249052-0.0188267j -0.0243247+0.0408597j 0.0281206+0.00980613j -0.0107367+0.0144921j 0.0268842-0.000239652j -0.0401644-0.0163413j -0.0550772+0.00370701j -0.0138392-0.0234812j -0.00134136-0.0161806j 0.00394136-0.0203352j 0.0359214+0.00998565j -0.00488529+0.026492j -0.0135641-0.0236368j 0.0218033+0.0244395j -0.0108524+0.00243263j 0.0447458+0.0133038j 0.0127168-0.00971472j -0.018223+0.00526522j -0.00136109-0.0171651j 0.0292343-0.0257344j -0.0174691+0.0012907j 0.00511875-0.0105545j -0.00431697-0.00404502j 0.017658+0.0149682j 0.00625557+0.0080387j -0.0125826+0.00913162j 0.00163301-0.00414179j 0.00104617-0.0175739j 0.002024+0.00316876j 0.00144239+0.00412331j -0.0345116-0.0146999j 0.0152839-0.0176849j -0.00457765-0.0173276j 0.015011-0.00430633j 0.0107002-0.0130207j 0.0127753-0.0230179j -0.00713589+0.0298033j 0.00434868+0.010302j 0.0100452-0.0177864j 0.0104252-0.027456j -0.00770028-0.001007j -0.000942684+0.00388726j -0.0064427+0.0066815j -0.00147848-0.0114393j 0.0222694+0.00896606j 0.00172936+0.00389369j -0.0101058+0.0294208j 0.0048187-0.0233898j -0.00663477+0.0170487j 0.0122224+0.0212029j 0.00659307-0.0236219j -0.017532-0.0273995j 0.0115051-0.0283429j 0.0151372-0.0117028j -0.0229251+0.0130736j -0.0170561-0.0173762j -0.00998306-0.00545324j -0.00130054+0.0295257j -0.0191309-0.0173828j 0.0364616-0.0168759j -0.00103758-0.0179311j 0.0145621+0.00822653j -0.0121481+0.0104847j 0.0138072+0.00416612j 0.0179382+0.0118844j 0.0182452-0.0156304j 0.00374526+0.00936249j 0.0214535-0.0108505j -0.0146683+0.00721626j 0.0480315+0.040734j 0.0249506-0.0231131j 0.00687477-0.015872j 0.045414+0.00647426j -0.00680834+0.00851867j 0.0439114+0.0328584j -0.0561207+0.0574309j 0.0495251+0.0646488j -0.0369055+0.0018613j 0.0297078-0.00997286j 0.0378738+0.0303255j -0.0191816+0.0380117j 
0.0388062-0.0322911j -0.0266226-0.0445093j 0.0250247+0.0102688j -0.0167064+0.0277764j 0.0127622-0.00796024j -0.00696251-0.00331137j 0.0487313-0.00391971j 0.0106684+0.0110483j -0.0301287-0.0267198j 0.0197171-0.0340354j -0.00145667-0.00846661j 0.0198236+0.0168534j -0.0122291-0.0146888j -0.0106717-0.00591664j 0.0115017-0.0135631j 0.0141394+0.00688094j -0.00398959+0.00491586j -0.00354819-0.000330909j -0.00529672+0.0132432j 0.00140948+0.0103317j -0.0276352+0.0160202j 0.0180428+0.0517519j -0.0232459+0.012836j -0.0169072-0.00401216j -0.0212015-0.0180364j -0.00965555+0.00176922j 0.0146656-0.00961331j -0.00265387-0.00637274j -0.00467788-0.0199997j -0.00279554+0.0071272j 0.0129566-0.00272042j -0.022093-0.00494833j 0.0006621+0.0110935j 0.0217006-0.0068124j -0.0170482+0.000418894j -0.0100048-0.00155779j 0.0130545+0.000285844j -0.00829616+0.0134417j -0.0125786+0.00536525j -0.0170362+0.00889951j 0.00228966-0.0124309j 0.00150715-0.00568787j 0.0267126+0.00677732j 0.012572-0.00486151j 0.013816-0.00875132j 0.00213951+0.0178239j -0.0106599-0.00984003j 0.00163494+0.00439257j 0.0201828-0.0137092j 0.0264993+0.0140938j 0.0120179-0.00958486j 0.0117623+0.00788428j 0.0277007-0.0100544j 0.00920247+0.00370024j -0.0118263+0.0175301j -0.00732201-0.00987441j 0.000384295+0.00165439j -0.0194231-0.0276613j 0.00868675+0.0190416j 0.0258183-0.00168438j 0.0208003+0.000186322j -0.0132951+0.0241607j -0.00151982-0.00115999j -0.00283027+0.014296j 0.0228942+3.17883e-05j 0.000637731+0.00966998j -0.00853229-0.000857543j -0.00631643-0.0194348j -0.0162498-0.0161921j -0.00900426-0.0200081j 0.00104153-0.0377921j 0.00938126-0.000582188j 0.0103798+0.00702851j -0.0274114+0.0137982j 0.00636491+0.0190415j 0.0128728-0.0205368j 0.0118972+0.0149579j -0.0146319-0.00578621j 0.0164533-0.0363525j -0.0250528-0.00926941j 0.0285975-0.00529824j 0.0449554-0.01494j 0.029701+0.00289653j 0.00845485+0.0455381j -0.0249058+0.00599991j -0.0127803+0.0027501j 0.00195658+0.0109889j 0.0143343+0.0116501j 0.0137696+0.0244896j 0.0054349+0.00364471j -0.00363972+0.00719951j -0.0236467+0.00177322j -0.000810993+0.0159664j -0.0120072+0.0269262j -0.0051961-0.00672693j -0.0210134+0.0127294j -0.00528007+0.0204342j 0.0137962-0.00877346j -0.00205495-0.0197611j 0.00336227+0.005659j -0.00759578+0.00427727j -0.00287966-0.0109011j 0.0133304-0.00299434j 0.0109794-0.000518622j 0.0105074-0.00889034j -0.00983689+0.0130492j -0.00361438-0.0121968j -0.0148007-0.00426715j 0.00594534-0.00608005j -0.00950092+0.0135203j 1.9688e-05-0.00699665j 0.00781874-0.00394389j -0.0126103+0.00109653j -2.16828e-05-0.0103785j -0.0130417-0.00775012j 0.00489128-0.00237871j -0.000500719+0.00141538j 0.00406619-0.0167068j 0.00287139+0.00503076j 0.00508034+0.00446924j 0.0217937-0.00312053j 0.0213236-0.0157182j -0.0045465+0.0114716j -0.00234301-0.0121171j 0.0148463-0.0158393j 0.00200763-0.00653916j -0.0175029+0.00700191j -0.00557851+0.00534694j 0.0130088+0.0175013j -0.0260273-0.00429002j 0.00652192+0.00113364j 0.0185363-0.0110969j -0.0323731-0.00909457j -0.0122634+0.0544994j 0.0133941-0.0101111j 0.016452+0.00769307j -0.00482662+0.0259859j 0.0110286-0.0403158j 0.0290682+0.0312291j 0.0152691-0.0128297j 0.0103792+0.00858279j -0.00266501-0.0142542j -0.0201089+0.0181806j -0.0176046-0.0222129j 0.0235366-0.00577252j -0.0216418-0.0240769j -0.00158552+0.00855674j -0.0215022-0.0142157j 0.0627869-0.0111303j 0.00235184+0.0242539j 0.00976118+0.0280815j 0.0166324+0.00360523j -0.0146053-0.01428j -0.00834794-0.0460017j 0.0273917-0.00232008j -0.0385079+0.03849j -0.0256644-0.0299342j 
-0.00702053-0.0198506j -0.0206865+0.00901401j -0.0040808+0.00671595j -0.0415968-0.0268749j -0.0672983+0.0444159j 0.0302602+0.0704644j -0.00503718-0.0723154j 0.0967246-0.103711j -0.114464+0.0311064j -0.0571687-0.176409j 0.236074+0.096416j 0.171593+0.113366j 0.0354238-0.0870143j 0.0758952+0.0419453j -0.00810519+0.0473354j -0.0925723+0.20243j 0.0526099-0.171333j 0.0323453-0.245157j -0.227737+0.10935j 0.135514+0.0827803j 0.225869-0.0294643j -0.147122-0.109234j 0.0523123-0.0837331j -0.00205406-0.14219j 0.0560122+0.0351817j 0.0146234-0.0759769j 0.0442175+0.0239307j -0.0183176-0.0246076j 0.01342-0.0113369j -0.0530451-0.0584855j 0.0238578+0.000852257j -0.0285369-0.047278j 0.0580129+0.0033159j 0.0466561-0.0652815j 0.0372907-0.0293355j 0.00886298+0.0400125j -0.0693402-0.0341764j -0.0247652+0.0952227j -0.0100204+0.0316269j -0.0727641-0.0205235j -0.00766334+0.00725999j 0.0208644+0.00284606j 0.0395288-0.0147879j 0.0107919+0.00197683j 0.054752+0.0167645j -0.0299257+0.0393958j -0.00321392-0.0142313j 0.012735+0.037611j -0.0179514+0.0308331j 0.00686534-0.0300467j 0.017937+0.0114299j 0.0153809-0.00117467j 0.0372289-0.00408569j -0.00394968-0.0200346j 0.0132114-0.0172513j -0.0327518+0.00151459j -0.00875651-0.000505313j 0.00977068-0.00236317j 0.0173106+0.00587683j 0.00594172-0.0120566j 0.0103786+0.0219483j 0.0143076-0.00565041j -0.0332692+0.0168236j 0.0118182-0.019596j 0.0139143+0.0250576j -0.00781438-0.0235095j 0.00182038+0.00550767j -0.00532069-0.000470124j -0.0304553-0.000627955j 0.00497953-0.0256087j -0.0153922-0.021758j -0.016264-0.0138205j 0.0236716+0.0232122j 0.0382709-0.000442412j 0.00743558-0.0032713j -0.0151928-0.0183112j 0.013-0.0106066j -0.00918484+0.012564j 0.0179624+0.00188695j 0.00380937+0.0194319j -0.00116751+0.00581351j -0.013847-0.0124437j -0.0242236-0.000160748j -0.00140957-0.0235348j -0.00473621-0.0111325j 0.012255-0.0221562j -0.0180132-0.0192495j -0.0293029+0.0065907j -0.00372019-0.0153908j 0.0113709+0.0219835j -0.0211822-0.00340442j 0.0142453+0.0063044j 0.0210263+0.011519j -0.0262137-0.00153485j 0.0098668-0.0331963j 0.0288387-0.00410571j -0.0385327-0.0134454j -0.00250929-0.0269259j -0.0135706+0.012607j -0.0153815-0.0144626j 0.00906945-0.0166401j -0.0114497-0.0112984j 0.00907641-0.00247074j -0.00595488-0.0185019j 0.0124189-0.000803121j 0.0016676+0.0194799j -0.0259223+0.00622838j 0.0143193-0.0170501j 0.000283543-0.00744868j 0.00410189-0.0142267j 0.00484084-0.0014635j 0.0119405-0.0151848j -0.0125747+0.00594111j 0.00500129+0.0160571j -0.0187168-0.0271998j 0.0156466-0.00328655j -0.012925-0.00752676j 0.00439794-0.0170661j -0.0214715+0.0182847j 0.00981975-0.0135404j 0.010152+0.000198843j -0.000841528+0.00754993j -0.00476109+0.0158j 0.00571894-0.0210472j 0.00138444+0.0107599j 0.00849565+0.0210141j 0.0123202-0.0162979j 0.0056845-0.00118963j 0.00929406-0.028432j 0.0150728+0.00498864j -0.0157575+0.0167425j -0.0198493+0.00310366j -0.0103435-0.00552413j -0.00461586+0.024861j -0.0121278+0.00309802j 0.00677116-0.0199726j 0.00685753+0.000538498j 0.0195394+0.022869j -0.0115277+0.0381858j 0.0161864+0.00222225j 0.00361318+0.023996j 0.0259252-0.0120792j 0.0141479-0.0103164j -0.0175112-0.016444j -0.0132058-0.0349569j 0.0570197+0.0248891j 0.0415199-0.0181032j 0.00596998+0.0212444j 0.0201722+0.00081256j 0.0101096-0.000689065j 0.0359515+0.0083633j -0.0373292+0.0238125j 0.0188564+0.0338423j 0.0017772-0.00920118j 0.0326368+0.0121743j 0.0183263+0.0295907j -0.0203647+0.0177964j 
