0.00702548+0.00646311j -0.00592669+0.00800727j 0.00314858-0.00707725j -0.00672418-0.00435502j -0.00609844-0.00303728j -0.000645448+0.00360729j 0.0024074-0.00400784j 0.00624536+0.00145011j 0.00306412+0.00424487j -0.00149785-0.00115378j 0.00126852-0.00260223j 0.00128678+0.000376544j 0.00655664-8.03968e-06j 0.00117085+0.00132383j -0.00838622-0.000780093j 0.00549515+0.00171482j 0.000162821+0.000164422j -0.000598271+0.00104989j 0.0039524-0.00031903j -0.00148596-0.001147j 0.00611804+0.00123778j 0.0009191-0.00431827j -0.000682264-0.00330985j 0.0033657-0.00709446j -0.00370325+0.00295917j 0.00114067-0.00732636j -0.000948363-0.00119597j 0.00119954-0.00159657j -0.000613799-0.000127018j -0.00122666+0.00213478j 0.00201386-0.0040693j -0.00104371+0.00272717j 0.00279852+0.000424126j 0.000811692+0.00872218j -0.000946674-0.00257366j -0.0013528-0.00387883j -0.00221868-0.00253074j -0.00641192+0.00294662j -0.000265306+0.00621789j -0.00182396+0.00214399j 0.00256645+0.00157773j 0.00279693+0.00147876j 0.00230996+0.00340377j -0.000945972-0.00235241j -0.000527991-2.26228e-06j 0.00135756-0.00554386j -0.0029038+0.000946507j 0.00270181+0.0042371j -0.00217943+0.00119343j -0.00152832-0.00346128j 0.00467482+0.00179337j -0.000567826-0.000191808j 0.000505082-0.000644341j -0.00113213-0.0015328j 0.00102741+2.18272e-05j -0.00265846+0.000245214j 0.00164413-0.0017564j -0.00201555+0.00441238j -0.0021705+0.000273517j 0.000882008+0.00172602j -0.00157874+0.000778574j -0.000885833-0.000366939j -0.00147751-0.00154053j 0.00103046-0.0039791j -0.00197874+0.00131184j -0.000344001+0.00306175j 7.99979e-05+0.000770882j -4.81899e-05-0.000583139j 0.00218218+0.0003978j -0.000721302-0.00380094j 0.00278921-0.000161465j 0.00056966+0.00155889j 0.00345684+0.00105161j 0.000358006+0.000735484j -0.00193707+0.00123132j 0.000568787+0.00315927j -0.00147658-0.000469817j -0.00109029-0.00143058j 0.00206155-0.003646j 0.000808275+0.00186772j -0.000180864+0.00479425j -0.00161661+0.000904922j 0.000471972-0.00132663j 0.000711635+0.000380687j -0.00158763+0.00111084j 1.94434e-05+0.00398016j -0.000562044+0.00107004j 0.00178704+0.00258133j -0.00193418+0.00159954j 0.000218955+0.0020832j 0.00089168-0.00249639j 0.000684389+0.00258305j 0.000266664+0.000538606j -0.00210331+0.00434388j -0.00053047-0.000669336j -0.000693148+0.00199063j 0.000604534+0.00242383j -0.000834793-0.00169363j 0.0011043-0.00108604j 0.0010924+0.00351504j -0.00281377-0.00238281j 0.000700177+0.00335348j 0.00232689+0.00366518j -0.00104127+0.0039491j -0.00102055-0.00300678j 0.000763615-0.00127625j -3.17113e-05-0.00153533j 0.00123129+0.00253443j -0.00149748+0.000461154j 0.000761331+2.47014e-05j -0.000599791+0.00184754j -0.00137519-0.00190459j 0.000835533+0.00129969j -8.34651e-06-0.000450431j 0.000139759+0.00270162j 0.00188295+0.000699279j 0.000297771-0.00132723j -0.00351223-0.000875114j 0.000308065+0.00086432j 0.00127305-0.00175021j 0.00306432-0.0028898j 0.00198592+0.00352959j 0.00136875-3.36481e-05j -0.00386064+0.00496393j 0.000423735-0.0010042j 0.00114387+0.00159097j 0.00121493+0.00190313j 0.000424325-0.00386944j 0.00375186+0.00178945j -0.00110761+0.000711867j 0.00108159+7.46357e-05j 0.00143103+0.00064788j -0.0007936+0.00552843j -0.00040339-0.000604275j -0.00122998-0.00147508j 0.00205541+0.00498511j -0.000751244-0.00191732j 0.00284805-0.00272623j 0.000819023+0.00351306j 0.000121987-0.000744123j -0.00554348+0.00152352j 0.0019619-0.00309886j 0.00156617-0.00161193j -0.000446124+0.0164729j -0.00193353-0.00564613j -0.00204494-0.00078541j 0.00339162-0.00559944j -0.00707643+0.00906131j -0.00126375+0.00234299j 0.00311195-0.00181166j 0.00231019+0.000536396j 0.0216549-0.0075702j -0.00419547-0.0118542j 0.010655+0.0042062j 0.00975622-0.00270586j -0.0187449+0.0196478j 0.0203575+0.0187191j 
0.00726662-0.00640956j 0.00698616+0.00700553j -0.00739626-0.00490292j -0.00493375+0.00511314j -6.52764e-05+0.00450495j 0.0035884+0.00546453j -0.00508978-0.00409226j 0.0018649-0.00342532j 0.00380691-0.00370724j -0.00628162-0.004776j -0.00527918+0.000202706j 0.0105108+0.00279394j 0.00339709+0.0023121j -0.000925329-5.96042e-05j -0.00142592+0.000928127j 0.00183861+0.00113171j 0.00246146-1.187e-05j 0.00685368-0.000653855j -0.00350627+0.000318269j -0.000444797-0.000355426j -0.00181908+0.00141634j -0.00314703+0.000244272j 0.00368804-0.00250453j 0.00407247-0.000903121j -0.00606779-0.00323666j 0.00379285+0.000502122j 0.00227114-0.00689468j -0.00135294-6.57488e-05j -0.00118086+0.00163993j -0.00308344-0.00350262j -0.000610644+0.00111279j 0.000135761-0.00535462j -0.000994583+0.000868438j -0.00453813-0.000887278j -0.000557656+0.00153553j 0.00191693-0.00527642j 0.00321178-0.00355875j -0.00103406-0.00143418j -0.000968108+0.00589985j 0.00335005+9.33646e-06j 0.00434401-0.000247758j 0.00025102-0.00371023j 0.00188737+0.00030198j 0.00130852+0.00375276j 0.00180998+0.000493456j 0.000184576-0.00135285j -0.00110776-0.00841563j -0.0032441-0.000157982j -0.00104533-0.00072396j -0.000403375-4.84316e-06j 0.000969594+0.00493119j 0.000879054+0.00176482j 0.000323508+0.00438735j -0.000369915-0.00159374j 7.5124e-05+0.00163704j 0.000211603-0.00262399j 0.000828551+0.000593216j -0.00438684-0.0023916j -0.00157869-0.00224755j -0.00188919+0.00156205j -0.000721401+0.000189892j 0.00155801-0.000216779j 0.000966915-0.00146074j 0.00263965+0.000143373j -0.000908049-0.00292844j -0.000755148+0.00079886j 0.000795856-0.00108874j 0.0012213+0.00279105j -0.000991246-0.00135096j 0.00182446-0.000913432j 0.00126436-0.000837166j 0.00231333-0.000294288j 0.000230269+0.0027606j -0.000427044-0.00289724j 2.58281e-05-0.00241804j -0.00138181+0.00116568j -0.000578788-0.00214748j 0.00256116+0.000462885j 0.00344146-0.00234444j -6.86377e-05+0.00107459j -0.00209434-0.00214654j -0.000838959-0.00263906j 0.00346991+0.00174244j 0.00112754+0.000383969j 0.00037041-0.00362877j 0.000848948+0.00171529j -0.00215975-0.00472091j -0.00343223+0.000796319j -0.00092222-0.00249936j 0.000552494+0.00262109j 8.984e-06+0.00364932j 0.00264581-0.00210887j -0.0022557+0.00324187j -0.00175974+0.000141428j 0.000404057+0.000901045j -0.00341415+0.00154519j -0.00383932+0.00271816j -0.00118737+0.000367449j 0.000749487+0.00766189j -1.11693e-05-0.0032471j 0.00157653-0.00376296j -0.000335872+0.00141203j -0.00141893+0.00053209j -0.00112338-0.00209935j 0.00235655+0.00166447j 0.00354225-0.00144864j -4.43293e-05+0.0026992j 0.000135111+0.00177959j 0.00148376-0.00120726j 0.0015465+0.00407067j -0.00044026-0.00262258j 0.00217232-0.00138538j -0.00040023+0.00311172j 0.00272744-0.00300894j -0.00437973+0.000495472j -0.000256194+0.000491261j 0.00126447+0.00238801j -0.000985475-0.000594025j 0.000376556+0.00101179j -0.00327057-0.000994779j 1.36754e-05+0.00200848j 0.000325389-0.00073479j -0.00242972+0.0035007j 0.00168813-0.0029762j 0.00125374-0.00147703j -0.00220234-0.00283454j 0.00149148+0.00199112j -0.00168056+0.00162906j -0.000148062+0.00116656j -0.00052525+0.00193289j 0.00242231-0.00172423j 6.94661e-05-0.00169041j -0.000868938-0.00122289j 0.00129196+0.00304592j -0.00300021-0.00148556j -0.00103051+0.00179118j 0.00162232-0.00566201j -0.00190748+0.00464797j -0.000140996-0.00330174j -0.00217409-0.00307184j -0.00287306+0.00245176j -0.0052345-1.249e-05j 0.00186645-0.00300207j 0.00370691+0.00466751j -0.0010869+0.0163729j -0.000150993+0.00386782j 0.0050897-0.00855788j 0.00300483-0.00291043j 0.00625669-0.00258876j -0.0047542+0.000616256j 0.004077-0.00298825j -0.00650823-0.0110854j -0.0242242+0.00561131j 0.00631112-0.0051936j -0.00661918-0.00722166j 0.0205871+0.0198139j 0.0182173-0.0200717j 
0.00203766+0.00726943j -0.00483375+0.0017633j -0.00522455-0.00328673j 0.0026304+0.00214727j -0.00670788-0.0052325j 6.37914e-05+0.00394204j 0.00399726+0.00187696j 0.00276993-0.00417179j -0.00161855+0.0042322j -0.0100781-0.00302388j -0.00254073-2.70382e-05j 0.00408341+0.00332821j 0.00627014-0.00126628j -0.000280706+0.000561625j -0.00299971+0.00117214j 0.0110602+0.00156805j -0.00509142-0.000568215j -0.00400918+0.000392203j -0.00297939-0.000677547j 0.0103579+0.00336222j 0.00179416-0.00128776j -0.00562137-0.00416353j 0.00183729-0.00169148j -0.000307167+0.00357411j -0.00182148+0.000350372j -0.000106689-6.40798e-05j 0.00212242+0.00341857j 9.13515e-05-0.000602878j 0.00125624-0.000792709j -0.000241703+0.00461719j 0.00154107-0.0062991j -0.000228609+0.000622431j -0.0025479+0.00407839j 0.00312158+0.00268881j 0.00268091-0.000141962j -0.00240134+0.00488653j 0.000164916-0.0031711j -0.00383334+0.00264968j 0.00110343+0.00423889j -0.00307027+0.00473975j -0.000233774-0.000751996j 0.00387333+0.00198434j -0.00253209+0.000756065j -0.00178419+0.000475715j -0.00124139+0.000283438j -0.000226546+0.00115084j -0.000202615+0.0029212j 0.00328485+0.00255805j 0.000195288-4.81017e-05j -0.0017612-0.00306608j 0.00187041-0.00200214j -0.00207265-0.00197602j 0.00214423+0.00113539j -0.000698253-0.000321077j -0.000224379-0.00315399j -6.58755e-05+0.00347809j 0.00142477-0.00176184j -0.000391424+0.00160988j 0.00114006+0.001167j 0.00142187+0.000462977j 0.00126519+0.00139143j 0.000243731+0.00100063j -0.00235963-0.000617385j 0.00200297-0.00256572j 0.000682123+0.00421262j -0.000737617+0.00180588j 9.14861e-05+0.00346165j 0.00149226+0.0017174j -0.00149277+0.000641182j 0.000912063-0.000379907j 0.00175247-0.000657734j 0.000574535-0.00243384j 0.00165137+0.00216981j -0.00119874-0.00163231j -0.00251995-0.000427845j -0.00132653+0.00245295j -0.00266995-0.00332755j 0.00406553+0.00510151j 0.0025575-0.00365507j -0.00234846+0.000207579j 0.00242504+0.0047957j -0.00167173-0.00237975j -0.00251231+0.000357911j 0.00266136-0.00169333j 0.00149525-0.0018137j 0.0020544+0.0015628j -0.0022899-0.00361576j -0.00417848-0.000901036j -0.000362339-0.00347953j 0.00166041-0.000430227j 0.00397834-0.000623309j 0.0013736+0.000582651j -0.000739191+0.00388751j -0.00123511-0.00182274j -0.000317538-0.00400192j -0.0011641+0.00338387j 0.000693888-0.000906244j -0.000661105+0.000705525j -0.00243392-0.00253276j 0.00329084-0.0003781j 0.00115617+0.000995933j -0.000268555-0.0037668j 0.00322699-0.0052682j -0.000330304-0.000828627j 0.000812542-0.000545032j -0.00306367-0.0053965j 0.00128239+0.00105211j -0.00349204-0.0016231j -0.000534079+0.00491186j 0.00059332-0.000397148j 0.00180596-0.00352135j -0.00356184-0.00173953j 0.00170739-0.0034149j 0.00126639+0.00227662j 0.000498041-0.00142182j -0.00176687+0.0026038j 0.000598542+0.00461328j 0.0009598-0.00309132j -0.00114102+0.00117347j -0.00124285+0.00321662j -0.000532132-0.000596645j 0.00132154-0.00118497j 0.00216578-0.00110327j 0.00163836-0.000505298j -0.00163928-0.00224689j 0.00177453-0.000862188j 0.00143116+0.00481878j 0.0029543-0.00416623j -0.00158338-0.000900314j -0.000596981-0.00806065j 0.000797358-0.00183899j 0.00034836+0.00392517j -0.000618104-0.00116558j -0.00491412+0.00508287j -0.00373779-0.00142983j 0.000993043+0.00186978j 0.00120662-0.0122949j -0.00273329-0.00231936j 0.00187958-0.00523148j -0.000486302+0.00173692j 0.000207792-0.00300794j 0.0051246-0.000370688j 0.00378268-0.0020772j 0.0106818-0.0112205j 0.00333516-0.00801732j 0.0117223-0.00663371j 0.0135914-0.00100002j -0.00408328+0.00797762j 0.00319753+0.00137783j -0.0112922-0.00431917j 0.00995719+0.00561367j -0.0139659-0.00110094j 0.0140612+0.00796897j 0.0109739+0.0174573j 0.0111871-0.0183191j -0.00359685-0.013299j -0.0140901+0.00329976j 
-0.00762684+0.000980868j -0.00151906-0.00475813j 0.00616893-0.00642945j -0.00288073+0.00358192j 0.0060738-0.00226864j -0.00366277-0.00218704j -0.0028813+0.00325225j 0.00488575+0.000348322j -0.00506142-0.00163405j -0.004703-0.00400731j -0.0041094-0.00261841j -0.00213869+0.0079748j 0.000186276+0.00127818j -0.00036518-0.00225203j 0.00377422+0.000116304j -0.00120623+0.000512093j -0.000571362+0.000549245j 0.000970948+0.00224245j -0.00941718-0.00227021j 0.00264171+0.0012791j -0.00627798+0.0001347j 0.00114685-0.0061798j 0.0060151+0.000343264j 0.0026534-0.00647656j -0.000604167+0.00690363j 0.00250292-0.00219975j 0.00312867-0.00120423j 0.000251934+0.00165676j -0.00263142-0.00275618j 0.000540346+0.00654494j 0.00138691-0.004711j 0.00286152-0.0027422j -0.00240084+0.0118723j 0.000473131-0.0042607j 0.000653699-0.0114731j 0.00112335+3.94094e-05j 0.000790725-0.000233788j 0.00432521-0.00343456j 0.000734046+0.00711047j -0.00231024+0.00154894j -0.00152709-0.00142213j -0.00335556+0.00252194j 0.000932007+0.00440494j -0.000286115+0.00194276j 0.00115629-0.00157054j 0.00615415+4.81871e-05j 0.00235908-0.00156339j 0.00178061-0.00470783j 0.000262386+0.00522264j 0.00151599-0.000631422j -0.00165256-0.00543912j -0.00229256-0.000655546j -0.00329981-0.000984943j -0.00148699+0.000337654j -0.00309322-0.0002491j -0.00175509+0.00352121j -0.00268587-0.000309218j 0.000640378+0.00122846j -0.000194511-0.00148771j 0.00165511+0.00100004j -0.000589646-0.00037137j -0.00109772+0.0014132j -0.00145306+0.00242332j -0.000574388-0.00397441j 0.000666322-0.00183061j -0.00191232+0.00130464j 0.00191331+0.00176452j -0.00165233-0.000799896j -0.00252699+0.0021101j -0.00161245+0.00128432j 0.000688922+0.00273304j 0.000898243-0.000417078j 0.000744887-0.00308522j 0.00261654+0.00431778j -0.00167919+0.00403686j 0.000399586+0.0030215j 0.00379992-0.000402595j 0.000306021-0.00481731j -0.00130458-0.00044464j -0.000500881+0.00368433j 0.000259679-0.00355364j -0.000216649-0.000807695j 0.0044969-0.00154835j -0.00312076-0.00141727j -0.00271337+0.00225783j 6.8937e-05-0.00358327j 0.0034271+0.00832589j -0.000121947+0.0018387j 0.00021376+0.00253741j 0.000559504+0.000447964j -0.00278578-0.00134003j -0.000578451-0.000391612j 0.00341862+0.000438472j -0.000229351+0.000709814j -0.00212268+0.00191431j 0.00493828-0.00480598j 0.000188321-0.00264404j 0.00148883-0.00272094j -0.00188381-0.00100048j -0.00180139+0.00174332j -0.000867765+0.0012147j -0.00128609-0.00146486j -0.00161446+0.00186419j -0.00128721+0.00135969j -0.00212789+0.00134277j 0.000557662+0.00243581j -0.00136048-0.00334605j 0.001478+0.00286451j -0.000895601-0.00231444j -0.00205003-0.00124799j -0.00111005+0.00240927j -0.000949577+0.00530701j -0.00214764-0.00217326j -0.000132078+0.000391742j -0.00127263+0.000346649j -0.000626475+0.00252501j -0.00153795-0.000112789j 0.00251712+0.000478221j 0.00460255+0.00152002j 0.000862936-0.0015288j 0.00246175+8.58199e-05j -0.000174913+0.00133429j 0.00380845-0.00157045j -0.00193553+3.50967e-05j 0.000252386+0.00186993j -0.00166605-0.000441882j -0.00257249-0.00254835j -0.00148175+0.00161781j -0.000612068+0.00137381j 0.00038465+0.00197581j -0.00171967+0.00260208j -0.00522362+0.00186945j 0.00155454+0.00319483j -0.00306316-0.00473373j 0.00278447-0.000586098j -0.00108513+0.00756334j 0.00260669+0.00344783j 0.00323598-0.0078067j -0.000588465+0.00292253j 0.000101985-0.00339532j 0.00314943+0.000545834j -0.00166611+0.00229196j 0.000721729+0.000237967j 0.00515599-0.0081508j -0.00543758+0.00813395j -0.007539+0.0102016j -0.0027882+0.0123204j -0.0120627-0.00382495j -0.00317807+0.00398796j 0.0074377-0.00542011j -0.00835088+0.00305466j -0.00761198-0.0141227j -0.00402057+0.00336163j -0.0233463+0.00749265j 0.0161932+0.0125278j 0.0116813-0.00631677j -0.00169152-0.015422j 
0.00440168-0.00377532j -0.000249195+0.00576809j 0.00522669-0.000656532j -0.0054198-0.00038907j 0.00247557+0.00354247j 0.000514518+0.00259435j -0.00576515-0.00228064j -0.00310183+0.000591862j 8.45124e-05-0.00356157j 0.00541821-0.000723798j -0.000941998-0.00175751j 0.00537601+0.00168848j -0.000996871-0.00147246j -0.000939446-0.00167889j 0.00194769+0.00257271j -0.00315211+0.000884762j 0.00291442+0.000364936j 0.00269165+0.00179891j -0.00246446-0.00125093j 0.00608849+0.00100205j -0.00227393-0.00117826j 0.00793141-0.00361814j -0.000622764-0.00390665j 0.000135231-0.0042938j 0.00118897-0.00243071j 0.000146731-0.00373993j -0.000117397-0.0070575j 0.000979374-0.00262692j -0.000799517+0.00434893j -0.00207374+0.000529779j 0.00214407-0.00581669j 0.00216834-0.00374481j 0.00152612-0.000163435j -0.000485965-0.000371708j -0.000133087-0.00271704j 0.00192795-0.00439302j 0.00192903-0.00382545j 0.000494887+0.00123524j 8.8935e-05+0.000553173j 0.000721557-0.00276213j 0.00426756+0.0030843j 0.000964882-0.00351909j 0.000529076-0.00124385j 7.98047e-05-0.000250898j 0.00191817+0.00240617j 0.000657629-0.00145364j 0.00204518+0.00356098j -0.00211681+0.00490337j -0.000440728-0.000397602j -0.00135515+0.000480465j 0.00221073+0.00653509j -0.000136644+0.00139452j -0.00247042-0.00238934j -0.000703127+0.00186966j 0.00135608+0.0034735j -0.00116591-0.00339832j -0.00157537+0.00219977j -0.00194447-0.000975655j 0.000144698-0.00106751j -0.0019563+0.00215204j 0.00140082-0.00235281j 8.14571e-05-0.00108853j -0.00119239-0.00432795j -0.00383388+0.0016046j -0.00245199-0.000105436j -0.00360609-0.000913086j -0.00111285-0.000116561j -0.00376826+0.000886644j 7.62598e-05-0.00156091j -0.0019346+0.000948879j -0.000500792+0.000179747j 0.0010022+0.00314506j 0.00167293-0.000851838j 0.00216328+0.00319293j 0.00255369+0.0056458j 0.00116237+0.00297356j 0.00156038+0.000594166j -0.00513193-0.00777726j -5.61078e-05+0.000206341j 0.000601068+0.00439992j 0.000264067-0.00291535j 0.000349622+0.00512554j -0.00146822+0.00163489j -0.00372869+0.00144808j -0.000577407+0.00365701j -0.000358848+0.00342954j -0.000794001+0.0028253j 0.00944732-4.47439e-05j 0.000871707+0.00237654j -0.00482622+0.00518724j -0.00240723-0.00193623j -0.000488662+0.00447177j -0.00046535-0.00341136j 0.00172132+0.003232j -0.00197112+0.000130433j -0.00243544+0.00468446j 0.00274166+0.00145036j 0.000194499+0.00210676j 0.00487116-0.00240194j -0.00206613+0.00527724j -0.00367717+0.00526724j -0.000836213+0.00306902j -0.00126048+0.00240428j 0.000205243+0.00206781j -0.00448992+0.000621783j -0.00183545-0.00334545j 0.00225259+0.00183585j -0.00130291-0.00665179j 0.000514851+0.00194966j -0.000340884+0.00131456j -0.00342508+0.00273653j -0.00128595+0.00260174j -0.00123173+0.0020626j -0.00390841+0.000114965j 0.00182858-0.00126708j -0.00010543-0.0087121j -0.00103766+0.0010269j 0.00158428+0.00135351j -0.00369772-0.00286302j 0.00465428-0.000890388j -0.000682549-0.00318641j -0.00202038-0.00287053j 0.00103666-0.00872511j -0.00209925+0.00302715j 0.00282469-0.0041579j 0.000545741-0.00199627j -0.00286058-0.00565319j 0.00104882+0.00940503j 0.00129053-0.00250273j 0.00394457+0.00115262j -0.00231962-2.02907e-05j 0.00415235-0.00793591j 0.00429217-0.00308803j -0.00720664+0.00501747j -0.00191517+0.00634815j -0.000933602-0.00999076j 0.00351611+0.00338216j -0.0066628+0.0113563j -0.000461961+0.000204122j -0.0039916+0.0113004j 0.00677134+0.000463438j -0.00860828+0.00129823j 0.00676985+0.00285971j 0.00529691-0.0138885j -0.00513292-0.0282226j -0.00467146-0.000678808j -0.0112343+0.0132594j 0.0210464+0.00448957j 0.00689215-0.00339197j -0.0185789-0.0117855j -0.0173325-0.00382876j 0.00362987-0.00437352j 0.0388429-0.00794929j 0.00492126-0.0196114j -0.00131386-0.0138568j -0.0172649-0.013801j -0.000522966+0.0141107j 
0.00153135-0.00416911j 0.00684927+0.0018879j -0.00558018-0.00542161j -0.00342385+0.00663572j 0.00158428-0.000568955j 0.00284373+0.00274364j -0.00284437+0.0120115j 0.00560614+0.00525625j -0.00186801+0.00117249j -0.00545985-0.00214689j -0.00765278-0.001789j 0.00658005-1.91625e-05j -0.00413268-0.00400091j -0.000118666-0.00166577j 0.00742329+0.000429507j 0.00570402+0.00132211j -0.000667535-0.000356103j -0.00358623+0.00121278j 0.0109935+0.00168965j -0.00496382-0.00173232j 0.0033382-0.00236078j -0.00621502+0.000398692j 0.00563329-0.00415499j 9.76396e-05-0.0050459j 0.00332755-0.00610891j 0.00380009-0.00332576j -0.00142045-0.00127156j -0.00146289+0.00200196j 0.00189044-0.00569569j 4.55993e-05+0.0032357j 0.00084869-0.00749596j -0.00227622-0.00365242j 0.00155116-0.00125819j 0.000993373-0.0075319j 4.07398e-05-0.00239455j -0.00103315+0.00101745j 0.000322292+0.00335301j -0.000182269+0.00024427j 0.000127762-0.00650494j 0.00237703-0.00845268j 0.00508234-0.00360651j -0.00232121-0.00287814j 0.000893018-0.00471542j 0.00265792+0.00122096j 0.000600367+0.00151347j -0.000434973-0.00113289j 0.000243785+0.00700111j -0.00195722-0.00190889j 0.00119008+0.00052005j -0.00262719+0.000453424j -0.00104004+0.000913168j -0.000162406-0.000208538j 0.000468921-0.00106304j 0.00185073+0.00467569j 0.00208457+0.00391443j 0.00132787-0.00328716j 0.0014882+0.00501693j -0.00155041-3.03866e-05j 0.0015746+0.00130707j -0.00427884+0.00086205j 0.00234496-0.00207797j 0.00339592-0.00209968j -0.000655595-0.00173976j -0.000126692-5.11357e-05j -0.00148171+0.000704299j 0.00219689-0.00343873j 0.00310527+0.00699103j 0.000622244+0.000291839j -0.00305226+0.0041187j -0.00155717+0.0015856j -0.000657743-0.0032888j -0.00211225+0.000314034j -0.0013275+0.00390139j 0.00085291-0.0022559j -0.00313103-0.000170734j 0.00118238+0.00251445j -0.00220279+0.00068402j 0.00869076+0.000457589j 0.00111662-0.00170649j -0.00254657-0.00156201j 0.00217383-0.00458813j 0.00119169-0.000128192j -0.00139513+0.008466j 0.00205992-0.00388807j 0.00150908+0.00405692j 0.00664435-0.00494719j 0.000111831-0.00182999j 0.000383645+0.00226541j -0.00169384-0.000649573j 0.00111711+5.21935e-06j 0.00222056+0.00271104j 0.00273494-0.00199418j 0.00251755+0.00110967j 0.000653666+0.00107807j -0.00189896-0.00248175j -0.00243271+0.000119907j -0.000764589-0.00146463j -0.00115001+0.00419381j -0.00129711-0.00156166j 0.00282195-0.00169341j -0.00434459-0.0042738j 0.00170541-0.00307643j 0.00440274-0.000114891j 0.00157323-0.000739554j 0.000189452-0.00435802j 0.00279708-0.00250711j -0.00110956-0.000228417j -0.000366025-0.00187956j -0.00101416+0.00238298j 0.00366109-0.00149051j -0.00190846+0.000175468j -0.00236528-0.000785408j -0.00104103-0.00283665j 0.000113131+0.000424395j -0.000652649+0.00191752j 0.00305634+0.00389924j 0.00193676+0.00573558j 0.00122478+0.00232109j -0.00138636+0.00500635j 0.00163228-0.00350677j -0.000897708-0.00167991j 0.00240107+0.0026802j -0.00123753-0.000895237j -0.000321122+0.000703253j -0.00327372-0.00234404j 6.74455e-07-0.00695689j 0.00204506-0.00265028j -0.00422459+0.00718073j -0.000906957-0.00450835j -0.00462134-0.0113838j 0.00211249-0.00113757j -0.00461728+0.00652438j 0.00059166+0.00286432j 0.000768458-0.000588575j -0.00256134+0.00615786j 0.0016837+0.00625809j 0.000104497-0.00454893j 0.00368022-0.00505896j -0.00532129+0.00623386j 0.00801523-0.00336615j 0.0171205-0.00543939j -0.00320405+0.00583118j 0.00245173-0.00503934j 0.0186917+0.0212773j 0.00436012-0.0204391j 0.0156716-0.00599547j -0.00348926-0.00264031j -0.00559959+0.0080034j -0.0140828-0.0181357j -0.0125848+0.000525772j -0.00288795+0.013373j 0.0303547-0.0118189j -0.000950362+0.0110615j 0.00631676-0.00155941j 0.00392668+0.00323986j -0.00276377+0.0139231j 0.00831624+0.013506j 
