-0.0507736-0.0991993j -0.100369+0.0564981j 0.0180897+0.0424643j -0.0541327+0.00520269j 0.00955159-0.0465017j -0.00553208-0.0190502j -0.000590923-0.0137996j -0.00343058-0.018536j 0.0074054+0.00331151j 0.0194438+0.00458109j -0.00573194+0.00748267j 0.0351621+0.00399175j -0.00458885+0.0300596j -0.0242091+0.0188649j -0.0349592+0.014723j -0.0482635+0.0150261j -0.0211462-0.0360639j -0.0346517-0.0113028j 0.0499573+0.0538125j 0.0131562+0.00713793j 0.00959624+0.00405373j 0.0216158+0.03039j 0.00638059+0.0103024j 0.00918042-0.0338507j -0.0226506-0.0125037j 0.000771294+0.0252669j -0.0148225-0.0148911j -0.0345152+0.0296553j -0.00161348-0.0204085j -0.00165305-0.0122365j -0.00327392+0.00394169j 0.0435804-0.0325312j -0.0216471+0.00546822j -0.00140718+0.0312016j -0.0233058-0.00381681j -0.0134513+0.00802263j -0.0188515+0.00308667j -0.00929184-0.0090047j 0.0345361-0.022445j 0.00293265+0.0191502j -0.00105428+0.0119139j -0.024805-0.00332819j 0.0016244-0.0199324j 0.0305462-0.00620321j 0.0208394+0.0180343j -0.0277046+0.0223794j 0.0118361+0.00723125j -0.0289177-0.00494104j -0.000258586-0.0346163j 0.0145233-0.00888058j -0.0153606+0.0194219j 0.00840722+0.0355538j 0.0216188+0.0156932j -0.000253413-0.0335107j -0.0309533-0.0242347j -0.0146713-0.014887j 0.00958576+0.00686661j 0.0190264-0.0114593j 0.0141969+0.0379243j -0.0248266-0.0165192j -0.00310321+0.00808368j 0.00382081-0.0153619j 0.0140457+0.049839j 0.0179919+0.0203666j -0.00126068+0.013259j 0.0210872+0.0269926j 0.00554288+0.0126604j -0.00559144-0.0193499j 0.01016+0.00375293j -0.00317104-0.0145309j 0.0069318+0.00711597j 0.00391731+0.00507115j 0.00724585-0.0111058j -0.0175304-0.0302698j 0.00839123-0.0149432j 0.0124563-0.00362269j 0.00863594-0.00967148j 0.00217826-0.00769621j -0.0102662-0.0164051j -0.0234681+0.0181679j 0.0344479+0.00282833j -0.0396578+0.0232032j -0.0160956-0.00280762j 0.0247571+0.00551714j -0.0223521+0.0119922j -0.0118792+0.0166268j -0.00121579-0.00538128j 0.0439504-0.0197783j -0.00722011+0.0177757j -0.0222667-0.0121224j 0.0099428+0.00771116j -0.0300887-0.00530976j 0.00127485-0.0148523j -0.0277099+0.0300381j 0.00137052+0.00606066j 0.0317379+0.00142767j 0.00687018-0.0181962j 0.0105729-0.0120743j 0.0152942-0.0237424j -0.0281337-0.0383007j -0.00549434+0.00239532j 0.0177939-0.0298469j 0.00218569+0.00348907j -0.0129475+0.0117216j 0.0378095-0.0403271j 0.00369018+0.0348959j -0.0158032+0.0242806j 0.0492698+0.00971033j 0.0233142+0.019072j -0.0125687-0.0104602j -0.0902287-0.00693126j -0.00956007-0.0896657j -0.108951-0.0505886j 0.0572771-0.111582j 
0.0236101-0.0607829j -0.0515686-0.0228109j 0.0186317+0.0273464j -0.0239852+0.0155862j -0.0131275+0.00804931j 0.0278256-0.00162021j -0.00804056-0.00400165j -0.00836669-0.000577414j 0.00642762-0.00434635j 0.0251776-0.00543164j -0.011758+0.00204505j -0.0194861-0.0210506j 0.0201253-0.0193141j 0.0219019+8.05082e-05j 0.00551193-0.0126058j 0.00232216+0.0265837j -0.00367744+0.00701661j -0.00488417+0.00306157j 0.00201833-0.0198811j 0.00395332+0.00816631j 0.0107139+0.00468363j 0.0407574-0.0138196j 0.0142627+0.0316758j 0.000558445-0.0156677j -0.0203859+0.00300258j 0.00971821+0.0189404j -0.00104668-0.0116818j 0.0113773+0.0204613j 0.0100341-0.0251573j 0.0255323+0.0124179j 0.00747231-0.0133075j -0.00733176-0.0207386j -0.0176479+0.00216585j 0.00238716-0.010072j -0.0219917-0.00285816j -0.00325137+0.00160902j 0.0143993+0.00369668j -0.0159382+0.00751147j -0.0125818+0.00141139j -0.0187465+0.00296026j -0.00972923-0.0331599j 0.00449584-0.000950217j -0.000543526+0.012551j 0.0123756+0.0161573j -0.00365852-0.00175415j -0.00413781+0.0135908j -0.0318859+0.00129906j -0.0313362-0.00333667j -0.00812015-0.00774824j 0.0313808-0.00945156j 0.0110754-0.0190753j 0.00672252+0.0122665j -0.023815+0.0171676j 0.0182807+0.0216744j 0.00569286-0.00448814j -0.00284072-0.0105404j -0.00609403+0.0294889j -0.0239935-0.0292117j 0.00959118+0.01617j -0.0141739-0.00722544j 0.0393785-0.0325475j 0.0172345+0.0214531j 0.0124488+0.0166361j 0.00567123-0.0230319j -0.0306549-0.0187563j 0.0122353-0.027434j 0.00658617-0.0200718j -0.000275947-0.00256926j 0.00140608+0.0141713j 0.00377087-0.0136812j -0.0170757-0.00786927j 0.0121891-0.028046j 0.00332606+0.0212017j -0.00174676+0.00359228j 0.000862603+0.00280734j -0.00272535-0.0120053j 0.00603336+0.0213046j -0.00015923-0.0353642j 0.000985054+0.00817291j 0.00785558+0.0128318j 0.0354892+0.00711082j -0.0144241+0.00248984j 0.00685458+0.011631j 0.0123177+0.00143955j -0.000227225+0.0105522j -0.00879915+0.00151413j 1.70982e-05-0.0081901j -0.0122118-0.0188448j -0.0098928-0.0112689j 0.027581+0.0105775j -0.0139489+0.0301573j 0.0256037-0.00517049j 0.0014794+0.0124256j 0.024648+0.00942098j -0.00171727-0.0204648j -0.00411259-0.0223302j 0.00167319-0.00717454j -0.0135694+0.0104681j 0.0271923-0.00266281j -0.00105683-0.00706861j -0.0245415+0.0339182j -0.0234078+0.0124245j -0.00272078-0.023952j -0.0111939+0.021039j -0.0252267-0.0402488j 0.045123-0.0259641j 0.0486547+0.0527414j 0.060955-0.019765j 0.00911641+0.0346287j -0.0408334+0.00879484j 0.0264856+0.0373572j -0.0257458+0.0439335j 0.0295624-0.0457051j 0.0463902+0.0215883j 
-1.77103e-05-0.106627j -0.113724+0.0011702j 0.0453225-0.137433j 0.171644+0.10815j -0.0914133+0.0651194j -0.0961294+0.0323716j 0.0613831+0.000611757j 0.0197736-0.0337413j -0.0343609-0.0153882j -0.017856+0.0397392j 0.00388165+0.0287968j -0.0540613-0.0148817j 0.05453-0.0676023j -0.015405+0.159613j -0.148356+0.127621j -0.282273-0.0051067j 0.0217273+0.177719j -0.154107-0.150128j 0.123652+0.302942j -0.0205845-0.0673481j -0.0362723-0.122742j 0.0180601+0.195825j 0.00486616+0.074832j 0.159172-0.147348j -0.327746+0.0671753j 0.238514+0.110004j 0.084628-0.314484j 0.034099-0.0322343j 0.110604-0.0782676j 0.105764-0.0389102j -0.0605372+0.0259871j -0.0939552-0.0500627j 0.0272809+0.0664596j -0.084863-0.0554942j 0.0830088+0.00960879j -0.0417343+0.0690407j -0.00841486+0.00686537j -0.00525842-0.0285767j 0.00800286-0.0326205j 0.0116833+0.0707929j -0.0396857+0.0242487j 0.00190989+0.0613534j -0.00243875-0.0447409j 0.0629707+0.00105248j 0.029695+0.00500668j -0.0099737+0.00401451j 0.00719178+0.0308767j -0.0359414+0.0422067j 0.0117575+0.0315857j 0.0359667+0.00300977j -0.0465043+0.00946683j 0.0453861+0.0132931j -0.0356488-0.0236947j 0.00850082+0.00740469j -0.0172343+0.00530079j 0.000687684+0.0193558j 0.0289006-0.0129049j 0.0493314-0.0343377j 0.0289665+0.0336408j 0.0511477+0.0302551j -0.00215351+0.0119244j -0.00634781+0.0213772j -0.00951667+0.0295329j 0.0332795-0.014957j 0.0191874-0.0204484j -0.00584041+0.0253937j 0.0425166+0.052176j 0.00937956-0.00920975j -0.00121168+0.0251543j 0.0148038+0.0231874j -0.00153478-0.00720472j -0.0275822+0.00785818j 0.0188428+0.0138822j 0.0279499-0.0269634j -0.0122687+0.00642764j 0.00436515-0.00368919j -0.0028465+0.023703j -0.0176469-0.0219728j 0.0215406+0.0184108j 0.000741125+0.0052327j -0.00974387+0.00831327j -0.0155939+0.0189413j -0.0273882+0.0269446j 0.00474609+0.00937309j 0.0123148+0.0177278j -0.00591181-0.00680852j 0.0188689+0.00277335j 0.00376625-0.00730193j -0.00575383+0.00598195j -0.0164416-0.00810706j -0.0193581+0.0263237j 0.0118804-0.0209393j -0.0175643+0.0188854j -0.0303938+0.00209156j 0.00227338-0.00391291j 0.0309933+0.0106578j -0.00569583+0.0148834j -0.015717-0.0229296j 0.0288132-0.00427038j -0.0150984+0.0217506j -0.0281065-0.0150238j 0.0274638-0.0294905j 0.000101611-0.00517551j 0.00505692+0.011746j 0.0198808-0.0140598j 0.0320201+0.0163129j -0.026772+0.0247949j 0.0369266+0.0393458j 0.0047004-0.0316493j 0.0459633+0.0259506j 0.063413-0.0320117j 0.0162666+0.0599042j -0.0619835-0.00334973j 0.00135317-0.0586177j 
0.0581494+0.0653427j 0.065968-0.0663371j 0.0561046-0.0345071j 0.0416987+0.0458996j -0.00364654+0.0172002j -0.0211214-0.0351898j 0.00453731-0.020114j -0.0100895-0.00961334j -0.00341901-0.0029192j 0.0100411-0.0075924j -0.0124136+0.0152012j 0.00160314-0.0147167j 0.00947872-0.00727586j 0.0339053-0.00410311j -0.0459463+0.0521399j -0.000410983+0.0169547j 0.048087+0.0862782j 0.00324784-0.0409679j 0.00618474+0.018211j 0.000454305-0.00527927j 0.0183223-0.0177576j 0.0361498-0.0117973j 0.00250226+0.0429249j 0.00749197-0.0549055j -0.0831214+0.0291543j 0.103458+0.000478337j 0.0575935-0.0738887j 0.0259453-0.0462468j 0.0464163+0.0518656j 0.0062511-0.0626998j 0.0223797-0.0144688j -0.0893409+0.0657971j 0.0343636+0.0131274j -0.0534463-0.114573j 0.100442-0.0109592j 0.0536739-0.0172183j 0.0440484+0.0154306j 0.0452907-0.0159276j -0.0280345+0.023471j 0.025769-0.0124347j -0.0409205+0.00887579j 0.0028828+0.0586458j 0.000597087-0.0327056j -0.0797577+0.0488942j -0.044178-0.00489099j 0.0272011+0.0427038j -0.0153841-0.00639662j 0.075417+0.0244945j -0.00765101+0.0583567j -0.00575629+0.101289j 0.0449853-0.0577154j 0.000833538-0.00880294j -0.0361924-0.00766245j -0.0277824+0.0164474j 0.0995962+0.041309j -0.0147868+0.0205538j 0.0399188-0.0205744j -0.0104937+0.00280921j -0.0416158-0.0783825j -0.0494104+0.00265835j -0.0105551+0.0299467j -0.00525611+0.00192014j -0.0665646-0.0944625j -0.0277326-0.0142815j 0.00590286+0.0078391j -0.0214208-0.0644325j -0.031234-0.0286268j 0.00222904+0.010488j -0.014341+0.00729442j -0.00107095+0.0282986j -0.0129723-0.0550488j 0.0150899-0.0148079j -0.0232536+0.000788157j -0.0149384+0.0555967j -0.020606+0.026648j -0.0675711+0.0294568j 0.013415-0.00515291j -0.0218837+0.0329675j -0.0137963-0.02141j 0.0393974-0.0170989j 0.00901662-0.0217114j 0.0325976-0.0126813j 0.00941423+0.00880775j 0.000339446+0.0147136j 0.0117189-0.0128537j 0.022266-0.0121727j -0.0157229-0.00977189j -0.0192176+0.0107763j 0.0522264-0.00642446j -0.0109911+0.0117279j 0.0071338-0.0124762j 0.015339+0.00108709j -0.0215067-0.0139186j 0.0142307-0.0411525j 0.00452305-0.00576685j -0.0513059+0.00775757j 0.0213369+0.00438805j -0.00616785+0.0247153j 0.00117712-0.0485045j 0.0259005+0.0257155j -0.0419732+0.0234299j 0.00955457+0.0448089j -0.00949335-0.0305806j -0.0195704+0.000371031j -0.0192579-0.01879j -0.0371429-0.0832277j 0.060265-0.0338301j -0.0310574+0.0460406j -0.0085048-0.0381975j 0.0397364-0.00155462j 0.00124163+0.0219375j -0.0473633-0.027331j 0.0923494-0.00700017j 0.000323247+0.0865428j 
0.01712+0.0613136j 0.0685229-0.0156097j -0.0113219+0.0408931j -0.00993562+0.0601201j -0.103533+0.0222001j 0.0254665+0.0867304j 0.00371523-0.0253041j 0.0250438+0.00770112j 0.00665422-0.00936183j 0.0115225+0.0070496j -0.0020601-0.0219314j -0.0100407-0.082018j 0.0920196-0.0219809j -0.0115831-0.0175364j -0.0300679+0.0272112j 0.0260022-0.0274289j 0.0806034+0.0971898j 0.0528928-0.0394833j -0.0208-0.00650309j -0.0257227+0.0111404j -0.016764+0.0423466j 0.0496792-0.00171116j -0.0219598+0.0594561j 0.0314656-0.0382028j -0.0593998-0.0143486j 0.0772842-0.0724475j -0.0110022-0.0376079j 0.0429177-0.0262944j 0.0977076+0.0380091j -0.0419312-0.073466j 0.0750136-0.0767086j -0.120255+0.102453j -0.0192247+0.0274979j -0.0482688-0.212068j 0.0567695-0.0896276j 0.140136-0.00584492j 0.085307-0.0349514j 0.0740735+0.0210011j -0.0607218+0.0222918j -0.0626788-0.0183666j -0.0522659-0.0487933j 0.00748507-0.0197208j -0.00332302+0.0330207j -0.0147267+0.0777541j -0.0870393+0.0221944j 0.0594622+0.0848629j -0.124412+0.0296856j 0.139016+0.128612j 0.013361+0.0366786j -0.0471174+0.137958j 0.0612793-0.0427749j 0.0658159-0.0721852j -0.138467-0.0027765j 0.0306021+0.0313188j 0.105076-0.0363014j 0.0323725+0.0586488j 0.0326271+0.0624525j -0.0519143-0.0773677j -0.0131283-0.140116j -0.0958493-0.0144758j -0.000578698+0.000479856j 0.0779188+0.0660436j -0.0183986-0.0844396j -0.0151692+0.0285883j 0.0344916-0.0506409j -0.0234507-0.0503607j -0.101774-0.0501663j 0.00904068+0.028015j -0.0279413+0.0291785j -0.0351844-0.0194921j 0.0113313-0.0468905j 0.0305343-0.0537152j -0.0463469+0.0254573j -0.00259942+0.0731488j -0.0162527+0.00150897j -0.0664316+0.0417851j -0.00224893+0.021935j 0.0187529+0.00791632j -0.0139565-0.00857332j -0.011595-0.0279408j 0.059298-0.0203941j 0.0140106+0.00436116j 0.0393397-0.00802816j -0.00129493-0.0149767j -0.0379098-0.056986j -0.0111006+0.00180883j -0.015889-0.0140008j -0.0179883-0.00681419j 0.0137319-0.0427646j 0.0315792-0.0426586j -0.00386721-0.0505599j 0.0337568-0.02217j -0.0186381+0.0337843j 0.0491178-0.0299515j -0.000763152+0.00916268j 0.0039717-0.0180127j 0.0289908-0.010899j -0.00985351+0.0734935j -0.0291367-0.00878829j 0.0030366+0.0312971j -0.0407289+0.0100642j 0.0152114+0.0489555j 0.00776211-0.0241802j -0.0298562+0.0337215j -0.0752566+0.00508143j -0.0137838+0.0315666j -0.0282191-0.00632323j -0.0152534-0.0248298j 0.0272494+0.144932j -0.142753+0.0269667j 0.0284591+0.00485525j 0.0499494+0.0148905j 0.0570483+0.0280623j -0.0118417+0.0551905j 
-0.0343759+0.11227j 0.112116+0.0301987j -0.0131348-0.0253521j 0.0317097-0.054441j 0.104322-0.00292691j -0.0361362-0.0882571j 0.0417678-0.00635073j 0.0129967-0.00741466j 0.0100559+0.0140323j -0.0332943+0.0385193j -0.0161587+0.0139631j 0.0336875+0.0598975j -0.0564853+0.0333281j -0.0390842-0.0187992j -0.064389+0.090014j 0.00176764-0.025872j 0.0198255+0.0267998j -0.0179744-0.0551302j 0.00910024+0.0923563j 0.0226221-0.0120186j 0.0156072-0.0401017j -0.089619-0.0127789j 0.0546315-0.0393896j -0.0242696+0.0385205j -0.000359247+0.0140253j 0.0530424+0.00737798j 0.0939818-0.00351054j 0.0055622-0.138964j 0.0052995+0.139396j -0.0773166-0.062745j -0.0867138+0.0788131j 0.0217607+0.0473277j 0.187542+0.0583455j -0.0767016+0.147985j 0.125893-0.00723508j -0.0964728-0.139952j -0.0547954+0.0868431j -0.02454-0.00529251j -0.074314+0.0547632j 0.130038-0.00776044j 0.0123373+0.0559444j 0.0285146+0.132329j 0.0300278-0.103539j -0.214478-0.078545j 0.0279334-0.0985172j 0.0681995-0.0246369j 0.190043-0.0583959j -0.00627701-0.0933048j -0.0765193+0.133055j -0.0467808+0.0316035j 0.0114858-0.0779718j -0.124383+0.0480144j 0.0564371-0.0979881j -0.0762874-0.037037j 0.036495+0.107042j -0.0816372-0.0390512j 0.0432517-0.142426j 0.0344618+0.164533j 0.0268341-0.0230558j 0.102728+0.0362685j 0.0554891+0.0216978j -0.07345+0.0337999j -0.148878-0.0471404j -0.0826635-0.128858j -0.0238023+0.0801746j -0.0217211-0.0126452j -0.0422555+0.0556656j -0.0179762-0.0133271j 0.00214895+0.0317698j -0.0483993+0.0165742j -0.0118648-0.0235947j -0.0205253+0.0650169j 0.002507-0.02707j -0.0302884-0.00392201j 0.0347999+0.0724336j -0.051782+0.0125851j -0.00250287-0.0332194j -0.0512802+0.0459312j -0.00687958-0.0335577j 0.0146475+0.000277813j -0.0164117-0.0336466j -0.0333412-0.0253189j -0.0206957+0.00750478j -0.0185842-0.00795627j 0.00529746-0.0433832j 0.0110169-0.00145477j -0.0223445-0.0239055j -0.0323093+0.0146829j 0.0247055-0.0040469j -0.0333314+0.0141382j 0.0191743-0.0490218j -0.015429+0.00950612j 0.0127307-0.0281585j -0.0527726-0.0412777j 0.0151657+0.0221852j -0.0152518+0.0417329j 0.00494753+0.0160116j -0.00651046+0.0369739j -0.070504-0.00531823j 0.0113101-0.0196599j -0.00266322-0.0135071j -0.00425752+0.004083j 0.0126276-0.020944j 0.00900372-0.0113429j -0.00515002+0.0317282j -0.0341128+0.0338097j -0.0116328-0.0111071j -0.0352641-0.00189541j -0.0265282-0.0351508j 0.038482-0.0414584j -0.0527179-0.0374935j 0.0398206-0.023175j 0.0307224+0.0704635j -0.0594777+0.0252908j 
0.00176357-0.0719259j -0.0613946+0.00415947j -0.0264637+0.0691793j -0.0501742-0.0167989j -0.00383788-0.000825222j 0.031942+0.00182844j 0.00991901-0.000143478j -0.0146391+0.00321303j 0.0118046+0.0128993j 0.0200334+0.0197148j -0.0384572-0.00928056j -0.0185359-0.0302195j 0.0168522-0.00845994j 0.0103437+0.0222031j 0.0103304-0.00757169j -0.0116742+0.0195707j -0.0207835+0.0108604j -0.0196853-0.00511991j 0.00125181+0.0114452j 0.0176115-0.000218633j 0.0299334-0.0236892j 0.00638738-0.0297314j 0.0692822+0.00617881j 0.0200018+0.0398735j -0.00316793+0.0264995j 0.0155269+0.0623061j 0.0242822-0.00471187j 0.0554948-0.0322449j -0.0183116-0.00316902j -0.00505827+0.0166795j -0.0495052+0.0280748j 0.0625753-0.0272938j 0.0800728+0.0420851j -0.00520015+0.130518j 0.00576023-0.000306141j -0.0821136-0.0479338j -0.0267327+0.053995j -0.0422697-0.0170319j -0.0152842+0.0158719j 0.0647548+0.00116377j 0.0311239+0.0371969j 0.0287448+0.0583646j 0.0154445-0.0364253j -0.0453457-0.061705j 0.0603037-0.0688953j 0.00566869-0.0232873j 0.0749702-0.0524927j -0.111829-0.0760196j -0.035798+0.0184654j 0.0678909-0.0543466j 0.021799-0.0379512j -0.0487353+0.0451922j 0.00927175-0.019247j -0.0179018+0.0354353j -0.0427101+0.0365593j -0.0553126-0.0668743j 0.00828851-0.0366657j -0.0297202+0.0354255j 0.0419263+0.0633904j 0.105239+0.0414803j 0.0607371-0.0805394j -0.0474507+0.0741526j -0.0539387+0.0198465j -0.0359899-0.065599j -0.0913823+0.0169095j 0.0596136-0.016485j 0.0133807+0.0554802j -0.0156005-0.0263294j -0.021912+0.047251j -0.0282162+0.0012077j -0.0643991-0.0233174j 0.0346014-0.0277073j -0.00780441-0.0129467j 0.00684499-0.0429933j 0.0278943+0.0182505j -0.0198692-0.0495943j 0.00366344-0.0234373j -0.00495652-0.0484494j -0.00119018+0.0122955j 0.0303015+0.0176827j 0.00608155-0.00231632j -0.0527229-0.0154909j 0.0077531+0.0566429j -0.00346676+0.0119223j -0.00899293+0.0151728j -0.0030711+0.00894986j -0.022227-0.0632131j -0.00680471-0.0182544j -0.0266917-0.0297483j 0.0379482+0.0590761j -0.0165649+0.0122763j 0.0230435+0.00299959j 0.00856899+0.00324308j -0.00187817-0.0483401j 0.0182414-0.0744394j -0.0735297-0.0176273j -0.0555953+0.000444348j -0.0448288+0.0514356j 0.0208856-0.00186054j -0.000284715+0.0107728j -0.0603823+0.0202189j -0.00208247-0.00936483j -0.0315183-0.0513846j 0.037728+0.00157775j -0.0485702+0.0178168j 0.0397722-0.0395082j 0.0225841+0.0228802j 0.0126738-0.0372602j -0.026222+0.0855777j -0.0868471-0.0267969j -0.0188863+0.00987894j 0.0258768-0.0225529j -0.0129514-0.0323817j 0.027807-0.0152209j 
0.00827377-0.0237908j -0.0316302-0.010285j 0.00687168-0.0197861j 0.00571688+0.0140258j -0.0375287-0.00162812j -0.00942446+0.056504j -0.0131071+0.0442792j -0.0124678-0.00459133j -0.0166905-0.00517535j -0.0102597-0.0156735j 0.0155062-0.00113494j -0.00803819+0.000707964j 0.00392302+0.0158377j 0.0083429+0.0666288j 0.112741-0.0548656j -0.0680174-0.00499393j -0.0399189-0.0443897j -0.0453694+0.0384551j -0.00084926+0.00223237j -0.0228452-0.0353122j -0.0423945-0.0748128j -0.0571319+0.0438855j -0.0131698-0.0655316j 0.0675076+0.0192568j 0.0116114+0.0233174j -0.0169477+0.0300852j -0.00538311-0.0485625j 0.0186647+0.0120718j -0.037931-0.108252j 0.0281078+0.100499j -0.0632094-0.0296515j 0.0438269-0.0636242j -0.0815075-0.00937382j 0.0187697+0.0528845j -0.0682298+0.0505585j -0.0422618+0.0632452j -0.0247438-0.0429649j -0.0337996-0.0305342j 0.0619122-0.0952031j -0.0235685+0.0176335j 0.0708133+0.0449922j 0.0187465-0.046432j -0.0174581+0.0511116j 0.145128-0.00618395j 0.0819634+0.0222268j -0.0170795-0.0912536j -0.0149043+0.00617447j -0.067853+0.0302654j 0.0376292-0.0622175j 0.0616827-0.118229j -0.0661108+0.0737364j 0.104564-0.0326764j 0.0146221+0.0860303j 0.0133865+0.0147126j -0.119621-0.000686409j 0.0126146-0.0177932j 0.00859464+0.00996334j -0.0327802-0.0341286j -0.0147007+0.114998j 0.122977+0.046985j -0.0293774-0.0896732j -0.00626678+0.00633636j 0.111267+0.03943j -0.016298+0.0186256j 0.0270268-0.0328459j 0.0619946+0.0587434j 0.0948262+0.0337432j 0.00655266+0.031645j -0.0538132-0.00598851j 0.0319122-0.0030787j -0.0151803+0.0457102j -0.0510616+0.0104985j -0.00390433-0.0583064j 0.0689192-0.0140641j -0.0412643-0.0650817j 0.0420302-0.0574799j -0.0173521-0.0377555j 8.65078e-05+0.0137725j 0.0506032+0.080688j 0.00214243+0.0258492j -0.047997+0.03382j 0.0277028-0.0164267j 0.000264074+0.0428192j -0.0444735-0.00410802j 0.0196744+0.0966544j 0.0205424-0.0242808j 0.0182139+0.012088j 0.0294156-0.0197122j -0.0153935-0.0408719j 0.0207828+0.0164866j 0.0286555+0.0272012j -0.00257475+0.0125883j -0.0131996+0.0577785j -0.0331693-0.0299389j -0.00141049-0.010661j -0.0156845+0.0354733j -0.0414418+0.0232602j -0.117186-0.0710378j 0.0198395-0.0426978j 0.0500513+0.0176422j 0.110019-0.0976748j 0.0531717+0.0258753j -0.0285013+0.0605184j 0.041291-0.0587618j 0.0331292+0.14848j 0.0304538-0.000155674j -0.00748191+0.0278883j -0.0902553-0.0005997j -0.0578538-0.00406106j 0.000309655-0.0495972j -0.0111161-0.025799j 0.0602307-0.000444794j -0.00462969+0.0456921j -0.0354281-0.00858055j 
0.046518-0.0105983j -0.0154718-0.0481985j 0.0423419-0.050614j 0.0509626-0.00295828j 0.0497282+0.0471446j 0.0166929-0.0659928j 0.026612+0.00542717j -0.00265055+0.0101603j 0.00408693-0.00396156j -0.00456567+0.000975586j 0.00984151+0.0123908j -0.0314532+0.0093896j -0.00672362-0.0276595j 0.0316572+0.0194199j 0.00305596-0.0216754j -0.00316611+0.0485114j -0.0549555-0.00267197j -0.0100907+0.0129351j 0.00262529-0.0205696j 0.01299+0.00130508j 0.0164323-0.0274442j 0.0254988-0.0282047j 0.00238645+0.0136103j -0.0190575-0.00754072j -0.0159395-0.0014742j -0.0114549+0.0479096j 0.0180244+0.00945314j 0.0117394+0.0096984j -0.0516119-0.00910259j 0.0304256+0.0377911j -0.0250118+0.0185162j 0.0385564-0.0474657j 0.0320142-0.00245461j -0.0265321+0.100179j -0.0250381-0.00258279j -0.0467927-0.0636099j -0.0141189+0.0417206j -0.10599+0.00439587j -0.0654716-0.0273489j -0.0181066+0.0162169j 0.0298803-0.10137j 0.00650541+0.0298298j 0.00853771-0.00772816j -0.0665719-0.0218504j 0.00176196-0.0425477j 0.000788605-0.00656423j 0.0275058-0.0151011j -0.104471-0.099889j -0.0399412+0.0107481j 0.064753-0.0411296j 0.0122351-0.0572135j -0.0551088+0.0508064j 0.0198487-0.0540064j -0.000213513-0.00251446j 0.0221629+0.0243009j 0.0180701-0.0163995j -0.0133638+0.00315598j -0.0102688+0.0346794j 0.0508435-0.00119161j 0.0290141-0.010735j 0.211395-0.0498483j 0.0607508+0.0489562j 0.00407145+0.0877221j -0.0487433-0.157674j -0.0757685-0.0764588j -0.00501607-0.0282207j 0.0418709-0.00393565j -0.0399514+0.0454885j 0.00301706+0.0670896j 0.0481398-0.060292j 0.00376411-0.0165016j -0.0479711-0.0282548j 0.000275714+0.0618771j -0.0376743+0.055745j -0.00852048+0.0556613j 0.0295822-0.00353509j -0.0449684+0.0796009j 0.00170863-0.0571954j -0.011471-0.0157722j 0.00962162+0.0172374j 0.0852108+0.0748367j -0.0240921+0.0209551j 0.00838432-0.00140948j -0.00670086-0.0409305j -0.00215585-0.0223003j -0.019994+0.0201471j -0.0185989+0.0418901j -0.0951771-0.0388996j -0.0105231-0.0584998j 0.0852858+0.0365626j -0.0730043+0.0799008j 0.0398298-0.0170061j 0.00612141+0.0793158j 0.112017+0.0366643j -0.011995+0.00333257j 0.0389515-0.058421j 0.0236318+0.0115458j -0.00256202+0.0428904j 0.0305389+0.00738014j 0.0605547-0.00627771j 0.00277079+0.0679662j -0.0668712+0.134991j 0.00660422+0.0386574j -0.113014+0.0195115j -0.101614-0.0859745j 0.0612451-0.111706j 0.108008+0.0720687j 0.0262011-0.0405704j 0.0167099+0.0332403j -0.0319125+0.0378958j 0.114181+0.0310281j -0.0279476+0.0851873j 0.0713346-0.0665309j 0.0727776+0.0776168j 
