0.0094237+0.0427445j 0.00861057-0.00937676j -0.00520476+0.0318458j -0.0177075-0.0587378j 0.000979021+0.0231909j -0.00499023+0.019813j -0.00308779+0.0151995j 0.00896215+0.0591286j 0.0224358+0.0458479j -0.00541109+0.0206888j -0.00170588-0.033302j 0.0200127+0.0515632j 0.00405706+0.0032663j -0.00970439-0.00560205j 0.00747778-0.014039j -0.0142405-0.0148226j -0.00240495-0.0248841j -0.0163876-0.0260036j -0.0214361+0.00674198j -0.00226286-0.0163933j 0.0239216+0.0232232j -0.0204298-0.05953j 0.00592921+0.0291997j -0.00198517+0.0168055j 0.00073952-0.0178523j 0.00384233+0.0110688j 0.00355797+0.00156918j -0.0125936-0.0216057j 0.00281138-0.0089137j 0.00113027+0.0112686j -0.0126861+0.00182446j -0.000683314+0.0186082j -0.000195667-0.0195304j -0.0186751-0.0320485j -0.00989869+0.00208548j 0.00303466+0.000849166j 0.0219042+0.0173639j -0.0215445+0.0209723j -0.00754343+0.0130955j -0.00481359-0.0129643j -0.0194754+0.00733145j -0.0204805+0.00502806j -0.00186773+0.0531675j -0.0222678+0.0076969j -0.0155792+0.0137039j -0.00167426+0.0319595j -0.0236396-0.0125355j -0.00681248+0.00952046j -0.00245643-0.0294562j -0.0154451-0.0192562j 0.0162111-0.0228157j -0.00731943+0.000110831j -0.000268458+0.00166864j -0.00620111-0.00538263j -4.52827e-06+0.0502234j 0.00304767-0.00372863j -0.017009-0.00377131j -0.00900231+0.00354526j -0.00878511+0.00898333j 0.00954222-0.00513186j 0.00666488+0.031552j -0.0161386-0.0187961j 0.0143339-0.00841923j -0.00558554+0.0199849j -0.00562104+0.00303566j 0.0135305+0.00797111j 0.0152339-0.0334369j -0.0107921-0.00329277j -0.0154542-0.0444107j -0.00611877+0.00125824j -0.0205983+0.0139021j 0.00546352+0.00909873j 0.0203617+0.0394022j -0.0174147-0.0099955j 0.0112482-0.00595751j 0.0191947+0.0137938j 0.00424862+0.00318529j 0.00640927+0.0222709j 0.0255841-0.00517516j -0.00240095+0.0186416j 0.00317912+0.0324432j -0.00750014-0.0108989j -0.0033798+0.0225201j 0.0159809+0.0342048j 0.002602-0.0210451j 0.0139837+0.0339589j -0.0218537-0.0177682j 0.0106126+0.0168162j 0.0513596+0.0526496j -0.00676581+0.00734161j -0.0288637-0.0404789j 0.0163535-0.0234045j -0.0114536+0.0387868j -0.00507164+0.000995523j -0.00203465+0.0362987j 0.0271153+0.0260324j 0.0269701+0.0381189j 0.02924-0.0826993j 0.0224458-0.0068779j 0.0262464+0.0344421j 0.017847+0.00477639j -0.0396227-0.00582132j -0.0372301-0.0110961j -0.0133275-0.00707525j -0.021307+0.0750447j 0.0155862-0.02502j -0.0234436-0.0164532j 0.0201372-0.0613332j -0.0337915-0.0381822j 0.0260341-0.00397077j -0.00114906+0.000892732j 0.033548-0.0846388j -0.0110394+0.00848085j 0.0337842+0.0271177j -0.00761201-0.0559869j 0.0358104+0.00206713j 0.0016753-0.00680899j -0.0138347-0.0681656j 0.00908957+0.0323311j 0.00799069+0.0484668j -0.0341638-0.0326578j -0.0269726-0.0243177j -0.0260668+0.00155487j -0.0257142-0.0378678j -0.0170018+0.0163123j -0.0046702-0.0129278j -0.0344784-0.0689176j 0.0116726+0.0798111j 0.00537141+0.0524523j -0.0287124+0.061909j 0.00773286+0.113699j -0.0302469-0.000484799j -0.0377176+0.0247201j -0.0106701-0.123323j -0.0409343-0.0543708j 0.0142992+0.0597025j 0.00718957-0.0381276j 0.0188426-0.0450046j 0.00404772+0.0671728j 0.00475259+0.00797201j 0.0520527-0.0655518j -0.00499575+0.13704j 0.0213582+0.0479288j 0.0202847-0.0190968j -0.0257042-0.0964632j -0.0350182+0.00866495j -0.0184982+0.0139236j 0.0075585-0.000425545j 0.0356079+0.0434566j 0.0165425-0.0353895j 0.0012847-0.0516814j -0.00512853-0.0610044j -0.0417747-0.076124j 0.0374807-0.0257199j 0.0153862-0.0231342j -0.0147236+0.00740867j -0.0218058-0.176256j 
0.00972366-0.00480876j -0.0100541-0.0434152j 0.0155923+0.0436599j -0.00876276+0.0333724j 0.00962855+0.00127897j 0.00197327+0.0104928j 0.0143459+0.0421307j 0.0155041+0.00781316j 0.00444884-0.0529291j 0.0174363+0.0236283j -0.00559077-0.00886108j 0.0194492+0.00306368j 0.0018686-0.00602613j 0.00169389+0.00978297j -0.0151894-0.0224536j -0.00318244+0.0433783j -0.00628328-0.0180318j 0.00228134+0.0369041j 0.0150185+0.0616828j -0.00786886+0.0136151j 0.0125633-0.0138784j -0.0106454+0.0229755j 0.000147702+0.00476884j 0.00616195+0.00897456j -0.00554474-0.00713015j 0.00207508-0.0114175j -0.00245883-0.00678001j 0.00223686+0.00700479j -0.0125789-0.0026537j -0.00627756-0.0106449j 0.00343194+0.0312505j 0.0161029+0.0217562j -0.0103758-0.00865381j -0.0100052+0.0337037j 0.000156508+0.00742113j 0.00226817+0.00384687j 0.00239899-0.0197645j 0.00825894+0.0382966j 0.00102125+0.00854705j -0.014366+0.00457416j 0.00476014+0.0370331j 0.0209884+0.0466667j 0.027153+0.0133884j 0.0269353+0.0630168j 0.0147979+0.0271282j 0.0212212+0.0247742j 0.00424333+0.0324347j 0.00216607+0.0104586j -0.0139962-0.00762446j -0.00715581+0.0200112j -0.0124121-0.0329011j -0.00518513+0.0101686j 0.000672461-0.00223863j -0.00569906+0.0166049j 0.0286318+0.0194643j -0.00753415-0.00895581j 0.00316038+0.026687j 0.00223621+0.0146096j 0.00959624+0.0164028j 0.00599021-0.0287291j 0.0132689-0.034453j -0.0172194-0.0032879j -0.0100426+0.00523393j 0.00680345-0.00186985j -0.00822638+0.00768723j 0.00311073-0.0385511j -0.016722-0.0268734j -0.00282387+0.0149727j -0.0247326-0.00537263j -0.00761848+0.0208203j 0.0033708+0.0268407j 0.00161355-0.0128361j 0.0234235-0.0258941j -0.00484931+0.0261755j -0.0108566-0.0226527j 0.00354065-0.0404379j 0.00359385-0.00041241j 0.00727567-0.00340954j -6.97495e-05-0.0195864j 0.0156627+0.0042492j 0.0164173-0.00295125j -0.00633899+0.0143737j 0.0121268+0.000499627j 0.0113196-0.0378318j -0.0180991-0.0196941j 0.028869-0.00152652j -0.014635+0.025583j 0.00492166+0.000812095j 0.0215046-0.0580676j 0.0107497+0.00722853j -0.0202578+0.0454037j -0.00566761-0.0233487j 0.015737+0.00159108j -0.0126614+0.00617517j 0.0359117+0.0215009j 0.00704172-0.0459328j 0.00879434-0.0434043j -0.0478087-0.0659711j 0.0119609-0.0241005j 0.0207837-0.0364317j 0.0115766-0.00347275j -0.000576078+0.0397414j 0.00167849+0.0881225j -0.000382572+0.0228445j 0.0608941+0.0404035j -0.0105602-0.0599143j -0.0176167+0.0267572j -0.044961-0.0441892j -0.0266509+0.0400465j -0.00244491-0.0351241j 0.0169725+0.0206287j -0.0732033-0.045763j 0.00957582+0.00581374j 0.0145457-0.0389237j -0.024509-0.0083493j -0.007122-0.037824j 0.021733-0.0202298j -0.0297921+0.017975j 0.0230148+0.00333524j 0.0188078+0.0042777j -0.0133923+0.0406584j -0.0247342+0.0348158j -0.000900961+0.0498764j -0.00947442+0.0842734j 0.00343023+0.0611126j -0.000348667+0.000374698j -0.000376528+0.0845297j 0.0391562-0.019367j 0.0273267-0.0248364j 0.0232514+0.104267j 0.027989-0.00502272j 0.00940896+0.0593976j 0.0259182+0.122238j -0.0448239+0.00465469j -0.0232909+0.0975101j 0.017247-0.0417549j -0.0104529-0.00267278j -0.00937938-0.0227071j 0.0214677+0.0300738j -0.0147254-0.0300034j -0.00609708-0.14993j 0.0460497-0.0320038j 0.0139195-0.0703719j -0.028646-0.0891985j -0.0279303+0.0258185j 0.00307959+0.042286j -0.00337608-0.00796965j -0.02836+0.0160347j 0.0116915-0.0706287j -0.00439255-0.0376506j -0.0349792-0.00986769j -0.0304616-0.0550381j -0.012602+0.0707064j -0.0287468-0.0359583j 0.024199+0.00153299j 0.0187228+0.172255j -0.0154627+0.0145131j 
-0.0174171-0.00982218j 0.0184302+0.0112908j -0.0248864-0.0159538j 0.0165715+0.0369601j -0.0192978+0.00780469j -0.00754762-0.0331689j -0.0180395+0.0267009j -0.0310492-0.0527623j -0.010315-0.0288354j -0.0244545+0.0107574j 0.0144496+0.0390227j -0.0310743-0.0226218j -0.00094613+0.0149073j -0.00550733-0.0087204j 0.0138595-0.0484155j 0.00648607-0.00395393j 0.0084517-0.0233038j 0.00287956+0.0316259j -0.00750053+0.0428851j 0.0295582+0.0647114j -0.0179035+0.0113315j 0.0303755+0.0625253j 0.0012449-0.00477638j -0.0184941-0.0193394j 0.00371398-0.0175985j -0.0114369-0.0269722j 0.00386259+0.0206448j 0.0121174+0.0317257j 0.023145+0.0225494j 0.00610098+0.00110511j 0.00128448-0.00560631j -0.00660188+0.0484898j 0.0204018+0.0124099j 0.0357538+0.0545881j -0.00525208-0.034097j 0.0163862+0.0386257j -0.00417491+0.00367099j 0.00633062+0.0114732j -0.00741191-0.00813383j 0.0176491-0.0203076j -0.0115737-0.00554988j -0.00944345+0.0205511j -0.030055-0.00810983j -0.0174896+0.0295607j -0.00942614+0.0245029j -0.026373-0.00798001j 0.0220554+0.0562344j -0.0132804-0.0151297j 0.026377+0.0371004j 0.0232361+0.045857j -0.0095526-0.0222219j 0.00773498+0.00727766j 0.00372154+0.0318458j 0.00743871+0.00483071j -0.0252336-0.00736968j 0.00780852-0.000117961j 0.0219256+0.018415j 0.000388265+0.0045076j -0.0112824+0.00486596j -0.0025362-0.0101866j -0.00374787+0.00581198j 0.0408076+0.00694097j -0.024039-0.0319587j 0.00145024-0.0291304j 0.0195367+0.000537861j -0.0146525-0.0184898j 0.0120068+0.00648554j 0.00666501-0.00468034j 0.0299993+0.0193944j 0.0130198-0.00727886j 0.00841694+0.00871087j -0.00883443-0.0117711j -0.0131363+0.00708514j 0.0156223+0.0248235j 0.00636073-0.0191668j 0.00546178+0.00915452j -0.0121055+0.00937976j -0.00158458-0.0119985j -0.00395498+0.0345362j -0.0209084-0.0224172j -0.0126933-0.0133948j 0.0254002+0.0404563j -0.00784804-0.00564076j 0.032965+0.0556595j 0.0213274+0.0436871j -0.000848033+0.0792244j 0.0255221-0.00937875j 0.0186805+0.0680005j -0.00283077+0.0157919j 0.0111546+0.0114816j 0.0375389+0.0494629j -0.0313156-0.0260737j -0.0014267-0.0264726j 0.0195509-0.015135j -0.0363559-0.0154503j -0.0145416-0.0164755j -0.0362531-0.0518638j 0.0209055-0.0699411j -0.00465196-0.0127908j -0.0146327-0.00337495j -0.0620403-0.019442j -0.00794272+0.0078095j -0.00932163+0.0635671j -0.0242901-0.0618206j -0.0795447+0.0187593j 0.0325829-0.0251029j 0.0162428-0.0252185j 0.024707-0.0873915j -0.0416036+0.00555329j 0.00806681+0.00694119j 0.0131428+0.0718779j -0.00124354-0.134495j -0.0158724-0.0392489j -0.0403228-0.068196j -0.000776678+0.00865795j 0.0244839-0.0574993j 0.0210074+0.0301243j 0.0499266+0.0323697j -0.035987-0.00194868j -0.0184438-0.00579711j 0.0132634+0.0199136j 0.0162915-0.0403102j 0.0139009+0.0107991j 0.0204676+0.0161453j -0.0303194+0.0536779j 0.0148499+0.0579539j 0.00587991+0.0645672j -0.029823+0.0567843j -0.0229968+0.0368376j -0.00848564+0.0168357j -0.0375538-0.105561j -0.0145176+0.0107037j 0.0141043+0.0972032j 0.0381939-0.000327597j -0.0144566-0.0485992j -0.00580115-0.0134466j 0.009303+0.0328044j 0.0142201+0.035701j -0.0129134+0.0155918j -0.00536022-0.0132887j 0.00623522-0.0828501j -0.0404162-0.0102694j -0.00234947-0.076094j 0.0257441-0.0682415j 0.0271069+0.00140399j 0.0705059+0.0737206j -0.0341915-0.0393418j -0.0141441-0.0728273j -0.0128342-0.0284535j 0.0183447-0.0334814j -0.00507927+0.0031021j 0.0376418-0.0226589j 0.0570632+0.0494025j 0.0265786-0.0193501j -0.00142808+0.156435j -0.0187324+0.0695883j 0.0463834+0.0479146j 
-0.0165844+0.00894548j -0.0360122-0.0257851j 0.0336354+0.0476407j 0.0321602-0.0334355j 0.000787962-0.00252702j 0.0270057+0.00841696j 0.0182123+0.0154086j -0.00505993+0.038643j -0.0353805+0.0161731j 0.0298985+0.016241j -0.018774-0.019073j -0.00397973+0.0409367j -0.0152858-0.00625757j 0.0153996-0.0227222j -0.0169399-0.0188249j 0.0272671+0.000768185j -0.00359146-0.0170828j 0.0287536-0.00028772j 0.0320102+0.0105559j -0.0142145+0.0051291j -0.0312318+0.0293528j 0.0126949-0.0224255j -0.0136825+0.031952j 0.0167808+0.0224916j -0.00888582-0.0159941j -0.00168513+0.00898j -0.0152164-0.00498141j 0.00529161+0.0100931j -0.0131797+0.0170606j -0.00314399+0.0132512j 0.0299519+0.0212267j 0.0039506+0.0292068j -0.00847544-0.00932717j 0.0199941+0.000117126j 0.0250264-0.0026986j -0.0235886-0.00359182j -0.0365771+0.0171837j 0.0379601+0.032566j 0.0194939-0.00433888j 0.0151042+0.0154533j 0.0301831-0.00915159j 0.025782-0.0146475j 0.0171092+0.0328722j 0.0403661+0.0450677j 0.027111+0.00961875j 0.0217939+0.0385576j 0.0170297+0.0107877j 0.0254392-0.00046855j -0.0223332-0.0142779j 0.00953846-0.00985046j -0.0320204-0.0479041j 0.00504712-0.00045213j 0.00468389-0.00409465j 0.011756-0.000463702j 0.0206221+0.0422389j -0.0109673+0.0091576j 0.0202865+0.0147094j 0.0218075+0.00328574j 0.0105126+0.00716542j -0.017887+0.002816j -0.0116732+0.0128647j 0.0156646+0.00865137j -0.00713336-0.0149373j 0.00509511+0.0169155j 0.00165882+0.0200613j -0.0212281-0.00786599j -0.027635-0.0342051j 0.0252039+0.0217869j 0.0184398-0.024719j 0.0153856+0.0303962j 0.0458757+0.0237412j 0.00994485+0.00301569j -0.00869677+0.049972j 0.0140285+0.00792352j -0.0015497+0.0110266j -0.0418614-0.00274238j 0.00335898-0.00729672j -0.05024+0.00724448j -0.00805934-0.0152857j 0.0115578-0.00137529j 0.00831331+0.0137928j -0.0227626+0.00242084j 0.0216602+0.00222309j -0.0550134+0.0395436j -0.011258-0.0154805j -0.0440189+0.0571049j 0.0102698-0.00671249j -0.0490473+0.0288687j -0.0531661+0.0632209j -0.0043154+0.0272463j 0.000941647-0.0163161j -0.0376632-0.107609j 0.0380387+0.0470173j -0.00970002+0.0266019j 0.0529326+0.0496556j -0.0226381-0.0112614j -0.0028483+0.0265141j -0.0551314-0.0789139j -0.0280714+0.0103898j -0.0147806+0.0286308j -0.00619907-0.0283547j 0.0325023-0.0212157j 0.0160785-0.0484439j 0.0377544-0.0403164j 0.0558915+0.00710896j -0.0373702-0.00523919j 0.0244242-0.0155026j -0.0235894-0.055451j 0.0314982-0.0885421j -0.0484759+0.0208597j -0.00442114+0.0674114j -0.0597711-0.099697j 0.0199157+0.00573862j -0.00325172+0.00485201j -0.0225384-0.0686209j -0.0127946+0.0556289j -0.00686836+0.0366875j 0.027657-0.0125886j 0.00373793-0.00430898j -0.00112981+0.0523687j 0.0352408-0.0517489j 0.0328429-0.0165305j 0.0206448+0.041606j 0.0488368+0.00312717j 0.0344169-0.00228338j 0.0064364-0.00859964j 0.0545767-0.040419j -0.00474322+0.010613j -0.0232515+0.0407094j 0.0577183+0.0664365j 0.0522673+0.0708072j 0.0417891-0.0483846j 0.0469498+0.0646989j 0.00130835-0.0989191j 0.0387441-0.0920124j 0.0111663+0.0605627j -0.0349073-0.00213481j -0.0276786-0.0231607j 0.0219953+0.0207456j -0.0149719-0.0248042j -0.0561294-0.0565075j 0.0301232+0.111616j 0.0114676+0.0544973j -0.0469-0.0125763j 0.0285775-0.0763412j 0.0279162+0.0530976j 0.0252269-0.0471586j 0.0240277-0.0331287j -0.0259523+0.0485731j -0.0317426-0.010052j -0.0104385-0.0544188j -0.0617156-0.0639544j 0.0624912-0.0146047j -0.0684956+0.026035j -0.040708+0.0231713j 0.0763702+0.0675779j 0.0171206-0.126929j 
0.018342-0.00295694j -0.013946+0.0339635j 0.0364363-0.030035j -0.037401-0.00581484j 0.0204326-0.00604595j 0.0152448-0.0135878j -0.00149233-0.0184349j 0.0221613-0.0370606j 0.0176208+0.0262249j 0.0458935-0.00723125j -0.00961029+0.017898j 0.0419459-0.00443038j -0.000642215-0.00527945j -0.00290807-0.0191003j -0.0249203-0.00664771j -0.000890067-0.0457867j -0.00335319+0.00767726j -0.00314131-0.0010807j 0.00472163-0.0361504j -0.036285+0.0390458j 0.0298+0.0153757j -0.0305707+0.0184708j 0.00477169-0.0149769j 0.0246441-0.0225889j -0.00148101-0.0147372j 0.00656355-0.000853033j -0.0225835+0.00722281j 0.0127873+0.0299537j -0.00785821+0.00979198j 0.0108534+0.0166145j 0.00814796-0.0252339j 0.0287476+0.0088025j -0.00712074-0.000144663j -0.0255004+0.016096j 0.00715169-0.0207323j 0.00466243+0.00387595j -0.000859014+0.00245761j -0.000620084-0.0200226j -0.00154642-0.00573589j -0.00976303+0.00878483j -0.0045225-0.0391672j 0.0180888-0.0428002j 0.0419756-0.0322698j 0.00945597-0.0387594j 0.00811861-0.0155584j 0.0211253-0.0102797j 0.00892836+0.0156733j 0.00253187-0.0248068j -0.0219677+0.0159415j -0.0250717-0.00524028j -0.0148341+0.00646101j 0.000221122-0.00693813j 0.00754531+0.0148933j -0.0373239-0.0237954j 0.0450451-0.0279618j -0.0153723+0.0115384j -0.000609568-0.00439322j -0.0113052-0.0105965j 0.0128458-0.0128444j -0.000852895+0.0232822j 0.0239725+0.0338609j -0.00942624+0.0241074j -0.014139-0.0185031j 0.0157212-0.0169624j 0.00823747-0.00643639j 0.011498+0.0324682j -0.0262648+0.029095j -0.0165809+0.0189122j -0.00317911+0.0433491j -0.0315903+0.00735235j 0.00201977-0.00244647j -0.0349409+0.0357825j 0.0313175+0.0459731j -0.026082+0.0127419j 0.00229571+0.0148411j -0.000488691+0.0466988j 0.000635141+0.00534064j 0.0363024-0.00061146j 0.0125075-0.0373998j -0.0149097-0.0106861j 0.0230947-0.022639j -0.0241233-0.00543946j -0.0108748+0.030639j 0.0469025+0.0368331j -0.00548518+0.0902534j 0.00598749+0.0229464j -0.0492632-0.0425642j -0.0197843+0.0113259j 0.00938628+0.0739218j 0.0308176-0.02155j -0.048506-0.0399765j 0.00218877+0.0106939j 0.0073088-0.018922j 0.0173532-0.0109662j 0.00587945-0.0148117j 0.0151208+0.0650664j 0.0232067+0.0180906j -0.00167916+0.0451692j 0.00529469-0.00865793j 0.0410329+0.0445478j 0.0244383+0.0191987j -0.0269857-0.0260475j -0.0341022-0.0453321j 0.0094516-0.0703149j 0.0488838-0.0676426j 0.00203348+0.0303466j -0.0243828-0.0107188j -0.0368342+0.0213996j -0.0923339-0.0692832j 0.0244431+0.0255769j -0.00984976+0.0584835j -0.0520606-0.0242016j 0.00192836-0.0113956j 0.042948-0.0151048j -0.0562028+0.00218328j 0.0364895+0.0399784j 0.0209046+0.023878j -0.0598103+0.0425481j 0.0379695-0.000777741j 0.0421401-0.0402629j -0.0142579+0.00462623j -0.0350296-0.0382717j 0.00525949-0.032538j -0.0370852-0.0387893j -0.00713683-0.00151267j -0.000791089+0.0648778j -0.0888966+0.000941955j 0.0859068+0.0595381j -0.00368592-0.00619256j 0.0343447-0.0577881j 0.0281571-0.0174017j -0.00902114-0.0505917j -0.0191795-0.0687057j -0.0447471+0.0349109j -0.0399743-0.133819j 0.020108+0.0478867j 0.00317399+0.0145754j -0.0126431+0.0367432j 0.033165-0.00967414j 0.0210831-0.0162495j 0.0138606+0.102893j 0.0149147-0.0115563j 0.0476925+0.00317421j -0.0105304+0.0340896j -0.0707166+0.00171385j 0.0357424+0.00647757j -0.000460158-0.04116j 0.00209986-0.0290164j 0.0188089+0.041552j -0.00648975+0.0530648j -0.0328524+0.017818j -0.0620865-0.0274473j -0.0913343-0.0252504j -0.0155868+0.0708306j 0.0268935+0.0791293j 0.0116932-0.0930239j -0.0644288+0.000206361j 
-0.010815-0.0376095j -0.00337542-0.0206979j 0.00550052+0.0238859j -0.015081+0.0217507j -0.0120116-0.0195391j 0.0157265+0.00671192j -0.0236741-0.014353j 0.0171693-0.0122906j 0.0091831-0.0541675j 0.00146323+0.0206151j -0.00971029-0.000203058j 0.0101074-0.00155457j -0.0137868-0.00611847j 0.00285209-0.0031805j 0.0273322+0.00381832j 0.00930853+0.0528543j 0.0227668+0.0106739j -0.0121719+0.0324804j -0.0361937+0.0318337j -0.0587669-0.0215599j 0.0131441-0.00249558j -0.0202547+0.0247641j -0.0114897+0.0106245j 0.0267375+0.00904874j 0.015651+0.0128813j 0.0201668-0.00437116j -0.0275747-0.0222505j -0.0113249+0.0195282j -0.0110433+0.0238347j -0.00774901+0.00369913j 0.00620466+0.0220476j -0.0170138+0.0146858j 0.00099082+0.0169287j -0.0344785+0.0264853j 0.0219418+0.00450513j -0.0212942-0.00156763j 0.00825193-0.00463309j -0.0224102+0.000460757j -0.0097828-0.0146367j 0.0109172+0.0272932j -0.00906683-0.00845262j -0.0214151+0.0188602j 0.0018378-0.00849377j -0.0044505+0.0415187j -0.0219943-0.00480504j -0.0066187+0.00912984j -0.0421292+0.0283312j 0.00411837+0.000458218j -0.0224837+0.00916065j -0.015512+0.00159958j 0.0296929-0.0248721j 0.000984855+0.0116059j -0.00184177-0.0013083j -0.0120767-0.00637147j 0.0124882+0.00390357j 0.00236578-0.00477777j -0.0097871+0.0296892j -0.0123731-0.00501336j 0.000551737+0.00362029j 0.00780048-0.0183011j -0.0257866-0.0346703j -0.00355557+0.0244049j 0.0275998-0.0130154j 0.00450249+0.00531535j 0.0116147+0.0285305j -0.00211459-0.0118245j -0.0055705-0.0172706j -0.0215835+0.0259807j -0.0101857+0.0359377j -0.0215518+0.00780291j -0.011223+0.00396723j -0.0367889-0.0478413j -0.02116-0.0280988j -0.0251557-0.00812744j 0.0344302+0.00167216j -0.0347272-0.0355871j -0.0074834-0.028018j 0.0126785+0.0120442j -0.0269563-0.0184942j 0.0377707-0.0184001j 0.0028436-0.00236407j -0.0363994+0.0111677j -0.0591605-0.0272447j -0.0442061+0.0101143j -0.0671076+0.000969624j -0.0455829-0.0119319j 0.00151887+0.00899845j -0.0311051-0.0324259j -0.0428442-0.0828372j 0.0132301+0.0518356j 0.00280194+0.0522706j -0.0231924-0.0506628j 0.00434072-0.00763599j 0.0115388+0.0624904j 0.0130726-0.050775j -0.0474321-0.0424665j 0.0358052-0.0477441j 0.0477566+0.0533189j 0.04211-0.0089817j 0.000446351-0.0214301j -0.000644254-0.0153651j -0.0338427-0.0116191j -0.0768651+0.00254972j 0.0420207+0.0122391j -0.0220364-0.0427933j 0.0108556+0.0209033j -0.0136818+0.0129629j 0.0547635-0.00385226j 0.021597-0.0701879j 0.0149484+0.0186459j -0.0555663+0.0256537j 0.101809+0.0103701j 0.0071487+0.0238702j 0.0391918-0.0163296j 0.00204653-0.0133531j 0.0333714+0.0450368j -0.0403501+0.0343482j -0.01057+0.0220414j -0.0249413-0.0330516j 0.0299547+0.0337115j -0.0210358+0.0244413j 0.0155464+0.0115024j 0.0120814+0.0839474j 0.00467835+0.0322205j -0.0506158-0.0198882j -0.0477061+0.017634j -0.0579477-0.0264741j -0.0631673-0.0040177j 0.00796222-0.0801951j -0.00876491+0.0428677j 0.0212496-0.0513197j -0.0314425-0.0108889j -0.0555956+0.0329777j -0.0031557+0.0356797j 0.0407175+0.042412j -0.0368925-0.0222086j -0.0088072+0.0559162j 0.0129318+0.0215667j -0.0357989-0.0262282j 0.0163944-0.00101905j -0.00628249-0.0548397j -0.00604618-0.0528008j 0.0353551-0.00480543j 0.0479077-0.0144061j -0.0111239+0.0127961j -0.0331451+0.0365671j -0.00330616-0.0280708j 0.0803669+0.0440411j 0.00950927-0.00601683j -0.0293915-0.00964451j 0.0309581+0.00792208j 0.0281491-0.0123304j -0.032618+0.0062294j 0.0581793+0.0607071j -0.0448817-0.0371203j -0.0240494+0.074931j 0.00650654+0.0686953j 
