-0.00743021-0.028072j -0.00383726+0.0485955j -0.00421407+0.0786613j 0.00292607+0.0170745j -0.00502717-0.000721485j 0.0113164-0.0299959j 0.00487926+0.0568283j 0.0128271+0.0498273j 0.0043171+0.00504726j 0.00218378-0.0549953j -0.00620901-0.046746j 0.00836876-0.0343801j -0.00584645-0.0182189j -0.00922257+0.0141575j -0.00236104+0.0135393j 0.0104218+0.0156706j 0.00439707-0.0254474j 0.00261099+0.0115616j -0.00490148+0.00251207j -0.0160446-0.00189583j -0.0040879-0.009287j -0.00030345-0.000390139j 0.0050549-0.00542379j -0.00628666-0.00183463j -0.00145618+0.00587897j 0.00372119+0.00195078j -0.00913853-0.0125839j -0.0145068+0.0066794j -0.00588894-0.0174748j -0.00587378-0.0217148j 0.0163703+0.00215373j 0.0117974+0.0167374j -0.00164399+0.0107565j -0.00431898-0.0275818j 0.00138748+0.00119997j -0.000633147-0.00132489j -0.0106952-0.00762203j -0.017229+0.002457j 0.0110863+0.0453814j -0.00330965-0.0136767j -0.0147725+0.0087971j 0.0143738+0.00647421j -0.00732692+0.00673251j 0.00364115-0.042604j -0.00233304-0.0112788j -0.00934131+0.0137663j -0.00369483-0.00727217j 0.00173987-0.0124195j 0.0105414-0.00993093j 0.00222154-0.0225659j -0.0181433+0.0087263j 0.0222797+0.0490141j 0.00334754+0.0163534j 0.0170314-0.0125047j -0.0120226+0.0387455j -0.00966741+0.0079591j 0.00259113+0.0149213j -0.0106404-0.00534678j 0.0143643+0.015221j 0.00158772+0.0131489j -0.00434466+0.0116789j -0.0103486-0.0378693j -0.00485205-0.0050074j 0.0112341-0.0185715j 0.0114232-0.00957945j 0.00453584-0.0221432j -0.00565587-0.0196621j 0.00303211-0.026285j 0.00108103-0.0251036j -0.00703217+0.0292238j -0.00480045+0.00499846j 0.00621226+0.0248025j 0.0144479-0.00209112j 0.00263527-0.00479874j -0.00522801+0.0107435j 0.000861269+0.0101308j 0.0173593-0.019211j -0.00700692-0.0165147j -0.0175441+0.0168597j 0.00176239-0.0173651j 0.0354532+0.0133863j 0.00472228+0.0195028j -0.00070842-0.00511525j -0.00533028-0.0115552j -0.0152678-0.0450064j 0.00162821-0.00101124j -0.00528766-0.0153796j 0.0130875+0.000125002j -0.00798164+0.0134265j -0.00757906-0.0560008j -0.00716967+0.0253433j 0.00850393+0.0436505j 0.00275034-0.043348j -0.00356419+0.00816865j -0.0119036+0.00976537j -0.0157182+0.0311034j -0.0162022-0.00851289j -0.00842006-0.00716929j 0.0134274-0.0174218j -0.0100128-0.0274968j 0.0131617-0.0149304j 0.0124333+0.0130604j 0.020195-0.00656466j 0.000578368-0.0176989j -0.00121173-0.00403994j 0.0312384+0.0347107j 0.0155888-0.00390283j 0.00238666+0.0153093j -0.00304168+0.0219604j -0.0145141+0.00741119j 5.01448e-05-0.021194j 0.00483848+0.00613155j -0.00417356+0.0098029j 0.0313108+0.00101005j -0.00310022-0.0030954j 0.00395613+0.0241415j -0.00743182-0.0529089j -0.0262842+0.0583177j -0.0107619+0.0197744j 0.0274493-0.0246191j 0.0064047+0.0205983j 0.0125378+0.011938j 0.0312591-0.0103865j -0.0188829-0.0385817j 0.0147324-0.0220428j 0.0227559+0.0576753j -0.0199257-0.00579392j 0.000174174-0.00761801j 0.00399374+0.00128036j 0.0157828+0.0435422j 0.0113637+0.0659302j 0.000682688+0.0163414j -0.00450867+0.0457698j -0.00929068-0.0158228j 0.021103-0.0260219j -0.0059827+0.00133054j 0.00170158-0.013882j -0.00592405-0.0299989j -0.00162373-0.0144272j -0.00417248+0.0224972j 0.00858565+0.0158126j -0.0138081-0.0314959j -0.012123+0.00440176j -0.0109727-0.00505624j 0.00244537-0.0042934j -0.0101206+0.0219339j 0.00218265-0.04159j 3.35942e-05+0.0294343j 0.00672054+0.0891093j 0.000444393-0.012055j -0.00506182+0.0225232j 0.0167973-0.048211j -0.00774709+0.0210454j -0.0157954+0.000688654j -0.0105818-0.0476291j -0.0250647-0.0671766j 0.017784-0.0306003j 0.0119406-0.0685743j 5.25699e-05+0.0448622j -0.00330788+0.0111772j 0.00597408-0.0411519j 0.0184458+0.0565738j 0.00072931-0.0154771j -0.00679476-0.0256417j 0.00690035+0.00885657j 0.00278739+0.0413078j 0.002867+0.0302976j 0.0220405-0.016994j -0.00610195-0.109932j -0.0276759+0.0390622j 0.00242238+0.0257825j -0.0150733+0.102976j 0.0277014+0.0304418j -0.00311274+0.0302911j -0.00622451+0.0120844j 0.00989695+0.00916004j -0.00226327-0.0200955j 0.0157239+0.085845j 0.0189262-0.0380157j -0.0172897+0.00567725j 0.00208758+0.0319287j 0.0106245-0.0529928j -0.023706+0.00167773j 0.042946+0.0520826j -0.00256766+0.0137096j 0.0122708-0.0530239j -0.0153173+0.0142781j 0.0289099-0.0290015j -0.00436364-0.167595j 
0.000653854-0.043121j -0.0087338-0.0349608j -0.0106526-0.0179419j 0.00348763+0.059018j -0.00582003+0.00539784j -0.00452949-0.0309624j -0.011536-0.0285807j -0.00285007+0.00594475j 0.0172321+0.00769645j 0.00478085-0.00260687j 0.00757244-0.0701664j 0.00194247-0.0310421j 0.000118936+0.0128307j 0.00499669+0.0158949j -0.00144167-0.00325956j -0.00386392+0.00272475j -0.00389981+0.00206114j 0.0066598-0.0125163j -0.000202852+0.0281153j -0.0200875-0.0126076j -0.000384737+0.0410499j -0.00767765+0.0208738j 0.0155273+0.0426992j -0.0164181-0.0201571j 0.00616067+0.0268726j -0.0129637-0.0368147j -0.00571934+0.00700507j 0.0037008-0.0180833j -0.00245923-0.000923806j 0.00832615+0.00646619j 0.00486686+0.00802532j -0.00170663+0.0225565j 0.00360142-0.00406688j 0.00359016+0.0174516j -0.0127064-0.022245j 8.01919e-05+0.00615488j 0.00326613-0.00989784j -0.00217295-0.0132151j -0.0136178-0.00950433j -0.0044541-0.00804692j 0.00990106-0.0253473j 0.00279772+0.00906458j -0.00157538-0.00272682j 0.0268921-0.00179449j 0.00657697-0.00401639j -0.0107593-0.0361948j -0.00300371+0.00687646j 0.0113664-0.00591294j -0.000696893+0.0186348j 0.0180107+0.00179784j -0.00932045-0.0412399j -0.0252837+0.0259286j -0.0112153-0.00102606j 0.00653427+0.0201563j -0.0130213-0.00698805j -0.00601863+0.000129369j 0.00276207-0.0187951j -0.00093137-0.0142485j -0.00786554+0.0104052j -0.0081326-0.00141534j 0.00567156-0.0185639j 0.0287501-0.00670144j 0.00214317-0.00370848j -0.00257868+0.0307567j 0.00208113+0.00856046j -0.00126665-0.0076973j 0.00484623+0.00508006j 0.0176232+0.049497j 0.0142557-0.0102073j -0.00952894-0.0351128j -0.00446109-0.00788574j -0.0108068+0.0214256j 0.00311217+0.047033j 0.0057348-0.0139999j -0.00487968-0.00352606j 0.0105456+0.0240309j 0.0133545+0.0231842j 0.0114445+0.0151296j -0.00653202-0.0301836j 0.0123855+0.00791085j 0.00115662+0.0428337j -0.00926015-0.00384337j -0.00208953-0.00985126j 0.0276423-0.0200283j 0.0244281-0.0099736j 0.0086915+0.00149453j -0.00293179-0.0192292j 0.0167996+0.0158217j -0.00747141+0.00107841j 0.0263559+0.0140709j -0.0111633+0.002864j -0.0229983-0.00245514j 0.0327334-0.00725106j 0.00812777-0.00287167j -0.0278572-0.00261366j -0.028692+0.00739897j 0.00083787-0.00867339j 0.00958012-0.0196084j 0.00277457+0.0302191j 0.0239779-0.0104724j 0.0111204+0.0545821j 0.00439292+0.0226578j 0.00790279+0.0280455j 0.00352954-0.0166674j -0.00482737-0.0169545j 0.0117411+0.0673212j -0.00145593-0.0118538j 0.0137061+0.014752j -0.0241633-0.0137401j -0.00518536-0.0329684j 0.00868679-0.00198962j -0.00488476+0.0320654j 0.00252401+0.00738854j 0.000831833+0.0363146j 0.0115085-0.0113723j -0.0185166-0.00575235j 0.0350538+0.0127449j -0.0119118-0.0378266j -0.00330365-0.00731794j 0.00200476+0.0464848j -0.0101737+0.00117018j -0.0252542+0.00260256j 0.0321983+0.0563185j 0.0123509-0.0450631j 0.0152407+0.0098539j -0.019771+0.0399185j 0.0172372-0.0229707j 0.00423098-0.00546046j 0.000618799+0.0308023j -0.0192723+0.0498818j -0.0355051+0.00509346j -0.00228689+0.0299792j -0.0336841-0.0122022j 0.00219882-0.0479275j -0.00416963+0.0503523j -0.00461995-0.0272695j 0.00819805-0.0129329j 0.0206176-0.0116543j -0.0171715-0.0254767j -0.0175755+0.0139678j -0.00568176+0.0098932j 0.00859818+0.0175163j 0.00237224-0.0231552j 0.00550837-0.0183278j -0.00211574-0.0302121j -0.00580131-0.0683656j 0.014243-0.00707264j -0.0223456-0.00539193j -0.0302201+0.028988j -0.00855592+0.00866955j -0.00698332-0.0413516j 0.0169713-0.019459j -0.0152166+0.00829286j 0.00627371-0.0807077j 0.0101085-0.053343j 0.0172241-0.0335597j 0.0152407+0.0620884j 0.00790827-0.0255298j -0.000114535+0.00413676j 0.00346361-0.0197362j 0.0172388+0.0290113j -0.0124621+0.0568971j 0.00338408+0.0257947j 0.0151316+0.000725665j -0.0114523+0.0165982j -0.00991954-0.0249887j -0.0033625+0.0257297j 0.0123824+0.100766j 0.0109669+0.0180658j 0.00297961-0.102033j -0.00881506-0.0157816j -0.029347+0.0325947j -0.0209969+0.0633677j -0.000465093+0.0138018j 0.00503257+0.0315124j 0.00751577-0.0201791j 0.025501+0.0164165j -0.0126348+0.0537217j 0.00648765+0.0078825j -0.00861367-0.0289292j -0.00292123-0.0368597j 0.0330789+0.0254202j 0.0115195-0.0102131j -0.00204404+0.0260937j 0.0106935+0.0646115j 0.0231692+0.0162337j 0.004646-0.00687417j -0.00598881-0.156734j -0.0226064+0.0197177j 
-0.0161348+0.00672068j -0.0169381-0.0160655j -0.0205224-0.0458402j 0.0248775-0.0227468j -0.0145158+0.0245059j -0.00225417+0.0448388j -0.0310887-0.0256144j 0.00410698-0.0140025j 0.0292479-0.0328938j 0.00267766+0.0495244j -0.00558888+0.0883633j 0.00572679+0.0427122j 0.0147545+0.0148031j -0.00165277-0.0333988j -0.00922126-0.0261944j -0.0091536+0.0217536j 0.0155276+0.0086391j 0.00727435-0.0159306j 0.0144535-0.0148163j -0.00572139+0.0364166j 0.0126903-0.0670149j 0.00112254-0.0263838j 0.0221316-0.0317746j -0.0105927-0.0106365j 0.00142768-0.0203473j -0.0105922+0.0295033j -0.011899-0.0159196j -0.0098188+0.0203183j 0.00864269-0.00152661j -0.00675816+0.00445974j 0.00121185-0.00151953j -0.00237219-0.0280816j 0.00935085-0.0098012j 0.00764414-0.0389607j 0.00679729+0.0193184j 0.00847641-0.0582472j -0.00110918-0.00728267j -0.0203053-0.0294635j -0.0381761-0.0470147j 0.0028583+0.0389869j -0.0283756+0.011556j 0.0168533-0.0174058j 0.0169323+0.0401479j 0.00953421-0.0138896j -0.00614394+0.0330416j -0.026053-0.00267454j -0.0251696-0.0418655j 0.0056885-0.000791179j 0.00112045+0.00748866j 0.0114734+0.00189252j -0.00629955-0.0149936j -0.0152987-0.0049577j -0.0285378-0.0143032j 0.0224201-0.00260163j -0.0261409-0.0175531j -0.00993294-0.0153931j 0.0114011+0.00460207j -0.000658094+0.0140998j -0.00302453-0.0226516j -0.0059373-0.000481764j 0.011422+0.0284998j 0.016082-0.0026847j -0.0108319+0.017458j 0.00743544-0.0161464j 0.000176404-0.0153536j 0.0246168+0.00114925j 0.020964+0.0387864j 0.0093468+0.0296792j 0.0243371+0.0459143j -0.0161804+0.0200242j 0.00821586+0.000449802j 0.000898798-0.0114064j 0.00898073-0.0241369j 0.0101729+0.0250054j -0.0135089-0.0150568j 0.0128543-0.0368755j 0.0322052+0.0135302j 0.0119004-0.000246675j -0.00918651+0.00400458j -0.00955894-0.0238647j -8.14956e-05-0.0457419j -0.000919703+0.0149867j -0.028676+0.0117919j 0.0170415+0.0256488j 0.0182392-0.00374524j 0.0106177-0.0108914j -0.0125755+0.00807957j 0.0388458+0.00327182j -0.024929-0.0379664j 0.0283563-0.0181486j -0.0293098-0.0163426j -0.0242077-0.015182j 0.0112884+0.000159222j -0.00334132+0.0347791j 0.00509295-0.0261882j 0.00906957+0.00254194j 0.0111369+0.0215769j 0.00528379+0.020031j 0.0212542+0.00913181j 0.0265356+0.0176778j 0.0119095-0.0830279j 0.0373965+0.0154173j 0.030519+0.0132897j -0.00517171+0.0267194j -0.0119395-0.000172592j 0.0157446-0.0961292j 0.0122391+0.0145937j 0.00766868-0.0820662j -0.0387325-0.0158205j -0.0210883-0.0361081j 0.000990278+0.00155032j -0.0178523-0.0195392j 0.0148647-0.0627217j 0.00144389-0.0181442j 0.000590457-0.000823112j -0.006984+0.0390309j 0.0154816-0.0139081j -0.0182911+0.0344431j 0.00625737+0.0288854j 0.0286624-0.0554334j 0.00429345-0.0341823j -0.0161179-0.000498753j 0.0554468-0.0803591j -0.00579164+0.00545632j 0.0178535-0.0204658j 0.0155029-0.0127022j 0.00201675+0.0355306j 0.00938513+0.0321794j 0.0258515-0.0030865j -0.0129317-0.0399188j -0.0561806-0.0194008j 0.00686391-0.044465j -0.0382163-0.0622345j 0.00369635+0.0666908j 0.00679-0.0608463j 0.0183249+0.0326396j -0.0177811+0.00385519j -0.0220641-0.0612173j 0.0370205+0.107065j -0.00430889+0.0227171j -0.022406-0.0232276j 0.0405566+0.0415458j -0.0275781+0.0529793j -0.00083219+0.0179068j -0.00430213+0.000770592j -0.0337093+0.0153073j 0.0148847+0.0710274j -0.0313614+0.0125571j -0.0198429-0.068979j 0.00844735+0.0344638j -0.00607807-0.0208544j 0.0227466-0.00850113j -0.0115441+0.0450775j -0.00860557+0.0131621j 0.0461503+0.0188344j 0.0102662+0.0469936j 0.0261121-0.0879152j 5.32239e-05+0.109529j -0.012693-0.0152984j 0.027946+0.0240687j 0.00324828-0.0383377j -0.00585991-0.054184j 0.00246324-0.0175477j 0.0143544+0.0313641j 0.00579371-0.0354283j -0.0283039-0.0202957j 0.0112127-0.0766327j -0.010509-0.0722267j 0.0215093+0.0376467j -0.0118713+0.0599574j 0.0077097+0.0418235j -0.0338414-0.0656098j 0.0192386-0.0864431j -0.00127841+0.0204475j 0.0412685-0.0765586j 0.0190834+0.055411j 0.0212713-0.0371742j -0.0141897-0.0898163j -0.0233665-0.0281471j 0.0156803+0.0665356j -0.0442243-0.0270149j -0.00805442-0.0229561j -0.024856+0.0362656j -0.0572974-0.0815444j 0.0279001-0.0517459j 0.0531071-0.014824j 0.0106196-0.0999912j -0.0310186+0.101957j 0.0311573+0.0704092j 
-0.0215404-0.0220464j 0.00885357-0.0464243j 0.0168073-0.0637781j 0.0332878+0.0103252j 0.00243456+0.0334908j 0.00745842-0.0127979j -0.00364807-0.0579439j 0.0261634-0.0306678j -0.00713766-0.0154999j -0.0109724+0.0163856j -0.0214056+0.00805805j -0.00319363-0.0285758j -0.0063334+0.0178877j -0.00676768+0.0276327j -0.0142272-0.00598648j 0.0278091+0.0124303j -0.00214064+0.0296656j -0.0110902+0.00524462j 0.0158592+0.0181108j 0.000574+0.0198854j -0.0104132+0.0427149j 0.00961759+0.0236966j 0.0130508+0.0421448j -0.0180495-0.0206557j -0.0142937+0.042339j -0.00414309-0.00657439j -0.00543463+0.0412729j 0.00027805+0.00393877j -0.00616497+0.0327447j -0.0107286+0.0182591j 0.0113005+0.0177599j 0.00160926+0.019363j -0.0268911-0.00902036j -0.00866657+0.0405561j -0.0113041-0.0381499j -0.0213696+0.0168664j -0.0136437-0.0190702j -0.0226171+0.00363393j -0.00925183-0.0326747j 0.00180421+0.0241104j -0.00326169-0.0215649j 0.00414452-0.0334414j 0.00706704-0.0319233j -0.0175484+0.0261497j 0.00859596+0.0407225j -0.0122645-0.0368885j -0.01018+0.0572858j -0.0119668+0.00423362j 0.0250007-0.0023681j 0.00304483+0.0169617j -0.0162742-0.0375537j 0.037371-0.00221401j 0.00681018+0.0295046j 0.00501961+0.00922548j -0.0132577-0.0321065j 0.00804669-0.0218672j 0.00320901-0.0614981j -0.0210463+0.000288771j 0.020948-0.0103641j 0.022878-0.0165604j 0.00530552-0.0402847j -0.0364247+0.0123749j -0.000586659+0.0233828j 0.0238057+0.0353028j -0.020973+0.0112341j -0.0151138-0.0195123j 0.00656734-0.0217993j 0.00969506+0.0385167j 0.0137475-0.0154274j 0.00958609-0.0683618j 0.00892704-0.0225003j 0.0253808+0.015727j 0.00387264+0.0262045j 0.0076209-0.0175066j 0.00173085+0.00232772j -0.00672111-0.00771554j 0.0191955-0.0485348j 0.00220454+0.0328363j -0.00768938-0.0436181j -0.0253484+0.0376633j 0.0290431+0.0953697j 0.0277789-0.0249037j 0.00203041+0.0327674j -0.00466474-0.0267052j -0.0310653+3.4001e-05j -0.0119327-0.0200696j -0.0167313+0.00220991j 0.00759531-0.019551j -0.0228782-0.00173528j -0.0196147+0.017717j 0.0163838+0.012845j 0.000444577-0.0158273j 0.0066022+0.0576439j 0.0160728-0.0183363j -0.0142368+0.017402j 0.0395115+0.0139554j 0.00671082+0.0539205j 0.0188368-0.0300639j 0.0370821+0.0465221j -0.00686278+0.00397832j -0.0167563+0.0281857j 0.023045-0.0754439j 0.0353026+0.0312467j -0.014108+0.0627318j -0.0108058-0.0181364j 0.024459-0.0319177j 0.00878377+0.0290273j -0.0266051-0.0245885j -0.00269151-0.0186467j -0.037313-0.0164425j -0.0104873+0.0460907j 0.0177298+0.0206608j -0.0149607-0.0420536j 0.0805209+0.11098j -0.0140296+0.0258221j 0.0385601-0.0599711j -0.014022+0.102614j -0.000448456-0.0551242j -0.0127505-0.054674j 0.025458+0.0298991j -0.0186773-0.0639252j 0.0363246-0.00802949j 0.0253826+0.0386106j -0.0248648+0.0231705j -0.0163692+0.00912846j 0.0337371-0.0953143j 0.0217061+0.0169224j 0.00313439-0.018917j 0.0314909+0.00667894j 0.0296456-0.0475926j 0.0201027-0.015912j -0.00767215-0.0241197j -0.0301111-0.0150544j 0.0065012-0.0207496j 0.0202187+0.0560306j 0.000911967-0.0889903j 0.00615462+0.0528787j -0.0445144+0.114848j -0.0102995-0.107501j 0.0272654-0.000631157j 0.0141454-0.00464673j 0.0217096-0.0212732j 0.00995652+0.0613479j 0.0257991+0.0369348j -0.0012575-0.0238645j -0.0310767-0.017121j 0.0135069+0.00316624j -0.0142788+0.0117929j 0.0217048-0.0906583j 0.0161577+0.00218599j -0.00206691-0.066589j -0.0119909+0.0214994j 0.0207431-0.0159497j -0.0543892-0.0551603j -0.024141-0.023881j 0.0135865+0.0754263j 0.0210192+0.0704871j 0.00840507+0.05109j 0.0139993-0.0653184j -0.00291985-0.0637966j -0.000279009+0.124378j 0.0348251-0.0548719j 0.00599075+0.0288543j 0.00825278+0.0444604j 2.33836e-05+0.0408948j -0.012358-0.00273359j -0.0157146+0.0284936j 0.0139384+0.116777j 0.0233578+0.0848621j -0.0252865-0.0331326j -0.0109184-0.0816589j 0.00403763-0.0774326j 0.00241198-0.0118931j 0.0487031+0.00352804j -0.036826-0.0493594j 0.0325388-0.0871368j 0.00561192+0.0378796j 0.00762182-0.0516967j 0.0245282+0.0909365j 0.00759676-0.0670213j -0.0332111-0.0219185j 0.00497777+0.102818j -0.0156253+0.0394351j 0.0424887-0.0283122j 0.0621851+0.0593685j -0.000104424+0.00379031j -0.0394533+0.0572851j -0.0418774-0.0774623j -0.0284598+0.140164j 
-0.00624978-0.00777881j 0.0108547-0.0409959j 0.027878-0.0350118j 0.0205723+0.0139967j -0.00617336+0.00990208j -0.0175127+0.0159452j 0.0116331-0.00875205j 0.0104423-0.0140425j -0.00893562-0.0164331j -0.0138789+0.0456783j -0.0370249-0.00996907j -0.0114153+0.0128727j -0.0111946-0.00218284j -0.00459583+0.00135556j 0.00656835-0.0114096j 0.00154868+0.00373112j -0.0111773-0.00423455j -0.0201263-0.0393535j 0.0148415-0.0354904j -0.00195754-0.0281877j -0.00615226-0.00727421j 0.00761627-0.0116254j -0.00194124+0.0191925j 0.00875568-0.0125845j -0.0100152-0.00821274j -0.0279309-0.0266606j 0.00312071+0.0203539j -0.00778582-0.0257211j -0.00433127-0.00926391j 0.00553115+0.0274312j 0.00188684+0.0161478j -0.00613085+0.0108613j -0.0285227-0.0303454j -0.00212612+0.0267629j -0.0162456-0.0169596j -0.00651902-0.0115935j -0.000507932-0.00237029j 0.0178751-0.00210416j 0.0191971-0.00699908j 0.00464598+0.0120851j 0.0068434-0.0026414j 0.0215115-0.0199006j -0.00965592-0.00820738j 0.0049236+0.0295448j -0.0264554-0.00279849j 0.0120094-0.0226285j 0.00152929+0.0184505j -0.0118943-0.00634661j 0.0215605+0.0289242j -0.0047999+0.00822586j 0.0168401-0.0427451j 0.0313297-0.00658703j 0.000789367+0.0116052j 0.00490811+0.00447165j 0.00130007-0.00963106j 0.0301233+0.00759375j -0.00319633-0.0105873j -0.0185179-0.00408j 0.0240407+0.00504514j 0.00309653+0.0058683j -0.0182901-0.022378j -0.0129433+0.00953815j -0.0132306-0.00995094j 0.0138495+0.0162025j -0.00783776+0.0107817j -0.000827799-0.00936012j -0.0264163+0.00408164j 0.0196938+0.0362495j -0.0243725-0.00693066j -0.00694706-0.0129595j -0.00744169+0.0100209j -0.0131429-0.0169082j 0.0207853+0.0195911j -0.0209518-0.0206693j 0.00628265+0.00245101j 0.0133776+0.0229585j 0.0149609+0.0393053j -0.00525115+0.0211249j -0.0294002-0.0080058j -0.0103656+0.000697272j -0.00717684-0.00821434j 0.0131248+0.0092011j 0.0115579+0.0250162j 0.0147022+0.00832232j 3.6493e-05+0.00755061j -0.00113659-0.0158543j -0.00461982+0.0200604j -0.012668-0.0183366j 0.00243715+0.00420402j 0.00238561+0.0798474j 0.0245511-0.0111761j -0.0118949-0.0299263j -0.0207783+0.0238163j 0.00516946+0.0057715j 0.00452389+0.00325791j -0.0137572+0.0110155j -0.0130515+0.0103118j -0.0106913-0.0210139j -0.00447379+0.00750832j -0.00669789-0.0183519j 0.00588244+0.0341482j -0.00492298+0.0229125j -0.00241059+0.0319373j -0.0020801-0.0349412j -0.0332305+0.0113872j 0.00994931-0.00277858j -0.0581049-0.0209815j -0.011476-0.00459047j 0.00442451-0.0417358j -0.0292671-0.0161693j -0.01157-0.019504j 0.0396998+0.0715945j -0.0185987-0.0440667j -0.00244848+0.0384392j -0.0571219-0.0158376j 0.00607682-0.00495155j 0.00815842+0.0288294j -0.0243638-0.035857j -0.0275337+0.0105159j 0.0100329+0.031961j 0.0236708-0.0100882j 0.0282485-0.0281916j 0.0369256-0.0189269j -0.0282772+0.056271j -0.0275995+0.0398286j 0.0196749-0.00278224j -0.025298-0.0428421j 0.0170108+0.00916772j 0.017798-0.033936j 0.0550123+0.0211361j 0.0368802+0.00934232j -0.0104193-0.0199336j -0.0044742-0.0273082j -0.00912553-0.0421898j 0.0265513+0.0268498j 0.00124278+0.0115216j 0.000799738+0.00289462j -0.0225333-0.00605307j -0.0773228-0.00307922j -0.00394401-0.0177303j 0.019812+0.0330211j -0.0133539+0.0213274j 0.00554297+0.00552623j 0.0168741+0.0209619j 0.000848024-0.000440852j -0.0097459-0.0121589j 0.0167143-0.000549935j -0.0160183+0.0331943j 0.0445235-0.0202577j -0.011749+0.0191672j 0.00766312-0.0416586j -0.0155429+0.0205461j 0.0257312-0.0144959j -0.0348282-0.0382059j -0.02306-0.0285379j -0.0145153-0.0631203j 0.0217053+0.00710236j 0.00232937+0.0410361j 0.0263826-0.0130585j 0.00544831-0.0277128j -0.00146142+0.0148784j 0.0503273+0.00611138j 0.0113203+0.0342937j -0.0241088-0.0262824j 0.00300218-0.0163617j -0.00255431-0.0448695j -0.0215565-0.0174486j 0.0323648+0.0357138j 0.00731126+0.0220949j -0.02448-0.0515052j -0.0469571-0.00799872j 0.00648151-0.0495278j 0.0176319-0.0200894j -0.0165808-0.0313313j -0.05365-0.0457566j 0.0388921-0.0243226j 0.0214532+0.0129475j 0.0386727-0.00477392j -0.00778732+0.0234442j 0.0075013-0.0211939j -0.00188402-0.0145423j -0.00693933+0.0412645j 0.0111327-0.0220281j 0.037445+0.074775j 0.036938-0.0102824j -0.0196667+0.0210482j -0.0260707-0.0544314j -0.0215192-0.0270984j -0.0255183+0.0650376j 
