0.03176+0.018793j 0.0218712+0.0425287j 0.030049+0.0065521j -0.00457295-0.0465949j -0.00214271+0.00132162j -0.0132418+0.00702776j 0.0356812-0.00371374j 0.00677644+0.000652575j 0.013229-0.00160272j 0.00847724+0.0460399j -0.0036321-0.00630118j 0.0225139+0.00497817j -0.00250843+0.000409394j -0.0066515-0.0124006j 0.0043846-0.0108513j 0.00178825-0.00328124j 0.0138224+0.00213619j -0.0166144+0.000857041j 0.0394976-0.0114254j -0.00480179-0.0106147j -0.0110888+0.00325411j -0.0109131-0.00366195j 0.0085284-0.00257196j 0.00791888+0.00573132j -0.00853826+0.00633043j -0.00437973+0.000256509j -0.0214619+0.00884835j -0.0194147-0.00290205j 0.012484-0.000856831j -0.00643857+0.00367777j 0.0178025-0.000865292j 0.00793826+0.0101764j -0.0116472+0.00485194j 0.00350819+0.013136j 0.00280177-0.00142162j 0.00662119+0.00814831j -0.00545644+0.00523008j -0.00339614-0.00499736j -0.00218459+0.00790037j 0.00927527-0.00380904j 0.0022555-0.00557203j 0.00230684-0.00404935j -0.00886896+0.0155771j -0.00601774-0.00349229j -0.0144773-0.00584553j -0.0169239-0.00779937j -0.0196359-0.00256596j -0.00298932-0.00330339j 0.0159919+0.000468539j 0.00509574-0.00315592j -0.00586713-0.015867j 0.0171923+0.000647922j 0.00257144+0.00117084j 0.00245078+0.00682226j 0.00535846-0.00416602j -0.00921482+0.000963094j 0.00554586+0.0107018j -0.000423064-0.00972401j 0.00185545-0.00321744j 0.0045898+0.00480215j -0.0106948+0.000990848j 0.00170894+0.00238717j -0.0166433-3.17386e-05j 0.0157487+0.00309959j -0.00353607-0.00922444j 0.000850255+0.000964577j -0.00726263-0.0210359j -0.0197496-0.00452891j -0.00994816+0.00201076j -0.00433655-0.00727098j 0.0135962+0.00345333j -0.00463509-0.010567j 0.019115-0.00231873j 0.00809254+0.00369389j 0.00877101-0.00227095j 0.00992315-0.00120275j -0.0230059+0.00187763j 0.01451-0.00345872j -0.00113409+0.00342443j 0.0108623+0.00152048j 0.0115155-0.00972523j 0.00198665-0.00641116j -0.00892453+0.000417991j -0.00776928+0.00700283j 0.0122605-0.00244031j -0.00558794-0.00379154j -0.0111018-0.0159554j -0.000860111+0.00184322j 0.01207-0.00300061j -0.00961664+0.00426652j -0.00135361-0.0224478j 0.00206895-0.00873555j -0.00689476+0.0102982j 0.0158078+0.00707971j -0.00898487+0.0104305j -0.0147691-0.0101215j 0.00782456-0.0136171j 0.00927345+0.00799657j -0.00403995-0.00926922j -0.0063596+0.017408j 0.0034175+4.74643e-05j 0.00409411-0.00664258j -0.0071962-0.00848718j -0.00644241+0.00169198j -0.00256606-0.0063575j 0.00304308+0.0139368j 0.00104855-0.0117877j 0.00152289-0.00299511j 0.0178833-0.00244904j 0.00377721+0.00327177j -0.00423432-0.00624731j -0.00665142+0.00137815j 0.0092889-0.00559415j -0.00512866+0.0174846j -0.00616943+0.0130736j -0.00407806+0.0114143j -0.000591397+0.00602398j -0.0184539-0.0139239j 0.017557-0.00616818j 0.00544056-0.00796492j 0.00917544+0.00263549j -0.00694198-0.0085282j -0.0144169+0.00251276j -0.00206694-0.0149595j -0.00919507+0.00853566j 0.00146172-0.00556624j 0.014242-0.00110284j 0.0125543+0.00686426j 0.00209215-0.00224749j -0.00325205+0.0239288j -0.0246638+0.00453993j -0.00557972-0.013772j 0.0362943-0.00496569j 0.00830754-0.00283256j 0.0123478-0.00118346j -0.00584244-0.00165471j 0.0123182+0.0176774j 0.000590375-0.00238877j 0.00922162+0.00975105j 0.0128167+0.00303085j 0.00907454+0.00863575j -0.00123408-0.000909546j 0.0040175+0.00167602j -0.00565325-0.023732j 0.03065-0.00436287j 0.00317926+0.00287176j -0.00614944+0.00186222j 0.000151823+0.00747641j 0.00903689-0.00541809j -0.00908167-0.000140093j 0.0363875-0.0140485j 0.00388762-0.00112518j 0.0011227-9.6256e-05j -0.0219951+0.0157195j -0.0246393+0.0144212j 0.0181747-0.00210356j 0.000287807+0.00133521j -0.00306514+7.77612e-05j 0.0218055-0.00840403j 0.0108298+0.00190529j 0.0154604-0.00168979j -0.00804541+0.00748649j 0.00598113-0.00340934j -0.0283657+0.00482909j 0.000144295+0.00282758j -0.0255302+0.0033951j -0.0231836-0.00627477j 0.00337064+0.0215583j -0.0338053+0.00509415j -0.0341024-0.00343884j 0.0126158-0.00177096j 0.0135173-0.01705j -0.00663576-0.00259771j 0.0292443-0.0036615j 0.0381521+0.0318456j -0.00104177+0.00239316j -0.0218572-0.0172266j -0.0578228+0.0204675j -0.00961407+0.00853058j 0.00425565+0.00341536j -0.00452519-0.0091011j 0.00437069-0.00173967j -0.0138925+0.0116216j 0.0123624+0.0021532j -0.0231535-0.00490429j 0.000864761-0.0194888j -0.00918843-0.012499j -0.0317923-0.00244521j 0.0522068-0.0138897j -0.00371695-0.0127902j -0.00468925+0.0108639j 0.00516682+0.0220475j 0.0248781+0.00308541j 0.0199416+0.0249967j 0.0499441-0.018709j 0.00765029-0.00726862j 0.00693012+0.00334053j -0.0345382+0.000119505j -0.00538505-0.0288626j 0.0228581+0.00159086j -0.000131167-0.0130882j -0.022422+0.0109566j -0.0101189-0.00464746j -0.0420957+0.0186927j 0.0207782+0.00239508j 0.018746-0.0384885j -0.00205464+0.00504193j -0.0174536+0.00920027j -0.0192613+0.110027j -0.0943093+0.0213907j 
-0.0295278-0.0339234j 0.0213278+0.0199731j -0.0100418-0.0376411j -0.0178333-0.00517766j -0.0053708+0.00532446j 0.00401127-0.00134886j -0.0035711-0.0349967j -0.00579463-0.013503j -0.000826369+0.00640252j 0.0207367-0.00781897j -0.00779632+0.0134607j 0.0010593-0.0168869j 0.00531004-0.0133589j -0.0123728-6.51869e-05j -0.00892438-0.00149425j -0.00494454+0.0227836j 0.000549038-0.000565244j 0.0065094+0.00413063j -0.00110316-0.0174909j -0.011674+0.00451091j -0.0090433+0.0035121j -0.00414782+0.00977711j -0.00871321-0.00752492j 0.00985194+0.00160128j 0.00142635+0.00454746j 0.0131183-0.00284997j -0.000671949-0.00147142j 0.0129018+0.00797002j 0.000281146-0.00757422j -0.00651094+0.00298685j 0.0106227-0.0121775j 0.00330801-0.0146514j -0.00590839+0.0117827j 0.0115386-7.50338e-05j 0.0107711+0.00280872j -0.00303318+0.00793233j 0.00808963-0.000477011j 0.00416777-0.00312551j 0.00862572+0.0127661j 0.010584-0.0063493j 0.011988+0.000812902j 0.00606283+0.0109017j 0.00231027+0.00210616j 0.0182775+0.00569116j 0.0137926+0.0106819j -0.00756842+0.00859437j 0.0114818+0.00361711j 0.00591119-0.00844089j 0.00978318-0.00447036j 0.0044764-0.000660549j -0.00872306-0.000423566j -0.00250889+0.00279148j -0.00293808+2.21235e-05j 0.00537153+0.000110529j -0.00613294+0.00316154j 0.0017248+0.000789895j 0.00345599+0.00316437j -0.0095337-0.00637966j -0.00431119+0.00417412j -0.001602+0.00234642j -0.00209586+0.000973836j -0.00405819-0.00316741j 1.88712e-05+0.00193887j -0.00322997-0.00474044j -0.00503706-0.00340765j -0.0227558-0.016648j -0.00758251+0.00145794j 0.00481368+0.00734916j 0.00243608+0.00904276j -0.00164251-0.00276851j -0.000380031+0.00170165j -0.0101939-0.0135042j 0.00562631+0.00400925j -0.000111673+0.00553537j 0.00583246+0.0162569j -0.00141733-0.000153533j 0.00445677+0.00195512j -0.00592871+0.00782128j -0.00660061+0.00584809j -0.000879252-0.00136133j 0.00620806-0.016045j 0.0117211-0.00299289j -0.00354945+0.00551111j 0.0147497+0.00401279j 0.00243359-0.00901141j 0.000137018+0.00401491j -0.00769574+0.00439287j -0.00147513+0.00950529j 0.0028529+0.00253593j -0.0175933+0.00660817j 0.00789338+0.00622209j -0.00903119+0.0199092j 0.00722088-0.00521351j 0.0042556-0.00928994j -0.0107915-0.0135222j -0.00127854-0.0110695j -0.00197282-0.00372329j 0.00516041+0.00645906j 0.00403754-0.000267371j 0.00609956+0.00491162j -1.08518e-05+0.0029037j 0.0116499+0.0131011j 0.0053989+0.00396882j -0.00659563+0.00169332j -2.33553e-05+0.00603181j -0.00777729-0.00185648j -0.00533612+0.00725383j 0.00402673+0.00911704j 0.00130699-0.00311337j 0.000426447-0.00333181j 0.00257468-0.00231371j 0.00289755-0.00729127j -0.0198646+0.00321108j -0.00177159-0.00794521j 0.0219469+0.00255142j -0.0040245+0.0143691j 0.0160155-0.00677309j -0.00147058+0.00863701j -0.00516098-0.0181855j 0.0206256-0.024248j 0.0249146-0.00318455j 0.00863887+0.00390557j 0.01063-0.0042257j 0.000278705-0.00457101j 0.00726869-0.0101605j -0.00129297-0.00617285j 0.0176387+0.00361569j 0.0138692+0.000862316j 0.00739163+0.00378577j 0.0208082+0.0140217j 0.0105078-0.0070754j 8.07077e-05+0.000580196j -0.00746556+0.00759955j -0.0101077+0.011977j 0.00927842-0.0213239j -0.0022182+0.00433329j 0.0122044-0.00285465j -0.00860369-0.0010535j 0.00414055+0.0075829j -0.00351598+0.000177743j 0.00143546+0.00571149j -0.00873808+0.0103193j 0.00276992+0.00733749j -0.0135437-0.00322206j 0.00719773+0.0151707j 0.00237598+0.00357791j 0.00439364+0.00427876j 0.00273308-0.000821326j -0.0167159-0.00762872j -0.00131129+0.00447479j -0.00617809-0.00744967j 0.00443022-0.00452576j 0.000297538-0.00130085j 0.0319894+0.0133971j 0.0138244+0.00708776j -0.0144598-0.00811846j -0.00968796-0.00418497j -0.00685466+0.00834323j -0.0116301+0.0053319j 0.024524-0.00657737j -0.00636147+0.00845669j 0.00759329+0.00339996j -0.0205509-0.0124765j 0.00865521+0.0137731j -0.00641533+0.00179439j 0.0151328+0.0214476j -0.00999911+0.0174471j 0.0148651+0.00519083j -0.00151351-0.00519446j -0.00212324+0.020689j -0.00378298-0.0188126j 0.0079385-0.0217903j 0.00598063+0.00704788j 0.00586639-1.95954e-05j 0.0455063-0.023347j 0.00840005+0.00560951j -0.0142426+0.00892592j 0.0224811+0.0195896j 0.0104227+0.00819984j 0.00157306+0.00185721j -0.00759041+0.00633921j -0.0164801-0.0126368j 0.0283773+0.0153377j 0.0174636+0.0133869j -0.00532961+0.00213613j -0.0427429-0.0049169j -0.00500042+0.0118601j -0.00516981+0.0243165j -0.0107803-0.0128956j -0.00982766-0.000282084j 0.00711315+0.0055575j 0.0282504+0.00546998j -0.00847354-0.0045531j 0.0192504-0.0113541j -0.0105301+0.00934097j -0.00846436-5.73922e-05j 0.0212139+0.00174567j 0.00784977+0.016017j -0.0138384+0.0159353j 0.0064605+0.00894568j -0.0369671+0.00455386j 0.0144066-0.00543936j -0.000514135-0.0118943j -0.00185445+0.0227418j -0.00643246-0.0357288j -0.0104253-0.00603502j -0.0284005+0.00403011j 0.00717015-0.0132951j 0.0661622-0.0139005j -0.00224374+0.0943052j 
-0.040933-0.0420486j 0.0109384-0.0293425j -0.0604902-0.00892334j -0.00593116+0.0366675j 0.0222333+0.0319465j -0.0153049+0.00564392j -0.079522-0.0143264j 0.00347556+0.0207479j -0.0103541-0.0272512j -0.0133442-0.0355197j -0.00756093-0.0137348j -0.0242923+0.0066332j 0.0027879+0.0195254j 0.00410818+0.0118929j 0.00310963+0.00732447j -0.0310567-0.0360693j -0.00314724-0.00208959j 0.0419098-0.000690623j -0.0825418+0.0156606j 0.00256309+0.0131436j 0.0119357+0.00479013j 0.000882332-0.0125176j -0.0354869+0.00430957j -0.0101421-0.0127808j -0.00182047+0.00286914j 0.0237078+0.018054j 0.0383911+0.00598101j 0.0386795+0.0140863j -0.0134965-0.00436852j 0.0140304+0.00508513j -0.0141148+0.011384j -0.0129651-0.000759005j 0.00659624-0.00870931j -0.00884138-0.00684297j 0.00198741+0.0123244j 0.0112213-0.00534151j 0.0285261-0.00092509j -0.00730686+0.0166486j 0.00787002-0.0101776j -0.0130975-0.0237734j 0.0291134+0.0305163j 0.01896-0.00548226j 0.00811626-0.00695018j 0.025624-0.00435003j 0.0178091+0.0190627j 0.013456+0.00664096j 0.0179949+0.00580709j -0.00855468-0.00157143j -0.028046-0.0114278j 0.01028+0.00713968j 0.0158504+0.0106959j -0.00975611-0.0185098j -0.0138635+0.00349537j -0.00022476-0.00523425j -0.0287047-0.0140681j -0.0205771-0.00472473j 0.0082584-0.0209811j 0.00331762+0.0133387j 0.00944621+0.0135637j -0.0211645+0.00980951j 0.00542949+0.0115262j 0.0117588-0.00645138j -0.0109529+0.0140754j -0.0162422-0.0176234j -0.00590988+0.0137111j -0.0396739+0.00852966j 0.00434244+0.00526882j 0.0174661+0.0126199j 0.0328145-0.00451035j -0.00796181+0.00595287j 0.00460348-0.0042663j -0.00943524+0.0214563j -0.0325975-0.0115612j -0.00406915-0.0172212j 0.00461541+0.000820372j -0.00493328-0.0121561j 0.0331655+0.00263973j -0.00963736-0.0185983j 0.00412819-0.00572932j -0.0286913+0.010823j 0.00663351+0.00558477j -0.00366929+0.00972119j 0.0371346+0.011658j 0.00484378-0.0149183j -0.0179875+0.00187446j 0.000680306-0.00776354j 0.0271411+0.0326896j 0.00682322-0.006501j 0.000755215-0.017986j 0.0117556-0.00885994j -0.0465975-0.00304301j -0.049522+0.0274961j 0.00225139-0.00914687j -0.0130269-0.0191948j 0.0377146-0.0233103j -0.0102076+0.067172j -0.0125132+0.00185122j 0.00568121+0.0182726j -0.0182315-0.0203176j 0.00811173-0.00683351j 0.00599492+0.0236514j -0.0217662-0.00936336j 0.00769578+0.00348682j -0.024814+0.0186095j 0.0114113+0.0322105j 0.0149491-0.0066522j -0.0143156-0.00467823j -0.00461475+0.00771883j -0.00210525-0.0149923j -0.00478673-0.022255j 0.00958048+0.00896253j 0.0154919+0.0287086j -0.00703404+0.031959j 0.000441474-0.00241126j 0.0203537+0.00363626j 0.00105026-0.0040007j -0.000910423-0.0470052j -0.00635419+0.00298213j -0.01939-0.026265j 0.00209883+0.0151014j 0.0431026+0.00229556j -0.00672769-0.00632569j 0.027627+0.00114035j 0.00177231+0.0342432j 0.0339839-0.0136075j -0.0498295+0.00502331j -0.00608559-0.0293233j -0.00637254+0.00384826j 0.029066+0.0327815j 0.0371068-0.00475622j 0.014573+0.00748519j -0.00507756+0.00546152j -0.0612069-0.00530253j 0.0142984+0.0139196j -0.0312489+0.0242117j -0.0149439-0.01698j -0.0127075-0.0115694j 0.0177887-0.00327131j 0.0136439-0.0193687j 0.00050409-0.00598009j 0.00442493-0.0122827j -0.00614916-0.0013316j -0.0012711-0.00105103j -0.00624741+0.0066926j -0.038541+0.0212099j 0.000264367+0.00677818j 0.0254089+0.0164678j 0.00700653-0.0145876j -0.0347425+0.00668329j 0.00841854+0.0102537j -0.0313023-0.030025j -0.0103733+0.00254748j 0.00908397+0.0137031j 0.0194191-0.0306478j 0.063103-0.0282105j -0.0463513+0.0282323j 0.00807149+0.00871595j -0.0158395-0.00493543j -0.0395411+0.00296721j -0.0274342-0.0398996j -0.0278+0.017307j 0.00615588+0.00406702j -0.0086853+0.0266419j 0.0506349+0.0337331j 0.00366987+0.016864j 0.021062+0.0243839j -0.026765+0.00684161j -0.00204147-0.0034514j 0.0416067-0.0104484j 0.00774007+0.0425346j -0.0256777+0.00714239j -0.0218067+0.0043524j 0.037473+0.00217297j -0.0329868+0.025176j -0.00803069-0.056851j 0.0216786+0.0382392j -0.00612499+0.00872361j 0.126509-0.0172007j 0.0287003-0.00687149j -0.0117758+0.0270515j 0.00563962-0.019093j 0.00133472+0.0259161j 0.0740496+0.00283743j 0.0256033+0.0117113j 0.00980651+0.0367377j 0.00563602+0.0403777j -0.00058699+0.0118396j 0.0412215-0.00582938j -0.084991-0.00526777j -0.00541198+0.0265999j -0.000139958-0.0101559j 0.0484104+0.010777j -0.0483861-0.00329338j -0.00207485-0.0179482j -0.103807-0.000912105j -0.00515689-0.00180398j -0.0129338-0.00847451j 0.0359999+0.0466764j 0.00587705+0.0149115j -0.010465-0.004646j 0.042968+0.0256477j 0.0689411+0.0228921j 0.00416563-0.0330906j 0.0437302-0.012097j -0.0170762-0.04573j -0.0739933+0.053166j -0.00751799+0.0279587j 0.044213-0.00603865j 0.0118073-0.0788183j 0.124535+0.0349868j 
0.0209348-0.019341j 0.0100884+0.0141642j -0.00793328-0.0232642j -0.0193685-0.00977224j -0.00802661-0.0054502j 0.00368907+0.0224281j -0.00676051-0.0294968j -0.00964556-0.0014338j 0.0126945-0.00221143j 0.0147256-0.0189544j -0.0012999+0.00519106j 0.020415-0.0174173j -0.00856048-0.0129848j 0.000312687+0.000849394j -0.0122546-0.00823613j 0.0121115-0.0143685j 0.01398+0.00829921j 0.00877931+0.00867599j -0.0124891-0.0400172j -0.00347109-0.00874891j -0.00778711+0.0119924j 0.00814478-0.000120614j -0.000783879-0.0260303j 0.00995401-0.00526457j -0.00741102-0.0230626j 0.00534307+0.00308083j 0.0126982+0.0169442j -0.0116616+0.0159095j 0.0210538+0.00387419j 0.000684811+0.00611664j -0.00644078-0.00482516j 0.00443251-0.00832894j 0.00448882-0.00717069j 0.007027-0.0186043j 0.00169259+0.0098676j 0.00444195+0.0139014j 0.0163413+0.0107968j 0.00391826-0.0103912j 0.0148168+0.0181558j 0.000737831-0.00216352j -0.00941986+0.00738483j 0.00303336-0.00516576j -0.00971246+0.0197528j 0.000239354+0.0102282j 0.00427819+0.0127451j -0.0117656+0.0200603j -0.00672524+0.0189828j 0.0158709+0.00994326j 0.00283706-0.00888334j -0.00299479-0.00716925j -0.00702738+0.00694402j -0.00526759-0.00577206j 0.00209293-0.0020957j -0.000224632-0.000343148j -0.00917062-0.000197723j 0.000225958+0.00261626j -0.0103456+0.00894559j -0.00684025-0.00154846j 0.0073667+0.00053092j -0.00666817-0.00711168j -0.00407609-0.0122681j 0.0108615+0.000948194j -0.00910659-0.0135873j 0.0112985-0.000103914j -0.00281121-0.00752984j 0.00991778-0.0242654j -0.00498505+0.0121559j 0.00343468+0.00588232j 0.0139567+0.010904j 0.00265763+0.00363119j 0.00263099-0.00800405j -0.0139213-0.0181834j 0.00291898+0.000802537j 0.00221445+0.00603969j 0.0148942+0.00824929j -0.0126065-0.00302262j -0.00537894+0.0144865j 0.00842473-0.00488224j 0.0012924-0.00427003j 0.00211718-0.00743455j -0.0130065+0.00949961j -0.0173385+0.00959194j 0.00960601+0.0100191j -0.0110956-0.00231898j -0.0090753+0.00345266j 0.00487889+0.0079233j -0.0306205-0.00135904j 0.00238372+0.0126149j -0.00422993-0.00339192j 0.00681747-0.0110377j -0.0193706-0.0189855j -0.00107345-0.0395307j -0.0163355+0.0228644j 0.0290133-0.00966817j 0.0208931+0.00679886j -0.00904525+0.000215791j 0.0113131+0.0214008j -0.000828727+0.0113744j -0.00836008-0.0122935j 0.00769072+0.0049698j -0.0120679+0.00710081j -0.0103461+0.00227412j 0.00612874+0.00567032j 0.0057486+4.14679e-05j -0.0200621+0.009609j 0.00448853-0.0101111j 0.00607817-0.00243885j -0.0047219+0.00267247j -0.00337796+0.0108254j 0.0167647-0.00854551j 0.0199396+0.00929604j -0.0204466-0.00644275j 0.00523234-0.0293047j 0.00812247-0.00620616j -0.0156149+0.0121023j 0.00321161+0.0130007j 0.00160469-0.0156757j -0.0205471-0.0173355j 0.0197224-0.0159058j 0.0182431-0.000356055j -0.00624219+0.0191202j -0.0119926+0.00383157j 0.00839584+0.0137338j -0.024619+0.0039334j 0.0229207+0.00678793j -0.0189992-0.0112694j -0.00656169+0.00364832j 0.00719452+0.00641742j -0.00613217+0.0142303j -0.0236992+0.00118316j -0.0089559+0.0149641j 0.0103492-0.0133996j -0.0214566-0.0208256j -0.00501425-0.0110553j -0.00672024-0.0187019j 0.0110473+0.0102069j 0.00902129-0.00226995j 0.00617148-0.0106768j 0.0145925+0.0249442j -0.002217-0.0107363j 0.00334839-0.00954277j -0.000370537+0.00424918j 0.00593183+0.00539209j 0.00046563+0.00700564j -0.0264617-0.00765248j -0.00483883-0.00103659j -0.00151331+0.00391788j 0.0125659+0.0171449j 0.00324878-0.0161573j -0.0132519+0.032874j 0.01697-0.0159297j -0.0104299-0.016566j -0.00306934-0.00217069j -0.00207883+0.0139676j 0.0337739+0.0112069j 0.00338027-0.00811856j -0.00365425+0.00934548j -0.0079428-0.00509078j -0.029773-0.0105657j 0.0256877-0.0261043j 0.00530514+0.00593178j -0.0119833+0.0090353j -0.00411709-0.015482j -0.0196522+0.0247715j -0.00592185+0.0110478j -0.0153825+0.00524003j -0.0163546-0.0104157j 0.012122+0.0205056j 0.0301868+0.0231714j -0.0283595+0.0149975j -0.0033135-0.0248988j -0.00360764-0.0523888j 0.00669014+0.00772739j -0.0334721-0.00328065j 0.0606891-0.00379295j -0.0368717+0.0225071j -0.0254263+0.00357494j 0.0203823+0.0450337j 0.00208488+0.0296625j -0.0279572-0.0151546j -0.00850005+0.00735254j -0.00862654-0.00847848j -0.0126784+0.020788j -0.00796818+0.0253315j -0.0323-0.0026719j -0.0394236-0.00938862j -0.000568901-0.00310945j 0.0102679+0.0107435j -0.0027051-0.0282239j -0.0237201+0.0114963j 0.0223501+0.015859j -0.0162464+0.0110661j 0.0151575-0.020418j 0.0408879+0.0173227j -0.00804456-0.0442387j 0.00466955-0.0173656j 0.0145784-0.0114697j -0.0135436+0.0389111j 9.13237e-05-0.000146193j -0.00351142+0.0102075j -0.0226983+0.019341j 0.00186867+0.00685394j 0.0207828+0.00200086j 0.0101571+0.025809j 0.0318492-0.0587972j -0.0373878-0.0331775j -0.0233223+0.000597661j -0.0126735+0.0372659j 0.0475149+0.0101142j -0.0201219+0.0665194j 
0.023974+0.0466349j -0.0235237+0.0393604j 0.0380342+0.0210351j 0.0556771-0.0211838j 0.0070773+0.0168502j 0.0150914+0.00894418j 0.029569+0.000115635j 0.0123163+0.0256922j 0.0229504+0.0287507j -0.0482105+0.03016j 0.00169217-0.00745951j -0.00541612+0.00751151j -0.00130875-0.0170142j -0.00498992-0.0181049j -0.0132097-0.000610702j -0.0127073-0.0231749j -0.00964032+0.00925086j 0.00144379+0.00413983j 0.0190228+0.0134178j -0.00127482-0.0298218j -0.00537863+0.00747556j -0.0216527-0.0185064j -0.00239078-0.0102931j 0.0019175+0.0106717j -0.00535784+0.00286834j 0.00047024-0.0124418j -0.0146083+0.0100607j -0.0184491-0.0173503j -0.00661018+0.00465853j -0.012225-0.000287798j 0.00654804+0.00141281j -0.00507064+0.0173631j -0.00897291-0.000464084j -0.000453416+0.0104095j -0.00851844-0.0223427j 0.0083231-0.00160157j -0.00123082+0.00577568j -0.0336913-0.0141095j 0.00499577+0.00331257j -0.0188708+0.0337815j -0.000382685-0.00656847j 0.00917809-0.00434002j -0.0150172-0.00512626j -0.00730314-0.000673386j -0.0263282-0.0376029j 0.0167528-0.01723j -0.0143978-0.0166909j 0.013316+0.0072142j -0.00310145+0.0307296j 0.0175404+0.0200563j 0.0054222-0.0152824j 0.0274951+0.0195502j 0.00871123+0.000635772j -0.0104971+0.00420777j 0.0058595-0.00448641j -0.0204358-0.018252j -0.0128244+0.0135983j 0.00660485-0.00855815j 0.0105964-0.000815188j 0.0100932-0.0112367j 0.0134746-0.00314925j 0.0104857+0.0115509j 0.0157841-0.000202731j 0.0324902+0.016466j 0.00076223-0.0133145j 0.0222766+0.027954j 0.0273636-0.020748j -0.0308488-0.013848j -0.00946893-0.00528456j 0.0249658-0.00578167j 0.0415254+0.0262708j 0.0381348+0.0100666j 0.0357174+0.0130636j 0.00898584+0.0123905j 0.0010742+0.000235142j 0.0112565+0.00881473j -0.0221278-0.0208807j 0.0172272+0.0174506j 0.00139035+0.00633064j 0.00459315+0.00563306j 0.0147478-0.00217499j -0.0023567-0.0248309j -0.0124584+0.00309425j -0.00653626+0.0153905j 0.0379233-0.000293942j -0.010197-0.0212391j 0.0263957-0.0159388j -0.00350745-0.00688095j 0.0123211+0.0118431j 0.00261389+0.0203986j 0.0120571+0.0358898j 0.0314739-0.00942581j -0.0221862+0.00215523j 0.0393028+0.00964877j -0.0175117-0.00401778j 0.0179566-0.00567204j 0.0452877-0.0136097j 0.0146954-0.0118096j 0.00085621+0.0127944j -0.0100139+0.010144j 0.0044591-0.025925j 0.0143598-0.00627845j -0.00826146-0.00780033j 0.00968228+0.00599165j 0.00972364-0.00701422j -0.00356191+0.0136278j 0.00466489+0.00136474j -0.00470444-0.0251104j -0.0129042+0.00269611j -0.0206446-0.00556007j -0.00649561-0.0116556j 0.000709541-0.0142512j 0.0358795+0.00757129j 0.0109793+0.0107676j -0.00860423+0.0114704j -0.00550733-0.00206913j -0.0253052+0.0349636j -0.0186646-0.00734381j -0.00974199+0.0271513j -0.0379145-0.0101793j -0.00802493-0.0214036j 0.00808761+0.00293516j -0.0237613-0.0129936j 0.0569036-0.00516046j -0.0330815-0.00973474j 0.0185265+0.0148884j -0.0298144+0.0484752j -0.00390608-0.0020921j -0.0377177-0.0357685j -0.0217141+0.0112368j -0.0690558-0.0414774j -0.0027433+0.0028747j 0.0495554+0.0301588j 0.0231648+0.0106645j 0.054837+0.0324141j -0.0123509-0.0266079j 0.0316851-0.00513639j 0.0450194+0.0298232j -0.0218506-0.00216253j 0.0273338+0.015773j -0.0103988+0.0106203j -0.000426858-0.0139769j 0.0182592+0.00311481j -0.0104386-0.011065j 0.0208034-0.00923855j -0.0126469-0.0174088j -0.000792329-0.00254778j -0.0126611-0.00792764j 0.0155954-0.000516139j 0.0185134-0.0105226j 0.0440828+0.00578639j 0.0131403+0.0164708j 0.0112972-0.0119866j -0.0501742-0.0206131j -0.00389445+3.24084e-05j 0.017504-0.0102014j 0.0229668-0.0321101j -0.0110909-0.0172553j 0.00767665+0.00436885j -0.0562483+0.0486174j 0.00860494-0.011295j 0.00258546+0.00322707j 0.0375446+0.0181438j -0.03487+0.00191385j 0.0304364+0.0139636j -0.0206378+0.000356292j -0.0435564-0.0241697j 0.0216592+0.00558739j -0.025986-0.0170716j -0.0511393-0.0336644j 0.0114575+0.0350201j -0.00181828+0.0290194j 0.0017947-0.0138317j 0.0216777+0.0296427j -0.0342751+0.0407464j -0.0131265+0.00183748j -0.0162565+0.00269202j -0.0235561-0.0127547j -0.00471199+0.00480368j -0.0313873-0.00415146j 0.0013606+0.0103008j 0.0245275-0.0170343j 0.0072177-0.00660285j 0.0260808+0.0162997j -0.0302338+0.00460909j 0.0512308-0.0380661j 0.0076108-0.00790097j -0.0231901+0.00189841j 0.0375628+0.00950525j -0.0426173-0.00544369j -0.0164404-0.00670716j 0.0526552+0.0228471j 0.000332335-0.0309585j -0.0179405-0.0297489j 0.0281849+0.0138597j -0.000930039-0.0217361j -0.00509721+0.0381021j -0.0157375-0.00138496j 0.0294134-0.0130157j 0.0414571+0.0300581j 0.0324295-0.0220781j -0.0341293-0.0146245j 0.022637+0.0114478j -0.0258127+0.000569199j -0.0566265+0.0401651j 0.0104399+0.0600894j -0.0417993+0.0326548j 0.0259563+0.0465622j -0.0759309+0.0548647j -0.0667159-0.0547205j 
