-0.0147175-0j 0.999538-0j -0.00151671-0j -0.00606304-0j -0.00612587-0j 0.101951-0j 0.103007-0j -8.9317e-05-0j -9.02426e-05-0j -0.00428452-0j -0.00530183-0j -0.000714087-0j -0.00309273-0j 0.0836275-0j -0.000883638-0j 0.00849056-0j 0.103484-0j -0.000515456-0j -5.25975e-06-0j 0.0603655-0j 0.0105065-0j -6.50861e-06-0j 0.00612881-0j -3.79669e-06-0j -0.00331669-0j -0.00386948-0j -0.000535229-0j -0.00236956-0j -0.00338579-0j 0.041569-0j -0.00139657-0j -0.000624434-0j -6.30774e-05-0j -0.000382386-0j 0.0104469-0j 0.0484971-0j 0.000612369-0j -0.00054638-0j 0.0296983-0j -7.35903e-05-0j -0.00022537-0j -2.93844e-07-0j 0.042435-0j -4.50646e-05-0j 0.012188-0j 0.0074636-0j 0.00071443-0j 0.0175035-0j -6.43915e-05-0j 0.000437497-0j 0.0106645-0j -2.65601e-05-0j -3.42818e-07-0j 0.000625126-0j -2.09933e-07-0j 0.00439889-0j 0.000257851-0j -2.99966e-07-0j -1.2373e-07-0j -0.00270637-0j -0.00305717-0j -0.000427914-0j -0.00249617-0j -0.00252203-0j 0.032179-0j -0.00218415-0j -0.000225531-0j -0.000483381-0j -4.88288e-05-0j -0.00180183-0j -0.000575693-0j -0.000394679-0j 0.00536316-0j 0.03635-0j 0.00572836-0j -0.000398769-0j -4.69856e-06-0j -0.000254764-0j -5.5158e-05-0j -0.000345344-0j 0.000953065-0j 0.0296797-0j -0.000284894-0j 3.95034e-05-0j -0.000208014-0j 0.0299872-0j -4.50363e-05-0j 0.00605833-0j -9.10251e-05-0j -1.54772e-08-0j -0.00021017-0j 0.00647087-0j 0.0259697-0j -5.30758e-06-0j -4.5503e-05-0j 0.00494661-0j -0.000182012-0j 0.0010766-0j -3.94068e-05-0j 0.0214239-0j 0.00528344-0j 0.00499787-0j -4.33362e-06-0j -0.000150152-0j 4.46238e-05-0j 0.00684504-0j -3.25089e-05-0j 0.00533819-0j 0.00432828-0j 0.000879042-0j -4.37853e-06-0j -4.79744e-05-0j -1.03868e-05-0j -1.74834e-08-0j 0.00462301-0j -3.79192e-06-0j 0.00357065-0j 3.64352e-05-0j 0.000888151-0j 0.00381379-0j 0.000769161-0j -3.12817e-06-0j 3.68128e-05-0j -1.42751e-08-0j 0.00114084-0j 3.18808e-05-0j 0.00121852-0j 0.000634526-0j -1.44231e-08-0j -9.99467e-07-0j -1.24907e-08-0j 2.63003e-05-0j 0.000202734-0j 8.40308e-06-0j -1.03043e-08-0j -3.29228e-09-0j 
-0.201936-0j 0.00151671-0j 0.968206-0j 0.000875125-0j 0.000884193-0j -0.014706-0j -0.0148584-0j 0.174738-0j 0.176549-0j 0.000618418-0j 0.000765253-0j -0.00979783-0j 0.000446398-0j 6.3117e-05-0j -0.0121242-0j 0.0569804-0j 7.81033e-05-0j -0.00707245-0j 0.0207252-0j 4.55603e-05-0j 0.0705097-0j 0.0256462-0j 0.0411306-0j 0.0149603-0j 0.000478724-0j 0.000558511-0j -0.00734376-0j 0.000342017-0j 0.000488697-0j 6.30774e-05-0j 0.000201577-0j -0.00856772-0j 0.0402659-0j -0.00524664-0j -0.000749519-0j 7.35903e-05-0j 0.0125948-0j -0.00749676-0j 4.50646e-05-0j 0.0469769-0j -0.00309225-0j 0.00193651-0j 6.43915e-05-0j 0.0287674-0j -0.000874439-0j -0.000535483-0j 0.0146939-0j 2.65601e-05-0j 0.0411048-0j 0.00899816-0j -0.000765134-0j 0.0169549-0j 0.00225926-0j 0.0128572-0j 0.00138351-0j -0.000315602-0j 0.00530332-0j 0.00197685-0j 0.00081541-0j 0.000390631-0j 0.000441264-0j -0.00587132-0j 0.000360291-0j 0.000364024-0j 4.88288e-05-0j 0.000315254-0j 3.25525e-05-0j -0.00663236-0j 0.0311703-0j 0.000260072-0j 8.30941e-05-0j -0.0054153-0j -0.000773614-0j 5.5158e-05-0j 2.87727e-06-0j -0.00547142-0j 0.00919216-0j 3.6772e-05-0j 0.0352106-0j -0.00473839-0j 0.0031813-0j 4.50363e-05-0j -0.00390897-0j 0.00163642-0j 3.00242e-05-0j 4.5503e-05-0j 0.0287493-0j -0.00087389-0j -0.00124893-0j 0.000153319-0j 3.03354e-05-0j 3.25022e-06-0j 3.94068e-05-0j 0.0103837-0j 0.0290472-0j -0.000713528-0j 2.62712e-05-0j 0.00359366-0j 0.0251556-0j 3.25089e-05-0j 2.65379e-06-0j -0.000720923-0j 0.00847822-0j 2.16726e-05-0j 0.00184853-0j 1.03868e-05-0j 0.0207523-0j 2.68129e-06-0j -0.000624337-0j 0.00293421-0j 0.00856608-0j 6.92451e-06-0j 0.00663047-0j 0.000173192-0j 2.32207e-06-0j 0.00741844-0j -0.000515052-0j 0.00150932-0j 0.00296462-0j 1.91561e-06-0j 0.00256744-0j 0.0061199-0j 0.00152496-0j 0.000141411-0j -0.000164562-0j 0.00132065-0j 6.12046e-07-0j 0.00211803-0j 0.000142876-0j 0.00195534-0j 0.000123735-0j 0.00108948-0j 0.00067672-0j 0.000348095-0j 0.000102076-0j 3.26137e-05-0j 
0.0121337-0j 0.000171468-0j 2.47493e-05-0j -0.71616-0j 0.694938-0j 0.000883638-0j -0.000857454-0j 7.36365e-05-0j -7.14545e-05-0j 0.00353233-0j 8.65137e-05-0j -0.0843472-0j -0.00494815-0j 0.000360517-0j -0.00206583-0j 7.35903e-05-0j 8.82976e-06-0j 0.118155-0j 4.33635e-06-0j -0.000505018-0j 1.80237e-06-0j 1.06206e-07-0j -0.000103086-0j -6.07442e-06-0j 0.00273441-0j 6.3141e-05-0j 0.000441264-0j 0.00195356-0j -0.00268088-0j -0.0516195-0j -0.003363-0j 1.01893e-05-0j -0.00745063-0j 0.000315254-0j 4.50363e-05-0j -0.00119196-0j 5.30758e-06-0j -0.000432626-0j -0.0368787-0j -0.000172044-0j -0.000542702-0j 2.42257e-07-0j 0.0506089-0j -0.00532298-0j 1.03994e-06-0j 3.21755e-05-0j 1.22559e-07-0j 0.0634858-0j 0.00730477-0j 3.79192e-06-0j -4.41547e-05-0j 0.00916338-0j 5.59401e-09-0j -5.20368e-06-0j 1.73077e-07-0j -5.53893e-05-0j -6.52769e-06-0j -2.37514e-07-0j -2.97947e-07-0j 0.00223124-0j 4.9886e-05-0j 0.00035279-0j 0.00205794-0j -0.00199696-0j 0.000278905-0j 3.56402e-05-0j -0.0534648-0j 7.88766e-06-0j 4.02564e-05-0j -0.00288279-0j -0.00185153-0j 0.000325389-0j -0.00665986-0j 6.23574e-06-0j 1.64346e-05-0j -0.000315747-0j -0.000554988-0j -0.00119536-0j 9.00052e-07-0j 5.63522e-06-0j 4.10865e-06-0j 0.000257242-0j -0.00045581-0j 3.42388e-07-0j -0.0493122-0j -0.00024962-0j 3.71297e-05-0j -0.000148901-0j -0.000292752-0j 1.276e-08-0j 0.047851-0j 3.67445e-07-0j 4.45503e-06-0j -1.24084e-05-0j -3.60295e-05-0j -0.00614259-0j -0.00085401-0j 9.18612e-08-0j 6.43028e-07-0j -0.000360349-0j 1.51582e-05-0j 0.00596057-0j -0.000511883-0j 0.0690773-0j 7.6551e-09-0j -0.000231441-0j -5.20119e-05-0j -1.4709e-05-0j -0.00010638-0j 3.78954e-06-0j 0.000496715-0j 0.0443662-0j -3.34056e-05-0j 2.85289e-10-0j 2.62515e-07-0j -8.865e-06-0j 0.00860464-0j 3.15795e-07-0j -3.67725e-06-0j -2.12338e-05-0j 6.56288e-08-0j 0.000717053-0j -3.06437e-07-0j 1.1769e-08-0j 0.00552649-0j 5.46907e-09-0j -1.36378e-05-0j -5.30844e-06-0j -1.14202e-08-0j 0.000460541-0j 2.0382e-10-0j -4.4237e-07-0j -3.40945e-06-0j -2.8412e-07-0j -1.64862e-08-0j -1.05885e-08-0j 
0.100878-0j 0.00288326-0j 0.000415898-0j -0.000883638-0j 0.000857454-0j -0.698797-0j 0.67809-0j 0.00186264-0j -0.00180745-0j -0.000624434-0j -1.52936e-05-0j 0.00489454-0j 0.000874717-0j 0.012188-0j 0.000119877-0j -0.11763-0j 0.000298508-0j -0.00685635-0j 0.000146506-0j -0.0170732-0j -0.002881-0j 3.58823e-06-0j 0.164779-0j -0.000205228-0j -0.000483381-0j -1.11618e-05-0j 0.0036686-0j -0.000345344-0j 0.000473918-0j 0.00605833-0j 0.000594501-0j 8.47124e-05-0j 0.00087389-0j 0.00262097-0j -0.0716055-0j 0.000139894-0j -0.0127705-0j -0.00359678-0j 0.00432828-0j 2.01792e-05-0j -0.00451194-0j 1.02417e-05-0j -0.00593973-0j 0.000624337-0j -0.00165346-0j -0.0511575-0j -0.000294886-0j -0.00745103-0j -0.000856783-0j -0.00912368-0j 0.0702038-0j -0.00107478-0j 2.36494e-07-0j 0.0125205-0j 7.31704e-06-0j 0.0880663-0j 0.0157062-0j -1.00412e-05-0j -1.25961e-05-0j -0.000394431-0j -8.81867e-06-0j 0.00293304-0j -0.000363796-0j 0.000353016-0j 0.00468982-0j -6.30037e-06-0j -3.28692e-05-0j 6.55767e-05-0j 0.000676487-0j 0.000509611-0j 0.000327307-0j 0.00270523-0j -0.0367605-0j 0.000104855-0j 0.000834861-0j -0.00262507-0j 9.79849e-05-0j -7.3489e-07-0j 1.51249e-05-0j 4.68503e-05-0j -0.013204-0j 0.00432556-0j -0.00378953-0j -0.00110034-0j -3.03163e-05-0j -0.00419739-0j 0.000623945-0j -0.00082189-0j -0.00243389-0j 6.47788e-07-0j 2.9418e-05-0j 1.86658e-05-0j 7.49119e-05-0j 2.19074e-06-0j -0.000605456-0j -0.0339053-0j -5.2503e-07-0j -0.000295215-0j 1.08057e-05-0j -0.00605932-0j 0.000770018-0j 0.0329006-0j 9.03745e-05-0j 4.24676e-05-0j -2.46013e-05-0j -0.00389171-0j -0.000874032-0j -0.000747201-0j -0.000587187-0j -0.0121785-0j -8.76965e-05-0j 2.72756e-05-0j -0.000561363-0j 1.44832e-08-0j 1.33355e-05-0j 1.56514e-06-0j 0.0474951-0j -0.00101488-0j 0.0118176-0j -0.00107865-0j -0.000210912-0j -0.000126598-0j 0.000984803-0j 5.97475e-07-0j 0.0305046-0j -1.7576e-05-0j -0.000692785-0j 0.0170598-0j -5.7977e-07-0j -8.13099e-05-0j 1.03473e-08-0j 0.00142165-0j 0.010957-0j 0.000913083-0j -8.36952e-07-0j -5.37548e-07-0j 
-0.0255769-0j 2.52596e-06-0j 0.00494174-0j 7.36365e-05-0j -7.14545e-05-0j -0.00186264-0j 0.00180745-0j -0.676582-0j 0.656533-0j 5.20362e-05-0j 1.27447e-06-0j -0.00124098-0j -7.28931e-05-0j 5.31092e-06-0j -3.0394e-05-0j 0.0146939-0j 1.30075e-07-0j 0.00173838-0j -0.164603-0j -7.43962e-06-0j 0.000359883-0j -0.00403146-0j -0.0205835-0j 0.230579-0j 4.02817e-05-0j 9.30154e-07-0j -0.000930151-0j 2.87787e-05-0j -3.94932e-05-0j 5.30758e-06-0j -4.95417e-05-0j -2.14783e-05-0j 0.0103837-0j -0.000664532-0j -9.49331e-05-0j 1.22559e-07-0j -0.0487668-0j 0.000911942-0j 3.79192e-06-0j 0.000239771-0j 0.00114397-0j -0.023234-0j -5.20368e-06-0j 0.00741844-0j -2.19212e-06-0j -6.78235e-05-0j -0.00112608-0j -6.52769e-06-0j -0.0101804-0j -0.0348407-0j 9.30747e-05-0j -0.0127707-0j -0.000536501-0j 0.0478121-0j -0.0165992-0j 0.000116756-0j 0.0599773-0j 0.0227792-0j 0.028575-0j 3.28692e-05-0j 7.3489e-07-0j -0.000743653-0j 3.03163e-05-0j -2.9418e-05-0j 4.10865e-06-0j 5.2503e-07-0j 2.7391e-06-0j -1.66266e-05-0j 0.00803809-0j -4.24676e-05-0j -2.72756e-05-0j -0.000685894-0j -9.79849e-05-0j 9.18612e-08-0j 2.42105e-07-0j 0.00066557-0j -0.0355918-0j 6.12408e-08-0j 0.000179715-0j -1.18786e-05-0j 0.000820384-0j 3.78954e-06-0j 0.000960811-0j -0.0129967-0j 2.52636e-06-0j -3.67725e-06-0j 0.00741378-0j -2.19074e-06-0j 0.000617099-0j -0.00246044-0j -2.4515e-06-0j 5.41297e-09-0j 6.56288e-08-0j -0.000795762-0j -0.00719409-0j -9.03745e-05-0j 4.37525e-08-0j 1.83421e-05-0j 0.000128395-0j -5.30844e-06-0j 2.23301e-07-0j 8.76965e-05-0j -0.0328275-0j -3.53896e-06-0j -0.00029058-0j -3.40945e-06-0j -0.0103853-0j -2.16684e-07-0j -1.56514e-06-0j 0.000756666-0j 0.0318547-0j -2.27296e-06-0j -0.00667017-0j -5.50105e-05-0j 3.86721e-09-0j -0.00056852-0j 0.000126598-0j -0.0119873-0j -0.000734244-0j -3.12803e-07-0j 1.31043e-05-0j 0.0459852-0j 0.0116321-0j -0.00226934-0j 8.13099e-05-0j -0.0002076-0j -2.00904e-07-0j -0.00105995-0j 0.0022021-0j 0.0295348-0j -3.93014e-05-0j 0.0167919-0j -0.000680772-0j 0.0107849-0j 0.00317893-0j 0.00204172-0j 
0.00742568-0j 0.00530183-0j 0.000765253-0j -0.00294176-0j 0.00309079-0j -0.000520035-0j 0.00054638-0j -4.33363e-05-0j 4.55316e-05-0j -0.413938-0j 0.492577-0j 0.000360291-0j -0.298796-0j 0.000220632-0j -0.000428738-0j 4.50363e-05-0j -0.000262547-0j 0.000260072-0j 2.65379e-06-0j 0.000159261-0j -5.35922e-05-0j -3.15795e-06-0j 3.25089e-05-0j 1.91561e-06-0j 0.00167343-0j 0.00195233-0j -0.0517097-0j -0.00349496-0j -0.00164277-0j 0.000220494-0j 0.000704634-0j -0.060328-0j 3.18255e-05-0j 0.107996-0j 2.75617e-05-0j 0.000257242-0j 3.24818e-06-0j 0.0507625-0j -0.000460501-0j 3.71297e-05-0j -0.0217735-0j 1.48258e-07-0j -0.000216454-0j -6.64676e-05-0j 3.21553e-05-0j -5.75627e-05-0j 3.78954e-06-0j 9.28437e-05-0j -3.12425e-05-0j -6.78382e-06-0j -2.70568e-05-0j 1.34008e-05-0j 1.72968e-07-0j -3.18867e-06-0j -3.09638e-07-0j 1.16055e-05-0j 1.36772e-06-0j -1.45542e-07-0j 6.24274e-08-0j 0.00136549-0j 0.00154249-0j 0.000215903-0j -0.00121113-0j 0.00127249-0j -0.0326835-0j -0.00322148-0j 0.000113791-0j 0.000243888-0j -0.00471746-0j -0.000874241-0j 0.000290464-0j -0.000191497-0j 2.84477e-05-0j -0.03692-0j 1.00578e-05-0j 0.000201198-0j 2.37064e-06-0j 0.00012854-0j -0.00532894-0j -0.000509361-0j 2.51445e-06-0j 0.0289889-0j -0.00013823-0j 2.09537e-07-0j -0.000100928-0j -0.0304574-0j 0.00418419-0j 3.21351e-05-0j 4.59264e-05-0j 7.80899e-09-0j 0.00010604-0j 1.13615e-05-0j 0.0771075-0j 2.67793e-06-0j -0.00439615-0j -2.52319e-05-0j -0.000268457-0j 2.84037e-06-0j 0.0111295-0j 0.0209253-0j -8.92082e-06-0j 2.65101e-05-0j -2.10266e-06-0j -7.28534e-05-0j 2.36697e-07-0j -0.00695238-0j 0.00302031-0j 9.37274e-06-0j -6.71142e-05-0j -2.23021e-06-0j 2.20918e-06-0j 2.42053e-05-0j -0.00100349-0j 8.82119e-09-0j -2.37285e-05-0j -5.59285e-06-0j -1.82133e-05-0j -1.8585e-07-0j 2.34318e-06-0j -6.43939e-06-0j -5.93212e-06-0j -1.51778e-06-0j 1.95265e-07-0j -6.92624e-09-0j 6.05134e-06-0j -4.94343e-07-0j 2.13947e-06-0j -1.60985e-06-0j 7.27711e-09-0j 5.04278e-07-0j -1.84231e-08-0j -1.34154e-07-0j 5.34868e-07-0j 4.45723e-08-0j -4.99962e-09-0j 1.66111e-09-0j 
-0.00750263-0j 0.00514472-0j 0.000742577-0j -0.00309079-0j 0.00312037-0j -0.00054638-0j 0.000551609-0j -4.55316e-05-0j 4.59674e-05-0j 0.418227-0j -0.497043-0j -0.000364024-0j 0.266751-0j -0.000222918-0j 0.000432626-0j -4.5503e-05-0j 0.000264928-0j -0.000232179-0j -2.68129e-06-0j -0.00014218-0j 5.40782e-05-0j 3.18659e-06-0j -2.90224e-05-0j -1.71016e-06-0j -0.00169077-0j 0.00189448-0j 0.0522456-0j -0.00120794-0j 0.00172464-0j -0.000222778-0j -0.00333757-0j -0.0585403-0j -3.21553e-05-0j 0.037326-0j -2.78473e-05-0j 0.00024962-0j -3.28184e-06-0j -0.0532922-0j -0.000159161-0j 3.60295e-05-0j 0.103133-0j -1.49795e-07-0j 0.000227242-0j -2.29729e-05-0j 3.12025e-05-0j -1.98951e-05-0j 3.67725e-06-0j -0.000439764-0j 3.27995e-05-0j -2.34466e-06-0j 2.84052e-05-0j -6.34744e-05-0j 1.67843e-07-0j 3.34758e-06-0j -1.07018e-07-0j -5.49705e-05-0j -6.47833e-06-0j 1.52796e-07-0j -2.95694e-07-0j -0.00137964-0j 0.00149678-0j -0.00021814-0j -0.00127249-0j 0.00128466-0j 0.0330222-0j 0.00106935-0j -0.00011497-0j 0.000236661-0j 0.00476635-0j -0.000811608-0j -0.00305626-0j -0.000201198-0j -2.87425e-05-0j -0.035826-0j -1.0162e-05-0j 0.000203123-0j -2.39521e-06-0j 0.000124731-0j -0.00517103-0j 0.000169079-0j -2.5405e-06-0j 0.0304574-0j -0.000128326-0j -2.11709e-07-0j -0.00010604-0j -0.030749-0j 0.00439615-0j 3.11829e-05-0j -0.000483237-0j -7.88991e-09-0j 0.000107055-0j 1.10248e-05-0j -0.0255953-0j 2.59857e-06-0j -0.00443823-0j -2.65101e-05-0j 8.91125e-05-0j 2.7562e-06-0j -0.00369436-0j 0.0194262-0j -9.37274e-06-0j 2.67638e-05-0j -2.20918e-06-0j -6.7634e-05-0j 2.29684e-07-0j 0.0731528-0j 0.00280392-0j 9.46245e-06-0j 2.22781e-05-0j -2.34318e-06-0j 2.23032e-06-0j -0.000254688-0j 0.0105587-0j 8.5598e-09-0j 7.8765e-06-0j 1.85651e-06-0j -1.69085e-05-0j -1.95265e-07-0j 2.36561e-06-0j -5.97806e-06-0j 1.96913e-06-0j -1.40904e-06-0j 1.97134e-07-0j -7.27711e-09-0j -6.36721e-05-0j 1.64094e-07-0j -2.25115e-05-0j -1.49451e-06-0j 7.34676e-09-0j -5.306e-06-0j 6.11542e-09-0j -1.24543e-07-0j -5.62787e-06-0j -4.68989e-07-0j -4.64144e-09-0j -1.74782e-08-0j 
0.0582052-0j -0.000883638-0j 0.0121242-0j -0.0702453-0j 0.0738038-0j -0.00407623-0j 0.00428272-0j -0.0010335-0j 0.00108586-0j -0.000360291-0j 0.000428738-0j -0.404612-0j -0.000260072-0j -3.6772e-05-0j 0.481479-0j 0.000713528-0j 4.37579e-05-0j -0.292064-0j 8.45324e-05-0j -2.65434e-05-0j -0.000849083-0j -0.000100592-0j 0.000515052-0j 6.10187e-05-0j -0.000278905-0j -0.000325389-0j 0.00211674-0j 0.000582493-0j 0.000273796-0j 0.00526508-0j -0.000117439-0j 0.00246953-0j -0.072241-0j -0.00442081-0j 0.000216038-0j 0.00614259-0j 7.74639e-05-0j -0.00207796-0j -0.0109961-0j -0.0842812-0j 0.000891299-0j 5.90935e-06-0j -0.00516863-0j 0.150875-0j 0.000252045-0j -0.000451197-0j 9.03745e-05-0j 0.00221698-0j 0.0709176-0j -0.000161783-0j -0.000212081-0j -0.0304187-0j 6.89424e-06-0j -7.60448e-05-0j -1.23417e-05-0j 9.09678e-05-0j 3.26179e-05-0j -5.8011e-06-0j 2.48826e-06-0j -0.000227582-0j -0.000257081-0j 0.00169233-0j 0.000201855-0j -0.000212081-0j -2.84477e-05-0j 0.000536914-0j 0.0054533-0j 0.00191168-0j 0.000390325-0j 0.000145707-0j -4.84107e-05-0j -0.00150102-0j -0.0319472-0j -3.21351e-05-0j -1.6763e-06-0j 0.00157706-0j -0.00810002-0j 0.00616016-0j 0.000440919-0j -0.00399256-0j 3.98373e-05-0j 2.52319e-05-0j -0.00108349-0j 6.67448e-06-0j -0.00483684-0j -2.65101e-05-0j -0.000346201-0j -0.0360882-0j 0.000359988-0j 3.73766e-07-0j 0.00508187-0j -1.89358e-06-0j 6.71142e-05-0j -0.00914994-0j 0.000363739-0j 0.0283358-0j -0.0128655-0j 4.50011e-05-0j -0.00092086-0j 1.82133e-05-0j 1.4868e-06-0j -0.0297713-0j 0.00718437-0j -0.00349142-0j 7.53963e-06-0j -6.05134e-06-0j -0.000249901-0j -1.56212e-06-0j 0.0753703-0j -3.5334e-05-0j -0.00754832-0j 0.00116001-0j 8.30291e-05-0j 4.22213e-07-0j 3.95474e-06-0j 0.0191097-0j 0.0204539-0j -5.91998e-06-0j 3.7124e-05-0j 1.07323e-06-0j -9.39848e-05-0j 0.00518595-0j 6.21988e-06-0j -3.31514e-07-0j -0.00679574-0j -1.57465e-05-0j -3.56578e-07-0j -2.55054e-05-0j 3.48308e-07-0j -0.00172302-0j -8.81793e-07-0j -4.27327e-06-0j 8.47412e-06-0j 1.41978e-06-0j -2.39299e-07-0j 7.95066e-08-0j 
-0.00075788-0j 0.103484-0j -7.81033e-05-0j 0.000300243-0j -0.000315453-0j -0.0101503-0j 0.0106645-0j 4.42299e-06-0j -4.64705e-06-0j -0.000220632-0j 0.000262547-0j -3.6772e-05-0j -0.000159261-0j -0.407464-0j 4.37579e-05-0j 0.000879042-0j 0.484873-0j -2.65434e-05-0j -2.70851e-07-0j -0.294123-0j -0.00104604-0j 3.22307e-07-0j 0.000634526-0j -1.95511e-07-0j -0.000170794-0j -0.000199259-0j -2.75617e-05-0j 0.000356703-0j 0.000167665-0j 0.0043037-0j -7.19164e-05-0j -3.21553e-05-0j -3.24818e-06-0j 5.75627e-05-0j -0.050901-0j 0.00502099-0j 6.33995e-05-0j 2.70568e-05-0j -0.00898829-0j -3.78954e-06-0j -1.16055e-05-0j -1.51315e-08-0j -0.00422486-0j 6.78382e-06-0j -0.0593845-0j 0.106307-0j 7.39661e-05-0j 0.00181217-0j 3.18867e-06-0j -0.00013241-0j 0.0499686-0j -1.36772e-06-0j -1.76535e-08-0j -6.22381e-05-0j 3.16023e-08-0j -0.021433-0j 2.66958e-05-0j 1.48544e-08-0j -6.37147e-09-0j -0.000139365-0j -0.000157429-0j -2.20355e-05-0j 0.000123611-0j -0.000129872-0j 0.00333154-0j 0.000328791-0j -1.16137e-05-0j -2.48917e-05-0j -2.51445e-06-0j 8.92268e-05-0j -2.96454e-05-0j 1.95445e-05-0j 0.000555257-0j 0.00376337-0j -0.0563142-0j -2.05346e-05-0j -2.41953e-07-0j -1.31191e-05-0j -2.84037e-06-0j 5.19865e-05-0j -0.00464369-0j -0.00295493-0j 1.4108e-05-0j 4.08985e-06-0j 1.03009e-05-0j 0.00310462-0j 2.23021e-06-0j 0.000627229-0j -4.68735e-06-0j -7.97002e-10-0j -1.08227e-05-0j -0.0636137-0j -0.00785981-0j -2.73315e-07-0j -2.34318e-06-0j -0.000492489-0j 2.73993e-05-0j -0.0052456-0j 5.93212e-06-0j -0.00213298-0j 0.0499483-0j 0.000517437-0j 2.14602e-07-0j 7.43557e-06-0j 4.61998e-06-0j 0.000708678-0j 1.60985e-06-0j -0.0524786-0j -0.00130997-0j 0.00411875-0j -2.25473e-07-0j -2.47045e-06-0j -5.34868e-07-0j -9.00309e-10-0j 0.132857-0j 5.70818e-07-0j -0.000355497-0j -3.62752e-06-0j -0.0043274-0j 0.0360546-0j 0.0109555-0j 1.54908e-07-0j 3.81129e-06-0j 7.06906e-10-0j 0.000118113-0j -9.64883e-06-0j -0.011979-0j 0.00297307-0j -7.42717e-10-0j -5.14677e-08-0j 1.8803e-09-0j -2.61848e-06-0j -0.000987795-0j 8.69984e-07-0j 5.10272e-10-0j -1.69537e-10-0j 
-0.0588083-0j -0.000857454-0j 0.0117649-0j -0.0738038-0j 0.0745102-0j -0.00428272-0j 0.00432371-0j -0.00108586-0j 0.00109625-0j 0.000364024-0j -0.000432626-0j 0.408805-0j 0.000232179-0j 3.71531e-05-0j -0.485845-0j -0.000720923-0j -4.41547e-05-0j 0.260741-0j -8.54084e-05-0j 2.36967e-05-0j 0.000856783-0j 0.000101504-0j -0.000459814-0j -5.44746e-05-0j 0.000281795-0j -0.000315747-0j -0.00213867-0j 0.000201324-0j -0.00028744-0j -0.00531964-0j 0.000556262-0j 0.00239635-0j 0.0729896-0j -0.00152794-0j -0.000218277-0j 0.00596057-0j -7.82666e-05-0j 0.00218152-0j -0.00380054-0j -0.0817837-0j -0.00422173-0j -5.97059e-06-0j 0.00542621-0j 0.0521463-0j 0.000244576-0j -0.000155945-0j 8.76965e-05-0j -0.0105009-0j -0.0744519-0j -5.59164e-05-0j 0.00022265-0j 0.144081-0j 6.68995e-06-0j 7.98346e-05-0j -4.26559e-06-0j -0.000430878-0j -0.000154498-0j 6.0902e-06-0j -1.17859e-05-0j 0.00022994-0j -0.000249463-0j -0.00170986-0j 0.000212081-0j -0.000214111-0j 2.87425e-05-0j -0.000178225-0j -0.00550981-0j 0.00185504-0j -0.00039437-0j 0.000135268-0j 0.000509376-0j -0.00157706-0j 0.0322783-0j -3.11829e-05-0j 1.69367e-06-0j 0.00159215-0j 0.00818396-0j 0.00597762-0j 0.000427853-0j 0.0013253-0j -4.02502e-05-0j 2.65101e-05-0j -0.00100587-0j -6.74365e-06-0j -0.00508187-0j -2.67638e-05-0j -0.000363739-0j -0.0350188-0j -0.00378779-0j -3.77639e-07-0j 0.00513051-0j -1.83747e-06-0j -2.22781e-05-0j -0.00887881-0j 0.000367221-0j 0.0297713-0j 0.00427062-0j 4.36676e-05-0j 0.000305673-0j 1.69085e-05-0j 1.56212e-06-0j -0.0300562-0j 0.00754832-0j -0.00324128-0j 7.31621e-06-0j 6.36721e-05-0j -0.000231998-0j -1.57707e-06-0j -0.0250187-0j -3.7124e-05-0j -0.00762057-0j -0.0122057-0j -0.00087363-0j 4.09702e-07-0j -1.31275e-06-0j -0.00634333-0j 0.0189885-0j -6.21988e-06-0j 3.74793e-05-0j 9.96343e-07-0j 3.11976e-05-0j 0.00481442-0j 6.27941e-06-0j -3.48308e-07-0j 0.0715047-0j 5.22695e-06-0j 3.75191e-06-0j -2.36782e-05-0j 3.51642e-07-0j 0.0181296-0j 2.92705e-07-0j -3.96712e-06-0j -8.91645e-05-0j -1.49389e-05-0j -2.22155e-07-0j -8.36567e-07-0j 
