-0.00398279-0.0215243j 0.00827675+0.00764983j -0.00824781-0.00238042j -0.0119383-0.0315682j 0.00684908+0.0101013j -0.000271028+0.0193833j -0.012825-0.00927175j -0.0112765-0.00329957j -0.0174313-0.0504694j 0.000524439-0.00409388j -0.00877243+0.0147137j -0.0104715-0.0183919j -0.00255316-0.00126194j -0.0164166-0.00645129j -0.0136272-0.0483086j -0.0200427-0.00651832j -0.0139775-0.0211262j -0.0142472-0.00574352j 0.000122484+0.0169948j -0.000374598+0.0257985j -0.0166183-0.00757989j -0.00379932-0.015978j -0.00298492+0.00876043j 0.00455915-0.00718599j -0.00139472-0.00391432j 0.0184859+0.00582662j -0.00695289-0.00555542j -0.00597789-0.014831j 0.0144859-0.01195j 0.0123082-0.00698368j 0.0139303-0.00469609j 0.0014406+0.0126014j 0.0137173+0.0195992j -0.00215457-0.0234495j 0.0250138-0.0149965j 0.00836105+0.00594036j 0.00183286-0.00535991j -3.37648e-05-0.0234315j 0.00883365+0.0138398j 0.0132373+0.0186014j 0.0113435-0.0133425j 0.00883327+0.00405205j -0.00402704-0.0240556j -0.0201924+0.0123467j 0.0174457+0.0270873j -0.0135675+0.0284418j -0.0215003-0.0041982j 0.00307126-0.011931j -0.00430787-0.0200787j -0.0288066-0.0309084j -0.0122776-7.77207e-05j 0.027164+0.0136674j 0.00502504-0.0272178j -0.0189568+0.00358123j 0.012065+0.00750483j -0.0018296-0.0023611j 0.00882423+0.0196053j -0.0112321-0.00932868j -0.00572951-0.00117182j 0.0358472+0.00433279j -0.00973163-0.00164351j 0.0121894+0.0104424j -0.00301643+0.0333793j -0.0168496-0.000463018j -0.00740674-0.0253577j 0.0136409+0.0163404j -0.0193503+0.0411597j -0.0221907-0.0158702j -0.032828-0.0130288j 0.0166913+0.043864j 0.00823084+0.0118651j 0.0255245+0.0331838j -0.00611001-0.0283262j 0.0200657+0.0333132j 0.0142648-0.0226892j 0.00212653+0.00764535j 0.00249422-0.0285225j 0.0174578-0.000179152j 0.0177581-0.0219722j 0.00789953-0.0226542j 0.0297153-0.00214297j -0.0440631-0.0469715j 0.0316121-0.00678442j -0.0341359+0.0276275j -0.00331794+0.047893j -0.0186327-0.0717989j 0.0259581+0.0407927j 0.0158828-0.0426811j -0.000486428+0.0432412j 0.0968196+0.0365128j 0.0220658+0.0349603j 0.0511603-0.12655j -0.046349+0.0104079j 0.0533472+0.00814676j 0.0400036+0.0573109j 0.00320219+0.00612827j -0.0100525+0.0122306j -0.0499137-0.0418602j -0.0410092+0.00839963j -0.029205-0.0806532j -0.0156902-0.016443j -0.0392896+0.00196496j 0.0286927-0.051102j 0.00827101+0.026188j 0.0182123-0.0138695j -0.000695458+0.00524533j 0.0107952+0.0376783j -0.00249432-0.0797403j 0.036905-0.000346189j -0.0849678-0.0648587j 0.00286997+0.143532j -0.0119129+0.0860654j 0.0124228+0.0866665j 0.0437799+0.0199543j 0.0098917-0.0857456j -0.0094232-0.066213j -0.0393148-0.0497714j 0.0264173-0.0974424j 0.0118245+0.067171j -0.0199047-0.0376742j 0.0345144-0.00968779j -0.00417395+0.00713216j -0.0142484-0.0188438j 0.00554009-0.0344451j 0.00200183+0.00160415j -0.0546166-0.110909j -0.0428479+0.0511798j -0.047907+0.00445548j -0.00118676+0.0305931j -0.0479-7.1619e-05j 0.032347+0.146157j 
0.00847803+0.0100222j 0.0060304+0.0232218j -0.00904733-0.0256184j 0.0128525-0.00148136j -0.000746292+0.0132208j -0.0113065-0.0133934j -0.00156308-0.0216858j -0.00307997-0.0272585j 0.0211343-0.000185926j 0.00982368+0.0141715j -0.0159933-0.0189764j 0.00794586-0.0135714j -0.0045055+0.00918453j 0.000655391-0.0272712j 0.0170746-0.0058108j -0.00382329-0.0321196j 0.00971039-0.00665335j -0.00141076-0.0169889j -0.0210703-0.00762456j -0.0218571-0.0266241j -0.00100837-0.0170942j 0.00964017-0.00178737j 0.00231126-0.0116921j 0.00695256+0.00519234j -0.00408363-0.0014515j 0.00564699+0.0262518j 0.0011507-0.00820025j -0.000463035-0.0143123j 0.0145077+0.0242384j 0.00752646+0.0255298j 0.00561599+0.0246505j -0.0125033-0.0199131j -0.0113888+0.00520491j 0.0171735+0.00553166j 0.015849+0.046827j 0.00523835+0.00179029j 0.00553271+0.00824264j 0.012001+0.00970265j -0.0161117+0.000589819j -0.00742824+0.0140584j 0.00757109+0.021121j -0.00413737+0.010277j 0.0126886+0.00589056j -0.0154071-0.0298039j -0.0153826+0.00653928j -0.0290452-0.030108j 0.00293323-0.0201698j 0.00872491+0.00191118j 0.0126078-0.00170061j 0.0154236-0.0233818j 0.000405966-0.0118933j -0.00740081+0.0279107j 0.0185526+0.0187044j -0.0134533-0.0212942j -0.003881+0.0218619j 0.0126506-0.000912559j -0.0068934-0.00583044j 0.00224238-0.0195576j -0.00658809-0.0115565j 0.00509336+0.0380872j 0.00159831-0.00729393j -0.000538824+0.0113233j -0.0227491-0.00132821j -0.00594681-0.0228028j 0.0231861+0.00892168j -0.00298156+0.0146734j -0.0281423-0.0187116j 0.00501424-0.0236991j 0.00119569-0.0441761j -0.0291212+0.00670165j -0.00308377+0.00965686j -0.0205423+0.0202985j 0.0225699-0.00525847j -0.013868+0.0203722j 0.0155615+0.0156336j -0.0118972-0.00319375j 0.00973303+0.000646615j -0.00674863+0.0246925j 0.0180222+0.017403j 0.0337712+0.0236502j 0.00660587+0.0359361j 0.0169431-0.0666508j 0.0146317+0.0335616j -0.0202635-0.0380273j -0.0302725-0.015088j 0.0633134-0.00129515j -0.0334266+0.0201261j 0.0218862+0.0286203j -0.0487106-0.0273536j -0.016326+0.119896j -0.0297255+0.036712j 0.117675+0.079921j -0.0122064-0.0724216j 0.00405371+0.0437278j -0.0555861+0.0291747j 0.00985536+0.0176543j -0.0248629+0.00577138j 0.0415181-0.0497857j -0.00728759-0.0483003j 0.0420752-0.0254066j 0.0119675-0.0130816j -0.0132085-0.0507442j 0.0369064+0.0281075j 0.000554042-0.0124388j 0.0152098+0.0709276j 0.0202659-0.00742638j -0.0328962+0.00348926j 0.0386619-0.00281417j 0.00292999+0.0798045j 0.0078514-0.171618j -0.0626633-0.0348987j -0.0472039-0.0546297j -0.0397888-0.00632479j 0.00103578+0.11053j 0.0220587+0.0302285j 0.027991+0.0180052j 0.0136139-0.119176j 0.0321453+0.0711105j -0.0207463+0.04378j 0.0329268-0.0128623j 0.0281276+0.0298347j -0.00438216+0.00448027j 0.0108212-0.0494274j -0.00286576+0.0165693j -0.00107158+0.00140466j 0.0473654-0.0532481j -0.0508798-0.108124j -0.0114596+0.00142038j 0.0404215+0.00362958j -0.0300044-0.147059j -0.0475992+0.00286095j 
-0.0103468-0.00892808j -0.0097543-0.00436211j 0.00885858-0.00380031j -0.0175634-0.0198358j 9.36683e-05-0.0108311j 0.0148496-0.00159962j -0.000911708-0.0106092j 0.00729963+0.0214802j -0.0383992-0.0409454j -0.000273114+0.0182611j 0.0171504-0.00279809j -0.0175823-0.00705113j -0.00706578-0.0550004j -0.0110116-0.0064059j -0.0334597-0.0215192j -0.00357846-0.00578943j -0.0165512-0.00857854j 0.00674554+0.00515993j 0.0218838-0.0226136j 0.0170592+0.0084017j -0.012981-0.0107715j -0.024685-0.0140125j -0.0129306+0.0168273j -0.00021293+0.0117991j 0.0113332+0.021501j 0.0301781+0.0457387j -0.0153908-0.00604303j 0.0139989+0.00866648j -0.00524622+0.0205312j -0.00490028-0.0210136j 0.0022646-0.00811421j 0.0407894+0.0464271j 0.0267439+0.0203036j -0.00497416+0.0102379j -0.0180015-0.0314593j 0.0131799+0.0424496j 0.00358917+0.00183973j -0.0217863-0.037582j 0.00970595-0.0159523j 0.00741594-0.0316081j 0.01675+0.01682j -0.008027-0.0118634j -0.0252959-0.028191j -0.0290745-0.0360511j 0.0454717+0.0285791j 0.036558+0.0134376j -0.0121262+0.0204195j -0.00920969+0.00499007j -0.0017173+0.00947096j -0.0242478-0.00471447j -0.00359614-0.00163599j 0.0486678+0.0153874j -0.0345719-0.00457604j -0.0026762-0.0155628j 0.000856371-0.0180978j -0.0133464+0.0258353j 0.0320204+0.0274037j -0.0073262-0.00866299j 0.0262882-0.00494115j 0.0169237-0.0218331j -0.0184005+0.0061152j 0.0270728+0.00848504j -0.00346927+0.0023293j -0.0168425-0.0236543j 0.0171422+0.0191372j -0.00489998+0.0599271j -0.0052157+0.0269734j -0.0162601-0.0232192j -0.0200049+0.00956274j 0.0591594+0.0143435j -0.0167013-0.011742j 0.037159-0.0233252j -0.0113609-0.0100946j -0.00963665-0.00725575j 0.0388271+0.0223485j 0.033705+0.0317716j 0.0100014-0.00808877j 0.0423783+0.00736892j 0.0732338+0.0504648j -0.0579434-0.0291047j 0.0233874-0.0462011j 0.0203141+0.0373533j -0.0239835-0.0792676j -0.0409292+0.0283857j -0.00496798-0.0156159j -0.043014-0.0083965j 0.02847-0.075971j -0.0370785-0.0196322j 0.0355486-0.0742221j -0.0613469+0.00824108j -0.0389123+0.0360356j -0.0794526+0.0761279j -0.0302144-0.0237684j 0.0124599+0.0397758j -0.00553748-0.0715945j 0.0485004+0.003498j -0.00788937-0.0204009j 0.0137404+0.0102966j -0.0378005-0.0264987j -0.0354895+0.01514j 0.0178272+0.0190538j -0.0264727-0.104979j -0.0386554-0.0506825j 0.0149866+0.0841396j -0.00877842-0.0211417j 0.014295+0.106817j 0.0133131-0.0518973j -0.0385507+0.0154445j -0.0402058-0.062059j 0.00226935-0.00733602j 0.0170628+0.0056201j 0.0524267-0.00275608j 0.0497026-0.0132278j 0.0110722+0.0323476j 0.0205294+0.0164168j -0.0327102+0.0182338j -0.0215558+0.000677063j -0.0353188+0.0195118j -0.0042264+0.0298131j 0.0438357+0.0439258j 0.0333244+0.105642j 0.0594533+0.00233247j -0.0189355-0.0121371j -0.016777+0.0251686j 0.0151674-0.0422526j -0.0627292-0.0114833j 0.0162139-0.00130914j 0.0434808+0.0035531j 0.0283582+0.147202j 0.0132546-0.028211j 0.0386697+0.0258086j 
-0.00547945+0.00407003j 0.022082+0.010757j -0.021061-0.0168076j -0.00237552+0.0191527j 0.0270659+0.00276342j -0.00282818+0.000431919j -0.0125642+0.00460343j -0.025456-0.0211511j -0.00124948+0.0140672j -0.000543143+0.016793j -0.0291648-0.00337579j -0.0119612-0.00436781j 0.019415+0.0226678j -0.0158291-0.0052707j -0.01101-0.0118771j -0.016912-0.00494053j -0.0109939+0.00189209j -0.0317055+0.00556017j -0.00124285-0.00152243j -0.0215671-0.0242798j -0.0244378-0.0132893j 0.00968298-0.0102049j 0.00628139-0.015784j -0.000822649+0.00282813j -0.0189573-0.00850927j 0.000755049+0.0271409j -0.00287932-0.0194692j -0.0315409+0.000250112j 0.00607462-0.00894833j 0.0299793+0.0185701j 0.016672+0.0107288j -0.0265296-0.000538316j 0.00641333-0.00968041j -0.00956083+0.00379123j 0.0466013+0.00687407j -0.00103789+0.00814357j 0.0144936+0.0285035j 0.0172865+0.0111542j 0.00942272-0.0253848j 0.0364588+0.0295805j -0.000234761+0.0223541j 0.0194788-0.013119j 0.00960979-0.00517451j 0.000763889-0.0196846j 0.0075586+0.0111752j -0.0401246+0.00304778j -0.0298148+0.00999578j -0.00200823-0.00270519j 0.00106895+0.00821039j -0.00874897+0.0198453j -0.00878836+0.00557847j 0.00142535+0.0278036j 0.006287-0.0255122j -0.0189331-0.0210505j 0.0179581-0.00244327j -0.00376266-0.0043846j 0.00730404-0.00136546j 0.00110702-0.00396482j -0.0140836+0.025174j 0.0466114+0.0015121j -0.0107762-0.0276044j -0.00108101+0.0233035j 0.00618087-0.0103654j -0.00165619-0.0187466j -0.00796132+0.0158322j 0.00880443+0.000731231j 0.00836769-0.00158549j -0.0347125-0.0146219j -0.0280949-0.00677522j 0.0118648+0.040168j 0.0195417-0.0327417j 0.036267+0.0200236j 0.00084665+0.00945055j 0.027485-0.0268202j -0.019761+0.0143233j -0.0188606+0.0111276j -0.00877632-0.00377692j 0.0189697+0.0696782j -0.0278358+0.0731474j 0.0411501-0.0200188j 0.0867788+0.0618139j -0.101411+0.0204951j 0.102986-0.0152287j -0.0749184-0.0487595j 0.020358-0.0212064j -0.00995016+0.00838852j 0.0942937+0.0216184j 0.02449-0.0339118j 0.041383-0.0100047j 0.0537104-0.116797j 0.00834786-0.0594487j 0.0183795-0.0780658j -0.0269747-0.0217924j 0.0221911-0.0472492j 0.0525866-0.060006j 0.000635482+0.0923272j 0.014626-0.0326178j -0.0546169+0.0739238j -0.0343723-0.0372598j -0.0391561+0.00399731j -0.0198601+0.0749075j -0.0113528-0.0150454j 0.0416499-0.00270675j -0.0370488-0.0815446j 0.0306773+0.0259252j -0.0475889+0.0176809j 0.0348722+0.00892282j -0.0133805-0.0261423j 0.064178-0.0598753j -0.0863924+0.0184861j 0.0127556-0.0546235j -0.0239645-0.00238064j 0.0260659-0.0287422j 0.0431254+0.00181777j 0.00507137+0.0614196j -0.0449721-0.0326825j -0.0382325-0.0280993j 0.029363+0.015818j -0.000437839-0.0534729j -0.0295301+0.0921641j -0.0386431-0.0100267j 0.000568846+0.0222735j -0.0456004+0.02288j 0.0368222+0.0126208j -0.0154805-0.0156667j -0.0629684+0.00348557j -0.0754073-0.00532988j -0.0176297+0.0902652j -0.0534527+0.0124787j -0.0546723-0.0600211j 0.0323151-0.0498206j 
0.0144067+0.0126984j 0.014993-0.0185218j -0.021731+0.0153721j 0.000534525+0.0142957j 0.00512236-0.0182229j -0.0331918+0.00198981j -0.0149297+0.00527331j -0.0096807+0.0209942j -0.00333894+0.0265757j 0.022465-0.00180566j -0.034224+0.0137404j -0.00328679+0.0104967j -0.0177363-0.0177015j -0.0253515+0.0207705j 0.000824796+0.0359481j -0.0337299+0.0218565j -0.00413205+0.0115296j -0.0191837+0.0251332j -0.0225483+0.00360584j -0.0375389+0.0124723j -0.0189106+0.0209225j 0.00397956+0.00941737j -0.0096909+0.00661805j 0.0155798-0.0047406j -0.00349874+0.0142636j 0.044449-0.0300999j -0.0103428+0.0109744j 0.00545027+0.00373027j 0.0503535-0.0109434j 0.0158679-0.0261366j 0.0202431-0.0161844j 0.0153654+0.0225081j 0.00914892+0.00285348j 0.0149679+0.00665325j 0.0491808-0.0354625j 0.0253962-0.00249957j 0.0120826-0.0111471j 0.00648514-0.00573108j -0.0124845+0.00118682j 0.00363614-0.0059711j 0.0230285-0.0126903j -0.000396788+0.00751915j 0.00593759+0.00193545j -0.0508195+0.0224288j 0.0115876-0.00662575j -0.0401231+0.00648498j -0.0269304+0.00676897j 0.0106098+0.0120834j 0.0104756-0.0106629j -0.0188843+0.00198767j -0.00963702+0.0072147j 0.0428363-0.0243492j 0.0335747+0.00606589j -0.0352915+0.0194883j 0.00949024-0.0170619j 0.0245681+0.00117134j 0.0036878-0.00482738j -0.00841612+0.004531j -0.0132064-0.00142114j 0.0401429-0.0342544j -0.0168781+0.0179494j 0.0109407-0.0231872j -0.0384283+0.00706257j -0.0175887+0.0108415j 0.0501806-0.0297456j 0.0560093+0.0221208j -0.0154066+0.0132599j -0.00862912+0.00901448j -0.0476635+0.0332084j -0.0158325-0.0249883j 0.0119303+0.00823688j 0.0119733-0.0171724j 0.0157338-0.00736055j 0.0359506-0.0249208j 0.0408765-0.00880365j 0.0148293+0.0146105j 0.0280676+0.0113283j 0.0214195-0.0262056j 0.0562017-0.0406122j 0.04655-0.0241792j 0.00841172-0.0506006j -0.0161744+0.0263644j 0.0329053-0.0548597j -0.0485317+0.0377587j -0.0503131+0.0157747j 0.0373491-0.034573j -0.030148-0.0299273j 0.046938-0.0157065j -0.0769813+0.0124216j 0.120306-0.00265101j -0.00563525+0.0327499j 0.214875-0.0288652j -0.0865404+0.0144466j 0.0846198-0.00631556j -0.0170513+0.0109749j 0.0164758-0.0447114j -0.0495582+0.0419484j -0.0149468-0.0533864j -0.0779821+0.0394763j 0.0187554+0.0202931j -0.0189145-0.0037672j -0.0826397+0.0272954j 0.0686954-0.0421462j 0.038579+0.0163867j 0.0385973-0.0276825j 0.0335894-0.00217705j -0.0203216-0.0207052j 0.0469678+0.0281296j 0.0351945-0.0179916j -0.0971387+0.0816161j -0.0859438-0.0148685j -0.0501736-0.00966553j -0.0205103-0.0219909j 0.0469234-0.0721482j 0.0377629-0.0167541j 0.0450528+0.013183j -0.0352409+0.0821029j 0.0588386-0.00527896j 0.00575736-0.0162004j 0.00534765-0.0078725j 0.109836-0.00144906j -0.011147-0.01645j -0.0106189+0.00878379j 0.00613901-0.0292726j 0.0204193-0.00743649j 0.0135991+0.0129731j -0.160243+0.0330055j -0.0679864-0.00829091j 0.0346844+0.0284522j -0.0807173+0.0636457j -0.0145263-0.0905986j 
-0.0167691+0.0176076j 0.00552697+0.0134346j 0.00242611-0.0134255j -0.0378746+0.0116762j 0.0200421-0.00748906j 0.0200529-0.023893j -0.0190765-0.0051423j 0.00424773-0.0115875j -0.0462163+0.029506j -0.012336+0.00128362j 0.0172377-0.00764658j -0.032334+0.0155755j -0.00676437+0.0030827j -0.00810232-0.00530138j -0.0314122+0.0306555j -0.0172495-0.00435275j -0.0247899+0.00963818j -0.00192027-0.000234958j 0.0384725-0.0152047j 0.0356776-0.00616806j -0.00908096+0.0149687j -0.00564969+0.0148933j 0.000847931+0.00455774j -0.00103211-0.00169947j 0.00667802-0.000690135j -0.000207601-0.0224964j -0.00549651+0.0163587j -0.00432888-0.00540205j -0.0131105+0.00920705j -0.00989644+0.00968572j 0.00338254+0.00240488j 0.0346346-0.0399249j 0.0349484-0.0127276j -0.0256802+0.00492318j -0.0107725+0.0240347j 0.00432882-0.0112889j -0.0166796-0.0076101j -0.0223933+0.0123073j 0.0301054-0.00638337j 0.0080209-0.0110592j -0.00567782-0.00709704j 0.0108271-0.000488783j -0.0164304+0.0134732j -0.000715417+0.00723608j 0.0403036-0.0251181j 0.0224063-0.0166936j -0.0271609+0.00937995j -0.00471801+0.000658518j -0.0184226+0.0030243j -0.0479138+0.0182691j -0.00436916+0.0135557j 0.0179893-0.0273027j -0.0291425+0.0356073j 0.00876842+0.0128635j 0.0166212-0.000641752j -0.0149305-0.00157301j 0.0198938-0.0252221j -0.00482466-0.00778468j -0.00402122-0.0162786j 0.0162808-0.0270957j -0.00854819+0.0209107j 0.00907198-0.0293392j 0.0391348-0.00362857j 0.00184511+0.014989j -0.000849335+0.0244441j 0.0430495-0.00813272j 0.0446095+0.0160256j -0.0284705+0.00896998j -0.0314823+0.0271246j 0.045907-0.0571427j 0.0252087+0.00183379j 0.0489229-0.0507382j -0.0403246-0.000252136j 0.044006-0.0140162j 0.00469062-0.00848949j 0.0268295-0.0206665j 0.00392757-0.00212665j 0.00494585-0.0381935j -0.0176642-0.0630762j -0.0502699+0.0287977j -0.0136246-0.0189619j -0.0600195+0.00370824j -0.0237766+0.0156056j 0.0317695+0.0255526j 0.0330155-0.00515627j -0.105245+0.0458023j 0.0357738-0.0242487j -0.023298+0.034791j 0.0488664-0.0298031j 0.158677+0.00933115j 0.083258+0.0330695j -0.104877+0.0575265j -0.0387791+0.0242631j 0.0561453-0.0268012j 0.122764-0.0210149j -0.0189244-0.0470973j 0.0411252+0.0331687j -0.135966-0.000330736j -0.015786+0.0560977j -0.0813874+0.0439289j -0.0400092-0.00160182j -0.0215491+0.0327343j -0.0439495+0.0281229j 0.0258621-0.0173679j -0.00267141+0.0307972j -0.0110587-0.0281645j 0.0449497-0.0357602j -0.053082+0.0373276j 0.028301+0.0733883j -0.0949771-0.0177525j 0.0860187-0.0374426j 0.0508145-0.0687733j 0.0433395-0.0485455j 0.013559+0.0101964j -0.0430389+0.0209285j -0.0283499+0.0412356j -0.0450389+0.00802963j -0.0212661+0.0506357j 0.0532925-0.0189798j -0.0799547-0.0362362j -0.0106396-0.0122556j -0.0255083-0.0154292j -0.0230764+0.00664297j -0.0314324+0.00178089j 0.0200147+0.00903679j -0.160408+0.0454803j 0.0169415-0.00462074j -0.029402-0.0759507j -0.0375518-0.0264142j 0.00532786-0.0718061j 0.0825317-0.0467768j 
0.00370599+0.00247048j -0.0156569+0.00475997j 0.0214968-0.00256943j -0.0171821-0.0110109j -0.027203+0.00379492j -0.000265357-0.00959499j -0.0108845-0.0260648j 0.021855-0.00257266j -0.00522087+0.00275253j -0.00114588+0.0233547j 0.0324339-0.00876991j 0.000870879-0.00277607j -0.0409173-0.0243813j 0.00903212-0.00653164j 0.0268259+0.014783j -0.00995173-0.00305269j 0.00345864-0.00824899j 0.0235463-0.00451129j 0.00191769-0.0225089j 0.0312377-0.0343492j 0.0269486+0.00239334j 0.00359214+0.00327863j -0.00194277+0.0181767j 0.0150738+0.012806j 0.0352201+0.0205305j 0.00762392+0.0108931j 0.00256401-0.00672558j 0.0292166-0.0401447j 0.0277517+0.029382j -0.0468303-0.00383674j -0.00290466+0.00510267j 0.0490903+0.0039147j 0.00439198+0.0226177j -0.00131929-0.000412951j -0.0328664+0.0106381j 0.0254573+0.0262402j -0.0383735+0.00491225j -0.0211062-0.0135063j 0.00287693-0.00413657j -0.0362439+0.00283176j -0.00405932+0.0090311j 0.00197653+0.0288501j -0.00852382-0.0024623j -0.0182683-0.0182637j -0.00292924+0.0209618j 0.0172374-0.0300428j 0.0149563-0.00115922j 0.0111321-0.0125484j -0.0183077+0.0006119j -0.0304363-0.00424218j 0.0122051+0.00152052j 0.00473049-0.0241439j 0.0126599+0.0272456j 0.0112089-0.0217642j -0.0103344-0.0113965j 0.0337302+0.0343867j -0.0317296+0.00746763j -0.0130864-0.0063344j -0.0154077-0.018531j -0.0330745+0.0169885j 0.0223928+0.0380561j -0.00607508+0.00300034j 0.0224799+0.0187088j -0.00111956-0.00965543j 0.0487555-0.0108535j 0.00496832+0.0631982j 0.00302985-0.0144064j 0.00491786-0.0872212j 0.00585643+0.0257451j -0.0439446-0.00129115j -0.00468405+0.0217227j -0.0417684-0.0124588j -0.036813+0.00968373j 0.0320724-0.0214095j 0.0685625+0.00336225j 0.042024+0.0134975j 0.0434156+0.00100796j -0.035217+0.0124627j -0.0465404-0.0678329j -0.0398936+0.0229542j -0.0760158+0.0947604j 0.0285047-0.0841586j -0.0565429+0.0861221j 0.0577406-0.10459j 0.0424085+0.0392701j -0.0375289+0.00643836j -0.0706673+0.0724255j -0.0280971-0.0506269j -0.0215125+0.027833j 0.0101821-0.124152j 0.0476484-0.0194243j 0.0134384+0.00582277j -0.0099837-0.0530665j 0.0171859+0.0157236j -0.0278697-0.0646296j -0.0294915-0.0023334j -0.00468131+0.00337443j -0.0402206-0.0614852j 0.0194598+0.000966544j 0.0173611-0.0374263j -0.0198178+0.0684402j -0.0248613-0.0605115j -0.0374285+0.0275278j 0.0546437-0.0232406j -0.0136245+0.00877544j 0.0246974-0.0101687j -0.0256102+0.00201767j -0.00344544-0.0500819j -0.0213194-0.0165341j -0.0012631-0.0356539j 0.0150321-0.021671j 0.00239622-0.0427026j -0.00539922+0.0277324j -0.0331135-0.0636032j -0.0340551+0.0210278j 0.000420627-0.0701735j 0.0421994-0.0110128j -0.00529373+0.0237457j 0.0182529-0.0256485j -0.00417275+0.0230994j 0.0772467-0.00727176j -0.0479427+0.0330494j 0.0152563+0.000409685j -0.0316576-0.00361017j -0.0158211-0.0916735j -0.00459521-0.0244595j 0.0475777-0.0184498j -0.0354138+0.0102411j 0.0407857+0.0430504j 0.0274545-0.018837j -0.00838833-0.00501822j 
-0.0017701-0.00633155j -0.0135929-0.00498802j 0.0153161+0.010371j -0.0183729-0.000289581j -0.00973353+0.00606045j 0.00815638-0.00206081j 0.00196592+0.0160799j 0.0153851+0.0045169j -0.0413225-0.0120967j -0.00909396-0.0155126j 0.0160777-0.00592703j -0.0112493+0.0151574j -0.0250094-0.00117116j -0.00441348-0.0110199j -0.0320877-0.0208532j -0.0120957+0.0117201j -0.0125667+0.00447557j 0.00450866-0.019425j 0.0207172-0.0103871j 0.0252447-0.00280398j -0.00372586-0.0103268j -0.0324408-0.0107607j -0.00377549-0.00129802j -0.0264006-0.0272877j 0.0324895-0.0143573j 0.0345878+0.0136536j -0.0167864+0.013137j 0.0175234+0.00608553j 0.00385713+0.00358281j 0.0142184+0.0376968j 0.0193575-0.00499515j 0.00898847-0.0459004j 0.0333956-0.0233484j 0.0309633+0.0179069j -0.0188641+0.0030129j 0.0199276-0.0204453j 0.00919713+0.0038377j -0.0423485+0.00675987j 0.0577693+0.00426473j -0.0319959-0.0212569j 0.0371317-0.00201925j -0.0194676-0.0159808j -0.0569615+0.00218837j -0.0262956+0.00383967j 0.0514589-0.0234997j 0.0214939-0.0122171j -0.00714146+0.00528564j 0.00751409-0.0123642j 0.00791873+0.0398215j -0.0150442+0.014358j -0.044096+0.000766552j 0.0220688+0.0101454j 0.0102043-0.00190892j 0.0158292+0.00752732j 0.0191825+0.011131j -0.0467107+0.00719486j 0.0355272-0.00318087j -0.0451489-0.00340712j -0.0082451-0.0076681j 0.0185359+0.00809116j 0.000663057+0.00288397j 0.00764373-0.02259j -0.0301677-0.00496171j -0.0716457+0.0186647j 0.0408365+0.00536826j 0.0375604-0.0574864j 0.0126363+0.0646649j -0.0428849+0.0426399j -0.0159575+0.00046568j 0.0155491-0.0360958j -0.00781025-0.0394676j -0.0506094-0.0591488j -0.00879997-0.0137442j -0.106121+0.035861j 0.0973059-0.0410584j 0.00731177-0.0541532j 0.00684903-0.0823581j -0.000831769+0.0611924j 0.0682933+0.0517293j -0.0801528+0.0518021j 0.00336053+0.0202942j 0.0204854-0.00942625j -0.0415992+0.0842921j -0.010645-0.0680357j -0.0421063+0.0185236j 0.0601129-0.0104713j -0.0460825+0.0491208j -0.0235019+0.0979786j 0.0185986+0.00205505j 0.0193449+0.00340542j 0.00940723+0.0297433j 0.0733618+0.0441048j -0.0135295+0.0897082j 0.0653043-0.0413513j 0.0211414-0.0168217j -0.0241557+0.00958821j -0.0233621-0.000432683j 0.0144724+0.0724684j -0.0087695-0.0039161j 0.00399066+0.0322426j 0.011999+0.00647539j -0.0604879+0.0558404j 0.0140179+0.0349793j 0.0300936-0.0637939j -0.0374304+0.0254952j 0.0699728-0.0590982j -0.0296634-0.00928338j -0.00143729+0.00630545j -0.0362178-0.020109j 0.0176815+0.0290589j 0.0388124+0.00897895j -0.0130755-0.0249504j -0.0479228+0.0217792j 0.0398079+0.0426262j 0.0298223+0.0350349j -0.0370435+0.00986664j -0.0258974-0.0380394j 0.00868458-0.0205893j 0.031612-0.0555363j 0.042909-0.0103589j 0.0961635-0.0461351j -0.00466393-0.0121641j 0.0229643-0.0350505j 0.0402594+0.0744903j 0.0242065+0.00469677j -0.0253327+0.0375282j -0.00619349-0.00910405j -0.021219+0.0435071j 0.047236+0.00393889j 0.00645813+0.00643558j 0.0118801+0.00487044j 
