-0.0159045-0.0406607j 0.0114477-0.0160019j -0.0103795+0.0409992j -0.0131725-0.0489208j -0.00489651+0.00810866j -0.00426815+0.0363579j 0.00447896-0.0063295j 0.0083432+0.0510851j -0.0110623-0.0115331j -0.00813032-0.0121601j 0.0137812+0.0435851j -0.0039198-0.0560785j 0.00266556-0.0131507j 0.00219038+0.0141002j -0.00476953+0.0139593j -0.00883582+0.0113322j 0.00244275-0.00121876j 0.00958858+0.0069122j -0.00846247-0.0143794j 0.0030691-0.0199942j -0.0133006-0.0111408j 0.0040188-0.00526527j 0.00810124+0.0283145j 0.0111751-0.00241078j -0.00342782-0.0147622j 0.0142161+0.035484j -0.00738064+0.00294136j -0.00643492+0.0218844j -0.00778006+0.00314247j 0.00154957+0.000597929j -0.00121166-0.000975241j -0.00474033-0.0256684j -0.00263769-0.0086591j -0.0100471-0.0201199j 0.0231762-0.0432428j 0.00495825+0.00364915j -0.00375037+0.0102215j -0.00223075+0.0151099j 0.00784601+0.0186004j 0.000785017+0.00365417j 0.00429049-0.0068298j -0.00608793-0.0308138j 0.000820162-0.00362095j -0.0155031-0.0171881j 0.00163511+0.00357861j -0.00510795-0.0101777j -0.0132844-0.0100115j 0.0168426+0.00848549j 0.0045311-0.022403j 0.00827308+0.0242245j -0.00396756+0.00491051j 5.61791e-05-0.0215128j -0.00243753+0.00237345j -0.0056052-0.0342951j 0.00310858+0.0334663j 0.00178015+0.00278124j 0.014762-0.0168553j 0.00697977+0.0282816j -0.00675052-0.00407042j 0.00726645+0.00561804j -0.00623603+0.00247419j -0.00403471-0.0377413j -0.00314814+2.80094e-05j -0.000301701+0.0159233j -0.0142879-0.000510071j 0.00263178-0.0533693j 0.0175934-0.0411529j 0.00192201-0.0143308j 0.00520766+0.0103292j 0.0136133-0.00720345j -0.00448062+0.0239796j -0.0194347-0.0599825j 0.00589196+0.00399942j -0.00181367-0.0164247j 0.00325748+0.00648237j 0.0102023-0.0131255j 0.0198185-0.0310131j -0.0178385+0.000826846j 0.0313867-0.0365508j 0.00904143+0.0478422j 0.00423367-0.0252137j 0.0229138+0.0102996j 0.0105462-0.00273456j 0.00219769-0.0413758j 0.0224338+0.0123622j 0.0133285+0.0752056j -0.0189845+0.049595j -0.0400164-0.0205625j 0.0283059+0.0142489j 0.00720568+0.0236876j -0.00511727-0.0978846j -0.0305155+0.0127651j 0.019506+0.0775221j 0.0146169-0.0255685j -0.0180956+0.0530052j 0.00328014+0.0472245j 0.0160879-0.0638208j 0.0210721-0.0558294j -0.0103422-0.100507j 0.034077+0.0433073j 0.000271843-0.010428j 0.00437766+0.0382255j -0.00906066-0.0285462j -0.0326347+0.0272702j -0.00137813+0.00645574j 0.046217+0.0214327j 0.0181152-0.040308j 0.0196026+0.0320261j -0.0340684-0.0249431j 0.0225525+0.0384683j 0.0348167-0.0357298j 0.0149045-0.042606j 0.0135724+0.0618042j -0.0119261+0.306531j 
0.0106685-0.0147275j 0.0153884+0.0433439j -0.019162-0.0418857j 0.0105872-0.0292492j 0.005296-0.00690749j -0.00942024+0.00363045j 0.00971511+0.0490798j -0.0144531+0.00466709j -0.000900206-0.0400997j -0.00195097-0.0122207j -0.0191569+0.0101353j 0.0136176-0.0193483j 0.00546381+0.0130891j -0.000643365+0.00216827j -0.00842-0.0133927j -0.00126489-0.0425128j 0.00519826-0.00217386j 0.00277186+0.00997958j 0.00328436-0.0202849j -0.00304481+0.0253349j 0.00218394-0.0439265j 0.000926465-0.00423511j -0.0104771+0.0180294j 0.000580954+0.00610171j 0.00968208-0.00438362j -0.00439028+0.0164317j 0.00651401-0.0253247j -0.0150736-0.0198076j 0.0113446+0.00885596j 0.00487674-0.00459597j -0.0021476-0.00778301j 0.00103524-0.0129479j -0.00483169-0.00831119j 0.00383813-0.0139384j 0.0150664+0.0432884j -0.00264348+0.032955j -0.0112834-0.00478453j -0.00594413-0.00202373j -0.0101228+0.0223353j 6.15707e-05+0.0062016j -0.000978539-0.012517j 0.0111145-0.00197026j -0.0114094+0.00522703j 0.00472896-0.0144788j -0.00989046+0.00206073j -0.00418874-0.0465036j 0.00662417-0.0165804j -0.0118746+0.0185848j 0.00919128+0.0207102j -0.00962945+0.0157217j 0.0023439-0.0199373j 0.0111359+0.026607j 0.00413282-0.004673j 0.0171582+0.00263411j -0.00495927+0.0221857j -0.0119443-0.0151641j -0.00232229+0.00288289j -0.0079577-0.00421429j -0.00749535-0.026873j 0.00136501+0.00825817j -0.008421-0.0135468j 0.0103412+6.21805e-05j 0.000539761-0.023968j 0.000300307+0.0230866j -0.0107455-0.0237755j 0.0251061-0.00573154j 0.00888665+0.0367166j 0.00752424+0.0057008j -0.00304216+0.0354866j 0.00759029+0.0114912j -0.0101729-0.0262974j 0.0181278-0.0465323j -0.0006335-0.0226157j 0.0100046-0.0115882j 0.00253341-0.00177731j 0.00162075+0.00462493j 0.00307698+0.0473087j -0.00408457-0.0643241j 0.0177786+0.0647546j -0.0210711+0.00396656j 0.019796+0.00803601j 0.0048656+0.0357379j 0.0103007+0.0123608j 0.0127164+0.00360963j -0.0066886+0.0493706j -0.038987+0.0172252j -0.0109157-0.0293156j 0.0027416-0.115875j 0.00496247+0.0590225j -0.00919518+0.0284983j 0.048642-0.0175518j -0.00839356-0.080179j -0.0354011+0.0325922j 0.0202741+0.0505951j -0.0270408-0.0638827j -0.010643-0.00187048j 0.036736+0.0413884j 0.0210094+0.0449924j 0.0440575-0.022095j -0.0206291+0.102074j 0.0171373+0.0403278j -0.00778182+0.0162586j 0.00754862-0.0334044j 0.0032701-0.0194245j -0.00305076-0.0310366j -0.00599989+0.0475741j 0.0215209+0.00977825j -0.0387711+0.00752265j 0.00650085+0.0315253j 0.00955455+0.0464656j 0.0202368+0.00636499j -0.0282204+0.0156722j 0.0111532-0.301281j 0.0123344+0.0808103j 
0.000331998-0.0130978j -0.028134-0.00315289j 0.0277447+0.0154786j 0.00298732-0.0312559j -0.00917127+0.030935j 0.0186551+0.0354979j -0.016746+0.0346801j 0.00735832+0.0329166j 0.00527544-0.0101429j 0.0204551-0.0193676j 0.0141956+0.0266735j -0.00588184-0.0837091j -0.0138061-0.00681354j -0.00379828+0.0342282j 0.0209096-0.0336292j 0.0148777+0.0015472j 0.00306522-0.00470263j -0.0130419+0.0041773j 0.00803352-0.0405133j 0.00572325-0.00186278j 0.00804806-0.0464022j -0.000548513-0.0161728j 0.0138614+0.0184818j -0.00976453-0.0161146j -0.00460746-0.0334258j 0.00151605+0.0401363j 0.00255734-0.00723993j 0.0213607-0.0290013j -0.00250191+0.0346288j 0.0048867-0.0577022j -0.0050123-0.0224551j -0.00900798-0.032245j -0.00149029-0.0369525j 0.00310502-0.00149506j -0.0332362+0.0138961j 0.00742605+0.0456996j 0.0192961-0.0131754j 0.00763362+0.0109698j 0.00513799+0.0217693j 0.00573298+0.00526242j -0.00488236-0.0447333j -0.0255713-0.0602169j 0.00608379+0.0194182j -0.00895254-0.0223316j 0.0113665+0.00163372j -0.0103673-0.0954536j 0.00400159-0.0142935j 0.0111003+0.00741802j -0.00136503+0.0581738j 0.000410059+0.000500363j 0.00673899+0.028259j -0.0291603+0.00291164j -0.021842-0.029088j -0.0310643+0.0130619j 0.0123275+0.0442715j -0.00594488-0.0577342j -0.0134459-0.0551746j -0.0179709-0.0291061j -0.00788046-0.0443568j -0.00586981+0.0155699j 0.00886549-0.0302955j -0.0355468-0.0249596j 0.0160178-0.00857751j 0.00596471+0.0266474j 0.0120307-0.0115056j -0.030982-0.0172699j 0.00875059+0.0565062j -0.0151784-0.00713864j 0.0151434+0.0305744j -0.0119281+0.0211608j 0.0211329-0.00917636j -0.0188615-0.0093662j 0.0158762-0.0349786j -0.0240183-0.0234609j -0.0222974-0.0727504j -0.00256828-0.0225729j -0.00963382+0.0254383j 0.0202231-0.0121645j -0.0546989-0.029599j 0.0232887-0.033075j -0.0267221-0.0275864j -0.0203735-0.0258934j 0.014401-0.0116991j -0.0204592-0.0117629j -0.0143841+0.0134361j 0.0451673-0.0413074j 0.00478085+0.0369237j -0.0057859-0.0779611j -0.0873793+0.0456584j -0.0240976-0.0401511j -0.0364938-0.0146494j -0.00654815-0.135177j -0.0082794+0.0455714j -0.0324393+0.0734814j 0.0580257-0.00513408j 0.0231579+0.0115378j 0.015321+0.0223309j -0.0125484+0.072152j -0.0288492-0.0276433j 0.00828738+0.149253j -0.0167651+0.0556996j -0.0140273-0.00123875j -0.0149266-0.0290539j -0.0295228-0.0301503j 0.0459718+0.0133149j 0.0341835+0.0768142j -0.0148437+0.0521782j -0.0211074+0.0259328j -0.0776761-0.0259112j 0.0583134+0.019201j -0.067569+0.0553043j 0.00316231-0.228703j 0.0355722-0.200329j 0.0461694+0.127271j 
-0.032977+0.0109577j 0.0121022+0.0306339j -0.00934607-0.0494608j -0.0317703+0.0332076j -0.0158428-0.0299263j -0.0113371+0.00854944j 0.0108138+0.0314488j 0.0266423-0.0221453j -0.0133513-0.0220571j -0.0208441+0.046032j 0.0133312-0.0390085j -0.00117311+0.0284693j 0.00758483+5.69724e-05j -0.00526405-0.0330374j -0.00169353-0.0138408j -0.0249594-0.0368128j -0.00360601+0.00115962j 0.0218358-0.00429177j -0.00651941+0.0247451j 0.00431085+0.0813821j -0.0125705-0.00569485j 0.0118775-0.025505j 0.00849557-0.0165968j 0.00879884-0.00839162j -0.00188043-0.0135941j 0.00131413-0.0150534j -0.00935662+0.00558196j -0.00108053-0.0101865j -0.013471+0.0183525j 0.00218273-0.0283718j -0.0155935-0.0327245j -0.0161+0.00134506j 0.00388361-0.0156663j -0.0296209+0.00592445j 0.0307291+0.0588708j -0.00596255+0.0289755j -0.00693074+0.0209346j -0.00786471-0.0121249j 0.0122231+0.0183972j 0.000963902+0.002173j 0.0166397+0.00861787j 0.0146687-0.0178738j 0.00129866+0.024696j -0.00556939-0.0168582j 0.002415+0.0297291j 0.00948368-0.0236133j -0.00640941-3.08353e-05j 0.0209763+0.0522078j -0.0114769+0.0321907j 0.00473051-0.0215427j -0.0238348+0.00408213j 0.00186646-0.0130115j 0.00268491-0.0526818j -0.0172172+0.00194228j 0.00400864-0.030401j 0.0200407-0.0063157j 0.0106769+0.0376306j -0.00516924-0.0583648j -0.00955109-0.0270445j -0.0042157-0.00417577j 0.00581745+0.00243099j -0.00185983-0.00556857j -0.00868435+0.0343849j -0.00115596-0.00621432j -0.00534857+0.00889891j 9.75568e-05+0.0353989j -0.00626948+0.138304j 0.00913848+0.0240754j 0.00288869-0.0188468j -0.00784331+0.00561762j -0.0137478-0.0305921j -0.0396453+0.0335075j 0.00456232+0.0294503j -0.0188969-0.0468032j 0.0165888-0.0588834j 0.033709+0.0709018j 0.0436934+0.0914505j -0.0489119+0.0133236j 0.0382316+0.00320759j 0.0132668-0.00891026j 0.00311645+0.00678467j 0.0629106-0.0155773j -0.00500955+0.0416938j -0.027191+0.0271168j 0.0744053-0.00991957j 0.0422266-0.037749j -0.0755062-0.101647j -0.0544059-0.0385505j 0.0482239-0.103154j 0.0484537-0.106923j 0.00571321+0.105084j 0.0430781-0.0279674j -0.000737333-0.118594j -0.0187297-0.0151046j -0.0247895-0.0237219j -0.0306315+0.00150424j 0.0324626+0.155448j -0.00435097+0.0690109j 0.000255322+0.158651j -0.0217082-0.0193895j 0.000354223+0.0334444j 0.00584556-0.0513165j -0.0186092-0.0273156j -0.0420019-0.0276353j -0.0210168+0.0327501j -0.00560253-0.0281199j 0.0319159+0.0154681j 0.0106721-0.104522j 0.0795288+0.0365731j 0.0983058+0.0446342j 0.032482-0.108197j 0.0558784-0.108655j -0.0686449-0.159793j 0.0266707-0.262949j 
0.00482278-0.00508341j 0.0106579-0.0395214j -0.0360123+0.0352593j 0.0348027-0.00417666j -0.012241+0.0190189j -0.0109286+0.0133308j -0.00842337-0.0101384j -0.0239675+0.041315j 0.0100362+0.0274943j -0.000130134-0.012119j -0.0457521-0.0206423j 0.021525-0.0214936j 0.0112722-0.00739977j -0.0131963-0.00555002j -0.0118513-0.0190829j -0.00225845+0.0319901j 0.0013904-0.00895574j -0.00778994+0.0183248j 0.00488169+0.00232325j -0.0127502-0.00555408j 0.0162596+0.0125025j -0.0169972-0.019735j -0.0256112-0.00743565j 0.0210305-0.0197881j -0.0067496-0.0131863j -0.0125949+0.0164567j 2.29056e-05+0.0457515j -0.0174251+0.0309745j -0.00879928-0.00581589j -0.026653-0.022291j 0.00660714-0.0167746j 0.0187961-0.00301872j -0.00394492-0.0145636j 0.00627499+0.00315102j -0.000912338-0.0205367j -0.0248384-0.016966j -0.000709198+0.022188j 0.00308364+0.00967379j 0.0102799+0.00348846j 0.0140141-0.0093991j 0.00888119+0.0108917j -0.0127781-0.0362908j 0.00495104-0.0116757j -0.020269-0.0234692j 0.00841644-0.00244029j 0.0296814+0.0226449j -0.014578-0.00900863j -0.0179239+0.0169904j -0.00411319-0.0184769j 0.00684862-0.0198348j 0.00752633+0.0270485j -0.0121315-0.0434j -0.00824949+0.00141159j 0.00880715-0.0374358j -0.0143126+0.00350397j 0.0319737+0.0217667j 0.0257707-0.0440099j 0.00987484+0.0104367j 0.0116774-0.00307229j 0.00759241+0.00546714j -0.000849774-0.00174544j -0.00436359-0.0315528j 0.0055894+0.0421937j -0.0249674-0.0195111j -0.00925749+0.0029503j 0.00641637+0.0157325j 0.00647513-0.0375572j 0.00694241+0.0207422j 0.0284785-0.0412188j 0.0193289-0.0035552j -0.0115656+0.0840328j 0.0162895+0.0213621j 0.0145369+0.082077j 0.0280222-0.00780826j 0.00516714+0.00140235j 0.0322416+0.00893456j -0.0111011-0.0457593j 0.0035678+0.0379844j 0.0148087-0.0880903j -0.0504087-0.000364795j 0.0566461-0.0363945j 0.007536+0.0251535j 0.0223879-0.0735515j 0.0273674-0.060856j -0.0413476-0.0165384j -0.0574221-0.0327721j 0.00702814+0.0166752j 0.103203+0.0695109j 0.0443216+0.0560322j -0.05856+0.0273996j 0.0501855-0.0130454j -0.00109466+0.0993099j 0.0105587+0.011239j 0.0433077-0.062805j 0.0134166+0.0901994j -0.0204218-0.0407433j -0.0397793-0.0266951j 0.00804191-0.0767808j -0.00115146-0.0251635j -0.054261-0.0103504j -0.00222943-0.00854473j -0.0428199+0.0189858j 0.0108635+0.00571721j -0.0219704+0.0469717j -0.0022422+0.00776708j -0.0214258-0.0505971j 0.0156005-0.0673318j 0.0121409-0.0117035j 0.0186335+0.133781j -0.140818-0.0405725j 0.0299202-0.0179058j -0.0286963-0.113866j 0.0173828+0.155667j -0.0660306+0.0442213j 
-0.00874453-0.0487014j -0.0114065+0.0326564j 0.0172181-0.0297625j 0.00598615-0.0163289j -0.0173801-0.0135959j -0.00520012+0.028992j -0.0348186+0.00288628j -0.00390145+0.00601099j 0.00714883-0.0561508j 0.0138027-0.0173577j 0.0128756-0.00751871j 0.0123253-0.0300343j 0.00338822+0.00158892j 0.00426942-0.00318367j 0.0324374+0.020263j 0.0189691-0.0505812j 0.00551331+0.00198537j -0.0105224-0.00117786j 0.0378062-0.0237254j -0.0262781-0.0188701j 0.0300895-0.0299037j 0.0128564-0.0269221j 0.00486927+0.00737754j 0.0202866+0.0426686j 0.0105547-0.0129217j -0.0132647+0.0116577j -0.0127188-0.01264j -0.0119354-0.0161327j 0.00182143+0.0061048j 0.0285457-0.00882912j 0.0143125+0.0299423j -0.00271653-0.00050756j -0.00319608-0.00903996j -0.0104908-0.0329579j -0.0265185-0.0277532j -0.00237363+0.0246113j -0.0103266+0.00308612j 0.00141285+0.0222272j 0.00468893+0.0579314j -0.0029503+0.0213458j 0.0132809-0.0155827j 0.0115863-0.0144407j -0.00321921+0.00440594j 0.0105737-0.0342876j 0.00947998+0.0223313j 0.0300215-0.0113799j 0.00230441-0.0301112j -0.0107712-0.0281127j -0.0210656-0.0154945j 0.0166431+0.0614147j -0.00561305-0.0115061j -0.00690653+0.0100422j 0.00785121-0.0153789j -0.00641941+0.00291551j -0.00729832+0.0325839j 0.00285004+0.0178634j 0.0570205+0.00807913j 0.0241946+0.0367212j 0.0254255-0.0305004j 0.00160491+0.0223437j 0.0188045-0.000859787j 0.0044307-0.0304428j -0.00883914-0.0172168j 0.00955386+0.0387511j -0.00316673-0.0225885j -0.0372063-0.0609136j -0.0321071+0.0191153j -0.0294826-0.00992316j -0.00191736+0.0943319j -0.017872+0.0332916j -0.0261858-0.0477171j -0.0437905-0.0981258j -0.0269129-0.0126112j -0.00975266-0.00853874j 0.0247017+0.0200834j 0.00583547-0.00773004j -0.014415+0.00152206j 0.00591234-0.0671036j 0.0128713+0.0277332j 0.0247611-0.00155968j 0.0176488+0.0741292j 0.000443875+0.0161227j 0.0744937+0.0839629j 0.021288+0.0295051j -0.0225712-0.000840482j 0.07043+0.0479097j 0.0396757+0.00318039j 0.00677189+0.00612392j -0.0995128+0.092394j -0.0170561-0.0182867j -0.0325987-0.0608382j -0.000345113-0.0835445j -0.00188288+0.0984897j -0.0100122+0.056549j -0.0190362-0.0209921j 0.0674446+0.0184564j -0.0263254-0.0656507j 0.00193999+0.0412519j -0.0124605-0.0516426j -0.0261347+0.0600869j -0.0197089+0.0197317j -0.00995519-0.00392737j -0.0401068-0.0449903j 0.0107629+0.00506857j -0.0459734-0.0250522j -0.0326967+0.00901195j 0.00574286-0.0269277j 0.0393308+0.0117456j -0.0961213-0.0295574j -0.00760088-0.123532j -0.0957306-0.0687578j 0.0091443+0.112394j 0.0485126-0.141403j 0.0397331+0.143499j 
-0.0133242-0.00200793j -0.0141787+0.0390283j 0.00825257-0.0465741j -0.00955674+0.022873j -0.0227392-0.0104596j 0.0107715+0.0088721j 0.00232073+0.0154775j 0.0216485-0.0227843j -0.00397256-0.030288j 0.00580185+0.0349725j -0.000357572-0.00795868j 0.00274731+0.0415408j -0.00386664-0.0207856j -0.0134622-0.018913j 0.0127312+0.0242951j -0.00771405-0.0126935j 0.00421887+0.0208813j 0.00231402-0.0132508j 0.00927117-0.00499072j 0.0076103-0.00100931j 0.000704218-0.0103741j 0.00395322+0.0257161j 0.00463883-0.0220915j 7.09469e-05-0.00227626j -0.00257507+0.0036712j -0.00929461-0.0453698j -0.00349611-0.00242974j 0.0162925+0.016954j -0.00926785-0.00924126j 0.000443836+0.0633602j -0.0182601+0.0143979j -0.00501238+0.0230678j 0.00667722+0.0607593j -0.0179396-0.0258927j -0.00665416-0.0556057j -0.00878669-0.0496607j 0.0219028-0.00433696j 0.00144655-0.0518767j 0.000529113-0.0242212j 0.0109085+0.0191319j 0.0231518+0.0120393j -0.015109+0.0482869j 0.0260873+0.0340708j -0.0184808+0.017203j 0.0137889-0.0372924j 0.0134018+0.00295945j -0.000393618+0.00241583j 0.0317295+0.0780139j -0.00485473+0.0102466j 0.00198418-0.00514184j -0.0129725-0.0425682j -0.0349323+0.0175874j -0.0240943+0.0107279j -0.0329829-0.0112644j -0.00329716+0.011712j 0.0359947+0.0478315j 0.0290322+0.0626378j 0.0283145+0.0163065j -0.00262108+0.00291195j -0.00434165-0.0377524j -0.00155683-0.0115011j -0.0347691+0.0296507j 0.0325022-0.030027j -0.014058+0.00262655j 0.0101933+0.00685895j -0.00944113-0.00826556j 0.0150998+0.0226207j -0.0032592+0.020337j -0.00112378+0.00373598j 0.0196692-0.0565745j 0.0371235+0.0162969j -0.0331045+0.034624j 0.0583151-0.049037j -0.0113136+0.0182909j 0.0120834+0.0600307j 0.0223754+0.0294765j -0.000817921-0.00599274j -0.0203639-0.0726031j -0.0367589+0.0747394j -0.00573808-0.0666237j 0.0141275+0.0950675j 0.0597003+0.0226264j 0.0342721-0.0435652j -0.00912878+0.0797589j -0.0177-0.0590806j 0.0496238+0.0182298j -0.0130847+0.0606947j -0.0279288-0.0854675j -0.06119-0.0425904j -0.0163777+0.0887396j 0.00196908+0.00995113j -0.0174787-0.0762472j -0.00643678+0.0296411j -0.0150528+0.0275057j -0.0318475-0.170156j 0.00222897-0.0145634j 0.0326892-0.0498336j -0.0232953+0.00411544j 0.020082+0.0333417j -0.0145345+0.0627421j 0.000550963+0.0157621j -0.00178916+0.0676774j -0.0112927+0.00453657j -0.018683+0.108561j -0.0705357-0.0430294j -0.0311827+0.00701317j -0.04023-0.0310383j -0.00251444-0.0736865j -0.0144432-0.0993803j -0.00200466+0.0528833j -0.054954+0.168358j 0.0177056+0.229593j -0.000713789-0.074497j 0.0262616-0.0466603j 
-0.00716406-0.0394206j -0.007413-0.0054788j -0.00260249+0.00108591j 0.00978773-0.00190817j -0.0102037+0.00562106j 0.00529199+0.0199716j -0.0117218-0.0348187j 0.00246161+0.0351467j 0.00393228-0.0294909j -0.00877769-0.0308369j -0.00433787-0.0102702j -0.0174489-0.0100804j 0.00677743-0.0289315j -0.000942471+0.00093639j -0.00863698+0.0303202j -0.00764283-0.0293586j -0.0047086+0.00574164j 0.00153563+0.0152912j -0.00602262-0.0437354j -0.0112644-0.0544578j -0.00795045-0.0165565j -0.00515836+0.0106563j -0.0017076+0.0111118j 0.0133165+0.0324513j -0.0164481-0.0118956j -0.017291+0.00863629j -0.0155725+0.00966589j -0.00661985+0.0226035j 0.0035452-0.0109492j -0.0545653+0.00869313j -0.00369875+0.0370276j -0.00107173-0.00131405j 0.0125541+0.0289522j -0.00978765-0.0414697j 0.00940202-0.0526594j 0.00970411-0.000419411j -0.00211678-0.0109867j 0.00791948+0.00554107j 0.0189762+0.0188622j 0.013903+0.0145409j -0.00500996-0.0213199j -0.00368259-0.00324634j 0.0317091+0.0114858j -0.000323531+0.00523696j 0.0351566+0.00772981j 0.00322858-0.00145295j -0.00471941+0.00914322j -0.0163122-0.0232474j 0.00168112-0.00426863j 0.00713779+0.0281921j 0.00486304+0.0106326j -0.00111024-0.00980715j -0.0229576-0.0312595j 0.0111891+0.000519597j 0.000858646+0.0183634j 0.0122928+0.0452732j 0.0122232+0.010822j -0.00586317+0.039864j 0.0086552-0.00952007j 0.00756581-0.00545011j -0.000384946-0.00159821j 0.0129546-0.0205125j 0.00769267+0.002497j 0.000550417+0.0265358j 0.0182373+0.0278079j 0.000763196-0.00499233j 0.0316145-0.00010991j 0.0217604+0.00730999j -0.00574495+0.0352257j 0.0383964+0.0217375j -0.0338679-0.0245877j -0.00859477-0.0133292j -0.0312774+0.00474013j -0.0291541-0.00436619j -0.00384563-0.000641244j 0.00895132-0.0677901j 0.00404433-0.0012739j 0.00710157-0.0301841j 0.00836581-0.0470353j -0.000499952-0.0141176j 0.0168714+0.0126637j -0.0388133-0.0383481j 0.00906926+0.0100525j 0.00946038+0.00817241j -0.00922728+0.0126125j -0.0251099+0.0712358j -0.0381321-0.0647993j 0.0260477+0.0132533j 0.0578211+0.01588j -0.0112619+0.0364198j 0.000216676-0.0788591j -0.0239838-1.17592e-05j 0.0469156+0.0249097j 0.00285702-0.0186453j 0.0163651+0.0122442j -0.0378819-0.0262214j -0.0164427-0.026317j 0.0233967+0.0245545j 0.00340655-0.0401959j 0.0342414+0.0247673j 0.00380087-0.00328716j -0.00692095-0.0294251j -0.0534054-0.0201036j -0.0404334+0.016426j 0.0109759+0.0590348j 0.00551012+0.00978471j -0.0195358+0.100971j -0.0314533-0.0930488j 0.0623442-0.00138063j -0.0312882-0.00329322j 0.0358961-0.0733691j 0.00392405+0.0772671j 0.00238686-0.011616j -0.0130603+0.118953j 
-0.0152692+0.0188485j 0.00127998-0.0293839j -0.00901513+0.0238915j -0.0163522+0.0143468j -0.00657005+0.019863j -0.0140546-0.0150983j 0.0108814-0.0286377j 0.0205714+0.0188443j -0.0021363+0.0197246j -0.0356411-0.02258j -0.0102963-0.0154041j -0.000159825+0.0121805j 0.000684852-0.0166479j -0.0092293+0.00439264j -0.0211833+0.0016061j -0.0359371-0.0184554j -0.0175109+0.00549127j 0.0299051-0.00690268j -0.0158643-0.0123784j -0.00269248-0.0410759j -0.0097433+0.0068393j 0.00403896+0.014336j -0.00124703-0.0178755j 0.00299934+0.0109164j 0.0021336-0.000798208j -0.0207942-0.0179486j 0.0101726-0.00586393j 0.00579659+0.0183003j 2.39366e-05+0.0039281j -0.0190899+0.0272294j -0.00999646+0.0446916j -0.00945946+0.0292392j 0.00606095+0.0378707j 0.00359588+0.00892667j 0.0107424-0.0473308j -0.00315543-0.0125323j -0.00463559+0.00256859j -0.00445978-0.00900543j 0.0136932-0.0210945j 0.00498408-0.0130722j 0.00494104-0.00700687j 0.0370849+0.0120447j -0.00530891+0.0290756j 0.0143272+0.0338179j 0.00128882-0.0227103j 0.00874846+0.0149336j 0.00266865+0.0120074j -0.0184305+0.0155775j -0.017861+0.00977164j 0.0122665-0.0133812j -0.0174649+0.0133872j 0.0221536-0.00259539j 0.00344966-0.0172028j -0.00778174-0.000450153j 0.0144395-0.015086j 0.00216669+0.024312j 0.0108856-0.0387447j -0.00250367-0.00973771j 0.0238238+0.0193056j -0.0121629+0.00499634j 0.00538105+0.00899997j 0.00484898+0.0323241j 0.0031927+0.00757137j 0.0234551-0.0148546j -0.0293944-0.0074562j 0.0104919+0.0265508j -0.0498898-0.0536401j -0.00109479-0.0313284j 0.0264952+0.0177115j -0.0167876-0.0183991j -0.0172712+0.0101502j -0.0530644+0.0459232j -0.0178519+0.0151515j -0.0112448+0.000954748j 0.0139573+0.00467062j 0.0248417-0.0512504j 0.00319419-0.0304381j -0.0589357-0.00316752j -0.0104937-0.0713834j -0.0755736-0.113444j -0.0296847-0.00812773j 0.0739482-0.0247964j -0.0486974-0.0321235j -0.0652725+0.0245746j 0.156083-0.0305554j 0.0232713-0.00224391j -0.0557019+0.0442007j -0.0213945-0.00739589j 0.0748613-0.0867144j 0.109576+0.0466058j 0.0139642-0.0228851j 0.0904088-0.0355523j 0.0234984-0.00143511j -0.00544663+0.0250606j 0.0253373-0.0704254j -0.0610376+0.00745878j -0.0154916-0.0463976j -0.0177602-0.00160563j -0.0342483+0.00576948j -0.0113046-0.00391142j -0.00561309+0.0284249j -0.0161711-0.00839411j 0.0208174+0.0584734j 0.0303865+0.0764062j -0.0534144-0.0804094j -0.0276742-0.0586676j 0.029785+0.103549j 0.0243757-0.0688978j 0.0924494-0.0635986j 0.0960933-0.0756753j -0.00501543+0.0947827j 0.0684584+0.00745962j -0.0536238+0.0852553j 0.00585589+0.00970753j 
