-2.94694e-17-0.259604j 4.06597e-16+0.421757j 1.55041e-16+0.0700269j 6.22486e-16-0.153638j 6.9573e-17+0.0692598j -1.02466e-16+0.100534j -5.15095e-16-0.207435j -6.673e-16-0.0507817j 1.05969e-15-0.353449j 1.45892e-16+0.0378605j -6.31719e-16-0.0911075j -1.89289e-16-0.0384017j -2.86623e-16-0.0526806j 3.13192e-16+0.0299771j 7.92903e-17+0.0894613j 9.33184e-17+0.00721952j 3.84331e-17-0.00868019j 7.30677e-17-0.0991648j 9.26414e-17+0.0413639j -6.95244e-17+0.0109374j 2.73453e-16+0.0559442j -1.07266e-16-0.0338693j -2.5048e-16-0.00857361j 1.05588e-16+0.0130948j 8.88776e-17-0.00155065j -3.31245e-16+0.00975836j 1.98584e-16+0.00430178j -1.18334e-16+0.0174881j -3.75393e-17+0.0281965j -9.5848e-17+0.0137788j 5.25377e-17+0.00517653j 1.68838e-16+0.00334486j -2.79516e-16+0.0307492j 1.71293e-16+0.00143399j 1.83302e-16-0.0152397j 9.12331e-17+0.00159388j 4.26728e-16-0.0189486j -2.79962e-16+0.0189652j -5.33186e-16-0.00979474j -1.49363e-17-0.000191116j -6.71825e-17-0.0301825j -2.38416e-14+0.0218955j 8.61324e-16+0.00703484j 7.01402e-17-0.00531315j 5.43115e-17-0.0139776j 1.6588e-16+0.00765386j 1.2651e-16+0.0123583j -1.58018e-16+0.0148004j -3.0117e-16+0.0156652j 1.66249e-17-0.0241018j -1.30332e-14+0.0118189j -1.585e-16+0.00770414j -1.78472e-16-0.00537146j -2.84454e-16+0.00372024j 2.65945e-14-0.00646589j 9.36095e-15-0.0130967j 6.45446e-17-0.00053149j 2.1787e-17+0.0030074j -1.43705e-17+0.00869449j -5.78054e-16+0.00748698j -2.37291e-15+0.0103328j -5.05354e-16+0.0093941j -5.85749e-17+0.00393117j 4.6196e-16-0.00588302j -8.13e-17+0.00918244j -7.70062e-16-0.0229065j 9.06296e-17+0.00842789j -1.07089e-16+0.0137474j -4.49228e-17-0.0154025j 2.31563e-16-0.000706037j -3.34848e-16-0.00222206j -8.83635e-16+0.0136023j -2.46708e-17+0.0134989j -3.05025e-16+0.00239871j 1.24953e-15+0.005814j -5.23131e-16-0.0217018j 6.78946e-16+0.0071975j -1.54657e-15-0.0239143j -1.08231e-16-0.000494137j 1.19434e-15-0.00258987j -5.4407e-17+0.0131709j 3.99338e-16-0.0130867j -1.80769e-15-0.0135389j -7.30791e-17+0.0128074j 4.96104e-17-0.0110957j -6.73329e-16+0.00671268j 3.41533e-16+0.0154624j -6.96772e-17-0.0231608j -3.31632e-16-0.00734736j -1.12737e-16+0.00749866j 1.09627e-15-0.0133974j 2.39812e-16-0.0121849j 4.63476e-17+0.00335202j -6.72342e-16+0.00464797j -1.12234e-16-0.00132682j -1.22201e-17-0.0279354j -5.46682e-17+0.0152397j -1.54942e-16-0.00530185j 3.90756e-17-0.00331486j 2.59401e-16-0.00741243j -3.50072e-16-0.0191082j 4.39643e-17+0.00986226j 2.48187e-17-0.00564803j 1.17871e-16+0.00990672j 9.89519e-17+0.00986329j -9.24004e-17+0.0103797j 1.28638e-15+0.0204386j 1.15852e-15+0.0103946j 1.95882e-16-0.0103854j -4.29245e-15+0.00211654j 3.76756e-16-0.00892032j 6.74646e-16+0.0135199j -2.25413e-16+0.0115331j -2.17836e-16-0.00759146j -3.8468e-16+0.0225265j 8.81283e-18-0.00942157j 1.38585e-16-0.00941961j -2.78152e-16+0.0352979j 4.75011e-16-0.0273152j -3.60866e-16+0.0109677j -3.20604e-15-0.0253375j -5.18058e-16+0.00455538j -9.15261e-15-0.0179721j 8.96594e-18+0.000928885j 4.39363e-17-0.0211468j -9.10198e-17+0.000907341j 1.04782e-16+0.00251149j -4.55924e-18-0.00369498j -5.99566e-17+0.00350818j -1.58337e-16-0.013818j -2.02998e-17+0.000610172j -1.18332e-16-0.0189688j -1.59694e-15-0.0243315j -5.02504e-17-0.00604663j -1.00043e-16+0.00421931j -4.15971e-17+0.01352j -3.42415e-16+0.00377207j -3.9049e-17+0.00607047j -2.95271e-17-0.0123906j -4.11788e-16-0.0405188j -1.10694e-17+0.0525094j 1.26909e-18+0.00463582j 4.40295e-17-0.00769589j 9.76199e-18+0.0848854j -8.40929e-17-0.00351307j -3.09334e-17-0.0195333j 8.15057e-19-0.017869j -6.38331e-17-0.0229905j -1.38674e-16-0.0571933j 8.32504e-17-0.00457069j -9.51335e-17+0.0206835j 6.13891e-16-0.0442772j 3.52945e-16-0.0495181j -8.81625e-17-0.135172j 1.30405e-16-0.0573038j 5.99982e-17+0.0104188j 6.55588e-16-0.111145j -5.03273e-17-0.0392391j 6.21471e-17+0.132085j -9.48096e-18-0.105789j 
-1.7576e-16-0.387588j -3.86594e-16-0.24j -3.07256e-16-0.324815j -1.00601e-16+0.0230693j 5.80824e-16-0.113419j -6.43589e-16+0.0537121j 6.78846e-16+0.301551j 2.90658e-15+0.243749j 6.37185e-16-0.180154j 5.0018e-17+0.00968064j -6.20013e-16-0.0920949j -2.56726e-16-0.0346951j 1.75823e-16+0.0171158j -2.46024e-16-0.0417793j -8.39716e-17-0.0453297j -3.17403e-16-0.0799166j -1.37786e-17-0.0437515j 8.94884e-17+0.0357241j 4.06749e-16+0.0295204j -2.86491e-16-0.0889539j 2.37577e-16+0.0598085j 4.78114e-17-0.0182457j -1.04384e-16-0.00663177j -5.44861e-17+0.000322088j 2.12782e-16-0.00691989j 1.76539e-16-0.0114381j -2.61348e-15-0.0696372j 9.52672e-17+0.00472419j 2.3069e-16-0.0129545j -8.63851e-17+0.0126682j -2.52337e-16-0.0223494j 5.53993e-16-0.013533j -3.40987e-16+0.0161215j -8.30996e-16-0.0350707j 6.92338e-17+0.00346538j 4.80897e-16+0.000754368j 5.26188e-16-0.00835886j -3.02364e-16+0.0339295j -4.73998e-16-0.00937088j 3.11061e-16+0.0212157j -3.67208e-16-0.0215253j 5.7893e-14-0.053078j -1.54113e-15+0.00247445j -4.76318e-17-0.0127682j 1.45918e-17+0.00657685j 2.52647e-16+0.0177879j 1.25413e-16-0.00539339j -5.75448e-17+0.00441115j 1.92391e-17-0.00757177j -1.17854e-16+0.027723j 9.11799e-15-0.0079175j -2.23198e-16-0.0139932j 1.35475e-16-0.00883387j 3.62171e-16+0.00236683j -4.44001e-14+0.0108957j -7.06206e-15+0.00912069j -2.03083e-16+0.0197248j -3.03852e-16+0.0130614j -4.38588e-16+0.0179584j 7.74799e-16-0.0076691j -3.896e-15+0.00725608j 3.00694e-15-0.01892j 1.53309e-16-0.0056804j 1.12625e-15-0.0207013j -6.95501e-16+0.00913633j 3.44947e-18+0.00485494j -1.42443e-17+0.000588663j 1.42904e-16-0.00474929j -2.64095e-16+0.00341236j 1.20043e-16+0.0195454j -5.70697e-18+0.0190445j -8.9601e-16+0.0127543j -3.67127e-16+0.0215963j 1.72967e-16-0.00807641j -1.07968e-16-0.0046495j 1.53378e-16+0.0018118j -8.89377e-16-0.0262487j 1.27148e-15+0.00947722j 1.28953e-16-0.00268894j 7.5139e-15-0.016097j -2.00712e-16-0.0147649j -5.80804e-16-0.00188014j 1.82796e-15+0.0132497j 2.9188e-16+0.0107638j -1.21358e-16-0.0203874j 8.31875e-16-0.0099569j -4.38799e-16-0.011333j 1.56236e-16+0.0155196j 1.62554e-16+0.00292066j 9.16566e-17-0.00218433j -4.46775e-16+0.00772539j -1.0995e-16+0.0130513j -2.79537e-16-0.0148935j -8.54175e-16+0.0177049j -2.14128e-16-0.00957899j 3.27314e-16+0.0184168j 4.66814e-16-0.0234924j 2.34363e-16+0.0025067j -5.57888e-17-0.00820863j 2.27843e-17+0.00432269j 8.11706e-16+0.0125451j 1.27869e-15+0.0261218j -3.27944e-17-0.00627982j -1.10631e-16-0.0100014j -1.5477e-16-0.00398049j 2.2052e-16+0.0122865j 2.58903e-16+0.00467191j 1.48957e-16+0.00105687j 3.1629e-17+0.0181407j -2.55891e-14+0.0131712j -1.92492e-16-0.00107133j -2.49716e-16-0.0046538j 2.82376e-17+0.000858651j 7.07531e-17-0.0113192j 5.99679e-17-0.00470734j 3.75643e-17-0.00645529j -8.41515e-17+0.0370206j -1.59036e-16-0.000191597j -5.22985e-16+0.021022j 5.76524e-17-0.0055127j 5.96498e-16+0.00498668j 4.24622e-16+0.0255945j 9.57573e-15+0.0176353j 3.84759e-16+0.00413226j 7.35794e-17+0.00589363j 4.21344e-17+0.00955711j -7.70734e-17-0.000678165j -2.24747e-16-0.00345414j -2.17618e-17+0.0271456j 1.71831e-16+0.0112702j -2.94709e-17+0.00759823j -5.15513e-17-0.0383846j 2.04947e-16+0.00498986j 6.26273e-17-0.0104031j 1.21011e-17-0.00994788j 2.21724e-16-0.0357185j 1.51178e-15-0.017951j -7.56873e-17+0.00660206j -1.16e-16-0.0153433j -7.34931e-18-0.00102779j -1.46885e-17-0.0112608j -6.11452e-17+0.0475239j -7.23015e-17-0.0334065j -8.55147e-17-0.0270873j 1.10648e-16+0.0370982j 1.25421e-16+0.0250769j 4.05462e-17+0.00665514j 7.29749e-17+0.0221957j -2.25578e-17+0.00878036j -6.31642e-17+0.0750805j 6.40174e-17+0.00570865j 8.26069e-16-0.0984793j 2.93647e-16+0.0147253j 6.05794e-17+0.0730758j 2.19193e-18-0.022195j -7.03624e-17+0.0345698j 3.89663e-16-0.058104j 6.72938e-17+0.0701915j -1.09696e-17-0.0939366j 6.76773e-17-0.151168j 
3.57477e-17-0.0578286j -5.17872e-17-0.0224906j 1.16444e-16+0.266239j -2.08497e-15+0.490302j -1.99925e-16+0.0569551j 3.82219e-16-0.0358713j 8.68642e-17-0.0339845j 5.10131e-16+0.0613626j -7.43686e-16+0.278991j -3.14701e-17-0.0314886j -3.27574e-16-0.0491959j -7.8416e-17-0.0288404j -6.1422e-17-0.022242j 1.10985e-16+0.0130152j 5.68281e-17-0.0904538j -1.50642e-16-0.0116672j -3.12248e-16-0.21479j 3.68836e-16-0.192329j -1.83398e-16+0.0110283j 1.22396e-16+0.0464628j 5.99926e-16+0.0785702j -1.4445e-16-0.0323117j 8.13125e-16+0.0377624j -5.73772e-16-0.0580121j 7.74887e-17-0.0921453j 1.66987e-15-0.0933006j 1.12746e-15+0.0285254j -1.69062e-16+0.0470483j 7.44877e-17+0.0166365j 1.78286e-16-0.045064j 7.23536e-16+0.0535115j -7.99283e-16+0.0591941j 2.46312e-16+0.0127377j -1.1447e-15-0.0284318j 1.06919e-15-0.0863227j -2.47491e-16+0.00736228j 2.47969e-16+0.000348958j 1.09266e-16+0.00572775j 3.65435e-16+0.0275669j -3.90334e-16-0.00592431j 1.92572e-16-0.0473771j -3.0386e-14+0.0273722j 8.32228e-16-0.011911j 2.17681e-16+0.00330493j 2.34956e-16+0.00157092j 2.64003e-17-0.0452585j 6.88802e-17+0.0642779j 4.21122e-17-0.00292211j 2.15552e-16+0.0047742j 1.4536e-16-0.0295551j 2.34732e-14-0.0216182j 4.76622e-16+0.0230599j 5.78253e-16-0.0115491j 1.56486e-16-0.0152333j -2.94973e-15+0.000712019j 1.14439e-14-0.0163928j 3.8605e-16-0.0117749j 2.68811e-16-0.0118482j 4.27353e-16-0.00165726j -1.14774e-15+0.0178013j 1.03759e-14-0.0249911j -6.2079e-15+0.0308338j 4.68202e-18-0.0172904j 1.47527e-15-0.0249302j -5.61191e-16+0.0105352j -9.96518e-16-0.0399288j 5.88609e-16+0.00531737j 3.11134e-16+0.00232427j 7.17671e-17+0.00413246j -5.81098e-17-0.0186131j 1.60918e-16-0.0427743j 1.85521e-15-0.0292484j 2.8457e-16+0.0153774j -4.36267e-16-0.0105761j 3.11832e-15+0.0154711j -1.22119e-16+0.00426843j -8.95141e-16-0.0354005j 9.67821e-16+0.000558923j -5.60196e-16-0.00275299j 9.78608e-16-0.00137922j -4.54135e-16-0.0152759j -5.76952e-17-0.037469j -4.20846e-16-0.00804532j 2.25474e-16+0.0118785j -1.77175e-17-0.0289015j 6.41434e-16-0.014609j 3.48684e-17+0.00997572j -3.12788e-16-0.0348114j 3.88497e-16+0.000781078j 5.99907e-17+0.0162391j 8.50494e-16-0.0108461j 2.3738e-16-0.0222185j 1.361e-16-0.0149579j 5.8532e-16-0.0141643j 4.07044e-16+0.00786065j -5.35275e-17-0.0319477j 2.08181e-16+0.00798171j -2.70082e-16-0.0195926j -3.21927e-16+0.0440583j 4.33648e-16-0.00578931j -6.48555e-16-0.0274185j -4.45406e-16+0.00484494j 1.68049e-16+0.034311j 1.79343e-16+0.00562739j 3.09391e-16+0.0197576j -4.0771e-16-0.00447684j 8.81898e-16+0.0323504j 1.15543e-15-0.0104028j 4.6682e-16-0.0142187j 7.60052e-15-0.00405104j -2.02113e-16-0.0268658j -8.25462e-16-0.00676621j -1.76905e-16-0.00932676j -5.36535e-17+0.0137476j -4.36708e-16+0.0205541j -3.6666e-17+0.00853683j 2.05031e-16-0.0463193j 1.20495e-16+0.024179j 1.20644e-15-0.0547084j -4.88391e-16+0.0211619j -4.14182e-15-0.0335992j 1.60269e-16-0.0209711j 5.92304e-15+0.0122594j 1.19272e-15+0.0189028j -1.1199e-16+0.0104139j -1.46803e-16-0.00736948j 2.48209e-16+0.0193624j -1.02112e-16+0.0227197j -2.07626e-16+0.00567602j -8.75377e-17-0.0120654j -4.20041e-17+0.0208757j 1.1215e-17+0.0308127j 9.15664e-16+0.00822214j -2.80702e-16+0.0612499j 1.8084e-16-0.000123649j 5.6229e-17-0.0288567j -9.78107e-16+0.0121756j -2.99212e-17-0.0128897j -1.82067e-17-0.00899766j -5.90022e-18+0.00761288j 3.14274e-18+0.0139326j 3.40714e-17-0.0423385j -1.13118e-16-0.0661851j -6.58607e-17+0.051873j 1.2478e-16+0.0132656j 7.88787e-17+0.0714651j 1.33059e-17-0.00285395j 5.42871e-17+0.0107546j -3.35716e-18-0.0714732j 2.70207e-16-0.0498422j -3.81746e-17+0.0252364j 3.0744e-16-0.0353388j -9.20379e-17+0.0300156j 1.9464e-17+0.04923j 2.02658e-16-0.0633817j 2.82285e-16-0.0310657j -4.42426e-17+0.00944425j -3.376e-17-0.0482402j 3.67636e-17-0.115608j 1.122e-16-0.120332j 
-6.416e-17-0.0566909j 3.48839e-17+0.0767838j -2.72652e-17-0.195822j -2.18862e-16+0.0455067j -1.98998e-15+0.27807j 2.01843e-15-0.194496j -9.54064e-17-0.217021j 1.91063e-15+0.190194j -1.03461e-17-0.0522074j 4.32111e-17+0.0451912j -9.23794e-16-0.124867j -1.51457e-16-0.0246324j -2.69401e-16-0.00397563j 2.65875e-17+0.0706633j 8.62934e-17-0.0413667j -7.61961e-16-0.219807j -3.59442e-16-0.111477j 1.13426e-16-0.103818j -1.00433e-15-0.169107j 5.93701e-16+0.0687648j -8.09717e-16-0.171626j 8.49135e-17+0.00511101j 9.36986e-16+0.0586363j -4.51228e-16-0.0247105j 3.0086e-17+0.00824071j 1.28208e-15-0.0604828j -2.37885e-16+0.00351725j 2.88253e-16+0.0376859j -2.04318e-16+0.0452363j 1.42971e-16+0.00124699j -1.30152e-16-0.0172653j 3.12198e-16-0.0450503j 4.84443e-16-0.076135j 1.64948e-15+0.0459799j 1.82482e-17-0.0269373j -3.62544e-16-0.00804813j 9.14975e-17-0.0054593j -2.98009e-16+0.00872709j 1.04923e-16+0.0154807j -2.61086e-17+0.0131031j 3.02648e-16+0.00220917j 2.07368e-15-0.00269706j -2.08493e-16-0.0274828j 1.94325e-16-0.00855694j -6.03712e-18+0.0305567j -3.67896e-16-0.020773j -1.82694e-16-0.0184211j -2.16346e-16+0.0132045j -1.16137e-16-0.00575303j 2.11201e-16+0.0246891j -4.09947e-14+0.0379198j -1.20499e-15-0.0419457j -1.32066e-15+0.0259044j 9.43306e-17-0.0145273j 1.60023e-14-0.00422043j -2.38858e-14+0.0339653j -4.08213e-16+0.030252j -3.9121e-16+0.0186487j -1.38776e-16-0.0188744j -9.23158e-16-0.000465943j 9.48511e-15-0.0236242j -4.54448e-15+0.0276213j -4.70221e-16-0.00387755j -8.86281e-16+0.0226375j 3.11615e-16+0.002137j 8.26324e-16+0.0319648j -4.09578e-16+0.0188257j -6.39988e-16+0.00490764j 2.94564e-17-0.0273434j 4.23745e-16-0.0152551j 1.08138e-17-0.00102274j -6.69207e-16+0.0116506j 1.88123e-16+0.00641743j -5.72085e-16-0.00463698j 3.49483e-15+0.0179096j -7.33897e-17-0.00916765j 6.55536e-16+0.0229618j -9.4631e-16-0.00616694j -2.55079e-17+0.0160029j -5.44318e-16+0.000913327j 2.72826e-17+0.00646239j -4.40393e-17+0.0152051j 7.39958e-16+0.00780278j 1.34992e-16+0.0239018j 2.13054e-16-0.00363386j -4.10278e-16+0.00829138j 6.75422e-17+0.0154119j -1.0116e-16+0.0102j -1.21476e-15-0.0184399j -5.50426e-16-0.0128559j 2.54997e-15-0.0284349j -6.95584e-18-0.0116458j -3.64448e-16-0.00645637j -1.41633e-15+0.0181531j -4.75297e-16-0.0134145j 4.90167e-16-0.0139985j 6.33455e-16-0.0155959j 8.91048e-17+0.0163757j -2.18997e-16-0.0175009j 2.58783e-17+0.0140886j -5.56414e-16+0.0011356j -6.61094e-16-0.0224317j 3.94861e-17+0.0102877j 1.48535e-17-9.11942e-05j -1.47679e-17-0.00187659j -3.5806e-17+0.00396865j 2.13004e-15+0.037692j 1.68108e-15+0.0145002j 5.09389e-17+0.0175629j -2.10597e-14+0.0108525j -1.55606e-16+0.0147844j 9.80165e-17-0.00465572j 8.83783e-19+0.0167784j -2.30754e-17-0.00454235j -1.36246e-16+0.00110849j -1.17873e-16+0.0183632j -3.6794e-17+0.029661j 5.00984e-16-0.0290497j 4.37947e-16-0.01133j 3.87162e-17+0.0143475j 3.19312e-16+0.00157026j -2.98654e-16-0.0257959j -5.70401e-15-0.0101496j -2.51561e-15-0.0333367j 4.01969e-17-0.0353677j -5.54449e-18+0.000245319j -9.34311e-17-0.00912752j 7.59422e-17+0.0284628j -3.4618e-17-0.0374849j -3.41226e-16+0.00418404j -1.1218e-16-0.0116588j -9.19245e-17-0.014741j 4.26831e-16+0.00536399j 7.59969e-17+0.00105681j -6.08395e-18-0.00572909j 1.81983e-17+0.0106406j -7.89626e-16+0.0089655j -6.41062e-17+0.0158416j -1.14136e-16-0.0281837j 4.45857e-16+0.0562031j 1.34726e-16-0.0374872j -1.36932e-16+0.0691756j 2.01592e-17+0.00987686j -5.64186e-17+0.0341895j -1.51655e-16-0.0223282j -2.67631e-18-0.0080789j -9.18488e-17-0.0636109j -4.62652e-17-0.0274518j 2.28423e-16+0.0831168j -2.34058e-16+0.0247296j 1.05091e-16-0.00047265j 6.54254e-16-0.0643468j 3.62304e-16-0.0247621j -1.71926e-17-0.0429093j -1.50981e-16+0.10688j -7.00258e-17-0.0628464j 3.55788e-16-0.0667479j 5.95519e-17+0.0669656j 3.52764e-17+0.0717147j 6.76532e-17-0.0677424j 
7.99109e-17+0.0680115j 1.71624e-17+0.0337674j 2.47049e-16+0.160983j -3.83111e-16+0.0462511j -4.36869e-16-0.222937j 1.26375e-16-0.379018j 1.33223e-16-0.0213534j -1.97729e-15-0.141065j -6.46383e-16+0.235898j 1.73203e-16+0.206355j -3.72931e-16-0.0279164j -4.75284e-17+0.0461063j 5.05628e-17+0.0468639j 1.12219e-16+0.0592734j 2.97779e-16+0.0979411j -1.41975e-16-0.124113j 1.67943e-16+0.135086j -4.34995e-17-0.0342303j -2.39835e-16-0.137308j -1.29125e-16-0.161817j 3.76842e-16+0.0411921j -7.9057e-17-0.103945j 1.34544e-16-0.00871813j -2.08193e-17-0.0148086j -3.01607e-18+0.0773187j -2.38575e-16+0.000537039j -2.33509e-15-0.053681j 3.42582e-16+0.0392504j 1.84459e-16+0.0263313j 2.8851e-16-0.0574515j -6.9508e-16-0.0644315j -1.17687e-16+0.0117453j -1.60637e-16+0.0196419j -3.79461e-16-0.022087j 4.98475e-17-0.00999341j 9.00485e-16-0.0168668j 2.28823e-15-0.0816717j -1.84769e-15+0.0571471j -3.27722e-16+0.00217136j -1.30345e-16-0.0226508j -3.81494e-16-0.0177955j -6.1249e-15+0.0064702j 7.29169e-16+0.0337659j -5.26117e-16-0.0527872j -3.81682e-16-0.0224061j -1.55747e-16-0.00240627j -5.58311e-16-0.0316641j -5.26656e-17-0.00490501j 9.52731e-16-0.0549359j -2.17443e-17+0.0116098j 4.90921e-15-0.00517579j 2.17101e-16+0.0234976j 2.53072e-16-0.00742885j -5.70827e-16-0.0463293j 4.44832e-14-0.011458j 2.18374e-14-0.0312891j 2.56041e-16+0.0140633j 2.03972e-16-0.0177523j 2.77963e-16+0.0257909j -6.55325e-16+0.0221969j -1.12229e-14+0.0327758j 3.35552e-15-0.00979761j 4.58346e-16-0.0315012j 1.93094e-15-0.0302874j -1.02596e-15+0.0275618j -4.59019e-16-0.00414591j 6.73617e-17+0.00423538j 1.51891e-17+0.00688799j -2.26534e-16-0.0120146j -9.36873e-17+0.0236296j 7.02973e-17-0.0485977j -2.32418e-15+0.029283j -5.19733e-16+0.0181378j 1.34445e-15+0.0156891j -6.53759e-15-0.0337389j -6.32609e-17+0.00372073j -3.26179e-16+0.00951248j -4.2966e-16+0.00365651j 8.63889e-16-0.0500488j -3.47664e-15+0.00841386j -2.53681e-16-0.023724j -3.45989e-16+0.0251349j -1.24721e-16+0.00693666j 4.85299e-16+0.0274177j 1.37583e-16+0.0209366j 1.96908e-15-0.0278369j -6.66804e-16-0.0115622j 2.35621e-17-0.00112079j -1.12111e-15-0.0158455j -3.70481e-16-0.00220321j -1.52155e-15+0.0160422j -2.09931e-16-0.00336055j 9.32438e-17-0.00551846j -1.29927e-16+0.00665397j 1.70693e-16-0.00150222j -1.27465e-16+0.00369521j 1.57434e-16-0.000992439j 1.03626e-17-0.0157j -9.93106e-17+0.025485j 2.1559e-16-0.00382638j -1.84223e-16-0.00872039j -2.70767e-16-0.00294845j 7.80416e-17-0.00299371j 1.07372e-16+0.0110917j 4.22894e-16+0.00659555j -2.28179e-16-0.0193878j 1.07196e-15+0.0151383j 7.61247e-16+0.0102959j -8.34784e-16+0.0379875j 2.4877e-14-0.0121542j -1.2849e-15+0.0383356j -2.4191e-15-0.0571725j -2.69105e-16+0.0247479j -3.82437e-17-0.00306299j -4.95982e-16+0.0279107j -9.97387e-17-0.0126961j 9.11451e-17+0.0230356j -4.17539e-17+0.0176571j 5.61757e-16-0.0304905j 5.28735e-17-0.00213059j 3.84527e-15+0.0284307j -5.63732e-16-0.0312511j -1.27808e-14-0.0238057j 9.91055e-16+0.0148563j 1.6435e-16-0.0126852j 1.3351e-16+0.0506157j 3.09029e-16+0.0396208j -1.73371e-16+0.018864j 2.60996e-17+0.00657497j 4.1402e-16+0.0387836j 1.50373e-16-0.0495885j 1.61705e-16+0.0476436j -8.80624e-16-0.0161839j -1.18712e-16+0.032102j 4.69992e-17-0.0184351j -1.43727e-16+0.0188469j -2.06246e-15+0.0234874j 4.28205e-17-0.0391046j -2.29887e-16-0.031037j -5.3341e-16-0.0508966j 4.56127e-17-0.0110588j -3.12437e-17+0.0349559j -4.24358e-18+0.0126036j 1.75718e-17-0.0146311j -6.21929e-18-0.0135286j -3.1957e-17+0.0102437j 9.32251e-17+0.00531328j -1.05646e-16-0.0499056j -2.55074e-16-0.0784466j 1.22414e-16-0.0539575j -1.36306e-16-0.0836266j 2.32808e-16-0.00879717j 7.80977e-17+0.00221923j 2.04574e-17-0.036044j -3.8537e-16+0.0271013j -4.09908e-16+0.121576j 1.01009e-16-0.0149348j -1.49765e-16-0.0971741j -2.32271e-17-0.010341j 4.74226e-17-0.0611743j 
