4.19072e-15+0.244642j 2.83741e-15+0.42217j -1.03136e-16-0.0651267j 3.76095e-16-0.223871j 1.60858e-16-0.123001j -2.58547e-17-0.122607j 1.43036e-15-0.218914j -1.64393e-15-0.178117j 1.33987e-16+0.274136j -1.36295e-15-0.0422655j 9.64662e-18+0.0161403j -1.11022e-16-6.60822e-05j -2.58901e-16+0.118497j -1.21987e-17+0.0154578j 3.84928e-17+0.0751906j -1.96826e-17+0.0763747j -2.23304e-17+0.00826436j 1.98069e-16+0.0107243j 3.97602e-16+0.040857j -4.42844e-17+0.0323927j -2.06064e-16+0.0322137j -2.61371e-16+0.0129263j 5.44602e-17-0.00841796j 4.70102e-17-0.00798155j 7.06882e-16+0.0291848j 5.14283e-17-0.0299785j -2.15282e-16+0.0105973j -5.16577e-17-0.0160064j 3.22963e-17+0.0271536j -5.52186e-17-0.00827998j 1.46751e-17-0.00430586j -8.84804e-16+0.00995568j -4.56328e-18-0.0205732j -3.98015e-16+0.0148644j 3.55267e-15-0.0160259j -4.21406e-17-0.0205408j 1.86181e-16-0.000796617j -2.93388e-16-0.0220806j 5.59827e-16-0.0148255j 2.53923e-17-0.0121005j -1.04742e-17-0.000505035j -3.22373e-17+0.00165602j 3.25229e-16-0.0146936j 1.79641e-18+0.00343986j -1.78912e-16-0.0188129j -8.79638e-16+0.0059796j -3.27221e-16-0.00896816j 4.1618e-17+0.0178651j -4.7475e-16+0.0142676j -5.43858e-17+0.00786217j 4.89935e-16+0.00464438j 3.67745e-16+0.0044287j 1.49806e-16+0.0119262j 4.45985e-16-0.0181107j -1.6411e-16+0.0172812j -1.19529e-17-0.00285289j -8.12002e-17+0.00470076j 3.85783e-17+0.0151096j -1.46792e-14-0.0212303j 3.44989e-16+0.00283956j -1.42728e-16-0.00436979j 1.1679e-16-0.00733413j 5.39082e-17-0.00570128j -3.06477e-16+0.00379832j 1.74896e-16-0.00658992j 6.34875e-16-0.0213943j 6.30853e-16-0.0102283j -1.84223e-16-0.0137624j 2.1229e-16+0.0162429j -5.80801e-15+0.0106523j 8.24954e-17-0.00456704j 2.16311e-15-0.0358097j 4.84246e-16-0.00488847j 8.18324e-16+0.0152407j -8.91683e-17-0.00273125j -2.96304e-16-0.000961656j -7.67349e-17-0.0196478j -2.2139e-16+0.015305j 2.76124e-16-0.00164033j 4.04282e-16-0.0125948j 6.25978e-18-0.0129378j 5.55239e-16-0.00387131j -1.08889e-17-0.00804005j -5.92725e-17+0.000168749j -4.51286e-16+0.0170753j -8.10602e-17-0.0122856j -4.93708e-17+0.00845587j -3.78212e-16+0.0219102j -3.01158e-17-0.0112325j 2.0504e-16+0.00165725j -5.48389e-17-0.0365154j -3.17232e-16+0.00597952j 7.54966e-17+0.00749453j 1.3544e-15-0.00196624j -1.14229e-16-0.00282684j -2.46505e-18+0.00605603j -1.70459e-16+0.022553j -3.21277e-16+0.00362954j 6.30126e-18+0.00107012j -5.77651e-17+0.0113363j 4.64323e-17+0.0215929j 4.21688e-16-0.0151692j -8.44903e-16+0.026629j -6.0821e-16+0.0257677j -8.09725e-17+0.00987221j -2.26089e-17-0.00805457j -4.50396e-17-0.00631355j 9.38741e-17-0.0124411j -1.42017e-17-0.0181187j 2.58159e-16+0.0129793j 1.61579e-16+0.00652922j 2.40135e-16+0.0263622j -3.01952e-16-0.0307147j 8.17807e-17+0.0282834j -2.30929e-17-0.0384919j -9.38702e-17+0.00524951j -3.21151e-16-0.00339605j -6.44899e-16-0.0506607j 8.99532e-16+0.0421399j -2.51628e-17+0.00151483j 2.8653e-16-0.0146951j 2.08016e-15+0.0339893j -2.90707e-17-0.0418279j 2.18597e-17+0.0208383j 4.20308e-17-0.0226909j 4.95972e-17+0.0166844j -5.26562e-15+0.0762716j 1.08004e-16+0.0636971j -8.89987e-17-0.0158406j 7.15043e-16+0.123849j 6.0654e-17-0.020818j -4.52627e-17+0.0255695j -1.5902e-16-0.0255005j -4.63008e-17-0.092251j -1.29791e-15+0.143166j 2.00709e-15-0.0357155j 
1.82406e-15+0.40899j 1.43258e-15-0.234872j -1.91593e-16+0.305503j 2.18945e-16+0.000104464j -1.27369e-16+0.166228j 8.78951e-17-0.0614779j -1.23013e-15+0.173551j -2.07554e-15-0.342484j 7.49956e-16-0.0403709j -1.10361e-15-0.0339225j -4.35111e-18-0.0672397j 1.86827e-16-0.018815j 1.20272e-16-0.0335828j -1.27294e-16-0.125096j -1.34006e-16-0.00616045j 2.98167e-17+0.0322163j 8.73231e-17+0.0726242j -5.67403e-16-0.0399266j 8.15286e-17+0.00464901j -2.61773e-17+0.00871253j -3.66172e-16+0.0647465j 1.05286e-16-0.0140953j 1.85577e-16-0.0147288j 9.15707e-17+0.00780956j -6.6495e-16-0.0246578j 7.19627e-18+0.00533591j -8.71911e-16+0.0138075j -1.09301e-16+0.0299173j 4.12393e-18-0.0212348j -4.35664e-17-0.0200095j 1.47925e-16-0.0101867j 2.93232e-15-0.0322254j -3.82834e-17-0.01608j 6.18569e-16-0.00923768j 1.87639e-15-0.00772998j 1.32965e-16-0.0103304j -1.37071e-14+0.0189999j 2.06494e-15+0.0156664j -1.09291e-15-0.0344248j -3.54248e-17-0.00116139j 1.46976e-16-0.0245879j 3.54284e-17+0.011315j -4.75078e-17+0.00470712j -1.76418e-16+0.00443205j 1.19091e-16+0.0192399j 2.92182e-16-0.000495983j 3.05678e-16-0.00388465j 7.04727e-17-0.00635697j 4.16488e-16+0.000785407j -1.83594e-16+0.0232249j 2.25842e-15+0.0165576j -7.22833e-16-0.00880383j -4.66093e-16-0.00455596j -1.9264e-16+0.00123715j -1.46052e-16+0.00870853j 2.4826e-16-0.0102306j 7.87959e-17+0.00242337j 2.93158e-17-0.00952664j -9.37789e-15-0.0135851j 7.61201e-16-0.0225897j -4.72818e-16-0.00780277j -1.03265e-16+0.0341852j -3.98029e-16+0.0207729j 1.70123e-16+0.00702787j -2.30747e-16-0.00384779j -5.47644e-16+0.0118518j -7.53549e-16+0.0296884j 8.70516e-16-0.0187582j 5.91141e-16-0.000735839j 1.12235e-15-0.00207986j 2.75719e-17+0.000228287j 2.64325e-16-0.00615864j -1.23529e-16+0.0168278j -2.95846e-16-0.012371j -1.14626e-16-0.00657854j 3.12727e-16-0.0133622j 3.89033e-17+0.00200617j 2.85141e-16-0.022815j -1.49694e-16-0.00108873j -6.54268e-16+0.0242504j 8.61797e-17-0.0143329j -3.08064e-17-0.00545146j 1.89295e-16+0.00171986j -4.68991e-16-0.00670646j 7.47748e-17-0.00627059j 8.3827e-17+0.0153233j -1.14924e-16-0.00912078j 1.48338e-18+0.0178875j 1.89548e-16+0.00512263j -6.06184e-16+0.0223043j -1.21926e-17+0.0104335j 1.84971e-15-0.011129j -2.64698e-16-0.00480279j 1.35025e-14-0.0185471j 1.64809e-16+0.00249389j -1.19374e-16-0.00286203j 3.93891e-16-0.032532j -2.69932e-16+0.00202069j 3.04155e-16-0.0082046j -1.79548e-16+0.0212181j -8.17418e-17+0.00128717j 5.29036e-17-0.00956179j -3.11419e-16+0.0106737j -2.47554e-16+0.00220637j -5.13914e-17+0.0285088j 1.91876e-17-0.00554444j -3.67306e-17-0.0133023j 2.90806e-17-0.00661474j -1.8572e-17-0.00234387j 1.73002e-16+0.0132179j -8.31434e-17-0.0261619j -3.10772e-16-0.0192441j 1.87736e-17+0.00618066j -1.07354e-16+0.0142926j -1.16997e-16+0.0260576j 1.07015e-16+0.000756825j 1.43107e-16+0.0183225j 3.17534e-16+0.0158866j 1.37116e-16+0.00378085j -3.0193e-17+0.00447055j -2.90035e-16+0.0841007j -1.42897e-15-0.0316898j -5.31569e-17-0.0255372j -1.4927e-17+0.00960398j 9.30446e-17+0.0123134j -1.02309e-17-9.41381e-05j 2.96427e-16-0.00396442j 1.06225e-16-0.0578532j 5.61326e-16-0.0988949j 9.49287e-17+0.017107j 1.54569e-16-0.00485832j 1.13475e-16+0.0211973j -1.77587e-16-0.107108j -1.2988e-16+0.0132769j 1.15259e-15+0.0421462j -1.7777e-15+0.14775j 
-2.6676e-16-0.0489235j -1.99917e-16+0.0232627j -5.32728e-16+0.277703j 1.20821e-15-0.490426j -1.48818e-17+0.0577034j -2.97863e-17-0.0429572j -1.34895e-16+0.0261726j -1.39779e-15-0.166656j 2.31239e-16+0.215205j 2.69101e-15+0.0834019j -1.34692e-16+0.0422363j -3.037e-16+0.0538537j -1.45833e-18+0.0756078j -1.26585e-16+0.00807547j -2.03336e-16-0.161891j -9.79544e-17-0.201804j -1.73686e-16-0.0109613j 9.98672e-16+0.0886132j -9.40549e-16-0.0918322j 1.67582e-16-0.0361796j -4.30946e-16+0.0762853j -6.33393e-16+0.0588426j -2.40017e-16+0.0323618j 2.53381e-16+0.126924j -1.35345e-15-0.0475587j 8.91427e-17+0.0521795j -3.29634e-15+0.0736485j -4.95854e-16+0.0433218j 3.10074e-16+0.0147909j 1.46802e-16+0.00949692j 1.20821e-16-0.00501736j 2.48902e-15-0.0291135j 2.16266e-16+0.0132252j 3.73416e-15-0.0641979j 1.08011e-15-0.00160214j 6.95539e-17-0.0317209j -1.32695e-15+0.00212292j -8.78301e-17+0.00195947j 1.30078e-16+0.0146631j -4.55596e-16+0.0610149j 1.73864e-16-0.00862875j -1.41954e-16+0.0325107j 2.56332e-15-0.0593861j -5.56553e-16-0.0513701j -7.27674e-17+0.0343953j -4.67029e-16+0.0164227j -3.91666e-16-0.0284854j 5.99072e-16+0.015433j -1.54177e-16-0.00633022j -1.56242e-16-0.000736728j -2.53067e-15-0.0159782j 5.45026e-16+0.0165252j 1.19845e-17-0.00301071j -7.37532e-17-0.0132475j -3.88833e-16-0.00586988j 5.51643e-16-0.0179017j -2.29714e-16+0.0197023j 8.97614e-17-0.00619026j 3.76241e-15+0.00596702j -6.89766e-16+0.0183444j -4.22115e-17-0.0153772j 4.19266e-16-0.0105108j 2.73266e-16-0.00658598j 6.11143e-16-0.0351785j -6.30605e-16-0.00873989j -1.04438e-15+0.0418502j -1.75976e-15+0.0204665j -4.58699e-16+0.00569905j -2.49541e-17-0.0137945j -1.14201e-14+0.0197547j -1.18731e-16-0.032888j -4.33998e-16+0.0117623j -1.15809e-16-0.0126872j -9.51188e-16-0.0329383j 8.3766e-16-0.0362015j 2.04564e-16-0.0374248j -2.51528e-16+0.0365584j 1.80544e-16-0.0419211j 2.80602e-16+0.0166385j 6.31402e-16-0.0339007j -2.04143e-16-0.016945j 7.81434e-16-0.0144551j 2.65683e-16+0.0250926j -1.18658e-15-0.00796214j 2.79772e-16-0.0289609j -1.00874e-16+0.0250558j 3.00516e-17+0.000404334j 4.66661e-16-0.0377396j -3.35739e-17-0.00273339j -8.42588e-17-0.00483932j 1.47736e-15+0.0457921j 1.04618e-14-0.0623164j 2.59642e-16+0.00601596j 1.01485e-14-0.0133856j 1.19498e-16+0.00934193j -3.3741e-17+0.0167109j -1.56745e-16+0.0476098j -3.12464e-15+0.0343069j -5.48943e-17-0.00398321j -9.57273e-17-0.00038061j 1.42431e-17+0.0357305j 5.74943e-16-0.0303865j 1.06826e-15-0.0370575j -2.19398e-16+0.0148691j -1.60688e-17-0.0182596j -5.32414e-17+0.0069068j 3.32578e-17-0.0116722j 5.58081e-17+0.00179434j -2.52973e-17+0.0314136j 1.12967e-16+0.00931385j 1.01791e-17-0.00355132j 2.7787e-16+0.0149665j 6.53415e-16+0.0416653j -5.64579e-17-0.0598257j -2.07304e-17+0.0670257j 7.70132e-17+0.00138186j 3.27712e-16+0.0304335j 6.99447e-16+0.033748j 1.20864e-16-0.0031592j -1.67078e-16+0.00193149j 5.42125e-17+0.0509851j 2.06619e-15+0.0262838j 2.80219e-17-0.000827511j 3.01279e-16+0.107862j 8.7667e-17+0.0128754j 2.3153e-17-0.052126j 6.10866e-15-0.0894938j -3.09556e-17-0.00256689j -3.09564e-16+0.0721103j 2.85641e-17+0.0112616j 3.49448e-16+0.0160378j 3.0082e-16+0.0149526j 4.69917e-19-0.00756738j 4.04143e-17+0.0427696j -1.34738e-15-0.0178516j 1.97508e-15-0.146379j 
-9.21518e-16-0.0630811j -5.22628e-16-0.028446j -1.52539e-15-0.33461j -6.05383e-16-0.148858j 5.9029e-16+0.151614j 4.11306e-16+0.00102178j -7.05505e-16+0.293751j 2.39074e-15+0.266385j 8.87506e-16+0.290486j 2.9345e-15+0.0785994j 4.61085e-16+0.0866457j -1.5925e-16+0.0214046j 3.89727e-16+0.13497j -2.5251e-16+0.0120325j -1.28283e-15-0.219592j -1.61669e-17-0.033624j 8.604e-16+0.180196j -1.01539e-15-0.0526318j 1.93079e-15+0.0931045j -9.57454e-16-0.0662835j -2.01002e-16+0.10191j -4.35654e-16+0.0220671j -1.06457e-17-0.0123082j -8.46968e-17-0.0551413j -6.1545e-16-0.0248364j 4.89602e-17-0.048428j -2.08129e-15+0.0433416j -2.77798e-16-0.0231548j -4.14732e-17-0.079467j 2.1042e-16-0.0111843j -2.64807e-16-0.0108758j -1.06807e-15+0.0146052j 1.07889e-16+0.0472377j 1.20847e-15-0.0230418j 1.07019e-14-0.0523908j 1.2325e-15+0.0156191j -2.15852e-14+0.030162j 2.01541e-15+0.006583j -9.95201e-16-0.0351017j 6.6017e-17-0.0247047j -7.44979e-17+0.00451474j -3.80456e-17-0.00167484j -3.58595e-16+0.0157215j -3.74672e-16-0.031835j 2.13638e-17-0.00648531j 6.30995e-16-0.00462972j 8.05359e-18-0.026973j 6.19313e-17-0.0290766j 3.24684e-16+0.0243236j 5.25435e-16+0.0274699j 6.03657e-15+0.0490589j -4.29364e-16+0.00167156j 3.79455e-16+0.0210653j 7.16144e-17+0.00506524j -1.54452e-17+0.00605316j -4.81983e-16+0.00731302j -1.34992e-16-0.029715j -2.65606e-16-0.00200112j 1.69286e-15+0.00207694j 6.27362e-16-0.01869j -8.02305e-17-0.00865114j 2.15104e-16+0.0100463j -3.80348e-16+0.0173047j 1.59674e-16-0.00826136j 7.89649e-17+0.000806454j -9.45207e-17-0.00218094j -3.34658e-16+0.00192404j -5.07972e-16+0.0119619j -6.84587e-16+0.000648792j -1.48796e-14+0.0260814j -4.37745e-17+0.0186286j -7.3989e-16+0.00710298j -2.86258e-16+0.0326141j -8.66479e-16-0.0209665j 2.46495e-16+0.0102537j 3.97634e-16+0.0122053j 9.8434e-17-0.00255509j 3.74141e-16-0.0381541j 6.57921e-17+0.0180955j -7.76305e-16+0.0288375j -1.82712e-16+0.0176495j -9.71224e-16+0.000927872j 5.22092e-16+0.0380946j -6.62939e-16-0.0094139j 3.66686e-16-0.0297454j 3.41981e-16+0.0268472j -1.45469e-16+0.0174372j -2.07066e-16+0.0375426j -1.30893e-16-0.0155264j 2.12612e-16-0.00161711j 7.37456e-16+0.0197854j 3.50485e-15-0.022734j 3.18686e-16+0.0272053j 6.49586e-15-0.00833039j 4.51357e-16+0.0238614j 2.87461e-17-0.00500413j 2.2087e-18+0.00787059j -1.8737e-15+0.0207249j 3.87855e-17+0.0109992j 1.88789e-16+0.0155643j 5.0191e-17+0.0130229j 1.52997e-16+0.00981618j 6.44229e-16-0.0282083j 5.99236e-18+0.00413197j -1.78849e-18+0.0138978j 1.12614e-16+0.0281915j 1.34645e-16+0.018342j 2.21671e-17+0.000763818j 6.41595e-17+0.0136041j -8.78473e-16-0.0444236j -1.56327e-16-0.0359822j 5.07862e-16+0.0369448j 3.31447e-16+0.00813511j 6.07019e-17+0.0314647j -2.33876e-16-0.0254892j 2.02987e-17-0.00115263j 4.32664e-17+0.00966901j 5.42789e-17+0.00102905j 2.79174e-16+0.0091916j 3.62103e-17+0.00149181j -3.82546e-16-0.000331011j -3.99968e-15-0.0587791j 1.56709e-16+0.026645j -2.45732e-16-0.0298397j 1.17792e-16+0.0122664j 2.00223e-16+0.0419225j -4.56395e-15+0.0724054j -5.21756e-16-0.0677821j 1.36117e-16+0.0655405j -7.63225e-16-0.076639j -3.54171e-16-0.0333974j -2.09578e-16+0.00504902j 1.13636e-16+0.0235972j -3.68549e-16-0.0848512j 8.98348e-16-0.137631j -1.93543e-15+0.0508482j 
-4.21203e-16-0.0113145j -1.25705e-15-0.134593j 9.85784e-16+0.129983j -5.51747e-17+0.0942564j -1.06526e-15+0.0991283j -1.91887e-15-0.390228j 3.95366e-16+0.0676029j -1.27227e-15-0.0753723j -2.07657e-16-0.114967j -1.72936e-15-0.0496503j 1.28422e-15+0.110327j 5.60003e-16+0.158773j -5.5624e-16-0.14506j -6.1784e-17+0.045248j -8.1913e-16-0.0836108j 8.50425e-16+0.0965397j -1.17308e-15-0.000798948j 3.91339e-15+0.244341j 2.87847e-15+0.115169j -1.34826e-15-0.0331039j -5.86456e-16+0.0964173j -4.67083e-17+0.132297j -3.87351e-16-0.0046009j -4.81968e-16+0.00255886j 1.0285e-15+0.0462113j -1.83844e-17+0.0347745j -8.67904e-16+0.0380474j -5.17778e-16-0.0437648j 8.10485e-16+0.0881038j -6.61447e-16-0.0416233j 1.24232e-15+0.0663017j -1.4738e-15+0.00991517j -4.41155e-16-0.0379496j -1.3343e-15+0.0193822j -2.38292e-15+0.0109647j -4.38484e-16-0.00445093j 1.77603e-14-0.0250921j 1.25242e-16+0.00716438j -6.91808e-16-0.0151589j -1.23906e-16-0.00680932j -7.12536e-17+0.0174405j -3.05254e-16-0.0217737j -4.37564e-16+0.0232746j -8.56007e-16-0.023489j 9.09244e-16+0.0532096j 2.88337e-16+0.00405801j 3.54636e-16+0.00350285j -3.99854e-16+0.0249259j -3.43195e-16+0.0201736j -9.76714e-17-0.00441892j -4.50738e-15-0.0418237j 1.57269e-16-0.0237109j -4.98502e-16-0.0101458j 2.58549e-16-0.0123269j 1.06281e-16+0.0109547j -3.64455e-17+5.69798e-05j 3.13447e-16-0.00927049j -2.52881e-16-0.0283888j 2.12145e-14+0.0312128j -4.66667e-16+0.0109302j -3.3245e-17-0.0509554j 7.31321e-17-0.033738j 3.30796e-16-0.00785608j 2.5044e-16-0.0167806j -2.75126e-16-0.0146591j -5.87903e-16+0.00251446j -4.03193e-16+0.0170279j -1.01505e-15+0.00156158j -7.84732e-16+0.0191778j 6.78784e-15-0.0120348j -8.13379e-17-0.00148838j -1.15895e-15+0.018192j 1.67196e-16-0.0382576j 9.34633e-16+0.0355078j -2.15811e-16+0.0105608j -3.46641e-17-0.00427237j 1.96759e-16+0.011175j 2.76583e-16-0.00572876j 9.74655e-16+0.0296218j 2.0477e-16-0.028572j -1.4241e-16+0.00242243j 3.42708e-16+0.00417626j -4.50633e-16-0.0185564j 9.55017e-16+0.010375j -3.21197e-16+0.0442858j -4.24953e-16-0.0626953j -3.42972e-16+0.0185696j -5.606e-16+0.0354463j 5.0658e-17+0.0265513j 5.20808e-16-0.0172655j -1.55846e-16-0.00423492j 4.5041e-16-0.00069399j -8.21609e-17-0.0115649j -4.59357e-16+0.000192185j -8.47532e-16-0.0321942j -9.38861e-17-0.0169609j 1.59149e-16-0.0314971j 1.46271e-15-0.0179197j 2.00135e-16+0.0138272j 1.2418e-16+0.013194j 8.72809e-16+0.0385597j 7.0203e-16+0.0278141j 6.5691e-17-0.00479403j -6.83298e-17+0.0325158j -5.55515e-16-0.0166668j -2.61749e-16-0.0485398j 9.84889e-17+0.0515746j -7.43586e-17+0.00687896j -3.57385e-17-0.018165j 3.02797e-16+0.0174676j 1.58088e-16+0.0466436j -3.24989e-16-0.0413705j -3.95308e-16+0.000864428j 4.56948e-17+0.0319387j 9.46679e-17+0.00417997j -1.47068e-16-0.0206149j -4.48038e-17-0.0228946j 1.42176e-15+0.0646196j 1.6371e-15+0.0535796j 5.98673e-16+0.0566356j 2.22964e-16-0.0134759j 3.60552e-16+0.00792343j -1.91568e-17-0.00673787j 2.31197e-16+0.0176808j -1.25035e-16+0.0288909j 2.30968e-16+0.0577523j 4.47006e-15-0.0717712j -6.37299e-17+0.0196776j -4.82682e-17-0.0319416j -2.0324e-16-0.0325446j -1.71118e-15-0.0972594j -1.70426e-15-0.0330785j 4.65968e-17+0.0195115j 4.52639e-16+0.0681873j -1.17041e-16-0.0155392j 9.50707e-18-0.00627279j 
-1.07912e-15-0.113383j 4.26789e-17+0.0121093j -6.00175e-16-0.0631047j -3.77782e-16+0.119116j 5.42898e-16+0.32679j 1.6743e-15+0.0709692j 4.67309e-16-0.19538j 1.65782e-15+0.127204j -4.306e-17-0.103933j -1.93025e-15-0.0647222j -1.2441e-15-0.199262j -2.16749e-16+0.0643943j 4.70761e-16-0.0167061j 6.87342e-17+0.0840388j 7.95778e-16+0.110752j -7.59407e-16-0.0518957j 2.09096e-16+0.207244j 2.22e-17+0.0941041j -1.88783e-15-0.0879316j 1.16943e-15+0.093175j -4.83005e-16+0.0744248j -4.07618e-16-0.122078j 9.8464e-16+0.0239992j 1.63645e-16+0.073755j 2.64197e-15+0.0961507j -7.91069e-17+0.0509844j -2.81067e-15+0.0599471j -2.35004e-16+0.0360524j -1.62623e-16-0.00635475j -1.51488e-16-0.0303305j -5.66936e-16-0.0292984j -1.65897e-15+0.0163826j -2.67424e-16+0.0280785j -3.95533e-15+0.0778563j 6.88614e-15-0.0369816j 3.48266e-16+0.0138277j 1.71741e-14-0.0239995j 6.07794e-16+0.0100416j -7.20769e-16-0.013263j 3.30662e-16+0.00555333j 1.05956e-17+0.0302398j 5.66922e-17-0.00373034j 3.24837e-16-0.00272247j 3.4609e-16+0.0355517j -5.32292e-16+0.00294109j 1.41579e-15-0.015278j -3.36193e-16+0.00312057j -8.98503e-18+0.0259014j 7.57222e-16-0.00106581j -6.82233e-16+0.0792966j 2.28866e-15+0.0133019j 1.00783e-16+0.00954921j 1.0983e-15+0.0203081j 2.34159e-16-0.0110722j -3.81807e-16-0.0297412j -3.45397e-16-0.0129344j -1.37531e-16-0.0216346j 1.28796e-16+0.00310205j -3.05457e-17-0.000347069j 5.13407e-16-0.0203107j 5.52902e-16+0.0202776j 2.80485e-17+0.0202696j -3.03062e-19-0.0173251j -9.64431e-17-0.0130917j 2.68068e-16+0.00639612j -2.65936e-16+0.0203983j -3.07737e-16+0.0030534j -1.09427e-16-0.0135948j -9.75595e-17+0.0119575j 7.8871e-15-0.0140265j -1.64496e-16-0.00190591j -1.49577e-15+0.029478j -1.41114e-16-0.0248491j -1.09456e-15-0.014162j 6.21305e-16-0.0158964j -2.80508e-16+0.00332972j 8.70147e-17-0.00117416j -7.09525e-17+0.0153159j -7.48242e-16-0.0192334j 2.80232e-16+0.00620536j 3.10341e-16+0.0188294j 3.54415e-16-0.00810648j 5.02663e-17-0.00967744j 1.21489e-15+0.0142777j 1.14918e-16+0.00756996j 1.49313e-17-0.0220063j -7.20313e-17+0.00176819j -1.71921e-16-0.0277245j 1.22018e-16+0.0261864j 5.25586e-16-0.0147824j 5.86121e-16-0.0183024j 2.76076e-15-0.0118928j 1.10374e-15+0.000458818j -4.08657e-14+0.055706j 2.28357e-16+0.0244975j 1.23405e-16-0.0216298j -1.18998e-16-0.00638177j -1.27124e-15+0.0133027j -6.43494e-17+0.0089179j 4.7512e-17-0.0310804j 7.44798e-16+0.0332051j -1.02315e-17+0.0352072j -2.01846e-16+0.0118463j -1.2182e-16-0.0123192j 1.48726e-16+0.0398001j 2.91131e-16-0.0018492j -5.18993e-18+0.0499531j -1.7348e-16+0.00527669j 1.30359e-16-0.00585403j 6.3381e-17+0.0119119j -3.11717e-16+0.0121464j -4.19991e-16-0.0448076j 1.81648e-16+0.0266749j -6.55373e-17+0.0122868j -4.12574e-18-0.00643574j 1.91882e-16+0.0262767j 2.2338e-16+0.0465125j -3.05592e-16-0.0296536j 1.69927e-15+0.0709033j -2.44015e-16-0.045523j 1.86666e-16-0.069978j 1.03423e-15+0.0227299j 2.48717e-17-0.0120247j -8.92577e-20-0.0153746j 3.32589e-16+0.0785421j -2.56357e-16-0.00881027j -2.112e-15+0.0372254j 8.78197e-17+0.0504875j 7.71454e-17-0.015454j -1.13152e-16-0.0201342j 1.05131e-15-0.0207408j 1.3386e-15+0.108922j 1.15061e-16+0.0480807j -1.97706e-16+0.00102205j -3.81801e-16+0.0270563j 6.59945e-16-0.032202j 
