4.62148e-16+0.145052j 7.44452e-16+0.232392j 7.1684e-16+0.189299j -3.6434e-16-0.0901629j 1.05396e-15+0.329594j 5.20717e-16+0.143798j -5.87845e-17-0.040193j -1.29354e-16-0.0284121j -3.27929e-16-0.105199j 6.57255e-16+0.144801j -5.16799e-17+0.00734999j -4.96463e-16-0.0899978j -5.08955e-16-0.171415j -5.17169e-16+0.0364175j 1.08694e-16+0.0257091j 5.1119e-15-0.0227045j -4.51913e-17-0.00937291j 5.1182e-16-0.0402038j 2.13713e-16-0.0117896j -5.65574e-16-0.0512598j 1.50873e-16+0.025054j 5.43179e-17+0.0364068j -3.75049e-16-0.0199842j -1.37856e-16-0.0795017j 1.41006e-17-0.00736267j 8.46546e-17+0.00740598j 5.51436e-18+0.00213536j -1.05677e-17-0.0078927j 7.71072e-17+0.0108444j -1.97713e-16-0.0368639j 1.01857e-16+0.00233626j -4.26599e-16-0.0571872j -8.74439e-16+0.00111718j 7.73772e-16-0.0193469j 3.91205e-18-0.010321j -1.53247e-16+0.00844237j 4.88205e-17+0.00681503j 1.04312e-16+0.0640132j 1.19535e-15+0.00691147j -7.54278e-16-0.00529735j 3.84403e-16+0.00366857j -8.45711e-17-0.00876321j -4.28249e-17+0.00487784j -7.35527e-17+0.0195081j 1.84239e-16+0.0227986j -1.08498e-15+0.0175445j 7.34809e-16-0.0249928j -5.45712e-16-0.0317701j -9.13092e-15-0.0216557j -3.59936e-16+0.00180109j 1.32021e-18+0.00375643j -8.29377e-17+0.010293j -9.28806e-16-0.0106429j 1.3148e-16+0.0257085j 2.99777e-16+0.0117564j 6.97043e-17+0.0156722j -3.42187e-17+0.00136707j -3.08083e-16-0.0215803j 9.9224e-16-0.00206866j -1.25769e-15+0.00636108j 3.16669e-16+0.00391711j -8.83677e-16-0.0395733j -4.92695e-16-0.00969471j 6.24019e-17+0.00972754j 1.80115e-15+0.00475764j -9.56185e-17-0.00199337j -1.31738e-16+0.00309833j -8.80809e-17-0.00512317j -5.06288e-17-0.0127168j 2.49263e-16+0.00029944j 6.29785e-17-0.00258002j 4.41982e-15-0.0220229j -4.69774e-16-0.0179158j 4.36759e-16-0.00256765j -2.49821e-16-0.00950128j -2.80219e-16-0.0102146j -4.82341e-16+0.0138988j -2.27753e-15+0.0080124j -5.28312e-16-0.0226539j -1.16153e-16+0.00817229j 1.58325e-15-0.014107j 3.28839e-17-0.0192661j -4.84339e-17-0.00227954j 2.19503e-16+0.0236452j 2.38197e-18+0.00255344j -1.60313e-16-0.000925665j -7.81953e-17+0.00372407j -9.20149e-17+0.00706373j 5.51776e-17+0.0041859j 3.90323e-16+0.00310709j 6.74626e-16+0.00190616j -7.49929e-15+0.00990725j -7.34175e-16-0.00749565j -5.27888e-16+0.0122568j 3.08492e-17+0.00182746j 7.53981e-16+0.0166709j -4.54548e-16-0.00132113j -5.09322e-16+0.0092245j 1.41878e-16+0.0093891j 1.98899e-17-0.00572647j 3.39449e-16+0.0100675j -9.78282e-16+0.00178704j 2.29096e-16-0.00519565j 2.48375e-16+0.0132397j 1.54914e-16+0.00590864j 6.95174e-17+0.00874037j -3.01851e-16-0.00979725j -2.36867e-16-0.000321605j -1.48825e-16+0.0021237j -9.10301e-16+0.0172543j -7.40147e-15+0.0180769j 4.02231e-16+0.00122318j 1.69255e-16+0.0215286j 1.51258e-16-0.0101507j -5.17696e-18+0.012815j -4.14905e-16-0.0109527j 4.45392e-16-0.00288553j 5.61888e-17-0.0252374j 2.16225e-16-0.00121672j 2.52075e-17+0.0203159j -8.61415e-16+0.0292355j -3.57805e-16-0.00842883j -8.36561e-16-0.0190316j -2.75472e-16-0.00291573j -1.50031e-16+0.00991088j -9.38436e-17+0.00177942j -7.10535e-17+0.00473181j 2.28587e-15+0.00988306j -2.8182e-16-0.0115866j 5.96819e-16+0.00634225j -1.23367e-16-0.00425111j -2.44548e-16+0.0108713j -1.04347e-16+0.0123604j 1.10412e-15-0.00626041j -7.60745e-17-0.0073898j -6.57845e-17+0.00338656j 4.01638e-17-0.00307177j 2.59563e-16-0.00919118j -2.0501e-15-0.0189786j 1.55153e-16+0.014609j -6.22526e-17+0.00804537j 1.27044e-15-0.00878352j -9.98933e-17-0.00321364j -6.79654e-19-0.0122884j 5.28613e-16+0.0262794j 2.50539e-15+0.0108574j -3.29489e-17-0.00809445j -3.98626e-17-0.0045624j 1.48026e-16+0.0099812j 7.10632e-17+0.00937399j -3.74373e-17-0.017378j -7.66431e-17-0.00623688j 1.18783e-16+0.0142357j -7.87411e-16+0.00188108j 8.8137e-17+0.00602916j -1.12586e-15+0.0147468j -6.08704e-17-0.00811624j -1.32048e-16-0.00623023j 6.53558e-17+0.0169869j -3.87069e-17-0.0132081j 3.75392e-17+0.00848944j -3.35946e-17-0.00660608j -7.36284e-18+0.00283438j -1.089e-18+0.0205j -2.84334e-16-0.00517365j -1.09535e-16-0.0199403j -7.6206e-17-0.00227038j 4.58219e-17-0.000575137j -1.18864e-16-0.0181745j -3.06644e-16-0.048987j -6.44583e-17-0.00244942j 3.98269e-17+0.00152781j 6.01705e-17+0.0261467j -3.27772e-17-0.00494827j -2.21961e-17-0.00523635j 5.3525e-17+0.00651922j -2.00215e-16-0.0551777j -3.70272e-17-0.00791099j 3.27581e-16+0.0121649j 6.09659e-17+0.0185411j -4.91485e-17-0.00632013j -1.06473e-16-0.0171448j -9.29525e-17-0.0296556j 9.12555e-17+0.0068388j 2.05133e-16+0.0509779j 1.09018e-16+0.0272362j -7.81459e-17-0.0244181j -3.41501e-17-0.0113448j 5.46204e-17+0.0155136j 
1.78967e-17-0.230758j 7.59286e-18+0.135964j -1.72939e-17+0.0526729j 7.66984e-19+0.336037j 5.19257e-17+0.146796j -2.18841e-16-0.15753j -1.277e-16+0.010454j 8.4482e-17-0.126043j -7.06644e-17+0.0532059j -2.78892e-17-0.0802733j 1.9781e-15+0.0826704j -1.04754e-16-0.226909j 6.26057e-17+0.0337271j 1.24979e-15-0.0759911j 1.79016e-16+0.0137419j -3.15581e-15+0.0136403j -6.78638e-17+0.0498952j -6.38562e-16+0.0416215j -9.55765e-18+0.00379194j -1.97476e-17-0.00879892j 4.63897e-17-0.017128j 2.12656e-16+0.0277987j -3.03365e-16-0.029601j 2.61766e-17+0.037429j -5.72353e-17+0.0163389j 7.77426e-17-0.0058487j -2.63015e-17+0.0253564j 2.31559e-16-0.0417291j 3.14882e-16-0.00733744j 1.50486e-16+0.0124213j 6.08799e-16+0.0304095j -1.48167e-16-0.0090674j 4.0618e-15-0.0244403j -3.72834e-15+0.0774991j -7.55509e-17+0.0159952j -3.98881e-16+0.00280518j 5.15647e-16-0.0474464j 7.22684e-17+0.0232538j 7.01859e-16+0.00609771j -4.2457e-16-0.00908589j -1.38496e-16+0.0140499j -7.61551e-17+0.0132181j -3.41473e-17-0.0109337j -1.94985e-17-0.00631925j 4.48527e-16-0.00949121j -6.35423e-16+0.019442j 4.79993e-16+0.0117843j -4.77086e-16+0.000395719j -1.72495e-14-0.0417023j -4.9319e-16-0.00469973j 1.41072e-16+0.0196756j -2.4904e-17+0.0200212j -3.19825e-16-0.000560847j -1.83167e-16+0.00151853j 1.16098e-16-0.0113725j 1.27479e-16+0.0152728j -2.25322e-16+0.010989j 5.71588e-17+0.0036141j -1.90847e-15+0.00417473j 3.35532e-16-0.00469435j 3.75672e-16-0.00814196j 3.70644e-17-0.0101768j 2.15971e-16+0.0207214j 1.09368e-16+0.0183953j -1.71405e-15-0.00343447j 1.27448e-15+0.0331862j -5.29632e-16+0.00426j 9.66064e-17-0.0163782j -2.33016e-16+0.000819976j 3.5943e-16-0.010401j -3.59489e-16-0.0234606j 4.02752e-15-0.0206412j -1.75433e-16-0.0132703j -1.57717e-15+0.0142996j 5.52017e-16+0.00749018j -8.41858e-17-0.0032715j 1.95233e-16-0.0106903j -1.92063e-15+0.00238996j -5.30466e-17+0.0183373j -6.04499e-17-0.00453633j -4.94762e-17+0.000135799j -2.71278e-17+0.00276358j -1.95453e-15-0.00650459j -1.58516e-16-0.00393794j 1.27079e-16+0.0134716j 1.35506e-16+0.00281991j -2.83561e-16+0.00681421j 1.52803e-16-0.0084295j 2.02203e-16-0.00911694j 1.00065e-15-0.00249544j 4.07968e-15+0.00969473j -2.72858e-15+0.00333478j -3.15235e-16-0.00115438j 2.15744e-16-0.00912821j -2.40762e-16+0.0126383j 1.43568e-16+0.00515508j 8.14277e-16-0.00466162j 1.08865e-15-0.0108306j -2.54859e-16-0.0026333j 7.32988e-16-0.00433482j -8.03228e-17-0.0281288j -9.84815e-16+0.00172827j -8.20318e-17-0.00679157j -3.747e-16-0.00436605j -5.72573e-17-0.00866088j -8.61878e-17+0.000486055j 8.48235e-17+0.00543314j 2.40033e-16+0.00373106j 2.69001e-16+0.00652593j -2.27181e-16+9.66949e-05j -5.17086e-16+0.000945171j -3.61071e-16-0.00914423j -9.5668e-18+0.00479203j -7.80108e-16+0.00255054j -5.88413e-16+0.0104556j -8.23627e-17-0.00472123j 1.96583e-16-0.00638383j -5.93837e-17+0.000455876j -2.74404e-16+0.00280902j -7.32585e-17-0.00849778j -9.16062e-16+0.023608j -3.20034e-16+0.010095j -7.69074e-17-0.00500185j -2.34387e-16+0.00930282j -3.17091e-16+0.0124055j 1.43162e-19-0.0075718j -3.01765e-16+0.0178557j -4.36665e-15-0.0203873j 7.38234e-17+0.00387949j 5.98485e-17+0.00350132j 3.97227e-18+0.012113j 3.89606e-17+0.0059089j -8.37e-17+0.00339224j -1.38135e-15+0.00721578j 1.76458e-17+0.00831795j 8.82903e-18-0.00625672j -2.57103e-17+0.000410971j 7.4639e-17-0.00217363j 1.82885e-15+0.0166959j 1.79976e-16+0.0122635j 1.28963e-16+0.012278j -2.54816e-15+0.0184124j 9.19845e-17-0.013123j -1.03374e-16-0.0092864j -3.71918e-16-0.0241568j -9.53636e-16-0.00339536j -1.12967e-16-0.025901j 1.37919e-16+0.0185896j 1.05859e-16+0.0174403j 7.81545e-17-0.00916698j -4.94423e-17+0.0208976j 1.53401e-16-0.0147514j -1.03213e-17-0.00195729j -2.68472e-15+0.00620136j -2.63818e-17-0.0154639j 1.17871e-16-0.00230503j -4.1672e-17-0.00236787j -9.79611e-17-0.0125437j 1.16545e-16+0.0120154j 5.31556e-19+0.0108928j -7.3526e-17-0.00420032j 1.63082e-16+0.0281843j 4.36615e-17-0.00481023j 4.52072e-17-0.0298346j -4.81409e-16-0.000996706j 2.3647e-17+0.00530702j 1.05294e-17+0.0111513j -1.78165e-17+0.00520599j 3.52229e-17-0.00346859j -2.90356e-18-0.00591282j -7.39034e-18-0.000466686j -5.62068e-17+0.0253086j -5.35061e-18+0.00604329j 8.49511e-17+0.0137528j -4.84709e-18+0.00269169j 2.93935e-17+0.0161669j 5.16047e-18-0.00130183j 1.60946e-17+0.0271284j 4.93235e-16+0.0193347j -4.20714e-17-0.000235172j 3.1467e-17+0.0126511j -3.11224e-17+7.6787e-05j 3.64604e-17-0.0442244j -2.72924e-17-0.00948189j 1.27279e-17-0.0163442j 5.12841e-19+0.0665579j 1.68379e-17+0.0226322j 1.76105e-17+0.0173754j 9.48038e-18+0.0136997j 
1.54723e-17+0.0127033j -5.18672e-18-0.0504482j 6.67757e-17+0.152685j 1.94279e-16+0.165587j -1.55073e-16-0.131456j 6.06043e-16+0.194207j 2.49778e-16-0.286221j -2.49639e-16+0.0889848j 2.24089e-16+0.175538j -1.21702e-16-0.0697588j 6.88101e-16+0.0254258j 1.07495e-16-0.00198921j -2.39389e-17-0.0173908j 1.52384e-15-0.0984289j 1.08193e-16+0.0331981j -9.79061e-15+0.0430788j -5.7217e-17+0.014095j 3.09079e-16-0.0144587j -9.01983e-16-0.0838907j 1.83427e-15+0.18267j -2.25638e-16+0.0557787j -2.82655e-16-0.0867285j -2.7214e-16-0.0407448j 1.83108e-16-0.108219j 2.49426e-16-0.0518592j -8.76202e-17-0.0304267j -4.94292e-16-0.0127049j 5.37855e-16-0.0394236j 6.30314e-16-0.0356605j -3.42442e-16-0.0605786j -1.2934e-15-0.0584984j -1.82753e-16-0.0661573j -1.5192e-15-0.0216596j 1.10072e-15-0.0517671j 3.86132e-16+0.025294j 5.88888e-16-0.0467167j 2.83702e-16-0.0353985j 5.26687e-16-0.0166866j 2.41371e-16+0.0355376j -6.08509e-16+0.0200316j -3.37977e-16+0.00539987j -1.75322e-16+0.0132089j -1.13599e-16+0.0177797j -2.32466e-15+0.021139j 2.24724e-15+0.00122365j -2.37004e-15+0.0647647j 1.5395e-15-0.0086333j -4.50494e-16-0.041273j 8.23005e-16+0.00263563j -1.27269e-16-0.0141761j -1.29684e-16-0.0106559j -1.08623e-16-0.00646943j 1.68432e-16+0.00103197j 2.90551e-16+0.00158732j -9.86748e-17-0.00742347j -1.3401e-17+0.0221891j 1.83138e-17+0.00284732j 2.76481e-17-0.0214049j 6.25717e-15-0.0133825j -2.08942e-16+0.00349655j 1.37809e-16-0.0083794j 9.20705e-17+0.00829413j 3.44294e-16-0.0106831j 1.70854e-16-0.00967965j -8.27018e-15-0.0210824j -1.51766e-15-0.0350215j 7.73089e-16-0.0284613j -2.18044e-16-0.0398257j -3.4446e-16+0.00380367j -1.85131e-16-0.000280913j 1.17037e-16+0.01335j 1.09014e-15-0.0030696j -1.48614e-16-0.000582469j 3.47881e-15-0.0283456j 6.84837e-16+0.00321926j -7.46616e-16-0.0107722j 5.98477e-16-0.0116029j -3.32726e-15+0.00592313j 1.97702e-16+3.92179e-05j -3.39694e-16+0.0261428j 1.38e-16-0.00461675j 1.113e-17+0.00714404j -7.78817e-15-0.0306759j 3.39914e-17+0.0386283j -2.95083e-16+0.0270237j 8.99224e-16-0.0269718j 2.01928e-16-0.000934356j -8.08199e-16+0.0344979j 8.95678e-16-0.0106928j -5.99781e-16-0.00960037j -4.75872e-15-0.00821058j 7.74212e-16-0.00250391j 3.26932e-16+0.0143943j -5.31345e-18+0.011011j -8.06642e-18+0.00711672j 4.35245e-16+0.00589903j -3.74719e-16-0.000716946j -6.06419e-16+0.00995659j 2.55932e-16+0.0154659j -1.00871e-16-0.00337431j 3.38251e-16+0.0175538j 8.24112e-16-0.00242637j -1.08833e-17-0.00999627j 2.62505e-16+0.0126001j 1.11182e-17-0.00139529j 3.68073e-17+0.00870083j -2.52001e-16-0.0128454j -6.94519e-17-0.00114764j -4.15482e-16-0.00645613j 1.28865e-16+0.0213417j 3.69027e-15-0.0122274j 1.03229e-16+0.00298933j -8.79201e-17+0.00386136j -5.45597e-16+0.00207678j -7.07195e-16+0.00708042j -7.17821e-16+0.00137721j 1.07138e-15-0.0178442j 1.58287e-16-0.0292861j 2.16821e-16+0.0119468j 2.15593e-16-0.0095787j -8.44521e-16+0.0284452j -2.1694e-16-0.0128836j 7.37115e-17-0.000580872j -2.13652e-16+0.0151599j -4.00302e-16+0.0082154j -4.52401e-17+0.0102552j -2.85399e-16+0.0110692j -2.41316e-15-0.0112101j -6.40929e-17-0.00848562j -9.53558e-17+0.00170392j 1.98242e-16+0.0314913j -3.11255e-16+0.0172872j -2.86718e-16+0.0231032j 1.85136e-16-0.00171798j 6.82329e-17-0.00670437j 3.54731e-17+0.00632951j 1.41534e-16-0.00380956j 4.88945e-16-0.0149698j -2.29025e-15-0.0220177j 1.90333e-16+0.0221197j 6.69754e-17+0.0191986j 4.59323e-16-0.00291504j 2.08012e-16+0.00924086j 1.31698e-16-0.00111834j -3.03317e-17-0.00274704j 2.30408e-15+0.0104977j 1.16297e-16-0.0136345j 4.06657e-16+0.0357816j 8.74649e-17+0.023653j -2.65488e-17-0.00949749j -1.75542e-16-0.00506067j 1.90989e-16-0.0464322j 4.29813e-17+0.0166957j 1.77327e-15-0.00373563j -4.43225e-17+0.0157939j 6.32522e-16-0.00662448j -1.09151e-16+0.00335295j -1.38115e-16-0.0235013j 2.08273e-16+0.0235335j 1.29744e-16+0.0279458j 3.18664e-18+0.0170645j 1.25974e-16+0.0193339j -8.36061e-18-0.0036859j -2.87943e-16-0.0150819j -2.90285e-15-0.0263433j -1.23061e-17-0.00589698j -4.25058e-17-0.0188071j 1.57499e-18+0.0113794j -1.69746e-17+0.0254632j -2.59484e-17-0.0327614j 3.18257e-17+0.00680349j 4.75204e-17+0.0242798j -7.89294e-17+0.0242147j -1.93593e-16-0.0195644j 6.72093e-17-0.022106j -4.92129e-17-0.0283893j 9.70036e-18-0.0347214j 1.72956e-17+0.0388864j 8.0069e-16+0.0295009j -2.28206e-17+0.0187998j -3.24816e-17-0.0077624j -2.87459e-17-0.0131189j 5.02404e-18-0.0720241j -4.52247e-17+0.0212134j 9.97024e-18-0.0400598j 1.74311e-17+0.0884269j 2.9909e-17+0.0469481j 3.76663e-17+0.0364187j 1.57781e-17+0.021321j 
-2.54871e-18-0.043731j 4.2583e-18+0.0155471j 6.39228e-17+0.187766j -9.22769e-17+0.010949j 7.2726e-17+0.00872476j -3.58459e-16-0.164371j -1.40445e-16+0.137227j 5.13156e-17+0.107897j -4.96578e-17+0.249057j 7.97216e-17+0.00217336j -6.27925e-16-0.027762j 4.01848e-18-0.130507j 1.16435e-17-0.108205j -2.59096e-15+0.148227j -1.73626e-16+0.045251j 7.54257e-15-0.0332454j 3.15787e-17-0.101645j 3.85421e-16-0.0215889j -1.75893e-17-0.106261j -1.66325e-16-0.0846731j -7.4139e-17-0.148079j -1.03083e-16-0.0827088j 2.51147e-16+0.0305439j -5.29513e-17-0.0244106j 8.09143e-16-0.167803j 4.05302e-16+0.0158434j -9.89712e-16-0.0460179j 1.26682e-16-0.0496957j -2.29258e-16+0.0217065j -1.36505e-16-0.0133728j -5.27263e-18-0.00435767j 1.41824e-16+0.0443726j -6.41255e-16+0.0166933j 5.00486e-16+0.00260933j 3.22703e-16+0.0333971j 1.35972e-16-0.0127073j -2.83319e-16+0.033637j -2.04498e-16+0.0363587j 5.06029e-16-0.013146j -7.66275e-16+0.00489066j -7.6756e-16+0.0183205j 9.07488e-17+0.0174769j -2.65255e-16-0.0334104j 5.61232e-15-0.0588389j -4.22351e-15-0.00524394j -1.4129e-15+0.0187945j 1.18865e-15-0.0416867j -3.97749e-16-0.0326049j 5.8595e-15+0.0136327j 1.43504e-16-0.00379428j 2.23504e-16-0.00332253j -8.21045e-17-0.0255714j -1.79992e-17-0.000293243j 4.48812e-16-0.015919j 1.4085e-16+0.0352454j -1.72832e-16+0.00373344j 4.16826e-17+0.00629089j -1.57447e-17+0.00402229j -5.06335e-15+0.0109453j -1.67814e-15+0.00898492j -3.49217e-16+0.0201671j -7.83464e-16-0.0333888j -4.91655e-16-0.0218704j 2.55855e-16-0.029302j -3.6465e-15-0.00937919j -1.5277e-15-0.033908j 1.97022e-17-0.00581853j -6.681e-16-0.0206094j 4.66341e-16-0.0559491j 1.15993e-15-0.0202363j -1.82504e-16+0.0187053j -1.79729e-15+0.010923j 1.34157e-16+0.0328616j 1.5091e-15-0.0166504j 5.92801e-16+0.0112134j -2.47726e-16+0.00785376j -1.11962e-16+0.00548318j -1.11288e-14+0.021189j -9.17847e-16+0.00661811j -6.30181e-16-0.00993346j -4.80535e-15+0.0327483j -2.95152e-16-0.00514371j -3.01564e-16-0.00107763j 2.21254e-16+0.00283394j -3.07766e-16-0.0221861j 4.44493e-16-0.0140355j -4.01664e-16+0.00772856j -4.91347e-17+0.000157059j 5.40132e-16-0.00924336j 1.20131e-16-0.0074125j -6.68753e-16+0.000648886j -1.70873e-14+0.0221833j -1.9214e-15-0.00988604j -2.87371e-16-0.00494283j 1.47744e-16-0.00586322j -5.06137e-16-0.011128j -1.47891e-15+0.0171184j 1.70345e-15-0.0203513j -6.43058e-16+0.0201723j -1.51187e-16-0.0109311j 1.97148e-16+0.0269398j -3.69914e-15+0.00966223j 3.96646e-16+0.0115683j 4.08582e-17-0.0015066j 3.7479e-16+0.0122647j 3.94038e-17+0.0177293j 1.58687e-17+0.000978944j -3.42423e-16+0.0111693j -4.73862e-16-0.0116693j -1.03356e-15+0.0116298j -1.14369e-14+0.0298484j 7.51904e-16+0.00724383j 1.97111e-16+0.00452263j -3.67402e-17+0.00113183j 9.25718e-17-0.00167589j 3.18354e-16-0.0118222j -7.32047e-16+0.0138013j -3.83852e-16+0.0114225j -1.29941e-16+0.00185052j 6.35975e-17-0.00745101j 5.35004e-16-0.0132129j 2.17313e-16-0.0121523j -2.54434e-18-0.000967883j -8.7308e-18+0.00502986j 3.44979e-16-0.027517j -2.80065e-17+0.00188671j 1.03694e-16-0.00990795j 3.07623e-15+0.0146825j -5.71878e-17-0.0099409j -5.9002e-16-0.0129627j 3.21811e-16+0.0118195j 2.31646e-16+0.0220528j -3.52087e-16-0.0174653j 3.0025e-15-0.0160633j 3.90171e-17-0.0212939j -1.28332e-17-0.00342079j 2.22196e-16+0.00614044j 4.3759e-16-0.0126416j -1.82798e-15-0.0163934j -1.40306e-16-0.00658107j -2.08964e-16+0.0103937j 6.18849e-15-0.0417825j -5.58641e-17-0.0315571j 5.2329e-17-6.49586e-06j 4.88196e-16+0.0162907j 5.82835e-15+0.0262728j 1.5075e-16+0.00468837j 3.28189e-17-0.0124465j 7.47972e-17+0.0043746j 2.70688e-16+0.0131702j 9.95231e-17+0.00399964j -1.88123e-17-0.00871788j -7.95951e-17+0.0356077j -4.043e-15+0.00948493j 8.57428e-17-0.00846859j -6.02977e-16+0.00704759j 6.95162e-17+0.00348745j -4.48229e-17+0.00118304j -1.14569e-16+0.0132775j -6.36013e-17-0.0414076j 5.56558e-17-0.00235852j -1.18372e-16-0.0225434j -2.71639e-17+0.000494545j -2.72647e-17+0.0496929j 1.103e-15+0.00411302j -4.29589e-17-0.00179444j -6.43628e-17-0.000512494j 3.07774e-17-0.00859206j -7.62051e-17-0.0586352j -1.67436e-16-0.0102485j -9.27638e-17-0.0176541j -5.07261e-17+0.0112887j 1.42245e-17+0.024736j -2.10705e-17-0.00424496j 8.4957e-17-0.0197931j 8.8894e-17+0.0373536j -2.63151e-17-0.0320128j 2.96828e-17+0.0129007j -9.90426e-16-0.0373667j 5.25303e-17-0.00107791j 3.34692e-18+0.0171156j -5.6202e-18-0.00428049j 2.9546e-18+0.0327312j 5.13298e-17-0.0407766j 1.1483e-17+0.0634075j 8.41995e-18+0.0161952j 6.61696e-18-0.0589408j -2.53745e-17-0.0375893j -8.35604e-19+0.0297752j 
