-3.9063e-17+0.25549j -2.75572e-16+0.409442j -2.82873e-17-0.141193j -6.7671e-17+0.00227239j -9.53656e-17-0.101013j 6.08254e-18+0.0378637j -3.39847e-16+0.0441687j 3.24767e-17-0.193385j 1.94942e-16-0.0899711j -2.89755e-16-0.0554189j 7.06457e-16-0.169682j -1.20945e-15+0.072343j -2.17675e-15-0.0854308j 1.24782e-14-0.152915j 3.40807e-16+0.0619893j -6.1962e-17+0.00731902j 4.09855e-16-0.0776862j 1.95607e-16-0.0491912j 1.71284e-16-0.0117198j -4.89916e-17-0.0254656j 1.19909e-16+0.00874265j 2.1348e-16-0.022996j 5.42677e-17+0.00324044j 9.41253e-16-0.0884944j -3.60591e-15-0.0284551j -3.25446e-16-0.0373806j -4.93175e-15-0.0724106j 1.80191e-16+0.00856969j -3.24688e-16-0.00407999j 3.55678e-15-0.0775003j 3.26301e-16+0.0100428j -2.77101e-16-0.0273249j 1.72926e-15-0.0401204j 3.75455e-15+0.0256343j -2.81167e-16+0.0033799j 2.6305e-16+0.0278586j -1.10141e-15+0.00371396j -9.19761e-18+0.00712664j 3.27919e-16+0.0198165j -1.78631e-15+0.036178j 1.15467e-17+0.0375798j -1.68303e-16+0.000127413j 3.59736e-16+0.00149155j 1.15387e-16-0.00676077j -3.87172e-15-0.0406319j 1.19055e-17-0.00941682j -6.7045e-16-0.0139256j -7.80434e-16+0.045099j -3.91392e-16+0.0316343j -3.94682e-16-0.00562501j 6.25473e-17-0.00675334j -5.06674e-16+0.00592608j 2.67455e-16-0.0108491j 3.5296e-16+0.0255094j 7.9594e-16-0.0201161j -5.18834e-16-0.0153023j -5.07205e-16+0.0315426j -4.58919e-16+0.0141112j -1.47952e-15+0.0371055j 6.7832e-16+0.0125605j -7.63004e-17+0.00783644j 3.65503e-16+0.0313408j -5.77683e-16-0.00868363j 5.42826e-16-0.00120822j 7.45914e-15+0.0245723j -8.60992e-16-0.0067969j -1.31471e-16+0.000489995j -1.9413e-16-0.00493501j 8.41177e-17+0.001599j -5.03419e-16-0.010391j -5.16053e-17-0.00433039j -3.63218e-16-0.00706999j -4.56928e-16-0.00982018j 3.68361e-16+0.00839263j 1.61483e-16+0.00560421j -9.67814e-17+0.00167439j -5.72645e-17-0.0106215j -5.74157e-17-0.000221741j -4.41166e-16-0.0182063j -3.27362e-16-0.00557627j 9.82636e-16-0.00607938j 2.10029e-15+0.0323537j -1.10516e-15+0.0367717j -6.02718e-16-0.0114422j 8.13497e-16+0.00272572j 9.66143e-17-0.00477165j 6.643e-17+0.0105905j -3.1604e-17-0.00796373j 1.1465e-16-0.00832285j 1.4275e-16-0.00312355j 3.16596e-16-0.000662371j -2.10712e-16-0.0269358j -5.00486e-17+0.00107906j 6.08161e-17+0.00329189j 1.14318e-16-0.0102862j -7.62247e-17+0.0154233j -8.21369e-16+0.0203078j 8.86459e-16-0.0173618j 1.41319e-16-0.00332361j -1.30891e-16-0.020248j -1.499e-16-0.00286712j -1.10221e-16-0.0231752j 3.56305e-17+0.0111182j -2.13263e-16-0.00167925j 2.40283e-17-0.00445146j 5.51891e-16+0.0207568j 3.27224e-16-0.0511409j 1.30351e-16-0.0121758j -2.28085e-16+0.0126464j 6.67571e-16-0.00989615j 5.99182e-17+0.049066j 1.25266e-16-0.0222753j -8.50567e-16+0.0016879j 6.88022e-18-0.000728824j 7.38908e-17-0.000187074j 3.97257e-17-0.0263989j -7.94183e-18+0.03282j -1.42759e-17-0.0138476j -2.02728e-15+0.00508037j -6.12588e-17-0.0103791j 9.72704e-17-0.0409726j -8.37263e-16-0.0839503j 3.0713e-16-0.0958136j -3.61499e-16+0.00886603j -5.88767e-16+0.0218949j -1.42555e-16+0.0121581j -1.0076e-16-0.0277239j 3.11254e-18-0.0347537j -1.08188e-17-0.00590972j -2.665e-16-0.00265474j 3.04251e-17-0.0446066j 6.60219e-17-0.0400026j 2.01548e-17+0.113672j 1.00837e-17+0.0330614j -9.68035e-17-0.171506j -1.42005e-17-0.0679087j 
4.45838e-17+0.277084j 5.76896e-17-0.217753j 1.33737e-17+0.0487257j -1.61058e-16+0.0884071j -1.70968e-16-0.264104j 5.10774e-17-0.0943084j -5.55595e-16+0.0998069j 1.27228e-16+0.157771j -5.15639e-16+0.253069j -6.36905e-16+0.104866j 4.53615e-16-0.0706885j -6.10211e-16+0.0913477j 1.28202e-15-0.237317j -5.07216e-15+0.0181424j -4.19273e-16-0.0299219j 1.82502e-16+0.0572062j 4.49014e-16-0.0515745j 7.06708e-17-0.0311461j 1.5833e-16+0.00357753j 9.52535e-18-0.0520983j -2.71684e-17-0.00543751j -7.33522e-18-0.00597562j -1.748e-15+0.0380831j -6.44084e-17-0.0076244j -2.60191e-15-0.0164958j 5.45854e-17-0.0178079j 4.59066e-15+0.0645926j -4.58074e-16+0.0181612j -6.78973e-17-0.0200265j 1.48967e-15-0.0349928j 1.49525e-16-0.0355614j 4.60072e-16+0.0268897j -9.79283e-16+0.0191641j 1.48739e-15+0.0162696j 7.47331e-16+0.00907455j -3.60139e-16-0.0661503j -5.15054e-15+0.0189077j 1.18853e-16+0.0106576j 3.889e-16+0.0356532j 1.98519e-15-0.0428731j 2.28171e-16-0.00439057j 3.22983e-17+0.0426513j -2.4151e-15-0.00464219j 8.7801e-16+0.0346447j -6.07835e-17+0.0041634j -4.44004e-18+0.0133172j -1.59923e-16-0.0137455j -8.7476e-16+0.0324254j -4.20936e-16+0.0308324j -3.8159e-16+0.0200884j 2.41083e-16+0.0147129j 1.22072e-16-0.00730154j -2.58676e-16+0.00671537j 4.35627e-16+0.0302374j -3.10257e-16+0.0168313j -4.43578e-17+0.0365503j -2.99981e-16-0.0193789j 9.03909e-17+0.00752526j 5.90134e-16-0.0226017j -3.16812e-16-0.0233242j 3.60103e-16-0.0176865j -2.53387e-16-0.0232921j 8.49968e-16+0.0110547j -5.3294e-16-0.00736935j 4.11509e-16+0.00269575j 1.00543e-16+0.00502187j -3.73609e-16-0.000328104j -1.22867e-16+0.0128528j -2.0898e-19-0.00466648j -1.13056e-16-0.00501831j 1.6198e-17+0.0127364j -4.79084e-16-0.0264922j -2.23128e-16+0.00534301j 1.95948e-16-0.00642267j -1.77646e-16-0.00491421j -8.12408e-17-0.00437865j -1.04186e-16-0.0211929j 6.08521e-16+0.0324619j -3.46765e-16-0.0038248j -1.97694e-16+0.00189265j 1.41763e-15+0.0113199j 1.3293e-15+0.015712j -7.48416e-16+0.00566912j -1.07057e-15+0.0170305j -7.40107e-16+0.00239024j 6.64927e-16-0.024091j 1.68291e-16-0.0106132j 1.37208e-16+0.0190059j -1.48246e-16-0.00454425j 1.49582e-16+0.0268206j -1.70246e-15-0.0262611j -1.60276e-16-0.0191615j 1.75024e-17-0.0365079j -4.53347e-16+0.037004j 8.94453e-17-0.0224575j 2.59971e-16-0.0299762j -2.65855e-15+0.0214287j 1.9923e-15-0.0891892j 9.26879e-16+0.00430861j 1.42611e-16+0.00475186j -1.10207e-16-0.0137918j -2.51814e-16-0.0100939j 8.24808e-17-0.00069011j -1.99703e-15-0.0174467j -1.46466e-16-0.0172881j -1.35229e-16-0.000738018j 2.58489e-16-0.0171412j 2.89416e-16+0.00457339j -1.94391e-16+0.0518084j 3.66457e-15-0.0471672j 7.6588e-17+0.00377403j 4.10721e-17+0.00272857j -3.51114e-15+0.0101191j -7.71317e-17-0.0352195j -7.15048e-18+0.0116729j 6.25724e-18-0.00331121j -2.36631e-17+0.0085847j -2.74652e-16-0.00870523j 1.24264e-14-0.0330962j 1.54282e-17+0.0175016j -3.4196e-17+0.038988j 8.22983e-16+0.0564548j 1.037e-16+0.0116383j 8.53149e-17+0.1178j 5.36872e-16-0.00727228j -7.92472e-17-0.0370095j 3.2179e-16+0.0256438j -1.27814e-17-0.0478025j 2.9559e-17-0.0388005j 7.67873e-15+0.0848781j 2.66815e-17-0.0109851j 9.35819e-18-0.0712809j -4.13964e-17-0.0118565j -2.14708e-18+0.0629203j 4.2492e-18-0.0148537j -4.34874e-18+0.116386j 
1.66556e-17-0.000185945j -5.47854e-17+0.0318248j -1.54697e-16-0.348312j 3.9424e-16+0.285834j 3.09699e-16+0.116031j -4.35912e-17+0.0287888j -3.56272e-16+0.0927168j -1.73483e-16+0.0735149j 5.19587e-16-0.19858j 3.78412e-16-0.10178j 5.83661e-16-0.0841433j -8.58986e-16+0.0673244j -1.99032e-15+0.220424j 6.78039e-15-0.0381169j -1.09104e-15-0.125533j 2.13664e-16+0.0244739j -3.11873e-16+0.0630952j 2.93476e-16-0.0259959j 8.28727e-16-0.0745338j -1.88972e-17-0.0210912j -2.9722e-16+0.0458349j 2.61881e-16+0.0878844j -9.99754e-15+0.202714j -1.64229e-15+0.0465562j -1.58307e-15-0.0136916j 3.92794e-16+0.115955j 1.09936e-15+0.00702081j 1.59148e-16-0.037448j 5.94234e-16+0.0346381j 1.59717e-15-0.035605j -1.69233e-16-0.0494712j 1.19784e-15+0.0397362j 2.96729e-15-0.0630952j -3.04112e-15-0.0229262j 1.54192e-15+0.0609138j -9.9013e-16-0.0182698j -2.80588e-14+0.0932533j 1.28691e-15-0.00980029j -6.28277e-17-0.00334657j -1.10319e-15+0.0237853j 1.03744e-16-0.0066853j -6.18447e-16+0.0274651j 7.84925e-15+0.0591035j -3.84487e-15-0.0606591j 4.07819e-15+0.0326725j -2.90091e-16-0.0054987j -1.88473e-17-0.00810821j -5.00306e-16+0.0489781j -9.10666e-17-0.0120949j 3.05622e-16-0.0292434j -4.67966e-16-0.00589862j -7.03093e-16+0.00474537j -9.63985e-17-0.021091j -1.02719e-16+0.00477339j -1.01302e-15+0.0176541j 7.3695e-16-0.00715714j -2.25964e-16+0.00166658j -2.14268e-16+0.00566913j -2.10016e-16+0.00483617j -2.13493e-17-0.0428082j 1.01753e-15-0.016472j -6.79577e-16+0.00587928j 1.62054e-15+0.0558865j 4.75145e-16+0.0284183j 6.30384e-15+0.0207521j -1.23336e-15+0.00195193j -7.93052e-16+0.0126858j -6.41189e-16+0.0352409j 3.45769e-16+0.0248319j -1.42071e-17-0.0287154j -1.00502e-16+0.0234198j 7.79366e-16+0.00832305j 1.26469e-15+0.000746913j 7.80832e-16-0.0266573j -5.55619e-16-0.0202871j -4.50004e-16-0.035957j -3.87154e-16-0.00706922j -1.90855e-16-0.0291659j 8.61061e-17+0.00364021j 4.60454e-16+0.00651067j -2.05165e-15-0.02188j -3.34403e-15-0.0340455j -1.64388e-15+0.018646j -8.16293e-16+0.0202041j 3.57082e-16-0.0256542j 2.90996e-16-0.0109556j 1.8099e-16-0.0111946j 8.67728e-17-0.0241925j 1.09922e-16+0.0155724j -3.75304e-16-0.00931523j -3.33812e-15-0.0415367j 5.59708e-16+0.002854j -2.01721e-16+0.0163528j -2.08092e-16+0.0219064j 2.01372e-16-0.0462003j 1.78575e-16+0.00979113j -1.6815e-15+0.0237689j 1.69789e-15-0.0376216j 5.54609e-16-0.0300176j -1.52938e-16-0.00787523j -1.75328e-16-0.0474255j -1.81723e-16+0.0140036j 1.05078e-16+0.0046356j -4.37575e-15-0.0414433j -2.21414e-16+0.00028555j 7.98404e-16+0.0292923j 5.93812e-16-0.0515819j 5.96769e-17+0.0113388j 9.21978e-17+0.0464654j -5.88049e-16+0.0100552j -8.47466e-17-0.0520229j -8.36741e-16-0.0435403j 2.09043e-14-0.0629014j -1.45834e-16-0.0131716j 9.20862e-17-0.00289167j 1.14921e-19-0.0249696j -7.38686e-17-0.0413134j 1.06478e-16-0.0254059j -2.95494e-15+0.00697971j 4.97296e-17-0.00177847j 2.55365e-17-0.0310992j -3.32553e-16-0.0300738j -1.22553e-16-0.00351193j -4.78722e-17-0.0744664j -2.16498e-16+0.0137j 3.33327e-16-0.0147563j -4.87494e-16-0.112805j 5.2347e-17+0.027272j 4.87235e-17-0.0902621j -5.67987e-15-0.0646706j 4.19146e-17-0.0413272j -2.10209e-17-0.00186117j 1.18194e-17-0.00789719j 7.1537e-17-0.0876145j 1.12087e-16+0.129059j 5.09789e-17-0.0308647j 
1.90183e-17-0.0275938j 7.88256e-17-0.0748915j 1.85243e-17+0.0984879j 4.3335e-16+0.123806j 2.09661e-16+0.196785j 1.18429e-16-0.205762j -1.15009e-15+0.192381j 4.98061e-17-0.156738j -3.7571e-16+0.0886313j -1.63659e-16+0.042675j -5.26424e-16+0.111304j 4.98361e-16+0.0523598j 2.98984e-15+0.0651525j -1.6851e-14+0.20556j 9.08199e-16+0.0491151j -4.62051e-17-0.0926438j 2.81255e-16-0.0233191j -7.75153e-16+0.0795035j -8.55547e-16+0.0461956j 1.18546e-16+0.135947j -2.38633e-16+0.0516534j 8.7445e-17+0.050149j -1.134e-15+0.0219083j -4.22171e-18-0.0221583j 1.18e-14+0.0842592j 6.59963e-17-0.0174196j 1.19202e-16+0.0031675j 9.34503e-17+0.00764068j 5.7956e-16+0.0357575j 3.39308e-16-0.00295929j -6.45906e-17-0.0285294j 4.69507e-16+0.0229954j 1.63477e-15-0.0267895j -1.11449e-14-0.0888355j -3.97166e-15-0.121147j 5.2085e-16+0.0593617j -3.02409e-14+0.0993222j 2.14325e-15-0.0807873j -1.66482e-16-0.0101892j 1.96241e-15-0.0431859j 6.60345e-16-0.0641276j 3.94485e-16-0.0354705j 1.7354e-15+0.0198054j -8.99455e-16+0.00149431j -2.33155e-15-0.0249818j -1.41628e-16+0.0309632j -6.98183e-16-0.0226679j -3.66104e-16+0.0274849j -4.67086e-16+0.0634365j -4.19522e-16-0.0246535j 9.42635e-17-0.0278644j -1.3951e-15-0.000894623j 4.64987e-16-0.0390649j -1.27022e-16+0.0158141j 2.34013e-15-0.0258077j -8.48938e-16+0.0380034j 1.24911e-16-0.0226013j 7.47001e-16-0.00612127j 2.64716e-16-0.0168383j -2.99218e-16-0.0488723j -4.79353e-16+0.0127386j 5.7658e-16+0.0258195j -2.63458e-15-0.073219j 2.63344e-17-0.0290971j -1.59637e-15-0.00770099j 3.37983e-16-0.0426322j -2.88209e-16-0.0153996j 1.14095e-16-0.00443098j 1.14668e-16+0.0164079j 2.86757e-17+0.0266251j 7.71603e-16-0.0357071j 6.83683e-16+0.00648341j 6.21542e-16+0.0104977j -4.88576e-16-0.0143241j -1.82319e-16+0.00252627j -2.94671e-16-0.00160416j -2.97039e-16-0.0127806j -1.97337e-16-0.0122812j -9.61696e-16-0.0603514j -3.53228e-16-0.0189725j 4.02153e-16-0.0121291j 1.33833e-15+0.0220226j -1.38079e-15-0.00177747j -3.77878e-16+0.0289171j 7.27861e-16-0.0308269j -9.10361e-17+0.00895571j -5.74599e-17-0.0350696j -1.23863e-16+0.00453327j 2.44079e-17+0.0251443j -2.3614e-16-0.00235993j -1.79133e-15-0.0217559j 3.28258e-16+0.0139398j -4.34994e-17+0.013039j -4.0863e-17-0.00252686j 6.35176e-18-0.0129989j -7.1614e-18-0.00709571j 2.79368e-16-0.0190851j -5.17257e-17-0.0127974j 4.2907e-17+0.00893905j 2.80936e-17-0.0302521j 5.14538e-17-0.013432j 6.3004e-17+0.0153948j 1.64287e-16-0.0103341j -3.0711e-15-0.0285685j -8.47065e-17-0.000112797j -2.06032e-16-0.00696527j 2.19388e-16-0.0184509j 3.14558e-16-0.0172634j -1.48204e-16+0.0420981j 4.01604e-16-0.00285337j -4.21979e-18-0.0266163j -7.07146e-16+0.0154077j 1.4965e-14-0.0430533j -1.5828e-16-0.0237185j 9.77873e-18+0.011805j -3.947e-17-0.0196126j -2.07843e-17+0.0357115j -1.45887e-16-0.00271441j 9.96432e-15-0.0262366j 8.24839e-17+0.0376435j -2.27468e-17-0.00567447j 6.14581e-16+0.0411406j -1.37268e-16+0.0665994j 1.28257e-16+0.0603342j -2.79255e-16+0.0395741j -1.87103e-16-0.0539298j 2.56106e-17-0.0466422j 2.57298e-17-0.0312147j -1.52403e-17-0.0436052j 9.22759e-16+0.00916995j 8.46551e-17-0.057667j -6.26579e-17-0.136158j -2.01385e-17-0.047426j -3.79012e-17+0.0377255j 1.57279e-16+0.0387301j 1.05111e-16+0.090706j 
-2.43484e-17+0.00457746j 5.85357e-17+0.0632828j 1.31031e-16+0.0773864j 1.20338e-16+0.202317j -1.51152e-17-0.21195j 1.70621e-16+0.39337j 1.15078e-16-0.0227806j -2.1308e-16-0.157038j 1.65696e-16-0.123318j -5.76547e-16-0.0155321j 1.24644e-15-0.27984j -1.75657e-15+0.106528j -2.83908e-15-0.0498806j 1.53016e-14-0.178026j -7.19128e-16-0.0424473j 1.67213e-16+0.0395224j -3.15483e-16+0.0329828j 4.90313e-16-0.0322724j 4.25314e-16-0.0416606j 2.09456e-17-0.0160325j 2.90507e-16-0.0431971j -3.37904e-16-0.044164j 3.18833e-15-0.0631872j 1.25198e-16-0.000954936j -1.33432e-15-0.0119005j -1.68273e-16+0.00114839j -3.47684e-15-0.0546374j 6.55249e-16-0.0672019j -1.60363e-16+0.0301155j -6.58576e-16+0.0162414j -1.94328e-16+0.00637525j -1.1929e-16-0.0117975j 5.65326e-16-0.00741679j -6.52268e-15-0.0483029j -2.18643e-15-0.085157j 3.31272e-16-0.00984953j -1.73943e-14+0.0580483j 4.86957e-16-0.0164566j -1.69771e-16-0.026676j 2.28428e-15-0.0471759j 3.07028e-16-0.0670618j 2.28598e-16-0.0348584j 1.10309e-15-0.0145803j -2.0168e-16-0.0512934j -2.50308e-16-0.00469583j -3.63148e-17+0.0305152j 4.0038e-16+0.00394116j -1.66887e-16+0.0133752j -5.2032e-17+0.00284338j -1.05953e-15+0.041519j 5.74694e-16-0.00432967j 2.56166e-16-0.0131609j -1.09966e-16+0.00811765j -1.14175e-16+0.00575324j 1.64866e-15-0.0134576j -6.28467e-16+0.0451036j -2.15381e-16-0.02423j 2.55327e-16+0.00546242j 2.72365e-15-0.068471j -7.48349e-16-0.00948858j 1.97869e-16-0.0227447j -1.49307e-16-0.00845631j -1.50194e-15-0.034938j -3.82741e-16-0.00754895j -8.96244e-15-0.0296141j 1.07e-15-0.00459404j 2.95721e-16-0.0124117j 3.0539e-16-0.00284552j 1.25959e-17+0.022912j 4.76965e-16+0.0200232j 2.53924e-16+0.014521j 4.92873e-16+0.0129314j 3.52288e-16+0.00836293j -9.55602e-16-0.00595551j 1.15251e-17-0.0020624j 2.78505e-16+0.0387647j 1.64216e-17+0.00597243j 4.08457e-16+0.009838j -3.80161e-16-0.0313353j -6.8922e-16-0.0299224j -1.3057e-15-0.0273475j -4.5089e-16+0.00212432j 1.0596e-15-0.0394843j 8.8396e-16+0.0101864j -2.13875e-16-0.0122041j 6.70963e-16-0.0163014j -2.95298e-16-0.0268285j -3.12941e-16+0.000827204j 1.18554e-17+0.0228175j -2.14036e-16-0.024001j 1.33664e-15+0.0209091j -3.05434e-18+0.00745548j -8.63421e-19+0.00379945j -4.66559e-17+0.00173613j 1.89134e-16+0.0287751j 2.13433e-16-0.0287507j 5.45409e-16+0.00789011j -1.15173e-16+0.020887j -3.35061e-16-0.00666671j -2.45568e-16-0.0297557j -1.06195e-16-0.0136104j -4.12281e-17-0.00945998j 6.27628e-17+0.0119228j -3.82387e-16-0.0039858j -1.04096e-16+0.0145761j -5.70822e-16-0.0226711j -4.54925e-16+0.0241764j -7.6718e-17-0.0253831j -1.07385e-16-0.0324017j -9.03568e-16+0.00680754j 4.96548e-17+0.0733107j 3.88235e-16-0.0153399j -8.19577e-15+0.0235231j 1.98621e-17+0.0161321j 9.47273e-18-0.00342417j -1.17494e-16+0.0536561j -2.87375e-17-0.0579294j -7.31468e-17+0.0214081j 6.14757e-15-0.0161118j -4.92413e-17-0.000416735j -8.54498e-17+0.0671955j 4.28436e-16+0.0404897j 1.23013e-16-0.0519162j 1.12185e-16+0.00249202j 2.93728e-16-0.0182593j -4.09619e-16+0.0176896j 5.5871e-16+0.117664j -4.66919e-17+0.0323085j -1.5143e-16-0.0094925j 4.86769e-15+0.0547172j 1.38479e-19+0.168988j 1.80847e-17+0.0274508j -4.14075e-17-0.00936076j -5.70957e-17-0.0673483j 1.76405e-16+0.0853996j 1.54949e-16+0.104543j 
9.47181e-17-0.0715256j -1.28581e-18+0.0348525j 3.92658e-17+0.0238068j 2.66795e-16-0.144888j -2.91761e-16+0.235817j -3.28955e-16+0.225786j 4.92869e-17+0.00145605j 2.22297e-17-0.0543147j 2.69488e-16+0.0328868j 1.41187e-15-0.362262j -1.50006e-15+0.15121j 3.24976e-16-0.00107065j -3.64727e-16+0.234248j -2.0383e-15+0.0618197j 7.24561e-16+0.0398713j -4.96843e-17+0.102356j 1.36196e-15-0.162686j 4.07115e-16-0.103039j -7.092e-16+0.0928133j 1.94892e-16-0.0549956j 2.10371e-16-0.0702154j -2.16482e-16-0.210705j 2.94299e-15-0.0564731j 9.32819e-16-0.065921j 3.57501e-15+0.0225504j -7.93035e-17+0.0161011j -3.13911e-15-0.046995j 9.16627e-17-0.0428045j -1.05829e-15-0.0453878j 8.21165e-18+0.00826423j -1.13882e-16-0.122976j 3.97726e-16+0.0300261j -3.29601e-15+0.0523337j 7.76981e-15+0.0720519j -8.90682e-16-0.0327367j 4.38776e-16-0.0263188j -4.20857e-15+0.0140753j 9.42593e-16-0.0317317j 8.1977e-16+0.0494874j 2.65349e-15-0.0615204j 3.24867e-16+0.055483j 5.16325e-16-0.00699324j -3.84861e-15-0.0288395j 1.07892e-15+0.0383411j 4.06615e-15+0.0487798j 3.43019e-16-0.0121326j 2.15364e-15+0.0394611j -6.33224e-16+0.041363j -9.50144e-17+0.0120534j -1.15684e-15+0.015125j 8.98685e-16-0.0380601j 2.10247e-15-0.023332j -8.47347e-16+0.0722087j -1.97691e-16+0.000780381j -2.83326e-16+0.00857146j -2.63891e-16+0.030358j -8.39725e-16+0.0119318j -7.33055e-16+0.0195905j -2.00809e-16-0.00494995j -2.36505e-16-0.0167949j 3.78456e-16-0.0194013j -9.38533e-16-0.0105851j 2.67346e-15+0.0525309j -3.88448e-15-0.0538574j -1.28567e-14-0.0376581j 1.57075e-15+0.0426861j -5.1514e-17+0.0290388j -7.50137e-16+0.00648338j -2.91608e-17-0.0284335j 4.45473e-16-0.0194004j -2.05857e-16+0.0190467j -1.19112e-16+0.0114436j -2.21501e-15+0.0187613j -2.38291e-15+0.0289124j 7.00477e-17+0.0153828j 2.60523e-17-0.00463098j -2.42698e-16-0.0462859j 1.27371e-16+0.00947103j -1.75063e-16-0.0129245j -2.61964e-16-0.00098853j -1.91731e-15-0.035191j -1.61795e-15-0.00622483j -1.46443e-16+0.0122731j -1.63485e-15+0.00460152j -1.98386e-15+0.0386938j 1.2137e-15-0.0325868j 6.73445e-16+0.0230085j 5.22841e-16-0.0202835j 4.47723e-16-0.0652267j 4.56278e-18-0.0300484j -2.88222e-15-0.0440764j 5.83332e-16-0.0419074j -1.01829e-16-0.0237439j -9.81917e-16+0.0638159j -1.78846e-16-0.0364527j -4.50196e-17+0.0171191j -1.40353e-15-0.00123314j 6.9382e-16-0.0572095j 7.14181e-16+0.0180888j 2.22454e-16+0.0301249j 1.37364e-16+0.0381987j -1.09735e-16-0.0120484j 2.41102e-17-0.0168388j 1.40005e-15+0.0148289j 1.26634e-16-0.0383444j 1.12322e-15+0.0424435j 4.6362e-16-0.0329295j -7.03951e-16+0.0826327j 5.86481e-16+0.0230607j 2.75367e-16+0.00247073j 7.53078e-17-0.0782264j -1.89851e-16+0.0480103j 1.52625e-15-0.00215396j 8.9494e-17-0.0211067j 5.7305e-17-0.00701118j 1.28886e-16-0.071598j -5.65843e-17+0.0347511j 1.71934e-16+0.014503j -5.75916e-15+0.0155323j -6.34579e-17-0.00813043j -7.79874e-17+0.05453j 4.33807e-16+0.0335735j 2.42797e-16-0.0648335j -1.09206e-16+0.0576207j 1.12238e-16+0.00343075j 6.44757e-17-0.0198633j 5.73234e-17-0.0224546j 2.47642e-17-0.0555596j -1.03475e-16+0.0572223j 1.15181e-15+0.0121067j 1.0676e-17+0.0177691j -4.44469e-17+0.0533624j 1.74675e-17-0.0170182j 4.96367e-17-0.0453034j 1.22437e-17+0.0109466j -1.84047e-17+0.0474158j 
