-2.53452e-17+0.220282j 7.11001e-17-0.313836j -2.72693e-17+0.263162j -4.63058e-17-0.0911249j -9.24871e-17+0.117597j 1.47724e-16+0.129382j 3.11139e-17+0.0235548j -8.28641e-17+0.206251j -2.39287e-17-0.067255j 1.46917e-18-0.0509637j -1.72415e-16+0.0995489j 2.37005e-16+0.0264946j -8.44917e-17+0.0180749j 3.3894e-16-0.186872j 3.93892e-16+0.0329024j -1.05247e-16-0.0166717j -7.56978e-17-0.0146158j 4.99451e-16-0.0724232j 5.6364e-16-0.048712j 5.98075e-17-0.0316158j -2.60544e-17+0.0189492j 3.25623e-17-0.00694585j 9.13225e-16+0.0574059j 6.93133e-17+0.0166795j 1.309e-15-0.0228646j -3.50119e-16+0.0312466j 3.09212e-16+0.0199225j -2.81365e-16+0.0452519j -1.33811e-16-0.042081j 5.83736e-17+0.00698247j -7.15059e-17+0.00880496j 5.22768e-17-0.00417281j -7.73814e-15+0.0429159j -1.31932e-15+0.026667j -9.56086e-16+0.0539468j 1.63028e-16+0.0347047j -1.92175e-15+0.0237668j 2.09174e-16+0.0311704j 2.20666e-16+0.0690266j -3.1097e-15-0.0498181j -2.81439e-16+0.00349601j -2.3421e-16-0.018367j -1.13849e-15+0.0433494j 3.30186e-16+0.017862j 5.74055e-16-0.00395929j 1.0427e-16-0.0319014j 5.30492e-15-0.0200555j -1.06555e-15+0.00578734j 4.75514e-16-0.00826428j 3.31762e-17+0.0144424j -5.5981e-17-0.0118307j -2.0619e-16+0.0122219j 1.06414e-16+0.0293154j 3.98838e-16-0.00855532j -2.58333e-16+0.00776755j -1.96317e-16+0.00628568j -7.72126e-17-0.00056748j 7.26972e-16-0.0105543j 3.62772e-16-0.00755378j -3.47965e-16+0.0139093j -7.53922e-17+0.0126198j -1.76589e-16+0.0249533j -1.13222e-16+0.0126977j 2.15538e-16+0.00444664j -2.304e-16+0.00209744j -1.74461e-16-0.00475942j -7.10633e-17-0.00396082j -1.16976e-16+0.0244391j -1.95855e-17-0.0147452j -4.33972e-16-0.00606379j -4.72956e-16+0.0144344j -3.26613e-16+0.00882258j 3.32678e-16-0.0103632j 3.98246e-16+0.026479j -2.78616e-16-0.00188866j 3.53651e-16-0.0122488j 1.55546e-15-0.0365928j -3.40909e-16-0.00423183j 2.45681e-17-0.0253892j 2.70965e-16+0.00791271j 3.33213e-17+0.00305494j 6.40127e-16+0.0306627j 2.58821e-17+0.0390253j -5.1652e-16-0.0140869j -3.45157e-16+0.000783002j -4.26771e-16+0.0038599j -4.41445e-17+0.0206214j 1.31423e-16-0.00525607j 5.7531e-17-0.0221825j -5.17657e-17-0.00763824j -2.08025e-15-0.00772558j 1.00358e-16+0.0120918j -1.17919e-16+0.0105336j -3.62174e-16-0.0122479j -2.48972e-16-0.0217587j 1.84804e-16+0.0154474j 7.78926e-16-0.0178033j 5.46093e-16-0.0237861j 2.04263e-16+0.0107555j -1.55679e-16+0.0179298j -1.38888e-16+0.0160549j -1.14735e-16-0.0363801j 7.786e-17+0.0188927j -2.51665e-15-0.0101007j -1.29332e-16+0.000729771j 1.44393e-16+0.0254888j 1.07538e-17+0.00394031j 4.73817e-18-0.00842462j 1.29028e-17-0.00630164j 2.66362e-15-0.0315205j -2.39607e-17-0.00650814j 1.42958e-16-0.00233896j -1.01955e-15+0.0157012j -9.78511e-17-0.0140376j 6.43653e-17-0.0200782j -6.67289e-18+0.0183898j 1.22176e-17+0.0308054j 4.14703e-17-0.020277j -1.75701e-15-0.0225995j 7.65533e-17-0.0165743j 4.4693e-17+0.0386943j 1.51355e-16-0.0478847j 1.52621e-17-0.0424451j 6.28515e-17+0.000599494j 2.65097e-16+0.0674317j 2.66123e-16-0.039924j 1.1749e-17-0.015283j -2.71869e-18-0.0184655j -3.89015e-17+0.0232728j -4.70524e-15+0.0635318j -3.67029e-17+0.0538713j -1.70279e-18-0.0655159j -3.50822e-17+0.0590833j 5.48833e-18+0.0959503j -2.86376e-18+0.0697012j 1.15288e-19+0.0294508j 
1.68505e-17-0.260086j 4.21204e-17-0.198207j -1.01933e-17+0.104787j -6.5347e-18+0.219763j -3.86473e-17-0.196905j 2.71481e-16+0.125676j -1.00653e-16+0.159393j -3.38052e-17+0.0718731j -1.15625e-17+0.199983j 8.27902e-17+0.0276531j 2.86152e-17-0.127169j 3.99705e-16-0.0531063j -6.65233e-16+0.163806j 2.81583e-16-0.03859j 1.16371e-15+0.0807876j -2.51574e-16+0.0346356j 1.73048e-16-0.00131681j -4.9944e-16+0.0504615j 5.632e-16-0.0445679j -1.71191e-16+0.0496395j -2.57764e-16-0.0337038j -1.54372e-16+0.0262547j -1.03645e-16-0.0195806j -4.92862e-17-0.0225225j 2.75663e-15-0.0402199j -2.37058e-16+0.0425947j -9.73669e-17+0.00946436j 8.62207e-17+0.0492397j 6.48001e-16+0.056409j 9.49779e-17+0.00107579j -3.61381e-17-0.01233j 8.80734e-17+0.0178611j -3.20678e-15+0.0199721j 9.92307e-16-0.0353312j -3.60417e-16+0.0269678j 2.48998e-16-0.00276311j 8.49309e-16-0.00573881j 8.02038e-16+0.0403154j -6.88847e-16-0.0855005j -1.48481e-15-0.0248032j 2.58921e-16+0.00699728j 3.02016e-16-0.0296104j 4.86906e-16-0.00649151j -4.09103e-16+0.0322256j -7.95423e-15+0.0505529j -3.92154e-16-0.000805318j 3.74503e-15-0.0144441j -9.96604e-16+0.009168j 7.17671e-16+0.00551914j 1.32956e-16+0.0311235j -5.40478e-16-0.0248363j -1.56798e-15+0.0187646j 6.36473e-16-0.00351079j 2.34392e-16+0.0068435j 2.94147e-16+0.0102224j -3.30028e-16-0.0159395j 2.77116e-16-0.024028j 9.45401e-16-0.010426j 4.36525e-16-0.0113186j -1.15845e-16-0.00125033j 5.92683e-17+0.00170687j -1.36833e-17+0.00146771j 3.35202e-16-0.0113403j -1.26658e-15-0.0125352j 9.35762e-16-0.0110354j 4.02634e-16+0.035764j 7.97518e-17-0.0431486j 2.42027e-16-0.0236883j -1.28913e-17+0.014065j -7.92352e-16-0.00638982j 1.05067e-16+0.0121068j 1.00894e-15+0.000991208j -6.58923e-17-0.0255602j -1.11402e-15-0.00502322j 3.70361e-16+0.027271j 4.89295e-17+0.00538367j -6.5778e-17+0.000734465j 6.08813e-16-0.00833498j 3.22873e-16+0.0230056j 1.10395e-16-0.0287403j 6.09254e-16+0.0255524j 2.16257e-16-0.00989924j -1.47436e-16-0.00758145j 1.59574e-16-0.0127138j 1.67897e-16+0.00959904j 3.62829e-16-0.00691696j 1.14061e-16+0.0193211j -6.00951e-17-0.00849775j 1.34484e-16+0.00607848j -6.03152e-16+0.00803884j 9.88989e-15+0.0383126j -4.54309e-16-0.0255448j 2.67665e-16-0.0202211j 2.13133e-16-0.00489455j 2.29626e-16-0.012815j 3.46771e-17-0.00641917j -9.40014e-16+0.017638j 4.79688e-16-0.0414213j 2.25598e-16+0.0171031j -1.13079e-16-0.0102698j 3.47766e-17-0.0564872j -9.43114e-17+0.0129074j -1.2469e-16-0.0028595j -3.47578e-15-0.014464j -1.93723e-16+0.016063j -1.05632e-16-0.0305829j 1.24537e-16+0.0134888j -6.94974e-17+0.00430174j 1.28672e-16-0.0110852j -3.36041e-16+0.00582248j -8.56099e-16-0.0297241j -2.00873e-16+0.00124173j 3.32284e-15-0.0507676j -2.66726e-17+0.00101839j 2.0333e-17-0.0312168j 2.86207e-17+0.00235396j 5.93043e-17+0.022455j -6.97599e-18+0.0328917j 2.14456e-15+0.0272325j -1.79457e-17+0.00525317j -4.03361e-17-0.0300008j 6.78206e-17-0.0137679j 1.26117e-16+0.0265747j 5.68691e-17-0.03118j -9.32058e-17-0.041632j -1.49511e-16+0.0164042j 2.27413e-16-0.0267887j 1.03068e-18+0.0265644j 6.31729e-19+0.0380964j -2.89523e-15+0.039332j -3.40552e-18-0.0411061j -1.6979e-17-0.00798308j -2.09955e-17-0.0330392j 2.05339e-17+0.0691882j 3.6092e-18+0.0701443j -2.48917e-19-0.0466494j 
-3.96995e-17+0.0232727j 6.90541e-18+0.0222824j -1.74472e-16+0.31951j -2.09105e-16+0.138723j -1.71089e-16+0.0253275j -2.49148e-16-0.245839j 2.42118e-17-0.0385191j -5.28777e-18-0.114001j -9.64637e-17+0.144852j 8.33046e-17-0.0684796j 1.53341e-16-0.0217708j -1.02256e-16+0.0601884j -3.75018e-16+0.142125j -2.33714e-17-0.0237132j -1.51381e-15-0.110831j 4.32483e-16-0.0362043j -2.30621e-16+0.0449056j -6.52424e-17+0.0136711j 1.19236e-15-0.0939501j -5.70521e-16-0.11421j -1.39394e-15-0.233756j 3.21612e-16+0.113515j 3.12439e-16-0.0104187j -6.95225e-18+0.078057j 5.7127e-15-0.0825724j 5.68978e-16-0.0847502j -7.07019e-16-0.0392582j 5.89748e-16-0.0202784j 6.39757e-17+0.0293768j -2.97758e-16+0.0646352j 1.37074e-16+0.0541363j 3.70362e-16-0.0957982j 6.14667e-15-0.0348821j -1.55895e-16+0.0177385j 2.1919e-16-0.0387651j 5.05087e-17-0.064337j -1.92494e-15+0.0215622j -3.68427e-16-0.0153692j 5.05273e-16+0.0561516j 8.00228e-16+0.0074906j -1.69481e-16+0.0341587j -2.28035e-16-0.0095513j -1.39649e-16+0.0113294j -3.85328e-17+5.84381e-05j -2.33191e-15+0.0137095j -4.2585e-16+0.0116813j -8.86812e-15+0.0413158j 1.53238e-15+0.0347818j 5.33719e-16+0.00590429j -1.52577e-16+0.0076106j -4.62343e-17-0.0190913j -2.60731e-15+0.0081562j 3.82742e-16-0.0472413j 2.2818e-15-0.0413609j 4.75997e-16+0.0696669j -3.66421e-16+0.0497599j -2.52535e-16-0.00467937j 7.22972e-16+0.00321234j -2.7826e-15+0.0276855j 5.93418e-16-0.0203114j 1.10971e-17+0.00897339j -4.02497e-16-0.00438126j 1.77993e-17-0.00980882j 7.22409e-16+0.00655596j 9.27743e-16-0.00894401j -7.68841e-16-0.0254034j -1.2986e-16+0.012838j -6.12198e-16+0.0474287j 4.50283e-16-0.0213343j -2.4617e-15-0.02982j -7.86927e-16+0.0268717j -1.7368e-15+0.0171706j -9.25899e-16+0.0307345j 4.28488e-16-0.00495923j 2.37652e-16+0.0120559j 3.87224e-16-0.0392671j 1.01454e-15-0.0128336j -3.19935e-16+0.00744812j 1.66981e-16-0.0334749j 6.08945e-17+0.022025j 2.56459e-16-0.00452537j 7.12076e-16+0.0418788j -1.8488e-16+0.00299893j -5.52079e-16+0.0107339j -1.53314e-16+0.00381016j 1.5084e-15-0.0209069j 3.06851e-16+0.016946j 1.98741e-16+0.0127433j 1.39506e-16-0.0136492j 2.79588e-16+0.0185609j 2.9167e-15+0.012228j -4.22447e-16-0.0164623j 8.68506e-17-0.00631487j -1.63357e-16+0.00334611j 7.721e-17-0.0108008j 4.84302e-16+0.040371j 1.23688e-15-0.0315533j 1.28633e-16-0.0121139j 1.99815e-16-0.00933309j 4.68033e-18-0.00597132j -3.00539e-17-0.0102241j -4.67453e-17-0.0111235j -2.00985e-16-0.00862497j -2.52949e-15-0.0112202j -2.34012e-16+0.0427956j -4.78772e-17-0.0131094j 1.42888e-16+0.0347287j -6.17797e-17+0.0100639j 1.93698e-17-0.0120857j -9.96789e-16+0.0129595j -4.88689e-16-0.0220007j -7.3846e-17-0.0114863j 1.77853e-15-0.027872j -1.70455e-17-0.0114497j 1.31185e-18+0.0131012j 4.54268e-17+0.00155485j 1.97442e-17+0.0415862j -1.1597e-16+0.0106179j 5.04115e-15+0.0629892j -1.57055e-16+0.0157392j 9.30714e-17+0.055186j 3.03564e-17-0.0140285j -5.27587e-17-0.00224862j 2.47024e-17+0.000579097j 5.72587e-17-0.00791147j -3.28394e-16+0.0365754j 3.81151e-16-0.0279802j -9.74712e-18+0.0521866j -3.74937e-17+0.0781578j -4.31014e-15+0.0577614j 2.4386e-18+0.0136925j 3.53839e-17+0.0111576j 7.99059e-17-0.0741326j -6.127e-17+0.0736483j -6.83561e-17+0.0780685j 4.21581e-17-0.0818357j 
-2.23958e-18+0.0282826j -1.88741e-17-0.0539607j 2.59114e-18+0.11207j 5.53114e-17-0.205976j -6.43364e-18+0.0557017j 3.0136e-16+0.146935j -3.04286e-16+0.244195j 6.01227e-17-0.146121j 7.30846e-17+0.0357651j -2.90641e-16+0.0668287j -3.47976e-16+0.25105j 4.36133e-16+0.030624j 1.33204e-16-0.0444848j 2.04129e-16-0.197506j -3.09387e-15-0.183634j 7.96342e-16+0.0085861j -6.44676e-16+0.0330298j 1.12346e-15-0.134906j -1.0662e-15+0.0659962j 1.42709e-16-0.0121453j -2.47582e-16-0.0327802j -3.30871e-17+0.0255678j 8.96759e-17+0.0246797j 1.67246e-16-0.0656987j -6.44164e-15+0.0958253j 2.85327e-16-0.0149386j -1.24417e-16+0.0246824j -3.90949e-16+0.0177088j 3.24954e-16+0.0634189j 8.60506e-16-0.0752145j -2.91407e-16+0.0864833j 8.06036e-16-0.0849421j 1.28096e-14-0.0711228j 5.16215e-16-0.018938j -1.89056e-15+0.093711j 5.59039e-16+0.0207804j -1.01425e-15+0.0203209j 1.38323e-15+0.0717642j -9.411e-16-0.110945j -4.26507e-15-0.0619769j 2.12186e-16-0.00691316j 6.63733e-16-0.0105589j -9.61718e-16-0.00130475j 8.54979e-16-0.0524341j 1.65226e-15-0.0107992j 6.88347e-16-0.0588881j 7.4908e-15-0.0297512j -1.06199e-15+0.00587916j -7.73999e-16-0.0851372j -8.59789e-16+0.0030892j 1.46329e-15+0.0241896j 2.60148e-15-0.0338551j -1.0016e-15-0.0103993j -6.4859e-16+0.0109717j -2.64694e-16-0.0217005j 3.83611e-16+0.0343058j -1.86915e-16+0.0360812j -1.44834e-15+0.00988605j 1.48619e-15-0.0143609j -4.28881e-16+0.0241202j 2.42351e-16+0.0275996j -2.33052e-16-0.0173187j -6.21934e-17-0.0198277j -1.36998e-15-0.0167689j 2.4136e-15-0.0248207j 4.80833e-16+0.0364421j 1.71828e-16-0.0600062j -2.17315e-16+0.0195728j -1.84402e-16+0.0226078j 3.8704e-16+0.00822868j 2.37835e-16-0.00776297j 1.16865e-15-0.00560797j 6.14721e-16-0.0304473j -5.45037e-16+0.0154752j -7.28514e-17-0.00159417j 6.56582e-17+0.0133657j -1.65888e-16-0.0119248j 5.87646e-16+0.00708749j 2.67156e-16+0.0346719j -5.95373e-17-0.0172061j 5.77413e-17-0.000478345j -1.21803e-16-0.0262662j 5.7128e-16-0.00386932j 7.39386e-16-0.0406781j 8.90681e-17-0.0165156j 1.39572e-16+0.00230607j -3.37094e-16-0.0134886j -3.06231e-16-0.0277724j -1.99003e-16+0.00575213j -8.02266e-16-0.0271087j 8.18905e-16+0.00247457j 4.27992e-16+0.0250312j -1.42376e-16+0.00479721j 5.80786e-17-0.00777534j -5.52707e-18+0.0176467j -4.67939e-16-0.0526077j -5.81264e-16+0.0179939j 6.27382e-18+0.0172026j -2.06898e-16-0.0120886j 5.24951e-17-0.00100595j 6.29784e-18-0.0293027j 3.53921e-16+0.0230841j 1.55785e-16+0.00735238j 7.38158e-15+0.0287988j 3.09978e-16+0.0206548j -1.8164e-16-0.0451914j -3.67349e-16-0.0447945j -8.74179e-17-0.00640798j -3.00247e-17+0.0159751j -8.15196e-16+0.00743589j -1.23419e-16+0.00355418j -1.10819e-16+0.0541587j 1.46973e-15-0.0191436j -2.02164e-18-0.00504841j 1.04905e-16-0.070385j -1.64429e-17+0.00881161j 1.26729e-17+0.00866966j 1.77988e-16-0.0263397j -5.2396e-15-0.0658222j 1.85536e-16-0.0389283j -1.15839e-17-0.0375478j 8.17357e-17+0.0196163j 1.63821e-16-0.0181113j 2.22921e-17-0.0938869j 1.19103e-16+0.00329208j 4.50721e-16-0.0179234j -2.83289e-16+0.0426642j -3.08291e-17-0.0316374j -5.17731e-17-0.0517202j -3.8687e-15+0.052189j 1.45442e-17-0.0669087j 4.95548e-18-0.00514442j -6.04589e-17+0.0260492j -1.31234e-17+0.0722007j -1.25702e-17+0.045605j -1.25064e-17+0.0311932j 
1.55322e-17-0.0269412j 6.08008e-17-0.0760641j -5.78111e-17+0.0249471j -1.29336e-16+0.0652873j -2.7585e-16+0.069632j 3.24489e-16+0.330441j 2.44743e-16-0.0712107j -2.88548e-17-0.0858347j -1.27772e-16+0.172488j 1.32965e-16-0.176148j -8.50332e-17+0.0556141j 3.70617e-16+0.0530532j -7.64702e-16+0.164931j 5.0633e-16-0.265723j 1.29144e-15+0.0796905j -1.84206e-16-0.144771j -1.61905e-18-0.202943j -8.19985e-17-0.0226824j -9.10215e-17-0.00308856j -4.17802e-16-0.0164617j -4.8943e-16-0.124111j 7.07342e-17-0.0192594j 1.26654e-15+0.0695746j 2.4799e-16+0.0573975j 4.00533e-15-0.0647497j -2.09231e-17-0.0524994j -4.24779e-16-0.0165484j -6.3032e-17+0.0586042j -4.90778e-17-0.0199749j 1.64806e-16-0.000173607j 3.05528e-16-0.015542j 1.2916e-16-0.0326288j -1.24197e-15+0.00768697j -3.45647e-16+0.0115204j -9.29659e-16-0.000186079j 6.93808e-16-0.0988708j -6.65008e-16+0.0103106j -1.93798e-16-0.060889j -8.25646e-17-0.016216j 4.3077e-16+0.00234712j -9.39491e-17+0.0650087j -5.89847e-17+0.0101124j 1.38652e-15-0.0399308j -1.05327e-15-0.00423594j 5.98138e-15-0.0364022j -1.09917e-16+0.0318399j -2.53043e-15+0.0169592j 4.67895e-16+0.0307158j 3.72722e-16+0.032679j 7.33446e-16-0.0265149j -6.82604e-16-0.0272175j 6.03963e-16-0.0258251j -5.89881e-16-0.021961j 1.45483e-15-0.0313198j 4.1488e-16+0.047259j -2.57584e-16-0.00106936j -3.35495e-16-0.00559249j -2.51151e-15+0.0354319j -8.2863e-16+0.019932j 9.82853e-16-0.0283037j 2.90454e-16-0.0212356j 1.83906e-16-0.00085581j 8.19572e-16-0.0297861j 8.13654e-16+0.04405j -2.95121e-15+0.0240793j -5.45892e-16+0.0126945j 3.84219e-16+0.00869977j -1.07133e-16+0.00353427j -4.37925e-16-0.0067506j 2.10173e-15+0.0206517j -1.82595e-18+0.00267768j 4.70895e-17-0.00216166j -1.16495e-15+0.00489143j -8.4751e-16-0.0360466j -4.91411e-16-0.0303891j -2.73181e-16+0.0226908j 5.3459e-16-0.0210128j 2.8882e-17-0.000734961j 1.00617e-16+0.0076287j 2.38082e-16+0.025943j -3.56647e-17-0.000806611j -8.27567e-17+0.00833067j -3.17662e-16-0.00019764j -2.80309e-17-0.00603883j -1.92542e-18+0.0237129j 2.46303e-15-0.0266531j 2.81527e-16-0.0448983j -1.93421e-16-0.00391898j -2.31889e-17+0.0304326j -1.13969e-15-0.023606j 7.55296e-15+0.0264003j 1.14374e-17-0.0234446j 1.25176e-16-0.0261291j 2.02227e-16+0.0112249j 2.50919e-16-0.0102779j -1.48574e-16+0.0114395j -2.08276e-15+0.0443458j 1.69705e-16-0.0231639j 7.93205e-18+0.00708513j 6.70916e-17-0.0172682j 9.45453e-17-0.0425256j 1.4949e-16+0.0465069j -8.87795e-18-0.000732164j -4.85556e-15-0.0202117j -2.31885e-16+0.0218108j -2.89982e-16-0.0732627j 4.14484e-16+0.0682694j 1.78701e-16-0.00685038j -2.36365e-17-0.035065j 1.66011e-15-0.0207249j 4.31024e-16+0.0225242j 7.93375e-17+0.0318282j 2.41317e-16+0.00176257j 6.70975e-17-0.00953447j -2.28831e-17+0.02199j -6.89316e-17-0.0336267j 8.44294e-17-0.0274947j -1.11308e-16+0.0161068j 2.96852e-15+0.0389661j 7.72725e-17-0.0181312j -3.19481e-17-0.0266542j -1.25784e-16+0.0416409j 2.76977e-17+0.0163911j -1.04602e-16-0.0326133j -5.97356e-17-0.0443826j -3.4635e-16+0.0749391j -4.42506e-17+0.0433533j -1.01755e-17+0.0156153j 1.5499e-17-0.105956j -1.81523e-15+0.0257764j 2.62876e-17-0.070116j -9.65384e-18+0.0167568j 8.76425e-17-0.0836071j 9.76458e-17-0.123259j 6.89733e-17-0.0790556j 3.02857e-17+0.00470856j 
9.30603e-18-0.0798825j -1.55442e-17-0.00498609j 8.14662e-17-0.00593885j 1.32581e-16+0.0969407j 2.74638e-16-0.349933j 2.52308e-16+0.0941235j 4.06632e-17+0.0165761j -8.37622e-18-0.102931j 7.35834e-17-0.0322549j 1.90051e-16-0.22281j 1.78035e-16-0.228526j 5.24105e-16-0.166289j -8.91274e-16+0.175152j -9.51505e-17+0.0745718j 7.4036e-16+0.0166867j 3.02591e-17-0.11209j -4.97055e-18+0.0552469j 4.69933e-16-0.0326829j -2.51215e-15+0.181866j 5.04538e-16+0.0530064j 7.05727e-16+0.0889074j 1.08989e-16-0.126625j 1.0572e-15+0.0905519j 6.20807e-16-0.0218519j -5.61607e-16+0.00601738j 2.56711e-16-0.0364078j 2.68795e-15+0.0906634j -2.65964e-16-0.0440104j -1.1867e-16-0.0123289j -2.27438e-18+0.0455671j -6.77713e-16+0.0591164j 4.98572e-17-0.0459015j 1.61427e-14-0.0946231j 2.05213e-16+0.0181768j -1.36632e-16+0.0198906j 1.74382e-16+0.0463033j -1.79383e-15+0.0185203j -5.41119e-16-0.0776991j 4.2692e-16+0.0152561j -4.92419e-15-0.0812522j -3.6358e-16+0.0194347j 2.36028e-16+0.0356828j -1.31981e-15+0.0340688j 3.20447e-16+0.0262126j -1.92819e-15+0.0122204j 6.39164e-16-0.0711386j 5.00404e-15-0.0142282j -8.10657e-16+0.028358j -1.13198e-15-0.0246976j 1.69775e-16-0.06405j 9.38406e-16+0.0235084j 1.53265e-15-0.00140757j -1.05775e-16+0.0304146j -6.42758e-17-0.0264664j -2.00487e-15-0.0464082j 8.57805e-16+0.0472374j 3.64932e-16+0.0521735j 6.46712e-16-0.00585374j -3.94056e-15+0.0432004j 5.55749e-16-0.0304845j -3.46523e-16-0.00488528j 2.14382e-16+0.0137838j 3.81833e-17-0.000894126j 1.821e-15+0.0380218j 9.35718e-16-0.00406605j -6.48625e-16-0.0221607j 6.87384e-18+0.0496075j -4.50768e-16+0.0496374j 3.75783e-16-0.0379715j -1.05102e-15-0.0188061j -2.50569e-16-0.00200332j -1.20732e-15-0.0183159j 9.41232e-16+0.0308058j 2.00914e-15+0.0235174j 8.85285e-16+0.0290641j 1.51677e-16-0.0272333j 2.05105e-16-0.000775481j -6.07366e-16-0.0103885j -2.23955e-17-0.0130909j 4.29704e-16+0.0527186j -8.23139e-16-0.0254501j -4.15391e-16+0.00495944j 2.16244e-16-0.00414033j -1.83276e-16+0.0239567j 1.52415e-17+0.00257675j -3.67625e-15+0.0490387j -7.24629e-16-0.00732535j 3.04017e-16-0.0226827j 3.42676e-17-0.0275913j -8.95726e-16-0.046871j -6.89782e-15-0.0278375j 1.03904e-15+0.061442j -6.14904e-16-0.0370142j -9.92548e-16-0.0367644j -2.22898e-16-0.0243911j 5.29837e-16+0.0396598j 2.25038e-15-0.0537185j 5.29376e-16-0.0142834j 9.66059e-17-0.0250507j -1.68097e-16+0.00878195j -1.80891e-16+0.0158954j -1.36428e-16-0.01221j 5.81521e-17-0.000754418j -8.45858e-15-0.0326381j -1.14149e-16-0.0357772j 2.60018e-16+0.0361844j -3.8455e-16-0.0583237j 1.58265e-16-0.0233129j 7.17947e-17-0.0366685j 9.76422e-16-0.0125694j 1.23143e-15+0.0449206j 1.34054e-16-0.0402256j -3.14422e-15+0.0465989j 4.18567e-17+0.00305761j 9.15582e-17-0.00804961j 4.50783e-17+0.0164226j 2.33369e-17+0.00527341j 1.26685e-16-0.0404352j -3.47724e-15-0.0450466j -2.06351e-17+0.000375062j 4.74345e-17+0.0529093j 1.54897e-16-0.0346836j 2.04925e-17+0.0565804j -1.27623e-16-0.01483j 1.63985e-16+0.0491527j -2.49319e-17-0.0212441j 8.41264e-17-0.043061j -2.01318e-17-0.0649858j -5.37745e-17-0.0156471j -1.33865e-15+0.0178899j -9.90464e-18-0.0352272j 1.55703e-18-0.0118813j -2.28569e-17+0.0408141j -5.63978e-17+0.00855059j -3.90099e-17+0.0187995j -1.58781e-17+0.0621383j 
