-1.3067e-16-0.182728j 8.41655e-17+0.30345j 3.04349e-17-0.259312j 4.64476e-17-0.0240876j 6.75452e-17+0.234219j -9.80869e-17-0.123985j 1.07249e-16+0.00560616j 9.39295e-17-0.192682j -1.04553e-15-0.130597j 5.16566e-17-0.0176857j -1.60404e-16-0.0652188j 5.46922e-16-0.148737j 1.01671e-15+0.0903188j -4.29794e-17-0.0502413j -2.99955e-16+0.0693755j 1.37177e-16+0.0398562j 3.50841e-16-0.037664j -3.54866e-17-0.0132954j -9.52034e-18-0.0101142j -1.26367e-15+0.0671129j -4.36195e-16-0.00922774j -6.52502e-17+0.000776046j -8.76329e-17+0.0311514j -7.89528e-15-0.0269223j -2.316e-17+0.00485191j -5.53112e-16+0.0126876j -2.85242e-16-0.0579339j 9.95053e-16+0.0522005j -7.76055e-17+0.0184194j -2.17073e-15-0.0393915j 3.5462e-16-0.021037j -9.12835e-16-0.0612358j -1.07004e-15-0.0134863j -3.77409e-16+0.0120112j -1.59934e-16+0.0241635j 8.36802e-16+0.0405719j 4.89073e-16-0.0101905j -1.98137e-14-0.0304796j 2.11945e-16+0.0118849j -1.08066e-15-0.0713184j 3.45156e-16+0.00704717j -1.27197e-16-0.0110146j -1.12263e-15+0.0279842j 6.19132e-16-0.00642059j -8.86684e-17+0.0119445j 1.19835e-16-0.0107864j -1.22762e-16+0.0109891j 1.31966e-16-0.0101358j -4.99412e-17+0.012162j -1.0851e-16+0.00678561j 5.10677e-16-0.0227258j 2.53817e-16+0.0285919j 7.95675e-17+0.0112358j 7.36844e-17+0.00626281j 2.92688e-16-0.0103161j -9.41697e-17-0.0332384j -9.36836e-17-0.00305721j -3.52761e-16+0.0140909j -1.70889e-16+0.0186141j -2.79339e-17+0.0243757j 9.62218e-18+0.0155313j -8.70263e-17-0.013506j 9.81072e-16+0.0220942j -4.23838e-17+0.00771679j 5.02273e-15+0.00781244j -1.22374e-16+0.00349463j -3.40692e-16-0.00198115j 5.10622e-16+0.0336359j 3.03511e-15-0.0176375j -7.12377e-16+0.004147j 4.15344e-16+0.0134754j 3.66914e-17-0.00220493j -1.21155e-16-0.0110753j 1.87588e-16-0.00471374j -7.43823e-17-0.0029595j -7.51613e-17-0.00294686j -1.35801e-15-0.00242069j 6.76181e-17-0.00287584j -4.04806e-17+0.00720863j 7.92188e-17-0.00588458j -2.24777e-15+0.0214958j -2.80595e-16+0.00937147j 1.73758e-16-0.00377306j -1.94908e-16-0.0053549j -5.20188e-17+0.00468773j -8.99973e-17+0.00086819j 4.42237e-16+0.0226681j -3.69668e-14+0.0118459j -9.04401e-16+0.00671776j 2.00913e-15-0.00750507j -5.40689e-18+0.000310787j -1.64839e-16+0.00705507j -1.3046e-15+0.0186506j -7.26479e-16+0.00936782j -2.52404e-19+0.00326321j 1.99258e-16-0.00646413j -8.53952e-16+0.0121994j -1.12868e-15-0.00178523j -1.03994e-15+0.0125571j -2.55152e-16-0.0035881j -1.14462e-16-0.0082863j 2.38562e-16-0.0022517j -6.68767e-16-0.0101534j -3.48664e-17+0.000967144j 5.88755e-17-0.00595977j -1.50517e-16-0.000509414j 1.64274e-15-0.000488517j 3.45685e-15-0.0159975j 8.12313e-16-0.00491581j -1.63594e-16+0.00339438j -1.47476e-17-0.00530608j -5.43968e-13+0.0137043j -9.4149e-16+0.00158634j 3.25035e-15-0.0172285j 1.39271e-17+0.0168244j -3.06531e-16-0.00700614j 2.90685e-16+0.00233246j -4.87436e-16-0.0157959j -1.39729e-16-0.00155614j -3.95174e-16-0.0163139j 1.27614e-17+0.0057103j -5.95722e-16+0.0163109j -3.98329e-16-0.00245172j 1.81369e-16+0.010561j 5.73433e-17-0.0116108j -2.0397e-16-0.0302759j -2.16773e-16-0.00122891j 9.59548e-16+0.0278145j 9.99487e-17+0.00376353j -1.71308e-16+0.00158157j -4.07921e-17+0.00449485j -9.10863e-16-0.0173558j -4.24746e-16-0.00666467j -9.49818e-16+0.0259349j -1.3121e-16+0.00441777j -5.93568e-17-0.00294276j 1.38888e-16-0.00167664j -2.77365e-16+0.0178081j -2.29672e-16+0.0109017j -2.32089e-17+0.00193476j -1.35154e-14-0.00128616j -1.63844e-16+0.0166976j 1.99064e-17-0.00508673j 1.19923e-16+0.00581814j 3.76665e-17+0.0131488j 9.05202e-16+0.0185925j -2.27026e-16-0.00187533j -2.188e-15-0.0194221j -1.00633e-16+0.0125255j 3.14629e-18-0.0130144j -1.28172e-16+0.0129232j -2.39683e-16-0.0220297j 9.27572e-17+0.0093861j 1.27991e-15+0.0185638j 3.94776e-16-0.0218088j 1.83834e-16-1.68821e-05j 1.22776e-16+0.0161422j -5.69049e-17-0.0131953j -8.77449e-17+0.0118645j 5.30586e-17+0.0265476j -2.28323e-17-0.00490943j -4.25524e-16+0.0211689j -8.31489e-17+0.0156068j -4.18284e-17+0.00779698j -7.23112e-17-0.00951651j 2.43119e-16+0.0129922j 2.28046e-17-0.0117917j 4.02542e-15+0.0100217j -6.02124e-17+0.0205615j 7.2618e-17-0.0390867j 8.3131e-18+0.00691529j 3.71044e-17-0.0138415j -4.67851e-17+0.0194382j 5.43941e-18-0.0194137j -5.10985e-18-0.00685661j -1.5288e-18+0.000438924j 2.45932e-16-0.0220778j 2.31882e-17-0.00718362j 1.82487e-17+0.00922043j 3.81264e-17-0.000468775j 2.28366e-17+0.0309562j -1.33509e-17+0.0182416j -2.36793e-16-0.029195j -4.16986e-17+0.0382199j -3.98399e-19-0.0321852j -1.59994e-17-0.0267406j 9.69012e-17-0.0468719j 2.18251e-16+0.0564322j 1.77162e-17+0.0164792j -2.61438e-17+0.00567198j -1.97969e-17+0.0513359j 1.19647e-17-0.0327175j -1.72881e-16+0.0844766j 2.7505e-17-0.0438384j -2.2834e-18+0.0226789j -4.58625e-18-0.0404031j 
9.78736e-17+0.282847j -2.7832e-17+0.166594j -3.74537e-17-0.115398j 7.45685e-17+0.26167j 1.33567e-17-0.170177j 1.47632e-16-0.150053j 9.25182e-16+0.11897j 2.81235e-17-0.128304j 1.35645e-15+0.188408j -2.79867e-16-0.0820596j 2.99871e-17-0.0887563j -5.62646e-16+0.128411j 1.26127e-15+0.126059j -1.30126e-16+0.0106507j -6.46401e-17+0.0298221j -2.82063e-18+0.0437718j -7.40223e-16+0.0795106j -9.33523e-17+0.00575994j -5.02641e-17+0.00646929j 4.65896e-16-0.0219267j 1.52122e-16+0.00871791j -5.34995e-16-0.0415872j 1.14497e-16-0.000678068j -3.82276e-15-0.0124573j -7.93095e-16-0.0192356j 1.74969e-15-0.0463424j -3.22438e-16-0.0608574j -6.49158e-17-0.0180779j -2.70183e-17-0.0301547j 3.01241e-15+0.0623445j 8.5135e-16-0.0200566j -4.59854e-17-0.031969j -4.62381e-16+0.0124582j 1.04549e-16-0.00226909j -3.69886e-16+0.083032j -5.19611e-16-0.0166805j 5.82949e-17-0.00603692j 1.36481e-14+0.0208227j 4.99206e-16+0.0176604j 1.42878e-16+0.0127008j 3.02435e-18+0.000163247j 2.31347e-16+0.0196899j 7.75428e-16-0.0291051j 8.36698e-16-0.0112739j 8.27938e-17-0.00199603j -1.80475e-19-0.0132529j -6.5525e-17-0.00948879j 2.42669e-16+0.0138594j 1.41983e-16+0.0108128j -2.09565e-17+0.0155576j -5.20233e-16+0.0136319j 6.27516e-17+0.00296232j -1.50865e-16-0.0094244j -3.74973e-16+0.0046151j 7.469e-16-0.0140374j 1.52576e-17+0.0352494j -3.55353e-17+0.000967306j -1.10271e-16+0.00108693j -1.68744e-16+0.00438723j -2.99143e-18+0.0142311j -2.99903e-16-0.0261568j 8.41423e-17-0.00333934j 1.2095e-15+0.0188873j -7.15054e-16-0.0224413j 1.92728e-17+0.000466322j -1.2586e-16-0.00680327j -2.96069e-16+0.0092459j 3.59165e-17-0.00917141j 4.85228e-15-0.0179717j -1.27017e-15+0.0365982j -2.84995e-16-0.000400662j -3.79725e-17-0.0252279j -5.0662e-16-0.0131911j 8.12372e-16-0.0292274j -4.04573e-16-0.0134278j -1.67297e-16+0.00102432j -7.82089e-16-0.00173398j 3.27217e-16-0.0013341j 1.59454e-16-0.00274876j -2.01301e-16-0.00395599j 1.25135e-17+0.0025728j -6.92486e-16+0.0236262j 5.05049e-16-0.00717489j -4.09534e-16-0.00877926j -4.27508e-16-0.00394257j 6.91562e-17+0.00787721j 3.14156e-16-0.0187988j -2.66721e-14+0.00809164j -7.97153e-16+0.00720664j 2.0811e-15-0.00803491j 4.80828e-16+0.00303161j -2.91284e-16-0.0167401j 3.46732e-16-0.00100063j -4.17874e-17-0.0180877j -3.04508e-16-0.0127079j 1.25939e-16+0.0011557j 4.75447e-16-0.0042459j 3.62096e-16-0.002064j -7.42277e-16+0.0139406j -4.35872e-16-0.0242854j -3.66442e-16+0.00345163j -1.22108e-16-0.00632808j 6.66277e-16+0.0134176j -3.60739e-16+0.00210375j 1.42714e-16-0.0133597j -4.46799e-16+0.00371867j -1.862e-15-0.005249j -2.89796e-15+0.0195935j -3.3105e-16-0.0168368j 9.85487e-17+0.00571317j 6.54283e-17-0.00586208j 3.53871e-13-0.00887787j 7.79998e-16-0.0142387j -1.66198e-15+0.0117052j 3.49997e-17-0.00075342j 2.55214e-16+0.00916644j -5.71777e-17+0.00898257j -5.13294e-16-0.0165765j -5.44462e-16-0.0172749j -2.6791e-16-0.0206919j -4.53888e-17-0.0234008j 1.4978e-15-0.0171496j 8.95419e-16-0.0238339j 1.82242e-16+0.00703585j -4.97954e-17+0.0106177j -5.03118e-17-0.000588595j -1.35039e-16+0.000277246j -2.50691e-16-0.00658429j -1.73864e-16+0.000435396j 1.84574e-16+0.00359861j -2.68682e-17-0.0128812j -5.88288e-16-0.00354031j -4.37766e-16-0.0208964j -6.22876e-17+0.00323251j 2.22468e-16-0.00586684j -8.16007e-16+0.0249165j -6.52587e-17-0.00288196j -5.5202e-16+0.0142667j -1.84421e-16+0.00928488j 1.76903e-16+0.00152542j 1.82125e-13+0.0172837j -2.14272e-17+0.000293496j 2.83847e-17+0.000138738j 1.12428e-16+0.0105397j 1.8249e-16+0.00938562j 6.9275e-16+0.0150779j 5.77188e-17+0.00156886j -1.21834e-16-0.000695632j 9.30021e-18+0.00444181j 7.41742e-17-0.0157213j 2.4958e-16+0.0172894j 2.89757e-16+0.0135979j 9.73306e-17+0.00802724j 4.59984e-16+0.00682419j -2.82894e-17+0.00386787j -3.2662e-17+0.00545672j 1.27037e-16+0.00539931j 8.96739e-17+0.027134j 5.19055e-18+0.00381381j -2.47824e-18+0.00184098j -1.71009e-16-0.0190398j 4.7328e-16-0.029043j 1.35171e-17-0.00599091j 6.7743e-17-0.0169512j 1.50245e-16+0.0196653j 6.05212e-17+0.00173407j -6.79074e-17+0.00762573j 1.07013e-15+0.00253743j 1.80193e-17+0.019413j -2.16115e-18+0.0278016j 1.19244e-17-0.0327267j 3.44546e-17+0.0178839j -2.78821e-17+0.0296494j -2.9004e-17+0.0170247j -4.63647e-17+0.0322891j 6.12614e-17-0.00544722j -3.87765e-16+0.0324284j 7.98491e-17+0.0185173j 2.63072e-17+0.0106448j -1.43218e-16-0.00675497j -3.42273e-17-0.00598828j -5.50868e-17+0.0148341j 1.02077e-16+0.018457j 8.70777e-17-0.0210892j 5.3016e-17+0.0320878j 1.13471e-17+0.0324033j 3.37792e-17-0.0423965j 9.94536e-19+0.0107452j -5.88066e-18+0.0133762j 4.02858e-17-0.024997j 3.00922e-17-0.025173j -2.15029e-17+0.0112753j -8.49556e-17+0.0180197j 2.14347e-17-0.0826284j 2.0745e-17+0.055428j 2.11088e-17+0.0133465j 
6.63821e-18-0.0152471j -1.76545e-17-0.0395846j 1.34625e-16-0.263306j 1.33041e-16+0.17869j -1.07491e-16+0.0195905j 7.87391e-17+0.290304j -1.24844e-15-0.133605j -1.34458e-17+0.0578994j 1.34451e-15+0.192902j -9.6525e-17-0.106493j -3.4537e-17+0.0335169j 4.42617e-16-0.0422238j 5.03343e-16+0.051649j -2.45983e-16+0.0827079j -2.39992e-16+0.0138427j 9.37377e-17-0.0133246j 1.06735e-16-0.0231267j 9.93072e-18+0.120584j -5.17603e-17+0.0441922j 3.16264e-15-0.0886386j 3.04108e-16-0.237378j -1.53706e-15-0.105699j 1.05579e-16+0.0887932j -3.54458e-15-0.0117217j 2.6738e-16-0.0459253j -1.99821e-15+0.0351523j -1.18411e-16-0.00885014j -4.25299e-18+0.00948512j 9.76872e-17-0.00625107j 1.67479e-15+0.0327873j -6.46858e-16+0.0162435j 5.71375e-16+0.0279359j 7.0775e-16+0.00988127j -1.14894e-15+0.0277506j 5.00021e-16-0.0907862j 1.38019e-17-0.000956112j 1.80331e-16+0.000175348j -8.4011e-15-0.013057j -9.55007e-17-0.00277769j -6.67404e-16-0.0451636j 5.33922e-16+0.0152881j 3.65776e-16+0.0155234j -6.01677e-16+0.0276133j -4.23837e-15+0.050636j -1.1857e-16+0.0173814j 8.54094e-17-0.000314653j -2.41292e-16-0.0361253j -1.81214e-16+0.000953783j -1.77298e-16-0.0163796j 1.95932e-16-0.00288195j 2.71179e-16-0.0142287j 7.47735e-16+0.0622072j -5.2533e-17-0.00495544j 5.59087e-16-0.018323j 2.06013e-16-0.00357885j 7.33814e-17-0.0192214j -4.02382e-16+0.000838311j 1.29443e-15-0.0295033j 2.53951e-16+0.00848383j -1.87044e-16+0.00955709j -1.76265e-16+0.0144308j -2.64727e-16+0.00524044j 4.54886e-16+0.0156885j -7.83794e-17+0.00480709j 2.3831e-14+0.0389217j 2.23678e-17-0.0227646j -1.68272e-15+0.035339j -6.59689e-17-0.00234885j 3.29233e-15-0.022704j -1.56375e-15-0.00786706j -5.42997e-16+0.00829577j 4.01549e-17-0.0102386j -3.011e-16+0.00656958j 9.24642e-16-0.00477228j -2.39826e-16+0.0164784j 4.06248e-16-0.00209365j -3.88039e-15-0.00892974j 1.09866e-15-0.012388j 5.32619e-16+0.00513167j -3.39669e-17-0.015452j 2.79258e-15-0.0243065j 3.0066e-16-0.00730176j 7.8976e-16-0.00290471j -4.66536e-16-0.000591273j 2.57804e-16-0.0285583j 1.36436e-16+0.0144201j -2.02672e-15+0.0304643j 1.11153e-13-0.033878j -9.30945e-17+0.0105182j 4.96747e-16+0.00338714j -1.73241e-15-0.0152102j 5.96339e-16+0.0191038j -6.36151e-16+0.0156227j -7.98056e-18-0.0123882j -3.35483e-16+0.0119508j -5.80722e-16+0.0102922j -7.26366e-16+0.00922137j -9.37561e-16-0.00511817j -1.14834e-15+0.0107135j 1.70219e-16+0.0123945j -5.76359e-16+0.0226824j -4.56769e-16+0.00994024j -1.69748e-15-0.0308058j 5.61714e-16+0.0203875j 4.74269e-16+0.00117372j 5.65644e-16-0.0106144j 5.27264e-16+0.0227679j 2.76142e-15-0.0247954j 1.06569e-15-0.0120289j -9.87362e-16-0.0146215j -1.82955e-16-0.0198778j -3.35888e-13+0.00845959j 4.49492e-16-0.00415724j 6.52961e-15-0.0342842j -1.33546e-17+0.0150564j -5.16942e-16-0.00236897j 2.99859e-17-0.014068j 2.7628e-16+0.00591156j -1.56112e-16-0.00477966j -1.30931e-16-0.0190525j 9.80137e-17-0.000738853j 7.23773e-16-0.00588428j 6.57971e-16-0.0166618j 1.3653e-16-0.00689303j -8.69104e-18-0.0272436j -2.02476e-16-0.0097578j -2.82908e-16-0.00605209j -1.78266e-16+0.00261327j -3.37025e-16+0.011227j 1.76058e-16+0.00235315j 1.41354e-16-0.00931362j -7.65817e-16-0.0192181j -3.95599e-16+0.00443758j -2.78008e-16+0.00538184j 2.95787e-16-0.0193178j 2.25518e-16-0.00716349j 7.91825e-17+0.00105299j 1.0021e-16+0.000861907j 9.59697e-18-0.00245605j 3.33622e-17+0.00499957j -3.3151e-14-0.00315852j -2.02088e-16+0.0192947j 9.0156e-17+0.00308882j 1.02734e-16-0.00960073j 1.64008e-16+0.0118954j 7.49153e-16+0.0214883j -1.67251e-16-0.00132371j 8.57605e-16+0.00934835j -1.3275e-16+0.00729978j 1.72081e-17-0.0191197j 1.04167e-17+0.0116364j 1.55244e-16+0.00533986j 6.33046e-17+0.000648295j 1.20623e-16+0.00252434j -1.57345e-16+0.0011398j -4.02575e-17-0.00596324j -2.41364e-16-0.0195298j -1.90194e-17+0.00570438j -9.52856e-18-0.0187305j 7.90172e-17+0.0269448j -8.79332e-17-0.00410718j 1.83261e-16-0.0130718j 2.19207e-16-0.0161309j -1.9888e-17+0.00996j 6.13037e-17-0.00617526j 3.14469e-16+0.0166653j 8.381e-17-0.0428168j -3.75443e-15-0.00955822j -2.20204e-17-0.0109389j 7.76887e-17-0.00733059j -1.86201e-17-0.0189376j 7.76022e-17+0.0241231j -4.74447e-17+0.0443236j -1.06758e-16-0.0216507j -2.36379e-17+0.0362864j 4.57752e-17-0.0350296j -2.02836e-16+0.0175509j -1.01223e-16-0.0126433j 2.64454e-17-0.0157967j 1.73897e-16+0.0154004j -2.86459e-17+0.0600238j 2.26724e-17+0.00913033j -4.30545e-16-0.0270061j -1.37537e-16-0.0115052j 7.03273e-17+0.0119992j 2.3889e-17+0.0215622j 9.5323e-17-0.0733793j -4.96028e-17+0.00536216j 5.523e-18+0.0543069j 1.06429e-16-0.0320694j 1.00979e-17+0.0235395j -3.88852e-17+0.0426292j -9.54404e-17+0.00997884j 6.66632e-17-0.125419j -7.63348e-18+0.0837864j 2.79296e-17+0.0321621j 
6.31192e-17+0.00728322j -2.02877e-17-0.0444437j -1.4004e-16+0.172801j 8.09376e-17+0.1415j -1.97353e-16-0.0625161j 1.16176e-17+0.145562j -1.36526e-15-0.161288j 1.88831e-16-0.10731j -1.09741e-15-0.163684j 2.63523e-16+0.047675j 1.61047e-16+0.164878j -1.06801e-15+0.278731j 1.05956e-15+0.0970075j 8.21974e-17+0.173939j 2.62041e-16-0.0253535j 2.80028e-17+0.105544j -1.38275e-15+0.129994j -1.90046e-16+0.0221631j 2.58545e-16-0.139298j 7.64422e-16-0.00168093j 1.89676e-16-0.0967719j 7.43424e-16+0.0940334j 1.34894e-16-0.0495707j -8.92185e-15-0.0319846j 5.29511e-16+0.0650525j -2.64679e-16+0.0163832j 7.75979e-16+0.0794227j -7.46397e-16-0.0641314j 6.38245e-16-0.156524j 5.84911e-16+0.0132349j -2.47751e-15+0.0463962j -9.4344e-16-0.105844j -2.09577e-15-0.0340057j -9.32708e-16+0.0228146j 2.82743e-16-0.0375079j 6.46729e-16+0.032512j 1.74344e-15-0.0257677j 7.85928e-15+0.0159898j -5.11776e-17-0.117593j 1.43195e-15+0.0051002j -4.94572e-16-0.0370776j 2.68645e-16-0.0202319j 1.41274e-15-0.0234046j -7.54037e-16+0.00722458j -2.61842e-16+0.0268783j -5.26321e-17-7.89957e-05j 8.25698e-17+0.0114874j -6.31774e-16-0.0328565j -1.19636e-15-0.0357075j 1.53964e-16+0.0354601j 1.39434e-16-0.00851275j -1.05885e-17+0.00751621j -7.76939e-18-0.00371747j -1.09384e-16-0.00274785j 1.02178e-16-0.0110701j -1.95221e-16-0.00905232j 3.89696e-16+0.010704j -7.55819e-16+0.0228298j -2.61361e-16+0.0310817j -5.24964e-17-0.00485195j -7.46633e-17-0.00986366j 4.55002e-16-0.0396435j -1.19425e-15-0.0320019j 8.42635e-16+0.0171878j -1.95267e-14-0.0301395j 6.36841e-16+0.00334902j 4.21434e-16+0.0192172j -7.80508e-17-0.0107337j -1.42735e-15+0.0203211j 5.26544e-16+0.0370468j 6.16601e-16-0.0222167j -6.3778e-16-0.000743493j 1.12527e-15-0.00915337j -1.14206e-15+0.0198923j 3.96813e-16-0.00216619j -5.62063e-16+0.000952348j -1.6137e-14-0.0355669j -1.34405e-15+0.0160705j -1.12432e-15+0.0194772j -8.42172e-18-0.0053632j 2.53446e-15-0.0235279j 2.81695e-16-0.00861151j -1.3404e-15+0.00970158j 7.70934e-16-0.00966739j 6.52958e-17+0.00582786j -2.20192e-16+0.0156852j -8.72466e-16-0.00825303j 7.14752e-14-0.0224798j 2.21781e-15-0.0385795j -4.95482e-15+0.0104769j 8.8388e-16+0.00803119j -7.82716e-16+0.0070329j -7.92908e-16+0.0156187j 2.84578e-16+0.00221216j -3.14798e-17+0.00823417j 5.56571e-16-0.00594661j 8.39104e-16-0.00506507j -7.78434e-19+0.00324175j 2.25121e-16-0.0037961j 3.03015e-16+0.0032921j 6.11742e-17+0.00407415j -8.53893e-17+0.0132716j -6.21038e-17+0.000990145j 3.0502e-17+0.00376496j 3.58551e-16-0.00631032j -3.30721e-17-0.00109858j 2.3444e-15-0.011835j 2.42089e-15-0.0110254j -3.01034e-16+0.0128834j -3.67329e-16-0.0143395j -1.63878e-16+8.90089e-05j 2.02936e-13-0.00518157j 8.55252e-16+0.0195401j 3.53117e-15-0.0213303j 5.15725e-16-0.00922953j 2.24304e-16-0.0107548j -3.31422e-17-0.00188959j 2.4802e-16-0.000653499j 4.27665e-16+0.0159669j -7.78021e-17-0.00908588j 5.04807e-17-0.00672126j 8.68411e-16-0.00685985j 3.86813e-16-0.013033j 2.00872e-17+0.0221928j 4.48199e-17-0.00321071j -1.00809e-17-0.0123998j -2.02165e-16+0.0244772j -1.47599e-16-0.00651292j -8.27251e-17-0.000511468j 5.16261e-17+0.00296671j 3.02254e-16-0.0190112j 5.95457e-17-0.00424353j 2.28083e-16+0.0168419j -5.59569e-17+0.000783322j 4.30318e-16-0.0192469j 7.30958e-17-0.0108968j -3.67506e-17+0.0136344j 1.95275e-16-0.000221026j 2.75798e-17+0.00267876j 2.25462e-16-0.0035284j -1.54229e-13-0.0146474j -5.58119e-16+0.0407123j -2.47483e-17-0.00412504j -7.06845e-17-0.0213376j -9.37722e-16+0.0204824j 3.63552e-16-0.00627818j -3.78971e-18+0.00765377j 1.12718e-15+0.0100368j -1.10148e-16+0.00661194j -5.59616e-17-0.0105776j 2.98254e-17-0.00340198j -1.32682e-18+0.00395529j -9.21616e-17-0.0110103j -1.3012e-15-0.0200246j 4.09911e-16+0.00666753j 1.94825e-16-0.042399j 1.18119e-16+0.0051505j -1.39175e-16+0.00141414j -1.4431e-16-0.00112412j 8.07978e-17+0.019537j -8.4723e-18-0.00319304j 4.79351e-16-0.0229784j -7.3866e-17+0.0138134j 8.96571e-17-0.0225302j -7.38181e-18-0.010134j 8.65689e-16+0.0444087j 7.40938e-17-0.0278728j -2.70514e-15-0.00671715j -4.80511e-18-0.0216632j -7.15776e-17+0.0253625j -2.64541e-17-0.0146214j -7.56656e-17-0.0142376j -3.40488e-17-0.0375105j 2.59836e-17+0.00925751j 1.77712e-16+0.00648515j 6.94831e-17-0.0460603j -3.07681e-16+0.0196779j -1.41367e-17+0.0027325j 3.97645e-17-0.0189328j 5.97744e-16+0.0405491j 4.74508e-18+0.0334662j 4.72028e-18+0.0243791j -8.92052e-16-0.0508707j -4.47505e-16-0.0526458j -6.37836e-17-0.0146166j 6.39249e-17+0.0456139j -5.50528e-17+0.00978588j -2.2777e-16-0.0563707j -2.27312e-17+0.0442477j 4.52556e-18+0.00349342j 4.29118e-18+0.0318844j -2.00188e-17+0.0145027j 1.53571e-16-0.0720149j -5.61241e-18+0.0267973j -6.08897e-18-0.00878351j -1.88636e-17+0.0521006j 
