-1.07973+0.585575j 0.960201-1.49658j 0.78106+1.49674j -0.782245+0.787987j 0.29716-1.03802j -0.546734-1.50995j 1.86538+0.742694j -0.901867+0.0148438j 0.858017-1.18694j -0.549185+0.0930006j 0.42315-0.682436j 0.260425-1.0927j 0.585054+0.134971j 0.96771+0.349554j -0.903421-1.12757j -0.8297-0.363335j -0.607557+0.341684j 1.06755+0.259481j -1.01156+1.23734j -0.333192+0.440897j -0.335182+0.363675j -0.0309408+1.3595j 0.660773+0.689728j -1.01654-0.0305538j 0.18153+0.172703j -0.583596+0.210038j 0.569637-0.121633j -0.134259+0.317331j 0.261048+0.526421j -0.228312-0.993593j -0.134669+0.565486j 0.00461107+0.550182j -0.452077-0.168287j 1.01239+0.0150824j 0.315654+0.149105j -0.823798-0.125697j -0.511712+0.852855j -0.956414+0.335238j -0.225136+0.370335j 0.579974-0.0165141j 0.0304297+0.1112j -0.330605+0.625161j 0.0941143-0.743237j 1.42936+1.21492j 0.300779-0.626664j -0.254184-0.209224j -0.403559-0.891915j 0.0926916-0.353665j -0.190107-0.353168j -1.05945+0.426904j 0.552404-0.01056j -0.691949+1.78066j 0.766162+0.0970523j 0.507153+0.0853195j -0.255666-1.23934j -0.0537374+0.281469j 1.97822-0.111517j 0.0788409+0.434272j 0.230068+1.20685j -0.0625885-0.0582626j -0.00646852+0.368294j -0.174878+0.162399j 0.547953-0.193452j 0.0176866-0.0918359j -0.515726+0.130234j 0.702135+0.204333j -0.126808-0.0853833j 0.130681+0.0282696j 0.215896+0.17175j -0.282838-0.685455j -0.136973+0.728965j -0.33394+0.270622j -0.841135-0.462874j 0.21849+0.568511j 0.105517-0.0816312j -0.0337015-0.810159j -0.0989549-0.251696j -0.606867+0.0763919j -0.195089+0.215431j 0.0392431-0.326988j 0.268219+0.296072j 0.301577+0.148581j 0.118469-0.180142j 0.484346-0.297839j 0.965439-0.0676999j -0.263004-1.00764j -0.459712+1.66922j 0.121859+0.0202854j 0.0439467-0.265861j 0.467066-0.382002j -0.0997768+0.0761222j 0.00407929-0.521202j 0.778138-0.492804j 0.163186+0.138066j -0.504343-0.00505491j -0.368425-0.328236j -0.108512-0.977723j 0.65186+0.482101j -0.214369-0.555325j -0.0117995-0.0157453j 2.08647-0.505772j 0.339987+0.548241j -0.731762-0.265376j -0.992188+0.142489j -1.28573-0.00813542j 0.135846+0.0346766j 0.442907+0.221494j -0.622298-0.342175j 0.0442889+0.424324j 0.621501+0.535825j 0.398029-1.08977j -0.0182816-0.0153176j 0.202871-0.596074j -0.0842026+0.312892j 0.993921-1.17157j -0.949601-0.259998j -0.880436-1.99965j -0.36283+0.613774j -0.402927+0.322139j 0.251715+0.535657j -0.738525-1.32201j 0.279836-0.775389j 0.097206-0.43568j 1.51892+0.83187j -0.594471-1.03455j -1.08238-0.466863j -0.101152+0.89248j 0.865343+0.25089j 1.51714-1.19744j -0.260705+0.568967j 1.82927-1.72624j -0.224682-0.840726j -0.371987+0.665406j -1.76775-1.51422j -0.246133+0.0805763j -0.669149+0.827342j 
-0.514663-1.92894j 1.17689+0.885892j -1.2571+0.55565j 0.292052+0.166416j 0.708378-0.111316j -0.186943+0.561898j -0.036871+0.974508j 0.389932+0.270296j 0.578165+0.124083j 0.710337+0.551828j 0.12467-0.747885j -0.898232+0.799702j 1.03511+0.269813j 0.685821-0.0868926j -0.088976+1.0306j 0.681718+0.629673j 0.0849688+0.625225j -1.18952+1.07378j 1.132+0.854651j 0.373179-0.307573j 0.00130178-0.613587j -1.01902-1.04082j 0.678218-0.786172j 0.488844-0.489131j -0.04124-0.686089j 0.237386+0.452885j -1.08957+0.0965207j 0.153344+0.681431j 0.587523+0.255933j -0.567293+1.01568j 0.538303-0.0257127j -0.212294-0.795139j -1.03029+0.418378j 0.126257-0.784424j -0.478769-0.0578929j -0.69141+1.0651j -1.20561+0.137768j 0.557194+0.747229j 0.472578+0.710794j -0.78477+0.262534j -0.377921-0.35419j 0.935676+0.347435j -0.945292-0.671265j 1.14636+2.35102j -1.31409+0.260675j -0.539858+0.203766j -0.676291+0.414539j 0.150658+0.421051j -0.538859+0.921776j -1.72153+0.144278j 0.465964-1.01456j -1.89676+1.76262j -0.752936-1.59818j -0.136873-0.0245686j 0.209544-1.92978j 0.454443+0.36773j 2.22106+1.09658j 1.32998-0.432616j -0.36581+1.30594j 0.360063+0.166254j -0.0150226-0.539495j 0.270618-0.834304j 0.338081-0.574438j 0.36088+0.426936j -0.425577+0.556298j -0.990387+0.262123j -0.486841+0.266753j -0.730203-0.160018j -0.397123+0.231166j -1.08528-0.380643j -0.00251111-0.247826j 0.00471297-0.995639j -0.781102+0.0617866j 1.47431+0.819741j 0.49338-0.0406199j 0.435197+0.162686j -0.406223-0.273742j -0.115256+1.05449j -0.0664122-0.291425j 0.525497+0.76519j -0.127314+0.462639j -0.480602+0.342167j 0.987651-0.725665j 0.54616-0.593419j -0.273721-0.922853j 0.795604+0.790158j 0.297231+0.647285j 0.57493-0.296388j -0.115039-0.590645j 0.326427-1.81441j 0.107873+0.124348j -0.505868-0.536968j 0.0408656+0.353694j 0.389644-0.133719j 0.590295-0.63798j -0.823714+0.269217j -0.113678+0.105143j 0.442513+0.0317509j -1.16935-1.44229j -0.051014-0.172273j -1.02263+1.37935j 0.583994-0.308164j -0.239176+0.0706718j -0.325651+0.733094j 0.0995402+0.277577j -0.0995707-0.180547j 0.191706-0.338881j -2.02987+0.341919j -0.408439-0.285228j -0.108014+0.282197j 0.137803+0.836362j -0.0366413+0.0855047j -0.517261-0.646931j 1.10202-0.98612j 0.895485-0.511634j 0.126978+0.779083j 1.561+0.325317j 0.392579+0.327026j -0.0644532+0.175648j 0.261943+0.56624j -0.22404+0.720583j -0.135232-0.289521j -0.890511-1.87968j -1.29024+0.172069j 0.327047-0.0487289j -0.0793309+0.0883908j 0.431874-0.286539j 1.03102-0.0875866j 0.38326+1.33027j 1.06045-0.719958j -0.130841+0.969105j 1.10268+0.714477j 0.583936+0.574823j 1.22797-0.551814j 0.392387-1.45926j -0.85278-0.49039j 
-1.10501+0.377795j -1.17075-0.065365j 0.623299-0.963417j 1.71762-0.99706j 0.590258-1.09187j 1.04316+2.6119j 0.687574+0.990322j 1.87797-0.314439j 0.465991-0.154677j 0.916507-0.28478j -0.247795-0.660177j 0.218757+1.46468j 0.342498-0.262513j -0.745921-0.799236j -0.53977-0.47986j 1.2326-0.186241j 0.189573-0.142877j 1.6579-1.23516j 0.0415828-0.0487419j -0.0370917-0.767079j 0.000358527+0.870294j 1.3519+1.57966j -0.221724-0.108712j -0.867514+0.761182j -0.261301-0.566663j -0.376094+0.425109j -0.592789+0.612814j -0.794878-0.165457j 0.847371+0.46053j 0.10085+0.310886j 1.23938+0.259146j -0.629185-0.129172j 0.0687029-1.56911j 0.178631-0.0422926j -0.411239+0.320311j -0.52404+1.71535j -0.66679-0.0345022j 0.398451+1.09518j -1.00121-0.104138j -0.149258+0.627118j 0.141888-0.282288j 1.09322+0.403405j 1.44106-0.532802j 1.02809+1.15691j -1.20879+0.181573j 0.317169-0.894735j -0.845134+0.747928j 0.337447+0.0639105j -0.521334+0.532005j -0.905076+0.125554j 1.03932+1.19753j -0.630585+1.18517j -0.534276-0.886693j -0.537135-0.210171j -0.0954375-0.87597j -0.587839+0.817345j 1.24544+0.0432504j 0.505428-0.33123j 0.104652+0.754487j 0.430442-0.159079j 0.338084+0.292758j -0.524813-0.537922j 0.0647325-0.225984j 0.701541-0.698592j 0.0590812+0.635259j 0.262901-0.437496j 1.07655-0.941683j -0.0905696+0.427438j -0.0183756+0.677601j 0.148799-0.0474906j 0.803203+0.454268j -0.590151-0.236772j -0.133226-0.523511j 0.309668-0.920974j -0.264625+0.0776893j -0.936555+0.0421033j 1.5467+1.05714j -1.50025-1.09709j -0.395147-0.162102j 0.646072-0.437357j 0.0372635-0.811749j 0.300367-0.351677j -0.65026-0.17783j 0.224439-0.505007j -0.0338398+0.0235167j -0.0213669+0.288746j -0.940552+0.36719j -1.26262+1.03334j 0.248838-0.640869j -0.855706+0.380727j -0.128836+0.00735243j 0.571497+0.103629j -0.530419-0.8803j -0.309746+1.21447j -0.372111-0.491719j 0.540024-2.44531j -0.719586-0.414914j -0.283004+0.394837j -0.0588734+0.830558j 0.0726001+0.0283298j -0.409036+0.2209j -0.133926+0.579239j -0.124482-0.214572j -1.60926-1.61913j 0.0804122+0.24675j -0.24105+0.0746709j 0.137409+0.507503j 0.976812+0.369413j -0.0938733+0.0953565j 0.482172-0.97451j -0.0819153+0.190441j -0.347039-0.159072j 2.47018-0.598658j -0.494116+0.0730465j 0.103634+0.139873j 0.01768+0.159737j 0.327477+0.272221j -1.10161+0.371241j -0.0646508+0.0866061j -1.33863+1.47357j 0.00533728-0.414101j -0.53167+0.0223355j 0.645983+1.28731j -0.264029-0.115408j 0.404412+0.744027j -0.706822-1.05843j -0.1244-0.045673j 1.19847+1.18816j -0.253945+0.439573j -0.70049+0.53923j -0.3079+0.161486j 0.399128+0.134077j -0.435201+1.03007j 0.211201+0.00144086j 0.567183-0.226086j -0.234447-0.170685j 
-1.91982-0.412966j 0.648339+0.410891j -0.620101+0.305414j -0.578113-0.889889j -0.321901+0.944151j 1.29715-0.437596j -1.34425-0.4503j -0.155102-0.767321j -0.454382+0.905196j -0.917921-0.281557j -1.04187+1.31317j -0.138-1.28005j -1.42638-1.39827j -0.148149-1.20907j 1.2102+0.158556j -1.34197+0.449084j 0.972915-0.314817j 1.63017+0.397606j 0.883807-1.74759j 0.390749+0.882572j -0.569353+0.307167j -0.351151+1.39416j -1.03473-0.492847j -0.596191-0.145052j 0.54877-0.200399j -0.457924+0.167132j -0.179096-0.823212j 0.0430706-1.08554j 0.5547+0.514867j -1.25423-0.609705j -0.0577244-0.773417j 0.478649-0.149811j 1.54113-0.326316j 0.272703-1.19316j 0.205735-0.20683j 1.58447-0.877593j -0.948357+0.354814j 0.0224138+1.74512j 0.0972837-0.496486j -0.0220376-0.635988j 1.12778+1.45296j 0.303937-0.857874j -0.156192+0.505628j -0.21515+0.402855j 1.52663+1.52866j 0.0172483+0.0585383j -1.97098+0.448476j -0.307482-0.0908044j 1.3687-0.00493197j 0.0163191-0.324172j -0.0942399-0.0628636j -0.531847-0.137719j -1.03532+1.82753j -0.272599-1.33628j 0.25409-0.115878j 0.218912+0.246804j -0.0247002+0.720586j -1.01025-0.369189j -0.577746-0.0598038j 0.373534+0.112214j 0.940317+0.710014j -0.0172588-0.35006j -0.0141552+0.178558j 0.753818-0.971495j 0.191819-0.583088j 0.680143-1.92366j -0.931725+0.08985j -0.0739974+0.13139j 0.0757651+0.530835j 0.235201-0.303862j 1.49607+1.00461j 0.345369-0.0756971j 0.950375-0.395976j -1.85891-0.253975j -0.487843+0.241771j -1.80942+0.261971j -0.85543-1.09814j -0.285052+0.880924j -0.252672+0.130348j 0.319331-0.167059j 0.0848459-0.56005j 0.580826-1.1478j -0.642577+1.67847j 0.526134-0.567615j 0.531255-0.492672j -0.161755-0.202402j -1.0974-1.16977j 0.877426+0.325182j -0.28756+0.582915j 0.880566+1.0987j 0.00939418+0.316869j -0.117924-0.344503j -0.957423-1.80639j 0.45652-0.345218j -0.186175-0.114542j -0.712822+0.658541j -0.588084-0.671533j -1.28383+0.044029j 1.28115+0.22948j 0.124544+0.112809j 0.075173-0.221067j 1.20594+0.321626j 0.497013-0.59301j 0.22631+0.260318j 0.543884-1.78246j 0.481848+0.213564j 0.789751-0.407526j 0.0307302-1.26049j 0.147441-0.010597j 1.3038-1.07161j -0.106497-0.194877j 0.00505819+0.244708j -0.499553-0.244262j -0.156058+0.144648j 0.143403+1.24363j -0.465903-1.11974j -0.164192+0.248766j 0.27766+1.20681j -0.100465-0.517121j 0.476323-0.353385j 1.62689+0.101942j 0.306296-0.846801j 1.09393-0.534573j 0.347242-0.193364j 1.20004-0.52011j -0.312623+0.0579443j -0.988289+0.409826j -1.14963+0.468238j -0.399569-0.184846j 0.634753+0.251916j 0.340056+0.964793j -0.812493-1.12824j -1.13922-0.979421j 0.232829+0.492227j -0.587545+1.3084j 0.765579-0.137782j 
-0.406142-0.890829j -0.786375-1.23018j 1.4128-0.0484987j 0.179728+0.606424j 2.23381+0.235427j -0.517535+0.30284j -0.986105+2.97747j 0.309596+0.450713j 1.67882+0.99421j -1.01099-0.635594j -0.418492+0.550511j 0.955007-1.57612j -0.760043-0.22529j 0.264158+1.05005j 0.0988478+0.844994j -1.56621-0.804264j 0.0236641-0.0812465j -1.83416-0.112955j 0.287466-0.152787j -0.609748+1.00274j 0.478482-0.417329j -0.222275-1.77129j 0.0715945-0.0306218j 1.09345-0.146888j 0.0811312+0.653346j 0.306852-0.169873j 1.20605-0.394384j -1.05883-0.773252j -0.53175-1.07023j 0.221377-0.349606j 0.733079-0.106268j 0.658322+1.05554j 1.3239-1.99545j -0.748453+0.905058j 0.606241-0.0524505j 0.366887+1.00895j 0.407972-0.42512j 0.697132-0.0999341j -1.20405-1.12013j 0.753557-0.711875j 0.158033-0.101138j 0.565018-0.26035j 2.39024+0.718173j -0.19299-0.915812j -0.406504+0.437216j 1.14407-0.805248j 0.344159+0.819815j -0.416173-0.389527j 0.0602355+0.189802j 0.398333+0.0608309j 0.0534109+2.24471j 0.825979-0.605445j -0.52223+0.0610388j -0.590617+0.226191j -0.0942153+0.628922j -1.1728+0.115619j -0.827874-0.405361j -0.306913-0.258624j 0.0897555-0.569509j -0.217478+0.282399j -0.485525-0.152912j 0.468003+0.175063j -0.652382-0.705171j -0.222625+0.621892j -0.901979-0.844929j -0.00769328+0.278219j -0.157382+0.693431j -0.128792+0.163006j -0.12964-0.468925j -1.38159+1.71287j -0.286548-0.216605j 0.392514-0.103139j 0.683388-0.143538j -0.302401+1.49073j -0.315823-0.338997j 0.15798-0.761335j -0.145739+0.58802j 1.85808+0.7907j 0.2181-0.116247j 0.0142947+0.289626j 1.7038+0.522577j -0.0760909+0.18172j 1.32772+0.550783j -0.991573+0.114192j -1.03908-0.0563589j -0.196135-0.405085j -0.20089-0.890212j 0.418798-0.525771j 0.410304+0.105647j 0.937904-0.505799j 0.327733-0.538933j -1.26751+1.77433j 0.481821-0.0752579j -0.110253-0.466212j 0.19045+0.0239279j 0.421298+0.907j 0.340418-0.517093j -0.403871-0.352735j 0.192973-0.555704j -0.01846-0.0766327j 0.43293-0.446322j -0.926139-2.39509j 0.278608-0.178353j 0.828864-0.0997097j 0.203001-0.665235j -0.316293-0.414205j -1.77976-1.05955j -0.655578-0.137694j 0.045111+0.00307217j 0.858092+0.270049j -0.0427165-0.239532j 0.103067-0.0229416j -0.435086+0.620644j 0.0884137-0.187758j 0.00491651+0.415828j -0.192652-0.388063j -0.497734-0.319204j 1.83119-2.07077j -0.0371158-0.185492j -0.306569+0.0255637j 0.723167+0.21066j 0.124346-0.682233j -0.454536-0.205939j 0.384963-0.0902424j -0.320821-0.414282j 0.960188+0.719287j -1.09466-0.0538243j -0.0254784+0.362303j -0.144-0.487567j 0.117961-0.432937j 0.151442-0.116917j -0.506421-0.683118j -0.248495-0.298855j -0.286645+0.376446j -0.333499+0.613609j 0.428696+0.14671j 
1.2077-1.59937j -1.297-0.768776j 1.26201-0.655259j -0.46486+0.0642892j -0.650847+0.463611j -0.0215355-0.780551j -0.326801-0.987353j -0.591327-0.166234j -0.637308+0.0171673j -0.611058-0.498823j -1.64302-0.172037j 0.468233-1.3823j -0.0439502-1.9289j 0.510534-0.960016j -0.81962+0.925555j -1.42533-0.511589j 0.672066+0.692197j 1.06938-0.675789j 1.63525+0.609684j -0.359441+0.929541j -0.0241653+0.506181j 0.953737+0.845892j 0.326013-0.771419j -0.505287+0.760893j -0.333698-1.24223j -1.46679+0.185335j -1.53699+1.62j -0.274045+0.497007j 1.54057+2.29239j 0.766636-0.406246j 0.406885+0.916202j -2.31116-0.764411j -0.937966-0.4482j 1.76796-0.385454j -0.911724+1.24367j -0.661473+0.258545j 0.0847448+0.433876j -1.48689+1.16498j -0.632295+0.840483j -0.33231+2.56303j 0.236102+0.305155j -0.0276729+0.939568j 0.139699-1.54808j 0.965875+0.222486j -0.131825-0.818472j -0.522371-0.660315j -1.19247-1.04966j 1.64578+0.164932j -0.500106-0.331057j -0.39795+0.415504j 1.37496+0.0861851j 0.15077+1.0564j 0.969852-0.221868j 0.473587-0.44514j -0.356419-0.471599j -0.0679586+0.765783j 0.993314-0.603248j 0.100114+0.665749j 0.401948+0.543997j 0.857152-0.695765j 0.625867+0.514479j -1.66735-1.11268j 0.081994+0.292054j 1.12136-2.07282j -0.996469-0.185851j -0.204085-0.346164j 0.198329-0.00790836j -0.0882478+1.24916j 0.397083+1.68241j 0.688651-0.0181685j 0.929053+0.616415j -1.56407-0.876866j 0.466719+0.0565629j -1.24076+1.46886j -0.27005+0.265283j -0.640262+0.307992j -0.0863692+0.110336j 0.0285427-0.693802j -0.976393+0.117963j 1.88784-1.04303j 0.187654-0.360975j -0.0519433-0.551359j 0.657117+0.89876j 0.717185-0.584635j 0.031599+1.16872j 0.466781-0.211841j 0.0814611-0.0826756j -0.0277097-0.134049j 0.731306+0.288891j 1.65166+0.407809j -0.0585301-0.109534j 0.557663+0.318816j -0.536893-0.294757j -0.376273-0.0899432j -1.04656-1.67058j 0.811772-0.0282607j -0.13734-0.11594j -0.194348-0.162673j 1.26223-0.842079j 0.0788971-0.0681548j 0.560379+0.67355j -0.472306-0.0441759j 0.0436971-0.116184j 0.500935-0.504379j -0.392665+0.283797j 0.142646-0.120105j -0.428587+0.156349j -0.281935-1.63095j -0.893288+0.453105j 0.069296-0.609848j 0.389446+0.0625154j 0.143128-0.0843553j 0.239105+0.708401j 0.685739+1.17064j 0.651726+0.554553j 0.000693647-0.309794j 0.448545-0.796506j 0.015048-0.715363j 0.0461273-0.0797938j -0.704019-0.579897j -0.0131712-0.469342j 0.0502457-0.0921658j 1.31876-0.848449j 0.0979364+0.537512j -0.381262-0.305227j 0.64251-0.500763j 0.00426615-0.204032j -0.497858+1.03754j 0.787282+0.0846992j 0.194061+0.532625j 1.12555-0.108156j 0.314598+0.151089j -0.856653-0.229878j -0.237917-1.00581j 0.0261088+0.229113j -0.398461+0.0883972j 
-0.836894-0.969485j -0.960285+1.67716j -0.888558-1.59224j 1.36273+1.01966j -0.619828-0.0873704j -2.13081+1.4157j 0.300752-1.45639j 0.391617+1.53502j -1.03624-0.541957j -0.783366+0.978584j 0.69197-0.272252j -1.20409-1.69627j -0.059251+0.679061j 0.981362+0.149443j -1.40355-0.770921j -1.50017+0.884053j -0.694466+0.355641j 0.494861-0.655377j -1.01864+1.61273j 0.31604+0.913369j 0.115842+0.340214j 0.778292+0.627859j 0.969657+0.788837j -0.490758+0.418143j 0.545932+1.39223j 0.0960197+0.0323256j 2.45609-1.38695j -0.12389-0.353902j -0.82197-1.00509j -0.656704-1.81028j -0.610698+0.155862j 1.67274+1.87649j 0.735763-0.142498j 0.0955537+0.596922j 1.34024-0.452369j -0.129119-0.848117j 0.172421+0.730747j -0.670248-0.512699j -0.194974-0.469549j 1.64627-1.80046j 0.137603+0.271554j -0.845085+0.00957708j 0.470657+0.423352j 0.560317-0.284831j 1.23663-0.390317j 0.35541+0.0102258j 0.495303-0.678557j -0.987079-0.942106j 0.361603-0.759598j 0.0767461+0.320822j -0.408722+0.536057j 0.373909+0.465607j 0.648872+1.19916j 0.401102+0.300234j -0.274888+0.0101811j -0.297204-0.347293j 0.370272-0.51753j -0.717867+0.299038j 0.258783+0.206495j 0.0733561-0.78719j -0.916977+0.740241j -1.61743+0.139656j 0.454256-0.347459j 0.0900495-0.766551j -0.259976-0.218114j 1.52237+1.99047j -0.268847+0.235355j 0.388236+1.16175j 0.861257+0.675478j -0.604792-0.314865j -0.96239+0.782537j -1.68768+0.896624j -0.0658888-0.423014j -0.154695-0.0968399j 0.112323-0.510903j 0.852587-1.83147j -0.338669-0.435509j 0.286866+0.301578j -0.780008+0.715162j 0.717453-1.72957j 0.653485+1.19056j 0.492475+0.712632j -0.398964-0.253778j -0.180243-0.691576j 0.839089+0.991696j 0.0479703-0.181647j -0.521109+0.623986j 0.287595-0.114226j -0.243566+0.127809j -0.0681565+0.202496j 0.00723291-0.0383661j -0.620695-0.124927j 1.85103-0.0642568j 0.199048-0.220592j -2.29095-0.421662j -0.364578+0.494758j 0.844968-0.896129j 0.574982+0.0593159j -0.088822+0.263148j -0.0335686+0.0582876j 0.522105+0.0747847j 0.134129+0.0280509j -0.266-0.154585j -0.207744+0.33142j -0.669243-0.627276j 0.0957102+0.0405188j 0.138961-0.116729j 0.240377+0.0243348j -0.153582+1.60186j 0.577072+1.43334j 0.0996846-0.281477j -0.0250631+0.0568798j -0.474409-0.266182j -0.705815-0.098236j 0.21019-0.289913j -0.363709-0.115765j 0.0250559-0.465142j 0.168432+0.156585j -0.271814+0.0819543j 0.617775-0.030085j -0.0483444-0.690078j 0.792848-0.386808j -0.254105+0.503393j 0.196783+0.286033j 0.0595651-0.767653j -0.185569+0.254607j -0.0895686+0.59697j 0.120816-0.36977j 0.331247-0.0722545j -0.445749-0.00659652j 0.756763-0.079063j -0.536523-0.21011j 0.0217181+0.0374874j -0.0661556-0.433287j -0.101437+0.257676j -0.10545+0.0396252j 
-0.0391694-1.42023j 0.226736+1.67342j -1.49465+0.851619j 0.429659-1.1146j 0.397762+1.54621j 0.7715+0.178333j -0.82099+0.694259j -0.173367-0.987576j 1.82729+0.808006j 0.671198-0.322951j -0.136545+1.30617j -0.0578527+0.931184j -0.484422+0.0271416j -0.156756+0.599729j 1.21179+0.874535j 0.337859-0.431658j -0.347209+0.267192j -1.04973+0.558334j -0.84673-0.695111j -0.526695-0.417533j 0.268832+0.283802j -1.11854+0.319845j -0.895092+1.08909j -0.533714-1.75308j -0.311101-0.151679j 0.820895-0.621016j -0.502168+0.188206j -0.0549637-0.654778j -0.335148-0.756661j 0.263287+0.636209j -0.164549-1.06254j -0.23787-0.23834j 0.786163-0.146738j -0.16778-0.175498j 0.132108+0.262628j 0.864996-0.288561j -0.433131-0.77288j 0.445917-0.562315j 0.105764+0.0792952j -0.0667557+0.444488j -0.371313+0.289704j -0.0447541+0.351863j 0.452222+0.309431j -0.962893+0.147986j 0.568632+0.449474j -0.218248-0.242506j 0.909496-0.260414j 0.41995+0.144599j -0.440778-0.385528j 0.527417-0.0488436j -0.0527058+0.560219j -0.657693-0.218206j 0.386347+1.09191j 0.119215+0.802472j -0.373166+0.385682j -0.415258-0.181345j 0.886998+0.603904j -1.16242+0.285598j -0.803515+1.1209j 0.128207+0.0521583j -0.20684-0.516912j 0.114692-0.228566j -0.838479+0.387291j -0.108967+0.0260371j 0.740843-0.437474j -0.606202-0.0524847j 0.0883864+0.578895j -0.166044+0.21491j -0.180021-0.194235j 0.357588+0.867238j 0.191476-0.371172j 0.0723353+0.000187281j 0.475448-0.26176j -0.406094-0.793665j -0.283442+0.0576814j 0.428764+0.480197j -0.584888+0.299511j 0.57134+0.290404j -0.05194-0.285821j 0.140261+0.022236j 0.317228-0.233281j 0.141342-0.290869j -0.165742-0.383619j -0.312813-0.0107589j -0.273274+0.208678j -0.0261803+1.98426j -0.436907-0.614911j 0.133645-0.0394441j -0.376547-0.083106j -0.223064+0.689812j 0.385446-0.219034j -0.0564013-0.319022j -0.136146+0.488667j 0.0389731-0.227103j 0.0257197-0.381365j 0.441613+0.463375j 0.383366-0.197848j 0.0508209-0.425689j -0.26121-0.0152534j -0.206626-0.177217j -2.41733+0.205698j -0.366232-0.0553986j 0.131385+0.0229087j -0.185175-0.0218723j 0.0346205-0.527516j -0.246454-0.0236655j 0.16868+0.2084j 0.574229-0.157156j -0.478775-0.0015226j -0.590836+0.574052j -1.37393+0.0926086j -0.234088+0.165743j -0.125883+0.566535j 0.582303+0.230398j -0.391656+0.475233j -0.352196+0.372099j 1.46188+0.965779j -0.278739-0.495461j 0.231044+0.00917308j -0.124354+0.173922j 0.0479818-0.417042j 0.599623+0.654835j 0.625283+0.163838j 0.104986-1.15169j -0.48366+0.642592j 0.450761+0.267011j -0.221324+0.57383j -0.437763+0.767148j 0.542541+1.68786j -0.623672+0.31512j 0.416911+0.165854j -0.0107354+0.186844j -0.706686-0.439081j 1.31914-2.38578j 0.189637-0.585116j -2.04638-1.04823j 
-2.27924-0.596605j 1.61695-0.0754343j 0.633426+1.54727j 0.194282-0.0183861j 1.07006-0.647628j 0.30319-0.120555j 0.699143+0.418481j 0.0233117-0.645333j 0.259012-1.35917j 0.823742+0.375759j -0.146093-0.603662j -0.244637+0.417454j 0.366402-0.49158j 0.663265+0.0107684j 0.169611+0.155657j 0.312858-0.534328j -0.129979-0.0949514j 0.0867966+0.439824j 0.361395-0.256874j -0.613943-0.410094j 0.161682-0.222637j 0.181842+0.338828j -0.637978-0.394846j -0.456961+0.329592j -0.227644-0.872238j 0.6259+0.447464j -0.958236-0.103252j 0.104933+0.699983j 0.43023-0.469952j -0.335694+0.418615j 0.412138-0.148403j -0.254501-0.327962j -0.611983+0.420024j 0.411845-0.0829242j 0.226324+0.404901j -0.878885+0.51028j -1.88206-0.416203j 0.553434-0.163706j -0.119184+0.0426388j 0.0524845+0.640842j -0.495093-0.0943663j -0.298891+0.286594j -0.536502-0.141569j -0.0409003+2.20459j -0.614456+0.551294j 0.378854+0.00965031j 0.581265+0.297704j 0.607053-0.0526648j 0.249512-0.276988j 0.160961-0.89756j -0.574888-0.446379j -0.92443+1.17898j -1.18917+0.186246j -0.232346+0.343132j -0.198678+0.517137j 0.472221-0.539469j 1.69859-0.576858j -0.181265-1.64254j 0.797024+1.42241j 0.509734+0.143822j 0.000266637-1.02384j 0.235875-0.747377j -0.0159565-0.738364j -0.167039+0.379165j 0.299512+0.405398j -0.981826-0.0165636j -0.866885-0.514749j -0.65029+0.27929j -0.0928206-0.0724472j -0.811326-0.142711j 0.584207-0.22478j 0.0293069+0.161302j 0.0862657-0.091737j 0.690276-0.0458655j -0.158069+0.098095j 0.468906+0.427065j 0.177725-0.867612j -0.786285+0.855583j -0.388189-0.283317j 0.318366-0.0217975j 0.335404+0.171198j 0.340561-0.0134358j 0.494829+0.14034j -0.310401-0.665974j 0.0627897-0.0614021j 0.671335-1.41479j -0.256394-0.308169j -0.102361+0.366491j 0.197239-0.363159j -0.411045-0.497132j 0.0646512-0.115331j 0.213574-0.289501j 0.17524+0.231743j 0.250635+0.312703j -0.404035-0.645679j -1.11109+0.292463j 0.302165-0.120454j -0.115-0.325114j 0.123313-0.238595j 0.231274-0.205895j 1.76854+0.794978j 0.0304776-0.471747j 0.240133+0.0271577j -0.0408173-0.603715j 0.232053-0.383902j 0.107025-0.23606j -0.301837+0.137215j -0.207058+0.513227j -0.603345+0.38983j -0.104214+0.406417j 1.12947+0.307968j 0.026281-0.404544j -0.888189-0.779962j -0.330628-0.0427145j 0.00887767-0.216351j 0.930814-0.136667j -0.385829-1.12687j 0.47714-0.367571j 0.384769+0.0332409j 0.125734-0.367196j 0.827836-0.480108j 0.237558+0.0642664j -0.794999+0.371307j -0.416354+0.962194j 0.0262785-0.900477j 0.255504+0.581108j 0.556446-0.176288j 0.539016-1.52443j 0.1259-1.0266j -0.459636-0.840429j 0.863246+0.341215j -1.60228-0.217994j 0.372733+0.363453j -0.79204+0.700333j -0.923452+1.76351j 1.21444+0.846168j 
