0.228518-0.237954j -0.105814-0.115933j -0.030446+0.0808012j 0.0449835+0.075228j -0.0345312+0.0805358j -0.0433502-0.0583311j 0.157257-0.00465973j 0.230999+0.187899j -0.201093-0.0350139j 0.106381+0.19342j -0.214149-0.171976j -0.0187529-0.0709646j -0.00577388+0.0527426j 0.0349627+0.176497j -0.232037+0.139207j 0.170057-0.256815j -0.103347+0.0888062j -0.106407-0.112161j 0.00421631-0.00486698j 0.010311+0.041338j -0.0105678-0.0133479j 0.00465955+0.0532779j -0.0140058-0.0252367j -0.0498652-0.0278427j -0.012196-0.0124315j -0.0207375-0.0304381j 0.0118366+0.0435929j 0.00502511-0.0506677j -0.0158933-0.00427071j 0.00894139+0.00334554j -0.0147043+0.0800409j -0.0725538+0.0107919j 0.0140444+0.0107864j 0.0579705-0.0377956j -0.00545653-0.051723j -0.0304571+0.0160556j -0.0258599-0.0389294j -0.00618717+0.00151783j -0.00427036-0.0154026j 0.0202055-0.00495545j 0.0280683-0.00931319j 0.0132896+0.00910695j 0.00477699+0.0236191j -0.0153013-0.00901351j -0.00801474+0.00830255j 0.000988021+0.00797964j -0.00408883-0.0109185j 0.0104319-0.0195117j 0.00576934-0.0054199j 0.0118519+0.00283273j -0.00437448-0.0229079j 0.00992488+0.0208291j -0.00470488+0.00345943j -0.00064171+0.0123698j -0.00971028-0.00880789j 0.0050733+0.0123597j -0.00477747+0.00514107j -0.0103748-0.0137162j 0.016933+0.00578853j -0.00330001+0.0143073j -0.00660777+0.00590028j 0.00795385-0.00354459j 0.0119431-0.0296401j -0.00464837+0.0109459j -0.0237109-0.00979467j 0.000692948+0.00339746j 0.00324843-0.00522256j 0.000274944+0.00699444j 0.00135685-0.00428743j 0.00723644+6.88806e-05j 0.00104941-0.00149513j 0.00344806-8.47689e-05j -0.000197525-0.00598392j -0.00420328+0.00117276j 0.009373+0.00506715j -0.0068812-0.00429366j 0.00114533+0.000498497j -0.00326975-0.00558541j -0.00267243+0.00419329j 0.000453686+0.00282701j 0.00343113-0.00061783j 0.00627392-0.00109599j -0.0049242+0.00175623j -0.000915693+0.00102079j 0.00485248-0.00888913j -0.0025952+0.0078572j 0.00339236-0.00572735j 0.00212671+0.00212094j -0.00342309+0.00251062j 0.00468008+0.000893002j -0.00439886-0.00650871j 0.00113356-0.00370304j 0.00841355-0.00186607j -0.00311515+0.00180506j -0.0076604-0.00470218j 0.00119747+0.00167518j 0.00195629-0.00460745j 0.00273487+0.00260736j -0.00553155+0.00263041j 6.20433e-05+0.00100785j 0.00113483+0.00294146j -0.00076711-0.00078093j -0.00104303+0.000489325j 0.000539782-0.000115723j -0.00423177-0.00404963j 0.00123903-0.0016344j -0.00223568-0.0015101j 0.000586839+0.00122407j 0.00345396-0.00925361j 0.00726526+0.00210789j -0.000107316-0.00151695j 0.00203621+0.00130378j -0.00114324-0.00176977j -0.00336403+0.00260291j 
0.0131043+0.0227981j 0.0102712-0.0233725j -0.00498112-0.0154069j 0.00745972-0.00215307j -0.00141125+0.0083662j 0.0113298-0.00628697j -0.0115013+0.00560181j -0.00642448-4.04113e-05j 0.102494-0.0420883j -0.0148232-0.0984722j -0.0506042-0.0488174j -0.0101649-0.0175701j -0.00200576-0.00802997j -0.000389723-0.0428299j -0.0616825+0.0444879j -0.0307046-0.0238842j -0.0372536+0.131001j -0.123864+0.0120621j -0.115492+0.0778934j 0.0693542+0.0693736j -0.02006+0.036323j -0.0481684-0.057413j 0.132525-0.0899868j -0.0248011-0.0708255j -0.0398664-0.104777j 0.170192+0.0154879j -0.100454+0.126885j -0.0979892-0.0213404j -0.0534357-0.122578j 0.0226485+0.0150127j 0.0804225-0.0874648j 0.132986+0.0742128j 0.0423788+0.0539167j 0.0250772+0.0441549j 0.128816+0.0817778j -0.0719371+0.0737567j -0.0665387-0.0488876j -0.0276714-0.0802324j -0.0188177-0.0511872j -0.163763-0.0189787j -0.0203627+0.00412743j -0.0563819+0.114722j 0.0657906-0.0107678j -0.0516947-0.104012j -0.0623672-0.088664j -0.0925884-0.162651j 0.0339175-0.0261j 0.0580492+0.14614j 0.0426567+0.0736402j -0.0291672-0.0355978j 0.0047317+0.0736573j -0.0332358-0.0828618j -0.0577014+0.0140862j -0.0217323-0.13793j 0.0247229+0.0238149j -0.0128989+0.00641423j 0.109873-0.0268775j 0.00735604-0.00253275j 0.117576-0.0742074j 0.0353763-0.0614646j -0.0660769+0.0953055j -0.163307+0.0458438j 0.120537-0.0767685j -0.0570112-0.0497497j 0.0316199-0.134505j 0.0278781-0.150904j -0.0361791-0.0699861j 0.0357925+0.0504359j -0.0308362+0.00506572j 0.0103482+0.0206098j 0.0185384-0.0513181j -0.0420166+0.050909j -0.00027799+0.00523686j -0.00849344-0.0274191j -0.0538675-0.0151674j 0.0449191+0.0109833j 0.0176019+0.00487685j -0.100183+0.00914077j 0.018395+0.00901869j 0.00276954-0.0036103j -0.0164504-0.00768555j -0.0150687+0.00912745j 0.0660194-0.00159532j 0.0070743-0.00446196j 0.0076991+0.00926759j 0.0505463+0.0246738j -0.0116507-0.00250693j -0.0432137+0.030227j -0.0222025-0.0239435j 0.00551828-0.00609904j 0.060568-0.0245564j -0.0288912+0.0382996j 0.0294982+0.0142321j -0.0221182-0.0100666j 0.0348447+0.0656978j -0.0122867-0.00214205j -0.0129918+0.0211232j -0.0181166+0.000514732j 0.0108301-0.0060077j -0.00327689-0.0012625j 0.00238538+0.00262579j 0.00340922+9.87781e-05j 0.00340836+0.000839767j 0.00957882-0.0148684j 0.0246564+0.00638952j 0.0177554+0.0187721j -0.0269294+0.00147913j 0.00173062+0.0119529j -0.0379317+0.0228663j -0.0149046-0.0329658j -0.000704455-0.000168436j -0.0086331-0.000240094j 0.00730809+0.0082534j 0.0201229-0.000518131j 
0.0239754-0.0236394j -0.0446513-0.0235203j -0.0119018-0.0152685j 0.0189344-0.020084j 0.0178522+0.0214913j 0.0131266-0.0118069j -0.0329357+0.0171177j 0.00272222-0.0129659j -0.0512428+0.0101209j -0.00578805+0.078337j 0.0226621+0.0230427j 0.00895717-0.00153738j 0.00679812-0.00653428j 0.0150123-0.0105775j 0.0170486-0.0222616j 0.0150974+0.00846101j 0.0630076-0.0791226j 0.035907+0.0837644j -0.0645625-0.025238j -0.0989595+0.11883j 0.0970516-0.0310367j 0.115237+0.0655379j 0.10371-0.112306j -0.103813+0.181856j 0.111921+0.0240764j -0.0125098+0.0559889j -0.0193404+0.0249782j 0.0807376-0.0727426j -0.175013-0.0747595j 0.149316+0.141167j 0.0344893-0.033756j 0.053962+0.0440468j -0.117383-0.002124j 0.0734591+0.0658991j -0.0412204-0.0487727j 0.101759-0.0289667j -0.0305494+0.0866472j -0.0128107-0.0376917j 0.172099+0.0550095j -0.12512-0.00854552j 0.0244319-0.0938135j 0.0547939+0.0845329j 0.0895533+0.127091j 0.0572357+0.0750112j 0.0168895+0.0317513j 0.0840075+0.0831527j 0.000968466-0.141696j -0.0142335+0.0812385j 0.0517722+0.104514j -0.0325042-0.0199286j -0.0821191-0.0717027j -0.0184936+0.0505994j -0.0738632+0.0640095j 0.0257664-0.207553j 0.0221442-0.014979j 0.0292878-0.0491405j -0.109212+0.111747j -0.0225524+0.00308253j -0.0964325+0.0210963j 0.0286849-0.166275j 0.108986-0.0551001j -0.145076-0.0297643j 0.115343+0.0120452j -0.0825021+0.129092j -0.0735876-0.0609187j -0.0348201+0.0613965j -0.0134405+0.0539078j -0.0139636-0.0438283j 0.0202413-0.00673183j 0.00278161+0.00899199j 0.0326093+0.000664207j 0.0357587-0.0285809j -0.00111491-0.00781198j 0.00954796+0.0119921j 0.0351609+0.0047566j -0.038416+0.00103833j -0.011104+0.00713973j 0.0379688+0.0117253j -0.00314295-0.00618227j 0.00140614+0.00214708j 0.0059797+0.00251375j 0.0128574-0.00278873j -0.0414656+0.00333339j -0.00659519+0.00035241j -0.0241459-0.0181603j -0.0315207-0.00525055j 0.00801766+0.00216788j 0.033498-0.0156094j 0.0191648+0.00894692j 0.022682+0.0082382j 0.0290608-0.00978647j 0.000796795-0.0104036j 0.00597631+0.0105376j 0.00892438+0.000877177j -0.00326466-0.0299336j -0.0111619+0.00672729j 0.00797987-0.00946324j 0.00766243-0.00358443j -0.00439896+0.00375674j -0.000669793+0.00335646j 0.00573734+0.000858132j -0.000777875-0.00869982j -0.000920456+0.0138672j -0.00166715-0.000178103j -0.00513919-0.0123088j -0.0103925-0.00542981j 0.00564063-0.000638183j 0.0106723+0.00317535j 0.0283895-0.00169738j 0.00348321+0.0183601j 0.000621758+0.000699289j 0.00401263+0.000400288j 0.00847179-0.00732895j -0.0085202-0.00510496j 
-0.00850323+0.0144017j 0.0191336-0.00428814j -0.00816794-0.00860014j -0.00318997+0.00958537j -0.00840606+0.00109697j 0.0103146-0.00783629j -0.00623909+0.00382635j -0.0190112+0.0125368j 0.0429529+0.0231141j 0.0369176-0.0345015j -0.0379678-0.000728406j 0.00617269+0.0332609j -0.00935462+0.00233919j 0.00538647-0.00142533j 0.0143904+0.0171477j 0.00479874-0.00785943j -0.0267073+0.0380847j -0.0135687-0.0117692j 0.0236264-0.0126188j -0.0452094+0.0253815j -0.0298218+0.0907783j -0.0503486-0.00522035j 0.0629846-0.0258127j -0.0767303-0.0950751j -0.0144643-0.0185714j -0.00844062+0.0630346j -0.0503688-0.0731714j -0.0119432-0.0282275j 0.0382399+0.0814565j 0.0903727+0.0650545j -0.00954394-0.0252527j 0.0175675-0.0142662j 0.106814+0.108049j 0.0634009+0.0865927j -0.118758-0.0715874j 0.0042515-0.0369739j 0.0561845-0.075313j -0.0555955+0.120584j -0.0311614-0.0247249j 0.00342001+0.00282304j -0.128411+0.0551744j 0.02471+0.0526882j -0.109883+0.0443352j 0.0264314+0.124698j 0.0146025+0.0203372j -0.0674922-0.040906j -0.00766542+0.0688076j -0.0380152+0.0175702j 0.0242328+0.0150165j -0.0334569+0.0362878j -0.0211093+0.0364518j 0.0589879-0.00624151j -0.0335503+0.0842975j -0.0396735+0.0537218j -0.0761129+0.0318735j -0.015336-0.015493j 0.00339291+0.0316668j 0.0692921+0.0071284j 0.00263692-0.00803487j 0.0236523-0.0799358j -0.0561171+0.112933j 0.0792641-0.042234j 0.118777-0.104331j -0.0774209+0.0570873j -0.108671+0.0328285j -0.0605731-0.0221336j -0.145141+0.0449788j -0.158144-0.166397j -0.00149227-0.036159j -0.0172953-0.00647513j -0.0101571-0.150043j -0.0261032-0.0130106j 0.00459984-0.016654j 0.111524-0.135831j -0.0438294+0.0452938j 0.0408981-0.0285377j 0.0225232-0.017331j 0.0697017-0.0121655j 0.0613259-0.00895028j 0.0227189+0.00527123j -0.0350517+0.0201606j 0.00449318-0.00807347j 0.0105762+0.00802392j -0.0101329+0.0155079j 0.0513774+0.019758j 0.0185773-0.0475569j 0.012073-0.00124119j 0.0683974+0.032075j 0.0675054+0.100147j 0.00976591+0.122546j 0.0448678+0.206021j 0.020702-0.0644361j -0.253347-0.00873152j -0.0198336-0.0015487j -0.0614785-0.00564656j 0.0232146-0.00642484j -0.0136739+0.0175565j 0.00778295-0.00882734j -0.0131403+0.00539297j -0.00235838-0.0209015j -0.0382265-0.0632141j 0.018119+0.00986686j -0.0458804-0.00238136j -0.085542+0.0979597j -0.0293912+0.0352586j 0.00377209-0.0100359j 0.0122242-0.0298685j -0.0221383-0.0445137j -0.04867-0.0457295j 0.0376873-0.0137927j -0.00132836-0.0039695j 0.00297289+0.00143953j -0.0465525+0.0160493j -0.00989191+0.0355117j 
-0.0188298-0.0367591j -0.0198967+0.00525868j 0.00525107+0.00969894j 0.00386275+0.0155571j -0.00376421+0.0061717j -0.00200586-0.00448975j -0.00646827-0.00703834j -0.00715734+0.00335897j -0.0559282+0.0304005j 0.00476472+0.00990137j -0.0144871+0.00663199j 0.0407146+0.0180187j -0.0214166-0.00150352j -0.000130001+0.00224173j -0.013195-0.0148032j -0.00607794+0.0119077j 0.0473424-0.0919393j 0.096663-0.0461696j -0.0867771+0.153203j 0.0939805-0.0441412j 0.0558156-0.0475506j -0.0371433+0.0170223j -0.0507977+0.0524742j -0.0817285+0.0188727j 0.00669191-0.00847566j 0.0256544-0.016844j -0.0971119+0.0452083j 0.0197058+0.00121883j 0.105995-0.0497758j 0.0093465+0.00211387j 0.00277389+0.0110731j -0.01189+0.0115131j 0.0396114+0.0466164j 0.0242204+0.0224585j -0.0437578-0.0347843j 0.0254538+0.055196j 0.0720019+0.0635047j -0.0763951-0.0502894j -0.00381988-0.0422155j -0.0393381-0.0957067j 0.126107+0.113517j -0.0976281-0.0159264j -0.0387494-8.61508e-05j -0.00221529+0.168156j 0.0189582+0.0765959j 0.038526-0.072149j -0.0488771-0.0142324j 0.0545384+0.107358j 0.00336805-0.0192315j 0.0188535+0.0999865j 0.00924262+0.0753912j -0.00838518+0.0625296j 0.0203875+0.0803269j -0.0285745+0.0362166j 0.0532877+0.090498j 0.0267179-0.0623648j -0.0580743-0.0450967j -0.0108378+0.152093j 0.0726362+0.121142j 0.0790522+0.00297908j 0.00712852+0.148451j -0.0213954-0.0723582j 0.0159268+0.000592467j 0.0449601+0.0507158j -0.0505363+0.0343961j 0.0157261-0.0020293j 0.0682753-0.0476135j 0.0711296+0.0466493j 0.00912777+0.0153615j 0.0206384-0.00236256j -0.0908377+0.133239j -0.0751425+0.0661316j -0.0195919+0.0051105j 0.142933-0.0524134j -0.0400618-0.0117295j 0.0608927+0.00120322j 0.0310188-0.00485247j 0.0857665-0.0280117j 0.144516-0.0399048j 0.0547741+0.00409786j -0.0814126+0.0294551j -0.023936-0.014379j 0.0459268+0.0118789j 0.01468-0.00406715j -0.114876-0.0709951j 0.136522+0.0571634j -0.0630513-0.030399j 0.150166+0.0188873j 0.173345-0.00368703j 0.0115895-0.0535566j -0.0742859-0.0926228j 0.0277168+0.0292426j 0.107931-0.0417336j -0.00768221+0.00666368j 0.0104235-0.0263817j -0.00754823+0.0076188j 0.0189098-0.0043418j -0.00557488+0.00562284j -0.0185076+0.00937628j -0.0117125+0.000422513j 0.00090969-0.203447j -0.00255376+8.42692e-05j 0.0138315+0.0212871j 0.0442564-0.0221569j -0.0108606-0.0382973j 0.0187922+0.00511275j -0.0182333+0.0154924j 0.00169183+0.0201062j 0.0377668-0.00277359j -0.00417864+0.0157783j 0.000846594-0.0096713j 0.00260888+0.00914051j 0.0205395-0.00988366j -0.00188933-0.0121364j 
-0.00603485-0.00126547j 0.000298951+0.00788552j 0.00374803-0.000659958j -0.00170593-0.00397168j 0.00173265-0.000397559j 0.000819808+0.00396865j -1.63973e-05+0.000571453j 0.000895692-0.00273598j -0.0113546+0.0225111j 0.0130499+0.0179877j 0.000661733-0.0106008j -0.00740626-0.019242j 0.00331531-0.00746063j 6.58536e-06+0.00529518j -0.00164557-0.00101929j 0.00106161+0.0021956j -0.0238928-0.0274937j 0.010768+0.00705415j -0.0250616-0.020669j -0.000199337-0.00430874j -0.0329584-0.0326998j 0.00518653-0.0323102j 0.00628778+0.000878038j 0.0426375-0.0238423j 0.0245917-0.0263391j 0.0149339+0.0151754j -0.0181171+0.01834j -0.00303048-0.00127002j 0.0116329-0.0317953j 0.00158158-0.0192534j 0.00739176-0.00555984j 0.0411382-0.00140392j 0.0159845-0.0120289j -0.034176+0.00330437j 0.0457892+0.0173478j 0.083472-0.0474561j -0.00161399+0.0577575j 0.0142789+0.00182612j 0.0385031+0.0289334j 0.0412097-0.00716215j 0.0038316-0.0514387j -0.0250749-0.0599447j 0.00952693+0.0350463j 0.0259226+0.0356602j -0.00195152+0.0398474j -0.000648684+0.0604978j 0.0111694+0.00878524j -0.00386251-0.0245738j -0.00648937-0.00118844j 0.0144693+0.00702336j 0.00495261+0.0197336j -0.0320425-0.07447j 0.00581069-0.0108194j 0.0171261-0.00582744j 0.0254729+0.0536142j 0.0041329+0.0105809j 0.0202226-0.0246687j -0.00261183+0.00505583j 0.0604636+0.000968143j -0.03506-0.0269571j 0.0145789-0.00966825j 0.00653258+0.0315124j -0.0653615-0.0417035j -0.0989992-0.0580624j -0.0561025-0.0238925j 0.000548093-0.102187j -0.0202051-0.035183j 0.0159394+0.0532757j 0.126079-0.0609102j 0.0199423+0.0136987j -0.00969245-0.0102997j -0.0174396-0.0353145j -0.00898614-0.0132838j -0.050407-0.0161804j 0.0394623+0.0321841j -0.0386056-0.0197486j -0.0114888-0.000140814j 0.0171317+0.0345393j 0.0253221-0.081635j 0.00266087+0.0111608j -0.019849+0.0630777j -0.00933286-0.0173587j 0.03957-0.0346278j -0.00351315-0.00247274j 0.0551858+0.0113569j 0.0415525+0.0144534j -0.0135119-0.0168015j -0.0343025+0.0936302j 0.00853612-0.00097593j 0.0205461-0.0097967j -0.0332748-0.015724j -0.138395+0.0972233j 0.000579433+0.0652149j -0.126998-0.0369017j 0.0498428-0.0339155j 0.00250559+0.00121718j 0.101713-0.068029j -0.0195084-0.0474742j -0.0137986+0.0409881j -0.0258224+0.00890148j 0.00988928+0.0245286j 0.0152758+0.00549146j -0.0238885-0.00762839j -0.00910077-0.0450214j -0.00512249-0.0240211j -0.046846-0.0134561j -0.0737483-0.14838j -0.0391589-0.0187628j 0.0296362-0.13588j 0.182136+0.0645685j 0.00629826+0.00294239j 0.0285186+0.0408712j -0.0226947-0.0432824j -0.0960265+0.124462j 
-0.00529607+0.00915267j -0.00129999-0.00583954j -0.00681176+0.00478756j 0.00612561-0.0150386j 0.00394271+0.0038488j -0.00240579-0.00394723j 0.00681387-0.00756708j -0.00784472-0.000212721j 0.0238195-0.00540846j -0.0151708-0.0188785j -0.0126968+0.00956017j 0.0201607-0.0260223j 0.00854177-0.00822651j 0.0175903+0.00319207j 0.00877253+0.00230605j 0.00960369+0.00594594j 0.0039283+0.00714045j -0.0109354-0.0130279j -6.21475e-05+0.0143203j 0.00132599+0.013193j 0.0225541+0.00944241j -0.0201778+0.0352014j -0.00500039+0.00309538j -0.00141308+0.0260525j -0.0158757+0.0199118j 0.00161655-0.0162895j 0.0131503-0.0107598j 0.00925981+0.00543492j -0.0239483+0.0137527j -0.00802885+0.00796503j -0.00973032-0.0015763j -0.0112827+0.00808405j -0.0237122-0.00727205j 0.00523347-0.00305001j -0.0034602-0.00406138j -0.037265+0.0136785j 0.0151227-0.0435558j 0.00536402-0.0234695j -0.0407678-0.0230784j -0.064802+0.00472628j 0.0413816+0.0404496j 0.0405676+0.0567736j -0.00475614-0.0425429j -0.0475992-0.0378722j 0.0145595-0.0546407j 0.00287018-0.0146717j 0.00799712-0.00828004j 0.00418294+0.0224361j 0.00244186+0.0270077j -0.01448+0.0239743j -0.0102335-0.00853107j 0.0275194+0.0381552j 0.00788912-0.00724549j -0.00097083-0.0107341j -0.0340938-0.0307395j 0.0836241+0.0921722j -0.00621375+0.0281266j 0.0457185+0.0190514j -0.0469616-0.0205385j 0.0170375+0.0202299j -0.0110851+0.019491j -0.0126646-0.0140227j 0.0470689+0.0324275j 0.0858533+0.0616603j 0.0466011-0.000552411j -0.00861534+0.0680063j 0.0287745+0.012724j -0.0187055-0.0074438j -0.0870791+0.0610338j 0.0357229-0.0783109j 0.0143585+0.0455389j -0.00704924+0.0468911j 0.0735424-0.0192523j 0.0164577-0.0198656j -0.00429296-0.0751987j 0.00895393+0.0251696j -0.00255091-0.00595335j -0.0306158-0.0148823j -0.0102984+0.0975625j -0.00513446+0.0881779j 0.00814748+0.00484033j 0.0547745-0.0146311j -0.00449153+0.0354226j -0.0230854+0.050189j -0.00375551-0.000823263j -0.0261133-0.0515456j 0.0923362-0.0294599j 0.0375725-0.0524668j -0.0006785+0.00945167j 0.0547452-0.0581819j -0.0192902-0.0095744j 0.109908-0.0863656j 0.0466879-0.0568213j 0.0738978+0.0280607j -0.0270533+0.0183654j 0.117339+0.0359368j -0.118785+0.0543478j -0.0260756+0.0813358j -0.0806271+0.0146422j -0.00169285-0.0287053j 0.00533716+0.0147342j -0.0281032+0.0672155j -0.0177583-0.142977j 0.0452622+0.0881065j -0.077131+0.0162296j 0.0289445-0.00796589j 0.119912+0.110658j -0.0310596-0.017351j -0.0739399+0.0700325j -0.128315-0.0436587j -0.014623-0.0243241j -0.0210132-0.0618591j -0.0317502+0.0553792j 0.0618058-0.0739129j 
-0.0182073+0.00471309j -0.0056995+0.00730734j 0.00225389-0.000564704j 0.00502456-0.00622626j 0.00250291-0.000598541j -0.00321015+1.98661e-05j 0.00059974-0.00245387j -0.00292579-0.00091151j -0.00435158+0.0360441j 0.0151467+9.31184e-05j 0.000247115+0.00317842j 0.0183255-0.0215715j 0.0010476-0.000731584j 0.0150287-0.00382165j -0.00418316+0.00249793j 0.00365851+0.000702439j -0.0787139-0.0147894j 0.0320932-0.05344j -0.0284293-0.0201842j -0.0120554+0.0491842j 0.0313967-0.052272j -0.0034645+0.0178553j -0.00908387-0.00710002j -0.0137068-0.0505617j 0.00998696-0.0327357j 0.00795847-0.00769272j 0.00012319+0.00771907j 0.0125995+0.00443209j 0.0161586-0.0213641j -0.0107902-0.0220443j -0.0143725-0.0232132j 0.0372213+0.0163348j 0.00106437+0.00693042j -0.0154748+0.0100463j 0.0145292+0.0142852j 0.0708699-0.0812176j 0.0285639+0.00347727j 0.111558-0.0977618j 0.0125025+0.0771805j -0.00872383+0.0150236j 0.0225665+0.0106796j 0.0392785+0.0120873j -0.0264287-0.0159388j -0.054899+0.0853446j -0.00908004+0.0327329j -0.0582267+0.0914512j -0.0244418-0.0134441j 0.00690604-0.0530046j 3.30273e-05+0.0107559j -0.0253121-0.011503j -0.0078642+0.0425066j 0.0397659-0.0377492j -0.0064806+0.00407507j -0.0160602+0.00847553j -0.0177002+0.00740435j 0.0302046+0.0294926j 0.0739326-0.0485972j -0.00437932+0.054846j -0.000377586-0.0420021j 0.0548033-0.0128154j 0.0231274-0.0192566j -0.0292705+0.0142028j -0.0198879-0.0200742j 0.010713+0.0213663j 0.0186795+0.0109362j -0.128128-0.0811861j 0.0218331-0.0174742j 0.0303174+0.0401623j 0.109096+0.0392219j 0.00506833-0.0281252j 0.0184181+0.00259817j -0.0773501-0.0295526j 0.0310998-0.00979511j -0.0605876-0.0882185j -0.000939364-0.0771129j -0.002345+0.0600225j -0.00441499+0.00141178j 0.0804895+0.0266254j 0.0270417+0.13211j -0.00293039+0.0301723j -0.0226314-0.0481467j 0.0156953+0.00540099j 0.0359809+0.0329749j -0.0107901+0.0203187j -0.0172274-0.0469055j 0.0148405-0.175994j 0.0495771+0.0529333j 0.0312159+0.0355931j -0.0626-0.0514441j 0.0217095-0.0370988j -0.0264516-0.0461588j -0.107474-0.0244453j 0.0223869+0.048312j -0.0978591+0.00728208j -0.0220415+0.0111531j 0.0385192+0.0225349j -0.143517+0.0731068j -0.000301586-0.0650376j -0.0269001+0.0291539j 0.00552878-0.051666j 0.00657976-0.0168602j -0.0388925+0.0521855j 0.0239674-0.0962471j 0.0808391-0.0354376j -0.0532975+0.0273499j -0.155869-0.0903547j 0.122373-0.102683j 0.0671112-0.00438074j -0.15676-0.135993j 0.151898-0.00290633j -0.00680099-0.0110649j 0.00165708-0.147594j -0.0539945-0.00634848j -0.0758415+0.116289j 
0.00554058+0.00342574j -0.0126138-0.0109915j -0.0138916+0.0108785j 0.00274687-0.0242391j 0.00722175-0.00185536j -0.00117331-0.00560935j 0.0113485-0.0145108j -0.0157568-8.12157e-05j -0.00790232-0.0142126j -0.0346632+0.0182526j 0.00415149-0.00675343j -0.0117453+0.0116276j 0.00958254-0.00287231j 0.0296438-0.00169795j -0.0100911+0.000193072j -0.00447376+0.00517136j 0.0299825-0.00336572j -0.000344556+0.0374292j 0.00393607-0.00205327j 0.00483269-0.0242871j -0.0252979-0.00262953j 0.0155514-0.0309092j 0.00842793-0.00303859j 0.00515618+0.00361163j 0.0138559-0.00461449j 0.00180138+0.0108585j -0.0131281+0.0177101j -0.00356728-0.00625521j 0.00735175-0.0147302j 0.00737873+0.00160328j 0.00625757+0.0108171j -0.00727063-0.00384448j 0.00302871-0.00525445j 0.00879805+0.00376124j 0.0103465+0.00652195j 0.00473858+0.0368711j -0.0421221+0.0338923j -0.0313265+0.032375j 0.0395674-0.0104412j 0.0397426-0.0180545j -0.0326237-0.0371748j -0.049551-0.0393441j 0.0392604+0.031585j 0.0245798+0.0327679j 0.073129-0.0840698j -0.00130263+0.00598352j -0.00588483-0.0273733j -0.00734938-0.0292441j 0.0149373+0.0389577j 0.0299196+0.0361863j 0.00383752+0.0183757j -0.0383458+0.00909732j 0.00382451-0.0120435j -0.00485221-0.0095514j 0.00935736-0.0269922j 0.171929+0.161568j 0.0111655+0.0260632j 0.062563+0.0598035j 0.0432577+0.0362432j -0.0440987-0.0235769j 0.0178401-0.0087094j 0.00279863+0.00653102j -0.032483-0.0284038j -0.0534675-0.0339884j -0.00555557-0.00973913j 0.0566955-0.0155254j -0.00471932-0.0209415j 0.0142071+0.0428878j 0.0195601-0.0503353j 0.0274584-0.122419j -0.025401-0.0251836j 0.0148443-0.0203167j 0.158025-0.0417567j 0.00365134+0.0545244j 0.00241241+0.0138654j 0.00450488-0.1077j -0.00189656-0.0712983j 0.00403766+0.000759195j -0.0433766-0.0799284j -0.020348+0.107567j 0.00632372+0.106308j 0.0821233+0.00340968j 0.0414285-0.0392104j -0.0510297+0.0915059j -0.020484+0.0197453j 0.0877023+0.0595266j 0.130984-0.101245j -0.048986+0.018836j 0.0206732-0.00863387j 0.0718224-0.111728j -0.038625+0.0398457j -0.00884392+0.0472241j 0.0153861+0.0411726j -0.0286956-0.0207581j 0.0639616-0.0330459j 0.223032+0.0262019j 0.098932-0.111719j -0.0505348+0.12711j -0.127813-0.00912412j 0.0478035-0.0950048j -0.0075432-0.0221291j 0.0233286+0.114762j -0.0554273-0.235827j -0.0433558+0.120928j -0.0395379+0.0831752j 0.0668613+0.0126181j 0.0295964-0.0193144j -0.27233-0.0383183j 0.00801069-0.0346224j 0.0122205+0.0319185j -0.0216049-0.0585853j 0.0103439+0.103601j -0.0982366+0.0326845j -0.0166624+0.0309858j 
