0.00555127+0.643468j 1.31288+0.79057j -0.921255-0.476435j 0.0521525-0.491695j 1.50838-0.525819j -0.391225+1.45049j 0.251614+0.384693j 0.373292-0.0064991j 1.28689+0.0149116j -0.357813+1.28921j -0.223569-0.385914j -0.804105+1.02429j 0.0883596+0.572233j 1.05101+1.46476j 1.19083-0.242771j 0.0727634-0.235711j -0.196689-0.0810657j -0.567459-0.494567j -0.124929-0.214122j -0.224435-0.101328j 0.824291-0.61788j -0.0163103-0.223629j 0.911314-0.446262j -0.055042+0.227842j 0.129498+0.925789j 0.0841755-0.242586j -0.629926-1.40212j -0.32997+0.197715j -0.196116+0.536006j 0.288345+0.122838j -0.78017-0.0844719j 0.107928-0.113425j -0.315619+0.615508j -0.221715+0.650658j -1.42451-0.126726j -0.230296-0.267492j 0.310977-0.0956551j 0.687168+0.262603j -0.592124+1.11407j 0.555248+0.649277j -0.0979859-0.0175036j 0.143655-0.0512065j -0.137377+0.393272j -0.111729+0.268043j 0.203302+0.175344j -0.693926-0.375282j 0.00634809-0.175884j 0.384984+0.271952j 0.15221-0.180497j -0.469725+0.842161j -0.113333-0.115646j -0.374688+0.264654j -0.0933388+0.0268676j 0.414788-0.834685j -0.0364628+0.0948698j -0.601462-0.310693j 0.236696-0.414356j 0.284293+0.631322j 0.0321283-0.13438j 0.822197+0.47505j -0.140296-0.0569135j 0.197601+0.564403j -0.28391+0.34787j 0.0895234-0.0323907j -0.50047+0.206011j -0.719615-0.3831j -0.634163+0.560946j 0.789488-0.464063j 0.183978+0.00806003j -0.630779+0.412143j -0.00409854-0.528959j -0.405258+0.240598j -0.0111132-0.335363j -1.34653+0.491074j -0.707269-1.20425j -0.600458-0.66992j -0.561609+0.399632j -0.0539641-0.512338j 0.60189-0.152314j -0.973997-0.380682j 0.723613+0.131412j 1.19104+1.07278j 1.00808-0.99386j 0.160076+0.663323j -1.42991+0.0430007j 0.194738-0.839047j -1.66-0.735696j -1.40327-0.220802j -0.523485+1.26628j 0.0433357+0.0140859j 0.0646877+0.0688626j -0.0404625+0.180795j -0.162187+0.215763j 0.196585-0.153863j -0.463483+0.00720861j -0.177476+0.10815j -0.0710665-0.203562j -0.227553+0.00172812j 0.0714289-0.155309j 0.36398+0.0361016j -0.275658-0.190758j 0.211414+0.183625j -0.300168-0.675485j -0.0218541+0.19166j -0.247379-0.223535j -0.355402-0.625255j -0.24786-0.0365957j -0.120645-0.0575904j -0.0810842-0.237935j -0.113387-0.0571418j -0.0852842-0.0819803j 0.365988-0.0790923j 0.316091-0.400138j -0.0324767-0.150881j 0.235102-0.123626j -0.60554+0.535117j -0.0600649+0.108951j 0.0429135-0.000572473j -0.271834+0.0582655j 0.610457-0.56369j -0.0214538-0.0146213j 0.18864+0.0310635j 0.356972-0.176842j 0.00772045+0.0454956j 0.0183024-0.461984j -0.0590071-0.805585j 0.0372414-0.103588j -0.668344-0.101024j 0.764986+0.375529j -0.381141+0.460499j -0.164396+0.133287j -0.255471-0.682587j 0.414783-0.0253241j 0.0112374+0.225109j 0.0128894+0.146557j -0.259166-0.150506j 0.299814-0.148206j 0.793691+0.677879j 0.0274677+0.0581555j 0.220681-0.0140709j -0.0729416-0.257912j -0.493314-0.166204j 0.0109304-0.019518j -0.0710223-0.0178865j -0.190295-0.327021j -0.0630748+0.634632j 0.167835-0.0704398j 0.035108-0.0473882j 0.117785-0.00873539j -0.0777784-0.141522j 0.0477835-0.265961j 0.63889-1.17836j 1.65985+0.111762j 0.0896288-0.681107j 0.307196+0.138197j 0.97305-0.292658j -0.26302-0.216811j -0.019933+0.261088j 0.0908468-0.102385j 0.46727-0.152114j -0.307825+0.33451j 0.0044152+0.113865j -0.0800872+0.200626j -0.134984-0.554912j -0.190415+0.740515j -0.489258-0.939429j 0.134766+0.55866j 0.192673+0.0100434j 0.943183+0.465726j 1.29361-0.0501122j -0.725724-0.311204j -0.21238-0.11661j 0.0285503+0.0045029j 0.150558+0.645988j -0.614764-0.582982j 0.0968007+0.323721j 0.839659-0.0620654j -0.887991-1.47412j 0.790753+0.274153j 0.0607858+0.24124j -0.297495-0.000524333j -0.268619+0.50708j -0.258668+0.336136j -0.141018-0.35433j -0.0856233+0.0707886j -1.56218-0.463774j -0.48492+0.287118j 0.490068+0.394676j -0.824082+0.560309j 0.257736+1.30587j 0.163783+1.38387j -0.212612-0.930509j -0.353399-0.463194j -0.124192+0.26091j -0.0715387+1.31245j -1.21708+0.064642j -0.3298+1.00437j 0.203692+0.481448j 0.36683-1.18803j 0.412472-1.41105j 0.464193-0.94634j 0.731809-0.855999j 0.0161053+0.693017j -1.37402+0.206518j 2.24065+0.0573917j -0.128739-1.20074j 0.816405-0.263633j -0.260288-1.92104j 0.301603+0.0805152j -0.863979-0.0377874j 
-0.978096-0.28455j -0.913893+1.12394j 0.103478+0.250429j 0.887268-0.449218j 0.0674755+0.661921j -1.07564-0.0978845j 0.129601-0.740958j 0.775096-0.0212257j -0.381654-0.45364j 0.548209+0.553497j -0.0251705-0.388495j 0.213972-0.461774j -0.587245+0.689769j -0.211524-0.102749j 0.147932+0.445591j -0.340653+0.376347j -0.43-0.0646707j 0.222061+1.02109j -0.500465-0.0398237j -0.533487-0.235161j -0.756626-0.336135j -0.259468-0.530319j -0.666551-0.13764j 0.0553+0.70624j 0.537984+0.133425j -0.353026-0.639108j -0.868662+0.391558j -0.306798-0.245832j -0.0390974-1.20427j -0.172699+0.50798j -0.497606+0.788766j 0.169482-0.0313143j -1.12031+0.952306j -1.29796+0.201219j 1.35054+0.759543j 0.0929821-0.728866j -0.534102+0.239306j 0.80611+1.61519j 0.243596-1.49416j -1.04463+0.387258j 0.26439+0.179201j -0.00924771-0.0513367j 0.688761-0.63279j -0.322151+0.384741j 0.161046-0.288775j 0.77012+0.767665j 0.313221-0.321458j -0.273531-0.541956j 0.489204-0.616302j 0.710625+0.0544757j -0.504301-0.418794j 0.305299+0.306072j -0.554032-0.348636j -0.343491+0.206993j 0.378695-0.329393j -0.0798355+0.0891606j -0.843415+0.379518j 0.467196-0.0657301j -0.823394-0.340476j 0.703327-0.630595j -0.166297+0.197996j -0.167911-0.416522j 0.344996-0.606509j -0.247689-0.157236j -0.056535+0.777492j -0.22961+0.729705j -0.318253+0.492544j 0.900321+0.257141j -0.00830416-0.504497j 0.229186+1.05694j -0.0877462-0.057708j 0.77454+0.589298j -0.572071-0.270044j -1.08864+0.483833j -0.116635-1.51528j 0.046723-0.415885j 1.07153+0.289845j -1.21764+0.623107j 0.39138-0.223935j -0.984604-0.207011j 0.734342+0.453541j 1.18013+1.23071j 1.15331-0.233887j -0.0711663-1.19184j -1.68132+0.221148j 0.707664-0.433345j -0.378014-1.09167j -1.9833-0.240303j -0.77311+0.821286j -0.225836-0.0860854j -0.205554+0.107428j -0.0921169-0.625695j -0.182375-0.0637336j -0.501856-0.030535j 0.842303-0.524114j -0.373978-0.213956j -0.0906982-0.193924j -0.142112+0.0858833j -0.365373+0.223666j 0.523598+0.174515j -0.337028+0.602601j 0.153348+0.326052j 0.32181+0.668379j -0.0292064+0.600371j 0.475656+0.27231j 0.391427-0.0550145j -0.313397-0.624257j -0.442242-0.731178j -0.477501+0.409941j 0.0170847-0.459894j -0.0420632+0.498823j -0.181989-0.084065j 0.82231-0.890604j 0.132619+0.0616765j -0.770808+0.193195j 0.639737+0.489583j -0.0836878+0.286306j 0.208054-0.341425j -0.287333-0.0237565j -0.146704+0.117503j 0.0782131-0.402603j 0.142231-0.446176j -0.0617222-0.584498j -0.927905-0.251419j 1.35652-0.993548j -0.567734-0.552312j -0.301867-0.20575j 0.0218858+0.794057j -0.214261+0.237508j -0.523072+0.1153j -0.67357-0.257094j -0.721444+0.188216j -0.196152-0.0936863j -0.659834-0.559486j 0.0645136+0.317667j -0.173671+0.302721j 0.520087-0.722138j 0.553281-0.161j 0.394343-0.0687354j -0.175828-0.380128j 1.01956+0.145664j -0.93487+0.386323j -0.19333-0.36031j -0.304883-0.00823668j 0.401211+0.442813j -0.475834-1.02721j 0.293097-0.300292j 0.215723-0.315812j -0.59444-0.217866j -0.578498+0.126125j 0.0212326-0.0724541j 0.251008-0.755558j -0.244038-0.668729j 0.368041-0.128137j 1.14563-0.423499j 0.804211-1.2252j -0.0518054-1.48313j 0.0873659-0.0554856j -0.185743+0.0439338j 0.313869-0.206137j -0.249042+0.0710468j 0.343318+0.25996j 0.365892+0.0962627j -0.0362017+1.10292j 0.375261+1.80165j -0.584217-0.0449848j 0.045826+0.358038j -0.203976+0.184972j -1.13081+0.527966j -1.09959+0.723222j -0.45134+0.0623957j 0.126614-0.268143j -0.123318+0.104942j 0.623444-0.375183j -0.590168-0.240842j 0.31226-0.0638148j -0.935321-1.21882j -0.664045-0.43391j 1.61905+0.114377j 0.396834-0.220288j -0.00863685+0.30722j 0.141938-0.635566j 0.167282-0.735832j -1.06599+0.400025j -1.73502-0.00394432j -0.520286-0.0824976j -0.313083-0.515568j 0.165389-0.451566j 0.271362+1.01115j -1.22874+0.495419j -0.415805-1.10883j -0.585925+0.280575j -0.304457-0.0957351j -0.651674+0.0987177j 0.600452-1.39321j -1.42461+0.772284j -0.382081-0.791644j -0.916141-0.573158j 0.234976+0.250285j 0.2626+0.30423j -1.04996-0.146571j 0.767842-1.52537j -0.714506+0.133585j 1.12602-0.84631j -0.805031+0.336551j 1.28117+0.733833j 0.394849-1.45495j 1.11486+0.442281j -0.374339+1.93066j -0.471352-1.23487j 
0.308849-0.692339j -0.408347+0.718254j -1.53924-1.52516j 0.208883+1.57179j 1.10288-0.315365j -0.0998034-0.220128j 0.834839+0.974497j -0.599866+0.487115j 1.50114-0.116099j -0.743379+0.907165j 0.747949+0.737593j 0.571782+0.801484j -0.774428-1.43199j 0.636126-0.667717j -0.915053-0.343825j 0.198031-0.501539j 0.538947+0.28887j -0.693131-0.341192j -0.149585+0.374603j 0.441742+0.132889j 0.322059-0.161313j 0.56256+0.361518j 0.450579-0.211077j 0.343447-0.0951198j 0.161062+0.00126957j 0.137516+0.00789446j 0.28443-0.483387j -0.0110606+0.140369j -0.037466-0.30972j 0.0663207+0.908307j 0.0543484+0.139143j -0.083883-0.332855j -0.705802+0.250978j -1.25591+0.0275796j 0.4201-0.388123j 0.121241-0.306205j -0.274038+0.545884j 0.156111+1.25497j -0.418878-0.965009j -0.832155+0.291378j -0.359593-0.0863511j -0.560691+0.104346j -0.239099+0.565647j 0.321907-0.764886j 0.226845-0.114787j 0.0541817-0.264602j 0.116747+0.616849j 0.476468+0.264139j -0.308023+0.444496j -0.191944-0.792939j -0.324258+0.548119j 0.393429+0.960666j 0.203917-0.313805j 0.509738+0.280127j 0.113684+1.05022j 0.262297-0.0146319j 1.02759-0.108015j 1.04704-1.14389j -1.28535+0.971893j -0.412793+0.485241j 0.0814587+0.321619j -0.789518+0.756319j 0.262515+0.961627j -1.01452+0.62996j 0.540206+0.583224j 0.113165-1.52225j 0.238111-0.383533j -0.909032+0.150755j -1.72646-0.929868j 1.10027+0.233448j -0.533983-0.319297j -0.710521-0.73978j -1.03847+0.736043j 1.06909-0.949593j 0.449342+0.891535j -0.153636-0.0487493j -1.78906+0.420127j 0.557616+1.10905j -0.844874-1.88863j 0.782811+0.0784257j -0.643751-0.303328j -1.21738+0.0326344j -1.07703+0.311387j 0.536457+1.17865j 1.45164+0.608321j 0.64433+0.459268j 0.613332+0.654129j 1.12512-0.641523j 0.0975742-0.858082j 0.288901-0.102194j -0.279433-0.29234j 0.396577+0.371757j 0.270196-0.866224j 0.479293+0.16365j 0.201819+0.178494j 0.41553-0.512585j -0.157867+0.329128j -0.338859-0.112015j 0.0449644-0.278883j -0.321847-0.506485j -0.61482+0.0714753j -1.03437+0.134275j 0.686564-0.214023j -0.14982+0.109103j 0.391014+0.250534j 0.487186-0.100451j 0.594623-0.436111j 0.111485-0.234893j -0.899053-0.354439j 0.0652247+0.733368j -0.279175-0.0212422j 0.466034+0.945543j -0.0815416-0.53721j -0.59231+0.0643731j -0.444729-0.197344j 0.880961+0.124467j 0.0927139+0.33525j -0.187212+0.247414j -0.14116-0.195264j 0.748419+0.711034j 0.05472-0.89293j 0.208945-0.645923j 0.30174-0.725254j -0.778308-0.583519j 0.66128+0.355713j 0.286864+0.488932j -0.150044+0.0687846j -0.383169+0.074782j -0.00836334-0.466948j -0.739514-0.335108j -0.458606+0.953722j 0.257272+0.133416j 0.320236-0.36847j -0.564475-0.577901j 0.696142+0.193175j -0.039806+0.274968j 0.224632-1.13579j -0.532725-0.396457j 0.570561-0.353901j -0.5846-0.397228j 0.385218-0.308545j -0.169143-0.827205j -0.31752-0.400298j -0.421751+0.00931517j -0.075155-0.353544j 0.372151+0.172675j -0.113864-0.0387964j -0.00787537-0.314912j -0.644965-0.318415j -0.999832-0.116633j -0.810155+0.0360286j -0.038238+0.0881811j -0.23345-0.0846349j 0.237214-0.742928j 1.09667+0.735945j -0.582451-0.319907j -0.0133326-0.820842j 0.172388+0.40274j 0.0349191+0.240496j 0.973232-0.279596j 0.0302255-0.871793j 0.691041-0.0178494j 0.656904-0.459838j -0.444711+1.38471j 0.406249+0.17142j 0.28795-0.186254j 0.487252+0.0191303j 0.0612139+0.0657071j 0.163265-0.405288j 0.531426-0.0788887j -0.676385-0.187864j -0.0088804-0.297814j 0.245114-0.0401022j 0.344636-0.706651j -0.316026+1.44863j 0.232299-0.57768j 0.134978-0.835585j 0.31755-0.361222j 0.916738+0.18479j 0.198658-0.635664j 0.467431+0.827113j 0.103484+0.00606044j -0.284107+0.215942j -1.41646+0.0504296j -0.0131505+0.263147j -0.0176129+0.824106j -0.502527-0.164636j 0.661612+0.442097j 0.527387-0.204085j 0.138133-0.05306j 0.668105+0.371952j 0.144129+0.927038j -1.11732+0.128447j 0.137486+0.0863841j 0.316079-0.424446j -0.840219+0.335575j 0.707142+0.110546j -0.160462+0.609772j 0.140597-0.898643j -0.565936+0.20313j 0.258172+0.0438624j -0.604495-0.371046j 0.05749+0.430288j 0.233247+0.374701j 0.33744-0.118923j -0.662928+0.0314933j -0.155489-0.26219j -0.386038+0.1028j 0.048915-0.101547j 0.059108+0.0664177j 
0.708934-0.620374j 0.360872-0.946367j -0.667556+1.15792j 0.910702-0.558542j -0.0975379-0.597144j -0.252382+0.347263j -0.197246-0.99389j 1.51949-0.412234j -0.245054-0.146144j 0.253616+1.34315j -0.844527+0.069075j 0.00262652+0.173224j -0.0260969+0.304946j 1.09897+0.225369j 0.463208-0.409171j 0.491328+0.467257j -0.551093+0.85074j 0.524733+0.0656153j -1.48404+0.0649664j -0.582369-0.415597j -0.599786+0.575987j 0.0186077-0.516637j 0.705033+0.478308j -0.194266+1.78289j -0.236213+0.681518j -0.251737-1.9968j 0.812817-1.01069j -0.494531-0.227459j 0.429791-0.252369j -0.868794-0.0936978j -1.43063-0.102645j 0.244933-0.377348j -2.32159+0.124326j -0.20554-1.61181j -0.672468+0.453299j 0.370441-0.284759j -0.612007-0.23987j -0.887138+1.70677j 0.991476+0.00335107j -0.679027-0.383475j -0.150728-0.394985j -0.7256-0.357213j -0.337313+0.0107956j 0.192953-0.0899752j 0.760348+0.414216j 0.962788-0.434922j 0.316211+0.539952j 0.0557793+0.537975j 0.423243-0.727028j -0.124261-0.535467j 0.154343-0.189325j -0.382533-0.0615181j -0.0120194-0.535909j 1.38493+1.0764j -0.101255-0.511997j 0.0840282+0.453906j 0.184617-0.50504j -0.514403+0.54352j -0.153395-0.589839j -0.568919+0.576202j -0.389571+0.70956j 0.36822-0.419623j 0.716706-1.80539j 0.171063-0.374781j -0.185186-0.375185j 0.0082129-1.12392j 0.301784-0.147504j -0.420706-0.226215j 0.339912-0.365736j -1.11679-0.559294j -0.0801396+1.1301j 0.282287+0.555381j 0.467884-0.259713j 0.651847+0.292387j -0.581029+0.0319559j 1.76862+0.79159j -0.226722+0.743943j -0.715813-0.860093j -0.435719+0.96397j 0.226854+0.600492j 0.348344-0.0419397j -0.557405-0.594304j -0.304672-0.717214j 0.984018-1.16054j 0.013543-0.0863115j -0.71441-0.204556j 0.350865+0.929376j -0.194078+0.416698j 0.581327-0.0181534j 0.293791-0.0573796j -0.358696-0.155616j 0.0488184+0.498277j 0.439429-0.486581j 0.334193+0.0446246j -0.170985-0.301074j 0.384108-0.708224j -0.373382+0.364008j -0.606759-0.294016j 0.150739+0.184683j -0.5253-0.0431792j -0.0534781-0.594914j -0.211301-0.284246j 0.533437-0.0749937j 0.229748+0.672051j 0.793352+0.095142j 1.06517-0.708139j 1.00914+0.15883j -0.800162+0.550707j -0.421628+0.628214j -0.436772-0.113758j -0.828362+0.547507j -0.381509+0.207262j 0.152327+0.0959624j 0.0244569+0.703408j 0.887522+0.310024j -0.123007-0.408234j 0.380227+0.146014j 0.642445+0.164848j -0.480927-0.11169j 0.218336+1.46658j -0.469167-0.0162839j -0.184661-0.56033j -0.878078+0.335187j -0.670564+0.46256j 0.249684-1.79552j -1.01746+0.0969735j -0.700835-0.585185j -0.420131+0.0610327j -0.00451996-0.450467j -1.45715-1.06988j -0.278225-0.39037j 0.286786+0.392512j -1.04889-0.0665561j -0.400197+1.1325j -0.622367+0.505356j 0.655504+0.264492j 0.587329+0.121131j -1.34887+0.667078j -0.0798203-0.420415j -0.565839+0.152352j 1.06764-0.7571j -0.419836+0.803358j -0.543172-0.0316418j -0.0640041+0.252189j 0.077495-0.0375049j 0.256835-0.0330985j 0.100841-0.394144j -0.911252-0.243645j -0.923235+0.626805j 0.319036+0.449604j 0.804338-0.395192j -0.12781-0.812706j -0.328707-0.833633j 0.261436-0.908539j -0.820792-0.755606j -0.273171+0.297806j -0.917364-2.27023j -0.519173-0.980418j 0.033268+0.536482j -0.690445+1.08558j -0.817617-0.543965j 0.440874-0.285576j -0.0820994-0.633461j 1.60005+0.343649j 0.616564+0.586064j -0.858522+0.0383442j 0.461138+0.443627j 0.169414+0.246476j -0.116689-0.369376j 0.201184-0.0427513j 0.251896+0.537936j -1.27113-0.612708j -0.512015+0.35785j -0.468202-1.04246j -0.00176372-0.925476j -0.203511+0.0215872j 0.63359+0.566287j -0.0637776+0.945816j 2.06777-1.32105j -0.311825-0.615591j 0.713919-0.201202j 0.0413576-0.0196089j 0.0381574-0.0485583j 0.572583+1.19576j -0.771959+0.488101j -0.273833+0.177567j -0.699508+1.12396j 0.116386-0.743962j 0.16299+1.10285j 0.0437356-0.517269j -0.0544391+0.604383j -0.0142647-0.297682j -0.0510449+0.993761j -0.813589+0.665487j -0.194388+0.273206j 0.381751+2.22813j -0.0848373-0.0976006j 0.181847-0.0699486j -1.04687-0.292856j -0.146966-0.269205j -0.905728-0.498224j -0.3154-1.50589j 0.873023-0.260095j -0.290084-0.53272j 0.305305-1.39549j -0.112666+0.314279j -0.0580663-1.77748j -0.542035-0.0190955j -0.163433+1.17181j -0.460222-0.312727j 
-0.0623807-0.0808011j 0.795183-0.154749j -0.65199+0.742264j 1.19101+0.605232j -0.832068+0.0493041j -0.311906-1.10234j 0.157579+0.0240574j -0.583433+0.797465j -0.502361+0.270208j -0.777684-1.6214j -0.972888-0.255311j -0.268745+0.569173j 1.9904-0.168522j 0.60486+0.843192j 0.646222-0.974302j 0.0933236-0.341147j 0.866171+0.0445418j 0.257514-0.093196j 0.545138+0.766112j 0.661493-0.131995j -0.0209235+1.49755j -0.924437-0.825711j 0.344072-1.13512j 0.138643-0.774666j -1.37014-0.886543j -2.71151-0.84765j -1.4404-0.845293j 0.749934-0.461243j -0.496426-0.275043j 0.00546462+0.394693j 0.191301-0.535057j -1.8224+1.34676j -0.39092+2.4768j -0.877559+0.286463j 0.326463+1.02121j 1.00314+0.127685j 0.863731+0.869023j 1.54148+0.512509j 0.127919-0.555776j -0.0755917+0.6629j -0.186259+0.0134704j -0.471276+0.599338j -0.202907-0.225899j 0.106536-0.184414j 0.185931-0.714419j 0.496212-0.992903j -0.289458-0.709247j 0.462477-0.670617j -0.918672-0.2731j -0.380292-0.783885j 0.0336829-0.100823j -0.000621324-0.0625551j -1.74504+0.720732j -0.639957-0.827338j 0.289662+0.361401j 0.322365+0.210033j 0.559269+0.274404j 0.0472018+0.60046j -0.459119+0.163976j -0.127948-0.554989j 1.33599-0.626261j -0.148618+1.82713j 0.0133545+0.514201j -0.532645-0.384194j 0.0512211-0.0394199j 0.00787545+0.78157j 0.104135-0.177131j -0.204287+0.120123j 0.258957-0.0213206j 0.410387+0.660132j -0.0397349+0.40988j -0.701185-0.976859j -0.283003-0.202564j -0.150739-0.886021j 0.126434+0.236332j -1.28259+0.944166j -0.073599+0.0990864j -0.172606+0.0563836j -0.104187-0.849921j 0.551215-0.273661j 0.197605-0.292807j -0.16274-0.204103j 0.196791+0.726239j 1.04602+0.820775j 0.177977+0.292734j 0.577228+0.226201j 0.0966299+0.406345j 0.0804893-0.891923j -0.259641-0.129524j 0.0545411-0.0596047j -0.162962+0.225657j -0.0466933+0.143197j -0.0667063-0.401165j -0.0945303+0.132514j -0.345127-0.299683j 0.296156+0.187286j -0.148136+0.108588j 0.0836508+0.264215j -0.577566-0.0235371j 0.0480884-0.291588j -0.301991+0.339332j -0.0834792-0.186458j 0.616303-0.449249j 0.354079-0.166728j 0.0594482+0.23348j -0.0579648+0.394208j -0.464845+0.80884j 0.715878-0.623452j 0.406201-0.751581j -0.0955888-1.09936j -0.983806+0.397434j 0.0779499+0.382992j -0.254824-0.832795j -0.972207+0.287186j -0.450971+0.89048j 0.00891358+0.210618j 0.358897+0.0946998j -0.769547+0.560621j 0.247969+0.208158j -0.330348+0.113806j 1.95737+1.10535j 1.41589+1.12848j 1.31004+0.615334j 0.0377198-0.392146j 1.07253-0.677307j -0.395868-1.21276j 0.109978-0.588659j 0.230803-0.0896476j -0.326227-0.474035j 0.793008-0.346684j -0.33405+0.361688j 0.108768+0.144607j 0.345226-1.07763j -1.42562+0.264744j -0.00761012+0.0470436j 0.319183+0.119423j -0.67887+0.338119j -0.515999-0.769132j 0.53478+1.62354j 1.30929-1.16156j 0.517996+0.0235679j -0.534306-0.211793j 1.0278-0.638868j 0.275798-1.04503j -0.159885+0.0230124j 0.111519-0.0375919j 0.993509-1.50552j 0.547764-1.6995j 0.496549-1.37219j 0.306574-1.80878j 0.0624236-0.264313j 0.150107-0.330105j 0.0211093+0.535783j -0.154595+0.335269j 0.413367-0.913256j -0.180598-0.374909j 0.895455-0.53496j 0.266919-0.220233j 0.0604852+0.563897j -1.16055-0.616594j -0.190875-0.367597j -0.44073+2.1551j 1.37778+1.72053j 0.363951+0.80148j -0.487213-0.0580858j -0.0770451-0.190156j -0.00891626-0.0433193j -0.556892-0.404254j -0.071008-0.0867677j 0.35274-0.183376j 0.579969-1.27483j 0.660863-0.496688j -2.39682+0.331693j 1.97606-0.14785j 0.0801945+0.127817j -0.109389+0.0190811j -0.484555+0.435519j -0.38978+0.154156j 0.391024+0.81878j 2.37494+0.0981876j -1.27074+1.58741j 0.0470908+0.0711506j -0.0194099-0.0524273j 0.0751672+0.459454j -0.515197-0.90006j 0.313436-0.977117j -0.279796+0.492158j -0.119927-0.495445j -0.971249-0.305961j 0.754906-0.297893j -0.111352-0.0718239j -1.46641+1.73975j -1.23274-1.04396j -1.44643-1.27241j -0.0585141-0.0175431j -0.68774-0.106335j -0.750646-0.00932094j 0.836554-0.472325j 0.454849-0.574106j -0.596115+0.132936j -0.310637+0.848325j 1.38713-0.231243j 0.431924+0.147932j 0.018538+0.0600937j 0.0720914-0.065491j -0.161001-0.384805j 0.863281-0.161282j -0.308484-0.102338j -0.54104+0.0400293j 0.160197-0.13694j 
