1.46903-0.239202j -0.107966+2.23823j -1.43382-0.406171j 1.61841-0.284113j 0.440386+2.70635j 1.09593+0.340297j -2.46639+0.700263j 0.373054+1.51666j 1.18859+0.147295j -0.492586-0.539334j -0.0594662+1.91582j 0.663444-1.07667j -1.17178-0.316909j 1.49523-0.495382j -0.720798-0.424726j -1.24457-0.211745j -0.609855+0.745715j 0.457218-0.633073j -0.675625-1.08282j 0.586264+1.37406j -0.493165+0.325954j -0.852219+0.538531j -0.372792-0.470262j 0.361097-0.254469j 0.78608-0.668586j -1.67588-0.611784j -0.119396+0.189318j 0.559713+0.782379j -0.458896+1.88948j -0.7628+0.255162j -0.0246134+2.36528j -0.315886+0.405629j -0.364026+0.122114j -0.591916+0.58702j 0.162118-0.0454506j 2.3358+0.550876j -0.391388+0.104322j -0.253162+0.860048j 2.68103-0.738943j 0.133015-0.604845j 0.389648+0.120922j -0.408129-0.480772j 0.109352+0.0368211j 0.529394-2.47443j 0.018799-0.163509j -0.112135-0.117869j -0.469285-1.1218j -1.72201-0.776989j 1.37463+1.59347j -2.22146-0.380284j -0.329322+0.217322j 0.240035+0.380213j -0.889724+2.84664j 0.431251+0.115704j -1.65156-0.218363j -0.192532+0.0986611j -0.830339-0.449845j -0.289751+0.270125j -0.125859-0.707347j 0.504059+1.73923j -0.169659+1.39412j -0.883266+0.307347j -0.0228865+0.506268j 0.428341+0.543372j -2.93257+1.23404j 0.774775-0.444341j -0.180458+0.256107j 0.909017+0.114228j 0.650607-0.0232486j -0.108203+1.27133j -0.932737-0.139684j 0.138224+0.329342j -0.904776+1.0205j -0.782251-2.45511j 0.408651-0.0966891j 0.480583-0.26508j 0.0547544+0.318289j -0.824402-0.462688j 0.888053+1.40472j -1.01376-1.25328j 1.67223+0.70879j -0.155697+0.165452j -0.138067+0.670771j 0.863043+0.690785j -1.08006+0.780001j -0.325788-0.0734727j -0.684298-0.461917j -0.214389+0.441572j -0.894828-0.0100771j 1.11904+0.481553j 2.5032-0.462886j -0.0710269-0.125924j 0.439888-0.16699j -0.0487212-1.00172j -0.122205-0.773593j 0.268659+0.88696j 0.698413-0.816111j -1.09323+0.704556j -0.463565+1.68408j -0.650462-0.629357j 0.398627+1.55486j 0.85824-0.70754j 1.01242-0.294855j 0.120132-0.197129j 0.173043-1.10958j 0.0597469-0.789355j 0.37041+0.0889341j 0.0385639-0.0502106j -0.811325-2.60161j -1.07954-0.0665137j 0.654795-0.49169j 0.49487-0.982611j 0.757157+0.577056j -0.13966-1.11369j 1.34704-0.562614j -1.91073-0.70782j 0.0870159-0.949426j 0.275577-0.0560837j -0.89407-0.465906j -0.912376+0.100809j 1.8415-0.441726j 1.15561-1.34974j 0.453912+1.3087j 1.12654-1.99586j 0.230446-0.889371j -0.369819-0.550048j 0.96864-0.108926j -2.22934-1.06839j -0.656976-0.431903j 0.417391-1.45957j 
0.394825+2.10985j -3.20999-0.0837333j 0.537893-2.05665j -0.123806+0.136299j -0.155131-0.24238j -0.105332-0.052622j 0.172509-0.0761833j -0.0252468-0.0797461j 0.215845-0.736713j 0.221483-1.735j 1.71724+0.0865272j 2.87894+0.305875j -0.0743042+1.35046j -0.388122-1.97902j 0.634291-1.57534j -0.456049-2.42749j 1.09103-0.0492045j 1.03236+0.85211j -1.98351+1.03236j -1.79796+0.655995j 0.763913+1.23659j -0.364796-0.81636j 0.291479+0.607518j -0.240939-0.840872j -0.714422+0.54681j -0.338098-0.125391j 1.60883-0.892442j -0.101191-0.415556j 0.484469+1.03062j 0.0493485-0.377935j -1.06527-0.992406j 0.086702+0.237712j -1.15484-0.945602j 0.948788+0.682733j 0.346372-0.236876j -0.121069+0.169914j -1.55051+1.02243j -0.180917-0.0683036j -0.343263+0.485463j 0.0704783+0.00415665j -0.0950903+0.105738j -0.00164205-0.289188j 0.464752-1.68319j 0.0777662+0.122397j 0.0847398-1.30393j -0.774218-1.28983j 0.465595+0.359706j -0.135252-0.065872j -0.214171-0.158002j 0.388418+0.02711j -2.04502+0.335603j -0.16085+0.372439j 0.409997-0.372559j 0.299057+1.06043j 0.268182+0.399978j 0.61651-0.760271j -0.939429+0.182768j -0.885865-0.174505j 1.32055+0.36797j 1.30939-1.00879j 0.75426+1.91912j 0.0961011-1.11493j 0.307196+1.51035j 0.367222+0.992039j 1.82049+1.70503j 0.96418+0.73264j 2.03316+0.033851j 0.876962-0.801331j 1.70927-0.88312j -1.19685+1.21973j -0.141115+0.660395j 0.530459+0.0258455j -1.23904+0.905588j -1.42429+1.81521j 0.126985+0.254898j 0.766482-1.06462j 0.257526+0.0982102j 0.127917-1.04024j 1.06658+1.20863j 0.0756919+2.62586j -0.0760264-1.70449j 0.162815-0.0177478j 1.09406+1.10928j 0.401906+0.796316j -0.691893-0.196227j 0.746986+1.01848j -1.85063-0.472831j 0.713883+0.127296j -0.80699+0.0936516j 1.3811+0.621737j -1.58555-0.962919j 0.307982-0.0809653j -0.32507-0.085083j -1.2212+0.0160963j -0.992664+0.265172j -1.35479+0.664834j -0.98349+0.0470743j -1.54571+1.36846j 1.8111-1.21052j 0.504571-0.932502j 1.18141-1.17525j 0.878353-0.564935j -0.420926-0.264604j 0.202727-0.491522j -0.0191433-0.64127j -0.631266-2.01565j 0.0576762-0.453487j 0.0495283-1.85364j -0.826052+1.02452j 0.851272+0.83144j -0.284653-0.88894j 0.493593+0.133853j 1.8562+1.64345j -0.68598+0.583538j -0.953506-0.477416j 0.518959+0.364478j -2.05011-0.830884j 1.28456-0.63746j 0.399407-0.70537j -1.63991+1.64638j -1.67672-1.12227j 0.0830451-0.507477j 0.659611-1.06911j -0.0517284-0.139402j -1.1574-1.2215j -0.435544+1.96468j -0.540272-1.19831j -0.64556+0.628828j -1.3326+0.642188j -0.82101-0.50688j 
-1.4899+0.360033j -0.0527727-2.28464j 1.47965+0.31365j 0.0672037-1.71825j 2.92416+0.204848j 0.693753-1.07618j -0.00205725+2.7467j 1.64865+0.10013j 1.33977-0.0799842j -0.506739-0.437485j 0.217396+2.25727j 0.360646-1.13128j -1.49121-0.236355j 1.77105-0.588008j -0.844065-0.29903j -1.3193+0.112227j -0.693642+1.04548j 0.420655-0.768097j -0.728951-1.31237j 0.864145+1.48332j -0.590688+0.340824j -0.911445+0.618809j 0.90666-1.13694j 0.907444-0.482302j 2.56323+1.57735j -0.0848837-1.13335j 0.854656+0.763433j -1.48402+2.49739j -1.04248+0.0758257j 0.360555-2.87236j -0.90483+0.830542j -0.819107-0.476001j -1.11404-1.19148j -2.22709-0.886925j 0.0383165+0.0696989j -0.0225186+0.885623j -0.0247235-0.314805j -2.86779+0.348647j 0.333157+0.993112j 1.89237-0.715811j -0.045797+0.219135j 1.03388-1.71751j -0.152398+0.381266j 0.938151-0.0726173j -0.0112637+0.144886j 0.102705+0.405024j 1.13081+1.0921j -1.03043-2.69104j -0.655839+0.313009j -0.120196-0.820368j 0.378688+0.308661j -1.37916+1.04223j -1.09237+0.0241992j 0.357205-0.193354j -0.0591944-0.577648j -0.734695-1.19597j 0.484114+0.324595j 0.806572+0.96142j 1.69955-1.31675j 0.233615-0.370917j 1.06928-1.55801j -1.16182-1.51998j 1.24756-1.52749j -0.44726+0.370859j 0.676575+0.75057j 1.1434+0.364441j -0.505418-0.931012j -1.85464-0.690929j -1.25704-1.1053j 0.370275+0.839271j 2.47794-0.887182j 0.361668-0.306002j -0.770549-0.676704j -0.052974+0.511129j -0.20222+0.42414j -1.33232-0.483383j 0.119051-0.423808j 0.087958-0.952627j 1.0042-2.27465j 0.236219+0.858183j 0.109304+0.857824j 0.0495138+0.108715j 0.50684-1.02462j -0.419329+0.504683j -0.682531-0.505837j 1.27363+0.571458j 1.13043+2.21632j -0.000294783-0.321132j 0.905602+0.960891j -0.0473794+1.00447j -0.391018-0.0550945j 0.319978-0.218785j -0.0544229+0.284638j -0.0360188+0.696272j 0.279944+0.435625j -1.14213+0.452114j -0.107087-0.0457521j 2.68085+0.431238j 0.349812-0.399611j 0.725687-0.947431j -0.0863759-0.597776j 0.568385+0.508472j -0.227981-0.225792j -0.453685+0.116758j 0.153358+0.353037j -1.45978+2.21443j -0.207885+0.0374167j 0.623054-0.683511j 0.329298+0.203772j 0.614439+0.143098j 0.123481-0.122128j 0.564397+2.05316j 0.423062-1.85729j -0.183681+0.417462j -0.585747-0.238337j 0.668813-0.448566j -0.284453-0.370097j -2.01725-0.2225j 0.419491-0.532717j 1.67693+0.20409j -1.08881-0.0881472j 0.686941+0.432581j 0.954496-0.63209j 0.71878+0.103752j 0.0682402+1.34939j 0.0194905+0.652872j -0.666921-0.941827j 0.184348-0.671287j -0.409381+0.404282j 0.107672-0.00927144j 
-1.5213+0.741175j -0.778021-0.615684j 0.291301-1.62958j -2.03261+0.936275j -0.709757-1.57928j 0.626911+0.100384j -0.437672-1.60298j -2.1772+0.69815j -1.72214+0.16186j 0.826655-0.463526j 0.0560582-1.76798j 0.766519+1.00591j -0.188817+0.274396j -0.583776+0.75273j -0.0946779+0.400835j 0.123043-1.09033j -0.453521+0.14408j -0.0995015-0.821827j 1.19028-0.207718j -0.851463+1.45113j -0.025038-1.00992j -1.6505-1.0109j 0.974369+0.553865j -1.12049+0.31062j -0.721694+0.95582j 1.21977+1.12629j -0.0925496-0.990965j 0.0798061-0.534748j 0.626715-0.680629j 0.797616-0.327569j 0.208093-1.32279j -0.204526+0.15895j -0.413169+0.873166j 0.0791848-0.401974j 0.143762+0.454254j -0.0224823-0.599698j -0.095401-0.562876j -0.0699939-0.587535j -1.07148+0.504197j 0.12404+0.0603732j -0.276015+0.679192j 0.133531-0.376251j -0.941654+0.444539j -0.31458-0.437739j -0.0554697+0.314485j 0.554536+0.257671j 0.891731+0.622703j 1.02415-0.530455j -0.5803+0.118742j -0.48068-0.291364j 1.09052+0.234025j -0.552381-0.214402j -1.48466-0.919683j 0.111945-0.669056j 0.585118-1.6797j 0.183808-0.329679j 0.880606+0.866223j -0.199273+0.393762j 0.182632+0.511964j -0.0143166-0.765444j 0.947553-1.05815j 0.327115+0.0390329j 0.660226+0.237878j -2.13286+0.686255j 1.11932+0.00368963j -0.349851+0.253618j 0.164509-0.567779j 0.129462-0.350293j -0.0510812-0.175986j 0.668959-0.105443j 0.777239-0.0591424j 0.00136644+0.895227j -1.05909-2.55969j -0.25531+0.677442j 0.233952-0.368768j -0.238336-0.261944j -0.207373-0.146701j 0.617826+0.00707402j 0.148544+0.0654701j 0.451556+0.468994j -0.389526-0.40675j -0.709919+0.0634691j 0.221051+0.195666j -1.10394-0.985354j -0.320093-0.0406729j -0.284106-0.105338j 0.841904+0.600523j 0.0897052+0.228828j -0.0290358-0.0750674j -0.966532+1.67799j -0.383144+0.0915393j 0.231439-0.529873j 0.79907+1.19202j -0.461951+0.421186j 0.0288813-0.102261j -0.427302-0.448046j -0.00344098-0.22976j -0.249787-0.0767719j 0.0371096-1.2136j 0.08693-0.356527j -0.0796667+0.111079j -1.14815+0.387146j -0.0276451-0.0882292j 0.371871-0.214075j -0.424883+0.59387j 0.173076+0.54412j 0.215593+0.39217j 1.51382-0.957618j 1.37744-0.992092j 0.164238+0.09937j -1.12461+0.468208j 0.376922+0.720448j -0.336296+0.408763j -0.154737-0.341773j 0.0896643+0.571598j 0.500369-0.0194112j -0.680233+0.7301j -0.7188+0.943368j 0.401733+0.707824j -0.0141917+0.240774j 0.0110156+0.944059j 2.06672+0.612092j -0.803245-0.828316j 0.867345-0.700754j 0.316834+0.13257j 0.956394+0.938245j -1.30908+0.508023j -1.18091-2.52378j -0.677139+0.62659j 1.48597-0.943481j 
-0.800788-2.50768j 1.07924-1.09585j 2.4863+0.820132j -0.72395-1.05309j 0.686093-0.560386j -0.0532412+0.368422j 0.867348-0.437787j -0.62524-1.15903j 0.0466293+0.599279j -0.490551+0.939779j -0.795804+0.110608j -0.899793-0.614763j 0.173823+0.0760383j 0.509873+0.385725j -0.135972-0.193269j 0.0179265+0.580013j 0.58701+0.328586j -0.0429464+0.268248j -0.399022-0.792654j 0.395274-0.654106j -0.89715+0.487379j 0.464732+0.386643j 0.166312-1.52669j -0.791534+0.391716j 1.65496-0.0302579j 1.1633+2.47343j -0.661133+0.295021j -0.499811+0.0439814j 1.73378-0.840473j -0.287276-0.634805j 2.1712-0.804278j 0.603739-0.334159j 1.11927+0.775284j -0.401901-0.711295j 0.736186-0.0451351j 0.907387-0.866191j -0.455379+0.171792j 0.482061+0.722458j -1.74834-0.286083j -0.473074+0.0874487j -1.03933+0.699361j -0.0948813+0.516105j 0.158054+1.85764j 0.377472-1.09934j 0.592029+0.0940642j 0.352483-1.09209j 1.02821+0.986024j 0.717044+1.25161j -0.919482+0.152878j -0.281827-0.839893j 0.736908-2.54405j 0.230632+0.0483663j -0.764856-2.11912j -2.63338-0.345366j 1.30206-0.987733j -1.15143+0.513595j 0.528113-0.0851538j 0.665687+1.09069j -0.705463-1.05096j -0.174869-0.583456j -0.115255-0.985164j -0.714289-0.063486j 1.31341-0.80857j 0.684737-1.22749j 0.0144139-0.0316683j -0.134101-0.965526j 0.361821-0.168707j -0.704139-0.296143j 0.100856-0.608957j 0.263238-0.382947j 0.55863-0.875425j 0.237992+0.563266j 1.36276+0.478018j -0.0500244-0.0345634j -0.727906+0.315802j -1.00043-0.552998j -0.362053+0.476217j -0.538676+0.702189j 0.255403+0.152968j -0.141278-0.205855j -0.0328898+0.348299j -0.0423763+0.182503j 0.586097+0.228555j 0.490876+0.158435j -0.00748506+0.0240395j -0.322432+0.515682j 1.35118-0.0385005j 0.401547+0.200358j -0.175771-0.128706j -0.591923-0.936436j -0.0494983+0.00790267j 0.278621+0.182241j -0.710528+0.0611095j 0.798669+1.00666j -0.0561622-0.156438j 0.548059-0.408748j 0.238576+0.0929129j -0.429049+0.121574j -0.0404755+0.883842j 0.266992+0.308471j 0.123847+0.301042j 0.176004-0.230735j 0.233885+0.0708517j 0.508725-0.612665j 0.0824732+0.0199342j 0.743131+0.992323j 0.46488+0.0123349j -0.227024+0.724534j 0.167294+0.980254j 0.32234-0.736077j 0.250874+0.10827j -0.635479-0.38019j -0.890151+0.600074j 0.660715+0.052659j 0.104556+0.220994j -0.561296+0.427353j 0.692776-0.579272j -0.117038+0.697085j -0.14767+0.460317j -0.10555-1.79076j -0.728527+0.461926j -0.490989+0.43185j -0.468483-0.10365j -0.730135+0.327717j 1.62522+0.139839j -0.925751+0.249465j 0.587891+0.0129511j 0.792186+0.349695j 0.0641044-1.37537j 0.271393+0.285163j 
-0.818112+0.577304j -0.530304-0.212091j -0.0146002-1.03537j 1.26491-0.295736j 0.258302+0.974625j -0.450989-0.163308j 0.206206+1.08453j 1.47797-0.16813j 1.70191+0.472163j 2.05314-1.90047j -0.0670029+1.65584j 1.67162+1.78642j 0.726621-0.0737392j 0.500681-1.39668j 0.0585506+0.923813j -0.831568-1.05061j 0.472699-1.39576j -0.496204-1.10372j -1.86915+1.58224j 0.00154885+2.1338j 1.89135+1.7463j -1.78275+0.31678j -0.288761-1.03573j -0.979187+0.488081j 0.976737-0.546359j 0.81989+1.39202j -0.55743-0.429809j -0.322289+0.198443j 0.683251-0.0770334j -0.49138-0.145547j 0.986404-0.833828j 0.388961-0.233382j 0.772434+0.401473j -0.215372-0.782046j 0.545362+0.21871j 0.561724-0.241228j -0.503201-0.34675j 0.683807+0.0891969j -0.881947+0.16924j -0.278869+0.310264j -0.485198+0.482035j 0.145366+0.493681j 0.0205008+1.33136j 0.266085-0.544281j 0.547793+0.290991j 0.459639-0.5752j 0.22565+0.18664j 1.03949+0.712769j -0.439925+0.335251j -0.373583-0.260913j 0.70386-1.63738j 0.270053-0.53142j -0.860874-0.795633j -1.64877-0.256528j 0.318605-0.954903j -0.473721+0.607244j 1.56833+0.139889j -1.81616-1.43538j -0.787147-0.10937j 2.10265-0.462216j -0.588967-1.59933j -0.0989973+0.0926912j -1.31439+3.11126j 0.301835+0.354744j 0.812351+1.77915j -0.47828-0.188013j 0.0454279+0.0509337j -0.672943-0.225978j 0.157099+1.84691j 0.217566-0.140649j -0.272616-0.901853j 1.1108+0.331159j 0.111208+0.346389j -1.17305-0.228911j 0.707669-0.564091j 1.81504-1.64903j -0.580731-2.06155j 0.349784+0.279386j 0.397284-0.576184j 0.186619+0.425157j -0.106022-0.372654j -0.890725-0.0320628j -0.61601-0.606546j 0.039649+0.316097j -0.7061-0.157973j -0.703587-0.028342j 0.0340287-1.2183j -1.0821+0.332649j -0.322194+0.320249j 0.134705-0.33377j 0.0287988-0.281205j 0.470993-0.15457j -0.890687-0.271199j -3.434+0.805111j 0.892335+0.214848j -0.146554-0.150358j -0.150826-0.276616j 0.236988+0.223448j -0.323521-0.879824j 0.165371-0.0533614j -0.77775+0.618008j 0.131582-0.0615098j -0.222273-0.155716j -0.622948+0.0821457j -0.000897821-0.332604j -0.0721658-1.35984j -0.332307+1.63785j 0.157903+0.402286j -0.458354+0.195282j 2.4149+0.993038j -1.00565-0.561337j -0.0130922+0.290074j 0.40874+0.00921111j -0.590486+0.760332j -0.296558+1.13701j -0.451385-0.463836j 0.250949+0.601036j 0.285164-0.93772j -0.0188204-0.479275j -0.421771+1.29064j -0.497176-1.67971j -0.242719+0.841441j -1.89072-2.07129j 0.198333-0.2809j -1.69336+0.366239j -1.55343-0.0235841j -0.722857+2.17365j 0.1042+0.0211251j 1.29416-0.828262j 0.674592+0.421753j 
2.50196-0.0258318j 0.697307+1.20963j -1.39509+2.07454j -0.465365+1.07523j -0.796925-0.397974j 0.441387-0.213918j -0.938277-0.516475j -0.722201+1.10633j -0.0888292+0.365313j -0.798412-0.704299j -0.250888-0.275334j 0.847617-0.843142j 0.0734914+0.130723j -0.106542+0.110519j 0.266203-0.0920971j -0.755173+0.0834814j -0.0923366+0.113444j -0.534819+0.0894165j 0.184182-0.0306716j 1.08571+0.463773j -0.0103529-0.293573j -0.479707+1.04383j -0.572808-1.42112j -3.25376+0.552426j 1.16438-1.39979j 0.217803+1.27203j -1.07815-3.24636j -0.246446+0.328023j 0.579757+0.826775j -1.7148+0.763638j 0.212583-1.02059j 0.150469-0.682327j -0.254701+1.05948j 0.257124-2.21941j 0.844572+0.885025j 0.0822235-0.224673j -1.19064-0.87137j 2.24269+0.044975j 0.0644072+0.255401j -0.165551+0.758734j 0.166649+0.190216j 1.36204+0.677803j -1.40129+1.43419j -0.330059-0.289126j 0.477308+0.595506j 1.11759-0.577198j -0.874606-1.08602j 2.63992+0.83783j 0.373592+0.621286j -0.554916+0.121752j 1.94341-0.917157j 1.04054-2.63436j -1.1825+0.223696j -1.04476-1.13379j -0.611052-1.46674j -0.217536+0.789804j 0.429135+0.942968j -0.463349-0.909059j -1.16518-0.0737294j -1.24217-0.237671j 0.803421-0.360612j -0.445488+0.45673j -1.03185+0.543251j 0.115472-0.682664j -0.000905839-1.29428j -0.657814-0.606941j 0.739355-1.10958j -0.141771+0.0642615j -0.332952+0.175546j -0.0919279+0.511453j -0.0291305-0.0751688j -0.0687724+0.442728j 0.767561+0.0605034j -0.156955+0.562762j 0.351522+0.803576j 0.698663+0.15262j 0.487289-0.5252j 0.188936+0.99249j -0.143541+0.510755j 0.78203-0.364627j -0.693373+0.658502j 0.0275176+0.978963j 0.16428+0.164854j 0.449827-0.173681j -0.217862-0.737005j 0.0290362-0.110559j -0.252867+0.0113126j -0.042543-0.326732j -0.137173-0.196891j -0.445515-0.131717j -0.63572-0.382401j 0.655448+0.357783j -0.480332+0.134753j 0.136908-1.00878j -0.145834+0.375784j 0.290107-0.689748j -0.438924+0.0200279j -0.142105-0.0631651j -1.45084+0.0460229j 0.862518+0.24657j -0.153261-0.0749113j -0.208014-0.386911j -0.275775-0.387543j 0.093432+0.266367j -0.192216-0.175767j -0.019981-0.484993j -0.508639-0.444525j 0.638937+0.394457j 0.31+0.512312j -0.626848+0.108913j 0.270321-0.506402j -1.1016+0.300444j -0.556289+0.129684j -0.515275+0.277033j -0.236531-0.484727j -0.578804-0.327196j 0.458623+0.719122j -0.159524-0.731849j -0.263158+0.748631j -0.60971-0.180224j 0.721827-0.0510218j 0.105165+0.891105j 0.742898+0.393853j 0.450759-0.433366j -0.349332-0.276421j -0.0817933-1.12869j 0.424172+0.0472336j 0.245677-1.33971j 0.462464-0.750051j 1.35556+0.128451j 
-0.187934+1.66055j -0.822687+0.352335j -1.27458-1.06333j -2.26106-0.722704j 0.612978-1.70141j 0.50486+0.644432j 0.79314-1.71398j -2.23505-1.09949j 1.14213-1.7176j -0.14767+0.781894j 1.70747+1.4335j -1.15876-0.0649102j -0.106795-0.565107j -0.298627-1.25625j -0.322882-0.414893j 0.682304+0.906485j 0.135862-1.00364j 0.66766+0.534061j -0.726322+1.66199j -0.429407-1.4951j 1.39324+0.859563j 1.79463-0.40484j -1.31858-1.63536j -0.225688-0.24714j 1.99812-1.66596j -0.865905+0.326219j -0.172582+0.13485j -0.596442+1.02002j 0.257375+0.607979j -1.53379+0.19223j 0.913652+0.73011j 0.479681-0.820638j 0.770803-0.627106j -0.120868-0.687328j 0.317787-0.357651j 0.210317+0.372576j -0.384779+0.489562j 0.994564+1.04991j 0.370375-0.583244j -0.372908+0.363722j -0.149635-0.482251j 0.492061+1.01516j 0.542824+0.734834j 0.505825+0.165634j 0.40644-0.240772j -0.194972-0.889472j -0.741376-0.572442j -0.0235501+1.48464j 0.215793-0.043633j 0.501092+0.00425178j -0.301186-1.46616j 1.13522-0.488809j 1.02504+0.0194587j -1.42961+0.19781j -0.164758+0.917614j -1.0852-1.1397j 0.0562325-1.76414j -0.130608-0.908677j 1.70616-1.5758j -0.393018+0.160019j -1.83543-0.0455312j -0.0101803-1.11543j -0.781038+0.0377799j 0.652502+0.332939j -0.161284-0.761171j 1.9753-0.0192844j -0.821585+0.954225j -0.714446-0.748898j -0.152865+0.584473j -0.894774-0.824915j -0.373826-0.363142j 0.861272-0.306054j -0.0970747+0.760032j 0.274772-0.00427869j -1.19727-0.268488j 0.779928+0.299597j 0.186425-0.229337j -1.96638-1.61679j 0.154989-0.409586j -0.0455762-0.601772j -0.349545+0.410519j 0.422384+0.363445j -0.0923924-0.582431j -0.0833687+0.33287j 0.841524+0.060392j -0.488218+0.293091j -0.0391826-1.10969j -0.156168-0.174859j -0.141615+0.13725j 0.543219-0.248528j -0.174012+0.190299j -1.22158+1.10183j 0.0211888-0.337962j -0.386026-0.0279041j 0.0659837+0.0590044j 0.465887+2.08867j -0.161134+0.109044j 0.202161+0.395382j -0.634412+0.684923j -0.817475+1.03442j 0.0372256-0.1089j 0.337956+0.2719j -0.124491-0.0118002j -0.469981-0.259594j 0.258332-0.026332j 0.51289-0.529428j -0.190309-0.100959j -0.584403-0.190104j -0.398865+0.110857j 0.0703454+0.277502j 0.220828-0.169605j 0.845916-2.43593j 0.76755-0.840329j -0.0339844+0.406652j -0.135099-0.263136j -0.338531+0.00283008j 0.765527-0.105649j 1.89538+0.466587j -1.25288-0.558224j 0.579482+0.225254j 0.216683-0.564313j -0.193268-0.332237j 0.362866-0.00495595j -0.513496-0.0986292j 0.117949-0.37069j -0.862095-0.677374j 0.427187+0.155315j -0.368638+0.679025j 0.305696-0.62442j -0.221729-0.283182j 
0.749532-0.944733j -0.324505-0.791698j 1.70561+0.37669j 1.10038-1.44075j -1.70096e-05-0.228319j -1.26762+1.2186j 1.2489-0.223151j -0.969525-2.09144j 1.27674-0.840852j -0.414354+1.1641j 0.0955423+0.462059j -0.542358+0.0382541j 1.11589-0.652694j -0.174929-0.741676j 0.512372-1.47401j 1.1755+0.6087j 0.0351751-0.641562j 1.1675+0.423835j 0.212088+0.623131j -1.11802-0.311436j 1.00992-0.019219j 0.794651-2.30384j -1.05232+0.0302127j 0.869166-0.906345j 0.119888-0.450839j -0.516716+0.205297j 0.44762+0.568596j -0.697452-0.038377j 0.762118-0.78015j -0.566783+0.694498j -0.163771+0.468583j 0.36093-0.619035j -0.229424-1.06865j 0.494409+0.428199j -0.450621-0.500465j -0.296986+0.938906j 0.688938+0.699494j 0.247245+0.266843j -0.519409-0.290401j -0.14767+0.0339088j -0.423881-0.312854j 0.564864+0.120535j 0.238886-0.61943j 0.673728+0.344274j -0.0665414-0.329454j -0.126937+0.943622j -0.352237+0.216255j 0.474947+0.434873j -0.266991-0.407476j -0.461694-0.671195j -0.181151+1.05152j 0.467096-0.561667j -0.707428-0.793332j 1.19814+0.549361j 1.70817-0.897798j 0.101066+0.367087j -1.15266-0.353664j 0.554396-0.669114j -0.149742-0.102363j 0.502431-0.198775j -0.166079+0.644885j 0.183335-0.206852j -0.572311-0.258106j 1.73999-0.585569j 0.241196+0.155294j -0.200832-0.373315j -0.257117+0.263787j -0.876367-0.255487j 0.322102-0.498692j -0.390442+0.00236958j -0.454708+0.724212j 0.510162-1.00504j 0.856286+0.686626j 0.336355-0.697279j 0.0810031+0.346145j 0.276912+0.388794j 0.304374+0.430445j -0.290707+0.164882j 0.261771-0.646663j 0.182602+0.18722j -0.25382-0.28779j -0.261377-0.447915j 0.0216785+0.0219578j -0.992485+1.49378j 0.180806+0.075633j 0.458786+0.249354j -0.748107-0.148029j -0.0124637-0.0824431j -0.391546+0.456993j -0.860652-1.4466j 0.181715+0.0545519j 0.155005+0.216544j -0.80071-1.79082j 0.43415-0.0391099j -0.0828335-0.219213j 0.319555-0.00309235j 0.087594+0.0265122j 0.218284-0.208723j 0.170475-0.360617j 0.5359-0.0608515j -0.137869-0.426347j 0.695556+0.64314j 0.148892+0.170078j -0.0681207+0.17299j 0.189522+0.198105j -0.398995-0.518641j -0.059541-0.12117j -0.567511+1.51524j -0.627172+0.990557j 0.222469+0.481551j 1.11485+0.795398j -0.331851+0.401578j -0.545673-0.40919j -0.122952-0.0275212j -0.28828+0.112574j -0.220979-0.0924363j -0.365221+0.0415838j -0.443048-0.990031j -0.000955855+0.140017j 0.583384-0.223975j 0.0743222-0.0445303j -1.25518+1.05127j 0.446663+0.0378949j 0.664305-0.414462j -0.614919+0.244079j -0.0474916-0.0902955j -0.0352898-0.741519j 1.89137-1.45825j -0.0110467-0.635916j 1.74258+2.05189j 
