0.104881+0.0608166j -0.0533576+0.0958648j 0.200086+0.117658j -0.0853309+0.199582j 0.0664685-0.0247861j 0.142992+0.056629j -0.0153282+0.0583572j 0.0659293-0.159396j -0.0941338-0.184442j -0.051815-0.0393255j 0.00332524-0.00370129j 0.11334-0.0165283j -0.0751297+0.109753j 0.120574+0.00414049j 0.0649646+0.0972065j 0.113805-0.183898j 0.0439061+0.0820483j -0.0799529+0.0692403j -0.0928327+0.10142j 0.079566+0.106898j 0.0970243-0.0737716j -0.0178809+0.0599387j 0.0765248-0.102059j 0.0741838-0.0155552j 0.0573809+0.00810416j -0.172063+0.0630696j -0.116147+0.0700634j -0.0703507-0.133393j 0.0794247+0.0541731j 0.154146+0.164691j -0.0125199+0.0117611j -0.134105-0.00502589j 0.217914+0.0144962j 0.0477426-0.184138j 0.0554986+0.00925247j -0.0147646+0.000195737j -0.0462066-0.0626565j -0.054402-0.115007j -0.0120975-0.0477568j 0.0162888-0.0259961j -0.00166329-0.00932269j -0.031305+0.0110597j -0.022487+0.00405994j 0.00621899+0.0123167j 0.00840074+0.00815138j -0.0083608+0.00877137j -0.00646448-0.0124717j -0.0151016-0.00408806j 0.00453265-0.000304802j -0.000946952-0.00403923j -0.00363271-0.0111727j 0.00436266+0.0206384j -0.00685801-0.0107279j 0.0247568+0.0103267j 0.00724437-0.00536266j 0.00443741+0.00292772j -0.0154183-0.00560525j -0.0179608+0.0467486j 0.0173885+0.000429048j -0.045436-0.00329519j 1.68143e-05+0.0183245j -0.0128787+0.0163138j -0.0548412+0.0683639j 0.00313196-0.00754604j 0.00878498-0.0204935j 0.023085+0.0220688j -0.00748105+0.00148414j 0.0198405+0.0010668j -0.00435631-0.0114687j 0.0139898-0.00395359j 0.0136195-0.00116974j 0.00601568+0.000869282j -0.0125027+0.00166047j -0.0191127-0.00816765j 0.0193196+0.0107585j -0.00979161-0.0188036j -0.00402875+0.00380589j 0.00032898+0.00262142j -0.00686705+0.00315401j 0.0171155+0.00464837j 0.00371037-0.00597617j 0.00293469+0.00550803j -0.00708823-0.00293905j 0.000438683-0.00150771j -0.00569876-0.0139841j 0.0157937+0.00512095j 0.00186237-0.028806j 0.0130043+0.0168087j 0.0165656+0.0101175j -0.0127435-0.00322007j 0.00649629+0.00439948j -0.00466-0.0172378j -0.00108349+0.0111733j 0.0190304-0.00846745j -0.0101549+0.00195017j 0.0245945-0.00588626j -0.00445404+0.00440199j -0.022271+0.00271951j 0.0129784-0.00150145j -0.00786794-0.0129186j 0.000968227-0.0184295j -0.0156616-0.0112641j 0.00288449-0.0134219j -0.00140595-0.009343j 0.00167522+0.0176717j -0.0029432+0.00467348j -0.000775284+0.00670497j -0.00537364+0.00157804j -0.00821183+0.000539275j 0.00159035+0.000759583j 0.00237894+0.000454679j -0.00020715-0.000578909j -0.00307095+0.00198143j -0.00475836+0.00949671j -0.00174186+0.00220734j 0.000892125+0.00237912j -0.00242643+0.00313456j -0.00226647+0.00257797j -0.000146124+0.00450498j 0.00470438+0.0020002j 0.00132232+0.00584304j -0.00263869+0.00177612j -0.00350598-0.00249553j 0.00219579+0.00454759j -0.00274003+0.00342296j 2.96323e-05+0.000352309j -0.0010702-0.00254523j -0.00047204+0.0039948j 0.00653705+0.00383866j 0.000982291+0.00135776j 0.0025246-0.000122121j -0.00572595-0.000805833j 0.00383284-0.0058856j 0.00123009-0.00426513j -0.0130599+0.011157j 0.00762603+0.000306882j -0.00071865-0.00217944j -0.00810789-0.015367j -0.00353238+0.000751389j -0.000477713+0.00897938j -0.00501766+0.0073953j -0.00463378-0.00555761j -0.00555773-0.00376452j -0.000755781-0.000232013j 0.00019006+0.00475988j 0.00164858-0.00345991j -0.00230426-0.00160297j -0.00229202-0.00107022j 0.00026343+0.00280265j -0.00923613+0.00784013j 0.00289259-0.00598725j -0.00665976+0.00354752j 0.00319002+0.00747872j -0.0161724-0.00681885j -0.00151403-0.00560084j -0.0142247+0.0119166j -0.007358-0.0146664j 
-0.254256-0.227288j 0.213122-0.281625j 0.0283816+0.0503214j -0.0034256-0.110249j 0.141238+0.000762782j -0.0874605+0.000786561j 0.262387-0.232061j 0.136194-0.0873512j -0.0286773-0.195654j -0.101404+0.0128027j -0.0326759-0.0435789j -0.227957-0.219699j 0.106039-0.0723345j 0.0801916+0.00785544j -0.137128-0.196796j 0.0133725+0.0237125j -0.00982292+0.113287j -0.0971055+0.0159656j -0.0377272+0.0189926j 0.0392592-0.00514535j -0.00827805+0.00770124j 0.00235173+0.0121574j -0.003705-0.0303657j 0.0755264-0.0413171j -0.0490913+0.0116107j 0.0309943+0.0419945j -0.0838327+0.00409851j -0.0153755-0.042079j 0.0407263+0.044557j 0.0412839+0.0479059j -0.0454362+0.00416662j -0.0406499+0.00274978j 0.0566676+0.00241017j 0.023062-0.039858j -0.00776497-0.0172342j 0.0228321-0.0159966j -0.0194902-0.0160282j -0.0116405-0.025372j -0.00228907-0.0040492j 0.00979463-0.00445909j 0.00801975-0.0152979j -0.0108044-0.00824329j -0.00236552+0.0212379j 0.0170712-0.0112383j -0.00875858+0.0112025j 0.00584375-0.0167372j -0.0120081+0.0115145j 0.00698762-0.00363548j 0.000955555-0.00327723j -0.00781742-0.00227685j -0.0100605-0.00390896j -0.00198009+0.00960259j -0.0223443-0.0113738j -0.0041078+0.0013055j 0.00834227+0.00455801j 0.00531979-0.00242179j -0.00561678+0.00206663j 0.00441665+0.00882867j 0.00934899-0.0146923j -0.0158221-0.00120567j 0.00763971-0.00277148j -0.00329333-0.00407304j -0.0149583+0.00929924j -0.00130394-0.0012156j 0.00114081-0.00897751j -0.00425025+0.00725819j 0.00137494+0.00190252j 0.00410976+0.00252193j 0.000941539-0.00612742j -0.0178952-0.00856289j -0.00974546-0.0132397j -0.00301439-0.00995092j -0.00445864+0.000104498j -0.00356865-0.00205372j -0.000690892+0.00917679j -0.00865621+0.00287044j 0.0112532-0.00631386j -0.00263937+2.32132e-05j 0.00533169-0.013644j 0.00526236+0.00399141j -0.00104971-0.00181932j -0.00317724-0.00111114j -0.000546454-0.00192662j 0.011633-0.0059327j -0.00958219-0.00878001j -0.00367429-0.00275551j 0.00108042-0.00338832j 0.00211166+0.00770366j 0.00412647+0.00686837j -0.000285854+0.0068613j -0.000734465+0.00458746j 0.000648102+0.00954033j 0.00482482+0.0143959j 0.00462985-0.00438977j -0.00192108+0.000546431j 0.00895344-0.00154701j 0.000776793+0.000336066j -0.00487436-0.000769732j -0.000999046+0.000697152j -0.00016207-0.00308656j 0.0042939-0.00257028j -0.000477228-0.001449j 0.00615767-0.00321899j -0.00347219+0.00949846j -0.00129208-0.00182857j -0.00083498-0.000630552j 0.00128728-0.00124813j 0.00705043+0.00225841j 0.00547686+0.00114194j 0.00308179+0.00297885j 0.00129346+0.00041295j -0.00509929+0.00982682j 0.0119944-0.00811836j 0.00546819-0.00510182j 0.00157458-0.00153159j 9.13475e-06+0.00236535j 0.00136739+0.00241865j 0.000230632-0.00100216j -0.00176041-0.00323096j 0.00108422-0.00374951j -0.00259281+0.000969442j 0.0028094+0.000815699j -0.00435302-0.00022203j -0.00671357-0.00164763j -0.00377316-0.00138592j 0.00889167+0.00476098j 0.00986532+0.00553706j 0.000410654+0.000177769j 0.00407689-0.00795204j 0.000931553+0.00174109j -0.000882244-0.00329286j -0.00115367-0.0027366j -0.00660717-0.00358327j -0.00571435-0.0035846j 0.000313222-0.000713632j 0.000205966-0.00159106j 0.0018007-0.00167781j 0.00236625-0.0016424j -0.000849077-0.000873265j 0.00142524-0.000385595j -0.000428163-0.000569977j -0.00106986+0.00184338j 0.00343166-0.000981269j -0.000240597-0.00464842j 0.00147878-0.00111935j -0.00104115+0.0017101j -0.00211198-0.0020014j -0.00129311+0.0001915j 5.91111e-05+0.000634373j -0.0017677+0.000993687j 0.00113406-8.59031e-06j 0.000280927+0.00025629j 0.00184937+0.000428695j -0.00107803-0.00125959j -0.000408405-0.000345782j -0.00193901+0.000922879j -0.00063734-0.00193347j 
0.00397056-0.0072516j -0.00142917-0.00529337j 0.0605679-0.0227059j 0.0243546+0.0424293j -0.028414-0.0190443j -0.018731-0.0232182j -0.0046217-0.00385994j -0.0247329+0.00696355j 0.000384068+0.0487551j 0.00392553+0.00900052j 0.00288147+0.00739771j -0.00293126+0.0105808j 0.0134696+0.00517254j -0.0158983+0.00843523j -0.00466912-0.0234879j -0.00610066+0.0300118j 0.0375368+0.105506j -0.0969091+0.00321881j -0.0416656+0.0313024j 0.0631754+0.0184464j 0.0177905-0.0316338j -0.0281942-0.0642245j -0.0462519-0.00296114j 0.00952302+0.0077422j -0.0779852+0.0403316j -0.0894564+0.0458439j 0.00227442-0.0186659j 0.0919263-0.0239007j 0.00947812-0.0386682j 0.023214-0.0281953j -0.0220316+0.0139496j 0.0990087-0.146929j -0.0551038-0.00873752j -0.0138943+0.0210585j -0.0488937-0.00567534j -0.0203577-0.0615303j -0.0318238-0.109946j 0.0620891+0.051558j 0.115834-0.011378j 0.0156844+0.0524168j 0.0609689-0.0889182j 0.0132641+0.0295294j -0.111276-0.0600362j -0.0801702+0.00274361j 0.0026912+0.0283995j -0.0383413+0.0566891j -0.0322004+0.0293492j 0.000102736-0.0212007j 0.0121669-0.00318109j 0.0273219+0.0934533j -0.0604328-0.070841j 0.0307527-0.0111292j 0.0489986+0.087625j -0.0806395-0.0514788j -0.0101808+0.0417819j 0.0475086+0.0190783j 0.0160126+0.00896955j 0.0438958+0.112999j 0.00476157-0.00205827j 0.00256997+0.0496912j 0.0316284+0.0508088j -0.12197-0.00575594j 0.0243486-0.13093j -0.103493-0.0247288j -0.0666255+0.0664198j 0.025975+0.089823j -0.00109534+0.00731597j -0.0796913+0.070283j -0.00495985-0.0244237j 0.025213-0.00285939j -0.0501944+0.0251681j 0.00696654-0.055408j 0.0465249+0.0192834j 0.13518-0.0214262j 0.136232+0.0549268j -0.0504072-0.0497399j 0.0238999+0.00464149j 0.0287776+0.00976647j -0.00344588+0.00343492j 0.0450659-0.00698879j -0.0342341+0.0349922j 0.00561769-0.0178588j -0.0184498-0.0247639j 0.0325222+0.000317648j 0.0168054+0.0498695j 0.0139601-0.0638425j 0.0920473-0.0425848j -0.0020666-0.065753j 0.0385486+0.0155816j 0.0628744-0.0194821j 0.0877317-0.145733j -0.0105746+0.0495285j -0.0219227-0.0301315j -0.0365955-0.0341702j 0.0245202+0.0506991j -0.0742367-0.118476j 0.0774669+0.00523764j 0.0386798+0.0052708j 0.103238-0.105271j -0.0807302-0.0486956j -0.0825595-0.0168293j 0.0602732-0.0178776j -0.0374235+0.0652284j 0.0187471+0.0179523j 0.0867555+0.0539491j -0.0978803+0.0247324j -0.0629229-0.0687076j -0.00304122+0.0228245j -0.000298806+0.0156298j -0.0296521-0.0888741j -0.0212846-0.00424428j -0.00582366+0.00563926j -0.00298456+0.00344587j -0.0206576+0.0183118j 0.0400143-0.058681j 0.00858439+0.000677764j -0.00916681+0.0511051j -0.0036781+1.48659e-05j 0.0105289+0.023603j 0.00936628-0.0107394j 0.014788+0.057431j -0.00101684-0.0721734j -0.0309058-0.0464133j 0.0315699+0.0559961j -0.0322727-0.0116286j 0.00989965-0.00198974j -0.00222328+0.000421524j 0.0111897+0.033095j 0.00567914-0.0264605j -0.0468315-0.00787749j 0.0215279+0.118088j -0.0289591+0.027585j 0.0492476-0.0520619j -0.0509339+0.0864854j -0.00228244+0.117232j 0.0601855+0.0270903j -0.0301961+0.0241299j -0.0803699-0.00868126j -0.00967392+0.00881136j -0.0171679+0.0512289j -0.0463421+0.0202471j -0.0214863-0.0180268j -0.0217734-0.0143557j -0.00385513-0.00291624j 0.00321943+0.0239046j 0.0092757-0.014646j -0.0138298-0.00384857j -0.00204493+0.000463242j -0.0153022-0.00649351j -0.0254686+0.0582752j 0.021726-0.0132909j -0.0206553-0.0115898j 0.0378471+0.0173252j -0.0418504-0.0556508j 0.0108918-0.0100863j -0.0754064+0.0176125j -0.00583658-0.0629465j 
-0.0197774-0.00399959j -0.0101254-0.0135073j -0.00155006-0.0678807j 0.0630922+0.0123595j 0.0205856+0.0173987j 0.0103473+0.0383787j -0.000282359+0.00259507j 0.020513-0.00994282j -0.00897902-0.000709642j 0.0371817-0.000978026j -0.0097622-0.000478048j 0.00529853-0.00423522j 0.000430586-0.0123916j -0.0181078+0.0248932j 0.00580554-0.00890479j -0.0180817-0.0132726j 0.0648104+0.0117576j 0.0311172+0.0334897j -0.0509733-0.118792j -0.00653036+0.0681157j -0.121396-0.0591043j -0.0561683-0.00867011j 0.0408976+0.00140257j -0.0228956+0.0165746j -0.0378018-0.0458229j -0.0360336-0.0737229j -0.0684872+0.0168053j 0.0697467+0.0248227j 0.0617171-0.0583197j -0.0193417+0.0321931j 0.109514-0.148704j -0.0571932+0.063314j -0.037913+0.0219041j 0.05193-0.0215965j -0.0153183-0.0518081j -0.126281-0.0173714j 0.07147-0.0157174j -0.0656547-0.0315884j -0.165785-0.0133565j 0.0072248+0.0885674j 0.0816436-0.06136j 0.0257642+0.0320147j 0.060789+0.108604j 0.00232107-0.0472303j 0.0671215+0.0153131j 0.0452468+0.0583817j 0.0300675-0.00331654j 0.0728276-0.0687479j -0.00379169-0.0778034j 0.0765004-0.0688765j -0.079169+0.0162125j -0.0350461-0.0433877j -0.0128614+0.107787j 0.0470606+0.0345972j -0.132515+0.068054j 0.0555037-0.0182091j 0.000167704+0.0061171j -0.0707259-0.00357853j 0.089329+0.118801j -0.0287831+0.0201419j 0.0425647-0.0499549j -0.00760847+0.0551563j -0.0346714-0.0100325j -0.00517852+0.0133699j -0.0685823-0.0565869j -0.0245469+0.134204j -0.0568218-0.153896j -0.130483+0.0278253j 0.0974058+0.0558459j -0.00594616+0.0496817j -0.00358848-0.0829112j -0.00238743+0.0232186j 0.00481539+0.032698j 0.0151151-0.0215529j -0.0570419-0.0430082j 0.0337307+0.00336881j -0.0366279+0.00219354j 0.0220547-0.00197944j -0.0725075-0.0272255j 0.160182-0.0521489j -0.0235294+0.115039j -0.000686826+0.0333105j -0.0812802-0.0138468j 0.0262677-0.0448362j -0.0483903-0.0327196j -0.0115427-0.00309592j 0.0745452-0.0159355j -0.0234976-0.00452351j -0.00432098-0.0325559j 0.00451939+0.0859962j 0.0343367+0.134441j -0.0156987-0.0885472j 0.0125896+0.0189762j -0.0310091-0.0413606j 0.0384585-0.0353468j 0.0876953-0.161841j 0.0586083-0.062174j 0.0976776+0.0605777j -0.0994132-0.130078j 0.0105412+0.0174842j -0.063278+0.0514474j -0.0362996+0.0474665j -0.0222115+0.0288305j -0.00811533-0.0046936j 0.0204896-0.0205497j 0.0247579-0.0640337j 0.00176812-0.0347116j 0.00944144-0.00457603j -0.017516+0.00598308j 0.021824+0.0189188j 0.0114559-0.00935651j -0.00877668-0.00604394j -0.00713212-0.00180282j 0.0321833+0.000914328j -0.06386-0.000342387j 0.0162346-0.00324051j 0.0572189-0.0437593j 0.0209467-0.0245433j 0.0268881-0.0175104j 0.0237217-0.0106344j 0.0937747-0.0121631j 0.00109212-0.00812136j -0.00692876-0.00299491j -0.0261749-0.0406535j 0.0261605-0.0295428j 0.00991086-0.0250968j -0.00021043-0.00610984j 0.0123028-0.0233928j 0.0140965+0.00243315j 0.0103742+0.00620839j -0.0492768-0.0555462j 0.021909+0.0211821j -0.00922144+0.0306425j 0.0160452-0.020335j 0.0289917+0.0397151j 0.0253208+0.00400832j 0.00400923+0.0114918j -0.0376632+0.0302428j -0.00152715+0.0194334j -0.00178286+0.0135292j 0.037495+0.0236232j 0.00184395-0.00443792j 0.000253686+0.00570788j 0.000223319+0.000964822j -0.0185025-0.00912744j 0.00811394-0.000617826j -0.00852281+0.00589052j 0.0102881+0.00525783j -0.0134232-0.0245018j 0.014122+0.0062986j -0.0116157-0.0355656j 0.0173346-0.00961397j 0.0121615-0.00251773j -0.0219888+0.0204657j -0.00263009+0.0160009j 0.0102981+0.0225713j -0.0165764-0.000119198j 
-0.00672369-0.00665498j 0.0120618+0.0113632j 0.00754955-0.0241944j 0.0307067+0.0202848j -0.00899708-0.0400288j 0.0113879-0.00201523j -0.0288781+0.0051916j -0.0288991-0.00156376j 0.00761951-0.00935014j 0.0142338+0.00554274j -0.00598738-0.00156701j -0.0202939+0.0190533j 0.0113365-0.00773873j -0.0343478+0.00482721j -0.000540216-0.0178891j 0.00548911+0.0115595j 0.0271562+0.0590893j -0.0626146+0.0150181j -0.141545-0.0251675j 0.0344169+0.0590202j 0.0251344+0.000477082j -0.0625237-0.0847401j 0.0115455+0.0063582j 0.0471192-0.0134297j -0.0401315+0.0120342j -0.0400126-6.98346e-05j 0.0408533-0.0299594j 0.0287388+0.103726j -0.0638544+0.0552252j 0.0087706+0.013647j -0.0706722+0.0608822j 0.0145638-0.0189761j -0.0470534+0.0205131j -0.0550867-0.0400177j 0.119559+0.0624049j 0.0353998+0.044025j 0.0510417-0.135172j -0.0101427+0.0499679j -0.00139427+0.0350965j -0.0306813+0.0668145j -0.0450511-0.0462265j -0.0782323+0.0247573j -0.0122102+0.0636939j -0.00870545+0.127195j -0.030748+0.00593944j -0.0103248+0.00178217j 0.021731+0.0139572j 0.0650161+0.022954j -0.0141087+0.0159527j 0.0822972-0.0131226j -0.0775427+0.0134324j 0.100108+0.0168873j -0.0701946-0.00943119j 0.0225198-0.0343138j -0.0811162+0.0273584j -0.0417183-0.00648046j -0.022083-0.0847952j 0.0193915+0.0635157j -0.0735249-0.0928359j 0.0297312+0.0868692j 0.0255007-0.00299577j -0.0643544-0.0353439j 0.0280865+0.0454906j -0.0232895+0.118456j -0.122313+0.0781525j 0.0646142-0.0412525j -0.0363459-0.0329279j 0.0824261-0.0973676j 0.0875123+0.0171956j -0.071429+0.0118351j 0.0767985-0.0186208j 0.0141862+0.0545506j -0.0884767+0.00217369j -0.0818797+0.0774181j -0.0215916-0.0168309j 0.0066708+0.0369681j -0.0251093+0.0276988j -0.0080548-0.0203488j 0.0494684-0.00240798j -0.0357681+0.0802733j 0.0320573+0.0539378j -0.0333978+0.0226541j 0.0112541+0.107188j -0.0357172-0.0162352j 0.0122972+0.045352j -0.00602122-0.0737907j -0.0096046-0.00739465j -0.00454629-0.103675j -0.0365912-0.0957878j -0.028106+0.0499896j -0.122269+0.0158331j 0.00554028+0.0409021j 0.0152849-0.109164j -0.00660158-0.0781819j -0.178793+0.000645057j -0.0328945+0.0108992j 0.0577643+0.090521j 0.0985677-0.0758681j 0.0858639-0.0602238j -0.0360544-0.0254782j -0.0230105+0.0326064j 0.110287+0.0173408j 0.00940414+0.00932796j 0.0278425+0.0130539j 0.0324091+0.00887036j -0.057342-0.0317145j 0.0976641+0.102567j 0.00755609-0.00641055j -0.0191049-0.0113885j 0.0459876+0.127925j 0.0316887-0.0602543j 0.000368297-0.0212271j -0.0024312-0.000818914j 0.0402185+0.00175462j -0.11628-0.0163956j 0.000285688-0.00567007j 0.0193316-0.0111229j 0.0102454+0.000668882j 0.00507033+0.01063j -0.0228586-0.00322631j 0.00119591-0.0574202j 0.0111034-0.0404557j 0.0200693-0.0287118j -0.0107561+0.0714001j 0.00829384+0.0339977j -0.0130642+0.0348267j 0.000924618-0.0152879j -0.023229+0.105629j -0.00150506+0.0400477j 0.0897643+0.0526385j -0.00839801-0.126517j 0.054764-0.0364548j -0.00871406+0.0264656j 0.0150429-0.0627063j 0.00364422-0.0695391j 0.0564124-0.0306826j 0.0447923-0.0133292j 0.00143381+0.0528873j -0.00342464-0.000716177j 0.00814798+0.015561j 0.00810245+0.0157458j 0.00681203+0.0200887j 0.00936958+0.0107063j 0.00183761+0.00116167j 0.00379475+0.00771574j -0.00369804-0.00367174j 0.0172235+0.00724887j -0.00491803+0.0235813j -0.00663652-0.0207346j 0.019289-0.00292844j -0.0143662-0.0024496j -0.00838372-0.0288036j 0.00125241+0.0224179j -0.00856717-0.00319227j -0.00163176-0.00287168j -0.0215473+0.00678223j -0.00129658-0.0250786j 
0.0202631-0.0128355j -0.0140506-0.0164572j -0.00058012+0.0116548j 0.00701006+0.0135325j -0.00946398+0.0044295j -0.0110378+0.0155236j 0.0205844+0.00576522j -0.00106766+0.00415346j 0.00205325+0.0184794j 0.00097468-0.0221155j -0.00105235+0.0221275j -0.0122049-0.00675861j 0.000502614+0.0196642j -0.00592456-0.00258973j -0.0100619+0.0105275j -0.00384005+0.000815188j -0.0152771-0.00177623j -0.00961717-0.00660604j -0.00164467+0.0287717j -0.0347563-0.05396j 0.0891649+0.0939644j -0.00657668-0.0519513j -0.0753255-0.0431003j -0.0271149+0.0807716j 0.0316671+0.0983277j -0.0159001+0.0559641j -0.0124707+0.0651777j 0.0469835-0.0527492j 0.0712428-0.10013j 0.011858-0.0115516j 0.0851964-0.112884j 0.0570943-0.0299983j 0.00252+0.00899039j -0.00458529+0.00156973j 0.0151486+0.0672066j 0.0488495-0.0906377j -0.0202171+0.0116592j -0.0588244+0.00193898j 0.0041942+0.00708492j 0.150843+0.0361369j 0.152248+0.0362431j 0.10122+0.0442061j 0.0062776-0.037026j -0.0636491-0.0314994j 0.00470039+0.0781731j -0.0238355-0.0338565j 0.0188076-0.0362725j -0.00756047+0.00793089j 0.124355-0.00660231j -0.093656-0.00737772j -0.0862471-0.0465487j 0.0128047-0.0547383j 0.0487217-0.00469389j -0.0672754-0.0230304j 0.21449-0.0853192j 0.100387-0.0252685j 0.134989-0.0700985j 0.0262279+0.0263386j 0.134827+0.0998675j 0.026176-0.0152148j 0.0446573+0.0379323j -0.0154989-0.0267596j -0.0111537+0.0441098j 0.018999+0.0896092j -0.0407841+0.015686j -0.0194912+0.043059j 0.0357925+0.0116253j 0.0507175-0.0208267j 0.0207907-0.0067249j -0.0134321+0.0660209j 0.0462232-0.0397042j -0.0847112-0.196522j -0.050048-0.00710612j -0.0259532+0.0850709j -0.0523673+0.0341683j 0.024274+0.0176611j -0.0391745-0.0391882j 0.035051+0.0655114j 0.0102976-0.121101j 0.0180141-0.0778814j 0.0933053-0.024935j 0.0231986-0.0813495j -0.0849922-0.0485005j -0.0467156+0.0701776j -0.012782-0.125578j 0.0111121-0.0384099j -0.0552504-0.00200141j 0.0333932+0.0205136j -0.0116933+0.00630142j -0.0198346+0.153763j -0.0472537-0.125862j 0.0156799+0.0135762j -0.0274492-0.0269345j -0.0505951+0.164205j -0.0457337+0.0412716j 0.0673083-0.0109681j 0.0120667-0.00974366j 0.01637+0.0670317j 0.0137213+0.00385661j -0.0361654+0.0241196j -0.0116986+0.00451042j 0.0274767-0.0157921j -0.00469967-0.0179605j 0.00096442+0.00536853j 0.00428786-0.00569559j -0.0169165-0.00276471j 0.0606092+0.0635142j -0.00496068-0.00803446j -0.00930983-0.00901156j 0.0628982+0.0780568j 0.0222321-0.00640691j 0.000852336-0.01118j 0.0140846-0.00545672j -0.00684485+0.00645698j 0.0326963-0.020513j 0.0155397-0.00267051j 0.128246-0.0191897j 0.0501643-0.00784327j -0.00355488-0.00355512j 0.0569389+0.00469457j -0.114591-0.0331056j -0.0542404+0.00407256j -0.0108794+0.000472716j -0.0702831+0.0244959j -0.0249052+0.029128j -0.0281773+0.0213752j -0.0136286-0.00633671j -2.11007e-05+0.0524229j -0.00835477+0.0236345j 0.00595274+0.00794408j 0.0261146-0.0876884j 0.0102772-0.039579j -0.00511615+0.0365862j 0.0143056-0.0534039j 0.0107791-0.035419j 0.00853586-0.0130541j 0.0175106+0.0013675j 0.0179451+0.0241751j 0.00246807+0.00159443j 0.00421143-0.00480813j 0.000346244-0.000296505j 0.00932151+0.00258756j 0.00320389+0.000703768j 0.000418094-0.000503984j 0.00576958+0.00194988j -0.00219034+0.000447075j 0.000121858+0.00172908j 0.00119381+0.00470559j 0.00262718-0.00506655j 0.0109992+0.000656948j -0.00719332+0.007792j 0.000325062-0.0104j 0.00287958+0.00358806j 0.00481673+0.00806541j -0.00072115+0.00490825j 0.00305488+0.00121607j -0.00103899+0.000143408j 
