0.0106698+0.010486j 0.00202923-0.00557514j 0.000619631-0.00195277j -0.00729448-0.010415j 0.000112317-0.00341647j -0.00119241+0.00226838j -0.00131699+0.00782039j 0.00142273-0.0010969j -0.00412805-4.23235e-05j 0.00764678-0.0102684j 0.00333091+0.00353921j 0.00303387+0.00899684j -0.0024369+0.000282778j -0.00101308+0.00157366j -0.00142332+0.000731265j -0.000702075-0.0125567j -0.000233498+0.00227513j -0.00115733-0.00255793j 0.000156186-0.00420122j 0.00131375+0.00113972j -0.000123001-0.00268903j 0.000528048-0.00347675j 0.000299428+0.000189274j -0.00371861+0.00943039j 0.000287065-0.00978886j 0.00543655+0.00243722j 0.00235007-0.00641146j -0.00494013+0.00296637j 0.00124643-0.00106352j -0.00517617+0.00396437j 0.0039899-0.000668574j 0.000665703+0.00118505j -0.00187724-0.00355796j 0.000142039+0.00657375j -0.000687391-0.000472751j -0.00162804-0.000145493j -0.00308811-0.00513985j 0.0148821-0.00313651j 0.0113807+0.00915685j 0.00133335+0.00457994j -0.0046948-0.00146389j 0.0018512-0.00156064j 0.00427731+0.000887719j 0.000393325-0.00068633j 0.000176888-0.00654994j 0.00827653+0.00312827j 0.00987513+0.000632532j 0.00772572+0.00150453j 0.00484507+0.00121124j 0.000501074-0.00558127j -0.0020646-3.63623e-05j 0.00343109+0.000704323j -0.00553266+0.00142598j 0.0147053+0.00104694j 0.00326956-0.00147007j 0.003396-0.000397239j -0.00594658-0.00162407j -0.00801639-0.002165j 0.00477845+0.000991943j 0.00478599-0.00105564j 0.00167111+0.000769545j -0.000963501+0.00100099j -0.000525314-0.000527168j -0.0038125+0.00294818j 0.0193151-0.0038712j -0.00959166+0.00155214j 0.0117978+0.000664526j 0.00154207-0.00116702j -0.00320095-0.00107717j 0.0231731+0.00424437j -0.00857095-0.0041726j -0.00814699-0.00781409j -0.00825218+0.00541526j 0.0163058-0.0124607j -0.0149272+0.00246349j 0.0131313-0.00297723j -0.00247963+0.0131199j -0.0180015-0.00631432j -0.00593484-0.000858906j 0.00683215+0.00228071j -0.00853366+0.012079j -0.000774603-0.00514914j -0.00396414+0.000972312j 0.00627195+8.90744e-05j 0.000917358-0.000144051j 0.00534076-0.0010307j -0.0165465-0.00188222j -0.00117683-0.00218252j 0.0101203+0.000806854j 0.00341985-0.0166929j 0.00902089-0.0114446j -0.00675669+0.0039036j -0.0015255-0.00186375j -0.00172378+0.00398094j 0.0018474+0.00206302j -0.00455447-0.00522808j -0.00613131+0.00547241j -0.00590458+0.00117512j -0.00382832-0.00665359j 0.000364375+0.00399622j 0.00516214+0.000503413j 0.000312502-0.00356928j -0.0050867+0.00765107j 0.00384665+0.00345727j 0.00100045-0.000540643j -0.000332101-0.00713075j 0.0010508+0.00933581j 0.000936+0.00861729j -0.00295587+0.00251787j 0.00501068+0.0176348j -0.00392209+0.0184501j -0.016774-0.0158564j 0.00424652+0.00748919j -0.0028522+0.00898072j -0.00286299-0.00956189j 0.01041-0.00470799j -0.00446947+0.000426838j 0.00259118-0.000877165j -0.00554197+0.00656522j 0.00942488+0.000906447j 0.00560784+0.00797666j 0.000169803-0.00845189j -0.00592695-0.0084957j 0.00834075+0.00791314j -0.000863574-0.00354182j -0.000777342-0.00546364j -0.0016303-0.00153605j 0.0220777+0.00405874j -0.0149151+0.00380875j 0.00146004+0.00287537j -0.00147382+0.00438198j -0.00861109+0.00425915j -0.0038109+0.00299169j 0.0122034-0.00158619j -0.00350312-0.00201577j -0.000301776-0.00154553j 0.000422436-0.00310501j 0.0128968+0.00277488j 0.0116956-0.00418607j -0.0171761-0.0013084j -0.012343+0.0198113j 0.0125862-0.0024838j 0.0478622-0.017755j -0.0388243-0.0343858j 0.0158178+0.0281959j -0.00583472+0.00677897j 0.0232899-0.0106226j 0.0216937-0.0202595j -0.00636733-0.00071317j 0.000292494+0.00130283j 0.00357619+0.0300665j 0.00237653-0.00207784j -0.0340832+0.0266357j -0.0146276-0.00340356j -0.000328542+0.0255653j -0.0390135+0.0667336j 0.0710364+0.0489759j 
0.00219329-0.00664445j -0.0101794-0.0077545j -0.00640938+0.00572174j 0.000200424-0.009847j -0.0010138+0.00453073j 0.000376748-0.00177523j -0.00335485+0.00364855j 0.00138557+0.000560347j 0.000974525-0.0150599j 0.00217356+0.0135366j -0.00652356+0.00829252j -0.00366321-0.00346943j 0.000294923-0.00315205j -0.00284723-0.00490797j -0.00306708-0.00457836j 0.00318317+0.00154361j 0.000655085-0.0022882j -0.00109503-0.00228635j 0.00111403-0.00045001j 0.00325742+0.0032538j -0.00243188-0.00156616j -0.00183916-0.00272491j -0.00078853-0.00236689j -0.00571078-0.00143992j 0.00591302+0.00490714j -0.00387983+0.00568355j 0.00304261-0.0113023j 0.00195523-0.000554172j 0.00471809+0.00175655j -0.00561051+0.00390678j -0.000851842+0.000906645j -0.000498239+0.000663789j -0.000759223+0.00185604j 0.0038185-0.00444876j -0.00136367-6.52474e-05j 0.00330036-9.11243e-06j -0.00516015-0.00269268j 0.000638111+0.0106667j -0.0187642+0.00543337j -0.00228579-0.000121735j -0.00148492-0.00151967j 0.000614457+0.00225647j 0.00215394+0.00211703j 0.00203667-0.00121046j 0.0102699-0.00460007j -0.0122091+0.00144664j -0.00285453+0.00576797j -0.00352216+0.00484026j 0.00133038+0.00473206j 0.00448607+0.00294322j -0.000197763-9.02193e-05j -0.00825409-0.000636539j 0.000382302-0.00319556j -0.00880766+0.00437474j 0.000337401+0.00216142j -0.000332409+0.0015078j -0.00296329-0.000990836j 0.00254511-0.00409373j 0.00282266+0.00207825j -0.00173394-3.68657e-05j 0.000370951-0.00134205j 0.00751357-0.00395726j 0.00702293-0.00351444j -0.000867034-0.00156879j 0.00181898+0.00598635j 0.00985426-0.00102203j -0.00182184+0.00601202j 0.00218373+0.00121919j 0.00440665+0.000143344j -0.00525306+0.00574939j 0.00419616-0.00420717j 0.00558839-0.003957j -0.000843858-0.000408682j 0.0228939+0.0116379j -0.016773+0.0012495j 0.00280848+0.00153518j -0.0151702-0.00480751j 0.0140022-0.0176554j 0.00284543+0.0105142j -0.00336486+0.00798474j 0.00228793-0.0074905j 0.0155629+0.001414j 0.000803543+0.0022579j 0.0113193+0.000298261j -0.000693712-0.00184486j 0.00474189+0.00465857j -0.00109187-0.00710139j 0.0055081-0.00143848j 0.00221975+0.00392598j 0.00450973+0.0077403j 0.00795372+0.00708772j -0.0155583-0.00367373j 0.00942019+0.000766146j 0.00113349-0.00428508j -0.00386811-0.00278358j 0.00807901-0.00152281j 0.000926343-0.00530142j -0.00943965-0.00243249j 0.000691067+0.00144037j -0.00202088-0.000426465j 0.0045388+0.00122275j 0.00725073+0.000992807j -0.0100964-0.000594253j 0.00677197-2.92061e-05j 0.00394391+0.00122102j 0.00404766-0.000690182j -0.00792119-0.00167748j -0.00578853+0.00224579j -0.00528176+0.00112348j -0.00392293+0.00510513j -0.0227529-0.00772694j 0.0146449-0.0185555j -0.0201803+0.0137905j 0.00634797+0.00726308j 0.00248044-3.17554e-05j 0.0046416+0.00709921j 0.00642307+0.00127415j 0.00118055+0.0118303j 0.00168633-0.0106807j 0.00301966+0.0128902j 0.00582104-0.000288386j -0.000203536+0.00237977j -0.000314558+0.000746057j -0.00625439+0.0142023j 0.00254966+0.00845317j 0.000558253+0.0051301j 0.00208914-3.87563e-05j -0.00462975+0.00940751j 0.00216265-0.000640898j -0.00149889+0.00188426j 0.000471282+0.00473264j 0.000522723+0.00778948j 0.00164304+0.00330982j -0.00686723-0.00737637j 0.00225399-0.00257171j 0.00140355-0.00104392j 0.00924918+0.0136525j 0.00207448+0.0119574j 0.00900784+0.00504416j -0.00771611-0.0030466j -0.0277189-0.00674647j 0.0154949+0.00428144j 0.0409051+0.0397876j 0.0416139-0.0215743j -0.0350538-0.000977571j 0.000421138+0.00885425j -0.00797527+0.0283635j -0.00811603+0.0128743j 0.00377077-0.00526732j -0.000441424-0.000884703j -0.0429217+0.0265665j -0.00492858-0.00164538j -0.0146789+0.00317617j -0.00440634-0.0300462j 0.0227463-0.0241487j 0.0755241+0.0505147j 0.042122-0.0646802j 
-0.0169258+0.00822654j 0.0176398+0.0122432j -0.0495259-0.00773605j 0.0100259+0.035622j -0.000266059+0.0130719j -0.00853622+0.00630678j 0.00382422+0.000216883j 0.00145535+0.00264316j 0.00383146-0.0422141j 0.00389125+0.011996j 0.00429866-0.0201086j -0.00402539+0.00934862j -0.000900256+0.0168199j -0.00507075-0.00436027j -0.01103+0.00505595j -0.000358647-0.0111832j 0.000217354+0.00100935j 0.00122125-0.00099439j -0.00023716-0.00499866j -0.00833299+0.00110583j 0.00388501+0.00281916j 0.00184936+0.000509297j 0.00233708+0.00678136j -0.000692591+0.00772045j -0.000518462+0.00871736j 0.00276739-0.00757979j -0.00836131-0.000741086j 0.000836496-0.000533772j -0.0114374-0.00374603j -0.000425557-0.0142196j -0.0391432-0.0101164j 0.00847907-0.0152256j -0.00106773-0.0305j 0.00664174-0.0301989j 0.0174594-0.00976857j -0.00016045+0.0144441j 0.00292155+0.00440652j -0.0244845+0.0108074j 0.00563899-0.0183943j 0.00694992+0.00108859j -0.00235783-0.00621769j 0.00371303-0.00473824j -0.0122668-0.0104349j 0.000546569+0.00364545j -0.0145783+0.00233867j -0.0182134+0.0085554j 0.000782615+0.00293529j -0.0140326+0.00263642j 0.0051695+0.00446036j -0.00898954-0.00369455j 0.0164704+0.00384659j 0.00205015-0.00713068j -0.0131633-0.0015686j 0.0144829-0.0027917j 0.00542025-0.00373665j -0.011113+0.000766856j 0.0542629-0.00107282j -0.00664916+0.00327135j -0.0305414+0.000389806j 0.00963691-0.00339201j -0.00276138-0.00273806j 0.0190173+0.011863j -0.00729973+0.0130151j 0.0168382+0.00110414j -0.00171875-0.00210802j 0.00433074+0.00421611j 0.0104242-0.00168924j 0.00114166-0.006256j -0.00861208+0.00375466j -0.00426209+0.00179525j -0.00771131-0.0011645j 0.00903952+0.00564806j -0.00439997+0.00222951j 0.000696355+0.00579213j -0.0158101-0.00117917j -0.00351296+0.00182744j 0.00427943-0.0049526j -0.00289928+0.000211837j 0.000608654-0.00906737j 0.0085114-0.00217047j 0.0139754+0.00620183j 0.0140282+0.00187227j 6.91989e-05-0.000803442j -0.00126967-0.0139277j -0.0109648+0.00656282j -0.00398757+0.00300889j -0.0103288-0.0071455j -0.0171521+6.55894e-05j 0.00091373-0.0155723j 0.00518812+0.0190171j -0.000137678+0.00652317j -0.00150167+0.0058492j 0.00503906-0.0146615j -9.93107e-05+0.00174804j 0.0023585+0.0106566j 0.00795323-0.00288545j 0.010573+0.0272352j -0.00607453+0.0119384j 0.00416791-0.040651j 0.00104371+0.0314895j 0.00366012-0.014397j -0.00639088+0.00586887j 0.00657375-0.019395j -0.00432917+0.0031645j 0.005631+0.0132645j 0.00435484-0.00120771j 0.00357215+0.00278397j 0.00670323-0.00934548j -0.0139128-0.00190735j -0.00319173-0.00773548j 0.015251-0.0194386j -0.000291304-0.00423975j -0.0247458+0.00198397j -0.0139276-0.00155062j 0.0110977-0.00283254j -0.0143095+0.000599635j 0.00370786+0.000207267j 0.00965548-0.00241356j 0.00641246+0.0103341j -0.00433243+0.0124452j -0.0125555-0.00609539j -0.00740294+0.00338789j -0.00177604+0.00613019j 0.00613752+0.00512181j 0.00553528+0.0146445j 0.00714393-0.00694182j 0.00141348+0.00327859j -0.00449471-0.00167648j 0.00427795+0.00447022j -0.00341683-0.000449907j 0.00260746-0.00217684j 0.00554901+0.00307325j -0.00334443-0.0106252j -0.0135176+0.00199839j 0.0044951-0.00169435j -0.00530256+0.00760143j -0.00465875+0.00055401j 0.00590837+0.00386085j 0.00978811-0.0140256j -0.00504484-0.000615872j 0.000598114-0.0224651j 0.0106152+0.00119296j 0.00834352-0.0129111j -0.0174093-0.0121704j 0.00156213+0.00949729j 0.00534402+0.0175373j 0.00107333-0.00534868j 0.00788029+0.00764833j -0.00240577-0.0193074j 0.000477034-0.00327911j -0.019787+0.0108336j -0.00592357-0.00873788j 0.00778022+0.00238457j -0.0189405+0.0173908j -0.0175667-0.0160321j -0.00133168+0.0197225j 0.011231+0.0151248j 
0.00648904+0.000617364j 0.00241696-0.000656724j 0.00844422-0.0147348j -0.00327644+0.00372617j 0.00775151-0.00144957j 0.0122785+0.000457645j 0.00264486+0.00762518j -0.0022155-0.00162037j -0.00129983+0.00807651j -0.00663383+0.000512981j -0.00184511+0.0126183j -0.00249195-0.00690464j 0.000358795-0.00283715j 0.00387653+0.0103176j -0.00498505+0.00154547j 0.00774067+0.00754899j 0.000233439+0.0117185j 0.00108431+0.00607192j 0.00186285+0.00438034j -0.00126497-0.00110417j 0.000977722-0.00151263j 0.00360212-0.00297663j 0.000850981-0.0010331j -0.00437077+0.00131435j 0.00140081-0.00179962j 0.00735338-0.0142701j -0.00400587-0.00408531j 0.00210175+0.0052496j 0.00261796-0.0042683j 0.00622307-0.0120588j 0.00791058-0.000649937j -0.00438525+0.00261868j -0.000353233+0.00582848j -0.00590021+0.00434971j 0.00120971+0.00842354j -0.0149521-0.0105109j 0.00925658+0.0172366j 0.000183428-0.0185324j 0.0121175-0.00779191j 0.00993016-0.0124482j 0.00700276+0.00327702j -0.00240603-0.00138034j 0.00457097-0.00124246j 0.00311852+0.00445788j -0.00367063-0.00598567j -0.00328596+0.00146085j -0.00529513-0.00502653j 0.00656813-0.003017j 0.00141669-0.00505345j 0.00779898+0.000264168j -0.000757985-0.00331609j 0.00149474-0.000613781j 0.00374209+0.00565984j -0.00735838+0.00312781j 0.00944197-0.00584698j -0.00264131-0.00399662j 0.00358701+0.00270064j -0.00201286+0.0069812j -0.00533821-0.00646325j -0.00542142+0.000705284j -0.00392714+8.09688e-05j -0.0113978-0.00341719j 0.00686897-0.00350591j -0.00904318+0.00591282j 0.00188333-0.00470957j -0.00926605+0.00459645j -0.0177412-0.010202j 0.0248458+0.00075769j -0.00274468-0.00624313j 0.00620012-0.00886554j 0.00431383+0.00259616j -0.0154696+0.00447014j -0.000570279+0.00702622j -0.00744911+0.00326789j 0.0096995-0.00453034j -0.0089061-0.00263075j -0.00310964-0.00440373j -0.00284646-0.0136373j -0.00208983-0.003544j 0.00185011-0.00865984j -0.00987987+0.00549298j -0.0339753+0.000865021j 0.00653157+0.00181994j -0.00454683-0.00423039j 0.00129687+0.00351128j -0.00240401-0.00653273j 0.00639746-0.000273703j -0.00254142-0.00428908j -0.00412711+0.001576j -0.000113784+0.00162671j -0.00181224+0.00617139j -0.00138311+0.00483525j 0.000308689+0.00310757j 0.0111288-0.0100766j 0.00985397+0.00427876j 0.00918453+3.43208e-05j -0.00214733-0.00525472j -0.00154286+0.00649117j -0.00285863+0.00149636j -0.00880671+0.000524128j -0.00207934+0.00145858j 0.000857056-0.00637556j -0.0126614+0.00833952j -0.00642085+0.00744977j -0.0050968-0.00450826j 0.00671076-0.00839756j 0.00883775-0.00149389j 0.00242012+0.00455313j 0.00771617-0.000917883j 0.0185745+0.00754526j 0.0345762+0.0146851j 0.00534505+0.0359055j 0.0171669-0.0244905j 0.00556165-0.0156663j -0.0163823+0.0026507j -0.00914667-0.00101372j -0.0411832+0.00701455j 0.0215252+0.00382958j -0.0144854-0.00742088j -0.00985427-0.002916j -0.0158206+0.0156377j 0.0143458+0.00952015j 0.011414+0.00358711j 0.0111628-0.0100576j 0.00371066-0.00352243j 0.000442831-0.000979804j 0.000243865+0.00392558j -0.000305556-0.00619493j -0.00551651-0.00243103j 0.00264679-0.0022834j 0.00453489-0.000114441j 0.00708252+0.00734601j -0.0082654-0.00634913j 0.005502-0.00144256j -0.00816988+0.00256361j -0.00798632-0.00124809j -0.00538012-0.0132383j 0.0160147-0.0066764j 0.0153122+0.016605j -0.00845863-0.0173118j 0.0125302-0.0137227j 0.000542889+0.0234711j 0.0231531+0.00671746j -0.00430301-0.01758j -0.0442835+0.0118338j 0.0165382-0.0134021j -0.022676+0.00115718j -0.0271447-0.00602594j -0.0219538+0.000545072j 0.00415557+0.00166694j -0.0364443+0.043739j -0.00690673+0.0142204j -0.022705-0.0524195j 0.0340036+0.0029117j -0.0444209-0.00427587j 0.0121105+0.0384142j 0.000612599-0.0355997j 
0.00245937-0.00518132j -0.00314474+0.00797223j 0.0358393-0.0116887j -0.00728727-0.0257494j -0.000388737-0.0111511j -0.00238255-0.0132041j -0.00296504-0.00845926j 0.000398742+0.00112116j -0.0010044+0.0225872j -0.00219229+0.000725433j -0.00154775-0.000290569j 0.000494667-0.00847147j 0.00701434-0.0133764j 0.00238955+0.000766944j 0.00966016+0.01169j 0.00317658-0.0129069j -0.00445555+0.00498058j 0.0010376-0.00146828j 0.00214016-0.00395428j 0.00179281+0.0024548j -0.000673919+0.000303509j 0.0029742-0.002788j -0.000359066+0.00184062j 0.00665118-0.00385169j -0.00399371+0.00200155j -0.00644764-0.00514547j 0.00383724-0.00266033j -0.000967875-0.0108874j 0.00790495-0.00508551j -0.00712014+0.00586702j 0.0185625+0.00819165j -0.0159592+0.00854792j 0.00589948+0.0297413j -0.00323683+0.0197889j -0.0138262+0.0111338j -0.00406436+0.00275793j -0.00836296+0.00684522j -0.0176409+0.0141919j 0.00293512-0.00943417j -0.006061+0.000856312j -0.00865265+0.00390878j -0.00224597-0.00876205j 0.00459353+0.0141028j -0.0029638+0.00503062j -0.0138122+0.00790036j 0.0213607-0.0119745j -0.0180568+0.00291302j 0.0173718-0.00860691j -0.0134468-0.00535567j 0.00224654-0.00452991j -0.0145533-0.00459376j 0.00619463-0.00183714j 0.0210726+0.00012789j 0.00818101-0.00366371j 0.00413162-0.00508541j -0.0032268+0.00145607j -0.0293966-0.0060823j 0.0191902-0.00395848j 0.00264668+0.00564211j 0.00461368-0.00152943j 0.00800507+0.00205577j -0.000186276+0.0049905j -0.00181747+0.011121j -0.0073153-0.0013673j 0.0117841-0.00152185j 0.000708531+0.00110378j -0.0154094+0.000461629j -0.00831964-0.00254223j -0.0089399+0.00550805j 0.00194524-0.00156333j 0.0105523-0.00347884j -0.00758836+0.00692079j 0.00147067-0.00177582j 0.00136396+0.012656j -0.00759359-0.00251967j 0.0080517+0.00159952j 0.0193369-0.000582782j -0.00775866+0.00338666j -0.000846405-0.0137108j 0.0115506+0.00936134j 0.00658445-0.00643427j 0.0111432-0.00110519j 0.0001233-0.0016577j -0.0116671+0.008749j -0.00282882-0.00217246j 0.0100836-0.0032967j -0.00768086+0.00348609j -0.0082614-0.00430288j -0.00115367+0.00962439j -0.0112316-0.0240487j -0.00735554-0.0130013j 0.00784941+0.0015867j -0.0108407+0.0176583j -0.0191326-0.00911837j -0.00254022-0.00350775j -0.00720802-0.00353903j 0.00271756-0.0167285j 0.00827575-0.00578432j 0.00342748+0.0101302j 0.00346058-0.0130576j -0.00212327+0.0156926j -0.00825799-0.00860328j -0.00744485+0.0207905j 0.000779354+0.0138988j 0.000107229+6.56806e-05j 0.00522087+0.00860594j -0.000871763-0.00277235j 0.00636604+0.00177521j 0.0023133-0.0108074j -0.00464334+0.0113541j 0.00517244-0.0194489j 0.0227637+0.00599819j -0.0293239+0.00162359j -0.0110317-0.00378708j 0.0051438-0.00150809j -0.0182232-0.00384908j 0.0134435-0.00936587j 0.0134533-0.00630435j 0.0114883+0.000659782j -0.00733699+0.011537j -0.0138183-0.0027859j -0.0218477-0.0120317j 0.00124823+0.000241246j 0.00828722-9.82079e-05j 0.00853308-0.00034539j 0.00778585-0.00353202j 0.00235056+0.00474621j -0.0142615-0.000824263j 0.0126992+0.0150004j -0.0022091+0.00305454j 0.0041897+0.000832894j 0.00990414-0.0132149j -0.00152957+0.00881897j -0.017101-0.00609208j 0.00644545+0.00789297j -0.00130953+0.00124368j -0.0123185-0.00639722j 0.00574274+0.0065215j 0.00295594-0.00526354j -0.0144184+0.0174346j 0.00151767-0.0333818j 0.0189401-0.0137063j 0.00083109-0.0130721j -0.0246463-0.0107025j 0.0143677+0.0176764j 0.000500393+0.00597183j 0.0135664+0.00275606j 0.00817706+0.00603084j 0.00655249-0.0271811j -0.000470335-0.00308524j -0.0428008+0.0106046j -0.0104462-0.00329091j 0.020942+0.0139926j -0.0442772+0.0365553j -0.0343668-0.0358929j 0.0113823+0.0243147j 0.00443527+0.0337679j 
0.00843754-0.0114393j -0.00539486+0.00546063j 0.00758202-0.00193847j 0.00234692-0.0170506j 0.0107122+0.00920917j 0.00673332+0.00767936j -0.0025152-0.00514194j -0.00345149+0.00164116j 0.00613628+0.00495597j 0.012413+0.0104178j 0.00375304-0.0157658j 0.0102553+0.0205761j -0.00309588-0.0197778j 0.0023848-0.00491318j -0.00139843-8.84563e-06j 0.00142197+0.00381008j -0.00273048-0.00416803j -0.000266216-0.00159821j 0.000452417+0.00326679j 0.000863934+0.00155482j -0.00134315-0.000160608j -6.58893e-05-0.0056838j 0.00254938-0.0157309j -0.0064944+0.0158372j 0.00279816+0.0312814j -0.000288012+0.017969j 0.00513882-0.00478882j 0.00102793+0.00709564j -0.00751907+0.00321512j 0.00169152-0.00254201j 0.00865369-0.000716633j -0.00852069+0.00509406j 0.00627035+0.0105337j 0.00188662-0.00403325j 0.00478332+0.00753242j -0.00585361-0.0130618j 0.0174153+0.00856851j -0.0079024-0.0145756j -0.0155261+0.0183447j -0.0131601+0.00142446j 0.0024805+0.00376104j -0.00374114-0.00375038j -0.0145106+0.000213254j 0.0183972+0.00632037j 0.0136021-0.00414935j 0.00936179+3.86784e-05j 0.0101774+0.00265198j 0.00864688+0.0131734j 0.00860951+0.000229594j -0.000384597+0.00475274j 0.00764307+0.00844644j -0.00492931-0.0016377j -0.0117044+0.00220551j -0.00268844-0.00528983j -0.010048+0.00474428j 0.00385426+0.000279366j -0.0129027-0.0039365j 0.000728535-0.00494549j 0.0118778-0.0039131j -0.00739378+0.00188394j -0.0150077-0.00688669j -0.0138993+0.00596373j 0.0191161-0.00623887j -0.0207873-0.00616114j -0.00011383-0.00759924j 0.00339161-0.00863098j -0.0342504-0.00371058j -0.00499863-0.00118855j -0.00273778+0.00525351j -0.0217399-0.00131086j -0.0251976-0.00189224j 0.0379852-0.00544071j 0.00824847+0.000421219j -0.00866416-0.00359139j -0.0311455+0.0148926j -0.0173167-0.00453745j -0.0292077+0.00691296j 0.00592535+0.00293886j 0.00385526+0.00864021j 0.00867568-0.00460101j 0.00834595-0.00371032j 0.0213766+0.00178795j 0.018239+0.00735715j 0.00746216+0.00121935j -0.00598321-0.00664129j 0.0169001+0.00639743j -0.0242961-0.00368536j 0.00421806-0.00169186j 0.0151389+0.00046396j 0.0146872-0.0152161j 0.000110228+0.00415499j 0.000505163+0.00248355j 0.0136142-0.010181j 0.0011668+0.000556676j 0.00483711-0.000281799j 0.0111145+0.00842336j 0.00743553-0.0233174j -0.00202787-0.00734087j 0.00386079+0.0053757j -0.00654882-0.00829897j 0.000748267-0.0105633j -0.00631621-0.00544264j -0.00931592-0.0156402j 0.00560151+0.00611394j 0.00192584-0.0236585j 0.0207181-0.0472004j 0.000529469+0.0106996j -0.00790315+0.0122577j -0.0389113-0.0209441j -0.00411494-0.0192281j 0.0256468-0.0277497j -0.01928-0.00958331j 0.0139988+0.0134624j 0.000824875+0.0100274j 0.0222435+0.0165686j 0.0124554-0.000238865j 0.0103405-0.0175673j -0.0274029-0.0059788j 0.000353903-0.0112932j -0.000844493+0.0209322j 0.014683-0.0018009j 0.0154976+0.00852271j -0.00124078-0.00522129j -0.00155605+0.0321177j 0.00129546+0.014959j 0.00475577-0.00484516j 0.000632698-0.00119376j 0.00430547-0.00844626j -0.00684733-0.000490466j -0.00423789-0.000119484j 0.00483665+0.00198294j 0.00177662-0.00183863j -0.00506813-0.00604109j -0.00762076+0.00285743j 0.00444174+0.00162338j -0.00381657+0.024566j 0.00795693-0.00685028j 0.0133771-0.00268414j 0.0208385-0.0069654j 0.00890856-0.015948j -0.00596052+0.023002j 0.00358141+0.0186561j 0.0103619-0.0079153j -0.0097038-0.0155676j 0.0124447-0.033332j -0.00630917+0.0169073j -0.027148-0.0295j 0.0170533+0.0294484j -0.0130188+0.0127709j 0.000162255-0.00493799j 0.0194046-0.000978654j 0.00177456-0.0148299j 0.000720596+0.0211697j -0.000737011-0.0137478j 0.0116766+0.00260108j -0.0270385-0.00174968j 0.0112036-0.000656019j 
