-0.0508198+0.262083j 0.181635+0.0722416j 0.117017+0.0954512j 0.158721-0.158328j -0.150125-0.199513j 0.125648+0.000421458j -0.0891635+0.022887j -0.0780288+0.28686j -0.0384403+0.141197j 0.0896335+0.262572j 0.128268+0.167369j 0.101011-0.340994j -0.149864+0.0638229j 0.0879477-0.00525015j -0.454212-0.00877773j 0.224696+0.0377011j -0.00945841-0.00821118j -0.00131617-0.0534415j -0.108463-0.0131279j -0.0188822+0.0295753j -0.0154569+0.017983j -0.0475727+0.0473817j 0.0198914+0.00596481j 0.0171303+0.00243636j 0.0411556+0.00202611j 0.00988717+0.0159812j -0.0179463-0.0333207j 0.00509162-0.0169722j 0.00523422+0.0258646j 0.0709757+0.0264286j -0.0103165-0.019026j -0.060357+0.0236673j -0.00181408+0.0330988j 0.02419-0.015026j -0.00900527+0.0108161j 0.0407167+0.0306678j 0.0184954-0.00085988j -0.00406506+0.0243606j 0.00525317+0.0355785j -0.0200158-0.0289665j -0.0051501+0.00454086j 0.012477-0.00714533j 0.013863-0.0156013j 0.0106073-0.0124318j 0.0260328-0.00944141j 0.00255891+0.00829918j -0.00282855-0.0164154j -0.0137093+0.0612293j -0.017731+0.0211758j -0.0220964-0.013715j -0.0312478-0.0213203j 0.01205-0.0258141j 0.0158494-0.010461j 0.0245888-0.000347098j -0.0253232-0.0124106j -0.0348205+0.00563391j 0.000772165-0.0241303j 0.0117107-0.0150017j 0.00510062+0.0292739j 2.24322e-05+0.0066144j -0.00458758-0.00194586j -0.0148815-0.00450934j -0.000395316-0.0176466j 0.00576614-0.00853147j -0.00110919+0.000191501j -0.00341654+0.00675181j 0.00170154+0.00719338j 0.00426871+0.0038699j -0.00381048+0.00477347j -0.00441574+0.00513932j 0.00237072+0.00756896j 0.00496378-0.00961323j -0.00822151-0.00240565j -0.00629812-0.0129176j 0.00398649-0.0276614j -0.00408464+0.00347401j -0.00375274-0.0173995j -0.00783699-0.00461108j -0.00103552-0.0107519j 0.00288729-0.0131408j -0.00569146+0.00513382j 0.00719756-0.00973061j 0.012375+0.00111085j -0.0146453+0.00485226j 0.0106118-0.00265532j -0.00382084-0.00181654j 0.0126838-0.00106154j 0.0101387-0.00991637j -0.000784852+0.0119894j -0.0231705-0.00846933j 0.012363+0.00906822j -0.00715577+0.000750611j 0.00087495-0.0123312j 0.0065866+0.0167147j 0.00394723-0.000700147j 0.0139637+0.00145123j -0.00199242-0.00253296j 0.0109228+0.00042674j -0.00690936+0.0088665j -0.000315421-0.00295173j 0.00482494-0.00357177j -0.00183775-0.00521556j 0.00109246+0.00452503j -0.00205681+0.0166598j -0.0118636-0.00395499j -0.00741493-0.0114774j -0.00627011+8.34157e-05j 0.000272103+0.00492189j -0.00235786+0.000215048j -0.00918581-0.0149438j -0.0121525+0.0185382j 0.00408677+0.0116683j 0.00699325+0.00681698j 0.00693962-0.00529986j -0.0171813+0.00459736j -0.00278065+0.00903018j 0.00898447+0.00568804j 0.00781626+0.00671676j -0.00995387+0.00335089j 0.00160051+0.00273893j -0.00222471+0.00625903j 0.00430823-0.00982851j 0.00839309+0.00967664j 0.000472367+0.00368919j 0.0121385-0.00863101j -0.0223638-0.00588581j -0.00153744-0.00847597j -0.00170599+0.00830166j -0.00496042+0.015267j -0.018001+0.00920742j 0.00519789+0.00690712j -0.0111693+0.0110079j 0.00396356+0.00249735j -0.00410567-0.00966181j 0.00302447+0.00960854j 0.0135686+0.00800254j 0.00909795+0.00727582j 0.000278289+0.000440083j 0.00753297-0.00589813j -0.00397518-0.00546288j 0.00229464-0.000435472j 0.000877851-0.00289379j 0.00626399+0.00106491j -0.0053013+0.00351951j 0.00223392+0.00387141j 0.00391585-0.00218129j 0.00530596-0.00431833j -0.00293201+0.00474098j 0.00221409+0.000882627j -0.002124+0.00412075j 0.00076968+0.00256395j 0.00981665+0.00559709j -0.00294363+0.00408655j 0.00715551+0.000793171j 0.0111467+0.00634018j -0.00377796-0.00154706j 0.00186986-0.000167075j 0.00654014-0.00615684j -0.00199364+0.000881496j -0.00377432-0.00304101j 0.00513858-0.0034888j 0.00371846+0.00433009j -0.0024369+0.00550094j -0.000389163-0.00606507j 0.00398648+0.00656102j -0.00854835-0.00536231j 0.00284281+0.00995508j -0.00278601-0.0040914j -0.0100891-0.00141423j -0.00196738+0.00333524j -0.00140325-0.0165864j -0.00144452+0.00214976j 0.000259164-0.00815662j 0.0152817-0.00114496j 0.0050236-0.00742643j -0.00989811-0.00258384j 0.00151639-0.000500204j -0.00482079+0.00796397j 0.00256503-0.0062806j 0.000653926+0.00385627j 0.00020664-0.00368831j -0.000960097-0.000897028j 0.0049193+0.00474994j -0.0139904+0.00181108j -0.0046243-0.00676774j -0.0190751-0.00524449j -0.0186565-0.00155934j -0.00308987-0.0118555j 0.0253297-0.00466708j 
0.168074-0.332879j -0.49593-0.144484j 0.054634+0.264352j 0.163775-0.178785j -0.0172735-0.0767646j 0.20966+0.0596198j 0.246707+0.30937j 0.0963907-0.242454j -0.23786+0.281924j 0.0613034+0.0258817j -0.0250945+0.0626892j 0.00625442-0.0899014j -0.065661+0.0219738j -0.0410361+0.0092554j -0.0620661-0.0172186j 0.0646458+0.00350743j 0.020948+0.030072j -0.0118449+0.0195201j -0.0111897+0.00586859j -0.00546286-0.013081j 0.0155467+0.00797429j -0.0345905-0.00952345j -0.0060071+0.0108541j -0.00533741-0.0337263j 0.00496526-0.0257867j -0.0092124+0.0317829j -0.001199-0.0269373j -0.0106409-0.00203938j 0.00713588+0.00390701j 0.0139893+0.0071423j 0.00213009-0.0108193j -0.0185936+0.00124876j -0.00231812+0.00886201j 0.00750693-0.00895989j 0.00828895+0.00256346j 0.0171641-0.00280707j -0.00950059+0.017128j 0.017954-0.00969317j 0.00171423+0.0111772j -0.00680007-0.00897595j 0.0248252-0.019568j 0.0128771+0.00394105j 0.00242706-0.00751641j 0.00679026+0.00434207j -0.0276156-0.011137j -0.0010477-0.00542283j 0.0226014+0.00903197j 0.00419394+0.0135305j -0.00859427-0.00254255j -0.00812438-0.00652691j -0.00100506-0.00876336j 0.0101721-0.0085903j 0.00208232-0.000746696j -0.0073053-0.00524271j 0.00227343-0.000786912j 0.00560002+0.000994665j 0.00435976+0.00124514j 0.00262406-0.00349289j -0.00454987-0.00657222j 0.000163838-0.00318101j 0.00711563+0.00230243j 0.00231498-0.00408792j -0.000938155-0.00314163j -0.0020292-0.00721787j 0.00774514-0.000805011j -0.0242892-0.0208904j 0.0106609+0.000880416j -0.00132226-0.0198399j -0.00612631-0.00630591j -0.00387145+0.0130685j -0.00482441-0.0183699j -0.000467239-0.00026243j 0.00230865-0.00859905j -0.00594939+0.00464528j 0.00357613-0.0187656j 0.00454693-0.0162559j -0.0114111+0.00598749j 0.010222-0.00187487j -0.000440172+0.000753414j -0.00931007+0.00807383j -0.00056617-0.00744611j 0.00827946-0.0110234j 0.00658157-0.00948976j 0.00180368-0.0042337j 0.00292659-0.00307855j -0.0012621+0.00241219j 0.00550898-0.00257323j 0.000246446+0.00377618j -0.000448563+0.00416052j -0.00316438-0.00581937j 0.00663022+0.00156652j -0.00518881+0.00346529j 0.000546387+0.0102094j 0.00123232+0.00397256j 0.000839994+0.000679589j -0.00346215-0.00245993j -0.0100827-0.000936408j 0.010209-0.00214608j 0.011614-0.0158954j -0.0107876+0.0056012j 0.00286527-0.000959494j -0.00477805-0.000778292j -0.00473734+0.0017608j 0.00973408+0.00176701j 0.00833438+0.00289118j 0.00910001+0.000835531j 0.00433654+0.00613058j 0.0105155+0.0025122j -0.00217064+0.0039965j 0.0226966-0.00281144j 0.0153071+0.00627634j 0.0026091-0.00214507j 0.00801211+0.00499025j 0.00347022+0.00058881j -0.00477714-0.00129426j -0.0110619-0.00785657j 0.00148831+0.000598867j 0.00385489+0.00477649j 0.00164474+0.00325851j 0.00036365-0.00135292j 0.000648645+0.00208841j 0.00162164-0.00365143j 0.000587399+0.00139387j 0.00255397+0.00428454j 0.00479025-0.00148291j -0.00485984+0.000397514j -0.00283652+0.00204687j 0.0027817-0.0015484j 0.000492535+0.00161349j -0.000243381+0.00194898j -0.00250123-0.00200052j -0.00142577+0.0038269j -0.000600043-0.000362494j -0.0015731-0.00330355j 0.000525443-1.75014e-05j 0.00275788+0.00264773j 0.00413496-0.000668782j 0.00785375+0.0079508j -0.00966928+0.00653015j 0.00801337-0.00522021j 0.00156406-0.0162182j -0.00055462+0.0101845j -0.00246232-0.012081j 0.0014236-0.00895294j -0.00456335-0.000229191j -0.00810362+0.00798943j -0.00147594-0.00133242j -0.00913523+0.00174946j -0.00750574-0.00170941j 0.00455867+0.00432956j 0.0163197-0.00139639j -0.0016252-0.00455965j 0.00918531-0.00501261j -0.000127287-0.00112164j -0.00737725-0.00498505j -0.00612073+0.00361854j -0.0046915+0.00305396j 0.00380783+0.00302922j -0.0045494-0.00421014j 0.000902267-0.00338952j -0.00154466+0.00655746j -0.00433178-0.0136646j 0.000765328-0.00320469j 0.00780574-0.00648636j -0.00926283-0.0112772j 0.00116407-0.00422206j 0.00189285+0.000498749j 0.00219419+0.00193352j 0.00280586+0.00142627j -0.00557783+0.00633123j -0.00202596+0.00390567j 0.00518257+0.00563792j 6.0038e-05-0.0021292j -0.000382364-0.00110478j 0.00116826-0.000424762j -0.00125763-0.000798521j -0.00116163+0.00312794j 0.000653115+0.0034948j 0.00110296+0.0107281j -0.000373237+0.00357861j 0.00156101-0.000923484j -0.00192986+0.00205603j 0.000673193+0.000744317j 0.000808567-0.0011647j 0.00147132-0.000734763j -0.00107697-0.000668575j -0.0021568+0.00128857j 0.000900965-0.000845367j 0.00202951+0.000626592j 
-0.0264689-0.00792998j 0.000761667+0.0100173j -0.0495754-0.00164482j 0.00578103+0.0759012j 0.0287842-0.0391635j 0.0278495+0.00962349j 0.0050002+0.00852753j -0.00877866+0.0411599j -0.0173728+0.0366597j 0.0158979-0.00631269j 0.123632-0.0356114j 0.0262996-0.0844528j 0.0931716+0.150474j 0.0461531+0.0635846j -0.0790266+0.000873057j 0.0401276+0.132716j 0.0345246+0.0295872j -0.00111334+0.0175915j -0.123659+0.0799767j -0.028002-0.074285j 0.203991-0.0744325j 0.0943454-0.00307921j -0.0600446-0.126563j -0.002678-0.0196377j -0.139342+0.0102081j -0.00592726-0.0283712j 0.122135+0.0200416j -0.0271072-0.0128193j -0.00819067-0.217779j 0.120676+0.0350756j -0.0714517+0.13884j 0.0669596+0.0395879j -0.15332+0.182012j 0.0904911-0.0127669j 0.0190836+0.208572j -0.0999537-0.0423025j -0.0174407+0.01707j 0.00533853-0.0373494j 0.023453+0.00334878j 0.0263686+0.124541j 0.0242948-0.0174434j 0.0123429-0.0540474j -0.0439113+0.111666j 0.0170635-0.0417606j -0.0225255-0.00625595j 0.0567316-0.0563059j -0.0208198+0.0328864j -0.0331966-0.110598j 0.0764993-0.0351483j -0.0427023-0.0927722j 0.059252+0.0241222j -0.0712446+0.0947738j 0.122118+0.101828j 0.049153-0.0107591j -0.0176073+0.0164995j 0.142777+0.0202408j -0.0359114+0.0207158j 0.0224195+0.0326792j -0.0916556-0.0413648j 0.0365954-0.0624875j -0.0245251-0.118997j 0.0435453+0.0290387j -0.0948016+0.101845j 0.0501009+0.0341366j 0.0786633-0.00851061j 0.0122048-0.00292898j -0.0168035-0.0337202j -0.0165963-0.0444572j 0.00792726-0.0378888j 0.0130479+0.0013374j 0.00950381-0.00964973j -0.00909076+0.00750832j 0.0660855+0.0187108j 0.0362505+0.024604j -0.032737+0.060999j 0.0174865-0.00451836j 0.00329004+0.00701851j 0.00224098+0.018772j 3.77491e-05+0.0550131j -0.0145577+0.0174821j 0.0104117-0.032464j -0.0485196+0.0296647j -0.0136329+0.033509j 0.0638625-0.0249861j -0.0139217+0.0405655j -0.0135327+0.0450709j -0.0408043-0.0397063j 0.00928028+0.0215435j 0.00380492-0.0342859j 0.0681697-0.0125489j 0.0367767-0.0342242j 0.0134999-0.00713917j -0.0123204+0.0274109j 0.0219382-0.00395284j -0.0271502+0.00476433j -0.0214523+0.023465j -0.00316985-0.0136876j 0.0290389+0.00914748j -0.00867198-0.0125833j -0.0158251-0.0165376j -0.0103333-0.0036481j 0.0317045+0.00317395j -0.0049775-0.00366377j -0.00670245-0.0203547j -0.0120698+0.0229593j -0.000657838+0.0153852j 0.00174478-0.0104762j -0.00268005-0.0065558j 0.00775143-0.0299958j 0.00890338+0.00203574j 0.00771592-0.0137863j -0.0176157-0.0126538j 0.0127551+0.0203218j -0.000536388-0.0451477j 0.0480788+0.00417003j 0.0272253-0.00460394j -0.0152356-0.00928458j -0.0328684-0.00155924j 0.0284819-0.0138612j -0.0156687+0.00695035j 0.0445993-0.0453946j 0.0068854-0.0010505j -0.0315047-0.0236384j 0.00813886-0.0191497j 0.0383902+0.0320758j 0.0622533+0.0104426j -0.000349059+0.0263061j -0.0161327-0.00503883j 0.035712-0.0566703j 0.0604989-0.0314549j 0.0182001-0.0324418j 0.0148434-0.0340639j -0.0313399-0.0310007j 0.00475119+0.00601557j -0.0138897+0.0385445j 0.000464091-0.0402503j -0.0635094-0.0107933j 0.00457699-0.00181967j -0.0028572+0.0307513j 0.0367719+0.0117132j -0.00877056+0.025464j -0.0163345+0.0321199j -0.015968-0.00175906j 0.006145-0.0124683j -0.00425229+0.0029075j 0.00272264-0.00548638j -0.0186733+0.00103249j 0.00125938-0.0092483j 0.00519394-0.00302633j -0.0389119-0.0239727j 0.011682-0.00790978j -0.0231779-0.0212776j -0.00427804-0.00450183j -0.03536-0.00368577j -0.0196435-0.0054922j 0.000856384+0.00126721j -0.00977827+0.00894794j -0.00843622+0.0125914j 0.0154962+0.0064814j 0.0137147+0.0223577j -0.00699575-0.0074906j -0.0150165-0.0156341j 0.00556055-0.0214725j -0.0286007+0.0285958j 0.00235934-0.0128678j 0.00513855+0.0140115j -0.00126892-0.0451345j 0.00189087+0.0197044j 0.0164901-0.0019118j -0.00739214-0.0451888j -0.0165924+0.0450905j -0.0401941-0.00840112j 0.000662209+0.018753j -0.0568554+0.00417468j -0.036557+0.0299447j 0.0122765+0.00585074j -0.00288063+0.00136046j 0.0236536-0.0130746j -0.0140999+0.00899436j 0.00515398-0.0100606j 0.00221206-0.00133897j 0.0133023-0.00156959j -0.0162144-0.0190631j 0.0158911-0.00942919j 0.0310337+0.0277667j 0.0426809+0.0237657j 0.112728-0.0212233j -0.0224077+0.0223459j -0.0831164-0.0011533j 
0.0307195+0.00459729j -0.00619016-0.00878154j 0.0685755+0.017932j 0.0333584-0.0556111j 0.0662713+0.0362762j -0.0869597+0.019035j 0.029038-0.0183736j 0.0197288-0.0163312j 0.0149782-0.0395158j 0.0136416+0.0181594j 0.00390287+0.00443649j 0.0348658+0.0568527j 0.0691318+0.116324j 0.169287-0.0336667j 0.00391395+0.0125902j -0.0690745+0.121825j 0.196389-0.0165432j 0.0265477-0.0142123j -0.21505-0.0247011j 0.0624604+0.0351195j -0.00775601-0.106015j -0.0733085+0.166031j -0.163991+0.0481045j 0.0319838-0.185446j 0.245956+0.021079j 0.166908-0.16158j 0.09179-0.0512607j 0.165036-0.0406667j 0.109005+0.141687j 0.0377639-0.0117644j -0.0193678+0.0106322j 0.0104918-0.0922795j 0.109436-0.00801982j -0.127716-0.0548786j -0.0499653+0.0582931j -0.0103647-0.00741945j -0.085384+0.0495367j -0.045561+0.0116508j -0.0953004-0.244071j 0.0193114-0.122191j 0.0641084-0.146995j 0.00417269-0.0645623j 0.0105884-0.0849403j -0.0161907-0.0874329j -0.119176-0.129869j 0.107232+0.08984j 0.0397547-0.0820883j 0.0593789-0.0744315j -0.0626178-0.130254j -0.0152363-0.154307j 0.00165364+0.000336659j 0.0457397-0.0264178j 0.0114919-0.077293j 0.0621242+0.024651j -0.0153163+0.0463034j 0.025081+0.0336608j 0.0157176-0.0603645j -0.0104285-0.0169915j 0.0209709-0.0402118j -0.0421363+0.000728698j 0.0327466-0.0353524j 0.0162843+0.0279645j -0.046722-0.0200139j 0.0204976+0.0464268j -0.0375722-0.0169207j -0.0196257+0.0184969j 0.0182802+0.0348977j 0.0433048+0.0160516j -0.00604447-0.0171537j 0.0316327+0.0159793j -0.0427883-9.59984e-05j -0.0174922+0.00298745j -0.00053018+0.0160202j 0.0096497+0.0396322j 0.0033278+0.036238j 0.0163725+0.010716j 0.0274314+0.0292685j 0.000659171+0.0374695j 0.0348042-0.0595268j 0.00723892+0.0412812j 0.0214615-0.0191113j 0.00797592+0.00619032j 0.0151922+0.00789651j -0.0579902+0.0156105j -0.0119353-0.018399j 0.014048-0.00833369j 0.0098644+0.0137706j -0.0651772+0.01205j 0.0387991+0.0397096j 0.0216048-0.0213608j 0.00213245-0.00741584j -0.0265067-0.0285846j -0.00947957-0.00702696j 0.00431698+0.00173244j 0.0427982-0.0157736j 0.0238262-0.0163036j 0.0238655+0.0174303j -0.00774488-0.00404186j 0.00265651+0.00444042j 0.0024025-0.0010851j -0.00181806-0.021161j -0.0158698+0.00983354j 0.00720373+0.0264211j 0.00533878+0.00831108j 0.00127913-0.0162872j -0.00034621-0.0212092j 0.0172484+0.0110077j 0.00952504-0.00207714j -0.00332583+0.0341318j 0.00406596+0.0240063j -0.00475059-0.0205599j 0.00820979+0.00466899j 0.00385433+0.0150505j 0.0246168-0.00372143j 0.0290931-0.0162963j 0.00133229-0.0256202j -0.00629912-0.000104737j -0.0222339+0.0242078j 0.00448355-0.00675191j -0.0039575-0.00809915j 0.000666875-0.0026209j 0.0079923-0.005034j -0.0480672-0.00802268j -0.0081379-0.00405782j 0.0238488+0.0228116j 0.0302646+0.00182771j -0.0186599-0.0223047j -0.0294432+0.0471128j 0.0359317-0.0674586j 0.028858+0.00762308j 0.0330705+0.019742j -0.0130834-0.0175336j 0.00555556+0.0222109j 0.018498-0.0063057j 0.0204389-0.00170229j -0.00421712-0.01592j 0.00519293+0.00145509j 0.0141094-0.0133297j 0.00235443-0.000861663j -0.0101837-0.0201302j -0.00577073-0.00748312j -0.020091+0.0103958j -0.0103605+0.00688569j 0.0110161+0.0142766j -0.011829-0.00141514j -0.00852818+0.0135044j 0.000178551-0.00641783j 0.00158815-0.00154302j -0.0164392-0.00518658j 0.00327271-0.0163342j -0.0192044-0.0126864j 0.004254-0.0124731j -0.0150141+0.0189018j 0.0126716-0.00673048j 0.00131412-0.0132624j 0.00639879+0.0267317j 0.00619004-0.00302846j 0.0170147+0.0245407j -0.0181341-0.00651936j 0.023805-0.00900855j -0.00790058+0.0254396j -0.0114423+0.013623j 0.0205322+0.002945j -0.0253213+0.00898552j -0.012627-0.00331895j 0.0401468+0.0160603j 0.0154526+0.0151915j -0.0128002+0.0167992j 0.0094279-0.0354822j -0.00821624-0.0168952j -0.00204739+0.0141544j 0.00713192+0.00545279j 0.0492003+0.012544j -0.0489776+0.0224318j 0.0125808+0.00683502j -0.000269089+0.010422j 0.00321112-0.0036801j 0.00530167-0.0114699j 0.000666318+0.0019877j -0.00675077+0.00658935j 0.0234765+0.0204156j 0.0211078+0.00744319j -0.00818383-0.0021976j -0.0169778-0.0378475j -0.0076605+0.0279959j 0.0241166+0.0463214j 0.0315931-0.037429j -0.00972733-0.0276501j 0.00406865+0.00982872j 
-0.0199417-0.00373587j -0.0247204+0.0162537j -0.0328234-0.00986551j 0.000804133+0.0298309j 0.0310521+0.0324987j 0.0101485+0.0141909j -0.00720979+0.0419441j 0.032256+0.053569j 0.0194576+0.0377193j -0.00925117+0.0026853j 0.0552557-0.0228536j -0.0109106-0.0402058j 0.0212339+0.147186j -0.0969203-0.0168116j -0.0120323-0.00814633j -0.101786+0.0875972j 0.0985654-0.10083j 0.0364697+0.128318j -0.134636-0.0456038j -0.0547556-0.0838824j -0.0731185+0.136191j 0.142889-0.104633j -0.0108791+0.119134j -0.0893159+0.0269759j -0.0218672+0.155186j -0.00466882+0.0343746j 0.181466-0.0406896j -0.0245161-0.156632j -0.0347568-0.106179j 0.046458-0.0428203j 0.0997687+0.12134j -0.014517+0.149936j -0.0550266+0.0939708j 0.0793563+0.0579938j -0.0528633-0.340449j 0.061729+0.0418339j -0.0192666+0.012896j -0.0188523+0.0528705j -0.0233365-0.0511219j 0.177661+0.0459794j -0.100778-0.0115511j 0.0775619+0.104175j 0.0646139-0.16713j -0.0412928+0.180077j 0.0315667+0.0552443j -0.0589032+0.125204j -0.0355154-0.111917j 0.210282-0.112252j -0.139394-0.127979j 0.0735005+0.10961j -0.133895-0.0337169j 0.0176515-0.0934212j 0.0773642+0.000164109j 0.0848343+0.0388485j 0.00506087+0.0360763j 0.116047+0.00554281j 0.0229538-0.0470441j 0.0915766-0.0942329j -0.0282233-0.0266019j -0.0172374+0.0393237j -0.0395239+0.0823062j 0.000905042-0.00706675j -0.0169666+0.0077015j -0.00948541-0.0746724j 0.0302548+0.0380193j -0.0183249+0.00169625j -0.0259906+0.050235j -0.00546979+0.0653338j -0.00315946+0.0182564j -0.00810439+0.0330494j 0.0146687+0.0228171j 0.00405495-0.0422049j -0.00571845+0.00321165j 0.015783-0.0506483j -0.00323766-0.118498j 0.0107018+0.00969005j -0.00485033-0.0469518j -0.00738213-0.0308442j 0.02674+0.00624757j -0.0128-0.0472409j 0.00965091+0.0387252j -0.0273622-0.0159986j 0.0183965-0.0250919j 0.00910313-0.013782j 0.0232109+0.0111562j 0.00923492-0.007324j 0.0222807-0.0139277j -0.0101933-0.0281631j 0.0272879-0.0167629j 0.0439127+0.0207823j 0.00192633+0.0326824j -0.0224721-0.0121039j 0.0215326-0.0250088j -0.0164648+0.0299059j -0.000704281-0.0277152j 0.0261717-0.0391595j 0.0216094+0.0197273j -0.0255093-0.00911489j 6.69051e-06-0.00830064j 0.00187816+0.00280807j -0.0188644-0.0129173j -0.0132514+0.0204277j 0.0030415-0.0148716j 0.0266327+0.0195153j -0.00526534+0.00791959j 0.00662669+0.00421859j -0.0035518-0.00267306j 0.0291107+0.000457677j 0.0161787+0.00355965j 0.000756495-0.0112358j -0.00315364+0.00391002j 0.0025138+0.0196268j -0.013856+0.0184417j 0.0204744+0.0106394j 0.0291673+0.0205649j -0.0135119+0.0247662j -0.0104733+0.0102907j -0.0174996-0.00609387j 0.0118872-0.001844j 0.0164386+0.000859719j -0.0144431+0.00620719j -0.0190962+0.0527309j -0.00202713-0.0280316j -0.01765+0.0245171j 0.0146133-0.028291j -0.00136074+0.023492j 0.00635758-0.00373249j 0.0122015+0.00611032j -0.0364277+0.0224673j 0.00410784+0.0129999j 0.0109481+0.00665922j -0.0155972+0.0139711j 0.00903417-0.0162353j 0.00403711+0.00661464j 0.0147056-0.00323004j -0.0134844+0.00385031j -0.0188491-0.0038747j -0.00534251-0.0187542j 0.0112398+0.0117896j 0.00219218-0.00786919j -0.00219689+0.0121149j 0.00656254-0.00718418j -0.0203414-0.0171424j 0.0177865-0.00323469j -0.0174221-0.00269387j -0.00180757+0.0112763j 0.013467+0.0127793j -0.000162522-0.00383246j -0.00347666+0.0122243j 0.00694818+0.00928993j -0.0104904+0.0135065j -0.00575959-0.00504619j 0.00661059+0.00634763j 0.000177366-0.00622177j 0.00209487+0.00709829j -0.0113556+0.000553638j 0.00739749-0.0161269j 0.00608133-0.00557535j -0.0137696-0.00877727j 0.000565294-0.022603j 0.0114004-0.0160821j 0.00532299+0.00560221j -0.00489126+0.00725851j -0.000485504+0.0107003j 0.00374334+0.00260114j 0.00487344-0.0153462j -0.00735881+0.0114422j 0.0081286+0.00838604j -0.012498-0.0046104j 0.00107095+0.00634273j -0.00987987+0.00443469j 0.000793307-0.0097161j -0.00381641+0.00297241j -0.00919003-0.00922195j -0.0022225-0.00357227j 0.0167454+0.00946289j 0.0073862-0.00267969j -0.00287824+0.00699138j -0.00159514-0.00730228j 0.0051538+0.0104673j 0.00345847+0.000249065j 0.00216577+0.00438202j -4.65628e-05-0.00415023j -0.0153936+0.0086505j 9.69743e-05+0.000448067j 0.0247706-0.00449611j 0.0286384+0.00477165j 0.00171531+0.00731125j -0.0280066-0.00426648j 
