-0.0506893-0.0418737j -0.026704+0.0140574j 0.0707132-0.0639162j -0.0218456+0.00494193j 0.00584837-0.0186442j 0.010884+0.000438179j -0.0701734-0.0130627j -0.0277607-0.0331671j 0.100627-0.0259384j -0.00127645-0.0365961j -0.0479725-0.00539318j 0.0228842-0.00972285j -0.0120617+0.0165352j -0.0312433-0.00132836j 0.0308126+0.0110161j -0.000579866-0.0489905j 0.0033705-0.0172011j -0.0562987-0.00392157j -0.0258082-0.00743203j 0.0108736-0.0129839j -0.0056669-0.0118379j -0.0338003+0.000585785j 0.0118379-0.00758311j 0.0197858-0.0241645j 0.0217334+0.0215058j 0.0190225+0.00764123j 0.00394092-0.0218255j -0.00852072+0.00945074j 0.0250095+0.0101415j -0.0130955-0.0190716j -0.0136136+0.00801514j -0.0174477-0.0244565j -0.00816333+0.00524016j 0.0249833-0.0106045j 0.043921+0.00415407j 0.0258166+0.0321223j 0.0250858-0.0213726j 0.0314213-0.0176846j -0.0074791-0.00896206j 0.0368816-0.0235156j 0.018482-0.0172438j -0.0258462-0.0085903j -0.00337455+0.00202327j -0.0340227+0.0155416j -0.00816503+0.0150524j -0.0218539-0.0019184j -0.00957073-0.00900565j 0.0102172+0.00455736j -0.0135656+0.00941021j -0.0139705+0.00885149j -0.00396974-0.00220485j 0.00133217+0.0242243j -0.049258-0.0193209j 0.0257896-0.0146384j -0.00563181+0.00505569j -0.0288991+0.00706348j 0.0100286+0.00668662j 0.018715+0.00893452j 0.0295002-0.0191628j 0.0181794-0.0110105j -0.0069893-0.00719979j 0.0125432-0.0233335j 0.00564846+0.0229424j 0.0158263+0.00670633j 0.005779+0.0625785j -0.00948151-0.0251447j 0.00943231+0.00461456j -0.0103992+0.0125763j -0.0177971-0.00797853j 0.0110959+0.00960587j -0.0267142+0.00769027j 0.00987502+0.00804627j -0.00047555+0.00939418j -0.0128815+0.0038523j 0.00209185-0.0154833j -0.026628+0.0167901j -0.0364283+0.000294427j 0.0286835+0.015667j 0.0160648-0.00197278j -0.0155553-0.00397148j 0.010805-0.0120515j 0.0229082+0.0278312j -0.0157593-0.0144877j 0.00101423+0.00554971j 0.0169259+0.0246297j 0.0155226+0.00629967j -0.027738-0.0446138j -0.0384558+0.00615261j 0.00399471+0.00491725j 0.00100603+0.0180987j 6.08232e-05-0.0117886j 0.0101062+0.00158247j -0.0377661+0.0167555j -0.0106107+0.0141729j -0.0003822-0.0100305j 0.0117585+0.00827691j 0.00532245-0.00531878j 0.0270988+0.00887756j 0.0128577+0.0433087j -0.0130837-0.00408909j -0.0471682-0.0293494j 0.00974301-0.0196556j -0.0143729+0.0305736j -0.0330823-0.0017737j 0.0220405+0.00152552j -0.0100941+0.0186635j 0.0290685+0.0020083j 0.000362525-0.00285123j -0.0214128+0.00377357j 0.0209894+0.0191532j 0.0339289-0.0109574j 0.0304706-0.0130206j -0.0588362-0.00311322j 0.0133669-0.0109478j -0.0287715-0.0132895j 0.0171594-0.00179721j -0.0140632-0.00676854j -0.0177735+0.0142856j -0.0424849+0.00756813j -0.00133613+0.0221693j 0.0216966+0.00290192j 0.0199776-0.00892977j 0.0227838+0.0167506j -0.0320887-0.0479542j 0.0204943-0.0200884j -0.0355818+0.0574847j 0.0205408-0.00704692j -0.0488894+0.0202306j -0.0764533-0.0456475j 0.00526895-0.0252905j -0.00858426+0.0139772j 0.0130258-0.0185555j 0.00618189-0.0123292j 0.118372-0.064859j -0.050407-0.00341383j 0.000744479-0.0662425j 0.021155+0.0355302j 0.0288543+0.0674286j -0.00802703-0.00118101j -0.0102835-0.0475205j 0.0249342+0.0416194j -0.0505905-0.0583165j 0.0516569+0.0548533j 0.005702+0.0195814j 0.00827064+0.0232935j 0.0200778-0.0357531j -0.00273387+0.0042381j 0.00340153-0.0246392j -0.0112554+0.0125476j 0.0278541+0.0212261j -0.0243782-0.0282446j 0.0571201+0.0742842j 0.0363959+0.0606042j -0.0261826+0.152927j -0.0445896+0.0151659j -0.0278021-0.0300822j -0.214368-0.112432j 0.00401497+0.190399j -0.223252-0.0963663j 0.0845909+0.169499j 
-0.0375189+0.00746234j 0.0591023+0.0430697j 0.00523951-0.00966145j 0.0866662-0.0614352j -0.028021-0.00130094j 0.0313078-0.0261702j -0.000269877-0.0295691j 0.0695676+0.00454389j 0.0745024-0.00355727j 0.00685273-0.0260979j -0.00948325+0.00433363j -0.0535827+0.0187569j -0.00283879+0.0011633j 0.0196966+0.0196621j 0.0001725-0.00330026j 0.00684387+0.0137647j -0.0098296-0.0173112j 0.00794056+0.00389826j 0.00436579-0.0102091j -0.00262889-0.00813454j 0.0128444+0.016133j -0.00657384+0.0119915j 0.0096385-0.00104604j 0.0174282+0.000694581j 0.0222834+0.0129659j 0.0136855+0.019353j -0.0123467+0.00580079j 0.0208376+0.0170596j 0.0166016-0.00978553j 0.00323911+0.0153379j -0.0302853+0.0174634j -2.04231e-05-0.0312803j 0.0108034+0.000153831j -0.0252945-0.0316631j 0.00628829-0.0252081j 0.0272319-0.0207666j 0.0101369+0.0124281j -0.0397445+0.0101793j -0.0192348+0.0194619j 0.00143605-0.0175817j -0.0287707-0.0143373j 0.0127234+0.0116521j 0.0122004-0.0149461j -0.0262721+0.00408745j -0.0209684-0.00174212j -0.00218668+0.0131099j 0.00840417-0.0146053j -0.00785789-0.00141405j 0.0211344+0.0138925j -0.0146029+0.0184058j 0.00855766+0.00770905j 0.0158795+0.00566153j 0.00535043+0.0359386j -0.0286422-0.0226689j 0.0355461+0.022625j 0.00444865-0.00142938j 0.00467994+0.0071533j -0.009284-0.0155798j -0.0249222-0.0221845j -0.00261181+0.00635204j -0.0373782-0.000426573j -0.00453108-0.0220136j 0.0224526+0.0120715j 0.00188613-0.0231468j 0.0358973-0.00620842j -0.0310824+0.0013016j 0.00740521-0.00251288j 0.000489741-0.0032562j -0.00150662-0.00865285j -2.32054e-05-0.0143944j -0.00269655+0.0201672j 0.00528689+0.00611487j -0.000931422-0.0107624j 0.0140206+0.0201714j -0.0194787-0.0168806j 0.00325702+0.0175362j -0.0131036+0.0230533j 0.00754451-0.0250393j -0.00173569-0.0196942j 0.00714617+0.0188965j -0.0142246-0.0136619j 0.0409801-0.00816277j -0.00266057+0.00718885j 0.00963503-0.00906234j 0.0423286-0.0123836j 0.0234426-0.00482231j -0.0525828+0.0239774j -0.00646231+0.0319852j 0.028631-0.00246197j 0.051511+0.00623488j -0.0230529+0.0161154j -0.0202838-0.0128568j 0.0231504+0.0236676j 0.033114+0.0135941j -0.0145526+0.000159182j 0.0180496+0.0020846j 0.0140363-0.00931643j -0.0447969-0.00680116j -0.00286893+0.0182771j -0.0361563+0.0180894j 0.00167123+0.0152298j -0.0234401-0.0207049j 0.0473561+0.0140495j 0.0101285+0.0144286j -0.0216903-0.00189587j -0.00396193+0.00324995j -0.0184876-0.0233171j -0.00406684-0.00136029j 0.0241208+0.0219253j 0.00555703-0.0135793j 0.00575351-0.023579j -0.0268238-0.0465065j 0.00406808+0.0244526j -0.00526262-0.0232162j -0.0225042+0.0557395j 0.00688424-0.00341335j 0.0365672-0.00165558j 0.0179752-0.0138409j -0.00232414-0.00438143j 0.0233635-0.00868539j 0.000265626-0.0426693j -0.0261811-0.0281609j 0.0141618-0.0113183j -0.033807+0.0165438j -0.0366076-0.0325479j 0.0601125+0.0609188j -0.00743942-0.00422838j 0.00199561+0.0557577j -0.0402844+0.0818899j -0.0102013+0.0379472j 0.00248575+0.00344263j -0.0422077-0.0134314j -0.0172944+0.0318095j -0.0654448-0.0556727j 0.0359557+0.05123j -0.122951-0.0189734j 0.0179912-0.0141687j 0.0529603-0.00646523j 0.00459447-0.0083771j -0.0905072-0.0339804j 0.00821384-0.0419036j -0.00499066+0.00887475j 0.0442397-0.0685109j -0.00113776-0.0216528j -0.000866934-0.0270408j -0.00222477+0.0259777j 0.00383301-0.0265989j 0.0070748-0.00454801j 0.0743383-0.00186169j -0.00978486+0.030409j -0.0267375+0.0129393j 0.0469086+0.0867369j 0.0234304-0.0211089j -0.114902-0.0650548j -0.0208481-0.073756j 0.0126461-0.0605419j 0.0187625-0.215893j -0.18316-0.092643j -0.0831106-0.161906j -0.230986-0.113178j 
-0.0309561-0.00674648j -0.0702458-0.00811958j 0.00472929-0.0546369j -0.0356098+0.031861j 0.0176677+0.00223794j -0.0139441-0.017943j -0.0357513+0.0768341j 0.0048531+0.0179395j -0.0273343+0.03176j -0.0227688+0.0212746j -0.0406869-0.0239751j -0.0302848-0.0165215j -0.00557072+0.0162737j -0.00205702-0.0290641j -0.00231606+0.00492811j 0.00623101-0.00560022j -0.0216393+0.00234219j -0.00327481+0.000488908j -0.00115375+0.0164677j 0.00510278+0.0192013j -0.0336463+0.0113591j -0.0213973-0.00946857j -0.00358163+0.0440714j -0.0101048-0.00554936j -0.0423499+0.011589j -0.0201287-0.000756403j 0.0018779-0.0206989j -0.0155053-0.00706214j 0.0247022+0.0160788j -0.0170455+0.0211967j 0.0178368-0.00131215j 0.00440994+0.0393502j -0.0264344-0.00208202j 0.00437982+0.0231232j 0.0106128-0.0046865j 0.0229952+0.0181241j -0.022442+0.00956828j 0.0302579-0.0130958j -0.018378-0.0732078j 0.0331966+0.0114102j 0.0580821+0.0126843j 0.022579+0.00731958j 0.00778052+0.0377047j 0.0392933-0.0238466j -0.00247619+0.00835549j -0.0112977-0.00235507j -0.0378736+0.00176655j 0.00226715-0.0272391j -0.0181977+0.0178095j 0.0119312-0.0247632j -0.0202641+0.0123566j -0.00557805+0.00241245j 0.000650698-0.00111045j 0.0107069+0.0136334j -0.0210313-0.0197106j 0.0115403-0.00464485j -0.00900645-0.00182387j 0.00965219-0.0109966j 0.0148999-0.0168928j 0.00139652-0.017183j -0.000927731+0.00696516j 0.00670102+0.0155735j -0.0336299+0.011034j 0.00605951+0.0293025j -0.055148+0.00211915j 0.00455526-0.025264j 0.00683803+0.0129107j 0.00112922-0.0189075j -0.018682-0.0418035j -0.0332285+0.03071j -0.0308415-0.0226747j -0.00546459+0.0117706j 0.00702005-0.0269447j -0.0388191-0.00532708j 0.0386843+0.0101013j -0.0109003+0.0105493j -0.0283704-0.0218068j 0.0383471-0.00662257j 0.0343813+0.039055j 0.0120245-0.00748337j 0.0340562+0.00208778j 0.0248526+0.0122513j 0.00193195+0.00971369j -0.0182663+0.0385089j 0.0168671+0.00133686j -0.000834924-0.023681j 0.0168093-0.0566612j 0.00483309+0.0126071j -0.0179217+0.00861209j -0.0353533+0.0428272j -0.0219458-0.00927952j -0.0073117+0.0191756j 0.00414952+0.0227396j 0.000931301+0.0286072j -0.0058053-0.0182536j -0.000852079+0.0391439j 0.0118043+0.0237801j -0.0139572-0.0140854j 0.0269092-0.0266389j 0.024212+0.00156354j -0.0219653+0.0257737j -0.0171694+0.00875482j -0.00024819+0.0342785j -0.00160379-0.0127283j 0.0188281-0.0333598j 0.00294236-0.00399308j 0.000245025+0.00527293j 0.000403324+0.0383167j 0.00132553-0.0185593j 0.00855162-0.0189116j -0.0218634-0.0184808j -0.0197398+0.00806633j 0.0106815-0.0122137j 0.0382416+0.00996016j 0.0664011+0.0121501j -0.0255007+0.00177133j -0.0431186+0.0110375j 0.0257437-0.0389416j 0.018282-0.00810112j -0.0216479+0.0296421j -0.0467061+0.0178742j 0.0301466-0.0193284j 0.0136754-0.0103767j 0.00721185-0.00973819j -0.00998606-0.046915j -0.0588474+0.0502096j 0.0165306+0.0176163j 0.0244328+0.0194108j -0.0198276+0.00194012j 0.0472151+0.0591491j 0.0407257+0.0453535j -0.0185479-0.0278306j -0.048088-0.030266j -0.0262397-0.0267898j -0.00136839+0.0335754j -0.0655047-0.034546j 0.0119776-0.0222708j 0.032965+0.000901875j 0.0476014+0.0197823j 0.0353157-0.00976739j -0.0281247-0.0550931j 0.0451367+0.0504903j 0.0554397-0.0551382j 0.0591518+0.0815396j -0.0475621-0.00300066j -0.0481885+0.0247603j 0.0405945+0.0113297j -0.011357-0.00207063j -0.0575831-0.0196967j 0.0591592+0.0244143j 0.125218+0.0618969j -0.173637+0.00821392j 0.0280623-0.200386j -0.0184662+0.0883541j -0.025024+0.0820788j -0.119861-0.0729607j -0.0274058-0.00391527j -0.032509+0.0376094j -0.0568387-0.0680427j 0.0310885+0.0149757j 
0.0369076+0.00850383j -0.0181398-0.00187466j -0.0143975+0.00633357j -0.0165777+0.0464006j -0.0428825-0.0531656j 0.00143545+0.0202204j 0.0258748-0.00700316j -0.0675527+0.0614848j -0.0500774+0.0145863j 0.0848386+0.0154629j -0.00285675+0.0337157j 0.00485214-0.0154599j -0.00640979+0.016653j 0.0361349+0.00728095j 0.00783178+0.00118313j 0.00553183+0.0294551j 0.00553762+0.0192031j 0.0177275-0.0816187j 0.0583739-0.00602938j 0.00568806+0.0898156j -0.0471111-0.0448763j 0.050856-0.059223j -0.0420235+0.0316668j -0.0134719+0.0742363j -0.00948475-0.0214857j 0.0339294-0.0285206j 0.00957959+0.0293178j -0.0691462-0.0498528j 0.0131603-0.0598478j 0.00724104-0.0231072j -0.0357899+0.0120234j -0.0284509+0.0425216j 0.0428856-0.0369948j 0.0273129+0.0250093j -0.0487732+0.00705975j -0.00527815-0.0124773j 0.0245285-0.00418863j -0.00462026+0.00985772j 0.0198249-0.00584544j 0.00490923+0.06065j 0.0160905+0.0453522j 0.0257359-0.0206636j 0.00407582-0.000981748j 0.0210883-0.0048573j 0.0264375-0.0170883j 0.0293724+0.031857j -0.0052786-0.00457712j -0.0180037+0.00444676j 0.0306691-0.0332184j 0.00389163-0.0291127j -0.0226652+0.0131051j 0.0014489-0.0540519j 0.00574836-0.0199305j -0.00869661+0.00589208j 0.00662414-0.00422244j 0.00426686+0.0270855j -0.00542959-0.00996316j 0.0285362-0.0107177j -0.00789272+0.00836582j 0.0255374+0.000306476j 0.00448489-0.00720916j 0.0126078+0.0549468j 0.00191432-0.0161944j -0.00923004-0.0102221j 0.0081047-0.0288488j -0.0468726-0.00413814j -0.0115158-0.0205699j 0.0157218+0.00205661j 0.00161705+0.0207076j -0.0213958-0.0547601j 0.00982279-0.00762003j -0.00464023+0.0185064j -0.0278606-0.00864342j -0.0141455-0.00906931j 0.0172394-0.0141333j 0.0128523-0.0329227j 0.000730142-0.0332033j 0.0189246-0.0133651j -0.0450033+0.0311631j 0.0121733+0.0165296j -0.0140482+0.00120648j -0.0251366+0.0011101j 0.0257793+0.0148244j -0.0034154-0.0180515j -0.0248817-0.0052274j 0.000221634+0.0396904j 0.0276191+0.0191009j -0.00119174-0.0178065j -0.0142179-0.0151458j 0.0288499-0.0223152j -0.00389591-0.0282235j 0.0759087+0.0242054j 0.00223039-0.00420377j -0.00189073-0.00622903j -0.0333976-0.00179392j -0.0312269-0.0232303j 0.0498422-0.00348145j -0.0116926-0.0166142j -0.0285025-0.00857568j -0.0411313+0.00542866j 0.0272964+0.0188758j 0.0381947-0.0358602j -0.0228298-0.0239924j -0.0105959-0.00913275j 0.00145292+0.026835j 0.000630682-0.0260357j 0.0273344-0.021693j -0.00711838-0.0313161j -0.0100241-0.0171056j 0.0262448-0.00740702j 0.00457428+0.0334032j -0.054445-8.33048e-06j 0.00175844+0.00242653j -0.0559928+0.0566328j -0.0429853+0.0145485j 0.019964-0.0131229j -0.00449495-0.0280185j -0.0321836-0.00862006j -0.00605947+0.02406j 0.00762778-0.0352626j -0.0198175-0.0062691j 0.0125876+0.0618715j 0.0590621-0.0100219j -0.0153742-0.0198169j 0.0649628+0.0119528j -0.0357513-0.0242332j -0.0460085+0.0079713j 0.00999349+0.0276312j 0.0549745+0.0734684j -0.0257183-0.00602443j -0.037164-0.0220914j 0.0163669+0.00986276j 0.0496418-0.0548385j -0.0376308+0.0023605j -0.00666771-0.00899857j -0.0561742-0.0409349j -0.0480176-0.0344695j 0.019275-0.0342197j 0.00401808+0.00865716j -0.0617446-0.0391608j 0.0582316+0.016472j -0.00852414-0.00758797j 0.018489-0.0706044j 0.0254147+0.0750153j 0.057784-0.0585014j 0.0164943+0.0166149j 0.0624034-0.0347098j 0.0196853+0.0524164j 0.103443+0.0836299j 0.0703513-0.0164712j -0.00649778-0.203106j -0.0486835+0.0136543j -0.137583-0.0751192j 0.0557385+0.00702092j 0.198472+0.113846j 0.00102396+0.0994541j -0.0301326-0.0305501j -0.0435479-0.0653284j -0.00743647-0.0169044j -0.00427032+0.0318174j 
-0.00887709+0.00181909j 0.0227692-0.00308734j 0.0366065+0.00379539j 0.0153671+0.0178797j -0.0309173-0.0105409j -0.039248-0.0315405j 0.0254395-0.0589714j -0.0708996-0.0155976j 0.0280483-0.0478615j -0.0236303+0.0444712j -0.0664367+0.0404256j -0.0162798+0.0291897j 0.00478842+0.00397406j 0.0333682-0.00787311j 0.0552041+0.0171333j -0.00721368-0.0188762j -0.0167783+0.015906j -0.0161985+0.0245705j 0.0449799+0.0364119j -0.044389+0.0267525j -0.0269435+0.0452771j -0.0269445-0.0316539j -0.0115918+0.0359753j -0.00688165-0.0168913j -0.0409677-0.0205104j 0.0182616-0.0208647j 0.00758839-0.0321531j 0.00987868-0.0391166j 0.00843975-0.00967536j 0.0107433-0.028558j 0.00749221+0.0288961j 0.00876363-0.00712952j -0.046732+0.0236648j -0.00795567+0.00737577j -0.00178994-0.0110977j 0.0300097+0.0153035j -0.00495114-0.0158934j 0.0201181+0.0118538j -0.0472487-0.00569469j 0.00620328-0.0393083j 0.0645859-0.0300109j -0.0328608-0.000384664j 0.0163692+0.02546j 0.00441508+0.0277517j -0.0086544-0.0261501j -0.00122078+0.0280738j 0.0218993+0.0010685j 0.0523123-0.0199435j -0.0138757+0.0230434j -0.00187671-0.0062808j 0.00650659-0.020535j 0.00656879+0.0309401j -0.0202605-0.0479579j -0.0103949-0.00657693j 0.00746765+0.000467172j 0.0147873+0.0114377j -0.0250942+0.00826437j 0.0116298-0.00957623j -0.012453+0.01519j -0.0235051-0.031373j 0.0162895-0.0207087j 0.0268543+0.0230828j 0.00343179-0.00215378j -0.0372381+0.0170343j 0.0436194-0.00940217j 0.00082169+0.0116394j 0.00859177-0.00631545j 0.0204748-0.00300315j -0.0346623+0.0302441j -0.0032916+0.0074774j -0.011602+0.0171898j 0.0627112-0.00440077j 0.0356501+0.0178029j 0.0133224-0.0222961j -0.0271226+0.0137982j 0.00085894+0.0105145j -0.0189307-0.00785628j -0.0428957-0.0152228j -0.0379109+0.0261276j -0.0368399-0.00102129j 0.0291176+0.0439921j -0.0238654+0.0193306j 0.0507373+0.00327537j -0.014217-0.00736312j -0.0170944+0.000937965j 0.0208976-0.0212844j 0.0351209+0.020082j 0.00272359-0.0332316j 0.0131241+0.0101385j -0.0343468+0.0067904j 0.0470286-0.00091177j 0.0345872-0.0321944j -0.0116404+0.0124568j -0.0206941-0.0262017j -0.00705877+0.0148085j 0.0154976-0.0824863j 0.011976-0.0414518j -0.0380327-0.0179334j 0.0220433+0.0452917j 0.0265835+0.016444j 0.00699283-0.00420108j -0.0320682-0.0109191j 0.00657465+0.026249j -0.040317-0.0136383j 0.0248114-0.025031j 0.00169207+0.0391637j 0.043385+0.00336495j 0.0757492+0.0317831j -0.06772+0.00957789j -0.00773109-0.0275015j -0.017864-0.0322794j -0.0470751+0.0122065j 0.0108918-0.0116779j -0.0154441+0.0480305j -0.0119926+0.0111494j -0.0231337-0.0121793j 0.000376598+0.0010133j 0.00370005+0.0225239j 0.0654842+0.0470642j -0.0237225+0.0317222j -0.0395465+0.0483236j 0.0723279+0.0157066j -0.0453241-0.0343529j 0.000290321-0.0415166j 0.010823-0.0133609j -0.0295259-0.0246985j 0.018747+0.0304136j 0.038312-0.013962j 0.102367-0.0510037j -0.0358548-0.0294303j 0.0200861+0.0127676j -0.0170007-0.0242368j -0.0476233-0.0227624j 0.00533024+0.0675915j -0.0412773-0.0247058j 0.00442546+0.0393137j -0.00648579+0.041327j -0.0536404-0.0365535j -0.0336014-0.0485327j -0.0315339-0.0126822j -0.0470423-0.0867956j 0.0203333+0.0813211j -0.0466286-0.0124332j -0.0725698+0.0305783j 0.0202991+0.0510823j -0.0318374+0.0197393j -0.000577729+0.06965j -0.0126884+0.0316868j 0.0440152+0.189543j 0.0114256+0.131006j 0.142022+0.0143053j 0.153136-0.0471062j -0.026452+0.0777256j 0.0549737+0.0508061j 0.0266299+0.0608495j -0.177919-0.0771886j 0.0510262+0.0465963j 0.0301013-0.0654604j 0.0319157+0.00626588j -0.0315156-0.0225404j 
0.0578769-0.00472147j -0.008445-0.0148721j -0.031222+0.0042213j 0.00574737+0.0544228j -0.00275159-0.00557764j -0.0383394+0.0264352j 0.0242094+0.0102978j 0.0130443-0.040515j -0.020411+0.0261164j -0.0456717+0.0381958j -0.0627639+0.0110613j 0.0180184-0.00619172j -0.0330535-0.00112689j -0.00139907+0.0152089j 0.0168509-0.0120305j -0.0259448-0.0707294j 0.00366615-0.0298783j -0.0299778+0.0426347j -0.0189715+0.0444206j -0.0381151-0.0134767j 0.0155272+0.0652254j -0.069554-0.0305458j -0.00817907+0.0368167j -0.0135845-0.0356544j -0.0686397-0.017644j 0.0299831+0.00436656j 0.0249293-0.0419876j 0.00593426-0.0102903j -0.0210604+0.04625j 0.0109177-0.0624767j 0.034698-0.00388997j 0.0251316+0.000996899j 0.00775289+0.0288655j -0.04418+0.0309339j -0.0136225+0.0427436j -0.0632306+0.00470538j 0.0414-0.0238529j 0.0314338+0.047113j 0.00842808-0.00314635j -0.040344-0.0372822j 0.0344852-0.0119608j -0.00446468+0.00439154j 0.00240157+0.00696079j 0.0212421+0.00406838j 0.00984664+0.00397808j 0.0102493+0.023781j -0.0149466+0.0207947j 0.0384584-0.022954j 0.0222373+0.0214285j 0.010609-0.00723793j -0.028417-0.0125883j -0.040359+0.0176166j -0.0244253-0.0109001j -0.0162542+0.0231625j 0.0139615-0.0350409j 0.000212902+0.0169723j 0.0213788+0.00402349j 0.0124912+0.0600393j -0.00487998+0.0574513j -0.0269151+0.00556916j 0.00160329-0.0237285j -0.00805054+0.0111326j -0.0405351-0.0468532j 0.00966801+0.0351248j -0.00909229-0.0304367j 0.027353-0.0148812j -0.0183104+0.0103925j -0.0171014+0.00407895j 0.00324611+0.0340627j -0.0385154-0.00506109j 0.000150002-0.0362245j 0.0302214-0.0235513j 0.0126326-0.0170521j 0.0111939-0.0600253j -0.0276248+0.00478157j 0.00609194-0.000649432j 0.0120341+0.003181j -0.0438101-0.0166754j -0.0219541+0.00403888j -0.0144078+0.0183997j -0.0029639+0.0262703j 0.010794-0.0028043j 0.040747-0.0321505j -0.0456078+0.0147137j 0.0062199+0.00181771j -0.0457534+0.0283348j 0.0504974+0.0182616j 0.00361731-0.0204894j -0.0511274-0.00144493j -0.0568095-0.00689324j 0.0233282-0.00401254j -0.00941997-0.0737478j 0.0100995+0.0105829j -0.0342345+0.0018315j 0.0486786-0.0238923j -0.0197549+0.0083525j -0.0431619-0.00233841j 0.0150499-0.028307j 0.0458339-0.00867189j 0.0228842+0.00460412j 0.00340973-0.0275372j -0.0252994+0.00105544j 0.00585852+0.0271584j -0.0197057+0.020868j -0.0109341-0.0483093j 0.0408097-0.0271465j 0.00227109-0.0113528j 0.00152932+0.0134876j 0.00755439-0.0189523j -0.0266329-0.0119715j -0.0524216-0.0108363j -0.0190466+0.0276207j -0.0232349+0.00191233j 0.00660925+0.00298886j -0.0166274+0.00692313j -0.00167822+0.0128631j 0.0308582+0.001668j -0.0365235+0.0115291j 0.0129615+0.0187708j -0.0200434+0.0538191j -0.00485604-0.0102239j -0.0354234-0.059302j -0.070798+0.0123914j -0.0271832-0.00533861j -0.00766522-0.0334632j -0.028117-0.0383256j 0.0770354+0.0278433j -0.0334236-0.0167691j -0.0921882-0.0747424j -0.0245434+0.0555916j -0.0347009-0.00290998j 0.0135612+0.013906j -0.0134885+0.0299125j 0.031733-0.0393601j -0.0896327-0.0716823j -0.0153062-0.025104j -0.0240072-0.0407961j 0.0116319+0.0462479j 0.00733016+0.0297235j -0.0241817+0.000844201j 0.0233075+0.0207501j 0.00523379+0.0437545j -0.0372631+0.0587168j -0.0311742-0.0753472j -0.026295+0.0588152j 0.0207265+0.0106491j -0.0191306+0.00820145j -0.0144472+0.00759073j -0.103816+0.0927177j -0.105523-0.0774325j 0.0464269+0.0169724j 0.0115214+0.163032j -0.200064+0.00382911j -0.0335988+0.0814381j -0.058442-0.00899753j -0.0261287-0.00383764j -0.0493184+0.0815495j 0.0143632+0.00349911j 0.0413078+0.000370889j 0.0204019+0.0260702j 
