-0.0189536-0.00362366j -0.0155595-0.00727146j 0.0132978+0.00853721j -0.0068631+0.00499584j -0.0131626-0.00945025j -0.0125135+0.0131448j -0.00470054-0.00119848j 0.00355784+0.0012548j 0.00286342-0.0130407j -0.000706922+0.0080948j 0.0104254-0.0119679j 0.0148292-0.00626312j 0.00164015+0.00789819j 0.00669888+0.00863106j 0.000753521+0.00844599j -0.0127637+0.0032043j 0.0178522-0.00529924j 0.00411474+0.0137188j 0.00786622-0.0060328j 0.0070254-0.0150197j -0.0122691+0.0073125j 0.00966676-0.00591944j -0.00794642+0.000102619j -0.00176444+0.003539j 0.00124784+0.00470051j -0.00957762-0.00461383j 6.98107e-05-0.00543399j 0.00706614-0.00948613j -0.00297704-0.00146298j -0.0029269-0.00703587j 0.00606214-0.00320348j 0.00175919+0.00627173j 0.000129743+0.0008992j 0.00374217+0.000932706j -0.00402009-0.0126176j -0.0052276+0.021359j 0.0018091+0.0011965j -0.000515616-0.00505304j 0.00755553-0.018333j 0.000113893-0.0111373j 1.42517e-05+0.00802143j -0.00410674-0.00588156j 0.000675632-0.000824493j 0.00127852+0.00175981j 0.00725266-0.00346138j -0.0107136+0.00787314j -0.00370522-0.000730858j 0.00197567+0.00696964j 0.00401252+0.0174377j -0.00666213+0.00334201j 0.00576381-0.00562065j 0.00773631-0.00437793j 0.000831768-0.00229638j 1.24822e-05-0.00610806j -4.82418e-05-0.00477692j -0.00192673-0.00527548j -0.0115687+0.00379661j -0.00369446+0.008658j 0.00834998-0.00636476j 0.0101928+0.0108363j 0.00266975-0.00167594j 0.00307869+0.000437828j -0.0126212+0.00377149j 0.0014917-0.00229263j 0.0153139-0.00488079j -0.0103575-0.00253072j -0.00146917-0.0116521j -0.00390583+0.00444083j 0.00359537+0.00198727j 0.00333996-0.000452634j -0.000325976-0.00524565j 0.0065878-0.00331398j 0.0021356-0.00184985j -0.00472259+0.00664759j 0.0007754+0.0101578j 0.00456762-0.00369887j 0.0121621+0.00238536j -0.00832311-0.0188087j -0.00280594+0.0092402j 0.0147509-0.0133863j -0.0103485-0.000719897j 0.0084822-0.0160843j 0.00130504+0.00265376j 0.0102376-0.00289834j 0.0027648-0.0064944j 0.00856799-0.0107413j 0.0154375-0.0132691j -0.0260532-0.00374076j 0.00637254+0.000800803j -0.0120138-0.0110837j 0.0070706-0.0114787j -0.0282343+0.0124675j -0.00828601+0.00158155j 0.00572208-0.0215245j 0.00788872+0.00566317j -0.00608499-0.00613583j 0.01044+0.00259773j -0.00778453+0.0135177j 0.0291302+0.00393937j 0.00611634+0.0124327j -0.0264244-0.011228j 0.0170282-0.0320224j -0.00819604+0.0166041j 0.0137724-0.0218542j -0.00688894-0.00167215j 0.031309+0.00656332j -0.00381827+0.000511766j -0.00507451+0.0101123j -0.0826116-0.0872439j -0.0805963+0.0496156j 0.0650764+0.0430407j -0.0256444+0.0453508j -0.00514835-0.04732j -0.191486+0.0388868j 
0.014644+0.00592817j -0.0171122-0.00438915j 0.00221425+0.00808597j -0.015357-0.0163792j 0.0149003-0.00894752j -0.00900181-0.00155706j -0.00291486+0.00843999j 0.00519866+0.00780582j 0.0118984-0.00760516j -0.00204269+0.00439963j 0.00655517-0.00540367j 0.000153559+0.0234853j -0.0110387+0.00131446j -0.0123925+0.0058778j -0.00152128+0.0041073j 0.00549858-0.0044598j 0.0012515+0.0173555j -0.0166521+0.00936518j -0.00483271+0.00247383j 0.00849353+0.0214915j -0.0134083-0.0011554j 0.00136044-0.00426021j -0.0059834+0.00753094j -0.000605577+0.00641013j -0.00413846-0.00109965j 0.00649126-0.00596355j -0.0155825+0.0106141j 0.00321674+0.0070049j -0.00273717+0.00628101j -0.0104858+0.00766355j -0.000967728-0.0220376j -0.000580021-0.00219373j 0.00728019-0.0065328j 7.28604e-05-0.00877657j -0.00608473+0.00414191j 0.00567729-0.0045987j -0.00239958-0.00451316j 0.00933087+0.0120253j 0.00313904+0.00646988j 0.00350811-0.00461646j 0.000176916-0.0036067j 0.00209315+0.000417565j -0.00152525+0.00661644j -0.00296383+0.00608653j -0.00585199+0.0033674j 0.00118729-0.00149864j -0.00181719+0.00266518j 0.00132203-0.000286406j -0.006047+0.00852773j 0.0051944-0.00535468j 0.00688186-0.00639415j -0.000936228+0.000448422j -0.00422943-0.00271653j 0.00271085+0.00928388j 0.00115683-0.00518675j 0.00228476+0.00553316j 0.00566074-0.00319856j -0.013881+0.000376265j -0.00898314+0.00800683j 0.0135912+0.00179592j -0.00366513-0.00450134j 0.0129227-0.0123749j -0.0107364+0.00184892j 0.00323525-0.0114456j 0.00728379-0.000533048j 0.012952+0.0081475j 0.00431953-0.00213731j -0.00136949-0.00375267j 0.000850588+4.69711e-05j -0.00573231+0.00216514j -0.003788+0.010827j 0.0133763-0.00536275j 0.0157834-0.00212551j 0.0115849+0.00157169j 0.0166838-0.0115755j -0.0126366-0.00451022j -0.0143246+0.00186316j -0.0223588+0.0109173j 0.0117522-0.00125738j 0.00342993-0.00817985j 0.0117603+0.00681203j -0.00271566-0.0044523j -0.0107379+0.00307229j -0.00986785+0.00686146j 0.00408674-0.00345464j -0.0114979+0.00348549j -0.00938232-0.00928781j 0.00163661+0.0150709j 0.0159416-0.00557465j -0.0137596-0.00586593j -0.0105829+0.00151201j 0.0159206+0.00289681j 0.0142899+0.00163795j 0.0112899-0.00413176j -0.00952214+0.00705267j -0.00237358-0.0133755j -0.0202241+0.0136299j 0.0113124+0.0116384j 0.00345826-0.0186349j 0.00525119-0.00229978j 0.0012898-0.0373747j 0.0221121+0.00256395j -0.0267074+0.0157061j -0.0126821+0.0227677j 0.00709164+0.00847229j -0.00153079-0.00739273j 0.0169322-0.00789956j 0.0139334+0.0206066j 0.0641707-0.0268389j -0.0980377-0.0913849j -0.0527438+0.0690123j -0.0346072-0.0241642j -0.189592+0.0361793j 0.00232852+0.0473521j 
0.0118214+0.00938152j -0.0281751-0.00637694j -0.00382895+0.00614038j -0.0215126-0.021707j 0.0144219-0.0168446j -0.0135768+0.00169385j -0.00474117+0.0160921j 0.0106015+0.0209696j 0.0234311-0.013347j -0.0028541+0.0147081j -0.0107121-0.0214237j 0.00126334+0.0138688j -0.00887502+0.00217258j -0.00178323+0.0125498j 0.0111806+0.0169588j 0.0124408-0.00824166j 0.0159335+0.0108313j -0.00639159+0.000673073j -0.00407178-8.33059e-05j -0.00389991+0.0142442j -0.00200652+0.00611992j 0.00866353-0.00417973j -0.0154507+0.00697404j -0.00405502+0.00498059j -0.00542329-0.00817494j 0.0102218-0.00401486j -0.0134211+0.00709569j -0.0021128+0.00770868j -0.0184765+0.0114895j -0.0104714-0.00349089j -0.00141605-0.0330382j 0.010832-0.00078367j 0.00424305-0.00557328j -0.00314963-0.00593222j -0.00804083-0.00785167j 0.0213388-0.0114948j -0.00469431-0.00110826j 0.00635335+0.0126337j 0.00142789+0.002822j 0.00865012-0.00734128j -0.00460856+0.00171352j 0.00611291+0.0033953j -0.000264884+0.0118328j -0.00673929-0.011576j -0.00290865-0.000795999j -0.000238886+0.00219396j 0.000741972+0.00725779j 0.00514463-0.0108826j 0.00766395-0.0057381j 0.00375101-0.00473962j 0.0100112-0.00429359j -0.0110871+0.0125781j -0.0119222-0.00718591j -0.00440738+0.00450641j -0.00485637-0.00145712j 0.00203919+0.00977876j 0.00791196-0.00612514j -0.013584-0.00178329j 0.0126072-0.0074154j 0.0188259-0.00498686j -0.000381874-0.0200608j 0.00549469-0.00303077j -0.022835+0.00267452j -0.00790503-0.00396907j 0.00923007-0.0105636j 0.0182371+0.0122198j 0.00685104-0.00509095j -0.0194732+0.00851853j -0.00264062-0.00685172j -0.00222704+0.00759159j -0.0102964+0.010605j 0.0157303+0.0103894j 0.000572788-0.00212217j 0.00205774+0.00501789j 0.0142777-0.00203275j 0.0053644+0.0135471j -0.0211057+0.0135242j -0.00355357+0.0228253j 0.01564+0.00348831j 0.00894707+0.0156157j 0.00958383+0.00255384j -0.00204304+0.0151055j -0.0166138-0.0120772j -0.0157997-0.0200328j 0.00770538+0.00578225j -0.00739+0.0163037j 0.0274948-0.00771643j 0.000913746+0.00562036j -0.00821901+0.0128066j 0.0121023-0.00267676j -0.0065196-0.01878j 0.00234111-0.019179j -0.0111429+0.0372944j 0.00246643+0.0312521j -0.050448-0.00990001j 0.00836836+0.026272j 0.000775389-0.0140411j 0.00906253+0.00825407j -0.0279479+0.0157143j -0.00685031+0.00261124j 0.000635593-0.0208076j 0.0295464+0.00344654j -0.0398843-0.0319776j 0.0321776-0.021237j 0.104273+0.0196532j -0.0462813-0.0228772j -0.035414-0.0661255j -0.0318349+0.0569228j 0.0262277-0.0354909j -0.0455958+0.0756394j 0.0042752+0.0621333j 0.202956-0.0286036j 0.00274037-0.0487724j 0.0424532-0.000199193j 
-0.0351488-0.00725599j -0.0158484-0.0170827j 0.017486+0.0244096j -0.0172206-0.00265545j -0.0168963-0.00800755j -0.0181237+0.036051j 0.00746699-0.00299339j 0.014396+0.019794j 0.0170507-0.0337901j -0.00662372+0.0019101j -0.00854647-0.00998022j 0.0013162-0.00651031j 0.00866037-0.00374402j 0.0212271+0.00381216j 0.00604899+0.00687945j -0.0208072+0.0115725j 0.010998-0.0223072j -0.00594518+0.00268256j 0.00749872-0.00340507j -0.000963721+0.00251336j -0.0105846-0.00648905j -0.00480867-0.0137466j -0.0243853+0.000233127j -0.000208768+0.00653167j -0.0032349+0.00052289j 0.0106159+0.000546297j -0.0194857+0.000537789j 0.00296603+0.00308034j -0.00908499-0.00291721j 0.00862743-0.00718145j -0.00211504-0.0120931j 0.019944+0.0149736j -0.000287348-0.00130834j -0.0035821+0.018043j 0.00383619-0.00429925j 0.00655409-0.0142323j 0.00134298+0.0101808j -0.00495396-0.00927408j -0.000348449+0.00536671j 0.00161649-0.00565084j -0.00481991+0.0120066j 0.00372633-0.0101299j 0.00749092-0.00921983j -0.00387141-0.00441106j 0.00908391-0.007865j -0.014016+0.011451j 0.00561841+0.00302292j 0.000260081-0.00593807j 0.013227-0.00193052j -0.0165633-0.00595106j 0.00302374-0.0115024j 0.0108979+0.0133433j 0.00639174-0.0125206j -0.0021955-0.0128788j -0.000885794+0.0025271j 0.0129853-0.00344608j 0.00059284-0.00212512j -0.0189494-0.000251945j 0.0123333+0.00429858j 0.0044357+0.00850992j 0.00220603-0.00558274j 0.0194112+0.00121792j -0.0151669-0.00359527j 0.00495219-0.00590008j -0.0172285-0.0110749j -0.00172907+0.00412223j 0.0152665-0.000326147j -0.0111911-0.00132001j -0.00572552-0.0128719j 0.00294297+0.00770241j -0.00427788-0.0195851j -0.00787691+0.0153157j -0.0105522-0.00263942j -0.00434253-0.0053821j -0.0125512+0.00945791j 0.0157595+0.00752671j -0.0168391-0.00508542j 0.0104841-0.00376937j 0.0114341+0.00534211j -0.00162363+0.00984399j 0.0260394-0.00172304j -0.0290885-0.000505364j 0.000933409+0.00161354j -0.00232904-0.0045818j -0.00681423-0.0006079j 0.0114729+0.00943295j 0.0312941-0.0014014j 0.0225341-0.0154561j -0.0174725+0.00816171j -0.00864816+0.00143993j 0.00427436-0.0043217j -0.0216405-0.00704113j 0.006695+0.00982105j 0.0122653-0.00697689j -0.0102891+0.00492074j 0.0251341-0.0457648j 0.00396945+0.0200846j 0.0127992-0.0115972j -0.0119983+0.0107684j -0.0183182+0.0128944j -0.0987804-0.0252375j -0.000404212-0.0393638j -0.0124773-0.0288979j -0.0175241+0.0183576j 0.00861933-0.0817644j -0.0199326+0.0222913j -0.0513677+0.00375917j 0.0224905+0.0641628j -0.0955437+0.0674439j -0.0148707+0.059389j -0.141889-0.0280395j -0.0164466+0.0482574j -0.0187714-0.00827365j -0.00532581-0.0511409j 
-0.00685134+0.00716861j -0.0173975-0.00472311j -0.00434541+0.00622336j -0.000454333-0.00492787j -0.00120478-0.0269792j -0.0237753+0.0081832j -0.0105252-0.00492859j -0.00252911+0.00849375j 0.0093363-0.0158284j 0.00290581+0.0238926j 0.0145836-0.00160329j -0.00172655-0.00741984j -0.00157341+0.00348734j 0.00196035+0.00738165j 0.00530523+0.010153j -0.00745292-0.0138943j 0.0070261-0.00660879j 0.0114674+0.00809272j 0.00350179-0.00109822j 0.000426445-0.0336703j -0.0112715+0.0265072j 0.0104662+0.0176969j -0.00195453+0.00301981j 0.000140368-0.0057929j 0.0113306+0.0020607j -0.00838964-0.0176687j 0.00523981+0.00656464j 0.0148585-0.0191229j -0.0123865+0.00618216j -0.0178621-0.0112365j 0.0197066+0.018123j 0.0109462+0.00654811j 0.0089059-0.0061132j 0.012117-0.00643856j -0.0108402-0.0113411j -0.0189137+0.0159655j 0.000897882-0.00593265j -0.00886872-0.00803666j 0.0160652-0.00986732j 0.0136899-0.00778125j -0.00265142+0.00715965j -0.00727972+0.00605869j -0.00608126+0.00551281j -0.00179011-0.00778089j -0.00171728-0.00959469j 0.00258636+0.00963645j -0.0133625-0.0094625j -0.00785806+0.0113058j -0.0105468+0.0124732j -0.00158323+0.00708979j -0.00471232-0.00372576j 0.0115459-0.0138852j -0.000815226+0.000913072j -0.0116891+0.00313464j 0.0171537-0.00451911j 0.0104275-0.001167j -0.0219428+0.00558533j 0.00432306+0.000776272j 0.00268683-0.0243533j 0.00501856+0.0261256j -0.00764329-0.010802j -0.00798241+0.0036098j -0.0150266-0.0041686j -0.00121341-0.00409003j 0.0315337+0.0113263j -0.0106301+0.0074618j -0.000300457-0.008545j 0.00302766+0.00399776j -0.000795046+0.00730228j -0.00156711-0.0021617j -0.0014274+0.00480446j 0.0287282-0.00386298j -0.00458829+0.00271721j -0.0110108+0.0199337j 0.00795939+0.0215649j 0.021472-0.0219701j 0.00966224-0.00765871j -0.00382596-0.034771j -0.0222975+0.0137169j 0.0215573-0.0134763j -0.00837485+0.00279044j 0.021157-0.013566j -0.00244063-0.00695295j 0.00875675-0.00859061j 0.0240372-0.0026603j -0.0119276-0.0297086j 0.00161801-0.0131676j -0.00822186-0.0100231j 0.0226987-0.00789305j 0.0244858-0.0331718j 0.00221536-0.0185606j 0.00514689+0.0274924j 0.000573644-0.00340987j 0.0315447-0.0302036j -0.0177637+0.00703153j 0.0112697-0.0234831j -0.0157371+0.0150633j -0.0103513+0.0416102j -0.0038718-0.00225824j -0.00441383+0.0154961j 0.019594-0.0687098j 0.0801098-0.021793j -0.0132283+0.0951613j 0.0937033-0.0523295j 0.00688061+0.0162422j 0.028794+0.0288428j 0.0841219-0.0159196j 0.0541937-0.0296929j -0.0520749-0.160524j 0.0358074+0.167424j 0.00354676+0.0333873j -0.0147952+0.0865855j -0.00972481-0.0849324j -0.170643+0.0443079j 
-0.00718537-0.00638203j 0.0169619+0.000835778j -0.00943398-0.0015649j 0.00531284+0.0240256j -0.020606+0.0125478j 0.000933418+0.00902678j 0.000376127-0.022298j 0.00157705-0.00983569j -0.0137687+0.00994084j 0.00291572-0.00561862j 0.000582536+0.0165079j 0.0013774-0.0226362j 0.00148781-0.00353474j 0.00472092-0.0111856j -0.00269891-0.0109086j -0.00125615+0.00264118j -0.00430231-0.0210847j 0.0154734-0.0226772j 0.0076219-0.00425039j 0.000324969-0.0308029j 0.0108419+0.0180434j 0.00474648+0.00705292j 0.0119689-0.00150014j -0.00150214-0.00808391j 0.000469029+0.00154129j -0.0163086+0.0132877j 0.0164979+0.00189934j 0.0113086-0.0067229j 0.00589915-0.00783732j 0.0228642+0.00408015j 0.00503783+0.0123652j -0.00193385-0.000377777j -0.0170724+0.00257037j -7.42015e-06+0.00633757j 0.0209013+0.00802618j -0.0153216+0.0109785j -0.0149645-0.00016892j -0.00710905+0.00636329j 0.0160088+0.00349423j 0.00559622+0.00947876j -0.00812173-0.000936516j 0.00152178-0.0039829j 0.00455901-0.00339398j 0.00438307-0.00503366j 0.00970249+0.00703334j -0.00269341-0.0150618j 0.000960845-0.00614149j 0.00057804+0.00612101j -0.00389208-0.0055627j -0.0206431+0.00092601j -0.00849972+0.0175131j -0.00641201+0.000354983j 0.000256788+0.00271528j 0.00857193-0.00224532j -0.00750789-0.00518283j -0.00632108-0.0163845j -0.00188371-0.00293243j -0.00467088-0.00597537j 0.0119382-0.000746414j 0.00642413+0.00870172j 0.00774771+0.00498972j -0.0116795+0.020193j -0.00345203-0.0108799j -0.00356392+0.0183162j 0.00935798+0.00872819j 0.0146614-0.0169339j 0.0113519-0.00311034j 0.0170094+0.00922701j -0.013353+0.00533613j 0.0140294+0.00209471j -0.00394085-0.0140193j -0.00273582+0.00771843j -0.0118314+5.76887e-05j -0.0190949-0.0108961j -0.0121919+0.0180204j -0.00460562+0.0109003j -0.0195307+0.00907827j 0.0183178-0.0163457j -0.0139183-0.00710071j 0.00697099+0.0172488j 0.0107885-0.0262491j 0.0221774+0.0085156j 0.00458643-0.00768221j 0.00256878-0.00363465j 0.0109583-0.00709672j 0.00947931+0.00435893j 0.00291416+0.016589j 0.00111076-0.0395774j -0.00943496+6.19877e-05j 0.00423663-0.00476932j 0.00850093-0.000439713j -0.00210745-0.0214352j -0.0131295-0.00897702j 0.00321719-0.000120485j 0.0169066-0.00653753j -0.0193631+0.025999j 0.0278794-0.00737579j 0.0133972-0.0112693j 0.0015362+0.0491474j -0.00931035+0.00756924j -0.067459+0.0700853j -0.00483-0.0280707j 0.0862574-0.0160378j 0.0464653-0.108627j 0.0664727-0.00620894j 0.0558854-0.0148044j -0.0103174-0.0240981j -0.028636-0.0410767j 0.032895+0.131257j 0.0420102+0.162158j -0.0157198-0.150325j 0.00600366-0.00736139j 0.177111-0.0397775j -0.00632882-0.0878864j 
-0.0239634-0.0177028j 0.0196658-0.0039834j 0.0127958+0.00670118j -0.00791043+0.0181516j -0.0095331+0.0111984j 0.00254989+0.0272903j 0.0282398+0.00489976j 0.00890988-0.00480093j -0.00129204-0.0126428j -0.00442958-0.0204311j -0.0148653-0.0253299j -0.00195752-0.0213399j 0.00690385+0.0056397j 0.00884299+0.00515732j -0.0105799+0.00621118j -0.0131082+0.0369282j 0.00178391-0.0125746j -0.0247041+0.0300186j 0.00826081+0.00344704j 0.00797513+0.000187854j -0.00766965-0.0179538j -0.0117424-0.0202394j -0.00552484-0.00115758j -0.00255813+0.00685398j -0.0168138+0.00563569j 0.00513745+0.0148968j -0.0159169+0.00263939j 0.00343075-0.00059979j 0.0222463-0.000532447j 0.0133784+0.0103843j 0.0118002+0.00174997j 0.0149553+0.00885123j -0.0028344+0.0018571j -0.00806067+0.0191094j 0.0064226+0.00922412j -0.01298-0.00430993j 0.0014919+0.000755314j -0.0278723-0.01671j -0.0106133+0.00568283j -0.0013242-0.00176909j 0.00329278+0.0081315j 0.0139977-0.0176771j 0.0139694-0.0146812j -0.0181662+0.00789286j -0.00493373-0.00518825j 0.0012323+0.0128951j 0.00513452+0.00942866j -0.00755993+0.00191403j -0.00928591-0.000968735j -0.00102954-0.00935091j -0.000415232-0.00705093j 0.000396832+0.00801597j 0.0188015-0.0161687j -0.00873281-0.0114291j 0.0113037+0.00307607j 0.00815879-0.0043976j 0.0171671+0.0115533j -0.010101-0.0121083j -0.00795881+0.00329599j 0.0106485+0.0156554j 0.0191471+0.0127773j 0.00929834+0.015782j 0.0110169-0.00174934j -0.00705193+1.81254e-05j -0.0447817-0.00823514j 0.00886267+0.0159684j -0.00124425-0.00344609j 0.00243879+0.00653479j -0.00597422-0.0107372j 0.00125552+0.00503747j 0.0102932-0.0200964j -0.0124635+0.00905755j -0.0189516+0.00169933j 0.0253956-0.00861971j 0.00835402+0.0124038j 0.00678895+0.0117705j -0.0211934+0.0042595j 0.0169724-0.0236283j 0.0335294+0.0117684j 0.00286357-0.00573088j 0.0242873+0.0138054j -0.0226792-0.0206544j -0.0157666+0.0232401j -0.0378618+0.00237311j -0.00883687-0.00208586j 0.00189974+0.0161415j 0.0327392-0.0241944j 0.0152127-0.000546571j -0.0179929+0.0389837j -0.0178744+0.00725477j -0.00598388+0.00306589j -0.0199453-0.0040697j 0.0422123+0.00795369j -0.00222226-0.00277977j 0.0271149+0.0294311j -0.00132626+0.00996485j -0.0160944-0.0243797j -0.0159792-0.0246867j 0.0202598+0.0217866j 0.00849197+0.0223708j -0.0578692+0.0273208j 0.00592633-0.100741j -0.0606192+0.00156927j 0.0178327+0.0509724j -0.0542685+0.0334756j -0.011352+0.0343783j -0.0224384+0.0272268j -0.138237+0.0106994j -0.00421332-0.0713678j -0.00487321+0.03469j 0.0261596-0.0129494j 0.0697019+0.0383952j -0.00373994-0.0256772j -0.0486169+0.0102812j 
-0.0205322-0.0147147j 0.0231947-0.00732818j -0.0224149+0.00637045j 0.0257063+0.0310874j -0.0297837+0.00320465j -0.00632261+0.00357849j -0.00428891-0.0283148j -0.00479111-0.0181657j -0.00954956+0.00446056j -0.00202947-0.00347672j -0.00548198+0.00888904j 0.00103636-0.00572648j 0.00890003+0.0181371j 0.0138248+0.00717714j -0.0191092-0.00916698j -0.00664085-0.00111569j -0.0251535-0.000618688j 0.0304523-0.00240302j 0.00844511-0.0163665j 0.00165805-0.0190879j 0.00481921+0.00152313j -0.00924432-0.0163777j -0.0033303-0.0136362j 0.00262138-0.00314154j 0.000504102+0.0119186j -0.0117996+0.00670213j 0.00333759-6.7924e-05j 0.0182082-0.0182746j -0.007912-0.0109245j 0.00302654+0.0190366j -0.00244636-0.0135373j -0.00410722+0.0146188j -0.00653648-0.0117266j -0.0149249+0.00825474j -0.0137568+0.00649793j -0.00287207-0.000832363j -0.002442-0.00410556j -0.022706-0.0069208j -0.0180451-0.0215876j -0.0013454+0.0102756j 0.00605095-0.00251462j 0.011229-0.0198759j 0.00104856-0.00282114j -0.00137349+0.00246379j 0.0193439-0.0105472j 0.000982067-0.000911974j -0.017102-0.00453926j -0.0183755-0.00974884j 0.0188192+0.0109314j -0.00771289-0.00640876j -0.0154405-0.0212678j -0.00596622-0.00149441j 0.00146183+0.00706156j 0.00950406-0.00715118j 0.0151128-0.0203361j 0.0144929+0.00480109j 0.0164554+0.000546891j 0.00789368-0.00164321j 0.00430939+0.0302566j -0.027786+0.00202187j 0.00359752-0.0181705j -0.0234035-0.0119136j 0.00188842+0.00195985j -0.0107342-0.00492137j 0.00740854-0.00838896j -0.00867043+0.018461j -0.00903903+0.00525832j -0.000341905+0.0164583j -0.0106317-0.00467849j 0.00450075-0.0239563j -0.0157618+0.00146584j -0.0109298+0.0100864j -0.0151229-0.0179955j -0.0125041-0.00411886j -0.00301271+0.0158798j 0.00188826+0.0276269j 0.0104736+0.0118816j 0.0106221+0.0222901j 0.0155982-0.0174444j -0.0222242-0.00882693j 0.0107585-0.0394363j 0.00895785-0.0239967j 0.012282-0.0147112j -0.0253418-0.00155397j 0.0211888-0.055933j 0.00315946+0.00611089j 0.00734061-0.0294659j 0.0156676-0.00608097j -0.0504056-0.0327083j 0.0347694-0.0220954j -0.00567346-0.0216975j 0.0235179-0.0137066j -0.0380682+0.0361181j -0.0363087-0.0241201j -0.0106994-0.00031132j 0.0343005+0.0213121j 0.0510794+0.0231633j 0.0861406+0.0053697j 0.0605303+0.0824808j 0.00488703-0.0138089j 0.0293798-0.0371046j 0.0298431+0.0316062j -0.0286473-0.0323316j -0.0136034-0.0217893j 0.0156463+0.0339512j 0.157377-0.0688732j -0.0794598+0.0643418j 0.00800532+0.0282077j 0.000502625+0.020517j -0.0442966-0.0190697j -0.0133661+0.0500993j -0.0274961-0.0181854j -0.0237754+0.00368589j 0.0422497+0.0156669j 
0.0533927+0.00522432j 0.0322725+0.0303828j -0.0401189-0.0479863j 0.0261031+0.0109635j 0.0241327+0.0177886j 0.0394879-0.0477903j 0.00360151+0.0248857j -0.0296507-0.0440433j -0.0307867+0.0346407j 0.0102845-0.0180547j -0.0138176+0.0159963j 0.0139408+0.00235978j 0.00167225+0.0135551j -0.0259096+0.000466382j -0.0115596-0.00612805j 0.0339532-0.0212181j -0.0169689-0.00381409j 0.0158271-0.00858582j -0.0249595-0.00676331j 0.0089908+0.00850693j 0.0156473-0.0186081j -0.00668889-0.010077j 0.0184837-0.00491246j -0.00490209-0.00422375j -0.0180996+0.00611334j -0.0102995+0.019759j 0.0222243+0.00217776j -0.0384777-0.0057811j 0.0150115-0.00773565j 0.00114064+0.00795942j 0.00140433+0.0204486j -0.00608869-0.0379338j -0.0232867+0.00959079j -0.00937194+0.00833253j -0.00464819+0.00103095j -0.0118526-0.000447559j -0.0072158-0.00220303j -0.0191677+0.00606101j -0.01564-0.0177867j 0.00485278-0.00422776j 0.0110756-0.00199905j 0.00642386-0.0158735j -0.00528279+0.0052412j 0.000441036+0.00706256j -0.0148986-0.010387j 0.0310767-0.00584567j -0.0133018+0.021514j -0.0144806-0.00146421j -0.0131033-0.0110345j 0.0174917-0.00611743j -0.0128493+0.00471869j -0.0244061-0.00602095j -0.0137204+0.00423321j -0.00223174+0.00518458j -0.0140342-0.00817379j -0.00289312+0.00457597j 0.0230215+0.0105815j 0.0157693-0.0151816j -0.0122316+0.00904264j -0.0120437-0.00854852j -0.00906665-8.54962e-05j 0.00611914-0.00174005j 0.00954509+0.00665535j -0.0153438+0.0069039j -0.0157767-0.00673423j 0.00491637-0.0125799j -0.00764021-0.0182147j -0.0250278+0.0317308j -0.000690187+0.00164321j 0.0139409-0.00931671j -0.0214634-0.0133426j -0.0339944+0.00197841j -0.0141407-0.00588882j 0.00118624-0.00681323j 0.0207866+0.0135026j -0.00971816-0.00330286j -0.021409+0.0207472j -0.0104256-0.0223761j 0.0138562-0.0199656j -0.0147703-0.0117662j -0.0170455-0.000657283j 0.0272923+0.00426132j 0.0141979-0.00168846j -0.0153116-0.0136447j -0.00578664-0.00455048j 0.000424568+0.00147129j -0.0208428-0.0132637j -0.0345524+0.00885503j -0.0229+0.0417446j -0.017899+0.0178952j 0.0321001+0.00417583j -0.00421006+0.000432374j -0.0253215+0.00360485j -0.0337132+0.0148388j 0.0357249+0.0170537j 0.0388495+0.00145066j -0.0178414-0.0331219j -0.024378-0.0593676j 0.0830092-0.0070942j -0.00906954-0.108778j 0.0272489-0.0726316j 0.0525189+0.00501422j 0.0265767-0.0494764j 0.063765-0.00667219j -0.0590364+0.0657605j -0.0466052+0.0128646j -0.104375-0.0259077j 0.00751431+0.0378115j -0.0217476-0.0162874j -0.00768526+0.0165297j 0.0206483+0.056713j -0.0206776+0.0126259j -0.0603907-0.0179133j -0.0217402+0.0128863j 
