0.156211+0.108657j -0.110162+0.143577j -0.0337673+0.0303751j 0.0625908+0.223667j -0.0487331+0.0962957j -0.0421196+0.0104601j -0.0216381+0.0426221j -0.0251979-0.0196489j 0.0902408-0.15556j 0.00550683+0.0323037j 0.156856-0.0565644j 0.0952306-0.0695769j 0.174421-0.0626663j 0.229955-0.111288j 0.12838+0.050208j 0.143141+0.0617338j 0.0956954-0.101957j 0.133263-0.00412142j 0.0196749-0.0291841j -0.0499973+0.00343579j 0.140532+0.0484043j 0.22644+0.033271j 0.25154+0.0899424j 0.029487+0.237347j 0.122676+0.222087j -0.0854427-0.186386j -0.129854-0.0176995j -0.0674511+0.0571998j -0.0990016+0.113002j 0.0877971+0.0149469j -0.0909624+0.0695045j 0.0128691+0.00523956j 0.00218246-0.00486035j 0.014898-0.0821515j -0.0737835+0.259291j 0.0320997+0.0564032j -0.0085977-0.157487j -0.0222138-0.040232j 0.0110898-0.0247568j -0.000252141+0.0670905j 0.0313858-0.00475513j 0.00961769-0.0141193j 0.0435118-0.0156024j 0.0224746+0.108627j -0.0528054+0.0395324j -0.00119076+0.0277351j -0.00793874-0.000925451j 0.0293673-0.0219124j 0.0304287-0.00655296j 0.00675036+0.0143505j 0.00878317-0.0104437j 0.00509927+0.00691642j -0.0109146-0.00996884j -0.0245298-0.0117094j 0.00485422-0.0437584j -0.000850831+0.00128748j 0.00395448+0.0054715j -0.0145308+0.00802141j 0.00814258+0.00170828j 0.0175835-0.0225554j 0.0381255-0.0127697j -0.0403307+0.0120329j 0.00907367+0.00635494j 0.0191894+0.0181337j -0.0403363-0.0077243j 0.0372321+0.00406569j 0.0113189-0.011724j -0.0102988-0.00860266j -0.00924061+0.0152165j -0.000872772+0.0216484j 0.0139213-0.0186573j 0.0201769+0.00695167j 0.0271725+0.00688662j -0.00816046-0.00566003j -0.0200465+0.00136607j 0.0284594+0.0331919j -0.00229078-0.0326709j -0.0013508-0.0107878j -0.00312122+0.0102527j -0.0152602-0.0205777j -0.00905998-0.00235136j 0.0156874-8.74818e-05j -0.00673856-0.00198331j 0.00165257+0.0106823j -4.65698e-05-0.00539804j 0.00467446+0.00607j 0.00367352+0.00423285j 0.0201347+0.0226317j 0.00590712-0.00978568j -0.00107228-0.0121663j 0.00326284-0.0107539j 0.00199574-0.00196641j -0.00268744-0.00642071j 4.98293e-05-0.000824993j 0.00272903+0.00604129j -0.00755863-0.0019488j -0.00489698-0.000411708j 0.0100783+0.0134197j -0.0009141-0.0142778j -6.8276e-05-0.00443128j 0.00345508+0.0221514j -0.00119373-0.00403282j -0.00590666-0.00999806j 0.00304651+0.0086302j -0.00826099-0.00259843j 0.00399692-0.002286j -0.00205545-0.00941817j 0.00015059+0.00932402j 0.00242483+0.0288227j -0.00354935+0.00776144j -0.00612191-0.0242785j 0.00555349+0.00827232j -0.00120589+0.00456324j 0.00221127+0.00124058j 0.0113298-0.000269897j 0.00189035+0.0122095j 0.0197439-0.0119972j -0.0072027-0.00684975j 0.00840585-0.00827034j -0.00418172+0.00482996j 0.00677849+0.00879927j -0.00216209+0.0108417j 0.00380568-0.00193869j -0.00442289+0.00131528j -0.00290849+0.0033202j 0.0037637-0.00709871j -0.00284668+0.000252589j -0.00201992+0.0157495j 0.000979898-0.00776294j 2.67042e-05+0.00120579j -0.00150351-0.00614379j 0.00161266-0.00661299j -0.0058162+0.00459212j -0.00521545+0.0113919j -0.00703251-0.00156065j -0.0116935+0.00177838j 0.0060413+0.00130967j -0.0045155+0.00345744j 0.00131397+0.00421421j -0.00353404-0.00617447j -0.00833789-0.0169124j 0.011575+0.00749796j 0.00251094-0.00351827j 0.00511903-0.00938257j 0.00736832+0.00570858j -0.000671634+0.00252276j -0.00292875-0.00155567j -0.0221645+0.0139662j 0.00660786+0.000885008j 0.00108976+0.00029097j -0.00460829-0.00496293j -0.00199445+0.00010266j -0.00680396-0.0264829j 0.00268739+0.0158862j 0.0201312-0.0020706j 0.0146407-0.0242896j 0.0215477+0.0156666j 
-0.153386-0.0393317j 0.0260089-0.1598j 0.0794686-0.0211696j 0.00961695+0.00342518j 0.0137574+0.00927648j -0.0453224+0.0207707j -0.000965701+0.067444j 0.00639905-0.0067158j -0.0115187-0.0594686j 0.0339895-0.00293615j 0.0521389+0.00186918j 0.0196068+0.0106058j 0.0610699-0.000842666j 0.012574+0.0253776j 0.00520283-0.0360766j 0.0928388+0.00545912j -0.00402638+0.00523366j 0.0332614+0.0148023j 0.0118542-0.00661969j 0.00647799+0.0361687j -0.00169429-0.0109208j 0.00786182-0.0232605j 0.0175913+0.0289371j 0.0487444+0.0831199j 0.00204933-0.0104851j 0.0280324-0.0615316j -0.0762472+0.0139058j 0.0929402+0.0319283j 0.0231631-0.0436047j 0.025259-0.069809j -0.022634+0.0576834j 0.0122992-0.0555431j 0.0354546-0.0794269j -0.0416086+0.0764335j -0.0213441+0.0817446j -0.0269374+0.015353j 0.0412657+0.00965447j 0.0653929-0.0089846j 0.00383517+0.0321973j 0.0955868+0.038375j 0.00287253-0.0867867j 0.0696699+0.0215318j 0.0844116-0.0833321j -0.0399267-0.056428j -0.0912692-0.0737607j 0.10546-0.0349557j -0.0442445-0.0154806j 0.0613283-0.0741995j 0.00381753+0.0179331j 0.0488248-0.0197869j -0.0138038-0.00372744j -0.0642597+0.071907j -0.0335841+0.100647j 0.023225-0.0736009j -0.220615-0.186527j 0.00227108-0.00565012j 0.0633361-0.0469474j 0.0432023-0.0636837j 0.071762+0.029811j -0.195865+0.0490316j -0.151647+0.107079j 0.129714+0.0366391j -0.0829388+0.148382j 0.129553+0.0108022j 0.0271225-0.100666j 0.00973559-0.104124j -0.0467939-0.0103974j 0.0692937+0.0164002j 0.0452053-0.0986022j 0.120247-0.0763286j 0.0195172+0.0136509j -0.0874541-0.146502j 0.0678534-0.0879762j -0.00149613-0.0866643j 0.00180151-0.188594j -0.194311-0.00343906j 0.141411+0.0952011j -0.00470507+0.110639j 0.0116897+0.0555418j 0.0921093-0.0438713j -0.000594068-0.00220752j -0.0137463+0.017893j -0.016497-0.0556605j -0.0599395-0.0944221j 0.0639653+0.00881059j -0.0513698-0.0838281j -0.0237982+0.0167754j -0.0238798-0.0458603j 0.0302634+0.0864028j -0.0199622-0.0356239j 0.000931692+0.0108524j 0.0010922+0.00603278j -0.00681564-0.0179693j -0.013501-0.0352438j -0.0298788-0.029734j -0.0191381-0.00657155j 0.0105004+0.0285085j -0.0508923-0.0749462j -0.0316654+0.0516381j 0.0181796-0.0214553j 0.0191017-0.108934j -0.0125705+0.0233307j -0.00414505+0.021368j -0.0147704+0.0250617j -0.00682981+0.000731089j 0.000231416+0.0147291j 0.00511524+0.0172835j -0.069387+0.00847078j 0.01935-0.075391j 0.0434961-0.0205778j 0.0096021+0.0193682j 0.0121697-0.0118163j 0.0336555-0.0100139j -0.0061323+0.020454j -0.0109939-0.0316289j -0.0109359+0.0113655j -0.0365307+0.0521922j 0.00812558-0.0149345j 0.000281998+0.0272374j 0.00690994-0.00193196j 0.0228195-0.0463248j 0.0286727-0.04402j -0.0305444+0.00303499j -0.0246201-0.0302213j -0.00698649-0.0240011j -0.0113173-0.0141555j 0.00294526+0.00152626j -0.0202269-0.0196166j -0.00149258-0.0132039j 0.0031045+0.00305838j -0.00123173+0.00618221j 0.0150808+0.00410188j 0.0328491-0.0271598j -0.0161463+0.0121165j 0.028702-0.0189346j 0.0183601-0.0115306j -0.0526952+0.0181299j 0.0312478+0.0125878j 0.0258777+0.00710464j 0.00720723-0.0377039j 0.0175802-0.0254315j -0.0433048+0.0106053j -0.00570364+0.0211966j 0.0241016+0.0103388j -0.0434958-0.0369393j -0.0025983-0.0279954j -0.0314748-0.0305866j 0.000423119-0.0463757j 0.0248999-0.00537825j -0.00188626-2.07545e-05j 0.0304262-0.0454947j 0.0234136+0.00512j 0.0506558+0.0495119j -0.00452342-0.0181121j -0.030776-0.00586559j -0.0605611+0.0849501j -0.0746657-0.0712658j 
0.0509906+0.070669j -0.0766277+0.054376j -0.0357328-0.012612j 0.0152729-0.0309199j 0.0183376+0.0320561j 0.0167594-0.0278149j -0.0254017-0.0146838j 0.0378326+0.014509j 0.0229906-0.00919928j 0.0118038+0.0113567j -0.0394364+0.0150629j -0.0173261-0.0144169j -0.0116526+0.00222538j -0.000843767-0.0178365j -0.0193434-0.0124573j -0.00586788+0.0169935j 0.00139246-0.0122955j -0.000676292+0.0261076j -0.000955935+0.0250376j -0.00834997+0.0105999j -0.0215832+0.0224092j 0.00956918+0.0124722j -0.00745371-0.00634299j -0.0377444-0.0143984j 0.0257074+0.00381148j 0.0279867+0.0524696j -0.0225783-0.00947889j 0.160758+0.143443j 0.115227-0.0357723j 0.104733-0.0968318j -0.00257669-0.0450753j 0.069919-0.1414j -0.0655159+0.0564707j -0.00255852+0.0323516j -0.0285019+0.00843931j 0.0602526+0.00620291j -0.0119941+0.0228923j 0.0504229-0.0393242j 0.111603+0.0379535j 0.00370876-0.0409936j 0.0414673+0.0706404j 0.0623292-0.0700641j -0.0927105-0.0107865j 0.0528949+0.00815704j -0.0686697-0.100001j 0.0289564+0.00586052j 0.13513-0.0671113j 0.032488-0.0781542j 0.0524977-0.118331j -0.0827796-0.10161j -0.0818025+0.217524j -0.0394796+0.0770038j 0.046007-0.0095452j 0.210982+0.0872625j 0.0214321+0.0234862j 0.0733409-0.0177661j 0.134137-0.115772j 0.0668349+0.166628j 0.271912+0.0397594j 0.104502-0.124708j 0.149667-0.0160352j 0.0843562-0.0441376j -0.114174+0.0252713j -0.0658916+0.0162527j 0.0142664-0.153537j -0.0261479-0.0942916j 0.0222093-0.040551j 0.0654779+0.131823j -0.024079-0.100449j -0.000120387-0.0302988j -0.0599818+0.0226661j -0.151684+0.118897j 0.0305887+0.019213j -0.152726-0.166816j 0.0891905+0.0828162j 0.0726957-0.0713541j -0.0238678+0.0625152j -0.0593495-0.0858448j -0.0522587-0.00448772j 0.0437696-0.126676j -0.0184559+0.00286866j 0.018976+0.0844904j 0.0231985-0.015967j 0.00479649+0.0247419j -0.0226454-0.0237213j 0.00493011+0.0198175j -0.0432352+0.0471192j 0.0347245+0.0813257j -0.00237508-0.0306753j 0.000634208+0.0141871j -0.0028923-0.00143913j 0.0170214-0.0140333j -0.0178826-0.0307177j -0.0152548-0.0388553j 0.00785236+0.0150592j -0.0361214-0.0311168j -0.0146604+0.00519697j 0.00582719-0.0027171j 0.0108739-0.0668608j -0.00983271-0.0901532j -0.00404649+0.0290518j 0.00837421+0.0741547j -0.0087478+0.0545813j 0.0095506-0.0506632j -0.0293759+0.0249944j 0.0187835-0.0264204j 0.0136748-0.00962146j -0.00355297-0.000305634j -0.00696942-0.00813411j -0.0135944+0.00245614j 0.00846152-0.000744965j -0.00998623+0.00597794j 0.0214325+0.0238473j 0.0172313-0.0190469j 0.0275989+0.0418531j 0.00701349-0.0197001j 0.0261289+0.000498661j -0.0291375-0.0287549j 0.0136825+0.011896j 0.00673499+0.00178193j 0.00308216+0.0110315j -0.00523775+0.00682505j 0.0165986-0.00360178j -0.0165003+0.00535595j -0.00144068+0.00181116j -0.00469538-0.00137482j 0.00408322+0.00557085j -0.0279226+0.00375932j 0.0182813+0.00382586j -0.00167352-0.0018187j 0.00708064-0.00200056j 0.0152534+0.00522775j -0.00598374+0.0119564j -0.00126688+0.00158509j -0.00752388-0.000198086j -0.000997064-0.0105402j 0.0234124-0.00182768j -0.0151888+0.0102821j -0.0183807+0.0131814j 0.00938319-0.00583464j -0.000769942-0.0126432j 0.00225465+0.0191695j -0.0104394+0.0207019j 0.0157225+0.0137642j -0.00443306+0.000865361j 0.00754466+0.00885743j -0.0143969-0.0153118j -0.041334-0.0265845j -0.013777+0.00974788j 0.000840503+0.00157683j 0.0158549-0.0376427j -0.00980257-0.00371549j 0.0176021-0.0191805j 0.00832307+0.0250347j 0.0178966+0.0183997j 0.0325681-0.00576619j 0.00568102+0.0361578j 
-0.0150082-0.0890326j 0.0951192-0.0237418j 0.0296543+0.0363989j -0.0200779+0.0493341j -0.0182424-0.00406424j -0.031161-0.0221929j -0.0270308+0.00974064j 0.0153807-0.00395193j 0.0320606+0.00100701j 0.0122909+0.0195341j 0.0114963+0.0505474j 0.056252+0.0236634j 0.013762-0.0386014j 0.001506+0.035201j -0.00169962+0.00101054j 0.00081931-0.0319884j -0.0116235-0.0010633j 0.0100953-0.000759011j -0.00566493+0.00467074j 0.000981909-0.0135819j -0.00416797+0.0117575j -0.0111322+0.00242845j 0.0143671-0.00515723j 0.0201139-0.0279315j -0.0246871+0.00153897j -0.0140234+0.00966031j 0.0489517+0.0374105j -0.101986-0.00887152j 0.00810572+0.0514524j -0.0193132+0.0683625j 0.0163213+0.0270224j 0.0181583+0.0676576j -0.0125894-0.00455276j -0.00260556-0.0205769j 0.0127861-0.0273995j 0.0292354+0.0733184j 0.00865924+0.0456996j -0.0667455-0.112483j 0.152222-0.0031771j 0.0519064+0.0202363j -0.106617-0.0212336j -0.120599+0.0803761j 0.0299074-0.0411625j -0.0185777+0.0200142j -0.0128846+0.0940488j 0.11232-0.0351254j 0.0566651-0.0282273j 0.0467341-0.04758j 0.0260106+0.0381087j -0.00263208-0.0747831j 0.0263309+0.138441j 0.0421878-0.0177805j -0.0525314-0.0494892j 0.00714368-0.0169892j -0.00557064-0.0203093j 0.0647058-0.00254453j -0.0318925+0.0722871j -0.00501514-0.0368538j 0.125132-0.00882266j -0.0348775-0.0271828j -0.00473577-0.0183222j 0.0606431-0.0138073j 0.0418771-0.0224839j -0.00981211+0.0207314j 0.0410917-0.0609772j -0.00417525-0.0988303j 0.0033028+0.0947983j 0.0393026-0.0444769j -0.0410359-0.0424679j 0.0286599-0.038477j -0.0799511-0.0603146j -0.104356+0.0373039j 0.11775-0.0388978j 0.10111-0.106017j -0.0935501-0.0868196j -0.0112432+0.0560232j 0.0161065+0.129295j -0.124248-0.0885j -0.0548546-0.0365851j -0.135763-0.0306075j 0.0347278-0.0181535j 0.106141-0.0593743j -0.0621952-0.0442127j 0.0431466-0.0441339j -0.0229552+0.0748125j 0.0683347+0.0417631j -0.0860658+0.0598986j -0.142946+0.0215143j 0.0221173+0.00891467j 0.0349223-0.000302393j 0.0296591-0.00412603j -0.0866902-0.0307076j 0.0791618+0.0795682j 0.0152496+0.038654j 0.00484991+0.01301j 0.0796849+0.0284848j 0.00734084+0.0212913j -0.00128821-0.0186523j -0.00881757-0.0363854j 0.00985868-0.0677334j 0.0352493-0.0326048j 0.054995+0.0707555j 0.0116381-0.000992476j -0.0136111+0.0965738j 0.0403641+0.0216244j 0.000867228-0.0186445j -0.0324649+0.0667708j -0.0379277+0.0907253j -0.148761+0.0747316j -0.0180636-0.0101749j 0.0263192-0.0213007j -0.00839009-0.0463425j -0.046612+0.0243113j 0.0218537-0.0669381j 0.0491809+0.00968364j -0.0376348+0.095347j 0.0785925-0.00294267j 0.012264-0.0665585j 0.057795-0.020027j -0.0315946-0.0241348j -0.0148678+0.0264317j -0.0545843+0.0213028j -0.0210704+0.00030232j 0.017804-0.0196589j -0.00967866+0.00480202j 0.0164577+0.0189141j -0.0207612-0.00671119j 0.0226604+0.0217493j -0.00467192-0.00694719j -0.0039912-0.0044585j 0.00230732-0.0270508j -0.0171978-0.0379006j -0.0280392-0.00642626j -0.0241356-0.00770717j 0.00808198+0.00174024j -0.0183083+0.00815523j -0.00613769-0.000216626j 0.00129991-0.053639j -0.0195482-0.0398762j -0.0482439+0.0450126j 0.0304536+0.0367183j 0.0219405-0.0529911j 0.03438-0.157157j -0.117204-0.000462696j 0.0899291+0.090899j -0.0261725-0.00236169j 0.0561441+0.0438996j 0.0903146+0.0917085j 0.0196402-0.00246737j 0.00257001-0.00135827j -0.0638691+0.160543j -0.00143551+0.00896674j -0.0561812+0.00836564j -0.0669738-0.0519578j -0.0328378-0.0100328j -0.0385493-0.0882108j 0.0729529-0.0420912j 
0.054818+0.0156082j -0.0238707+0.072703j -0.0169481+0.010811j 0.0210047+0.0222861j -0.0299421+0.01052j -0.0216788+0.0222035j 0.00909397-0.00499116j -0.00187075+0.00335089j -0.00349715-0.0106999j -0.0039086+0.00771006j 0.000857756-0.0197881j 0.0535044-0.0306384j -0.0425122-0.0405348j -0.0211179+0.0482735j -0.0146486-0.0192719j 0.0356295+0.0111734j 0.0120538+0.0193785j 0.0124686+0.012023j 0.00686325-0.00360546j -0.0110038+0.00586176j 0.000223643-0.00895061j -0.00680949-0.0340971j -0.0289342+0.000744133j 0.00865479+0.0103098j -0.0145285-0.0105307j 0.0216882-0.0110266j -0.0113094+0.0103247j 0.113419-0.0622042j -0.0381074-0.10091j -0.0688109-0.083918j -0.0134185+0.00320637j 0.00417113+0.0234866j -0.00423758+0.0425194j 0.000571554+0.02367j -0.00620798-0.00624085j -0.0788728-0.00721869j -0.0424449+0.00978646j 0.01928+0.0470083j -0.0517681+0.127095j 0.0376982+0.0461038j -0.033806+0.0738366j 0.0989067+0.215731j 0.102268-0.0930691j -0.0615554+0.0605411j 0.14514-0.0971074j 0.0419128-0.00390806j 0.154738-0.0658755j 0.0318162+0.032335j 0.0378824+0.079931j 0.0181458+0.00990095j 0.00712037-0.038755j 0.0557769-0.0547283j 0.00344052-0.0838218j -0.00913805-0.0486753j 0.01085+0.0720185j 0.0582194-0.00520688j -0.0843506-0.0177881j 0.0106797-0.0265299j 0.0361652+0.0506729j 0.0043916-0.0533055j -0.0538686+0.000312058j -0.0638739-0.0899466j -0.0354567+0.0369586j -0.0688587-0.0331723j -0.0328656+0.0300429j -0.0705466-0.0113549j -0.0141738-0.0344451j -0.0336363+0.0324688j 0.0693741-0.0159989j 0.011423-0.0276908j -0.0779707-0.0466201j 0.0549179-0.0171631j -0.00401556+0.0663695j 0.0193286-0.0356109j -0.0919933-0.0274759j -0.0686676-0.0625323j -0.0152556-0.0484657j 0.00123789+0.00502932j -0.0268435-0.0115507j -0.0317644-0.0145151j -0.0429922-0.0636458j -0.0311902-0.127704j 0.0412784+0.0317866j 0.0509538-0.0457463j -0.0871864+0.0260976j -0.0685017+0.0202922j 0.0650029+0.0636472j -0.0649505-0.0946593j -0.0858772-0.0321811j 0.0192499-0.00858651j -0.0113129-0.0068315j -0.0303172-0.14491j -0.0189146+0.0202677j -0.0356744+0.0373411j -0.0154618+0.0207887j -0.0530896-0.114897j -0.00782447+0.00214292j -0.0112069+0.0335553j 0.0145256+0.0209196j 0.0344145-0.0202353j 0.0517131+0.0105548j 0.0395094+0.0543207j 0.0123193-0.0562581j -0.0110497+0.118114j -0.00479227-0.0232136j 0.0548428+0.025233j -0.0320954+0.0994241j -0.130693+0.00758834j -0.110656-0.0390922j 0.0625953-0.0911413j -0.0389053+0.12478j -0.0192711+0.00971289j 0.00982049+0.188471j 0.16768-0.0779863j 0.0403114-0.117984j 0.174285+0.0343768j 0.0195005-0.0609022j -0.149693-0.0194478j 0.0015635-0.049602j 0.0104696+0.0139453j 0.0970602+0.00857817j 0.0781652+0.0203527j 0.00407545+0.0127872j -0.0296524+0.020959j -0.00952554+0.0145568j -0.0148355-0.00932473j -0.015817+0.00164116j 0.00360503+0.064755j -0.0126686-0.0395806j -0.00332765+0.00980016j -0.0304023-0.0219776j -0.0224127-0.0253897j -0.0123376+0.027513j -0.0229556+0.0535692j -0.00937798-0.0245219j -0.0256156-0.0133914j -0.0145664+0.0214961j -0.0298791+0.0429221j 0.0199466+0.0338238j -0.0234818-0.0312638j -0.0777405-0.078724j 0.0228478+0.00619028j 0.0117439+0.064318j 0.0379227-0.0272342j -0.0516385+0.0203448j 0.00155479-0.0253101j -0.0713489-0.0246315j -0.0665278+0.0182462j 0.0203846-0.0138646j 0.00342777-0.000898691j 0.0118362-0.0653138j -0.00431021+0.0060318j 0.0185271-0.0619802j 0.0181713+0.0466431j 0.0458594+0.0168271j 0.0443308+0.000564863j -0.0039747+0.0475769j 
-0.0751846-0.0136498j 0.00168299-0.0867585j 0.0421474-0.0150679j 0.0382565+0.0260111j -0.00168801+0.00208561j -0.037363+0.0221567j 0.0140538+0.0479564j -0.00300546-0.0153755j -0.00313015-0.0330578j 0.0235338-0.00282875j 0.0610774+0.0123761j 0.0320518-0.0260916j -0.00663199-0.0423159j 0.0105424+0.000843142j -0.00197969+0.00938478j 0.0280953-0.000815888j -0.0421204+0.00183289j 0.0202377-0.00603679j 0.00911305+0.00592074j -0.0334165+0.0123896j 0.0288455-0.0151129j 0.0240486-0.0266836j 0.0109905-0.0234288j 0.0480081-0.000461566j -0.0285921+0.016485j 0.0197858-0.0717018j 0.0708808+0.0277371j 0.0180349+0.00490384j -0.0209414-0.0942472j 0.0117108+0.0668708j 0.0266599+0.00979208j -0.0119333-0.00585019j -0.00617812+0.0234841j -0.00125604-0.0140593j 0.0168422-0.0101143j -0.0294352-0.0073933j 0.0264705+0.0145975j 0.043083-0.00479313j 0.0160364+0.0344328j -0.0762345-0.00231673j -0.0674151+0.030263j -0.00485093-0.0271739j -0.0206918+0.012077j -0.00186037+0.0338172j -0.0293419+0.0199954j -0.0236711+0.0293791j 0.0297678-0.00103412j 0.00375693-0.0294313j -0.0109606+0.0210144j 0.0130288-0.0171619j -0.00270156+0.0161747j 0.0301126-0.000908794j -0.0339747-0.0224842j 0.0301988+0.0151817j 0.0473097+0.0503376j 0.0116174+0.00742585j -0.0101916+0.00879495j 0.030773+0.0123042j 0.0131486+0.00506564j 0.0590368-0.0287608j 0.0568797-0.0268583j -0.0626855-0.0120344j -0.00492183-0.0345164j -0.0314452+0.011181j 0.003807-0.00890346j 0.0228157+0.0206237j -0.000910653+0.0252073j 0.0111942+0.0134266j 0.0194891+0.0200234j -0.0295616+0.0234999j -0.0297299+0.00538936j -0.00667655+0.0246044j 0.00833064+0.0434939j 0.0106848+0.0158032j 0.0139509+0.00720536j 0.101163-0.0479534j -0.0508251-0.0165344j 0.0355135-0.0643408j 0.0325912-0.0511077j -0.0836067+0.0225681j 0.0188084+0.0259077j 0.0244436+0.00161833j -0.024705-0.0680712j -0.013778+0.110772j 0.0157865+0.0574488j -9.28119e-05-0.00154421j -0.00815931+0.0328613j -0.022926+0.020399j -0.0672538-0.0413873j 0.0540251+0.00784787j -0.00688272-0.000451714j 0.00662567-0.0448051j -0.00623519+0.0434723j 0.000129898-0.0575655j 0.0129148-0.0290265j 0.0260475+0.0155156j 0.00240628-0.0343642j -0.0127774+0.0889617j 0.00347246+0.0360838j 0.00807664-0.0412732j 0.0154983+0.00844347j 0.00226758+0.0367837j 0.0108703+0.011883j -0.0319245+0.00287126j -0.0387778-0.0777989j 0.0138557+0.0135427j -0.020493+0.00763543j -0.0671389+0.0280003j -0.0268982+0.0205025j 0.0207798+0.0151406j 0.0185125-0.00149579j 0.0157419+0.0488609j 0.0293369+0.050226j -0.0132205-0.0165648j 0.0818932+0.00554491j -0.00660397+0.0258318j -0.104305-0.00896998j -0.0123876-0.00588113j -0.0287356+0.0341837j -0.0124365+0.0121534j -0.108425-0.0280882j 0.0229015+0.0281429j -0.0915871-0.0206513j -0.0836435+0.0198935j -0.0716987+0.016953j -0.0355103+0.00288077j -0.0133838-0.00710352j -0.00359461+0.0206928j -0.043639+0.0197229j 0.00957232-0.00537856j -0.00488259+0.0016759j -0.0374825-0.0243311j -0.010046-0.0104832j 0.0190994+0.0235782j 0.00634293+0.00937963j -0.0017187+0.00695673j -0.0487488-0.0659157j 0.0367708+0.0248829j 0.0374124+0.0451188j -0.021403+0.0745869j 0.0190229+0.0239936j -0.043687+0.0207357j 0.0592834-0.0560091j 0.0333301-0.0985788j 0.0609598-0.0605502j -0.0568348+0.000179324j 0.014537+0.0727415j -0.0156302+0.0266546j 0.0313962-0.0633128j 0.00593454+0.00523005j 0.000206358+0.019271j 0.064533+0.0286593j -0.109349-0.0679905j 0.0104552+0.0384386j 0.0719415-0.106023j -0.109854+0.157704j -0.146588-0.12761j 
