-0.0219381-0.0177866j -0.06624-0.0223946j -0.0272515+0.0250161j 0.0356412-0.0698213j -0.020575-0.0041269j -0.000976153-0.0191153j 0.0143142-0.000875176j 0.0798167-0.0305796j -0.0592571+0.01376j -0.0253218+0.00722554j 0.0175647-0.00717328j -0.0124996+0.0173919j -0.0301085+0.0192859j 0.0317045+0.013342j -0.0459255-0.027851j 0.0522433-0.00618855j -0.00426781+0.0163245j 0.0561121+0.00936349j -0.00206638+0.0115048j -0.0173716-0.0254467j 0.00486174+0.0187376j -0.0414418-0.0403125j -0.0338604-0.0180008j 0.0365983-0.012091j 0.00645484-0.0553904j 0.0364006-0.0130272j -0.00959092-0.0358646j 0.0218031-0.00234761j -0.00935572+0.00161278j -0.051794-0.0120097j 0.0115724+0.00430485j 0.0115987-0.0011679j -0.00298417-0.00159015j -0.00203364+0.00133572j -0.000658329+0.0134143j 0.0166271+0.0285438j 0.00677013-0.0093636j 0.00168002-0.00930268j -0.0128399-0.0124703j 0.00661729+0.0121942j -0.0210903-0.0176694j 0.0075884+0.0218322j -0.0108722+0.000933983j -0.0416383+0.000597368j -0.0250934-0.00754626j 0.00146975-0.0187542j 0.0299701+0.00562805j 0.010349+0.0110153j 0.00993455-0.00123433j 0.00660675-0.0106014j -0.0117317+0.0151725j 0.0143214-0.0058414j -0.0154447-0.00764419j 0.0101739-0.0214096j 0.00530721+0.0169999j -0.00874231+0.0168954j 0.0081252+0.00959981j -0.0181878-0.0102914j -0.0199178+0.000189665j 0.0281825-0.0029426j 0.00358173+0.026726j -0.00538597+0.01458j -0.0185213-0.00369794j -0.00186908+0.00291221j 0.0129894-0.000445868j -0.00910322+0.0211794j -0.00384086-0.0206461j 0.00195551+0.0148075j 0.0112933-0.0029482j 0.0155587-0.00163954j 0.0253045+0.00383248j 0.00808105+0.00196834j 0.00854811-0.0129924j 0.0223854+0.0175473j -0.00267729-0.00363416j -0.00518095-0.0177056j -0.00526641+0.0243168j 0.0476258+0.00509796j 0.00915668+0.00271229j -0.0102744-0.0180824j -0.0193622+0.00611182j 0.015808+0.000269697j -0.0293004+0.00148202j -0.00725816-0.00436983j -0.0066052+0.0191331j 0.00940405+0.00696692j -0.00246692-0.0270693j -0.0148802+0.0157382j -0.0189848-0.0157431j -0.0159029-0.0082673j -2.25967e-05+0.0200003j -0.0255781+0.0233697j -0.0040728+0.00092156j 0.00241135+0.00825519j -0.0282882-0.0184571j -0.0201332+0.00213888j -0.0262404-0.0157511j -0.0602804-0.0245637j -0.0141602+0.0100841j 0.00173068+0.0559568j -0.0106163-0.00539298j -0.0178476+0.0204953j -0.0101315-0.0199804j -0.00852186-0.0342924j -0.0175228-0.0107841j -0.0484656-0.0798171j 0.00574-0.0273648j 0.0267381+0.00259805j 0.0160583+0.0266609j -0.0334175+0.0142826j -0.00900962+0.0008223j 0.110671+0.0254191j -0.0434388+0.0262773j 0.0593033-0.00670991j 0.0192426-0.0779417j -0.0688091-0.0178257j -0.0888754+0.045408j -0.0241801+0.0273894j 0.0350009-0.0114287j 0.00812978+0.025249j -0.0282578-0.0255728j 0.0425844+0.0156782j 0.0665063+0.0957826j 0.0428239+0.0397148j -0.0125868+0.0107618j -0.000502911-0.0104329j -0.0521707+0.0226028j 0.0671919+0.0430129j 0.000962276-0.0243249j 0.00336244-0.119841j -0.0138761-0.0344257j -0.0186539-0.0826181j 0.139883+0.0706001j -0.0245088-0.109798j -0.253999-0.128861j 0.0742391+0.172456j 
0.0749634+0.0214051j -0.0186224-0.0152346j 0.0146167-0.0661063j 0.0315715-0.0117356j 0.0325199-0.00112465j -0.00374772+0.00334313j -0.0219076+0.0106266j -0.0360311+0.0337874j -0.0843583+0.0246825j 0.0279223-0.00172189j -0.0098983-0.0211502j -0.00235243-0.00344518j 0.0115147-0.00312013j 0.043193-0.00785117j 0.0786625+0.0179201j -0.0227632+0.0119854j -0.0423152-0.0101469j -0.00455758+1.35515e-05j 0.0369735+0.00159474j -0.018324-0.0063246j -0.0180789+0.0382303j 0.010419-0.0258751j 0.0183044-0.0228451j 0.0126225+0.0354838j 0.0419329+0.0129709j 0.0163559+0.0194607j 0.0111914+0.00282925j -0.00158875+0.000225967j -0.0102697+0.00516497j 0.0089452-0.00985134j 0.0306517-0.00493729j -0.0249731+0.00823877j 0.00721465+0.0108105j -0.0483439+0.0217188j 0.0101631-0.0136935j -0.0192793-0.00658625j 0.0191767+0.00358451j 0.00665214-0.00303241j 0.00151365-0.0214489j 0.00775925+0.0193691j 0.000792217-0.0127455j -0.0148193+0.0126358j -0.00404043-0.00325577j -0.0117712-0.0135076j -0.0182169-0.00531805j 0.0203252+0.00531075j 0.00419619+0.0132688j 0.00821673-0.00101689j 0.0344072-0.00287826j -0.0208089+0.00414782j -0.00492713+0.00701305j 0.00116576+0.00171924j 0.00768513-0.0123991j 0.00284552-0.00039622j -0.00542217-0.00560861j -0.00285118+0.0099629j -0.00272352+0.00299808j -0.00195275+0.0107485j 0.00449876-0.00858578j 0.0134765+0.0286201j -0.0299587-0.0082212j -0.0119855-0.00545084j -0.0145374-0.016948j -0.0114139+0.0015867j 0.00420778-0.000699498j -0.0306896+0.0158279j 0.0265985+0.0184528j -0.0101504-0.00147217j -0.00777714+0.0171599j 0.0191623+0.013912j 0.00326665-0.00311287j -0.00890348-0.00254728j 0.0252552+0.0120151j -0.0134774+0.0258732j 0.00516266+0.00582747j 0.0293069+0.00624855j -0.022681-0.0187493j -0.00991607+0.0103266j -0.00470463+0.00649711j -0.00242679-0.00107059j -0.00585499+0.0064384j -0.00153053+0.0167104j -0.0031566-0.0104334j -0.00299761-0.0155608j -0.0243463-0.0243206j -0.00326926-0.0132448j 0.0184934+0.00351543j 0.00415995+0.00109142j -0.00193231-0.0439483j -0.0228231+0.002146j -0.0596955-0.0462806j 0.00386625-0.0205314j -0.00100836-0.0198976j 0.000360936-0.00318387j 0.00738735-0.0329073j -0.0148435-0.00831781j -0.0315467-0.0112861j -0.00815588-0.0344305j 0.00494048-0.0108776j -0.065055+0.00566886j -0.0117982-0.0172598j -3.35094e-05-0.00171291j 0.00855411-0.0346906j 0.0483539+0.00432757j 0.00826601-0.0188477j 0.085396+0.00730417j 0.00892928-0.0193361j 0.00197104+0.0145321j -0.00571563+0.0493871j -0.0106062-0.0454615j -0.0182478-0.0036872j -0.0161272+0.112382j -0.012693-0.0494114j -0.00265984+0.0416068j 0.0605467-0.00168134j 0.0215959-0.0452492j -0.0743305-0.0789387j -0.0314731+0.00413229j 0.083833+0.0161388j -0.060026-0.00559249j 0.0557891+0.0281544j -0.0518795-0.0135568j -0.0274041+0.062719j 0.0291227-0.00857813j 0.0127101+0.0116129j 0.00222966-0.0102949j -0.0315253+0.0366309j -0.0510886-0.0886383j -0.0502492-0.0967923j -0.0897917+0.00503588j 0.0159666+0.0195356j -0.0751344-0.0339178j -0.0175499-0.153156j -0.0968323-0.054846j 0.0780673+0.167899j 0.257472+0.132968j 
0.0475384+0.00477622j -0.0598109-0.00270666j 0.0103105-0.0178035j 0.00939797-0.0300566j 0.013579+0.0268236j 0.0019869+0.0219757j 0.015943-0.0479416j -0.0235483+0.0385411j -0.0120036+0.0460743j -0.0195842+0.0147775j 0.0107724-0.0083792j 0.0326064-0.0194553j -0.0244917-0.00244052j 0.0600436-0.0377764j 0.0235675-0.0261535j -0.0104126+0.0124629j 0.000824717-0.00261157j -0.00312557-0.0245111j -0.041639-0.00581262j -0.0149788-0.0302906j -0.0165507+0.0427087j 0.0243822+0.0140321j 7.3955e-05-0.0293951j 0.00970473+0.020651j 0.0209362+0.0087459j 0.0171683+0.0211743j 0.0211467-0.00214677j -0.0208262+0.0419327j -0.0293762+0.00889732j 0.0158872+4.85771e-05j -0.00661514-0.0135219j 0.0192996+0.00235349j -0.00737148-0.00855953j -8.19087e-06-0.00426728j 0.0329514-0.000548156j -0.00479824+0.0182781j 0.0195346-0.00408988j -0.0115749+0.000543839j -0.0139995+0.0116374j 0.0328005+0.00374792j -0.0131289-0.00871967j 0.0009731+0.00105162j -0.00310649+0.00398658j 0.00309551-0.0262489j -0.0253415-0.00397101j 0.0168523+0.0043774j -0.00201219+0.0114224j 0.0182862-0.00957611j 0.0260109+0.00181694j -0.0234519+0.00644258j 0.0239765-0.0208382j -0.0082974+0.0183102j -0.00345129+0.0069032j -0.0210306+0.0271624j 0.0133469-0.00745716j 0.0145788-0.0156857j 0.00489946-0.0055141j -0.0209883-0.00572519j 0.00906274-0.00543704j 0.0155327-0.0037368j -0.0110384-0.00580614j -0.0202223+0.000193475j -0.00558074-0.0027218j -0.00834075+0.0123631j -0.0104995-0.00266114j -0.0400118-0.00932517j 0.00103007+0.000912301j 0.0170885+0.00533716j -0.0223394+0.0293169j 0.00466981+0.00627831j 0.0261843+0.0163707j 0.00627663+0.00131313j 0.0142643-0.000564439j 0.00515908-0.00553679j 0.00353245+0.00402997j 0.00898266-0.00239203j 0.00320324-0.0408529j 0.0363728+0.0063789j 0.00585047-0.004489j 0.00143218+0.0187069j 0.00119448-0.0094944j 0.007583-0.000572868j 0.000785657+0.00755859j -0.0313536+0.0195073j 0.0126319+0.0137043j 0.0240018-0.0109164j 0.00303778+0.0126521j 0.0233666-0.0191643j -0.00123854+0.0255317j -0.0142263-0.0211695j 0.0147393+0.0304932j 0.0312565-0.0234j 0.0208466+0.00508844j -0.0250115-0.0372041j 0.00153051+0.0405629j 0.00984396+0.0293898j -0.0435303+0.00515701j -0.0177529+0.0197835j 0.0224421-0.0254568j -0.0132022+0.0199022j 0.0293903-0.00322415j 0.038988-0.0283729j 0.0308614-0.003641j 0.0531036-0.0438432j -0.000438639+0.0215213j 0.0172569-0.0820869j -0.00288512-0.0139228j 0.00919699+0.0196526j 0.00576043-0.0124928j 0.0535766+0.0280706j 0.0476349+0.0335229j 0.00122545-0.0519114j -0.0189749-0.0502087j 0.0725693+0.0339465j -0.0588431+0.00879845j -0.0361661+0.0244972j -0.010757+0.0577147j 0.0157819+0.00268376j -0.0626048-0.0312155j -0.0335154-0.0297898j -0.00182971-0.0333529j -0.0932867-0.0250922j 0.0465688-0.0566846j 0.0226199+0.0330513j -0.0418835-0.00399011j 0.0711397+0.00228523j -0.0613176-0.0320193j -0.091682-0.0830953j -0.0607548+0.0945286j 0.00913972-0.079433j 0.000207153-0.0739723j 0.0526321-0.0148064j 0.0334448-0.024817j 0.0536889-0.0543829j -0.0747299-0.0468848j 0.0525816+0.0351188j 
0.0464184+0.00432807j 0.0560235-0.00367728j -0.00525363-0.0316008j -0.0168672-0.000649071j -0.0319719-0.0488272j 0.00420266-0.0152918j -0.0317648+0.0575044j -0.0218211+0.00345148j -0.0384501+0.00418658j 0.00379897+0.0276992j -0.0328968+0.0252863j -0.00542985+0.016845j 0.00843072+0.0127316j -0.0147919+0.0216989j 0.0292966+0.00584548j -0.0429901+0.00981203j -0.0609037+0.0107243j 0.0177038-0.010895j -0.00767226-0.0224699j 0.00400774+0.0268512j -0.00132466-0.0223055j 0.0069661-0.0174818j 0.0226753-0.00106041j -0.00775706+0.0127123j 0.00957899+0.0184176j -0.0152477+0.0215257j -0.0359377+0.0141078j -0.00986334-0.031957j 0.0187525-0.0207988j 0.0275053-0.0292239j 0.0283294+0.00838434j -0.0760538+0.00863381j 0.0417251-0.00670691j -0.0147674+0.0134579j -0.0082813+0.0254174j 0.01946+0.00601695j 0.00869026+0.0206671j 0.00844595+0.0140731j 0.0147697-0.0333751j -0.0210443+0.0039603j -0.00300859-0.0246089j -0.0158801+0.00339213j 0.0190625+0.0192358j -0.0105895-0.0130648j 0.00331959-0.0318031j -0.0220246-0.00126113j -0.0131052+0.00373951j -0.00216333+0.00212805j 0.00646092-0.0152999j -0.00852384+0.00955161j 0.019439+0.0253713j -0.0221354-0.000669281j 0.00864301-0.0107489j 0.00154501-0.019028j 0.00436596-0.00994102j 0.0281857+0.0249722j 0.00717364-0.0133219j -0.0110009-0.00848767j -0.00153236-0.0100432j 0.00249329+0.0148711j 0.0464009-0.00490521j 0.0112401-0.0267318j 0.00175964+0.00805387j 0.000962099-0.00275028j 0.011252+0.00284256j 0.0249121-0.00542585j -0.00552423+0.00122073j 0.0086017+0.000474878j -0.0189825-0.00884711j 0.0217573-0.0100885j -0.0214548+0.0205987j -0.0110766+0.0110426j 0.0217125+0.00542639j 0.00353333+0.00940168j -0.00208224-0.00746575j -0.000636726+0.00839445j 0.00477069-0.0318167j -0.0140612+0.0075811j 0.00299822+0.0152946j -0.00560053+0.00507253j 0.0200951-0.00447262j -0.00542855+0.0144655j 0.0129286+0.00800932j 0.029931-0.0229462j 0.00761254+0.0116528j -0.014218+0.0310164j -0.00153487+0.00966368j -0.0101783+0.04215j -0.0509394-0.030484j -0.00620131-0.0206246j -0.0111377+0.0224391j 0.0136793+0.000387705j 0.0195296-0.0205913j 0.0755073-0.0273114j 0.00978103+0.0106073j -0.0289593+0.026999j -0.00980169-0.0252697j 0.019312+0.00139893j 0.0322776-0.0170738j -0.00100242-0.0275297j 0.0226726+0.000407682j -0.00983624+0.0195964j 0.0137119+0.0017068j 0.0399953+0.0592047j -0.051041-0.0510489j 0.07778+0.0252155j 0.0296085+0.0319163j 0.0231676+0.051642j -0.00392088+0.0251959j -0.0403789-0.00308267j -0.00216667+0.0374844j -0.00230114+0.00916676j 0.0518599-0.0263943j -0.0631686+0.0558045j 0.000704773-0.0374697j -0.0495334-0.0462781j 0.0196432+0.028982j -0.0239519-0.0485783j -0.0233082-0.0157208j -0.0458177-0.0324015j 0.00272857-0.0346922j 0.0503738-0.016857j 0.000988117-0.0187497j 0.00127859-0.0529138j -0.0464086-0.0189912j 0.00219372-0.0836414j 0.0228667+0.157853j -0.137899+0.0599024j 0.135017+0.044565j -0.0205538+0.0104193j -0.142915-0.0949508j -0.00261853-0.0867414j 0.042791-0.0735623j -0.000518217+0.0824001j 0.062582+0.0260495j 0.0492896+0.031869j 
0.000196071-0.00137977j -0.000122646+0.0124086j 0.0117637+0.000634112j 0.00931703+0.0286101j -0.00599264+0.0119228j -0.0495327-0.00560279j -0.0107427-0.037519j -0.00968918+0.0161065j 0.0353456+0.00379633j 0.0198852-0.0370006j -0.0295081+0.0270888j -0.0162823+0.0250876j -0.00286954+0.00657104j 0.01104-0.0169202j 0.0296668-0.00837113j 0.0137407-0.00641374j -0.00153405-0.00232639j 0.0190768-0.014457j 0.00767936+0.00111775j 0.0539823-0.00395986j 0.0456714-0.0099181j 0.0634593+0.0330942j 0.00151723+0.00967938j -0.0174619+0.0117703j 0.0402673-0.00188127j 0.000325718-0.00913096j 0.035436+0.0122823j -0.0101065+0.00492383j 0.0397026+6.59037e-05j -0.000918511+0.0143361j -0.000631686+0.00335211j -0.00772235-0.0189369j -0.00228081+0.00792348j 0.0116623-0.0124502j -0.0367129-0.0245937j 0.010312+0.0116496j 0.0130409-0.0115481j -0.024177+0.00759967j -0.00727344+0.00472196j 0.0289476-0.0281327j -0.00065492-0.0101733j -0.0362792-0.0107047j -0.00370166-0.000697694j 0.0210001-0.0121519j 0.0427395+0.0255804j 0.0233589-0.0175993j -0.00264158+0.00770783j -0.012928+0.0296131j -0.0109385+0.00136826j -0.0339293+0.00488289j -0.023666-0.021819j 9.96315e-05-0.0194235j 0.00603597-0.0169084j -0.014921+0.0211841j 0.00339522-0.00760849j -0.00682446-0.00144874j 0.00970901+0.00851192j 0.00810425-0.0159024j 0.00512087+0.000488419j -0.0339895-0.000353307j 0.0132759+0.0123014j -0.00676691+0.00348037j 0.00688788-0.00348963j -0.0231736-0.0034682j 0.0192452-0.00921155j 0.0409671+0.00823272j 0.00475107-0.026501j -0.0142387-0.000793916j 0.0326251+7.84519e-05j -0.00864803-0.0326949j -0.0258869-0.00327426j 0.0387708+0.0451003j -0.00739082+0.0065461j -0.00760139+0.00439182j 0.0114588-0.015042j 0.0173575+0.019782j 0.00460583-0.000133829j -0.000251663+0.0349524j -0.00185667+0.0150206j -0.0209874-0.0156001j -0.0332637-0.00542608j 0.012003-0.0108433j -0.0306374-0.000591381j 0.0199638+0.0106227j 0.00521447+0.00430973j -0.0360293+0.00660403j -0.0248128+0.0437421j -0.0274678-0.000133587j 0.0323184-0.00883639j 0.00871427+0.00642543j 0.0415557-0.0065141j -0.0200988-0.0572208j 0.0674157+0.0170681j 0.0463822+0.0202387j 0.0125026+0.0278891j -0.027269-0.0271288j 0.0329688+0.00518378j 0.00128407+0.0179773j -0.0185606+0.0036227j 0.0424963+0.039036j -0.0863901-0.0259415j -0.035167-0.08838j 0.0293753+0.0376825j -0.00399807+0.0616989j 0.0232926-0.0072199j -0.0573775+0.034733j -0.0284575+0.00564962j -0.0132505+0.00992669j 0.00624836+0.0429616j 0.0309692+0.0201853j 0.0628997+0.0131976j 0.0253087-0.0722824j 0.0127005+0.0282286j 0.00959121-0.00307682j -0.0270797+0.0381383j 0.00651131-0.032076j 0.0649898+0.0156685j 0.0274741-0.00127641j 0.0276215+0.091764j 0.0165279+0.05556j -0.0509354-0.0566977j -0.00831207-0.0577634j 0.0626477-0.0324732j -0.0153358-0.00706548j -0.0759309+0.0315302j -0.0632399-0.0924466j 0.0327813-0.084579j -0.00107665-0.0382066j -0.0787314+0.0529548j 0.121298+0.119166j -0.0556369+0.0405263j -0.146064-0.085045j -0.0482568+0.058066j 0.0335838+0.0129693j -0.0116173-0.0113839j -0.0418409-0.021333j 
-0.0173906+0.010816j -0.0356373+0.00644714j -0.0128728+0.00612563j 0.0236106+0.00587743j -0.0303279-0.00514815j 0.0213184+0.013369j -0.0253167-0.0155766j 0.0083257-0.0363801j -0.0201486+0.0244841j -0.00207525-0.0107369j -0.0211925+0.0395097j -0.0182555+0.00241956j 0.0426133-0.0367596j 0.010534-0.00764912j 0.0367705-0.00355665j 0.0273262-0.0105092j -0.0218637+0.00491943j 0.0392883-0.00703721j -0.00532294+0.0397068j -0.0645238-0.000783302j 0.0222626+0.0265467j 0.0112927+0.0132715j 0.0115002+0.00297281j 0.0179051+0.00732095j 0.0146721-0.00983972j -0.0431133+0.00597472j 0.0151752-0.0213132j -0.00122005+0.00666042j -0.00461215+0.0212897j 0.0019519-0.00323422j -0.0418666+0.000958995j -0.00811961-0.005981j -0.000261625+0.00214951j 0.0533534+0.0380804j -0.00257349-0.0193145j 0.0239409+0.00134319j 0.0258118+0.00615487j 0.00717035+0.0131795j 0.00524383-0.0163865j 0.000123026+0.000318631j -0.0329726-0.00529326j -0.00501672+0.027879j -0.0157864+0.0080506j 0.0107075+0.000783477j 0.0339576+0.0100788j 0.0235899-0.0121983j -0.00326172-0.00864097j 0.0249555-0.000304361j -0.0137063+0.00260954j 0.0238067+0.0184465j 0.00791644+0.0149829j -0.0094205-0.008907j 0.0166154-0.00236781j 0.0161538+0.0259223j 0.0098554-0.0192091j 0.0147067+0.0196256j 0.0204291-0.00106074j -0.0106292+0.00137632j -0.0140631+0.000603122j 0.021309+0.0112968j 0.0295678-0.0186107j -0.0193948+0.0168321j 0.0369431+0.00806677j -0.0041179-0.00162411j -0.00589484-0.030035j 0.0207487-0.0153259j 0.0253098+0.0153472j -0.0206936+0.0235145j 0.0432976-0.0092409j -0.0195991+0.0179533j 0.0093016-0.00431618j -0.0148714-0.0187651j 0.00886525+0.0247316j 0.0119598+0.0103802j -0.0306189+0.00722523j -0.00686529-0.000334977j -0.00804432-0.023126j 0.00772152+0.00631595j -0.0187239+0.0131025j -0.00299346+0.0110283j -0.013619+0.0135989j -0.0081119-0.00727095j -0.00544542+0.0166691j 0.0172944-0.00565162j 0.00845272-0.0261726j 0.00843322+0.0297415j 0.0511752+0.0341363j 0.0206675-0.0190306j -0.0577467-0.0405147j -0.0373939-0.003312j -0.00752617-0.000271482j -0.0466856-0.0289018j -0.00376149-0.0104843j 0.0144015-0.0284702j 0.0704731+0.0226285j 0.0135813+0.0261124j -0.0171702+0.00227028j 0.0491926+0.0133458j 0.0049891+0.0440922j 0.0595994-0.0348589j 0.0318105+0.0396577j -0.0495849-0.0092418j 0.00474204-0.0221067j 0.0374878+0.0366697j 0.000305061-0.0484984j -0.00200197+0.012146j -0.0290696+0.00518877j 0.0114496-0.0268779j 0.0315566+0.0302364j 0.0421182-0.0361681j 0.00449327-0.0731846j -0.0333333+0.0123683j 0.0137887+0.013466j -0.0145338-0.0210578j 0.0569708+0.0770129j 0.0306488+0.0357001j 0.0329833+0.000195357j -0.0393714-0.0187949j -0.0202271+0.00492904j 0.0215866-0.0387313j 0.0265434-0.0621441j -0.0191903-0.0178303j -0.0394898-0.0205682j 0.0906327+0.0572379j -0.0266659-0.125798j 0.028656-0.0184665j 0.0807214-0.00449347j 0.0744625-0.0680328j -0.0998264-0.0961736j -0.0600865+0.0797288j -0.149306-0.0960436j 0.0553601+0.0373621j -0.0560361+0.0228005j -0.0389122+0.00270682j 0.00434211-8.28191e-05j -0.0335337-0.0263749j 
-0.0273224-0.00179994j 0.0604635-0.0096651j -0.00126786-0.0366258j -0.0136959+0.0673598j 0.000574049+5.37655e-05j -0.0014826+0.0127312j -0.023136+0.00376948j -0.00135476+0.0534051j 0.0553545-0.00489537j 0.00801766-0.0135177j 0.000633917+0.0128711j -0.0470364+0.00930659j 0.0502046-0.0321391j -0.00446372+0.0665068j 0.0209317+0.0205024j 0.0388238+0.0222088j 0.00164158-0.0572745j 0.0188986-0.00105261j 0.0155518+0.00519909j -0.021225+0.0383132j -0.0105292-0.00840872j 0.0250877+0.0283368j -0.0152673+0.0452447j -0.053015+0.0314592j -0.0318905+0.0240192j -0.0160666-0.00958826j 0.0173358+0.0405454j 0.0378099+0.00452739j 0.0143964-0.033899j -0.00501127-0.00404176j 0.00197953+0.00407906j -0.00779117-0.0140128j -0.0351378+0.019085j -0.022614-0.01918j -0.0228912+0.0035312j 0.0510385-0.0144118j -0.0226891+0.0176577j -0.0165885+0.0216212j 0.00150478+0.0130242j 0.0491644+0.0182151j -0.015127-0.00796572j 0.0209021+0.00179288j -0.0148381+0.0119814j 0.0672904-0.00219811j 0.0147226+0.00482473j 0.00292628-0.0152958j 0.0415594+0.0136751j -0.00242767-0.000109134j -0.0256423+4.176e-05j -0.0367289-0.0286934j -0.0158151-0.0130527j -0.0118952+0.0247826j -0.0170231+0.0135188j -0.0118377-0.00379129j 0.000891297-0.00232226j 0.0384998+0.000279201j -0.00759203-0.0166019j 0.0327526+0.0114982j 0.0257992-0.0142824j 0.00978105+0.0111443j 0.0130412-0.0108675j 0.0192993+0.00985754j -0.0192729-0.0135047j -0.0216356+0.00527467j -0.00451152+0.0155624j 0.000627202+0.0161726j -0.00987342-0.00206327j 0.00628797+0.0017815j 0.0312437-0.0167875j -0.00623216+0.0110588j -0.00260469+0.00622871j 0.0205789+0.0100361j -0.0213324+0.00351974j 0.015081-0.016976j 0.0146606+0.0289763j -0.0359974-0.0250629j 0.00116254+0.0174379j -0.0398408-0.0332739j -0.0196925+0.00910089j 0.00526796-0.0119269j -0.00422236+0.0109426j -0.00573439-0.00602099j 0.0366967-0.0189676j 0.0198219-0.0260704j -0.037662+0.00966273j 0.0039065-0.010231j 0.0297517-0.0029377j -0.00282662-0.0319391j 0.00957869-0.00221047j -0.0161635+0.0315584j -0.0522445-0.0433446j -0.000691281+0.0329154j -0.00285385+0.00534303j 0.015714-0.0225369j -0.00889973-0.0104521j -0.00670388+0.0095745j -0.0140149+0.00379034j 0.0608624+0.0117167j 0.00194197+0.0147602j -0.0138332-0.0703314j 0.0217796+0.00739067j -0.0224448+0.0252653j 0.0205138-0.0383986j 0.00426571-0.0102564j 0.0308637-0.0107118j -0.0225835+0.0407051j -0.0103616+0.0210626j 0.0562527+0.0534728j 0.0524104+0.0179899j 0.00582533+0.00023048j 0.0503832-0.00108412j 0.0254326+0.0154231j 0.0376621-0.104255j -0.0571176+0.00334986j 0.0221159+0.119023j -0.033517+0.0357054j -0.0275611-0.094058j 0.0161896-0.0423863j -0.00476396+0.00778629j 0.0731567+0.0101909j -0.0482887-0.0458216j 0.061396+0.0149417j 0.00981611+0.0895812j 0.0770157-0.0512892j 0.0620137-0.0269677j -0.0100849+0.0267949j 0.108321+0.00295359j 0.0671061+0.0638793j 0.0660386-0.0732032j -0.0744868+0.0370998j -0.0468122+0.0042392j -0.0305321+0.0122603j -0.0406381-0.0641401j -0.0283644+0.0468867j 0.0478642+0.048517j -0.029256+0.00817839j 
