0.000843761-0.00171601j -0.00368305+0.00650053j -0.00531322-0.00089407j 0.00698191-0.00310878j -0.00178825-0.00209483j -0.00196818+0.0150189j -0.0117351+0.00222511j 0.00393094+0.00531215j 0.00534503-0.00259162j 1.52252e-05-0.00139773j 0.0125143+0.00770924j 0.0082121+0.00662428j 0.00478126-0.00305683j -0.00822689+0.00231818j 0.00067956+0.00995268j -0.00296465+0.00399973j -0.000332271+0.000590458j -0.011303+0.00528114j -0.0013095+0.0129222j 0.00445091+0.00627519j 0.00574164+0.00763679j 0.0118586-0.00668561j 0.000151938-0.00860698j -0.00328553-0.00373145j 0.00383691-0.00442636j -0.00719365+0.00103397j 6.00975e-05-0.00447008j 0.00689172+0.00335273j -0.00022016-0.00155488j 0.00255872-0.000204269j 0.0146845-0.00459793j -0.00173583+0.00118574j -0.00391335-0.00296591j 0.00504562+0.0137881j 0.00680628+0.0199771j 0.00377065-0.00694084j -0.00358265-0.00551629j -0.00438151-8.47395e-05j 0.000895117-0.0082171j -0.00177873-0.0135981j 0.00501557+0.00285145j -0.00378425-0.00747242j -0.00184894+0.00467859j -0.00278938-0.0128889j -0.00414027+0.000467295j -0.000259044+0.00171759j -0.00350551-0.00639192j -0.00113246+0.00334325j -0.00494824-0.0129747j -0.000707266-0.00159227j -0.00745722+0.00168442j -0.00350605+0.00594616j -0.00317082+0.00579921j -0.000648679+0.00196005j 0.00552301-0.0101912j -0.00380176+0.00509349j 0.00225873-0.00316492j 0.00257334+0.00149033j -0.00645208+0.000384606j -0.000846079+0.0057095j -0.00583492+0.00145299j -0.00172357-0.0060335j 0.0134549-0.00333289j -0.0165184-0.00190841j 0.009108-0.0100497j -0.00235598-0.00596106j 0.0138592-0.00685705j -0.00743589-0.00516783j -0.0106775-8.00771e-05j -0.00595224+0.0126943j -0.0042853+0.00790878j -0.00453381-0.00723799j 0.0130349-0.00448701j -0.0146089-0.00651772j 0.00133336-0.00166887j 0.00273323+1.7097e-06j -0.00177103+0.00252129j 0.00448713-0.0016802j -0.00634085+0.00600428j 0.005482+0.00459234j 0.00491909+0.00676109j -0.00269347-0.00760435j 0.00509467+0.0015019j -0.00882721+0.00317997j -0.00184237-0.00460761j -0.0151014-0.00499333j 0.00576466+0.00803131j 0.00676213-0.00758531j 0.00298767+0.0104652j 0.00180575+0.00359987j 0.022226+0.00476908j -0.00422575-0.00115689j -0.00719671-0.00529019j -0.0077226-0.00381822j 0.00902752+0.00542659j 0.0108407+0.0123184j 0.00191055-0.00750284j 0.00288065+0.000259729j -0.00112639+0.0150231j 0.000818063+0.00109648j -0.00572295-0.00982459j 0.00327927+0.0179444j -0.00398248-0.0137713j 0.000452123-0.00345232j -0.000227749+2.86665e-05j 0.00208493+0.00257506j -0.00108154+0.00552395j 0.00732723+0.00829668j 0.000395693+0.0128827j 0.00184295+0.000392653j -0.00266388-0.00550411j -0.00720525+0.00405844j -0.00561499-0.00106644j 0.00767101+0.000785107j -0.00891171+0.00943529j -0.000477687+0.00214263j 0.0111664-0.00214483j 0.00343496-0.000989995j 0.00858611+0.00445755j 0.010238-0.00489079j 0.00934968-0.00550026j -0.0057528-0.000565516j 0.0121554-0.0297698j 0.012531-0.00887164j -0.00024582+0.00396513j 0.0125665+0.00133627j 0.0117786-0.00527876j 0.00172532+0.00452299j 0.000598401+0.00425163j -0.000553549+0.00653245j 0.00905052+0.00265077j -0.0131048-0.0120364j 0.00585575-0.00569647j 0.0114725+0.00456401j 0.0361648-0.00888127j -0.00715837-0.033802j 
0.00180149-0.000471315j -0.00599272+0.000761077j 0.00566839-0.00106627j 0.00133911-0.000798882j 0.00208041-0.00220265j -0.0090982+0.00230448j -0.00478003-0.00369034j 0.000770451+0.00820854j 0.0031453-0.00669456j -0.00104328-0.00185258j 0.00340782-0.000515668j -0.00336053+0.00949394j 0.00630359+0.00225595j -0.00799579-0.0054499j 0.00200123+0.00458654j -0.00120038-0.00021407j -0.0007866+0.000511323j -0.000907747+0.0110823j -0.00372436-0.00439227j -0.00270678-0.00216206j 0.00015832+0.00263839j 0.00546541+0.00547662j 0.00403433-0.00498461j 0.00338021-0.012272j 0.00880563-0.000142576j -0.0034949+0.00199967j -0.00140629-0.00245563j 0.00738096+0.00132443j -0.00313128+0.00381968j 0.00114518-0.000653539j 0.00770306+0.00287139j -0.00466126+0.00157345j -0.00873057-0.00449481j -0.000423897-0.00312323j 0.00710679+0.00542993j -0.00103183+0.00818526j 0.00883222-0.00769485j 0.000627396+0.00216515j -0.00135273-0.00226482j -0.0036458+0.000323166j 0.00131747+0.000930719j -0.0026664+0.00322347j 0.000859676+0.00390892j -0.00272995+0.00667921j -0.000703497+0.0104566j -0.00113596+0.00435453j 0.00515188-0.00737731j 0.00434026-0.00790902j -0.00218909-0.00280044j 0.00197773+0.00342114j -0.00469927+0.0194578j 0.00158977+0.00962824j -0.00130525+0.00403598j 0.000477873-0.00298644j 0.00418816-0.00606789j 0.00252666-0.00620596j 0.00904102+0.00710244j 0.00338742+0.0211037j -0.0021263+0.0100941j -0.0016214-0.000598379j 0.00521641-0.00266816j 0.00697938-0.00522113j 0.00142391-0.00203787j 0.00753528-0.00225928j -0.005527-0.00342341j -0.00235101-0.00115735j 0.00836623-0.00248223j -0.00410555-0.00262109j -0.00543049+0.000621223j 0.0029874+0.00183619j -0.0123247-8.94245e-05j -0.0053309+0.0015715j 0.00203071-0.0046218j 0.00101241+0.0138518j 0.000409452+0.0101921j -0.00715212-0.00523421j 0.00211698+0.00444014j -0.00206314-3.28277e-05j 0.00829455+0.000834883j 0.00862731+0.000381417j 0.0114621-0.00520358j -0.00513077+0.00250568j 0.014124+0.00252936j 0.0121899+0.000156124j -0.014329-0.0042756j 0.00650755-0.00503774j 0.0208797+0.00287143j -0.00440388-0.0111376j 0.000900495+0.00563523j 0.0123694-0.00339162j -0.0106123-0.00485936j -0.0046243+0.00142047j 0.00726753+0.000167851j 0.00820453+0.00295328j 0.00119758-0.00172135j 0.00625813+0.00797865j -0.00637558+0.00870959j -0.0127518-0.0266519j 0.00525724+0.00629926j 0.00208573-0.00193295j 0.000320928-0.00442354j -0.00573508-0.0103216j -0.0152227+0.000813805j -0.00541045-0.00153145j -0.00620885-0.00707953j 0.00660315-0.0142117j 0.0025946-0.00228188j 0.00791216+0.00155656j 0.000681306-0.00657372j -0.000406625+0.00394941j -0.00543182+0.00969166j 0.00335608+0.0175232j 0.00283985+0.0139975j 0.00438748-0.0092652j -0.00593614+0.00933683j 0.00569815+0.00297052j 0.00705538-0.00680065j 0.000273863-0.00260676j 0.00265804-0.00293143j 0.000565147-0.0175727j 0.000807717-0.00534604j -0.00578134+0.0074213j -0.0120146+0.00351887j 0.0183833+0.0130967j -0.035281+0.000139789j -0.0133184+0.0127085j -0.01086-0.00663226j 0.00236708+3.04848e-05j -0.001016-0.00038444j -0.000455925+0.00105934j -0.00558058-0.00190474j 0.00824105-0.0143536j -0.0120982+0.029743j -0.00218706+0.0125001j 0.00716014+0.0172402j 0.0294075+0.000769436j 
-0.000488242+0.0010644j -0.00131177-0.00521214j 0.0061026-3.00515e-05j 0.00123289+0.00360619j -0.000960652+0.00832104j 0.000142677-0.0137172j 0.0329579-0.0114332j 0.000787421-0.0201558j 0.00167444+0.00797335j 0.00222294-0.000198543j -0.0268496-0.0185041j -4.59014e-05+0.00556086j -0.0117173+0.00313915j 0.00222742+0.00124896j -0.0158464-0.0213227j -0.00757348-0.004261j 0.00357984-0.00340677j 0.0174241-0.0280578j -0.00322277+0.00376284j 0.00334949+0.0150077j -0.0111402-0.00703617j -0.0246266+0.0192986j -0.0221883+0.014905j -0.00975105+0.0159571j -0.00743249-0.0112466j 0.0124526+0.00650058j 0.00168055+0.000125j -0.0162501+0.000532751j 0.00207766+0.00497581j -0.00435784+0.00550147j -0.0361202-0.0174065j -0.0195937-0.0207381j 0.0071776+0.00135656j -0.00118201-0.00608078j -0.00312931-0.0172396j 0.0150907-0.000312673j -0.00177564-0.00162069j 0.0063216+0.00629724j -0.00492627-3.66234e-05j -0.00163372+0.0118818j 7.68262e-05+0.0128842j 0.00450219-0.00929697j 0.00270249-0.0102478j 0.00333754+0.0112133j 0.00608481-0.0231686j 0.00040405-0.00631345j -0.003123+0.0120041j -0.00144593+0.00363606j -0.00268702+0.0352507j 0.00268041+0.00107231j 0.00166053-0.0170409j 0.0034181-0.0262301j 0.00439489-0.00492247j 0.000438747+0.00541847j -0.00131287+0.011071j -0.000558154-0.00791621j 0.00198992+0.00205015j 0.00508063-0.00717766j -0.00138307+0.00742597j 0.00390026-0.00423024j -0.00239433-0.00714553j 0.00417408-0.00423391j -0.00611597-0.00452924j -0.0105739-0.00381534j -0.00270604-0.00944756j 0.014754-0.00927238j 0.0107105-0.00577331j 0.0205136+0.0136422j 0.0169559-0.00976648j 0.0226935-0.00841298j 0.0203526-0.00931368j 0.00653041+0.00500013j -0.0253697+0.0113243j 0.00719643-0.00250918j 0.00909068-0.00830786j 0.0216482+0.00109402j 0.00514517-0.00818165j 0.00487446+0.0017356j 0.0137834-0.00313914j -0.0107429-0.0115752j -0.0100153-0.00232872j 0.0123093+0.00859373j -0.0277641-0.0176691j 0.0170963+0.00917184j 0.016493+0.00572615j 0.020551+0.0100053j -0.0221262-0.00459918j -0.000302536-0.00528257j 0.00244955-0.0228385j -0.00546079+0.00289604j 0.0116014+0.0105933j 0.0114413+0.00949324j 0.00492649-0.00262669j 0.00405089-0.000359872j -0.0102948+0.000294743j 0.00199743-0.00914541j -0.000949066+0.00458962j -0.00226335+0.000170158j 0.00532618+0.00607263j 0.00161725+0.0015837j 0.0049805+0.0031099j -0.000306123+0.00284495j 9.66887e-05+0.00283167j -0.0100172-0.018174j 0.00166573+0.00626487j 0.00603749+0.00855838j 0.00517405-0.00151574j -0.0100142-0.0261177j 0.00184467-0.0124212j -0.00140326-0.00451825j -0.00469794-0.00433849j 0.00884781-0.0184775j -0.00192787+0.000549477j 0.00247742-0.00668723j 0.0190622-0.0304584j -0.0134714+0.00913171j -5.16983e-07-0.00128019j 0.00974468-0.00364206j -0.000571254-0.00881317j -0.00452667+0.00569559j -0.00431953+0.00383627j -0.00109628+0.00340153j 0.00484251-0.00777576j -0.0101161+0.00386993j -0.00895399-0.00964744j 0.00453328+0.00214642j 0.00323576-0.00616156j -0.00114111-0.00195658j 0.000518944-0.00390846j 0.00341511-0.000192477j -0.000617944+0.00115992j -0.0023718-0.00415788j -0.00391191+0.00381354j -0.00147224+0.00849319j 0.0157647-4.98288e-05j 0.00289568-0.0129403j 
0.00279892-0.000936197j -0.00923866+0.00367616j 0.00407614-0.00269451j 0.00881665+0.006237j 0.00849274-0.00454492j -0.0213124+0.00685971j -0.00743916-0.0157585j -0.00615368+0.00810899j 0.00856414-0.000737652j -0.000458149+0.00211845j -0.00948596-0.00360088j 0.00506888+0.0249499j -0.00147651+0.0170007j -0.013646-0.000561582j 0.0125116-0.00725571j 0.00125356-0.00208985j -0.00181931+0.00244663j 0.0135186+0.0129148j -0.00806658-0.00392043j -0.00965872+0.0166731j 0.00152635-0.00534043j 0.00476982-0.0121477j 0.00736781-0.00145898j -0.00683254-0.00714739j 0.00402589-0.000523926j 0.00125-0.00672353j -0.00219253+0.00731462j 0.00480047-0.00729222j 0.000569586-0.00136323j 0.000216335-0.00345715j 0.00605513+0.0109326j 0.00016492-0.00366625j -0.0134553+0.00336079j 0.00165136+0.0107304j -0.00704585-0.00746074j 0.00499484-0.00279108j -0.0133545-0.000789248j -0.00566777-0.00139994j 0.00197041-0.0174875j 0.00889092-0.0193491j 0.00477016+0.00404528j 0.00798264-0.0176906j 0.000430447+0.00920038j 0.00629289-0.00946317j 0.00399882-0.00366806j 0.000984798-0.00160852j -0.00393286-0.0120151j -0.00099186+9.85533e-05j 0.00635853+0.00230027j 0.00247055-0.00270331j 0.003162-0.00242095j 0.00162261-0.00608883j 0.0105849+0.00665079j 0.00336191+0.00667547j -0.00882508-0.0168867j 0.00099308+0.00552309j 0.00178779-0.00124966j 0.000601157-0.012771j -0.0143842-0.00775862j -0.00310635+0.0071631j -0.00831062-0.0015803j 0.00645181-0.0210593j 0.02399-0.0054504j -0.0230414-0.00269098j 0.0220054-0.0172632j -0.00237079-0.0119935j 0.0269681+0.000250933j 0.00693971+0.00839866j -0.00583152+6.48775e-05j 0.000548699+0.00862279j 0.0153231-0.00673586j -0.00631418-0.00377511j -0.00118746-0.00120361j -0.0171407+0.00388004j -0.00879715+0.00747537j 0.00295179+0.00108106j -0.00126059+0.00772956j 0.00192485-0.00339676j -0.00274541-0.00811982j 0.00426028+0.00396146j 0.00181085+0.00461677j 0.00638321-0.00657559j 0.00391048-0.00426107j -0.00387091+0.00333012j 0.00204986-0.0248209j -0.00840229+0.00562632j 0.00772744-4.45142e-06j 0.00795783+0.02211j 0.00536151+0.00565135j 0.0110086+0.00603711j 0.028589+0.0282335j -0.00834314+0.00132279j -0.00538611-0.0131442j -0.00740524-0.00874753j -0.0109204-0.00687775j -0.0214173-0.00491834j -0.000896638-0.000666696j 0.0257846+0.0137475j 0.00895668-0.00549174j 0.0027593+0.00959092j -0.00582662+0.0189333j 0.0168343+0.0166616j -0.00605013-0.0149489j 0.00120624-0.00318254j 0.00903796-0.00642084j 0.0107731+0.0128145j 0.00251413+0.00673879j 0.002674+0.0149633j 0.000177112+0.00730151j -0.00585482-0.00814554j -0.00218911-0.0101642j 0.00966494-0.0132515j 0.0100421-0.00597424j -0.0087295+0.0128659j -0.00332469+0.000259723j 0.00612308+0.00010935j -0.00968477+0.00510624j -0.000212405+0.000602087j -0.00721115-0.0174005j 0.00231137-0.0227125j -0.00818105+0.00681613j 0.0107057-0.0172252j 0.0218055-0.0209223j -0.0191765-0.0178454j 0.0203701-0.0212727j 0.0349483+0.00215908j 0.0169007-0.0103479j 0.00141885-0.00166212j 0.00375787-0.00112956j 0.00108008-0.00021951j 0.00116671-0.0042428j -0.00247269+0.00947863j -0.0127569-0.0138317j -0.000966502+0.0151712j 0.0225138-0.0203131j -0.0177668-0.0133765j 
-0.0035742+0.000281024j 0.0107705+0.00657296j -0.0102658+0.0101424j 0.0206791+0.00897313j -0.0129434-0.00307343j 0.000192836+0.00724841j 0.00927041-0.00215818j 0.0066601-0.00897057j 0.00294292-0.0186586j 0.00322743-0.00675359j 0.0101691-0.00896395j -0.0143177+0.00514061j 0.00237687-0.0176819j -0.0188044-0.0134602j -0.000212696-0.000841939j -0.00179177-0.00432135j 0.0047088-0.000588699j -0.00345888+7.78078e-05j 0.00302219+0.00838522j 0.0086125-0.0146595j 0.00153997-0.00248704j -0.0042407+0.0161092j 0.00648903+0.0117039j 0.00813203+0.00427739j -0.0233155-0.00110543j 0.00376928-0.00388707j 0.00296015+0.00920021j -0.00622197-0.00582796j -0.0238998+0.00410884j -0.00782731-0.0021097j -0.0124386+0.00533124j 0.00283813+0.00866822j 0.00234378+0.00946456j 0.00357056+0.00238704j -0.00990726-0.024448j -0.00341383-0.00331059j -0.000744083+0.00983994j -0.0038383-0.00980193j 0.000567727-0.0148463j 0.0156332-0.0337835j -0.000966849-0.00637513j 0.00271264-0.000194123j -0.000873316+0.0124448j 0.00581726-0.00230025j -0.000897339+0.0161846j 0.00557257-0.0296969j -0.000905748+0.0115635j 0.00136414-0.00270474j 0.000937284+0.0153682j -0.00344753-0.00240486j 0.00295845+0.00314255j 0.000397155-0.0127471j -0.00162085-0.00795859j -0.00502467+0.0231656j -0.00409577+0.00807132j 0.00622715-0.0259164j -0.00112642+0.0093269j -0.00336334+0.0306285j -0.0133388+0.00957746j -0.0039841+0.011498j 0.00762308+0.0027246j -0.00486468-0.0222287j 0.0234803+0.000400455j 0.0129961+0.000234955j 0.00491326+0.000782947j -0.0194166+0.00230798j 0.0161684+0.00238103j 0.0309569+0.0105572j -0.00958873+0.00704641j -0.0159769+0.00312844j 0.0405086-0.0169792j -0.00241732-0.00543901j -0.0173458+0.00289952j -0.0116171-0.00516714j 0.00383406+0.0155275j -0.0139734+0.00818077j -0.00119697+0.00393482j -0.0087018-0.00941151j 0.040959+0.0107803j 0.000831904+0.0054086j 0.00407157+0.0103794j -0.0217991-0.0164793j 0.0312689+0.00242378j 0.0332924+0.000535957j -0.0218966-0.00249533j 0.00828454-0.0069159j 0.017801-0.00512619j -0.0056657-0.00066804j -0.0133416-0.0129141j -0.0125924-0.00985187j 0.0259755+0.0162029j 0.0254376+0.0327295j 0.0138166+0.0248015j 0.0136761+0.00238438j -0.0264053+0.0147176j 0.0141304+0.0241459j -0.00364414-0.0104947j 0.00264633-0.0133529j -0.00489653+0.000787897j 0.0027062-0.00184019j 0.00778978-0.00447909j 0.00241226+0.000414662j -0.0104247-0.0236222j 0.00771051+0.0179858j 0.00146322-0.0167412j 0.0072354+0.0169591j 0.00205815+0.0196811j 0.00706999-0.0141427j -0.0250722-0.0100503j 0.00984779-0.0016674j 0.00543758-0.0133869j -0.0137954+0.0155418j 0.00753554+0.0200891j -0.00443696-0.0210279j 0.0053906-0.00348629j 0.000603296-0.00209521j 0.006944+0.0154951j 0.0275469-0.0408417j 0.0353445-0.0140559j -0.00263548-0.0203519j 0.0019873+0.00472008j -0.00719921+0.0185607j -0.00474648+0.00711039j 0.0245483-0.0069934j -0.00260121+0.00596744j 0.00644613+0.00919566j 0.00264915+0.00113319j 0.00445822+0.014591j -0.00271336+0.00975271j -0.0119852+0.010129j 0.00443514-0.00602121j 0.0029484-0.00852623j -0.00492592+0.00333979j -0.000650942+0.00147912j 0.00985366-0.0043206j 0.0003807-0.00866974j 
0.00265648-0.000141208j -0.013158-0.00778217j 0.00789667-0.0150775j -0.0220415-0.00766538j 0.000222123-0.00240006j 0.00755771-0.00443715j -0.00923708+0.0219771j 0.0107625+0.0108662j -0.00616365+0.00725405j 0.0011447+0.00256484j 0.00957491+0.00526568j 0.00536824+0.00312981j 0.00928149-0.00838465j -0.0104818+0.0053402j 0.00800746-0.00046955j 0.00373195-0.00179211j 0.00178876-0.00029438j -0.000715773+0.0050935j 0.00827919+0.0140712j 0.0195545-0.0278512j 0.011503+0.00295794j -0.00221749+0.00767255j 0.0123756+0.00900215j 0.00958925+0.0081165j -0.0349506-0.000635703j 0.00205764-0.00450517j 0.00555453+0.00366556j -0.0102663+0.000889016j -0.0255731-0.00554387j -0.00990561-0.000817991j -0.00798402+0.00917791j 0.0159594+0.0137451j 0.0100139+0.00612879j -0.0146221+0.00129683j -0.0128831-0.0285497j -0.00114997+0.00475838j 0.00142-0.0158334j -0.00398182-0.00502429j 0.00333176-0.0130861j 0.0116775-0.0312411j 9.06285e-05-0.0202788j 0.00299997+0.0276969j -0.00562308-0.00296311j 0.00289193-0.00630684j -0.0047346+0.0190414j 0.00258925-0.0120504j 0.00465208+0.004497j -0.000528987-4.20782e-06j 0.000860098-0.0086486j -0.00700152-0.00900365j 0.0128332-0.023833j -0.0043221+0.00102132j -0.00607256-0.0244724j -0.00699363-6.65213e-05j -0.00788331+0.0329567j -0.00189432+0.00612696j 0.00677476+0.018349j 0.00835635-0.0156291j -0.005288+0.0041298j -0.00248899+0.00884873j 0.0132936-0.00278389j -0.00402256-0.0132834j 0.0190917+0.00281749j 0.0293796-0.00169723j 0.00730859-0.000206244j -0.0188168+0.0154098j -0.0171397+0.0234803j 0.00907607-0.00499628j -0.00956146+0.00718829j -0.0105508+0.00349881j 0.0123685+0.0036018j -0.0230817-0.00288539j -0.0125977+0.00253478j 0.00482838-0.0133411j 0.00514994-0.0138055j -0.0315756-0.00447794j -0.00190004-0.00331265j 0.00654838+0.0176189j -0.000488575-0.00643721j -0.0162138+0.00142647j -0.0138342-0.0167927j 0.00841371+0.00570236j -0.00535051+0.00898979j -0.0218992-0.00582942j -0.0130807-0.0138419j -0.0450746-0.0145836j -0.0269765-0.00208887j 0.00978698+0.0037632j -0.0179473+0.00374152j 0.00512757-0.00273777j -0.0132482+0.00353952j 0.0216854+0.026239j 0.0254033+0.0174166j 0.00802922+0.00110878j -0.0186103-0.00262952j 0.00435762-0.026831j -0.0019479-0.000778314j 0.00939674+0.00667268j 0.00235839-0.00513281j 0.00141494+0.00133137j 0.0101924+0.00734883j -0.00682856+0.00929745j -0.00303842-0.0121524j 0.00682143+0.0247018j -0.00754045+0.0223367j -0.0178002-0.018685j 0.00131411+0.0180867j -0.0234233-0.00684572j 0.0239834+0.00432606j -0.00770433+0.0064789j 0.00799106+0.00776959j 0.00650759-0.0183608j -0.00214545-0.00646428j 0.0013427-0.0045032j -0.0175994+0.0140063j -0.000149893-0.02711j -0.0148617+0.00652088j 0.0256195-0.0161347j 0.000331349-0.0192127j -0.0156983+0.031367j -0.00958739+0.00982392j 0.00199026+0.00500511j 0.000725019+0.00572136j -0.030563+0.00438593j 0.00297936-0.0255373j 0.00446653-0.00214797j 0.00160082-0.00587893j -0.00951878-0.0157269j 0.00096022-0.0132044j 0.0104409-0.0148813j -0.00423591+0.00396172j -0.00177492+0.00473196j -0.0051823+0.000603148j -0.0075235+0.00253209j 0.0036229-0.00135821j 0.000315481-0.00458999j 
-0.00772947+0.00126002j 0.0198218+0.00712352j -0.00780515+0.021988j -0.00500695-0.00150544j -0.0161531-0.000707119j -0.0073114+0.0027847j -0.00574012+0.00896853j 0.000985732-0.00460383j -0.000984464+0.000610207j 0.000715656-0.014056j -0.000467558+0.00652852j 0.0144046+0.000817066j 0.00119387+0.00863531j 0.00847865+0.0107438j 0.00122643-0.00028965j 0.00355974+0.00393869j -0.000927816-0.000184515j -0.00138528-0.00122248j -0.00607809+0.00084206j 0.0084124-0.00191801j 0.0093063+0.00579028j -0.00087893-0.0118215j 0.00151631-0.00287904j -0.00402685+0.00828453j -0.00851496+0.00101679j 0.000454875+0.00122331j 0.00100493-0.00513808j -0.00269865+0.00332475j -0.00130811-0.00978528j -0.00221358-0.00146281j 0.00328901-0.000963288j 0.0106831-0.00108018j 0.00227552-0.002353j -0.0187792+0.0120536j -0.00530377-0.0085858j 0.0134081-0.000952505j -0.0167295-0.00648716j -0.00352013-0.00688971j 0.0043618+0.00347294j 4.64036e-07-0.00947586j -0.00140513+0.0131733j -0.0039527-0.0015006j 0.00133241-0.014532j 0.0131475-0.0260328j -0.00214953-0.0160721j 0.00467409-0.00350778j 0.00256203-0.00353191j -0.0112495+0.00580266j -0.00884575-0.0104852j -0.0116509-0.00145074j 0.0064166-0.0239591j -0.00648204-0.000110913j -0.015757-0.015608j -0.0023588+0.00502749j -0.0023599+0.00196582j -0.0109316+0.0266167j -0.00557271-0.00618305j 0.00789489-0.03068j 0.00510942-0.0170809j -0.00962908-0.0016487j -0.00780663+0.00598431j -0.00148609-0.000517761j 0.00382485+0.00467373j -0.0187781-0.0131213j 0.0138967-0.00704809j 0.00798021-0.0105019j 0.00619833+0.0073143j -0.006922-0.00279581j -0.00402792+0.00256332j -0.0159147+0.00458213j 0.0133528+0.00251782j 0.0118943-0.0058081j 0.0175655-0.00226657j -0.0100955-0.00791221j 0.000469695-0.0118863j 0.0132718-0.00047362j -0.00845632-0.0150094j 0.00741322-0.0249758j -0.0221191+0.00787583j -0.0114449+0.00856232j -0.00906168+0.0144303j 0.00715279-0.00808907j -0.0253595-0.00805369j -0.0297507-0.00685276j 0.0227414+0.0079449j -0.023009-0.0120766j -0.0406761-0.00514758j 0.0145583+0.00111957j 0.00590407+0.00596457j 0.00337314+0.0124388j 0.00999665+0.0212922j -0.00268036-0.00966768j 0.000467689-0.00455892j -0.0135774-0.00630308j 0.00128944-0.00300906j -0.0112698-0.0201033j -0.0098265+0.000481672j 0.024833+0.0360309j 0.0102272-0.00267118j -0.00105787+0.00268921j -0.0167636-0.00739703j 0.0160236+0.0229919j 0.00273486+0.000524711j -0.00630741+0.00225199j 0.0185824-0.0042857j -0.00265827+0.00978251j -0.00203674+0.000795266j 0.0154772+0.00315364j -0.0224028+0.0145782j 0.013084-0.00206373j -0.00443344-0.0124052j -0.0135919-0.0112705j -0.00760506-0.0217569j -0.000476383+0.0186781j -0.00136371-0.00686568j -0.00173835-0.00907738j 0.00636971+0.0219838j -0.00466326+0.00299196j -8.67269e-05+0.0166506j -0.0161863+0.0113294j 0.0117729+0.00254614j -0.00523361-0.0171886j 0.0209899-0.0383135j -0.00849019-0.0198792j 0.0373809-0.0178098j 0.0224029-0.00250234j 0.00457018-0.00712162j 0.00826299+0.021102j 0.00158942+0.0133551j -0.0137162+0.0155818j 0.0112959-0.0149549j -0.0151851+0.00802249j -0.00257628+0.00261711j 0.0060548-0.00843029j -0.00365594-0.00991473j -0.0036748+0.00549683j 
