-0.0179995-0.0065425j -0.0497364-0.000455338j -0.00459206-0.018911j 0.0337606+0.0140923j -0.0208801-0.013326j -0.0732288+0.00866289j 0.0404769-0.0166142j -0.0398377+0.00525606j 0.00300981-0.00409694j 0.0214908-7.16294e-05j -0.023168+0.00251705j -0.0144428-0.0108968j 0.00842132+0.00113113j -0.0425436+0.0184383j 0.00441619+0.0190605j 0.0371145-0.0112379j 0.0202563-0.00846797j -0.000745296-0.0200949j -0.000313595-0.00231185j 0.0263625-0.0205802j 0.0115632-0.0067252j -0.0172346+0.00416329j -0.0101367+0.00677269j -0.00881077-0.000102994j -0.0045098+0.00726002j 0.0161259-0.00648709j 0.00665208+0.00470987j 0.00143081-0.013192j -0.0141706+0.0131513j -0.000874469+0.0120582j 0.00427642+0.0125414j 0.0147457-0.0103237j 0.0124695-0.0167876j -0.01797+0.00895262j 0.00779601+0.00913853j -0.00894946+0.00479257j -0.00796461+0.00356331j 0.0102006+0.00532689j 0.00171778+0.00270421j 0.00406645-0.0076555j -0.00307135-0.0174241j -0.00887608-0.0124239j 0.00813391-0.0093035j -0.0048302+0.000806149j 0.0176858-0.00450831j -0.00172435-0.00416513j -0.00941345-0.00646585j 0.00757041+0.00155814j -0.0019339+0.00688224j -0.00398448-0.000695411j -0.0064488-0.00106674j -0.0039476+0.00589281j -0.00332796-0.00993451j 0.00512705+0.00283446j 0.0020371+0.00795033j 0.00383626-0.00241618j 0.00249944-0.000858746j 0.00378058-0.012296j -0.00284595+0.00841261j 0.00968202+0.00350089j 0.0115704-0.00358232j -0.00579899+0.00822527j -0.0103152+0.0150193j -0.000427788+0.0085202j -0.00139248-0.00831288j 0.00294178-0.0017475j 0.0139485-0.00137261j 0.00134214-0.00931015j -0.0061705+0.00136951j -0.000196099-0.0145741j -0.00698707+0.0116655j -0.00493002-0.0143719j 0.00189464-0.00965925j -0.0165362+0.00393914j 0.00244365-0.00218697j 0.0185121-0.0118238j -0.00268516-0.00852205j -0.00941886+0.00447805j 0.00523586+0.0075116j -0.00153085-0.0035679j 0.0034623+0.0117476j -0.0103228-0.00801582j 0.00679291-0.00577495j -0.0164916-0.0133535j -0.000115443-0.00347004j -0.00883434-0.00630948j -0.0139551-0.00216895j 0.00597818-0.00377169j 0.00717845+0.00626792j -0.0110119+0.00992427j -0.0163133-0.0142138j 6.6311e-05-0.00575438j -0.011775-0.0069103j 0.0119905+0.00547928j -0.0147198-0.00863838j -0.0100105+0.0172181j 0.027722+0.0144151j 0.00366018-0.0075781j 0.0136277-0.0119597j 0.00161441+0.00130907j -0.00916924+0.00448447j -0.00149843-0.00390417j 0.0120667+0.0213192j -0.009401+0.0136301j -0.0148789-0.0258427j -0.0174463-0.0105373j -0.00216367+0.0275542j -0.0143826-0.0259549j -0.0174278+0.0100624j -0.0349316+0.000281021j 0.00202043+0.00443782j -0.0106895+0.0153438j -0.00208394-6.36548e-05j -0.0139575+0.0070456j 0.00191584+0.0580172j 0.0276344-0.0410881j 0.0100916-0.0184684j 0.0144631+0.0102526j -0.00581853-0.00688667j 0.0314199-0.0146494j -0.00236693+0.0219938j -0.00770149-0.00635492j 0.00569522+0.0114559j -0.032403+0.00729137j 0.024796+0.0044275j 0.0123763-0.00843563j -0.0506746+0.00704988j -0.022223-0.0124061j -0.0697823-0.0095321j 0.0567809+0.0258827j -0.0471873+0.0334253j 0.0451184+0.00629286j -0.140541-0.0378134j 0.0764077-0.0268433j 0.0184875+0.0274822j -0.185112+0.00178344j 
0.0573122-0.00485263j -0.032173-0.00814358j -0.0202579-0.0149447j 0.0633094-0.019552j -0.0126428+0.00297284j -0.00170302+0.0175062j 0.0445473-0.0175695j 0.0262228-0.000502701j 0.00366213-0.0165348j 0.0322009-0.00650754j 0.0122185+0.0130496j -0.00558889+0.00515662j 0.00551741-0.0135889j 0.0128502-0.00680734j -0.015253+0.0043106j 0.00183458-0.0171719j 0.0118677-0.0043478j -0.00528869-0.0142474j 0.0107276+0.00645809j -0.00122983-0.00932343j 0.00893198-0.00258125j 0.0116462+0.00854428j 0.0248718-0.0032598j -0.000872181-0.00249122j 0.0220865+0.0145996j -0.0101456+0.0070727j -0.000865443+0.00101226j -0.0249536+0.00126956j -0.000723498+0.00222988j 0.00143756-0.0102796j -0.0163415+0.01074j 0.00162358+0.0158512j -0.00637779-0.00189489j 0.000526577-0.00283549j 0.000630569+0.00860064j 0.00781838+0.0137211j -0.00780003-0.0065651j -0.0178397+0.0156581j 0.00543044-0.00820017j -0.0148138+0.0133388j 0.0170056-0.0129208j -0.00216487-0.00634665j 0.0132353-0.00464592j 0.0127696-0.000832212j -0.0208097-0.00299995j 0.000769263+0.00330643j 0.00389729-0.005412j 0.0127832-0.00551253j -0.00627168-0.00319239j -0.012163-0.000814581j -0.00143086+0.00223592j -0.0036221+0.00294508j -0.00455651-0.00241025j -0.00587826-0.000985489j 0.0026227-0.00451007j -0.00441316+0.0111491j -0.00140011-0.00702388j -0.00942689+0.00372335j -0.0026468-0.00136662j 0.00177961+0.0141875j 0.00494153-0.000467019j -0.00199977+0.00454735j -0.00086341-3.76953e-05j -0.0167199+0.0133359j -0.00321131-0.0093416j -0.00660778+0.000492664j -0.00123937+0.00412074j 0.00230432+0.00816268j -0.0165782+0.00381132j 0.00621195-0.0047936j -0.00163105+0.0128345j -0.0151832+0.00865757j -0.00120824-0.00155968j 0.0120296-0.00543056j 0.00383756+0.00447942j 0.00305527+0.00881314j 0.00584157+0.00271494j -0.0051335+0.00130866j -0.0032853+0.00734758j 0.0106338+0.00149856j -0.00300581+0.00169074j 0.00109375-0.000374146j 0.00801584+0.00866448j -0.00267359-0.0128247j -0.0232542+0.0127725j 0.00462505+0.00131837j -0.0235502+0.00733563j 0.00302612-0.00185298j 0.0129488+0.0146159j -0.0119456-0.00673208j 0.0237951-0.00518124j -0.00944999+0.0122203j 0.0035784-0.0155737j -0.00736084-0.0024413j 0.0116278-0.0199239j -0.0156558-0.00088194j -0.0130061-0.0152052j -0.00087462-0.0014931j 0.0083575+0.00490691j -0.012158+0.00556403j -0.00487769-0.0108029j -0.0105774-0.0113144j -0.000494565+0.00426571j -0.0194597-0.0176424j 0.00936327-0.0190047j -6.04999e-05-0.013373j 0.00450706+0.0153925j 0.0427405+0.0280721j -0.0266913-0.0145122j -0.0085469-0.00232288j 0.00088302+0.00156469j -0.015871+0.00758793j 0.000537838+0.0224275j -0.00290164-0.0328819j -0.000759948+0.0171865j 0.0140388+0.0238873j -0.0198801+0.0290362j -0.0124326+0.0194198j 0.01156-0.0337694j 0.00581157+0.0182705j 0.028513+9.38548e-06j 0.00584663-0.0244004j -0.0278406+0.000418072j 0.0185639-0.0146269j -0.0241696+0.00431126j 0.0466549-0.00918439j 0.00142385-0.000323364j 0.0248468+0.012106j 0.0212635+0.0185596j 0.0458639+0.0132154j 0.120503+0.0264129j 0.0460675-0.015119j -0.0767076+0.0399023j -0.0932521-0.029396j 0.167759-0.00438434j 0.0298301+0.0369065j 
0.0841243-0.0041717j -0.00503527-0.0093753j -0.0482613-0.0115705j 0.0601626-0.0391477j -0.0212373+0.00271264j 0.0136782+0.0128641j 0.0370556-0.0177941j 0.0139433-0.00984803j 0.0309914-0.0266891j 0.0382752-0.00115779j 0.00228721+0.0211234j 0.0145273+0.00930176j -0.00657303-0.0234016j -0.00707727-0.0032115j 0.00485923+0.0102401j 0.0220564-0.0106737j 0.0250823+0.00308499j 0.0107901-0.0212349j 0.020776+0.0119301j 0.00529151-0.0217617j 0.00809708+0.00205044j -0.00535087+0.015623j 0.0151628-0.0100221j -0.00626031+0.0045471j -0.00194167+0.0276934j -0.00723833+0.00800918j -0.016465-0.00812048j 0.00766218+0.00990633j 0.00296773-0.0114437j -0.00182617-0.000234246j -0.0161925+0.00409522j 0.000357796+0.02005j -0.00336089+0.00607418j -0.0158836-0.00490344j 0.00459577+0.00130713j 0.0096659+0.0116846j 0.00243546-0.0194908j -0.00325707+0.0133488j -0.00317965-0.00567541j 0.00347253+0.00858384j 0.0112216-0.0125319j 0.00077824-0.0144031j -0.000501654+0.00549154j 0.0121598-3.61273e-05j -0.00190818-0.00640262j -0.0102567-0.0022432j -0.000606712-0.0115037j 0.0219473+0.0127721j 0.00241119+0.00624507j 0.00426857-0.00964565j 0.00796783-0.00590697j 9.55896e-05+0.00129979j 0.000429518-0.00966838j -0.000413108+0.00174259j -0.0180131-0.00685994j 0.010975+0.00676229j 0.00161078-0.0157878j 0.0126461+0.00466945j -0.00626997-0.00227353j 0.000803175+0.0034409j -0.00291074-0.00504851j 0.00831152+0.00427677j -0.00247061+0.00636783j -0.00625707+0.00926609j 0.000337262-0.0129905j 0.0193364-0.00217837j 0.0077102-0.00819803j 0.00860067-0.00437426j 0.0149291-0.00083524j 0.0044845-0.00514553j 0.0103675+0.00232576j 0.00267313+0.000334648j -0.00845064+0.00606639j 0.005712-0.00855044j 0.000782126+0.00186984j -0.007072+0.0190118j 0.00818431+0.0121298j -0.0114344-0.00100737j 0.0034256+0.00918352j 0.000917732+0.0109769j -0.00129228-0.00507538j -0.00783688-0.00764186j 0.00269003+0.0189013j -0.0106666-0.0155019j 0.0158466-0.00251003j -0.0177521+0.00136297j 0.00358445-0.0121203j -0.00785816-0.0064412j 0.00838073+0.026562j 0.00575722-0.0089002j -0.00154719-0.0154506j -0.0084891+0.00273007j 0.00569625-0.0219587j 0.00316335+0.0166984j 0.00592632-0.0263897j 0.0342185-0.0169082j -0.0154016-0.00975634j 0.0197856+0.0125218j -0.00599145-0.0120541j -0.0155356-0.0120433j 0.0140462+0.000965305j -0.00340125-0.0124384j -0.0327511+0.0105608j -0.00590328-0.00527155j 0.0142359-0.0325071j 0.0199924+0.0110975j -0.0154857+0.0172298j -0.00485364+0.0165285j 8.94785e-05+0.0188262j 0.0235181+0.0225927j -0.0104683-0.00483927j 0.00220931+0.00138111j -0.0202618+0.00113693j 0.0220525+0.0044993j -0.00811277-0.0261153j -0.00184353+0.00750494j -0.00572777-0.0187478j 0.0339915+0.00672964j 0.0280854+0.0089878j 0.00844953-0.00436988j 0.0463406+0.0240491j -0.0331864-0.0188501j -0.00517853-0.0303265j -0.0197583-0.0419839j 0.00109353+0.0205857j -0.0509283+0.0086988j -0.058979+0.0046273j -0.0612752+0.021491j 0.0640327+0.0066143j 0.085641+0.00736618j 0.0887329-0.00585269j -0.0786041-0.011081j -0.00578475+0.0502278j 0.111761+0.0184418j -0.000353884-0.00283663j -0.00922318-0.0152391j 
-0.000755067-0.00110451j -0.0612373-0.00797384j 0.0137023-0.0331832j 0.0262971+0.0286852j -0.00361994-0.0140755j -0.0326231+0.0258295j 0.0305924-0.0230516j 0.00535014+0.0182849j -0.0159358+0.0260807j -0.0110896+0.000466623j -0.0110557-0.00156684j -0.013713-0.0252213j 0.0226436+0.0359219j 0.00108714+0.020226j -0.0209846+0.00255882j -0.0109354-0.00373699j -0.00350148-0.00537504j 0.0103261+0.000756327j -0.0234608-0.0181416j 0.0189929-0.0161708j -0.00194463-0.00358924j 0.00787323+0.00703474j -0.00059952+0.011793j -0.00395575-0.0219368j 0.0131955+0.00877804j 0.00237009-0.0110137j 0.016249+0.0155167j -0.0178178-0.0224412j -0.000214504+0.014265j -0.0261694-0.0130906j 0.00778498+0.0278688j 0.0195193-0.00337752j 0.00818542-0.0111543j 0.0096692+0.00798499j -0.00904224+0.0251532j -0.00313063+0.00525103j -0.00562268+0.000905152j -0.0052342+0.0213157j 0.00356928+0.00544797j 0.0167807-0.0166967j 0.00190437-0.0102787j 0.0135486-0.0105928j 0.016109-0.00206063j 0.00343507-0.00390983j -0.00666404+0.00645432j 0.000643208-0.00936338j 0.00539325-0.0126874j 0.00029862-0.00750172j -0.00936649+0.00583066j -0.0106666+0.00310729j 0.00256123-0.00229504j -0.00540854+0.00191042j -0.00859957+0.000153191j -0.00745314-0.00135986j 0.0053544+0.0102486j -0.0057281-0.00692716j -0.00789101+0.0144078j -0.00519732-0.011389j 3.92833e-05-0.000199457j 0.0190772+0.00736172j 0.0151927-0.00252131j -0.00459313+0.00270973j 0.0119567+0.00224623j -0.0135608+0.00815821j -0.00354875+0.00191287j -0.00541241-0.00578006j 0.00484691+0.00312603j -0.0110514-0.0127119j -0.00372353-0.00542108j -0.00184571-0.00545993j -0.00575564+0.00337534j -0.00640231-0.0120886j -0.0126909+0.00113458j -0.0215506-0.000400767j 0.0092723+0.00200619j 0.00196108+0.0109012j 0.0051594-0.00941535j 0.00689089-0.00132025j -0.00281489+0.0116228j 0.0136022-0.00705596j -0.000401435+0.0163849j -0.00056529+0.00385809j 0.00608422-0.00280292j -0.0154783-0.00642701j -0.0117869+0.000648842j -0.0029345-0.0114222j -0.0188331+0.00389559j 0.0055604+0.0070678j 0.00189222-0.0121233j -0.0228505+0.00761142j -0.0120875-0.0111067j 0.00760755+0.000233318j -0.000761619+0.00215021j 0.00564323+0.00990942j -0.0279822-0.0120025j 0.00399488+0.0306968j -0.0141345+0.028379j 0.0126902-0.0154513j 3.0906e-05+0.00561135j 0.0236591+0.00212946j -0.0270842-0.00648814j 0.0051695-0.0125554j 0.00480182+0.0305304j -0.0147769+0.00897918j -0.0179917-0.0419102j -0.00175548-0.0258733j 0.00853136+0.00531492j 0.0345195-0.00900448j 0.0132738+0.00293885j 0.00657878+0.0033479j 0.00905637+0.0133798j -0.0180289+0.0178291j 0.0339657-0.00478782j -0.0154098+0.00324151j -0.0202436+0.0363843j -0.00248094-0.0236055j 0.00111838-0.0108162j -0.00995471-0.0103488j -0.00359585-0.024732j -0.0204244-0.0194139j -0.0200779+0.0178643j 0.000647701-0.0276691j 0.0392379+0.01685j 0.0498502-0.0116348j -0.0216061+0.0599031j 0.0115595-0.0690071j 0.0409061+0.0347738j -0.0219757-0.0116219j -0.0579015-0.0206471j 0.0395425+0.0636746j -0.002114+0.0793526j -0.00270162-0.00940724j -0.0147548-0.0156077j -0.0183274-0.0599473j 0.0276461-0.0241053j -0.0560885-0.00528239j 
0.00301605+0.00444845j -0.014041+0.00519777j -0.0272943+0.0106336j 0.0354185+0.00377625j -0.0251967-0.00846195j -0.0256778-0.0100479j 0.0251293+0.0240592j -0.0250152-0.00463017j -0.00243553+0.0185183j 0.0361945-0.00781183j -0.0111688-0.0159526j 0.0105639+0.0134832j -0.0259315-0.000516998j -0.0316469+0.00214852j 0.0206765-0.0108823j 0.022687-0.00908755j 0.0230089-0.0104074j -0.00503587+0.00805822j 0.0186179-0.0156973j 0.00832788+0.0193357j 0.0168126+0.00517166j -0.0275454+0.000268837j 0.00392201-0.0168193j -0.00771368-0.00710864j -0.00184458-0.00468322j 0.0105966-0.00967962j -0.00478354+0.00282806j 0.00732558-0.0079097j -0.00478727-0.00539988j 4.13053e-05-0.0232744j -0.00166349+0.00331513j -0.00322231-0.00544391j -0.000920036-0.00239494j -0.0116514+0.00719542j 0.0260454-0.00713871j -0.00924213-0.000146715j 0.00158261+0.00481242j 0.0100313-0.00321779j -0.00310005-0.00287896j -0.0102905+0.00354791j 0.000576328-0.00305831j -0.0115622+0.011009j -0.019958+0.00149457j 0.00889028+0.0132012j 0.00944382-0.0016761j 0.00180385+0.0040988j -0.00192346+0.00751421j -0.00669766-0.0198391j -0.00357477-0.00286108j 0.00799058+0.00641726j -0.00168395-0.00461501j -0.000692487+0.00312762j 0.000378808+0.000920444j 0.00134607-0.00656175j 0.000202763+0.00778965j 0.00314595+0.00108579j 0.00714186+0.00807076j -0.000226509-0.0144952j -0.000203528+0.00777848j -0.00117046+0.000935751j -0.00191835-0.00345927j -0.00645055-0.00221292j -0.00852452+0.0117059j 0.0162623+0.0114198j 0.00219314+0.00272942j 0.00557806-0.00823648j 0.00201208-0.00364251j 0.00251504-0.0039023j -0.00587726-0.00439498j 0.0124415+0.00196799j 0.00167432-0.00369993j 0.00437388-0.00753318j -0.00062655+0.0146173j 0.026281+0.0199696j -0.00443451+0.0020492j -0.0133639-0.00525886j -0.00686764-0.000645638j -0.00757112-0.00303624j 0.0155039+0.00571136j -0.0166901-0.013838j -0.0115781-0.0107679j -0.00537274+0.00684856j -0.00664961-0.0065343j -0.022754+0.00145179j 0.0121384-0.0122083j -0.00772946+0.0113232j -0.00529806-0.0153655j -0.0139115+0.00375308j -0.00169379-0.00423073j 0.0142261+0.0100152j -0.00861499+0.0169323j -0.0102099+0.00615065j -0.00155201-0.00328212j 0.00656806-0.00465072j 0.0054926+0.0275768j 0.0238083-0.010274j 0.010473+0.0302287j 0.0149157+0.0226499j -9.82153e-05-0.0235029j -0.004232+0.00503136j 0.0177822+0.00301154j -0.00815318-0.00611648j -0.0273447+0.0052114j -0.00105806+0.0247691j -0.00297827+0.0200716j -0.00918236+0.00955414j -0.00998418-0.00290581j -0.0138453-0.00295387j -0.00483476+0.00928313j -0.00713402+0.00412151j 0.00762108+0.00171432j 0.0278397-0.0133477j 0.00526368-0.0287283j -0.00921759+0.0462442j 0.0143328-0.0500354j -0.0104032-0.000934035j 0.001235-0.020229j 0.0201526-0.0466818j 0.019931+0.00263152j -0.0155529+0.0161827j 0.0406695+0.034439j -0.0050753-0.0119675j -0.0178485-0.0110291j -0.000800765+0.0946976j -0.0172104-0.0321868j 0.00512421-0.0340957j -0.0568256+0.0103511j -0.079217-0.0783378j 0.0107496-0.0182919j -0.0148056-0.0235244j 0.0461372-0.0396499j -0.0565893+0.0178573j 0.0237569-0.0649958j 0.0349892+0.0336792j -0.0618972+0.0116811j -0.0131586-0.0112085j 
-0.019557+0.0129742j -0.0350334-0.00525777j 0.0372064-0.00504493j 0.0029254+0.00509319j -0.027093+0.0183416j -0.01144+0.0195092j 0.00591166+0.00273196j 0.00572822+0.00339023j -0.032353+0.00531105j -0.0154164+0.0147746j 0.0059109+0.0151886j -0.0276156-0.00565409j 0.027725+0.00491621j 0.00221188-0.0304683j 0.0267663-0.00709467j -0.0170844+0.0100944j -0.00545211+0.00949672j -0.0123113+0.00987311j -0.00917524+0.00565868j -0.000661597+0.00374233j -0.00469995-0.00651041j -0.0043495-0.00997731j 0.0196405+0.00927885j -0.00312301-0.0148867j 0.0139127-0.0091456j -0.00175436+0.0153387j 0.000566873+0.00652666j -0.00959541+0.00875874j -0.0175213+0.00888375j 0.0212835-0.0118201j -0.0240584+0.009326j 0.00172229+0.00614101j 0.00796607+0.00342831j 0.00478571-0.00475283j -0.00423588+0.01966j 0.00980403+0.00441201j -0.00434011-0.0054781j -0.0107013+0.00926076j 0.00189089-0.0144704j -0.0107492+0.0148654j 0.0135881+0.011375j -0.0123375+0.00764888j 0.00840176-0.0140626j -0.0190192-0.00355624j 0.00636463+0.00535438j -0.00749058+4.64286e-05j -0.00176501+0.00836288j 0.0158815-0.00875241j 0.00856987-0.00305722j -0.0110012+0.00263317j 0.000186069+0.0118314j 0.00400835+0.00239276j 0.00391201+0.00653371j 0.0101164-0.00604006j 0.00329376-0.00356086j 0.00664341-0.00974206j 0.00489042+0.000232163j 0.00225042+0.00882124j 0.00614235-0.0105814j -0.000564878+0.010325j -0.0221333-0.00648694j 0.0128098+0.00654126j -0.00990149-0.0143592j 0.00694301+0.00426374j -0.0128843+0.0111414j -0.00570391+0.000191079j -0.00193759+0.00230873j -0.00618373+0.00547382j -0.00175396+0.000252285j -0.0173078-0.00509581j 0.0105744+0.0106495j 0.0103899+0.0114233j 0.00562008-0.0053075j -0.00324374-0.00276644j -0.00297385-0.00451678j 0.0146897+0.00415496j -0.0056224-0.014163j 0.0038677+0.00226362j -0.00119753+0.00916597j 0.031642-0.00124355j 0.0147448+0.00241908j 0.00610998+0.00807252j 0.00499605+0.00251708j -0.00610647+0.00585831j -0.0154833+0.0165236j 0.0111515+0.0046246j -0.0197907+0.022942j 0.0155761+0.00655864j 0.00200299-0.0176036j -0.0163508-0.0101345j 0.0267686+0.0119714j -0.0195514+0.00703324j 0.0146402+0.0165974j -0.00241485-0.0105477j 0.00663085-0.01051j 0.0192387-0.0130822j -0.00306594-0.00890439j 0.00805575-0.0052476j -0.0293276+0.0129508j -0.0297501-0.00249021j -0.00159714-0.00672224j -0.00898769-0.0152731j 0.0323489+0.00265749j 0.00727127-0.0200828j 0.00780374+0.00443061j -0.00272932-0.0188811j -0.0262594+0.00714517j 0.0222208+0.0622491j 0.00179686-0.0310028j -0.00589249-0.0037708j 0.0136775+0.0175417j -0.0257833-0.00209406j -0.0358608+0.0234044j 0.0192495-0.0353405j -0.0315656-0.0105364j 0.0114996+0.0489965j -0.0205348+0.0423418j -0.0221438-0.00161702j 0.020342-0.044153j -0.0160136+0.03881j -0.0671463-0.00611944j 0.00616849-0.0078514j 0.0502378+0.00911458j 0.0243507-0.000826147j -0.0291785-0.0509134j 0.0187123+0.0363509j -0.0237481-0.0700751j 0.0347147-0.018804j 0.0140041+0.0412037j 0.047606+0.00619299j 0.0272929+0.00543332j -0.0605381-0.0144344j -0.0595216+0.0648194j -0.105468+0.0553482j 0.0463515-0.00201496j 0.0603815-0.0508943j 
-0.084508-0.00390771j 0.0102971+0.0164467j 0.0532252+0.0349202j -0.0442559+0.0260246j 0.0361329+0.0101749j -0.0122512-0.0309324j -0.0281851+0.0264659j -0.00611638+0.00232606j -0.0463401-0.0145871j -0.0103759-0.0171096j -0.0104436-0.0208525j -0.0237539+0.0168388j -0.00826322-0.0164561j 0.00506221-0.0101715j -0.000152487-0.000967041j -0.0197179+0.0113677j -0.0187243-0.00135535j -0.0275043-0.00626666j -0.00707833+0.0162558j 0.00978666+0.0187161j 0.0179468-0.0133399j -0.0154271-0.0179042j -0.0103975+0.0261604j 0.000936015+0.00583847j 0.00554825-0.036778j 0.0112893+0.000937711j 0.0176107+0.000217424j -0.00957414-0.00636778j -0.0167154+0.0203964j 0.0189863+0.0351789j 0.00659197-0.026465j -0.0073871-0.0293909j -0.000146623-0.0119908j 0.00790715-0.00291716j 0.00929526-0.0200845j -0.0190774-0.00232023j -0.00402515+0.0169852j 0.010097-0.0228719j -0.0010615-0.000118685j -0.0282864-0.00972576j -0.0010567+0.0171937j -0.0135313+0.0143589j -0.0124074-0.00109307j -0.0226984-0.00110877j 0.010481-0.00218578j 0.02272+0.00868492j 0.00390404+0.012685j -0.0343605+0.000962011j -0.00365462-0.00776521j -0.00158495+0.00505427j -0.0138211+0.00359099j -0.00142398-0.00354732j 0.00721567+0.00826833j 0.00361798+0.00592186j 0.0217465+0.000384588j -0.00723757-0.0144346j -0.00445696+0.000406855j -0.0102746-0.00791554j 0.00518791-0.00172676j -0.00908265-0.010277j -0.00258632+0.0164711j -0.0162545-0.0034871j -0.0078388-0.011988j 0.0122259-0.0219464j -0.00362236+0.0128814j -0.0145739-0.00297001j -0.0062292+0.0120575j 0.00495065+0.00586023j -0.0137684+0.00698513j 0.0037947+0.019678j -0.00834594-0.0174716j 0.00247175-0.00423022j 0.0153143-0.016322j 0.010689-0.0124145j -0.00632149+0.00425962j -0.000388606-0.00864453j -0.0208048-0.000475972j -0.0011467-0.000226822j 0.0104979-0.0307947j -0.000753083-0.00979242j 0.0118746-0.00487898j 0.01081+0.0123331j -0.0079138-0.00817537j 0.0044883+0.031281j -0.00973892-0.00218657j 0.0133518+0.000617787j -0.000739716+0.0104866j 0.00321008+0.020741j -0.00257447-0.00308737j 0.00798766+0.0153117j 0.0139154-0.00264954j 0.0189621-0.0034191j -0.00727325+0.00630277j -0.00199342-0.00726526j -0.00138947+0.0123664j 0.00778545+0.00688293j 0.0108169+0.00326286j 0.0102306-0.022536j 0.00680843+0.0267777j -0.00929881-0.00598562j 0.000834403-0.00612771j -0.0186945+0.0190571j 0.0149088-0.0201916j -0.00958429-0.0150934j -0.0153654+0.0178481j -0.0372221+0.020099j 0.0304033+0.0165204j -0.0175631-0.0142939j -0.0207715-0.00562657j -0.0132521-0.0208307j -0.00568575+0.0104696j -0.00404505+0.00592036j -0.0137735-0.0129845j -0.001624-0.0124205j 0.000122384-0.00987531j -0.00395823+0.0009134j 0.00720555+0.00233778j 0.0124503+0.0215014j 0.0212247+0.0631239j 0.00446735-0.0173649j -0.0432749-0.0373825j 0.0685459+0.0412638j -0.00114974+0.0356526j 0.0201444+0.0417808j -0.00818102+0.000807252j 0.0234405-0.015377j 0.00170516+0.0356103j 0.0493296-0.000104472j -0.00620677-0.0246365j -0.0196659-0.0334314j -0.0355497+0.0138042j 0.0399061+0.0296897j 0.00551449-0.0062226j 0.0126539+0.0258308j -0.0112208-0.00607761j 0.0168367+0.0255672j 
