-0.0242473+0.00051389j -0.0529213+0.0155198j 0.0146812-0.000935745j -0.0467447+0.0089614j -0.0701133+0.0449804j -0.0282755+0.0301542j -0.0173061+0.0399413j -0.0129178-0.0129797j -0.00761681+0.03983j -0.0471861+0.018022j -0.0101304-0.0245692j -0.0275929-0.0104975j -0.00331359-0.0057841j -0.00527493+0.0246296j 0.0374756+0.00192754j -0.00183349-0.000356083j -0.038755-0.0269297j 0.00175171+0.000973249j 0.00364293+0.0183887j -0.0482034-0.00153567j -0.0394597-0.00798227j 0.00151047-0.00922443j 0.00719088+0.00215672j 0.01239+0.00938165j 0.0162019+0.0455236j 0.0226031+0.00197519j 0.00116469-0.0104215j 0.0180775+0.00592608j -0.0283681+0.0178627j 0.000891142-0.00771768j 0.0133204-0.0104521j -0.00987085+0.0108054j -0.00919901+0.000281164j 0.00143465+0.0070011j -0.00641568+0.0145238j 0.00588398-0.0168869j -0.000417648-0.0134358j 0.0109955-0.0103009j 0.00728098-0.00351013j 0.00123672+0.0166777j -0.00590142-0.013011j -0.00597121-0.000218085j 0.0134294+0.00468239j 2.8519e-05+0.0119098j -0.00451482+0.00665476j -5.96798e-05+0.00853903j -0.00299311+0.00192784j -0.00839302-0.00740056j 0.016494-0.0121171j 0.00921356+0.0102938j -0.0046465-0.0090272j -0.00123166-0.00687966j 0.0103303+0.0068462j 0.0035669+0.00667345j -0.00174744-0.00622774j 0.011261-0.00175896j 2.02993e-05+0.00310699j 0.0160278+0.00239212j -0.0251344+0.00444532j 0.00706343+0.00122146j 0.00939565-0.00169421j -0.0127096-0.00601135j 0.0126045-0.00296468j 0.00357934+0.000760806j -0.000843632-0.0108901j -0.014768+0.00671696j 0.00136184-0.00466731j 0.00552089-0.00572108j 0.00680922-0.00146468j -0.010789+0.00150145j 0.00137036+0.00926705j 0.00929177-0.00330358j 0.0105918-0.00623824j -0.0256116+0.00535871j -0.00287759+0.00480793j -0.0240077+0.0152664j -0.00243227+0.00702006j 0.00193778+0.00442721j 0.00200758+0.00335377j -0.00216929-0.00625593j 0.0243692-0.00786874j -0.00438611-0.00400574j -0.00915371+0.00207454j 0.00451874-0.00421789j -0.0048466+0.00663997j -0.00238035+0.00384468j 0.00433043+0.0017259j -0.00221107+0.0132204j -0.0100751+0.0166897j 0.017087-0.000667663j 0.0161442-0.00584878j -0.00682564-0.00161556j -0.00589793+0.00608276j -0.0033435-0.00484941j -0.017687-0.0112111j -0.0010306-0.00238618j 0.00839033+0.000173236j -0.00115921+0.00988652j 0.0148844-0.00287565j 0.0131857+0.0102456j -0.00219367+0.00279302j -0.0182381-0.0283545j 0.0139868+0.00256863j 0.0171015-0.00129755j 0.0233004-0.0164778j 0.00829996-0.00698769j 0.000108981+0.000251449j -0.0241675-0.00490755j -0.0167468-0.0042673j 0.018546+0.0004521j -0.00516526+0.0247073j 0.00520625+0.0331104j 0.0276399+0.00617595j 0.0170258+0.0412822j -0.019557+0.0227566j 0.0160984-0.0117981j 0.0257325+0.0316942j 0.0141245-0.0273743j -0.00163841+0.030752j -0.0506832+0.036636j -0.0548972+0.0312554j 0.0187174-0.0242272j -0.0238926-0.00296875j -0.0192997-0.0202544j -0.00628358+0.00653263j 0.0131328+0.000163519j 0.060914+0.0106437j -0.0600224+0.0187816j 0.0239181+0.0180834j -0.00258282-0.0486861j -0.0707853+0.0263993j 0.11896+0.0809753j 0.0578254+0.00330026j -0.0899834+0.00186218j 0.020689+0.0738702j 0.152714-0.000332231j 
0.0614855-0.025923j -0.00274726-0.00731955j -0.0257874+0.0117862j 0.0259386-0.0296278j 0.0165254-0.0321359j -0.0502931+0.0170113j -0.00280723-0.00987019j 0.0199188-0.0137841j -0.0655493-0.0219259j 0.0208304-0.00185447j 0.00490209-0.0192013j 4.86743e-06+0.00507106j 0.0157198+0.0135134j 0.00572128+0.0164128j 0.010939-0.0220026j 0.0332386+0.00951026j 0.0139334+0.00177322j 0.0122631-0.00630327j -0.0153063+0.00800208j 0.0335249-0.00772963j -0.003822-0.0142146j -0.016911-0.0210896j 0.01256-0.00816933j 0.0093743-0.00753783j -0.00082933-0.00244319j -0.00190427-0.023455j 0.0011603+0.0205115j -0.00332006+0.0100551j -0.00533194+0.0105775j -0.000218593-0.00275002j -0.0119323-0.0192942j 0.0250138-0.0040225j 0.0156073+0.00522504j 0.0216534+0.00157991j -0.00209491-0.00692246j -0.0153082+0.0110739j -0.00590925+0.00303094j 0.000368002-0.00643631j -0.0087762-0.000357585j -0.00303293+0.0205432j 0.00378172+0.0161505j -0.00863757+0.00286863j -0.00731699+0.00399862j 0.00314748-0.00286656j 0.00417211+0.00983311j 0.0140188+0.00436909j 0.00248295+0.0128446j -0.00410836-0.00524947j -0.0183463-0.00559286j -0.00532482+0.0035047j -0.00165499-0.0128902j -0.00562867-0.00817644j 0.0129953+0.000192285j -0.000646518-0.00505807j -0.00929746-0.00676396j 0.0139127+0.0125181j -0.00584847-0.0080705j 0.00281424+0.00809049j -0.00133238+0.0187914j 0.0040475+0.00461886j 0.00621424-0.00072594j -0.000361171-0.00771041j -0.00312941+0.0033599j 0.00847154-0.00601589j -0.0056779-0.0119397j 0.00709695+0.0138954j -0.000820401-0.0130654j -0.00176371+0.002935j -0.0121729+0.00631468j -0.00903414+0.00247317j 0.00217455-0.00330064j -0.00742405+0.00479076j 0.0077868-0.0137822j -0.0178533+0.00207502j -0.00706587+0.016044j 0.000908262+0.00247988j -0.000591544-0.0040963j -0.00243243-0.00500508j -0.00947894-0.00191555j -0.0175316+0.00765495j 0.00415714-0.0136927j -0.0142879-0.010264j -0.0216888-0.0051339j -0.00430603+0.0111125j 0.0097978+0.0126288j 0.00647259+0.00777995j -0.00518634-0.0087953j 0.0279121+0.002944j 0.00872524-0.00876636j -0.0314779-0.00905651j 0.00785091-0.0205057j -0.021342+0.00328j 0.00329721+0.0163027j -0.00063484-0.00636519j 0.00163824+0.00910712j 0.0137266-0.00991028j 0.0175738-0.00464988j 0.0125858-0.00238822j 0.00303044-0.00954554j 0.0131527-0.0157971j -0.000181723-0.0145021j -0.011041+0.012143j 0.00948647-0.00376233j -0.0200475-0.010572j -0.0196492-0.0291363j -0.00153981-0.0217824j -0.0006438-0.010562j -0.00711717+0.0268021j -0.00887892+0.0106611j -0.0231063-0.0191379j 0.0155404-0.0132643j 0.00827525+0.0176321j -0.00403242-0.0331139j 0.0446678-0.0365915j 0.0127671-0.0148065j 0.0101645-0.0420643j 0.00960513-0.00934026j 0.00368138-0.014126j 0.0301433-0.00109411j 0.0136408+0.0172161j -0.031779+0.0110447j -0.0544917+0.0153201j 0.00659069+0.00860751j 0.0126395-0.00462129j 0.0397728-0.00168355j 0.0628783-0.0191892j 0.00499698-0.0060396j -0.0396947-0.0063826j -0.0171056+0.0231623j 0.0232402+0.0295069j -0.087865-0.055011j -0.110108+0.0274595j -0.0176599+0.0117431j -0.0892395-0.0359838j -0.113272+0.0069177j 0.0206195+0.0885596j 
0.0201024-0.0263576j -0.0399948+0.00539835j -0.022345+0.0195467j -0.0132682-0.0205145j -0.0455463-0.0148144j -0.021073+0.0389354j -0.0259463+0.0164167j 0.00185548+0.00512029j -0.0413242-0.0261117j 0.0149266+0.00608115j -0.0324422-0.0147384j -0.00767043+0.0124178j 0.0137695+0.0154144j 0.00820994+0.0107556j -1.84088e-05+0.00925245j 0.00328348-0.00763141j 0.00553257-0.0105599j 0.0273828-0.00212432j -0.000645625-0.0137705j 0.0302821+0.0232369j 0.00747386-0.0151296j -0.00477782-0.0205544j -0.0101313+0.00529895j -0.00680331+0.0140616j 0.0264045+0.0205551j 0.00508927-0.0101385j 0.0212207-0.0014062j -0.00029622-0.0101991j 0.019661+0.0247948j 0.000516792-0.00850975j -0.00373068-0.0178793j 0.0124799+0.0136059j 0.014003+0.0154249j 0.0128907+0.00459012j 0.0151393-0.0070199j -0.00379835-0.0172362j 0.0163404+0.00190703j -0.00521167-0.0183515j -0.0182318-0.00622127j -0.0158546+0.0146419j -0.0162318-0.00305878j -0.00583489-0.00931713j -0.0043263+0.00680162j 0.00903879-0.0020324j 0.0115043+0.0143843j 0.00521726+0.00873805j 0.00328258+0.00185626j -0.0070243-0.00866644j -0.00403052-0.00712153j 0.00251887-0.00267672j -0.00510792+0.000825703j -0.0113198+0.0064862j 0.000487646+0.014153j -0.00372722+0.00830996j -0.00807803-0.00288956j -0.00745337-0.00549313j 0.00209959-0.0106591j 0.00388326+0.00240873j 0.00290024+0.00112837j -0.00560584+0.00934907j -0.0198058-0.00765723j 0.00784004-0.00305447j 0.00314518+0.00311679j 0.00207605-0.00678358j 0.00474203-0.0158506j -0.00286077+0.0116815j 0.00681975-0.00247491j -0.00828933+0.0100333j 0.00171722-0.00111756j 0.013026+0.00312777j -0.00783523+0.00279963j -0.00429237+0.00909469j 7.13613e-05-0.0148214j -0.01138+0.00493091j 0.00290091-0.000307205j -0.00240125+0.0178911j -0.00838568+0.0015587j 0.0103766+0.0108198j 0.00010619-0.00525427j 0.0150931+0.00601727j -0.00334682-0.00163016j -0.0038489-0.00258084j -0.00658744+0.00272917j -0.0171081+0.00476808j 0.0146184-0.00180973j 0.00621155+0.0088609j -0.00437177+0.00412247j -0.0154476+0.00211896j -0.0185296-0.00444249j 0.0225319-0.0250789j 0.00633456-0.00116743j -0.0177064+0.00429007j -0.00321352+0.00159851j -0.0106436-0.0139671j -0.0117384-0.0111688j -0.00454752+0.0103528j 0.00720712+0.00556217j 0.0290771+0.0276192j 0.0167813-0.0120231j -0.002063+0.00981884j 0.000457871-0.00485662j -0.001475+0.00245262j 0.00792088+0.00592198j 0.00928512-0.0341693j 0.00320191-0.00766j 0.0133289-0.0256736j -0.0136231+0.00287906j -0.0109674-0.000679982j -0.0153804+0.0418681j 0.0290459-0.010921j 0.0327467-0.0103214j -0.0081952+0.0180048j -0.0214161+0.0074293j 0.0115284+0.0057228j 0.0312919-0.00419039j 0.0353765-0.00836293j 0.00932134-0.0143175j -0.00919561+0.00313267j 0.0192225+0.00249128j -0.000803074-0.0225333j -0.0223619-0.0257119j 0.0296477-0.000534226j -0.025037+0.0296708j -0.0119736+0.0456204j -0.033404+0.0178878j -0.0580702-0.0124751j -0.0474884-0.0244603j -0.0469699+0.0449594j 0.0161263-0.00489955j 0.101225-0.00283876j -0.0347173-0.0167222j 0.020771+0.053173j -0.0232982+0.0557905j 0.083224+0.0247104j -0.0100417+0.00955636j 0.00122672+0.0109408j 
-0.0640718+0.00760267j -0.0203616+0.00870204j 0.032097+0.00659137j -0.0172911+0.00921202j -0.0418369+0.0358186j 0.0576677+0.0233646j 0.00443425+0.0361342j -0.0165258+0.0218501j 0.01126+0.00130303j 0.0211241+0.00454953j -0.0172511-0.00802044j 0.00707652-0.0134769j -0.00213224+0.0112114j 0.0261115-0.0115158j -0.00768894+0.0103148j -0.00273113-0.0199775j -0.00671275-0.0391542j -0.0150721+0.00354666j 0.0289571+0.00687139j -0.0142087+0.0138573j 0.0227747-0.0119702j 0.0107699+0.00862117j -0.00137612+0.00552936j -0.0128211+0.0315105j 0.0121021+0.0421669j 0.0238707+0.0223651j 0.0109997-0.00435972j -0.00294806-0.0132709j -0.019212-0.00946716j -0.00935609+0.013153j 0.0115273+0.00252029j -0.0189395+0.0148006j -0.0169803+0.0177081j -0.00703056+0.00973834j 0.00912537+0.00530085j -0.00851888-0.00798654j -0.0047038-0.0140611j 0.00166012+0.00359497j 0.00215602-0.00476492j 0.00287739-0.00784826j 0.0019059-0.024323j 0.00527166-0.00608512j -0.00566372+0.00271954j 0.0139524+0.00183824j 0.0124048+0.00205379j -0.00590795+0.0172904j 0.0104173-0.0108474j 0.00277226-0.0143114j 0.0166298-0.011173j 0.000944265+0.00288013j -0.00517214+0.00227452j -0.00148638+0.0138538j -0.00573659+0.00819192j 0.00478133+0.00180873j 0.0135366-0.00561595j -0.0243478-0.010837j 0.0101941-0.00495473j 0.00665309+0.00697105j -0.0144989+0.00480679j -0.00530137+0.00265495j 0.000665817-0.000560223j -0.00351607-0.00226224j -0.00377855+0.0125351j 0.0169549+0.00217071j 0.00302372+0.00123521j -0.0117759-0.0135077j 0.0112039+0.00837542j -0.00411842-0.0182291j 0.0162039-0.000275994j 0.014895-0.00839243j -0.00358125+0.00440718j 0.0123981+0.00467708j 0.00228016-3.61866e-05j 0.00254899-0.00650957j -0.0015044-0.00261993j -0.0419994-0.0111833j 0.00705858-0.00909875j -0.0123301+0.0155371j -0.0053449-0.00388003j 0.0117485+0.000837834j 0.00243617+0.00497858j 0.007026+0.000292664j -0.0171531-0.00184565j -0.00868668-0.00724816j -0.00321519+0.00208162j -0.0238633+0.00884976j 0.000353806-0.000234744j 0.00378684+0.00498509j 0.0186527+0.0148854j 0.0133106-0.0083617j 0.0244459+0.0154783j -0.0118508+0.000907617j -0.00946214-0.0044674j 5.8398e-05-0.0129925j -0.00167522-0.029022j -0.0070878+0.00713199j 0.001329+0.0132987j -0.010576-0.00450475j 0.0144051+0.0141481j -0.0148268+0.0174032j 0.0122656+0.00301749j -0.012401-0.00986309j 0.0237966+0.00438434j 0.0114395+0.0127654j -0.00108758+0.00168915j 0.00252947+0.0178159j -0.0089377+0.00921089j -0.0128494-0.00828127j -0.0413281+0.0145794j -0.00161031+0.00344422j 0.00114293+0.019715j -0.0201416+0.0168325j -0.0195491+0.0107139j 5.13356e-05+0.0479996j -0.0207879+0.0234193j 0.0212256+0.00570702j 0.0337314+0.00153837j 0.00252891+0.0019737j -0.00484983+0.00267535j -0.0249745+0.0457378j 0.0224469-0.00360297j 0.0576722+0.0136545j 0.0568346+0.0107625j 0.0115666+0.0102304j 0.0209039+0.0625631j -0.0259351+0.0352379j -0.0537189+0.0214825j 0.0501272+0.00697173j 0.0455322+0.0424787j -0.0109371-0.0517337j -0.0402777+0.0508864j 0.0182553+0.042142j 5.6606e-05-0.00158166j 0.00161329+0.0186754j 0.00886231-0.00528705j 0.0288343-0.00619008j 
0.0537529-0.00666187j 0.00742715-0.0191919j -0.0666924+0.0293094j 0.0309123-0.0129164j 0.0526831-0.0226532j -0.00870183+0.000170384j 0.013869+0.000379801j -0.0210652+0.0102032j -0.0343245-0.0132202j 0.0662542-0.00657831j -0.042678-0.0100936j -0.0124009-0.0126447j 0.0147412-0.00369143j 0.0530638-0.0341608j 0.00171431-0.018749j 0.0335612+0.0327063j 0.0128688+0.000578311j 0.0115528-0.012556j 0.00982389-0.0149598j -0.00226349-0.0254591j 0.0194304-0.0192371j -0.0169312-0.0147315j -0.006214+0.000833533j -0.0105895+0.0073516j 0.0215588-0.00473195j -0.00920814-0.0191591j 0.0139182-0.0119798j 0.00890648-0.00533863j -0.016497-0.0298574j -0.0165974-0.0152132j 0.00459033+0.00187248j 0.00301601-0.00736991j -0.00562286-0.00559774j 0.00160252-0.00899711j 0.0150588+0.00142384j -0.0029025+0.00778137j 0.00500377+0.00335343j 0.00363547-0.00794958j 0.00541429+0.00581319j 0.00775239+0.00778453j 0.0074397+0.00665161j 0.00337028-0.00389858j -0.0101632-0.00665405j 0.0161274-0.00663675j 0.013965+0.00222319j -0.000593067+0.0056133j 0.00375546+0.00343233j -0.00146572-0.00544372j -0.0128187-0.00488963j 0.00544186-0.00538265j -0.00489692+0.0107479j -0.00905628+0.0163276j -0.00363809+0.0151439j -0.0196609-0.00166772j -0.0117849+0.00545869j 0.00547134-0.00428419j 0.0150304-0.00628924j 0.00311039+0.0141801j -0.0118768-0.00281031j 0.00661022-0.00515613j 0.0113415+0.00525408j 0.009656-0.000326694j -0.0108043+0.00958016j 0.00645184-0.00946397j 0.00120065-0.00219938j -0.00239356-0.00491028j 0.00171127+0.00077724j -0.00114024-0.00764983j 0.0139915+0.00210112j -0.00335943+0.00945547j -0.00663+0.0168428j -0.0144953-0.00144518j 0.0022227-0.00738952j -0.000239333+0.0108434j 0.00204945-0.00683303j 0.00435641+0.00681876j 0.00596176-0.0111238j -0.0270424-0.00736156j -0.0140905-0.00462547j -0.0144938-0.00545418j -0.00293013+0.00601013j -0.00892908-0.000450561j -0.0164857+0.0159703j 0.0077598+0.00457518j 0.0117461-0.000728055j -0.0114754-0.0115084j -0.00947999+0.00335071j -0.0113247+0.020948j -0.00945625-0.00787514j 0.00581035-0.0110039j 0.00781639+0.00385642j -0.017367-0.012599j -0.0144417+0.00779728j -0.0303764-0.0115979j -0.0222659-0.0176217j -0.00677037+0.00467022j 0.0202057+0.0182349j 0.0115108+0.00457698j 0.0160556+0.000229619j -0.00925999+0.00124272j 0.0158903-0.00138665j -0.0113691-0.00250023j 0.00203592+0.00183077j 0.00799341-0.014714j 0.0174982-0.00809866j -0.0119577+0.00211781j -0.00369959-0.0271402j -0.000653261-0.00300711j -0.00838809+0.00716963j -0.00127144-0.0239212j -0.00797547-0.00257755j 0.0055745+0.0206839j -0.00317604+0.0155717j 0.0375727+0.044753j 0.0129226-0.000532883j 0.0601331+0.00206827j -0.0601668+0.043555j 0.0543096-0.0216057j -0.04811+0.0232994j -0.0126277+0.0356824j 0.0829836+0.00950114j -0.0314655+0.0036488j -0.00678504+0.0421799j -0.0051572-0.0382135j 0.0344167+0.0223716j -0.00554695+0.00809535j -0.0544412-0.0143762j -0.0575301-0.089903j 0.0214711+0.0565373j 0.0290816+0.0118588j -0.0557224+0.0154162j 0.0272367+0.00680726j -0.0731198-0.00952052j -0.0480048+0.0850926j 0.0230727-0.00479866j 0.0301787-0.048544j 
-0.00281573-0.0157106j -0.0110532-0.00223156j -0.024285+0.0104156j 0.0241019-0.00331217j 0.000440354+0.0211724j 0.0131895+0.00743441j 0.0383127-0.00799699j -0.0113968+0.0212531j 0.00838747-0.0029868j 0.0297603-0.034353j -0.0455143-0.00829925j -0.013681-0.0148597j 0.00978429-0.0168596j -0.0196658-0.0313914j 0.0182177-0.00137692j 0.039569-0.00480862j 0.000318409-0.010136j -0.0160657-0.00607772j -0.00885072-0.00595568j 0.000149536+0.0101263j 0.0139461+0.0114611j 0.00190727+0.00188906j -0.0114544+0.00456552j 0.000671365+0.0163969j -0.00391259+0.00431628j -0.00112173+0.0226426j -0.00846775-0.00778756j -0.0164629-0.00989533j 0.00197983-0.00830108j 0.00419935+0.0158674j 0.00130766+0.00911367j -0.0158045+0.00932859j 0.00816718+0.000801394j -0.0147995+0.0031941j 0.00927164-0.000945143j -0.0131515-0.0042861j 0.0199336+0.0138283j 0.00420727-0.00229637j -0.0105011+0.00239304j -0.00717198-0.0181569j 0.00963399-0.0238914j 0.00594951-0.00219748j 0.0111888+0.0016823j -0.00603278-0.000661698j 0.0108091-0.0125855j -0.0151337-0.00740172j -0.01993-0.0134936j 0.00805588+0.000755416j -0.00509874+0.00772927j 0.000515737+0.00229059j 0.0185251+0.0146002j 0.00717041+0.0114432j 0.0132499-0.0210555j -0.0107027+0.00394388j 0.016186-0.0135279j -0.0132758-0.00443187j 0.00703236+0.00805145j -0.00406649-0.0130786j -0.0225844-0.00602473j 0.0100845-0.0147643j -0.00484536+0.00112377j -0.00107154+0.00798105j -0.0165237-0.00942106j 0.00446119-0.00514876j -0.00570091+0.0157553j 0.00384229-0.0204612j 0.0122736+0.0123377j 0.0031456+0.00303619j 0.000841651-0.00458856j 0.0218079+0.0109362j 0.0129109+0.00392853j 0.0098482+0.00791015j 0.00610275-0.011908j 0.00372392-0.00713712j 0.00182253-0.0200476j 0.00368598+0.0236126j 0.00463468+0.00967197j 0.00244959+0.0140176j 0.014164-0.0225455j 0.00142615-0.00726876j 0.00680236-0.00034948j -0.00443689+0.0196937j -0.000900152+0.0079585j -0.026618-0.0162317j 0.0121304+0.0025226j -0.00380235-0.0250235j -0.0130834+0.00445079j -0.0249228-0.00834565j -0.0233065-0.00187602j 0.0235151+0.00338936j -0.017053-0.00113688j 0.0114636+0.00239871j 0.00258196-0.0112056j 0.0149295-0.0109866j 0.00815324-0.0175551j -0.00460958+0.00889199j -0.00173488+0.00675031j -0.0249927+0.0103333j 0.00759794+0.00949382j -0.0391693-0.00145735j -0.0197697+0.00810435j -0.0110987+0.0124758j -0.00647684-0.0107203j 0.0554894+0.0299734j 0.0307527+0.0353043j 0.00930384-0.0014353j -0.0383185+0.0162374j 0.0192632-0.0215244j 0.0171565-0.0114523j -0.00960934+0.0248399j 0.0289314-0.0154148j -0.00551585-0.01445j -0.0234009+0.0239187j -0.055421+0.0404407j -0.0271599+0.0141011j -0.00241156+0.0812503j -0.0501502-0.0180927j 0.00489493+0.0178122j -0.0365969-0.0071476j -0.00481355-0.0532216j -0.0360409-0.0404768j -0.0122002-0.00107606j 0.0638435+0.0298657j -0.0038535-0.0239619j -0.0356844-0.0573307j -0.0449832-0.00204769j -0.0572904+0.0343834j -0.044429+0.00120781j -0.0129063-0.0205544j -0.0285005-0.0586668j 0.0145822+0.0471502j 0.0825616-0.0570584j 0.0469788+0.0124128j 0.105105+0.00825031j 0.0304969-0.0166406j -0.0377759+0.00790798j 
-0.0335036+0.035114j 0.0449355-0.01128j 0.0393129-0.0175585j 0.0136765+0.0182356j 0.0449199+0.0363122j 0.0345948-0.0385763j 0.0239274+0.00321088j -0.00672036-0.00678359j -0.00856075+0.0478636j -0.00410768-0.0038154j 0.0340645+0.0119296j 0.0265874-0.0345451j -0.0142011-0.0214643j 0.0231448-0.0038871j 0.0105848-0.019845j -0.0133045-0.00118982j 0.0109626-0.00758144j -0.0269821+0.0100393j 0.00887736+0.0136186j -0.0482023-0.0325185j 0.0208662+0.0141201j -0.00446477+0.0296732j 0.0312641+0.0063321j 0.00706646-0.00549602j -0.0148201+0.00319548j 0.0103473+0.0204542j -0.0196582-0.00569586j 0.00539431+0.000812074j -0.0289637-0.0196864j -0.00624442+0.00680154j 0.0132603+0.0163454j -0.0183134-0.0134279j -0.0374193-0.00757103j -0.0221448+0.00891177j -0.0180418+0.0120393j -0.00510007+0.00678535j -0.0224406-0.0247796j 0.0140128+0.0162527j 0.0262463-0.00891526j 0.0164856-0.0122247j 0.0220458-0.0214291j -0.000277856+0.0155512j -0.00474141-0.00424399j -0.00673795+0.0060451j -0.0126328+0.0067454j 0.00980953+0.0059882j 0.000378254+0.00729367j 0.00335335-0.00405722j 0.00671757-0.0107371j -0.00294416+0.00135216j -0.00738796-0.00376133j 0.00766801+0.00249008j -0.0125203-0.00349262j -0.00275487-0.0113748j 0.00543848+0.00651693j 0.0215362-0.0057968j -0.00560385+0.000894917j -0.0127144-0.000731104j 0.00197369+0.0160044j -0.00245183-0.019093j 0.0124803+0.00623476j -0.00165108+0.00361251j -0.00884642+0.00750828j 0.000877155+0.00936766j -0.00914164-0.00157281j -0.00325516-0.0158579j -0.00751686+0.00246392j -0.00553962-0.0156859j 0.0089335+0.0132001j -0.00305008+0.0171398j 0.00437094+0.0117096j -0.00522695-0.00842777j 0.0112252+0.0160447j 0.0163272-0.0106919j -0.0026042+0.00693129j -0.00405069-0.0160704j -0.00487272-0.000345735j -0.0121165+0.0135422j -0.0098466-0.00858961j 0.0031932+0.00743438j 0.0257977-0.015535j -0.00933882+0.0012772j 0.00482214+0.00848499j 0.011546-0.0205767j -0.0259571-0.00137149j 0.00108767+0.0110258j 0.00760022-0.00123833j 0.00868819+0.0249607j 0.00745118-0.00479756j -0.00667269+0.00698124j 0.000580411-0.00963402j 0.00202116-0.0102492j -0.0333595-0.00104617j 0.0104527+0.00327051j 0.000839187+0.000163185j 0.0201738-0.0108181j -0.000780002-0.00369896j 0.00900833-0.0363368j -0.0166118-0.00425998j -0.0179561-0.00323857j -0.00891784+0.00515154j 0.00164105-0.00499767j 0.00827877+0.00677783j -0.0272094+0.0143582j 0.0126609-0.00679209j -0.0213213+0.0162299j 0.0269904-0.00436691j -0.0161806+0.00482624j -0.0148708-0.0158745j -0.00802321-0.00934275j -0.0432144+0.00389472j -0.0404992+0.0127714j 0.000152551+0.00834466j 0.0209997+0.00407852j -0.00219363+0.00736322j 0.00475401-0.00283693j -0.0180018-0.0157316j 0.0413314-0.00830223j -0.0114301+0.0100112j 0.0249373+0.0403324j -0.0123544+0.0341993j -0.0303898-0.0104393j 0.032447-0.0259086j 0.00949516-0.043863j 0.073295-0.0182568j 0.054594+0.00870763j 0.0209886+0.0447442j 0.03008-0.038239j 0.0153958-0.0199667j -0.0260431-0.0122382j -0.0395317+0.0173779j 0.00229209-0.00140398j -0.00550267-0.00400866j -0.0697998+0.00697115j -0.0115047+0.00974183j 0.0532633-0.00247923j 
