-0.0076544-0.0109541j 0.0188921+0.0359989j -0.0270936+0.0144317j 0.00216784+0.00159261j 0.00751386+0.00929136j -0.0632761+0.0161604j -0.00954727+0.0143229j -0.00022505-0.00443377j 0.014356-0.106002j 0.10768+0.0140438j 0.00722075-0.0300579j 0.0276397-0.0452604j -0.00104165-0.00210628j -0.00156353-0.0039226j -0.0153349+0.0191777j -0.00512982-0.0184213j 0.00891451-0.0270324j 0.00353755+0.0178361j 0.0126747-0.0172486j 0.0375181-0.0159796j -0.0255279-0.0887743j 0.0461272-0.0192981j -0.0607766-0.0160859j 0.0143274-0.0266595j -0.0569359-0.00590921j -0.000523719-0.0310302j -0.016648-0.0179947j -0.0272876+0.00835684j -0.0298219+0.0183309j 0.00242883+0.000858309j 0.0112962+0.0532692j -0.0187065-0.0278779j 0.0724629+0.00703213j 0.0923164-0.0335121j 0.0664329-0.00196348j -0.00349524-0.0681174j 0.164629-0.0591195j 0.0199475-0.0671956j 0.000227191-0.0505255j 0.0152439+0.0773065j 0.0512535-0.10042j 0.0168094-0.0455979j 0.0435469+0.00709684j -0.010837+0.0107086j 0.0123312+0.0405039j -0.0710085-0.0247562j 0.0150624-0.0297005j 0.0102182-0.0295653j -0.106018-0.0823655j 0.111858+0.147416j -0.0236752-0.0820499j 0.044959+0.0429751j 0.0184968-0.0580105j 0.023902+0.0466836j 0.012097+0.0210931j 0.122659+0.162851j 0.00512737+0.0401785j -0.0566083+0.0318005j -0.053527+0.0418395j -0.01875+0.0387963j -0.0160237-0.0768875j 0.0227137+0.112783j 0.00545025-0.0439311j 0.0205776+0.0948619j 0.00883126-0.0631168j 0.000614918+0.0151592j 0.0102912+0.0461797j -0.0253623+0.0666817j 0.00627617-0.0898509j -0.0216031-0.0627406j 0.0258533+0.0074003j 0.00738142-4.49138e-05j 0.0105068+0.0523736j 0.0190985+0.045524j 0.0690058-0.0584767j 0.00590646-0.0165691j 0.0399774-0.038741j 0.00477956+0.0309598j -0.0432502+0.00541605j 0.0319472-0.0249202j 0.0205213-0.0221076j -0.0778267+0.146752j 0.0441162-0.020105j -0.0203703+0.104884j -0.006324-0.0319343j -0.122356+0.143267j 0.0440347-0.0316008j -0.0420589+0.0139766j -0.076397+0.0134597j 0.00628005+0.0454412j -0.152222+0.0339043j -0.0707193-0.00264176j -0.0234006-0.0667258j -0.0598139+0.0221365j -0.0314046+0.0301264j -0.00666065-0.00904363j 0.0792435-0.0391335j 0.0585587-0.0294605j 0.0283185-0.0292143j -0.164023+0.04997j 0.0485564-0.0141925j 0.101-0.0338992j -0.0127681+0.00495698j 0.0403572-0.0136492j -0.0156915-0.00100174j -0.0195703+0.0125643j 0.0336452-0.00555365j -0.0253934+0.00179474j 0.0438166-0.00422809j -0.12387+0.00214112j -0.0130545-0.0169432j -0.0261941-0.0158285j -0.0882237-0.112497j 0.0075281+0.0466155j -0.0787803-0.0837467j -0.0642434-0.0458094j 0.10027+0.0671607j -0.013666-0.015261j 0.00570214+0.101781j 0.025298+0.0813104j 0.08467-0.00488069j -0.104983-0.0414166j 0.0267054+0.000748161j 0.00170994+0.00643956j 0.000415422+0.0310596j 0.0190841-0.0156509j 0.0314611-0.0658518j 0.0168044-0.0179323j -0.00716366-0.0801276j -0.0759419-0.00862316j 
0.010389-0.0160762j -0.0330386+0.0525973j -0.0472311-0.0227874j -0.000726402+0.00342174j 0.0217694+0.0260608j -0.048881-0.0220504j -0.017034-0.0217537j 0.0261943-0.0255656j 0.0261709-0.0442717j 0.0296088+0.0174023j -0.00301932-0.018254j 0.0244659-0.0190123j 0.00171381-0.00130535j -0.00391617-0.00554576j -0.00253029+0.0152044j -0.00123034-0.00456388j 0.0061235-0.00430695j -0.00115895-0.00535881j 0.00108837+0.00887712j 0.0402252+0.000175333j -0.00175633-0.0618568j 0.0330863-0.0235476j -0.03034-0.00467014j 0.0304763-0.0341228j -0.0152689-0.0293802j -0.0521884+0.0510113j -0.0241361+0.000566088j -0.00964898-0.0019517j -0.0156338+0.00573071j 0.0282838-9.38608e-05j 0.00216024+0.0187761j 0.0017776-0.0266937j 0.0327609+0.0277354j 0.184239-0.0977015j -0.0241659+0.132186j 0.0558736+0.152569j -0.172028+0.00826262j -0.0120732-0.0164135j -0.0265094-0.036631j 0.0174592+0.0733752j -0.129631-0.0329874j 0.0670113+0.0649653j -0.0534505-0.0263741j 0.0409537-0.00132297j -0.013824-0.0218857j -0.0577692-0.0923272j 0.0086592-0.0112746j 0.0798391+0.0795511j -0.0142889-0.0149431j -0.0218463-0.0758186j 0.0675107+0.0511695j 0.0503644-0.00324265j 0.00869986-0.0259285j 0.0481629+0.127551j 0.116445+0.00714417j -0.0495197-0.0806494j 0.0694352+0.167506j 0.0133139-0.074527j 0.00161657+0.0736365j 0.0903075+0.164413j -0.00535084-0.0677529j -0.0775357-0.0989795j -0.00370452-0.0298426j -0.0394777-0.0407522j -0.0510387+0.0577758j 0.00634464-0.0550951j 0.024039-0.0781965j -0.00337024+0.156646j -0.0126171+0.048714j 0.0193391+0.0823629j 0.00440176+0.0277452j 0.0253733-0.0544094j 0.0369726-0.0954753j -0.0277251-0.00553147j -0.0214716+0.021376j 0.0389319-0.0879095j 0.0173223-0.0163085j -0.0248007+0.0743293j 0.00267443+0.0121558j 0.0496415-0.0594423j -0.00417368-0.0340413j 0.150258-0.070406j -0.120012-0.0607414j 0.07419-0.148128j -0.234752+0.237497j -0.146179+0.0629457j 0.0274944-0.0134567j 0.0812801+0.0115558j 0.0154561+0.0160997j 0.012172+0.00459354j 0.0128913+0.00391373j 0.0313198+0.00374361j 0.0398648-0.0152387j -0.000792879-0.00701877j -0.0307684-0.00066432j 0.00531596-0.00127418j -0.0280416+0.00282581j -0.00863406+0.00609588j 0.00204182+0.00800719j 0.0358087+0.00770066j -0.00376312-0.0021265j -0.0582491-0.0074044j 0.0232913+0.00679295j -0.0293415+0.00401356j -0.01583-0.0108323j 0.0806804+0.0221701j -0.123702-0.0590783j -0.20319-0.0993772j 0.0968208+0.0385109j -0.0390224-0.0300997j -0.0264706+0.000618773j 0.0759115+0.0482713j 0.0399965+0.0194877j 0.00296838-0.0280472j 0.0381591-0.0348321j -0.047986-0.0125983j 0.0100958+0.0379824j -0.00485481-0.000927199j -0.0144511-0.0227057j -0.0379058+0.0112031j -0.000782473+0.046243j 0.0103916-0.0114682j 0.000667537+0.0198427j -0.00930642-0.00432927j -0.0061964+0.00853045j 0.0122881+0.0061267j 0.0521801+0.00502357j -0.00466262+0.0155773j 0.0360498-0.0306697j -0.0226567-0.0433555j 
-0.00191786+0.00859122j 0.000323756-0.0305436j 0.0200994-0.00142095j 0.000663552-0.00149609j -0.00868808-0.00462503j 0.0342087-0.00218712j 0.0165469-0.00408527j -0.00080869+0.0187571j 0.00483167+0.0531717j -0.0638911+0.012671j -0.0158498+0.0214792j -0.00944735+0.0121917j 0.00102969+0.00115223j -0.00157565+0.00660343j 0.0147735-0.00721623j 0.00574921+0.0114243j -0.00362312+0.0183774j -0.00594376-0.0157449j -0.000201692+0.0249739j -0.0138934+0.00775254j 0.00476879+0.0387496j -0.00243349-0.0175253j 0.0429535+0.0216129j -0.00639479+0.0164775j 0.0218921+0.0193168j 0.0150878-0.00147141j 0.0113637+0.0160954j 0.00356478-0.00451797j 0.00383507-0.0156658j 0.0212109-0.00261112j -0.00424197-0.0179193j -0.00479133-0.00243962j -0.047914+0.0103725j -0.0993588+0.0115965j 0.00748877-0.021821j -0.027269-0.0290114j -0.0232325-0.0061652j -0.0116774-0.00613774j 0.0212011+0.0494461j 0.00409046-0.0451621j 0.00384122+0.038736j -0.0278071-0.00524287j -0.00576764+0.00668467j -0.0043519-0.0060851j 0.0100149-0.00273805j 0.0271569+0.0413622j -0.0137248+0.0140382j -0.0255374-0.0212708j 0.0372392+0.0403749j -0.0271824-0.0406031j -0.0151468+0.028621j 0.0121001-0.0356828j 0.0394356+0.0101695j -0.000806288-0.0667156j -0.0354958-0.043283j -0.00682824-0.0521146j -0.0275702-0.0868119j 0.00330565+0.020755j 0.0256357-0.00149945j -0.0107441-0.0611025j 0.00328157+0.0621874j 0.00620039-0.0636532j 0.00546252-0.00638042j 0.026405+0.00571513j -0.00444315-0.0276451j -0.0209383+0.0282655j -0.00692331-0.0129806j 0.00724769-0.0819962j 0.00926088+0.0300514j -0.00701881-0.0094439j 0.00681348+0.00312543j -0.00975592+0.0166689j -0.0333955-0.0100953j 0.0100927-0.0153479j -0.048109+0.00548645j -0.0382761+0.0199003j -0.060075+0.0299667j 0.0356375-0.0187763j 0.00940253+0.00931132j -0.0286021+0.0507521j -0.0201634+0.0305384j -0.0209354-0.0134188j -0.00488827+0.0295662j 0.00149179-0.0279667j 0.0499586-0.0630225j 0.109067-0.0958747j -0.0212829+0.0183071j -0.0138418-0.0171093j 0.0323006+0.0300933j -0.0107943-0.00923848j 0.0320581-0.0246436j 0.0162129+0.019703j -0.0228222-0.0241887j 0.0074601-0.0204679j 0.0192905-0.020245j -0.000649311-0.00852372j -0.0361854+0.0160608j -0.0289298+0.0137758j -0.0256443+0.00748687j 0.0584857-0.0138287j -0.0169-0.00121552j -0.0259072+0.00719964j 0.000703847-0.0143239j -0.0108951+0.00490822j 0.00826697+0.00730719j -0.0197117-0.0248077j 0.0396154+0.0162068j 0.0759627+0.0408808j -0.0547711-0.017233j 0.0514221+0.0180821j 0.00555405+0.0182581j -0.00641922-0.00190282j 0.0391631+0.0539608j -0.00249405-0.00492816j 0.0317031+0.0522773j 0.042695+0.0300163j -0.0596238+0.00176577j 0.0103308-0.0111726j 0.0135297-0.051281j -0.0272434-0.0325659j -0.0644141+0.0377569j 0.0346755+0.0217582j -0.00489357-0.00552333j -0.00594596-0.00898717j -0.00999967-0.0335886j -0.00770431+0.00942759j 0.0767026+0.0400132j -0.018111+0.00652957j 0.104067-0.00235047j 0.00253193-0.0976005j 
-0.000914592-0.00299386j 0.00281299+0.0111671j -0.0068537+0.00141447j 0.0005665-0.000588211j -0.00348122-0.00030842j -0.0184936-0.0150326j 0.00102577+0.00956048j 0.00404959+0.00522623j 0.0443198-0.0312159j 0.0257581+0.042444j -0.00762631-0.0111292j 0.0157468-0.0180818j 0.000979651+0.00819293j -0.00275598+0.00281299j -0.00307993+0.00940911j -0.0059007+0.00153321j -0.000704139+0.000143063j -0.00349686-0.00361236j 0.00928193+0.00977125j 0.0118792+0.0192285j 0.00607843-0.0250631j 0.032023-0.0341283j -0.0198717-0.00291665j 0.00709694-0.0012787j -0.0230833+0.00422402j 0.0102345-0.0182479j -0.0125654+0.0031894j -0.0165249-0.000443918j -0.0194238-0.0106217j 0.0407002+0.0247165j 0.0119755+0.0282811j -0.0242837-0.021016j -0.00878485+0.0355295j 0.00878542-0.0107544j 0.050243-0.0117775j -0.00483276-0.0394451j 0.0802235-0.0103984j -0.00027473-0.0285802j 0.0153833-0.00226928j 0.0181001+0.0156087j 0.0294567-0.016866j -0.00533578-0.0295613j 0.0215557+0.00782194j -0.00586819+0.000511387j 0.00352572+0.0356015j -0.0218853-0.0115949j -0.00181833+0.00799584j -0.0154987-0.0292169j -0.033957-0.0194511j 0.0407979+0.0385591j -0.00560361-0.00998086j 0.0119324+0.00245725j 0.0348607-0.0214415j -0.00785171-0.00592458j -0.0163393-0.00980035j 0.016487+0.0845539j 0.00675042+0.0064438j -0.0141829+0.00371831j -0.000889847+0.0125421j -0.0141003-0.0200695j -0.010551-0.00446096j 0.0213395+0.0662671j -0.0126232-0.0297907j 0.031411+0.0683776j -0.0117028-0.0468906j -0.0171042+0.0217635j 0.00614531+0.0177789j -0.0176581-0.00186274j 0.00735283-0.046616j -0.0224137-0.0272872j 0.00927892-0.0140559j -0.00123262+0.015098j -0.0109021+0.0348234j 0.0157634+0.0102539j 0.0166719-0.0319494j -0.0138436+0.0157139j 0.0168878-0.0366186j 0.019406-0.0223992j -0.00121944+0.0321875j 0.0160886-0.0178449j 0.0012711+0.0109217j -0.0449982+0.0641225j 0.037999-0.0136012j -0.0232805+0.0409979j 0.0417482-0.0458919j -0.0598706+0.0365135j -0.000850863-0.00983347j -0.01021-0.00283381j -0.0204876+0.063279j -0.0078885-0.00982336j -0.0748653+0.0387162j -0.0139181+0.0346276j -0.0246387-0.00258849j -0.0303511+0.0030393j -0.00386099+0.0034196j -0.00655852-0.00707996j 0.00964758-0.00536055j 0.0030859-0.00910421j -0.00624068+0.00203884j -0.0343327+0.0325285j 0.0164389-0.0131264j 0.0243664-0.0183117j -0.00571656-0.0092553j 0.014431-0.00342991j -0.00593102+0.00804518j -0.0220796-0.0085049j 0.0367218-0.00748644j 0.0273958+0.0274696j -0.000450033-0.0158655j -0.0407883+0.00937917j -0.0106087+0.0108988j -0.0301281-0.0166855j -0.0833553-0.0493035j 0.0184522+0.0278473j -0.0790041-0.0310053j -0.0361741-0.0277756j 0.0401269+0.0331491j -0.00992783-0.00072604j 0.0382444+0.00565666j 0.0174268+0.0333635j -0.0271843+0.0328076j -0.0193999+0.0190924j 0.00367545-0.0126401j -0.00257805+0.00866883j -0.0100388+0.0213212j 0.00407205-0.00868695j 0.057968+0.0131265j -0.0169427+0.0114436j 0.0281994-0.041833j -0.02405-0.0360149j 
-0.00846698-0.00127938j 0.0228699+0.0018089j -0.00371036+0.0183852j 0.00338129-0.000170045j 0.00928942-0.00150278j -0.0121103+0.0367106j 0.00338513+0.00453808j -0.00324383-0.00311085j -0.0579947-0.0311636j 0.0463211-0.0540239j 0.0232003-0.00834184j 0.00865763+0.0136545j 0.00428636-0.0127314j -0.00337836+0.00906231j 0.00678872+0.00186824j -0.00646947-0.0186609j -0.0131087-0.00576199j 0.0102778+0.0385483j -0.000328023-0.00835373j 0.0070556-0.0264719j -0.00229857-0.0260732j -0.0373521+0.0717941j -0.0316148-0.0147575j -0.0016926+0.000604816j -0.00105069+0.00253741j -0.00783933+0.0017273j 0.0121369+0.0189593j -0.00249748+0.0307263j 0.0351166+0.0308943j -0.0782341-0.0184159j -0.0452597-0.00417695j 0.00912577-0.0148654j 0.0404868-0.045347j -0.00760644+0.0428636j -0.0295908-0.0186927j -0.0101098-0.018368j 0.0218724+0.0115701j 0.0368452+0.0314295j -0.0283701-0.0390168j -0.00545288-0.0122596j -0.00548859-0.00298056j -0.0138585+0.0265024j -0.0141224-0.00843556j -0.00169969-0.0121021j 0.00127512-0.0315347j 0.0108761-0.00253438j -0.0286589-0.0274571j -0.00878171-0.0162793j 0.0200215-0.0129959j -0.00726847+0.00524487j 0.00299823-0.0163001j -0.0351988+0.0207579j -0.0832788+0.00918169j -0.0130877+0.0102402j 0.0051546+0.0383645j -0.00751793+0.00329917j -0.0217168+0.00777217j 0.00334196+0.00588208j -0.0371853-0.0327309j -0.0158666+0.0222416j -0.0364422+0.0271451j -0.0286977+0.052205j -0.00493839+0.0478221j -0.03856-0.0553223j 0.0265815+0.0389742j -0.0344074+0.028707j 0.0569647-0.0279888j 0.00771138+0.0131897j 0.0106226+0.0150175j -0.0112783-0.000971741j -0.0180229-0.0315786j 0.00504089-0.00660643j 0.010873+0.0184603j 0.0267159+0.0235485j 0.0314592+0.0475263j 0.0147472-0.000586737j 0.0278897+0.000529907j -0.0111231+0.0251826j 0.057388+0.0729274j -0.0026051+0.0163503j 0.00928405-0.0172255j 0.00322333-0.00450666j 0.0115878+0.00345749j -0.0122025+0.0216856j -0.000996003+0.00818968j -0.00992089+0.00575146j -0.0527476-0.0312341j 0.00644374+0.0425034j -0.00918729-0.10243j 0.018928-0.0384233j -0.00138757+0.0159646j 0.00541689-0.0513044j 0.00766297+0.042847j -0.0702892-0.0798607j -0.0108141+0.0269644j 0.00472685+0.00627462j -0.0150532+0.0157082j -0.0179985-0.0266572j -0.0179705-0.00337959j -0.0272156+0.034165j 0.00575255-0.0398943j 0.0254005-0.0059209j -0.00869741-0.0245534j 0.00374714+0.00613955j 0.00592859+0.0130842j 0.0146648-0.0232928j -0.0169844-0.0021933j -0.00858467-0.00253843j 0.0135436+0.0151114j 0.0298298-0.0255064j -0.0238931+0.0375679j 0.0121097-0.0241902j -0.00829326-0.0102675j 0.0291759-0.0543757j 0.00460779-0.0515636j 0.0675873-0.0910702j 0.035148-0.0517337j -0.0549342+0.0279552j -0.0279886-0.0397663j -0.0696539-0.0349694j 0.082614-0.0445579j 0.112823-0.0614545j -0.0222892+0.000257718j 0.0130117-0.00450235j 0.0312272-0.0148179j 0.0727275+0.043599j -0.140923-0.0548366j 0.0253364+0.0100912j -0.100595+0.10195j 0.0748066+0.113511j 
-0.00537787+0.00117404j 0.0401981+0.00521969j -0.00355228+0.0234884j 0.00173853+0.00551605j 0.0186864-0.0032932j -0.0138592+0.0584456j 0.0123527-0.000107776j 0.00302137+0.00158086j -0.0637395-0.0484391j 0.0500556-0.0616865j 0.0194216+0.0180376j -0.0290764+0.0156307j 0.00817569+0.0119336j 0.01788+0.00480252j -0.013785+0.00018793j -0.00314545+0.00501056j -0.00995452+0.00740627j -0.00214077+0.0149699j 0.00830771-0.0171062j -0.000909144-0.0507756j -0.0268844+0.0180489j -0.0640039+0.0677423j 0.00492444-0.0127705j -0.0213781-0.00799058j -0.000784005-0.0125323j -0.00290319+0.0016176j 0.00582985-0.0216288j 0.0248023+0.0119157j 0.0566507+0.0439626j -0.069522-0.0252491j -0.0206212-0.0154062j 0.026344+0.0262926j 0.044029-0.05689j 0.00528579+0.0186977j -0.0399757-0.00277481j 0.0141094+0.017797j -0.00115898+0.0347606j 0.02748+0.0430221j -0.03294-0.0438811j -0.03037+0.00421101j 0.0191809+0.00300394j 0.00181554+0.0138865j 0.00508583-0.0054775j -0.00129685+0.00188435j -0.0134218-0.0466003j 0.0218104-3.61568e-05j 0.010899-0.0160581j 0.00480326+0.016533j -0.00125534-0.0187871j -0.00693552+0.0102108j 0.00402033-0.0153922j -0.0166853+0.0165265j -0.100368+0.0074061j 0.000760652+0.0202974j 0.0335998-0.00338414j -0.0371846-0.0115411j -0.0200256-0.0142367j -0.0018117-0.0207331j -0.0244497-0.0686721j -0.000421918+0.000115367j 0.0223394-0.0406806j 0.00855371+0.0493851j -0.0142187+0.0298726j -0.0428219-0.0798324j 0.0181434+0.0119565j 0.0369631+0.00931888j -0.010477+0.0154047j 0.0196774-0.00225613j -0.0148586-0.0214818j 0.0239286+0.000342596j -0.00513862+0.0163998j -0.0100247+0.0137417j -0.000135354+0.0315491j -0.00769188+0.00843234j 0.0304214+0.0414409j 0.010832+0.0119693j 0.0421574+0.00980279j -0.00573959-0.0196627j -0.0102665-0.0250037j -0.0427305+0.0037764j 0.00157642-0.0256909j -0.00474712+0.0119023j 0.00480856-0.0326899j 0.00758703+0.029304j -0.0124933+0.0209708j -0.0362803+0.00542228j 0.0353371-0.00432888j -0.00727538+0.0583878j -0.0137221-0.132967j 0.0135839+0.0387878j 0.0293821-0.00609148j -0.00892325-0.0356609j 0.00911793+0.0573647j -0.00447768+0.0196341j -0.0147125+0.0128743j -0.00129734+0.0172733j 0.0140231+0.00257477j 0.0268019+0.0172993j 0.0223228+0.0137962j -0.0280306-0.0168686j 0.015633+0.0338692j 0.0114557-0.0161813j -0.00604038+0.0287975j 0.0100992+0.00184256j 0.00531207-0.0193746j -0.0195028+0.0208205j 0.0141625+0.0142349j 0.0260232+0.00483284j -0.0240531-0.00861342j 0.0646014-0.0565708j 0.0103741-0.0317155j -0.00231569+0.0282018j 0.0228619-0.0190071j 0.0104318-0.0121793j 0.0648467-0.0328703j -0.019226-0.0102925j 0.0155536-0.0507639j -0.0119018+0.0277959j -0.016801+0.026722j 0.0112139-0.0238059j 0.12613-0.089985j 0.0178562-0.0140384j -0.0161954+0.0224376j 0.0332763-0.016265j 0.00106822-0.0261353j -0.0213957+0.00036429j -0.188763-0.0708922j 0.0220609-0.0180868j -0.117576+0.125989j 0.094592+0.134446j 
0.023465+0.00416864j 0.0150877+0.00588022j -0.000420249-0.00502485j -0.00364045+0.0213753j 0.00899725-0.0104279j -0.00535592+0.019531j 0.000942011+0.00137866j -0.00234234-0.00341797j -0.022786-0.0084726j 0.0100706-0.0230787j -0.0222962+0.0233903j -0.0273696-0.0188483j -0.0129629+0.00247748j 0.0191828+0.00277118j -0.0362576-0.00310352j 0.0261357+0.00999659j 0.0081313-0.0067109j -0.0072832-0.0238176j 0.00221695-0.0280544j 0.0170966-0.00175856j -0.00413962-0.0252975j 0.00289008+0.0164858j -0.0255233-0.00324668j -0.00155079+1.26716e-05j -0.0107384+0.00551813j -0.00665779+0.00550024j 0.00590954+0.0149564j 0.0109793-0.0265152j -0.00554494+0.031148j -0.0220296-0.00707215j -0.017849+0.0261667j -0.0217719-0.0137778j 0.00615101-0.00629956j 0.00268016+0.00938916j -0.00479686+0.000211428j -0.00798034+0.00673761j -0.017852-0.00139119j 0.00691542+0.00944711j -0.00941568-0.0046383j 0.00322562-0.013868j -0.00429811+0.00609687j -0.00142147+0.00694707j -0.00781543-0.0036071j -0.00430912+0.00576837j -0.0010506-0.0105015j 0.00290255-0.00519103j -0.0065944+0.000418477j 0.000794822+0.00609722j 0.00847462-0.00603441j -0.0113452-0.00906659j 0.00554741-0.000190333j -0.00754767-0.00386863j -0.0256941+0.00608252j -0.00314829-0.00600595j 0.00366567+0.010963j 0.00610004-0.0247202j 0.000862475+0.000317886j 0.0051353+0.00421222j 0.0155758-0.00636274j 0.000535129+0.00609089j 0.0563367-0.0321994j 0.0328292-0.0211526j 0.0216894-0.000971899j 0.0103034-0.0386564j -0.00219922+0.0182003j 0.178745-0.0944832j -0.150357+0.0601621j 0.0197127-0.0121111j 0.0047434-0.00723351j 0.071536-0.00568453j -0.0414554+0.0163833j -0.0115522+0.00442462j 0.00480263+0.0090944j -0.0455851-0.00666697j 0.00171023-0.0077647j 0.0323202+0.0125195j 0.0278909+0.0389872j -0.0362023-0.036394j -0.14999-0.200295j -0.0124784-0.0293273j -0.012076-0.0238137j 7.82279e-05-0.0102948j -0.0104459-0.00126484j 0.0243464+0.0165953j -0.00459173+0.0269488j -0.00670596+0.0101941j 0.0277094+0.0398437j -0.000576156-0.0119678j -7.64509e-05-0.0476087j 0.0130756+0.0540238j 0.0315278-0.00384679j -0.0136291-0.0232531j 0.00617013-0.0074264j 0.144658+0.259398j 0.0220261+0.0272251j -0.00161859+0.025654j 0.109057+0.0174702j 0.0664555+0.0292013j 0.0914274+0.0289173j 0.0259513-0.0835445j 0.0469147+0.214879j -0.0144253+0.0640826j 0.0130019+0.0911019j -0.00695229-0.0646973j 0.0029855-0.015498j -0.035583+0.153063j 0.00693479+0.00249371j -0.00742116+0.0119214j 0.0213432-0.0317014j 0.0377943-0.0817334j 0.0865628-0.132015j -0.0847542+0.044075j 0.1412-0.0839323j -0.12217+0.165174j 0.0133894+0.064361j -0.0770225+0.159697j -0.0120878-0.00663989j 0.0701123-0.0273407j 0.0115348+0.1022j 0.150289-0.0237166j 0.073247-0.0827585j -0.14342+0.086691j 0.0315587-0.00717701j 0.0573137+0.000806761j -0.0904496-0.0246597j -0.290507-0.0973109j -0.0814545-0.0220787j -0.00490696-0.0346274j -0.0457944+0.0315039j 0.0225895+0.0503239j 
-0.0331843-7.65941e-05j 0.01599-0.00336162j -0.00140214+0.0238218j 0.000503079-0.0237234j 0.00638802+0.0078435j -0.000469716+0.0226874j 0.00881103-0.0061969j 0.00787794+0.00422013j -0.0231544-0.0101937j 0.0124834-0.0182103j 0.00721627-0.00734354j -0.0141864+0.0153659j 0.00178827+0.00276419j -0.00166533-0.0127987j -0.017768-0.00879136j 0.00307504+0.0103824j 0.00794586-0.0104017j -0.00847604-0.0101094j -0.0116015-0.0284837j 0.0113278-0.0151322j -0.00463406-0.0136398j -0.00595653+0.0232081j -0.0250562+0.0048134j -0.0096666+0.00182711j 0.00529386+0.00936853j 0.000772714-0.00160497j 0.00232696+0.0105997j 0.0259332-0.00150944j 0.00291636+0.024335j -0.0316975-0.00445775j -0.00683045+0.00616782j -0.000590945-0.00493625j 0.0155704-0.0171613j -0.00561996+0.0169437j -0.00912763-0.00992662j -0.00768615+0.00401099j 0.0012962-0.00921116j 0.00865026+0.0191246j -0.0233335-0.0101729j 0.00983436-0.0159872j 0.0164726+0.0063937j -0.00785117-0.00549719j -0.00290056+0.00665011j 0.00115666+0.0184712j -0.0123696-0.0113217j -0.00221394+0.00360548j 0.00758801-0.0110746j -0.0226545-0.000910193j 0.00872123+0.0169655j 0.00423153+0.0291738j -0.00723826-0.0166123j -0.0148589+0.00333717j -0.030975+0.00297358j 0.00266415-0.0151936j -0.0114169+0.00656101j 0.0244391+2.78836e-06j 0.00517012-0.0159625j -0.00843752+0.00494497j 0.011627-0.0245768j 0.01517-0.0250824j 0.111473-0.0914753j 0.0075211+0.0208201j 0.00883233+0.0238237j -0.0425587-0.0053036j 0.0374873+0.00767443j -0.0521627+0.0901467j 0.0761937-0.0187745j -0.00837651+0.0156479j -0.0509185-0.0349614j -0.0156227+0.0449383j 0.127993+0.0818441j 0.00479028-0.000654173j -0.0191911-0.024237j -0.0268737-0.0361765j 0.0042141+0.00841144j -0.00501698+0.00231313j -0.00241902-0.00441889j -0.00364164+0.0225527j 0.0542501+0.0763077j -4.96953e-05+0.0228172j 0.016405+0.0114789j -0.00238561+0.00339112j 0.0096031+0.0125611j -0.0128311+0.0156677j 0.0211522+0.000841246j 0.00472447+0.00379392j 0.0733499+0.0706126j -0.024155+0.00306559j -0.0187426-0.0603073j -0.0417989+0.0539547j 0.0332674-0.0290344j -0.0324418-0.0111834j -0.019184+0.0121448j -0.0720432-0.0649079j -0.103567-0.178281j 0.0430395+0.007816j -0.0675878-0.0530654j -0.0115554+0.0383449j -0.0545843+0.00180897j -0.0221473+0.0895513j -0.00890107-0.0725655j -0.000721443-0.00118937j -0.0116076+0.0325936j -0.00662482+0.117957j 0.0270161-0.0711512j 0.0207911-0.0774208j 0.0207906-0.0285466j 0.0524456-0.067964j 0.0355506-0.0972572j 0.00251337+0.0259037j -0.0877836+0.070423j 0.120237+0.014096j -0.0136777+0.0194227j 0.0786036-0.107457j 0.087154-0.133091j -0.0967682+0.035013j 0.0145942+0.00159101j -0.0181487+0.0031546j -0.0141416-0.0192159j -0.0473359-0.011776j 0.0255959-0.00718922j 0.0448382-0.01345j -0.019868+0.0146705j -0.184399-0.0500373j 0.0905251+0.0141595j 0.0154813+0.00723434j -0.0405299-0.0196986j 0.000711129+0.00799348j -0.0281489+0.0331752j 0.0262502+0.0310526j 
